MedullaryThymicEpithelialCells	http://purl.obolibrary.org/obo/CL_0002295
MesenchymalStemCellOfAdipose	http://purl.obolibrary.org/obo/CL_0002570
CD8+AlphaBetaTcell	http://purl.obolibrary.org/obo/CL_0000625
RetinalConeCell	http://purl.obolibrary.org/obo/CL_0000573
RetinalGanglionCell	http://purl.obolibrary.org/obo/CL_0000740
EndothelialCell	http://purl.obolibrary.org/obo/CL_0000115
Fibroblast	http://purl.obolibrary.org/obo/CL_0000057
MemoryBcell	http://purl.obolibrary.org/obo/CL_0000787
NaiveBcell	http://purl.obolibrary.org/obo/CL_0000788
Plasmablast	http://purl.obolibrary.org/obo/CL_0000980
TransitionalStageBcell	http://purl.obolibrary.org/obo/CL_0000818
MesenchymalStemCellOfAdipose	http://www.ebi.ac.uk/efo/EFO_0005023
Adipocyte	http://purl.obolibrary.org/obo/CL_0000136
Preadipocyte	http://purl.obolibrary.org/obo/CL_0002334
NotApplicable	http://purl.obolibrary.org/obo/GENEPIO_0001619
PepticCell	http://purl.obolibrary.org/obo/CL_0000155
StemCellOfGastricGland	http://purl.obolibrary.org/obo/CL_0002183
Macrophage	http://purl.obolibrary.org/obo/CL_0000235
FibroblastOfDermis	http://purl.obolibrary.org/obo/CL_0002551
ReticularCell	http://purl.obolibrary.org/obo/CL_0000432
EmbryonicStemCell	http://www.ebi.ac.uk/efo/EFO_0004038
AorticEndothelialCell	http://purl.obolibrary.org/obo/CL_0002544
StromalCell	http://purl.obolibrary.org/obo/CL_0000499
NeoplasticCell	http://purl.obolibrary.org/obo/CL_0001063
DopaminergicNeuron	http://purl.obolibrary.org/obo/PLANA_0000482
CD4+CD25+AlphaBetaRegulatoryTcell	http://purl.obolibrary.org/obo/CL_0000792
CD4+AlphaBetaMemoryTCell	http://purl.obolibrary.org/obo/CL_0000897
LungMacrophage	http://purl.obolibrary.org/obo/CL_1001603
Monocyte	http://purl.obolibrary.org/obo/CL_0000860
Cardiomyocyte	http://purl.obolibrary.org/obo/OARCS_0000013
StromalCell	http://purl.obolibrary.org/obo/TAO_0009226
Splenocyte	http://purl.obolibrary.org/obo/BTO_0001598
CordBloodHematopoieticStemCell	http://purl.obolibrary.org/obo/CL_2000095
EndodermalCell	http://purl.obolibrary.org/obo/CL_0000223
BoneMarrowHematopoieticCell	http://purl.obolibrary.org/obo/CL_1001610
InhibitoryInterneuron	http://purl.obolibrary.org/obo/CL_0000498
MyofibroblastCell	http://purl.obolibrary.org/obo/CL_0000186
Monocyte	http://purl.obolibrary.org/obo/CL_0000576
DendriticCell	http://purl.obolibrary.org/obo/CL_0000451
MononuclearCell	http://purl.obolibrary.org/obo/CL_0000842
PancreaticPPCell	http://purl.obolibrary.org/obo/CL_0002275
Bcell	http://purl.obolibrary.org/obo/CL_0000236
HLAG+	http://purl.obolibrary.org/obo/PR_000008616
Epcam+	http://purl.obolibrary.org/obo/OMIT_0033324
EpithelialCellOfEsophagus	http://purl.obolibrary.org/obo/CL_0002252
Live	http://www.ebi.ac.uk/swo/maturity/SWO_9000065
NeuralCell	http://purl.obolibrary.org/obo/CL_0002319
EpithelialCell	http://purl.obolibrary.org/obo/TADS_0000628
KidneyCell	http://purl.obolibrary.org/obo/CL_1000497
CD34+CD38-HematopoieticStemCell	http://purl.obolibrary.org/obo/CL_0001024
Cancer-associatedFibroblasts(CAFs)	http://purl.obolibrary.org/obo/OGG_3000006899
InnateLymphoidCell	http://purl.obolibrary.org/obo/CL_0001065
EffectorMemoryCD8+AlphaBetaTCellTerminallyDifferentiated	http://purl.obolibrary.org/obo/CL_0001062
EmbryonicFibroblast	http://purl.obolibrary.org/obo/BTO_0004725
Tcell	http://purl.obolibrary.org/obo/CL_0000084
