gen_name,hematopoietic stem cell,hematopoietic stem cell and thrombocyte,marrow-derived B cell,mature T cell,neutrophil and myeloid cell,thymic T cell
ENSDARG00000074396,46.236805874254244,17.823542909591556,34.098210188159705,0.0,0.0,0.0
ENSDARG00000074401,44.13721890775585,54.57205139972464,73.12987608994952,70.68609453877926,58.64502065167508,0.0
ENSDARG00000074410,62.930243230839835,65.31092244148692,0.0,0.0,58.708122992198255,43.448829738412115
ENSDARG00000074415,16.79669573198715,14.926571821936669,37.59178522257917,33.272143184947225,22.206287287746672,29.698256080770996
ENSDARG00000074424,11.633776961909133,24.099357503441947,55.17439192290041,0.0,37.327902707664066,55.08260670032124
ENSDARG00000074426,0.0,0.0,48.30197338228545,0.0,0.0,0.0
ENSDARG00000074428,32.32560807709959,48.22166131252869,0.0,0.0,0.0,0.0
ENSDARG00000074431,94.17737494263424,90.17324460761817,64.20376319412574,94.60188159706287,82.37150068838916,88.61863240018357
ENSDARG00000074435,42.117944011014224,56.54543368517668,0.0,30.36369894446994,72.33249196879302,71.56379072969253
ENSDARG00000074441,99.43207893529143,35.80197338228545,50.19504359798073,65.76984855438275,41.337769619091326,52.02501147315283
ENSDARG00000074447,21.793253786140433,41.1599357503442,0.0,46.80472693896283,30.977512620468104,0.0
ENSDARG00000074451,49.82216613125287,60.47498852684717,26.003900871959612,30.18012849931161,21.764570904084444,50.837540156034876
ENSDARG00000074453,84.83249196879302,83.5876548875631,94.5158329508949,73.22739788893988,80.64479118861864,91.17714547957779
ENSDARG00000074457,18.471776044056906,14.639743001376779,38.98003671408903,46.32285452042221,28.53373106929784,44.35520881138137
ENSDARG00000074465,79.58352455254703,84.27030748049565,85.01606241395136,78.33295089490592,83.44424047728316,0.0
ENSDARG00000074468,83.00826067003213,84.15557595227169,92.1810463515374,66.154199173933,73.1757687012391,79.02707664066085
ENSDARG00000074471,79.26801284993115,77.22005507113354,76.04979348324919,87.28774667278569,87.2590637907297,64.35865075722809
ENSDARG00000074481,42.32446076181734,0.0,0.0,29.807251032583753,48.560119320789354,81.31023405231758
ENSDARG00000074488,89.31849472234971,93.11610830656264,90.22487379531896,54.96213859568609,90.81574116567232,95.78935291418081
ENSDARG00000074490,0.0,90.49449288664525,84.64318494722349,76.51445617255622,70.49105094079853,93.05300596603946
ENSDARG00000074498,94.51009637448371,93.32262505736576,97.55621844882974,93.17347407067462,84.19573198715007,94.89444699403397
ENSDARG00000074501,35.09063790729692,31.11519045433685,91.04520422212023,52.22579164754475,48.33065626434144,91.01652134006424
ENSDARG00000074502,70.97865993575034,76.70376319412574,76.3366223038091,65.86163377696191,91.28614043139055,48.66911427260211
ENSDARG00000074506,59.557136301055536,74.2370353373107,72.77994492886646,82.2625057365764,65.3625516291877,85.60692978430473
ENSDARG00000074507,85.7044515832951,91.61886186324001,61.180587425424505,77.53556677374944,90.58627810922442,54.93345571363011
ENSDARG00000074508,0.0,23.73221661312529,62.4885268471776,53.350160624139505,80.77099586966499,38.756310234052314
ENSDARG00000074510,30.27765029830197,23.967416245984396,49.04772831574117,48.428178063331806,31.88962826984855,48.72074346030289
ENSDARG00000074521,21.25401560348784,8.98347865993575,0.0,50.85474988526847,19.085589720055072,29.801514456172555
ENSDARG00000074526,58.346718678292795,39.41601652134006,49.81642955484167,68.81597062872878,55.44974759063791,62.26480036714089
ENSDARG00000074527,36.903396053235426,30.082606700321247,49.391922900413036,65.93620927030747,45.69183111519045,54.97361174850849
ENSDARG00000074533,83.15741165672327,72.29233593391464,68.60371730151445,41.60165213400642,27.621615419917394,73.04956402019275
ENSDARG00000074544,51.39972464433227,50.28682882055989,0.0,0.0,71.8735658558972,93.43162000917852
ENSDARG00000074546,85.59545663148234,93.70697567691602,96.68425883432768,97.76273519963286,82.49196879302433,87.83272143184946
ENSDARG00000074548,0.0,80.92588343276732,76.61771454795779,0.0,79.26801284993115,0.0
ENSDARG00000074552,89.83478659935751,88.62436897659477,86.32973841211566,91.38939880679212,89.09476824231298,77.610142267095
ENSDARG00000074554,68.35704451583295,70.00917852225793,48.634694814134924,38.15970628728775,93.59224414869206,92.03763194125746
ENSDARG00000074556,37.25906379072969,67.09499770536944,25.338458008260673,0.0,58.151675080312074,62.87861404313906
ENSDARG00000074558,19.148692060578245,9.379302432308398,28.005966039467644,49.173932996787514,25.18930702156953,35.262735199632864
ENSDARG00000074560,11.74277191372189,10.297154658100045,35.44630564479119,0.0,31.751950435979808,27.174162459843963
ENSDARG00000074565,65.01835704451582,62.63767783386874,72.52179899036256,64.94951812758146,61.41578705828362,64.10624139513538
ENSDARG00000074571,46.40316659017898,47.533272143184945,38.43506195502524,74.71317117944011,19.900183570445158,42.94974759063791
ENSDARG00000074572,97.14318494722349,92.47361174850849,90.93047269389628,95.19848554382745,88.17691601652135,61.7140890316659
ENSDARG00000074581,86.66245984396512,46.19664983937586,40.632170720514,0.0,36.96076181734741,44.125745754933455
ENSDARG00000074583,28.22969251950436,19.309316200091786,48.709270307480494,48.79531895364846,43.60371730151446,32.73290500229463
ENSDARG00000074588,34.91854061496099,75.05736576411198,89.28407526388251,37.356585589720055,25.48760899495181,37.631941257457555
ENSDARG00000074589,20.68035796236806,75.32698485543827,39.708581918311154,79.99082147774207,70.89834786599357,41.050940798531435
ENSDARG00000074590,0.0,31.79210647085819,65.74116567232676,0.0,29.767094997705367,0.0
ENSDARG00000074597,93.38572739788894,69.44699403396054,0.0,0.0,22.26938962826985,27.3405231757687
ENSDARG00000074599,42.57687012391005,55.07687012391005,49.98279027076641,49.7418540614961,28.688618632400182,42.20972923359339
ENSDARG00000074600,61.134694814134924,30.736576411197795,40.20766406608536,54.216383662230385,50.64823313446535,58.55323542909592
ENSDARG00000074602,0.0,31.17829279486003,81.41349242771913,0.0,67.92680128499312,0.0
ENSDARG00000074604,0.0,7.130564479118862,25.05162918770078,31.826525929325378,0.0,0.0
ENSDARG00000074607,0.0,23.651904543368516,0.0,27.94286369894447,28.195273061037174,58.662230380908674
ENSDARG00000074611,90.95915557595227,83.47292335933915,95.41073887104177,82.09040844424048,78.05759522716843,91.27466727856816
ENSDARG00000074617,22.068609453877926,42.34167049105094,35.136530518586504,0.0,74.06493804497475,0.0
ENSDARG00000074623,32.440339605323544,44.882973841211566,62.7753556677375,69.51009637448371,0.0,72.09729233593391
ENSDARG00000074624,96.29417163836622,97.11450206516751,94.73955943093162,84.95869664983937,95.50826067003213,92.78912345112437
ENSDARG00000074626,0.0,19.355208811381367,24.076411197797153,91.704910509408,56.413492427719135,0.0
ENSDARG00000074633,46.15649380449748,39.62826984855438,53.10348783845801,61.4616796695732,46.93093162000918,60.98554382744378
ENSDARG00000074634,84.47108765488757,78.20674621385957,73.55438274437816,92.98990362551629,76.47430013767783,87.2648003671409
ENSDARG00000074635,86.09453877925654,88.52111060119321,76.14157870582837,87.88435061955026,78.70582836163378,98.40523175768702
ENSDARG00000074636,38.73336392840753,44.142955484167054,39.19229004130335,0.0,0.0,0.0
ENSDARG00000074638,31.109453877925652,20.869664983937586,38.022028453419,0.0,0.0,32.2969251950436
ENSDARG00000074645,53.32721431849472,64.72579164754475,80.51858650757228,0.0,54.256539697108764,75.35566773749426
ENSDARG00000074646,13.09660394676457,11.30105553005966,0.0,0.0,0.0,0.0
ENSDARG00000074652,61.496099128040385,0.0,0.0,0.0,57.004359798072514,0.0
ENSDARG00000074653,12.80977512620468,62.31642955484167,71.32285452042221,0.0,23.072510325837538,26.79554841670491
ENSDARG00000074656,78.02891234511243,96.58100045892611,92.43345571363011,88.60715924736118,97.03992657182194,96.21959614502065
ENSDARG00000074660,68.96512161541992,55.415328132170714,0.0,0.0,66.07962368058743,81.83226250573658
ENSDARG00000074661,26.19320789352914,17.852225791647545,32.457549334557136,38.75057365764112,28.516521340064248,26.204681046351535
ENSDARG00000074663,28.820559889857734,63.033501606241394,42.7088113813676,41.142726021110605,29.72693896282699,71.28269848554383
ENSDARG00000074665,46.73015144561726,11.714089031665901,0.0,27.948600275355666,0.0,25.768701239100505
ENSDARG00000074667,90.71821936668196,84.34488297384121,29.313905461220745,0.0,62.05254703992657,91.49839375860486
ENSDARG00000074670,73.9444699403396,47.745525470399265,0.0,77.34052317576871,65.70100963744837,0.0
ENSDARG00000074671,76.89880679210647,29.48026617714548,46.19664983937586,55.79394217530977,32.99105094079853,26.457090408444238
ENSDARG00000074675,50.866223038090865,84.79233593391464,0.0,83.68517668655346,85.75034419458467,67.81780633318036
ENSDARG00000074676,70.41647544745297,52.42657182193666,58.91463974300137,48.634694814134924,81.68884809545663,73.09545663148234
ENSDARG00000074677,0.0,33.82285452042221,0.0,0.0,69.16590178981184,28.195273061037174
ENSDARG00000074680,51.51445617255622,28.31000458926113,45.61725562184488,53.728774667278564,41.72212023864158,39.8405231757687
ENSDARG00000074686,71.27696190913262,69.96902248737953,44.23474070674621,82.34281780633317,85.89949518127582,88.8366223038091
ENSDARG00000074688,73.6633776961909,87.98187241854062,94.46994033960532,79.11886186324001,78.59683340982102,0.0
ENSDARG00000074690,65.40844424047728,71.79899036255163,82.64685635612666,81.80931620009179,91.36071592473611,64.27260211106012
ENSDARG00000074691,76.2792565396971,62.60899495181276,0.0,54.64662689307021,48.46259752179899,57.784534189995405
ENSDARG00000074695,37.27053694355209,35.21110601193208,39.23244607618174,61.450206516750804,39.41027994492887,43.97085819183111
ENSDARG00000074698,11.61083065626434,0.0,0.0,28.3788435061955,0.0,27.151216154199176
ENSDARG00000074702,85.07916475447453,73.4396512161542,85.68150527765029,49.328820559889856,55.312069756769155,72.85452042221202
ENSDARG00000074703,49.09935750344195,56.837999082147775,0.0,0.0,61.811610830656264,56.28728774667279
ENSDARG00000074715,14.656952730610373,12.924506654428637,71.51216154199173,33.541762276273516,27.948600275355666,27.621615419917394
ENSDARG00000074720,52.99449288664525,33.47292335933915,62.02386415787058,0.0,0.0,69.44699403396054
ENSDARG00000074723,0.0,47.30380908673703,0.0,28.84350619550252,20.65741165672327,0.0
ENSDARG00000074726,56.85520881138137,43.53487838458008,26.061266636071593,44.14869206057825,24.873795318953647,28.32721431849472
ENSDARG00000074727,52.69619091326297,55.61037173015144,74.65006883891694,0.0,0.0,0.0
ENSDARG00000074730,63.744837081229925,60.53809086737035,27.18563561266636,87.68930702156953,66.29187700780174,24.9942634235888
ENSDARG00000074732,35.532354290959155,66.57296925195043,0.0,53.99839375860487,32.818953648462596,0.0
ENSDARG00000074734,57.348554382744375,56.597062872877466,79.48600275355668,43.5004589261129,48.061037173015144,0.0
ENSDARG00000074740,60.10211106011932,66.71064708581919,30.66200091785223,0.0,0.0,0.0
ENSDARG00000074745,42.4449288664525,39.61106011932079,58.719596145020645,63.928407526388256,45.588572739788894,61.226480036714094
ENSDARG00000074747,55.782469022487376,69.15442863698944,82.23955943093162,90.56906837999082,61.31252868288206,75.07457549334558
ENSDARG00000074750,91.34924277191372,77.04222120238641,0.0,0.0,76.5603487838458,0.0
ENSDARG00000074752,81.22992198256081,56.034878384580075,26.961909132629646,76.62345112436898,37.43689765947683,33.013997246443324
ENSDARG00000074754,0.0,54.319642037631944,0.0,84.72923359339146,0.0,0.0
ENSDARG00000074756,77.8396053235429,87.95318953648462,0.0,70.54841670491051,82.84189995410739,47.355438274437816
ENSDARG00000074757,71.50642496558054,70.5598898577329,84.1441027994493,65.07572280862782,85.72166131252868,60.75034419458467
ENSDARG00000074758,97.14892152363468,99.01330885727397,98.4396512161542,98.40523175768702,97.37264800367142,97.9176227627352
ENSDARG00000074759,73.01514456172556,70.3132170720514,93.52340523175768,69.7567691601652,67.47361174850849,72.98072510325837
ENSDARG00000074760,0.0,63.45227168425883,0.0,0.0,89.86346948141349,27.65029830197338
ENSDARG00000074762,0.0,0.0,73.08398347865993,0.0,0.0,0.0
ENSDARG00000074763,0.0,7.37150068838917,95.51973382285452,0.0,0.0,0.0
ENSDARG00000074765,55.28338687471317,70.99586966498393,46.087654887563104,0.0,60.784763653051854,24.94837081229922
ENSDARG00000074768,38.40064249655805,60.90523175768702,47.21202386415787,34.367829279486,43.01858650757228,70.87540156034878
ENSDARG00000074771,26.652134006424966,71.0704451583295,28.246902248737953,0.0,46.1106011932079,0.0
ENSDARG00000074773,55.83983478659936,64.39307021569527,0.0,91.09109683340982,59.201468563561264,0.0
ENSDARG00000074776,43.61519045433685,68.17921064708582,26.69802661771455,48.347865993575034,73.82973841211566,62.098439651216154
ENSDARG00000074779,67.9784304726939,72.28086278109225,75.71707205139973,88.40637907296926,65.69527306103717,83.5761817347407
ENSDARG00000074782,35.021798990362555,59.93575034419458,35.25699862322166,59.912804038549794,62.43689765947682,89.96099128040386
ENSDARG00000074790,79.30243230839835,90.79279486002754,59.975906379072974,0.0,76.49724644332262,64.88067921064709
ENSDARG00000074791,0.0,0.0,26.858650757228087,0.0,23.67485084901331,39.76594768242313
ENSDARG00000074796,71.6498393758605,61.51330885727398,87.94171638366223,75.88343276732446,69.72234970169802,73.56585589720055
ENSDARG00000074802,0.0,37.12712253327214,0.0,0.0,24.76480036714089,0.0
ENSDARG00000074804,52.799449288664526,28.373106929784303,73.04956402019275,60.81344653510785,78.3673703533731,49.12804038549793
ENSDARG00000074806,76.67508031206975,20.22716842588343,54.1704910509408,48.30197338228545,38.58421294171638,82.63538320330427
ENSDARG00000074807,75.94079853143644,73.82400183570445,67.4391922900413,36.243689765947686,37.21890775585131,67.10647085819184
ENSDARG00000074808,31.42496558054153,11.886186324001836,42.23841211564938,39.45617255621845,44.515832950894904,33.25493345571363
ENSDARG00000074809,16.73932996787517,9.1154199173933,36.283845800826064,57.27971546581,32.94515832950895,32.46328591096833
ENSDARG00000074813,41.699173932996786,33.17462138595686,48.56585589720055,55.63331803579624,43.03005966039468,49.04772831574117
ENSDARG00000074815,23.27902707664066,19.5330426801285,39.39880679210647,39.3357044515833,36.10027535566774,45.65741165672327
ENSDARG00000074818,43.47177604405691,79.23359339146397,48.29623680587425,76.8242312987609,97.1374483708123,29.577787976135845
ENSDARG00000074819,0.0,75.44171638366223,0.0,0.0,21.437586048646168,0.0
ENSDARG00000074820,38.14249655805415,29.996558054153283,73.80105553005966,0.0,22.504589261128956,29.072969251950436
ENSDARG00000074836,0.0,53.42473611748508,59.01789811840293,0.0,50.48187241854062,0.0
ENSDARG00000074844,31.809316200091786,59.15557595227169,43.718448829738406,83.12299219825609,37.80403854979348,41.84258834327673
ENSDARG00000074846,92.1925195043598,93.7586048646168,97.41854061496099,98.26181734740706,93.7471317117944,98.12413951353832
ENSDARG00000074848,71.68999541073887,78.37884350619551,0.0,61.85176686553465,68.91922900413033,32.773061037173015
ENSDARG00000074849,81.2184488297384,62.7753556677375,0.0,41.905690683799904,25.281092244148688,0.0
ENSDARG00000074850,65.51170261587885,78.78040385497935,51.08994951812759,72.75126204681047,91.74506654428637,95.27306103717301
ENSDARG00000074851,60.893758604864615,80.85704451583295,99.21408903166589,98.11266636071593,99.21408903166589,47.125975217989904
ENSDARG00000074854,0.0,32.0273061037173,68.93070215695273,97.02845341899953,62.454107388710426,85.88802202845342
ENSDARG00000074858,85.1766865534649,86.19779715465809,95.81803579623681,0.0,92.97269389628269,0.0
ENSDARG00000074860,16.492657182193668,16.125516291877005,32.589490592014684,44.46420376319413,0.0,27.581459385039008
ENSDARG00000074863,17.123680587425426,11.593620927030749,0.0,38.19412574575493,0.0,0.0
ENSDARG00000074865,31.447911886186326,22.957778797613585,41.34350619550252,53.49931161083066,41.905690683799904,40.764111977971545
ENSDARG00000074866,41.70491050940798,30.145709040844427,51.88733363928407,62.63194125745755,43.52914180816889,43.83318035796237
ENSDARG00000074867,57.7960073428178,45.86966498393758,62.29348324919688,61.36415787058284,60.07916475447453,73.50275355667738
ENSDARG00000074869,77.00206516750802,35.635612666360714,24.27145479577788,39.209499770536944,24.707434603028915,27.569986232216614
ENSDARG00000074889,0.0,28.614043139054612,0.0,47.75699862322166,0.0,0.0
ENSDARG00000074892,58.69091326296466,19.131482331344653,46.47200550711336,28.573887104176226,57.62964662689307,35.59545663148233
ENSDARG00000074894,89.15213400642497,75.20078017439192,0.0,59.3793024323084,87.53441945846718,28.32721431849472
ENSDARG00000074895,46.22533272143185,0.0,32.5493345571363,0.0,46.449059201468565,35.457778797613585
ENSDARG00000074899,75.75149150986691,79.78430472693896,61.00849013308858,93.764341441028,66.6532813217072,56.912574575493345
ENSDARG00000074902,65.28797613584213,83.44424047728316,72.63653051858651,90.19045433685177,64.34144102799449,76.58329508949059
ENSDARG00000074903,19.55598898577329,43.03005966039468,66.18861863240019,0.0,55.22028453419,53.82055988985773
ENSDARG00000074904,65.87310692978431,50.2696190913263,64.84052317576871,70.27306103717301,64.98967416245985,71.30564479118861
ENSDARG00000074905,0.0,0.0,0.0,0.0,72.58490133088573,30.16291877007802
ENSDARG00000074906,88.60715924736118,82.08467186782929,93.79302432308398,94.5387792565397,88.99724644332262,97.48164295548418
ENSDARG00000074908,23.135612666360718,28.04612207434603,43.48324919687931,35.968334098210185,39.243919229004135,46.58100045892611
ENSDARG00000074909,86.71408903166589,62.30495640201927,76.2964662689307,78.9238182652593,82.28545204222121,91.15993575034419
ENSDARG00000074910,28.688618632400182,64.14066085360257,44.20032124827903,63.36048646167966,53.36737035337311,71.10486461679669
ENSDARG00000074915,68.53487838458008,52.77076640660854,0.0,0.0,0.0,0.0
ENSDARG00000074927,51.44561725562185,63.2687012391005,65.94194584671868,60.77329050022946,48.84121156493805,57.69848554382745
ENSDARG00000074928,24.03625516291877,0.0,79.01560348783846,0.0,0.0,0.0
ENSDARG00000074933,27.42083524552547,38.458008260670034,26.33088572739789,84.35061955025242,39.23818265259293,65.72969251950435
ENSDARG00000074947,0.0,80.34075263882515,0.0,0.0,0.0,93.06447911886187
ENSDARG00000074949,24.29440110142267,28.728774667278568,31.90683799908215,48.54290959155576,25.527765029830196,30.237494263423585
ENSDARG00000074955,83.78269848554383,89.43322625057365,90.3682882055989,37.84993116108307,73.86989444699404,91.95158329508949
ENSDARG00000074966,37.672097292335934,30.357962368058743,44.55025240936209,66.50986691142727,46.385956860945385,60.54956402019275
ENSDARG00000074967,70.37631941257457,92.77191372189077,80.35222579164754,94.89444699403397,87.14433226250574,95.32469022487379
ENSDARG00000074968,79.60073428178063,53.64846259752179,65.3682882055989,0.0,36.106011932078935,36.12895823772372
ENSDARG00000074979,96.56379072969253,96.66131252868288,95.19848554382745,84.80380908673703,93.4947223497017,95.60004589261129
ENSDARG00000074985,72.70536943552088,76.68081688848095,68.80449747590637,0.0,56.31597062872877,60.928178063331806
ENSDARG00000074989,25.160624139513537,31.379072969251947,24.69022487379532,0.0,21.758834327673245,38.13675998164295
ENSDARG00000074995,77.27168425883433,72.77420835245525,85.07342817806334,0.0,83.49586966498393,86.50183570445158
ENSDARG00000074996,40.51743919229004,57.98531436438733,51.53740247820101,0.0,65.21913721890775,76.2735199632859
ENSDARG00000075007,44.56172556218449,42.68012849931161,95.795089490592,74.73611748508489,0.0,51.15878843506195
ENSDARG00000075008,51.57755851307939,9.855438274437816,0.0,0.0,22.349701698026617,56.61427260211106
ENSDARG00000075012,18.196420376319413,27.082377237264797,23.1700321248279,0.0,26.141578705828362,0.0
ENSDARG00000075013,65.95915557595227,50.30403854979348,0.0,0.0,61.123221661312535,0.0
ENSDARG00000075014,76.5775585130794,87.04107388710418,0.0,97.51032583754015,93.01858650757228,95.08949059201468
ENSDARG00000075015,65.19045433685177,52.845341899954114,72.55048187241854,63.01055530059661,79.65810004589261,95.8352455254704
ENSDARG00000075021,91.62459843965122,92.86369894446995,59.04658100045893,81.2815511702616,94.08558972005507,0.0
ENSDARG00000075022,16.630335016062414,0.0,79.92771913721892,0.0,41.412345112436896,0.0
ENSDARG00000075024,26.778338687471315,15.110142267094998,37.356585589720055,33.27787976135842,30.392381826525927,39.794630564479114
ENSDARG00000075025,79.22785681505277,77.85681505277651,54.63515374024782,65.16177145479578,67.97269389628269,87.36232216613125
ENSDARG00000075027,23.347865993575034,17.1810463515374,38.84235888022028,47.458696649839375,22.590637907296927,43.88480954566315
ENSDARG00000075030,0.0,66.25172097292335,0.0,56.597062872877466,0.0,0.0
ENSDARG00000075033,49.98279027076641,44.578935291418084,63.15970628728774,0.0,0.0,40.6264341441028
ENSDARG00000075034,0.0,28.757457549334557,32.96236805874254,44.76824231298761,65.12161541991739,48.04956402019275
ENSDARG00000075041,0.0,8.74827902707664,39.16934373565856,0.0,0.0,31.126663607159248
ENSDARG00000075043,0.0,66.54428636989445,0.0,37.07549334557137,0.0,0.0
ENSDARG00000075048,85.45204222120239,79.1877007801744,40.115878843506195,94.23474070674621,64.72579164754475,84.87838458008261
ENSDARG00000075054,0.0,0.0,97.52753556677375,0.0,0.0,0.0
ENSDARG00000075055,29.96787517209729,28.074804956402023,49.27145479577788,31.201239100504818,32.228086278109224,35.46925195043598
ENSDARG00000075057,39.5766406608536,53.05185865075723,76.78407526388251,0.0,0.0,0.0
ENSDARG00000075067,13.710417622762735,11.56493804497476,38.72762735199633,37.7581459385039,28.1206975676916,28.281321707205144
ENSDARG00000075072,63.88251491509867,69.56172556218448,46.39169343735659,0.0,22.791418081688846,0.0
ENSDARG00000075083,71.75309775126205,80.29486002753556,92.95548416704911,94.68219366681964,90.93047269389628,70.11243689765948
ENSDARG00000075092,59.1096833409821,51.97338228545204,0.0,0.0,77.3290500229463,27.65029830197338
ENSDARG00000075100,42.34167049105094,40.23061037173015,0.0,0.0,0.0,0.0
ENSDARG00000075108,0.0,34.45387792565397,0.0,57.49196879302433,0.0,0.0
ENSDARG00000075111,32.30839834786599,55.994722349701696,0.0,0.0,0.0,60.50367140890317
ENSDARG00000075112,12.907296925195045,35.76181734740707,0.0,0.0,0.0,0.0
ENSDARG00000075116,36.134694814134924,24.546810463515374,72.61358421294172,41.544286369894444,35.216842588343276,55.12849931161084
ENSDARG00000075121,45.456631482331346,56.96420376319412,0.0,78.34442404772831,82.61243689765948,0.0
ENSDARG00000075123,81.47659476824232,51.77833868747131,75.05736576411198,77.42657182193666,87.39674162459843,73.19297843047269
ENSDARG00000075126,35.84212941716384,31.90110142267095,52.742083524552555,54.9506654428637,47.699632859109684,57.5435979807251
ENSDARG00000075129,78.44768242312988,72.6537402478201,65.92473611748508,70.10096374483709,71.3515374024782,44.699403396053235
ENSDARG00000075132,76.91027994492886,90.81000458926113,70.77214318494723,75.13194125745754,70.99586966498393,88.06218448829738
ENSDARG00000075133,29.176227627352,29.79004130335016,44.31505277650298,58.49013308857274,34.99311610830656,40.72395594309316
ENSDARG00000075134,0.0,8.547498852684718,0.0,0.0,18.752868288205597,25.774437815511703
ENSDARG00000075139,34.568609453877926,44.92312987608995,62.551629187700776,0.0,0.0,74.59843965121615
ENSDARG00000075140,24.01330885727398,55.484167049105096,46.06470858191831,72.00550711335475,46.05323542909592,60.00458926112896
ENSDARG00000075143,77.08811381367599,80.67921064708582,49.133776961909135,59.01216154199174,53.86071592473611,56.63148233134465
ENSDARG00000075149,46.58100045892611,54.19917393299679,62.19596145020652,73.9674162459844,75.60807709958696,43.718448829738406
ENSDARG00000075151,84.71776044056907,84.83249196879302,0.0,81.33318035796236,89.55943093162001,74.80495640201927
ENSDARG00000075156,78.6714089031666,85.29141808168885,65.38549793483249,45.98439651216154,63.928407526388256,0.0
ENSDARG00000075158,24.839375860486463,16.991739329967874,53.883662230380914,70.43368517668655,18.85039008719596,0.0
ENSDARG00000075163,39.031665901789815,34.6202386415787,59.8955943093162,59.9070674621386,44.624827902707665,51.256310234052314
ENSDARG00000075164,0.0,83.6163377696191,0.0,82.90500229463056,0.0,0.0
ENSDARG00000075165,39.8462597521799,40.66659017898118,75.40729692519504,0.0,60.807709958696655,0.0
ENSDARG00000075169,52.09958696649839,25.894905920146854,0.0,0.0,0.0,0.0
ENSDARG00000075170,20.23864157870583,0.0,27.36920605782469,34.47108765488756,22.76847177604406,0.0
ENSDARG00000075172,19.372418540614962,58.90890316659018,83.40982101881596,61.937815511702624,61.93207893529142,0.0
ENSDARG00000075173,78.78614043139055,68.63813675998163,0.0,88.16544286369894,59.79233593391464,77.29463056447912
ENSDARG00000075178,82.21087654887563,88.82514915098669,93.46603946764571,90.19619091326297,89.11771454795779,25.699862322166133
ENSDARG00000075181,26.24483708122992,21.575263882514914,52.506883891693434,44.91165672326755,30.811151904543372,47.883203304268015
ENSDARG00000075183,27.63308857273979,21.63836622303809,53.87792565396972,50.83180357962368,38.20559889857733,46.56952730610372
ENSDARG00000075188,57.21661312528683,0.0,41.88274437815512,0.0,0.0,0.0
ENSDARG00000075189,22.045663148233135,39.932308398347864,26.87586048646168,0.0,32.5435979807251,0.0
ENSDARG00000075192,43.37999082147774,66.22877466727857,25.097521798990364,64.14639743001376,31.95846718678293,46.781780633318036
ENSDARG00000075194,40.901789811840295,78.625516291877,47.49885268471776,0.0,0.0,91.1369894446994
ENSDARG00000075201,20.267324460761817,10.928178063331803,0.0,51.96190913262965,24.386186324001834,81.37333639284076
ENSDARG00000075206,0.0,0.0,76.54313905461221,0.0,0.0,0.0
ENSDARG00000075209,22.470169802661772,23.93299678751721,32.73864157870583,46.73015144561726,51.87012391005048,33.00252409362093
ENSDARG00000075211,94.43552088113813,77.22579164754475,23.53717301514456,97.82583754015603,91.20009178522258,97.20628728774668
ENSDARG00000075215,46.701468563561264,41.04520422212024,79.23359339146397,0.0,0.0,0.0
ENSDARG00000075217,26.17026158788435,12.069756769160165,31.293024323083984,0.0,32.75585130793942,34.25883432767324
ENSDARG00000075225,67.39903625516291,38.04497475906379,86.01996328591098,0.0,0.0,0.0
ENSDARG00000075226,41.681964203763194,53.6369894446994,74.10509407985315,0.0,54.73267553923819,27.294630564479117
ENSDARG00000075229,0.0,52.97728315741166,92.82354290959157,0.0,64.39307021569527,0.0
ENSDARG00000075230,70.14111977971547,44.29784304726939,0.0,0.0,62.660624139513544,72.69963285910968
ENSDARG00000075245,68.39720055071133,67.2039926571822,84.87838458008261,65.39697108765489,63.69894446994034,65.01835704451582
ENSDARG00000075249,32.273978889398805,21.32859109683341,43.25952271684259,44.125745754933455,0.0,46.23106929784305
ENSDARG00000075252,82.61817347407067,86.7026158788435,80.9832491968793,41.974529600734286,84.79233593391464,61.80587425424506
ENSDARG00000075253,91.91716383662231,93.5061955025241,72.34970169802662,84.1441027994493,94.96328591096834,0.0
ENSDARG00000075261,22.29233593391464,88.16544286369894,33.79417163836622,64.46190913262964,98.53143643873337,42.617026158788434
ENSDARG00000075264,32.04451583295089,31.298760899495182,47.44148692060578,39.50780174391923,47.389857732905,59.52271684258834
ENSDARG00000075269,0.0,35.624139513538324,0.0,81.20123910050482,0.0,0.0
ENSDARG00000075282,62.27627351996329,16.24598439651216,30.128499311610828,0.0,20.48531436438733,35.744607618173475
ENSDARG00000075284,35.4233593391464,21.90224873795319,83.20330426801284,59.872648003671415,43.94217530977513,46.43758604864617
ENSDARG00000075288,29.93345571363011,31.700321248279028,41.76801284993116,40.34534189995411,43.07595227168426,41.77374942634236
ENSDARG00000075292,11.74277191372189,8.914639743001377,55.34075263882515,29.39995410738871,0.0,0.0
ENSDARG00000075295,44.09132629646627,50.55644791188618,71.93093162000918,64.22097292335934,60.88802202845341,61.2207434603029
ENSDARG00000075297,70.0321248279027,73.1700321248279,70.87540156034878,71.40890316659018,75.01147315282239,56.757687012391
ENSDARG00000075301,0.0,13.262964662689308,0.0,29.732675539238183,0.0,32.228086278109224
ENSDARG00000075307,65.29371271225332,11.060119320789353,74.01904543368518,0.0,0.0,38.15396971087655
ENSDARG00000075314,65.78705828361635,72.76273519963286,84.64892152363468,92.12941716383662,0.0,83.53028912345113
ENSDARG00000075323,73.09545663148234,80.15144561725562,78.8721890775585,0.0,78.20674621385957,85.30289123451125
