gen_name,dormant hematopoietic stem cell,hematopoietic stem cell
ENSMUSG00000030082,93.56454179537583,94.94992043433493
ENSMUSG00000030083,67.84611064307778,58.21866516896003
ENSMUSG00000030084,47.875128709164095,53.26219226808949
ENSMUSG00000030086,54.47907891041842,63.23598240194702
ENSMUSG00000030088,48.82991669006833,57.3715248525695
ENSMUSG00000030089,65.89909201535148,57.408967518487316
ENSMUSG00000030091,81.25058504165497,89.99344753346439
ENSMUSG00000030094,85.65945895347748,67.73378264532435
ENSMUSG00000030095,85.17738462978565,86.10409061125152
ENSMUSG00000030096,89.90920153514931,88.95441355424506
ENSMUSG00000030098,33.726481325470374,31.59692970139474
ENSMUSG00000030101,49.25114668164373,64.97238603388561
ENSMUSG00000030102,85.79986895066929,96.91098006178039
ENSMUSG00000030103,67.48572498361884,68.59496396143405
ENSMUSG00000030104,62.68838341289899,73.64972386033885
ENSMUSG00000030105,95.96555274735562,98.19339136946552
ENSMUSG00000030107,73.68716652625666,62.59009641486474
ENSMUSG00000030108,46.37742207245156,56.31376954039128
ENSMUSG00000030111,4.333988579986895,6.369933539267995
ENSMUSG00000030116,23.195731536085372,24.361134512777312
ENSMUSG00000030117,55.87381821585697,72.52644388280446
ENSMUSG00000030120,70.88832724890011,79.00870541982589
ENSMUSG00000030122,62.38416175231677,54.08125058504165
ENSMUSG00000030123,41.888982495553684,36.14153327716934
ENSMUSG00000030124,52.28400262098661,48.79715435739025
ENSMUSG00000030125,47.65983338013667,55.658522886829545
ENSMUSG00000030126,97.30880838715717,94.8235514368623
ENSMUSG00000030127,78.14284377047646,84.99953196667602
ENSMUSG00000030134,0.0,42.77824581110175
ENSMUSG00000030137,41.9451464944304,70.95853224749602
ENSMUSG00000030138,75.89160348216794,73.46719086398952
ENSMUSG00000030142,24.061593185434806,68.01460263970795
ENSMUSG00000030144,0.0,30.660863053449404
ENSMUSG00000030145,87.32565758682018,79.27548441449032
ENSMUSG00000030148,41.12140784423851,41.865580829355046
ENSMUSG00000030149,26.074136478517268,19.50294860994103
ENSMUSG00000030154,5.279415894411682,50.907984648506975
ENSMUSG00000030155,15.140878030515772,22.896190208742862
ENSMUSG00000030156,83.8715716559019,52.808199943836
ENSMUSG00000030157,36.09004961153234,54.834784236637645
ENSMUSG00000030159,48.69418702611626,57.675746513151736
ENSMUSG00000030160,28.910418421791633,33.614153327716934
ENSMUSG00000030161,92.00599082654685,85.70626228587476
ENSMUSG00000030162,40.307029860526065,29.458017410839656
ENSMUSG00000030166,93.53177946269774,72.60132921464009
ENSMUSG00000030168,88.61274922774501,90.38191519236169
ENSMUSG00000030172,60.87241411588506,76.47196480389404
ENSMUSG00000030177,79.46269774407938,76.4485631376954
ENSMUSG00000030180,96.72844706543106,97.36965271927362
ENSMUSG00000030187,39.01993821960124,29.77159973790134
ENSMUSG00000030188,59.69765047271366,65.69783768604324
ENSMUSG00000030189,89.79687353739585,94.00917345314987
ENSMUSG00000030199,97.23392305532154,97.5241037161846
ENSMUSG00000030200,0.0,37.639239913881866
ENSMUSG00000030201,75.97116914724327,84.53617897594309
ENSMUSG00000030203,76.832350463353,51.727042965459134
ENSMUSG00000030204,90.73294018534119,88.77656089113545
ENSMUSG00000030207,47.191800056164,46.971824393896846
ENSMUSG00000030208,18.91322662173547,19.83525226996162
ENSMUSG00000030209,25.83543948329121,37.92005990826547
ENSMUSG00000030213,99.17158101656838,98.74567069175325
ENSMUSG00000030214,37.10568192455303,54.59608724141158
ENSMUSG00000030216,71.77759056444819,81.75606103154544
ENSMUSG00000030217,69.03023495272863,78.04923710568193
ENSMUSG00000030219,72.85874754282506,71.62313956753721
ENSMUSG00000030220,98.80183469062997,98.86267902274642
ENSMUSG00000030222,13.128334737433306,11.925489094823552
ENSMUSG00000030223,28.901057755312177,36.51595993634747
ENSMUSG00000030224,76.7995881306749,91.42094917158101
ENSMUSG00000030225,68.49199663016007,65.80080501731723
ENSMUSG00000030226,17.846110643077786,8.09229617148741
ENSMUSG00000030228,10.863053449405598,2.227838622109894
ENSMUSG00000030231,71.56229523542076,80.0992230646822
ENSMUSG00000030232,86.02452494617617,93.06374613872508
ENSMUSG00000030237,3.777028924459422,11.967612093981092
ENSMUSG00000030243,49.794065337452025,68.14565197042029
ENSMUSG00000030245,97.140316390527,98.17935036974632
ENSMUSG00000030246,94.61761677431433,89.39436487877937
ENSMUSG00000030249,38.44893756435458,45.600486754656934
ENSMUSG00000030254,74.14583918374989,77.24421978844894
ENSMUSG00000030255,18.54348029579706,45.132453430684265
ENSMUSG00000030256,60.643077787138445,69.60123560797528
ENSMUSG00000030257,83.68903865955257,75.22699616212675
ENSMUSG00000030259,34.61106430777872,34.86848263596368
ENSMUSG00000030263,80.52045305625761,85.34119629317607
ENSMUSG00000030264,85.70626228587476,89.38500421229992
ENSMUSG00000030265,81.02592904614808,85.87007394926519
ENSMUSG00000030268,19.868014602639708,19.559112608817745
ENSMUSG00000030269,69.25957128147525,59.44023214452869
ENSMUSG00000030270,47.02330805953384,46.57399606852008
ENSMUSG00000030271,58.3356734999532,45.49751942338294
ENSMUSG00000030272,59.74445380511092,79.79500140409998
ENSMUSG00000030275,97.51474304970515,97.45857905082842
ENSMUSG00000030276,17.36403631938594,42.647196480389404
ENSMUSG00000030279,93.36796779930731,94.03725545258823
ENSMUSG00000030282,78.80277075727791,89.38032387906019
ENSMUSG00000030283,38.31320790040251,33.370775999251144
ENSMUSG00000030284,41.90302349527286,44.355518112889634
ENSMUSG00000030286,89.2586352148273,73.59824019470186
ENSMUSG00000030287,65.88037068239258,61.68679209959749
ENSMUSG00000030291,87.44734625105308,87.89197790882712
ENSMUSG00000030298,81.70457736590845,83.852850322943
ENSMUSG00000030301,77.29570345408592,84.14771131704578
ENSMUSG00000030302,22.245623888420855,34.12430965084714
ENSMUSG00000030303,83.74052232518954,66.58242066835159
ENSMUSG00000030304,89.83899653655341,94.85631376954039
ENSMUSG00000030306,49.5787700084246,50.248057661705516
ENSMUSG00000030309,79.14443508377796,84.28812131423757
ENSMUSG00000030310,51.85341196293176,46.438266404568004
ENSMUSG00000030313,92.61911448095105,91.88898249555368
ENSMUSG00000030314,77.26294112140785,67.70102031264626
ENSMUSG00000030315,82.6780866797716,70.24244126181785
ENSMUSG00000030316,62.09866142469343,67.25170832163249
ENSMUSG00000030317,25.844800149770663,17.710380979125713
ENSMUSG00000030319,84.56426097538144,70.96789291397548
ENSMUSG00000030321,31.90115136197697,33.44098099784705
ENSMUSG00000030322,72.19882055602359,69.95226060095479
ENSMUSG00000030323,55.157727230178786,73.00383787325657
ENSMUSG00000030325,69.38125994570812,66.00205934662547
ENSMUSG00000030327,83.4690629972854,83.16952166994291
ENSMUSG00000030329,5.293456894130863,45.21669942899935
ENSMUSG00000030330,92.91865580829355,90.7516615183001
ENSMUSG00000030335,82.5189553496209,80.45492839090144
ENSMUSG00000030336,86.09472994477207,85.77178695123094
ENSMUSG00000030337,71.76822989796874,61.457455770850885
ENSMUSG00000030339,55.53683422259665,59.37938781241224
ENSMUSG00000030340,5.901900215295329,19.755686604886268
ENSMUSG00000030341,79.28952541420949,74.66535617335954
ENSMUSG00000030342,88.35065056632033,95.37583075915005
ENSMUSG00000030346,39.47393054385472,74.20200318262661
ENSMUSG00000030347,79.77159973790134,77.95563044088739
ENSMUSG00000030350,25.37208649255827,14.008237386501918
ENSMUSG00000030352,79.79500140409998,54.666292240007486
ENSMUSG00000030357,87.70944491247776,87.07291959187494
ENSMUSG00000030359,9.25769914817935,3.7068239258635214
ENSMUSG00000030361,10.638397453898719,36.19301694280633
ENSMUSG00000030363,3.697463259384068,3.0562576055415147
ENSMUSG00000030364,31.662454366750914,37.349059253018815
ENSMUSG00000030365,17.803987643920248,20.12075259758495
ENSMUSG00000030366,28.067958438640833,25.297201160722643
ENSMUSG00000030373,21.37976223907142,9.730412805391744
ENSMUSG00000030374,59.78657680426846,67.86015164279696
ENSMUSG00000030378,13.198539736029206,8.803706823925864
ENSMUSG00000030380,55.98614621361041,40.84994851633436
ENSMUSG00000030382,29.813722737058878,21.487409903585135
ENSMUSG00000030386,84.9059253018815,78.30197510062716
ENSMUSG00000030393,64.01759805298137,68.85706262285875
ENSMUSG00000030397,46.461668070766635,46.45698773752691
ENSMUSG00000030399,42.043433492464665,29.284845080969763
ENSMUSG00000030400,47.978096040438075,36.42703360479266
ENSMUSG00000030401,66.30160067396798,64.71964803894036
ENSMUSG00000030403,61.5838247683235,67.55124964897502
ENSMUSG00000030407,65.52466535617336,70.57474492183844
ENSMUSG00000030409,10.572872788542544,34.60170364129926
ENSMUSG00000030410,53.051577272301785,56.20144154263783
ENSMUSG00000030411,36.080688945052884,31.69053636618927
ENSMUSG00000030413,65.9692970139474,69.08639895160536
ENSMUSG00000030417,87.92474024150519,87.58775624824487
ENSMUSG00000030421,91.7860151642797,93.5083777964991
ENSMUSG00000030423,74.96021716746233,68.57156229523542
ENSMUSG00000030424,72.60600954787981,49.85490966956848
ENSMUSG00000030427,5.036038565945895,7.193672189459889
ENSMUSG00000030428,47.81428437704764,46.97650472713657
ENSMUSG00000030431,20.888327248900122,40.30234952728634
ENSMUSG00000030432,92.35233548628662,93.24627913507442
ENSMUSG00000030433,17.144060657118786,45.38519142562951
ENSMUSG00000030435,62.81007207713189,71.36104090611252
ENSMUSG00000030443,42.445942151081155,54.296545914069085
ENSMUSG00000030446,63.909950388467664,59.0564448188711
ENSMUSG00000030447,91.08864551156042,91.0839651783207
ENSMUSG00000030450,43.69559112608818,40.90143218197136
ENSMUSG00000030451,76.75746513151736,89.6096602078068
ENSMUSG00000030452,75.81203781709259,77.76841711129833
ENSMUSG00000030465,79.1678367499766,79.59842740803144
ENSMUSG00000030468,27.862023776092858,20.658990920153514
ENSMUSG00000030469,70.06458859870823,67.18618365627633
ENSMUSG00000030471,74.43601984461293,67.46700365065993
ENSMUSG00000030472,27.913507441729852,44.72526443882804
ENSMUSG00000030474,26.60769446784611,23.85565852288683
ENSMUSG00000030484,41.75793316484134,52.11083029111673
ENSMUSG00000030486,16.278199007769352,40.854628849574084
ENSMUSG00000030493,73.0974445380511,59.83806046990545
ENSMUSG00000030494,54.39483291210334,50.89862398202752
ENSMUSG00000030495,20.20499859590003,21.77291023120846
ENSMUSG00000030498,48.731629692034076,41.76729383132079
ENSMUSG00000030499,0.0,44.57081344191706
ENSMUSG00000030500,12.758588411494898,0.0
ENSMUSG00000030505,78.82149209023682,82.87466067584012
ENSMUSG00000030509,68.52007862959843,64.01291771974165
ENSMUSG00000030510,19.59655527473556,1.5023869699522605
ENSMUSG00000030512,77.30974445380511,89.27267621454648
ENSMUSG00000030513,19.194046616119067,14.934943367967799
ENSMUSG00000030515,69.07235795188618,68.53879996255733
ENSMUSG00000030516,38.874847889169715,46.67696339979406
ENSMUSG00000030519,18.506037629879245,22.26434522137976
ENSMUSG00000030521,83.4316203313676,75.03978283253767
ENSMUSG00000030522,70.53730225592062,59.62276514087803
ENSMUSG00000030523,44.51464944304034,30.49705139005897
ENSMUSG00000030527,71.66058223345502,69.86333426939999
ENSMUSG00000030528,72.41879621829074,63.50276139661144
ENSMUSG00000030530,68.75877562482448,68.03332397266686
ENSMUSG00000030532,74.90873350182532,66.17523167649537
ENSMUSG00000030533,72.7464195450716,67.63081531405037
ENSMUSG00000030534,75.35336515959936,82.21941402227839
ENSMUSG00000030536,98.85331835626697,98.37592436581485
ENSMUSG00000030538,63.05344940559768,59.73509313863147
ENSMUSG00000030539,64.57455770850885,74.74960217167462
ENSMUSG00000030541,76.80426846391462,88.2757652344847
ENSMUSG00000030543,45.13713376392399,47.140316390527005
ENSMUSG00000030545,71.76354956472902,52.98605260694561
ENSMUSG00000030546,38.77188055789572,39.21183188243003
ENSMUSG00000030551,27.932228774688756,32.397266685388
ENSMUSG00000030554,8.41523916502855,40.962276514087804
ENSMUSG00000030555,54.45567724421979,46.1387250772255
ENSMUSG00000030556,80.07114106524385,74.6045118412431
ENSMUSG00000030557,90.35383319292333,85.2756716278199
ENSMUSG00000030559,97.09351305812974,95.60048675465693
ENSMUSG00000030560,94.6129364410746,87.5549939155668
ENSMUSG00000030562,67.46700365065993,60.35757745951512
ENSMUSG00000030577,47.11223439108865,45.23542076195825
ENSMUSG00000030579,37.873256575868204,44.552092108958156
ENSMUSG00000030583,76.41580080501733,69.87737526911916
ENSMUSG00000030584,35.46288495740897,34.27408031451839
ENSMUSG00000030587,29.458017410839656,40.29298886080689
ENSMUSG00000030588,73.8509781896471,79.85116540297669
ENSMUSG00000030589,27.768417111298326,24.72620050547599
ENSMUSG00000030590,59.126649817467005,56.496302536740615
ENSMUSG00000030591,84.02602265281288,86.02452494617617
ENSMUSG00000030592,30.54385472245624,39.043339885799874
ENSMUSG00000030595,48.24955536834223,58.64457549377515
ENSMUSG00000030598,50.70204998595899,42.25872882149209
ENSMUSG00000030600,30.492371056819245,36.35214827295704
ENSMUSG00000030602,49.34475334643827,54.207619582514276
ENSMUSG00000030603,80.67022371992886,86.44107460451184
ENSMUSG00000030604,84.88252363568286,66.76495366470093
ENSMUSG00000030605,82.37854535242909,76.95403912758589
ENSMUSG00000030606,6.159318543480296,16.84451932977628
ENSMUSG00000030609,65.13151736403631,71.29083590751661
ENSMUSG00000030610,57.54001684919966,65.49658335673499
ENSMUSG00000030611,57.68510717963119,63.507441729851166
ENSMUSG00000030612,70.82280258354395,68.45455396424227
ENSMUSG00000030613,78.50790976317515,71.72142656557146
ENSMUSG00000030614,81.60161003463446,84.69062997285407
ENSMUSG00000030615,90.6299728540672,87.00739492651877
ENSMUSG00000030616,9.421510811569783,4.132734250678649
ENSMUSG00000030619,77.3237854535243,87.70944491247776
ENSMUSG00000030621,52.63034728072638,47.27136572123935
ENSMUSG00000030629,98.22615370214359,96.83141439670504
ENSMUSG00000030630,54.91903023495273,56.117195544322755
ENSMUSG00000030641,55.939342881213136,52.56482261537021
ENSMUSG00000030643,25.423570158195265,25.128709164092484
ENSMUSG00000030647,89.88579986895067,87.86389590938875
ENSMUSG00000030649,57.979968173733965,69.57783394177666
ENSMUSG00000030650,21.00065524665356,35.89815594870355
ENSMUSG00000030651,44.22446878217729,53.49152859683609
ENSMUSG00000030652,61.39193110549471,62.0565384255359
ENSMUSG00000030653,22.25030422166058,1.113919311054947
ENSMUSG00000030654,97.86576804268464,96.36338107273238
ENSMUSG00000030655,94.87035476925956,96.78461106430778
ENSMUSG00000030657,50.25273799494524,45.8766264158008
ENSMUSG00000030659,8.223345502199757,26.097538144715905
ENSMUSG00000030660,89.44116821117663,71.91332022840025
ENSMUSG00000030662,82.44875035102498,90.73762051858093
ENSMUSG00000030663,91.7672938313208,94.3133951137321
ENSMUSG00000030670,64.31245904708415,48.33380136665731
ENSMUSG00000030671,90.99035851352616,81.37227370588785
ENSMUSG00000030672,35.186745296265094,49.34943367967799
ENSMUSG00000030674,39.356922212861555,56.46354020406253
ENSMUSG00000030677,55.29813722737059,75.85416081625011
ENSMUSG00000030678,75.54993915566789,79.86988673593561
ENSMUSG00000030680,56.58990920153515,39.77347187119723
ENSMUSG00000030681,79.83244407001779,67.94907797435178
ENSMUSG00000030682,71.30019657399606,73.49059253018815
ENSMUSG00000030685,44.641018440512966,44.90779743517738
ENSMUSG00000030688,55.25133389497332,57.043901525788634
ENSMUSG00000030689,62.19226808948797,70.56538425535898
ENSMUSG00000030691,98.40400636525321,95.9983150800337
ENSMUSG00000030693,0.0,37.02143592623795
ENSMUSG00000030695,97.52878404942432,98.20275203594497
ENSMUSG00000030697,72.50772254984554,75.88224281568847
ENSMUSG00000030699,30.8527567162782,30.40344472526444
ENSMUSG00000030701,24.412618178414302,15.83356734999532
ENSMUSG00000030704,92.55358981559488,88.70635589253955
ENSMUSG00000030706,86.28194327436114,96.66292240007488
ENSMUSG00000030707,94.47720677712253,94.69718243938968
ENSMUSG00000030708,22.334550219975664,36.010483946456986
ENSMUSG00000030711,96.1200037442666,94.55677244219788
ENSMUSG00000030714,84.59702330805953,87.38650191893663
ENSMUSG00000030717,91.59880183469063,96.16680707666386
ENSMUSG00000030718,76.89787512870916,73.86969952260601
ENSMUSG00000030720,83.801366657306,77.57652344846953
ENSMUSG00000030722,50.03276233267808,55.66320322006927
ENSMUSG00000030725,56.15463821024057,50.62716465412337
ENSMUSG00000030726,77.15529345689414,84.77487597116915
ENSMUSG00000030727,57.100065524665354,53.692782926144346
ENSMUSG00000030729,95.00608443321164,88.24768323504634
ENSMUSG00000030730,48.63802302723954,34.517457642984176
ENSMUSG00000030731,45.38051109238978,22.68557521295516
ENSMUSG00000030732,30.955724047552184,29.186558082935505
ENSMUSG00000030733,68.89918562201629,71.05213891229056
ENSMUSG00000030735,15.421698024899372,22.10053355798933
ENSMUSG00000030738,94.04193578582795,95.71281475241037
ENSMUSG00000030739,30.10858373116166,30.609379387812414
ENSMUSG00000030741,49.49920434334925,65.00046803332398
ENSMUSG00000030742,72.16137789010577,80.15538706355892
ENSMUSG00000030744,99.69109800617804,99.69577833941776
ENSMUSG00000030745,72.75578021155106,63.9707947205841
ENSMUSG00000030748,62.917719741645605,51.989141626883836
ENSMUSG00000030750,75.79331648413367,78.37686043246279
ENSMUSG00000030751,96.38210240569128,97.08415239165028
ENSMUSG00000030752,39.066741551998504,51.511747636431714
ENSMUSG00000030753,78.40962276514088,78.75128709164092
ENSMUSG00000030754,96.89693906206122,95.97959374707479
ENSMUSG00000030757,54.88158756903492,37.40054291865581
ENSMUSG00000030759,97.3322100533558,96.92970139473931
ENSMUSG00000030760,91.51455583637555,91.51455583637555
ENSMUSG00000030761,51.343255639801555,53.149864270336046
ENSMUSG00000030763,74.16924084994851,60.26397079472059
ENSMUSG00000030766,86.65636993353927,86.53936160254611
ENSMUSG00000030768,51.54919030234952,45.2962650940747
ENSMUSG00000030770,38.33660956660114,33.979219320415616
ENSMUSG00000030774,87.2226902555462,78.86829542263409
ENSMUSG00000030775,46.56463540204063,47.004586726574935
ENSMUSG00000030779,97.75812037817091,97.15903772348591
ENSMUSG00000030780,56.91285219507629,63.18917906954975
ENSMUSG00000030782,31.65777403351119,59.594683141439674
ENSMUSG00000030786,52.35420761958252,45.052887765608915
ENSMUSG00000030788,83.76860432462792,74.21136384910606
ENSMUSG00000030790,41.78133483103997,30.00093606664794
ENSMUSG00000030792,77.24890012168866,64.91154170176917
ENSMUSG00000030793,89.5581765421698,87.9434615744641
ENSMUSG00000030795,97.43049705139006,96.8080127305064
ENSMUSG00000030796,54.656931573528034,47.38837405223252
ENSMUSG00000030798,71.92268089487972,71.19254890948235
ENSMUSG00000030800,19.348497613030048,24.06627351867453
ENSMUSG00000030801,72.43751755124966,71.56697556866048
ENSMUSG00000030802,82.37386501918937,86.8903865955256
ENSMUSG00000030805,71.59505756809885,76.07413647851727
ENSMUSG00000030806,51.099878311335765,57.47917251708322
ENSMUSG00000030811,25.400168491996627,38.19151923616961
ENSMUSG00000030814,64.27033604792662,69.18468594963961
ENSMUSG00000030815,81.31610970701114,77.89946644201066
ENSMUSG00000030816,76.67789946644201,70.7619582514275
ENSMUSG00000030822,61.41065243845362,78.41898343162032
ENSMUSG00000030823,19.053636618927268,57.39024618552841
ENSMUSG00000030824,88.04642890573808,92.22596648881401
ENSMUSG00000030825,31.816905363661892,34.826359636806146
ENSMUSG00000030826,62.74454741177572,78.10072077131892
ENSMUSG00000030830,15.74932135168024,43.995132453430685
ENSMUSG00000030835,75.79799681737339,84.62978564073762
ENSMUSG00000030839,44.566133108677334,54.965833567349996
ENSMUSG00000030842,77.52035944959282,78.71384442572311
ENSMUSG00000030844,0.0,48.811195357109426
ENSMUSG00000030846,98.65206402695873,98.21679303566414
ENSMUSG00000030847,78.40494243190115,74.35645417953758
ENSMUSG00000030849,4.853505569596555,15.374894692502107
ENSMUSG00000030850,94.16830478330057,88.67359355986146
ENSMUSG00000030852,56.608630534494054,54.30122624730881
ENSMUSG00000030854,40.72357951886174,24.744921838434898
ENSMUSG00000030861,83.92773565477863,84.1523916502855
ENSMUSG00000030867,0.0,52.76139661143874
ENSMUSG00000030868,91.68772816624544,91.47711317045774
ENSMUSG00000030869,92.5957128147524,90.9435551811289
ENSMUSG00000030870,87.311616587101,84.79359730412806
ENSMUSG00000030871,42.33829448656745,52.19507628943181
ENSMUSG00000030872,64.76645137133764,80.5532153889357
ENSMUSG00000030876,73.37826453243471,65.67911635308434
ENSMUSG00000030877,18.609004961153232,22.00224655995507
ENSMUSG00000030878,46.65356173359543,39.61434054104652
ENSMUSG00000030879,83.33801366657306,87.44734625105308
ENSMUSG00000030880,81.67181503323036,76.11157914443508
ENSMUSG00000030881,59.54319947580268,37.517551249648974
ENSMUSG00000030882,45.113732097725354,55.99550688008986
ENSMUSG00000030884,92.25404848825237,94.12618178414303
ENSMUSG00000030887,14.209491715810167,21.318917906954976
ENSMUSG00000030888,49.56472900870542,69.83525226996163
ENSMUSG00000030889,33.93241598801835,48.21679303566414
ENSMUSG00000030890,90.48020219039596,94.43976411120471
ENSMUSG00000030894,88.75783955817654,89.520733876252
ENSMUSG00000030905,3.2294299354114013,4.844144903117102
ENSMUSG00000030909,35.987082280258356,36.61892726762145
ENSMUSG00000030917,69.60591594121502,71.47336890386595
ENSMUSG00000030921,97.13563605728727,96.70972573247215
ENSMUSG00000030922,63.2687447346251,58.36375549939156
ENSMUSG00000030924,67.2704296545914,67.89759430871479
ENSMUSG00000030929,49.87831133576711,66.50285500327622
ENSMUSG00000030930,70.34540859309183,69.47486661050267
ENSMUSG00000030934,90.02620986614247,85.65009828699803
ENSMUSG00000030935,24.520265842928016,29.532902742675276
ENSMUSG00000030942,85.5564916222035,81.17569970981934
ENSMUSG00000030945,46.480389403725546,42.155761490218104
ENSMUSG00000030946,65.20172236263222,56.36993353926799
ENSMUSG00000030956,61.85528409622765,49.7004586726575
ENSMUSG00000030960,91.64092483384817,93.47561546382103
ENSMUSG00000030965,86.85762426284751,89.39904521201909
ENSMUSG00000030966,60.923897781522044,56.48226153702144
ENSMUSG00000030967,85.35991762613499,85.95900028081999
ENSMUSG00000030970,63.80698305719367,81.58288870167556
ENSMUSG00000030972,4.876907235795189,11.541701769165964
ENSMUSG00000030978,93.54114012917721,95.18861742956098
ENSMUSG00000030979,72.29242722081813,67.61677431433118
ENSMUSG00000030980,69.41402227838623,84.35832631283347
ENSMUSG00000030982,86.09004961153234,75.8167181503323
ENSMUSG00000030983,84.63914630721708,93.67686979312927
ENSMUSG00000030986,57.08134419170645,41.77197416456052
ENSMUSG00000030987,85.59861462136104,85.52840962276514
ENSMUSG00000030990,75.6763081531405,76.80426846391462
ENSMUSG00000030994,42.31489282036881,38.67827389310119
ENSMUSG00000031004,75.3065618272021,95.31966676027334
ENSMUSG00000031007,91.18225217635496,91.16353084339605
ENSMUSG00000031010,96.94842272769822,97.56622671534213
ENSMUSG00000031012,80.0805017317233,66.60114200131049
ENSMUSG00000031015,86.13217261068988,69.64335860713284
ENSMUSG00000031016,83.01507067303191,85.92155761490218
ENSMUSG00000031021,66.9896096602078,72.22690255546195
ENSMUSG00000031022,22.77450154450997,11.742956098474211
ENSMUSG00000031023,68.48731629692034,69.0442759524478
ENSMUSG00000031024,54.09529158476083,64.34990171300197
ENSMUSG00000031026,5.7240475521857155,27.763736778058597
ENSMUSG00000031028,48.422727698212114,34.41917064494992
ENSMUSG00000031029,79.89796873537396,85.53777028924459
ENSMUSG00000031059,91.70644949920434,89.67050453992324
ENSMUSG00000031060,83.24908733501826,85.10717963118975
ENSMUSG00000031065,55.054759898904805,47.48198071702705
ENSMUSG00000031066,71.35636057287279,82.10240569128521
ENSMUSG00000031068,92.53018814939624,94.43508377796499
ENSMUSG00000031072,75.76523448469531,73.38762519891417
ENSMUSG00000031073,34.15707198352523,42.71740147898531
ENSMUSG00000031074,53.55237292895254,61.747636431713936
ENSMUSG00000031075,9.13133015070673,14.40138537863896
ENSMUSG00000031077,75.26443882804456,67.86951230927643
ENSMUSG00000031078,70.9725732472152,73.21445286904428
ENSMUSG00000031079,70.26584292801647,37.882617242347656
ENSMUSG00000031090,10.544790789104184,40.08705419825891
ENSMUSG00000031093,87.68136291303941,93.95300945427314
ENSMUSG00000031095,75.18019282972948,70.82280258354395
ENSMUSG00000031097,26.490686136852943,16.1284283440981
ENSMUSG00000031099,14.200131049330714,36.37554993915567
ENSMUSG00000031101,93.3492464663484,93.1058691378826
ENSMUSG00000031103,77.54376111579144,87.11504259103248
ENSMUSG00000031104,8.68201815969297,14.644762707104746
ENSMUSG00000031105,50.018721332958904,68.26266030141346
ENSMUSG00000031107,64.46691004399513,56.61331086773378
ENSMUSG00000031109,66.22671534213237,64.74773003837873
ENSMUSG00000031112,95.99363474679397,93.39136946550595
ENSMUSG00000031125,43.95300945427314,41.64092483384817
ENSMUSG00000031129,57.97060750725451,56.149957877000844
ENSMUSG00000031133,94.4023214452869,93.41477113170458
ENSMUSG00000031134,88.52382289619021,92.40381915192361
ENSMUSG00000031137,45.42263409154732,50.327623326780866
ENSMUSG00000031138,15.262566694748667,17.27979032107086
ENSMUSG00000031139,37.27885425442292,52.639707947205835
ENSMUSG00000031142,15.655714686885705,10.343536459795938
ENSMUSG00000031143,36.31938594027895,60.42778245811101
ENSMUSG00000031144,46.1387250772255,36.98399326032013
ENSMUSG00000031145,58.97687915379575,46.93438172797903
ENSMUSG00000031146,90.95291584760835,94.00449311991014
ENSMUSG00000031147,0.0,17.0410933258448
ENSMUSG00000031148,73.04596087241411,63.6712533932416
ENSMUSG00000031149,61.06430777871385,72.03500889263316
ENSMUSG00000031150,32.233455021997564,39.356922212861555
ENSMUSG00000031153,80.75915005148366,63.764860058036135
ENSMUSG00000031154,77.21613778901057,72.21286155574276
ENSMUSG00000031155,79.48609941027802,82.83253767668258
ENSMUSG00000031156,45.75025741832818,51.97510062716465
ENSMUSG00000031157,79.64523074042872,82.70616867920995
ENSMUSG00000031158,72.13329589066741,80.02433773284658
ENSMUSG00000031161,67.06917532528315,66.4607320041187
ENSMUSG00000031162,7.254516521576336,59.15473181690536
ENSMUSG00000031165,78.13816343723673,65.26256669474867
ENSMUSG00000031166,89.27267621454648,88.17747823645044
ENSMUSG00000031167,96.96246372741739,97.81428437704764
ENSMUSG00000031168,64.05972105213891,69.96630160067396
ENSMUSG00000031169,42.024712159505754,48.867359355986146
ENSMUSG00000031170,30.918281381634372,55.51811288963774
ENSMUSG00000031171,61.0923897781522,69.21276794907797
ENSMUSG00000031173,5.9299822147336885,6.285687540952916
ENSMUSG00000031174,79.75755873818215,71.25807357483853
ENSMUSG00000031176,94.89375643545822,96.21829074230085
ENSMUSG00000031189,55.738088551904895,48.75971169147243
ENSMUSG00000031196,46.569315735280355,44.65973977347188
ENSMUSG00000031197,97.40241505195169,97.06075072545165
ENSMUSG00000031198,92.81100814377984,93.78919779088271
ENSMUSG00000031200,44.87035476925957,49.73322100533558
ENSMUSG00000031201,77.69821211270242,87.05887859215576
ENSMUSG00000031202,6.641392867172143,53.182626603014135
ENSMUSG00000031207,96.3165777403351,97.55218571562295
ENSMUSG00000031210,18.28138163437237,51.78788729757559
ENSMUSG00000031212,7.81147617710381,2.134231957315361
ENSMUSG00000031214,64.5137133763924,82.35514368623046
ENSMUSG00000031216,43.39604979874567,45.46475709070486
ENSMUSG00000031217,51.35729663952073,37.250772254984554
ENSMUSG00000031220,43.56922212861556,49.58813067490405
ENSMUSG00000031221,85.56585228868295,86.36618927267622
ENSMUSG00000031224,36.77805859777216,29.62182907423008
ENSMUSG00000031226,76.85575212955162,88.21960123560798
ENSMUSG00000031227,66.59178133483104,78.62491809416831
ENSMUSG00000031229,99.55068800898624,99.41495834503417
ENSMUSG00000031231,95.21669942899933,94.89843676869793
ENSMUSG00000031232,90.873350182533,91.25713750819058
