gen_name,epithelial cell,not applicable
ENSG00000131788,84.27505330490405,71.37526652452026
ENSG00000131791,71.73951670220326,65.61389481165601
ENSG00000131797,54.850746268656714,52.19882729211087
ENSG00000131828,94.39854299928928,89.97423596304193
ENSG00000131844,90.16968727789624,87.27789623312012
ENSG00000131845,59.83475479744137,51.208244491826584
ENSG00000131848,57.44047619047619,48.8361762615494
ENSG00000131849,53.93123667377399,43.074804548685144
ENSG00000131864,36.55828002842928,32.94243070362473
ENSG00000131871,78.9045842217484,83.98187633262259
ENSG00000131873,83.45771144278606,84.15511727078892
ENSG00000131876,96.31307746979388,93.39907604832977
ENSG00000131899,47.38805970149254,31.587597725657428
ENSG00000131914,44.083155650319824,43.834399431414354
ENSG00000131931,73.24538024164889,69.88717128642502
ENSG00000131941,53.549218194740575,58.933013503909024
ENSG00000131943,57.00071073205402,61.758173418621176
ENSG00000131944,67.06645344705046,65.50284292821607
ENSG00000131951,38.677149964463396,14.538912579957355
ENSG00000131966,93.60785358919688,88.2906894100924
ENSG00000131969,57.671464108031266,52.37651030561479
ENSG00000131979,58.80863539445629,48.99164889836531
ENSG00000131981,93.82551528073915,92.5772921108742
ENSG00000131982,12.131307746979388,1.9278606965174128
ENSG00000132000,44.65618336886993,45.318052594171995
ENSG00000132002,75.83066808813076,90.74271499644634
ENSG00000132003,21.242004264392325,38.91257995735607
ENSG00000132004,55.84577114427861,48.94278606965174
ENSG00000132005,26.1682658137882,33.52434257285004
ENSG00000132010,51.354832977967305,46.91275764036958
ENSG00000132016,52.66968727789624,45.024875621890544
ENSG00000132017,21.783937455579245,30.53038379530917
ENSG00000132024,54.07782515991472,50.92839374555792
ENSG00000132026,26.177149964463396,21.739516702203268
ENSG00000132031,19.092039800995025,10.132373845060412
ENSG00000132109,57.09399431414357,73.46304193319119
ENSG00000132122,53.29157782515992,58.12011371712864
ENSG00000132128,81.77416488983653,78.04282160625445
ENSG00000132141,48.92501776830135,47.850035536602704
ENSG00000132153,76.63468372423597,77.1766169154229
ENSG00000132155,85.87864250177682,89.35234541577826
ENSG00000132164,26.745735607675908,24.617981520966595
ENSG00000132170,67.42181947405828,64.77434257285005
ENSG00000132182,60.207889125799575,72.80561478322673
ENSG00000132185,34.35056858564322,38.84594882729211
ENSG00000132196,71.65511727078892,76.31929637526652
ENSG00000132199,87.34008528784648,87.06023454157783
ENSG00000132205,51.52363184079603,48.6273987206823
ENSG00000132207,48.92945984363895,50.44864960909737
ENSG00000132254,72.09932480454869,72.74786780383795
ENSG00000132256,77.25213219616205,90.25408670931058
ENSG00000132274,58.35110163468372,83.2089552238806
ENSG00000132275,71.62846481876332,76.21268656716418
ENSG00000132286,70.25142146410803,83.92412935323384
ENSG00000132294,92.1997157071784,90.64498933901919
ENSG00000132297,56.36993603411514,56.72530206112296
ENSG00000132300,94.21197583511017,92.68834399431415
ENSG00000132305,96.0865316275764,91.47121535181236
ENSG00000132313,86.65156361051883,77.97619047619048
ENSG00000132323,67.11975835110164,65.55170575692964
ENSG00000132326,94.01208244491826,92.24413646055437
ENSG00000132329,16.551172707889126,61.24733475479744
ENSG00000132330,68.13699360341151,65.21855010660981
ENSG00000132334,75.14214641080312,92.67501776830134
ENSG00000132341,99.60021321961621,99.35589907604833
ENSG00000132356,91.84434968017058,90.87597725657427
ENSG00000132357,56.205579246624026,65.57835820895522
ENSG00000132359,64.8320895522388,47.83670931058991
ENSG00000132361,49.97778962331201,43.5545486851457
ENSG00000132376,44.052061122956644,58.24449182658138
ENSG00000132382,69.81165600568585,63.557213930348254
ENSG00000132383,90.72494669509595,85.42110874200426
ENSG00000132386,51.49253731343284,50.128820184790335
ENSG00000132388,90.81823027718549,94.96712864250178
ENSG00000132394,43.97654584221748,47.39694385216773
ENSG00000132405,74.77345415778251,73.96499644633973
ENSG00000132406,72.77007818052594,78.16719971570718
ENSG00000132423,71.54850746268657,77.16773276474768
ENSG00000132424,86.75817341862117,95.58901918976545
ENSG00000132429,33.968550106609804,62.73098791755508
ENSG00000132432,87.63326226012794,94.60287846481876
ENSG00000132434,67.31076759061834,70.50461975835111
ENSG00000132436,77.79850746268657,79.95735607675905
ENSG00000132437,36.762615493958776,11.7181947405828
ENSG00000132463,92.7638592750533,91.91986496090973
ENSG00000132464,0.0,27.114427860696516
ENSG00000132465,36.93141435678749,62.02914001421465
ENSG00000132466,96.55294953802417,93.26581378820184
ENSG00000132467,71.39303482587064,69.61620469083155
ENSG00000132470,74.68905472636816,51.274875621890544
ENSG00000132471,83.03127221037668,83.08901918976545
ENSG00000132475,99.88006396588486,99.81787491115848
ENSG00000132478,77.19438521677327,68.43017057569296
ENSG00000132481,66.53784648187633,67.12420042643923
ENSG00000132485,93.11478322672353,90.6227789623312
ENSG00000132507,80.2905117270789,81.17892679459844
ENSG00000132510,46.61513859275053,47.00604122245913
ENSG00000132517,42.977078891257996,43.9410092395167
ENSG00000132522,70.83333333333334,69.69171997157072
ENSG00000132530,81.74751243781094,86.38503909026298
ENSG00000132535,14.365671641791044,32.351634683724235
ENSG00000132541,91.08919687277897,85.03464818763327
ENSG00000132549,92.20415778251599,91.50230987917554
ENSG00000132554,40.31627576403696,32.964641080312724
ENSG00000132561,32.11620469083156,52.829601990049746
ENSG00000132563,37.40227434257285,37.3134328358209
ENSG00000132570,85.29673063255153,86.42501776830134
ENSG00000132581,90.72050461975834,92.9726368159204
ENSG00000132589,65.53837953091684,85.67430703624733
ENSG00000132591,93.47014925373134,93.82107320540156
ENSG00000132600,68.11478322672353,55.916844349680176
ENSG00000132603,94.29637526652452,89.2412935323383
ENSG00000132604,88.25071073205402,78.57587064676616
ENSG00000132612,77.02114427860697,67.7683013503909
ENSG00000132613,28.527007818052596,17.839374555792467
ENSG00000132622,19.56734186211798,6.880774697938877
ENSG00000132623,79.20220326936744,68.3590973702914
ENSG00000132635,55.17501776830135,49.071606254442074
ENSG00000132640,76.55472636815921,71.28642501776831
ENSG00000132646,98.38308457711443,93.71890547263682
ENSG00000132661,73.56965174129353,59.470504619758344
ENSG00000132664,79.06005685856432,72.49466950959487
ENSG00000132669,99.2404051172708,98.09434968017058
ENSG00000132670,76.1860341151386,82.31609808102345
ENSG00000132676,97.72565742714995,97.74342572850036
ENSG00000132677,39.96090973702914,40.667199715707184
ENSG00000132680,94.36744847192608,87.9131130063966
ENSG00000132681,52.99395877754086,40.582800284292816
ENSG00000132688,54.251066098081026,58.23560767590619
ENSG00000132692,27.185501066098084,26.941186922530207
ENSG00000132694,34.14623312011372,67.1863894811656
ENSG00000132698,84.21286425017769,47.35696517412935
ENSG00000132704,65.4406538734897,51.99004975124378
ENSG00000132716,81.76083866382375,81.53873489694385
ENSG00000132718,45.52683013503909,63.83706467661692
ENSG00000132740,57.014036958066804,55.28162757640369
ENSG00000132744,44.527363184079604,28.078358208955223
ENSG00000132746,49.116027007818055,7.36496090973703
ENSG00000132749,62.80650319829424,57.12508884150675
ENSG00000132763,67.53731343283582,61.687100213219615
ENSG00000132768,76.98560767590618,69.68283582089553
ENSG00000132773,66.43567874911159,59.728144989339015
ENSG00000132780,98.35643212508884,97.31254442075338
ENSG00000132781,59.705934612651035,59.09737029140014
ENSG00000132792,92.51954513148543,86.8914356787491
ENSG00000132793,70.50461975835111,68.1414356787491
ENSG00000132801,40.96481876332623,37.86425017768301
ENSG00000132819,46.17093105899076,36.02967306325515
ENSG00000132821,31.552061122956644,30.143923240938165
ENSG00000132823,86.83368869936035,90.19633972992182
ENSG00000132824,94.96712864250178,97.04601990049751
ENSG00000132825,33.977434257285005,42.95486851457
ENSG00000132837,49.733475479744136,56.47654584221748
ENSG00000132840,39.08582089552239,88.72157071783937
ENSG00000132842,84.70593461265103,89.99644633972991
ENSG00000132846,28.76687988628287,59.39498933901919
ENSG00000132849,88.54832977967307,86.94029850746269
ENSG00000132854,27.66080312722104,24.480277185501066
ENSG00000132855,41.83102345415779,48.04548685145701
ENSG00000132874,39.72992181947406,41.12029140014214
ENSG00000132879,41.600035536602704,49.77345415778252
ENSG00000132881,22.787846481876333,10.76314854299929
ENSG00000132906,48.44971570717839,58.12899786780383
ENSG00000132911,11.567164179104477,2.674129353233831
ENSG00000132912,87.8909026297086,88.28624733475479
ENSG00000132915,56.880774697938875,57.91133617626155
ENSG00000132932,17.457356076759062,23.747334754797443
ENSG00000132938,0.0,11.629353233830846
ENSG00000132950,71.01990049751244,65.49395877754087
ENSG00000132952,80.4904051172708,70.56236673773986
ENSG00000132953,80.91240227434258,72.43692253020612
ENSG00000132958,43.90991471215352,19.136460554371002
ENSG00000132963,96.60625444207534,95.8955223880597
ENSG00000132964,67.21748400852879,56.98738450604123
ENSG00000132965,50.235429992892676,3.455934612651031
ENSG00000132967,78.28269367448472,61.3272921108742
ENSG00000132970,8.297796730632552,50.10660980810234
ENSG00000132972,80.4681947405828,0.0
ENSG00000132975,25.573027718550108,25.186567164179102
ENSG00000133019,62.31343283582089,48.58742004264393
ENSG00000133026,52.85181236673774,79.23329779673062
ENSG00000133027,69.87828713574982,52.754086709310585
ENSG00000133028,78.45593461265103,70.87331201137171
ENSG00000133030,84.05739161336176,80.863539445629
ENSG00000133048,27.88734896943852,81.07231698649609
ENSG00000133055,0.0,15.818230277185503
ENSG00000133056,67.51510305614784,56.42324093816631
ENSG00000133059,69.38965884861408,69.66950959488273
ENSG00000133063,23.796197583511017,15.622778962331202
ENSG00000133065,53.75355366027008,59.43052594171997
ENSG00000133067,0.0,13.02860696517413
ENSG00000133069,38.32622601279317,14.201314854299929
ENSG00000133083,65.0230987917555,55.010660980810236
ENSG00000133103,78.66915422885572,65.37402274342573
ENSG00000133104,75.16435678749112,75.42643923240938
ENSG00000133106,22.085998578535893,27.372068230277186
ENSG00000133111,53.21606254442075,34.93248045486851
ENSG00000133112,99.09825870646766,96.65511727078892
ENSG00000133114,79.06449893390192,71.34417199715706
ENSG00000133119,94.74058280028429,80.78358208955224
ENSG00000133121,43.514570007107324,51.40369580668088
ENSG00000133131,90.57391613361763,89.54335465529495
ENSG00000133134,24.009417199715706,80.55259417199716
ENSG00000133135,33.759772565742715,65.38290689410093
ENSG00000133138,87.77985074626866,87.18461265103056
ENSG00000133142,84.99022743425728,80.94349680170576
ENSG00000133169,0.0,20.78002842928216
ENSG00000133193,84.772565742715,78.77132196162047
ENSG00000133195,97.91666666666666,94.87828713574982
ENSG00000133216,80.76581378820184,72.61016346837242
ENSG00000133226,96.65955934612651,95.4957356076759
ENSG00000133243,46.264214641080315,49.826759061833684
ENSG00000133246,35.08351101634683,34.33724235963042
ENSG00000133247,32.88468372423596,32.73809523809524
ENSG00000133250,43.10145700071073,45.997690120824444
ENSG00000133256,51.26154939587776,46.24644633972992
ENSG00000133265,59.51048329779673,42.101990049751244
ENSG00000133275,52.32320540156361,57.24058280028429
ENSG00000133302,80.60145700071072,77.99395877754087
ENSG00000133313,87.74431414356786,86.3450604122246
ENSG00000133315,41.0136815920398,26.536958066808815
ENSG00000133316,85.37224591329068,77.46090973702914
ENSG00000133317,12.051350390902629,56.57871357498223
ENSG00000133318,92.33742004264393,94.7539090262971
ENSG00000133321,59.68816631130064,92.02203269367448
ENSG00000133328,26.394811656005686,32.95131485429993
ENSG00000133392,62.113539445628994,67.20415778251599
ENSG00000133393,92.9681947405828,94.66062544420754
ENSG00000133398,86.16737739872067,84.45273631840796
ENSG00000133401,43.77665245202559,51.51030561478323
ENSG00000133422,86.99360341151386,74.93336886993603
ENSG00000133424,51.28375977256574,53.53589196872779
ENSG00000133433,31.99626865671642,44.78500355366027
ENSG00000133454,0.0,20.420220326936743
ENSG00000133460,63.91702203269367,60.04797441364605
ENSG00000133466,68.63006396588486,62.23791755508174
ENSG00000133475,25.324271499644635,21.957178393745558
ENSG00000133477,52.60749822316987,53.7180170575693
ENSG00000133488,33.45326936744847,34.306147832267236
ENSG00000133519,50.888415067519546,44.7183724235963
ENSG00000133597,46.903873489694384,52.19438521677328
ENSG00000133606,83.05348258706468,85.82533759772566
ENSG00000133612,60.73205401563611,60.71428571428571
ENSG00000133619,41.36460554371002,38.6727078891258
ENSG00000133624,43.78553660270078,45.18479033404407
ENSG00000133627,60.08351101634683,60.84754797441365
ENSG00000133639,82.9957356076759,88.19740582800284
ENSG00000133640,57.640369580668086,50.53749111584932
ENSG00000133641,87.64658848614071,82.0318052594172
ENSG00000133657,88.77043354655295,95.8910803127221
ENSG00000133665,35.02132196162047,37.61549395877754
ENSG00000133678,70.16702203269367,74.84452736318407
ENSG00000133687,34.692608386638234,36.95806680881308
ENSG00000133703,94.91826581378821,97.23258706467661
ENSG00000133704,76.932302771855,86.03855721393035
ENSG00000133706,97.10376687988628,97.90778251599147
ENSG00000133710,50.626332622601275,56.703091684434966
ENSG00000133731,80.68585643212509,77.76297085998578
ENSG00000133739,84.92803837953092,67.28855721393035
ENSG00000133740,68.86993603411514,57.44936034115139
ENSG00000133742,37.28678038379531,36.30952380952381
ENSG00000133773,80.01954513148543,81.87633262260128
ENSG00000133789,79.41542288557214,87.57551528073915
ENSG00000133794,63.51723525230988,61.28287135749822
ENSG00000133805,48.205401563610515,39.91204690831556
ENSG00000133812,79.14889836531628,80.23276474769013
ENSG00000133816,73.34310589907605,82.52931769722814
ENSG00000133818,58.590973702914006,67.62615493958778
ENSG00000133835,87.13574982231698,89.45007107320541
ENSG00000133858,75.03109452736318,89.72103766879886
ENSG00000133863,80.51705756929638,17.155294953802418
ENSG00000133872,92.53287135749822,86.98027718550107
ENSG00000133874,11.265103056147833,17.204157782515992
ENSG00000133884,88.42839374555793,84.29282160625445
ENSG00000133895,53.9134683724236,60.91862117981521
ENSG00000133935,89.56556503198294,87.34452736318407
ENSG00000133943,73.88059701492537,74.46250888415068
ENSG00000133958,27.05223880597015,32.01403695806681
ENSG00000133961,90.80490405117271,92.14196872778963
ENSG00000133962,50.453091684434966,53.051705756929636
ENSG00000133980,28.77576403695807,34.3683368869936
ENSG00000133983,91.2046908315565,88.77931769722814
ENSG00000133985,60.04797441364605,50.999466950959494
ENSG00000133997,88.81041222459133,77.35429992892679
ENSG00000134001,99.32036247334754,98.41862117981522
ENSG00000134007,36.26510305614784,50.53304904051173
ENSG00000134013,72.26812366737741,71.61513859275054
ENSG00000134014,82.93354655294954,62.446695095948826
ENSG00000134020,0.0,22.632373845060414
ENSG00000134028,21.019900497512438,17.35963041933191
ENSG00000134030,43.696695095948826,45.535714285714285
ENSG00000134042,33.87970859985786,30.517057569296373
ENSG00000134046,68.05259417199716,65.6227789623312
ENSG00000134049,84.61265103056148,90.92928216062545
ENSG00000134056,73.0543710021322,82.2006041222459
ENSG00000134057,98.87171286425018,98.44527363184079
ENSG00000134058,87.87757640369581,90.56058990760484
ENSG00000134061,47.17484008528785,42.05312722103767
ENSG00000134070,66.39125799573561,70.67786069651741
ENSG00000134072,37.24235963041933,53.24271499644634
ENSG00000134077,91.66222459132906,87.73987206823027
ENSG00000134086,66.90209665955935,72.74342572850036
ENSG00000134107,91.76439232409382,91.33351101634683
ENSG00000134108,88.98365316275763,91.82658137882018
ENSG00000134109,94.78500355366027,99.06716417910447
ENSG00000134115,9.64818763326226,69.20753375977256
ENSG00000134121,15.493958777540866,10.119047619047619
ENSG00000134138,75.11105188343994,47.60572139303483
ENSG00000134146,83.33777540867094,73.95167022032693
ENSG00000134152,84.52825159914713,80.56592039800995
ENSG00000134153,76.15049751243781,74.2093105899076
ENSG00000134160,27.656361051883437,26.070540156361048
ENSG00000134183,49.57356076759062,51.06609808102346
ENSG00000134184,26.39036958066809,35.82977967306326
ENSG00000134186,90.84932480454869,90.65387348969438
ENSG00000134198,60.83866382373845,6.982942430703624
ENSG00000134202,67.14196872778963,80.4681947405828
ENSG00000134215,50.92839374555792,60.84310589907604
ENSG00000134222,62.40227434257285,57.489339019189764
ENSG00000134242,38.33511016346837,44.705046197583506
ENSG00000134243,85.07906894100924,85.29228855721394
ENSG00000134245,64.61442786069652,51.71464108031272
ENSG00000134247,66.09363894811656,33.92412935323383
ENSG00000134248,91.90209665955935,91.57782515991471
ENSG00000134250,84.01297085998578,87.74875621890547
ENSG00000134253,74.95557924662403,55.676972281449885
ENSG00000134255,79.27327647476902,76.1638237384506
ENSG00000134256,34.50604122245913,22.428038379530918
ENSG00000134258,35.41666666666667,33.826403695806675
ENSG00000134259,22.787846481876333,19.536247334754798
ENSG00000134262,78.73134328358209,72.2592395167022
ENSG00000134265,91.76883439943141,92.82160625444207
ENSG00000134278,72.23258706467661,88.49946695095949
ENSG00000134283,91.82658137882018,93.11478322672353
ENSG00000134285,70.91773276474768,78.87793176972282
ENSG00000134287,84.69260838663824,79.82409381663112
ENSG00000134291,97.58795309168443,97.57018479033405
ENSG00000134294,97.8544776119403,99.00053304904051
ENSG00000134297,56.21002132196162,49.733475479744136
ENSG00000134308,98.62739872068231,98.36087420042644
ENSG00000134313,89.60554371002132,92.40849324804549
ENSG00000134317,42.74609097370291,57.32498223169865
ENSG00000134318,89.12579957356077,93.9632196162047
ENSG00000134321,46.66400142146411,50.919509594882726
ENSG00000134324,77.79406538734897,96.03766879886282
ENSG00000134326,43.52345415778252,56.78749111584932
ENSG00000134330,96.07320540156361,96.81947405828004
ENSG00000134333,99.89339019189765,99.83120113717129
ENSG00000134339,88.11300639658849,99.45362473347548
ENSG00000134343,53.33599857853589,30.059523809523807
ENSG00000134352,93.19474058280028,98.29424307036247
ENSG00000134363,23.467484008528785,13.979211087420044
ENSG00000134365,29.624200426439234,28.891257995735607
ENSG00000134369,84.93692253020612,85.33670931058991
ENSG00000134371,94.65618336886993,88.37508884150675
ENSG00000134375,96.77949538024166,96.41080312722103
ENSG00000134376,22.71677327647477,24.755685856432123
ENSG00000134398,36.611584932480454,36.98916133617626
ENSG00000134419,98.10767590618337,98.19207533759773
ENSG00000134440,95.33137882018478,93.38574982231698
ENSG00000134444,70.10039090262971,67.60394456289978
ENSG00000134452,66.52896233120114,74.19154228855722
ENSG00000134453,73.47192608386638,82.13841506751955
ENSG00000134460,39.001421464108034,40.55170575692964
ENSG00000134461,47.33919687277896,44.86496090973703
ENSG00000134463,29.43319118692253,39.60998578535892
ENSG00000134470,48.62295664534471,69.78056147832267
ENSG00000134480,89.17466240227434,86.3050817341862
ENSG00000134489,37.94420753375977,37.153518123667375
ENSG00000134490,71.6773276474769,68.15476190476191
ENSG00000134504,59.82142857142857,44.37189054726368
ENSG00000134508,30.770255863539447,22.747867803837956
ENSG00000134516,31.871890547263682,30.881307746979385
ENSG00000134531,77.22992181947406,76.3992537313433
ENSG00000134532,62.94420753375978,55.006218905472636
ENSG00000134533,56.858564321250896,57.04513148542999
ENSG00000134538,0.0,47.73454157782516
ENSG00000134539,72.21037668798863,73.88948116560057
ENSG00000134545,53.3315565031983,26.63912579957356
ENSG00000134548,36.79815209665956,41.4045842217484
ENSG00000134551,33.12011371712864,37.82871357498223
ENSG00000134569,0.0,38.22405828002843
ENSG00000134571,24.78678038379531,18.53678038379531
ENSG00000134574,70.54015636105188,67.47512437810946
ENSG00000134575,41.564498933901916,51.536958066808815
ENSG00000134588,28.922352523098795,21.979388770433548
ENSG00000134590,71.86389481165601,74.52025586353945
ENSG00000134594,35.09239516702203,31.47210376687989
ENSG00000134597,68.56787491115848,72.0815565031983
ENSG00000134602,76.61247334754798,58.04904051172708
ENSG00000134627,12.038024164889837,43.20362473347548
ENSG00000134644,91.37793176972282,89.6499644633973
ENSG00000134668,50.94171997157072,46.83724235963042
ENSG00000134684,88.17519545131486,94.69616204690831
ENSG00000134686,82.28500355366027,81.636460554371
ENSG00000134690,90.32515991471215,83.17341862117982
ENSG00000134697,93.42572850035536,94.20309168443497
ENSG00000134698,63.60163468372424,71.45078180525942
ENSG00000134709,78.54921819474058,66.11584932480456
ENSG00000134716,47.77007818052594,42.67057569296375
ENSG00000134717,95.61567164179104,93.85660980810235
ENSG00000134744,89.04584221748401,82.66257995735607
ENSG00000134748,95.47796730632552,90.47619047619048
ENSG00000134755,90.92039800995025,75.2132196162047
ENSG00000134757,40.06751954513149,39.34790334044065
ENSG00000134758,85.30561478322673,78.05170575692964
ENSG00000134759,88.21517412935323,83.32444918265813
ENSG00000134762,36.3317341862118,37.39783226723525
ENSG00000134765,10.03909026297086,7.8846837242359635
ENSG00000134769,64.67217484008529,57.138415067519546
ENSG00000134775,68.18585643212509,49.96890547263681
ENSG00000134779,91.07142857142857,79.21552949538024
ENSG00000134780,36.83368869936034,43.01705756929638
ENSG00000134802,60.820895522388064,90.71606254442075
ENSG00000134809,88.25515280739161,86.88255152807392
ENSG00000134812,0.0,24.311478322672354
ENSG00000134815,44.58066808813078,50.741826581378824
ENSG00000134824,43.02594171997157,61.340618336887
ENSG00000134825,93.99431414356786,93.88326226012794
ENSG00000134827,10.110163468372424,76.87899786780383
ENSG00000134830,61.36282871357498,60.754264392324096
ENSG00000134851,80.92128642501777,88.88592750533049
ENSG00000134852,94.14978678038379,93.31467661691542
ENSG00000134853,38.83706467661692,44.776119402985074
ENSG00000134864,31.925195451314853,39.81876332622601
ENSG00000134871,37.77985074626866,39.62775408670931
ENSG00000134873,85.9408315565032,91.7821606254442
ENSG00000134874,47.32587064676617,35.39445628997868
ENSG00000134882,81.96073205401564,72.24147121535182
ENSG00000134884,92.29744136460555,85.14125799573561
ENSG00000134897,70.86442786069652,69.7183724235963
ENSG00000134899,76.9367448471926,66.64001421464108
ENSG00000134900,90.96481876332622,81.52540867093106
ENSG00000134901,54.77523098791755,47.81005685856432
ENSG00000134905,55.81023454157783,52.9362117981521
ENSG00000134909,80.14392324093816,67.42181947405828
ENSG00000134910,98.20095948827291,95.97992181947406
ENSG00000134917,19.824982231698648,11.29175550817342
ENSG00000134940,47.61904761904761,54.94402985074627
ENSG00000134954,74.4136460554371,68.23027718550107
ENSG00000134955,48.8361762615494,50.559701492537314
ENSG00000134962,51.181592039801,45.88663823738451
ENSG00000134970,91.05810234541578,95.1048329779673
ENSG00000134982,84.35501066098081,92.49733475479745
ENSG00000134986,93.26581378820184,92.31965174129353
ENSG00000134987,93.7677683013504,95.8866382373845
ENSG00000134996,79.1133617626155,72.25035536602701
ENSG00000135002,73.54744136460555,72.46357498223169
ENSG00000135018,84.43496801705757,84.74147121535182
ENSG00000135040,87.6910092395167,88.53944562899787
ENSG00000135045,65.27629708599858,56.94296375266524
ENSG00000135046,99.75124378109453,99.92004264392324
ENSG00000135047,84.43052594171996,94.63841506751955
ENSG00000135048,80.70806680881307,91.06698649609098
ENSG00000135049,83.31112295664535,77.22547974413646
ENSG00000135052,94.53624733475479,95.53127221037668
ENSG00000135063,16.6044776119403,60.08795309168443
ENSG00000135069,97.2547974413646,96.72619047619048
ENSG00000135070,85.62100213219617,81.96961620469084
ENSG00000135074,85.02132196162047,62.68656716417911
ENSG00000135077,40.476190476190474,42.319651741293534
ENSG00000135083,64.29904051172709,77.38983653162758
ENSG00000135090,64.8276474769012,84.25284292821607
ENSG00000135093,54.899609097370295,58.26226012793177
ENSG00000135094,34.29282160625444,41.884328358208954
ENSG00000135097,20.113717128642502,14.792110874200425
ENSG00000135100,23.249822316986496,24.049395877754087
ENSG00000135108,89.77878464818764,81.96517412935323
ENSG00000135111,15.520611229566454,19.074271499644635
ENSG00000135114,50.25764036958067,61.08297796730633
ENSG00000135116,50.639658848614076,31.09008528784648
ENSG00000135119,80.91684434968018,72.55685856432125
ENSG00000135124,68.58120113717129,75.35980810234541
ENSG00000135127,42.857142857142854,42.11975835110163
ENSG00000135144,13.486140724946697,35.47885572139303
ENSG00000135148,80.63255152807392,70.21144278606965
ENSG00000135164,89.99644633972991,89.60998578535892
ENSG00000135185,64.0636105188344,67.44847192608387
ENSG00000135205,59.21730632551528,60.43887704335466
ENSG00000135211,79.15778251599147,81.28553660270079
ENSG00000135218,39.88095238095239,99.31147832267236
ENSG00000135220,0.0,50.315387348969445
ENSG00000135241,73.52967306325515,87.32231698649609
ENSG00000135245,87.46890547263682,71.21535181236673
ENSG00000135249,81.07231698649609,83.07569296375267
ENSG00000135250,83.87970859985785,91.82213930348259
ENSG00000135253,38.24182658137882,42.22636815920398
ENSG00000135269,97.0593461265103,96.64179104477611
ENSG00000135272,68.90991471215352,73.01883439943141
ENSG00000135297,87.34452736318407,83.10234541577826
ENSG00000135298,27.096659559346126,0.0
ENSG00000135299,49.09381663113007,64.31680881307747
ENSG00000135314,68.89658848614071,62.779850746268664
ENSG00000135315,74.52025586353945,75.29761904761905
ENSG00000135316,98.23205401563611,98.68514570007108
ENSG00000135317,82.65369580668089,88.81929637526652
ENSG00000135318,92.90600568585643,94.07427149964464
ENSG00000135324,19.35856432125089,55.29051172707889
ENSG00000135333,36.38503909026297,1.701314854299929
ENSG00000135334,67.86602700781805,71.6684434968017
ENSG00000135336,89.92093105899076,94.49182658137883
ENSG00000135338,49.080490405117274,73.09879175550817
ENSG00000135341,76.33262260127933,82.75142146410803
ENSG00000135346,39.42786069651741,34.79477611940299
ENSG00000135355,20.48685145700071,16.413468372423594
ENSG00000135362,0.0,32.866915422885576
ENSG00000135365,59.999111584932486,76.44811656005686
ENSG00000135372,83.02238805970148,83.55543710021321
ENSG00000135373,92.88823738450604,96.16204690831557
ENSG00000135374,34.914712153518124,34.20842217484009
ENSG00000135378,58.86638237384506,68.71890547263682
ENSG00000135387,91.74218194740583,93.7633262260128
ENSG00000135390,95.06041222459133,97.91666666666666
ENSG00000135392,72.43248045486853,68.90103056147832
ENSG00000135404,94.93159203980099,99.5868869936034
ENSG00000135407,42.83937455579247,52.24769012082445
ENSG00000135409,0.0,27.176616915422887
ENSG00000135414,60.88752665245203,67.10643212508884
ENSG00000135423,16.804371002132196,38.37064676616915
ENSG00000135424,30.028429282160623,47.699004975124375
ENSG00000135426,43.1725302061123,44.14978678038379
ENSG00000135436,31.476545842217483,28.451492537313435
ENSG00000135437,42.27523098791755,42.09310589907605
ENSG00000135439,45.3136105188344,34.443852167732764
ENSG00000135441,73.33422174840085,81.34772565742715
ENSG00000135443,16.009239516702202,0.0
ENSG00000135446,93.83884150675196,90.11638237384506
ENSG00000135451,79.43763326226014,74.62242359630419
ENSG00000135452,80.6503198294243,84.63930348258707
ENSG00000135454,0.0,43.61673773987207
ENSG00000135457,74.46695095948827,71.72174840085287
ENSG00000135469,53.21162046908315,54.00675195451314
ENSG00000135473,64.4456289978678,63.89481165600569
ENSG00000135476,68.75,63.42839374555792
ENSG00000135477,22.09044065387349,29.188877043354655
ENSG00000135480,90.6272210376688,91.87544420753376
ENSG00000135482,63.75710732054015,61.011904761904766
ENSG00000135486,99.70238095238095,99.36922530206112
ENSG00000135503,53.011727078891255,55.694740582800286
ENSG00000135506,78.7091329068941,83.1956289978678
ENSG00000135517,22.094882729211086,20.095948827292112
ENSG00000135521,83.92857142857143,90.34292821606255
ENSG00000135525,57.4449182658138,50.49307036247335
ENSG00000135535,95.33582089552239,98.60963041933192
ENSG00000135537,54.55312722103767,64.33901918976545
ENSG00000135540,82.87579957356077,85.07462686567165
ENSG00000135541,73.28535891968728,82.73809523809523
ENSG00000135547,0.0,38.632729211087415
ENSG00000135549,59.85696517412935,57.91577825159915
ENSG00000135587,44.740582800284294,46.35749822316986
ENSG00000135596,38.97921108742004,56.86744847192608
ENSG00000135597,68.42128642501777,63.95255863539445
ENSG00000135604,52.48756218905473,43.49235963041933
ENSG00000135605,65.93372423596304,70.60234541577826
ENSG00000135617,44.00764036958067,44.40742714996446
ENSG00000135622,57.92466240227434,57.649253731343286
ENSG00000135624,98.52967306325515,96.81058990760484
ENSG00000135625,9.350568585643213,21.13095238095238
ENSG00000135631,55.8546552949538,59.39054726368159
ENSG00000135632,68.78109452736318,66.76439232409382
ENSG00000135636,47.054904051172706,47.0726723525231
ENSG00000135637,53.84683724235963,62.41560056858564
