gen_name,mesenchymal stem cell of the bone marrow
ENSG00000176732,43.26715061775876
ENSG00000176749,34.2916205951637
ENSG00000176761,23.325801644151724
ENSG00000176769,8.778424114225277
ENSG00000176771,66.621797028989
ENSG00000176783,75.75597327051584
ENSG00000176788,80.53939714436807
ENSG00000176798,46.6756405942022
ENSG00000176809,51.300418249122636
ENSG00000176826,62.4441132637854
ENSG00000176834,93.31282149896639
ENSG00000176842,37.767415028123644
ENSG00000176845,44.9209172635931
ENSG00000176853,86.41411470602375
ENSG00000176871,98.35104081534541
ENSG00000176887,92.38498149127446
ENSG00000176890,63.405605499735586
ENSG00000176894,43.66136243449834
ENSG00000176896,41.9595211768665
ENSG00000176903,75.5636748233258
ENSG00000176909,25.73433969520696
ENSG00000176915,85.42377770299505
ENSG00000176920,35.47425604538243
ENSG00000176927,54.93005143983463
ENSG00000176928,48.69477428969761
ENSG00000176945,68.25633383010432
ENSG00000176946,64.2372962838325
ENSG00000176953,70.33315705975674
ENSG00000176971,64.74688716888612
ENSG00000176973,56.08384212297486
ENSG00000176974,58.96831883082544
ENSG00000176978,43.4498341425893
ENSG00000176979,20.58074131051392
ENSG00000176986,75.41464352675352
ENSG00000176994,42.997932791692705
ENSG00000177000,49.27647709244748
ENSG00000177025,31.724436325176676
ENSG00000177030,61.08360174991587
ENSG00000177034,76.92899379837507
ENSG00000177042,55.60309600499976
ENSG00000177045,32.19556752079227
ENSG00000177047,31.286957357819333
ENSG00000177051,67.81404740156724
ENSG00000177054,71.46291043699821
ENSG00000177058,73.06860247103505
ENSG00000177076,35.551175424258446
ENSG00000177082,73.79452910917745
ENSG00000177084,60.45863179654825
ENSG00000177096,44.47382337387625
ENSG00000177105,69.91971539829815
ENSG00000177106,36.65208403442142
ENSG00000177108,19.926926590067783
ENSG00000177119,82.65468006345849
ENSG00000177125,57.256862650834094
ENSG00000177138,41.26724676698236
ENSG00000177144,21.960482669102447
ENSG00000177150,88.97649151483101
ENSG00000177156,93.47627517907793
ENSG00000177169,56.30498533724341
ENSG00000177173,6.980433632998413
ENSG00000177181,42.68544781500889
ENSG00000177182,41.49319744243065
ENSG00000177189,86.17854910821595
ENSG00000177191,18.196240565357435
ENSG00000177192,52.16576126147782
ENSG00000177197,20.19133695495409
ENSG00000177200,97.58184702658525
ENSG00000177201,62.698908706312196
ENSG00000177212,35.84923801740301
ENSG00000177225,59.58367386183356
ENSG00000177238,52.00230758136628
ENSG00000177239,65.8958703908466
ENSG00000177283,39.406759290418734
ENSG00000177291,23.431565790106244
ENSG00000177294,36.0367290034133
ENSG00000177300,41.09898562569107
ENSG00000177301,22.4748810153358
ENSG00000177302,68.61689341858565
ENSG00000177303,41.017258785635306
ENSG00000177311,95.62521032642661
ENSG00000177324,24.67669823566175
ENSG00000177350,6.792942646988126
ENSG00000177352,31.49367818854863
ENSG00000177354,18.388539012547472
ENSG00000177359,21.263400798038557
ENSG00000177363,39.666362194125284
ENSG00000177370,74.3089274554108
ENSG00000177374,39.05581462429691
ENSG00000177383,55.70886015095427
ENSG00000177398,15.30214893514735
ENSG00000177409,82.14508917840489
ENSG00000177414,13.907985193019567
ENSG00000177425,96.37036680928802
ENSG00000177426,75.8184702658526
ENSG00000177427,40.30094706985241
ENSG00000177432,53.497428008268834
ENSG00000177447,1.2162876784769965
ENSG00000177452,25.83529637998173
ENSG00000177453,40.22402769097639
ENSG00000177455,19.5038700062497
ENSG00000177463,79.65482428729388
ENSG00000177464,32.99360607663093
ENSG00000177465,26.67660208643815
ENSG00000177469,97.20686505456469
ENSG00000177479,83.9094274313735
ENSG00000177483,38.70486995817509
ENSG00000177485,70.89082255660786
ENSG00000177508,42.41142252776309
ENSG00000177511,28.99379837507812
ENSG00000177535,36.86361232633046
ENSG00000177542,29.705302629681263
ENSG00000177548,36.64246911206192
ENSG00000177556,88.957261670112
ENSG00000177565,99.83173885870872
ENSG00000177570,77.71741743185424
ENSG00000177575,53.95413682034518
ENSG00000177576,78.40488438055863
ENSG00000177595,38.791404259410605
ENSG00000177599,44.627662131628284
ENSG00000177600,96.38959665400702
ENSG00000177602,22.81140329791837
ENSG00000177606,63.99211576366521
ENSG00000177613,46.545839142348925
ENSG00000177614,32.762847940002885
ENSG00000177627,6.254506994856017
ENSG00000177628,78.98177972212875
ENSG00000177646,49.550502379693285
ENSG00000177663,59.367338108744775
ENSG00000177666,40.38748137108793
ENSG00000177674,75.328109225518
ENSG00000177679,2.346041055718475
ENSG00000177683,92.52439786548724
ENSG00000177685,17.37897216479977
ENSG00000177688,36.95976154992549
ENSG00000177689,24.623816162684488
ENSG00000177692,46.12278255853084
ENSG00000177694,69.54473342627759
ENSG00000177697,75.37137637613577
ENSG00000177700,94.0387481371088
ENSG00000177706,56.72804192106149
ENSG00000177707,81.19801932599394
ENSG00000177710,18.691409066871785
ENSG00000177721,33.354165665112255
ENSG00000177728,48.43997884717081
ENSG00000177731,81.60665352627278
ENSG00000177732,57.285707417912604
ENSG00000177733,96.32709965867025
ENSG00000177736,41.815297341473965
ENSG00000177752,16.88380366328542
ENSG00000177807,33.93106100668237
ENSG00000177830,81.18840440363444
ENSG00000177839,21.066294889668765
ENSG00000177842,34.652180183645015
ENSG00000177853,85.37089563001778
ENSG00000177854,39.93077255901159
ENSG00000177855,8.20633623383491
ENSG00000177868,59.97307821739339
ENSG00000177873,49.72837844334407
ENSG00000177875,8.605355511754242
ENSG00000177879,94.13489736070382
ENSG00000177885,94.75505985289169
ENSG00000177888,88.45728570741791
ENSG00000177889,96.8030383154656
ENSG00000177917,53.68011153309937
ENSG00000177932,58.26642949858179
ENSG00000177943,32.55612710927359
ENSG00000177946,55.08389019758665
ENSG00000177951,67.23234459881736
ENSG00000177954,98.6971780202875
ENSG00000177963,60.12210951396567
ENSG00000177971,64.55939618287583
ENSG00000177981,81.04898802942166
ENSG00000177984,46.449689918753904
ENSG00000177990,46.72852266717946
ENSG00000178021,9.749531272534973
ENSG00000178026,36.27710206240084
ENSG00000178028,63.28061150906207
ENSG00000178031,84.49593769530311
ENSG00000178033,69.3957021297053
ENSG00000178035,88.80342291235999
ENSG00000178038,41.22878707754435
ENSG00000178053,73.17917407816932
ENSG00000178057,81.88067881351859
ENSG00000178074,72.03019085620883
ENSG00000178075,54.76659775972309
ENSG00000178078,36.565549733185904
ENSG00000178082,9.100524013268593
ENSG00000178096,46.26219893274362
ENSG00000178104,94.39930772559012
ENSG00000178105,87.52463823854623
ENSG00000178115,17.398202009518773
ENSG00000178125,22.883515215614633
ENSG00000178127,93.66376616508822
ENSG00000178149,67.03043122926783
ENSG00000178150,37.41166290082207
ENSG00000178162,48.94956973222441
ENSG00000178163,96.30786981395126
ENSG00000178171,20.412480169222633
ENSG00000178175,14.609874525263209
ENSG00000178177,67.90058170280275
ENSG00000178184,37.07033315705976
ENSG00000178187,52.43017162636412
ENSG00000178188,37.724147877505885
ENSG00000178199,39.781741262439304
ENSG00000178201,48.531320609586075
ENSG00000178202,84.39978847170809
ENSG00000178209,73.07821739339455
ENSG00000178222,51.18984664198837
ENSG00000178226,11.417720301908563
ENSG00000178229,51.70424498822172
ENSG00000178234,67.50636988606317
ENSG00000178235,4.230565838180857
ENSG00000178252,69.77068410172588
ENSG00000178287,10.787942887361185
ENSG00000178295,75.38099129849527
ENSG00000178297,14.100283640209604
ENSG00000178301,41.75280034613721
ENSG00000178307,72.6503533483967
ENSG00000178338,52.973414739675974
ENSG00000178381,72.19364453632036
ENSG00000178385,62.01144175760781
ENSG00000178386,59.32887841930676
ENSG00000178397,15.691553290707178
ENSG00000178401,47.89673573385895
ENSG00000178409,66.91985962213354
ENSG00000178425,78.62602759482718
ENSG00000178429,25.642997932791694
ENSG00000178445,50.098552954184896
ENSG00000178449,83.60174991586943
ENSG00000178458,14.686793904139225
ENSG00000178460,72.99649055333877
ENSG00000178464,30.6042978702947
ENSG00000178467,48.555357915484834
ENSG00000178498,32.01769145714148
ENSG00000178502,73.92433056103071
ENSG00000178531,5.067064083457526
ENSG00000178537,62.19412528243834
ENSG00000178538,5.639151963847891
ENSG00000178562,21.92202297966444
ENSG00000178567,89.6351136964569
ENSG00000178568,37.40685543964232
ENSG00000178573,46.04586317965482
ENSG00000178585,48.68515936733811
ENSG00000178596,4.845920869188982
ENSG00000178597,11.581173982020095
ENSG00000178605,47.166001634536805
ENSG00000178607,57.57896254987741
ENSG00000178623,29.57069371664824
ENSG00000178631,5.240132685928561
ENSG00000178636,59.953848372674386
ENSG00000178645,37.58473150329311
ENSG00000178654,4.84111340800923
ENSG00000178662,42.695062737368396
ENSG00000178665,51.204269025527616
ENSG00000178685,10.398538531801355
ENSG00000178690,57.23763280611509
ENSG00000178691,81.21724917071295
ENSG00000178694,85.63049853372434
ENSG00000178695,90.66391038892361
ENSG00000178700,51.38695255035815
ENSG00000178718,11.970578337579923
ENSG00000178719,52.79553867602519
ENSG00000178726,25.311283111388878
ENSG00000178732,10.211047545791068
ENSG00000178741,72.8474592567665
ENSG00000178750,28.176529974520452
ENSG00000178752,30.311042738329885
ENSG00000178761,79.9673092639777
ENSG00000178764,74.5925676650161
ENSG00000178772,48.49286092014807
ENSG00000178773,42.661410509110134
ENSG00000178776,62.054708908225564
ENSG00000178795,11.412912840728811
ENSG00000178796,13.730109129368781
ENSG00000178802,67.93904139224077
ENSG00000178809,52.838805826642954
ENSG00000178814,12.196529013028218
ENSG00000178852,56.651122542185476
ENSG00000178860,57.612614778135665
ENSG00000178878,68.96783808470747
ENSG00000178882,25.340127878467385
ENSG00000178896,47.728474592567665
ENSG00000178904,70.44853612807077
ENSG00000178913,93.68780347098698
ENSG00000178917,38.507764049805296
ENSG00000178919,18.648141916254026
ENSG00000178921,57.35781933560886
ENSG00000178922,54.064708427479445
ENSG00000178927,65.30455266573722
ENSG00000178934,4.336329984135378
ENSG00000178935,51.48310177395318
ENSG00000178950,53.31474448343829
ENSG00000178951,49.37743377722225
ENSG00000178952,85.11129272631123
ENSG00000178965,46.15162732560935
ENSG00000178966,64.60747079467333
ENSG00000178971,40.65669919715398
ENSG00000178974,64.61227825585308
ENSG00000178980,95.30791788856305
ENSG00000178982,90.73121484544012
ENSG00000178988,88.71688861112446
ENSG00000178996,83.12100379789433
ENSG00000178997,42.478726984279604
ENSG00000178999,51.180231719628864
ENSG00000179010,94.63487332339791
ENSG00000179021,79.65001682611414
ENSG00000179029,65.33820489399548
ENSG00000179031,2.4902648911110044
ENSG00000179038,47.988077496274215
ENSG00000179041,42.646988125570886
ENSG00000179046,30.04182491226383
ENSG00000179051,71.95807893851257
ENSG00000179058,29.133214749290897
ENSG00000179059,40.89226479496178
ENSG00000179071,17.63857506850632
ENSG00000179085,61.05475698283737
ENSG00000179091,63.982500841305715
ENSG00000179094,28.791885005528577
ENSG00000179097,62.006634296428054
ENSG00000179101,7.052545550694678
ENSG00000179104,43.18061631652325
ENSG00000179115,74.40026921782606
ENSG00000179119,79.49137060718235
ENSG00000179131,2.8123647901543194
ENSG00000179133,32.59939425989135
ENSG00000179134,56.175183885390126
ENSG00000179151,66.41026873707995
ENSG00000179152,75.25118984664199
ENSG00000179163,63.96327099658671
ENSG00000179165,1.124945916061728
ENSG00000179168,14.734868515936734
ENSG00000179172,0.7836161722994087
ENSG00000179195,70.45334358925052
ENSG00000179218,97.61549925484351
ENSG00000179222,95.85596846305467
ENSG00000179240,55.35310802365271
ENSG00000179241,50.19470217777992
ENSG00000179242,49.92067689053411
ENSG00000179256,18.330849478390462
ENSG00000179262,68.8957261670112
ENSG00000179271,61.86241046103552
ENSG00000179277,13.191673477236671
ENSG00000179284,31.01293207057353
ENSG00000179292,11.30234123359454
ENSG00000179295,89.87548675544444
ENSG00000179299,48.14191625402625
ENSG00000179304,56.550165857410704
ENSG00000179331,23.835392529205325
ENSG00000179335,71.41964328638046
ENSG00000179348,44.579587519830774
ENSG00000179361,40.945146867939044
ENSG00000179362,38.07990000480746
ENSG00000179364,64.93918561607614
ENSG00000179387,87.27465025719917
ENSG00000179388,43.38733714725254
ENSG00000179397,48.786116052112874
ENSG00000179399,15.186769866833325
ENSG00000179403,34.137781837411666
ENSG00000179409,51.65136291524446
ENSG00000179431,33.613768568818806
ENSG00000179454,93.78876015576174
ENSG00000179455,35.71462910436998
ENSG00000179456,66.93908946685255
ENSG00000179460,2.249891832123456
ENSG00000179476,63.60751886928513
ENSG00000179477,3.509446661218211
ENSG00000179520,2.711408105379549
ENSG00000179526,51.61771068698621
ENSG00000179528,21.604730541800876
ENSG00000179532,40.63746935243498
ENSG00000179542,18.710638911590788
ENSG00000179546,23.840199990385077
ENSG00000179562,57.92990721599923
ENSG00000179564,12.105187250612952
ENSG00000179571,15.869429354357964
ENSG00000179583,52.127301572039805
ENSG00000179588,25.710302389308204
ENSG00000179593,12.691697514542572
ENSG00000179598,42.37777029950483
ENSG00000179603,1.3845488197682805
ENSG00000179604,43.90173549348589
ENSG00000179615,34.94543531560982
ENSG00000179626,37.48858227969809
ENSG00000179627,39.07023700783616
ENSG00000179630,77.08283255612712
ENSG00000179632,57.564540166338155
ENSG00000179698,32.78688524590164
ENSG00000179709,18.926974664679584
ENSG00000179715,32.830152396519395
ENSG00000179750,54.12720542281622
ENSG00000179761,29.464929570693716
ENSG00000179766,37.93567616941493
ENSG00000179772,10.090861016297294
ENSG00000179776,22.479688476515552
ENSG00000179796,6.1679726936204995
ENSG00000179813,30.26296812653238
ENSG00000179820,91.53406086245853
ENSG00000179832,53.45896831883083
ENSG00000179833,84.55843469063987
ENSG00000179841,48.50728330368732
ENSG00000179846,13.283015239651942
ENSG00000179859,53.39647132349407
ENSG00000179862,17.11936926109322
ENSG00000179869,34.695447334262774
ENSG00000179873,33.8397192442671
ENSG00000179886,47.473679150040866
ENSG00000179889,87.9188500552858
ENSG00000179899,33.04168068842844
ENSG00000179909,61.2278255853084
ENSG00000179912,87.41406663141194
ENSG00000179913,45.40647084274794
ENSG00000179915,36.921301860487475
ENSG00000179918,73.31378299120234
ENSG00000179922,29.62838325080525
ENSG00000179933,96.10595644440171
ENSG00000179938,39.075044469015914
ENSG00000179941,73.15994423345032
ENSG00000179943,28.30152396519398
ENSG00000179950,72.04461323974809
ENSG00000179954,49.310129320705734
ENSG00000179958,63.87192923417143
ENSG00000179965,45.01706648718812
ENSG00000179967,13.345512234988702
ENSG00000179978,54.824287293880104
ENSG00000179981,59.51636940531705
ENSG00000179988,52.03595980962453
ENSG00000179994,7.725590115859815
ENSG00000180008,83.13542618143359
ENSG00000180011,70.5927599634633
ENSG00000180015,11.917696264602663
ENSG00000180035,34.301235517523196
ENSG00000180044,26.26316042497957
ENSG00000180061,17.652997452045575
ENSG00000180071,37.56550165857411
ENSG00000180083,43.69982212393635
ENSG00000180089,19.388490937935675
ENSG00000180096,34.0945146867939
ENSG00000180098,74.53007066967933
ENSG00000180104,69.01110523532522
ENSG00000180116,29.181289361088407
ENSG00000180138,0.7691937887601558
ENSG00000180150,8.79284649776453
ENSG00000180152,30.46968895726167
ENSG00000180155,34.91178308735157
ENSG00000180178,34.0752848420749
ENSG00000180182,81.45281476852074
ENSG00000180185,66.77082832556127
ENSG00000180189,23.05658381808567
ENSG00000180190,27.686168934185858
ENSG00000180198,72.03980577856834
ENSG00000180209,11.773472429210134
ENSG00000180211,8.831306187202538
ENSG00000180221,4.350752367674631
ENSG00000180228,88.25537233786838
ENSG00000180229,60.0019229844719
ENSG00000180230,2.307581366280467
ENSG00000180233,37.83952694581991
ENSG00000180245,36.18095283880582
ENSG00000180251,51.1465794913706
ENSG00000180257,73.38108744771887
ENSG00000180263,75.50117782798904
ENSG00000180264,30.484111340800922
ENSG00000180287,56.502091245613194
ENSG00000180304,71.78020287486179
ENSG00000180316,39.67597711648479
ENSG00000180318,22.99889428392866
ENSG00000180329,83.54406038171241
ENSG00000180332,51.69463006586221
ENSG00000180336,48.94476227104466
ENSG00000180340,54.18008749579347
ENSG00000180346,59.42983510408153
ENSG00000180347,53.75703091197539
ENSG00000180353,44.37767415028124
ENSG00000180354,61.91048507283303
ENSG00000180357,66.71313879140426
ENSG00000180370,86.75063698860632
ENSG00000180376,81.01052833998365
ENSG00000180385,31.094658910629295
ENSG00000180398,99.13465698764482
ENSG00000180409,6.451612903225806
ENSG00000180423,55.848276525167066
ENSG00000180425,40.4980529782222
ENSG00000180432,27.085236286716984
ENSG00000180438,60.045190135089655
ENSG00000180447,44.67092928224605
ENSG00000180448,22.162396038651988
ENSG00000180479,66.02086438152011
ENSG00000180481,54.94928128455363
ENSG00000180488,76.38575068506321
ENSG00000180509,60.64612278255853
ENSG00000180525,60.40094226239123
ENSG00000180530,89.15917503966155
ENSG00000180532,26.782366232392675
ENSG00000180537,60.7566943896928
ENSG00000180543,93.5676169414932
ENSG00000180573,76.3088313061872
ENSG00000180574,7.946733330128359
ENSG00000180581,62.525840103841155
ENSG00000180592,47.257343396952066
ENSG00000180596,46.13720494207009
ENSG00000180611,58.18951011970578
ENSG00000180616,58.80005768953416
ENSG00000180626,64.4440171145618
ENSG00000180628,86.82274890630258
ENSG00000180638,44.83438296235758
ENSG00000180644,21.811451372530165
ENSG00000180658,15.3165713186866
ENSG00000180660,31.633094562761404
ENSG00000180662,13.12917648189991
ENSG00000180667,70.53987789048604
ENSG00000180694,75.66943896928032
ENSG00000180708,21.37397240517283
ENSG00000180730,76.58766405461276
ENSG00000180739,12.552281140329791
ENSG00000180747,68.45824719965387
ENSG00000180758,48.29575501177828
ENSG00000180764,27.27272727272727
ENSG00000180767,1.4903129657228018
ENSG00000180773,70.75621364357482
ENSG00000180776,71.8186625642998
ENSG00000180777,73.40993221479737
ENSG00000180787,54.088745733378204
ENSG00000180801,90.19758665448776
ENSG00000180806,48.64189221672035
ENSG00000180815,41.699918273159945
ENSG00000180817,95.38002980625932
ENSG00000180818,56.96360751886929
ENSG00000180822,67.27561174943513
ENSG00000180834,22.095091582135474
ENSG00000180855,57.12706119898082
ENSG00000180867,47.584250757175134
ENSG00000180871,22.537378010672565
ENSG00000180875,67.34291620595164
ENSG00000180879,96.85592038844287
ENSG00000180881,67.4054132012884
ENSG00000180884,46.74775251189847
ENSG00000180891,51.04081534541609
ENSG00000180900,29.955290611028317
ENSG00000180901,53.97817412624393
ENSG00000180902,39.20965338204894
ENSG00000180914,85.79875967501562
ENSG00000180917,80.58747175616557
ENSG00000180921,27.142925820873998
ENSG00000180934,60.98745252632085
ENSG00000180938,38.0366328541897
ENSG00000180953,48.40632661891255
ENSG00000180957,94.18297197250132
ENSG00000180964,92.33690687947694
ENSG00000180974,39.7528964953608
ENSG00000180979,76.48189990865824
ENSG00000180992,86.90447574635834
ENSG00000180998,61.492235950194704
ENSG00000180999,14.018556800153839
ENSG00000181001,37.868371712898416
ENSG00000181004,68.6601605692034
ENSG00000181007,71.30907167924619
ENSG00000181009,32.16191529253401
ENSG00000181016,39.719244267102546
ENSG00000181017,34.060862458535645
ENSG00000181019,98.802942166242
ENSG00000181026,68.64573818566416
ENSG00000181027,56.098264506514106
ENSG00000181029,58.14624296908802
ENSG00000181031,26.868900533628192
ENSG00000181035,38.911590788904384
ENSG00000181036,21.364357482813325
ENSG00000181038,76.52035959809625
ENSG00000181045,42.11816739579828
ENSG00000181061,97.0386039132734
ENSG00000181072,14.672371520599972
ENSG00000181090,66.87178501033604
ENSG00000181092,26.229508196721312
ENSG00000181104,70.84274794481034
ENSG00000181126,54.204124801692224
ENSG00000181135,32.575356953992596
ENSG00000181143,5.913177251093697
ENSG00000181163,99.70674486803519
ENSG00000181191,67.19388490937935
ENSG00000181192,63.58828902456612
ENSG00000181195,93.83683476755925
ENSG00000181215,40.305754531032164
ENSG00000181218,17.859718282774868
ENSG00000181220,52.20902841209557
ENSG00000181222,60.67977501081678
ENSG00000181240,7.687130426421806
ENSG00000181264,71.38118359694245
ENSG00000181274,35.16177106869862
ENSG00000181315,80.18364501706648
ENSG00000181322,34.27239075044469
ENSG00000181333,49.94471419643286
ENSG00000181350,98.2645065141099
ENSG00000181355,11.677323205615114
ENSG00000181359,13.27820777847219
ENSG00000181374,34.52237873179174
ENSG00000181378,43.79116388635162
ENSG00000181381,82.02490264891111
ENSG00000181392,31.325417047257343
ENSG00000181396,48.85822796980914
ENSG00000181404,21.883563290226434
ENSG00000181409,35.86366040094226
ENSG00000181418,17.470313927215038
ENSG00000181450,64.9439930772559
ENSG00000181458,94.26469881255709
ENSG00000181467,98.54333926253545
ENSG00000181472,58.631796548242875
ENSG00000181481,68.56881880678813
ENSG00000181513,18.67217922215278
ENSG00000181518,19.076005961251862
ENSG00000181523,57.24724772847459
ENSG00000181524,10.177395317532811
ENSG00000181544,68.54958896206912
ENSG00000181555,93.50031248497669
ENSG00000181577,30.546608336137687
ENSG00000181585,11.725397817412626
ENSG00000181588,58.29046680448056
ENSG00000181610,89.40916302100861
ENSG00000181619,57.59819239459642
ENSG00000181625,43.166193932983994
ENSG00000181626,24.54689678380847
ENSG00000181631,4.869958175087736
ENSG00000181634,28.50343733474352
ENSG00000181638,40.84419018316427
ENSG00000181649,37.87317917407817
ENSG00000181652,8.35056006922744
ENSG00000181666,70.19374068554396
ENSG00000181690,62.03067160232681
ENSG00000181693,24.772847459256766
ENSG00000181704,88.57747223691169
ENSG00000181718,35.5367530407192
ENSG00000181722,96.65881448007308
ENSG00000181744,79.35676169414933
ENSG00000181751,87.11600403826739
ENSG00000181754,30.186048747656365
ENSG00000181767,8.465939137541465
ENSG00000181773,23.763280611509064
ENSG00000181785,92.13499350992741
ENSG00000181788,62.01624921878756
ENSG00000181789,89.8514494495457
ENSG00000181804,51.3436853997404
ENSG00000181817,76.73669535118503
ENSG00000181826,94.89447622710446
ENSG00000181827,74.33296476130955
ENSG00000181830,61.0307196769386
ENSG00000181847,23.15754050286044
ENSG00000181852,86.05836257872218
ENSG00000181856,25.37378010672564
ENSG00000181873,64.88149608191914
ENSG00000181894,52.930147589058215
ENSG00000181896,56.93476275179078
ENSG00000181904,88.01499927888082
ENSG00000181915,66.30450459112542
ENSG00000181924,80.43844045959328
ENSG00000181927,24.9363011393683
ENSG00000181929,79.46252584010384
ENSG00000181938,56.247295803086395
ENSG00000181982,61.021104754579106
ENSG00000181984,1.3797413585885294
ENSG00000181991,78.996202105668
ENSG00000182004,97.47127541945099
ENSG00000182010,71.24657468390943
ENSG00000182013,66.78044324792077
ENSG00000182021,55.32907071775396
ENSG00000182022,69.98701985481468
ENSG00000182040,5.768953415701168
ENSG00000182050,54.305081486467
ENSG00000182054,56.98283736358829
ENSG00000182070,42.863323878659685
ENSG00000182077,15.941541272054227
ENSG00000182087,40.80573049372626
ENSG00000182093,86.48141916254026
ENSG00000182095,45.127638094322386
ENSG00000182103,37.15205999711552
ENSG00000182107,14.883899812509013
ENSG00000182108,36.378058747175615
ENSG00000182111,38.488534205086296
ENSG00000182117,93.99548098649103
ENSG00000182118,47.90635065621845
ENSG00000182134,50.23316186721792
ENSG00000182141,62.746983318109706
ENSG00000182149,88.76977068410173
ENSG00000182150,80.88072688813038
ENSG00000182154,45.9304841113408
ENSG00000182158,89.01014374308927
ENSG00000182162,17.67703475794433
ENSG00000182168,40.07980385558387
ENSG00000182173,37.161674919475026
ENSG00000182175,46.930436036729
ENSG00000182177,32.527282342195086
ENSG00000182179,56.002115282919085
ENSG00000182180,86.60160569203403
ENSG00000182183,35.20023075813663
ENSG00000182185,62.34796404019038
ENSG00000182195,69.21301860487476
ENSG00000182196,67.48233258016441
ENSG00000182197,89.29378395269458
ENSG00000182199,84.2026825633383
ENSG00000182208,36.35402144127686
ENSG00000182218,54.91082159511562
ENSG00000182220,96.70208163069083
ENSG00000182224,55.45887216960723
ENSG00000182230,40.993221479736555
ENSG00000182240,77.28474592567665
ENSG00000182247,69.83318109706265
ENSG00000182253,61.94894476227104
ENSG00000182255,11.172539781741262
ENSG00000182256,22.455651170616797
ENSG00000182261,72.21287438103937
ENSG00000182263,46.834286813133986
ENSG00000182264,39.40195182923898
ENSG00000182272,18.104898802942166
ENSG00000182287,79.07792894572377
ENSG00000182307,66.66987164078651
ENSG00000182308,49.43512331137926
ENSG00000182310,39.526945819912505
ENSG00000182318,72.55901158598145
ENSG00000182324,46.05547810201433
ENSG00000182325,28.964953607999615
ENSG00000182326,93.77914523340223
ENSG00000182329,56.622277775106966
ENSG00000182346,15.21080717273208
ENSG00000182359,57.252055189654335
ENSG00000182362,51.46387192923417
ENSG00000182372,70.26585260324023
ENSG00000182378,47.57463583481563
ENSG00000182379,9.571655208884188
ENSG00000182389,52.25710302389308
ENSG00000182397,30.738906783327725
ENSG00000182400,88.918801980674
ENSG00000182405,61.73741647036201
ENSG00000182446,83.27484255564637
ENSG00000182463,33.95029085140138
ENSG00000182472,68.92937839526945
ENSG00000182473,72.27056391519639
ENSG00000182481,96.38478919282727
ENSG00000182484,32.96476130955243
ENSG00000182492,93.06283351761935
ENSG00000182504,79.00100956684774
ENSG00000182511,34.72909956252103
ENSG00000182512,63.84789192827268
ENSG00000182518,67.45348781308591
ENSG00000182521,6.4083457526080485
ENSG00000182533,12.388827460218259
ENSG00000182534,92.44747848661122
ENSG00000182541,64.85745877602038
ENSG00000182544,66.69390894668526
ENSG00000182545,17.33570501418201
ENSG00000182551,82.82774866592952
ENSG00000182552,84.02961396086727
ENSG00000182566,10.3745012259026
ENSG00000182568,72.72246526609297
ENSG00000182575,19.720205759338494
ENSG00000182578,35.979039469256286
ENSG00000182580,44.065189173597425
ENSG00000182585,58.83851737897216
ENSG00000182600,8.268833229171674
ENSG00000182601,3.466179510600452
ENSG00000182606,79.31830200471131
ENSG00000182612,50.01201865294937
ENSG00000182613,44.28152492668622
ENSG00000182621,68.53997403970963
ENSG00000182628,92.76957838565454
ENSG00000182632,39.55579058699101
ENSG00000182636,74.11182154704102
ENSG00000182645,3.264266141050911
ENSG00000182652,9.220710542762367
ENSG00000182667,93.44262295081968
ENSG00000182670,99.25965097831835
ENSG00000182676,12.648430363924811
ENSG00000182685,17.090524494014712
ENSG00000182700,62.29988942839286
ENSG00000182704,57.26167011201384
ENSG00000182712,48.54093553194558
ENSG00000182718,99.97115523292149
ENSG00000182732,22.06624681505697
ENSG00000182742,35.18580837459738
ENSG00000182749,65.13629152444594
ENSG00000182752,87.38522186433345
ENSG00000182768,82.4671890774482
ENSG00000182771,22.599875006009327
ENSG00000182774,96.56266525647806
ENSG00000182782,26.700639392336907
ENSG00000182796,52.737849141868175
ENSG00000182809,86.89486082399884
ENSG00000182810,35.25311283111389
ENSG00000182827,90.57256862650834
ENSG00000182831,98.37027066006442
ENSG00000182836,33.113792606124704
ENSG00000182841,38.5173789721648
ENSG00000182853,37.62319119273112
ENSG00000182854,26.6814095476179
ENSG00000182858,50.32931109081294
ENSG00000182866,35.42137397240517
ENSG00000182870,12.600355752127301
ENSG00000182871,26.878515455987696
ENSG00000182872,59.011585981443204
ENSG00000182888,5.163213307052546
ENSG00000182890,13.984904571895582
ENSG00000182899,97.44723811355223
ENSG00000182901,59.194269506273734
ENSG00000182902,19.95577135714629
ENSG00000182903,80.7990000480746
ENSG00000182916,39.176001153790686
ENSG00000182919,77.5347339070237
ENSG00000182923,76.63093120523051
ENSG00000182931,19.494255083890195
ENSG00000182934,87.64001730686026
ENSG00000182944,88.30344694966588
ENSG00000182950,10.576414595452142
ENSG00000182952,86.23623864237297
ENSG00000182957,46.84870919667324
ENSG00000182963,75.77520311523485
ENSG00000182965,32.93591654247392
ENSG00000182973,76.81361473006105
ENSG00000182979,26.013172443632516
ENSG00000182983,80.93360896110764
ENSG00000182985,54.07432334983895
ENSG00000182986,71.8090476419403
ENSG00000182993,43.97865487236191
ENSG00000183010,75.97230902360464
ENSG00000183011,77.15494447382338
ENSG00000183018,7.441949906254506
ENSG00000183020,55.252151338877944
