gen_name,adipocyte,preadipocyte
ENSMUSG00000026749,66.52745362977521,89.15980837734921
ENSMUSG00000026750,75.03992138557916,86.96106129468124
ENSMUSG00000026753,86.91806903328829,75.74622282274905
ENSMUSG00000026754,71.01707406952464,0.0
ENSMUSG00000026755,69.62903820169512,90.03807886009089
ENSMUSG00000026761,75.45756049625354,97.48802358432624
ENSMUSG00000026764,21.397862670433607,0.0
ENSMUSG00000026766,60.43483601523154,79.27158825697089
ENSMUSG00000026767,82.84608770421325,71.93833681365925
ENSMUSG00000026770,36.08893256356713,38.36138066576588
ENSMUSG00000026771,55.25733939319494,54.342218400687884
ENSMUSG00000026773,55.447733693649425,75.51283626090161
ENSMUSG00000026775,93.96879990173197,54.23780862301929
ENSMUSG00000026778,45.00061417516276,64.00319371084633
ENSMUSG00000026779,10.748065348237319,64.64807763174058
ENSMUSG00000026781,74.24763542562339,55.97592433361995
ENSMUSG00000026782,76.23142120132663,55.81009703967571
ENSMUSG00000026784,51.074806534823736,84.16656430413954
ENSMUSG00000026786,74.74511730745608,0.0
ENSMUSG00000026787,10.870900380788601,0.0
ENSMUSG00000026788,74.38889571305737,55.25119764156737
ENSMUSG00000026790,68.74462596732587,52.008352782213485
ENSMUSG00000026791,36.79523400073701,74.1800761577202
ENSMUSG00000026792,39.70642427220243,54.7844245178725
ENSMUSG00000026796,57.95971010932318,93.6555705687262
ENSMUSG00000026797,77.22638496499201,0.0
ENSMUSG00000026798,51.78110797199361,42.77730008598452
ENSMUSG00000026799,54.34836015231544,51.160791057609636
ENSMUSG00000026803,55.22663063505712,34.731605453875446
ENSMUSG00000026806,52.806780493796836,49.34283257585063
ENSMUSG00000026810,57.99656061908857,52.26016459894362
ENSMUSG00000026811,59.64869180690333,34.17270605576711
ENSMUSG00000026812,60.6989313352168,77.87126888588625
ENSMUSG00000026814,90.56012774843384,0.0
ENSMUSG00000026816,53.42709740818081,58.162387913032795
ENSMUSG00000026817,80.91143594153053,0.0
ENSMUSG00000026819,58.100970396757155,0.0
ENSMUSG00000026820,43.61872005896081,43.483601523154405
ENSMUSG00000026821,85.13081930966712,29.750644883920895
ENSMUSG00000026822,35.72656921754084,55.46615894853212
ENSMUSG00000026824,8.985382631126397,20.66699422675347
ENSMUSG00000026825,96.30266552020636,46.76329689227367
ENSMUSG00000026826,37.24972362117676,48.75322441960447
ENSMUSG00000026827,21.428571428571427,60.066330917577694
ENSMUSG00000026828,6.442697457314826,67.34430659624124
ENSMUSG00000026829,29.928755681120258,0.0
ENSMUSG00000026830,16.220366048397004,25.42685173811571
ENSMUSG00000026832,45.63935634442943,0.0
ENSMUSG00000026833,66.9573762437047,0.0
ENSMUSG00000026834,13.407443802972608,39.006264586660116
ENSMUSG00000026836,79.71993612578308,21.25660238299963
ENSMUSG00000026837,99.55165213118782,77.70544159194202
ENSMUSG00000026839,15.765876427957254,0.0
ENSMUSG00000026840,49.35511607910576,24.689841542808008
ENSMUSG00000026842,95.68849035744994,82.76010318142735
ENSMUSG00000026843,84.73774720550301,77.12197518732341
ENSMUSG00000026848,82.00466773123695,85.80641198869917
ENSMUSG00000026849,72.4603857020022,49.95086598697949
ENSMUSG00000026851,60.37956025058347,58.97924087949883
ENSMUSG00000026853,76.7841788478074,93.588011300823
ENSMUSG00000026854,20.82667976907014,68.2962780985137
ENSMUSG00000026856,70.25549686770667,78.39945952585677
ENSMUSG00000026857,44.527699299840314,67.63296892273677
ENSMUSG00000026858,40.5171354870409,58.67215329812062
ENSMUSG00000026860,61.865864144453994,80.2972607787741
ENSMUSG00000026864,99.1954305367891,99.72362117675961
ENSMUSG00000026866,25.242599189288782,31.286082790811943
ENSMUSG00000026867,91.4261147279204,88.01130082299473
ENSMUSG00000026869,71.10305859231053,55.55214347131802
ENSMUSG00000026872,97.07038447365188,73.13597838103428
ENSMUSG00000026873,17.350448347868813,0.0
ENSMUSG00000026874,52.00221103058592,0.0
ENSMUSG00000026875,15.256111042869428,31.894116201940793
ENSMUSG00000026878,93.40990050362363,87.3295663923351
ENSMUSG00000026879,99.9508659869795,90.79965606190885
ENSMUSG00000026880,59.67940056504115,82.34860582238053
ENSMUSG00000026883,33.12860827908119,68.95344552266306
ENSMUSG00000026887,53.193710846333374,70.04053556074193
ENSMUSG00000026888,46.62817835646727,32.83380420095811
ENSMUSG00000026889,70.37833190025795,88.0665765876428
ENSMUSG00000026890,5.220488883429554,26.384964992015725
ENSMUSG00000026893,20.35990664537526,0.0
ENSMUSG00000026895,68.52966466036114,62.12381771281169
ENSMUSG00000026896,84.47365188551775,34.41223436924211
ENSMUSG00000026904,22.374401179216314,34.41223436924211
ENSMUSG00000026914,77.15268394546125,97.36518855177496
ENSMUSG00000026915,56.805060803341114,53.72190148630389
ENSMUSG00000026917,69.29124186217909,56.633091757769314
ENSMUSG00000026918,78.25205748679524,85.78184498218891
ENSMUSG00000026921,59.30475371575974,25.948900626458666
ENSMUSG00000026922,29.916472177865128,91.38312246652745
ENSMUSG00000026923,71.5882569708881,94.50927404495762
ENSMUSG00000026924,92.91241862179093,89.36248618105884
ENSMUSG00000026925,45.59022233140892,20.832821520697703
ENSMUSG00000026926,71.79707652622528,84.22798182041518
ENSMUSG00000026927,83.71821643532735,43.575727797567865
ENSMUSG00000026930,62.25279449699054,56.92175408426483
ENSMUSG00000026932,56.44269745731483,54.29922613929493
ENSMUSG00000026933,49.53322687630512,20.55030094582975
ENSMUSG00000026939,34.68247144085493,0.0
ENSMUSG00000026941,15.200835278221348,61.26397248495271
ENSMUSG00000026942,42.771158334356954,86.2486181058838
ENSMUSG00000026944,84.86672398968186,0.0
ENSMUSG00000026946,55.238914138312246,0.0
ENSMUSG00000026950,39.82311755312615,37.13917209188061
ENSMUSG00000026956,70.41518241002333,0.0
ENSMUSG00000026958,68.59108217663677,85.91696351799534
ENSMUSG00000026959,16.61343815256111,25.948900626458666
ENSMUSG00000026960,58.63530278835524,76.70433607664906
ENSMUSG00000026965,85.837120746837,80.58592310526961
ENSMUSG00000026966,58.41419972976293,65.42808008844122
ENSMUSG00000026969,25.003070875813783,0.0
ENSMUSG00000026970,94.7549441100602,90.4495762191377
ENSMUSG00000026971,46.10612946812431,23.271096916840683
ENSMUSG00000026972,48.24960078614421,60.68664783196167
ENSMUSG00000026974,42.23682594275888,44.69352659378455
ENSMUSG00000026975,20.10809482864513,0.0
ENSMUSG00000026976,22.44196044711952,25.623387790197764
ENSMUSG00000026977,77.3307947426606,92.60533104041274
ENSMUSG00000026979,2.370716128239774,25.948900626458666
ENSMUSG00000026980,4.937968308561602,61.63861933423412
ENSMUSG00000026981,16.238791303279694,33.44797936371453
ENSMUSG00000026986,57.922859599557796,0.0
ENSMUSG00000026987,89.8661098145191,66.84068296278099
ENSMUSG00000026988,46.775580395528806,0.0
ENSMUSG00000026991,54.02284731605454,0.0
ENSMUSG00000026999,40.89178233632232,63.94791794619825
ENSMUSG00000027001,23.750153543790688,0.0
ENSMUSG00000027002,94.01793391475249,54.40977766859108
ENSMUSG00000027006,86.58641444539983,97.5494411006019
ENSMUSG00000027007,62.85468615649184,42.72816607296401
ENSMUSG00000027009,48.29259304753716,67.51627564181305
ENSMUSG00000027010,83.23301805674978,76.43409900503624
ENSMUSG00000027011,83.29443557302542,90.11177987962166
ENSMUSG00000027012,94.76108586168776,93.99336690824222
ENSMUSG00000027014,61.99484092863285,79.87347991647218
ENSMUSG00000027015,9.894361872005895,46.75715514064611
ENSMUSG00000027016,58.99152438275396,0.0
ENSMUSG00000027018,38.15870286205626,95.60250583466404
ENSMUSG00000027030,58.457191991155874,0.0
ENSMUSG00000027035,81.19395651639849,96.76943864390124
ENSMUSG00000027067,81.29222454243951,91.07603488514926
ENSMUSG00000027068,52.86205625844491,97.64156737501536
ENSMUSG00000027070,21.95676206854195,46.063137206731355
ENSMUSG00000027071,28.700405355607415,46.39479179461983
ENSMUSG00000027073,3.0647340621545265,0.0
ENSMUSG00000027074,96.96597469598329,93.71698808500184
ENSMUSG00000027075,47.156368996437784,57.984277115833436
ENSMUSG00000027076,39.22736764525243,45.166441469106985
ENSMUSG00000027078,83.33128608279081,58.75199606927895
ENSMUSG00000027079,42.53777177250952,32.05380174425746
ENSMUSG00000027080,48.01007247266921,57.8184498218892
ENSMUSG00000027082,61.79216312492323,66.07296400933546
ENSMUSG00000027086,39.4546124554723,36.064365557056874
ENSMUSG00000027087,97.29148753224419,81.75899766613438
ENSMUSG00000027088,68.73848421569832,68.27785284363101
ENSMUSG00000027091,76.46480776317406,95.33226876305122
ENSMUSG00000027099,72.28227490480285,88.01744257462228
ENSMUSG00000027102,22.392826434099007,38.58862547598575
ENSMUSG00000027104,85.11853580641198,95.09888220120378
ENSMUSG00000027107,26.108586168775332,40.24689841542808
ENSMUSG00000027108,77.83441837612088,81.0895467387299
ENSMUSG00000027109,92.73430782459158,81.7037219014863
ENSMUSG00000027111,78.94607542070999,94.77951111657045
ENSMUSG00000027115,54.723007001596855,49.52094337304999
ENSMUSG00000027122,65.83957744748803,80.99742046431643
ENSMUSG00000027130,79.08119395651639,82.48986610981451
ENSMUSG00000027131,77.19567620685419,69.25439135241372
ENSMUSG00000027132,77.96953691192728,0.0
ENSMUSG00000027133,67.62068541948165,61.98255742537771
ENSMUSG00000027134,35.59145068173443,0.0
ENSMUSG00000027160,61.17798796216681,46.62817835646727
ENSMUSG00000027162,68.38226262129959,81.9801007247267
ENSMUSG00000027163,64.38398231175532,62.90382016951235
ENSMUSG00000027164,52.80063874216927,88.85886254759858
ENSMUSG00000027165,50.0859845227859,61.15342095565656
ENSMUSG00000027166,27.809851369610612,0.0
ENSMUSG00000027167,54.2193833681366,42.84485935388773
ENSMUSG00000027168,31.587028620562585,37.685787986733814
ENSMUSG00000027170,90.00122835032552,80.21127625598821
ENSMUSG00000027171,23.707161282397742,36.4881464193588
ENSMUSG00000027173,13.812799410391843,73.06841911313107
ENSMUSG00000027175,46.37022478810957,26.698194325021497
ENSMUSG00000027176,65.02886623264955,77.38607050730867
ENSMUSG00000027177,95.02518118167302,97.05195921876918
ENSMUSG00000027180,84.86058223805429,75.40228473160545
ENSMUSG00000027184,96.40093354624739,98.55668836752241
ENSMUSG00000027185,63.591696351799534,75.26716619579904
ENSMUSG00000027186,20.175654096548335,39.067682102935755
ENSMUSG00000027187,86.37759489006265,96.62817835646726
ENSMUSG00000027188,96.4684928141506,21.25660238299963
ENSMUSG00000027189,64.99815747451173,21.25660238299963
ENSMUSG00000027193,82.8030954428203,84.80530647340622
ENSMUSG00000027194,47.58014985873971,86.31003562215945
ENSMUSG00000027195,65.66760840191623,84.28939933669083
ENSMUSG00000027198,86.97334479793636,89.7309912787127
ENSMUSG00000027200,56.69450927404496,60.66822257707898
ENSMUSG00000027201,78.87237440117921,83.44797936371452
ENSMUSG00000027203,47.10723498341727,86.43287065471073
ENSMUSG00000027204,99.83417270605577,44.785652868198014
ENSMUSG00000027206,83.90861073578183,90.04422061171846
ENSMUSG00000027207,71.19518486672399,53.98599680628915
ENSMUSG00000027208,90.05650411497359,0.0
ENSMUSG00000027210,82.63726814887606,88.32453015600049
ENSMUSG00000027215,37.21901486303894,70.41518241002333
ENSMUSG00000027217,69.73344797936372,71.06006633091758
ENSMUSG00000027219,77.6255988207837,56.571674241493675
ENSMUSG00000027220,13.210907750890556,18.996437784056013
ENSMUSG00000027221,64.10146173688736,36.15035007984277
ENSMUSG00000027222,36.44515415796585,91.41383122466527
ENSMUSG00000027223,46.45006755926791,0.0
ENSMUSG00000027224,55.564426974573145,0.0
ENSMUSG00000027227,72.55865372804324,84.59648691806903
ENSMUSG00000027230,95.3691192728166,70.29848912909962
ENSMUSG00000027236,79.46198255742539,87.83319002579536
ENSMUSG00000027238,6.1540351308193095,40.43115096425501
ENSMUSG00000027239,42.34123572042747,0.0
ENSMUSG00000027242,30.284977275518976,44.85321213610122
ENSMUSG00000027243,42.98611964132171,39.41162019407935
ENSMUSG00000027244,58.395774474880234,94.26360397985506
ENSMUSG00000027245,64.1997297629284,27.60103181427343
ENSMUSG00000027246,13.309175776931582,0.0
ENSMUSG00000027247,89.89067682102936,93.01068664783196
ENSMUSG00000027248,98.72251566146664,82.68640216189658
ENSMUSG00000027253,56.41198869917701,40.830364820046675
ENSMUSG00000027254,74.33976170003686,37.599803463947914
ENSMUSG00000027255,61.15342095565656,92.05257339393195
ENSMUSG00000027257,38.85886254759858,0.0
ENSMUSG00000027259,51.99606927895836,0.0
ENSMUSG00000027263,86.81980100724726,74.62842402653237
ENSMUSG00000027272,85.06326004176391,70.36604839700283
ENSMUSG00000027273,11.184129713794375,0.0
ENSMUSG00000027274,42.46407075297875,69.67203046308808
ENSMUSG00000027276,90.4495762191377,52.65323670310773
ENSMUSG00000027281,20.095811325390002,67.2828890799656
ENSMUSG00000027282,84.71318019899276,97.91180444662818
ENSMUSG00000027284,56.215452647094956,46.0385702002211
ENSMUSG00000027285,61.54649305982066,56.70065102567252
ENSMUSG00000027286,53.64205871514556,0.0
ENSMUSG00000027287,83.10404127257094,67.8847807394669
ENSMUSG00000027288,90.97776685910823,64.6787863898784
ENSMUSG00000027291,69.54305367890923,44.68738484215699
ENSMUSG00000027293,44.31887974450313,40.167055644269745
ENSMUSG00000027298,13.382876796462352,37.3111411374524
ENSMUSG00000027300,50.97039675715514,76.38496499201572
ENSMUSG00000027301,20.415182410023338,37.01633705932932
ENSMUSG00000027303,88.42279818204152,57.88600908979241
ENSMUSG00000027304,45.854317651394176,30.076157720181797
ENSMUSG00000027305,35.30893010686648,0.0
ENSMUSG00000027306,41.462965237685786,86.65397371330303
ENSMUSG00000027309,86.07664906031201,83.9331777422921
ENSMUSG00000027312,79.63395160299717,70.9863653113868
ENSMUSG00000027314,49.10330426237563,0.0
ENSMUSG00000027318,84.6026286696966,31.150964255005526
ENSMUSG00000027322,28.15993121238177,62.52303156860337
ENSMUSG00000027323,34.97727551897801,91.1374524014249
ENSMUSG00000027324,34.504360643655566,0.0
ENSMUSG00000027326,8.715145559513573,91.27871268885886
ENSMUSG00000027327,68.55423166687139,63.40744380297261
ENSMUSG00000027329,48.83920894239037,37.569094705810095
ENSMUSG00000027330,39.93981083404987,67.99533226876305
ENSMUSG00000027331,44.208328215206976,40.89792408794988
ENSMUSG00000027332,63.81894116201941,90.95319985259796
ENSMUSG00000027333,37.624370470458175,69.57376243704705
ENSMUSG00000027335,14.58666011546493,61.46050853703476
ENSMUSG00000027338,15.446505343323915,19.309667117061785
ENSMUSG00000027339,86.91192728166072,61.70617860213733
ENSMUSG00000027340,83.24530156000492,0.0
ENSMUSG00000027341,68.24714408549319,59.99262989804692
ENSMUSG00000027342,82.42230684191131,89.7801252917332
ENSMUSG00000027346,83.04876550792287,98.27416779265447
ENSMUSG00000027347,16.18965729025918,22.970151087090038
ENSMUSG00000027349,47.758260655939075,70.47659992629897
ENSMUSG00000027351,81.34135855546002,45.24014248863776
ENSMUSG00000027353,23.922122589362484,86.10735781844983
ENSMUSG00000027356,2.8006387421692667,23.36936494288171
ENSMUSG00000027357,32.483724358186954,0.0
ENSMUSG00000027358,80.4508045694632,0.0
ENSMUSG00000027360,8.426483233018056,35.837120746836995
ENSMUSG00000027361,65.84571919911559,52.929615526348115
ENSMUSG00000027363,69.90541702493552,93.27478196781722
ENSMUSG00000027364,27.9326864021619,25.948900626458666
ENSMUSG00000027365,93.01068664783196,96.11841297137944
ENSMUSG00000027366,94.77336936494288,80.53678909224911
ENSMUSG00000027367,65.12713425869057,95.29541825328583
ENSMUSG00000027371,15.477214101461737,0.0
ENSMUSG00000027374,56.35671293452893,73.56590099496376
ENSMUSG00000027378,42.63603979855055,21.25660238299963
ENSMUSG00000027381,55.595135732710965,49.527085124677555
ENSMUSG00000027384,30.954428202923474,65.55705687262007
ENSMUSG00000027386,51.90394300454489,0.0
ENSMUSG00000027394,43.15194693526594,0.0
ENSMUSG00000027395,55.681120255496865,83.06719076280555
ENSMUSG00000027397,57.265692175408425,45.24014248863776
ENSMUSG00000027401,5.2941899029603245,45.37526102444417
ENSMUSG00000027404,93.53273553617491,92.07099864881464
ENSMUSG00000027405,78.47930229701511,84.21569831716006
ENSMUSG00000027406,75.35315071858494,88.80358678295049
ENSMUSG00000027408,94.60140031937108,0.0
ENSMUSG00000027411,75.76464807763173,40.793514310281296
ENSMUSG00000027412,46.80014740203906,0.0
ENSMUSG00000027419,27.04213241616509,36.14420832821521
ENSMUSG00000027420,12.437047045817467,0.0
ENSMUSG00000027422,98.08991524382755,70.91880604348361
ENSMUSG00000027423,78.82938213978626,85.8002702370716
ENSMUSG00000027424,51.65213118781477,81.91868320845104
ENSMUSG00000027425,34.8421569831716,82.13978626704336
ENSMUSG00000027427,84.59648691806903,67.6943864390124
ENSMUSG00000027428,74.80653482373172,65.58162387913032
ENSMUSG00000027429,84.9957007738607,93.23793145805183
ENSMUSG00000027430,46.21668099742046,0.0
ENSMUSG00000027433,65.15170126520083,90.61540351308193
ENSMUSG00000027435,58.887114605085365,46.7080211276256
ENSMUSG00000027438,43.50816852966466,43.71084633337428
ENSMUSG00000027439,74.59157351676699,23.952831347500307
ENSMUSG00000027447,97.58629161036728,83.38042009581133
ENSMUSG00000027452,7.861442083282152,49.22613929492691
ENSMUSG00000027454,24.646849281415058,32.20734553494657
ENSMUSG00000027455,85.8002702370716,87.10846333374278
ENSMUSG00000027456,14.807763174057243,0.0
ENSMUSG00000027457,27.048274167792652,26.698194325021497
ENSMUSG00000027465,86.65397371330303,88.99398108340499
ENSMUSG00000027466,73.46149121729518,64.162879253163
ENSMUSG00000027469,21.913769807149,57.80002456700652
ENSMUSG00000027472,49.42267534700896,69.66588871146051
ENSMUSG00000027475,66.53973713303034,72.50951971502273
ENSMUSG00000027478,22.730622773615035,0.0
ENSMUSG00000027479,95.59636408303648,97.62928387176024
ENSMUSG00000027487,24.843385333497114,56.08033411128854
ENSMUSG00000027488,36.494288170986366,0.0
ENSMUSG00000027489,17.940056504114974,0.0
ENSMUSG00000027490,51.09937354133399,73.29566392335094
ENSMUSG00000027495,54.56332145928019,56.40584694754944
ENSMUSG00000027498,59.15735167669819,58.67215329812062
ENSMUSG00000027499,64.69106989313353,0.0
ENSMUSG00000027502,53.03402530401671,83.82262621299594
ENSMUSG00000027506,35.75727797567866,78.22749048028498
ENSMUSG00000027508,34.786881218523526,41.727060557671045
ENSMUSG00000027509,78.38103427097408,74.76354256233878
ENSMUSG00000027510,21.61896572902592,53.29812062400197
ENSMUSG00000027513,11.528067804937967,0.0
ENSMUSG00000027514,56.95246284240265,0.0
ENSMUSG00000027519,74.08794988330672,67.70666994226754
ENSMUSG00000027522,62.289645006755926,54.428202923473776
ENSMUSG00000027523,99.44110060189166,75.88748311018303
ENSMUSG00000027531,81.5317528559145,59.36002948040782
ENSMUSG00000027533,62.88539491462966,98.72251566146664
ENSMUSG00000027534,50.8229947180936,49.12787126888588
ENSMUSG00000027536,25.967325881341356,28.04937968308562
ENSMUSG00000027540,66.459894361872,87.36641690210047
ENSMUSG00000027544,23.8852720795971,21.25660238299963
ENSMUSG00000027546,59.01609138926421,0.0
ENSMUSG00000027550,76.34197273062277,21.25660238299963
ENSMUSG00000027551,63.64697211644761,62.95909593416042
ENSMUSG00000027552,48.26188428939934,73.971256602383
ENSMUSG00000027555,75.08291364697212,83.6076649060312
ENSMUSG00000027559,56.1049011177988,98.0469229824346
ENSMUSG00000027560,9.955779388281538,0.0
ENSMUSG00000027566,83.87790197764402,84.57806166318635
ENSMUSG00000027569,47.463456577816,43.35462473897556
ENSMUSG00000027573,78.62056258444909,75.06448839208943
ENSMUSG00000027575,77.38607050730867,58.15010440977767
ENSMUSG00000027580,80.69647463456577,0.0
ENSMUSG00000027582,55.31261515784301,0.0
ENSMUSG00000027583,63.75752364574376,52.67780370961799
ENSMUSG00000027589,91.56123326372682,39.534455226630634
ENSMUSG00000027593,74.5731482618843,89.06154035130818
ENSMUSG00000027597,68.87360275150472,46.42550055275765
ENSMUSG00000027598,88.41665643041395,86.88736027515047
ENSMUSG00000027599,70.10809482864514,83.22687630512222
ENSMUSG00000027601,67.7128116938951,82.63726814887606
ENSMUSG00000027602,79.09961921139909,82.06608524751259
ENSMUSG00000027603,34.44908487900749,0.0
ENSMUSG00000027605,55.478442451787245,87.37255865372803
ENSMUSG00000027610,23.57204274659133,62.79326864021619
ENSMUSG00000027611,85.82483724358187,0.0
ENSMUSG00000027613,69.7702984891291,91.24800393072104
ENSMUSG00000027615,72.79818204151825,31.943250214961306
ENSMUSG00000027618,51.49858739712566,72.07345534946566
ENSMUSG00000027620,97.56172460385703,99.140154772141
ENSMUSG00000027624,87.87618228718831,90.8794988330672
ENSMUSG00000027628,37.077754575604956,61.798304876550795
ENSMUSG00000027630,82.14592801867092,78.71883061049012
ENSMUSG00000027634,77.5887483110183,95.00675592679032
ENSMUSG00000027635,21.821643532735536,93.28092371944479
ENSMUSG00000027636,9.37231298366294,0.0
ENSMUSG00000027637,61.534209556565536,82.66797690701388
ENSMUSG00000027639,82.71096916840683,48.20046677312369
ENSMUSG00000027641,55.073086844368014,41.76391106743643
ENSMUSG00000027642,97.43274781967817,96.71416287925317
ENSMUSG00000027646,59.925070630143715,24.689841542808008
ENSMUSG00000027649,42.052573393931944,80.6411988699177
ENSMUSG00000027650,39.83540105638128,0.0
ENSMUSG00000027651,62.58444908487901,25.23645743766122
ENSMUSG00000027652,79.89804692298243,69.9422675347009
ENSMUSG00000027654,14.875322441960448,74.27834418376122
ENSMUSG00000027655,60.619088564058465,64.5743766122098
ENSMUSG00000027656,63.05736396020145,0.0
ENSMUSG00000027660,94.05478442451786,76.44638250829136
ENSMUSG00000027661,50.85370347623142,31.587028620562585
ENSMUSG00000027663,82.51443311632478,50.28252057486795
ENSMUSG00000027665,70.9372312983663,34.277115833435694
ENSMUSG00000027667,51.455595135732715,64.84461368382263
ENSMUSG00000027668,76.04102690087214,52.10662080825451
ENSMUSG00000027669,66.75469843999508,78.53457806166318
ENSMUSG00000027670,52.898906768210296,38.96941407689473
ENSMUSG00000027671,69.81329075052204,72.9762928387176
ENSMUSG00000027673,80.85616017688245,88.75445276992998
ENSMUSG00000027674,3.5376489374769684,25.948900626458666
ENSMUSG00000027676,39.67571551406461,19.309667117061785
ENSMUSG00000027677,91.14973590468001,69.16226507800025
ENSMUSG00000027678,92.43336199484092,57.64648077631741
ENSMUSG00000027679,72.12873111411375,45.94644392580764
ENSMUSG00000027680,67.52855914506817,95.16644146910699
ENSMUSG00000027684,48.29873479916472,64.35941530524507
ENSMUSG00000027690,21.164476108586168,55.81623879130328
ENSMUSG00000027692,55.472300700159686,19.309667117061785
ENSMUSG00000027694,12.14838471932195,0.0
ENSMUSG00000027695,82.13978626704336,65.89485321213611
ENSMUSG00000027698,39.11681611595627,0.0
ENSMUSG00000027706,93.36690824223068,89.47917946198257
ENSMUSG00000027708,83.65065716742414,86.95491954305368
ENSMUSG00000027709,60.72349834172706,89.56516398476846
ENSMUSG00000027710,86.43287065471073,93.69242107849158
ENSMUSG00000027712,98.661098145191,94.44785652868198
ENSMUSG00000027714,45.283134750030705,69.32195062031693
ENSMUSG00000027715,10.864758629161036,84.78688121852352
ENSMUSG00000027722,76.99299840314457,86.49428817098637
ENSMUSG00000027737,42.132416165090284,59.60569954551038
ENSMUSG00000027739,59.396879990173204,0.0
ENSMUSG00000027742,61.42979977889694,81.84498218892028
ENSMUSG00000027744,4.3852106620808255,0.0
ENSMUSG00000027746,86.26090160913893,65.13327601031814
ENSMUSG00000027750,99.64377840560128,0.0
ENSMUSG00000027751,86.32846087704213,64.44539982803096
ENSMUSG00000027752,61.657044589116815,45.68234860582238
ENSMUSG00000027763,97.91180444662818,99.29984031445768
ENSMUSG00000027765,44.30045448962044,40.854931826556935
ENSMUSG00000027770,72.02432133644515,31.69758014985874
ENSMUSG00000027774,69.91155877656308,89.65114850755435
ENSMUSG00000027775,76.42181550178111,90.93477459771528
ENSMUSG00000027777,52.26630635057118,61.718462105392454
ENSMUSG00000027778,79.73836138066576,64.41469106989314
ENSMUSG00000027782,87.62437047045817,62.510748065348245
ENSMUSG00000027787,78.46087704213241,92.97383613806657
ENSMUSG00000027788,6.012774843385333,0.0
ENSMUSG00000027790,4.569463210907751,39.534455226630634
ENSMUSG00000027796,22.626212995946442,31.69758014985874
ENSMUSG00000027797,96.80628915366663,26.698194325021497
ENSMUSG00000027799,85.53617491708636,52.97874953936863
ENSMUSG00000027800,84.19113131064981,34.98341727060558
ENSMUSG00000027803,82.39773983540105,77.76685910821767
ENSMUSG00000027804,79.48040781230807,79.00135118535806
ENSMUSG00000027805,69.80100724726692,56.01277484338534
ENSMUSG00000027806,82.90750522048889,78.84780739466896
ENSMUSG00000027808,94.64439258076403,98.58125537403268
ENSMUSG00000027809,69.66588871146051,85.29050485198378
ENSMUSG00000027810,99.41039184375384,97.0335339638865
ENSMUSG00000027811,53.451664414691066,75.43299348974327
ENSMUSG00000027820,86.02751504729149,68.81832698685665
ENSMUSG00000027822,80.22355975924333,93.77226384964992
ENSMUSG00000027823,81.65458788846578,91.97273062277361
ENSMUSG00000027824,36.070507308684434,45.71919911558776
ENSMUSG00000027827,18.578798673381648,42.64218155017811
ENSMUSG00000027828,97.41432256479547,98.41542808008845
ENSMUSG00000027829,94.59525856774353,70.08352782213487
ENSMUSG00000027831,27.017565409654832,49.5885026409532
ENSMUSG00000027832,67.87249723621177,50.7370101953077
ENSMUSG00000027833,70.22478810956885,79.43127379928757
ENSMUSG00000027834,38.66232649551652,43.280923719444786
ENSMUSG00000027835,74.30905294189904,79.06891045326127
ENSMUSG00000027840,31.359783810342712,19.309667117061785
ENSMUSG00000027843,27.01142365802727,38.944847070384476
ENSMUSG00000027845,42.13855791671785,68.23486058223806
ENSMUSG00000027848,93.55730254268518,25.948900626458666
ENSMUSG00000027852,91.10060189165951,84.48593538877289
ENSMUSG00000027854,76.31126397248495,77.83441837612088
ENSMUSG00000027855,9.145068173443066,32.46529910330426
ENSMUSG00000027857,15.550915120992507,48.32330180567498
ENSMUSG00000027858,7.94742660606805,0.0
ENSMUSG00000027859,45.534946566760844,0.0
ENSMUSG00000027860,75.57425377717725,45.12344920771404
ENSMUSG00000027864,91.98501412602874,19.309667117061785
ENSMUSG00000027865,62.37562952954182,86.99791180444663
ENSMUSG00000027868,74.12480039307209,76.41567375015354
ENSMUSG00000027875,59.4828645129591,0.0
ENSMUSG00000027878,98.6795234000737,93.33619948409286
ENSMUSG00000027879,92.249109446014,96.14912172951726
ENSMUSG00000027881,90.22233140891782,84.3815256111043
ENSMUSG00000027882,68.6402161896573,82.3056135609876
ENSMUSG00000027883,52.43827539614298,55.03623633460263
ENSMUSG00000027884,77.10354993244073,66.60115464930598
ENSMUSG00000027886,5.146787863898783,0.0
ENSMUSG00000027889,75.78307333251443,86.80751750399213
ENSMUSG00000027890,42.64218155017811,0.0
ENSMUSG00000027893,81.86954919543054,70.61786021373295
ENSMUSG00000027894,21.57597346763297,53.84473651885517
ENSMUSG00000027896,16.42304385210662,48.43385333497113
ENSMUSG00000027900,83.48482987347991,67.31359783810342
ENSMUSG00000027901,18.118167301314333,67.00036850509765
ENSMUSG00000027905,48.747082667976905,50.11669328092372
ENSMUSG00000027907,98.2188920280064,77.82213487286575
ENSMUSG00000027931,90.73209679400564,64.72177865127135
ENSMUSG00000027932,36.45129590959342,0.0
ENSMUSG00000027933,84.03758751996068,95.96486918069034
ENSMUSG00000027935,57.634197273062284,74.35818695491955
ENSMUSG00000027936,56.37513818941162,82.94435573025427
ENSMUSG00000027937,66.90210047905663,84.12971379437415
ENSMUSG00000027939,32.772386684682466,52.67780370961799
ENSMUSG00000027940,97.73369364942882,86.44515415796586
ENSMUSG00000027942,72.21471563689964,48.796216680997425
