gen_name,hepatocyte,not applicable
ENSG00000112624,50.95910242490047,62.126513049422925
ENSG00000112640,72.56605139341296,84.42916314794708
ENSG00000112651,79.02038846664254,78.86757550166888
ENSG00000112655,57.6868942775566,62.21498371335505
ENSG00000112658,65.30341416334902,50.29155105159448
ENSG00000112659,74.96682350102546,59.44022198093859
ENSG00000112667,92.96658221739655,87.57791450516748
ENSG00000112679,81.01902119274541,66.88382193268187
ENSG00000112685,68.86234768970925,78.82736156351791
ENSG00000112695,93.66228334740822,92.10198254715084
ENSG00000112697,83.58064905296175,82.08871194756102
ENSG00000112699,79.3863353038163,70.04061607753246
ENSG00000112701,86.82591386174448,90.32050508706317
ENSG00000112706,22.47959142638839,13.97032211364459
ENSG00000112715,90.67438774279165,65.73772469537941
ENSG00000112739,82.57932199300278,87.06719749065026
ENSG00000112742,51.64273937346684,67.86102062975027
ENSG00000112759,78.66248441709897,95.26279808581654
ENSG00000112761,37.96195761450919,25.950054288816503
ENSG00000112763,65.23505046849239,61.993807053524755
ENSG00000112769,52.53548880041823,85.99348534201955
ENSG00000112773,91.69984316564121,89.54437608074959
ENSG00000112782,30.558571600916878,33.405718422005066
ENSG00000112787,51.75131700647444,45.988659669441425
ENSG00000112796,71.2108416777255,53.91080548518117
ENSG00000112799,49.91756142679053,68.50444364016568
ENSG00000112812,47.802308280049864,18.8643583866168
ENSG00000112818,31.54783447943057,49.491293682390314
ENSG00000112837,8.89934451280814,37.9418506454337
ENSG00000112851,87.2481602123296,83.99485261591668
ENSG00000112852,27.02376643744722,36.43382796477259
ENSG00000112855,69.55000603209072,77.23891100655487
ENSG00000112874,53.729842763501836,55.00462460288736
ENSG00000112877,71.41593276229541,59.22306671492339
ENSG00000112893,91.18510475730889,80.82599428962078
ENSG00000112902,68.27522419270518,85.42244742027587
ENSG00000112936,62.08227771745687,97.68367716250452
ENSG00000112941,75.05931555877267,58.10914062814171
ENSG00000112964,83.62488438492781,57.292797683677165
ENSG00000112972,94.74403828366911,88.45457835685848
ENSG00000112977,96.48932319942092,96.37672417259823
ENSG00000112981,43.37877508344392,29.939276953392046
ENSG00000112983,87.8996260103752,88.52696344553021
ENSG00000112984,57.0233642980657,76.39843969919974
ENSG00000112992,92.41162987091326,88.18112357743195
ENSG00000112996,78.11557485824588,85.54711062854385
ENSG00000113013,98.37937829251618,98.63272610286725
ENSG00000113048,87.87549764748461,91.2816182088712
ENSG00000113068,86.94253428238228,92.28294526883018
ENSG00000113070,77.40378815297382,66.304741223308
ENSG00000113073,33.120199461133225,17.042666988378173
ENSG00000113083,39.63083604777416,62.399967828849476
ENSG00000113088,0.0,36.365464269915954
ENSG00000113100,33.24888406321631,33.21269151888045
ENSG00000113108,70.8851087787027,58.49519443439096
ENSG00000113119,66.8516507821611,69.66260505891341
ENSG00000113140,67.09293441106688,99.72654522057344
ENSG00000113141,90.85535046447099,95.64885189206579
ENSG00000113161,84.85945228616238,92.34326617605663
ENSG00000113163,77.17859009932843,72.62235090682431
ENSG00000113194,84.78304580367555,85.12084288414364
ENSG00000113196,16.62042063779306,3.112558812884546
ENSG00000113205,27.85217356335706,16.085575260385248
ENSG00000113209,49.88136888245466,43.14955563598343
ENSG00000113212,14.943499416897895,29.84678489564483
ENSG00000113231,48.04359190895565,42.65090280291149
ENSG00000113240,79.84075280492219,85.2857200305626
ENSG00000113248,33.00357904049543,45.46185707966381
ENSG00000113249,46.949772791249444,27.405798849881368
ENSG00000113262,52.37463304781437,45.15623114971649
ENSG00000113263,52.00466481682551,54.924196726585436
ENSG00000113269,95.7534081312583,94.03225157839708
ENSG00000113272,67.33421803997265,73.2858808863152
ENSG00000113273,64.5634777013713,66.97631399042908
ENSG00000113282,96.7386496159569,93.3526360236458
ENSG00000113296,33.405718422005066,41.16298709132585
ENSG00000113300,65.16266537982065,65.47231270358306
ENSG00000113302,32.7180600796236,21.598906180882295
ENSG00000113303,39.02762697550971,46.25407166123778
ENSG00000113312,86.35541078537821,85.29778421200788
ENSG00000113318,71.45614670044638,79.88096674307315
ENSG00000113319,40.768890497446414,45.325129689950536
ENSG00000113327,60.62251176257691,59.12253186954598
ENSG00000113328,89.52829050548921,94.0121446093216
ENSG00000113356,44.1709896650179,43.96187718663288
ENSG00000113360,63.13186150319701,67.57148027506334
ENSG00000113361,89.38352032814574,79.29786463988418
ENSG00000113368,39.055776732215385,60.75923915229018
ENSG00000113369,79.46676318011822,96.48128041179072
ENSG00000113384,99.04692966582218,96.15956890658303
ENSG00000113387,97.13274620983633,97.03221136445892
ENSG00000113389,49.8371335504886,87.81115534644309
ENSG00000113391,61.16942132143001,69.33285076607552
ENSG00000113396,16.12981059235131,15.418023887079263
ENSG00000113407,95.50408171472232,92.5925925925926
ENSG00000113430,15.993083202638033,16.443479309928822
ENSG00000113441,75.89174407849761,86.89025616278602
ENSG00000113448,70.31004946314393,84.30852133349418
ENSG00000113456,68.09024007721077,75.5660111794748
ENSG00000113460,79.61555475127679,84.67044677685286
ENSG00000113492,83.82595407568263,82.72409217034624
ENSG00000113494,53.95504081714723,71.14247798286885
ENSG00000113504,95.34322596211847,74.31535770297985
ENSG00000113520,10.885913057465718,7.72107612498492
ENSG00000113522,85.67579523062693,88.61543410946234
ENSG00000113525,8.863151968472273,19.113684803152772
ENSG00000113532,44.73800619294648,68.11436844010133
ENSG00000113552,65.17875095508103,73.10491816463586
ENSG00000113555,45.646841195158245,51.53416174045924
ENSG00000113558,98.64479028431255,99.17159287409017
ENSG00000113569,69.83954638677766,76.74830096111313
ENSG00000113575,96.89548397474564,98.02549563678771
ENSG00000113578,41.55708368520529,34.688543049020794
ENSG00000113580,90.69047331805203,91.82852776772428
ENSG00000113583,80.4680902400772,85.89697189045722
ENSG00000113593,65.00180962721679,80.56058229782442
ENSG00000113594,65.5366550046246,86.77765713596332
ENSG00000113595,50.00603209072264,65.29134998190372
ENSG00000113597,58.43487352716451,66.09562874492299
ENSG00000113600,99.48124019785257,27.28515703542848
ENSG00000113615,74.73760405356497,68.27522419270518
ENSG00000113621,76.89709253227169,79.03245264808783
ENSG00000113638,67.6036514255841,69.0272248361282
ENSG00000113643,88.28970121043955,91.41834559858447
ENSG00000113645,90.52157477781799,47.56504604495918
ENSG00000113648,94.79631640326537,98.50002010696907
ENSG00000113649,95.28290505489203,95.39550408171472
ENSG00000113657,30.735512928781116,51.526118952829044
ENSG00000113658,85.79643704507983,80.61286041742068
ENSG00000113712,94.98532191257489,97.55097116660635
ENSG00000113716,82.5431294486669,76.28181927856194
ENSG00000113719,85.59536735432502,74.00973177303253
ENSG00000113721,45.33317247758073,89.85000201069691
ENSG00000113722,0.0,13.351027466119758
ENSG00000113732,96.44910926126997,95.70917279929223
ENSG00000113734,68.03796195761451,62.275304620581494
ENSG00000113739,41.48469859653356,39.56649374673262
ENSG00000113742,88.2132947279527,69.96018820123055
ENSG00000113749,23.637752845136124,59.20698113966301
ENSG00000113758,70.43069127759681,79.51904129971447
ENSG00000113761,68.33956649374673,75.19202155467084
ENSG00000113763,23.51308963686814,32.29179233522339
ENSG00000113790,94.4504765351671,81.49756705674187
ENSG00000113805,41.49274138416375,37.01693006796155
ENSG00000113810,87.41705875256363,95.89013552097157
ENSG00000113811,91.30172517794668,86.70125065347649
ENSG00000113812,65.91466602324365,67.8328708730446
ENSG00000113838,72.05533437889574,72.75907829653758
ENSG00000113845,87.64225680620903,89.34732778380987
ENSG00000113851,84.24015763863754,91.8204849800941
ENSG00000113889,99.40885510918083,99.06703663489765
ENSG00000113905,99.73056661438855,92.51618611010576
ENSG00000113916,97.68367716250452,87.22001045562392
ENSG00000113924,95.70917279929223,93.22797281537781
ENSG00000113946,44.57715044034262,28.813286685165078
ENSG00000113966,48.46583825954075,52.294205171512445
ENSG00000113971,71.2068202839104,64.35436522298629
ENSG00000114013,40.004825672578114,72.27651103872603
ENSG00000114019,83.46805002613907,78.98419592230668
ENSG00000114021,94.35396308360478,92.35533035750191
ENSG00000114023,93.2440583906382,92.5805284111473
ENSG00000114026,64.5755418828166,70.72827441991394
ENSG00000114030,90.0792214581574,91.02827039852014
ENSG00000114054,92.95049664213616,95.16226324043913
ENSG00000114062,90.86339325210118,91.97329794506776
ENSG00000114098,86.31117545341215,93.61000522781195
ENSG00000114107,75.96412916716933,68.35163067519203
ENSG00000114113,21.425986246833155,54.78344794305706
ENSG00000114115,79.66783287087304,95.49201753327704
ENSG00000114120,58.993847267462904,78.70671974906503
ENSG00000114124,30.373587485422448,30.948646800981223
ENSG00000114125,90.15160654682913,92.53227168536615
ENSG00000114126,81.0270639803756,86.9224273133068
ENSG00000114127,88.18112357743195,90.79905095105964
ENSG00000114166,69.96823098886074,59.48043591908956
ENSG00000114200,71.64917360357099,86.62484417098966
ENSG00000114204,10.56822294607311,29.480838058471065
ENSG00000114209,82.99352555595769,86.05782764306107
ENSG00000114248,35.85474725539872,39.51823702095146
ENSG00000114251,33.52233884264286,33.42180399726546
ENSG00000114268,30.184581976112923,53.110548115977
ENSG00000114270,30.333373547271485,40.390879478827365
ENSG00000114279,40.71661237785016,44.68974946716532
ENSG00000114302,86.1543410946234,73.0566614388547
ENSG00000114315,83.548477902441,55.044838541038324
ENSG00000114316,84.00691679736197,89.03365906623235
ENSG00000114331,76.06466401254674,89.76957413439499
ENSG00000114346,68.30337394941085,69.41730003619254
ENSG00000114349,42.18442112036031,37.302449028833394
ENSG00000114353,82.83669119716895,96.66626452728516
ENSG00000114354,96.76277797884747,96.20782563236418
ENSG00000114374,78.59814211605742,77.53649414887201
ENSG00000114378,89.03365906623235,81.53375960107773
ENSG00000114383,77.62094341898901,64.90931756946958
ENSG00000114388,81.93187758877227,81.9117706196968
ENSG00000114391,93.29633651023444,96.41693811074919
ENSG00000114395,78.26034503558934,73.85691880805886
ENSG00000114405,49.24196726585435,47.72590179756303
ENSG00000114416,81.20400530823983,88.32589375477541
ENSG00000114423,75.19202155467084,87.4572726907146
ENSG00000114439,87.52563638557123,93.1274379700004
ENSG00000114446,90.56178871596894,82.67181405074999
ENSG00000114450,54.23653838420397,87.00285518960872
ENSG00000114455,46.53959062210962,32.26766397233281
ENSG00000114473,54.42554389351349,54.43358668114369
ENSG00000114480,80.85012265251136,77.91048377367595
ENSG00000114487,12.872481602123296,26.03048216511843
ENSG00000114491,86.71733622873688,87.86343346603933
ENSG00000114503,84.71468210881892,91.63952225841476
ENSG00000114520,87.9961394619375,86.36345357300841
ENSG00000114529,60.32090722644469,46.752724494309724
ENSG00000114541,84.36884224072062,80.89033659066233
ENSG00000114544,72.13174086138255,72.98829774399806
ENSG00000114547,33.08802831061246,12.864438814493104
ENSG00000114554,62.85840672377046,52.137370812723695
ENSG00000114573,81.91579201351188,87.70257771343549
ENSG00000114626,58.398680982828644,65.45622712832268
ENSG00000114631,38.03836409699602,46.44307717054731
ENSG00000114638,48.099891422366994,45.56641331885631
ENSG00000114646,27.498290907628586,9.269312743797
ENSG00000114648,76.91317810753206,72.71082157075642
ENSG00000114650,87.43716572163912,84.47339847991314
ENSG00000114654,7.339043712550771,27.880323320062733
ENSG00000114656,51.9041299714481,49.0730687256203
ENSG00000114670,52.664173402501305,46.87336630876261
ENSG00000114686,92.63682792455865,94.35798447741988
ENSG00000114698,81.77906462379862,77.5324727550569
ENSG00000114735,73.40652270076808,75.81131620219568
ENSG00000114737,90.39691156955001,76.47886757550167
ENSG00000114738,74.10624522459484,88.25350866610367
ENSG00000114739,65.14255841074517,51.284835323923275
ENSG00000114742,79.69598262757872,89.46796959826275
ENSG00000114744,79.75630353480516,73.67997748019464
ENSG00000114745,82.70398520127075,77.8541842602646
ENSG00000114757,35.991474645112,19.86970684039088
ENSG00000114767,75.96815056098444,75.14376482888969
ENSG00000114770,65.39590622109624,81.89166365062131
ENSG00000114771,96.65017895202477,80.9144649535529
ENSG00000114779,89.71729601479873,88.9854023404512
ENSG00000114784,88.45859975067359,91.78027104194314
ENSG00000114786,53.33976756343749,44.681706679535125
ENSG00000114790,88.27361563517914,61.177464109060196
ENSG00000114796,86.51626653798206,91.01218482325974
ENSG00000114805,31.181887642256807,51.566332890980014
ENSG00000114812,44.56910765271243,61.563517915309454
ENSG00000114841,79.46274178630314,67.76048578437286
ENSG00000114850,95.23464832911087,93.56576989584589
ENSG00000114853,51.22049302288173,27.212771946756746
ENSG00000114854,26.553263361080955,24.389753488559133
ENSG00000114857,95.98664897253389,96.80299191699842
ENSG00000114859,58.38661680138336,52.49125346845217
ENSG00000114861,96.11131218080186,97.73595528210078
ENSG00000114867,98.11396630071984,95.25877669200145
ENSG00000114902,95.93839224675273,95.38746129408453
ENSG00000114904,70.52720472915914,67.73635742148228
ENSG00000114923,30.421844211203602,45.49402823018458
ENSG00000114933,89.38754172196083,79.42654924196727
ENSG00000114942,97.72389110065549,98.83781718743717
ENSG00000114948,14.670044637471346,52.776772429324005
ENSG00000114956,86.47605259983109,90.88752161499175
ENSG00000114978,83.94257449632042,94.98934330639
ENSG00000114982,88.38219326818675,79.20537258213697
ENSG00000114988,76.49897454457715,84.56186914384526
ENSG00000114993,88.37012908674147,62.794064422728916
ENSG00000114999,75.94402219809386,75.74295250733904
ENSG00000115008,9.615152611895283,14.191498773474887
ENSG00000115009,80.83001568343587,25.39108054851812
ENSG00000115020,74.74564684119515,80.56862508545461
ENSG00000115041,33.2529054570314,21.07210359110468
ENSG00000115042,88.92508143322475,85.2776772429324
ENSG00000115053,98.88607391321833,99.5576466803394
ENSG00000115073,84.5176338118792,71.21486307154059
ENSG00000115084,89.29102827039853,86.77363574214823
ENSG00000115085,0.0,56.33570595568425
ENSG00000115091,94.04833715365746,97.9330035790405
ENSG00000115107,91.26553263361082,73.59150681626252
ENSG00000115109,90.5095105963727,79.81260304821652
ENSG00000115112,36.550448385410384,32.14300076406483
ENSG00000115128,87.19990348654844,88.96529537137572
ENSG00000115129,73.08883258937547,76.10085655688262
ENSG00000115137,52.79285800458439,49.788876824707444
ENSG00000115138,46.941730003619256,56.81827321349579
ENSG00000115145,63.16403265371778,61.13322877709414
ENSG00000115155,19.483653034141636,2.5656492540314475
ENSG00000115159,62.70157236498171,61.15735713998471
ENSG00000115163,40.362729722121685,60.735110789399606
ENSG00000115165,47.27952708408735,89.27494269513814
ENSG00000115170,68.24707443599952,62.476374311336315
ENSG00000115183,85.76828728837414,80.04584388949209
ENSG00000115194,45.12003860538062,44.69779225479551
ENSG00000115204,85.44657578316645,91.45453814292034
ENSG00000115207,81.87959946917601,80.50830417822817
ENSG00000115211,82.56725781155748,88.06048176297905
ENSG00000115216,93.08722403184943,94.8727228857522
ENSG00000115221,50.63336952587767,34.11750512727711
ENSG00000115226,96.23597538906985,58.51932279728154
ENSG00000115232,54.42152249969839,97.63139904290827
ENSG00000115233,90.69851610568223,92.70519161941529
ENSG00000115234,93.97193067117063,95.91426388386215
ENSG00000115239,81.22813367113041,94.89282985482768
ENSG00000115241,92.80974785860779,96.36465999115293
ENSG00000115252,23.497004061607754,69.9079100816343
ENSG00000115255,98.16624442031609,79.63164032653718
ENSG00000115257,29.629629629629626,27.084087344673662
ENSG00000115263,17.291993404914145,17.91530944625407
ENSG00000115266,36.6429404431576,32.07061567539309
ENSG00000115267,66.72698757389311,66.37310491816464
ENSG00000115268,97.79225479551212,99.02682269674669
ENSG00000115271,77.14641894880766,84.6262114448868
ENSG00000115274,44.45650862588973,41.63751156150722
ENSG00000115275,63.003176901113925,62.424096191740055
ENSG00000115282,84.05115212932802,80.47211163389231
ENSG00000115286,97.00406160775324,96.0791410302811
ENSG00000115289,63.0313266578196,46.46720553343789
ENSG00000115290,90.32452648087828,46.55165480355491
ENSG00000115295,61.45896167611694,54.99658181525717
ENSG00000115306,99.20376402461093,98.1421160574255
ENSG00000115307,94.4343909599067,95.77753649414888
ENSG00000115310,97.58314231712711,94.08050830417822
ENSG00000115317,62.31149716491736,80.98282864840954
ENSG00000115318,47.22724896449109,56.4885189206579
ENSG00000115325,49.68834197933003,63.45759440221981
ENSG00000115339,68.74974866288656,55.87726706076326
ENSG00000115350,82.14903285478748,75.39309124542567
ENSG00000115353,16.27055937587968,37.5196042948486
ENSG00000115355,83.12623155185588,93.18373748341176
ENSG00000115361,75.42928378976154,55.75662524631038
ENSG00000115363,83.84606104475812,57.96839184461334
ENSG00000115364,87.05513330920496,87.2481602123296
ENSG00000115365,68.1505609844372,79.00028149756706
ENSG00000115368,72.04327019745044,82.96135440543692
ENSG00000115380,67.34628222141794,74.29525073390437
ENSG00000115386,69.78324687336631,6.225117625769092
ENSG00000115392,70.6679535126875,84.69457513974343
ENSG00000115414,99.29223468854305,98.7010897977239
ENSG00000115415,98.4718703502634,97.2654522057345
ENSG00000115419,71.93067117062773,87.91973297945069
ENSG00000115421,64.20959504564281,82.24956770016487
ENSG00000115423,53.5448586480074,43.26617605662123
ENSG00000115425,85.86077934612136,82.35412393935738
ENSG00000115446,81.69059395986649,76.93328507660755
ENSG00000115457,98.43969919974263,87.18783930510315
ENSG00000115459,69.36502191659629,69.15590943821128
ENSG00000115461,46.40688462621145,71.89850002010697
ENSG00000115464,89.77359552821008,90.44516829533116
ENSG00000115468,73.88908995857965,61.16942132143001
ENSG00000115474,50.231230144368034,43.02891382153054
ENSG00000115484,91.44649535529015,97.78823340169703
ENSG00000115486,92.87811155346442,79.50697711826919
ENSG00000115504,84.0712590984035,85.78839425744962
ENSG00000115507,19.5198455784775,10.117826838782323
ENSG00000115514,78.7388908995858,80.250934974062
ENSG00000115520,84.37286363453573,75.49764748461817
ENSG00000115523,34.11750512727711,48.373346201793545
ENSG00000115524,97.78019061406683,99.2278923875015
ENSG00000115525,85.40636184501548,81.46137451240601
ENSG00000115526,27.651103872602246,51.839787670406565
ENSG00000115539,66.92403587083284,74.31133630916476
ENSG00000115540,79.18526561306149,82.64366429404431
ENSG00000115541,97.31773032533077,95.95849921582821
ENSG00000115548,72.6183295130092,84.60610447581132
ENSG00000115556,54.839747456468416,46.64012546748703
ENSG00000115561,89.50818353641372,86.262918727631
ENSG00000115568,65.44416294687738,60.21232959343708
ENSG00000115590,51.31298508062895,53.36389592632806
ENSG00000115592,10.885913057465718,11.062854385329954
ENSG00000115594,93.81911770619696,88.13286685165079
ENSG00000115598,51.7955523384405,31.75694695781558
ENSG00000115602,59.93887481401053,75.10757228455383
ENSG00000115604,48.767442795672984,61.59166767201511
ENSG00000115607,23.78252302247959,50.80226806611171
ENSG00000115616,13.9582579321993,32.56122572083484
ENSG00000115641,78.90376804600474,78.92387501508023
ENSG00000115648,89.57654723127035,49.97788233401697
ENSG00000115649,74.4762134555837,79.5994691760164
ENSG00000115652,77.36357421482286,85.94120722242329
ENSG00000115657,72.25640406965054,89.27092130132304
ENSG00000115661,48.82374230908433,50.37197892789641
ENSG00000115665,27.377649093175695,12.28937949893433
ENSG00000115677,98.22254393372744,98.07777375638396
ENSG00000115685,80.93859331644347,83.43185748180319
ENSG00000115687,60.324928620259776,57.16813447540917
ENSG00000115694,90.34463344995375,94.94510797442393
ENSG00000115705,39.18848272811356,21.558692242731333
ENSG00000115718,97.67965576868943,90.61406683556521
ENSG00000115738,99.41689789681104,99.16355008645996
ENSG00000115750,66.57015321510436,71.83013632525032
ENSG00000115756,77.62496481280412,79.19732979450677
ENSG00000115758,94.57111834961998,96.23195399525476
ENSG00000115760,92.76551252664174,92.69312743797
ENSG00000115761,81.75091486709294,79.7160895966542
ENSG00000115762,82.16511843004785,89.14223669923996
ENSG00000115806,89.60871838179114,91.2775968150561
ENSG00000115808,67.62777978847468,68.08621868339566
ENSG00000115816,84.0793018860337,84.19592230667149
ENSG00000115825,61.57960349056984,66.92805726464792
ENSG00000115827,54.337073229581364,68.13447540917682
ENSG00000115828,46.46720553343789,53.3317247758073
ENSG00000115839,74.488277637029,82.36216672698757
ENSG00000115840,44.645514135199264,59.72976233562552
ENSG00000115841,69.05939598664898,61.796758756585035
ENSG00000115844,19.222262436160374,15.44215224996984
ENSG00000115850,30.429886998833794,22.704789480033778
ENSG00000115866,90.89556440262196,97.02014718301363
ENSG00000115875,97.03623275827402,98.64479028431255
ENSG00000115884,97.5911851047573,81.25628342783608
ENSG00000115896,37.76893071138457,55.5072988297744
ENSG00000115902,77.9627618932722,71.69340893553706
ENSG00000115904,77.91048377367595,83.60477741585234
ENSG00000115919,88.06048176297905,93.4732778380987
ENSG00000115935,45.63477701371295,68.07013310813528
ENSG00000115942,67.57148027506334,76.00836449913541
ENSG00000115944,93.69847589174408,95.47995335183175
ENSG00000115946,76.40648248682993,65.27928580045844
ENSG00000115947,93.00277476173243,95.7453653436281
ENSG00000115956,54.25262395946435,97.00406160775324
ENSG00000115963,89.25483572606265,86.23074757711022
ENSG00000115966,74.66924035870834,83.9787670406563
ENSG00000115970,75.28853500623316,69.87573893111353
ENSG00000115977,86.95057707001247,75.0150802268066
ENSG00000115993,73.67193469256445,90.83122210158041
ENSG00000115998,61.696223911207625,61.18550689669039
ENSG00000116001,77.67322153858527,90.92773555314272
ENSG00000116005,88.57924156512648,88.12080267020549
ENSG00000116014,12.341657618530583,12.916716934089356
ENSG00000116016,97.33783729440624,96.24401817670004
ENSG00000116017,52.885350062331604,65.74174608919452
ENSG00000116030,96.03490569831503,95.58048819720916
ENSG00000116031,10.885913057465718,29.151083765633167
ENSG00000116039,20.915269232315918,9.828286484095388
ENSG00000116044,94.1046366670688,94.45851932279729
ENSG00000116062,83.46000723850887,93.93171673301967
ENSG00000116095,66.34495516145897,63.22033216712912
ENSG00000116096,93.14754493907589,57.43756786102063
ENSG00000116106,46.90151606546829,70.7765311456951
ENSG00000116117,74.80194635460651,64.87312502513372
ENSG00000116120,86.11814855028753,92.96256082358146
ENSG00000116127,63.62649294245385,71.33148349217839
ENSG00000116128,61.020629750271446,69.72292596613985
ENSG00000116132,35.368158603772066,35.770297985281694
ENSG00000116133,99.2278923875015,98.09788072545945
ENSG00000116138,83.03776088792375,66.56613182128925
ENSG00000116141,49.495315076205415,45.373386415731694
ENSG00000116147,43.817107009289415,39.32118872401174
ENSG00000116151,49.53552901435638,48.7473358265975
ENSG00000116157,55.98986608758596,82.5551936301122
ENSG00000116161,89.7414243776893,98.16222302650098
ENSG00000116171,98.7976032492862,94.80838058471066
ENSG00000116176,0.0,44.11066875779145
ENSG00000116183,35.60542083886275,20.62170748381389
ENSG00000116191,80.92652913499819,76.30192624763743
ENSG00000116194,74.01777456066273,54.38532995536253
ENSG00000116198,74.55664133188563,69.23231592069811
ENSG00000116199,68.20283910403346,61.43081191941127
ENSG00000116205,61.446897494671646,66.17605662122492
ENSG00000116209,98.6930470100937,98.53621265130495
ENSG00000116212,76.1249849197732,63.55008645996703
ENSG00000116213,68.0500261390598,67.63984396991998
ENSG00000116221,96.31238187155668,96.86331282422488
ENSG00000116237,76.42256806209032,78.73084811195561
ENSG00000116251,90.90762858406724,93.2400369968231
ENSG00000116254,30.956689588611415,19.399203764024612
ENSG00000116260,83.27100172919934,85.18920657900027
ENSG00000116266,88.12482406402059,82.213375155829
ENSG00000116273,53.822334821249044,50.3800217155266
ENSG00000116285,95.58853098483935,79.56729802549563
ENSG00000116288,97.1729601479873,98.32710017291994
ENSG00000116299,56.79012345679012,46.27015723649817
ENSG00000116329,50.25535850725862,45.59054168174689
ENSG00000116337,89.23875015080228,84.7347890778944
ENSG00000116350,95.03357863835605,94.45449792898218
ENSG00000116353,70.92130132303856,80.66111714320184
ENSG00000116396,57.972413238428445,58.8892910282704
ENSG00000116406,74.4802348493988,71.60895966542003
ENSG00000116455,74.00571037921743,86.70527204729159
ENSG00000116459,97.44239353359875,98.6850042224635
ENSG00000116473,79.44665621104275,76.8850283508264
ENSG00000116478,87.37282342059758,94.25744963204247
ENSG00000116489,93.72260425463466,97.34185868822134
ENSG00000116497,64.18948807656733,76.31399042908272
ENSG00000116514,52.54755298186351,46.55567619737001
ENSG00000116521,88.39827884344714,86.6851650782161
ENSG00000116525,42.38951220493023,32.3883057867857
ENSG00000116539,91.24140427072022,93.26014396589858
ENSG00000116544,22.06136646961837,16.745083846061046
ENSG00000116560,96.6099650138738,97.12470342220614
ENSG00000116574,80.6932882937226,52.97784212007882
ENSG00000116580,88.71194756102466,90.43310411388588
ENSG00000116584,59.47641452527446,77.18663288695862
ENSG00000116586,85.86882213375155,81.21606948968513
ENSG00000116604,56.31962038042385,64.27393734668436
ENSG00000116641,83.3232798487956,82.00024128362891
ENSG00000116649,93.58989825873648,93.55370571440062
ENSG00000116661,69.562070213536,43.99002694333856
ENSG00000116663,58.95363332931194,52.475167893191774
ENSG00000116667,66.16399243977963,62.46431012989102
ENSG00000116668,48.00739936461978,56.27538504845779
ENSG00000116670,86.55648047613302,88.6677122290586
ENSG00000116675,58.32629589415691,70.55937587967989
ENSG00000116678,77.3032533075964,78.89572525837455
ENSG00000116679,93.05103148751357,97.08851087787028
ENSG00000116685,85.61949571721559,82.27369606305545
ENSG00000116688,86.5886516266538,76.18128443318454
ENSG00000116690,97.6153134676479,88.74814010536052
ENSG00000116691,65.19081513652633,72.97221216873768
ENSG00000116698,82.34608115172719,81.31660433506254
ENSG00000116701,51.23657859814211,76.51506011983753
ENSG00000116703,0.0,21.86833956649375
ENSG00000116704,84.6181686572566,77.89439819841557
ENSG00000116711,0.0,62.367796678328716
ENSG00000116717,94.60731089395584,81.54582378252302
ENSG00000116721,32.014316161981746,24.56669481642337
ENSG00000116729,76.8890497446415,67.96155547512768
ENSG00000116731,79.0726665862388,77.327381670487
ENSG00000116741,73.22153858527366,96.51345156231149
ENSG00000116747,87.26022439377489,94.52286162383882
ENSG00000116750,85.46266135842683,85.08867173362287
ENSG00000116752,84.32058551493948,85.75622310692886
ENSG00000116754,98.08179515019906,97.65150601198376
ENSG00000116761,82.0082840712591,69.27655125266418
ENSG00000116771,79.708046809024,67.87308481119555
ENSG00000116774,25.439337274299273,96.77082076647766
ENSG00000116783,0.0,26.34817227651104
ENSG00000116785,91.36606747898823,28.05726464792697
ENSG00000116786,73.94941086580609,73.59954960389271
ENSG00000116791,97.06840390879479,95.6448304982507
ENSG00000116793,73.55129287811155,78.91985362126513
ENSG00000116809,69.55402742590582,75.43330518357662
ENSG00000116815,79.74423935335987,78.1960027345478
ENSG00000116819,30.059918767844934,27.301242610688863
ENSG00000116824,0.0,36.18450154823662
ENSG00000116830,63.32086701250653,74.01375316684764
ENSG00000116833,94.56709695580489,73.34218039972654
ENSG00000116852,55.38263562150642,45.767483009611134
ENSG00000116857,92.23468854304903,94.09659387943861
ENSG00000116863,84.72272489644911,82.17718261149314
ENSG00000116871,73.6075923915229,60.9643302368601
ENSG00000116874,71.60493827160494,74.09820243696466
ENSG00000116882,89.63686813849681,58.21771826114931
ENSG00000116885,54.095789600675594,47.83447943057064
ENSG00000116898,92.75344834519645,92.7011702256002
ENSG00000116903,58.64800739936462,54.9523464832911
ENSG00000116906,83.39164354365222,93.0188603369928
ENSG00000116918,79.81260304821652,84.48144126754333
ENSG00000116922,68.14653959062211,73.80464068846263
ENSG00000116954,72.8475489604697,54.308923472875705
ENSG00000116962,88.83661076929263,97.51477862227048
ENSG00000116977,91.14891221297302,92.63682792455865
ENSG00000116984,83.98278843447139,91.0523987614107
ENSG00000116985,35.850725861583626,50.713797402179594
ENSG00000116990,37.45928338762215,48.715164676076725
ENSG00000116991,75.50569027224836,52.024771785900995
ENSG00000117000,71.4279969437407,86.5926730204689
ENSG00000117009,73.63976354204367,81.10749185667753
ENSG00000117010,57.578316644549,48.272811356416135
ENSG00000117013,23.802629991555076,41.130815940805086
ENSG00000117016,27.454055575662522,45.5865202879318
ENSG00000117020,69.71488317850967,75.69871717537299
ENSG00000117036,54.429565287328586,56.701652792858006
ENSG00000117054,94.80033779708047,93.10330960710982
ENSG00000117069,14.943499416897895,40.366751115936786
