gen_name,mesenchymal stem cell of adipose
ENSMUSG00000032508,87.93673965936739
ENSMUSG00000032512,64.34063260340632
ENSMUSG00000032513,57.28467153284672
ENSMUSG00000032514,37.367396593673966
ENSMUSG00000032515,73.49391727493916
ENSMUSG00000032517,26.798053527980535
ENSMUSG00000032518,99.48418491484185
ENSMUSG00000032519,67.16301703163016
ENSMUSG00000032525,97.88321167883211
ENSMUSG00000032526,68.68613138686132
ENSMUSG00000032527,77.49391727493918
ENSMUSG00000032531,86.64720194647202
ENSMUSG00000032534,77.41119221411192
ENSMUSG00000032536,75.63990267639903
ENSMUSG00000032537,21.401459854014597
ENSMUSG00000032540,83.41605839416059
ENSMUSG00000032547,87.59124087591242
ENSMUSG00000032548,89.46958637469587
ENSMUSG00000032549,62.209245742092456
ENSMUSG00000032551,66.80778588807786
ENSMUSG00000032553,84.29683698296837
ENSMUSG00000032554,93.88321167883211
ENSMUSG00000032555,76.1654501216545
ENSMUSG00000032557,81.58637469586375
ENSMUSG00000032558,55.63503649635037
ENSMUSG00000032560,83.10948905109488
ENSMUSG00000032561,40.35523114355231
ENSMUSG00000032562,91.84428223844282
ENSMUSG00000032563,60.12165450121655
ENSMUSG00000032565,60.8029197080292
ENSMUSG00000032567,62.53527980535279
ENSMUSG00000032570,81.62043795620438
ENSMUSG00000032571,73.27980535279805
ENSMUSG00000032572,25.036496350364963
ENSMUSG00000032575,87.72749391727494
ENSMUSG00000032577,57.98053527980536
ENSMUSG00000032578,79.83941605839416
ENSMUSG00000032579,45.91240875912409
ENSMUSG00000032580,96.14598540145985
ENSMUSG00000032582,88.2433090024331
ENSMUSG00000032583,58.52554744525548
ENSMUSG00000032584,69.15328467153284
ENSMUSG00000032586,43.08515815085158
ENSMUSG00000032589,34.86131386861314
ENSMUSG00000032590,66.52554744525547
ENSMUSG00000032593,33.75182481751825
ENSMUSG00000032594,84.8661800486618
ENSMUSG00000032596,81.20194647201946
ENSMUSG00000032598,51.844282238442815
ENSMUSG00000032599,57.819951338199516
ENSMUSG00000032601,74.4963503649635
ENSMUSG00000032602,67.63503649635037
ENSMUSG00000032604,84.01946472019465
ENSMUSG00000032606,80.26763990267641
ENSMUSG00000032607,53.1094890510949
ENSMUSG00000032609,50.618004866180044
ENSMUSG00000032611,15.527980535279806
ENSMUSG00000032612,88.84671532846716
ENSMUSG00000032615,56.06812652068126
ENSMUSG00000032621,97.58637469586374
ENSMUSG00000032623,9.980535279805352
ENSMUSG00000032624,71.49391727493918
ENSMUSG00000032625,78.1265206812652
ENSMUSG00000032633,71.85401459854015
ENSMUSG00000032637,53.22627737226278
ENSMUSG00000032640,94.54501216545013
ENSMUSG00000032641,51.81508515815085
ENSMUSG00000032643,37.88321167883212
ENSMUSG00000032648,36.49148418491484
ENSMUSG00000032649,50.1654501216545
ENSMUSG00000032652,78.81265206812652
ENSMUSG00000032656,51.017031630170315
ENSMUSG00000032657,51.46472019464721
ENSMUSG00000032661,44.929440389294406
ENSMUSG00000032666,76.81265206812652
ENSMUSG00000032667,86.01946472019465
ENSMUSG00000032673,73.09002433090023
ENSMUSG00000032679,55.62530413625304
ENSMUSG00000032688,68.26763990267641
ENSMUSG00000032690,61.23114355231144
ENSMUSG00000032698,78.1021897810219
ENSMUSG00000032702,67.51338199513383
ENSMUSG00000032705,66.44768856447688
ENSMUSG00000032712,96.95863746958638
ENSMUSG00000032714,68.67153284671534
ENSMUSG00000032715,37.02676399026764
ENSMUSG00000032717,36.03406326034063
ENSMUSG00000032718,40.87104622871046
ENSMUSG00000032719,7.995133819951339
ENSMUSG00000032724,51.104622871046224
ENSMUSG00000032725,34.433090024330895
ENSMUSG00000032726,57.669099756691
ENSMUSG00000032727,95.92700729927007
ENSMUSG00000032733,88.88564476885644
ENSMUSG00000032735,14.068126520681265
ENSMUSG00000032737,43.16301703163017
ENSMUSG00000032739,25.83941605839416
ENSMUSG00000032740,90.97810218978101
ENSMUSG00000032741,57.57177615571776
ENSMUSG00000032743,75.98053527980535
ENSMUSG00000032744,50.579075425790755
ENSMUSG00000032745,90.81751824817518
ENSMUSG00000032750,54.28710462287104
ENSMUSG00000032754,57.941605839416056
ENSMUSG00000032757,86.88564476885645
ENSMUSG00000032763,58.48661800486617
ENSMUSG00000032766,66.27250608272506
ENSMUSG00000032769,27.338199513381994
ENSMUSG00000032773,36.56934306569343
ENSMUSG00000032776,23.67883211678832
ENSMUSG00000032777,75.10462287104623
ENSMUSG00000032782,40.832116788321166
ENSMUSG00000032783,6.0
ENSMUSG00000032786,88.62287104622871
ENSMUSG00000032788,83.42092457420924
ENSMUSG00000032802,79.99026763990268
ENSMUSG00000032803,94.35036496350365
ENSMUSG00000032806,64.94403892944038
ENSMUSG00000032812,89.55717761557179
ENSMUSG00000032815,50.67639902676399
ENSMUSG00000032816,70.56447688564477
ENSMUSG00000032818,35.15815085158151
ENSMUSG00000032826,94.23357664233578
ENSMUSG00000032827,80.17031630170315
ENSMUSG00000032834,48.93917274939173
ENSMUSG00000032839,65.07055961070559
ENSMUSG00000032840,52.60340632603406
ENSMUSG00000032841,43.02676399026764
ENSMUSG00000032842,53.08515815085158
ENSMUSG00000032845,51.2360097323601
ENSMUSG00000032846,60.408759124087595
ENSMUSG00000032849,71.34306569343065
ENSMUSG00000032850,38.62773722627737
ENSMUSG00000032855,83.4403892944039
ENSMUSG00000032860,47.333333333333336
ENSMUSG00000032864,26.097323600973237
ENSMUSG00000032867,69.1970802919708
ENSMUSG00000032869,80.87104622871047
ENSMUSG00000032870,58.54987834549878
ENSMUSG00000032872,79.96593673965937
ENSMUSG00000032875,60.35523114355231
ENSMUSG00000032878,31.717761557177614
ENSMUSG00000032883,63.88321167883212
ENSMUSG00000032890,27.66423357664233
ENSMUSG00000032892,41.839416058394164
ENSMUSG00000032897,77.13868613138686
ENSMUSG00000032898,69.21167883211679
ENSMUSG00000032899,57.49878345498784
ENSMUSG00000032902,70.89537712895377
ENSMUSG00000032905,82.1265206812652
ENSMUSG00000032908,24.374695863746958
ENSMUSG00000032911,46.330900243309
ENSMUSG00000032913,79.86374695863748
ENSMUSG00000032915,12.27250608272506
ENSMUSG00000032925,90.36496350364963
ENSMUSG00000032932,88.38442822384428
ENSMUSG00000032939,74.07299270072993
ENSMUSG00000032940,28.613138686131386
ENSMUSG00000032946,50.350364963503644
ENSMUSG00000032952,60.457420924574215
ENSMUSG00000032959,93.46958637469587
ENSMUSG00000032965,67.75182481751824
ENSMUSG00000032966,97.62530413625305
ENSMUSG00000032968,46.50121654501216
ENSMUSG00000032977,58.3941605839416
ENSMUSG00000032985,18.068126520681265
ENSMUSG00000032987,37.05109489051095
ENSMUSG00000032997,74.09732360097323
ENSMUSG00000032998,81.89294403892944
ENSMUSG00000033004,95.34793187347933
ENSMUSG00000033009,56.038929440389296
ENSMUSG00000033014,85.51338199513381
ENSMUSG00000033016,70.36009732360098
ENSMUSG00000033020,78.60827250608273
ENSMUSG00000033021,84.72506082725062
ENSMUSG00000033022,44.73479318734793
ENSMUSG00000033029,48.126520681265205
ENSMUSG00000033031,51.065693430656935
ENSMUSG00000033033,47.742092457420924
ENSMUSG00000033039,65.99513381995133
ENSMUSG00000033047,88.50608272506084
ENSMUSG00000033054,71.07542579075425
ENSMUSG00000033055,62.32603406326034
ENSMUSG00000033059,70.5206812652068
ENSMUSG00000033060,57.04622871046229
ENSMUSG00000033065,64.36009732360097
ENSMUSG00000033066,98.01459854014598
ENSMUSG00000033068,55.148418491484186
ENSMUSG00000033075,84.0243309002433
ENSMUSG00000033080,8.608272506082724
ENSMUSG00000033082,44.666666666666664
ENSMUSG00000033083,52.26277372262774
ENSMUSG00000033088,87.49391727493916
ENSMUSG00000033096,66.12165450121654
ENSMUSG00000033099,65.63503649635037
ENSMUSG00000033102,82.8029197080292
ENSMUSG00000033105,56.783454987834546
ENSMUSG00000033106,77.75182481751824
ENSMUSG00000033107,54.579075425790755
ENSMUSG00000033111,77.34793187347931
ENSMUSG00000033114,65.35766423357664
ENSMUSG00000033124,71.09002433090025
ENSMUSG00000033126,70.19464720194647
ENSMUSG00000033128,61.347931873479325
ENSMUSG00000033147,63.03649635036497
ENSMUSG00000033149,83.61070559610707
ENSMUSG00000033152,37.065693430656935
ENSMUSG00000033157,64.8661800486618
ENSMUSG00000033159,67.87834549878346
ENSMUSG00000033161,55.737226277372265
ENSMUSG00000033166,65.45012165450122
ENSMUSG00000033170,81.48905109489051
ENSMUSG00000033174,86.50121654501216
ENSMUSG00000033177,12.321167883211679
ENSMUSG00000033182,27.012165450121657
ENSMUSG00000033184,87.16301703163018
ENSMUSG00000033186,79.07542579075427
ENSMUSG00000033187,19.32360097323601
ENSMUSG00000033191,30.783454987834553
ENSMUSG00000033192,59.88321167883212
ENSMUSG00000033196,24.418491484184916
ENSMUSG00000033207,54.23844282238443
ENSMUSG00000033208,68.4330900243309
ENSMUSG00000033209,83.30900243309003
ENSMUSG00000033213,33.4647201946472
ENSMUSG00000033216,50.58880778588808
ENSMUSG00000033219,12.121654501216545
ENSMUSG00000033220,48.695863746958636
ENSMUSG00000033222,60.72506082725061
ENSMUSG00000033228,91.24087591240875
ENSMUSG00000033233,41.017031630170315
ENSMUSG00000033237,84.7396593673966
ENSMUSG00000033249,14.861313868613138
ENSMUSG00000033253,57.80535279805353
ENSMUSG00000033256,20.10705596107056
ENSMUSG00000033257,63.76642335766424
ENSMUSG00000033268,68.44282238442823
ENSMUSG00000033272,84.07785888077859
ENSMUSG00000033276,44.45742092457421
ENSMUSG00000033278,60.37956204379562
ENSMUSG00000033282,68.47201946472019
ENSMUSG00000033285,79.60097323600974
ENSMUSG00000033287,68.00973236009732
ENSMUSG00000033294,65.9610705596107
ENSMUSG00000033295,38.55474452554745
ENSMUSG00000033306,98.72019464720194
ENSMUSG00000033307,76.83698296836982
ENSMUSG00000033308,54.399026763990264
ENSMUSG00000033313,54.67639902676399
ENSMUSG00000033318,70.97810218978103
ENSMUSG00000033319,66.66666666666666
ENSMUSG00000033323,61.18248175182481
ENSMUSG00000033326,50.37469586374696
ENSMUSG00000033327,93.93187347931874
ENSMUSG00000033335,82.85158150851582
ENSMUSG00000033350,65.88321167883213
ENSMUSG00000033352,72.97323600973236
ENSMUSG00000033355,87.25060827250608
ENSMUSG00000033356,49.586374695863746
ENSMUSG00000033361,79.67883211678833
ENSMUSG00000033364,89.38199513381994
ENSMUSG00000033365,64.76885644768856
ENSMUSG00000033368,31.02189781021898
ENSMUSG00000033373,59.114355231143556
ENSMUSG00000033377,33.50851581508516
ENSMUSG00000033379,92.58880778588808
ENSMUSG00000033382,85.338199513382
ENSMUSG00000033386,69.09002433090025
ENSMUSG00000033389,84.72019464720195
ENSMUSG00000033392,87.9610705596107
ENSMUSG00000033396,61.61557177615572
ENSMUSG00000033400,72.330900243309
ENSMUSG00000033405,34.47201946472019
ENSMUSG00000033411,86.9683698296837
ENSMUSG00000033416,65.65936739659367
ENSMUSG00000033417,73.70316301703163
ENSMUSG00000033419,30.94403892944039
ENSMUSG00000033420,98.63260340632604
ENSMUSG00000033423,87.7566909975669
ENSMUSG00000033427,47.693430656934304
ENSMUSG00000033429,72.09732360097324
ENSMUSG00000033430,62.277372262773724
ENSMUSG00000033434,46.50608272506083
ENSMUSG00000033436,77.38686131386862
ENSMUSG00000033439,65.99026763990268
ENSMUSG00000033444,82.66666666666667
ENSMUSG00000033446,71.04136253041362
ENSMUSG00000033450,35.386861313868614
ENSMUSG00000033453,93.57664233576642
ENSMUSG00000033454,82.91484184914843
ENSMUSG00000033458,51.14841849148418
ENSMUSG00000033460,74.88077858880779
ENSMUSG00000033467,26.34549878345499
ENSMUSG00000033470,41.858880778588805
ENSMUSG00000033475,80.43795620437956
ENSMUSG00000033478,86.18978102189782
ENSMUSG00000033486,42.91484184914842
ENSMUSG00000033487,91.48418491484185
ENSMUSG00000033488,62.428223844282236
ENSMUSG00000033491,42.929440389294406
ENSMUSG00000033498,17.927007299270073
ENSMUSG00000033499,89.64476885644768
ENSMUSG00000033502,56.7007299270073
ENSMUSG00000033510,25.635036496350367
ENSMUSG00000033520,21.445255474452555
ENSMUSG00000033526,67.73722627737226
ENSMUSG00000033530,57.44038929440389
ENSMUSG00000033538,93.38199513381996
ENSMUSG00000033540,79.0559610705596
ENSMUSG00000033542,43.216545012165454
ENSMUSG00000033543,89.19708029197079
ENSMUSG00000033544,77.17761557177616
ENSMUSG00000033545,50.24330900243309
ENSMUSG00000033554,74.72992700729927
ENSMUSG00000033557,79.66423357664235
ENSMUSG00000033565,89.9610705596107
ENSMUSG00000033569,42.442822384428226
ENSMUSG00000033576,46.97323600973236
ENSMUSG00000033577,78.58880778588808
ENSMUSG00000033578,18.690997566909974
ENSMUSG00000033579,14.165450121654501
ENSMUSG00000033581,67.39659367396594
ENSMUSG00000033585,95.23600973236009
ENSMUSG00000033589,53.20681265206812
ENSMUSG00000033590,28.953771289537713
ENSMUSG00000033594,39.57664233576642
ENSMUSG00000033595,46.1021897810219
ENSMUSG00000033596,60.19951338199513
ENSMUSG00000033597,24.768856447688563
ENSMUSG00000033610,50.69099756690998
ENSMUSG00000033618,51.34306569343066
ENSMUSG00000033623,65.33333333333333
ENSMUSG00000033624,59.01216545012166
ENSMUSG00000033628,70.0
ENSMUSG00000033629,85.39659367396594
ENSMUSG00000033632,71.46958637469587
ENSMUSG00000033633,22.583941605839417
ENSMUSG00000033634,14.170316301703162
ENSMUSG00000033644,34.34063260340633
ENSMUSG00000033653,65.31386861313868
ENSMUSG00000033658,60.569343065693424
ENSMUSG00000033669,43.93187347931873
ENSMUSG00000033671,83.1970802919708
ENSMUSG00000033676,28.583941605839414
ENSMUSG00000033684,78.10705596107056
ENSMUSG00000033685,51.26034063260341
ENSMUSG00000033688,30.121654501216543
ENSMUSG00000033697,47.41119221411193
ENSMUSG00000033701,58.91970802919708
ENSMUSG00000033703,44.97810218978102
ENSMUSG00000033705,89.57664233576642
ENSMUSG00000033706,67.08515815085157
ENSMUSG00000033707,6.311435523114355
ENSMUSG00000033712,56.46228710462287
ENSMUSG00000033713,98.54501216545012
ENSMUSG00000033715,94.84184914841849
ENSMUSG00000033717,29.722627737226276
ENSMUSG00000033720,51.59124087591241
ENSMUSG00000033721,56.043795620437955
ENSMUSG00000033722,49.57664233576642
ENSMUSG00000033728,59.63503649635037
ENSMUSG00000033730,59.4647201946472
ENSMUSG00000033732,85.05596107055962
ENSMUSG00000033735,55.60583941605839
ENSMUSG00000033737,9.386861313868614
ENSMUSG00000033739,33.4014598540146
ENSMUSG00000033740,16.141119221411195
ENSMUSG00000033751,56.223844282238446
ENSMUSG00000033752,56.31630170316302
ENSMUSG00000033760,91.7080291970803
ENSMUSG00000033762,22.029197080291972
ENSMUSG00000033763,42.583941605839414
ENSMUSG00000033767,57.435523114355234
ENSMUSG00000033768,37.79562043795621
ENSMUSG00000033769,85.77128953771289
ENSMUSG00000033773,58.72506082725061
ENSMUSG00000033774,29.41119221411192
ENSMUSG00000033777,21.090024330900242
ENSMUSG00000033781,76.85158150851582
ENSMUSG00000033790,72.38929440389295
ENSMUSG00000033792,79.04136253041362
ENSMUSG00000033793,91.67883211678833
ENSMUSG00000033794,19.250608272506085
ENSMUSG00000033799,80.64233576642336
ENSMUSG00000033805,41.98540145985402
ENSMUSG00000033808,71.94647201946472
ENSMUSG00000033809,59.3625304136253
ENSMUSG00000033813,92.78345498783455
ENSMUSG00000033819,53.61070559610705
ENSMUSG00000033826,53.87834549878345
ENSMUSG00000033834,7.2992700729927
ENSMUSG00000033845,78.54987834549878
ENSMUSG00000033847,43.236009732360095
ENSMUSG00000033849,40.33576642335767
ENSMUSG00000033850,8.452554744525548
ENSMUSG00000033852,27.50851581508516
ENSMUSG00000033854,21.104622871046228
ENSMUSG00000033855,37.824817518248175
ENSMUSG00000033857,88.38929440389295
ENSMUSG00000033862,63.138686131386855
ENSMUSG00000033863,97.35279805352798
ENSMUSG00000033871,31.328467153284674
ENSMUSG00000033880,97.35766423357664
ENSMUSG00000033882,3.70316301703163
ENSMUSG00000033883,85.61070559610705
ENSMUSG00000033885,81.82968369829683
ENSMUSG00000033898,14.72992700729927
ENSMUSG00000033900,49.24574209245742
ENSMUSG00000033902,69.99026763990268
ENSMUSG00000033904,55.031630170316305
ENSMUSG00000033906,48.08272506082725
ENSMUSG00000033909,72.03406326034063
ENSMUSG00000033910,82.61313868613138
ENSMUSG00000033916,92.27737226277372
ENSMUSG00000033917,68.52068126520682
ENSMUSG00000033918,83.09002433090025
ENSMUSG00000033931,69.23600973236009
ENSMUSG00000033933,66.64720194647202
ENSMUSG00000033938,78.64720194647202
ENSMUSG00000033940,92.78832116788321
ENSMUSG00000033943,94.44282238442823
ENSMUSG00000033949,43.017031630170315
ENSMUSG00000033952,36.67639902676399
ENSMUSG00000033953,76.65693430656934
ENSMUSG00000033955,71.12895377128953
ENSMUSG00000033960,80.99270072992701
ENSMUSG00000033961,58.74452554744526
ENSMUSG00000033963,8.267639902676398
ENSMUSG00000033964,69.96593673965936
ENSMUSG00000033965,90.57907542579076
ENSMUSG00000033966,31.94647201946472
ENSMUSG00000033967,43.05596107055961
ENSMUSG00000033970,61.70316301703163
ENSMUSG00000033972,68.27250608272506
ENSMUSG00000033981,47.737226277372265
ENSMUSG00000033983,49.284671532846716
ENSMUSG00000033985,51.70802919708029
ENSMUSG00000033987,51.51824817518248
ENSMUSG00000033991,81.0316301703163
ENSMUSG00000034000,9.454987834549879
ENSMUSG00000034006,70.50608272506082
ENSMUSG00000034007,80.39416058394161
ENSMUSG00000034009,47.11435523114355
ENSMUSG00000034021,88.25790754257908
ENSMUSG00000034022,78.8029197080292
ENSMUSG00000034023,30.885644768856444
ENSMUSG00000034024,92.75912408759123
ENSMUSG00000034028,10.987834549878347
ENSMUSG00000034032,65.19708029197079
ENSMUSG00000034035,39.250608272506085
ENSMUSG00000034037,57.47445255474452
ENSMUSG00000034040,74.9294403892944
ENSMUSG00000034041,41.90267639902676
ENSMUSG00000034042,81.02189781021897
ENSMUSG00000034055,67.4647201946472
ENSMUSG00000034059,63.4014598540146
ENSMUSG00000034063,37.35279805352798
ENSMUSG00000034064,83.39172749391727
ENSMUSG00000034066,48.86131386861314
ENSMUSG00000034071,37.15328467153285
ENSMUSG00000034075,73.0705596107056
ENSMUSG00000034083,78.00973236009733
ENSMUSG00000034088,97.42579075425792
ENSMUSG00000034098,17.97566909975669
ENSMUSG00000034101,90.26277372262774
ENSMUSG00000034105,57.031630170316305
ENSMUSG00000034107,25.07542579075426
ENSMUSG00000034108,83.5669099756691
ENSMUSG00000034109,96.0
ENSMUSG00000034110,61.201946472019465
ENSMUSG00000034111,50.99270072992701
ENSMUSG00000034118,91.64476885644768
ENSMUSG00000034120,98.90997566909977
ENSMUSG00000034121,55.67883211678832
ENSMUSG00000034126,65.20194647201947
ENSMUSG00000034127,9.897810218978103
ENSMUSG00000034135,74.70559610705595
ENSMUSG00000034152,88.07299270072993
ENSMUSG00000034154,70.1265206812652
ENSMUSG00000034156,4.433090024330901
ENSMUSG00000034157,50.56934306569343
ENSMUSG00000034158,98.88077858880779
ENSMUSG00000034160,96.9051094890511
ENSMUSG00000034163,91.19221411192214
ENSMUSG00000034165,79.50851581508516
ENSMUSG00000034168,68.32116788321167
ENSMUSG00000034171,43.90267639902676
ENSMUSG00000034173,44.413625304136254
ENSMUSG00000034175,52.60827250608272
ENSMUSG00000034187,79.30900243309003
ENSMUSG00000034189,89.36253041362531
ENSMUSG00000034190,69.16788321167883
ENSMUSG00000034192,74.25790754257908
ENSMUSG00000034194,53.38199513381995
ENSMUSG00000034201,63.82481751824818
ENSMUSG00000034203,49.017031630170315
ENSMUSG00000034205,97.85401459854015
ENSMUSG00000034206,28.13625304136253
ENSMUSG00000034209,35.7956204379562
ENSMUSG00000034210,95.57177615571776
ENSMUSG00000034211,87.73722627737226
ENSMUSG00000034212,50.00486618004866
ENSMUSG00000034216,48.62287104622871
ENSMUSG00000034218,70.78832116788321
ENSMUSG00000034219,12.491484184914842
ENSMUSG00000034220,36.330900243309
ENSMUSG00000034224,18.330900243309003
ENSMUSG00000034235,53.34306569343066
ENSMUSG00000034239,11.090024330900244
ENSMUSG00000034243,89.68856447688565
ENSMUSG00000034245,52.579075425790755
ENSMUSG00000034247,60.11192214111922
ENSMUSG00000034248,59.270072992700726
ENSMUSG00000034252,87.32360097323601
ENSMUSG00000034254,55.84914841849148
ENSMUSG00000034255,25.124087591240873
ENSMUSG00000034258,46.56934306569343
ENSMUSG00000034259,63.75669099756691
ENSMUSG00000034263,74.33576642335767
ENSMUSG00000034265,46.00486618004866
ENSMUSG00000034266,22.953771289537713
ENSMUSG00000034269,91.7712895377129
ENSMUSG00000034271,38.228710462287104
ENSMUSG00000034274,60.832116788321166
ENSMUSG00000034275,45.489051094890506
ENSMUSG00000034278,47.941605839416056
ENSMUSG00000034285,37.48905109489051
ENSMUSG00000034290,82.58880778588808
ENSMUSG00000034292,62.827250608272514
ENSMUSG00000034297,92.60827250608273
ENSMUSG00000034300,77.86861313868613
ENSMUSG00000034303,63.85888077858881
ENSMUSG00000034308,38.36496350364963
ENSMUSG00000034310,34.67639902676399
ENSMUSG00000034311,20.997566909975667
ENSMUSG00000034312,86.15085158150852
ENSMUSG00000034317,47.35766423357664
ENSMUSG00000034320,72.52554744525548
ENSMUSG00000034321,69.338199513382
ENSMUSG00000034324,88.15085158150852
ENSMUSG00000034327,85.95133819951339
ENSMUSG00000034329,52.695863746958636
ENSMUSG00000034333,48.11192214111922
ENSMUSG00000034334,24.661800486618006
ENSMUSG00000034336,15.557177615571776
ENSMUSG00000034341,83.71289537712894
ENSMUSG00000034342,83.84428223844283
ENSMUSG00000034343,83.66423357664233
ENSMUSG00000034345,86.14111922141119
ENSMUSG00000034349,83.08029197080292
ENSMUSG00000034353,41.639902676399025
ENSMUSG00000034354,77.338199513382
ENSMUSG00000034359,1.5815085158150852
ENSMUSG00000034361,68.56934306569343
ENSMUSG00000034371,29.81508515815085
ENSMUSG00000034377,90.7007299270073
ENSMUSG00000034379,51.19221411192214
ENSMUSG00000034382,25.532846715328468
ENSMUSG00000034384,32.89051094890511
ENSMUSG00000034390,81.01703163017031
ENSMUSG00000034391,33.00243309002433
ENSMUSG00000034394,52.506082725060836
ENSMUSG00000034401,74.8661800486618
ENSMUSG00000034403,90.34063260340632
ENSMUSG00000034412,56.15571776155718
ENSMUSG00000034413,50.18978102189781
ENSMUSG00000034416,53.21654501216545
ENSMUSG00000034422,85.06569343065694
ENSMUSG00000034424,89.14355231143553
ENSMUSG00000034429,58.60827250608273
ENSMUSG00000034430,81.4647201946472
ENSMUSG00000034432,86.05839416058394
ENSMUSG00000034435,38.84184914841849
ENSMUSG00000034437,40.81265206812652
ENSMUSG00000034438,36.408759124087595
ENSMUSG00000034442,55.08029197080292
ENSMUSG00000034445,68.72019464720195
ENSMUSG00000034449,29.995133819951334
ENSMUSG00000034452,5.377128953771289
ENSMUSG00000034453,56.70559610705595
ENSMUSG00000034456,4.399026763990268
ENSMUSG00000034457,53.7956204379562
ENSMUSG00000034459,92.17518248175183
ENSMUSG00000034460,52.65693430656935
ENSMUSG00000034462,93.49878345498783
ENSMUSG00000034463,96.45742092457421
ENSMUSG00000034471,51.0316301703163
ENSMUSG00000034472,28.199513381995132
ENSMUSG00000034473,75.7566909975669
ENSMUSG00000034480,84.92457420924573
ENSMUSG00000034482,2.150851581508516
ENSMUSG00000034484,94.36496350364963
ENSMUSG00000034485,69.15815085158151
ENSMUSG00000034487,96.54987834549878
ENSMUSG00000034488,27.51824817518248
ENSMUSG00000034501,71.21167883211679
ENSMUSG00000034509,61.40632603406326
ENSMUSG00000034518,78.09732360097324
ENSMUSG00000034520,61.76642335766424
ENSMUSG00000034522,50.32603406326034
ENSMUSG00000034525,72.47688564476886
ENSMUSG00000034528,26.437956204379564
ENSMUSG00000034538,46.99270072992701
ENSMUSG00000034543,70.7007299270073
ENSMUSG00000034544,88.28710462287106
ENSMUSG00000034551,65.985401459854
ENSMUSG00000034555,29.21654501216545
ENSMUSG00000034557,75.99026763990267
ENSMUSG00000034560,92.58394160583941
ENSMUSG00000034563,92.41849148418491
ENSMUSG00000034566,92.68126520681265
ENSMUSG00000034573,88.79805352798054
ENSMUSG00000034574,85.37226277372262
ENSMUSG00000034575,71.15328467153284
ENSMUSG00000034584,44.38442822384428
ENSMUSG00000034591,69.08029197080292
ENSMUSG00000034593,81.69829683698296
ENSMUSG00000034595,61.22141119221411
ENSMUSG00000034601,68.08759124087591
ENSMUSG00000034602,88.41849148418491
ENSMUSG00000034610,84.34063260340633
ENSMUSG00000034612,63.688564476885645
ENSMUSG00000034613,73.91727493917276
ENSMUSG00000034614,77.19221411192214
ENSMUSG00000034616,43.23114355231144
ENSMUSG00000034617,57.76155717761557
ENSMUSG00000034620,82.12165450121654
ENSMUSG00000034621,90.9683698296837
ENSMUSG00000034623,37.099756690997566
ENSMUSG00000034636,78.63746958637469
ENSMUSG00000034639,28.934306569343065
ENSMUSG00000034640,93.25547445255474
ENSMUSG00000034641,29.99026763990268
ENSMUSG00000034647,92.93430656934306
ENSMUSG00000034652,46.763990267639905
ENSMUSG00000034653,67.81508515815085
ENSMUSG00000034656,59.605839416058394
ENSMUSG00000034659,88.9294403892944
ENSMUSG00000034663,90.87104622871045
ENSMUSG00000034664,63.81508515815085
ENSMUSG00000034667,70.90997566909975
ENSMUSG00000034673,46.3698296836983
ENSMUSG00000034674,74.82725060827251
ENSMUSG00000034675,90.75912408759123
ENSMUSG00000034681,87.36253041362531
ENSMUSG00000034683,35.76642335766424
ENSMUSG00000034684,41.48418491484185
ENSMUSG00000034685,29.69829683698297
ENSMUSG00000034687,42.55474452554744
ENSMUSG00000034690,0.9683698296836983
ENSMUSG00000034701,8.992700729927007
ENSMUSG00000034706,36.75912408759124
ENSMUSG00000034707,94.82725060827251
ENSMUSG00000034708,97.77128953771289
ENSMUSG00000034709,62.306569343065696
ENSMUSG00000034714,97.9610705596107
ENSMUSG00000034723,90.17031630170317
ENSMUSG00000034724,86.27737226277372
ENSMUSG00000034729,63.93673965936739
ENSMUSG00000034731,69.76642335766424
ENSMUSG00000034732,47.49878345498784
ENSMUSG00000034738,54.95377128953771
ENSMUSG00000034739,17.88807785888078
ENSMUSG00000034744,90.33576642335767
ENSMUSG00000034748,53.64476885644769
ENSMUSG00000034751,94.53041362530413
ENSMUSG00000034755,43.420924574209245
ENSMUSG00000034757,77.65450121654501
ENSMUSG00000034758,57.02189781021898
ENSMUSG00000034761,84.17518248175182
ENSMUSG00000034762,37.873479318734795
ENSMUSG00000034765,39.35766423357664
ENSMUSG00000034768,8.569343065693431
ENSMUSG00000034771,47.57664233576642
ENSMUSG00000034773,13.610705596107056
ENSMUSG00000034777,15.450121654501217
ENSMUSG00000034780,57.333333333333336
ENSMUSG00000034781,89.78588807785887
ENSMUSG00000034786,52.433090024330895
ENSMUSG00000034789,59.58637469586374
ENSMUSG00000034792,16.75912408759124
ENSMUSG00000034793,72.08759124087591
ENSMUSG00000034795,54.79805352798054
ENSMUSG00000034796,26.77372262773723
ENSMUSG00000034799,53.16301703163017
ENSMUSG00000034800,34.48661800486618
ENSMUSG00000034801,87.35279805352798
ENSMUSG00000034807,89.09002433090023
ENSMUSG00000034810,98.57907542579075
ENSMUSG00000034813,21.318734793187346
ENSMUSG00000034818,25.907542579075425
ENSMUSG00000034820,83.338199513382
ENSMUSG00000034825,39.76155717761557
ENSMUSG00000034826,77.76642335766424
ENSMUSG00000034829,36.832116788321166
ENSMUSG00000034832,83.53771289537713
ENSMUSG00000034833,46.17031630170316
ENSMUSG00000034837,47.18248175182482
ENSMUSG00000034839,76.90024330900243
