gen_name,embryonic neural border stem cell
ENSMUSG00000023092,93.08850231359457
ENSMUSG00000023094,52.59766883383119
ENSMUSG00000023104,96.06981784103556
ENSMUSG00000023106,96.19867627247702
ENSMUSG00000023110,95.87067299244421
ENSMUSG00000023118,60.850465647513616
ENSMUSG00000023140,40.05154337257658
ENSMUSG00000023143,62.81848532771042
ENSMUSG00000023147,95.11509400808293
ENSMUSG00000023150,96.5559655596556
ENSMUSG00000023156,81.22766941955135
ENSMUSG00000023169,96.01710302817314
ENSMUSG00000023170,85.52685526855268
ENSMUSG00000023175,99.39085105136766
ENSMUSG00000023191,39.40139401394014
ENSMUSG00000023192,66.43823581092954
ENSMUSG00000023216,23.141802846599894
ENSMUSG00000023224,52.32823756808996
ENSMUSG00000023232,75.17132314180284
ENSMUSG00000023235,74.57388859602881
ENSMUSG00000023236,90.79833655479412
ENSMUSG00000023243,42.59356879283078
ENSMUSG00000023249,44.303871610144675
ENSMUSG00000023259,46.014174427458556
ENSMUSG00000023262,79.54665260938324
ENSMUSG00000023266,47.23247232472325
ENSMUSG00000023272,89.82604111755404
ENSMUSG00000023274,16.581737245943888
ENSMUSG00000023277,80.98166695952675
ENSMUSG00000023284,65.22579511509402
ENSMUSG00000023286,90.9916242019563
ENSMUSG00000023307,89.84946992327066
ENSMUSG00000023328,69.13254846834182
ENSMUSG00000023330,72.58244011011539
ENSMUSG00000023333,20.570491419199907
ENSMUSG00000023341,24.026240262402624
ENSMUSG00000023345,68.33011187254729
ENSMUSG00000023348,68.89240320974638
ENSMUSG00000023353,67.58624729104434
ENSMUSG00000023367,37.61494757804721
ENSMUSG00000023391,39.30182158964447
ENSMUSG00000023411,30.70930709307093
ENSMUSG00000023452,88.02202307737363
ENSMUSG00000023456,99.66613951853805
ENSMUSG00000023460,52.25209394951092
ENSMUSG00000023467,24.002811456685997
ENSMUSG00000023473,52.931529315293155
ENSMUSG00000023484,28.735430211444974
ENSMUSG00000023495,98.26626837696948
ENSMUSG00000023505,94.27751420371347
ENSMUSG00000023571,45.592455924559246
ENSMUSG00000023572,74.08774087740878
ENSMUSG00000023707,57.07257072570726
ENSMUSG00000023723,83.94541088268026
ENSMUSG00000023755,78.10578105781057
ENSMUSG00000023764,56.70942423709951
ENSMUSG00000023781,32.26146547179757
ENSMUSG00000023791,90.30047443331576
ENSMUSG00000023795,27.956422421367073
ENSMUSG00000023800,37.17565747086042
ENSMUSG00000023806,66.97124114098284
ENSMUSG00000023809,66.80723950096645
ENSMUSG00000023826,92.27435131494171
ENSMUSG00000023827,82.5455397411117
ENSMUSG00000023830,52.80852808528085
ENSMUSG00000023832,99.3439934399344
ENSMUSG00000023845,47.08018508756516
ENSMUSG00000023852,80.36666080946524
ENSMUSG00000023861,83.82826685409711
ENSMUSG00000023868,32.460610320388916
ENSMUSG00000023873,28.190710478533354
ENSMUSG00000023882,42.6052831956891
ENSMUSG00000023883,73.27358987875593
ENSMUSG00000023886,42.09570667135243
ENSMUSG00000023892,62.40848122766942
ENSMUSG00000023903,11.620687635447783
ENSMUSG00000023904,66.91266912669127
ENSMUSG00000023905,49.71006852925672
ENSMUSG00000023908,79.69308264511217
ENSMUSG00000023909,78.78521642359281
ENSMUSG00000023911,43.255432554325544
ENSMUSG00000023912,68.68154395829673
ENSMUSG00000023913,54.18497042113278
ENSMUSG00000023915,70.18684472559012
ENSMUSG00000023919,59.90159901599016
ENSMUSG00000023921,71.53400105429625
ENSMUSG00000023923,48.10519533766766
ENSMUSG00000023926,5.347624904820477
ENSMUSG00000023927,52.457095999531425
ENSMUSG00000023930,7.901364727932994
ENSMUSG00000023931,23.487377730920166
ENSMUSG00000023932,91.02091020910208
ENSMUSG00000023935,44.69044690446904
ENSMUSG00000023938,70.18098752416095
ENSMUSG00000023939,83.33626193404791
ENSMUSG00000023940,70.6144204299186
ENSMUSG00000023942,86.34686346863468
ENSMUSG00000023944,99.85356996427107
ENSMUSG00000023947,46.7873250161073
ENSMUSG00000023949,50.82293680079658
ENSMUSG00000023951,38.29438294382943
ENSMUSG00000023952,61.2897557547004
ENSMUSG00000023953,52.2696655537984
ENSMUSG00000023959,21.95864815791015
ENSMUSG00000023960,56.978855502840744
ENSMUSG00000023961,46.711181397528264
ENSMUSG00000023963,59.37445088736602
ENSMUSG00000023965,40.900837579804374
ENSMUSG00000023966,38.53452820242488
ENSMUSG00000023967,87.85216423592807
ENSMUSG00000023971,75.5344696304106
ENSMUSG00000023972,27.423417091313766
ENSMUSG00000023973,79.23036373220876
ENSMUSG00000023977,77.75434897206115
ENSMUSG00000023979,4.709189949042347
ENSMUSG00000023980,61.196040531833894
ENSMUSG00000023982,28.173138874245886
ENSMUSG00000023984,39.25496397821121
ENSMUSG00000023988,84.8825631113454
ENSMUSG00000023991,46.09617524746676
ENSMUSG00000023992,22.034791776489193
ENSMUSG00000023994,33.71990862765771
ENSMUSG00000023999,29.7018684472559
ENSMUSG00000024002,93.62150764364786
ENSMUSG00000024006,78.05892344637732
ENSMUSG00000024007,96.13424705675628
ENSMUSG00000024008,43.86458150295789
ENSMUSG00000024011,34.12991272769871
ENSMUSG00000024012,95.22638083523692
ENSMUSG00000024013,20.617349030633164
ENSMUSG00000024014,71.49885784572132
ENSMUSG00000024018,49.18292040063258
ENSMUSG00000024019,78.21706788496456
ENSMUSG00000024026,94.03736894511803
ENSMUSG00000024030,23.018801616587595
ENSMUSG00000024036,46.67018098752416
ENSMUSG00000024037,83.75798043694722
ENSMUSG00000024038,92.66678381069525
ENSMUSG00000024039,38.98553271246998
ENSMUSG00000024042,43.62443624436244
ENSMUSG00000024043,42.4822819656768
ENSMUSG00000024044,29.491009195806246
ENSMUSG00000024045,77.32677326773268
ENSMUSG00000024048,88.77174486030574
ENSMUSG00000024050,61.17846892754641
ENSMUSG00000024052,60.06560065600656
ENSMUSG00000024053,55.94798805130908
ENSMUSG00000024054,79.16593451648802
ENSMUSG00000024055,35.93978796930826
ENSMUSG00000024056,70.91899490423475
ENSMUSG00000024059,21.71264569788555
ENSMUSG00000024063,62.320623206232064
ENSMUSG00000024064,66.9068119252621
ENSMUSG00000024065,44.05201194869092
ENSMUSG00000024066,31.839746968898258
ENSMUSG00000024067,93.41650559362736
ENSMUSG00000024068,56.17641890704621
ENSMUSG00000024069,66.69009547238329
ENSMUSG00000024070,70.05798629414866
ENSMUSG00000024072,64.41750131787032
ENSMUSG00000024073,88.87717448603057
ENSMUSG00000024074,16.41773560592749
ENSMUSG00000024076,10.70110701107011
ENSMUSG00000024077,76.82305394482516
ENSMUSG00000024078,51.59608738944532
ENSMUSG00000024079,45.93803080887952
ENSMUSG00000024081,73.57230715164295
ENSMUSG00000024082,75.04832191179055
ENSMUSG00000024083,83.82240965266796
ENSMUSG00000024084,38.22409652667955
ENSMUSG00000024085,22.011362970772566
ENSMUSG00000024091,96.97768406255491
ENSMUSG00000024095,92.69606981784104
ENSMUSG00000024096,69.1911204826334
ENSMUSG00000024097,99.34985064136356
ENSMUSG00000024098,52.42195279095648
ENSMUSG00000024099,97.96169390265331
ENSMUSG00000024101,51.73080302231594
ENSMUSG00000024104,70.59684882563111
ENSMUSG00000024107,27.08955660985181
ENSMUSG00000024109,49.58706729924442
ENSMUSG00000024112,21.613073273589876
ENSMUSG00000024118,76.6121946933755
ENSMUSG00000024120,66.01066010660107
ENSMUSG00000024121,97.40525976688338
ENSMUSG00000024122,70.6378492356352
ENSMUSG00000024124,9.131377028055995
ENSMUSG00000024127,58.36701224155099
ENSMUSG00000024130,50.582791542201136
ENSMUSG00000024132,77.64306214490716
ENSMUSG00000024134,13.963568207110644
ENSMUSG00000024135,35.07292215779301
ENSMUSG00000024137,66.3738065952088
ENSMUSG00000024140,16.0194459087448
ENSMUSG00000024142,67.48081766531952
ENSMUSG00000024143,38.6692438352955
ENSMUSG00000024145,74.0701692731213
ENSMUSG00000024146,91.10291102911029
ENSMUSG00000024150,85.08170795993675
ENSMUSG00000024151,86.5225795115094
ENSMUSG00000024158,74.6851754231828
ENSMUSG00000024160,73.63087916593452
ENSMUSG00000024163,65.48351197797693
ENSMUSG00000024165,96.2806770924852
ENSMUSG00000024169,54.38411526972412
ENSMUSG00000024170,75.01903590464477
ENSMUSG00000024174,36.01007438645815
ENSMUSG00000024176,35.60007028641715
ENSMUSG00000024177,76.4481930533591
ENSMUSG00000024181,97.52826099689568
ENSMUSG00000024182,56.29942013705851
ENSMUSG00000024186,34.516488022023076
ENSMUSG00000024187,68.10753821823933
ENSMUSG00000024188,86.37614947578047
ENSMUSG00000024190,87.3015873015873
ENSMUSG00000024191,73.0744450301646
ENSMUSG00000024193,41.263984068412114
ENSMUSG00000024194,90.1716160018743
ENSMUSG00000024197,80.25537398231126
ENSMUSG00000024201,80.02694312657412
ENSMUSG00000024205,7.877935922216365
ENSMUSG00000024206,41.01798160838751
ENSMUSG00000024207,8.223510806536636
ENSMUSG00000024208,89.56832425467111
ENSMUSG00000024209,32.12674983892696
ENSMUSG00000024212,54.331400456861715
ENSMUSG00000024213,87.16101446728753
ENSMUSG00000024217,92.52621097639548
ENSMUSG00000024218,79.9332279037076
ENSMUSG00000024219,47.9236220933638
ENSMUSG00000024220,66.70766707667076
ENSMUSG00000024222,53.15410296960113
ENSMUSG00000024227,43.73572307151643
ENSMUSG00000024228,31.119311193111933
ENSMUSG00000024231,84.90599191706202
ENSMUSG00000024232,51.76008902946172
ENSMUSG00000024234,71.01856732853042
ENSMUSG00000024236,41.375270895566096
ENSMUSG00000024238,82.93211503543607
ENSMUSG00000024240,57.8047209043519
ENSMUSG00000024241,54.981549815498155
ENSMUSG00000024242,24.822819656767997
ENSMUSG00000024245,34.914777719205766
ENSMUSG00000024246,52.69138405669771
ENSMUSG00000024247,44.91887776020617
ENSMUSG00000024248,90.01347156328706
ENSMUSG00000024251,41.75598898846131
ENSMUSG00000024253,68.16025303110173
ENSMUSG00000024258,92.79564224213671
ENSMUSG00000024259,79.25379253792538
ENSMUSG00000024260,81.6142447138757
ENSMUSG00000024261,72.17243601007438
ENSMUSG00000024268,89.42775142037135
ENSMUSG00000024269,88.13330990452761
ENSMUSG00000024270,85.44485444854448
ENSMUSG00000024271,93.42236279505653
ENSMUSG00000024273,82.15310724535817
ENSMUSG00000024274,38.89767469103263
ENSMUSG00000024276,70.53241960991038
ENSMUSG00000024277,93.9319393193932
ENSMUSG00000024283,79.83365547941193
ENSMUSG00000024286,70.66127804135184
ENSMUSG00000024287,89.78504070754994
ENSMUSG00000024290,75.66918526328121
ENSMUSG00000024293,57.83400691149768
ENSMUSG00000024294,73.12130264159784
ENSMUSG00000024295,38.622386223862236
ENSMUSG00000024298,75.65747086042289
ENSMUSG00000024299,48.36291220055058
ENSMUSG00000024301,33.0639020675921
ENSMUSG00000024302,64.52293094359514
ENSMUSG00000024304,85.76700052714813
ENSMUSG00000024308,47.771334856205705
ENSMUSG00000024309,90.55233409476952
ENSMUSG00000024312,81.59667310958824
ENSMUSG00000024313,23.698236982369824
ENSMUSG00000024317,76.68248111052539
ENSMUSG00000024319,71.53985825572542
ENSMUSG00000024325,38.65167223100802
ENSMUSG00000024327,96.22210507819364
ENSMUSG00000024330,27.118842616997597
ENSMUSG00000024335,89.07046213319276
ENSMUSG00000024338,32.13846424178527
ENSMUSG00000024339,36.806653780823524
ENSMUSG00000024346,95.01552158378726
ENSMUSG00000024347,34.37591518772331
ENSMUSG00000024350,69.99941427985709
ENSMUSG00000024352,54.02682598254553
ENSMUSG00000024354,17.513032273179874
ENSMUSG00000024357,69.98184267556962
ENSMUSG00000024359,96.09324664675218
ENSMUSG00000024360,90.93305218766473
ENSMUSG00000024369,85.09342236279505
ENSMUSG00000024370,93.77965208223512
ENSMUSG00000024371,35.459497452117375
ENSMUSG00000024376,76.74105312481696
ENSMUSG00000024378,68.59368593685937
ENSMUSG00000024381,81.14566859954314
ENSMUSG00000024382,67.69167691676917
ENSMUSG00000024383,41.08241082410824
ENSMUSG00000024384,80.6712352837814
ENSMUSG00000024387,91.74720318631758
ENSMUSG00000024392,66.56123704094183
ENSMUSG00000024393,68.77525918116324
ENSMUSG00000024400,87.7525918116324
ENSMUSG00000024403,53.31224740818836
ENSMUSG00000024404,69.92912786270719
ENSMUSG00000024410,72.93972939729397
ENSMUSG00000024413,48.19305335910502
ENSMUSG00000024414,90.37661805189481
ENSMUSG00000024420,53.927253558249866
ENSMUSG00000024422,70.46799039418966
ENSMUSG00000024423,76.37204943478007
ENSMUSG00000024424,51.78937503660751
ENSMUSG00000024425,97.92655069407837
ENSMUSG00000024426,92.81321384642418
ENSMUSG00000024427,44.71973291161483
ENSMUSG00000024429,76.63562349909213
ENSMUSG00000024436,90.35318924617818
ENSMUSG00000024437,40.016400164001645
ENSMUSG00000024442,80.91138054237686
ENSMUSG00000024446,81.84267556961285
ENSMUSG00000024451,42.72242722427224
ENSMUSG00000024454,88.12745270309847
ENSMUSG00000024456,54.700404146898606
ENSMUSG00000024457,71.64528788145024
ENSMUSG00000024459,29.198149124348387
ENSMUSG00000024462,49.96778539213963
ENSMUSG00000024472,62.00433432905758
ENSMUSG00000024474,90.43519006618638
ENSMUSG00000024477,66.05166051660517
ENSMUSG00000024480,90.14232999472853
ENSMUSG00000024483,74.59146020031628
ENSMUSG00000024485,9.22509225092251
ENSMUSG00000024486,37.47437474374743
ENSMUSG00000024487,86.54015111579687
ENSMUSG00000024491,69.7651262226908
ENSMUSG00000024493,87.95173666022374
ENSMUSG00000024498,95.53095530955311
ENSMUSG00000024500,48.20476776196333
ENSMUSG00000024501,98.10226673695308
ENSMUSG00000024502,73.3204474901892
ENSMUSG00000024505,41.246412464124646
ENSMUSG00000024507,83.3655479411937
ENSMUSG00000024511,20.84577988637029
ENSMUSG00000024513,41.445557312715984
ENSMUSG00000024515,67.13524278099923
ENSMUSG00000024516,61.22532653897967
ENSMUSG00000024518,13.149417208457798
ENSMUSG00000024521,62.2327651847947
ENSMUSG00000024524,50.09078662215194
ENSMUSG00000024525,52.53909681953962
ENSMUSG00000024526,36.279505652199376
ENSMUSG00000024527,75.35289638610672
ENSMUSG00000024528,70.45627599133134
ENSMUSG00000024530,67.6331049024776
ENSMUSG00000024533,55.045979031218884
ENSMUSG00000024534,44.063726351549235
ENSMUSG00000024535,56.920283488549174
ENSMUSG00000024537,88.50231359456451
ENSMUSG00000024538,90.64019211620688
ENSMUSG00000024539,77.78949218063609
ENSMUSG00000024542,76.08504656475135
ENSMUSG00000024544,29.35043636150647
ENSMUSG00000024548,60.16517308030224
ENSMUSG00000024556,90.159901599016
ENSMUSG00000024558,49.72178293211503
ENSMUSG00000024560,74.7144614303286
ENSMUSG00000024561,63.27534703918468
ENSMUSG00000024563,78.60950038071809
ENSMUSG00000024565,24.125812686698296
ENSMUSG00000024566,59.720025771686295
ENSMUSG00000024570,58.60130029871728
ENSMUSG00000024571,96.42710712821415
ENSMUSG00000024575,42.45885315996017
ENSMUSG00000024576,96.08153224389386
ENSMUSG00000024579,79.13664850934224
ENSMUSG00000024580,76.2021905933345
ENSMUSG00000024581,64.5990745621742
ENSMUSG00000024583,92.73121302641599
ENSMUSG00000024587,98.23698236982369
ENSMUSG00000024588,51.72494582088678
ENSMUSG00000024589,61.00861008610086
ENSMUSG00000024590,65.5010835822644
ENSMUSG00000024592,71.8561471328999
ENSMUSG00000024593,42.16013588707316
ENSMUSG00000024594,68.13096702395596
ENSMUSG00000024597,36.84179698939847
ENSMUSG00000024598,31.24231242312423
ENSMUSG00000024601,94.24822819656768
ENSMUSG00000024603,92.57306858782873
ENSMUSG00000024604,79.27136414221285
ENSMUSG00000024608,99.57242429567152
ENSMUSG00000024610,41.10583962982487
ENSMUSG00000024613,78.16435307210216
ENSMUSG00000024614,66.61395185380425
ENSMUSG00000024617,37.00579862941487
ENSMUSG00000024622,61.869618696186954
ENSMUSG00000024639,61.74076026474551
ENSMUSG00000024640,97.39940256545422
ENSMUSG00000024642,46.45346453464534
ENSMUSG00000024644,81.32138464241785
ENSMUSG00000024645,81.90124758390441
ENSMUSG00000024646,89.5156094418087
ENSMUSG00000024647,83.80483804838047
ENSMUSG00000024654,75.587184443273
ENSMUSG00000024660,83.35383353833538
ENSMUSG00000024661,99.27956422421367
ENSMUSG00000024663,59.977742634569196
ENSMUSG00000024664,47.82404966906812
ENSMUSG00000024665,89.53903824752534
ENSMUSG00000024666,85.89000175716043
ENSMUSG00000024667,83.13711708545657
ENSMUSG00000024668,82.70954138112809
ENSMUSG00000024672,15.094008082937973
ENSMUSG00000024673,18.67861535758215
ENSMUSG00000024679,21.788789316464594
ENSMUSG00000024681,6.226205119194049
ENSMUSG00000024683,78.62707198500556
ENSMUSG00000024687,25.94740233116617
ENSMUSG00000024691,49.54606688924032
ENSMUSG00000024695,60.4697475546184
ENSMUSG00000024696,45.9263164060212
ENSMUSG00000024712,89.79089790897909
ENSMUSG00000024713,50.02635740643121
ENSMUSG00000024725,70.5734200199145
ENSMUSG00000024726,67.21724360100744
ENSMUSG00000024727,22.714227142271422
ENSMUSG00000024729,8.656943712294266
ENSMUSG00000024732,73.947168043109
ENSMUSG00000024735,54.94640660692321
ENSMUSG00000024736,88.31488314883148
ENSMUSG00000024737,38.505242195279095
ENSMUSG00000024740,90.17747320330346
ENSMUSG00000024742,93.8206524922392
ENSMUSG00000024743,34.25291395771101
ENSMUSG00000024749,19.937913664850935
ENSMUSG00000024750,92.44421015638727
ENSMUSG00000024754,80.44280442804428
ENSMUSG00000024757,23.604521759503307
ENSMUSG00000024758,94.7109471094711
ENSMUSG00000024759,46.75218180753236
ENSMUSG00000024761,10.302817313887424
ENSMUSG00000024764,85.26328120424061
ENSMUSG00000024766,36.74808176653195
ENSMUSG00000024767,96.93668365255081
ENSMUSG00000024772,79.30065014935863
ENSMUSG00000024773,50.96350963509635
ENSMUSG00000024776,31.564458501727877
ENSMUSG00000024777,66.15123294090084
ENSMUSG00000024780,57.523575235752354
ENSMUSG00000024781,62.09219235049493
ENSMUSG00000024782,75.24746676038188
ENSMUSG00000024784,35.35992502782171
ENSMUSG00000024785,76.49505066479236
ENSMUSG00000024787,63.726351549229776
ENSMUSG00000024789,33.12833128331283
ENSMUSG00000024790,85.46242605283196
ENSMUSG00000024791,81.02852457095999
ENSMUSG00000024792,86.16529022433082
ENSMUSG00000024795,79.11907690505477
ENSMUSG00000024797,75.83904410472677
ENSMUSG00000024799,83.74626603408892
ENSMUSG00000024800,85.80800093715223
ENSMUSG00000024805,50.72336437650091
ENSMUSG00000024807,76.54190827622563
ENSMUSG00000024811,77.96520822351081
ENSMUSG00000024812,46.92789785040708
ENSMUSG00000024816,63.743923153517244
ENSMUSG00000024817,77.53763251918232
ENSMUSG00000024818,18.825045393311076
ENSMUSG00000024824,86.46400749721784
ENSMUSG00000024826,95.10337960522463
ENSMUSG00000024827,69.62455338839104
ENSMUSG00000024829,90.71047853335676
ENSMUSG00000024830,74.36302934457916
ENSMUSG00000024831,59.57945293738651
ENSMUSG00000024833,96.20453347390617
ENSMUSG00000024835,92.11620687635448
ENSMUSG00000024841,90.44690446904468
ENSMUSG00000024843,80.43109002518597
ENSMUSG00000024844,98.74655889416037
ENSMUSG00000024845,73.9881684531131
ENSMUSG00000024846,10.548819773912024
ENSMUSG00000024847,83.95712528553857
ENSMUSG00000024851,36.14479001932877
ENSMUSG00000024853,96.17524746676038
ENSMUSG00000024854,44.473730451590235
ENSMUSG00000024855,64.04849762783343
ENSMUSG00000024856,86.97944122298365
ENSMUSG00000024858,53.821823932525035
ENSMUSG00000024862,35.84021554501259
ENSMUSG00000024867,30.217302173021732
ENSMUSG00000024868,21.419785626427693
ENSMUSG00000024869,41.46312891700346
ENSMUSG00000024870,89.76746910326247
ENSMUSG00000024871,34.65120365489369
ENSMUSG00000024873,75.7804720904352
ENSMUSG00000024875,92.93035787500732
ENSMUSG00000024878,58.88830316874597
ENSMUSG00000024883,30.000585720142915
ENSMUSG00000024889,84.30855737128799
ENSMUSG00000024891,61.067182100392436
ENSMUSG00000024892,48.43905581912962
ENSMUSG00000024896,83.42411995548527
ENSMUSG00000024897,45.37573947168043
ENSMUSG00000024899,26.451121654073685
ENSMUSG00000024900,29.754583260118316
ENSMUSG00000024902,88.11573830024014
ENSMUSG00000024906,70.81356527850993
ENSMUSG00000024908,69.2321208926375
ENSMUSG00000024909,63.43934867920108
ENSMUSG00000024911,78.52164235928075
ENSMUSG00000024913,39.04410472676155
ENSMUSG00000024914,83.3245475311896
ENSMUSG00000024921,85.17542318280326
ENSMUSG00000024924,82.6275405611199
ENSMUSG00000024925,84.09184091840919
ENSMUSG00000024926,78.87893164645932
ENSMUSG00000024927,66.44995021378786
ENSMUSG00000024935,26.667838106952495
ENSMUSG00000024937,34.94406372635155
ENSMUSG00000024939,92.09863527206701
ENSMUSG00000024941,79.47050899080419
ENSMUSG00000024943,82.49868212967843
ENSMUSG00000024944,91.2259122591226
ENSMUSG00000024947,83.14883148831488
ENSMUSG00000024948,31.318456041703275
ENSMUSG00000024949,87.64716218590758
ENSMUSG00000024952,27.44098869560124
ENSMUSG00000024953,92.56135418497043
ENSMUSG00000024955,32.30832308323083
ENSMUSG00000024957,19.691911204826333
ENSMUSG00000024958,50.48907631933462
ENSMUSG00000024959,82.36396649680783
ENSMUSG00000024960,44.27458560299889
ENSMUSG00000024962,48.50934223627951
ENSMUSG00000024963,61.83447548761202
ENSMUSG00000024965,16.909740525976687
ENSMUSG00000024966,98.08469513266562
ENSMUSG00000024968,59.55602413166989
ENSMUSG00000024969,72.07872078720787
ENSMUSG00000024970,61.60604463187489
ENSMUSG00000024974,96.16353306390207
ENSMUSG00000024975,60.381889533181045
ENSMUSG00000024976,82.32882328823288
ENSMUSG00000024978,48.995489954899554
ENSMUSG00000024981,70.09898670415275
ENSMUSG00000024982,93.55122122649799
ENSMUSG00000024983,69.7534118198325
ENSMUSG00000024985,79.6755110408247
ENSMUSG00000024986,15.703157031570317
ENSMUSG00000024989,68.57025713114274
ENSMUSG00000024990,43.85286710009957
ENSMUSG00000024991,94.89837755520412
ENSMUSG00000024993,73.80073800738008
ENSMUSG00000024997,91.99906284777134
ENSMUSG00000024998,26.48626486264863
ENSMUSG00000024999,46.14889006032917
ENSMUSG00000025001,90.868622971944
ENSMUSG00000025006,62.47291044339015
ENSMUSG00000025007,90.68119252621098
ENSMUSG00000025008,59.41545129737011
ENSMUSG00000025010,59.784454987407024
ENSMUSG00000025016,82.48111052539096
ENSMUSG00000025017,26.369120834065484
ENSMUSG00000025019,70.49141919990628
ENSMUSG00000025024,67.43396005388625
ENSMUSG00000025025,68.34182627540561
ENSMUSG00000025026,74.70860422889943
ENSMUSG00000025027,93.51022081649388
ENSMUSG00000025034,66.78381069524981
ENSMUSG00000025035,85.39213963568207
ENSMUSG00000025036,65.6650852222808
ENSMUSG00000025037,85.50342646283605
ENSMUSG00000025040,78.31078310783109
ENSMUSG00000025041,81.86610437532946
ENSMUSG00000025047,70.74913606278919
ENSMUSG00000025049,52.08223510806537
ENSMUSG00000025050,73.58402155450125
ENSMUSG00000025056,63.11720260059743
ENSMUSG00000025059,52.0236630937738
ENSMUSG00000025060,49.352779242078135
ENSMUSG00000025066,97.86797867978679
ENSMUSG00000025068,77.68406255491126
ENSMUSG00000025069,44.00515433725766
ENSMUSG00000025076,26.902126164118783
ENSMUSG00000025077,45.03016458736016
ENSMUSG00000025078,58.864874363029344
ENSMUSG00000025083,9.494523516663739
ENSMUSG00000025085,39.54196684823991
ENSMUSG00000025086,63.45692028348855
ENSMUSG00000025089,48.761201897733265
ENSMUSG00000025092,46.9103262461196
ENSMUSG00000025094,49.69249692496925
ENSMUSG00000025102,72.3481520529491
ENSMUSG00000025103,74.74374743747437
ENSMUSG00000025104,84.37298658700873
ENSMUSG00000025130,98.43612721841504
ENSMUSG00000025132,98.65870087272302
ENSMUSG00000025133,75.13032273179874
ENSMUSG00000025134,77.48491770631992
ENSMUSG00000025135,93.34036197504832
ENSMUSG00000025137,89.21103496749254
ENSMUSG00000025138,82.28196567679963
ENSMUSG00000025139,76.70005271481286
ENSMUSG00000025140,84.24412815556727
ENSMUSG00000025142,90.85690856908569
ENSMUSG00000025144,76.21976219762198
ENSMUSG00000025145,72.96315820301061
ENSMUSG00000025147,79.43536578222925
ENSMUSG00000025151,97.23540092543782
ENSMUSG00000025153,90.40004685761144
ENSMUSG00000025154,55.20998067123528
ENSMUSG00000025155,85.98371698002694
ENSMUSG00000025156,95.7476717624319
ENSMUSG00000025157,82.97897264686934
ENSMUSG00000025158,81.46781467814678
ENSMUSG00000025159,64.97393545364025
ENSMUSG00000025161,94.8749487494875
ENSMUSG00000025162,88.76588765887658
ENSMUSG00000025169,65.73537163943068
ENSMUSG00000025171,42.8922860657178
ENSMUSG00000025173,90.53476249048205
ENSMUSG00000025176,18.44432730041586
ENSMUSG00000025178,57.03157031570316
ENSMUSG00000025184,62.16833596907397
ENSMUSG00000025188,61.389328178996074
ENSMUSG00000025189,39.56539565395654
ENSMUSG00000025190,87.74673461020325
ENSMUSG00000025192,44.204299185849
ENSMUSG00000025193,62.28547999765712
ENSMUSG00000025194,4.556902711884262
ENSMUSG00000025195,42.73999882855971
ENSMUSG00000025198,48.3336261934048
ENSMUSG00000025199,77.93006501493586
ENSMUSG00000025200,68.59954313828852
ENSMUSG00000025201,2.717741463128917
ENSMUSG00000025202,16.68130967023956
ENSMUSG00000025203,95.44895448954489
ENSMUSG00000025204,99.08041937562233
ENSMUSG00000025207,34.51063082059392
ENSMUSG00000025208,83.64669360979325
ENSMUSG00000025209,60.76846482750542
ENSMUSG00000025212,58.63058630586306
ENSMUSG00000025215,51.85380425232824
ENSMUSG00000025216,47.08604228899432
ENSMUSG00000025217,76.17876178761787
ENSMUSG00000025218,54.06782639254965
ENSMUSG00000025219,2.8290282902829027
ENSMUSG00000025220,78.77935922216365
ENSMUSG00000025223,60.93246646752182
ENSMUSG00000025224,84.26169975985475
ENSMUSG00000025225,43.44286300005857
ENSMUSG00000025226,69.54255256838283
ENSMUSG00000025227,46.38317811749546
ENSMUSG00000025228,91.3606278919932
ENSMUSG00000025231,53.8393955368125
ENSMUSG00000025232,78.67978679786798
ENSMUSG00000025234,52.304808762373334
ENSMUSG00000025235,79.34750776079188
ENSMUSG00000025236,77.33263046916183
ENSMUSG00000025237,80.64194927663563
ENSMUSG00000025239,73.75388039594681
ENSMUSG00000025240,54.62426052831957
ENSMUSG00000025241,44.79001932876472
ENSMUSG00000025243,19.43419434194342
ENSMUSG00000025245,58.326011831546886
ENSMUSG00000025246,86.79786797867979
ENSMUSG00000025255,73.84759561881333
ENSMUSG00000025257,45.05359339307679
ENSMUSG00000025260,90.62262051191941
ENSMUSG00000025261,76.65905230480877
ENSMUSG00000025262,42.80442804428044
ENSMUSG00000025264,77.50248931060739
ENSMUSG00000025265,38.41738417384174
ENSMUSG00000025266,84.13284132841329
ENSMUSG00000025268,88.05130908451942
ENSMUSG00000025269,64.7337901950448
ENSMUSG00000025271,41.679845369882266
ENSMUSG00000025272,80.10894394658233
ENSMUSG00000025277,70.69056404849763
ENSMUSG00000025278,46.40074972178293
ENSMUSG00000025279,41.73841738417384
ENSMUSG00000025280,52.954958121009774
ENSMUSG00000025283,79.4002225736543
ENSMUSG00000025287,59.38616529022433
ENSMUSG00000025289,96.70239559538453
ENSMUSG00000025290,97.76840625549113
ENSMUSG00000025314,34.36420078486499
ENSMUSG00000025316,72.16657880864523
ENSMUSG00000025317,23.37609090376618
ENSMUSG00000025318,47.61904761904761
ENSMUSG00000025321,36.22093363790781
ENSMUSG00000025323,39.27839278392784
ENSMUSG00000025326,88.18016751596087
ENSMUSG00000025332,73.15058864874364
ENSMUSG00000025337,84.6365606513208
ENSMUSG00000025340,67.74439172963159
