gen_name,memory B cell,naive B cell,plasmablast,transitional stage B cell
ENSG00000105793,60.887745255709234,62.70826632357671,67.68092634287552,59.26664522354454
ENSG00000105808,59.48536506915407,55.020907044065616,69.08330652943069,76.22386619491797
ENSG00000105810,57.22097137343197,58.41106465101319,92.60855580572532,67.71952396268897
ENSG00000105819,80.66902541009972,94.07526535863622,89.39208748793824,87.79028626568028
ENSG00000105821,79.8970730138308,64.23930524284336,61.61466709552911,85.39080090061113
ENSG00000105829,83.54454808620136,72.97523319395303,78.84850434223223,60.32807976841428
ENSG00000105835,66.97973624959795,40.10292698616919,74.71212608555805,83.71823737536185
ENSG00000105849,77.89642972016726,27.378578321003538,87.60373110324863,0.0
ENSG00000105851,70.33129623673207,88.89031843036346,90.1254422643937,86.60019298809907
ENSG00000105854,35.13026696687038,37.407526535863624,51.26407204889032,53.95947249919588
ENSG00000105855,12.26117722740431,20.41814088131232,32.274043100675456,28.813123190736572
ENSG00000105856,82.02637504020586,94.12672885172081,92.67288517208105,84.45802508845289
ENSG00000105865,0.0,42.57317465422965,52.21614667095529,73.70858797040849
ENSG00000105866,77.39466066259247,59.92923769700869,0.0,66.22064972660019
ENSG00000105875,82.16789964618847,82.32872306207784,42.48311354133162,71.12254744290769
ENSG00000105877,44.58025088452879,51.93309745899003,32.640720488903185,54.32614988742361
ENSG00000105879,84.83113541331619,84.9726600192988,72.5120617561917,62.888388549372785
ENSG00000105887,95.54197491154713,94.27468639433901,76.4683177870698,95.05307172724349
ENSG00000105889,45.62881955612737,85.46156320360244,0.0,77.5876487616597
ENSG00000105926,53.052428433579934,67.71309102605339,27.623029913155356,71.29623673206818
ENSG00000105939,83.85332904470891,91.54712126085558,85.57092312640721,87.05049855258926
ENSG00000105948,59.70408491476359,31.379864908330653,22.746863943390156,31.772274043100673
ENSG00000105953,77.5104535220328,80.63042779028626,86.09199099388871,78.7069797362496
ENSG00000105967,50.90382759729817,0.0,32.66001929880991,0.0
ENSG00000105968,59.10582180765519,67.05049855258926,90.87809585075587,78.58475394017368
ENSG00000105971,19.832743647475073,39.09938887101962,24.496622708266326,27.745255709231266
ENSG00000105974,0.0,0.0,84.078481826954,0.0
ENSG00000105976,20.16725635252493,17.195239626889673,35.37471855902219,34.14602766162753
ENSG00000105982,52.87230620778385,25.73174654229656,9.565776777098746,25.96333226117723
ENSG00000105983,90.01608234158893,68.25989064007719,58.99646188485044,64.83756834995175
ENSG00000105993,96.66773882277259,89.79092955934384,73.7343197169508,90.13830813766485
ENSG00000106003,66.10485686715985,64.80540366677388,0.0,44.55451913798649
ENSG00000106004,16.153103891926666,21.26085558057253,9.938887101962045,19.65905435831457
ENSG00000106009,88.5815374718559,77.35606304277903,73.60566098423931,69.63653908009006
ENSG00000106012,79.15728530073979,18.327436474750726,47.29495014474108,32.48633000964941
ENSG00000106013,18.63621743325828,13.586362174332583,70.50498552589258,12.126085558057254
ENSG00000106018,15.445480862013508,13.573496301061436,8.510775168864587,35.64490189771631
ENSG00000106028,87.67449340623995,90.54358314570602,89.2055323255066,90.24766806046959
ENSG00000106034,55.7220971373432,18.559022193631392,10.324863300096494,44.856867159858474
ENSG00000106049,58.66194917980058,0.0,77.57478288838855,16.46188485043422
ENSG00000106052,93.1810871662914,97.37536185268574,88.85172081055002,97.14377613380508
ENSG00000106069,38.7069797362496,18.533290447089097,9.86812479897073,29.95175297523319
ENSG00000106070,26.838211643615313,15.35541974911547,0.0,19.06722418784175
ENSG00000106077,51.0968156963654,81.2930202637504,56.10807333547765,68.25989064007719
ENSG00000106080,32.299774847217755,41.71116114506272,57.90286265680283,31.257639112254743
ENSG00000106086,0.0,46.117722740431006,28.337085879704084,21.016403988420716
ENSG00000106100,68.65229977484721,74.21035702798328,53.72145384367965,59.80701190093277
ENSG00000106105,91.193309745899,29.205532325506596,94.26182052106786,51.63074943711804
ENSG00000106123,61.344483756835,0.0,60.61756191701512,72.05532325506594
ENSG00000106125,29.308459311675776,32.15825024123512,35.91508523641042,28.928916050176905
ENSG00000106133,76.31392730781602,82.76616275329688,68.24702476680604,65.82824059183017
ENSG00000106144,86.81247989707302,92.58925699581859,51.89449983917659,96.23673206818913
ENSG00000106153,93.75361852685751,95.66420070762302,98.79060791251206,89.32132518494693
ENSG00000106211,55.001608234158894,67.59086522997748,21.95561273721454,66.40720488903185
ENSG00000106244,49.65583788999678,60.0257317465423,70.9938887101962,75.49694435509811
ENSG00000106245,52.222579607590866,78.54615632036025,87.08266323576713,67.67449340623995
ENSG00000106246,41.112898037954324,63.544548086201345,56.629141202959154,41.48600836281763
ENSG00000106258,61.788356384689614,67.89964618848504,65.30717272434866,76.56481183660341
ENSG00000106261,87.74525570923126,72.7629462849791,80.67545834673528,76.52621421678997
ENSG00000106263,69.09617240270184,90.71083949823094,75.04020585397234,70.86522997748472
ENSG00000106266,7.918944998391766,42.68253457703442,48.935348986812485,56.6677388227726
ENSG00000106268,57.80636860726922,73.15535541974911,76.51334834351881,56.268896751367
ENSG00000106278,33.901576069475716,29.642972016725633,28.65873271148279,27.301383081376652
ENSG00000106290,81.02926986169187,63.67320681891283,66.22708266323578,43.570279832743644
ENSG00000106299,36.08234158893535,23.46735284657446,35.42618205210679,43.904792537793504
ENSG00000106302,10.83306529430685,21.80122225796076,25.802508845287875,10.788034737857831
ENSG00000106305,63.41588935348986,35.606304277902865,73.54133161788357,21.98777742039241
ENSG00000106327,23.43518816339659,13.48986812479897,40.546799614023804,25.358636217433254
ENSG00000106330,53.033129623673204,27.26921839819878,48.382116436153105,57.26600192988099
ENSG00000106336,21.344483756834993,29.983917658411062,24.200707623029913,43.518816339659054
ENSG00000106344,87.91251206175619,82.2901254422644,63.197169507880346,52.56995818591187
ENSG00000106346,37.83210035381151,55.83788999678353,54.667095529109034,70.03538115149566
ENSG00000106348,75.59343840463171,55.40688324220007,81.73689289160502,60.154390479253784
ENSG00000106351,31.23834030234802,15.310389192666452,8.066902541009972,11.424895464779672
ENSG00000106355,62.95915085236411,80.19298809906722,75.95368285622386,62.99774847217755
ENSG00000106366,22.560308780958508,42.18719845609521,0.0,0.0
ENSG00000106367,0.0,0.0,36.97008684464458,0.0
ENSG00000106384,29.597941460276616,39.95496944355098,26.20135091669347,47.82888388549373
ENSG00000106392,80.01929880990673,87.62302991315536,77.79350273399807,95.25892569958187
ENSG00000106397,61.009971051785136,43.93695722097137,73.31617883563847,26.812479897073015
ENSG00000106399,94.88581537471856,66.51013187520103,76.31392730781602,75.59343840463171
ENSG00000106400,70.29269861691863,63.91122547442908,88.52364104213574,83.28079768414281
ENSG00000106404,59.11868768092634,71.84946928272757,71.89449983917659,34.055966548729494
ENSG00000106415,54.152460598263104,44.83113541331618,82.79832743647475,79.89064007719524
ENSG00000106436,14.628497909295593,27.603731103248634,7.674493406239949,15.175297523319395
ENSG00000106443,84.03988420714056,52.90447089096172,49.73946606625925,43.51238340302348
ENSG00000106459,54.757156642007075,72.17754905114184,66.83821164361531,60.14152460598263
ENSG00000106460,59.19588292055323,87.67449340623995,80.81698295271792,79.1765841106465
ENSG00000106462,38.82277259568993,29.64940495336121,76.25603087809584,69.88742360887746
ENSG00000106477,30.723705371502092,31.37343197169508,54.37761338050821,46.510131875201026
ENSG00000106479,15.58700546799614,0.0,21.00997105178514,84.75394017368929
ENSG00000106524,75.1238340302348,0.0,70.0739787713091,0.0
ENSG00000106526,51.12254744290768,60.37954326149887,42.08427146992602,27.623029913155356
ENSG00000106536,22.495979414602765,0.0,20.090061112898038,26.046960437439694
ENSG00000106537,74.13316178835639,98.19877774203924,42.17433258282406,96.9379221614667
ENSG00000106546,52.61498874236089,36.23029913155356,10.530717272434867,30.48568671598585
ENSG00000106554,88.20199421035703,31.7401093599228,79.75554840784818,26.014795754261822
ENSG00000106560,52.33193953039562,39.45963332261177,39.813444837568355,70.6465101318752
ENSG00000106588,84.49662270826633,84.5287873914442,96.1917015117401,84.43229334191058
ENSG00000106591,72.35767127693792,69.36635574139595,87.85461563203603,85.47442907687359
ENSG00000106603,77.38822772595691,80.95207462206497,85.1463493084593,94.4033451270505
ENSG00000106605,69.8745577356063,0.0,71.15471212608556,0.0
ENSG00000106608,95.48407848182696,45.35863621743326,44.88259890640077,32.32550659376005
ENSG00000106609,45.635252492762945,65.71244773238983,89.46928272756513,76.33965905435831
ENSG00000106610,81.17722740431007,60.39240913477002,76.53264715342554,65.36506915406883
ENSG00000106615,81.65326471534256,62.51527822450949,85.62238661949179,87.6616275329688
ENSG00000106617,67.23062077838533,59.98070119009328,74.38404631714378,70.00321646831779
ENSG00000106624,62.598906400771945,54.19749115471213,0.0,86.92827275651335
ENSG00000106628,64.54808620135091,73.0588613702155,72.86587327114827,79.22161466709554
ENSG00000106633,40.92634287552268,21.53747185590222,27.037632679318108,34.191058218076556
ENSG00000106635,60.907044065615956,63.64104213573496,51.45706014795755,60.19942103570279
ENSG00000106636,54.068832422000646,0.0,78.19234480540366,62.50241235123835
ENSG00000106638,75.79929237697009,69.9774847217755,82.60533933740753,91.37986490833066
ENSG00000106648,12.093920874879382,27.552267610164037,29.617240270183338,18.996461884850437
ENSG00000106665,21.936313927307815,13.193953039562562,23.57671276937922,32.40270183338694
ENSG00000106682,95.17529752331939,97.19523962688967,94.65422965583788,91.46349308459311
ENSG00000106683,78.99646188485043,42.637504020585396,81.55033772917338,39.787713091026056
ENSG00000106686,56.603409456416856,49.064007719523964,32.84657446124156,57.44612415567707
ENSG00000106692,68.42714699260213,50.601479575426175,59.22161466709554,44.61884850434223
ENSG00000106701,74.75715664200708,67.64232872306208,35.38115149565777,26.36217433258282
ENSG00000106714,20.623994853650693,37.51688645866838,21.344483756834993,26.844644580250886
ENSG00000106723,65.28787391444195,75.03377291733676,70.48568671598585,91.5664200707623
ENSG00000106733,54.82148600836282,14.088131231907367,75.05307172724349,0.0
ENSG00000106771,58.912833708587975,59.42103570279833,81.40881312319074,70.71727243486652
ENSG00000106780,34.853650691540686,42.12930202637504,10.76873592795111,47.85461563203602
ENSG00000106785,57.021550337729174,59.157285300739794,45.47442907687359,64.24573817947893
ENSG00000106789,54.364747507237055,37.10517851399164,8.253457703441622,40.29591508523641
ENSG00000106799,66.15632036024445,68.83885493727887,45.43583145706015,26.194917980057898
ENSG00000106803,65.47442907687359,62.64393695722097,97.65841106465102,62.66966870376327
ENSG00000106804,55.21389514313284,14.937278867803153,50.24123512383403,23.763267931810873
ENSG00000106819,8.14409778063686,19.73624959794146,0.0,0.0
ENSG00000106829,32.1132196847861,12.177549051141847,51.444194274686396,74.12029591508524
ENSG00000106853,42.18719845609521,30.138308137664843,28.999678353168225,46.73528465744612
ENSG00000106948,71.48922483113542,94.22965583789,66.3171437761338,91.12898037954325
ENSG00000106952,0.0,0.0,53.87584432293342,0.0
ENSG00000106976,23.801865551624317,24.25860405275008,25.53232550659376,30.67867481505307
ENSG00000106992,17.99292376970087,32.45416532647153,11.354133161788356,43.97555484078482
ENSG00000106993,53.43840463171438,45.731746542296555,57.0151174010936,55.93438404631714
ENSG00000107014,44.16211000321647,0.0,40.643293663557415,0.0
ENSG00000107020,55.52910903827597,62.193631392730786,52.28047603731103,76.82856223866195
ENSG00000107021,41.83338694113863,79.48536506915407,66.58089417819234,54.86008362817626
ENSG00000107036,53.47700225152783,42.759729816661306,62.27082663235767,56.30106143454488
ENSG00000107077,93.01383081376649,94.13316178835639,72.57639112254745,87.78385332904472
ENSG00000107099,98.41106465101319,95.8700546799614,97.40109359922805,98.49469282727566
ENSG00000107104,36.391122547442905,39.02219363139273,55.11096815696366,58.40463171437761
ENSG00000107105,23.96268896751367,43.82116436153104,0.0,12.016725635252493
ENSG00000107140,71.52138951431328,0.0,41.89771630749437,35.47121260855581
ENSG00000107147,16.268896751367,20.907044065615953,12.422000643293664,28.6072692183982
ENSG00000107164,65.34577034416212,82.0649726600193,66.53586362174333,48.45931167577999
ENSG00000107175,79.46606625924734,69.44355098102284,83.69893856545512,0.0
ENSG00000107185,58.34030234802188,69.5271791572853,68.88388549372789,88.51720810550016
ENSG00000107201,84.5287873914442,75.27822450948858,52.14538436796398,94.61563203602445
ENSG00000107223,89.21839819877773,89.11547121260855,96.89932454165327,90.00964940495336
ENSG00000107242,55.22032807976841,90.68510775168865,81.76262463814732,90.01608234158893
ENSG00000107262,70.15117401093599,78.1601801222258,72.45416532647153,32.92376970086844
ENSG00000107263,79.49823094242522,67.88678031521388,79.39530395625603,71.97169507880348
ENSG00000107282,18.295271791572855,20.688324220006432,9.546477967192022,23.531682212930203
ENSG00000107290,96.76423287230621,98.71984560952075,91.84303634609199,98.92569958185912
ENSG00000107317,27.61659697651978,33.84367963975555,32.44773238983596,13.586362174332583
ENSG00000107331,33.103891926664524,46.98616918623352,18.732711482791895,17.935027339980703
ENSG00000107341,64.59954969443551,76.41685429398521,70.36346091990994,80.68832422000644
ENSG00000107362,51.36056609842393,63.126407204889034,66.69668703763269,54.64779671920231
ENSG00000107371,69.86169186233515,47.53296880025732,62.097137343197176,68.53650691540687
ENSG00000107372,93.07816018012223,94.11386297844966,80.84271469926021,55.612737214538434
ENSG00000107404,14.898681247989707,12.878739144419427,27.159858475394017,16.46188485043422
ENSG00000107438,95.05307172724349,95.41331617883564,96.03087809585075,98.20521067867482
ENSG00000107443,56.339659054358314,34.95657767770987,13.689289160501769,46.027661627532964
ENSG00000107518,18.501125763911226,0.0,6.870376326793181,13.8308137664844
ENSG00000107521,95.99871341267288,94.16532647153426,84.1299453200386,91.10324863300096
ENSG00000107537,37.99292376970087,28.28562238661949,74.93084593116758,38.41106465101319
ENSG00000107551,24.985525892569957,46.37504020585397,7.2241878417497585,0.0
ENSG00000107554,64.60598263107109,0.0,53.316178835638475,60.43100675458347
ENSG00000107560,24.515921518173045,29.04470890961724,48.79382438082985,23.872627854615633
ENSG00000107581,97.20167256352525,95.04663879060791,94.1524605982631,88.27275651334834
ENSG00000107611,24.36796397555484,37.677709874557735,31.10968156963654,40.24445159215182
ENSG00000107614,51.97169507880347,77.07301383081376,50.80733354776456,47.90607912512061
ENSG00000107625,66.93470569314893,89.7523319395304,73.79864908330653,50.762302991315536
ENSG00000107643,65.77034416211,13.579929237697009,77.38822772595691,33.35477645545191
ENSG00000107651,77.98649083306529,80.81055001608235,85.43583145706015,86.95400450305564
ENSG00000107669,80.63042779028626,81.76262463814732,70.11900932775812,37.75490511418462
ENSG00000107672,94.56416854293985,89.8745577356063,87.19845609520746,84.53522032807976
ENSG00000107679,44.75394017368929,74.73785783210035,34.98230942425217,88.83885493727887
ENSG00000107731,22.637504020585396,27.159858475394017,14.371180443872628,0.0
ENSG00000107736,0.0,33.05242843357993,0.0,0.0
ENSG00000107738,85.98263107108394,93.83724670311997,97.67127693792216,64.84400128658733
ENSG00000107742,61.27372145384368,85.09488581537472,31.366999035059507,60.73335477645545
ENSG00000107745,23.936957220971372,64.81826954004502,78.29527179157284,88.13123190736572
ENSG00000107758,0.0,50.96815696365391,51.083949823094244,38.327436474750726
ENSG00000107771,59.601157928594404,80.76551945963332,44.66387906079125,64.078481826954
ENSG00000107779,58.74557735606304,32.885172081055,36.86072692183982,46.20135091669347
ENSG00000107789,63.834030234802185,34.50627211321968,84.83113541331619,0.0
ENSG00000107796,74.67996140238019,58.36603409456417,34.634930845931166,37.15020907044065
ENSG00000107798,92.8337085879704,88.5815374718559,52.29334191058218,85.51302669668704
ENSG00000107816,59.76198134448376,0.0,41.74332582824059,27.018333869411386
ENSG00000107819,60.31521389514314,81.55677066580894,43.608877452557095,42.40591830170472
ENSG00000107829,58.70054679961403,47.61659697651978,55.85718880669025,72.60855580572532
ENSG00000107831,47.75812158250241,45.69314892248311,35.11740109359923,44.16854293985204
ENSG00000107833,0.0,0.0,55.41974911547122,0.0
ENSG00000107854,87.55226761016404,83.57671276937923,73.37407526535864,76.05017690575748
ENSG00000107862,49.154068832422,82.92698616918624,92.73078160180123,70.68510775168865
ENSG00000107863,14.892248311354134,16.0694757156642,17.909295593438404,36.15310389192666
ENSG00000107864,51.01318752010293,16.46188485043422,54.58346735284657,18.391765841106462
ENSG00000107872,79.24091347700225,81.3702155033773,68.33065294306851,62.66323576712769
ENSG00000107874,81.19009327758123,70.8716629141203,90.71727243486652,76.63557413959472
ENSG00000107882,38.39176584110647,87.0890961724027,56.436153103891925,26.15632036024445
ENSG00000107890,72.24831135413316,0.0,38.98359601157929,68.92891605017691
ENSG00000107897,47.41074300418141,71.29623673206818,76.10164039884208,32.396268896751366
ENSG00000107902,72.81440977806368,65.91830170472821,85.26857510453522,65.32003859761981
ENSG00000107929,83.44805403666774,83.9819877774204,66.58732711482791,53.155355419749114
ENSG00000107937,82.22579607590865,92.96880025731747,89.33419105821808,88.40141524605983
ENSG00000107938,85.72531360566099,64.4773238983596,82.35445480862013,61.40881312319074
ENSG00000107949,86.74815053071727,78.57832100353811,91.52138951431328,87.86104856867159
ENSG00000107951,65.26214216789965,73.1103248633001,64.2328723062078,64.77323898359602
ENSG00000107954,21.15149565776777,26.182052106786745,38.68768092634288,17.40752653586362
ENSG00000107957,27.603731103248634,23.994853650691542,75.58700546799614,24.979092955934384
ENSG00000107959,56.5905435831457,68.56223866194918,87.51366999035059,86.77388227725957
ENSG00000107960,53.62495979414603,57.735606304277894,88.9546477967192,46.78031521389514
ENSG00000107968,79.84560952074622,94.32614988742361,34.757156642007075,75.82502412351239
ENSG00000108010,80.28948214860083,69.30845931167579,88.74236088774525,85.56449018977163
ENSG00000108018,42.12930202637504,16.71920231585719,0.0,0.0
ENSG00000108021,68.78739144419428,84.94692827275652,62.35445480862013,80.53393374075264
ENSG00000108039,62.12286908973946,86.87680926342875,68.04760373110325,83.24863300096494
ENSG00000108055,90.35702798327436,80.88131231907366,70.61434544869734,95.9472499195883
ENSG00000108061,93.0845931167578,80.14795754261822,86.79961402380187,92.63428755226761
ENSG00000108064,58.584753940173684,85.39080090061113,57.81923448054037,91.47635895786426
ENSG00000108091,62.84979092955935,72.42200064329366,34.09456416854294,56.47475072370537
ENSG00000108094,40.49533612093921,43.75040205853972,77.92859440334513,20.508201994210356
ENSG00000108100,60.45030556449019,69.31489224831135,61.63396590543583,69.2055323255066
ENSG00000108106,40.14795754261821,26.085558057253138,49.1798005789643,35.65776777098746
ENSG00000108107,95.61917015117402,93.21968478610486,94.97587648761659,92.58282405918303
ENSG00000108175,51.00675458346735,71.9652621421679,39.916371823737535,36.42328723062078
ENSG00000108176,10.453522032807976,19.350273399807012,0.0,54.72499195882921
ENSG00000108179,65.422965583789,67.25635252492764,60.50820199421035,79.29237697008685
ENSG00000108187,41.58250241235124,30.685107751688644,45.88613702155034,23.69893856545513
ENSG00000108219,62.939852042457375,75.34255387584432,73.90157606947571,75.93438404631713
ENSG00000108231,44.04631714377613,30.58218076551946,8.587970408491476,21.048568671598584
ENSG00000108239,60.160823415889354,14.236088774525571,61.14506272113219,26.130588613702155
ENSG00000108256,88.67803152138951,56.06304277902863,45.12705049855259,83.39015760694757
ENSG00000108262,61.807655194596336,77.85139916371824,43.51238340302348,69.6494049533612
ENSG00000108298,99.60759086522998,99.51109681569636,99.23448054036668,99.55612737214538
ENSG00000108306,59.69121904149244,92.24831135413316,58.867803152138954,64.59311675779993
ENSG00000108309,29.700868446445806,23.91765841106465,8.041170794467673,27.15342553875844
ENSG00000108312,84.6767449340624,88.46574461241556,89.57864265036989,65.78321003538116
ENSG00000108344,60.73978771309103,68.31778706979736,80.16725635252493,64.81183660340946
ENSG00000108349,90.30556449018977,81.89128337085879,84.29720167256353,62.785461563203604
ENSG00000108370,22.849790929559344,23.58957864265037,37.947893213251845,40.720488903184304
ENSG00000108375,68.98037954326149,41.82695400450305,7.674493406239949,65.5966548729495
ENSG00000108379,11.772274043100674,24.869733033129624,16.21743325828241,25.866838211643618
ENSG00000108381,43.24220006432937,49.938887101962045,40.862013509166935,62.68896751366999
ENSG00000108384,83.40302348021872,60.19942103570279,86.07912512061756,50.19620456738502
ENSG00000108387,21.794789321325183,31.90736571244773,11.321968478610486,29.617240270183338
ENSG00000108389,63.24863300096494,68.15696365390801,83.39659054358314,89.28916050176906
ENSG00000108395,0.0,41.46027661627533,54.82148600836282,69.57864265036989
ENSG00000108405,31.31553554197491,59.813444837568355,75.63846896108073,94.38404631714377
ENSG00000108406,52.518494692827275,0.0,72.9109038275973,11.424895464779672
ENSG00000108423,26.29141202959151,23.5574139594725,19.06722418784175,63.776133805082026
ENSG00000108424,62.0649726600193,69.99035059504664,86.24638147314249,84.90833065294306
ENSG00000108433,86.3171437761338,76.83499517529752,95.11096815696365,81.80765519459634
ENSG00000108439,75.76712769379222,59.06722418784175,73.33547764554518,72.885172081055
ENSG00000108443,72.22257960759086,82.97201672563526,59.530395625603084,84.03988420714056
ENSG00000108448,35.21389514313284,32.563525249276296,23.866194917980057,33.4834351881634
ENSG00000108465,97.11161145062721,98.19234480540366,97.05371502090703,97.25313605660985
ENSG00000108468,68.90961724027018,60.82341588935349,26.96043743969122,58.59761981344484
ENSG00000108469,19.337407526535863,74.83435188163396,43.1328401415246,55.55484078481827
ENSG00000108474,92.10035381151496,76.09520746220649,48.89031843036346,43.383724670312
ENSG00000108479,71.0196204567385,65.31360566098424,86.6645223544548,25.22997748472178
ENSG00000108506,32.97523319395304,46.61305886137021,45.84110646510132,79.24091347700225
ENSG00000108509,44.84400128658733,63.834030234802185,55.291090382759734,51.984560952074624
ENSG00000108510,71.22547442907687,56.17240270183339,73.09102605339336,55.28465744612415
ENSG00000108511,0.0,0.0,19.64618848504342,19.69121904149244
ENSG00000108515,62.97844966227083,73.41910582180765,20.784818269540047,21.95561273721454
ENSG00000108518,99.22804760373111,99.04792537793503,99.08652299774847,99.43390157606947
ENSG00000108523,85.41009971051785,79.98070119009327,76.46188485043423,85.8475394017369
ENSG00000108528,82.31585718880669,91.495657767771,91.32196847861049,61.550337729173364
ENSG00000108557,8.549372788678031,37.63267931810872,0.0,77.1373431971695
ENSG00000108559,92.55709231264072,98.53972338372468,79.65905435831458,95.5677066580894
ENSG00000108561,89.27629462849791,86.85751045352204,95.61917015117402,91.07751688645867
ENSG00000108576,18.46252814409778,22.93985204245738,26.49726600192988,15.123834030234804
ENSG00000108578,36.37825667417176,42.4380829848826,75.16886458668382,39.208748793824384
ENSG00000108582,46.78674815053071,49.01254422643937,58.36603409456417,42.70826632357671
ENSG00000108587,58.5075587005468,66.14988742360887,55.43261498874236,63.86619491798006
ENSG00000108588,71.86233515599871,48.27275651334834,90.83306529430685,73.26471534255387
ENSG00000108590,50.77516886458668,19.76841428111933,54.16532647153426,0.0
ENSG00000108591,57.922161466709554,67.71952396268897,84.14281119330974,59.09938887101962
ENSG00000108592,81.76905757478289,66.89610807333548,86.40077195239627,70.73013830813767
ENSG00000108599,50.53071727243486,24.303634609199097,58.1087166291412,81.44097780636861
ENSG00000108604,57.967192023158574,82.25152782245095,65.46156320360245,80.84271469926021
ENSG00000108622,95.69636539080089,96.48761659697652,96.2431650048247,97.21453843679639
ENSG00000108639,99.23448054036668,99.07365712447732,98.63621743325828,98.86780315213896
ENSG00000108641,0.0,21.749758764876166,70.00321646831779,0.0
ENSG00000108651,92.62785461563203,95.63203602444516,60.469604374396916,90.70440656159536
ENSG00000108654,99.8263107108395,99.81987777420393,99.24091347700225,99.8520424573818
ENSG00000108666,58.32100353811514,16.95722097137343,55.15599871341267,37.407526535863624
ENSG00000108669,94.14602766162753,93.36764232872306,95.71566420070762,97.0858797040849
ENSG00000108671,69.1798005789643,80.75908652299775,90.22193631392732,79.36313927307816
ENSG00000108679,0.0,41.2930202637504,11.547121260855581,19.22161466709553
ENSG00000108771,48.285622386619494,27.777420392409134,0.0,14.08169829527179
ENSG00000108773,47.56513348343519,75.59987134126729,14.982309424252172,68.20199421035703
ENSG00000108774,58.08941781923448,64.36796397555484,72.46703119974268,82.01994210357027
ENSG00000108784,56.44901897716308,40.04503055644902,75.56770665808942,0.0
ENSG00000108786,25.738179478932132,48.678031521389514,52.036024445159214,77.5619170151174
ENSG00000108788,88.02187198456095,76.6420070762303,83.48665165648119,95.97298166613058
ENSG00000108797,8.549372788678031,26.43293663557414,13.747185590221935,18.803473785783208
ENSG00000108798,0.0,0.0,32.422000643293664,45.06272113219685
ENSG00000108799,85.27500804117079,91.72081055001608,88.58797040849147,90.91669347056931
ENSG00000108819,0.0,0.0,36.13380508201994,43.29366355741396
ENSG00000108821,12.029591508523641,18.43036346091991,15.226761016403989,44.438726278546156
ENSG00000108823,0.0,0.0,7.159858475394016,49.19266645223544
ENSG00000108825,26.37504020585397,0.0,13.89514313284014,14.08169829527179
ENSG00000108826,69.23126407204889,63.40302348021872,93.43197169507881,59.63332261177228
ENSG00000108828,34.48054036667739,87.14699260212286,83.47378578321003,61.157928594403344
ENSG00000108829,43.20360244451592,61.97491154712126,92.78867803152139,43.608877452557095
ENSG00000108830,36.07590865229977,35.3232550659376,15.644901897716307,26.239948536506912
ENSG00000108839,8.549372788678031,49.34705693148923,0.0,32.50562881955613
ENSG00000108840,71.47635895786426,81.16436153103892,76.268896751367,80.5982631071084
ENSG00000108846,30.421357349630107,39.58829205532325,22.650369893856546,13.232550659376004
ENSG00000108848,96.96365390800901,98.07655194596333,89.89385654551303,98.89353489868125
ENSG00000108854,63.96912190414924,52.48633000964941,38.24380829848826,70.91026053393375
ENSG00000108861,43.589578642650366,41.92344805403667,49.5271791572853,32.62785461563203
ENSG00000108883,87.96397555484079,92.62142167899647,90.88452878739145,76.71920231585719
ENSG00000108932,7.616596976519781,22.79832743647475,47.62946284979093,12.093920874879382
ENSG00000108946,85.41653264715342,95.1495657767771,93.78578321003538,93.96590543583146
ENSG00000108950,36.095207462206496,20.675458346735283,20.662592473464137,16.391122547442908
ENSG00000108953,82.44451592151817,71.60501769057575,92.78224509488582,76.32679318108717
ENSG00000108960,0.0,61.24155677066581,0.0,66.05982631071083
ENSG00000108961,76.82856223866195,55.85718880669025,71.32196847861049,75.22676101640398
ENSG00000108963,83.96268896751367,83.3129623673207,70.60147957542618,60.771952396268894
ENSG00000108984,38.481826954004504,42.72113219684786,70.74943711804438,53.75361852685751
ENSG00000109016,70.76230299131554,79.65905435831458,79.71695078803474,81.75619170151174
ENSG00000109046,93.3354776455452,94.17175940816983,81.55677066580894,95.35541974911547
ENSG00000109062,84.37439691219042,90.36346091990994,97.8128015439048,66.58089417819234
ENSG00000109063,24.342232229012545,10.299131553554197,78.62978449662272,34.07526535863622
ENSG00000109065,64.4773238983596,77.44612415567707,71.6178835638469,93.39980701190093
ENSG00000109066,23.975554840784817,63.229334191058214,81.48600836281763,62.57960759086523
ENSG00000109079,37.49758764876166,76.21743325828241,57.92859440334512,77.20167256352525
ENSG00000109083,70.42779028626568,54.47410743004182,70.62077838533291,81.76905757478289
ENSG00000109084,42.92698616918623,35.32968800257317,18.932132518494694,12.40270183338694
ENSG00000109103,79.04149244129945,88.6072692183982,56.48761659697652,78.37246703119975
ENSG00000109107,67.25635252492764,82.86908973946606,54.22322290125442,44.2779028626568
ENSG00000109111,33.663557413959474,76.73850112576392,79.33740752653587,68.56223866194918
ENSG00000109113,25.21067867481505,0.0,61.305886137021545,0.0
ENSG00000109118,79.34384046317143,54.068832422000646,87.46220649726601,80.63686072692184
ENSG00000109133,68.36281762624638,58.74557735606304,85.08845287873913,53.464136378256676
ENSG00000109163,43.1328401415246,17.594081698295273,0.0,40.79768414281119
ENSG00000109171,70.58861370215503,71.74654229655837,56.288195561273724,73.94017368928915
ENSG00000109180,79.76198134448376,90.06754583467352,89.73946606625924,63.47378578321003
ENSG00000109184,41.26728851720811,32.743647475072365,41.57606947571566,10.788034737857831
ENSG00000109189,61.80122225796077,55.79285944033451,55.3747185590222,31.630749437118045
