gen_name,"CD8-positive, alpha-beta T cell"
ENSG00000115425,35.72235559949159
ENSG00000115446,42.63522101398108
ENSG00000115457,22.030786612060442
ENSG00000115459,61.213105493574346
ENSG00000115464,84.43722638045473
ENSG00000115468,6.799887021607118
ENSG00000115484,91.99971755401779
ENSG00000115486,44.04745092501059
ENSG00000115504,42.01383985312809
ENSG00000115514,73.3159158310973
ENSG00000115520,88.5115096737749
ENSG00000115523,99.91526620533823
ENSG00000115524,95.06425646095184
ENSG00000115525,82.89083462787742
ENSG00000115539,70.65386244880668
ENSG00000115540,72.43327213670385
ENSG00000115541,86.50614320011299
ENSG00000115548,76.9665301511086
ENSG00000115556,26.82530716000565
ENSG00000115561,81.28795367885891
ENSG00000115568,80.6312667702302
ENSG00000115604,61.07894365202655
ENSG00000115607,75.5119333427482
ENSG00000115641,17.102104222567434
ENSG00000115648,12.477051263945771
ENSG00000115649,79.72743962717131
ENSG00000115652,82.25533116791414
ENSG00000115661,45.480864284705554
ENSG00000115677,67.01737042790566
ENSG00000115685,90.02965682813162
ENSG00000115687,87.84070046603587
ENSG00000115694,93.46137551193334
ENSG00000115705,10.7894365202655
ENSG00000115738,99.29388504448524
ENSG00000115750,76.74763451489902
ENSG00000115756,74.17737607682531
ENSG00000115758,87.6218048298263
ENSG00000115760,79.5932777856235
ENSG00000115761,71.98841971472956
ENSG00000115762,80.10168055359412
ENSG00000115806,95.71388222002541
ENSG00000115808,46.405874876429884
ENSG00000115816,85.22807513063127
ENSG00000115825,35.73647789860189
ENSG00000115827,31.02669114531846
ENSG00000115839,54.34966812597091
ENSG00000115840,59.6031633950007
ENSG00000115866,82.72842818810902
ENSG00000115875,98.71487078096314
ENSG00000115902,44.181612766558395
ENSG00000115904,60.13274961163677
ENSG00000115919,42.727015958197995
ENSG00000115935,92.4445699759921
ENSG00000115942,69.32636633243891
ENSG00000115944,92.32453043355459
ENSG00000115946,64.2917666996187
ENSG00000115947,73.01228640022596
ENSG00000115956,68.11890975850868
ENSG00000115966,53.241067645812734
ENSG00000115970,58.52986866261828
ENSG00000115977,87.49470413783364
ENSG00000115993,82.248270018359
ENSG00000115998,58.14150543708516
ENSG00000116001,81.1820364355317
ENSG00000116005,31.393870922186135
ENSG00000116017,39.817822341477196
ENSG00000116030,88.24318599067928
ENSG00000116044,91.90792260980088
ENSG00000116062,59.54667419855952
ENSG00000116095,48.20646801299252
ENSG00000116106,43.93447253212823
ENSG00000116120,41.540742832933205
ENSG00000116127,45.50204773337099
ENSG00000116128,40.02259567857647
ENSG00000116133,28.68945064256461
ENSG00000116138,61.65795791554866
ENSG00000116147,16.155910182177657
ENSG00000116151,36.025985030362946
ENSG00000116157,58.819375794379326
ENSG00000116161,94.27340771077532
ENSG00000116171,87.34641999717554
ENSG00000116198,53.67179776867674
ENSG00000116199,6.934048863154922
ENSG00000116205,56.43270724473945
ENSG00000116209,96.90721649484536
ENSG00000116212,45.67857647224968
ENSG00000116213,69.84889139951984
ENSG00000116221,83.01793531987008
ENSG00000116237,39.839005790142636
ENSG00000116251,96.94958339217624
ENSG00000116260,65.91583109730264
ENSG00000116266,68.19658240361531
ENSG00000116288,92.8894223979664
ENSG00000116299,36.39316480723062
ENSG00000116329,23.87374664595396
ENSG00000116337,79.02838582121169
ENSG00000116350,82.8131619827708
ENSG00000116353,66.65725180059313
ENSG00000116396,32.410676458127384
ENSG00000116406,49.58339217624629
ENSG00000116455,80.7795509108883
ENSG00000116459,95.98220590312103
ENSG00000116473,63.147860471684794
ENSG00000116478,71.8754413218472
ENSG00000116489,91.71727157181189
ENSG00000116497,52.85976556983477
ENSG00000116514,39.54243750882644
ENSG00000116521,90.3544697076684
ENSG00000116525,44.66883208586358
ENSG00000116539,56.058466318316626
ENSG00000116544,29.12018076542861
ENSG00000116560,86.00480158169749
ENSG00000116574,29.847479169608814
ENSG00000116580,75.9285411665019
ENSG00000116584,58.310973026408696
ENSG00000116586,85.2916254766276
ENSG00000116604,61.50967377489055
ENSG00000116641,43.390764016381866
ENSG00000116649,52.75384832650756
ENSG00000116661,38.90693404886316
ENSG00000116663,66.66431295014829
ENSG00000116667,38.942239796638894
ENSG00000116670,85.60937720660924
ENSG00000116675,29.395565598079365
ENSG00000116678,33.568704985171586
ENSG00000116679,90.02259567857647
ENSG00000116685,60.73294732382431
ENSG00000116688,55.24643411947465
ENSG00000116690,30.31351504024855
ENSG00000116691,73.49950571953114
ENSG00000116698,62.19460528173987
ENSG00000116704,72.17907075271854
ENSG00000116717,54.15901708798192
ENSG00000116731,83.5545826860613
ENSG00000116741,98.55246434119475
ENSG00000116747,85.5458268606129
ENSG00000116750,66.1770936308431
ENSG00000116752,92.23273548933767
ENSG00000116754,95.64327072447394
ENSG00000116761,18.542578731817542
ENSG00000116771,27.60203361107188
ENSG00000116786,53.12808925293038
ENSG00000116791,50.80497104928683
ENSG00000116793,68.5355175822624
ENSG00000116809,74.68577884479593
ENSG00000116815,76.15449795226664
ENSG00000116819,38.10902414913148
ENSG00000116824,98.51715859341901
ENSG00000116830,68.41547803982489
ENSG00000116833,26.931224403332866
ENSG00000116852,94.28753000988561
ENSG00000116857,54.236689733088554
ENSG00000116863,62.91484253636492
ENSG00000116871,60.57054088405592
ENSG00000116874,49.88702160711764
ENSG00000116898,88.33498093489621
ENSG00000116903,48.517158593419005
ENSG00000116906,65.32975568422539
ENSG00000116918,67.29981641011157
ENSG00000116922,19.079226098008757
ENSG00000116954,55.062844231040806
ENSG00000116977,86.746222284988
ENSG00000116984,60.295156051405165
ENSG00000117000,45.60090382714306
ENSG00000117009,2.9515605140516876
ENSG00000117010,39.04109589041096
ENSG00000117020,77.09363084310125
ENSG00000117036,74.11382573082898
ENSG00000117054,53.88363225533117
ENSG00000117090,86.61912159299534
ENSG00000117091,95.50910888292614
ENSG00000117118,90.29798051122722
ENSG00000117133,90.15675752012427
ENSG00000117139,72.97698065245022
ENSG00000117143,78.69651179211976
ENSG00000117151,64.27058325095325
ENSG00000117153,47.92402203078661
ENSG00000117155,45.06425646095184
ENSG00000117174,46.32114108176811
ENSG00000117215,10.288094901850021
ENSG00000117222,50.30362943087135
ENSG00000117226,66.30419432283576
ENSG00000117228,81.37268747352068
ENSG00000117262,62.921903685920064
ENSG00000117266,30.271148142917664
ENSG00000117280,93.65202654992233
ENSG00000117281,9.610224544555853
ENSG00000117298,87.607682530716
ENSG00000117305,52.25956785764723
ENSG00000117335,76.6417172715718
ENSG00000117360,70.47733370992798
ENSG00000117362,64.76486371981358
ENSG00000117385,57.52012427623217
ENSG00000117394,94.12512357011722
ENSG00000117395,71.78364637763028
ENSG00000117399,69.62293461375512
ENSG00000117400,28.51292190368592
ENSG00000117408,50.70611495551476
ENSG00000117410,96.25052958621664
ENSG00000117419,67.91413642140941
ENSG00000117425,30.461799180906652
ENSG00000117448,81.71868380172292
ENSG00000117450,91.8796780115803
ENSG00000117461,18.19658240361531
ENSG00000117475,46.56122016664313
ENSG00000117481,76.58522807513063
ENSG00000117500,74.19149837593561
ENSG00000117505,69.89831944640588
ENSG00000117519,39.92373958480441
ENSG00000117523,97.47916960881231
ENSG00000117525,9.88560937720661
ENSG00000117528,62.088688038412656
ENSG00000117533,46.90015534529021
ENSG00000117543,52.626747634514906
ENSG00000117560,35.71529444993645
ENSG00000117569,52.79621522383844
ENSG00000117586,11.42493998022878
ENSG00000117592,92.64934331309136
ENSG00000117593,22.62392317469284
ENSG00000117597,50.600197712187544
ENSG00000117602,81.57039966106481
ENSG00000117614,92.25391893800311
ENSG00000117616,87.8901285129219
ENSG00000117620,58.99590453325801
ENSG00000117625,54.03897754554442
ENSG00000117632,94.41463070187827
ENSG00000117640,84.2818810902415
ENSG00000117643,39.5071317610507
ENSG00000117650,24.523372405027537
ENSG00000117676,91.25829685072729
ENSG00000117682,61.227227792684644
ENSG00000117691,86.68973308854682
ENSG00000117697,68.14009320717412
ENSG00000117707,19.933625194181612
ENSG00000117713,75.70258438073718
ENSG00000117724,65.52040672221437
ENSG00000117748,90.52393729699195
ENSG00000117751,53.968366049992945
ENSG00000117758,57.27298404180201
ENSG00000117859,76.88179635644683
ENSG00000117862,88.44089817822342
ENSG00000117868,80.75836746222285
ENSG00000117877,39.23174692839994
ENSG00000117899,66.96088123146448
ENSG00000117906,71.44471119898319
ENSG00000117971,15.026126253354047
ENSG00000117984,95.43849738737467
ENSG00000118004,14.877842112695946
ENSG00000118007,49.950571953113965
ENSG00000118046,43.531987007484815
ENSG00000118058,92.36689733088546
ENSG00000118096,34.29600338935179
ENSG00000118162,37.97486230758367
ENSG00000118181,98.98319446405874
ENSG00000118193,34.613755119333426
ENSG00000118194,12.357011721508261
ENSG00000118197,68.00593136562632
ENSG00000118217,76.84649060867109
ENSG00000118242,50.38130207597797
ENSG00000118246,82.06468012992515
ENSG00000118257,9.793814432989691
ENSG00000118260,77.1006919926564
ENSG00000118263,5.091088829261404
ENSG00000118292,31.831662194605283
ENSG00000118298,19.806524502188957
ENSG00000118307,7.449512780680695
ENSG00000118308,61.98277079508544
ENSG00000118322,24.819940686343735
ENSG00000118363,83.69580567716424
ENSG00000118407,14.31295014828414
ENSG00000118412,74.58692275102386
ENSG00000118418,88.70922186131902
ENSG00000118420,30.70893941533682
ENSG00000118454,82.31182036435531
ENSG00000118482,86.1813303205762
ENSG00000118492,13.331450360118627
ENSG00000118495,23.358282728428186
ENSG00000118503,98.947888716283
ENSG00000118507,53.86244880666573
ENSG00000118513,8.318034175963847
ENSG00000118514,7.061149555147578
ENSG00000118515,65.42155062844232
ENSG00000118520,42.67052676175682
ENSG00000118526,2.464341194746505
ENSG00000118557,35.07272984041802
ENSG00000118564,82.34006496257591
ENSG00000118579,80.2923315915831
ENSG00000118596,45.91159440756955
ENSG00000118600,52.139528315209716
ENSG00000118620,66.35362236972179
ENSG00000118640,94.40756955232312
ENSG00000118655,18.789718966247705
ENSG00000118680,98.53834204208445
ENSG00000118689,62.31464482417738
ENSG00000118690,63.00663748058184
ENSG00000118705,96.90015534529022
ENSG00000118707,61.48849032622511
ENSG00000118729,4.046038695099562
ENSG00000118816,91.75963846914279
ENSG00000118855,66.09235983618133
ENSG00000118873,64.17878830673634
ENSG00000118894,48.56658664030504
ENSG00000118900,73.64778986018923
ENSG00000118922,94.78887162830108
ENSG00000118939,79.36025985030362
ENSG00000118960,65.58395706821071
ENSG00000118961,40.55218189521254
ENSG00000118965,65.73930235842396
ENSG00000118971,63.684507837876005
ENSG00000118972,34.02061855670103
ENSG00000118985,50.762604151955934
ENSG00000118997,24.08558113260839
ENSG00000119004,76.20392599915266
ENSG00000119013,77.33370992797629
ENSG00000119041,70.56912865414489
ENSG00000119042,7.46363507979099
ENSG00000119048,82.59426634656121
ENSG00000119121,15.004942804688604
ENSG00000119125,21.536506143200114
ENSG00000119138,52.99392741138257
ENSG00000119139,26.19686484959751
ENSG00000119185,91.45600903827143
ENSG00000119203,79.79098997316764
ENSG00000119231,72.36266064115237
ENSG00000119242,71.10577602033611
ENSG00000119285,74.22680412371135
ENSG00000119314,74.41039401214518
ENSG00000119318,45.84098291201808
ENSG00000119321,56.369156898743114
ENSG00000119326,51.57463635079791
ENSG00000119328,78.85891823188815
ENSG00000119333,72.94873605422963
ENSG00000119335,79.91102951560514
ENSG00000119383,82.55896059878548
ENSG00000119392,63.409123005225254
ENSG00000119396,62.858353339923745
ENSG00000119397,69.10747069622934
ENSG00000119402,63.64214094054512
ENSG00000119403,57.16000564891964
ENSG00000119414,83.64637763027821
ENSG00000119421,70.72447394435815
ENSG00000119431,44.951278068069485
ENSG00000119446,82.2200254201384
ENSG00000119471,41.314786047168475
ENSG00000119487,56.86343736760344
ENSG00000119508,58.40276797062561
ENSG00000119509,55.57830814856659
ENSG00000119522,47.58508685213953
ENSG00000119523,72.60980087558254
ENSG00000119535,14.129360259850305
ENSG00000119537,69.6935461093066
ENSG00000119541,71.64948453608247
ENSG00000119559,48.495975144753565
ENSG00000119574,48.87021607117639
ENSG00000119596,71.2964270583251
ENSG00000119599,47.0908063832792
ENSG00000119616,39.30235842395142
ENSG00000119630,16.85496398813727
ENSG00000119632,81.16085298686626
ENSG00000119638,86.23781951701737
ENSG00000119640,39.33060302217201
ENSG00000119650,61.17779974579861
ENSG00000119655,61.38963423245304
ENSG00000119661,28.301087417031496
ENSG00000119669,22.33441604293179
ENSG00000119673,81.09730264086993
ENSG00000119682,73.0475921480017
ENSG00000119684,63.47973450077673
ENSG00000119685,78.36463776302782
ENSG00000119688,74.99646942522243
ENSG00000119689,41.23005225250671
ENSG00000119703,10.605846631831662
ENSG00000119705,74.14913147860472
ENSG00000119707,94.97952266629007
ENSG00000119711,24.45982205903121
ENSG00000119714,56.64454173139387
ENSG00000119718,63.95283152097161
ENSG00000119720,51.56051405168761
ENSG00000119723,66.69961869792402
ENSG00000119725,81.88815139104646
ENSG00000119729,37.106340912300524
ENSG00000119737,31.513910464623642
ENSG00000119760,88.72334416042932
ENSG00000119772,70.20901002683236
ENSG00000119777,87.4735206891682
ENSG00000119778,82.29063691568987
ENSG00000119787,55.51475780257026
ENSG00000119801,96.66713740997034
ENSG00000119812,33.328625900296565
ENSG00000119820,64.70131337381726
ENSG00000119844,40.361530857223556
ENSG00000119866,20.187826578166927
ENSG00000119878,62.76655839570682
ENSG00000119899,52.92331591583109
ENSG00000119900,46.99195028950713
ENSG00000119906,41.80906651602881
ENSG00000119912,67.72348538342042
ENSG00000119917,81.85990679282588
ENSG00000119922,93.12244033328626
ENSG00000119927,59.200677870357296
ENSG00000119929,70.39966106482134
ENSG00000119943,22.864002259567858
ENSG00000119946,15.562773619545261
ENSG00000119950,60.118627312526485
ENSG00000119953,49.67518712046321
ENSG00000119965,51.18627312526479
ENSG00000119969,51.10153933060302
ENSG00000119973,2.3019347549781104
ENSG00000119977,50.39542437508826
ENSG00000119979,81.75398954949867
ENSG00000119986,72.26380454738032
ENSG00000120008,50.26832368309561
ENSG00000120029,55.22525067080921
ENSG00000120053,62.42762321705973
ENSG00000120055,30.34175963846914
ENSG00000120063,79.98870216071177
ENSG00000120071,80.80073435955374
ENSG00000120129,99.19502895071317
ENSG00000120137,46.398813726874735
ENSG00000120158,49.94351080355882
ENSG00000120159,63.7268747352069
ENSG00000120162,20.675045897472106
ENSG00000120210,28.25165937014546
ENSG00000120215,5.098149978816551
ENSG00000120217,70.68210704702726
ENSG00000120253,22.320293743821495
ENSG00000120256,4.166078237537071
ENSG00000120262,3.918938003106906
ENSG00000120265,81.32325942663465
ENSG00000120278,18.316621946052816
ENSG00000120280,2.9727439627171304
ENSG00000120306,61.92628159864426
ENSG00000120314,71.6989125829685
ENSG00000120318,39.605987854822764
ENSG00000120327,8.388645671515322
ENSG00000120333,69.17808219178082
ENSG00000120334,46.921338793955655
ENSG00000120370,66.86202513769241
ENSG00000120437,72.52506708092076
ENSG00000120438,93.44725321282304
ENSG00000120451,64.0093207174128
ENSG00000120457,23.534811467306877
ENSG00000120471,13.35263380878407
ENSG00000120509,75.86499082050557
ENSG00000120519,37.57237678294027
ENSG00000120533,80.6595113684508
ENSG00000120539,48.262957209433694
ENSG00000120555,5.691286541448948
ENSG00000120594,12.646518853269312
ENSG00000120616,86.83095607964977
ENSG00000120647,26.26747634514899
ENSG00000120656,75.03177517299817
ENSG00000120658,7.237678294026267
ENSG00000120662,41.89380031069058
ENSG00000120675,83.8229063691569
ENSG00000120685,88.51857082333004
ENSG00000120686,84.91738455020477
ENSG00000120688,40.27679706256178
ENSG00000120690,96.46236407287107
ENSG00000120693,17.433978251659372
ENSG00000120694,80.24290354469707
ENSG00000120697,83.95000706114956
ENSG00000120699,81.5068493150685
ENSG00000120705,87.42409264228216
ENSG00000120708,48.9761333145036
ENSG00000120709,46.97076684084169
ENSG00000120725,67.81528032763734
ENSG00000120727,96.4976698206468
ENSG00000120733,64.89902556136138
ENSG00000120738,63.62801864143483
ENSG00000120742,91.73139387092219
ENSG00000120756,19.255754836887444
ENSG00000120784,33.99237395848044
ENSG00000120798,72.009603163395
ENSG00000120800,55.90312102810338
ENSG00000120802,62.131054935743535
ENSG00000120805,61.33314503601186
ENSG00000120832,51.75822623923174
ENSG00000120833,52.11834486654428
ENSG00000120837,74.26917102104223
ENSG00000120860,87.1487078096314
ENSG00000120868,36.90862872475639
ENSG00000120875,78.56234995057196
ENSG00000120885,34.45840982912018
ENSG00000120889,53.721225815562775
ENSG00000120896,48.02287812455867
ENSG00000120899,87.41703149272702
ENSG00000120907,15.548651320434967
ENSG00000120910,93.33427481994069
ENSG00000120913,93.17892952972744
ENSG00000120915,50.93913289083463
ENSG00000120925,33.858212116932634
ENSG00000120937,1.1792119757096455
ENSG00000120942,74.80581838723344
ENSG00000120948,55.61361389634233
ENSG00000120963,87.99604575624912
ENSG00000120992,59.46194040389775
ENSG00000121022,89.55655980793674
ENSG00000121039,16.572518005931368
ENSG00000121057,38.08077955091089
ENSG00000121058,60.824742268041234
ENSG00000121060,48.6936873322977
ENSG00000121064,47.64863719813586
ENSG00000121067,85.48933766417173
ENSG00000121073,87.53707103516453
ENSG00000121089,1.2003954243750883
ENSG00000121101,14.764863719813587
ENSG00000121104,75.32834345431436
ENSG00000121152,47.94520547945205
ENSG00000121207,11.361389634232454
ENSG00000121210,67.32806100833216
ENSG00000121236,11.07894365202655
ENSG00000121270,18.57788447959328
ENSG00000121274,58.51574636350798
ENSG00000121281,48.14291766699619
ENSG00000121289,40.107329473238245
ENSG00000121310,69.88419714729558
ENSG00000121316,4.681542155062844
ENSG00000121350,65.97232029374382
ENSG00000121351,15.48510097443864
ENSG00000121380,24.735206891681965
ENSG00000121388,14.150543708515748
ENSG00000121390,83.82996751871204
ENSG00000121406,56.1432001129784
ENSG00000121410,73.06877559666714
ENSG00000121413,53.01511086004802
ENSG00000121417,75.84380737184013
ENSG00000121446,24.92585792967095
ENSG00000121481,77.2772207315351
ENSG00000121486,47.26027397260274
ENSG00000121542,43.899166784352495
ENSG00000121570,25.377771501200396
ENSG00000121577,58.12738313797487
ENSG00000121578,51.92769382855529
ENSG00000121579,83.60401073294732
ENSG00000121621,34.5360824742268
ENSG00000121644,49.766982064680136
ENSG00000121671,69.19926564044626
ENSG00000121680,90.94054512074565
ENSG00000121691,79.69919502895071
ENSG00000121716,80.95607964976698
ENSG00000121741,78.06806948171162
ENSG00000121749,84.41604293178929
ENSG00000121766,72.5744951278068
ENSG00000121774,77.34077107753143
ENSG00000121775,76.40869933625194
ENSG00000121797,50.00706114955514
ENSG00000121807,59.29953396412936
ENSG00000121851,89.79663889281176
ENSG00000121858,79.81217342183308
ENSG00000121864,54.92868238949301
ENSG00000121879,46.95664454173139
ENSG00000121892,75.23654851009745
ENSG00000121895,71.65654568563762
ENSG00000121897,53.76359271289366
ENSG00000121903,0.6637480581838723
ENSG00000121931,60.944781810478744
ENSG00000121940,46.31407993221296
ENSG00000121957,18.86739161135433
ENSG00000121964,63.846914277644395
ENSG00000121966,99.7457986160147
ENSG00000121988,12.321705973732524
ENSG00000121989,54.2296285835334
ENSG00000122008,50.74848185284564
ENSG00000122012,19.050981499788165
ENSG00000122026,99.56926987713601
ENSG00000122033,88.68803841265358
ENSG00000122034,98.19234571388222
ENSG00000122042,69.75003530574777
ENSG00000122068,75.66727863296144
ENSG00000122085,80.37000423668972
ENSG00000122122,97.33794661770936
ENSG00000122133,15.195593842677587
ENSG00000122140,89.330603022172
ENSG00000122180,6.425646095184296
ENSG00000122188,50.73435955373535
ENSG00000122194,33.06030221720096
ENSG00000122203,85.97655698347691
ENSG00000122218,94.64058748764299
ENSG00000122224,88.01016805535942
ENSG00000122254,8.868803841265358
ENSG00000122257,79.1625476627595
ENSG00000122299,61.56616297133173
ENSG00000122335,27.354893376641716
ENSG00000122359,94.77474932919078
ENSG00000122367,9.68083604010733
ENSG00000122376,44.61940403897754
ENSG00000122378,23.104081344442875
ENSG00000122390,88.53269312244034
ENSG00000122406,99.56220872758085
ENSG00000122417,80.31351504024855
ENSG00000122432,7.534246575342466
ENSG00000122435,43.50374240926423
ENSG00000122481,52.831520971614175
ENSG00000122482,83.45572659228922
ENSG00000122483,59.40545120745657
ENSG00000122484,76.76881796356447
ENSG00000122490,41.837311114249395
ENSG00000122507,41.64666007626042
ENSG00000122512,28.004519135715295
ENSG00000122515,41.27241914983759
ENSG00000122545,97.25321282304759
ENSG00000122550,54.6603587063974
ENSG00000122557,94.66177093630843
ENSG00000122565,89.8178223414772
ENSG00000122566,95.43143623781953
ENSG00000122574,7.251800593136562
ENSG00000122591,64.07287106340912
ENSG00000122641,6.573930235842395
ENSG00000122642,35.11509673774891
ENSG00000122643,71.32467165654569
ENSG00000122644,63.19022736901567
ENSG00000122674,45.54441463070188
ENSG00000122678,66.39598926705268
ENSG00000122687,74.31859906792826
ENSG00000122692,70.54088405592431
ENSG00000122694,74.8905521818952
ENSG00000122696,45.95396130490044
ENSG00000122705,89.94492303346985
ENSG00000122707,48.60189238808078
ENSG00000122728,10.40813444428753
ENSG00000122729,37.381725744951275
ENSG00000122741,36.456715153226945
ENSG00000122778,21.790707527185425
ENSG00000122779,63.93870922186132
ENSG00000122783,85.50345996328203
ENSG00000122787,19.96893094195735
ENSG00000122862,99.05380595961022
ENSG00000122870,4.759214800169468
ENSG00000122872,35.83533399237396
ENSG00000122873,57.62604151955938
ENSG00000122877,54.71684790283858
ENSG00000122882,74.0432142352775
ENSG00000122884,86.26606411523797
ENSG00000122912,39.478887162830105
ENSG00000122952,37.388786894506424
ENSG00000122958,75.30716000564892
ENSG00000122965,68.28837734783222
ENSG00000122970,30.11580285270442
ENSG00000122971,52.421974297415616
ENSG00000122986,19.481711622652167
ENSG00000123064,86.77446688320859
ENSG00000123066,52.16777291343031
ENSG00000123080,31.379748623075837
ENSG00000123091,39.81076119192205
ENSG00000123094,10.14687191074707
ENSG00000123104,77.12893659087699
ENSG00000123106,77.23485383420422
ENSG00000123124,69.12865414489478
ENSG00000123130,74.40333286259003
ENSG00000123131,47.08374523372405
ENSG00000123136,97.58508685213953
ENSG00000123143,86.94393447253212
ENSG00000123144,88.93517864708375
ENSG00000123146,96.51885326931225
ENSG00000123154,65.92995339641293
ENSG00000123159,44.9089111707386
ENSG00000123178,17.391611354328486
ENSG00000123179,40.47450925010592
ENSG00000123191,23.923174692839993
ENSG00000123200,86.49908205055783
ENSG00000123201,28.37169891258297
ENSG00000123213,20.096031633950005
ENSG00000123219,51.43341335969496
ENSG00000123240,93.77206609235984
ENSG00000123243,16.734924445699757
ENSG00000123268,47.01313373817258
ENSG00000123297,72.20731535093913
ENSG00000123329,92.16918514334134
ENSG00000123338,67.65993503742409
ENSG00000123349,98.91258296850727
ENSG00000123352,26.521677729134304
ENSG00000123353,86.11777997457986
ENSG00000123358,40.509814997881655
ENSG00000123360,6.404462646518853
ENSG00000123374,34.39485948312385
ENSG00000123384,32.02937438214941
ENSG00000123395,71.37409970343171
ENSG00000123415,44.87360542296286
ENSG00000123416,98.2629572094337
ENSG00000123427,25.730828978957774
ENSG00000123444,81.28089252930377
ENSG00000123453,5.020477333709928
ENSG00000123472,46.72362660641152
ENSG00000123473,11.206044344019206
ENSG00000123485,32.424798757237674
ENSG00000123505,81.66925575483688
ENSG00000123545,67.22214376500494
ENSG00000123552,45.14899025561361
ENSG00000123562,83.86527326648778
ENSG00000123575,35.45403191639599
ENSG00000123595,69.07922609800876
ENSG00000123600,59.885609377206606
ENSG00000123607,51.86414348255896
ENSG00000123609,75.76613472673351
ENSG00000123636,59.610224544555855
ENSG00000123684,32.48834910323401
ENSG00000123700,15.1532269453467
ENSG00000123728,54.3779127241915
ENSG00000123737,75.78025702584381
ENSG00000123739,59.81499788165513
ENSG00000123810,47.64157604858071
ENSG00000123815,80.49710492868239
ENSG00000123838,5.811326083886457
ENSG00000123843,27.135997740432146
ENSG00000123901,11.728569411100127
ENSG00000123908,87.80539471826013
ENSG00000123933,64.6942522242621
ENSG00000123975,58.38864567151533
ENSG00000123983,58.76994774749329
ENSG00000123989,40.96878971896625
ENSG00000123992,72.03078661206045
ENSG00000124091,38.09490185002119
ENSG00000124092,35.30574777573789
ENSG00000124098,65.11086004801582
ENSG00000124103,34.641999717554015
ENSG00000124104,1.9983053241067645
ENSG00000124116,3.622369721790707
ENSG00000124120,61.848608953537635
ENSG00000124126,93.53198700748482
ENSG00000124145,15.42155062844231
ENSG00000124151,94.34401920632679
ENSG00000124155,96.68832085863579
ENSG00000124160,54.017794096878966
ENSG00000124164,63.89634232453043
ENSG00000124171,19.326366332438923
ENSG00000124172,97.62745374947042
ENSG00000124177,73.97966388928118
ENSG00000124181,76.72645106623358
ENSG00000124193,86.1389634232453
ENSG00000124198,79.25434260697641
ENSG00000124201,95.26902979805112
ENSG00000124203,85.44697076684085
ENSG00000124207,74.01496963705692
ENSG00000124208,27.940968789718966
ENSG00000124209,69.78534105352351
ENSG00000124212,10.160994209857364
ENSG00000124214,80.69481711622653
ENSG00000124217,17.55401779409688
ENSG00000124222,71.55768959186555
ENSG00000124224,34.94562914842536
ENSG00000124226,90.56630419432284
ENSG00000124228,90.00847337946618
ENSG00000124243,52.4643411947465
ENSG00000124253,4.469707668408416
ENSG00000124256,77.00889704843948
ENSG00000124260,5.415901708798192
ENSG00000124275,67.37748905521819
ENSG00000124279,37.86188391470131
ENSG00000124299,83.90764016381867
ENSG00000124313,30.031069058042647
ENSG00000124333,69.12159299533964
ENSG00000124356,58.50162406439768
ENSG00000124357,84.57844937155768
ENSG00000124370,53.02923315915831
ENSG00000124374,25.695523231182037
ENSG00000124380,85.89888433837028
ENSG00000124383,76.54992232735489
ENSG00000124406,84.11241350091795
ENSG00000124422,73.0334698488914
ENSG00000124440,26.04151955938427
ENSG00000124444,21.543567292755263
ENSG00000124459,39.083462787741844
ENSG00000124469,6.708092077390199
ENSG00000124486,84.12653580002825
ENSG00000124496,85.51052111283717
ENSG00000124507,33.65343877983336
ENSG00000124508,48.57364778986019
ENSG00000124523,48.644259285411664
ENSG00000124532,65.14616579579156
ENSG00000124535,55.175822623923175
ENSG00000124541,73.04053099844656
ENSG00000124562,91.44894788871628
ENSG00000124570,64.61657957915548
ENSG00000124571,29.289648354752153
ENSG00000124574,46.73774890552182
ENSG00000124575,55.88193757943793
ENSG00000124587,33.5263380878407
ENSG00000124588,77.82799039683661
ENSG00000124593,36.3013698630137
ENSG00000124596,76.21804829826296
ENSG00000124608,47.563903403474086
ENSG00000124613,31.66925575483689
ENSG00000124614,99.01850021183448
ENSG00000124641,22.729840418020054
ENSG00000124659,96.07400084733794
ENSG00000124688,75.9002965682813
ENSG00000124702,73.7466459539613
ENSG00000124733,88.65273266487785
ENSG00000124762,71.7271571811891
ENSG00000124766,44.20279621522384
ENSG00000124767,73.75370710351645
ENSG00000124782,66.93969778279903
ENSG00000124783,80.19347549781104
ENSG00000124784,80.1864143482559
ENSG00000124786,67.8082191780822
ENSG00000124787,39.2246857788448
ENSG00000124788,81.18909758508686
ENSG00000124789,89.95198418302499
ENSG00000124795,88.7657110577602
ENSG00000124802,80.46179918090665
ENSG00000124813,45.18429600338935
ENSG00000124831,95.40319163959893
ENSG00000124882,18.45078378760062
ENSG00000124942,96.89309419573506
ENSG00000125037,93.82149413924587
ENSG00000125046,20.004236689733087
ENSG00000125084,73.95848044061573
ENSG00000125107,81.12554723909052
ENSG00000125124,86.22369721790707
ENSG00000125144,4.229628583533399
ENSG00000125148,98.086428470555
ENSG00000125149,58.423951419291065
ENSG00000125166,88.54681542155063
ENSG00000125245,78.46349385679989
ENSG00000125246,56.220872758085015
ENSG00000125257,24.75639034034741
ENSG00000125304,86.3296144612343
ENSG00000125347,96.61064821352916
ENSG00000125351,66.86908628724755
ENSG00000125352,89.42239796638893
ENSG00000125354,86.8521395283152
