gen_name,hematopoietic multipotent progenitor cell,long term hematopoietic stem cell,short term hematopoietic stem cell
ENSMUSG00000041431,88.61742085494545,78.73725630477553,70.65641209086031
ENSMUSG00000041438,86.31371847612233,86.90395278125558,87.94133428724736
ENSMUSG00000041439,73.43230191379003,73.73636201037381,79.10212842067608
ENSMUSG00000041440,52.22321588266857,54.50545519585047,56.236809157574676
ENSMUSG00000041444,80.30048291897693,75.41405830799499,80.7082811661599
ENSMUSG00000041445,38.30441781434448,68.1166159899839,48.90001788588803
ENSMUSG00000041449,37.92881416562332,50.19137900196745,40.74405294222858
ENSMUSG00000041453,99.50992666785906,99.6959399034162,99.63155070649258
ENSMUSG00000041459,97.27061348595957,96.27258093364335,96.76623144339116
ENSMUSG00000041460,60.9551064210338,63.104990162761574,60.00357717760687
ENSMUSG00000041468,3.7596136648184584,8.74977642639957,14.501878018243605
ENSMUSG00000041471,71.92631014129852,72.22321588266858,72.23037023788231
ENSMUSG00000041477,72.75621534609193,71.22876050795922,73.46449651225183
ENSMUSG00000041479,45.4301556072259,65.27991414773744,49.26846717939546
ENSMUSG00000041481,99.61366481845823,99.77106063316043,99.79252369880165
ENSMUSG00000041482,39.205866571275266,36.11160794133429,39.9320336254695
ENSMUSG00000041483,81.76354856018602,82.48971561438026,83.74530495439099
ENSMUSG00000041488,73.28206045430156,67.4870327311751,71.68306206403147
ENSMUSG00000041491,67.60507959220176,65.19763906277947,67.28671078519048
ENSMUSG00000041498,64.28188159542121,59.67805401538187,56.50867465569666
ENSMUSG00000041506,83.10499016276158,83.97782149883741,82.69003756036487
ENSMUSG00000041515,97.55321051690217,91.16794848864245,90.11625827222322
ENSMUSG00000041528,89.69772849221964,85.06528349132535,88.1631192988732
ENSMUSG00000041530,79.1128599534967,81.09461634770166,82.86174208549455
ENSMUSG00000041534,24.904310499016276,30.34877481666965,11.958504739760329
ENSMUSG00000041536,23.33035235199428,18.09336433553926,17.238418887497765
ENSMUSG00000041538,95.20300482918978,65.82722232158827,88.20604543015561
ENSMUSG00000041540,53.664818458236454,58.46896798426042,57.50313003040601
ENSMUSG00000041544,20.726167054194242,21.144696834197816,12.062242890359506
ENSMUSG00000041548,26.68574494723663,61.08388481488106,56.29762117689143
ENSMUSG00000041550,0.0,29.683419781792164,0.0
ENSMUSG00000041552,39.95707386871758,54.988374172777675,54.888213199785376
ENSMUSG00000041556,31.89053836522983,38.025397961008764,10.760150241459488
ENSMUSG00000041560,98.61563226614201,98.89107494187085,98.93042389554641
ENSMUSG00000041565,42.053299946342335,50.14487569307816,41.27347522804507
ENSMUSG00000041566,27.22232158826686,0.0,6.682167769629762
ENSMUSG00000041567,21.248434984796997,35.23877660525845,14.33732784832767
ENSMUSG00000041570,77.21337864424969,69.19334644965123,78.66571275263817
ENSMUSG00000041571,85.8808799856913,89.8265068860669,87.082811661599
ENSMUSG00000041577,39.509926667859055,52.055088535145764,31.7367197281345
ENSMUSG00000041578,54.48756930781613,55.73600429261313,58.1792165981041
ENSMUSG00000041592,54.20497227687354,53.23913432301913,52.62028259703094
ENSMUSG00000041594,61.756394204972274,63.283849043104986,63.34823824002862
ENSMUSG00000041596,35.54283670184225,57.127526381684845,52.03004829189769
ENSMUSG00000041598,63.849043104990166,77.52101591844036,69.56537292076551
ENSMUSG00000041605,48.610266499731715,55.37470935431944,54.36952244678949
ENSMUSG00000041607,85.7342157038097,86.01323555714542,87.39044893578966
ENSMUSG00000041608,13.94383831157217,59.30960472187444,45.4194240744053
ENSMUSG00000041609,60.05365766410302,53.91164371311036,59.05920228939367
ENSMUSG00000041616,22.883205151135755,27.77320693972456,4.814881058844572
ENSMUSG00000041617,40.92291182257199,39.10570559828295,27.186549812198173
ENSMUSG00000041623,76.7054194240744,75.46413879449115,80.05723484170989
ENSMUSG00000041624,48.434984796995174,53.58254337327848,52.487927025576816
ENSMUSG00000041625,64.71472008585226,67.4190663566446,67.6229654802361
ENSMUSG00000041629,83.34108388481488,81.0552673940261,77.96816311929888
ENSMUSG00000041632,86.19567161509569,85.64478626363798,83.25165444464318
ENSMUSG00000041633,63.33392952960114,66.72867107851906,66.47469146843142
ENSMUSG00000041638,96.40851368270434,96.61241280629584,96.76980862099803
ENSMUSG00000041642,84.23537828653193,86.44965122518333,87.85905920228939
ENSMUSG00000041644,42.40386335181542,47.65158290109104,46.83240922911823
ENSMUSG00000041645,96.70184224646754,97.1561438025398,96.89143265963155
ENSMUSG00000041649,61.44517975317475,59.89268467179395,60.43283849043105
ENSMUSG00000041650,78.15059917724915,80.36129493829368,76.28688964407083
ENSMUSG00000041653,64.29619030584868,61.0338043283849,66.28152387766053
ENSMUSG00000041654,91.34680736898588,87.50134144160258,90.13414416025756
ENSMUSG00000041658,60.10731532820605,57.971740296905736,57.907351099982115
ENSMUSG00000041660,15.678769450903237,38.780182436057956,23.276694687891254
ENSMUSG00000041669,9.744231801108926,0.0,21.974602038991236
ENSMUSG00000041670,34.92756215346092,35.00983723841889,34.6485423001252
ENSMUSG00000041671,72.01216240386336,72.13736362010373,70.88535145769987
ENSMUSG00000041673,59.030584868538725,52.62743695224468,59.97138257914505
ENSMUSG00000041679,63.15507064925774,64.00643891969237,62.185655517796455
ENSMUSG00000041684,69.11464854230013,74.24074405294223,70.37023788231086
ENSMUSG00000041685,86.25648363441245,93.75782507601502,91.59720980146663
ENSMUSG00000041688,64.33196208191737,62.121266320872834,60.81559649436594
ENSMUSG00000041695,48.13807905562511,53.48238240028618,49.39366839563584
ENSMUSG00000041696,55.95063494902522,57.281345018780186,62.99767483455554
ENSMUSG00000041697,94.61634770166339,92.58451082096227,91.75102843856197
ENSMUSG00000041698,17.438740833482385,38.57986049007333,28.513682704346273
ENSMUSG00000041702,80.85494544804149,82.5397961008764,84.4178143444822
ENSMUSG00000041703,30.00894294401717,42.765158290109106,37.63190842425326
ENSMUSG00000041707,63.41620461455911,62.829547487032734,68.21319978536934
ENSMUSG00000041710,31.847612233947416,32.931497048828476,23.147916294044
ENSMUSG00000041712,91.80110892505813,88.90717224110178,87.7231264532284
ENSMUSG00000041716,74.3909855124307,72.19102128420676,70.6242174923985
ENSMUSG00000041718,74.57342157038097,73.9187980683241,72.95653729207655
ENSMUSG00000041720,80.0,85.55893400107315,80.05365766410301
ENSMUSG00000041729,59.05204793417993,66.83956358433196,60.73689858701484
ENSMUSG00000041730,17.513861563226616,9.747808978715792,40.05365766410302
ENSMUSG00000041731,47.966374530495436,28.832051511357538,19.6065104632445
ENSMUSG00000041733,83.56644607404758,85.61259166517617,82.81881595421213
ENSMUSG00000041734,27.68735467715972,37.946700053657665,34.00465033088893
ENSMUSG00000041736,96.2904668216777,95.8862457521016,95.6716150956895
ENSMUSG00000041737,46.270792344839926,46.027544267572885,49.16115185118941
ENSMUSG00000041740,92.62743695224468,90.07333214094079,92.89572527275979
ENSMUSG00000041741,55.92559470577714,56.92362725809337,53.020926489000175
ENSMUSG00000041747,89.40797710606331,90.420318368807,86.81094616347703
ENSMUSG00000041750,60.250402432480776,55.50348774816669,59.713825791450546
ENSMUSG00000041754,57.771418350921124,0.0,0.0
ENSMUSG00000041757,55.979252369880165,49.4544804149526,50.752995886245756
ENSMUSG00000041762,60.79413342872474,48.72473618315149,36.76265426578429
ENSMUSG00000041763,97.28492219638704,96.76623144339116,97.33142550527634
ENSMUSG00000041765,88.23824002861743,91.36111607941334,88.62099803255231
ENSMUSG00000041769,74.91325344303344,74.71293149704883,76.10087640851368
ENSMUSG00000041771,41.77785727061348,26.381684850652835,18.665712752638168
ENSMUSG00000041773,59.767483455553574,53.65408692541585,56.75907708817742
ENSMUSG00000041774,74.76301198354498,71.50778036129493,72.01931675907709
ENSMUSG00000041775,69.40439992845646,69.64049365050975,73.90448935789662
ENSMUSG00000041777,77.6497943122876,77.34215703809694,79.12001430871042
ENSMUSG00000041779,87.14362368091577,71.84045787873367,70.31658021820783
ENSMUSG00000041781,92.40922911822572,92.16598104095868,92.5594705777142
ENSMUSG00000041782,91.95850473976033,78.50116258272223,92.09801466642818
ENSMUSG00000041794,40.6975496333393,44.636022178501165,51.63655875514219
ENSMUSG00000041797,40.060812019316764,39.835449830084066,35.02056877123949
ENSMUSG00000041798,41.11965659094974,30.488284743337505,35.09926667859059
ENSMUSG00000041801,44.47862636379896,44.67179395456984,48.07726703630835
ENSMUSG00000041805,5.655517796458595,11.901269898050439,26.31371847612234
ENSMUSG00000041809,44.11017707029154,49.41870863888392,46.00965837953854
ENSMUSG00000041815,97.1883384010016,97.27419066356646,96.64460740475764
ENSMUSG00000041817,56.64460740475764,59.7639062779467,60.726167054194235
ENSMUSG00000041827,97.39939187980683,99.04131640135932,98.81237703451976
ENSMUSG00000041828,22.0461455911286,32.17313539617242,35.821856555177966
ENSMUSG00000041831,66.05258451082096,39.213020926489,43.34823824002862
ENSMUSG00000041836,95.8290109103917,94.16920050080486,96.67680200321946
ENSMUSG00000041837,60.808442139152206,61.77428009300662,59.788946521194774
ENSMUSG00000041840,82.86174208549455,78.93757825076015,79.48488642461098
ENSMUSG00000041841,97.21695582185656,97.62475406903953,97.35646574852441
ENSMUSG00000041842,55.61438025397961,61.71346807368986,57.1668753353604
ENSMUSG00000041845,56.4693257020211,57.00232516544447,50.423895546413874
ENSMUSG00000041846,85.4301556072259,83.89554641387946,85.53747093543194
ENSMUSG00000041849,66.39957073868717,54.1870863888392,58.951886961187626
ENSMUSG00000041852,92.75621534609193,94.95975675192273,93.84725451618672
ENSMUSG00000041857,64.98300840636738,28.885709175460562,10.949740654623502
ENSMUSG00000041859,98.79091396887856,97.25988195313897,96.4371311035593
ENSMUSG00000041870,95.41763548560186,90.98193525308531,94.82740118046861
ENSMUSG00000041872,55.095689500983724,56.487211590055445,57.35646574852441
ENSMUSG00000041879,93.54319441960294,91.81899481309247,93.18905383652299
ENSMUSG00000041881,90.38096941513146,89.26489000178859,87.54426757288499
ENSMUSG00000041886,49.797889465211945,53.40368449293508,54.56626721516723
ENSMUSG00000041889,45.6769808620998,30.981935253085314,18.23287426220712
ENSMUSG00000041890,97.97174029690574,97.33857986049007,98.34376676802003
ENSMUSG00000041891,88.52083705956001,85.78071901269898,86.34233589697729
ENSMUSG00000041895,70.58844571632982,70.04471472008585,66.01681273475228
ENSMUSG00000041907,60.05008048649615,55.217313539617244,59.964228223931315
ENSMUSG00000041911,35.700232516544446,26.99695939903416,30.76015024145949
ENSMUSG00000041912,68.32766946878913,69.17546056161689,65.39438383115723
ENSMUSG00000041915,85.71990699338222,86.00608120193168,86.23502056877123
ENSMUSG00000041920,70.71364693257021,73.56823466285101,69.78715793239134
ENSMUSG00000041921,87.0935431944196,87.33321409407976,89.17903773922376
ENSMUSG00000041923,17.449472366302988,44.13521731353961,43.66660704703988
ENSMUSG00000041926,90.09837238418888,83.10499016276158,87.28671078519048
ENSMUSG00000041930,41.1912001430871,18.5047397603291,31.51851189411554
ENSMUSG00000041935,86.32802718654982,86.4639599356108,86.3637989626185
ENSMUSG00000041936,68.28116615989984,79.38472545161868,75.44267572884993
ENSMUSG00000041939,64.7433375067072,74.029690574137,68.15238776605258
ENSMUSG00000041945,52.130209264890006,56.53371489894473,51.71525666249329
ENSMUSG00000041949,76.26542657842961,75.88266857449473,74.30513324986585
ENSMUSG00000041954,70.42031836880702,72.50581291361115,77.26703630835271
ENSMUSG00000041957,25.616168842783043,61.91379001967447,55.109998211411195
ENSMUSG00000041958,90.21641924521553,91.22160615274548,89.16115185118942
ENSMUSG00000041959,93.64693257020211,91.668753353604,92.73475228045072
ENSMUSG00000041961,87.92702557681989,85.99177249150421,86.53192631014129
ENSMUSG00000041966,80.20032194598463,82.3716687533536,80.84779109282776
ENSMUSG00000041974,81.709890896083,73.840100160973,76.065104632445
ENSMUSG00000041975,65.11178680021463,64.65390806653551,64.35342514755857
ENSMUSG00000041977,63.98497585405115,62.80808442139152,62.883205151135755
ENSMUSG00000041986,19.935610803076372,22.647111429082454,11.668753353604007
ENSMUSG00000041992,54.144160257556784,60.4829189769272,53.31783223037023
ENSMUSG00000041995,68.53872294759434,70.57771418350922,69.66553389375783
ENSMUSG00000041997,78.29368628152388,76.83419781792166,76.97728492219639
ENSMUSG00000042002,36.930781613307104,28.39921302092649,17.267036308352708
ENSMUSG00000042010,56.82704346270793,60.38633518154176,59.205866571275266
ENSMUSG00000042015,81.3164013593275,83.62368091575748,84.67894830978359
ENSMUSG00000042029,85.61974602038991,75.2566624932928,70.42389554641389
ENSMUSG00000042032,93.90448935789661,92.97800035771776,94.41602575567877
ENSMUSG00000042035,60.87283133607584,72.45573242711501,67.60150241459488
ENSMUSG00000042042,74.70219996422823,74.58415310320157,74.9740654623502
ENSMUSG00000042043,82.37882310856735,82.95474870327311,83.07637274190664
ENSMUSG00000042046,82.2715077803613,81.7885888034341,82.84027901985334
ENSMUSG00000042050,65.06528349132535,68.91074941870863,67.75174387408335
ENSMUSG00000042055,76.3011983544983,81.1804686102665,77.8644249686997
ENSMUSG00000042063,89.6011446968342,87.0041137542479,91.91915578608479
ENSMUSG00000042064,33.17474512609551,38.3580754784475,10.939009121802897
ENSMUSG00000042066,62.27150778036129,63.716687533536046,63.65945269182615
ENSMUSG00000042073,71.98354498300841,74.06903952781255,71.94061885172599
ENSMUSG00000042078,43.48774816669648,45.45519585047398,45.36218923269541
ENSMUSG00000042079,99.56716150956895,99.47773206939725,99.45626900375603
ENSMUSG00000042082,84.02790198533357,71.91915578608477,73.0638526202826
ENSMUSG00000042096,47.75889822929709,51.04990162761581,52.072974423180106
ENSMUSG00000042097,65.66267215167233,65.90234305133251,64.32123054909677
ENSMUSG00000042099,63.874083348238244,68.70685029511715,69.50813807905563
ENSMUSG00000042102,27.69093185476659,29.572527275979255,32.31979967805402
ENSMUSG00000042104,60.80486496154535,66.0704703988553,64.97585405115363
ENSMUSG00000042105,78.49043104990163,75.65730638526202,78.70863888392059
ENSMUSG00000042106,80.42568413521731,88.24897156143803,85.65194061885173
ENSMUSG00000042109,56.24396351278841,54.87748166696477,55.90413164013594
ENSMUSG00000042111,84.31407619388303,82.24646753711322,85.76641030227151
ENSMUSG00000042115,8.270434627079235,9.540332677517439,0.0
ENSMUSG00000042116,53.59685208370596,61.89590413164014,55.55714541226971
ENSMUSG00000042118,59.77821498837417,56.31908424253265,58.89107494187087
ENSMUSG00000042121,74.69862278662136,84.36415668037918,82.42174923984976
ENSMUSG00000042124,0.0,25.07601502414595,0.0
ENSMUSG00000042129,86.78590592022893,69.41513146127706,82.3716687533536
