gen_name,classical monocyte,lung macrophage
ENSMUSG00000027679,90.59324155193993,91.25907384230287
ENSMUSG00000027680,78.60826032540675,82.08760951188985
ENSMUSG00000027684,66.44305381727159,18.02753441802253
ENSMUSG00000027692,45.546933667083856,30.6433041301627
ENSMUSG00000027694,3.9148936170212765,15.509386733416772
ENSMUSG00000027695,81.46182728410513,86.97371714643303
ENSMUSG00000027698,68.22528160200251,90.62828535669587
ENSMUSG00000027699,27.524405506883603,27.3441802252816
ENSMUSG00000027702,36.80600750938673,6.13767209011264
ENSMUSG00000027706,97.48185231539425,95.9749687108886
ENSMUSG00000027708,75.98498122653316,72.35043804755945
ENSMUSG00000027709,56.49061326658323,58.908635794743425
ENSMUSG00000027710,76.21026282853566,87.44430538172716
ENSMUSG00000027712,98.33792240300376,98.9386733416771
ENSMUSG00000027713,23.74468085106383,37.07133917396746
ENSMUSG00000027714,70.74843554443055,73.9424280350438
ENSMUSG00000027715,31.06382978723404,40.7459324155194
ENSMUSG00000027716,15.944931163954942,0.0
ENSMUSG00000027720,35.65957446808511,42.27284105131414
ENSMUSG00000027722,43.06883604505632,51.148936170212764
ENSMUSG00000027737,72.40050062578223,79.7747183979975
ENSMUSG00000027739,90.37797246558198,91.79474342928661
ENSMUSG00000027742,59.54943679599499,61.90738423028787
ENSMUSG00000027746,88.2503128911139,88.86107634543178
ENSMUSG00000027750,65.53191489361701,18.62828535669587
ENSMUSG00000027751,71.48435544430538,74.73842302878599
ENSMUSG00000027752,75.73967459324156,80.5206508135169
ENSMUSG00000027763,95.45431789737171,96.13016270337923
ENSMUSG00000027765,28.956195244055067,19.72465581977472
ENSMUSG00000027770,74.43304130162703,70.2127659574468
ENSMUSG00000027774,63.4342928660826,53.59699624530664
ENSMUSG00000027775,78.48811013767208,91.67459324155193
ENSMUSG00000027776,36.4055068836045,26.738423028785984
ENSMUSG00000027777,59.41927409261577,17.25156445556946
ENSMUSG00000027778,53.60700876095119,47.40926157697121
ENSMUSG00000027782,90.6433041301627,92.360450563204
ENSMUSG00000027784,44.24030037546934,38.72340425531915
ENSMUSG00000027787,75.53942428035045,82.23279098873591
ENSMUSG00000027792,19.909887359199,8.565707133917396
ENSMUSG00000027793,9.622027534418022,0.0
ENSMUSG00000027796,34.39299123904881,22.362953692115145
ENSMUSG00000027797,49.96745932415519,39.0287859824781
ENSMUSG00000027799,70.38297872340425,57.87734668335419
ENSMUSG00000027800,98.86357947434293,55.23904881101377
ENSMUSG00000027803,83.51939924906132,53.7622027534418
ENSMUSG00000027804,78.68335419274092,74.42302878598248
ENSMUSG00000027805,52.86608260325407,25.351689612015022
ENSMUSG00000027806,82.31789737171465,88.24030037546933
ENSMUSG00000027808,96.5657071339174,96.38047559449312
ENSMUSG00000027809,68.41551939924906,68.63579474342929
ENSMUSG00000027810,88.69586983729663,92.05006257822278
ENSMUSG00000027811,67.28911138923654,81.92740926157697
ENSMUSG00000027820,87.7747183979975,90.78347934918648
ENSMUSG00000027822,62.968710888610765,57.37171464330413
ENSMUSG00000027823,71.25907384230288,72.47058823529412
ENSMUSG00000027824,36.005006257822274,49.81226533166458
ENSMUSG00000027827,30.638297872340424,37.74718397997497
ENSMUSG00000027828,92.55068836045056,93.09637046307884
ENSMUSG00000027829,97.6520650813517,98.05256570713392
ENSMUSG00000027831,28.420525657071337,40.065081351689614
ENSMUSG00000027832,54.913642052565706,10.913642052565708
ENSMUSG00000027834,27.32916145181477,30.39799749687109
ENSMUSG00000027835,93.60200250312892,91.73967459324155
ENSMUSG00000027840,15.824780976220277,0.0
ENSMUSG00000027843,63.39924906132666,76.1351689612015
ENSMUSG00000027845,48.821026282853566,54.17772215269087
ENSMUSG00000027848,82.73842302878597,94.01752190237798
ENSMUSG00000027852,94.63829787234043,92.49061326658324
ENSMUSG00000027854,83.63954943679599,77.8322903629537
ENSMUSG00000027855,0.0,4.961201501877347
ENSMUSG00000027858,80.76595744680851,30.062578222778473
ENSMUSG00000027859,23.939924906132664,0.0
ENSMUSG00000027860,61.96745932415519,26.608260325406757
ENSMUSG00000027863,45.84230287859825,77.33667083854819
ENSMUSG00000027864,86.78347934918649,56.34543178973716
ENSMUSG00000027865,57.43178973717147,54.858573216520654
ENSMUSG00000027867,49.60700876095119,8.235294117647058
ENSMUSG00000027875,62.17772215269086,28.901126408010015
ENSMUSG00000027878,85.2215269086358,87.03379224030037
ENSMUSG00000027879,85.58698372966208,84.94117647058823
ENSMUSG00000027881,87.09887359198999,91.84480600750938
ENSMUSG00000027882,85.0162703379224,89.8072590738423
ENSMUSG00000027883,52.976220275344176,44.82603254067585
ENSMUSG00000027884,73.6470588235294,77.60700876095119
ENSMUSG00000027886,36.99624530663329,0.0
ENSMUSG00000027889,48.040050062578224,52.63579474342929
ENSMUSG00000027890,44.20525657071339,50.14768460575719
ENSMUSG00000027893,71.31914893617022,69.06132665832291
ENSMUSG00000027894,13.151439299123904,0.0
ENSMUSG00000027895,8.080100125156447,0.0
ENSMUSG00000027896,20.515644555694617,7.609511889862327
ENSMUSG00000027900,93.33667083854819,89.8523153942428
ENSMUSG00000027901,37.221526908635795,43.64956195244055
ENSMUSG00000027905,47.38423028785982,42.69336670838548
ENSMUSG00000027907,99.17897371714643,98.1026282853567
ENSMUSG00000027931,87.26408010012516,52.46558197747184
ENSMUSG00000027932,47.91989987484355,33.571964956195245
ENSMUSG00000027933,62.05256570713392,58.42803504380476
ENSMUSG00000027935,68.0,63.76470588235294
ENSMUSG00000027936,62.54317897371715,71.19399249061327
ENSMUSG00000027937,91.69962453066333,91.41426783479349
ENSMUSG00000027938,21.401752190237797,28.125156445556946
ENSMUSG00000027939,44.95619524405507,44.9712140175219
ENSMUSG00000027940,98.35794743429287,98.38297872340426
ENSMUSG00000027942,84.75093867334168,85.2665832290363
ENSMUSG00000027944,79.74468085106383,82.54317897371715
ENSMUSG00000027947,82.61326658322903,94.1927409261577
ENSMUSG00000027950,9.627033792240299,26.763454317897374
ENSMUSG00000027951,62.14768460575719,61.92240300375469
ENSMUSG00000027952,83.2090112640801,81.23654568210263
ENSMUSG00000027953,91.92991239048811,86.09261576971214
ENSMUSG00000027954,83.35419274092615,26.84355444305382
ENSMUSG00000027955,66.3479349186483,40.140175219023774
ENSMUSG00000027956,29.241551939924904,45.21151439299123
ENSMUSG00000027957,62.17271589486859,65.99749687108886
ENSMUSG00000027959,46.8936170212766,70.38297872340425
ENSMUSG00000027961,17.406758448060074,28.0450563204005
ENSMUSG00000027962,93.98748435544431,94.57822277847309
ENSMUSG00000027963,43.5944931163955,43.62453066332917
ENSMUSG00000027966,6.978723404255319,8.580725907384231
ENSMUSG00000027968,75.71464330413016,82.04755944931163
ENSMUSG00000027971,21.306633291614517,32.18523153942428
ENSMUSG00000027977,0.0,23.60951188986233
ENSMUSG00000027978,53.41176470588235,17.51188986232791
ENSMUSG00000027981,71.33416770963704,76.03003754693367
ENSMUSG00000027983,38.09762202753441,47.84480600750939
ENSMUSG00000027984,88.36545682102627,79.65456821026284
ENSMUSG00000027985,36.90613266583229,48.32540675844806
ENSMUSG00000027993,68.21526908635795,59.56946182728411
ENSMUSG00000027994,84.44055068836045,93.05632040050062
ENSMUSG00000027995,82.09261576971214,97.95744680851064
ENSMUSG00000027996,60.78598247809762,0.0
ENSMUSG00000027997,82.31289111389236,69.72715894868585
ENSMUSG00000027998,62.48310387984981,57.792240300375475
ENSMUSG00000027999,74.14267834793492,66.08760951188987
ENSMUSG00000028003,48.846057571964955,38.14267834793492
ENSMUSG00000028005,60.120150187734666,18.11764705882353
ENSMUSG00000028007,74.71839799749687,61.31163954943679
ENSMUSG00000028010,76.8360450563204,77.68210262828535
ENSMUSG00000028011,6.713391739674593,5.526908635794744
ENSMUSG00000028012,3.444305381727159,26.317897371714643
ENSMUSG00000028013,79.01877346683355,73.00125156445557
ENSMUSG00000028015,77.8072590738423,79.89987484355444
ENSMUSG00000028016,64.16520650813517,77.64705882352942
ENSMUSG00000028017,21.847309136420527,17.642052565707132
ENSMUSG00000028018,36.225281602002504,47.06883604505632
ENSMUSG00000028019,18.498122653316646,62.10763454317897
ENSMUSG00000028020,30.36295369211515,34.99874843554443
ENSMUSG00000028024,74.47809762202753,40.6107634543179
ENSMUSG00000028028,33.51188986232791,57.10137672090113
ENSMUSG00000028029,84.60575719649562,86.72841051314143
ENSMUSG00000028030,66.84856070087609,71.77471839799749
ENSMUSG00000028031,30.658322903629536,28.34543178973717
ENSMUSG00000028032,76.50563204005006,79.48936170212765
ENSMUSG00000028033,4.165206508135169,13.837296620775971
ENSMUSG00000028034,91.819774718398,92.89612015018773
ENSMUSG00000028035,85.6270337922403,79.43929912390489
ENSMUSG00000028036,40.93617021276596,30.963704630788484
ENSMUSG00000028037,67.01376720901126,14.237797246558198
ENSMUSG00000028039,14.087609511889863,0.0
ENSMUSG00000028040,34.48811013767209,21.92240300375469
ENSMUSG00000028041,91.64956195244055,91.62953692115144
ENSMUSG00000028042,62.21276595744681,67.30913642052566
ENSMUSG00000028044,67.44931163954944,70.49812265331664
ENSMUSG00000028047,70.13767209011264,34.73341677096371
ENSMUSG00000028048,65.11138923654568,77.26157697121401
ENSMUSG00000028049,82.71339173967459,83.97997496871089
ENSMUSG00000028051,9.126408010012515,8.65081351689612
ENSMUSG00000028053,88.57071339173967,89.45181476846058
ENSMUSG00000028057,82.6433041301627,76.37546933667085
ENSMUSG00000028059,85.54192740926158,87.55444305381728
ENSMUSG00000028060,83.04380475594493,87.2991239048811
ENSMUSG00000028062,94.97872340425532,96.0
ENSMUSG00000028063,96.76095118898623,99.29411764705883
ENSMUSG00000028064,66.61827284105132,90.52315394242804
ENSMUSG00000028066,58.913642052565706,78.70337922403003
ENSMUSG00000028068,36.91113892365457,45.74718397997497
ENSMUSG00000028069,51.29912390488111,59.73466833541927
ENSMUSG00000028070,88.76595744680851,87.76470588235294
ENSMUSG00000028071,33.28660826032541,39.289111389236545
ENSMUSG00000028072,25.687108886107634,0.0
ENSMUSG00000028073,55.374217772215275,26.002503128911137
ENSMUSG00000028076,62.272841051314145,68.9712140175219
ENSMUSG00000028078,18.48811013767209,5.206508135168962
ENSMUSG00000028080,54.433041301627036,53.50688360450563
ENSMUSG00000028081,99.65456821026282,99.6145181476846
ENSMUSG00000028082,70.94367959949938,39.22403003754694
ENSMUSG00000028085,36.93617021276596,50.29787234042553
ENSMUSG00000028086,62.773466833541924,60.5657071339174
ENSMUSG00000028088,67.12390488110138,58.43304130162703
ENSMUSG00000028089,48.490613266583225,49.87734668335419
ENSMUSG00000028093,82.25281602002504,83.95494367959951
ENSMUSG00000028096,56.98623279098874,57.85732165206509
ENSMUSG00000028098,87.6145181476846,83.95994993742177
ENSMUSG00000028099,66.70337922403003,71.63454317897371
ENSMUSG00000028100,28.59073842302879,10.57822277847309
ENSMUSG00000028101,55.55444305381727,48.36545682102628
ENSMUSG00000028102,63.879849812265334,58.1927409261577
ENSMUSG00000028104,80.67083854818523,81.7822277847309
ENSMUSG00000028106,67.03879849812266,63.97496871088861
ENSMUSG00000028107,49.95744680851064,57.11138923654568
ENSMUSG00000028108,90.57822277847309,92.87609511889863
ENSMUSG00000028111,59.799749687108886,74.45306633291614
ENSMUSG00000028114,38.41301627033793,50.86357947434293
ENSMUSG00000028115,27.3441802252816,7.519399249061327
ENSMUSG00000028121,54.34793491864831,70.5081351689612
ENSMUSG00000028124,84.17021276595744,83.02377972465582
ENSMUSG00000028125,22.72340425531915,0.0
ENSMUSG00000028126,74.25782227784731,66.92365456821027
ENSMUSG00000028127,82.82853566958698,59.5244055068836
ENSMUSG00000028128,74.77346683354192,42.052565707133915
ENSMUSG00000028132,45.27158948685857,7.444305381727159
ENSMUSG00000028133,27.71964956195244,31.294117647058822
ENSMUSG00000028134,59.674593241551946,67.52941176470588
ENSMUSG00000028136,71.48936170212767,74.87859824780976
ENSMUSG00000028138,86.16270337922403,85.5619524405507
ENSMUSG00000028139,76.44055068836046,23.244055068836044
ENSMUSG00000028140,78.29286608260325,80.5657071339174
ENSMUSG00000028141,35.08385481852315,50.428035043804755
ENSMUSG00000028145,99.31914893617021,99.459324155194
ENSMUSG00000028148,8.170212765957446,0.0
ENSMUSG00000028149,75.37922403003755,84.46057571964957
ENSMUSG00000028150,36.17021276595745,6.548185231539424
ENSMUSG00000028152,64.37046307884856,58.753441802252816
ENSMUSG00000028156,90.1927409261577,97.63204005006257
ENSMUSG00000028158,34.35794743429287,41.95744680851064
ENSMUSG00000028159,57.837296620775966,79.5944931163955
ENSMUSG00000028161,94.09261576971214,94.04755944931163
ENSMUSG00000028163,92.01001251564456,97.98748435544431
ENSMUSG00000028164,54.27784730913642,71.8397997496871
ENSMUSG00000028165,93.07634543178975,92.30037546933667
ENSMUSG00000028167,35.504380475594495,39.3892365456821
ENSMUSG00000028173,88.96620775969963,85.93241551939926
ENSMUSG00000028175,18.90863579474343,22.523153942428035
ENSMUSG00000028176,34.132665832290364,57.917396745932415
ENSMUSG00000028179,38.92365456821027,14.693366708385483
ENSMUSG00000028180,82.55819774718398,85.42678347934918
ENSMUSG00000028182,19.44931163954944,18.287859824780977
ENSMUSG00000028184,86.25281602002504,56.23529411764706
ENSMUSG00000028185,2.7133917396745932,10.868585732165206
ENSMUSG00000028186,7.8748435544430535,0.0
ENSMUSG00000028187,80.59073842302878,75.25907384230288
ENSMUSG00000028188,54.03754693366708,71.67959949937422
ENSMUSG00000028189,59.158948685857325,69.61702127659575
ENSMUSG00000028191,94.2127659574468,95.46433041301627
ENSMUSG00000028194,80.93617021276596,32.901126408010015
ENSMUSG00000028195,97.1964956195244,74.60826032540676
ENSMUSG00000028199,41.06633291614518,50.04755944931164
ENSMUSG00000028207,85.09637046307886,91.34918648310388
ENSMUSG00000028211,61.29161451814768,48.29536921151439
ENSMUSG00000028212,28.946182728410513,31.048811013767207
ENSMUSG00000028214,95.21401752190238,81.85732165206508
ENSMUSG00000028217,7.559449311639549,0.0
ENSMUSG00000028218,73.70212765957447,48.926157697121404
ENSMUSG00000028221,74.08760951188987,71.83479349186483
ENSMUSG00000028223,70.58823529411765,66.67834793491865
ENSMUSG00000028224,61.08635794743429,62.03754693366709
ENSMUSG00000028226,25.381727158948685,14.362953692115143
ENSMUSG00000028228,87.0037546933667,83.44430538172716
ENSMUSG00000028229,60.6107634543179,64.18523153942428
ENSMUSG00000028232,66.06257822277848,70.01251564455569
ENSMUSG00000028233,67.7496871088861,79.17396745932416
ENSMUSG00000028234,99.3441802252816,99.47434292866083
ENSMUSG00000028238,23.073842302878596,81.81226533166458
ENSMUSG00000028243,52.876095118898625,42.16770963704631
ENSMUSG00000028245,64.42553191489363,63.04380475594493
ENSMUSG00000028247,42.71839799749687,45.88735919899875
ENSMUSG00000028248,92.66082603254068,90.0775969962453
ENSMUSG00000028249,97.70713391739675,98.78848560700875
ENSMUSG00000028251,67.87484355444306,68.05506883604505
ENSMUSG00000028252,78.56821026282853,76.94117647058823
ENSMUSG00000028256,45.69712140175219,45.99249061326658
ENSMUSG00000028261,68.62578222778473,63.699624530663336
ENSMUSG00000028262,29.60200250312891,28.225281602002504
ENSMUSG00000028264,10.868585732165206,20.780976220275342
ENSMUSG00000028266,92.94117647058823,89.27158948685857
ENSMUSG00000028268,81.11639549436796,75.63454317897371
ENSMUSG00000028270,92.53566958698373,69.72215269086358
ENSMUSG00000028271,88.36045056320401,89.55193992490614
ENSMUSG00000028273,83.70963704630789,87.56445556946183
ENSMUSG00000028274,56.19524405506884,66.17271589486859
ENSMUSG00000028277,82.71839799749688,85.56695869837296
ENSMUSG00000028278,38.087609511889866,14.423028785982478
ENSMUSG00000028282,62.5982478097622,64.79599499374218
ENSMUSG00000028284,60.075093867334175,66.54317897371715
ENSMUSG00000028289,44.25031289111389,6.503128911138924
ENSMUSG00000028291,85.5369211514393,78.52315394242804
ENSMUSG00000028292,51.744680851063826,54.74843554443054
ENSMUSG00000028293,72.67083854818523,70.31289111389236
ENSMUSG00000028294,47.76470588235294,0.0
ENSMUSG00000028295,62.06758448060074,59.128911138923655
ENSMUSG00000028300,47.1639549436796,72.42553191489361
ENSMUSG00000028309,68.180225281602,73.45682102628285
ENSMUSG00000028312,55.83979974968712,66.16770963704631
ENSMUSG00000028318,37.141426783479346,38.40801001251564
ENSMUSG00000028322,80.34543178973718,78.99874843554443
ENSMUSG00000028327,8.425531914893616,32.72090112640801
ENSMUSG00000028328,80.85106382978722,89.74217772215269
ENSMUSG00000028329,71.01877346683354,73.32665832290363
ENSMUSG00000028330,52.560700876095126,57.817271589486865
ENSMUSG00000028331,47.42928660826033,61.351689612015015
ENSMUSG00000028333,94.65832290362954,94.7584480600751
ENSMUSG00000028334,83.19399249061327,84.02503128911138
ENSMUSG00000028337,45.99749687108886,65.93742177722153
ENSMUSG00000028339,53.60200250312891,44.43554443053817
ENSMUSG00000028341,60.77596996245307,88.36545682102627
ENSMUSG00000028343,90.54317897371715,90.57822277847309
ENSMUSG00000028344,43.98998748435544,54.052565707133915
ENSMUSG00000028345,49.68710888610764,59.58448060075094
ENSMUSG00000028347,72.51564455569462,17.41176470588235
ENSMUSG00000028348,28.04005006257822,0.0
ENSMUSG00000028351,19.90488110137672,12.715894868585732
ENSMUSG00000028354,17.877346683354194,12.595744680851064
ENSMUSG00000028356,13.902377972465581,31.659574468085104
ENSMUSG00000028358,27.028785982478098,8.97622027534418
ENSMUSG00000028359,7.944931163954943,11.04881101376721
ENSMUSG00000028362,8.490613266583228,34.49812265331665
ENSMUSG00000028364,26.1476846057572,10.988735919899876
ENSMUSG00000028367,98.79349186483104,98.23279098873591
ENSMUSG00000028369,51.724655819774725,25.897371714643302
ENSMUSG00000028370,26.533166458072593,21.221526908635795
ENSMUSG00000028373,25.63704630788486,6.3379224030037555
ENSMUSG00000028378,58.08760951188986,61.61702127659574
ENSMUSG00000028381,79.54943679599499,86.61326658322903
ENSMUSG00000028382,93.63704630788486,95.84480600750939
ENSMUSG00000028383,67.22903629536921,69.2665832290363
ENSMUSG00000028385,55.78473091364206,71.59949937421777
ENSMUSG00000028386,13.942428035043806,38.4180225281602
ENSMUSG00000028389,35.10888610763454,32.931163954943685
ENSMUSG00000028391,97.87234042553192,98.08260325406758
ENSMUSG00000028392,53.531914893617014,12.39549436795995
ENSMUSG00000028393,80.01501877346684,61.74217772215269
ENSMUSG00000028394,75.8397997496871,72.76095118898624
ENSMUSG00000028397,52.41051314142678,51.89486858573217
ENSMUSG00000028398,84.41551939924906,91.00375469336672
ENSMUSG00000028399,61.91739674593242,40.34543178973718
ENSMUSG00000028402,61.191489361702125,13.702127659574467
ENSMUSG00000028403,63.5694618272841,67.49937421777221
ENSMUSG00000028405,59.68460575719649,68.36545682102629
ENSMUSG00000028407,81.27158948685857,81.75719649561952
ENSMUSG00000028409,86.84355444305382,85.23654568210263
ENSMUSG00000028410,98.01251564455569,96.4055068836045
ENSMUSG00000028411,58.13767209011264,58.232790988735914
ENSMUSG00000028412,78.9386733416771,72.06007509386734
ENSMUSG00000028413,85.82227784730914,90.99874843554443
ENSMUSG00000028414,60.66583229036296,62.58322903629537
ENSMUSG00000028415,19.559449311639547,0.0
ENSMUSG00000028416,95.98498122653316,93.7622027534418
ENSMUSG00000028417,10.478097622027533,16.060075093867336
ENSMUSG00000028419,95.36921151439299,89.91739674593242
ENSMUSG00000028420,84.03003754693367,71.35919899874844
ENSMUSG00000028423,66.45306633291614,69.32165206508135
ENSMUSG00000028426,88.51063829787233,87.71964956195244
ENSMUSG00000028427,32.710888610763455,52.91113892365457
ENSMUSG00000028430,36.50563204005006,45.45682102628285
ENSMUSG00000028431,59.5244055068836,49.196495619524406
ENSMUSG00000028433,63.15394242803505,64.41051314142679
ENSMUSG00000028434,46.09261576971214,13.16645807259074
ENSMUSG00000028435,16.685857321652065,19.87984981226533
ENSMUSG00000028436,78.98873591989988,82.01251564455569
ENSMUSG00000028437,71.26908635794743,75.91489361702128
ENSMUSG00000028438,31.669586983729666,46.70337922403004
ENSMUSG00000028439,66.3028785982478,60.48560700876096
ENSMUSG00000028441,80.62077596996245,12.555694618272842
ENSMUSG00000028443,57.11138923654568,67.87984981226533
ENSMUSG00000028444,32.40050062578223,16.28035043804756
ENSMUSG00000028445,75.40425531914894,40.32540675844806
ENSMUSG00000028447,95.18397997496871,93.85231539424281
ENSMUSG00000028451,0.0,17.131414267834792
ENSMUSG00000028452,95.39924906132666,94.83854818523155
ENSMUSG00000028453,37.88735919899875,42.60325406758448
ENSMUSG00000028454,38.828535669586984,40.30037546933667
ENSMUSG00000028455,83.11889862327911,81.35168961201502
ENSMUSG00000028456,59.20400500625782,45.566958698372964
ENSMUSG00000028458,58.107634543178975,64.33041301627034
ENSMUSG00000028459,28.826032540675843,95.27409261576972
ENSMUSG00000028460,9.216520650813518,25.95244055068836
ENSMUSG00000028461,82.79849812265331,83.79474342928661
ENSMUSG00000028463,30.843554443053815,48.070087609511894
ENSMUSG00000028464,86.18773466833541,54.56821026282853
ENSMUSG00000028465,95.11889862327911,95.19399249061327
ENSMUSG00000028466,83.60951188986233,82.80350438047559
ENSMUSG00000028467,45.897371714643306,48.13016270337923
ENSMUSG00000028468,45.57697121401752,46.01752190237797
ENSMUSG00000028469,52.54568210262829,28.020025031289116
ENSMUSG00000028470,89.82227784730914,86.87859824780976
ENSMUSG00000028475,46.71339173967459,16.0
ENSMUSG00000028476,50.483103879849814,27.894868585732162
ENSMUSG00000028478,97.88235294117648,98.74843554443054
ENSMUSG00000028479,56.51063829787234,36.72590738423029
ENSMUSG00000028480,84.98122653316645,70.13266583229037
ENSMUSG00000028483,62.36295369211514,49.66708385481852
ENSMUSG00000028484,77.36670838548186,73.7872340425532
ENSMUSG00000028487,46.803504380475594,44.40550688360451
ENSMUSG00000028488,30.202753441802255,14.888610763454318
ENSMUSG00000028494,94.03754693366709,97.20650813516896
ENSMUSG00000028495,99.58448060075094,99.50938673341678
ENSMUSG00000028496,58.17271589486859,45.732165206508135
ENSMUSG00000028497,81.34167709637047,91.08886107634542
ENSMUSG00000028514,58.5081351689612,64.64080100125157
ENSMUSG00000028517,95.40425531914893,62.68335419274093
ENSMUSG00000028518,48.53566958698373,13.30162703379224
ENSMUSG00000028521,50.302878598247815,54.828535669586984
ENSMUSG00000028522,91.32916145181477,91.26408010012516
ENSMUSG00000028524,58.077596996245305,57.727158948685855
ENSMUSG00000028525,94.35294117647058,96.16020025031288
ENSMUSG00000028527,10.888610763454318,0.0
ENSMUSG00000028528,16.62077596996245,0.0
ENSMUSG00000028530,93.23153942428036,94.77346683354193
ENSMUSG00000028532,50.07259073842303,15.824780976220277
ENSMUSG00000028536,46.51814768460576,13.04630788485607
ENSMUSG00000028538,51.769712140175216,57.33667083854819
ENSMUSG00000028539,20.946182728410513,14.222778473091363
ENSMUSG00000028540,30.51314142678348,39.12390488110138
ENSMUSG00000028541,43.50938673341677,20.140175219023778
ENSMUSG00000028542,41.00125156445557,12.155193992490613
ENSMUSG00000028545,40.58072590738423,19.39924906132666
ENSMUSG00000028546,0.0,49.0162703379224
ENSMUSG00000028549,63.37922403003755,63.40425531914894
ENSMUSG00000028550,64.3854818523154,65.41176470588236
ENSMUSG00000028551,73.12640801001251,67.22403003754694
ENSMUSG00000028552,82.88360450563204,88.72090112640801
ENSMUSG00000028553,13.652065081351688,19.559449311639547
ENSMUSG00000028555,51.479349186483105,22.548185231539424
ENSMUSG00000028556,69.5369211514393,80.46057571964957
ENSMUSG00000028557,89.09637046307884,76.7909887359199
ENSMUSG00000028558,15.779724655819773,14.963704630788484
ENSMUSG00000028559,90.87359198998747,85.63204005006257
ENSMUSG00000028560,72.7259073842303,65.5369211514393
ENSMUSG00000028563,90.69336670838548,90.3279098873592
ENSMUSG00000028565,89.00625782227785,72.7259073842303
ENSMUSG00000028567,77.92740926157697,78.72841051314143
ENSMUSG00000028568,78.76345431789737,77.1063829787234
ENSMUSG00000028572,36.30037546933667,27.824780976220275
ENSMUSG00000028573,35.56445556946183,56.43053817271589
ENSMUSG00000028575,5.872340425531915,10.44305381727159
ENSMUSG00000028576,60.09511889862328,50.47309136420526
ENSMUSG00000028577,70.78848560700877,75.6195244055069
ENSMUSG00000028578,64.86107634543178,56.210262828535676
ENSMUSG00000028580,79.00375469336672,79.05882352941175
ENSMUSG00000028581,97.11639549436796,99.0037546933667
ENSMUSG00000028582,56.5657071339174,68.80600750938673
ENSMUSG00000028583,78.82853566958698,74.09261576971214
ENSMUSG00000028587,15.359198998748436,28.71088861076345
ENSMUSG00000028597,72.9261576971214,50.03254067584481
ENSMUSG00000028599,87.19399249061327,92.63078848560701
ENSMUSG00000028600,68.01001251564456,15.474342928660825
ENSMUSG00000028601,58.70838548185231,32.32540675844806
ENSMUSG00000028602,22.16270337922403,15.058823529411763
ENSMUSG00000028603,97.3566958698373,96.51063829787235
ENSMUSG00000028607,47.07884856070088,46.78848560700876
ENSMUSG00000028608,81.30663329161452,79.58948685857322
ENSMUSG00000028609,90.75344180225282,89.79724655819776
ENSMUSG00000028613,31.679599499374216,42.48310387984981
ENSMUSG00000028614,40.78598247809762,46.74342928660826
ENSMUSG00000028617,56.06007509386733,48.896120150187734
ENSMUSG00000028618,98.11264080100125,97.26157697121401
ENSMUSG00000028619,53.33166458072591,61.972465581977474
ENSMUSG00000028621,42.80851063829787,49.35168961201502
ENSMUSG00000028622,67.32916145181477,69.27659574468085
ENSMUSG00000028629,33.02127659574468,36.98623279098874
ENSMUSG00000028630,80.08510638297872,85.58197747183979
ENSMUSG00000028631,20.0,6.803504380475594
ENSMUSG00000028633,63.68961201501877,41.16145181476846
ENSMUSG00000028634,64.65081351689612,83.58948685857321
ENSMUSG00000028635,20.55569461827284,20.16020025031289
ENSMUSG00000028636,43.56946182728411,40.575719649561954
ENSMUSG00000028637,49.38673341677096,24.690863579474343
ENSMUSG00000028639,99.35419274092617,98.97872340425532
ENSMUSG00000028641,56.9712140175219,51.57947434292866
ENSMUSG00000028643,87.76470588235294,91.7747183979975
ENSMUSG00000028644,3.6145181476846053,48.335419274092615
ENSMUSG00000028645,67.46433041301627,78.72340425531915
ENSMUSG00000028646,76.68085106382979,91.80976220275345
ENSMUSG00000028647,80.68585732165207,72.10513141426783
ENSMUSG00000028648,95.69461827284104,93.57196495619525
ENSMUSG00000028649,94.60826032540676,91.24906132665832
ENSMUSG00000028651,77.25657071339174,77.09136420525657
ENSMUSG00000028653,42.07759699624531,55.17396745932416
ENSMUSG00000028654,21.546933667083852,41.09637046307885
ENSMUSG00000028655,42.48310387984981,18.292866082603254
ENSMUSG00000028656,78.88861076345431,87.19399249061327
ENSMUSG00000028657,90.8035043804756,95.55444305381727
ENSMUSG00000028664,36.14017521902378,38.97371714643304
ENSMUSG00000028668,73.54192740926158,77.15644555694618
ENSMUSG00000028669,70.63329161451814,75.30413016270337
ENSMUSG00000028670,80.3854818523154,81.47684605757196
ENSMUSG00000028671,44.55569461827284,48.415519399249064
ENSMUSG00000028672,81.3316645807259,87.03879849812265
ENSMUSG00000028673,92.96620775969963,95.8397997496871
ENSMUSG00000028675,89.00125156445557,83.27409261576972
ENSMUSG00000028676,89.67709637046309,87.58948685857322
ENSMUSG00000028677,73.47684605757196,73.27158948685857
ENSMUSG00000028678,18.342928660826033,42.618272841051315
ENSMUSG00000028680,80.63579474342929,88.3804755944931
ENSMUSG00000028681,29.61201501877347,9.16145181476846
ENSMUSG00000028683,55.43929912390488,59.00876095118899
ENSMUSG00000028684,72.61576971214018,70.00750938673342
ENSMUSG00000028687,28.325406758448057,32.11013767209011
ENSMUSG00000028688,49.87734668335419,52.821026282853566
ENSMUSG00000028689,50.778473091364205,67.94993742177722
ENSMUSG00000028690,32.59574468085106,46.76846057571965
ENSMUSG00000028691,98.87359198998749,98.83854818523153
