gen_name,"neuronal, glial and vascular cells"
ENSG00000131149,85.26634688210048
ENSG00000131152,21.393587477909616
ENSG00000131153,54.107548598838676
ENSG00000131165,72.46654885130017
ENSG00000131171,79.87376925018934
ENSG00000131174,94.22368088866448
ENSG00000131187,15.647563746528654
ENSG00000131188,59.55061853067407
ENSG00000131196,24.24135319363797
ENSG00000131203,98.45998485231003
ENSG00000131233,27.962635698056047
ENSG00000131236,91.65362282251957
ENSG00000131238,87.29613733905579
ENSG00000131242,82.45392577631911
ENSG00000131263,62.89320878566018
ENSG00000131269,61.05023983842464
ENSG00000131323,65.04418076243374
ENSG00000131351,40.38374147942439
ENSG00000131368,91.59808129260287
ENSG00000131370,79.82832618025752
ENSG00000131373,75.74349911638475
ENSG00000131374,68.75031557687453
ENSG00000131375,90.10855844483716
ENSG00000131378,53.19363797020954
ENSG00000131381,71.82529664226206
ENSG00000131386,65.71067912143398
ENSG00000131389,98.7275940419086
ENSG00000131398,38.7831355718253
ENSG00000131400,23.266851805099723
ENSG00000131401,21.257258268114114
ENSG00000131408,75.54657914668013
ENSG00000131409,39.60111083059834
ENSG00000131435,39.984852310022724
ENSG00000131437,91.96667508204999
ENSG00000131446,88.20499873769249
ENSG00000131459,24.493814693259278
ENSG00000131462,56.79373895480939
ENSG00000131467,62.90835647563746
ENSG00000131469,97.60161575359759
ENSG00000131470,46.043928300934105
ENSG00000131471,13.82984094925524
ENSG00000131473,50.588235294117645
ENSG00000131475,75.19818227720273
ENSG00000131477,38.08129260287806
ENSG00000131480,17.409745013885384
ENSG00000131495,93.07245645039131
ENSG00000131503,83.15071951527392
ENSG00000131504,82.78717495581924
ENSG00000131507,98.06614491290078
ENSG00000131508,94.052007068922
ENSG00000131558,96.31911133552134
ENSG00000131584,96.33425902549861
ENSG00000131591,39.27796011108306
ENSG00000131620,20.414036859378946
ENSG00000131626,96.49583438525625
ENSG00000131634,21.398636707902043
ENSG00000131650,36.91492047462762
ENSG00000131652,33.08760414036859
ENSG00000131653,54.62761928805857
ENSG00000131669,63.12547336531179
ENSG00000131697,59.44963393082555
ENSG00000131711,98.8437263317344
ENSG00000131721,18.5912648321131
ENSG00000131724,62.57005806614492
ENSG00000131725,44.85231002272154
ENSG00000131730,26.059075990911385
ENSG00000131732,70.38121686442818
ENSG00000131748,64.84726079272912
ENSG00000131759,54.86998232769502
ENSG00000131771,46.40242363039636
ENSG00000131773,83.08003029537996
ENSG00000131778,51.32542287301186
ENSG00000131779,43.29714718505428
ENSG00000131781,22.792224185811662
ENSG00000131788,48.285786417571316
ENSG00000131791,60.863418328704874
ENSG00000131797,75.37995455693007
ENSG00000131828,85.4632668518051
ENSG00000131831,50.97702600353446
ENSG00000131844,60.47462761928806
ENSG00000131845,33.27947488008079
ENSG00000131848,53.70865942943701
ENSG00000131849,19.18707397121939
ENSG00000131871,91.49709669275435
ENSG00000131873,51.62837667255743
ENSG00000131876,78.5710679121434
ENSG00000131899,47.87679878818481
ENSG00000131910,17.95506185306741
ENSG00000131914,17.278465034082302
ENSG00000131931,49.406715475889925
ENSG00000131941,72.65841959101238
ENSG00000131943,56.51098207523353
ENSG00000131944,23.206261045190608
ENSG00000131951,17.551123453673316
ENSG00000131966,89.50265084574602
ENSG00000131969,84.00403938399394
ENSG00000131979,7.331481949002777
ENSG00000131981,88.09896490785155
ENSG00000132000,55.521332996718
ENSG00000132002,94.94572077758143
ENSG00000132003,41.90860893713709
ENSG00000132004,39.651603130522595
ENSG00000132005,67.6243372885635
ENSG00000132010,29.184549356223176
ENSG00000132016,38.69729866195405
ENSG00000132017,54.47614238828579
ENSG00000132024,92.29992426155012
ENSG00000132026,95.6172683665741
ENSG00000132031,13.032062610451906
ENSG00000132109,16.02120676596819
ENSG00000132122,77.8389295632416
ENSG00000132128,73.96112092905832
ENSG00000132141,35.67280989649079
ENSG00000132153,83.31229487503155
ENSG00000132155,89.63898005554152
ENSG00000132164,61.64604897753093
ENSG00000132170,13.536985609694522
ENSG00000132182,67.21534965917697
ENSG00000132196,78.25801565261298
ENSG00000132199,91.9868720020197
ENSG00000132205,2.9184549356223175
ENSG00000132207,47.0083312294875
ENSG00000132254,76.68265589497601
ENSG00000132256,25.86215602120677
ENSG00000132274,81.47437515778844
ENSG00000132275,64.99873769250189
ENSG00000132286,74.76394849785409
ENSG00000132294,95.80408987629386
ENSG00000132297,37.36935117394597
ENSG00000132300,88.50290330724565
ENSG00000132305,80.80787679878819
ENSG00000132313,65.1552638222671
ENSG00000132321,51.78490280232264
ENSG00000132323,74.83968694774047
ENSG00000132326,60.82807371875789
ENSG00000132329,30.89118909366322
ENSG00000132330,45.78641757132038
ENSG00000132334,34.66801312799798
ENSG00000132341,96.12219136581672
ENSG00000132356,73.54203483968695
ENSG00000132357,18.25296642262055
ENSG00000132359,50.02777076495835
ENSG00000132361,63.50416561474375
ENSG00000132376,52.90583186064125
ENSG00000132382,42.17116889674325
ENSG00000132383,71.81014895228478
ENSG00000132386,77.30371118404443
ENSG00000132388,63.87275940419086
ENSG00000132394,46.91744508962383
ENSG00000132405,51.22948750315577
ENSG00000132406,61.45922746781116
ENSG00000132423,50.133804594799294
ENSG00000132424,99.10123706134814
ENSG00000132429,11.446604392830094
ENSG00000132432,88.39182024741227
ENSG00000132434,48.386771017419846
ENSG00000132436,56.4857359252714
ENSG00000132437,97.90961878313557
ENSG00000132463,64.45342085331987
ENSG00000132466,89.01792476647312
ENSG00000132467,67.8162080282757
ENSG00000132470,56.33425902549861
ENSG00000132471,93.59252713961122
ENSG00000132475,99.85862156021207
ENSG00000132478,71.1587982832618
ENSG00000132481,37.38954809391568
ENSG00000132485,97.30371118404443
ENSG00000132507,88.62408482706388
ENSG00000132510,71.43145670285281
ENSG00000132517,38.00050492299925
ENSG00000132518,76.10199444584701
ENSG00000132522,85.63494067154758
ENSG00000132530,23.862660944206006
ENSG00000132535,81.74198434738702
ENSG00000132541,63.03458722544812
ENSG00000132549,59.46478162080283
ENSG00000132554,33.72885634940672
ENSG00000132561,80.62105528906842
ENSG00000132563,81.05528906841707
ENSG00000132570,79.68694774046958
ENSG00000132581,78.08129260287807
ENSG00000132589,48.85130017672305
ENSG00000132591,53.72380711941429
ENSG00000132600,63.1456702852815
ENSG00000132603,51.2547336531179
ENSG00000132604,66.04897753092654
ENSG00000132612,84.21105781368341
ENSG00000132613,40.676596818985104
ENSG00000132622,31.981822772027268
ENSG00000132623,34.35496086846756
ENSG00000132635,49.24009088613987
ENSG00000132639,97.5864680636203
ENSG00000132640,76.45544054531685
ENSG00000132646,89.05326937642009
ENSG00000132661,58.74779096187831
ENSG00000132664,59.95960616006059
ENSG00000132669,58.535723302196416
ENSG00000132670,83.9182024741227
ENSG00000132676,76.14238828578642
ENSG00000132677,7.639484978540772
ENSG00000132680,89.95708154506438
ENSG00000132681,25.145165362282253
ENSG00000132688,36.046452915930324
ENSG00000132692,39.64150467053774
ENSG00000132694,85.34208533198687
ENSG00000132702,20.9845998485231
ENSG00000132704,49.37137086594294
ENSG00000132716,89.4420600858369
ENSG00000132718,89.18454935622317
ENSG00000132740,50.05806614491291
ENSG00000132749,24.60994698308508
ENSG00000132763,37.7227972734158
ENSG00000132768,42.37818732643272
ENSG00000132773,60.17167381974249
ENSG00000132780,95.61221913658167
ENSG00000132781,55.4052007068922
ENSG00000132792,64.95329462257006
ENSG00000132793,29.845998485231
ENSG00000132801,36.132289825801564
ENSG00000132819,38.954809391567785
ENSG00000132821,36.51098207523353
ENSG00000132823,66.89724816965413
ENSG00000132824,80.37364301943953
ENSG00000132825,58.20752335268872
ENSG00000132837,33.94597323908104
ENSG00000132840,44.14036859378945
ENSG00000132842,73.48144407977783
ENSG00000132846,56.500883615248675
ENSG00000132849,83.85761171421359
ENSG00000132854,21.348144407977784
ENSG00000132855,26.755869729866195
ENSG00000132872,65.33703610199446
ENSG00000132874,91.03761676344358
ENSG00000132879,55.86972986619541
ENSG00000132881,16.314062105528908
ENSG00000132906,42.60035344609947
ENSG00000132912,74.30951779853572
ENSG00000132915,99.87881848018178
ENSG00000132932,86.10451906084322
ENSG00000132938,53.63797020954304
ENSG00000132950,83.8424640242363
ENSG00000132952,51.77480434233779
ENSG00000132953,64.3069931835395
ENSG00000132958,13.809644029285534
ENSG00000132963,94.85988386771017
ENSG00000132964,63.04468568543297
ENSG00000132965,24.887654632668518
ENSG00000132967,74.7891946478162
ENSG00000132970,81.65614743751578
ENSG00000132975,34.33981317849028
ENSG00000133019,46.59429437010856
ENSG00000133026,79.16182782125726
ENSG00000133027,49.65917697551123
ENSG00000133028,78.06614491290078
ENSG00000133030,88.15955566776067
ENSG00000133048,49.24514011613229
ENSG00000133056,58.31860641252209
ENSG00000133059,85.28654380207018
ENSG00000133065,70.15400151476899
ENSG00000133069,76.76849280484727
ENSG00000133083,72.80484726079273
ENSG00000133101,16.884625094673062
ENSG00000133103,56.66750820499874
ENSG00000133104,90.1943953547084
ENSG00000133106,11.941428932087856
ENSG00000133107,11.603130522595304
ENSG00000133111,63.0901287553648
ENSG00000133112,99.52537238071194
ENSG00000133114,75.12244382731633
ENSG00000133119,51.11335521332997
ENSG00000133121,30.431709164352437
ENSG00000133131,99.71724312042414
ENSG00000133134,95.64251451653622
ENSG00000133136,0.17672304973491543
ENSG00000133138,99.49507700075738
ENSG00000133142,91.94647816208028
ENSG00000133169,97.91971724312042
ENSG00000133193,60.21711688967433
ENSG00000133195,28.568543297147187
ENSG00000133216,50.00252461499621
ENSG00000133226,96.98560969452159
ENSG00000133243,52.799798030800304
ENSG00000133246,26.377177480434234
ENSG00000133247,85.91264832113103
ENSG00000133250,67.760666498359
ENSG00000133256,97.54607422368089
ENSG00000133265,55.78894218631658
ENSG00000133275,80.35849532946226
ENSG00000133302,72.2948750315577
ENSG00000133313,81.67129512749305
ENSG00000133315,61.196667508204996
ENSG00000133316,56.81898510477153
ENSG00000133317,17.167381974248926
ENSG00000133318,94.60237313809644
ENSG00000133321,60.378692249431964
ENSG00000133392,27.210300429184546
ENSG00000133393,56.99570815450644
ENSG00000133398,88.80585710679122
ENSG00000133401,88.70992173693512
ENSG00000133422,59.54556930068164
ENSG00000133424,62.504418076243375
ENSG00000133433,32.067659681898505
ENSG00000133454,7.588992678616512
ENSG00000133460,94.26912395859631
ENSG00000133466,26.8921989396617
ENSG00000133475,6.1550113607674835
ENSG00000133477,32.71901035092149
ENSG00000133488,69.56324160565514
ENSG00000133519,72.88058571067913
ENSG00000133561,7.80106033829841
ENSG00000133574,16.278717495581922
ENSG00000133597,51.1789952032315
ENSG00000133606,87.26584195910124
ENSG00000133612,69.06336783640495
ENSG00000133619,47.53850037869225
ENSG00000133624,63.256753345114866
ENSG00000133627,81.16637212825044
ENSG00000133639,99.42438778086343
ENSG00000133640,95.88992678616512
ENSG00000133641,55.76369603635446
ENSG00000133657,63.675839434486235
ENSG00000133661,19.681898510477154
ENSG00000133665,12.426155011360768
ENSG00000133678,52.986619540520074
ENSG00000133687,37.83388033324918
ENSG00000133703,86.61449129007826
ENSG00000133704,57.61676344357486
ENSG00000133706,82.1610704367584
ENSG00000133710,4.004039383993941
ENSG00000133731,61.91365816712951
ENSG00000133739,43.75157788437264
ENSG00000133740,32.84019187073971
ENSG00000133742,4.998737692501893
ENSG00000133773,78.60641252209038
ENSG00000133789,49.60363544559455
ENSG00000133794,70.02777076495835
ENSG00000133800,1.9035597071446604
ENSG00000133805,52.87048725069427
ENSG00000133812,99.24261550113607
ENSG00000133816,30.926533703610197
ENSG00000133818,56.45544054531684
ENSG00000133835,71.03761676344358
ENSG00000133858,75.6374652865438
ENSG00000133863,15.238576117142136
ENSG00000133872,97.60666498359001
ENSG00000133874,22.16611966675082
ENSG00000133878,84.46856854329715
ENSG00000133884,83.13052259530421
ENSG00000133895,49.35622317596567
ENSG00000133935,83.92830093410754
ENSG00000133943,53.32996718000504
ENSG00000133958,58.41454178237818
ENSG00000133961,87.57889421863166
ENSG00000133962,10.472103004291846
ENSG00000133983,70.56298914415552
ENSG00000133985,42.474122696288816
ENSG00000133997,92.99671800050491
ENSG00000134001,70.9063367836405
ENSG00000134007,36.42009593536986
ENSG00000134013,34.19338550870992
ENSG00000134014,52.3352688714971
ENSG00000134020,86.29638980055542
ENSG00000134030,53.01691492047462
ENSG00000134042,25.66018682150972
ENSG00000134046,71.350669022974
ENSG00000134049,86.52360515021459
ENSG00000134056,79.62130775056804
ENSG00000134057,27.79096187831356
ENSG00000134058,50.08331229487503
ENSG00000134061,62.620550366069175
ENSG00000134070,24.5947992931078
ENSG00000134072,57.101741984347385
ENSG00000134077,75.18303458722545
ENSG00000134086,70.3660691744509
ENSG00000134107,74.4811916182782
ENSG00000134108,74.04190860893713
ENSG00000134109,38.42968947235546
ENSG00000134115,20.186821509719767
ENSG00000134121,67.40217116889674
ENSG00000134138,92.0676596818985
ENSG00000134146,84.70588235294117
ENSG00000134152,84.35243625347134
ENSG00000134153,87.48800807876799
ENSG00000134160,96.57157283514263
ENSG00000134183,36.22317596566524
ENSG00000134184,67.30623579904065
ENSG00000134186,90.18429689472356
ENSG00000134198,10.462004544306994
ENSG00000134201,83.47891946478163
ENSG00000134202,92.5271396112093
ENSG00000134207,33.39560716990659
ENSG00000134215,63.069931835395096
ENSG00000134222,79.47488008078768
ENSG00000134242,6.740722039888918
ENSG00000134243,75.10224690734663
ENSG00000134245,89.7500631153749
ENSG00000134247,28.280737187578893
ENSG00000134248,95.77884372633173
ENSG00000134250,77.27341580408988
ENSG00000134253,31.310275183034587
ENSG00000134255,71.42135824286797
ENSG00000134256,0.7876798788184801
ENSG00000134262,56.9300681646049
ENSG00000134265,81.41883362787175
ENSG00000134278,71.09315829336026
ENSG00000134283,98.13683413279475
ENSG00000134285,54.21358242867963
ENSG00000134287,73.73895480939157
ENSG00000134291,91.3910628629134
ENSG00000134294,91.48194900277707
ENSG00000134297,8.603887907094169
ENSG00000134308,96.05150214592275
ENSG00000134313,90.33072456450391
ENSG00000134317,67.17495581923757
ENSG00000134318,82.4690734662964
ENSG00000134321,28.558444837162334
ENSG00000134323,18.560969452158545
ENSG00000134324,85.50870992173694
ENSG00000134326,25.98333754102499
ENSG00000134330,84.67053774299418
ENSG00000134333,98.87402171168897
ENSG00000134339,0.5402676091895986
ENSG00000134343,26.281242110578134
ENSG00000134352,90.72456450391316
ENSG00000134369,60.70184296894724
ENSG00000134371,82.71648573592527
ENSG00000134375,96.1979298157031
ENSG00000134376,93.78944710931583
ENSG00000134419,99.00530169149204
ENSG00000134438,95.93536985609694
ENSG00000134440,89.59353698560969
ENSG00000134443,1.7621812673567283
ENSG00000134444,66.38222671042666
ENSG00000134452,67.61423882857865
ENSG00000134453,89.87629386518556
ENSG00000134461,62.10047967684928
ENSG00000134463,37.01590507447614
ENSG00000134470,0.1110830598333754
ENSG00000134480,80.92905831860642
ENSG00000134489,34.94067154758899
ENSG00000134490,20.020196919969706
ENSG00000134504,48.528149457207775
ENSG00000134508,50.477152234284276
ENSG00000134516,4.1504670537743
ENSG00000134531,27.174955819237567
ENSG00000134532,52.587730371118404
ENSG00000134533,41.06538752840192
ENSG00000134539,86.37717748043423
ENSG00000134545,23.287048725069425
ENSG00000134548,28.962383236556427
ENSG00000134551,23.09012875536481
ENSG00000134569,38.22772027265842
ENSG00000134571,7.371875788942186
ENSG00000134574,80.94420600858369
ENSG00000134575,59.24261550113607
ENSG00000134590,71.17899520323151
ENSG00000134594,45.932845241100736
ENSG00000134595,23.42842716485736
ENSG00000134597,60.90381216864428
ENSG00000134612,2.953799545569301
ENSG00000134627,28.67962635698056
ENSG00000134644,86.49330977026004
ENSG00000134684,64.22115627366827
ENSG00000134686,91.29512749305731
ENSG00000134690,16.46553900530169
ENSG00000134697,52.64327190103509
ENSG00000134698,73.19868720020197
ENSG00000134709,94.12774551880838
ENSG00000134716,34.9810653875284
ENSG00000134717,81.93890431709164
ENSG00000134744,95.98081292602878
ENSG00000134748,86.72052511991922
ENSG00000134755,39.490027770764954
ENSG00000134757,98.66195405200708
ENSG00000134758,44.73617773289573
ENSG00000134759,92.26457965160313
ENSG00000134762,44.31204241353194
ENSG00000134765,33.94092400908861
ENSG00000134769,70.44685685432972
ENSG00000134775,66.88210047967685
ENSG00000134779,66.78616510982074
ENSG00000134780,21.408735167886896
ENSG00000134802,12.325170411512245
ENSG00000134809,64.91795001262307
ENSG00000134815,34.54683160817975
ENSG00000134824,58.889169401666244
ENSG00000134825,94.85483463771774
ENSG00000134830,79.80308003029538
ENSG00000134851,91.41125978288312
ENSG00000134852,81.60565513759151
ENSG00000134853,42.166119666750824
ENSG00000134864,30.820499873769254
ENSG00000134871,43.50416561474375
ENSG00000134873,66.06917445089624
ENSG00000134874,46.45291593032063
ENSG00000134882,74.50138853824791
ENSG00000134884,98.31355718252966
ENSG00000134897,60.17672304973492
ENSG00000134899,55.60716990658925
ENSG00000134900,80.1767230497349
ENSG00000134901,14.556930068164606
ENSG00000134905,68.25044180762434
ENSG00000134909,89.67937389548094
ENSG00000134910,58.3590002524615
ENSG00000134917,21.06033829840949
ENSG00000134954,13.900530169149206
ENSG00000134955,40.075738449886394
ENSG00000134962,51.567785912648326
ENSG00000134970,78.68215097197677
ENSG00000134982,90.0580661449129
ENSG00000134986,79.27291088109062
ENSG00000134987,44.014137843978794
ENSG00000134996,44.50896238323656
ENSG00000135002,76.62711436505933
ENSG00000135018,80.57561221913659
ENSG00000135040,80.21206765968189
ENSG00000135045,50.15905074476142
ENSG00000135046,31.598081292602874
ENSG00000135047,82.33274425650087
ENSG00000135048,85.35723302196415
ENSG00000135049,80.96945215854582
ENSG00000135052,55.985862156021206
ENSG00000135063,66.19035597071446
ENSG00000135069,45.05427922241858
ENSG00000135070,83.1658672052512
ENSG00000135074,78.10148952284777
ENSG00000135077,22.044938146932594
ENSG00000135083,40.48472607927291
ENSG00000135090,97.00580661449129
ENSG00000135093,55.35975763696036
ENSG00000135094,10.896238323655643
ENSG00000135097,89.52284776571572
ENSG00000135100,41.91365816712951
ENSG00000135108,81.8732643271901
ENSG00000135111,42.201464276697806
ENSG00000135116,27.649583438525628
ENSG00000135119,52.02221661196668
ENSG00000135124,81.34309517798536
ENSG00000135127,94.4963393082555
ENSG00000135144,49.174450896238326
ENSG00000135148,46.52360515021459
ENSG00000135164,69.5177985357233
ENSG00000135175,1.7823781873264326
ENSG00000135185,51.60313052259531
ENSG00000135205,70.05301691492048
ENSG00000135211,51.05276445342085
ENSG00000135218,10.547841454178238
ENSG00000135241,82.89825801565262
ENSG00000135245,63.57485483463772
ENSG00000135248,25.932845241100733
ENSG00000135249,42.226710426659935
ENSG00000135250,89.37642009593537
ENSG00000135253,95.02650845746024
ENSG00000135269,71.19919212320121
ENSG00000135272,76.70790204493815
ENSG00000135297,80.21711688967432
ENSG00000135298,56.56652360515021
ENSG00000135299,33.49154253976268
ENSG00000135314,48.497854077253216
ENSG00000135315,54.460994698308504
ENSG00000135316,81.36834132794749
ENSG00000135317,80.3685937894471
ENSG00000135318,80.75738449886393
ENSG00000135324,15.93032062610452
ENSG00000135333,39.676849280484724
ENSG00000135334,84.36758394344862
ENSG00000135336,69.76016157535976
ENSG00000135338,62.79222418581166
ENSG00000135341,71.26988134309518
ENSG00000135355,21.615753597576372
ENSG00000135362,19.7879323403181
ENSG00000135363,34.30446856854329
ENSG00000135365,68.83615248674577
ENSG00000135372,50.55289068417066
ENSG00000135373,21.146175208280738
ENSG00000135378,17.813683413279474
ENSG00000135387,79.95960616006059
ENSG00000135390,96.87957586468063
ENSG00000135392,44.796768492804844
ENSG00000135404,98.71244635193133
ENSG00000135406,61.3127997980308
ENSG00000135407,81.5248674577127
ENSG00000135409,9.775309265337036
ENSG00000135414,86.57409745013885
ENSG00000135423,46.72557434991164
ENSG00000135424,35.33451148699823
ENSG00000135436,13.17344105023984
ENSG00000135437,86.21560212067659
ENSG00000135439,36.9098712446352
ENSG00000135441,90.24488765463266
ENSG00000135446,72.76445342085331
ENSG00000135447,33.32491795001262
ENSG00000135451,9.457207775814188
ENSG00000135452,87.0840696793739
ENSG00000135454,39.39409240090886
ENSG00000135457,69.22494319616258
ENSG00000135469,74.052007068922
ENSG00000135472,84.55440545316839
ENSG00000135473,65.66018682150973
ENSG00000135480,1.3885382479171926
ENSG00000135482,59.60111083059834
ENSG00000135486,97.84397879323403
ENSG00000135502,30.007573844988638
ENSG00000135503,76.66750820499874
ENSG00000135506,82.44887654632669
ENSG00000135517,10.62357990406463
ENSG00000135519,4.508962383236557
ENSG00000135521,49.96718000504923
ENSG00000135525,96.59681898510478
ENSG00000135535,88.96238323655643
ENSG00000135537,40.19187073971219
ENSG00000135540,44.28174703357738
ENSG00000135541,99.7121938904317
ENSG00000135547,48.780610956829086
ENSG00000135549,78.59126483211311
ENSG00000135587,34.17823781873264
ENSG00000135596,51.74450896238324
ENSG00000135597,69.71976773542035
ENSG00000135604,13.779348649330977
ENSG00000135605,29.881343095177986
ENSG00000135617,65.87225448119162
ENSG00000135622,80.49987376925019
ENSG00000135624,90.70941681393587
ENSG00000135625,27.61928805857107
ENSG00000135631,36.6422620550366
ENSG00000135632,40.95935369856097
ENSG00000135636,15.501136076748296
ENSG00000135637,98.41454178237818
ENSG00000135643,45.44811916182782
ENSG00000135655,93.46124715980812
ENSG00000135677,55.24362534713456
ENSG00000135678,74.79424387780863
ENSG00000135679,86.28124211057813
ENSG00000135686,70.09845998485231
ENSG00000135698,69.06841706639737
ENSG00000135702,24.04443322393335
ENSG00000135709,51.47689977278465
ENSG00000135720,91.20424135319364
ENSG00000135722,43.281999495077
ENSG00000135723,30.33577379449634
ENSG00000135736,16.399899015400152
ENSG00000135740,27.018429689472356
ENSG00000135744,82.76697803584953
ENSG00000135747,4.367583943448624
ENSG00000135749,76.37465286543802
ENSG00000135750,67.92224185811664
ENSG00000135763,56.389800555415306
ENSG00000135766,79.8838677101742
ENSG00000135773,18.581166372128248
ENSG00000135775,75.14768997727846
ENSG00000135776,37.45518808381722
ENSG00000135778,68.9775309265337
ENSG00000135801,43.33754102499368
ENSG00000135821,99.86872002019692
ENSG00000135823,54.41555162837667
ENSG00000135824,66.08937137086595
ENSG00000135828,43.382984094925526
ENSG00000135829,87.92729108810906
ENSG00000135835,94.68821004796769
ENSG00000135837,85.60464529159303
ENSG00000135838,36.25347134561979
ENSG00000135842,19.192123201211817
ENSG00000135845,61.72683665740975
ENSG00000135862,31.931330472103003
ENSG00000135870,83.98384246402424
ENSG00000135899,50.5427922241858
ENSG00000135900,56.71295127493058
ENSG00000135902,24.46856854329715
ENSG00000135905,38.32365564251452
ENSG00000135912,79.54556930068165
ENSG00000135913,68.12926028780612
ENSG00000135914,21.014895228477656
ENSG00000135916,97.28351426407474
ENSG00000135917,29.285533956071696
ENSG00000135919,81.43398131784903
ENSG00000135924,91.5627366826559
ENSG00000135925,39.61120929058319
ENSG00000135926,45.6955314314567
ENSG00000135929,63.15071951527392
ENSG00000135930,64.23125473365312
ENSG00000135931,95.50618530674072
ENSG00000135932,78.84372633173442
ENSG00000135940,98.18227720272658
ENSG00000135945,89.56324160565514
ENSG00000135951,88.97248169654127
ENSG00000135953,32.047462761928806
ENSG00000135956,81.82782125725826
ENSG00000135966,61.96919969704619
ENSG00000135968,95.41024993688463
ENSG00000135972,69.85609694521585
ENSG00000135974,78.56601868215097
ENSG00000135976,94.64276697803585
ENSG00000135999,59.560716990658925
ENSG00000136002,67.40722039888917
ENSG00000136003,88.44231254733653
ENSG00000136010,22.292350416561472
ENSG00000136014,45.39257763191114
ENSG00000136021,65.87730371118404
ENSG00000136026,63.30724564503913
ENSG00000136040,23.085079525372382
ENSG00000136044,67.11436505932845
ENSG00000136045,86.10956829083565
ENSG00000136048,22.06008583690987
ENSG00000136051,83.90305478414541
ENSG00000136052,21.02499368846251
ENSG00000136059,44.30194395354709
ENSG00000136068,49.58343852562484
ENSG00000136098,39.69704620045443
ENSG00000136099,56.57157283514264
ENSG00000136100,97.22292350416562
ENSG00000136104,58.70739712193891
ENSG00000136108,47.96263569805605
ENSG00000136110,72.7796011108306
ENSG00000136111,25.87225448119162
ENSG00000136114,35.0012623074981
ENSG00000136122,29.40671547588993
ENSG00000136141,48.17470335773795
ENSG00000136143,82.46402423630397
ENSG00000136144,71.88588740217116
ENSG00000136146,83.99899015400152
ENSG00000136147,42.70133804594799
ENSG00000136149,66.23074981065388
ENSG00000136152,52.39081040141379
ENSG00000136153,48.81090633678364
ENSG00000136155,8.836152486745771
ENSG00000136156,99.53547084069679
ENSG00000136158,78.61651098207524
ENSG00000136159,47.03357737944963
ENSG00000136160,79.85357233021965
ENSG00000136161,50.047967684928054
ENSG00000136167,46.6599343600101
ENSG00000136169,71.04771522342843
ENSG00000136193,86.1398636707902
ENSG00000136197,34.955819237566274
ENSG00000136205,54.708406967937385
ENSG00000136206,35.87982832618026
ENSG00000136213,99.91416309012877
ENSG00000136231,27.311285029033073
ENSG00000136235,34.63771774804342
ENSG00000136237,50.37616763443575
ENSG00000136238,95.55667760666499
ENSG00000136240,75.52638222671042
ENSG00000136243,68.22519565766221
ENSG00000136244,3.3678364049482457
ENSG00000136247,76.28376672557435
ENSG00000136250,21.388538247917193
ENSG00000136261,85.95809139106287
ENSG00000136267,65.79651603130523
ENSG00000136270,57.24816965412774
ENSG00000136271,69.52789699570815
ENSG00000136273,58.94471093158293
ENSG00000136274,32.653370361019945
ENSG00000136279,81.24211057813685
ENSG00000136280,84.52915930320626
ENSG00000136286,6.5488513001767235
ENSG00000136295,40.62105528906842
ENSG00000136297,28.528149457207775
ENSG00000136305,16.72809896490785
ENSG00000136319,63.98889169401666
ENSG00000136367,40.444332239333505
ENSG00000136371,61.88841201716738
ENSG00000136378,12.345367331481949
ENSG00000136379,54.314567028528145
ENSG00000136381,94.95581923756627
ENSG00000136383,39.33350164099975
ENSG00000136404,24.13531936379702
ENSG00000136425,41.014895228477656
ENSG00000136436,83.36783640494825
ENSG00000136444,56.54632668518052
ENSG00000136448,67.75056803837415
ENSG00000136449,29.724816965412774
ENSG00000136450,89.47235546579147
ENSG00000136451,87.18505427922241
ENSG00000136463,51.6990658924514
ENSG00000136478,53.1078010603383
ENSG00000136485,89.12900782630648
ENSG00000136490,31.512244382731637
ENSG00000136492,98.9750063115375
ENSG00000136504,73.65311789952032
ENSG00000136514,19.31835395102247
ENSG00000136518,54.24387780863418
ENSG00000136521,86.82150971976773
ENSG00000136522,70.64377682403433
ENSG00000136527,96.79878818480182
ENSG00000136531,75.24867457712699
ENSG00000136535,16.66750820499874
ENSG00000136536,79.72734158040899
ENSG00000136542,52.29992426155011
ENSG00000136546,43.57485483463772
ENSG00000136560,75.03155768745266
ENSG00000136603,70.56803837414795
ENSG00000136628,83.5142640747286
ENSG00000136630,3.1052764453420854
ENSG00000136631,68.8613986367079
ENSG00000136634,32.13329967180005
ENSG00000136636,73.36531178995203
ENSG00000136643,64.84221156273668
ENSG00000136682,86.96288815955566
ENSG00000136689,2.039888916940167
ENSG00000136698,65.02398384246403
ENSG00000136699,48.134309517798535
ENSG00000136709,85.8318606412522
ENSG00000136710,77.41984347387023
ENSG00000136715,39.560716990658925
ENSG00000136717,93.66321635950517
ENSG00000136718,66.3721282504418
ENSG00000136720,64.70588235294117
ENSG00000136731,92.57763191113355
ENSG00000136732,44.7311285029033
ENSG00000136738,61.1007321383489
ENSG00000136750,36.47563746528654
ENSG00000136754,64.85735925271396
ENSG00000136758,90.00757384498864
ENSG00000136770,93.54708406967937
ENSG00000136783,44.93309770260036
ENSG00000136802,70.91138601363292
ENSG00000136807,52.774551880838175
ENSG00000136810,79.55061853067407
ENSG00000136811,52.168644281747035
ENSG00000136813,64.92804847260793
ENSG00000136816,33.834890179247665
