gen_name,embryonic cell,epiblast cell
ENSGALG00000009439,46.61664582464916,0.0
ENSGALG00000009440,63.15131304710297,81.1449214950674
ENSGALG00000009441,52.02167569820758,69.74433791857719
ENSGALG00000009442,95.19244129498402,92.08003334722801
ENSGALG00000009443,62.08142281506183,68.20897596220648
ENSGALG00000009445,72.33569542865082,68.94539391413089
ENSGALG00000009446,20.4807558705016,0.0
ENSGALG00000009448,93.97665694039183,94.4560233430596
ENSGALG00000009450,57.27386411004586,60.76837571210226
ENSGALG00000009451,97.54064193413923,96.37348895373073
ENSGALG00000009452,31.85355009031541,51.9591496456857
ENSGALG00000009453,77.87272474642212,74.03779352507989
ENSGALG00000009454,77.511463109629,53.70293177712936
ENSGALG00000009455,95.03959983326385,95.01181047658747
ENSGALG00000009456,64.86730582187022,72.24538001945255
ENSGALG00000009458,42.434347644852025,47.20716965402251
ENSGALG00000009463,54.82840072252328,38.39099624843685
ENSGALG00000009466,78.66472141169932,82.2634431012922
ENSGALG00000009467,58.04501875781576,54.515770459913846
ENSGALG00000009468,12.71363067944977,28.873141586772267
ENSGALG00000009470,76.09420591913297,81.98554953452827
ENSGALG00000009473,38.161734055856606,42.8998193691816
ENSGALG00000009475,92.09392802556621,82.83312491315826
ENSGALG00000009476,92.5246630540503,75.03126302626094
ENSGALG00000009477,89.79435876059469,93.3375017368348
ENSGALG00000009480,60.96290120883702,50.569681811866054
ENSGALG00000009483,70.41822981797972,85.27164096151174
ENSGALG00000009485,58.81617340558566,60.990690565513404
ENSGALG00000009488,24.676948728636933,0.0
ENSGALG00000009491,54.335139641517294,64.76309573433376
ENSGALG00000009492,85.02153675142421,89.89856884813116
ENSGALG00000009493,60.42100875364736,49.37473947478116
ENSGALG00000009494,92.29540086147006,93.14297624010004
ENSGALG00000009495,84.44490760038906,89.41920244546338
ENSGALG00000009496,68.4521328331249,71.39085730165347
ENSGALG00000009499,23.989162150896206,0.0
ENSGALG00000009500,86.29984715853828,79.49840211199111
ENSGALG00000009501,74.46852855356398,77.71293594553286
ENSGALG00000009502,78.3520911490899,73.12074475475893
ENSGALG00000009503,84.52827567041822,61.72710851743782
ENSGALG00000009504,40.509934695011815,50.84062803946089
ENSGALG00000009505,77.46977907461442,69.41086563846048
ENSGALG00000009507,40.44046130332083,56.24565791301931
ENSGALG00000009509,20.04307350284841,0.0
ENSGALG00000009510,28.060302903987772,0.0
ENSGALG00000009511,21.001806308183966,27.615673197165485
ENSGALG00000009512,31.957760177851885,28.873141586772267
ENSGALG00000009514,40.51688203418091,0.0
ENSGALG00000009519,70.87675420314021,80.56829234403223
ENSGALG00000009520,60.275114631096294,72.80811449214951
ENSGALG00000009525,82.88870362651105,87.23079060719743
ENSGALG00000009526,59.08711963318049,57.23912741420036
ENSGALG00000009528,82.45796859802695,82.88175628734194
ENSGALG00000009530,28.970404335139644,0.0
ENSGALG00000009532,79.9569264971516,78.67861609003751
ENSGALG00000009533,81.96470751702098,80.03334722801168
ENSGALG00000009538,86.73752952619147,82.84007225232736
ENSGALG00000009540,90.6141447825483,92.9345560650271
ENSGALG00000009544,76.64304571349173,84.72280116715298
ENSGALG00000009545,82.63165207725442,55.606502709462276
ENSGALG00000009547,90.13477837988052,88.09226066416562
ENSGALG00000009549,97.99916631929972,97.70043073502849
ENSGALG00000009551,86.86952897040433,85.02848409059331
ENSGALG00000009552,52.7233569542865,26.747255801028206
ENSGALG00000009553,93.64318466027511,93.95581492288454
ENSGALG00000009554,87.72405168820342,88.78004724190635
ENSGALG00000009556,80.3529248297902,50.326524940947614
ENSGALG00000009559,81.42281506183132,84.61859107961651
ENSGALG00000009560,96.8598026955676,94.33791857718494
ENSGALG00000009562,50.06947339169098,31.165763512574685
ENSGALG00000009564,43.94886758371544,55.48839794358761
ENSGALG00000009565,98.64526886202584,98.4715853827984
ENSGALG00000009566,81.79102403779352,82.04807558705016
ENSGALG00000009567,52.96651382520494,44.115603723773795
ENSGALG00000009568,81.20744754758927,92.65666249826316
ENSGALG00000009569,78.15756565235515,73.66263720994858
ENSGALG00000009570,91.80213978046409,89.86383215228567
ENSGALG00000009572,53.04293455606503,0.0
ENSGALG00000009574,23.023482006391554,0.0
ENSGALG00000009576,80.59608170070864,85.46616645824649
ENSGALG00000009577,37.23079060719744,48.909267750451576
ENSGALG00000009581,88.21731276920939,90.35709323329165
ENSGALG00000009583,65.06877865777408,52.16756982075865
ENSGALG00000009586,37.63373627900514,0.0
ENSGALG00000009587,75.89273308322913,72.54411560372377
ENSGALG00000009592,96.13727942198138,93.00402945671807
ENSGALG00000009593,75.96220647492011,77.12241211615951
ENSGALG00000009594,53.64735306377657,43.61539530359872
ENSGALG00000009595,96.99874947894956,97.42948450743366
ENSGALG00000009596,1.9313602890093096,0.0
ENSGALG00000009598,98.68000555787133,97.6379046825066
ENSGALG00000009601,58.051966096984856,51.76462414895096
ENSGALG00000009602,36.556898707794915,53.78629984715854
ENSGALG00000009603,22.822009170487703,0.0
ENSGALG00000009604,42.5246630540503,50.49326108100598
ENSGALG00000009606,56.023343059608166,42.573294428233986
ENSGALG00000009608,63.51257468389607,37.36973739057941
ENSGALG00000009610,35.660691954981246,28.873141586772267
ENSGALG00000009611,73.50979574822843,79.28998193691817
ENSGALG00000009612,83.27775461998056,58.06586077532305
ENSGALG00000009615,92.1842434347645,90.1417257190496
ENSGALG00000009616,59.04543559816591,51.674308739752675
ENSGALG00000009619,56.39849937473947,61.87994997915798
ENSGALG00000009621,99.95831596498542,99.97915798249271
ENSGALG00000009622,54.564401834097545,38.5785744060025
ENSGALG00000009624,32.270390440461306,39.68320133388912
ENSGALG00000009626,52.87619841600667,59.997221064332365
ENSGALG00000009627,80.40850354314297,68.82728914825623
ENSGALG00000009628,3.6404057246074752,35.54258718910657
ENSGALG00000009633,89.04404613033208,78.55356398499374
ENSGALG00000009634,95.01181047658747,93.07350284840906
ENSGALG00000009637,75.06599972210644,78.50493261081006
ENSGALG00000009638,28.914825621786854,49.65958038071419
ENSGALG00000009639,43.08045018757816,50.125052105043764
ENSGALG00000009640,30.50576629151035,0.0
ENSGALG00000009641,90.62109212171738,90.20425177157149
ENSGALG00000009642,45.998332638599415,53.07072391274142
ENSGALG00000009645,64.92983187439211,52.84146172016118
ENSGALG00000009650,59.66374878421564,62.03973878004724
ENSGALG00000009651,17.305821870223703,34.16006669445603
ENSGALG00000009652,39.69014867305822,62.2134222592747
ENSGALG00000009653,58.47575378629985,51.39641517298874
ENSGALG00000009654,86.27205780186189,83.57649020425177
ENSGALG00000009655,55.29387244685285,54.543559816590246
ENSGALG00000009667,14.130887869945811,0.0
ENSGALG00000009668,69.78602195359177,57.25996943170766
ENSGALG00000009669,79.47061275531472,88.75920522439905
ENSGALG00000009670,39.07183548700848,59.04543559816591
ENSGALG00000009674,62.44268445185494,59.33722384326803
ENSGALG00000009676,45.657913019313604,44.14339308045019
ENSGALG00000009677,97.50590523829374,98.20063915520356
ENSGALG00000009678,50.61831318604975,41.3227733777963
ENSGALG00000009680,37.321106016395724,0.0
ENSGALG00000009681,98.0061136584688,98.99263582048076
ENSGALG00000009683,85.8482701125469,82.74280950395998
ENSGALG00000009686,8.197860219535917,0.0
ENSGALG00000009687,70.67528136723635,37.19605391135195
ENSGALG00000009689,37.897735167430874,58.42712241211616
ENSGALG00000009690,95.07433652910935,91.63540364040573
ENSGALG00000009692,64.47130748923162,53.730721133805744
ENSGALG00000009698,90.39877726830625,94.01834097540642
ENSGALG00000009699,74.56579130193136,80.37376684729749
ENSGALG00000009700,47.582325969153814,0.0
ENSGALG00000009703,77.19188550785049,67.16687508684174
ENSGALG00000009704,72.48158955120189,68.40350145894124
ENSGALG00000009705,44.35181325552314,40.885091010143114
ENSGALG00000009709,61.15742670557177,50.13199944421287
ENSGALG00000009714,72.54411560372377,74.88536890370987
ENSGALG00000009719,29.73461164374045,34.771432541336665
ENSGALG00000009722,48.17284979852716,78.90787828261776
ENSGALG00000009723,47.144643601500626,71.98832847019591
ENSGALG00000009724,17.56982075864944,0.0
ENSGALG00000009725,47.04043351396415,63.29720716965402
ENSGALG00000009728,93.34444907600388,84.97985271640961
ENSGALG00000009730,13.644574128108935,27.615673197165485
ENSGALG00000009731,94.5046547172433,94.56023343059609
ENSGALG00000009732,54.00861470056968,0.0
ENSGALG00000009733,92.76087258579963,92.8650826733361
ENSGALG00000009737,22.099485896901484,40.05835764902043
ENSGALG00000009738,43.60150062526053,36.58468806447131
ENSGALG00000009739,32.44407391968876,39.95414756148395
ENSGALG00000009740,54.133666805613444,60.21258857857441
ENSGALG00000009743,82.72891482562179,92.24676948728637
ENSGALG00000009744,56.84312908156176,68.21592330137557
ENSGALG00000009747,83.59733222175907,92.73308322912325
ENSGALG00000009748,92.63582048075587,73.07906071974433
ENSGALG00000009752,77.26135889954148,54.30040294567181
ENSGALG00000009755,80.82534389328887,88.25899680422398
ENSGALG00000009758,36.38321522856746,0.0
ENSGALG00000009759,44.796442962345424,26.01778518827289
ENSGALG00000009774,72.74558843962762,82.50659997221065
ENSGALG00000009782,86.75142420452967,88.5368903709879
ENSGALG00000009784,71.2449631791024,45.94970126441573
ENSGALG00000009788,74.69084340697513,87.50173683479228
ENSGALG00000009790,66.86813950257051,76.40683618174239
ENSGALG00000009791,31.478393775184106,25.177157148812007
ENSGALG00000009792,48.93705710712797,46.380436292899816
ENSGALG00000009795,75.52452410726693,51.66736140058358
ENSGALG00000009796,65.06183131860497,67.7226622203696
ENSGALG00000009800,74.57968598026956,69.34833958593859
ENSGALG00000009801,82.2912324579686,62.58857857440601
ENSGALG00000009802,74.06558288175628,68.02139780464083
ENSGALG00000009803,6.530498818952342,0.0
ENSGALG00000009805,24.49631791024038,64.9576212310685
ENSGALG00000009807,46.0747533694595,62.08837015423093
ENSGALG00000009809,27.705988606363764,46.66527719883285
ENSGALG00000009811,37.779630401556204,51.611782687230786
ENSGALG00000009813,65.68709184382382,38.043629289981936
ENSGALG00000009814,35.56342920661387,57.34333750173683
ENSGALG00000009815,62.83173544532444,58.19786021953591
ENSGALG00000009817,66.36793108239544,84.04890926775045
ENSGALG00000009821,67.63929415034042,71.53675142420452
ENSGALG00000009822,56.863971099069055,38.71752118938447
ENSGALG00000009823,26.003890509934696,0.0
ENSGALG00000009825,71.05043768236766,48.4368486869529
ENSGALG00000009826,64.5824649159372,48.944004446297065
ENSGALG00000009828,87.22384326802835,63.95025705154925
ENSGALG00000009830,20.091704877032097,0.0
ENSGALG00000009835,86.50826733361122,85.36890370987912
ENSGALG00000009836,55.43281923023482,42.17034875642629
ENSGALG00000009837,86.08447964429622,78.66472141169932
ENSGALG00000009838,92.74003056829234,93.61539530359873
ENSGALG00000009839,96.42212032791441,97.40169515075726
ENSGALG00000009840,69.2441294984021,67.47255801028206
ENSGALG00000009841,64.65888564679729,43.65013199944421
ENSGALG00000009842,73.51674308739753,78.78977351674308
ENSGALG00000009843,81.89523412532999,88.71057385021537
ENSGALG00000009844,66.43045713491733,71.64096151174101
ENSGALG00000009846,91.11435320272335,91.80213978046409
ENSGALG00000009847,52.174517159927746,51.46588856467973
ENSGALG00000009848,67.61845213283313,70.0430735028484
ENSGALG00000009850,60.379324718632766,52.82061970265388
ENSGALG00000009854,86.10532166180353,89.80130609976379
ENSGALG00000009855,77.68514658885647,65.15909406697234
ENSGALG00000009856,75.9413644574128,62.06058079755453
ENSGALG00000009858,33.750173683479225,0.0
ENSGALG00000009859,52.417674030846186,0.0
ENSGALG00000009861,19.862442684451857,43.796026121995276
ENSGALG00000009864,59.54564401834097,34.14617201611782
ENSGALG00000009865,37.66847297485063,0.0
ENSGALG00000009868,71.66875086841739,82.56912602473253
ENSGALG00000009871,74.7742114770043,66.68056134500486
ENSGALG00000009873,72.04390718354871,74.21147700430734
ENSGALG00000009875,45.89412255106294,54.27261358899541
ENSGALG00000009877,38.863415311935526,27.615673197165485
ENSGALG00000009879,83.73627900514103,88.89120466861192
ENSGALG00000009880,50.09726274836738,0.0
ENSGALG00000009881,26.96262331527025,28.873141586772267
ENSGALG00000009884,65.34667222453801,76.57357232180075
ENSGALG00000009885,43.65013199944421,53.772405168820335
ENSGALG00000009886,69.46644435181325,71.20327914408782
ENSGALG00000009887,80.29039877726831,84.19480339030152
ENSGALG00000009890,83.93775184104489,89.47478115881617
ENSGALG00000009895,57.5170209809643,38.66888981520078
ENSGALG00000009896,68.9245518966236,65.3536195637071
ENSGALG00000009898,78.7480894817285,75.67041822981798
ENSGALG00000009900,68.39655411977212,77.2196748645269
ENSGALG00000009901,53.82103654300403,79.69987494789495
ENSGALG00000009902,20.578018618868974,34.6602751146311
ENSGALG00000009905,69.45254967347506,57.8365985827428
ENSGALG00000009906,86.54995136862583,82.99291371404752
ENSGALG00000009907,92.83729331665972,97.62401000416841
ENSGALG00000009909,9.413644574128108,0.0
ENSGALG00000009911,47.27664304571349,27.615673197165485
ENSGALG00000009913,94.61581214394886,87.85605113241628
ENSGALG00000009915,62.164790885091016,64.38793941920244
ENSGALG00000009916,87.98805057662915,87.73099902737252
ENSGALG00000009920,27.560094483812698,0.0
ENSGALG00000009925,91.83687647630957,90.69056551340836
ENSGALG00000009926,4.508823120744754,0.0
ENSGALG00000009927,96.0469640127831,97.28359038488259
ENSGALG00000009932,65.7426705571766,58.54522717799083
ENSGALG00000009934,97.43643184660276,93.11518688342365
ENSGALG00000009935,25.357787967208562,0.0
ENSGALG00000009936,51.69515075725997,58.20480755870502
ENSGALG00000009939,50.166736140058354,58.76754203140197
ENSGALG00000009940,96.29012088370155,96.92232874808948
ENSGALG00000009942,85.66069195498123,91.01014311518688
ENSGALG00000009943,28.10893427817146,27.615673197165485
ENSGALG00000009944,88.15478671668751,89.21078227039044
ENSGALG00000009945,68.80644713074892,56.09976379046825
ENSGALG00000009946,98.63137418368765,97.54758927330832
ENSGALG00000009947,43.52507989440044,52.58441017090454
ENSGALG00000009948,14.45046547172433,0.0
ENSGALG00000009954,55.01597888008892,0.0
ENSGALG00000009955,31.34639433097124,0.0
ENSGALG00000009957,28.22703904404613,32.13144365707934
ENSGALG00000009958,33.75712102264832,0.0
ENSGALG00000009959,76.18452132833124,59.96248436848687
ENSGALG00000009961,99.04126719466444,99.10379324718632
ENSGALG00000009966,38.91899402528832,63.679310823954424
ENSGALG00000009967,98.08948172849799,95.6440183409754
ENSGALG00000009968,71.51590940669723,51.792413505627344
ENSGALG00000009971,90.52382937335001,92.39961094900653
ENSGALG00000009973,39.71099069056551,50.83368070029179
ENSGALG00000009974,56.53744615812144,40.05835764902043
ENSGALG00000009975,99.50673891899402,99.50673891899402
ENSGALG00000009977,91.48256217868557,88.07141864665833
ENSGALG00000009978,50.84062803946089,49.79157982492705
ENSGALG00000009981,62.02584410170905,48.11032374600528
ENSGALG00000009982,54.68945393914131,41.107405863554256
ENSGALG00000009983,63.59594275392525,42.71918855078505
ENSGALG00000009985,86.95289704043351,87.14742253716827
ENSGALG00000009988,91.04487981103237,65.49951368625815
ENSGALG00000009990,81.57565652355147,80.70029178824511
ENSGALG00000009992,93.28192302348201,92.5107683757121
ENSGALG00000009993,69.29970821175489,76.48325691260247
ENSGALG00000010000,32.86091426983465,0.0
ENSGALG00000010001,24.885368903709878,27.615673197165485
ENSGALG00000010005,58.33680700291788,45.44254550507156
ENSGALG00000010006,81.06155342503821,79.36640266777825
ENSGALG00000010007,89.30804501875782,85.77879672085591
ENSGALG00000010010,64.97846324857579,67.17382242601084
ENSGALG00000010013,33.409754064193415,0.0
ENSGALG00000010014,83.38891204668612,80.35987216895928
ENSGALG00000010016,55.59260803112408,69.99444212866473
ENSGALG00000010017,85.36890370987912,50.951785466166456
ENSGALG00000010019,80.269556759761,80.61692371821593
ENSGALG00000010020,53.140197304432405,41.78129776295679
ENSGALG00000010022,87.17521189384466,72.34264276781992
ENSGALG00000010023,99.85410587744894,99.88884257329443
ENSGALG00000010025,96.96401278310407,97.97137696262331
ENSGALG00000010026,91.87161317215507,89.01625677365568
ENSGALG00000010027,83.28470195914964,86.34153119355287
ENSGALG00000010030,63.43615395303599,35.54258718910657
ENSGALG00000010031,68.83423648742531,52.54967347505905
ENSGALG00000010032,2.945671807697652,0.0
ENSGALG00000010034,66.60414061414478,66.78477143254133
ENSGALG00000010035,72.64832569126025,35.76490204251772
ENSGALG00000010036,9.358065860775323,0.0
ENSGALG00000010039,90.79477560094485,79.53313880783661
ENSGALG00000010042,94.55328609142698,94.81728497985272
ENSGALG00000010043,59.4205919132972,82.00639155203558
ENSGALG00000010044,16.81950812838683,0.0
ENSGALG00000010046,74.48937057107128,35.90384882589968
ENSGALG00000010047,74.34347644852022,84.50048631374185
ENSGALG00000010048,37.06405446713909,36.216479088509104
ENSGALG00000010049,29.463665416145616,81.60344588022788
ENSGALG00000010050,8.434069751285257,0.0
ENSGALG00000010051,42.39961094900654,57.926913991941085
ENSGALG00000010052,73.35695428650827,69.48728636932056
ENSGALG00000010053,93.45560650270947,92.60108378491037
ENSGALG00000010055,47.665694039182995,45.18549395581492
ENSGALG00000010057,2.9039877726830627,0.0
ENSGALG00000010060,98.0616923718216,97.95053494511602
ENSGALG00000010061,77.27525357787968,84.92427400305684
ENSGALG00000010068,22.94706127553147,0.0
ENSGALG00000010073,96.50548839794358,96.60275114631096
ENSGALG00000010074,82.21481172710851,92.22592746977908
ENSGALG00000010077,99.45116020564124,99.41642350979575
ENSGALG00000010078,54.543559816590246,68.1256078921773
ENSGALG00000010079,92.62887314158678,90.25983048492428
ENSGALG00000010081,62.67194664443518,63.29025983048493
ENSGALG00000010083,42.03834931221343,54.34903431985549
ENSGALG00000010084,85.50785049326109,82.14533833541753
ENSGALG00000010087,59.35806586077532,0.0
ENSGALG00000010088,97.45727386411005,96.71390857301654
ENSGALG00000010089,33.42364874253161,59.233013755731555
ENSGALG00000010090,54.96734750590524,63.484785327219676
ENSGALG00000010091,80.38766152563568,79.92913714047519
ENSGALG00000010093,91.28803668195081,95.75517576768098
ENSGALG00000010094,74.94094761706268,40.77393358343755
ENSGALG00000010096,61.442267611504796,67.92413505627344
ENSGALG00000010097,38.33541753508406,61.85216062248159
ENSGALG00000010098,9.17743504237877,0.0
ENSGALG00000010103,75.96915381408921,63.561206058079755
ENSGALG00000010104,56.92649715159094,56.530498818952346
ENSGALG00000010106,43.40697512852578,63.63762678893984
ENSGALG00000010108,48.200639155203554,61.13658468806447
ENSGALG00000010109,60.12227316937613,60.53216618035292
ENSGALG00000010110,57.90607197443379,62.91510351535362
ENSGALG00000010114,12.48436848686953,0.0
ENSGALG00000010116,9.733222175906628,0.0
ENSGALG00000010117,50.34041961928581,69.56370710018062
ENSGALG00000010118,52.619146866750036,69.29970821175489
ENSGALG00000010119,44.456023343059606,78.64387939419203
ENSGALG00000010120,91.01709045435598,94.95623176323468
ENSGALG00000010122,22.891482562178687,31.165763512574685
ENSGALG00000010124,99.59010698902321,99.56926497151592
ENSGALG00000010125,34.88258996804224,47.54758927330832
ENSGALG00000010127,94.23370848964846,95.11602056412394
ENSGALG00000010129,45.32444073919689,47.72822009170488
ENSGALG00000010130,86.82089759622065,83.19438654995137
ENSGALG00000010131,83.99333055439766,82.57607336390163
ENSGALG00000010133,25.39947200222315,39.95414756148395
ENSGALG00000010136,43.62928998193692,0.0
ENSGALG00000010137,30.14450465471724,0.0
ENSGALG00000010140,84.16701403362512,77.90746144226762
ENSGALG00000010145,29.01208837015423,26.747255801028206
ENSGALG00000010147,81.24913158260387,84.16006669445602
ENSGALG00000010149,53.772405168820335,54.21008753647353
ENSGALG00000010150,80.74892316242878,76.12894261497847
ENSGALG00000010151,69.62623315270251,60.30290398777268
ENSGALG00000010152,33.777963040155626,0.0
ENSGALG00000010154,78.17146033069335,83.73627900514103
ENSGALG00000010156,21.62011949423371,0.0
ENSGALG00000010157,77.01125468945393,77.08072808114493
ENSGALG00000010158,85.15353619563707,64.67278032513548
ENSGALG00000010160,4.154508823120745,0.0
ENSGALG00000010161,41.3366680561345,0.0
ENSGALG00000010163,31.92997082117549,0.0
ENSGALG00000010164,64.62414895095179,59.51785466166458
ENSGALG00000010165,29.08850910101431,44.497707378074196
ENSGALG00000010166,40.73919688759205,42.33708489648465
ENSGALG00000010167,94.65749617896346,95.95664860358482
ENSGALG00000010169,33.84048909267751,0.0
ENSGALG00000010170,59.365013199944414,30.894817284979855
ENSGALG00000010174,51.21578435459219,43.497290537724055
ENSGALG00000010175,99.65263304154509,99.5970543281923
ENSGALG00000010177,82.14533833541753,72.25232735862164
ENSGALG00000010178,96.53327775461999,94.01139363623732
ENSGALG00000010179,70.0917048770321,79.03293038766152
ENSGALG00000010180,9.302487147422537,0.0
ENSGALG00000010182,73.25969153814088,85.57732388495207
ENSGALG00000010183,67.3544532444074,60.03195776017785
ENSGALG00000010185,93.41392246769487,92.32319021814645
ENSGALG00000010186,53.397248853689035,69.75823259691538
ENSGALG00000010187,33.368070029178824,25.177157148812007
ENSGALG00000010189,65.00625260525219,69.83465332777547
ENSGALG00000010190,86.47353063776573,87.16826455467556
ENSGALG00000010192,43.538974572738645,69.23023482006391
ENSGALG00000010193,71.59927747672641,86.08447964429622
ENSGALG00000010195,78.53966930665554,82.05502292621925
ENSGALG00000010196,42.87897735167431,42.08003334722801
ENSGALG00000010197,57.8643879394192,51.5770459913853
ENSGALG00000010198,46.92927608725858,44.483812699736006
ENSGALG00000010199,45.10907322495484,42.232874808948175
ENSGALG00000010200,13.602890093094345,59.17743504237877
ENSGALG00000010201,88.14089203834932,94.76170626649993
ENSGALG00000010202,40.523829373350004,0.0
ENSGALG00000010203,28.164512991524248,26.747255801028206
ENSGALG00000010204,36.84173961372794,40.05835764902043
ENSGALG00000010207,70.84201750729471,75.5523134639433
ENSGALG00000010208,33.92385716270668,0.0
ENSGALG00000010209,42.406558288175624,45.57454494928442
ENSGALG00000010211,42.86508267333611,52.84840905933028
ENSGALG00000010214,26.96957065443935,56.59997221064332
ENSGALG00000010217,58.211754897874115,54.293455606502704
ENSGALG00000010218,25.920522439905515,0.0
ENSGALG00000010219,85.7996387383632,83.64596359594275
ENSGALG00000010221,58.40628039460887,67.18771710434903
ENSGALG00000010224,23.162428789773518,26.01778518827289
ENSGALG00000010225,31.53397248853689,35.014589412255106
ENSGALG00000010226,44.94233708489649,52.48714742253717
ENSGALG00000010227,91.46172016117828,88.9606780603029
ENSGALG00000010228,74.73252744198972,59.351118521606224
ENSGALG00000010229,77.44198971793803,61.275531471446435
ENSGALG00000010230,38.82867861609004,48.69390023620953
ENSGALG00000010232,93.55286925107684,90.30846185910796
ENSGALG00000010233,30.158399333055442,0.0
ENSGALG00000010234,50.61136584688064,29.922189801306097
ENSGALG00000010237,72.80116715298041,74.52410726691677
ENSGALG00000010238,99.5831596498541,99.49979157982493
ENSGALG00000010243,99.74989578991247,99.84021119911074
ENSGALG00000010244,95.44254550507155,93.81686813950257
ENSGALG00000010246,64.45046547172433,54.203140197304435
ENSGALG00000010253,84.46574961789635,85.71627066833403
ENSGALG00000010255,98.66611087953314,99.2705293872447
ENSGALG00000010256,74.71863276365153,77.5600944838127
ENSGALG00000010258,59.87911629845769,29.380297346116436
ENSGALG00000010268,29.811032374600526,26.01778518827289
ENSGALG00000010269,56.79449770737808,57.71849381686815
ENSGALG00000010270,54.38377101570099,46.317910240377934
ENSGALG00000010273,53.35556481867445,62.78310407114075
ENSGALG00000010275,95.38001945254967,95.14380992080034
ENSGALG00000010276,92.80255662081423,95.84549117687926
ENSGALG00000010279,87.29331665971932,92.67055717660136
ENSGALG00000010282,63.47783798805058,67.04182298179798
ENSGALG00000010283,83.8474364318466,84.87564262887314
ENSGALG00000010284,93.19160761428374,96.77643462553843
ENSGALG00000010285,86.68889815200778,84.31290815617618
ENSGALG00000010286,37.161317215506465,40.90593302765041
ENSGALG00000010287,72.80811449214951,56.75976101153258
ENSGALG00000010290,35.20911490898986,0.0
ENSGALG00000010291,46.20675281367237,54.133666805613444
ENSGALG00000010293,30.165346672224537,0.0
ENSGALG00000010294,34.674169792969295,26.01778518827289
ENSGALG00000010296,92.9067667083507,90.78782826177574
ENSGALG00000010298,87.8213144365708,90.66277615673198
ENSGALG00000010299,37.30721133805752,32.90259830484924
ENSGALG00000010301,75.76073363901625,80.72808114492149
ENSGALG00000010302,61.86605530081979,66.51382520494651
ENSGALG00000010303,28.136723634847854,0.0
ENSGALG00000010304,56.01639572043907,44.483812699736006
ENSGALG00000010307,47.92969292760873,64.42267611504793
ENSGALG00000010309,19.980547450326526,0.0
ENSGALG00000010311,48.49937473947478,58.691121300541894
ENSGALG00000010312,46.55411977212727,57.00291788245102
ENSGALG00000010313,60.86563846046964,67.11824371265806
ENSGALG00000010314,85.14658885646797,88.05057662915104
ENSGALG00000010315,16.95845491176879,0.0
ENSGALG00000010316,78.28261775739892,53.64735306377657
ENSGALG00000010317,55.69681811866055,58.128386827844935
ENSGALG00000010318,82.62470473808531,83.72933166597193
ENSGALG00000010320,37.057107127969985,44.44907600389051
ENSGALG00000010322,15.513408364596359,0.0
ENSGALG00000010323,5.530081978602196,0.0
ENSGALG00000010324,65.61067111296374,70.8142281506183
ENSGALG00000010325,91.48950951785466,90.39182992913713
ENSGALG00000010326,47.679588717521185,0.0
ENSGALG00000010331,66.37487842156455,53.75156315131304
ENSGALG00000010333,31.909128803668196,0.0
ENSGALG00000010335,61.699319160761426,65.66624982631653
ENSGALG00000010337,23.086008058913436,0.0
ENSGALG00000010338,12.692788661942474,0.0
ENSGALG00000010340,81.8396554119772,82.25649576212311
ENSGALG00000010341,98.4021119911074,97.55453661247742
ENSGALG00000010343,69.33444490760039,73.50284840905933
ENSGALG00000010346,67.02098096429067,60.150062526052515
ENSGALG00000010347,87.12658051966096,89.82214811727108
ENSGALG00000010349,85.97332221759066,73.03042934556065
ENSGALG00000010350,48.367375295261915,57.33639016256774
ENSGALG00000010351,78.91482562178686,84.6324857579547
ENSGALG00000010352,18.479922189801307,0.0
ENSGALG00000010356,74.05168820341808,81.86744476865361
ENSGALG00000010357,13.491732666388772,0.0
ENSGALG00000010359,45.74822842851188,49.32610810059747
ENSGALG00000010360,68.63971099069056,73.2180075031263
ENSGALG00000010363,79.35945532860914,70.16117826872308
ENSGALG00000010364,13.047102959566487,0.0
ENSGALG00000010370,43.677921356120606,33.15270251493678
ENSGALG00000010371,55.807975545366126,75.38557732388496
ENSGALG00000010372,77.99082951229678,77.1710434903432
ENSGALG00000010379,38.80783659858274,41.913297207169656
ENSGALG00000010384,28.65082673336112,0.0
ENSGALG00000010385,43.49034319855495,52.27177990829512
ENSGALG00000010386,7.544810337640683,0.0
ENSGALG00000010390,49.91663192997082,59.052382937335004
ENSGALG00000010392,45.75517576768098,32.673336112269006
ENSGALG00000010395,52.11199110740586,67.49340002778935
ENSGALG00000010397,22.39127414200361,0.0
ENSGALG00000010399,76.94872863693205,89.7526747255801
ENSGALG00000010401,90.55161873002639,95.92885924690844
ENSGALG00000010406,42.614978463248576,53.598721689592885
ENSGALG00000010411,97.29748506322079,96.75559260803112
ENSGALG00000010412,20.91843823815479,32.45102125885786
ENSGALG00000010413,15.103515353619565,0.0
ENSGALG00000010417,18.42434347644852,0.0
ENSGALG00000010427,0.9309434486591636,0.0
ENSGALG00000010428,76.99041267194664,70.11254689453939
ENSGALG00000010432,63.3944699180214,69.6679171877171
ENSGALG00000010433,38.481311657635125,0.0
ENSGALG00000010435,58.37849103793247,61.497846324857576
ENSGALG00000010436,9.566486035848271,0.0
ENSGALG00000010440,49.73600111157427,26.747255801028206
ENSGALG00000010444,40.21119911074059,27.615673197165485
ENSGALG00000010446,37.36279005141031,46.39433097123802
ENSGALG00000010448,68.33402806725024,53.48756426288731
ENSGALG00000010457,26.163679310823955,0.0
ENSGALG00000010459,67.00708628595248,54.36987633736279
