gen_name,adipose tissue derived mesenchymal stem cell
ENSMUSG00000030707,21.570510896319867
ENSMUSG00000030708,10.644173620700007
ENSMUSG00000030711,78.99981989553942
ENSMUSG00000030714,55.24404154409558
ENSMUSG00000030717,98.21096235816775
ENSMUSG00000030718,54.091372996337874
ENSMUSG00000030720,48.72426007084108
ENSMUSG00000030722,38.6624242060395
ENSMUSG00000030724,9.989794080566728
ENSMUSG00000030725,36.7773308518941
ENSMUSG00000030726,49.48069880530708
ENSMUSG00000030727,57.807528366452544
ENSMUSG00000030729,44.78597586600228
ENSMUSG00000030731,27.057693462208082
ENSMUSG00000030733,57.99963979107883
ENSMUSG00000030735,7.702467431110044
ENSMUSG00000030737,65.37191571111245
ENSMUSG00000030738,93.86444137599807
ENSMUSG00000030739,13.429789277781111
ENSMUSG00000030741,70.31878489523923
ENSMUSG00000030742,11.022392987933001
ENSMUSG00000030744,99.495707510356
ENSMUSG00000030747,37.89998198955394
ENSMUSG00000030748,89.03764183226272
ENSMUSG00000030750,82.58990214324308
ENSMUSG00000030751,91.38500330191512
ENSMUSG00000030752,22.21888695443357
ENSMUSG00000030753,75.8599987993036
ENSMUSG00000030754,87.56078525544815
ENSMUSG00000030759,79.66620639971184
ENSMUSG00000030760,63.24668307618418
ENSMUSG00000030761,28.498529146905206
ENSMUSG00000030763,73.53064777570991
ENSMUSG00000030766,78.86774329110884
ENSMUSG00000030768,53.77919193132017
ENSMUSG00000030770,89.81809449480699
ENSMUSG00000030772,47.21138260190911
ENSMUSG00000030774,38.680434652098214
ENSMUSG00000030779,90.38842528666626
ENSMUSG00000030780,38.35024314102179
ENSMUSG00000030782,86.05391126853576
ENSMUSG00000030785,4.052350363210662
ENSMUSG00000030787,21.81065017710272
ENSMUSG00000030788,47.79372035780753
ENSMUSG00000030790,75.8780092453623
ENSMUSG00000030792,14.288287206579817
ENSMUSG00000030793,86.39010626163174
ENSMUSG00000030795,97.49054451581918
ENSMUSG00000030796,54.943867443117014
ENSMUSG00000030798,20.730023413579875
ENSMUSG00000030800,4.142402593504232
ENSMUSG00000030801,50.771447439514915
ENSMUSG00000030802,81.20910127874167
ENSMUSG00000030804,24.854415561025395
ENSMUSG00000030805,92.6217205979468
ENSMUSG00000030806,33.99771867683256
ENSMUSG00000030811,39.80908927177763
ENSMUSG00000030814,92.6037101518881
ENSMUSG00000030815,62.27411898901363
ENSMUSG00000030816,50.86149966980849
ENSMUSG00000030822,62.80242540673591
ENSMUSG00000030823,25.92903884252867
ENSMUSG00000030824,93.42018370654979
ENSMUSG00000030825,8.278801704988894
ENSMUSG00000030826,64.78957795521403
ENSMUSG00000030827,18.286606231614336
ENSMUSG00000030830,11.802845650477277
ENSMUSG00000030834,2.5154589662003963
ENSMUSG00000030835,57.92759800684397
ENSMUSG00000030839,51.455844389746055
ENSMUSG00000030842,90.54451581917512
ENSMUSG00000030844,82.2296932220688
ENSMUSG00000030846,82.42180464669508
ENSMUSG00000030847,85.33949690820675
ENSMUSG00000030849,39.484901242720774
ENSMUSG00000030850,69.19013027555982
ENSMUSG00000030852,70.9551539893138
ENSMUSG00000030854,46.3108602989734
ENSMUSG00000030861,80.98697244401754
ENSMUSG00000030862,32.454823797802725
ENSMUSG00000030867,32.40079245962658
ENSMUSG00000030868,68.66182385783755
ENSMUSG00000030869,93.51623941886295
ENSMUSG00000030870,76.29224950471273
ENSMUSG00000030871,38.75247643633307
ENSMUSG00000030872,82.86606231614336
ENSMUSG00000030873,28.378459506513774
ENSMUSG00000030876,90.3163835024314
ENSMUSG00000030877,5.805367112925497
ENSMUSG00000030878,64.21924716335474
ENSMUSG00000030879,91.60112865461969
ENSMUSG00000030880,45.866602629525126
ENSMUSG00000030881,74.80938944587861
ENSMUSG00000030882,24.992495647475536
ENSMUSG00000030884,89.21774629284985
ENSMUSG00000030887,21.792639731044005
ENSMUSG00000030888,65.80416641652158
ENSMUSG00000030889,14.546436933421383
ENSMUSG00000030890,91.65515999279582
ENSMUSG00000030894,79.99639791078825
ENSMUSG00000030895,6.639851113645914
ENSMUSG00000030905,18.604790778651616
ENSMUSG00000030917,90.20832082607913
ENSMUSG00000030921,85.87380680794861
ENSMUSG00000030922,45.410337996037704
ENSMUSG00000030924,29.963378759680616
ENSMUSG00000030929,43.21306357687459
ENSMUSG00000030930,58.79209941766225
ENSMUSG00000030934,95.58744071561506
ENSMUSG00000030942,61.40961757819535
ENSMUSG00000030946,35.258449900942544
ENSMUSG00000030956,59.17031878489524
ENSMUSG00000030960,71.26733505433151
ENSMUSG00000030965,69.12409197334453
ENSMUSG00000030966,34.01572912289127
ENSMUSG00000030967,83.14822597106321
ENSMUSG00000030970,69.87452722579096
ENSMUSG00000030978,62.544275679894334
ENSMUSG00000030979,45.782553881251125
ENSMUSG00000030980,79.53412979528126
ENSMUSG00000030982,72.45002101218707
ENSMUSG00000030983,87.89097676652459
ENSMUSG00000030986,64.30929939364832
ENSMUSG00000030987,77.80512697364472
ENSMUSG00000030990,78.03325929038843
ENSMUSG00000030994,7.720477877168758
ENSMUSG00000031004,51.63594885033319
ENSMUSG00000031007,81.22110824278082
ENSMUSG00000031010,85.86179984390947
ENSMUSG00000031012,70.5589241760221
ENSMUSG00000031015,73.64471393408176
ENSMUSG00000031016,80.5967461127454
ENSMUSG00000031021,83.96469952572491
ENSMUSG00000031023,64.97568589782074
ENSMUSG00000031024,64.38734465990275
ENSMUSG00000031026,16.239418862940504
ENSMUSG00000031027,10.74623281503272
ENSMUSG00000031028,20.597946809149306
ENSMUSG00000031029,98.36705289067659
ENSMUSG00000031059,96.87818934982289
ENSMUSG00000031060,55.66428528546557
ENSMUSG00000031065,83.06417722278921
ENSMUSG00000031066,38.560365011706786
ENSMUSG00000031068,94.60286966440535
ENSMUSG00000031070,73.27850153088792
ENSMUSG00000031072,46.50297172359969
ENSMUSG00000031075,22.681155069940566
ENSMUSG00000031077,45.08614996698085
ENSMUSG00000031078,84.7031278141322
ENSMUSG00000031079,22.30893918472714
ENSMUSG00000031090,28.642612715374916
ENSMUSG00000031093,68.17554181425227
ENSMUSG00000031095,48.3460407036081
ENSMUSG00000031097,23.635708711052413
ENSMUSG00000031098,9.191330971963739
ENSMUSG00000031099,60.491084829200936
ENSMUSG00000031103,59.434471993756375
ENSMUSG00000031104,6.645854595665486
ENSMUSG00000031105,44.82800024013928
ENSMUSG00000031107,49.77486942426607
ENSMUSG00000031109,41.35798763282704
ENSMUSG00000031111,30.809869724440176
ENSMUSG00000031112,16.79173920874107
ENSMUSG00000031119,66.19439274779371
ENSMUSG00000031125,27.36987452722579
ENSMUSG00000031129,52.176262232094615
ENSMUSG00000031133,36.6092333553461
ENSMUSG00000031134,57.62142042384583
ENSMUSG00000031137,35.486582217686255
ENSMUSG00000031143,48.19595365311881
ENSMUSG00000031144,26.451341778231374
ENSMUSG00000031145,47.89577955214025
ENSMUSG00000031146,90.4664705529207
ENSMUSG00000031148,47.87176562406196
ENSMUSG00000031149,84.79318004442577
ENSMUSG00000031150,17.644233655520203
ENSMUSG00000031153,66.60262952512457
ENSMUSG00000031154,67.29302995737527
ENSMUSG00000031155,23.695743531248123
ENSMUSG00000031156,72.25190610554122
ENSMUSG00000031157,78.36945428348442
ENSMUSG00000031158,86.11994957075103
ENSMUSG00000031161,34.171819655400135
ENSMUSG00000031165,8.290808669028037
ENSMUSG00000031166,58.858137719877526
ENSMUSG00000031167,98.19295191210902
ENSMUSG00000031168,85.80176502371376
ENSMUSG00000031169,41.48406075523804
ENSMUSG00000031171,56.9370234736147
ENSMUSG00000031174,33.301314762562285
ENSMUSG00000031176,84.51701987152549
ENSMUSG00000031179,7.5763943086990455
ENSMUSG00000031189,25.238638410277964
ENSMUSG00000031196,23.563666926817554
ENSMUSG00000031197,80.81287146544996
ENSMUSG00000031198,95.86360088851535
ENSMUSG00000031200,32.38278201356787
ENSMUSG00000031201,71.87368673830822
ENSMUSG00000031202,24.140001200696403
ENSMUSG00000031207,90.66458545956655
ENSMUSG00000031209,60.74923455604251
ENSMUSG00000031210,33.45740529507114
ENSMUSG00000031214,79.22194873026356
ENSMUSG00000031216,36.64525424746353
ENSMUSG00000031217,71.94572852254308
ENSMUSG00000031220,16.137359668607793
ENSMUSG00000031221,84.81719397250406
ENSMUSG00000031224,4.610674191030798
ENSMUSG00000031226,85.4355526205199
ENSMUSG00000031227,56.97304436573213
ENSMUSG00000031229,93.9845110163895
ENSMUSG00000031230,43.41117848352044
ENSMUSG00000031231,97.43050969562346
ENSMUSG00000031232,88.70745032118629
ENSMUSG00000031239,98.3850633367353
ENSMUSG00000031242,65.76214204238458
ENSMUSG00000031245,65.93023953893258
ENSMUSG00000031246,91.23491625142583
ENSMUSG00000031250,12.943507234195833
ENSMUSG00000031253,88.34123791799243
ENSMUSG00000031255,29.573152428408477
ENSMUSG00000031256,38.92657741490064
ENSMUSG00000031257,8.170739028636609
ENSMUSG00000031258,1.8550759440475475
ENSMUSG00000031262,25.346701086630247
ENSMUSG00000031266,38.80050429248965
ENSMUSG00000031273,13.207660443056973
ENSMUSG00000031274,75.30767845350303
ENSMUSG00000031278,54.757759500510296
ENSMUSG00000031283,87.39268775890017
ENSMUSG00000031284,26.781533289307795
ENSMUSG00000031286,14.342318544755958
ENSMUSG00000031289,12.84144803986312
ENSMUSG00000031290,33.70354805787357
ENSMUSG00000031292,26.649456684877226
ENSMUSG00000031295,55.42414600468272
ENSMUSG00000031297,17.211982950111064
ENSMUSG00000031298,60.202917692261515
ENSMUSG00000031299,88.28120309779672
ENSMUSG00000031302,21.99675811970943
ENSMUSG00000031303,5.529206940025214
ENSMUSG00000031304,9.575553821216305
ENSMUSG00000031309,81.57531368193553
ENSMUSG00000031310,48.273998919373234
ENSMUSG00000031311,90.45446358888155
ENSMUSG00000031314,68.27760100858498
ENSMUSG00000031320,99.831902503452
ENSMUSG00000031323,11.32857057093114
ENSMUSG00000031327,43.00294170618959
ENSMUSG00000031328,86.82836044906045
ENSMUSG00000031329,3.6621240319385246
ENSMUSG00000031333,46.35288467311041
ENSMUSG00000031337,61.685777751095635
ENSMUSG00000031340,54.715735126373296
ENSMUSG00000031342,92.26751515879211
ENSMUSG00000031343,72.52206279642192
ENSMUSG00000031344,8.410878309419463
ENSMUSG00000031347,81.64735546617038
ENSMUSG00000031349,53.430989974185024
ENSMUSG00000031351,1.4588461307558385
ENSMUSG00000031352,52.938704448580175
ENSMUSG00000031353,91.05481179083868
ENSMUSG00000031355,79.36603229873327
ENSMUSG00000031357,75.89601969142102
ENSMUSG00000031358,69.86852374377138
ENSMUSG00000031360,65.51599927958216
ENSMUSG00000031362,5.703307918592784
ENSMUSG00000031365,49.62478237377679
ENSMUSG00000031367,58.37785915831182
ENSMUSG00000031370,82.55988473314522
ENSMUSG00000031371,49.15651077625022
ENSMUSG00000031373,31.67437113525845
ENSMUSG00000031375,97.95881611334573
ENSMUSG00000031378,51.882091613135614
ENSMUSG00000031379,79.83430389625983
ENSMUSG00000031380,95.22723179444078
ENSMUSG00000031381,50.0630365612055
ENSMUSG00000031382,13.952092213483821
ENSMUSG00000031383,5.583238278201357
ENSMUSG00000031386,64.06315663084588
ENSMUSG00000031387,70.51689980188509
ENSMUSG00000031388,80.50669388245181
ENSMUSG00000031389,9.959776670468871
ENSMUSG00000031391,3.3499429669208136
ENSMUSG00000031392,87.32664945668488
ENSMUSG00000031393,77.22879269976588
ENSMUSG00000031394,4.730743831422225
ENSMUSG00000031398,31.914510416041303
ENSMUSG00000031399,69.78447499549739
ENSMUSG00000031400,69.89854115386925
ENSMUSG00000031402,79.76826559404454
ENSMUSG00000031403,64.27327850153088
ENSMUSG00000031410,0.13207660443056973
ENSMUSG00000031422,96.7521162274119
ENSMUSG00000031425,33.781593324127996
ENSMUSG00000031429,67.65924236056912
ENSMUSG00000031431,93.99651798042865
ENSMUSG00000031432,59.05024914450381
ENSMUSG00000031433,32.68895959656601
ENSMUSG00000031434,58.0896920213724
ENSMUSG00000031438,12.133037161553702
ENSMUSG00000031441,77.63102599507714
ENSMUSG00000031442,40.133277300834486
ENSMUSG00000031443,8.080686798343038
ENSMUSG00000031446,93.36014888635408
ENSMUSG00000031447,98.35504592663746
ENSMUSG00000031450,20.60995377318845
ENSMUSG00000031451,94.20063636909407
ENSMUSG00000031453,50.64537431710392
ENSMUSG00000031458,57.54937863961097
ENSMUSG00000031461,8.614996698084889
ENSMUSG00000031465,50.57333253286907
ENSMUSG00000031467,61.88389265774149
ENSMUSG00000031478,25.808969202137238
ENSMUSG00000031479,84.96728102299333
ENSMUSG00000031480,37.03548057873567
ENSMUSG00000031482,40.13928078285405
ENSMUSG00000031483,63.96710091853275
ENSMUSG00000031485,79.61817854355526
ENSMUSG00000031486,70.81107042084409
ENSMUSG00000031487,45.56642852854655
ENSMUSG00000031488,41.58611994957075
ENSMUSG00000031489,15.290868703848231
ENSMUSG00000031490,92.29152908687038
ENSMUSG00000031493,19.63738968601789
ENSMUSG00000031497,59.95077144743951
ENSMUSG00000031502,98.41508074683315
ENSMUSG00000031503,97.16035300474275
ENSMUSG00000031504,39.508915170799064
ENSMUSG00000031505,87.46472954313502
ENSMUSG00000031506,25.118568769886533
ENSMUSG00000031508,70.63696944227652
ENSMUSG00000031511,69.5503391967341
ENSMUSG00000031513,83.9466890796662
ENSMUSG00000031516,80.36861379600168
ENSMUSG00000031519,6.369694422765204
ENSMUSG00000031520,48.79029837305637
ENSMUSG00000031521,87.12853455003902
ENSMUSG00000031523,94.30869904544636
ENSMUSG00000031527,60.09485501590923
ENSMUSG00000031529,67.67725280662785
ENSMUSG00000031530,13.99411658762082
ENSMUSG00000031532,90.26235216425526
ENSMUSG00000031533,52.6805547217386
ENSMUSG00000031534,84.63108602989735
ENSMUSG00000031536,78.88575373716755
ENSMUSG00000031537,73.62670348802305
ENSMUSG00000031538,95.8095695503392
ENSMUSG00000031539,61.42762802425407
ENSMUSG00000031540,64.15320886113946
ENSMUSG00000031543,21.396409917752298
ENSMUSG00000031545,71.23131416221409
ENSMUSG00000031546,67.6652458425887
ENSMUSG00000031548,87.45872606111544
ENSMUSG00000031551,22.71117248003842
ENSMUSG00000031554,31.194092573692743
ENSMUSG00000031555,85.03331932520862
ENSMUSG00000031556,92.96992255508195
ENSMUSG00000031557,74.77336855376117
ENSMUSG00000031558,76.53839226751515
ENSMUSG00000031561,26.325268655820377
ENSMUSG00000031562,39.514918652818636
ENSMUSG00000031563,86.65425947049289
ENSMUSG00000031565,95.95965660082848
ENSMUSG00000031568,65.64807588401273
ENSMUSG00000031570,76.73650717416102
ENSMUSG00000031574,22.34496007684457
ENSMUSG00000031575,68.63780992975926
ENSMUSG00000031576,23.64171219307198
ENSMUSG00000031577,43.20706009485502
ENSMUSG00000031578,60.815272858257785
ENSMUSG00000031583,53.617097916791735
ENSMUSG00000031584,60.136879390046225
ENSMUSG00000031585,71.62754397550579
ENSMUSG00000031586,95.1191691180885
ENSMUSG00000031590,82.11562706369693
ENSMUSG00000031591,87.80692801825059
ENSMUSG00000031592,81.29915350903524
ENSMUSG00000031594,17.217986432130637
ENSMUSG00000031595,80.0924536231014
ENSMUSG00000031596,23.3235276460347
ENSMUSG00000031600,59.92675751936123
ENSMUSG00000031601,65.97826739508915
ENSMUSG00000031604,84.25286666266435
ENSMUSG00000031605,58.798102899681815
ENSMUSG00000031608,53.95929639190731
ENSMUSG00000031609,31.404214444377736
ENSMUSG00000031613,71.71159272377979
ENSMUSG00000031616,64.75956054511617
ENSMUSG00000031617,65.16179384042745
ENSMUSG00000031618,28.07228192351564
ENSMUSG00000031620,14.564447379480097
ENSMUSG00000031622,89.07366272438014
ENSMUSG00000031626,35.300474275079544
ENSMUSG00000031627,83.1722398991415
ENSMUSG00000031628,51.28174341117848
ENSMUSG00000031629,24.83640511496668
ENSMUSG00000031631,56.02449420663985
ENSMUSG00000031633,98.60118868943988
ENSMUSG00000031634,83.72456024494207
ENSMUSG00000031636,9.737647835744733
ENSMUSG00000031639,42.63072582097617
ENSMUSG00000031640,16.551599927958215
ENSMUSG00000031641,60.1849072462028
ENSMUSG00000031642,45.25424746352885
ENSMUSG00000031644,59.47649636789338
ENSMUSG00000031647,37.60581137059494
ENSMUSG00000031652,61.82385783754578
ENSMUSG00000031657,56.486762322146845
ENSMUSG00000031659,55.496187788917574
ENSMUSG00000031660,73.2184667106922
ENSMUSG00000031661,54.99189529927357
ENSMUSG00000031662,25.08855135978868
ENSMUSG00000031666,55.90442456624842
ENSMUSG00000031667,68.91997358467911
ENSMUSG00000031668,61.541694182625925
ENSMUSG00000031669,28.486522182866064
ENSMUSG00000031671,51.473854835804765
ENSMUSG00000031672,72.87626823557663
ENSMUSG00000031673,88.51533889656
ENSMUSG00000031681,79.37203578075284
ENSMUSG00000031683,90.82067599207541
ENSMUSG00000031684,56.420724019931555
ENSMUSG00000031691,53.74917452122231
ENSMUSG00000031696,84.54103379960377
ENSMUSG00000031697,68.89595965660082
ENSMUSG00000031698,0.9845710512097017
ENSMUSG00000031700,44.41976346280843
ENSMUSG00000031701,90.76664465389926
ENSMUSG00000031703,82.88407276220208
ENSMUSG00000031706,39.454883832622926
ENSMUSG00000031708,93.0839887134538
ENSMUSG00000031709,9.14930659782674
ENSMUSG00000031711,71.90370414840608
ENSMUSG00000031712,53.65912229092874
ENSMUSG00000031714,56.426727501951135
ENSMUSG00000031715,88.0770847091313
ENSMUSG00000031722,31.84847211382602
ENSMUSG00000031723,31.53629104880831
ENSMUSG00000031728,46.37089511916912
ENSMUSG00000031729,78.333433391367
ENSMUSG00000031730,50.33919673410578
ENSMUSG00000031731,66.49456684877228
ENSMUSG00000031732,63.84102779612175
ENSMUSG00000031734,40.63756979047848
ENSMUSG00000031737,56.36669268175542
ENSMUSG00000031740,98.75127573992916
ENSMUSG00000031748,33.63750975565828
ENSMUSG00000031749,87.88497328450501
ENSMUSG00000031750,69.94656901002581
ENSMUSG00000031751,81.19709431470253
ENSMUSG00000031753,62.97052290328391
ENSMUSG00000031754,87.26061115446959
ENSMUSG00000031755,34.65209821696584
ENSMUSG00000031756,30.407636429128893
ENSMUSG00000031758,29.57915591042805
ENSMUSG00000031762,98.82932100618359
ENSMUSG00000031765,99.32761001380801
ENSMUSG00000031767,43.285105361109444
ENSMUSG00000031770,91.28894758960196
ENSMUSG00000031774,68.76388305217026
ENSMUSG00000031775,18.37665846190791
ENSMUSG00000031776,87.21258329831302
ENSMUSG00000031778,37.8879750255148
ENSMUSG00000031781,60.32899081467251
ENSMUSG00000031782,67.01686978447499
ENSMUSG00000031783,85.66368493726361
ENSMUSG00000031785,9.185327489944168
ENSMUSG00000031787,46.71909707630426
ENSMUSG00000031788,24.476196193792397
ENSMUSG00000031789,19.655400132076604
ENSMUSG00000031790,25.15458966200396
ENSMUSG00000031791,40.18130515699105
ENSMUSG00000031792,46.13675932040584
ENSMUSG00000031796,85.15939244761962
ENSMUSG00000031799,96.50597346460947
ENSMUSG00000031803,28.51653959296392
ENSMUSG00000031805,26.097136339076666
ENSMUSG00000031807,95.0531308158732
ENSMUSG00000031808,52.014168217566194
ENSMUSG00000031812,97.94080566728702
ENSMUSG00000031813,85.4775769946569
ENSMUSG00000031816,54.2114426367293
ENSMUSG00000031818,98.94338716455545
ENSMUSG00000031819,77.70907126133157
ENSMUSG00000031820,81.5152788617398
ENSMUSG00000031821,59.968781893498225
ENSMUSG00000031822,56.39070660983371
ENSMUSG00000031823,63.90106261631746
ENSMUSG00000031824,45.806567809329415
ENSMUSG00000031825,75.68589782073603
ENSMUSG00000031826,58.70805066938824
ENSMUSG00000031827,93.8824518220568
ENSMUSG00000031828,42.32454823797803
ENSMUSG00000031832,29.819295191210905
ENSMUSG00000031833,37.779912349162515
ENSMUSG00000031834,78.72365972263913
ENSMUSG00000031835,88.67743291108843
ENSMUSG00000031839,96.72209881731403
ENSMUSG00000031840,55.700306177583
ENSMUSG00000031841,61.18148526145164
ENSMUSG00000031842,17.23599687818935
ENSMUSG00000031843,70.94915050729423
ENSMUSG00000031845,23.383562466230416
ENSMUSG00000031847,14.774569250165095
ENSMUSG00000031848,91.67317043885454
ENSMUSG00000031849,15.110764243261091
ENSMUSG00000031851,69.22615116767726
ENSMUSG00000031858,82.20567929399051
ENSMUSG00000031860,32.40679594164615
ENSMUSG00000031861,12.301134658101699
ENSMUSG00000031862,58.83412379179924
ENSMUSG00000031864,53.623101398811315
ENSMUSG00000031865,73.87284625082548
ENSMUSG00000031870,56.33067178963799
ENSMUSG00000031871,5.697304436573212
ENSMUSG00000031872,17.932400792459628
ENSMUSG00000031875,93.78639610974365
ENSMUSG00000031877,85.20141682175661
ENSMUSG00000031878,75.93204058353845
ENSMUSG00000031879,85.69370234736147
ENSMUSG00000031880,57.69346220808068
ENSMUSG00000031883,14.780572732184666
ENSMUSG00000031885,76.80854895839587
ENSMUSG00000031886,14.462388185147384
ENSMUSG00000031887,73.43459206339678
ENSMUSG00000031889,49.600768445698506
ENSMUSG00000031891,55.460166896800146
ENSMUSG00000031896,2.3473614696523986
ENSMUSG00000031897,89.85411538692442
ENSMUSG00000031901,45.62646334874227
ENSMUSG00000031902,61.71579516119349
ENSMUSG00000031903,59.21834664105181
ENSMUSG00000031904,58.90016209401453
ENSMUSG00000031906,93.9244761961938
ENSMUSG00000031907,43.84943267094915
ENSMUSG00000031913,75.98006843969503
ENSMUSG00000031916,74.6653058774089
ENSMUSG00000031917,79.8403073782794
ENSMUSG00000031918,62.79642192471634
ENSMUSG00000031921,55.165996277841145
ENSMUSG00000031922,67.05289067659243
ENSMUSG00000031924,76.31025995077145
ENSMUSG00000031925,63.913069580356606
ENSMUSG00000031928,42.708771087230595
ENSMUSG00000031930,44.93005943447199
ENSMUSG00000031931,52.83064177222789
ENSMUSG00000031934,45.97466530587741
ENSMUSG00000031935,51.49186528186348
ENSMUSG00000031937,9.317404094374737
ENSMUSG00000031938,68.65582037581798
ENSMUSG00000031939,90.37041484060755
ENSMUSG00000031948,77.198775289668
ENSMUSG00000031949,87.97502551479859
ENSMUSG00000031950,94.38074082968122
ENSMUSG00000031951,37.58179744251666
ENSMUSG00000031953,33.361349582757995
ENSMUSG00000031954,92.4776370294771
ENSMUSG00000031955,44.00552320345801
ENSMUSG00000031958,9.023233475415742
ENSMUSG00000031959,69.77246803145825
ENSMUSG00000031960,79.08987212583298
ENSMUSG00000031963,83.32833043165036
ENSMUSG00000031967,79.18592783814611
ENSMUSG00000031969,66.77673050369214
ENSMUSG00000031971,28.342438614396347
ENSMUSG00000031972,30.16749714834604
ENSMUSG00000031974,37.017470132676955
ENSMUSG00000031976,31.254127393888453
ENSMUSG00000031979,57.35726721498469
ENSMUSG00000031980,36.975445758539955
ENSMUSG00000031981,14.65449960977367
ENSMUSG00000031982,24.908446899201536
ENSMUSG00000031983,73.66872786216005
ENSMUSG00000031984,77.76310259950772
ENSMUSG00000031985,61.99795881611334
ENSMUSG00000031986,38.65642072401993
ENSMUSG00000031987,63.09659602569491
ENSMUSG00000031988,62.79041844269676
ENSMUSG00000031990,74.93546256828961
ENSMUSG00000031993,45.926637449720836
ENSMUSG00000031994,17.14594464789578
ENSMUSG00000031995,15.020712012967522
ENSMUSG00000031996,94.27267815332893
ENSMUSG00000031997,23.299513717956415
ENSMUSG00000032000,86.40211322567089
ENSMUSG00000032002,91.27093714354325
ENSMUSG00000032006,74.7493546256829
ENSMUSG00000032009,84.05475175601849
ENSMUSG00000032010,67.62922495047128
ENSMUSG00000032011,97.55658281803447
ENSMUSG00000032012,65.55202017169958
ENSMUSG00000032013,25.965059734646097
ENSMUSG00000032014,97.2323947889776
ENSMUSG00000032015,15.759140301374796
ENSMUSG00000032018,75.63186648255989
ENSMUSG00000032020,25.376718496728103
ENSMUSG00000032024,93.22807228192352
ENSMUSG00000032026,94.50681395209222
ENSMUSG00000032028,7.33025154589662
ENSMUSG00000032030,80.9749654799784
ENSMUSG00000032033,11.088431290148286
ENSMUSG00000032035,45.620459866722705
ENSMUSG00000032036,11.262532268715855
ENSMUSG00000032038,71.53148826319266
ENSMUSG00000032040,57.84354925856997
ENSMUSG00000032041,54.85381521282344
ENSMUSG00000032042,89.28378459506514
ENSMUSG00000032044,46.797142342558686
ENSMUSG00000032046,71.21930719817495
ENSMUSG00000032047,92.39959176322266
ENSMUSG00000032050,93.91847271417421
ENSMUSG00000032051,87.34465990274359
ENSMUSG00000032058,48.05787356666867
ENSMUSG00000032059,46.82715975265654
ENSMUSG00000032060,94.05655280062436
ENSMUSG00000032062,19.01903103800204
ENSMUSG00000032064,38.7884973284505
ENSMUSG00000032066,32.232694963078586
ENSMUSG00000032067,82.36176982649937
ENSMUSG00000032068,19.133097196373896
ENSMUSG00000032076,23.977907186167975
ENSMUSG00000032077,41.90430449660803
ENSMUSG00000032078,67.49114486402114
ENSMUSG00000032083,13.357747493546256
ENSMUSG00000032085,72.72017770306778
ENSMUSG00000032086,70.02461427628023
ENSMUSG00000032087,1.6029296992255508
ENSMUSG00000032091,6.465750135078345
ENSMUSG00000032092,18.124512217085908
ENSMUSG00000032096,91.92531668367653
ENSMUSG00000032097,88.08909167317044
ENSMUSG00000032099,5.823377558984211
ENSMUSG00000032101,12.073002341357988
ENSMUSG00000032103,33.22927297832743
ENSMUSG00000032109,42.69676412319145
ENSMUSG00000032112,87.9510115867203
ENSMUSG00000032113,29.387044485801766
ENSMUSG00000032114,46.76712493246083
ENSMUSG00000032115,40.337395689499914
ENSMUSG00000032116,89.20573932881071
ENSMUSG00000032118,84.99729843309119
ENSMUSG00000032119,43.29711232514858
ENSMUSG00000032120,38.806507774509214
ENSMUSG00000032121,69.32220687999039
ENSMUSG00000032122,27.09971783634508
ENSMUSG00000032123,63.01254727742091
ENSMUSG00000032126,67.56318664825599
ENSMUSG00000032127,53.22086810350003
ENSMUSG00000032131,22.47103319925557
ENSMUSG00000032135,18.30461667767305
ENSMUSG00000032171,86.43813411778831
ENSMUSG00000032172,47.6316263432791
ENSMUSG00000032174,19.49330611754818
ENSMUSG00000032175,45.54241460046827
ENSMUSG00000032177,51.61193492225491
ENSMUSG00000032178,70.71501470853094
ENSMUSG00000032179,17.45812571291349
ENSMUSG00000032180,86.05991475055532
ENSMUSG00000032181,86.72630125472774
ENSMUSG00000032182,41.00378219367233
ENSMUSG00000032184,94.82499849912949
ENSMUSG00000032185,62.16605631266135
ENSMUSG00000032186,83.01014588461307
ENSMUSG00000032187,72.44401753016749
ENSMUSG00000032191,3.0677793120009604
ENSMUSG00000032192,73.06237617818334
ENSMUSG00000032193,89.92615717115928
ENSMUSG00000032194,81.25712913489824
ENSMUSG00000032198,37.88197154349523
ENSMUSG00000032199,89.54193432190671
ENSMUSG00000032202,15.729122891276939
ENSMUSG00000032212,87.83094194632886
ENSMUSG00000032215,76.46034700126073
ENSMUSG00000032216,98.09689619979588
ENSMUSG00000032217,66.8667827339857
ENSMUSG00000032218,54.22945308278801
ENSMUSG00000032220,53.02875667887375
ENSMUSG00000032221,26.703488023053374
ENSMUSG00000032224,24.560244942066397
ENSMUSG00000032228,88.89956174581258
ENSMUSG00000032231,98.62520261751816
ENSMUSG00000032232,54.01933121210302
ENSMUSG00000032235,37.323647715675094
ENSMUSG00000032238,93.1680374617278
ENSMUSG00000032239,93.32412799423666
ENSMUSG00000032243,75.53581077024674
ENSMUSG00000032244,61.67377078705649
ENSMUSG00000032245,43.26709491505073
ENSMUSG00000032246,81.06501771027196
ENSMUSG00000032249,91.99135498589182
ENSMUSG00000032251,70.64897640631567
ENSMUSG00000032252,72.54607672450021
ENSMUSG00000032253,92.3095395329291
ENSMUSG00000032254,39.5209221348382
ENSMUSG00000032258,39.19073062376178
ENSMUSG00000032261,5.28906765924236
ENSMUSG00000032262,20.18370654979888
