gen_name,dopaminergic neuron
ENSG00000111364,52.804505984510676
ENSG00000111371,95.98099037784557
ENSG00000111412,76.6252053508566
ENSG00000111424,7.111006805914105
ENSG00000111432,29.85214738324337
ENSG00000111445,13.195259328796057
ENSG00000111450,42.49589298286787
ENSG00000111452,31.195728702182585
ENSG00000111481,85.7838535555034
ENSG00000111490,78.30908237502933
ENSG00000111530,90.81201595869514
ENSG00000111540,80.4858014550575
ENSG00000111554,21.203942736446844
ENSG00000111581,43.71039662051162
ENSG00000111596,85.36728467495894
ENSG00000111602,52.511147617930064
ENSG00000111605,62.403191739028394
ENSG00000111615,76.91856371743722
ENSG00000111639,93.54611593522647
ENSG00000111640,99.89439098803098
ENSG00000111641,41.38699835719315
ENSG00000111642,92.7071110068059
ENSG00000111647,49.5716967847923
ENSG00000111652,82.35742783384183
ENSG00000111653,85.09739497770477
ENSG00000111664,93.95095048110772
ENSG00000111665,25.657122741140576
ENSG00000111666,37.321051396385826
ENSG00000111667,54.97535789720723
ENSG00000111669,99.60103262145036
ENSG00000111670,71.44449659704296
ENSG00000111671,37.53813658765548
ENSG00000111674,98.93804271297817
ENSG00000111676,79.8638817179066
ENSG00000111678,97.57099272471251
ENSG00000111679,49.41328326683877
ENSG00000111684,39.45083313776109
ENSG00000111696,32.38676367049989
ENSG00000111704,24.712508800751
ENSG00000111707,58.472189626848156
ENSG00000111711,41.915043417038255
ENSG00000111716,96.44449659704296
ENSG00000111725,57.680122037080494
ENSG00000111726,54.2478291480873
ENSG00000111727,55.004693733865295
ENSG00000111728,38.30673550809669
ENSG00000111731,58.307908941563014
ENSG00000111732,14.902605022295237
ENSG00000111737,30.779159821638114
ENSG00000111752,74.93546115935227
ENSG00000111775,99.46022060549167
ENSG00000111783,18.446374090589064
ENSG00000111785,56.547758742079324
ENSG00000111786,91.2696550105609
ENSG00000111790,84.67495892982868
ENSG00000111799,1.4961276695611359
ENSG00000111802,33.21990143158883
ENSG00000111816,83.12015958695143
ENSG00000111817,49.90612532269421
ENSG00000111832,90.91175780333255
ENSG00000111834,36.6873973245717
ENSG00000111837,27.96291950246421
ENSG00000111843,93.22928889931941
ENSG00000111845,32.93241023233983
ENSG00000111846,24.888523820699366
ENSG00000111850,69.3733865289838
ENSG00000111859,53.9603379488383
ENSG00000111860,66.39873269185638
ENSG00000111863,12.162637878432294
ENSG00000111875,81.07251818821872
ENSG00000111877,31.38347805679418
ENSG00000111879,65.23116639286553
ENSG00000111880,49.77704764139873
ENSG00000111885,41.63341938512086
ENSG00000111886,7.9324102323398265
ENSG00000111897,97.61206289603379
ENSG00000111906,86.63459281858718
ENSG00000111907,81.17812720018775
ENSG00000111911,51.49612766956113
ENSG00000111912,72.45951654541187
ENSG00000111913,29.476648674020183
ENSG00000111961,66.0349683172964
ENSG00000111962,7.91480873034499
ENSG00000111981,3.6376437455996244
ENSG00000112029,24.835719314714854
ENSG00000112031,53.27974653837128
ENSG00000112033,43.24102323398263
ENSG00000112038,53.103731518422904
ENSG00000112039,34.86857545177188
ENSG00000112041,1.8481577094578736
ENSG00000112053,32.9676132363295
ENSG00000112062,73.58601267308144
ENSG00000112077,8.196432762262381
ENSG00000112078,78.49096456230932
ENSG00000112079,81.76484393334897
ENSG00000112081,76.7132128608308
ENSG00000112096,95.91645153719784
ENSG00000112110,79.59399202065242
ENSG00000112118,32.10513963858249
ENSG00000112130,74.06125322694204
ENSG00000112137,42.95939920206524
ENSG00000112139,54.85214738324336
ENSG00000112144,45.341469138699836
ENSG00000112146,82.06993663459282
ENSG00000112149,43.065008214034265
ENSG00000112159,54.36517249471955
ENSG00000112167,30.016428068528516
ENSG00000112175,38.79371039662051
ENSG00000112182,66.15231166392866
ENSG00000112183,36.74606899788782
ENSG00000112186,80.0105609011969
ENSG00000112195,7.287021825862474
ENSG00000112200,73.91457404365173
ENSG00000112208,39.22201361182821
ENSG00000112210,20.74043651724947
ENSG00000112218,9.328796057263553
ENSG00000112232,25.088007509974187
ENSG00000112234,71.39755925839005
ENSG00000112237,65.31330673550809
ENSG00000112242,24.812250645388406
ENSG00000112245,90.12555738089651
ENSG00000112246,20.09504811077212
ENSG00000112249,81.69443792536964
ENSG00000112276,41.96784792302277
ENSG00000112280,14.409762966439803
ENSG00000112282,24.82398498005163
ENSG00000112290,83.21403426425722
ENSG00000112293,50.862473597747005
ENSG00000112294,30.30391926777752
ENSG00000112297,22.764609246655716
ENSG00000112299,4.541187514667918
ENSG00000112304,73.43346632245952
ENSG00000112305,85.6899788781976
ENSG00000112306,99.1844637409059
ENSG00000112308,95.17132128608307
ENSG00000112309,43.69866228584839
ENSG00000112312,25.569115231166396
ENSG00000112319,33.88875850739263
ENSG00000112320,90.49518892278809
ENSG00000112335,78.4381600563248
ENSG00000112339,66.46327153250411
ENSG00000112343,56.401079558789014
ENSG00000112357,31.418681060783854
ENSG00000112365,36.52311663928655
ENSG00000112367,70.88711570053978
ENSG00000112378,95.59375733395916
ENSG00000112379,94.16216850504576
ENSG00000112394,27.73409997653133
ENSG00000112406,37.38559023703356
ENSG00000112419,51.560666510208875
ENSG00000112425,35.77798638817179
ENSG00000112473,79.89321755456466
ENSG00000112486,10.660643041539544
ENSG00000112499,8.413517953532034
ENSG00000112511,64.97301103027459
ENSG00000112514,99.15512790424783
ENSG00000112530,86.66979582257686
ENSG00000112531,45.07157944144567
ENSG00000112539,45.100915278103734
ENSG00000112541,96.23327857310491
ENSG00000112559,24.495423609481342
ENSG00000112561,8.536728467495893
ENSG00000112562,60.46702651959633
ENSG00000112576,76.67800985684111
ENSG00000112584,92.09105843698663
ENSG00000112592,65.83548462802159
ENSG00000112599,22.946491433935694
ENSG00000112624,38.85238206993664
ENSG00000112640,31.747242431354145
ENSG00000112651,79.5353203473363
ENSG00000112655,48.327857310490494
ENSG00000112658,26.68387702417273
ENSG00000112659,45.693499178596575
ENSG00000112667,71.38582492372683
ENSG00000112679,54.84628021591176
ENSG00000112685,75.79206758976767
ENSG00000112695,99.49542360948134
ENSG00000112697,81.04904951889228
ENSG00000112699,18.16475005867167
ENSG00000112701,77.3820699366346
ENSG00000112715,89.60924665571463
ENSG00000112739,69.01548932175545
ENSG00000112742,3.314949542360948
ENSG00000112759,87.49119924900258
ENSG00000112761,7.826801220370805
ENSG00000112763,70.62896033794884
ENSG00000112769,46.12180239380427
ENSG00000112773,96.60291011499648
ENSG00000112787,59.71016193381835
ENSG00000112796,49.84745364937808
ENSG00000112812,14.849800516310724
ENSG00000112851,41.77423140107956
ENSG00000112852,66.73902839708988
ENSG00000112855,36.56418681060784
ENSG00000112874,31.4421497301103
ENSG00000112877,20.670030509270124
ENSG00000112893,26.988969725416567
ENSG00000112902,40.99389814597512
ENSG00000112936,11.012673081436281
ENSG00000112941,64.09293593053273
ENSG00000112964,24.125792067589767
ENSG00000112972,92.63670499882657
ENSG00000112977,89.5564421497301
ENSG00000112981,43.270359070640694
ENSG00000112983,72.90542126261441
ENSG00000112992,73.75029335836658
ENSG00000112996,50.36376437455996
ENSG00000113013,87.74935461159352
ENSG00000113048,64.52123914574044
ENSG00000113068,95.26519596338888
ENSG00000113100,12.837362121567708
ENSG00000113108,62.825627786904484
ENSG00000113119,44.361652194320584
ENSG00000113140,90.64186810607838
ENSG00000113141,90.24290072752875
ENSG00000113161,93.4639755925839
ENSG00000113163,77.0535085660643
ENSG00000113194,68.58718610654776
ENSG00000113205,23.486270828444027
ENSG00000113209,30.479934287725886
ENSG00000113231,49.513025111476175
ENSG00000113240,40.641868106078384
ENSG00000113248,35.81905655949308
ENSG00000113249,5.6676836423374795
ENSG00000113262,26.61933818352499
ENSG00000113263,34.22905421262614
ENSG00000113269,94.3264491903309
ENSG00000113272,65.57146209809905
ENSG00000113273,55.81436282562778
ENSG00000113282,65.26050222952358
ENSG00000113296,83.71861065477587
ENSG00000113300,35.09152781037315
ENSG00000113302,9.980051631072518
ENSG00000113312,76.93616521943206
ENSG00000113318,48.2809199718376
ENSG00000113319,39.58577798638817
ENSG00000113327,89.90847218962685
ENSG00000113328,76.78948603614175
ENSG00000113356,28.29734804036611
ENSG00000113360,75.54564656183994
ENSG00000113361,39.66205116169913
ENSG00000113368,20.828444027223654
ENSG00000113369,83.90636000938747
ENSG00000113384,90.18422905421262
ENSG00000113387,90.360244074161
ENSG00000113389,16.80356723773762
ENSG00000113391,66.85050457639052
ENSG00000113407,75.34029570523352
ENSG00000113430,15.184229054212626
ENSG00000113441,82.41023233982632
ENSG00000113448,91.21098333724478
ENSG00000113456,70.09504811077211
ENSG00000113460,44.17390283970899
ENSG00000113494,17.49002581553626
ENSG00000113504,56.8235156066651
ENSG00000113522,78.29734804036612
ENSG00000113532,59.93311429241962
ENSG00000113552,64.04599859187984
ENSG00000113555,2.880779159821638
ENSG00000113558,98.51560666510208
ENSG00000113569,59.064773527340996
ENSG00000113575,88.95212391457405
ENSG00000113578,11.241492607369162
ENSG00000113580,97.5651255573809
ENSG00000113583,55.97277634358132
ENSG00000113593,34.31706172260033
ENSG00000113594,75.9563482750528
ENSG00000113595,49.55996245012908
ENSG00000113597,38.8875850739263
ENSG00000113615,50.70406007979348
ENSG00000113621,56.7237737620277
ENSG00000113638,38.20699366345928
ENSG00000113643,66.5512790424783
ENSG00000113645,30.233513259798166
ENSG00000113648,82.7739967143863
ENSG00000113649,71.13940389579912
ENSG00000113657,97.34217319877962
ENSG00000113658,75.98568411171087
ENSG00000113712,95.11851678009857
ENSG00000113716,74.98239849800517
ENSG00000113719,87.05116169913167
ENSG00000113732,98.5684111710866
ENSG00000113734,34.56934991785966
ENSG00000113739,51.8598920441211
ENSG00000113742,83.50739263083783
ENSG00000113749,6.207463036845811
ENSG00000113758,75.8566064304154
ENSG00000113761,69.43205820229993
ENSG00000113763,48.07556911523116
ENSG00000113790,30.708753813658767
ENSG00000113805,12.414926073691621
ENSG00000113810,22.60032856137057
ENSG00000113811,97.19549401548933
ENSG00000113812,61.29429711335367
ENSG00000113838,41.15231166392866
ENSG00000113845,90.61839943675194
ENSG00000113851,79.7230697019479
ENSG00000113889,6.852851443323163
ENSG00000113905,12.872565125557381
ENSG00000113916,72.31283736212156
ENSG00000113946,3.0743956817648437
ENSG00000113966,61.58178831260267
ENSG00000113971,42.84792302276461
ENSG00000114019,54.617460689978884
ENSG00000114021,62.4501290776813
ENSG00000114023,97.10748650551514
ENSG00000114026,66.67448955644215
ENSG00000114030,89.90260502229523
ENSG00000114054,77.09457873738559
ENSG00000114062,79.81107721192208
ENSG00000114098,75.20535085660643
ENSG00000114107,33.618868810138466
ENSG00000114115,96.26848157709458
ENSG00000114120,93.31729640929359
ENSG00000114124,3.0039896737854965
ENSG00000114125,96.54423844168035
ENSG00000114126,89.69138699835719
ENSG00000114127,79.38277399671438
ENSG00000114166,25.375498709223187
ENSG00000114200,23.157709457873736
ENSG00000114209,84.87444261910349
ENSG00000114268,89.5036376437456
ENSG00000114270,40.583196432762264
ENSG00000114279,83.7362121567707
ENSG00000114302,87.85496362356254
ENSG00000114315,25.398967378549635
ENSG00000114316,72.82914808730345
ENSG00000114331,91.32245951654541
ENSG00000114346,16.62168505045764
ENSG00000114349,2.411405773292654
ENSG00000114353,84.40506923257452
ENSG00000114354,78.10959868575452
ENSG00000114374,95.49401548932175
ENSG00000114378,10.772119220840178
ENSG00000114383,68.42290542126261
ENSG00000114388,72.50058671673317
ENSG00000114391,98.77962919502464
ENSG00000114395,67.13212860830791
ENSG00000114405,89.8439333489791
ENSG00000114416,91.41633419385121
ENSG00000114423,76.21450363764374
ENSG00000114439,97.00774466087772
ENSG00000114446,84.12931236798875
ENSG00000114450,65.57732926543065
ENSG00000114455,17.10865993898146
ENSG00000114473,56.92325745130251
ENSG00000114480,40.95869514198545
ENSG00000114491,44.062426660408356
ENSG00000114503,78.05679417977001
ENSG00000114520,72.4771180474067
ENSG00000114529,51.93616521943206
ENSG00000114541,69.00962215442384
ENSG00000114544,90.85308613001642
ENSG00000114547,20.036376437455996
ENSG00000114554,79.54118751466793
ENSG00000114573,82.61558319643277
ENSG00000114626,7.410232339826332
ENSG00000114631,93.14714855667684
ENSG00000114638,7.633184698427599
ENSG00000114646,36.863412344520064
ENSG00000114648,33.71861065477588
ENSG00000114650,86.54071814128139
ENSG00000114654,13.23046233278573
ENSG00000114656,27.487678948603616
ENSG00000114670,27.86904482515841
ENSG00000114686,51.42572166158179
ENSG00000114735,49.61276695611359
ENSG00000114738,53.69631541891575
ENSG00000114739,71.20980990377845
ENSG00000114742,88.75850739263083
ENSG00000114744,49.46022060549167
ENSG00000114745,28.98967378549636
ENSG00000114757,85.19126965501056
ENSG00000114767,13.036845810842527
ENSG00000114770,67.0793241023234
ENSG00000114779,48.73855902370335
ENSG00000114784,94.34991785965737
ENSG00000114786,32.89720722835015
ENSG00000114790,31.01971368223422
ENSG00000114796,74.42501760150199
ENSG00000114805,29.112884299460223
ENSG00000114850,90.96456230931706
ENSG00000114853,51.83055620746304
ENSG00000114857,89.22788077915982
ENSG00000114859,22.154423844168036
ENSG00000114861,92.80098568411171
ENSG00000114867,86.99835719314714
ENSG00000114902,97.98756160525699
ENSG00000114904,42.14386294297113
ENSG00000114923,60.60197136822342
ENSG00000114933,57.81506688570758
ENSG00000114942,94.75475240553861
ENSG00000114948,49.601032621450365
ENSG00000114956,96.3740905890636
ENSG00000114978,58.67167331612298
ENSG00000114982,76.84815770945788
ENSG00000114988,75.19948368927481
ENSG00000114993,28.708049753578972
ENSG00000114999,77.58155362590942
ENSG00000115020,71.30368458108424
ENSG00000115041,27.49941328326684
ENSG00000115042,29.0542126261441
ENSG00000115053,88.23046233278573
ENSG00000115073,91.80943440506924
ENSG00000115084,75.12321051396385
ENSG00000115091,88.92865524524758
ENSG00000115107,8.436986622858484
ENSG00000115109,73.09903778455762
ENSG00000115112,7.339826331846984
ENSG00000115128,88.54728936869279
ENSG00000115129,31.318939216146447
ENSG00000115137,32.6801220370805
ENSG00000115138,99.88265665336775
ENSG00000115145,60.19126965501056
ENSG00000115159,43.475709927247124
ENSG00000115170,70.25932879605726
ENSG00000115183,53.77258859422671
ENSG00000115194,30.210044590471718
ENSG00000115204,94.12696550105609
ENSG00000115207,69.50833137761089
ENSG00000115211,68.10021121802394
ENSG00000115216,86.69913165923492
ENSG00000115221,51.085425956348274
ENSG00000115226,47.623797230697015
ENSG00000115232,19.836892748181178
ENSG00000115233,73.46866932644919
ENSG00000115234,90.9821638113119
ENSG00000115239,66.04670265195963
ENSG00000115241,89.71485566768365
ENSG00000115252,34.4461394038958
ENSG00000115255,26.689744191504346
ENSG00000115266,76.72494719549402
ENSG00000115268,99.34287725885942
ENSG00000115271,37.64961276695612
ENSG00000115274,27.04764139873269
ENSG00000115275,36.66392865524525
ENSG00000115282,70.036376437456
ENSG00000115286,95.96338887585074
ENSG00000115289,53.16827035907063
ENSG00000115290,26.795353203473365
ENSG00000115295,66.52781037315184
ENSG00000115306,98.12837362121569
ENSG00000115307,72.10748650551514
ENSG00000115310,98.35719314714856
ENSG00000115317,48.65641868106078
ENSG00000115318,53.584839239615114
ENSG00000115339,10.00938746773058
ENSG00000115350,63.787843229288896
ENSG00000115355,95.9985918798404
ENSG00000115361,22.512321051396388
ENSG00000115364,74.6186341234452
ENSG00000115365,61.61112414926073
ENSG00000115368,49.2842055855433
ENSG00000115392,49.1433935695846
ENSG00000115414,19.168035672377375
ENSG00000115415,74.94132832668387
ENSG00000115419,68.08847688336071
ENSG00000115421,40.47758742079324
ENSG00000115423,47.67073456934992
ENSG00000115425,60.62544003754987
ENSG00000115446,78.34428537901901
ENSG00000115457,98.093170617226
ENSG00000115459,27.37033560197137
ENSG00000115461,69.73715090354376
ENSG00000115464,95.32973480403662
ENSG00000115468,46.286083079089416
ENSG00000115484,92.24947195494015
ENSG00000115486,78.90753344285379
ENSG00000115504,69.21497301103028
ENSG00000115514,53.57310490495188
ENSG00000115520,76.70147852616756
ENSG00000115523,9.721896268481576
ENSG00000115524,95.4705468199953
ENSG00000115525,78.42055855432997
ENSG00000115526,41.20511616991316
ENSG00000115539,17.30814362825628
ENSG00000115540,74.31940858953297
ENSG00000115541,96.56770711100681
ENSG00000115548,83.76554799342877
ENSG00000115556,39.79699601032621
ENSG00000115561,73.65641868106079
ENSG00000115568,47.92302276460924
ENSG00000115594,11.969021356489087
ENSG00000115602,5.996245012907768
ENSG00000115641,32.12860830790894
ENSG00000115648,38.740905890636
ENSG00000115649,64.27481811781271
ENSG00000115652,52.79863881717907
ENSG00000115657,83.85942267073457
ENSG00000115661,55.27458343111945
ENSG00000115665,11.804740671203943
ENSG00000115677,98.26918563717437
ENSG00000115685,76.149964796996
ENSG00000115687,38.55315653602441
ENSG00000115694,91.16991316592349
ENSG00000115705,1.836423374794649
ENSG00000115738,92.67777517014785
ENSG00000115750,61.55831964327623
ENSG00000115756,72.38911053743253
ENSG00000115758,97.34804036611125
ENSG00000115760,94.39098803097863
ENSG00000115761,55.63834780567942
ENSG00000115762,87.31518422905421
ENSG00000115806,80.55034029570524
ENSG00000115808,32.24008448720957
ENSG00000115816,87.94883830086833
ENSG00000115825,56.47735273409997
ENSG00000115827,31.92325745130251
ENSG00000115828,94.6550105609012
ENSG00000115839,66.81530157240084
ENSG00000115840,49.43088476883361
ENSG00000115841,25.70406007979348
ENSG00000115866,60.33794883830087
ENSG00000115875,71.4151607603849
ENSG00000115884,38.91105374325276
ENSG00000115896,63.30673550809669
ENSG00000115902,78.64937808026285
ENSG00000115904,58.07322224829852
ENSG00000115919,62.20957521708519
ENSG00000115935,30.086834076507863
ENSG00000115942,34.3992020652429
ENSG00000115944,94.0330908237503
ENSG00000115946,31.201595869514197
ENSG00000115947,86.2180239380427
ENSG00000115963,39.09880309786435
ENSG00000115966,78.25041070171321
ENSG00000115970,69.10349683172964
ENSG00000115977,91.4574043651725
ENSG00000115993,42.62497066416334
ENSG00000115998,48.521473832433706
ENSG00000116001,81.42454822811547
ENSG00000116005,90.10208871157005
ENSG00000116014,32.674254869748886
ENSG00000116016,83.38418211687397
ENSG00000116017,70.74630368458108
ENSG00000116030,93.99788781976062
ENSG00000116032,6.36000938746773
ENSG00000116035,17.014785261675662
ENSG00000116039,37.285848392396154
ENSG00000116044,89.99061253226942
ENSG00000116062,92.29054212626144
ENSG00000116095,53.438160056324804
ENSG00000116096,26.895095048110772
ENSG00000116106,43.880544473128374
ENSG00000116117,20.188922788077914
ENSG00000116120,70.5116169913166
ENSG00000116127,75.87420793241023
ENSG00000116128,72.32457169678479
ENSG00000116133,88.93452241257921
ENSG00000116138,53.68458108425253
ENSG00000116141,54.27129781741375
ENSG00000116147,53.05679417977001
ENSG00000116151,29.811077211922083
ENSG00000116157,79.46491433935697
ENSG00000116161,90.7885472893687
ENSG00000116171,77.44660877728234
ENSG00000116183,27.25299225533912
ENSG00000116191,78.69631541891576
ENSG00000116194,36.71673316122976
ENSG00000116198,68.80427129781741
ENSG00000116199,76.13236329500117
ENSG00000116205,65.75921145271063
ENSG00000116209,97.97582727059377
ENSG00000116212,82.80919971837596
ENSG00000116213,87.46773057967613
ENSG00000116221,96.64398028631777
ENSG00000116237,75.72166158178831
ENSG00000116251,92.76578268012203
ENSG00000116254,70.93405303919268
ENSG00000116260,73.21638113118986
ENSG00000116266,38.787843229288896
ENSG00000116273,32.33395916451538
ENSG00000116285,50.88007509974184
ENSG00000116288,98.3278573104905
ENSG00000116299,95.10091527810374
ENSG00000116329,33.026284909645625
ENSG00000116337,89.62098099037784
ENSG00000116350,71.0865993898146
ENSG00000116353,58.24923726824689
ENSG00000116396,48.62121567707111
ENSG00000116406,61.452710631307205
ENSG00000116455,41.246186341234456
ENSG00000116459,94.8955644214973
ENSG00000116473,43.16475005867167
ENSG00000116478,74.78878197606195
ENSG00000116489,95.21825862473598
ENSG00000116497,66.7448955644215
ENSG00000116514,58.155362590941095
ENSG00000116521,89.29241961980756
ENSG00000116525,67.32574513025111
ENSG00000116539,73.50387233043887
ENSG00000116544,20.728702182586247
ENSG00000116560,91.89744191504342
ENSG00000116574,39.66791832903074
ENSG00000116580,87.43252757568646
ENSG00000116584,38.512086364703116
ENSG00000116586,93.58131893921615
ENSG00000116604,34.38746773057967
ENSG00000116641,75.0410701713213
ENSG00000116649,92.13799577563952
ENSG00000116661,67.64843933348979
ENSG00000116663,24.865055151372918
ENSG00000116667,80.28045059845107
ENSG00000116668,14.444965970429477
ENSG00000116670,97.43604787608542
ENSG00000116675,93.58718610654776
ENSG00000116678,49.34874442619103
ENSG00000116679,75.56911523116639
ENSG00000116685,90.63013377141516
ENSG00000116688,81.33067355080968
ENSG00000116691,67.89486036141751
ENSG00000116698,62.57333959164515
ENSG00000116704,51.343581318939215
ENSG00000116717,33.18469842759916
ENSG00000116721,6.9995306266134705
ENSG00000116729,72.16615817883127
ENSG00000116731,93.17061722600329
ENSG00000116741,96.48556676836424
ENSG00000116747,90.44238441680356
ENSG00000116750,47.700070406007974
ENSG00000116752,65.95869514198544
ENSG00000116754,91.71555972776343
ENSG00000116761,59.19971837596808
ENSG00000116771,20.54681999530627
ENSG00000116774,32.11100680591411
ENSG00000116783,26.66627552217789
ENSG00000116785,11.435109129312368
ENSG00000116786,49.16686223891105
ENSG00000116791,31.700305092701242
ENSG00000116793,85.60783853555503
ENSG00000116809,45.810842525228814
ENSG00000116830,61.32950011734335
ENSG00000116833,19.514198544942502
ENSG00000116852,92.95353203473363
ENSG00000116857,96.59704294766487
ENSG00000116863,81.80004693733865
ENSG00000116871,76.22623797230696
ENSG00000116874,26.232105139638584
ENSG00000116885,65.30157240084488
ENSG00000116898,93.96855198310256
ENSG00000116903,40.700539779394504
ENSG00000116906,72.65900023468669
ENSG00000116918,75.02933583665806
ENSG00000116922,39.1692091058437
ENSG00000116954,46.72025346162872
ENSG00000116962,5.4388641164046
ENSG00000116977,71.69678479230228
ENSG00000116983,56.24266604083549
ENSG00000116984,68.69866228584839
ENSG00000116985,28.90753344285379
ENSG00000116990,47.31283736212157
ENSG00000116991,78.0509270124384
ENSG00000117000,79.61746068997888
ENSG00000117009,14.151607603848863
ENSG00000117010,40.64773527341
ENSG00000117016,93.37010091527812
ENSG00000117020,85.70171321286082
ENSG00000117036,27.505280450598452
ENSG00000117054,53.50269889697255
ENSG00000117069,81.97606195728702
ENSG00000117114,56.83524994132833
ENSG00000117115,29.400375498709224
ENSG00000117118,94.91903309082375
ENSG00000117122,96.50903543769068
ENSG00000117133,60.29101149964797
ENSG00000117139,97.9934287725886
ENSG00000117143,67.37268246890402
ENSG00000117151,54.03661112414926
ENSG00000117152,82.60384886176954
ENSG00000117153,66.97371509035437
ENSG00000117154,83.4956582961746
ENSG00000117155,86.546585308613
ENSG00000117174,49.735977470077444
ENSG00000117215,15.8882891340061
ENSG00000117222,62.9253696315419
ENSG00000117245,67.1262614409763
ENSG00000117262,56.56536024407416
ENSG00000117266,58.061487913635304
ENSG00000117280,35.47876085425956
ENSG00000117281,11.08307908941563
ENSG00000117298,30.837831494954237
ENSG00000117305,59.880309786435106
ENSG00000117308,68.38770241727295
ENSG00000117318,94.84275991551279
ENSG00000117322,3.784322928889932
ENSG00000117335,94.00962215442384
ENSG00000117360,52.15911757803332
ENSG00000117362,63.01924430884769
ENSG00000117385,83.68927481811781
ENSG00000117394,97.30697019478995
ENSG00000117395,65.61253226942031
ENSG00000117400,53.12720018774936
ENSG00000117407,27.258859422670735
ENSG00000117408,68.49917859657357
ENSG00000117410,99.48368927481812
ENSG00000117411,42.25533912227177
ENSG00000117419,88.83478056794179
ENSG00000117448,86.64632715325041
ENSG00000117450,94.16803567237739
ENSG00000117461,79.95188922788078
ENSG00000117472,85.54329969490729
ENSG00000117475,44.801689744191506
ENSG00000117477,70.01877493546115
ENSG00000117479,27.517014785261672
ENSG00000117480,73.93217554564656
ENSG00000117481,55.9669091762497
ENSG00000117500,56.01384651490261
ENSG00000117505,61.07134475475241
ENSG00000117507,3.2445435343816005
ENSG00000117519,85.81318939216146
ENSG00000117523,96.40929359305326
ENSG00000117525,88.00164280685286
ENSG00000117528,49.26073691621685
ENSG00000117533,61.69326449190331
ENSG00000117543,64.75592583900493
ENSG00000117560,2.3996714386294298
ENSG00000117569,66.86223891105374
ENSG00000117586,16.392865524524762
ENSG00000117592,94.7078150668857
ENSG00000117593,27.012438394743015
ENSG00000117595,72.97582727059377
ENSG00000117597,37.808026284909644
ENSG00000117600,36.059610420089186
ENSG00000117602,83.33724477822108
ENSG00000117614,65.48345458812486
ENSG00000117616,83.48392396151138
ENSG00000117620,51.46092466557146
ENSG00000117625,67.96526636939686
ENSG00000117632,98.77376202769304
ENSG00000117640,90.68880544473129
ENSG00000117643,48.7620276930298
ENSG00000117650,7.879605726355315
ENSG00000117676,76.00915278103732
ENSG00000117682,84.38160056324806
ENSG00000117691,99.48955644214973
ENSG00000117697,74.28420558554329
ENSG00000117707,43.63999061253227
ENSG00000117713,79.16568880544473
ENSG00000117724,22.195494015489324
ENSG00000117748,51.50786200422436
ENSG00000117751,77.45834311194555
ENSG00000117758,79.98122506453885
ENSG00000117834,12.626144097629666
ENSG00000117859,84.70429476648674
ENSG00000117862,94.62567472424314
ENSG00000117868,77.54048345458813
ENSG00000117877,33.43111945552687
ENSG00000117899,90.82961746068999
ENSG00000117906,85.31448016897441
ENSG00000117971,76.55479934287726
ENSG00000117983,7.639051865759211
ENSG00000117984,77.5287491199249
ENSG00000118004,24.207932410232342
ENSG00000118007,40.5538605961042
ENSG00000118046,37.784557615583196
ENSG00000118058,93.25862473597746
ENSG00000118094,31.42454822811547
ENSG00000118096,68.45224125792068
ENSG00000118160,51.672142689509506
ENSG00000118162,50.32856137057029
ENSG00000118181,98.380661816475
ENSG00000118193,8.302041774231402
ENSG00000118194,30.039896737854967
ENSG00000118197,67.19666744895565
ENSG00000118200,72.1426895095048
ENSG00000118217,75.39310021121803
ENSG00000118242,34.58108425252288
ENSG00000118246,58.624735977470074
ENSG00000118257,60.766252053508566
ENSG00000118260,62.37385590237034
ENSG00000118263,84.02370335601972
ENSG00000118271,47.46538371274349
ENSG00000118276,31.940858953297347
ENSG00000118292,74.50715794414457
ENSG00000118298,38.43581318939216
ENSG00000118307,59.17038253931002
ENSG00000118308,2.522881952593288
ENSG00000118322,34.85097394977705
ENSG00000118363,80.53273879371041
ENSG00000118369,25.48110772119221
ENSG00000118402,45.2299929593992
ENSG00000118407,44.267777517014785
ENSG00000118412,55.743956817648446
ENSG00000118418,93.26449190330908
ENSG00000118420,55.23351325979817
ENSG00000118432,47.07815066885708
ENSG00000118454,64.57404365172495
ENSG00000118473,63.55902370335602
ENSG00000118482,95.69349917859657
ENSG00000118492,13.76437455996245
ENSG00000118495,78.09786435109129
ENSG00000118496,25.005867167331612
ENSG00000118503,46.6615817883126
ENSG00000118507,19.88969725416569
ENSG00000118508,50.774466087772815
ENSG00000118513,16.52194320582023
ENSG00000118514,19.091762497066416
ENSG00000118515,4.6467965266369395
ENSG00000118518,25.950481107721192
ENSG00000118520,2.563952123914574
ENSG00000118523,93.01807087538137
ENSG00000118526,16.040835484628023
ENSG00000118557,57.88547289368693
ENSG00000118564,86.91621685050458
ENSG00000118579,77.15325041070172
ENSG00000118596,30.738089650316823
ENSG00000118600,79.28303215207698
ENSG00000118620,47.52992255339122
ENSG00000118640,34.117578033325515
ENSG00000118655,28.320816709692558
ENSG00000118680,98.39239615113823
ENSG00000118689,90.95869514198544
ENSG00000118690,46.88453414691387
ENSG00000118702,36.20042243604787
ENSG00000118705,96.28021591175781
ENSG00000118707,33.548462802159115
ENSG00000118729,6.888054447312837
ENSG00000118733,43.94508331377611
ENSG00000118762,38.136587655479936
ENSG00000118804,27.393804271297817
ENSG00000118816,99.11992490025816
ENSG00000118855,37.4501290776813
