gen_name,fibroblast
ENSMUSG00000029627,55.711871567384875
ENSMUSG00000029629,62.433460076045634
ENSMUSG00000029632,96.8736797634136
ENSMUSG00000029633,47.989015631601184
ENSMUSG00000029634,93.60794254330375
ENSMUSG00000029635,65.54710604140261
ENSMUSG00000029636,47.004647232784116
ENSMUSG00000029638,45.14152936206168
ENSMUSG00000029640,67.97634136037178
ENSMUSG00000029641,87.55809040980144
ENSMUSG00000029642,95.7076468103084
ENSMUSG00000029646,4.0430925221799745
ENSMUSG00000029647,70.1182931981411
ENSMUSG00000029648,53.591043514997885
ENSMUSG00000029649,97.12716518800168
ENSMUSG00000029650,46.34558512885509
ENSMUSG00000029651,41.51246303337558
ENSMUSG00000029655,84.33882551753274
ENSMUSG00000029657,92.52217997465145
ENSMUSG00000029658,25.048584706379383
ENSMUSG00000029659,77.27925644275454
ENSMUSG00000029660,31.58850866075201
ENSMUSG00000029661,99.48457963667089
ENSMUSG00000029663,17.7355302070131
ENSMUSG00000029664,61.87156738487537
ENSMUSG00000029669,72.93198141106886
ENSMUSG00000029670,65.76256865230249
ENSMUSG00000029671,46.30756231516688
ENSMUSG00000029672,86.96662441909591
ENSMUSG00000029673,51.343472750316856
ENSMUSG00000029674,54.76975073933249
ENSMUSG00000029675,33.29531051964512
ENSMUSG00000029676,67.01732150401352
ENSMUSG00000029681,80.43092522179974
ENSMUSG00000029684,74.71905365441486
ENSMUSG00000029685,13.160118293198142
ENSMUSG00000029686,93.05449936628644
ENSMUSG00000029687,66.33291085762568
ENSMUSG00000029695,29.674693705111956
ENSMUSG00000029699,49.90283058724123
ENSMUSG00000029700,36.54837346852556
ENSMUSG00000029701,84.73172792564428
ENSMUSG00000029703,78.21715251373045
ENSMUSG00000029705,87.91297000422476
ENSMUSG00000029708,65.32741867342628
ENSMUSG00000029710,78.77482044782424
ENSMUSG00000029712,20.173215040135194
ENSMUSG00000029713,84.46134347275031
ENSMUSG00000029714,58.02703844528939
ENSMUSG00000029715,75.88931136459654
ENSMUSG00000029716,42.20109843683988
ENSMUSG00000029718,99.42120828052387
ENSMUSG00000029720,53.10097169412759
ENSMUSG00000029722,64.69370511195606
ENSMUSG00000029723,88.29742289818336
ENSMUSG00000029725,57.92986903253063
ENSMUSG00000029726,57.13138994507816
ENSMUSG00000029727,45.47950992817913
ENSMUSG00000029729,78.3438952260245
ENSMUSG00000029730,89.73384030418251
ENSMUSG00000029735,57.40599915504858
ENSMUSG00000029752,93.36290663286862
ENSMUSG00000029754,35.56400506970849
ENSMUSG00000029755,40.05492184199409
ENSMUSG00000029757,32.44190959019856
ENSMUSG00000029759,77.24123362906633
ENSMUSG00000029761,99.59442332065906
ENSMUSG00000029762,94.07689057879172
ENSMUSG00000029763,87.43557245458386
ENSMUSG00000029765,65.08238276299113
ENSMUSG00000029767,99.46345585128856
ENSMUSG00000029769,53.751584283903675
ENSMUSG00000029771,72.11237853823405
ENSMUSG00000029772,65.38656527249684
ENSMUSG00000029775,64.77397549640895
ENSMUSG00000029776,89.20152091254752
ENSMUSG00000029777,97.02577101816645
ENSMUSG00000029778,68.69032530629488
ENSMUSG00000029780,74.95141529362061
ENSMUSG00000029781,97.6552598225602
ENSMUSG00000029782,88.00168990283058
ENSMUSG00000029784,32.98267849598648
ENSMUSG00000029787,63.198141106886354
ENSMUSG00000029790,61.81242078580481
ENSMUSG00000029798,60.05914659907056
ENSMUSG00000029802,88.04393747359526
ENSMUSG00000029804,51.33924799324039
ENSMUSG00000029810,73.59104351499789
ENSMUSG00000029814,96.14702154626109
ENSMUSG00000029815,78.15800591465991
ENSMUSG00000029816,98.02281368821293
ENSMUSG00000029817,83.64596535699197
ENSMUSG00000029819,65.94845796366708
ENSMUSG00000029821,78.39036755386564
ENSMUSG00000029822,66.82720743557246
ENSMUSG00000029823,76.50190114068441
ENSMUSG00000029826,87.60033798056611
ENSMUSG00000029828,12.619349387410224
ENSMUSG00000029830,32.22644697929869
ENSMUSG00000029832,9.82256020278834
ENSMUSG00000029833,53.93747359526827
ENSMUSG00000029836,96.6751161808196
ENSMUSG00000029838,86.67089142374313
ENSMUSG00000029840,98.82551753274187
ENSMUSG00000029843,51.98141106886354
ENSMUSG00000029844,56.25686523024926
ENSMUSG00000029847,24.748626953950147
ENSMUSG00000029848,16.899028305872413
ENSMUSG00000029851,68.84664131812421
ENSMUSG00000029859,57.98056611744825
ENSMUSG00000029860,98.93113645965357
ENSMUSG00000029861,45.01478664976764
ENSMUSG00000029862,29.666244190959016
ENSMUSG00000029863,63.460076045627375
ENSMUSG00000029864,64.3979721166033
ENSMUSG00000029869,43.77693282636248
ENSMUSG00000029875,41.99831009716941
ENSMUSG00000029882,9.59864807773553
ENSMUSG00000029910,88.50866075200676
ENSMUSG00000029911,87.28770595690747
ENSMUSG00000029913,65.79214195183776
ENSMUSG00000029915,66.34558512885509
ENSMUSG00000029916,78.55935783692438
ENSMUSG00000029918,89.53950147866497
ENSMUSG00000029919,65.20067596113223
ENSMUSG00000029920,78.4368398817068
ENSMUSG00000029922,78.5551330798479
ENSMUSG00000029923,42.12082805238699
ENSMUSG00000029924,80.56189269117026
ENSMUSG00000029925,60.7815800591466
ENSMUSG00000029992,77.08491761723701
ENSMUSG00000029993,88.11575834389522
ENSMUSG00000029994,94.98943810730883
ENSMUSG00000029998,91.87579214195183
ENSMUSG00000029999,45.18377693282636
ENSMUSG00000030000,20.91677228559358
ENSMUSG00000030002,83.96704689480356
ENSMUSG00000030007,99.14659907055345
ENSMUSG00000030008,62.678495986480776
ENSMUSG00000030016,82.78833967046894
ENSMUSG00000030019,51.71947613012252
ENSMUSG00000030020,56.784959864807774
ENSMUSG00000030022,46.468103084072666
ENSMUSG00000030029,62.382762991128004
ENSMUSG00000030030,48.82551753274187
ENSMUSG00000030031,45.22179974651458
ENSMUSG00000030032,58.31009716941276
ENSMUSG00000030034,56.856780735107726
ENSMUSG00000030035,75.63160118293199
ENSMUSG00000030036,65.59780312632024
ENSMUSG00000030037,83.75158428390368
ENSMUSG00000030041,55.78369243768483
ENSMUSG00000030042,91.46176594845797
ENSMUSG00000030043,10.595690747782003
ENSMUSG00000030045,90.62526404731727
ENSMUSG00000030046,28.495986480777358
ENSMUSG00000030047,53.75580904098014
ENSMUSG00000030051,65.14997887621462
ENSMUSG00000030055,56.13857203210816
ENSMUSG00000030056,83.51077313054499
ENSMUSG00000030057,99.44233206590621
ENSMUSG00000030058,98.28052386987748
ENSMUSG00000030059,88.25517532741868
ENSMUSG00000030060,79.04098014364173
ENSMUSG00000030061,92.97422898183353
ENSMUSG00000030062,98.5551330798479
ENSMUSG00000030064,53.09252217997466
ENSMUSG00000030067,90.87029995775244
ENSMUSG00000030068,44.77820025348542
ENSMUSG00000030074,66.93282636248415
ENSMUSG00000030075,30.498521335023238
ENSMUSG00000030077,39.23531896915927
ENSMUSG00000030079,92.93198141106886
ENSMUSG00000030082,98.44106463878327
ENSMUSG00000030083,58.63540346430081
ENSMUSG00000030084,91.58428390367554
ENSMUSG00000030086,77.31305449936629
ENSMUSG00000030087,36.64131812420786
ENSMUSG00000030088,53.709336713139
ENSMUSG00000030089,65.9357836924377
ENSMUSG00000030091,33.09252217997465
ENSMUSG00000030094,62.32361639205746
ENSMUSG00000030095,94.78664976763837
ENSMUSG00000030096,97.39754964089565
ENSMUSG00000030098,44.24165610477397
ENSMUSG00000030101,86.87790452049006
ENSMUSG00000030102,74.25433037600338
ENSMUSG00000030103,89.18884664131812
ENSMUSG00000030104,88.68187579214195
ENSMUSG00000030105,93.03760033798056
ENSMUSG00000030107,42.851711026615966
ENSMUSG00000030109,50.207013096746934
ENSMUSG00000030110,80.42670046472328
ENSMUSG00000030111,43.3375580904098
ENSMUSG00000030116,96.96662441909591
ENSMUSG00000030117,11.271651880016899
ENSMUSG00000030120,98.29319814110688
ENSMUSG00000030122,87.95521757498945
ENSMUSG00000030123,61.05618926911702
ENSMUSG00000030124,34.20363329108576
ENSMUSG00000030126,72.11660329531053
ENSMUSG00000030127,95.14997887621462
ENSMUSG00000030134,24.841571609632446
ENSMUSG00000030137,38.47908745247148
ENSMUSG00000030138,85.02323616392059
ENSMUSG00000030142,65.47528517110266
ENSMUSG00000030144,88.61850443599492
ENSMUSG00000030145,56.130122517955215
ENSMUSG00000030147,32.243346007604565
ENSMUSG00000030148,65.86396282213772
ENSMUSG00000030149,7.486269539501479
ENSMUSG00000030155,15.52598225602028
ENSMUSG00000030156,44.4106463878327
ENSMUSG00000030157,43.26996197718631
ENSMUSG00000030159,34.18250950570342
ENSMUSG00000030160,26.28221377270807
ENSMUSG00000030161,90.77735530207013
ENSMUSG00000030162,58.60583016476553
ENSMUSG00000030166,62.69961977186311
ENSMUSG00000030168,62.201098436839885
ENSMUSG00000030170,48.18335445711872
ENSMUSG00000030172,81.23785382340516
ENSMUSG00000030177,62.02365863962822
ENSMUSG00000030180,85.99070553443177
ENSMUSG00000030187,60.967469370511196
ENSMUSG00000030188,72.12505280946345
ENSMUSG00000030189,79.79721166032952
ENSMUSG00000030199,74.84579636670891
ENSMUSG00000030200,23.705111956062527
ENSMUSG00000030201,69.11280101394169
ENSMUSG00000030203,58.453738910012675
ENSMUSG00000030204,90.69286016054076
ENSMUSG00000030206,37.49049429657795
ENSMUSG00000030207,71.49978876214618
ENSMUSG00000030208,92.60667511618081
ENSMUSG00000030209,31.989860583016476
ENSMUSG00000030213,79.6282213772708
ENSMUSG00000030216,82.90240811153359
ENSMUSG00000030218,71.81242078580482
ENSMUSG00000030219,23.565694972539077
ENSMUSG00000030220,98.21715251373047
ENSMUSG00000030222,64.31347697507394
ENSMUSG00000030223,46.61174482467258
ENSMUSG00000030224,97.0595690747782
ENSMUSG00000030225,82.6362484157161
ENSMUSG00000030231,60.51119560625264
ENSMUSG00000030232,76.34136037177862
ENSMUSG00000030235,19.915504858470637
ENSMUSG00000030237,0.574566962399662
ENSMUSG00000030243,71.15335868187579
ENSMUSG00000030245,96.13434727503169
ENSMUSG00000030246,81.80819602872835
ENSMUSG00000030249,28.403041825095055
ENSMUSG00000030254,79.46345585128856
ENSMUSG00000030255,60.94212082805238
ENSMUSG00000030256,85.22602450359105
ENSMUSG00000030257,60.253485424588085
ENSMUSG00000030259,52.957329953527676
ENSMUSG00000030263,55.623151668779045
ENSMUSG00000030264,83.89945078158006
ENSMUSG00000030265,77.97634136037178
ENSMUSG00000030268,97.08914237431347
ENSMUSG00000030269,79.85213350232362
ENSMUSG00000030270,48.58893113645965
ENSMUSG00000030271,62.7672158850866
ENSMUSG00000030272,90.58724123362907
ENSMUSG00000030275,72.73764258555133
ENSMUSG00000030276,45.01901140684411
ENSMUSG00000030279,63.43472750316857
ENSMUSG00000030281,84.00929446556823
ENSMUSG00000030282,75.84706379383186
ENSMUSG00000030283,26.848331220954798
ENSMUSG00000030284,73.67131389945078
ENSMUSG00000030286,95.32741867342628
ENSMUSG00000030287,61.5758343895226
ENSMUSG00000030291,88.3692437684833
ENSMUSG00000030298,98.2382762991128
ENSMUSG00000030301,76.86945500633713
ENSMUSG00000030302,2.5982256020278833
ENSMUSG00000030303,43.30798479087453
ENSMUSG00000030304,93.37135614702154
ENSMUSG00000030306,31.567384875369665
ENSMUSG00000030309,54.144486692015214
ENSMUSG00000030310,45.2049007182087
ENSMUSG00000030313,73.31220954795099
ENSMUSG00000030314,79.07477820025348
ENSMUSG00000030315,75.8555133079848
ENSMUSG00000030316,74.74862695395015
ENSMUSG00000030317,35.38656527249683
ENSMUSG00000030319,68.27629911280101
ENSMUSG00000030321,26.527249683143218
ENSMUSG00000030322,54.57541191381495
ENSMUSG00000030323,72.22644697929869
ENSMUSG00000030327,89.24799324038868
ENSMUSG00000030330,87.1525137304605
ENSMUSG00000030335,92.70384452893958
ENSMUSG00000030336,37.22433460076046
ENSMUSG00000030337,49.59864807773553
ENSMUSG00000030339,90.30840726658217
ENSMUSG00000030340,41.26320236586396
ENSMUSG00000030341,95.88931136459654
ENSMUSG00000030342,98.99028305872413
ENSMUSG00000030346,65.44571187156738
ENSMUSG00000030347,80.58301647655259
ENSMUSG00000030350,6.552598225602028
ENSMUSG00000030351,68.25095057034221
ENSMUSG00000030352,81.03506548373468
ENSMUSG00000030353,55.77946768060836
ENSMUSG00000030357,96.98352344740178
ENSMUSG00000030359,29.07900295732995
ENSMUSG00000030363,19.471905365441486
ENSMUSG00000030364,53.46852555978031
ENSMUSG00000030365,28.981833544571188
ENSMUSG00000030373,4.05154203633291
ENSMUSG00000030374,80.16054076890579
ENSMUSG00000030378,8.043937473595268
ENSMUSG00000030380,48.196028728348125
ENSMUSG00000030386,60.8871989860583
ENSMUSG00000030393,61.29700042247571
ENSMUSG00000030397,62.708069286016055
ENSMUSG00000030399,19.26489226869455
ENSMUSG00000030400,58.99873257287705
ENSMUSG00000030401,51.40684410646388
ENSMUSG00000030403,83.05872412336291
ENSMUSG00000030406,17.01309674693705
ENSMUSG00000030407,79.38318546683566
ENSMUSG00000030409,80.0253485424588
ENSMUSG00000030410,63.30798479087453
ENSMUSG00000030411,26.624419095901985
ENSMUSG00000030413,31.364596535699196
ENSMUSG00000030417,92.97000422475708
ENSMUSG00000030421,75.91888466413181
ENSMUSG00000030423,85.17110266159695
ENSMUSG00000030424,49.33248838191804
ENSMUSG00000030427,50.96324461343473
ENSMUSG00000030428,45.85551330798479
ENSMUSG00000030431,60.81960287283481
ENSMUSG00000030432,97.29615547106042
ENSMUSG00000030433,26.97084917617237
ENSMUSG00000030435,71.22095479509927
ENSMUSG00000030443,53.084072665821715
ENSMUSG00000030446,50.34220532319391
ENSMUSG00000030447,96.5441487114491
ENSMUSG00000030450,38.58893113645966
ENSMUSG00000030451,73.98394592310942
ENSMUSG00000030452,89.17194761301225
ENSMUSG00000030465,54.621884241656105
ENSMUSG00000030468,90.50697084917617
ENSMUSG00000030469,70.14786649767638
ENSMUSG00000030471,78.2256020278834
ENSMUSG00000030472,20.95901985635826
ENSMUSG00000030474,40.90409801436417
ENSMUSG00000030484,16.41740599915505
ENSMUSG00000030486,46.201943388255174
ENSMUSG00000030493,71.07731305449937
ENSMUSG00000030494,51.12801013941698
ENSMUSG00000030495,21.19983100971694
ENSMUSG00000030498,66.25686523024926
ENSMUSG00000030499,60.95479509928179
ENSMUSG00000030505,89.25644275454161
ENSMUSG00000030509,62.91508238276299
ENSMUSG00000030510,31.994085340092944
ENSMUSG00000030512,92.80946345585129
ENSMUSG00000030513,53.34178284748627
ENSMUSG00000030515,69.18039712716518
ENSMUSG00000030516,62.75876637093367
ENSMUSG00000030518,46.54837346852556
ENSMUSG00000030519,19.77608787494719
ENSMUSG00000030521,82.9657794676806
ENSMUSG00000030522,78.34811998310097
ENSMUSG00000030523,15.85973806506126
ENSMUSG00000030525,34.15293620616814
ENSMUSG00000030527,74.18673426277988
ENSMUSG00000030528,60.92522179974651
ENSMUSG00000030530,86.43430502746092
ENSMUSG00000030532,69.18884664131812
ENSMUSG00000030533,84.76975073933248
ENSMUSG00000030534,70.8069286016054
ENSMUSG00000030536,97.68060836501901
ENSMUSG00000030538,88.43261512463033
ENSMUSG00000030539,65.15842839036755
ENSMUSG00000030541,94.9683143219265
ENSMUSG00000030543,33.98817068018589
ENSMUSG00000030544,24.330376003379804
ENSMUSG00000030545,57.613012251795524
ENSMUSG00000030546,37.76510350654838
ENSMUSG00000030551,68.7283481199831
ENSMUSG00000030553,18.597380650612592
ENSMUSG00000030554,38.55935783692438
ENSMUSG00000030555,63.662864385297844
ENSMUSG00000030556,74.39374735952683
ENSMUSG00000030557,77.03844528939587
ENSMUSG00000030559,44.013519222644696
ENSMUSG00000030560,87.47359526827208
ENSMUSG00000030562,51.82931981411068
ENSMUSG00000030577,32.29404309252218
ENSMUSG00000030579,87.3384030418251
ENSMUSG00000030583,63.59526827207436
ENSMUSG00000030584,56.01182931981411
ENSMUSG00000030587,79.10012674271229
ENSMUSG00000030588,93.88677651035066
ENSMUSG00000030589,44.300802703844525
ENSMUSG00000030590,58.8212927756654
ENSMUSG00000030591,98.27207435572454
ENSMUSG00000030592,29.526827207435574
ENSMUSG00000030595,81.20828052386987
ENSMUSG00000030598,78.41994085340093
ENSMUSG00000030600,28.124207858048162
ENSMUSG00000030602,75.55978031263201
ENSMUSG00000030603,97.24968314321927
ENSMUSG00000030604,55.880861850443594
ENSMUSG00000030605,98.17912970004224
ENSMUSG00000030606,32.59822560202789
ENSMUSG00000030609,96.18081960287283
ENSMUSG00000030610,61.21250528094635
ENSMUSG00000030611,86.02450359104351
ENSMUSG00000030612,80.2112378538234
ENSMUSG00000030613,77.4017743979721
ENSMUSG00000030614,77.53696662441911
ENSMUSG00000030615,90.99704267004647
ENSMUSG00000030616,69.24799324038867
ENSMUSG00000030619,82.5306294888044
ENSMUSG00000030621,53.806506125897755
ENSMUSG00000030629,90.15631601182932
ENSMUSG00000030630,82.31516687790452
ENSMUSG00000030638,69.13392479932405
ENSMUSG00000030641,75.62315166877904
ENSMUSG00000030643,66.23574144486693
ENSMUSG00000030647,90.08871989860583
ENSMUSG00000030649,84.62610899873258
ENSMUSG00000030650,29.915504858470637
ENSMUSG00000030651,13.945923109421207
ENSMUSG00000030652,82.5559780312632
ENSMUSG00000030653,45.361216730038024
ENSMUSG00000030654,97.02999577524292
ENSMUSG00000030655,77.73975496408957
ENSMUSG00000030657,50.86185044359949
ENSMUSG00000030659,87.10604140261935
ENSMUSG00000030660,82.62779890156317
ENSMUSG00000030662,96.75961132234896
ENSMUSG00000030663,95.51330798479087
ENSMUSG00000030670,45.44571187156738
ENSMUSG00000030671,46.39205745669624
ENSMUSG00000030672,47.7482044782425
ENSMUSG00000030674,16.565272496831433
ENSMUSG00000030677,87.14828897338403
ENSMUSG00000030678,72.0405576679341
ENSMUSG00000030680,65.46683565694973
ENSMUSG00000030681,92.00253485424588
ENSMUSG00000030682,96.19349387410224
ENSMUSG00000030683,22.441909590198563
ENSMUSG00000030685,62.58977608787495
ENSMUSG00000030688,45.35699197296155
ENSMUSG00000030689,90.06337135614703
ENSMUSG00000030691,63.722010984368396
ENSMUSG00000030693,39.72539079002957
ENSMUSG00000030695,99.80988593155894
ENSMUSG00000030697,95.39501478664977
ENSMUSG00000030699,20.566117448246725
ENSMUSG00000030701,27.921419518377693
ENSMUSG00000030703,27.291930713983948
ENSMUSG00000030704,94.66835656949726
ENSMUSG00000030706,80.78158005914659
ENSMUSG00000030707,81.74904942965779
ENSMUSG00000030708,22.454583861427967
ENSMUSG00000030711,13.823405154203632
ENSMUSG00000030714,71.95183776932826
ENSMUSG00000030717,83.56991972961555
ENSMUSG00000030718,90.86607520067597
ENSMUSG00000030720,69.205745669624
ENSMUSG00000030722,43.59526827207436
ENSMUSG00000030725,56.83565694972539
ENSMUSG00000030726,73.40092944655683
ENSMUSG00000030727,78.1199831009717
ENSMUSG00000030729,52.213772708069285
ENSMUSG00000030730,4.714828897338403
ENSMUSG00000030733,70.10139416983523
ENSMUSG00000030735,42.040557667934095
ENSMUSG00000030737,45.36966624419096
ENSMUSG00000030738,97.86649767638362
ENSMUSG00000030739,24.347275031685676
ENSMUSG00000030741,85.56400506970849
ENSMUSG00000030742,26.831432192648926
ENSMUSG00000030744,99.56062526404732
ENSMUSG00000030745,45.17955217574989
ENSMUSG00000030747,69.72539079002958
ENSMUSG00000030748,93.8149556400507
ENSMUSG00000030750,89.65356991972962
ENSMUSG00000030751,96.02872834811998
ENSMUSG00000030752,57.815800591465994
ENSMUSG00000030753,77.73130544993663
ENSMUSG00000030754,96.48077735530207
ENSMUSG00000030757,25.26404731727926
ENSMUSG00000030759,92.74609209970427
ENSMUSG00000030760,86.81030840726658
ENSMUSG00000030761,55.454161385720326
ENSMUSG00000030763,74.56696239966202
ENSMUSG00000030766,73.86987748204479
ENSMUSG00000030768,73.93747359526827
ENSMUSG00000030770,96.99197296155471
ENSMUSG00000030772,93.75580904098014
ENSMUSG00000030774,78.76637093367131
ENSMUSG00000030775,30.139416983523446
ENSMUSG00000030779,72.89818335445712
ENSMUSG00000030780,72.68272074355725
ENSMUSG00000030781,23.485424588086186
ENSMUSG00000030782,97.92986903253063
ENSMUSG00000030785,22.213772708069285
ENSMUSG00000030786,75.94000844951415
ENSMUSG00000030787,25.268272074355725
ENSMUSG00000030788,78.99028305872412
ENSMUSG00000030789,26.40895648500211
ENSMUSG00000030790,95.9611322348965
ENSMUSG00000030792,15.065483734685255
ENSMUSG00000030793,65.04013519222644
ENSMUSG00000030795,87.09759188846641
ENSMUSG00000030796,67.65103506548374
ENSMUSG00000030798,55.462610899873255
ENSMUSG00000030800,16.354034643008028
ENSMUSG00000030801,77.93831854668356
ENSMUSG00000030802,92.83903675538656
ENSMUSG00000030804,29.83945923109421
ENSMUSG00000030805,73.1389945078158
ENSMUSG00000030806,41.630756231516685
ENSMUSG00000030811,46.248415716096325
ENSMUSG00000030814,70.51119560625264
ENSMUSG00000030815,71.00126742712294
ENSMUSG00000030816,78.40726658217152
ENSMUSG00000030822,83.14321926489227
ENSMUSG00000030823,55.851288550908315
ENSMUSG00000030824,97.28348119983102
ENSMUSG00000030825,31.55048584706379
ENSMUSG00000030826,86.07520067596113
ENSMUSG00000030827,29.983100971694128
ENSMUSG00000030830,44.27122940430925
ENSMUSG00000030835,90.19011406844106
ENSMUSG00000030839,67.23700887198986
ENSMUSG00000030842,95.59357836924377
ENSMUSG00000030844,68.77904520490071
ENSMUSG00000030846,72.32361639205746
ENSMUSG00000030847,92.39543726235742
ENSMUSG00000030849,64.93874102239121
ENSMUSG00000030850,88.48331220954795
ENSMUSG00000030852,77.11449091677228
ENSMUSG00000030854,36.29911280101395
ENSMUSG00000030858,9.146599070553444
ENSMUSG00000030861,85.10350654837346
ENSMUSG00000030862,41.23362906632869
ENSMUSG00000030867,92.30249260667512
ENSMUSG00000030868,92.44613434727503
ENSMUSG00000030869,96.53147444021968
ENSMUSG00000030870,87.98056611744825
ENSMUSG00000030871,69.26066751161808
ENSMUSG00000030872,87.4693705111956
ENSMUSG00000030876,88.16645542881284
ENSMUSG00000030877,21.837769328263626
ENSMUSG00000030878,65.27249683143219
ENSMUSG00000030879,95.47950992817913
ENSMUSG00000030880,80.10984368398817
ENSMUSG00000030881,85.88086185044361
ENSMUSG00000030882,46.261089987325725
ENSMUSG00000030884,95.35276721588508
ENSMUSG00000030887,39.32826362484157
ENSMUSG00000030888,89.17617237008872
ENSMUSG00000030889,26.252640473172796
ENSMUSG00000030890,98.32277144064217
ENSMUSG00000030894,94.49936628643853
ENSMUSG00000030895,37.42712294043093
ENSMUSG00000030909,21.546261089987325
ENSMUSG00000030917,76.73003802281369
ENSMUSG00000030921,48.686100549218416
ENSMUSG00000030922,60.46472327841149
ENSMUSG00000030924,56.387832699619764
ENSMUSG00000030929,66.57794676806084
ENSMUSG00000030930,40.81537811575834
ENSMUSG00000030934,98.87621461765949
ENSMUSG00000030935,25.213350232361638
ENSMUSG00000030942,87.39754964089565
ENSMUSG00000030945,24.76130122517955
ENSMUSG00000030946,63.857203210815385
ENSMUSG00000030956,66.83988170680186
ENSMUSG00000030960,78.07351077313055
ENSMUSG00000030965,80.97591888466414
ENSMUSG00000030966,51.035065483734684
ENSMUSG00000030967,64.07689057879172
ENSMUSG00000030970,69.39585973806506
ENSMUSG00000030978,98.00168990283059
ENSMUSG00000030979,67.83269961977186
ENSMUSG00000030980,88.16223067173638
ENSMUSG00000030982,93.44740177439797
ENSMUSG00000030983,92.14195183776933
ENSMUSG00000030986,79.04942965779468
ENSMUSG00000030987,69.72961554710604
ENSMUSG00000030990,80.32530629488804
ENSMUSG00000030994,47.38910012674271
ENSMUSG00000031004,85.8005914659907
ENSMUSG00000031007,95.09083227714406
ENSMUSG00000031010,91.17448246725813
ENSMUSG00000031012,74.16983523447401
ENSMUSG00000031015,85.46261089987325
ENSMUSG00000031016,63.510773130545
ENSMUSG00000031021,92.98690325306295
ENSMUSG00000031022,29.49302915082383
ENSMUSG00000031023,80.62526404731727
ENSMUSG00000031024,87.3510773130545
ENSMUSG00000031026,28.369243768483308
ENSMUSG00000031027,27.16941275876637
ENSMUSG00000031028,17.566539923954373
ENSMUSG00000031029,95.98225602027884
ENSMUSG00000031059,92.08702999577524
ENSMUSG00000031060,84.04309252217998
ENSMUSG00000031065,91.82931981411069
ENSMUSG00000031066,59.7887621461766
ENSMUSG00000031068,98.47908745247148
ENSMUSG00000031070,84.42332065906211
ENSMUSG00000031072,75.82171525137305
ENSMUSG00000031073,13.840304182509506
ENSMUSG00000031075,35.247148288973385
ENSMUSG00000031077,70.20278833967048
ENSMUSG00000031078,98.17068018588931
ENSMUSG00000031079,46.6624419095902
ENSMUSG00000031090,56.94972539079003
ENSMUSG00000031093,61.82931981411068
ENSMUSG00000031095,79.38741022391213
ENSMUSG00000031097,39.15504858470638
ENSMUSG00000031098,28.250950570342205
ENSMUSG00000031099,49.150823827629914
ENSMUSG00000031101,59.581749049429654
ENSMUSG00000031103,64.71060414026194
ENSMUSG00000031104,32.72919307139839
ENSMUSG00000031105,61.51668779045205
ENSMUSG00000031107,59.877482044782425
ENSMUSG00000031109,58.935361216730044
ENSMUSG00000031111,29.391634980988595
ENSMUSG00000031112,36.214617659484574
ENSMUSG00000031119,92.54752851711027
ENSMUSG00000031125,28.073510773130543
ENSMUSG00000031129,56.52302492606675
ENSMUSG00000031133,62.80946345585129
ENSMUSG00000031134,83.93747359526827
ENSMUSG00000031137,44.102239121250534
ENSMUSG00000031138,10.553443177017321
ENSMUSG00000031142,27.55386565272497
ENSMUSG00000031143,77.7228559357837
ENSMUSG00000031144,37.39754964089565
ENSMUSG00000031145,74.00084495141529
ENSMUSG00000031146,94.5289395859738
ENSMUSG00000031148,82.24757076468103
ENSMUSG00000031149,94.11491339247993
ENSMUSG00000031150,50.26615969581749
ENSMUSG00000031153,77.83269961977186
ENSMUSG00000031154,73.07984790874525
ENSMUSG00000031155,50.616814533164344
ENSMUSG00000031156,87.79890156316011
ENSMUSG00000031157,87.71018166455428
ENSMUSG00000031158,87.96789184621883
ENSMUSG00000031161,77.53274186734262
ENSMUSG00000031165,52.547528517110266
ENSMUSG00000031166,72.35318969159273
ENSMUSG00000031167,98.61005492184199
ENSMUSG00000031168,83.88255175327419
ENSMUSG00000031169,53.62484157160963
ENSMUSG00000031170,2.7756653992395437
ENSMUSG00000031171,78.99873257287706
ENSMUSG00000031174,55.58090409801436
ENSMUSG00000031176,94.54583861427967
ENSMUSG00000031179,34.60076045627377
ENSMUSG00000031189,48.76214617659485
ENSMUSG00000031196,48.20025348542459
ENSMUSG00000031197,90.5830164765526
ENSMUSG00000031198,84.86692015209125
ENSMUSG00000031200,51.10266159695818
ENSMUSG00000031201,82.07013096746937
ENSMUSG00000031202,58.817068018588934
ENSMUSG00000031207,99.41275876637093
ENSMUSG00000031209,70.2239121250528
ENSMUSG00000031210,9.64512040557668
ENSMUSG00000031214,63.81918039712716
ENSMUSG00000031216,56.45965356991973
ENSMUSG00000031217,75.694972539079
ENSMUSG00000031220,42.839036755386566
ENSMUSG00000031221,84.26700464723278
ENSMUSG00000031224,25.035910435149976
ENSMUSG00000031226,92.40811153358682
ENSMUSG00000031227,81.2716518800169
ENSMUSG00000031229,91.0604140261935
ENSMUSG00000031231,96.29488804393748
ENSMUSG00000031232,94.02196873679763
ENSMUSG00000031239,54.127587663709335
ENSMUSG00000031241,11.596958174904943
ENSMUSG00000031242,66.49767638360794
ENSMUSG00000031245,59.05787917194761
ENSMUSG00000031246,95.37389100126742
ENSMUSG00000031250,59.4169835234474
ENSMUSG00000031253,86.8736797634136
ENSMUSG00000031255,52.74609209970427
ENSMUSG00000031256,80.36755386565272
ENSMUSG00000031257,40.05914659907056
ENSMUSG00000031258,40.31263202365864
