gen_name,"CD8-positive, alpha-beta T cell"
ENSMUSG00000018401,55.33786094689012
ENSMUSG00000018405,74.08511262031563
ENSMUSG00000018411,35.15903649777691
ENSMUSG00000018412,84.04749108320712
ENSMUSG00000018415,80.77881467728538
ENSMUSG00000018417,41.29574436898422
ENSMUSG00000018425,81.13060047881956
ENSMUSG00000018427,48.067621048517125
ENSMUSG00000018428,64.43054673376655
ENSMUSG00000018433,94.08315825475155
ENSMUSG00000018442,85.05887526261787
ENSMUSG00000018446,98.34856109835344
ENSMUSG00000018449,72.87829188449699
ENSMUSG00000018474,76.48898226413252
ENSMUSG00000018476,95.30463673230078
ENSMUSG00000018481,93.75091610885816
ENSMUSG00000018486,9.49333072751258
ENSMUSG00000018501,92.88122343284311
ENSMUSG00000018507,75.36522206478722
ENSMUSG00000018509,43.34294229735672
ENSMUSG00000018537,46.611618703278445
ENSMUSG00000018541,73.45482972590023
ENSMUSG00000018543,21.756974642106805
ENSMUSG00000018547,50.994283480725066
ENSMUSG00000018548,70.8213221283041
ENSMUSG00000018559,66.8783896027752
ENSMUSG00000018565,94.12224556603313
ENSMUSG00000018567,92.5831826843211
ENSMUSG00000018569,16.42155665217179
ENSMUSG00000018570,20.39380466116187
ENSMUSG00000018572,71.09004739336493
ENSMUSG00000018574,82.19084379733229
ENSMUSG00000018581,39.2729760101627
ENSMUSG00000018583,98.74920603898958
ENSMUSG00000018585,71.49557824791127
ENSMUSG00000018589,15.009527532124883
ENSMUSG00000018593,30.986466018468757
ENSMUSG00000018595,19.797723164117848
ENSMUSG00000018599,50.3102555332975
ENSMUSG00000018604,25.13314115405287
ENSMUSG00000018648,33.19978501978795
ENSMUSG00000018651,67.90443152391656
ENSMUSG00000018654,98.14823862803537
ENSMUSG00000018659,81.90257487663068
ENSMUSG00000018661,74.51995895832314
ENSMUSG00000018666,73.97273660038111
ENSMUSG00000018669,82.97747593687399
ENSMUSG00000018677,91.61088581619192
ENSMUSG00000018678,74.76425465383299
ENSMUSG00000018697,94.0098695460986
ENSMUSG00000018698,12.092636927737335
ENSMUSG00000018707,91.16626765036399
ENSMUSG00000018727,9.185518151170175
ENSMUSG00000018733,73.33268187814531
ENSMUSG00000018736,91.37636194850248
ENSMUSG00000018740,51.1066595006596
ENSMUSG00000018750,61.679777202325695
ENSMUSG00000018752,4.973860360580447
ENSMUSG00000018761,81.60453412810867
ENSMUSG00000018765,59.27102164459862
ENSMUSG00000018770,94.99193824204818
ENSMUSG00000018774,52.694581521473594
ENSMUSG00000018796,66.25299262226999
ENSMUSG00000018800,40.60194459373626
ENSMUSG00000018809,62.80353740167099
ENSMUSG00000018819,97.86974153515415
ENSMUSG00000018820,87.00346899887624
ENSMUSG00000018821,55.103337079200664
ENSMUSG00000018830,10.06498265500562
ENSMUSG00000018841,58.08374456442077
ENSMUSG00000018844,18.20491522939366
ENSMUSG00000018846,73.44017198416964
ENSMUSG00000018848,96.30136316998095
ENSMUSG00000018849,26.89207016172375
ENSMUSG00000018858,77.25118483412322
ENSMUSG00000018861,59.63746518786339
ENSMUSG00000018868,44.41295744368984
ENSMUSG00000018882,81.96609175746323
ENSMUSG00000018899,99.69707333756779
ENSMUSG00000018900,59.935505936385404
ENSMUSG00000018906,49.42101920164167
ENSMUSG00000018909,66.13084477451507
ENSMUSG00000018920,50.9454243416231
ENSMUSG00000018921,69.05262129281282
ENSMUSG00000018923,81.34069477695803
ENSMUSG00000018925,30.38549860751454
ENSMUSG00000018927,25.36766502174232
ENSMUSG00000018930,99.63844237064544
ENSMUSG00000018931,69.18942688229833
ENSMUSG00000018932,98.52933991303074
ENSMUSG00000018965,96.95118972003714
ENSMUSG00000018973,35.27629843162163
ENSMUSG00000018974,83.54424195045684
ENSMUSG00000018983,34.81702252406313
ENSMUSG00000018986,60.428983241315294
ENSMUSG00000018995,72.65353984462793
ENSMUSG00000018999,81.30160746567645
ENSMUSG00000019027,33.067865344212635
ENSMUSG00000019039,73.24962134167195
ENSMUSG00000019054,94.19064836077588
ENSMUSG00000019055,54.819954072409246
ENSMUSG00000019066,52.826501197048906
ENSMUSG00000019080,57.7221869350662
ENSMUSG00000019082,82.68432110226217
ENSMUSG00000019087,89.03600918551815
ENSMUSG00000019088,56.7889773782186
ENSMUSG00000019122,53.544730541847855
ENSMUSG00000019124,44.20774905946157
ENSMUSG00000019132,91.0148043191479
ENSMUSG00000019139,92.50500806175795
ENSMUSG00000019143,73.31802413641472
ENSMUSG00000019146,24.41979772316412
ENSMUSG00000019158,87.55069135681829
ENSMUSG00000019173,67.51355841110079
ENSMUSG00000019178,36.536864220452436
ENSMUSG00000019179,97.9528020716275
ENSMUSG00000019188,97.98211755508868
ENSMUSG00000019189,89.36336541750134
ENSMUSG00000019210,87.41877168124297
ENSMUSG00000019214,51.126203156300384
ENSMUSG00000019230,34.592270484194074
ENSMUSG00000019232,20.906825621732544
ENSMUSG00000019235,45.25822055015391
ENSMUSG00000019254,75.75609517760297
ENSMUSG00000019256,59.23682024722724
ENSMUSG00000019261,87.79987296623834
ENSMUSG00000019278,5.960814970440221
ENSMUSG00000019295,69.13568182928617
ENSMUSG00000019297,90.91220012703376
ENSMUSG00000019302,26.60868715493233
ENSMUSG00000019303,55.18151170176382
ENSMUSG00000019312,32.74539502613964
ENSMUSG00000019320,37.28440904871256
ENSMUSG00000019326,29.08095959349196
ENSMUSG00000019338,71.63238383739679
ENSMUSG00000019362,89.66140616602335
ENSMUSG00000019368,17.022524063126006
ENSMUSG00000019370,66.06732789368252
ENSMUSG00000019373,91.67440269702448
ENSMUSG00000019428,93.56036546636048
ENSMUSG00000019432,96.88767283920457
ENSMUSG00000019433,68.70083549127864
ENSMUSG00000019437,69.59495773684468
ENSMUSG00000019461,63.07226266673182
ENSMUSG00000019464,57.341085650070845
ENSMUSG00000019470,94.1759906190453
ENSMUSG00000019471,96.41373918991547
ENSMUSG00000019478,66.45820100649826
ENSMUSG00000019487,41.30551619680462
ENSMUSG00000019494,94.7818439439097
ENSMUSG00000019505,99.78013387404114
ENSMUSG00000019518,63.50222309082913
ENSMUSG00000019528,74.87663067376754
ENSMUSG00000019539,68.21224410025896
ENSMUSG00000019558,38.251820002931545
ENSMUSG00000019564,43.94879562222114
ENSMUSG00000019577,31.64117848243514
ENSMUSG00000019578,89.2754189671178
ENSMUSG00000019579,95.53916059999023
ENSMUSG00000019590,43.127962085308056
ENSMUSG00000019647,37.09385840621488
ENSMUSG00000019659,83.27063077148581
ENSMUSG00000019689,56.45673523232521
ENSMUSG00000019699,67.1910880930278
ENSMUSG00000019710,88.15165876777252
ENSMUSG00000019715,85.43020471979284
ENSMUSG00000019718,34.787707040601944
ENSMUSG00000019726,94.63038061269361
ENSMUSG00000019731,78.99545610006352
ENSMUSG00000019732,30.405042263155323
ENSMUSG00000019734,54.4095373039527
ENSMUSG00000019737,43.147505740948844
ENSMUSG00000019738,60.20911711535643
ENSMUSG00000019756,62.437093858406215
ENSMUSG00000019761,51.70274099770362
ENSMUSG00000019763,64.25465383299947
ENSMUSG00000019767,35.31049982899302
ENSMUSG00000019768,42.610055210827184
ENSMUSG00000019772,16.983436751844433
ENSMUSG00000019773,56.09517760297064
ENSMUSG00000019774,63.06249083891142
ENSMUSG00000019775,39.282747837983095
ENSMUSG00000019777,90.52132701421802
ENSMUSG00000019779,11.095910490057165
ENSMUSG00000019782,86.02140030292666
ENSMUSG00000019785,30.23892119020863
ENSMUSG00000019787,2.198661259588606
ENSMUSG00000019790,58.733571114476966
ENSMUSG00000019791,59.05115551863977
ENSMUSG00000019792,83.5931010895588
ENSMUSG00000019794,91.61577173010211
ENSMUSG00000019795,88.92851907949381
ENSMUSG00000019796,39.175257731958766
ENSMUSG00000019797,55.82156642399961
ENSMUSG00000019802,76.90428494649925
ENSMUSG00000019803,18.835198123809057
ENSMUSG00000019804,94.91864953339521
ENSMUSG00000019806,84.23804172570479
ENSMUSG00000019808,58.18146284262471
ENSMUSG00000019809,76.6648751648996
ENSMUSG00000019810,69.63893096203645
ENSMUSG00000019813,63.48756534909855
ENSMUSG00000019814,93.50173449943811
ENSMUSG00000019817,38.03683979088289
ENSMUSG00000019818,98.45605120437779
ENSMUSG00000019820,98.27038647579029
ENSMUSG00000019822,58.40621488249377
ENSMUSG00000019823,84.37484731519031
ENSMUSG00000019826,74.65187863389848
ENSMUSG00000019828,19.533883812967215
ENSMUSG00000019832,58.33781208775102
ENSMUSG00000019836,36.11667562417551
ENSMUSG00000019837,69.49235354473055
ENSMUSG00000019838,82.13709874432013
ENSMUSG00000019841,83.63707431475056
ENSMUSG00000019842,76.4840963502223
ENSMUSG00000019843,90.55552841158939
ENSMUSG00000019845,45.116529046758195
ENSMUSG00000019846,10.597547271217081
ENSMUSG00000019849,91.9480138759955
ENSMUSG00000019850,96.81927004446182
ENSMUSG00000019851,30.058142375531343
ENSMUSG00000019852,49.836321884008406
ENSMUSG00000019853,32.71119362876826
ENSMUSG00000019854,69.38486343870622
ENSMUSG00000019856,37.61176528069575
ENSMUSG00000019857,74.01182391166267
ENSMUSG00000019861,66.69761078809792
ENSMUSG00000019863,67.54287389456198
ENSMUSG00000019864,60.116284751062686
ENSMUSG00000019866,87.77544339668735
ENSMUSG00000019867,37.245321737430984
ENSMUSG00000019868,87.81453070796893
ENSMUSG00000019872,78.28699858308497
ENSMUSG00000019873,81.2185469292031
ENSMUSG00000019876,65.85234768163384
ENSMUSG00000019877,94.64503835442419
ENSMUSG00000019878,63.643914594224846
ENSMUSG00000019883,65.22695070112864
ENSMUSG00000019888,37.186690770508626
ENSMUSG00000019889,22.05012947671862
ENSMUSG00000019891,44.222406801192164
ENSMUSG00000019894,25.75853813455807
ENSMUSG00000019897,82.0198368104754
ENSMUSG00000019899,39.22411687106073
ENSMUSG00000019906,27.439292519665802
ENSMUSG00000019907,89.20213025846485
ENSMUSG00000019913,33.918014364586895
ENSMUSG00000019916,90.03273562319832
ENSMUSG00000019917,2.203547173498803
ENSMUSG00000019920,87.44320125079396
ENSMUSG00000019923,90.44315239165486
ENSMUSG00000019927,70.79200664484291
ENSMUSG00000019929,31.47994332339864
ENSMUSG00000019935,45.14584453021938
ENSMUSG00000019942,40.5335417989935
ENSMUSG00000019943,96.46748424292764
ENSMUSG00000019944,18.18537157375287
ENSMUSG00000019945,40.772951580593144
ENSMUSG00000019947,85.20545267992378
ENSMUSG00000019948,61.02017882444911
ENSMUSG00000019951,83.72502076513412
ENSMUSG00000019952,59.3003371280598
ENSMUSG00000019960,84.03771925538672
ENSMUSG00000019961,77.25607074803342
ENSMUSG00000019969,91.26398592856793
ENSMUSG00000019970,79.91400791518053
ENSMUSG00000019971,63.16998094493576
ENSMUSG00000019975,41.9553427468608
ENSMUSG00000019977,89.66629207993356
ENSMUSG00000019978,79.76254458396443
ENSMUSG00000019979,64.38657350857477
ENSMUSG00000019982,72.42390189084868
ENSMUSG00000019984,74.38803928274784
ENSMUSG00000019986,73.20076220256999
ENSMUSG00000019987,39.08242536766502
ENSMUSG00000019988,73.79195778570381
ENSMUSG00000019989,28.255240142668686
ENSMUSG00000019990,42.94229735672058
ENSMUSG00000019992,35.344701226364386
ENSMUSG00000019996,54.85415546978062
ENSMUSG00000019998,72.4141300630283
ENSMUSG00000020003,71.97928372502076
ENSMUSG00000020009,98.75409195289978
ENSMUSG00000020014,44.92109249035032
ENSMUSG00000020015,84.94649924268334
ENSMUSG00000020017,46.96340450481262
ENSMUSG00000020018,85.52303708408658
ENSMUSG00000020019,19.28958811745737
ENSMUSG00000020020,48.29237308838618
ENSMUSG00000020021,56.3052719011091
ENSMUSG00000020022,76.9775736551522
ENSMUSG00000020023,16.16748912884155
ENSMUSG00000020024,76.72350613182196
ENSMUSG00000020027,50.60341036790932
ENSMUSG00000020029,81.32603703522744
ENSMUSG00000020032,35.88215175648605
ENSMUSG00000020034,90.2184003517858
ENSMUSG00000020038,85.3227146137685
ENSMUSG00000020042,68.27576098109151
ENSMUSG00000020044,43.5383788537646
ENSMUSG00000020048,97.02936434260029
ENSMUSG00000020053,31.694923535447305
ENSMUSG00000020056,74.40758293838863
ENSMUSG00000020057,43.890164655298776
ENSMUSG00000020063,61.78238139443983
ENSMUSG00000020064,88.76728392045732
ENSMUSG00000020069,70.41090535984756
ENSMUSG00000020070,68.35393560365466
ENSMUSG00000020072,12.336932623247177
ENSMUSG00000020074,90.80959593491963
ENSMUSG00000020075,98.14335271412517
ENSMUSG00000020076,90.26725949088778
ENSMUSG00000020077,99.79479161577173
ENSMUSG00000020078,77.01177505252357
ENSMUSG00000020079,89.14349929154248
ENSMUSG00000020080,24.7618116968779
ENSMUSG00000020083,23.838373967850686
ENSMUSG00000020085,32.85777104607417
ENSMUSG00000020087,69.84902526017491
ENSMUSG00000020088,96.89255875311477
ENSMUSG00000020089,97.9576879855377
ENSMUSG00000020090,49.90961059266136
ENSMUSG00000020091,77.23164117848243
ENSMUSG00000020096,20.559925734108564
ENSMUSG00000020097,86.24126642888552
ENSMUSG00000020098,14.8287487174476
ENSMUSG00000020099,26.124981677822838
ENSMUSG00000020100,72.19426393706942
ENSMUSG00000020101,98.436507548737
ENSMUSG00000020102,40.17198416963893
ENSMUSG00000020105,27.019103923388872
ENSMUSG00000020107,81.99052132701422
ENSMUSG00000020108,35.149264669956516
ENSMUSG00000020109,74.3000928323643
ENSMUSG00000020111,69.90765622709728
ENSMUSG00000020114,89.73469487467631
ENSMUSG00000020115,90.46269604729564
ENSMUSG00000020116,93.5408218107197
ENSMUSG00000020120,61.8165827918112
ENSMUSG00000020121,15.776616016025798
ENSMUSG00000020122,37.694825817169104
ENSMUSG00000020124,91.75746323349783
ENSMUSG00000020128,78.48732105340304
ENSMUSG00000020130,93.57990912200127
ENSMUSG00000020131,66.38491229784532
ENSMUSG00000020132,65.58850833048322
ENSMUSG00000020133,82.09312551912835
ENSMUSG00000020134,98.13358088630478
ENSMUSG00000020135,46.8461425709679
ENSMUSG00000020137,58.39644305467338
ENSMUSG00000020140,44.65725313919969
ENSMUSG00000020142,65.05594371427176
ENSMUSG00000020143,98.4316216348268
ENSMUSG00000020149,90.80471002100943
ENSMUSG00000020151,45.20936141105194
ENSMUSG00000020152,96.82415595837202
ENSMUSG00000020153,92.08970537939122
ENSMUSG00000020154,22.055015390628817
ENSMUSG00000020155,49.37704597644989
ENSMUSG00000020156,76.15674011823911
ENSMUSG00000020160,22.118532271461376
ENSMUSG00000020163,78.31142815263595
ENSMUSG00000020166,92.39751795573362
ENSMUSG00000020167,75.24307421703229
ENSMUSG00000020168,6.967313235940782
ENSMUSG00000020170,66.68783896027752
ENSMUSG00000020171,85.06864709043826
ENSMUSG00000020173,10.485171251282551
ENSMUSG00000020176,23.369326232471785
ENSMUSG00000020178,56.090291689060436
ENSMUSG00000020180,88.69888112571456
ENSMUSG00000020181,19.172326183612647
ENSMUSG00000020182,48.54155469780623
ENSMUSG00000020183,75.0769531440856
ENSMUSG00000020184,88.71842478135535
ENSMUSG00000020185,49.254898128694975
ENSMUSG00000020186,29.955538183417207
ENSMUSG00000020189,90.75096496799726
ENSMUSG00000020190,82.14198465823033
ENSMUSG00000020191,35.03200273611179
ENSMUSG00000020193,41.759906190452924
ENSMUSG00000020196,92.69555870425563
ENSMUSG00000020198,88.86011628475107
ENSMUSG00000020205,50.61318219572971
ENSMUSG00000020211,69.75130698197097
ENSMUSG00000020212,40.34299115649582
ENSMUSG00000020219,89.17281477500366
ENSMUSG00000020220,82.73318024136415
ENSMUSG00000020224,90.41383690819367
ENSMUSG00000020225,77.2902721454048
ENSMUSG00000020226,29.677041090535983
ENSMUSG00000020228,62.59344310353252
ENSMUSG00000020230,60.580446572531386
ENSMUSG00000020231,27.70313187081644
ENSMUSG00000020232,65.79860262862168
ENSMUSG00000020234,32.935945668637316
ENSMUSG00000020235,82.57194508232764
ENSMUSG00000020238,92.81770655201055
ENSMUSG00000020241,2.6383935115063273
ENSMUSG00000020246,70.63077148580642
ENSMUSG00000020248,84.6973176332633
ENSMUSG00000020250,91.4936238823472
ENSMUSG00000020251,40.98793179264181
ENSMUSG00000020253,67.1862021791176
ENSMUSG00000020255,98.8957834562955
ENSMUSG00000020256,48.785850393316075
ENSMUSG00000020257,79.0247715835247
ENSMUSG00000020258,58.303610690379635
ENSMUSG00000020260,76.82122441002589
ENSMUSG00000020261,53.28577710460741
ENSMUSG00000020262,55.05936385400889
ENSMUSG00000020263,72.74148629501148
ENSMUSG00000020264,14.892265598280158
ENSMUSG00000020265,87.692382860214
ENSMUSG00000020267,94.52289050666927
ENSMUSG00000020268,51.38027067963063
ENSMUSG00000020271,90.19885669614501
ENSMUSG00000020272,90.14999755704305
ENSMUSG00000020273,79.9579811403723
ENSMUSG00000020275,97.6303317535545
ENSMUSG00000020277,91.92847022035473
ENSMUSG00000020279,35.65739971661699
ENSMUSG00000020280,71.1291347046465
ENSMUSG00000020282,21.72277324473543
ENSMUSG00000020283,74.87174475985732
ENSMUSG00000020284,59.23193433331705
ENSMUSG00000020286,2.535789319392192
ENSMUSG00000020287,69.35554795524503
ENSMUSG00000020288,71.57375287047442
ENSMUSG00000020289,74.13885767332779
ENSMUSG00000020290,92.99848536668785
ENSMUSG00000020297,64.58689597889285
ENSMUSG00000020300,59.92084819465481
ENSMUSG00000020305,73.05418478526408
ENSMUSG00000020307,78.26256901353398
ENSMUSG00000020308,65.54453510529144
ENSMUSG00000020309,51.23857917623491
ENSMUSG00000020311,55.567498900669364
ENSMUSG00000020312,17.193531049982898
ENSMUSG00000020315,91.60599990228172
ENSMUSG00000020319,37.8511750622954
ENSMUSG00000020321,92.38774612791323
ENSMUSG00000020326,86.51976352176675
ENSMUSG00000020327,45.341281086627255
ENSMUSG00000020328,78.97591244442272
ENSMUSG00000020329,79.52802071627498
ENSMUSG00000020330,52.98285044217521
ENSMUSG00000020333,38.87721698343675
ENSMUSG00000020334,27.69336004299604
ENSMUSG00000020340,91.90892656471394
ENSMUSG00000020346,69.49723945864073
ENSMUSG00000020349,94.47891728147751
ENSMUSG00000020354,5.364733473396199
ENSMUSG00000020357,42.37064542922754
ENSMUSG00000020358,97.23457272682855
ENSMUSG00000020359,79.04920115307569
ENSMUSG00000020361,97.64987540919529
ENSMUSG00000020362,81.83905799579811
ENSMUSG00000020363,30.536961938730638
ENSMUSG00000020364,29.82850442175209
ENSMUSG00000020366,73.39619875897787
ENSMUSG00000020368,97.43489519714663
ENSMUSG00000020372,99.74104656275956
ENSMUSG00000020374,31.724239018908484
ENSMUSG00000020375,54.976303317535546
ENSMUSG00000020376,64.61132554844383
ENSMUSG00000020377,20.37426100552108
ENSMUSG00000020380,72.78545952020326
ENSMUSG00000020381,43.5334929398544
ENSMUSG00000020385,89.80798358332926
ENSMUSG00000020386,84.42859236820247
ENSMUSG00000020387,74.19260272633996
ENSMUSG00000020388,52.19133238872331
ENSMUSG00000020389,56.002345238676895
ENSMUSG00000020390,93.41378804905457
ENSMUSG00000020392,84.29178677871695
ENSMUSG00000020393,73.37176918942689
ENSMUSG00000020395,99.5065226950701
ENSMUSG00000020396,72.63399618898715
ENSMUSG00000020397,74.08022670640543
ENSMUSG00000020399,52.205990130453905
ENSMUSG00000020400,86.1191185811306
ENSMUSG00000020401,50.76464552694582
ENSMUSG00000020402,87.78032931059755
ENSMUSG00000020409,86.54419309131774
ENSMUSG00000020411,21.49313529095617
ENSMUSG00000020412,82.72829432745395
ENSMUSG00000020413,69.03307763717204
ENSMUSG00000020415,59.24659207504763
ENSMUSG00000020419,19.8710118727708
ENSMUSG00000020420,59.754727121708115
ENSMUSG00000020422,48.09693653197831
ENSMUSG00000020423,97.86485562124395
ENSMUSG00000020424,55.938828357844336
ENSMUSG00000020430,92.7639614989984
ENSMUSG00000020431,35.20300972296868
ENSMUSG00000020432,60.04299604240973
ENSMUSG00000020434,9.09757170078663
ENSMUSG00000020435,35.305613915082816
ENSMUSG00000020437,94.68412566570576
ENSMUSG00000020440,86.2705819123467
ENSMUSG00000020441,67.0103092783505
ENSMUSG00000020444,86.65168319734207
ENSMUSG00000020447,28.401817559974596
ENSMUSG00000020448,72.32618361264474
ENSMUSG00000020451,82.8015830361069
ENSMUSG00000020453,67.59661894757414
ENSMUSG00000020454,88.27380661552743
ENSMUSG00000020455,82.08335369130796
ENSMUSG00000020456,96.8632432696536
ENSMUSG00000020457,95.07499877852152
ENSMUSG00000020458,70.78712073093271
ENSMUSG00000020459,72.60468070552596
ENSMUSG00000020460,99.57003957590267
ENSMUSG00000020461,17.96061953388381
ENSMUSG00000020462,57.19939414667513
ENSMUSG00000020463,88.56696145013925
ENSMUSG00000020464,80.26579371671471
ENSMUSG00000020471,90.45781013338545
ENSMUSG00000020472,75.34079249523623
ENSMUSG00000020473,49.16695167831143
ENSMUSG00000020474,62.42732203058582
ENSMUSG00000020475,34.72907607367958
ENSMUSG00000020476,95.49030146088826
ENSMUSG00000020477,84.61425709678996
ENSMUSG00000020482,83.66150388430155
ENSMUSG00000020483,53.1489715151219
ENSMUSG00000020484,93.48219084379733
ENSMUSG00000020485,88.72331069526554
ENSMUSG00000020486,36.96682464454976
ENSMUSG00000020490,50.90633703034153
ENSMUSG00000020491,60.90291689060439
ENSMUSG00000020492,49.71417403625348
ENSMUSG00000020493,37.670396247618115
ENSMUSG00000020495,73.498802951092
ENSMUSG00000020496,95.36815361313333
ENSMUSG00000020513,49.95358381785313
ENSMUSG00000020514,64.87516489959447
ENSMUSG00000020515,85.1761371964626
ENSMUSG00000020516,86.1240044950408
ENSMUSG00000020519,50.19787951336298
ENSMUSG00000020520,60.893145062783994
ENSMUSG00000020521,83.02633507597596
ENSMUSG00000020522,81.2234328431133
ENSMUSG00000020523,73.52323252064299
ENSMUSG00000020524,28.094004983632185
ENSMUSG00000020525,75.11604045536717
ENSMUSG00000020526,73.0053256461621
ENSMUSG00000020527,68.18292861679777
ENSMUSG00000020528,69.29203107441246
ENSMUSG00000020530,92.4366052670152
ENSMUSG00000020532,76.12742463477794
ENSMUSG00000020534,96.8339277861924
ENSMUSG00000020536,71.20730932720966
ENSMUSG00000020537,86.04094395856745
ENSMUSG00000020538,87.2233351248351
ENSMUSG00000020541,49.70440220843309
ENSMUSG00000020542,22.28465334440807
ENSMUSG00000020544,73.20564811648019
ENSMUSG00000020546,53.76948258171691
ENSMUSG00000020547,98.22152733668833
ENSMUSG00000020549,91.29818732593932
ENSMUSG00000020553,57.17007866321395
ENSMUSG00000020561,92.53432354521914
ENSMUSG00000020564,75.61440367420727
ENSMUSG00000020570,67.06405433136268
ENSMUSG00000020571,95.73459715639811
ENSMUSG00000020572,95.0945424341623
ENSMUSG00000020573,64.47451995895833
ENSMUSG00000020576,69.06239312063322
ENSMUSG00000020577,92.83725020765135
ENSMUSG00000020580,78.46289148385206
ENSMUSG00000020585,84.09635022230908
ENSMUSG00000020589,80.769042849465
ENSMUSG00000020590,59.73029755215713
ENSMUSG00000020591,36.52709239263204
ENSMUSG00000020592,27.263399618898713
ENSMUSG00000020593,67.13734304001564
ENSMUSG00000020594,93.5261640689891
ENSMUSG00000020598,38.325108711584505
ENSMUSG00000020599,50.105047149069236
ENSMUSG00000020600,9.981922118532271
ENSMUSG00000020601,93.47241901597694
ENSMUSG00000020604,39.370694288366636
ENSMUSG00000020605,45.84453021937753
ENSMUSG00000020607,93.87794987052328
ENSMUSG00000020608,84.8585527922998
ENSMUSG00000020610,66.69272487418772
ENSMUSG00000020611,95.25577759319881
ENSMUSG00000020612,98.73454829725901
ENSMUSG00000020614,51.53173401084673
ENSMUSG00000020620,24.375824497972346
ENSMUSG00000020621,67.77251184834124
ENSMUSG00000020623,45.10187130502761
ENSMUSG00000020627,29.344798944642598
ENSMUSG00000020628,88.41061220501295
ENSMUSG00000020629,73.75287047442224
ENSMUSG00000020630,83.33414765231836
ENSMUSG00000020633,62.236771388088144
ENSMUSG00000020634,85.11262031563004
ENSMUSG00000020635,43.10841842966727
ENSMUSG00000020638,30.80568720379147
ENSMUSG00000020639,36.25348121366102
ENSMUSG00000020640,92.94962622758587
ENSMUSG00000020641,40.96838813700103
ENSMUSG00000020642,58.3524698294816
ENSMUSG00000020644,88.57184736404945
ENSMUSG00000020646,14.213123564762789
ENSMUSG00000020647,62.35891923584307
ENSMUSG00000020648,62.544583964430544
ENSMUSG00000020649,24.151072458103286
ENSMUSG00000020650,94.23462158596766
ENSMUSG00000020651,25.983290174427125
ENSMUSG00000020652,66.79532906630186
ENSMUSG00000020653,58.55767821370988
ENSMUSG00000020654,70.3571603068354
ENSMUSG00000020656,45.05301216592564
ENSMUSG00000020657,76.36194850246738
ENSMUSG00000020658,45.44877119265159
ENSMUSG00000020659,78.29677041090535
ENSMUSG00000020660,37.94889334049934
ENSMUSG00000020661,90.58484389505057
ENSMUSG00000020664,88.43992768847413
ENSMUSG00000020668,62.9403429911565
ENSMUSG00000020669,37.33815410172473
ENSMUSG00000020671,92.54409537303953
ENSMUSG00000020677,85.89925245517173
ENSMUSG00000020680,70.23012654517028
ENSMUSG00000020686,35.530365954951876
ENSMUSG00000020687,76.85542580739727
ENSMUSG00000020689,60.365466360482735
ENSMUSG00000020691,80.9205061806811
ENSMUSG00000020692,88.36175306591097
ENSMUSG00000020694,68.34904968974446
ENSMUSG00000020695,18.664191136952166
ENSMUSG00000020696,70.07866321395417
ENSMUSG00000020697,79.77231641178483
ENSMUSG00000020700,77.90589729808961
ENSMUSG00000020703,31.919675575316365
ENSMUSG00000020705,90.93662969658475
ENSMUSG00000020706,95.76391263985929
ENSMUSG00000020707,47.42268041237113
ENSMUSG00000020708,94.39585674500415
ENSMUSG00000020712,28.890408950994285
ENSMUSG00000020715,58.191234670445105
ENSMUSG00000020716,62.74002052083843
ENSMUSG00000020717,96.97073337567792
ENSMUSG00000020718,70.93858406214882
ENSMUSG00000020719,99.89739580788587
ENSMUSG00000020720,93.31118385694043
ENSMUSG00000020721,83.89602775199101
ENSMUSG00000020723,15.537206234426149
ENSMUSG00000020732,64.987540919529
ENSMUSG00000020733,90.78516636536864
ENSMUSG00000020734,25.538672008599207
ENSMUSG00000020736,89.22167391410564
ENSMUSG00000020737,97.25411638246933
ENSMUSG00000020738,98.58797087995309
ENSMUSG00000020739,84.60448526896957
ENSMUSG00000020740,79.03942932525528
ENSMUSG00000020741,94.61572287096301
ENSMUSG00000020743,76.8163384961157
ENSMUSG00000020744,65.57873650266282
ENSMUSG00000020745,84.0670347388479
ENSMUSG00000020747,60.46318463868666
ENSMUSG00000020752,65.930522304197
ENSMUSG00000020755,83.80319538769727
ENSMUSG00000020758,49.91938242048175
ENSMUSG00000020766,88.51321639712708
ENSMUSG00000020770,74.18283089851957
ENSMUSG00000020773,32.486441588899204
ENSMUSG00000020774,38.44725655933943
ENSMUSG00000020775,76.38149215810817
ENSMUSG00000020776,59.04626960472956
ENSMUSG00000020777,62.45175160013681
ENSMUSG00000020778,74.35383788537646
ENSMUSG00000020780,86.5881663165095
ENSMUSG00000020781,70.62588557189622
ENSMUSG00000020782,58.328040259930624
ENSMUSG00000020783,82.14687057214051
ENSMUSG00000020785,56.96487027898568
ENSMUSG00000020787,11.24737382127327
ENSMUSG00000020788,80.9253920945913
ENSMUSG00000020790,83.19245614892266
ENSMUSG00000020792,73.52811843455318
ENSMUSG00000020793,19.817266819758636
ENSMUSG00000020794,90.95617335222553
ENSMUSG00000020798,34.87076757707529
ENSMUSG00000020801,64.51849318415009
ENSMUSG00000020802,56.813406947769586
ENSMUSG00000020803,87.93179264181366
ENSMUSG00000020804,5.965700884350418
ENSMUSG00000020805,18.087653295548932
ENSMUSG00000020806,62.192798162896366
ENSMUSG00000020807,55.09845116529046
ENSMUSG00000020810,39.99120535496164
ENSMUSG00000020811,24.24390482239703
ENSMUSG00000020814,33.87892705330532
