gen_name,induced neural border stem cell
ENSG00000115286,90.36764358865449
ENSG00000115289,62.28231629619142
ENSG00000115290,41.53570248713955
ENSG00000115295,38.368965029024494
ENSG00000115306,82.1463967152768
ENSG00000115307,93.41167586955495
ENSG00000115310,91.89201944405116
ENSG00000115317,69.64934635895985
ENSG00000115318,67.21883996413234
ENSG00000115325,54.26872433809996
ENSG00000115339,25.768087215064423
ENSG00000115350,85.66237198546416
ENSG00000115353,40.01132663174288
ENSG00000115355,88.02208693189863
ENSG00000115361,38.05748265609515
ENSG00000115363,43.76799282646656
ENSG00000115364,90.46675161640474
ENSG00000115365,72.88687526546794
ENSG00000115368,91.69852281844354
ENSG00000115380,64.52876492519704
ENSG00000115392,89.44735475954505
ENSG00000115414,66.01538534145075
ENSG00000115415,77.09188730001416
ENSG00000115419,58.99759309075464
ENSG00000115421,76.28486478833358
ENSG00000115423,48.00604087026287
ENSG00000115425,58.11505970078814
ENSG00000115446,88.95181462079381
ENSG00000115457,72.7547312284676
ENSG00000115459,74.17056019632828
ENSG00000115461,75.55807258483175
ENSG00000115464,79.51295483505592
ENSG00000115468,39.09575723252631
ENSG00000115474,32.365850205295196
ENSG00000115484,99.21185520789089
ENSG00000115486,74.397092831186
ENSG00000115504,70.47524659021191
ENSG00000115514,90.9434140355845
ENSG00000115520,70.23455566567559
ENSG00000115523,17.037141913256878
ENSG00000115524,99.08443060078342
ENSG00000115525,71.45216857803577
ENSG00000115526,80.22086931898626
ENSG00000115539,82.23134645334844
ENSG00000115540,88.2533389966492
ENSG00000115541,98.53697673321062
ENSG00000115548,68.02586247581293
ENSG00000115556,42.045400915569395
ENSG00000115561,92.30260984473075
ENSG00000115568,59.375147482184154
ENSG00000115594,29.925904950681957
ENSG00000115602,25.121525319741377
ENSG00000115604,25.036575581669734
ENSG00000115616,9.44829864552362
ENSG00000115641,70.97078672896315
ENSG00000115648,33.83831233187031
ENSG00000115649,81.59422341781112
ENSG00000115652,87.58789938175468
ENSG00000115657,69.26235310774459
ENSG00000115661,46.656283920902354
ENSG00000115665,42.12563122374817
ENSG00000115677,95.28057010713106
ENSG00000115685,86.77615744018122
ENSG00000115687,64.78833356930483
ENSG00000115694,94.20925952144981
ENSG00000115705,36.349049034876586
ENSG00000115738,97.59309075463683
ENSG00000115750,77.84699608287319
ENSG00000115756,65.59063665109255
ENSG00000115758,98.26324979942423
ENSG00000115760,74.16112133654255
ENSG00000115761,87.52182736325452
ENSG00000115762,92.91141630091086
ENSG00000115806,93.69956109301997
ENSG00000115808,58.73802444664684
ENSG00000115816,89.40016046061636
ENSG00000115825,76.3556562367266
ENSG00000115827,60.89008447779508
ENSG00000115828,34.003492378120725
ENSG00000115839,69.44641087356648
ENSG00000115840,66.30798999480862
ENSG00000115841,49.299164660908964
ENSG00000115866,96.49346358959838
ENSG00000115875,99.50445986124876
ENSG00000115884,87.38968332625419
ENSG00000115896,30.54886969654066
ENSG00000115902,63.62735381565907
ENSG00000115904,63.457454339515785
ENSG00000115919,57.76582188871584
ENSG00000115935,43.357402425786965
ENSG00000115942,68.62994950210015
ENSG00000115944,93.52494218698382
ENSG00000115946,89.52758506772382
ENSG00000115947,93.75147482184151
ENSG00000115963,89.197224975223
ENSG00000115966,80.5653877011657
ENSG00000115970,67.11029307659635
ENSG00000115977,64.64203124262589
ENSG00000115993,64.14649110387465
ENSG00000115998,62.088819670583796
ENSG00000116001,94.72367737977252
ENSG00000116005,87.60205767143329
ENSG00000116014,21.992543300769267
ENSG00000116017,68.89895700599368
ENSG00000116030,98.29628580867431
ENSG00000116031,17.367502005757704
ENSG00000116035,57.42602293642928
ENSG00000116039,45.07527490679126
ENSG00000116044,81.15059700788146
ENSG00000116062,94.84166312709425
ENSG00000116095,76.78040492708482
ENSG00000116096,42.52678276464203
ENSG00000116106,86.27589787153713
ENSG00000116117,50.998159422341786
ENSG00000116120,96.90877342017085
ENSG00000116127,60.81929302940205
ENSG00000116128,67.85124356977677
ENSG00000116132,47.482184152154424
ENSG00000116133,98.68799848978243
ENSG00000116138,73.90155269243476
ENSG00000116141,64.43909575723252
ENSG00000116147,41.37052244088914
ENSG00000116151,58.17169285950258
ENSG00000116157,73.31634338571901
ENSG00000116161,98.84373967624711
ENSG00000116171,89.50398791825947
ENSG00000116183,38.07164094577375
ENSG00000116191,57.20420973146444
ENSG00000116194,19.986785596299967
ENSG00000116198,71.20203879371371
ENSG00000116199,61.763179007975836
ENSG00000116205,66.66666666666666
ENSG00000116209,93.1757043749115
ENSG00000116212,82.21718816366983
ENSG00000116213,73.94402756147058
ENSG00000116221,96.3849167020624
ENSG00000116237,86.75256029071689
ENSG00000116251,92.50082590023125
ENSG00000116254,11.803294162065223
ENSG00000116260,59.710227004577845
ENSG00000116266,77.35617537401482
ENSG00000116273,52.73490962291755
ENSG00000116285,67.44065316909717
ENSG00000116288,99.11746661003352
ENSG00000116299,39.38836188588419
ENSG00000116329,41.62537165510407
ENSG00000116337,74.87375525036576
ENSG00000116350,91.25961583840672
ENSG00000116353,79.82443720798528
ENSG00000116396,47.38779555429704
ENSG00000116406,59.587521827363254
ENSG00000116455,95.71947708716787
ENSG00000116459,98.62664590117514
ENSG00000116473,61.58384067204682
ENSG00000116478,88.30053329557789
ENSG00000116489,99.15522204917646
ENSG00000116497,76.98334041247817
ENSG00000116514,40.63901080749445
ENSG00000116521,92.10911321912313
ENSG00000116525,50.592288451555056
ENSG00000116539,81.8585114918118
ENSG00000116544,32.663174288545946
ENSG00000116560,96.11590919816886
ENSG00000116574,60.20576714332908
ENSG00000116580,85.07716267874841
ENSG00000116584,54.21209117938554
ENSG00000116586,82.04728868752655
ENSG00000116604,28.80740006607202
ENSG00000116641,76.08192930294021
ENSG00000116649,78.4227665298032
ENSG00000116661,40.65316909717306
ENSG00000116663,38.20378498277408
ENSG00000116667,75.51087828590306
ENSG00000116668,49.32276181037331
ENSG00000116670,93.87889942894898
ENSG00000116675,46.609089621973666
ENSG00000116678,40.167067818207556
ENSG00000116679,95.96960687148992
ENSG00000116685,65.74637783755722
ENSG00000116688,83.64717542120911
ENSG00000116690,14.35178630421445
ENSG00000116691,85.08660153853414
ENSG00000116698,86.69120770210958
ENSG00000116701,21.652744348482702
ENSG00000116704,52.41398839020246
ENSG00000116711,58.72386615696824
ENSG00000116717,70.0976921987824
ENSG00000116721,22.511680588984852
ENSG00000116729,79.64509887205625
ENSG00000116731,74.19887677568549
ENSG00000116741,85.07244324885554
ENSG00000116747,98.2066166407098
ENSG00000116750,90.04672235593941
ENSG00000116752,94.53961961395063
ENSG00000116754,97.4326301382793
ENSG00000116761,61.404502336117794
ENSG00000116771,41.83774600028317
ENSG00000116774,39.60545566095616
ENSG00000116783,26.098447307565248
ENSG00000116785,35.17391099155222
ENSG00000116786,52.09306715748737
ENSG00000116791,87.16787012128935
ENSG00000116793,86.59209967435933
ENSG00000116809,70.31950540374723
ENSG00000116815,67.83708528009817
ENSG00000116830,83.3923262069942
ENSG00000116833,22.42673085091321
ENSG00000116852,47.05743546179622
ENSG00000116857,92.89725801123224
ENSG00000116863,86.73840200103827
ENSG00000116871,71.47576572750012
ENSG00000116874,66.92623531077446
ENSG00000116885,61.31011373826042
ENSG00000116898,92.88309972155363
ENSG00000116903,42.35216385860588
ENSG00000116906,94.35556184812874
ENSG00000116918,82.43900136863466
ENSG00000116922,85.85586861107178
ENSG00000116954,59.252442304969556
ENSG00000116962,46.48638444475907
ENSG00000116977,69.19628108924442
ENSG00000116983,37.16551040634292
ENSG00000116984,75.05309358629478
ENSG00000116985,27.608664873283306
ENSG00000116990,74.8076832318656
ENSG00000116991,59.60639954693473
ENSG00000117000,82.65609514370664
ENSG00000117009,68.34678370852801
ENSG00000117010,55.920524800604085
ENSG00000117013,25.003539572419655
ENSG00000117016,55.708150455424985
ENSG00000117020,61.446977205153615
ENSG00000117036,59.729104724149316
ENSG00000117054,90.6413705224409
ENSG00000117069,62.980791920336024
ENSG00000117114,70.90471471046298
ENSG00000117115,37.830950021237435
ENSG00000117118,90.4289961772618
ENSG00000117122,89.70692340365284
ENSG00000117133,87.60677710132616
ENSG00000117139,90.44315446694038
ENSG00000117143,80.46156024352258
ENSG00000117151,47.6379253386191
ENSG00000117152,66.47317004105903
ENSG00000117153,89.74467884279579
ENSG00000117154,5.054509415262636
ENSG00000117155,75.20883477275945
ENSG00000117174,73.27858794657605
ENSG00000117215,16.371702298362358
ENSG00000117222,85.32257303317759
ENSG00000117226,31.445561376185754
ENSG00000117228,21.39789513426778
ENSG00000117245,49.80886308933881
ENSG00000117262,87.2669781490396
ENSG00000117266,29.071688140072677
ENSG00000117280,59.101420548397755
ENSG00000117281,21.07697390155269
ENSG00000117298,70.1873613667469
ENSG00000117305,74.24135164472132
ENSG00000117308,79.5931851432347
ENSG00000117318,99.18353862853367
ENSG00000117322,68.64882722167162
ENSG00000117335,84.62409740903298
ENSG00000117360,83.64245599131624
ENSG00000117362,65.71806125820001
ENSG00000117385,80.07456699230733
ENSG00000117394,97.13058662513568
ENSG00000117395,96.09231204870451
ENSG00000117399,98.19717778092406
ENSG00000117400,26.103166737458118
ENSG00000117408,66.51092548020199
ENSG00000117410,95.47406673273868
ENSG00000117411,62.7117844164425
ENSG00000117419,91.73627825758648
ENSG00000117425,45.87757798857898
ENSG00000117448,96.97956486856387
ENSG00000117450,99.09386946056917
ENSG00000117461,93.33616499126906
ENSG00000117475,72.53291802350276
ENSG00000117477,72.88215583557506
ENSG00000117479,68.8045684081363
ENSG00000117480,42.909056585964414
ENSG00000117481,72.77360894803908
ENSG00000117500,76.21407333994054
ENSG00000117505,87.03572608428902
ENSG00000117507,30.468639388361886
ENSG00000117519,99.63188446835622
ENSG00000117523,96.5217801689556
ENSG00000117525,53.513615555240925
ENSG00000117528,82.22190759356269
ENSG00000117533,58.91264335268299
ENSG00000117543,85.12907640756997
ENSG00000117560,10.74142243616971
ENSG00000117569,94.9407711548445
ENSG00000117586,18.250035395724197
ENSG00000117592,97.11642833545707
ENSG00000117593,83.97753551370994
ENSG00000117595,19.769691821227994
ENSG00000117597,71.8438812591439
ENSG00000117598,36.87762518287791
ENSG00000117600,17.046580773042617
ENSG00000117602,26.92906696871018
ENSG00000117614,76.01113785454717
ENSG00000117616,75.32682052008117
ENSG00000117620,65.00070791448394
ENSG00000117625,73.53343716079097
ENSG00000117632,99.90089197224975
ENSG00000117640,90.87262258719147
ENSG00000117643,52.31016093255935
ENSG00000117650,82.67025343338524
ENSG00000117676,66.82712728302421
ENSG00000117682,74.41125112086459
ENSG00000117691,76.95974326301382
ENSG00000117697,93.93081315777054
ENSG00000117707,65.85492472509321
ENSG00000117713,82.42012364906319
ENSG00000117724,97.99896172542357
ENSG00000117748,97.82434281938743
ENSG00000117751,64.76473641984049
ENSG00000117758,69.25291424795884
ENSG00000117791,47.91637170229836
ENSG00000117834,24.03605644438152
ENSG00000117859,91.68908395865779
ENSG00000117862,94.97852659398744
ENSG00000117868,43.182783519750814
ENSG00000117877,79.72060975034216
ENSG00000117899,92.11855207890886
ENSG00000117906,97.98480343574496
ENSG00000117971,55.54768983906744
ENSG00000117984,84.06720468167445
ENSG00000118004,27.66057860210487
ENSG00000118007,72.6037094718958
ENSG00000118046,51.21525319741376
ENSG00000118058,84.61937797914013
ENSG00000118096,77.89419038180188
ENSG00000118113,17.25895511822172
ENSG00000118137,25.489640851385154
ENSG00000118162,59.07310396904054
ENSG00000118181,98.5416961631035
ENSG00000118193,69.81924583510312
ENSG00000118194,23.781207230166597
ENSG00000118197,65.80301099627165
ENSG00000118200,68.59219406295719
ENSG00000118217,79.01269526641181
ENSG00000118231,68.58747463306433
ENSG00000118242,53.46642125631224
ENSG00000118246,90.16942753315399
ENSG00000118257,51.52673557034311
ENSG00000118260,87.86162631554109
ENSG00000118263,79.8055594884138
ENSG00000118271,20.085893624050215
ENSG00000118276,36.93425834159233
ENSG00000118292,57.529850394072405
ENSG00000118298,89.84378687054604
ENSG00000118307,39.72344140827788
ENSG00000118308,20.41625371655104
ENSG00000118322,41.002406909245366
ENSG00000118363,97.81490395960168
ENSG00000118369,31.14351786304215
ENSG00000118402,71.85332011892963
ENSG00000118407,40.96465147010241
ENSG00000118412,87.2339421397895
ENSG00000118418,96.94180942942093
ENSG00000118420,63.924677898909806
ENSG00000118432,52.26768606352352
ENSG00000118454,75.67605833215347
ENSG00000118473,38.51054792581056
ENSG00000118482,79.22506961159091
ENSG00000118492,36.69828684694889
ENSG00000118495,97.02675916749257
ENSG00000118496,62.93359762140733
ENSG00000118503,35.91958091462551
ENSG00000118507,49.766388220302986
ENSG00000118508,76.37453395629808
ENSG00000118513,50.21945349001841
ENSG00000118514,23.88031525791684
ENSG00000118515,40.42663646231535
ENSG00000118518,75.37873424890273
ENSG00000118520,27.69833404124782
ENSG00000118523,84.38340648449667
ENSG00000118526,43.38571900514418
ENSG00000118557,33.59290197744112
ENSG00000118564,90.0325640662608
ENSG00000118579,94.77559110859409
ENSG00000118596,47.12822691018925
ENSG00000118600,75.50143942611733
ENSG00000118620,75.37401481900986
ENSG00000118640,45.632167634149795
ENSG00000118655,67.57751663599038
ENSG00000118680,94.44051158620039
ENSG00000118689,68.07305677474162
ENSG00000118690,52.96144225777526
ENSG00000118702,30.17131530511114
ENSG00000118705,98.83430081646138
ENSG00000118707,80.36717164566521
ENSG00000118729,18.358582283260183
ENSG00000118733,34.51791023644344
ENSG00000118762,62.64571239794233
ENSG00000118777,31.959979234508474
ENSG00000118804,38.53414507527491
ENSG00000118816,96.05927603945443
ENSG00000118849,46.028599745150785
ENSG00000118855,73.08509132096843
ENSG00000118873,70.13544763792534
ENSG00000118894,76.45948369436972
ENSG00000118898,25.645382037849828
ENSG00000118900,71.16428335457077
ENSG00000118903,5.62084100240691
ENSG00000118922,60.27655859172212
ENSG00000118939,86.86110717825287
ENSG00000118946,57.84133276700174
ENSG00000118960,51.479541271414405
ENSG00000118961,84.82231346453348
ENSG00000118965,71.60319033460758
ENSG00000118971,96.6114493369201
ENSG00000118972,60.300155741186465
ENSG00000118985,50.64892161026948
ENSG00000118990,5.087545424512719
ENSG00000118997,43.550899051394595
ENSG00000119004,87.59261881164755
ENSG00000119013,92.33092642408796
ENSG00000119041,82.61362027467082
ENSG00000119042,47.17542120911794
ENSG00000119048,89.87682287979612
ENSG00000119121,30.813157770541316
ENSG00000119125,25.71617348624286
ENSG00000119138,32.54046911133135
ENSG00000119139,65.35938458634197
ENSG00000119147,21.12416820048138
ENSG00000119185,92.67072537637453
ENSG00000119203,96.63976591627731
ENSG00000119227,32.72924630704611
ENSG00000119231,90.68856482136958
ENSG00000119242,54.51885412242201
ENSG00000119280,92.96804945962528
ENSG00000119283,43.04592005285762
ENSG00000119285,78.26230591344566
ENSG00000119314,59.068384539147665
ENSG00000119318,73.96290528104204
ENSG00000119321,67.17636509509651
ENSG00000119326,93.63348907451979
ENSG00000119328,88.66864882722167
ENSG00000119333,97.1730614941715
ENSG00000119335,99.91976969182123
ENSG00000119383,80.66449572891594
ENSG00000119392,79.73948746991364
ENSG00000119396,87.22450328000377
ENSG00000119397,81.06092783991694
ENSG00000119401,76.93614611354948
ENSG00000119402,73.48624286186228
ENSG00000119403,63.660389824909146
ENSG00000119408,66.86488272216717
ENSG00000119411,21.454528292982207
ENSG00000119414,83.16579357213648
ENSG00000119421,89.98065033743924
ENSG00000119431,60.49837179668695
ENSG00000119446,76.94558497333523
ENSG00000119471,72.50932087403842
ENSG00000119487,86.19566756335834
ENSG00000119508,18.797489263296992
ENSG00000119509,64.64675067251876
ENSG00000119514,25.281985936098923
ENSG00000119522,96.90405399027797
ENSG00000119523,76.65298031997735
ENSG00000119535,32.18651186936618
ENSG00000119537,73.44376799282647
ENSG00000119541,82.97229694652886
ENSG00000119547,62.8628061730143
ENSG00000119559,76.2801453584407
ENSG00000119574,58.157534569823966
ENSG00000119596,75.86483552786824
ENSG00000119599,59.99811222804286
ENSG00000119608,13.615555240926897
ENSG00000119616,77.01165699183538
ENSG00000119630,54.976638822030296
ENSG00000119632,55.21732974656661
ENSG00000119636,50.6913964793053
ENSG00000119638,77.36561423380056
ENSG00000119640,71.17844164424938
ENSG00000119650,76.96918212279957
ENSG00000119655,75.88371324743972
ENSG00000119661,60.80041530983057
ENSG00000119669,53.95252253527774
ENSG00000119673,73.40601255368352
ENSG00000119681,35.400443626409924
ENSG00000119682,63.44329604983719
ENSG00000119684,66.41653688234462
ENSG00000119685,79.64981830194913
ENSG00000119686,44.881778281183635
ENSG00000119688,83.41592335645855
ENSG00000119689,50.67251875973382
ENSG00000119698,45.69823965264996
ENSG00000119699,26.938505828495916
ENSG00000119703,45.60857048468545
ENSG00000119705,97.89513426778045
ENSG00000119707,95.21449808863089
ENSG00000119711,86.62041625371654
ENSG00000119714,13.757138137712966
ENSG00000119715,25.385813393742033
ENSG00000119718,87.46991363443296
ENSG00000119720,65.430176034735
ENSG00000119723,68.87064042663647
ENSG00000119725,92.32148756430223
ENSG00000119729,51.20581433762802
ENSG00000119737,28.311859927320782
ENSG00000119760,82.93926093727877
ENSG00000119771,39.33644815706263
ENSG00000119772,79.05045070555477
ENSG00000119777,71.68342064278636
ENSG00000119778,77.19571475765727
ENSG00000119782,71.30586625135683
ENSG00000119787,81.03733069045259
ENSG00000119801,76.03945443390438
ENSG00000119812,76.50195856340554
ENSG00000119820,84.227665298032
ENSG00000119844,62.9855113502289
ENSG00000119862,64.59011751380433
ENSG00000119865,82.77408089102836
ENSG00000119866,52.57444900656001
ENSG00000119878,81.31577705413187
ENSG00000119888,28.595025720892913
ENSG00000119899,56.987115956392465
ENSG00000119900,47.00552173297466
ENSG00000119906,82.54282882627778
ENSG00000119912,76.4028505356553
ENSG00000119917,25.40469111331351
ENSG00000119922,33.87606777101326
ENSG00000119927,62.61267638869224
ENSG00000119929,77.5874274387654
ENSG00000119938,51.22941148709236
ENSG00000119943,27.967341545141345
ENSG00000119946,38.83146915852565
ENSG00000119950,55.80725848317524
ENSG00000119953,70.09297276888951
ENSG00000119965,69.36146113549484
ENSG00000119969,95.70531879748926
ENSG00000119973,19.274151682476756
ENSG00000119977,93.92137429798481
ENSG00000119979,90.41955731747605
ENSG00000119986,46.03331917504365
ENSG00000120008,73.27386851668318
ENSG00000120029,65.1564491009486
ENSG00000120049,39.77535513709944
ENSG00000120051,35.88182547548256
ENSG00000120053,91.10859408183491
ENSG00000120054,5.299919769691821
ENSG00000120055,31.455000235971493
ENSG00000120063,57.34107319835764
ENSG00000120068,35.433479635660014
ENSG00000120071,80.72112888763037
ENSG00000120075,40.24729812638633
ENSG00000120093,69.93723158242484
ENSG00000120094,62.93831705130021
ENSG00000120129,87.7058851290764
ENSG00000120137,73.32106281561187
ENSG00000120149,67.26603426306103
ENSG00000120158,78.03105384869508
ENSG00000120159,71.81084524989382
ENSG00000120160,8.759261881164756
ENSG00000120162,84.2890178866393
ENSG00000120210,56.00075510878286
ENSG00000120211,23.965264995988484
ENSG00000120215,30.600783425362216
ENSG00000120251,51.352116664306955
ENSG00000120253,85.78979659257162
ENSG00000120254,73.60894803907688
ENSG00000120256,63.3489074519798
ENSG00000120262,46.68460050025957
ENSG00000120265,96.26693095474067
ENSG00000120278,60.42286091840106
ENSG00000120279,10.425220633347491
ENSG00000120280,15.003067629430364
ENSG00000120306,69.8664401340318
ENSG00000120314,78.59266600594648
ENSG00000120318,34.96625607626599
ENSG00000120322,41.252536693567414
ENSG00000120324,45.641606493935534
ENSG00000120327,43.659445938930574
ENSG00000120328,33.91382321015621
ENSG00000120333,88.91405918165086
ENSG00000120334,72.18368021143046
ENSG00000120341,14.446174902071828
ENSG00000120370,64.91575817641228
ENSG00000120437,99.55637359007032
ENSG00000120438,98.72103449903251
ENSG00000120440,2.1567794610411064
ENSG00000120451,61.53192694322526
ENSG00000120457,67.26131483316816
ENSG00000120458,65.3546651564491
ENSG00000120471,25.753928925385814
ENSG00000120498,28.694133748643164
ENSG00000120500,9.924961064703384
ENSG00000120509,84.87422719335504
ENSG00000120519,53.140780593704285
ENSG00000120526,87.72476284864788
ENSG00000120533,97.28632781160036
ENSG00000120539,82.45787908820614
ENSG00000120549,56.19425173439049
ENSG00000120555,23.19127849355798
ENSG00000120594,68.55443862381424
ENSG00000120616,78.09240643730237
ENSG00000120645,19.2222379536552
ENSG00000120647,75.49200056633158
ENSG00000120656,85.52550851857096
ENSG00000120658,61.2204445702959
ENSG00000120662,69.79564868563878
ENSG00000120669,57.16645429232149
ENSG00000120675,72.24031337014488
ENSG00000120685,83.4678370852801
ENSG00000120686,91.57581764122894
ENSG00000120688,75.64774175279626
ENSG00000120690,49.879654537731845
ENSG00000120693,64.39190145830383
ENSG00000120694,97.61668790410118
ENSG00000120696,78.573788286375
ENSG00000120697,85.21874557553447
ENSG00000120699,98.01783944499505
ENSG00000120705,94.43579215630751
ENSG00000120708,28.392090235499552
ENSG00000120709,83.35457076785124
ENSG00000120725,63.8963613195526
ENSG00000120727,97.77242909056586
ENSG00000120729,35.25886072962386
ENSG00000120733,67.36986172070414
ENSG00000120738,71.02741988767757
ENSG00000120742,97.28160838170749
ENSG00000120756,60.064184246543014
ENSG00000120784,63.82556987115956
ENSG00000120798,79.77252347916371
ENSG00000120800,77.5591108594082
ENSG00000120802,95.58261362027467
ENSG00000120805,84.00585209306716
ENSG00000120820,17.08433621218557
ENSG00000120832,71.35306055028553
ENSG00000120833,60.63995469347303
ENSG00000120837,87.89938175468404
ENSG00000120860,70.37141913256879
ENSG00000120868,56.53405068667705
ENSG00000120875,63.929397328802686
ENSG00000120885,85.67653027514275
ENSG00000120889,88.3430081646137
ENSG00000120896,66.89319930152438
ENSG00000120899,46.70347821983105
ENSG00000120903,34.2347444428713
ENSG00000120907,35.40988248619566
ENSG00000120910,59.88484591061399
ENSG00000120913,63.33002973240832
ENSG00000120915,70.43749115106895
ENSG00000120925,75.92618811647553
ENSG00000120942,82.41540421917033
ENSG00000120948,97.58837132474397
ENSG00000120963,91.61829251026477
ENSG00000120992,95.06347633205908
ENSG00000121005,84.54386710085421
ENSG00000121022,93.67596394355562
ENSG00000121039,44.584454197932885
ENSG00000121053,17.575156921043938
ENSG00000121057,76.2187927698334
ENSG00000121058,81.2638633253103
ENSG00000121060,46.80730567747416
ENSG00000121064,64.09457737505309
ENSG00000121067,92.1893435273019
ENSG00000121073,94.166784652414
ENSG00000121075,35.39572419651706
ENSG00000121089,47.52465902119024
ENSG00000121101,27.8068809287838
ENSG00000121104,54.52829298220775
ENSG00000121152,90.0939166548681
ENSG00000121207,64.27863514087498
ENSG00000121210,86.48355278682335
ENSG00000121211,72.66034263061022
ENSG00000121236,47.331162395582616
ENSG00000121270,25.2395110670631
ENSG00000121274,56.41606493935532
ENSG00000121281,40.676766246637406
ENSG00000121289,82.71744773231393
ENSG00000121297,57.88852706593044
ENSG00000121310,36.83986974373495
ENSG00000121316,49.643683043088394
ENSG00000121318,19.415734579262825
ENSG00000121350,65.70862239841428
ENSG00000121351,28.07588843267733
ENSG00000121361,54.051630563027985
ENSG00000121380,37.0616829486998
ENSG00000121388,24.07381188352447
ENSG00000121390,89.65029024493842
ENSG00000121406,59.143895417433576
ENSG00000121410,48.803624522157726
ENSG00000121413,71.7070177922507
ENSG00000121417,68.71961867006465
ENSG00000121440,56.156496295247535
ENSG00000121446,29.279343055358915
ENSG00000121454,23.328141960451177
ENSG00000121481,89.22082212468734
ENSG00000121486,75.69965548161782
ENSG00000121542,78.30478078248147
ENSG00000121552,15.758176412289396
ENSG00000121570,74.96342441833028
ENSG00000121577,37.69408655434424
ENSG00000121578,55.887488791354
ENSG00000121579,96.24333380527632
ENSG00000121621,82.62305913445655
ENSG00000121644,74.53395629807919
ENSG00000121653,57.86021048657323
ENSG00000121671,72.48572372457407
ENSG00000121680,67.03006276841758
ENSG00000121690,61.588560101939684
ENSG00000121691,81.45264052102506
ENSG00000121716,58.686110717825294
ENSG00000121741,75.49671999622446
ENSG00000121742,7.598282127518996
ENSG00000121749,73.8637972532918
ENSG00000121753,31.30869790929256
ENSG00000121764,3.690594176223512
ENSG00000121766,92.44891217140969
ENSG00000121769,39.47331162395582
ENSG00000121774,96.66336306574166
ENSG00000121775,82.78351975081411
ENSG00000121851,66.69970267591675
ENSG00000121858,27.27830478078248
ENSG00000121864,75.08141016565199
ENSG00000121871,18.745575534475435
ENSG00000121879,52.06947000802303
ENSG00000121892,80.65033743923735
ENSG00000121895,24.588229741847183
ENSG00000121897,73.18891877861155
ENSG00000121898,10.604558969276512
ENSG00000121903,47.77006937561942
ENSG00000121904,34.10260040587097
ENSG00000121905,17.985747321723537
ENSG00000121931,78.12544244655246
ENSG00000121940,76.91254896408513
ENSG00000121957,85.56798338760677
ENSG00000121964,79.31001934966257
ENSG00000121966,83.67549200056634
ENSG00000121988,74.45844541979328
ENSG00000121989,89.15475010618718
ENSG00000122008,73.58535088961253
ENSG00000122012,41.172306385388644
ENSG00000122026,99.06555288121194
ENSG00000122033,81.26858275520317
ENSG00000122034,94.96436830430885
ENSG00000122035,27.792722639105193
ENSG00000122042,64.08513851526736
ENSG00000122068,83.7557223087451
ENSG00000122085,71.29170796167823
ENSG00000122126,45.853980839114634
ENSG00000122133,11.36910661192128
ENSG00000122140,88.49402992118553
ENSG00000122180,39.742319127849356
ENSG00000122188,23.469724857237246
ENSG00000122194,26.62702345556657
ENSG00000122203,93.25593468309027
ENSG00000122218,95.62036905941763
ENSG00000122224,33.54098824861957
ENSG00000122254,14.00254849214215
ENSG00000122257,83.06668554438625
ENSG00000122299,82.1605550049554
ENSG00000122335,67.82292699041955
ENSG00000122359,54.87281136438719
ENSG00000122367,32.49327481240266
ENSG00000122376,69.74373495681722
ENSG00000122378,96.32828354334796
ENSG00000122386,45.34428241068479
ENSG00000122390,79.40912737741282
ENSG00000122406,99.70739534664213
ENSG00000122417,80.89102836377366
ENSG00000122420,41.601774505639725
ENSG00000122432,36.16971069894757
ENSG00000122435,69.43225258388786
ENSG00000122477,23.474444287130115
ENSG00000122481,65.24611826891311
ENSG00000122482,90.27325499079711
ENSG00000122483,72.69337863986031
ENSG00000122484,91.91089716362264
ENSG00000122490,53.49001840577658
ENSG00000122507,62.06050309122658
ENSG00000122512,71.51352116664307
ENSG00000122515,47.788947095190906
ENSG00000122545,97.80546509981595
ENSG00000122547,49.70031620180283
ENSG00000122550,86.65345226296664
ENSG00000122557,74.43012884043607
ENSG00000122565,82.78823918070697
ENSG00000122566,99.74515078578507
ENSG00000122574,71.08877247628487
ENSG00000122591,81.07036669970267
ENSG00000122592,86.30421445089434
ENSG00000122641,16.55104063429138
ENSG00000122642,86.95549577611025
ENSG00000122643,88.59785737882864
ENSG00000122644,97.96120628628063
ENSG00000122674,84.81287460474775
ENSG00000122678,54.98135825192316
ENSG00000122687,93.74203596205578
ENSG00000122691,25.36693567417056
ENSG00000122692,94.78974939827269
ENSG00000122694,84.99221294067677
ENSG00000122696,60.52668837604417
ENSG00000122705,94.87469913634433
ENSG00000122707,59.80461560243523
ENSG00000122711,10.033507952239368
ENSG00000122728,23.592430034451837
ENSG00000122729,84.90254377271226
ENSG00000122733,19.61867006465619
ENSG00000122735,36.8634668931993
ENSG00000122741,77.32313936476474
ENSG00000122756,84.62881683892586
ENSG00000122778,61.182689131152955
ENSG00000122779,89.18306668554439
ENSG00000122783,83.2837793194582
ENSG00000122786,88.7866345745434
ENSG00000122787,23.389494549058472
ENSG00000122824,80.78248147623766
ENSG00000122859,46.61380905186653
ENSG00000122861,38.765397140025485
ENSG00000122863,44.62220963707584
ENSG00000122870,73.23139364764737
ENSG00000122872,25.67369861720704
ENSG00000122873,84.21350700835339
ENSG00000122877,23.290386521308225
ENSG00000122882,85.14795412714145
ENSG00000122884,72.09401104346594
