gen_name,CD4-positive helper T cell
ENSG00000144589,42.169732122414715
ENSG00000144591,64.08074486758758
ENSG00000144596,74.83019155918493
ENSG00000144597,90.63573227505152
ENSG00000144619,44.085323971609554
ENSG00000144635,64.22193390826529
ENSG00000144642,73.84186827444097
ENSG00000144644,95.68801037930244
ENSG00000144645,84.18301152407845
ENSG00000144647,58.71174540181637
ENSG00000144648,69.36579409295581
ENSG00000144649,7.914218117988248
ENSG00000144655,64.7141875906281
ENSG00000144659,71.48744562313973
ENSG00000144668,55.83835762802411
ENSG00000144671,12.974128062275813
ENSG00000144674,93.76860261008929
ENSG00000144677,52.86575593375563
ENSG00000144681,33.175608639242924
ENSG00000144711,51.9995420895978
ENSG00000144712,35.892543692284214
ENSG00000144713,99.56880103793024
ENSG00000144724,69.88857513546516
ENSG00000144730,68.91169961077615
ENSG00000144736,79.76417614286805
ENSG00000144741,88.23551858353049
ENSG00000144744,87.92261314202854
ENSG00000144746,97.99282607036557
ENSG00000144747,88.92620010684577
ENSG00000144749,76.616042127757
ENSG00000144771,58.68884988170648
ENSG00000144785,44.924826375639164
ENSG00000144791,94.92864229565748
ENSG00000144792,71.0829581011982
ENSG00000144802,80.85934518812485
ENSG00000144810,83.92352896283293
ENSG00000144815,91.72708540029001
ENSG00000144820,37.41509577959246
ENSG00000144821,32.71006639700832
ENSG00000144824,54.89582538349996
ENSG00000144827,60.32206364954591
ENSG00000144834,17.18690376249714
ENSG00000144837,35.888727772265895
ENSG00000144840,69.51079905365184
ENSG00000144843,38.220254903457224
ENSG00000144847,39.61306571014271
ENSG00000144848,82.14912615431581
ENSG00000144852,15.626192475005723
ENSG00000144857,42.444478363733495
ENSG00000144867,87.0067923376326
ENSG00000144868,60.88681981225673
ENSG00000144891,10.924979012439898
ENSG00000144893,53.57933297718079
ENSG00000144895,92.77646340532702
ENSG00000144908,68.44997328855987
ENSG00000144909,64.13035182782569
ENSG00000144935,58.26909867969168
ENSG00000144959,40.086239792413956
ENSG00000144962,25.799435243837287
ENSG00000145002,16.69465008013432
ENSG00000145012,98.17217431122643
ENSG00000145014,64.44707318934594
ENSG00000145016,90.89903075631534
ENSG00000145020,86.17492177363962
ENSG00000145022,73.95252995497215
ENSG00000145029,70.64794321911013
ENSG00000145041,70.68610241929329
ENSG00000145050,75.24994276119973
ENSG00000145087,36.20926505380447
ENSG00000145088,54.415019461192095
ENSG00000145103,45.8864382202549
ENSG00000145107,69.47263985346868
ENSG00000145113,33.44272304052507
ENSG00000145147,39.54819506983134
ENSG00000145191,86.46111577501335
ENSG00000145194,39.055941387468515
ENSG00000145198,7.524994276119973
ENSG00000145214,42.711592765015645
ENSG00000145216,79.48179806151263
ENSG00000145220,67.65626192475005
ENSG00000145241,93.69610012974128
ENSG00000145242,46.59619934366176
ENSG00000145244,72.71998778905593
ENSG00000145246,75.036251240174
ENSG00000145247,94.1196672517744
ENSG00000145248,52.30481569106311
ENSG00000145284,97.65702510875373
ENSG00000145287,94.78363733496145
ENSG00000145293,55.0217507441044
ENSG00000145321,35.85820041211936
ENSG00000145331,46.57711974357017
ENSG00000145332,69.7817293749523
ENSG00000145335,72.52919178814012
ENSG00000145337,86.8884988170648
ENSG00000145348,89.38411050904374
ENSG00000145349,67.69823704495154
ENSG00000145354,92.98633900633443
ENSG00000145362,69.54132641379836
ENSG00000145365,46.924368465236974
ENSG00000145375,85.29344424940854
ENSG00000145384,70.3388536976265
ENSG00000145386,51.423338166832025
ENSG00000145388,64.07311302755095
ENSG00000145390,83.30534991986568
ENSG00000145391,88.26604594367701
ENSG00000145414,78.06227581469892
ENSG00000145416,73.14355491108905
ENSG00000145423,34.71342440662444
ENSG00000145425,99.8588109593223
ENSG00000145428,56.26574067007556
ENSG00000145431,63.7144165458292
ENSG00000145439,75.57811188277493
ENSG00000145451,60.84102877203694
ENSG00000145476,83.60680760131267
ENSG00000145491,27.230405250705946
ENSG00000145494,80.4052507059452
ENSG00000145495,94.3753338930016
ENSG00000145506,14.378386629016257
ENSG00000145526,61.25314813401511
ENSG00000145536,71.8957490650996
ENSG00000145545,98.41639319239869
ENSG00000145555,98.29428375181256
ENSG00000145569,83.4961459207815
ENSG00000145592,99.22536823628177
ENSG00000145604,71.62100282378081
ENSG00000145623,58.01343203846447
ENSG00000145626,53.457223536594675
ENSG00000145632,66.23673967793636
ENSG00000145642,21.85758986491643
ENSG00000145649,97.66084102877204
ENSG00000145675,91.97893612149889
ENSG00000145681,70.30451041746166
ENSG00000145685,70.2892467373884
ENSG00000145687,95.6040601388995
ENSG00000145692,53.43814393650309
ENSG00000145700,38.891856826680915
ENSG00000145703,88.80409066625964
ENSG00000145708,26.119972525375868
ENSG00000145715,66.19094863771655
ENSG00000145721,57.257879874837826
ENSG00000145723,59.32610852476532
ENSG00000145725,98.00045791040219
ENSG00000145730,63.93955582690987
ENSG00000145734,91.41799587880638
ENSG00000145736,88.29275738380524
ENSG00000145740,83.48469816072655
ENSG00000145741,98.6071891933145
ENSG00000145743,67.67534152484164
ENSG00000145757,20.865450660154163
ENSG00000145777,29.62298710219034
ENSG00000145779,97.78295046935817
ENSG00000145780,67.96153552621537
ENSG00000145781,88.73540410592994
ENSG00000145782,94.6538960543387
ENSG00000145794,46.85949782492559
ENSG00000145808,48.28665191177593
ENSG00000145817,95.2110203770129
ENSG00000145819,98.63771655346105
ENSG00000145824,72.83828130962375
ENSG00000145826,63.115317102953526
ENSG00000145832,62.55819278027932
ENSG00000145833,90.9333740364802
ENSG00000145850,43.123712126993816
ENSG00000145860,75.32244524154774
ENSG00000145861,42.35671220331222
ENSG00000145863,45.558269098679695
ENSG00000145864,51.45386552697856
ENSG00000145868,71.65916202396397
ENSG00000145882,47.29451270701366
ENSG00000145888,45.46287109822178
ENSG00000145901,64.88971991147065
ENSG00000145907,93.2572693276349
ENSG00000145908,18.572082729145997
ENSG00000145911,17.06861024192933
ENSG00000145912,91.36457299854996
ENSG00000145916,70.81965961993436
ENSG00000145919,64.82103335114095
ENSG00000145920,18.45378920857819
ENSG00000145934,93.39082652827597
ENSG00000145936,96.48553766313059
ENSG00000145945,29.512325421659163
ENSG00000145949,54.51804930168663
ENSG00000145975,29.363504540944824
ENSG00000145979,96.8823933450355
ENSG00000145982,84.48828512554377
ENSG00000145990,73.6625200335801
ENSG00000145996,82.92375791803404
ENSG00000146001,15.580401434785927
ENSG00000146005,24.78821643898344
ENSG00000146006,73.91055483477066
ENSG00000146007,66.22910783789972
ENSG00000146013,40.124398992597115
ENSG00000146021,61.905670457147224
ENSG00000146038,51.186751125696404
ENSG00000146039,29.138365259864152
ENSG00000146054,56.69312371212699
ENSG00000146063,94.18072197206746
ENSG00000146066,76.26879340609021
ENSG00000146067,46.39013966267267
ENSG00000146070,71.14782874150958
ENSG00000146072,63.584675265206435
ENSG00000146083,60.673128291231016
ENSG00000146085,66.11081431733191
ENSG00000146090,23.490803632755856
ENSG00000146094,11.363809814546286
ENSG00000146109,75.72693276348927
ENSG00000146112,57.429596275662064
ENSG00000146122,66.46569487903533
ENSG00000146143,78.66900709761123
ENSG00000146147,45.9551247805846
ENSG00000146151,16.2252919178814
ENSG00000146166,67.39296344348622
ENSG00000146192,94.585209494009
ENSG00000146197,56.09402426925132
ENSG00000146205,41.10509043730444
ENSG00000146215,8.868198122567351
ENSG00000146216,34.969091047851634
ENSG00000146221,40.154926352743644
ENSG00000146223,97.27924902694039
ENSG00000146232,35.69411585133175
ENSG00000146233,21.460734183011525
ENSG00000146242,15.04617263222163
ENSG00000146243,79.64969854231855
ENSG00000146247,98.17980615126307
ENSG00000146250,13.306113103869343
ENSG00000146263,96.92055254521865
ENSG00000146267,57.307486835075935
ENSG00000146276,38.59039914523392
ENSG00000146278,97.32122414714188
ENSG00000146281,73.39158971227963
ENSG00000146282,77.6158131725559
ENSG00000146285,93.31450812790963
ENSG00000146350,88.09051362283446
ENSG00000146352,35.1446233686942
ENSG00000146373,89.53293138975808
ENSG00000146374,18.491948408761353
ENSG00000146376,65.98488895672747
ENSG00000146378,24.88361443944135
ENSG00000146386,92.00183164160879
ENSG00000146409,45.447607418148515
ENSG00000146410,68.06456536670991
ENSG00000146411,21.3157292223155
ENSG00000146414,95.62313973899107
ENSG00000146416,62.54674502022438
ENSG00000146425,91.73471724032665
ENSG00000146426,77.36777837136533
ENSG00000146433,73.89529115469739
ENSG00000146453,48.22178127146455
ENSG00000146457,97.76387086926658
ENSG00000146463,76.13905212546746
ENSG00000146469,3.670915057620392
ENSG00000146476,54.0219796993055
ENSG00000146477,12.352133099290239
ENSG00000146530,25.83377852400214
ENSG00000146535,55.97191482866519
ENSG00000146540,66.11463023735023
ENSG00000146555,55.090437304434104
ENSG00000146556,27.60054949248264
ENSG00000146574,90.64718003510647
ENSG00000146576,41.1203541173777
ENSG00000146587,45.92459742043807
ENSG00000146592,84.91185224757689
ENSG00000146648,26.280241166145156
ENSG00000146670,67.31664504311989
ENSG00000146674,9.013203083263374
ENSG00000146676,66.5038540792185
ENSG00000146677,32.01175303365641
ENSG00000146678,11.91330229718385
ENSG00000146700,21.750744104403573
ENSG00000146701,90.57849347477676
ENSG00000146707,60.48996413035182
ENSG00000146722,35.5185835304892
ENSG00000146729,61.33328245439975
ENSG00000146731,97.72952758910172
ENSG00000146733,77.0090818896436
ENSG00000146755,32.28649927497519
ENSG00000146757,48.40494543234374
ENSG00000146776,58.28817827978325
ENSG00000146802,89.92597115164466
ENSG00000146809,76.41379836678624
ENSG00000146826,33.96550408303442
ENSG00000146828,83.55338472105625
ENSG00000146830,72.8497290696787
ENSG00000146833,79.81759902312447
ENSG00000146834,49.023124475311
ENSG00000146839,68.3889185682668
ENSG00000146842,91.52865755933756
ENSG00000146856,50.091582080439586
ENSG00000146857,54.25475082042281
ENSG00000146858,57.47157139586354
ENSG00000146859,54.29672594062428
ENSG00000146872,76.42524612684119
ENSG00000146904,59.84888956727467
ENSG00000146909,75.69640540334275
ENSG00000146910,77.28382813096238
ENSG00000146918,70.79294817980615
ENSG00000146926,13.951003586964816
ENSG00000146938,39.857284591314965
ENSG00000146950,37.956956422193386
ENSG00000146955,79.31389758070671
ENSG00000146963,93.80676181027245
ENSG00000146966,79.63061894222697
ENSG00000147003,34.87369304739373
ENSG00000147010,84.4730214454705
ENSG00000147027,72.39181866748073
ENSG00000147036,69.4802716935053
ENSG00000147041,21.224147141875907
ENSG00000147044,87.54483706021522
ENSG00000147050,46.50080134320385
ENSG00000147059,15.240784553155764
ENSG00000147065,94.2341448523239
ENSG00000147081,7.883690757841716
ENSG00000147082,21.296649622223917
ENSG00000147099,96.3748759825994
ENSG00000147100,59.742043806761814
ENSG00000147113,82.16438983438907
ENSG00000147117,43.53583148897199
ENSG00000147118,52.812333053499195
ENSG00000147119,23.628176753415246
ENSG00000147121,71.57521178356102
ENSG00000147123,89.98702587193772
ENSG00000147124,39.79241395100359
ENSG00000147127,15.202625352972602
ENSG00000147130,45.80248797985194
ENSG00000147133,87.90353354193697
ENSG00000147138,59.0208349233
ENSG00000147140,97.56925894833243
ENSG00000147144,48.519423032893236
ENSG00000147145,41.94077692131573
ENSG00000147155,89.29634434862245
ENSG00000147160,3.9532931389758073
ENSG00000147162,98.01572159047547
ENSG00000147164,48.836144394413495
ENSG00000147166,20.735709379531407
ENSG00000147168,98.96588567503625
ENSG00000147174,51.846905288865145
ENSG00000147180,24.261619476455774
ENSG00000147202,63.26032206364955
ENSG00000147206,53.613676257345645
ENSG00000147224,77.19224605052278
ENSG00000147231,62.916889262001064
ENSG00000147234,66.32450583835762
ENSG00000147246,58.98267572311684
ENSG00000147251,88.07143402274288
ENSG00000147255,57.66618331679768
ENSG00000147256,14.740899030756315
ENSG00000147257,43.95176677096848
ENSG00000147274,97.8630847897428
ENSG00000147316,84.53407616576357
ENSG00000147324,75.74219644356255
ENSG00000147364,85.48805617034267
ENSG00000147383,43.58543844921011
ENSG00000147394,12.226207738685797
ENSG00000147400,50.63725864305885
ENSG00000147403,99.77867663893764
ENSG00000147408,93.78768221018088
ENSG00000147416,88.69724490574677
ENSG00000147419,75.21559948103487
ENSG00000147421,71.76600778447684
ENSG00000147432,24.3837289170419
ENSG00000147434,39.41845378920858
ENSG00000147437,24.101350835686482
ENSG00000147439,72.53300770815844
ENSG00000147443,56.74654659238343
ENSG00000147454,88.2126230634206
ENSG00000147457,82.81309623750286
ENSG00000147459,98.1149355109517
ENSG00000147465,73.15881859116233
ENSG00000147471,78.56979317713501
ENSG00000147475,58.33778524002137
ENSG00000147481,76.94039532931389
ENSG00000147485,36.20163321376784
ENSG00000147488,62.53148134015111
ENSG00000147509,46.31763718232465
ENSG00000147526,98.46218423261848
ENSG00000147533,84.5188124856903
ENSG00000147535,92.29184156300084
ENSG00000147536,77.90200717392963
ENSG00000147548,92.73830420514386
ENSG00000147570,48.24467679157445
ENSG00000147571,17.892848965885673
ENSG00000147573,29.60009158208044
ENSG00000147576,67.33954056322979
ENSG00000147586,74.49057467755476
ENSG00000147588,43.85255285049225
ENSG00000147592,61.71487445623139
ENSG00000147596,70.35793329771808
ENSG00000147601,94.29901549263528
ENSG00000147604,99.84354727924902
ENSG00000147606,29.050599099442877
ENSG00000147613,17.698237044951536
ENSG00000147614,68.47668472868808
ENSG00000147642,55.609402426925136
ENSG00000147647,18.915515530794476
ENSG00000147649,96.91292070518202
ENSG00000147650,69.52987865374341
ENSG00000147654,60.25719300923452
ENSG00000147655,79.02007173929636
ENSG00000147669,84.16774784400519
ENSG00000147676,19.041440891398917
ENSG00000147677,94.94772189574905
ENSG00000147679,76.79539036861787
ENSG00000147684,92.69251316492407
ENSG00000147687,81.92017095321683
ENSG00000147689,60.600625810883
ENSG00000147697,40.18163779287186
ENSG00000147724,77.47844005189651
ENSG00000147789,88.22788674349385
ENSG00000147799,37.27772265893307
ENSG00000147804,71.04861482103335
ENSG00000147813,46.31382126230634
ENSG00000147852,76.12378844539418
ENSG00000147853,84.42341448523239
ENSG00000147854,88.60184690528887
ENSG00000147862,81.83240479279554
ENSG00000147869,5.506372586430588
ENSG00000147872,83.15652903915134
ENSG00000147873,4.785163702968786
ENSG00000147874,83.70220560177059
ENSG00000147883,53.83881553842631
ENSG00000147889,48.09203999084179
ENSG00000147894,75.13928108066855
ENSG00000147896,9.719148286651912
ENSG00000147905,83.61825536136762
ENSG00000147912,39.95268259177288
ENSG00000147955,68.72090360986034
ENSG00000147996,95.87499046019995
ENSG00000148019,87.06021521788904
ENSG00000148053,87.819583301534
ENSG00000148057,70.53728153857895
ENSG00000148082,26.337479966419902
ENSG00000148090,65.11104327253301
ENSG00000148110,76.28024116614516
ENSG00000148120,92.01709532168206
ENSG00000148123,27.432649011676713
ENSG00000148143,45.821567579943526
ENSG00000148153,88.2393345035488
ENSG00000148154,78.11188277493703
ENSG00000148158,79.15744485995575
ENSG00000148175,91.82248340074793
ENSG00000148180,77.25330077081584
ENSG00000148187,78.22636037548652
ENSG00000148200,72.30405250705945
ENSG00000148204,19.884759215446845
ENSG00000148215,3.743417537968404
ENSG00000148218,61.256964054033425
ENSG00000148219,99.3703731969778
ENSG00000148225,83.40837976036022
ENSG00000148229,86.01846905288865
ENSG00000148248,78.85598717850874
ENSG00000148288,39.06357322750515
ENSG00000148290,72.17812714645501
ENSG00000148291,50.2327711211173
ENSG00000148296,79.00480805922308
ENSG00000148297,68.8773563306113
ENSG00000148300,45.79104021979699
ENSG00000148303,99.2101045562085
ENSG00000148308,69.03380905136228
ENSG00000148331,73.72357475387315
ENSG00000148334,39.147523467908115
ENSG00000148335,88.51789666488591
ENSG00000148337,71.57139586354269
ENSG00000148339,46.4435625429291
ENSG00000148341,59.8107303670915
ENSG00000148343,58.89490956269556
ENSG00000148344,61.95909333740365
ENSG00000148346,12.065939097916507
ENSG00000148356,73.54041059299396
ENSG00000148357,69.73593833473251
ENSG00000148358,74.33412195680378
ENSG00000148362,60.03586964817218
ENSG00000148377,22.708540029000993
ENSG00000148384,51.33557200641074
ENSG00000148386,3.606044417309013
ENSG00000148396,70.85400290009922
ENSG00000148399,70.04121193619783
ENSG00000148400,48.42402503243532
ENSG00000148408,48.67969167366252
ENSG00000148411,27.062504769900027
ENSG00000148426,62.0163321376784
ENSG00000148429,92.55514004426468
ENSG00000148444,82.31321071510341
ENSG00000148450,60.543387010608264
ENSG00000148459,38.99488666717546
ENSG00000148468,43.1656872471953
ENSG00000148481,56.97550179348241
ENSG00000148482,32.504006716019234
ENSG00000148483,82.74440967717317
ENSG00000148484,86.03754865298023
ENSG00000148488,72.68182858887278
ENSG00000148498,37.64023506067313
ENSG00000148513,47.56162710829581
ENSG00000148516,69.59093337403648
ENSG00000148541,53.60986033732733
ENSG00000148572,83.9616881630161
ENSG00000148584,70.41517209799282
ENSG00000148600,19.339082652827596
ENSG00000148604,73.76173395405633
ENSG00000148606,90.5136228344654
ENSG00000148634,94.3524383728917
ENSG00000148655,64.38983438907121
ENSG00000148660,71.8499580248798
ENSG00000148672,84.92711592765015
ENSG00000148677,34.48065328550713
ENSG00000148680,35.67122033122186
ENSG00000148688,85.10646416851102
ENSG00000148690,82.24452415477371
ENSG00000148700,91.89880180111425
ENSG00000148702,12.909257421964435
ENSG00000148704,25.036251240174007
ENSG00000148719,56.44890483095474
ENSG00000148730,79.23376326032206
ENSG00000148734,84.80119056704571
ENSG00000148735,65.77882927573839
ENSG00000148737,42.64290620468595
ENSG00000148773,84.3356483248111
ENSG00000148795,66.91215752117836
ENSG00000148798,23.570937953140504
ENSG00000148803,43.909791650767
ENSG00000148814,88.68579714569182
ENSG00000148824,71.15546058154621
ENSG00000148826,23.96397771502709
ENSG00000148832,33.67931008166069
ENSG00000148834,92.86041364572999
ENSG00000148835,53.205372815385786
ENSG00000148840,64.47378462947417
ENSG00000148841,72.07509730596047
ENSG00000148842,78.81782797832557
ENSG00000148843,61.760665496451196
ENSG00000148848,79.70312142257498
ENSG00000148908,67.595207204457
ENSG00000148925,54.4837060215218
ENSG00000148926,15.000381592001833
ENSG00000148935,41.28825459818362
ENSG00000148942,62.9932076623674
ENSG00000148943,73.19316187132718
ENSG00000148948,42.429214683660234
ENSG00000148950,72.99854995039304
ENSG00000148965,20.678470579256658
ENSG00000148985,72.60932610852477
ENSG00000149016,57.12813859421506
ENSG00000149021,3.5373578569793174
ENSG00000149043,23.3610623521331
ENSG00000149050,34.930931847668475
ENSG00000149054,69.24750057238799
ENSG00000149084,83.21376783942608
ENSG00000149089,76.16194764557734
ENSG00000149090,42.22315500267114
ENSG00000149091,76.48630084713425
ENSG00000149100,97.72571166908341
ENSG00000149115,44.29901549263528
ENSG00000149124,51.598870487674574
ENSG00000149131,36.4000610547203
ENSG00000149136,82.12241471418758
ENSG00000149150,41.341677478440054
ENSG00000149177,75.21178356101656
ENSG00000149179,92.79554300541861
ENSG00000149182,95.82156757994352
ENSG00000149187,91.52484163931925
ENSG00000149196,83.4007479203236
ENSG00000149201,53.55262153705258
ENSG00000149212,88.69342898572846
ENSG00000149218,37.38075249942761
ENSG00000149231,90.66244371517973
ENSG00000149243,52.99549721437838
ENSG00000149256,65.0843318324048
ENSG00000149257,75.91391284438677
ENSG00000149260,44.82942837518126
ENSG00000149262,76.80683812867282
ENSG00000149269,65.89712279630618
ENSG00000149273,99.78630847897428
ENSG00000149289,40.62810043501488
ENSG00000149292,60.33732732961917
ENSG00000149294,83.3778524002137
ENSG00000149295,19.216973212241474
ENSG00000149300,21.079142181179883
ENSG00000149305,92.75738380523543
ENSG00000149308,93.4671449286423
ENSG00000149311,97.67228878882699
ENSG00000149313,79.66496222239182
ENSG00000149328,49.62222391818668
ENSG00000149346,68.65221704953063
ENSG00000149357,60.08166068839197
ENSG00000149380,56.067312829123104
ENSG00000149403,41.467602839044496
ENSG00000149418,40.784553155765856
ENSG00000149428,90.92192627642525
ENSG00000149435,21.075326261161567
ENSG00000149451,55.33084026558803
ENSG00000149452,22.231550026711442
ENSG00000149474,55.136228344653894
ENSG00000149476,68.39655040830344
ENSG00000149480,38.29657330382355
ENSG00000149483,82.85507135770435
ENSG00000149485,89.63977715027093
ENSG00000149488,79.8710219033809
ENSG00000149489,27.550942532244527
ENSG00000149499,43.02831412653591
ENSG00000149503,33.694573761733956
ENSG00000149506,14.57681446996871
ENSG00000149507,27.73410669312371
ENSG00000149516,31.00435014882088
ENSG00000149527,33.568648401129515
ENSG00000149531,36.79310081660688
ENSG00000149532,73.56330611310386
ENSG00000149534,70.85018698008089
ENSG00000149541,71.47981378310311
ENSG00000149547,90.33809051362283
ENSG00000149548,59.97099900786079
ENSG00000149554,73.65107227352514
ENSG00000149557,92.12394108219492
ENSG00000149564,42.120125162176606
ENSG00000149571,57.88750667786003
ENSG00000149573,47.83637334961459
ENSG00000149575,93.35648324811112
ENSG00000149577,74.86071891933145
ENSG00000149582,62.7146455010303
ENSG00000149591,36.827444096771735
ENSG00000149596,50.725024803480125
ENSG00000149599,8.685033961688163
ENSG00000149600,70.42661985804777
ENSG00000149609,47.71044798901015
ENSG00000149633,44.58139357399069
ENSG00000149635,16.530565519346716
ENSG00000149636,74.97519651988094
ENSG00000149639,87.91116538197359
ENSG00000149646,60.35259100969243
ENSG00000149651,22.796306189422268
ENSG00000149654,19.468823933450356
ENSG00000149657,33.602991681294355
ENSG00000149658,75.09730596046707
ENSG00000149679,48.55376631305808
ENSG00000149716,91.9102495611692
ENSG00000149742,85.81240937189956
ENSG00000149743,64.4585209494009
ENSG00000149761,68.61787376936579
ENSG00000149781,66.992291841563
ENSG00000149782,47.15713958635427
ENSG00000149792,59.68862092650538
ENSG00000149798,68.15614744714951
ENSG00000149806,98.48507975272838
ENSG00000149809,46.61527894375334
ENSG00000149823,64.56536670991376
ENSG00000149922,58.73082500190796
ENSG00000149923,79.43982294131115
ENSG00000149925,99.09944287567733
ENSG00000149926,74.58215675799435
ENSG00000149927,68.95749065099595
ENSG00000149929,63.98153094711135
ENSG00000149930,37.567732580325114
ENSG00000149932,81.53476303136686
ENSG00000149948,78.39807677631076
ENSG00000149968,32.3093947950851
ENSG00000149970,96.95107990536518
ENSG00000149972,27.615813172555903
ENSG00000150048,57.72342211707243
ENSG00000150051,16.572540639548194
ENSG00000150054,63.47782950469358
ENSG00000150093,96.6534381439365
ENSG00000150175,23.532778752957338
ENSG00000150201,41.82248340074792
ENSG00000150244,17.755475845226286
ENSG00000150275,50.93871632450584
ENSG00000150276,1.0531939250553308
ENSG00000150281,56.96023811340915
ENSG00000150316,86.00702129283371
ENSG00000150337,32.59177287644051
ENSG00000150347,95.06983133633518
ENSG00000150361,18.656032969548956
ENSG00000150394,76.63130580783026
ENSG00000150401,55.68953674730977
ENSG00000150403,90.5403342745936
ENSG00000150433,67.72876440509808
ENSG00000150455,56.52522323132108
ENSG00000150456,37.281538578951384
ENSG00000150457,42.05525452186522
ENSG00000150459,97.37464702739831
ENSG00000150471,35.896359612302525
ENSG00000150477,99.84736319926735
ENSG00000150510,75.84141036403878
ENSG00000150527,86.97244905746776
ENSG00000150540,52.96496985423186
ENSG00000150551,41.204304357780664
ENSG00000150556,19.28565977257117
ENSG00000150593,98.08059223078685
ENSG00000150625,61.22262077386858
ENSG00000150627,75.08967412043044
ENSG00000150628,31.33251927039609
ENSG00000150630,33.18705639929787
ENSG00000150636,56.63970083187056
ENSG00000150637,89.30397618865908
ENSG00000150656,79.05059909944288
ENSG00000150667,45.565900938716325
ENSG00000150672,68.27825688773564
ENSG00000150676,37.903533541936966
ENSG00000150681,6.89918339311608
ENSG00000150687,95.64603525910097
ENSG00000150712,75.83759444402045
ENSG00000150722,43.57017476913684
ENSG00000150750,30.164847744791267
ENSG00000150753,92.64290620468594
ENSG00000150756,68.15996336716782
ENSG00000150760,48.408761352362056
ENSG00000150764,63.569411585133174
ENSG00000150768,77.90963901396627
ENSG00000150773,81.39357399068915
ENSG00000150776,87.55628482027016
ENSG00000150779,88.9834389071205
ENSG00000150782,50.770815843699914
ENSG00000150787,56.77325803251164
ENSG00000150867,96.40921926276425
ENSG00000150873,92.3757918034038
ENSG00000150893,67.37388384339465
ENSG00000150907,81.8209570327406
ENSG00000150938,67.6181027245669
ENSG00000150961,79.8939174234908
ENSG00000150967,79.6840418224834
ENSG00000150977,96.93963214531024
ENSG00000150990,48.59574143325956
ENSG00000150991,99.74814927879112
ENSG00000150995,92.29947340303747
ENSG00000151005,16.595436159658096
ENSG00000151006,47.2334579867206
ENSG00000151012,90.47164771426391
ENSG00000151014,68.7094558498054
ENSG00000151023,39.63214531023429
ENSG00000151025,39.72754331069221
ENSG00000151033,6.716019232236892
ENSG00000151062,40.99061283675494
ENSG00000151065,52.255208730825
ENSG00000151067,67.74402808517134
ENSG00000151079,5.73914370754789
ENSG00000151090,82.97718079829048
ENSG00000151092,90.5174387544837
ENSG00000151093,20.16713729680226
ENSG00000151116,90.22361291307334
ENSG00000151117,20.70899793940319
ENSG00000151131,99.9313134396703
ENSG00000151135,75.83377852400214
ENSG00000151136,58.91017324276883
ENSG00000151148,83.2633747996642
ENSG00000151150,89.59780203006945
ENSG00000151151,66.66412271998779
ENSG00000151164,64.72563535068305
ENSG00000151176,51.953751049378006
ENSG00000151208,68.58353048920095
ENSG00000151224,8.57055636113867
ENSG00000151229,78.82927573838052
ENSG00000151233,70.35030145768145
ENSG00000151239,71.99877890559414
ENSG00000151240,61.32565061436313
ENSG00000151247,98.98114935510952
ENSG00000151276,73.43356483248111
ENSG00000151287,75.3148134015111
ENSG00000151292,61.31420285430818
ENSG00000151304,69.04144089139892
ENSG00000151320,75.08204228039381
ENSG00000151322,65.61092879493245
ENSG00000151327,88.96435930702893
ENSG00000151332,58.44081508051592
ENSG00000151338,99.87789055941387
ENSG00000151348,94.03953293138976
ENSG00000151353,66.72517744028085
ENSG00000151360,4.445546821338624
ENSG00000151364,11.760665496451194
ENSG00000151366,89.68938411050904
ENSG00000151376,34.04182248340074
ENSG00000151379,3.766313058078303
ENSG00000151388,21.594291383652596
ENSG00000151413,96.45882622300238
ENSG00000151414,72.407082347554
ENSG00000151422,93.42898572845914
ENSG00000151445,29.329161260779973
ENSG00000151458,21.472181943066474
ENSG00000151461,82.95428527818058
ENSG00000151465,89.8420209112417
ENSG00000151466,82.14149431427917
ENSG00000151468,23.597649393268718
ENSG00000151470,50.37014424177669
ENSG00000151474,85.22094176906052
ENSG00000151475,61.37144165458292
ENSG00000151490,46.30237350225139
ENSG00000151491,61.44776005494925
ENSG00000151498,66.34358543844921
ENSG00000151500,77.94016637411279
ENSG00000151502,80.20300694497443
ENSG00000151503,64.48904830954744
ENSG00000151532,88.80027474624131
ENSG00000151552,62.50095398000458
ENSG00000151553,76.53590780737235
ENSG00000151572,44.203617492177365
ENSG00000151575,95.38655269785545
ENSG00000151576,90.04044875219415
ENSG00000151577,44.13493093184767
ENSG00000151611,74.21582843623598
ENSG00000151612,91.50194611920935
ENSG00000151615,18.71708768984202
ENSG00000151617,75.22323132107151
ENSG00000151623,25.295733801419523
ENSG00000151632,46.538960543387006
ENSG00000151650,49.32076623673968
ENSG00000151651,62.57727238037091
ENSG00000151655,41.53247347935587
ENSG00000151657,93.28398076776311
ENSG00000151665,62.325421659162025
ENSG00000151687,56.28482027016714
ENSG00000151689,46.786995344577576
ENSG00000151690,54.128825459818366
ENSG00000151692,65.88185911623292
ENSG00000151693,31.94306647332672
ENSG00000151694,88.00656338243151
ENSG00000151702,66.62596351980461
ENSG00000151704,31.77135007250248
ENSG00000151715,63.1115011829352
ENSG00000151718,60.08929252842861
ENSG00000151725,78.37899717621919
ENSG00000151726,59.91376020758605
ENSG00000151729,54.842402503243534
ENSG00000151743,89.91452339158971
ENSG00000151746,81.48897199114707
ENSG00000151748,71.24322674196749
ENSG00000151773,98.99259711516447
ENSG00000151778,40.97916507669999
