gen_name,neural crest cell
ENSGALG00000009075,54.65733903355356
ENSGALG00000009076,95.7896100531157
ENSGALG00000009078,13.952584531675088
ENSGALG00000009081,53.40717709547869
ENSGALG00000009082,82.10260396424407
ENSGALG00000009085,77.49708511465215
ENSGALG00000009086,96.06814354190958
ENSGALG00000009091,75.54735069309496
ENSGALG00000009092,60.085503303536726
ENSGALG00000009093,83.44345122425185
ENSGALG00000009095,37.51781318823682
ENSGALG00000009096,72.15960616660189
ENSGALG00000009097,89.21492421298095
ENSGALG00000009098,55.05894545925638
ENSGALG00000009104,63.61575333592434
ENSGALG00000009107,53.8023059981863
ENSGALG00000009110,84.42803471952325
ENSGALG00000009111,71.36287083819147
ENSGALG00000009112,59.547868894934574
ENSGALG00000009119,70.87705661355098
ENSGALG00000009128,42.23344992874725
ENSGALG00000009129,79.90672366886903
ENSGALG00000009130,68.26661484648271
ENSGALG00000009134,45.27788573649437
ENSGALG00000009135,52.21531286436066
ENSGALG00000009139,84.41507967353284
ENSGALG00000009147,73.6235263635186
ENSGALG00000009149,81.2475709288768
ENSGALG00000009152,51.37971239797901
ENSGALG00000009153,94.74672885088742
ENSGALG00000009154,59.612644124886636
ENSGALG00000009156,55.84272574167638
ENSGALG00000009157,82.97059204560176
ENSGALG00000009158,77.2509392408343
ENSGALG00000009168,64.63920196916699
ENSGALG00000009169,76.21453556160125
ENSGALG00000009170,42.31765772768493
ENSGALG00000009172,53.556160124368446
ENSGALG00000009173,42.65448892343568
ENSGALG00000009176,34.99157922010623
ENSGALG00000009177,74.79595802565099
ENSGALG00000009179,76.02020987174505
ENSGALG00000009185,21.194455240316103
ENSGALG00000009192,60.454722114263504
ENSGALG00000009195,66.32983547091592
ENSGALG00000009202,89.38981733385154
ENSGALG00000009205,45.575851794273866
ENSGALG00000009207,69.8212203653323
ENSGALG00000009212,63.00686617437492
ENSGALG00000009214,62.01580515610831
ENSGALG00000009217,49.15792201062314
ENSGALG00000009219,3.6598004922917475
ENSGALG00000009222,64.38657857235394
ENSGALG00000009224,69.529731830548
ENSGALG00000009228,97.86241741158182
ENSGALG00000009229,91.08045083560047
ENSGALG00000009230,80.15286954268687
ENSGALG00000009233,69.19290063479725
ENSGALG00000009234,54.586086280606295
ENSGALG00000009236,82.19328928617696
ENSGALG00000009239,6.140691799455888
ENSGALG00000009240,75.2947272962819
ENSGALG00000009241,91.88366368700609
ENSGALG00000009246,81.2410934058816
ENSGALG00000009248,50.04534266096644
ENSGALG00000009249,80.60629615235135
ENSGALG00000009250,97.75877704365851
ENSGALG00000009252,55.90750097162845
ENSGALG00000009253,86.22230858919549
ENSGALG00000009254,29.867858530897784
ENSGALG00000009257,96.63168804249254
ENSGALG00000009260,50.148983028889745
ENSGALG00000009261,4.942350045342661
ENSGALG00000009262,31.001425055058945
ENSGALG00000009264,91.98082653193418
ENSGALG00000009268,16.323357947920716
ENSGALG00000009269,69.54268687653841
ENSGALG00000009272,63.69996113486203
ENSGALG00000009274,0.38217385671719134
ENSGALG00000009275,39.29265448892343
ENSGALG00000009276,21.18150019432569
ENSGALG00000009278,32.426480114004406
ENSGALG00000009279,33.23617048840523
ENSGALG00000009280,43.392926544889235
ENSGALG00000009282,47.44785593988859
ENSGALG00000009286,99.06723668869024
ENSGALG00000009287,69.2317657727685
ENSGALG00000009288,97.62274906075916
ENSGALG00000009289,15.688560694390466
ENSGALG00000009291,63.64814095090038
ENSGALG00000009292,34.25961912164788
ENSGALG00000009293,63.78416893379971
ENSGALG00000009297,39.33799714988988
ENSGALG00000009298,47.70047933670165
ENSGALG00000009300,55.45407436196399
ENSGALG00000009301,21.91346029278404
ENSGALG00000009302,6.186034460422334
ENSGALG00000009303,62.55343956471046
ENSGALG00000009304,42.40834304961783
ENSGALG00000009305,96.92965410027206
ENSGALG00000009306,4.450058297706957
ENSGALG00000009307,75.0032387614976
ENSGALG00000009308,21.939370384764867
ENSGALG00000009309,92.41482057261304
ENSGALG00000009312,91.13227101956211
ENSGALG00000009314,57.76655007125275
ENSGALG00000009315,21.93289286176966
ENSGALG00000009318,65.94766161419872
ENSGALG00000009320,72.70371809819925
ENSGALG00000009322,80.69050395128903
ENSGALG00000009325,97.02033942220496
ENSGALG00000009328,98.18629356134214
ENSGALG00000009330,93.32167379194196
ENSGALG00000009331,76.8493328151315
ENSGALG00000009332,77.08900116595414
ENSGALG00000009336,71.74504469490867
ENSGALG00000009338,64.44487627931079
ENSGALG00000009341,44.345122425184606
ENSGALG00000009345,69.46495660059593
ENSGALG00000009346,74.54981215183314
ENSGALG00000009349,20.520792848814615
ENSGALG00000009350,73.70773416245628
ENSGALG00000009352,32.67910351081746
ENSGALG00000009355,43.1597357170618
ENSGALG00000009356,45.38800362741288
ENSGALG00000009360,50.43399404067884
ENSGALG00000009361,61.21906982769789
ENSGALG00000009364,89.29265448892345
ENSGALG00000009365,94.97344215571965
ENSGALG00000009366,3.6857105842725746
ENSGALG00000009368,30.334240186552663
ENSGALG00000009369,95.54994170229304
ENSGALG00000009372,30.70345899727944
ENSGALG00000009373,77.84687135639331
ENSGALG00000009378,35.52273610571318
ENSGALG00000009379,76.59670941831843
ENSGALG00000009381,78.79906723668869
ENSGALG00000009382,18.493328151314937
ENSGALG00000009383,9.133307423241352
ENSGALG00000009387,46.94260914626247
ENSGALG00000009388,15.818111154294598
ENSGALG00000009392,38.4764865915274
ENSGALG00000009395,27.96994429330224
ENSGALG00000009399,70.93535432050784
ENSGALG00000009400,25.696333721984715
ENSGALG00000009402,47.162844928099496
ENSGALG00000009403,32.018396165306385
ENSGALG00000009405,37.731571447078636
ENSGALG00000009409,59.02966705531804
ENSGALG00000009410,71.44060111413395
ENSGALG00000009413,73.96035755926934
ENSGALG00000009415,57.71472988729111
ENSGALG00000009421,60.68143541909574
ENSGALG00000009422,54.67677160253919
ENSGALG00000009424,52.00155460551885
ENSGALG00000009426,85.62637647363648
ENSGALG00000009427,90.28371550719005
ENSGALG00000009428,55.56419225288249
ENSGALG00000009429,14.308848296411453
ENSGALG00000009431,8.129291358984323
ENSGALG00000009433,91.10636092758129
ENSGALG00000009438,71.13615753335924
ENSGALG00000009439,42.08446689985749
ENSGALG00000009440,32.005441119315975
ENSGALG00000009441,60.16971110247441
ENSGALG00000009442,93.70384764865915
ENSGALG00000009443,63.57688819795311
ENSGALG00000009445,62.43684415079673
ENSGALG00000009446,19.957248348231634
ENSGALG00000009448,94.46819536209354
ENSGALG00000009450,43.25689856198989
ENSGALG00000009451,97.38308070993652
ENSGALG00000009452,43.438269205855676
ENSGALG00000009453,73.77250939240835
ENSGALG00000009454,80.79414431921234
ENSGALG00000009455,95.57585179427387
ENSGALG00000009456,68.69413136416634
ENSGALG00000009458,50.82912294338645
ENSGALG00000009463,47.486721077859826
ENSGALG00000009466,82.95763699961135
ENSGALG00000009467,64.78170747506154
ENSGALG00000009468,16.8933799714989
ENSGALG00000009470,75.22995206632983
ENSGALG00000009473,39.189014121000135
ENSGALG00000009475,83.23617048840524
ENSGALG00000009476,84.62883793237465
ENSGALG00000009477,84.60940536338904
ENSGALG00000009480,46.223604093794535
ENSGALG00000009482,7.8378028242000255
ENSGALG00000009483,81.80463790646458
ENSGALG00000009485,51.85257157662909
ENSGALG00000009488,22.47052727037181
ENSGALG00000009491,59.275812929135896
ENSGALG00000009492,80.63868376732738
ENSGALG00000009493,52.435548646197695
ENSGALG00000009494,90.03109211037699
ENSGALG00000009495,55.298613810079026
ENSGALG00000009496,81.50019432568986
ENSGALG00000009499,31.169840652934315
ENSGALG00000009500,87.86112190698276
ENSGALG00000009501,73.96683508226454
ENSGALG00000009502,78.74724705272703
ENSGALG00000009503,79.75774063997927
ENSGALG00000009504,66.5112061147817
ENSGALG00000009505,73.5393185645809
ENSGALG00000009507,52.97966057779505
ENSGALG00000009509,6.2378546443839875
ENSGALG00000009510,46.11348620287602
ENSGALG00000009512,29.524549812151836
ENSGALG00000009514,52.98613810079026
ENSGALG00000009519,95.74426739214924
ENSGALG00000009520,61.50408083948699
ENSGALG00000009523,26.946495660059593
ENSGALG00000009525,93.37997149889881
ENSGALG00000009526,77.97642181629745
ENSGALG00000009528,75.75463142894158
ENSGALG00000009530,42.31118020468973
ENSGALG00000009532,91.0091980826532
ENSGALG00000009533,87.491903096256
ENSGALG00000009538,86.8182407047545
ENSGALG00000009540,72.34745433346288
ENSGALG00000009544,78.64360668480373
ENSGALG00000009545,70.81875890659411
ENSGALG00000009547,89.33799714988989
ENSGALG00000009549,96.80010364036792
ENSGALG00000009551,82.225676901153
ENSGALG00000009552,37.99714988988211
ENSGALG00000009553,86.96722373364425
ENSGALG00000009554,89.32504210389946
ENSGALG00000009556,70.2228267910351
ENSGALG00000009559,75.12631169840654
ENSGALG00000009560,93.38644902189402
ENSGALG00000009562,38.75502008032129
ENSGALG00000009564,46.864878870319984
ENSGALG00000009565,99.39111283845058
ENSGALG00000009566,90.01165954139138
ENSGALG00000009567,38.748542557326076
ENSGALG00000009568,84.94623655913979
ENSGALG00000009569,72.87213369607463
ENSGALG00000009570,89.70073843762145
ENSGALG00000009572,38.20443062572872
ENSGALG00000009573,3.1480761756704236
ENSGALG00000009576,73.32556030573909
ENSGALG00000009577,58.174634019950766
ENSGALG00000009581,71.36934836118668
ENSGALG00000009583,87.16154942350045
ENSGALG00000009586,49.01541650472859
ENSGALG00000009587,79.2071511853867
ENSGALG00000009592,97.62922658375437
ENSGALG00000009593,89.48050265578443
ENSGALG00000009594,47.972535302500326
ENSGALG00000009595,87.55667832620806
ENSGALG00000009596,23.791941961393963
ENSGALG00000009598,97.71343438269206
ENSGALG00000009601,78.35859567301465
ENSGALG00000009602,19.12164788184998
ENSGALG00000009603,34.900893898173344
ENSGALG00000009604,52.79181241093406
ENSGALG00000009606,34.20132141469102
ENSGALG00000009608,57.740639979271926
ENSGALG00000009610,52.55214406011142
ENSGALG00000009611,75.96191216478817
ENSGALG00000009612,54.24277756186034
ENSGALG00000009615,86.95426868765385
ENSGALG00000009616,46.26246923176577
ENSGALG00000009619,59.256380360150274
ENSGALG00000009621,99.98704495400959
ENSGALG00000009622,51.72949863972017
ENSGALG00000009624,27.976421816297446
ENSGALG00000009626,45.86734032905817
ENSGALG00000009627,66.06425702811245
ENSGALG00000009628,41.061018266614845
ENSGALG00000009633,83.11957507449151
ENSGALG00000009634,93.59372975774065
ENSGALG00000009637,84.70656820831714
ENSGALG00000009638,22.64542039124239
ENSGALG00000009639,27.840393833398107
ENSGALG00000009640,9.185127607203006
ENSGALG00000009641,82.75683378675994
ENSGALG00000009642,68.37673273740121
ENSGALG00000009645,51.88495919160513
ENSGALG00000009650,58.47907760072548
ENSGALG00000009651,30.71641404326985
ENSGALG00000009652,3.7763959062054675
ENSGALG00000009653,72.93043140303148
ENSGALG00000009654,83.56652416116077
ENSGALG00000009655,46.23008161678974
ENSGALG00000009667,20.4106749578961
ENSGALG00000009668,88.21090814872393
ENSGALG00000009669,67.3727166731442
ENSGALG00000009670,67.70954786889493
ENSGALG00000009674,69.43256898561991
ENSGALG00000009676,64.58090426221013
ENSGALG00000009677,98.38709677419355
ENSGALG00000009678,58.71226842855292
ENSGALG00000009680,48.44539448115041
ENSGALG00000009681,98.47130457313123
ENSGALG00000009683,83.67664205207929
ENSGALG00000009686,28.663039253789353
ENSGALG00000009687,54.23630003886514
ENSGALG00000009689,43.554864619769404
ENSGALG00000009690,80.02979660577795
ENSGALG00000009692,66.34926803990155
ENSGALG00000009698,84.0782484777821
ENSGALG00000009699,68.96618732996502
ENSGALG00000009700,42.0909444228527
ENSGALG00000009703,92.37595543464178
ENSGALG00000009704,57.792460163233585
ENSGALG00000009705,39.36390724187071
ENSGALG00000009709,62.05467029407954
ENSGALG00000009714,69.2447208187589
ENSGALG00000009718,30.696981474284236
ENSGALG00000009719,17.98808135768882
ENSGALG00000009722,64.58738178520534
ENSGALG00000009723,57.559269335406135
ENSGALG00000009724,15.053763440860216
ENSGALG00000009725,44.25443710325172
ENSGALG00000009728,90.27076046119964
ENSGALG00000009730,9.107397331260527
ENSGALG00000009731,85.12112968001037
ENSGALG00000009732,75.68337867599429
ENSGALG00000009733,94.35159994817982
ENSGALG00000009737,25.01619380748802
ENSGALG00000009738,76.74569244720819
ENSGALG00000009739,64.27646068143542
ENSGALG00000009740,58.21997668091722
ENSGALG00000009743,75.76758647493197
ENSGALG00000009744,53.76344086021505
ENSGALG00000009747,80.14639201969167
ENSGALG00000009748,97.52558621583105
ENSGALG00000009752,88.35989117761368
ENSGALG00000009755,69.13460292784039
ENSGALG00000009758,47.29887291099884
ENSGALG00000009759,42.66096644643088
ENSGALG00000009774,89.3509521958803
ENSGALG00000009782,82.43295763699962
ENSGALG00000009784,51.43801010493587
ENSGALG00000009788,84.91384894416375
ENSGALG00000009790,77.54890529861382
ENSGALG00000009791,36.18344345122425
ENSGALG00000009792,44.47467288508874
ENSGALG00000009795,73.87614976033164
ENSGALG00000009796,73.66239150148984
ENSGALG00000009800,76.94001813706438
ENSGALG00000009801,74.29071123202488
ENSGALG00000009802,76.99831584402125
ENSGALG00000009803,19.879518072289155
ENSGALG00000009805,27.814483741417284
ENSGALG00000009807,38.47000906853219
ENSGALG00000009809,31.953620935354323
ENSGALG00000009811,64.76875242907111
ENSGALG00000009813,90.85373753076823
ENSGALG00000009814,59.85231247570929
ENSGALG00000009815,66.990542816427
ENSGALG00000009817,63.06516388133178
ENSGALG00000009821,90.17359761627154
ENSGALG00000009822,67.39862676512502
ENSGALG00000009823,42.499028371550715
ENSGALG00000009825,74.43321673791942
ENSGALG00000009826,57.319600984583495
ENSGALG00000009828,78.74076952973184
ENSGALG00000009830,11.29032258064516
ENSGALG00000009835,91.83832102603964
ENSGALG00000009836,44.3386449021894
ENSGALG00000009837,83.13900764347714
ENSGALG00000009838,93.67793755667833
ENSGALG00000009839,91.48853478429848
ENSGALG00000009840,68.11115429459774
ENSGALG00000009841,64.72340976810467
ENSGALG00000009842,59.46366109599689
ENSGALG00000009843,90.1347324783003
ENSGALG00000009844,77.50356263764736
ENSGALG00000009845,0.511724316621324
ENSGALG00000009846,83.24264801140045
ENSGALG00000009847,59.49604871097293
ENSGALG00000009848,73.38385801269595
ENSGALG00000009850,70.313512112968
ENSGALG00000009854,82.88638424666408
ENSGALG00000009855,71.98471304573131
ENSGALG00000009856,82.67262598782226
ENSGALG00000009858,50.5894545925638
ENSGALG00000009859,38.45057649954657
ENSGALG00000009861,25.502008032128515
ENSGALG00000009864,37.206892084466894
ENSGALG00000009865,25.074491514444873
ENSGALG00000009868,81.3512112968001
ENSGALG00000009871,63.60279828993393
ENSGALG00000009873,56.65889363907242
ENSGALG00000009875,44.86980178779635
ENSGALG00000009877,17.230211167249642
ENSGALG00000009879,85.94377510040161
ENSGALG00000009880,45.090037569633374
ENSGALG00000009881,46.534525197564456
ENSGALG00000009884,27.45821997668092
ENSGALG00000009885,51.32141469102215
ENSGALG00000009886,65.5331001425055
ENSGALG00000009887,80.13991449669646
ENSGALG00000009890,79.75126311698406
ENSGALG00000009895,53.13512112968001
ENSGALG00000009896,44.48115040808395
ENSGALG00000009898,65.22865656173079
ENSGALG00000009900,64.16634279051691
ENSGALG00000009901,56.639461070086796
ENSGALG00000009902,21.213887809301724
ENSGALG00000009905,71.17502267133048
ENSGALG00000009906,78.83145485166473
ENSGALG00000009907,90.69179945588807
ENSGALG00000009909,3.1027335147039774
ENSGALG00000009911,52.03394222049488
ENSGALG00000009913,98.93768622878612
ENSGALG00000009915,81.31882368182407
ENSGALG00000009916,86.23526363518592
ENSGALG00000009919,13.110506542298225
ENSGALG00000009920,30.55447596838969
ENSGALG00000009925,85.76888197953103
ENSGALG00000009926,4.812799585438529
ENSGALG00000009927,98.76927063091074
ENSGALG00000009929,33.553569115170355
ENSGALG00000009932,72.28915662650603
ENSGALG00000009934,97.24057520404197
ENSGALG00000009935,39.69426091462624
ENSGALG00000009936,40.65293431791683
ENSGALG00000009939,44.215571965280475
ENSGALG00000009940,93.44474672885089
ENSGALG00000009942,78.41041585697629
ENSGALG00000009943,47.143412359113874
ENSGALG00000009944,95.67949216219718
ENSGALG00000009945,46.24951418577536
ENSGALG00000009946,87.08381914755797
ENSGALG00000009947,41.88366368700609
ENSGALG00000009948,38.217385671719136
ENSGALG00000009954,61.620676253400696
ENSGALG00000009955,16.789739603575594
ENSGALG00000009957,26.14328280865397
ENSGALG00000009958,12.903225806451612
ENSGALG00000009959,66.16141987304054
ENSGALG00000009961,99.48179816038348
ENSGALG00000009963,2.182925249384635
ENSGALG00000009965,21.732089648918254
ENSGALG00000009966,53.54320507837803
ENSGALG00000009967,97.84946236559139
ENSGALG00000009968,74.5109470138619
ENSGALG00000009971,98.2510687912942
ENSGALG00000009973,29.854903484907368
ENSGALG00000009974,56.01114133955175
ENSGALG00000009975,99.57896100531157
ENSGALG00000009977,80.92369477911646
ENSGALG00000009978,46.903744008291234
ENSGALG00000009981,56.33501748931209
ENSGALG00000009982,40.86021505376344
ENSGALG00000009983,78.39098328799066
ENSGALG00000009985,86.3259489571188
ENSGALG00000009988,91.15170358854773
ENSGALG00000009990,70.48840523383858
ENSGALG00000009992,84.56406270242259
ENSGALG00000009993,70.43010752688173
ENSGALG00000009995,30.560953491384897
ENSGALG00000010000,33.0029796605778
ENSGALG00000010001,33.90335535691152
ENSGALG00000010005,24.724705272703716
ENSGALG00000010006,77.84039383339811
ENSGALG00000010007,83.65073196009845
ENSGALG00000010009,21.304573131234616
ENSGALG00000010010,58.757611089519365
ENSGALG00000010013,90.02461458738179
ENSGALG00000010014,82.60137323487498
ENSGALG00000010016,55.590102344863325
ENSGALG00000010017,94.6236559139785
ENSGALG00000010019,88.75502008032129
ENSGALG00000010020,57.19005052467936
ENSGALG00000010022,87.85464438398756
ENSGALG00000010023,99.77976421816297
ENSGALG00000010025,97.0786371291618
ENSGALG00000010026,92.6803990154165
ENSGALG00000010027,92.2917476357041
ENSGALG00000010029,15.960616660189144
ENSGALG00000010030,52.06632983547092
ENSGALG00000010031,75.21051949734422
ENSGALG00000010032,10.299261562378547
ENSGALG00000010034,86.16401088223863
ENSGALG00000010035,48.43243943516
ENSGALG00000010036,15.481279958543853
ENSGALG00000010039,93.17269076305222
ENSGALG00000010042,89.37686228786113
ENSGALG00000010043,59.230470268169455
ENSGALG00000010044,40.10882238631947
ENSGALG00000010046,82.29692965410027
ENSGALG00000010047,66.47881849980567
ENSGALG00000010048,45.478688949345766
ENSGALG00000010049,41.81241093405881
ENSGALG00000010050,28.60474154683249
ENSGALG00000010051,58.01917346806581
ENSGALG00000010052,73.80489700738437
ENSGALG00000010053,70.61795569374272
ENSGALG00000010055,51.25016193807488
ENSGALG00000010057,7.086410156756057
ENSGALG00000010060,98.19277108433735
ENSGALG00000010061,65.81163363129939
ENSGALG00000010068,12.015805156108303
ENSGALG00000010073,98.58142246404975
ENSGALG00000010074,84.49280994947532
ENSGALG00000010077,98.49721466511207
ENSGALG00000010078,45.00582977069569
ENSGALG00000010079,96.11996372587123
ENSGALG00000010081,50.006477522995205
ENSGALG00000010083,52.97318305479985
ENSGALG00000010084,67.50226713304832
ENSGALG00000010087,71.34343826920586
ENSGALG00000010088,85.01748931208706
ENSGALG00000010089,69.86656302629875
ENSGALG00000010090,39.95336183443452
ENSGALG00000010091,83.4952714082135
ENSGALG00000010093,88.88457054022541
ENSGALG00000010094,66.32335794792071
ENSGALG00000010096,75.02267133048322
ENSGALG00000010097,58.24588677289805
ENSGALG00000010098,26.421816297447855
ENSGALG00000010103,64.28293820443062
ENSGALG00000010104,60.85632853996632
ENSGALG00000010106,53.517294986397204
ENSGALG00000010108,45.85438528306776
ENSGALG00000010109,73.45511076564321
ENSGALG00000010110,63.87485425573261
ENSGALG00000010114,43.891695815520144
ENSGALG00000010116,28.896230081616793
ENSGALG00000010117,51.63881331778728
ENSGALG00000010118,58.53089778468713
ENSGALG00000010119,38.40523383858013
ENSGALG00000010120,90.0440471563674
ENSGALG00000010122,22.87861121906983
ENSGALG00000010124,99.40406788444099
ENSGALG00000010125,44.895711879777174
ENSGALG00000010127,80.06218422075399
ENSGALG00000010129,68.49980567431014
ENSGALG00000010130,89.26674439694261
ENSGALG00000010131,82.48477782096127
ENSGALG00000010133,25.24290711232025
ENSGALG00000010136,63.07164140432698
ENSGALG00000010137,10.422334499287473
ENSGALG00000010139,17.00349786241741
ENSGALG00000010140,91.35250680139914
ENSGALG00000010145,27.076046119963728
ENSGALG00000010147,78.5140562248996
ENSGALG00000010149,56.68480373105324
ENSGALG00000010150,86.55266226195103
ENSGALG00000010151,69.1410804508356
ENSGALG00000010154,91.68286047415468
ENSGALG00000010156,22.70371809819925
ENSGALG00000010157,78.00880943127349
ENSGALG00000010158,67.02293043140303
ENSGALG00000010160,13.959062054670293
ENSGALG00000010161,11.018266614846482
ENSGALG00000010163,41.71524808913072
ENSGALG00000010164,85.53569115170359
ENSGALG00000010165,24.83482316362223
ENSGALG00000010166,51.075268817204304
ENSGALG00000010167,93.78157792460163
ENSGALG00000010169,39.493457701774844
ENSGALG00000010170,57.805415209223995
ENSGALG00000010174,60.91462624692318
ENSGALG00000010175,99.5141857753595
ENSGALG00000010177,78.6112190698277
ENSGALG00000010178,96.56043528954528
ENSGALG00000010179,63.434382692058556
ENSGALG00000010180,22.820313512112968
ENSGALG00000010182,81.77225029148853
ENSGALG00000010183,82.73740121777432
ENSGALG00000010185,96.92317657727685
ENSGALG00000010186,68.2601373234875
ENSGALG00000010187,37.200414561471696
ENSGALG00000010189,78.3132530120482
ENSGALG00000010190,86.26117372716674
ENSGALG00000010192,60.09198082653193
ENSGALG00000010193,78.16426998315845
ENSGALG00000010195,68.41559787537246
ENSGALG00000010196,47.370125663946105
ENSGALG00000010197,83.41106360927581
ENSGALG00000010198,37.25871226842855
ENSGALG00000010199,50.12307293690893
ENSGALG00000010200,17.46987951807229
ENSGALG00000010201,79.02578054152092
ENSGALG00000010202,63.58984324394351
ENSGALG00000010203,28.928617696592823
ENSGALG00000010204,35.17942738696722
ENSGALG00000010207,55.473506930949604
ENSGALG00000010208,27.944034201321415
ENSGALG00000010209,61.34214276460681
ENSGALG00000010211,46.029278403938335
ENSGALG00000010214,51.06879129420909
ENSGALG00000010217,67.46987951807229
ENSGALG00000010218,9.573778986915404
ENSGALG00000010219,82.76331130975515
ENSGALG00000010221,46.1847389558233
ENSGALG00000010222,2.6881720430107525
ENSGALG00000010223,3.2905816815649698
ENSGALG00000010224,29.738308070993654
ENSGALG00000010225,22.308589195491642
ENSGALG00000010226,77.98289933929266
ENSGALG00000010227,85.4579608757611
ENSGALG00000010228,83.73493975903614
ENSGALG00000010229,72.50291488534785
ENSGALG00000010230,34.11063609275813
ENSGALG00000010232,45.69892473118279
ENSGALG00000010233,35.9437751004016
ENSGALG00000010234,39.117761368052854
ENSGALG00000010237,70.99365202746469
ENSGALG00000010238,98.56846741805934
ENSGALG00000010243,99.8963596320767
ENSGALG00000010244,96.71589584143024
ENSGALG00000010246,63.155849203264665
ENSGALG00000010253,77.28332685581034
ENSGALG00000010255,96.15235134084726
ENSGALG00000010256,66.09664464308848
ENSGALG00000010258,42.46016323357948
ENSGALG00000010259,5.978753724575722
ENSGALG00000010268,31.182795698924732
ENSGALG00000010269,54.70268169452002
ENSGALG00000010270,60.43528954527788
ENSGALG00000010273,97.77820961264413
ENSGALG00000010275,96.23008161678975
ENSGALG00000010276,90.73714211685451
ENSGALG00000010279,88.78740769529732
ENSGALG00000010282,49.300427516517686
ENSGALG00000010283,80.90426221013085
ENSGALG00000010284,95.47221142635055
ENSGALG00000010285,87.74452649306906
ENSGALG00000010286,58.90659411840912
ENSGALG00000010287,74.29718875502009
ENSGALG00000010290,48.827568337867596
ENSGALG00000010291,59.12035237725094
ENSGALG00000010293,15.280476745692448
ENSGALG00000010294,46.82601373234875
ENSGALG00000010296,88.35341365461848
ENSGALG00000010298,85.18590490996243
ENSGALG00000010299,38.055447596838974
ENSGALG00000010301,94.02772379841949
ENSGALG00000010302,74.420261691929
ENSGALG00000010303,38.87161549423501
ENSGALG00000010304,62.15183313900764
ENSGALG00000010307,59.80049229174763
ENSGALG00000010309,28.1254048451872
ENSGALG00000010311,36.75994299779764
ENSGALG00000010312,53.38126700349787
ENSGALG00000010313,51.606425702811244
ENSGALG00000010314,90.63350174893121
ENSGALG00000010315,41.255343956471044
ENSGALG00000010316,56.8402642829382
ENSGALG00000010317,64.56794921621972
ENSGALG00000010318,98.22515869931338
ENSGALG00000010320,42.33061277367535
ENSGALG00000010322,43.18564580904262
ENSGALG00000010323,20.229304314030312
ENSGALG00000010324,80.1658245886773
ENSGALG00000010325,90.70475450187848
ENSGALG00000010326,37.925897136934836
ENSGALG00000010331,50.49229174763571
ENSGALG00000010333,29.161808524420263
ENSGALG00000010335,55.350433994040685
ENSGALG00000010337,22.852701127089002
ENSGALG00000010338,15.358207021634925
ENSGALG00000010340,76.99183832102604
ENSGALG00000010341,95.42039124238892
ENSGALG00000010342,42.92006736623915
ENSGALG00000010343,25.748153905946364
ENSGALG00000010346,87.5048581422464
ENSGALG00000010347,68.33786759942998
ENSGALG00000010349,89.81733385153518
ENSGALG00000010350,41.83184350304444
ENSGALG00000010351,70.54670294079544
ENSGALG00000010352,24.53037958284752
ENSGALG00000010356,77.7302759424796
ENSGALG00000010357,32.18033424018655
ENSGALG00000010359,57.656432180334235
ENSGALG00000010360,72.54825754631429
ENSGALG00000010363,72.97577406399792
ENSGALG00000010364,27.989376862287862
ENSGALG00000010370,48.95064127477652
ENSGALG00000010371,54.67029407954398
ENSGALG00000010372,76.05259748672107
ENSGALG00000010375,21.02603964244073
ENSGALG00000010377,11.251457442673923
ENSGALG00000010379,15.64321803342402
ENSGALG00000010384,41.287731571447075
ENSGALG00000010385,32.29045213110506
ENSGALG00000010386,33.51470397719912
ENSGALG00000010390,49.44293302241223
ENSGALG00000010391,16.057779505117242
ENSGALG00000010392,51.8590490996243
ENSGALG00000010395,72.49643736235264
ENSGALG00000010397,39.214924212980954
ENSGALG00000010399,94.6366109599689
ENSGALG00000010401,90.29667055318046
ENSGALG00000010402,36.500842077989375
ENSGALG00000010406,33.35276590231896
ENSGALG00000010411,97.43490089389817
ENSGALG00000010412,28.97396035755927
ENSGALG00000010413,25.79349656691281
ENSGALG00000010417,27.35457960875761
ENSGALG00000010427,2.118150019432569
ENSGALG00000010428,58.796476227490615
ENSGALG00000010432,67.41805933411064
ENSGALG00000010433,59.14626246923177
ENSGALG00000010435,59.59321155590103
ENSGALG00000010436,14.67806710713823
ENSGALG00000010440,38.95582329317269
ENSGALG00000010444,60.60370514315326
ENSGALG00000010446,56.101826661484644
ENSGALG00000010448,80.65163881331779
ENSGALG00000010457,26.842855292136285
ENSGALG00000010459,74.12229563414951
ENSGALG00000010461,70.85762404456536
ENSGALG00000010463,93.10143801010493
ENSGALG00000010464,93.96294856846743
ENSGALG00000010468,27.853348879388523
ENSGALG00000010469,8.62158310662003
ENSGALG00000010470,47.18875502008032
ENSGALG00000010471,77.32866951677678
ENSGALG00000010473,10.344604223344993
ENSGALG00000010476,85.80126959450706
ENSGALG00000010478,62.19717579997409
ENSGALG00000010481,88.63194714341236
ENSGALG00000010485,59.67741935483871
ENSGALG00000010486,10.836895970980697
ENSGALG00000010490,76.17567042363001
ENSGALG00000010491,65.9217515222179
ENSGALG00000010493,70.24225936002073
ENSGALG00000010494,14.911257934965668
ENSGALG00000010497,36.47493198600855
ENSGALG00000010500,54.566653711620674
ENSGALG00000010501,92.0002591009198
ENSGALG00000010502,49.69555641922529
ENSGALG00000010504,56.90503951289026
ENSGALG00000010507,38.8651379712398
ENSGALG00000010513,30.949604871097293
ENSGALG00000010517,84.55110765643218
ENSGALG00000010526,94.77263894286824
