gen_name,islet of Langerhans
ENSG00000128923,84.51576117944123
ENSG00000128928,79.16836360674432
ENSG00000128944,58.642176427466
ENSG00000128951,68.93377861040972
ENSG00000128965,59.281583448725264
ENSG00000128973,55.97458662539708
ENSG00000128989,96.62376802150362
ENSG00000129003,98.47275393011323
ENSG00000129007,56.71988270750183
ENSG00000129009,70.38364421275556
ENSG00000129028,41.27229779262035
ENSG00000129038,43.768836034861934
ENSG00000129048,48.95740001629063
ENSG00000129055,95.52415085118514
ENSG00000129071,82.30023621405881
ENSG00000129083,98.58678830333143
ENSG00000129084,97.60935081860389
ENSG00000129103,95.02728679644864
ENSG00000129116,97.45458988352203
ENSG00000129128,95.332736010426
ENSG00000129151,37.651706442942086
ENSG00000129158,72.41589964975157
ENSG00000129159,49.88596562678179
ENSG00000129167,69.23108251201432
ENSG00000129170,25.48668241427059
ENSG00000129173,30.373869837908284
ENSG00000129187,82.03551356194511
ENSG00000129194,17.887105970513968
ENSG00000129195,29.00545735928973
ENSG00000129197,90.59623686568379
ENSG00000129204,47.0880508267492
ENSG00000129214,20.025250468355463
ENSG00000129219,40.250061089842795
ENSG00000129221,37.06524395210556
ENSG00000129226,66.38429583774538
ENSG00000129235,90.76321576932476
ENSG00000129244,63.44383807119003
ENSG00000129245,54.500285085933044
ENSG00000129250,68.021503624664
ENSG00000129255,63.63932556813554
ENSG00000129292,89.45996578968803
ENSG00000129295,56.82984442453368
ENSG00000129315,89.54956422578806
ENSG00000129317,90.70619858271564
ENSG00000129347,61.44009122749857
ENSG00000129351,86.43398224321903
ENSG00000129353,68.5305856479596
ENSG00000129354,81.90926122016779
ENSG00000129355,43.60185713122098
ENSG00000129422,94.2127555591757
ENSG00000129450,29.343487822758004
ENSG00000129451,42.58776574081616
ENSG00000129455,7.220819418424697
ENSG00000129460,85.67646819255519
ENSG00000129465,44.343080557139366
ENSG00000129467,47.491243789199316
ENSG00000129472,82.34503543210883
ENSG00000129473,63.10173495153539
ENSG00000129474,53.832369471369226
ENSG00000129480,61.896228720371425
ENSG00000129484,78.67964486438055
ENSG00000129493,88.4377290869105
ENSG00000129514,36.490999429828136
ENSG00000129515,93.03168526512991
ENSG00000129518,88.69430642665147
ENSG00000129521,58.84173658059787
ENSG00000129534,76.15052537264803
ENSG00000129535,19.923434063696345
ENSG00000129538,88.22595096521951
ENSG00000129559,96.74594770709457
ENSG00000129562,97.70302191089029
ENSG00000129566,62.05098965545328
ENSG00000129595,77.00171051559828
ENSG00000129596,62.90624745458988
ENSG00000129625,98.33835627596318
ENSG00000129636,93.5081860389346
ENSG00000129646,41.52887513236133
ENSG00000129654,30.003258124949088
ENSG00000129657,83.13513073226359
ENSG00000129667,57.81542722163395
ENSG00000129673,26.875458173820967
ENSG00000129675,53.099291357823574
ENSG00000129680,74.34226602590209
ENSG00000129682,82.60568542803617
ENSG00000129691,73.4992261953246
ENSG00000129696,77.48635660177567
ENSG00000129749,31.57123075669952
ENSG00000129757,92.63663761505254
ENSG00000129810,46.705221145230915
ENSG00000129824,94.62002117781216
ENSG00000129910,36.16518693491895
ENSG00000129911,25.470391789525127
ENSG00000129925,70.84385436181478
ENSG00000129932,21.821291846542316
ENSG00000129933,73.17748635660178
ENSG00000129946,54.158181966278406
ENSG00000129965,43.43487822758003
ENSG00000129968,27.90176753278488
ENSG00000129988,62.31978496375336
ENSG00000129990,60.006516249898176
ENSG00000129993,51.17292498167305
ENSG00000130005,60.80068420623931
ENSG00000130021,68.3921153376232
ENSG00000130023,73.19377698134724
ENSG00000130024,86.34845646330537
ENSG00000130032,42.5144579294616
ENSG00000130035,57.998696750020365
ENSG00000130037,62.34829355705791
ENSG00000130038,52.801987456218946
ENSG00000130045,65.56976460047242
ENSG00000130052,57.77877331595667
ENSG00000130054,36.539871304064505
ENSG00000130055,25.33192147918873
ENSG00000130066,99.86967500203633
ENSG00000130119,90.71841655127474
ENSG00000130147,72.1919035595015
ENSG00000130150,79.03803860878065
ENSG00000130158,57.61179441231571
ENSG00000130159,57.713610816974835
ENSG00000130164,87.71686894192392
ENSG00000130165,73.99609025006109
ENSG00000130167,10.181640465911867
ENSG00000130175,56.78911786267003
ENSG00000130176,37.9042111264967
ENSG00000130177,86.2873666205099
ENSG00000130182,23.5440254133746
ENSG00000130193,46.75002036328093
ENSG00000130202,67.18253645027286
ENSG00000130203,44.24940946485298
ENSG00000130204,51.787896065814124
ENSG00000130208,35.761993972468844
ENSG00000130222,41.26007982406125
ENSG00000130224,66.95446770383644
ENSG00000130226,89.9038853140018
ENSG00000130227,79.88515109554451
ENSG00000130234,51.20143357497759
ENSG00000130244,65.2846786674269
ENSG00000130254,85.1429502321414
ENSG00000130255,98.43610002443593
ENSG00000130270,49.808585159240856
ENSG00000130287,8.234910808829518
ENSG00000130294,86.07558849881893
ENSG00000130299,51.73087887920502
ENSG00000130300,60.80882951861204
ENSG00000130303,65.11769976378594
ENSG00000130304,59.72957562922539
ENSG00000130305,48.57049767858597
ENSG00000130307,52.94453042274171
ENSG00000130309,95.90698053270343
ENSG00000130311,54.22741712144661
ENSG00000130312,70.00895984361
ENSG00000130313,54.16632727865114
ENSG00000130332,68.07037549890038
ENSG00000130338,96.91292661073551
ENSG00000130340,80.54899405392196
ENSG00000130347,60.72737639488474
ENSG00000130348,75.45410116477967
ENSG00000130349,70.99454264071026
ENSG00000130363,74.43186446200212
ENSG00000130368,48.1632320599495
ENSG00000130377,19.410279384214384
ENSG00000130382,45.87847193939887
ENSG00000130396,91.53294778854769
ENSG00000130402,80.92367842306753
ENSG00000130413,81.99885965626783
ENSG00000130414,91.78952512828867
ENSG00000130427,18.51429502321414
ENSG00000130429,82.60975808422253
ENSG00000130449,76.67997067687546
ENSG00000130475,34.53205180418669
ENSG00000130477,81.5834487252586
ENSG00000130479,48.44424533680866
ENSG00000130487,22.44440824305612
ENSG00000130508,86.69055958296
ENSG00000130511,45.516005538812415
ENSG00000130513,76.87545817382096
ENSG00000130517,74.76174961309766
ENSG00000130518,51.88971247047325
ENSG00000130520,67.39431457196383
ENSG00000130522,88.12413456056039
ENSG00000130528,35.0859330455323
ENSG00000130529,60.328256088621
ENSG00000130540,46.09025006108985
ENSG00000130544,81.1802557628085
ENSG00000130545,50.346175775841004
ENSG00000130558,66.48203958621814
ENSG00000130559,74.35855665064756
ENSG00000130560,64.87334039260405
ENSG00000130561,59.5422334446526
ENSG00000130584,40.60845483424289
ENSG00000130589,38.98753767206972
ENSG00000130590,39.74912437891993
ENSG00000130592,30.019548749694554
ENSG00000130598,18.115174716950396
ENSG00000130612,38.14449784149222
ENSG00000130635,78.96473079742609
ENSG00000130638,91.41076810295675
ENSG00000130640,69.65056609920991
ENSG00000130643,29.620428443430807
ENSG00000130649,46.635985990062714
ENSG00000130653,44.925470391789524
ENSG00000130669,57.62808503706117
ENSG00000130675,53.522847601205505
ENSG00000130684,66.35578724444082
ENSG00000130695,62.507127148326134
ENSG00000130699,46.802964893703674
ENSG00000130701,9.741793597784474
ENSG00000130702,60.21829437158915
ENSG00000130703,82.65048464608617
ENSG00000130706,67.45947707094567
ENSG00000130707,77.40490347804838
ENSG00000130711,15.549401319540603
ENSG00000130713,70.72981998859656
ENSG00000130714,59.65626781787081
ENSG00000130717,48.52569846053596
ENSG00000130720,10.454508430398306
ENSG00000130723,90.82837826830658
ENSG00000130724,93.96025087562107
ENSG00000130725,48.0939969047813
ENSG00000130726,62.38902011892156
ENSG00000130731,54.68762727050582
ENSG00000130733,66.55534739757269
ENSG00000130734,41.716217316934106
ENSG00000130741,99.38910157204529
ENSG00000130748,26.56186364747088
ENSG00000130749,86.23849474627352
ENSG00000130751,7.273763948847438
ENSG00000130755,55.39219679074693
ENSG00000130758,42.766962613016204
ENSG00000130762,47.3894273845402
ENSG00000130764,74.07754337378837
ENSG00000130766,63.14246151339904
ENSG00000130768,59.34674594770709
ENSG00000130770,95.38160788466237
ENSG00000130772,70.04561374928728
ENSG00000130775,46.90478129836279
ENSG00000130779,94.24533680866661
ENSG00000130783,39.56178219434715
ENSG00000130787,61.90844668893052
ENSG00000130803,74.14270587277022
ENSG00000130810,46.44457114930358
ENSG00000130811,76.13830740408895
ENSG00000130812,25.07127148326138
ENSG00000130813,61.85550215850778
ENSG00000130816,78.37826830658956
ENSG00000130818,86.48692677364177
ENSG00000130821,50.64347967744563
ENSG00000130822,21.939398875946893
ENSG00000130826,88.6902337704651
ENSG00000130827,72.44440824305613
ENSG00000130830,75.18123320029324
ENSG00000130844,92.85656104911624
ENSG00000130856,70.33069968233282
ENSG00000130876,17.117373951291032
ENSG00000130881,32.98851510955445
ENSG00000130921,86.83310254948277
ENSG00000130935,88.9101572045288
ENSG00000130939,80.20281827808097
ENSG00000130940,56.38592490021992
ENSG00000130943,11.28940294860308
ENSG00000130948,29.188726887676143
ENSG00000130956,68.20070049686406
ENSG00000130957,17.62238331840026
ENSG00000130958,77.356031603812
ENSG00000130962,64.56381852244033
ENSG00000130985,92.36784230675246
ENSG00000130988,61.24867638673943
ENSG00000130997,49.104015638999755
ENSG00000131002,74.61106133420216
ENSG00000131013,91.54516575710679
ENSG00000131015,48.27726643316771
ENSG00000131016,92.2130813716706
ENSG00000131018,94.26162743341207
ENSG00000131019,69.45915125845076
ENSG00000131023,84.99633460943227
ENSG00000131037,40.93833998533844
ENSG00000131042,25.49075507045695
ENSG00000131043,80.10100187342185
ENSG00000131044,36.9104830170237
ENSG00000131051,98.72525861366783
ENSG00000131055,12.910320110776249
ENSG00000131061,48.21617659037224
ENSG00000131067,38.60470799055144
ENSG00000131069,67.19475441883196
ENSG00000131080,53.39252260324183
ENSG00000131089,81.57530341288589
ENSG00000131094,19.495805164128043
ENSG00000131095,51.58426325649589
ENSG00000131096,30.838152643153865
ENSG00000131097,32.340962775922456
ENSG00000131100,96.36311802557628
ENSG00000131115,65.45165757106784
ENSG00000131116,42.697727457848
ENSG00000131126,12.755559175694389
ENSG00000131127,87.5580353506557
ENSG00000131143,98.78227580027695
ENSG00000131148,64.20135212185387
ENSG00000131149,91.4514946648204
ENSG00000131152,5.082674920583204
ENSG00000131153,54.89940539219679
ENSG00000131165,60.8251201433575
ENSG00000131171,96.29388287040808
ENSG00000131174,98.15101409139041
ENSG00000131187,30.398305775026476
ENSG00000131188,18.770872362955117
ENSG00000131196,37.370693166082916
ENSG00000131203,49.128451576117946
ENSG00000131233,42.71401808259347
ENSG00000131236,97.05954223344465
ENSG00000131238,98.56642502239961
ENSG00000131242,69.49987782031441
ENSG00000131263,85.27327523010507
ENSG00000131269,85.7212674106052
ENSG00000131323,58.29192799543863
ENSG00000131351,56.8624256740246
ENSG00000131355,11.729249816730473
ENSG00000131368,84.91895414189135
ENSG00000131370,69.16184735684614
ENSG00000131373,74.83505742445222
ENSG00000131374,89.37444000977437
ENSG00000131375,80.36165186934919
ENSG00000131378,45.870326627026145
ENSG00000131379,27.09538160788466
ENSG00000131381,82.92335261057262
ENSG00000131386,48.91667345442698
ENSG00000131389,76.98134723466646
ENSG00000131398,30.93589639162662
ENSG00000131400,26.920257391870976
ENSG00000131401,25.511118351388777
ENSG00000131408,58.68290298932964
ENSG00000131409,9.098313920338844
ENSG00000131435,47.57269691292661
ENSG00000131437,90.2256251527246
ENSG00000131446,68.31880752626863
ENSG00000131459,66.91781379815916
ENSG00000131462,81.42461513399039
ENSG00000131467,76.43153864950722
ENSG00000131469,97.90665472020852
ENSG00000131470,45.27164616763053
ENSG00000131471,16.620509896554534
ENSG00000131473,98.44017268062231
ENSG00000131475,89.81835953408813
ENSG00000131477,41.691781379815914
ENSG00000131480,38.12006190437403
ENSG00000131482,46.79481958133094
ENSG00000131495,88.25038690233771
ENSG00000131503,95.99250631261708
ENSG00000131504,87.57839863158752
ENSG00000131507,91.06051967092938
ENSG00000131508,79.77926203469903
ENSG00000131558,83.37949010344546
ENSG00000131584,39.23596969943797
ENSG00000131591,36.86568379897369
ENSG00000131620,55.73429991040156
ENSG00000131626,87.32589394803291
ENSG00000131634,50.659770302191085
ENSG00000131652,54.17447259102387
ENSG00000131653,51.46208357090495
ENSG00000131669,71.1533762319785
ENSG00000131686,48.2324672151177
ENSG00000131697,52.28476012055062
ENSG00000131711,99.75156797263175
ENSG00000131721,38.087480654883116
ENSG00000131724,78.94844017268062
ENSG00000131725,75.86136678341614
ENSG00000131730,41.0238657652521
ENSG00000131732,74.9531644538568
ENSG00000131746,40.29486030789281
ENSG00000131747,51.70644294208683
ENSG00000131748,48.1510140913904
ENSG00000131759,28.40677689989411
ENSG00000131771,54.08080149873747
ENSG00000131773,71.4303168526513
ENSG00000131778,82.64641198989982
ENSG00000131779,82.43870652439522
ENSG00000131781,65.65936303657244
ENSG00000131788,67.35766066628656
ENSG00000131791,73.682495723711
ENSG00000131797,66.79156145638186
ENSG00000131828,89.13415329477886
ENSG00000131831,66.95039504765008
ENSG00000131844,81.26578154272217
ENSG00000131845,55.33925226032418
ENSG00000131848,59.525942819907144
ENSG00000131849,63.20355135619451
ENSG00000131864,32.19027449702696
ENSG00000131871,85.15924085688687
ENSG00000131873,77.93434878227579
ENSG00000131876,84.64201352121854
ENSG00000131899,39.06084548342429
ENSG00000131910,73.54809806956096
ENSG00000131914,47.662295349026635
ENSG00000131931,69.33697157285982
ENSG00000131941,65.41907632157692
ENSG00000131943,63.87961228313106
ENSG00000131944,55.99902256251528
ENSG00000131951,45.35717194754419
ENSG00000131966,95.38568054084874
ENSG00000131969,48.37501018164046
ENSG00000131979,93.41044229046183
ENSG00000131981,82.36132605685428
ENSG00000131982,34.69088539545492
ENSG00000132000,43.21495479351633
ENSG00000132002,85.15109554451413
ENSG00000132003,45.90698053270343
ENSG00000132004,40.77543373788385
ENSG00000132005,40.75099780076566
ENSG00000132010,48.098069560967666
ENSG00000132016,23.658059786592815
ENSG00000132017,24.920583204365887
ENSG00000132024,59.10645923271157
ENSG00000132026,44.18424696587115
ENSG00000132031,5.880915533110695
ENSG00000132109,63.289077136108176
ENSG00000132122,65.7937606907225
ENSG00000132128,84.10849556080476
ENSG00000132141,62.91846542314897
ENSG00000132153,77.1727620754256
ENSG00000132155,87.9734462816649
ENSG00000132164,33.97409790665472
ENSG00000132170,38.35627596318319
ENSG00000132182,60.01873421845728
ENSG00000132185,27.38046754093019
ENSG00000132196,79.9218050012218
ENSG00000132199,84.60535961554126
ENSG00000132205,46.407917243626294
ENSG00000132207,54.907550704569516
ENSG00000132254,70.44473405555102
ENSG00000132256,80.43903233689011
ENSG00000132259,28.398631587521383
ENSG00000132274,78.19092612201678
ENSG00000132275,76.67589802068909
ENSG00000132286,85.85566506475524
ENSG00000132294,92.2497352773479
ENSG00000132297,55.050093671092284
ENSG00000132300,91.90355950150688
ENSG00000132305,91.88319622057506
ENSG00000132313,76.20754255925715
ENSG00000132321,63.378675572208195
ENSG00000132323,65.7693247536043
ENSG00000132326,96.00879693736255
ENSG00000132329,57.44074285248839
ENSG00000132330,61.79441231571231
ENSG00000132334,73.21414026227906
ENSG00000132341,98.51755314816323
ENSG00000132356,90.97906654720208
ENSG00000132357,56.69544677038364
ENSG00000132359,87.60690722489207
ENSG00000132361,44.12722977926203
ENSG00000132376,55.08267492058321
ENSG00000132382,59.88433656430724
ENSG00000132383,81.37981591594038
ENSG00000132386,56.17414677852896
ENSG00000132388,93.39415166571638
ENSG00000132394,41.82210637777959
ENSG00000132405,67.89117862670034
ENSG00000132406,82.9477885476908
ENSG00000132423,64.23393337134479
ENSG00000132424,98.33428361977681
ENSG00000132429,58.124949091797674
ENSG00000132432,90.38853140017919
ENSG00000132434,66.86079661155006
ENSG00000132436,66.23768021503625
ENSG00000132437,58.8376639244115
ENSG00000132463,96.04545084303983
ENSG00000132464,68.28622627677771
ENSG00000132465,33.061822920909016
ENSG00000132466,95.60560397491244
ENSG00000132467,68.56723955363688
ENSG00000132470,49.07143438950884
ENSG00000132471,78.69593548912601
ENSG00000132475,99.73120469169993
ENSG00000132478,69.37769813472346
ENSG00000132481,56.007167874888
ENSG00000132485,94.15573837256659
ENSG00000132507,74.95723711004317
ENSG00000132510,47.747821128940295
ENSG00000132517,45.52415085118514
ENSG00000132518,17.105155982731937
ENSG00000132522,81.54679481958134
ENSG00000132530,85.65610491162336
ENSG00000132535,38.59249002199234
ENSG00000132541,77.71035269202574
ENSG00000132549,90.21340718416552
ENSG00000132554,56.870570986397325
ENSG00000132561,70.31440905758735
ENSG00000132563,46.855909424126416
ENSG00000132570,80.46754093019467
ENSG00000132581,90.44962124297467
ENSG00000132589,77.69406206728029
ENSG00000132591,89.8916673454427
ENSG00000132600,63.496782601612765
ENSG00000132603,79.042111264967
ENSG00000132604,87.86755722081942
ENSG00000132612,72.17968559094241
ENSG00000132613,35.45247210230512
ENSG00000132622,15.019956015313188
ENSG00000132623,72.3303738698379
ENSG00000132635,57.40001629062475
ENSG00000132639,96.6848578642991
ENSG00000132640,90.50256577339741
ENSG00000132646,85.63166897450517
ENSG00000132661,54.284434308055715
ENSG00000132664,64.31131383888572
ENSG00000132669,99.67011484890446
ENSG00000132670,82.58532214710435
ENSG00000132676,94.53449539789851
ENSG00000132677,43.552985256984606
ENSG00000132680,86.82495723711004
ENSG00000132681,47.00659770302191
ENSG00000132688,64.97922945344953
ENSG00000132692,9.456707664738943
ENSG00000132693,99.49499063289076
ENSG00000132694,67.11737395129104
ENSG00000132698,77.2297792620347
ENSG00000132703,92.43707746192067
ENSG00000132704,51.616844505986805
ENSG00000132716,85.004479921805
ENSG00000132718,88.5395454915696
ENSG00000132740,53.50248432027368
ENSG00000132744,30.878879205017512
ENSG00000132746,13.83888572126741
ENSG00000132749,45.23906491813961
ENSG00000132763,76.82251364339822
ENSG00000132768,63.39496619695365
ENSG00000132773,54.07672884255111
ENSG00000132780,90.14009937281095
ENSG00000132781,61.753685753848664
ENSG00000132792,77.68998941109392
ENSG00000132793,76.67182536450274
ENSG00000132801,49.74342266025902
ENSG00000132819,30.25983546469007
ENSG00000132821,38.07933534251038
ENSG00000132823,85.62352366213244
ENSG00000132824,97.93516331351307
ENSG00000132825,53.921967907469245
ENSG00000132837,49.16917813798159
ENSG00000132840,58.41410768102957
ENSG00000132842,94.05799462409384
ENSG00000132846,69.96823328174635
ENSG00000132849,96.01286959354891
ENSG00000132854,56.12934756047895
ENSG00000132855,46.7540930194673
ENSG00000132872,95.78072819092613
ENSG00000132874,38.77575955037876
ENSG00000132879,56.85835301783824
ENSG00000132881,29.39235969699438
ENSG00000132906,66.49833021096359
ENSG00000132911,31.94184246965871
ENSG00000132912,88.30333143276044
ENSG00000132915,62.5234177730716
ENSG00000132932,47.60935081860389
ENSG00000132938,66.17251771605441
ENSG00000132950,85.74977600390974
ENSG00000132952,85.21625804349597
ENSG00000132953,75.48668241427059
ENSG00000132958,24.63142461513399
ENSG00000132963,96.87627270505824
ENSG00000132964,72.13895902907876
ENSG00000132965,47.03917895251283
ENSG00000132967,70.38771686894192
ENSG00000132970,78.41084955608048
ENSG00000132975,28.80182454997149
ENSG00000133019,63.57823572534007
ENSG00000133020,32.793027612608945
ENSG00000133026,95.21055632483507
ENSG00000133027,98.00439846868127
ENSG00000133028,72.32630121365155
ENSG00000133030,79.57155656919443
ENSG00000133048,69.89085281420543
ENSG00000133056,70.17593874725095
ENSG00000133059,89.63509000570173
ENSG00000133063,26.712551926366373
ENSG00000133065,64.59639977193126
ENSG00000133067,17.907469251445793
ENSG00000133069,47.255029730390156
ENSG00000133083,50.0692351551682
ENSG00000133101,27.81216909668486
ENSG00000133103,86.80866661236458
ENSG00000133104,91.12568216991122
ENSG00000133106,64.29909587032662
ENSG00000133107,53.70204447340555
ENSG00000133110,84.75604789443675
ENSG00000133111,53.3965952594282
ENSG00000133112,99.58866172517716
ENSG00000133114,78.56561049116235
ENSG00000133116,71.5687871629877
ENSG00000133119,51.72273356683229
ENSG00000133121,74.71287773886128
ENSG00000133131,96.19613912193533
ENSG00000133134,92.18457277836605
ENSG00000133135,78.79775189378513
ENSG00000133138,96.09025006108985
ENSG00000133142,91.99723059379326
ENSG00000133169,97.89036409546306
ENSG00000133193,79.23352610572616
ENSG00000133195,93.61407509978008
ENSG00000133216,64.64119898998126
ENSG00000133226,96.4649344302354
ENSG00000133243,42.06646574896148
ENSG00000133246,41.080882951861206
ENSG00000133247,32.923352610572614
ENSG00000133250,45.19019304390323
ENSG00000133256,69.0274497026961
ENSG00000133265,45.08837663924412
ENSG00000133275,52.10149059216421
ENSG00000133302,61.558198256903154
ENSG00000133313,92.63256495886617
ENSG00000133315,29.103201107762484
ENSG00000133316,67.32100676060927
ENSG00000133317,12.006190437403275
ENSG00000133318,93.91545165757107
ENSG00000133321,65.0769732019223
ENSG00000133392,60.69886780158019
ENSG00000133393,85.88417365805978
ENSG00000133398,77.96285737558036
ENSG00000133401,77.16461676305286
ENSG00000133422,67.93597784475035
ENSG00000133424,62.18131465341696
ENSG00000133433,54.38217805652846
ENSG00000133454,16.41280443104993
ENSG00000133460,66.07884662376802
ENSG00000133466,59.58296000651625
ENSG00000133475,16.734544269772748
ENSG00000133477,80.69968233281747
ENSG00000133488,46.29795552659445
ENSG00000133519,63.366457603649096
ENSG00000133561,39.8916673454427
ENSG00000133574,53.046346827400825
ENSG00000133597,52.797914800032586
ENSG00000133606,88.66172517716055
ENSG00000133612,54.94013195406043
ENSG00000133619,41.28858841736581
ENSG00000133624,51.250305449213975
ENSG00000133627,63.06100838967175
ENSG00000133639,96.48529771116723
ENSG00000133640,57.06605848334284
ENSG00000133641,73.71507697320192
ENSG00000133657,95.84589068990795
ENSG00000133661,34.613504927913986
ENSG00000133665,41.720289973120465
ENSG00000133678,77.62075425592572
ENSG00000133687,47.84963753359941
ENSG00000133703,88.60470799055143
ENSG00000133704,76.92433004805734
ENSG00000133706,96.50973364828542
ENSG00000133710,17.976704406613994
ENSG00000133731,84.67866742689583
ENSG00000133739,61.55005294453042
ENSG00000133740,60.23865765252098
ENSG00000133742,35.59501506882789
ENSG00000133773,71.90274497026961
ENSG00000133789,85.8027205343325
ENSG00000133794,65.8629958458907
ENSG00000133800,28.032092530748553
ENSG00000133805,61.387146697075835
ENSG00000133812,87.4317830088784
ENSG00000133816,73.06752463956992
ENSG00000133818,69.64242078683718
ENSG00000133835,89.44774782112894
ENSG00000133858,89.58621813146534
ENSG00000133863,19.8704895332736
ENSG00000133872,98.49311721104505
ENSG00000133874,26.916184735684613
ENSG00000133878,65.17064429420869
ENSG00000133884,81.0784393581494
ENSG00000133895,56.97646004724282
ENSG00000133935,88.44994705546958
ENSG00000133943,73.87391056447015
ENSG00000133958,90.4333306182292
ENSG00000133961,89.98941109391545
ENSG00000133962,61.48081778936222
ENSG00000133980,33.273601042599985
ENSG00000133983,92.41671418098885
ENSG00000133985,55.359615541256005
ENSG00000133997,83.63199478700008
ENSG00000134001,96.64413130243544
ENSG00000134007,43.45931416469821
ENSG00000134013,67.49205832043658
ENSG00000134014,78.28459721430316
ENSG00000134020,25.18937851266596
ENSG00000134028,17.76492628492303
ENSG00000134030,57.078276451901935
ENSG00000134042,43.29640791724363
ENSG00000134046,73.98387228150199
ENSG00000134049,95.93548912600798
ENSG00000134056,82.09253074855421
ENSG00000134057,52.98932964079172
ENSG00000134058,82.9355705791317
ENSG00000134061,47.100268795308295
ENSG00000134070,57.27376394884743
ENSG00000134072,49.93891015720453
ENSG00000134077,87.2810947299829
ENSG00000134086,69.82161765903723
ENSG00000134107,90.05864624908365
ENSG00000134108,95.31237272949417
ENSG00000134109,96.90478129836279
ENSG00000134115,27.44563003991203
ENSG00000134121,63.17097010670359
ENSG00000134138,96.22872037142625
ENSG00000134146,86.47878146126904
ENSG00000134152,83.30210963590454
ENSG00000134153,83.42836197768185
ENSG00000134160,28.247943308625885
ENSG00000134183,42.990958703266266
ENSG00000134184,65.9770302191089
ENSG00000134186,92.1560641850615
ENSG00000134193,58.85395454915696
ENSG00000134198,88.64136189622872
ENSG00000134200,28.744807363362384
ENSG00000134201,42.762889956829845
ENSG00000134202,94.37158915044392
ENSG00000134215,69.06817626455974
ENSG00000134216,9.937281094729983
ENSG00000134222,39.728761097988105
ENSG00000134240,53.13594526350085
ENSG00000134242,41.194917325079416
ENSG00000134243,94.23719149629389
ENSG00000134245,68.89712470473242
ENSG00000134247,94.70961961391218
ENSG00000134248,95.66669381770791
ENSG00000134250,87.96530096929217
ENSG00000134253,70.45695202411012
ENSG00000134255,79.07876517064429
ENSG00000134256,34.45059868045939
ENSG00000134258,77.04243707746193
ENSG00000134259,34.23882055876843
ENSG00000134262,73.72322228557465
ENSG00000134265,93.5529852569846
ENSG00000134278,83.25731041785453
ENSG00000134283,89.78985094078358
ENSG00000134285,81.86853465830414
ENSG00000134287,88.34813065081046
ENSG00000134291,94.26977274578479
ENSG00000134294,97.21430316852651
ENSG00000134297,47.32426488555836
ENSG00000134308,97.88221878309034
ENSG00000134313,96.86405473649916
ENSG00000134317,71.2918465423149
ENSG00000134318,89.83057750264723
ENSG00000134321,83.61977681844098
ENSG00000134323,21.25111998045125
ENSG00000134324,91.66327278651136
ENSG00000134326,51.25437810540034
ENSG00000134330,95.23499226195324
ENSG00000134333,99.53571719475441
ENSG00000134339,81.11509326382667
ENSG00000134343,33.74602916021829
ENSG00000134352,98.08992424859493
ENSG00000134363,43.52040400749368
ENSG00000134369,94.86845320518042
ENSG00000134371,88.95088376639244
ENSG00000134375,90.40074936873829
ENSG00000134376,50.724932801172926
ENSG00000134398,43.99690478129836
ENSG00000134419,98.05327034291766
ENSG00000134440,96.46900708642177
ENSG00000134443,16.795634112568216
ENSG00000134444,82.3124541826179
ENSG00000134452,74.25674024598842
ENSG00000134453,76.09350818603893
ENSG00000134460,40.56772827237924
ENSG00000134461,44.554858678830335
ENSG00000134463,48.578642990958706
ENSG00000134470,58.031277999511275
ENSG00000134480,90.98313920338845
ENSG00000134489,38.274822839455894
ENSG00000134490,61.32605685428037
ENSG00000134504,60.303820151502805
ENSG00000134508,42.68143683310255
ENSG00000134516,14.926284923026797
ENSG00000134531,76.37859411908447
ENSG00000134532,74.53368086666123
ENSG00000134533,59.09831392033884
ENSG00000134538,27.612608943552985
ENSG00000134539,77.59224566262117
ENSG00000134545,26.02020037468437
ENSG00000134548,44.40417039993484
ENSG00000134551,38.60063533436507
ENSG00000134569,44.50191414840759
ENSG00000134571,17.479840351877495
ENSG00000134574,73.23857619939724
ENSG00000134575,58.27563737069317
ENSG00000134588,30.333143276044638
ENSG00000134590,76.08129021747983
ENSG00000134594,39.49254703917895
ENSG00000134597,71.13301295104667
ENSG00000134602,55.40441475930602
ENSG00000134612,18.493931742282317
ENSG00000134627,47.018815671581
ENSG00000134640,32.60975808422253
ENSG00000134644,93.90323368901198
ENSG00000134668,46.20428443430806
ENSG00000134684,89.21560641850616
ENSG00000134686,81.57937606907225
ENSG00000134690,40.52292905432923
ENSG00000134697,90.69805327034291
ENSG00000134698,74.21601368412479
ENSG00000134709,90.91390404822025
ENSG00000134716,45.6096766310988
ENSG00000134717,94.30235399527572
ENSG00000134744,92.45336808666612
ENSG00000134748,90.53107436670196
ENSG00000134755,88.57619939724688
ENSG00000134757,45.503787570253316
ENSG00000134758,78.33346908853954
ENSG00000134759,91.44334935244767
ENSG00000134762,36.24664005864625
ENSG00000134765,20.45287936792376
ENSG00000134769,85.83122912763704
ENSG00000134775,52.50875621080069
ENSG00000134779,83.36319947870001
ENSG00000134780,33.99853384377291
ENSG00000134802,70.3429176508919
ENSG00000134809,75.56406288181152
ENSG00000134812,36.80459395617822
ENSG00000134815,47.153213325731045
ENSG00000134817,21.4995520078195
ENSG00000134824,52.59835464690072
ENSG00000134825,95.76851022236703
ENSG00000134827,95.58524069398061
ENSG00000134830,61.68037794249409
ENSG00000134851,87.75759550378757
