gen_name,conventional dendritic cell,pre-conventional dendritic cell
ENSG00000107099,96.31153037957706,95.31452586399607
ENSG00000107104,53.78906424643448,55.77860240532928
ENSG00000107105,21.343944203514106,21.075691867483346
ENSG00000107130,22.82827379621764,23.36030759601198
ENSG00000107140,47.976930299101355,47.99481378817007
ENSG00000107147,0.0,12.817990790003131
ENSG00000107159,0.0,29.40045602897125
ENSG00000107164,59.878392274332725,53.70411767335808
ENSG00000107165,0.0,34.483837796754145
ENSG00000107175,75.2403093843609,70.47435954754772
ENSG00000107185,45.589484508427596,58.1749899405374
ENSG00000107186,0.0,37.27813296374123
ENSG00000107201,75.89305673536907,80.43993383109044
ENSG00000107223,94.07162337372021,93.51276434032279
ENSG00000107242,51.66987079179148,65.96772030223097
ENSG00000107249,0.0,14.847766799302544
ENSG00000107262,87.67827603165378,88.93906201099836
ENSG00000107263,69.334287119417,65.18978852774177
ENSG00000107281,21.062279250681808,43.729601645280994
ENSG00000107282,61.82322171055573,45.115572048106586
ENSG00000107290,98.16694237045648,97.232530066616
ENSG00000107317,36.67456520767202,44.74001877766352
ENSG00000107331,26.275316314212905,37.11718156212277
ENSG00000107338,28.81924263423794,42.433048687798994
ENSG00000107341,83.74837930880315,85.88992712478203
ENSG00000107362,66.82165690526222,61.78745473241829
ENSG00000107371,78.27156078150847,82.57253990253498
ENSG00000107372,96.883802029776,97.61702508159343
ENSG00000107404,20.543658067689005,42.942728126257435
ENSG00000107438,88.63951356909733,82.0092099968704
ENSG00000107443,61.4610810569142,60.602673581615775
ENSG00000107447,0.0,5.373988465149551
ENSG00000107485,0.0,54.71006393347342
ENSG00000107518,29.35127643403228,38.056064738230425
ENSG00000107521,89.33249877051013,88.40702821120401
ENSG00000107537,59.797916573523494,66.15102606518532
ENSG00000107551,95.25640452452274,93.4054634059105
ENSG00000107554,53.26150131890732,53.766709885098585
ENSG00000107560,77.60540081369875,68.67706889614163
ENSG00000107562,0.0,14.785174587562032
ENSG00000107566,66.16443868198687,84.11051996244467
ENSG00000107581,97.17440872714266,97.78691822774623
ENSG00000107611,29.2171502660169,44.28398980641123
ENSG00000107614,78.00777931774489,75.40573165824652
ENSG00000107625,87.50838288550096,88.1477176197076
ENSG00000107643,80.95855501408325,76.340143962087
ENSG00000107651,85.84074752984307,87.56203335270712
ENSG00000107669,79.76930299101355,75.29395985156704
ENSG00000107672,92.57388116421514,89.25649394196807
ENSG00000107679,75.35655206330755,75.38337729691062
ENSG00000107719,21.545133455537176,46.38082889971834
ENSG00000107731,0.0,45.96503777887066
ENSG00000107736,65.03330799839048,50.739929360218184
ENSG00000107738,96.30705950730987,94.33093396521662
ENSG00000107742,0.0,27.987660392542583
ENSG00000107745,74.59203290561989,76.02271203111727
ENSG00000107758,80.5159386596325,74.93181919792552
ENSG00000107771,87.16859659319533,80.99432199222069
ENSG00000107779,53.60575848348012,60.35230473465373
ENSG00000107789,77.48021639021772,67.86784101578218
ENSG00000107796,51.58939509098225,56.70854383690258
ENSG00000107798,89.15366387982296,91.38015826887825
ENSG00000107815,38.7758751732463,50.03353154200384
ENSG00000107816,0.0,41.55228685116466
ENSG00000107819,65.65028837126124,55.0811463316493
ENSG00000107829,61.005052085661916,56.34640318326105
ENSG00000107833,46.376358027451154,34.88174542853311
ENSG00000107854,89.73040640228909,90.52175079357983
ENSG00000107862,69.01685518844727,68.94532123217239
ENSG00000107863,74.52944069387938,72.87521795502302
ENSG00000107864,69.65618992265391,59.67273215004247
ENSG00000107872,75.96011981937676,77.05995439710287
ENSG00000107874,83.79755890374211,85.0985827334913
ENSG00000107882,62.49385255063263,51.419501944829435
ENSG00000107890,85.67085438369025,84.35641793713954
ENSG00000107897,77.47127464568338,82.28193320516833
ENSG00000107902,69.3968793311575,59.35530021907274
ENSG00000107929,88.57245048508963,88.54115437921939
ENSG00000107937,86.45325703044664,88.60821746322708
ENSG00000107938,79.90790003129611,76.13001296552957
ENSG00000107949,93.31604596056691,94.43823489962891
ENSG00000107951,88.68422229176912,90.82129923548085
ENSG00000107954,43.845844324227656,43.58653373273126
ENSG00000107957,42.38386909286002,53.80694773550319
ENSG00000107959,78.42357043859258,80.3192202798766
ENSG00000107960,77.97648321187464,81.86614208432064
ENSG00000107968,96.42777305852371,97.76009299414315
ENSG00000107984,0.0,35.26176957124335
ENSG00000108001,20.494478472750032,24.652389681226808
ENSG00000108010,92.55599767514641,92.7974247775741
ENSG00000108018,0.0,4.055081146331649
ENSG00000108021,79.42951669870791,86.54267447579022
ENSG00000108039,83.49353958957393,83.96298117762775
ENSG00000108055,96.03880717127912,95.56042383869094
ENSG00000108061,92.74824518263513,92.54705593061206
ENSG00000108064,88.99718335047167,88.581392229624
ENSG00000108091,93.78548754862074,91.01801761523673
ENSG00000108094,83.65896186345955,82.08968569767961
ENSG00000108100,78.70970626369204,80.48911342602942
ENSG00000108106,52.07672016810479,60.08852327089015
ENSG00000108107,98.82863146599902,98.56932087450262
ENSG00000108175,83.85568024321545,85.13434971162874
ENSG00000108176,28.823713506505115,61.06317342513524
ENSG00000108179,89.09107166808245,84.0613403675057
ENSG00000108187,58.19287342960612,52.2913220369294
ENSG00000108219,67.38498681092682,75.20901327849063
ENSG00000108231,33.223051817409576,30.544999329369162
ENSG00000108239,81.29834130638888,69.66066079492109
ENSG00000108244,0.0,16.636115706174277
ENSG00000108255,0.0,9.469307461885814
ENSG00000108256,92.36822103992489,93.77654580408638
ENSG00000108262,58.778557696606605,53.94107390351858
ENSG00000108298,99.7630437698395,99.74963115303795
ENSG00000108306,88.20583895918094,80.00625922117405
ENSG00000108309,34.10828452631108,27.697053695175928
ENSG00000108312,65.94536594089507,62.0691196852506
ENSG00000108344,64.62645862207717,68.02432154513346
ENSG00000108349,77.29691062726339,76.22390128314034
ENSG00000108352,35.8563955827782,22.64049716099611
ENSG00000108370,52.19743371931864,47.2750033531542
ENSG00000108375,38.31090445745965,53.97237000938884
ENSG00000108379,14.521393123798454,16.980372870747082
ENSG00000108381,57.30764072070461,53.310680913846284
ENSG00000108384,83.81097152054366,86.78410157821791
ENSG00000108387,44.82943622300711,36.679036079939195
ENSG00000108389,82.51441856306165,76.51897885277418
ENSG00000108395,77.42656592301158,72.16434926454151
ENSG00000108405,54.71900567800778,72.74109178700765
ENSG00000108406,82.95256404524523,82.12545267581706
ENSG00000108423,65.51169133097868,67.0854383690258
ENSG00000108424,85.65297089462153,89.6409889569455
ENSG00000108433,81.226807350114,81.24469083918272
ENSG00000108439,71.70832029328922,66.62046765323915
ENSG00000108443,90.05678007779318,86.29230562882817
ENSG00000108448,58.53713059417892,57.482004739124605
ENSG00000108465,86.43090266911074,90.15961013993831
ENSG00000108468,73.46090222202352,69.8305539410739
ENSG00000108469,47.09616846246703,47.75785755800957
ENSG00000108474,70.52801001475389,68.13609335181295
ENSG00000108479,71.86927169490768,70.34470425179953
ENSG00000108506,67.80971967630884,72.86627621048866
ENSG00000108509,63.338847409129514,53.055841194617074
ENSG00000108510,91.61264362677159,91.49193007555773
ENSG00000108511,14.521393123798454,4.502168373049582
ENSG00000108515,58.6936111235302,52.175079357982746
ENSG00000108518,99.61997585728976,99.61550498502257
ENSG00000108523,71.42665534045692,64.04971609961103
ENSG00000108528,81.57106451468682,83.70814145839853
ENSG00000108551,24.89381678365449,49.07676487682747
ENSG00000108556,29.208208521482543,26.530156033442125
ENSG00000108557,43.479232798318954,44.16327625519739
ENSG00000108559,85.2282380292395,89.67675593508292
ENSG00000108561,97.19229221621138,96.71390888362319
ENSG00000108576,20.619662896231056,26.409442482228286
ENSG00000108578,69.59806858318058,67.90360799391961
ENSG00000108582,75.36102293557472,83.7394375642688
ENSG00000108587,89.43979970492244,92.42187150713104
ENSG00000108588,86.98976170250816,93.87937586623151
ENSG00000108590,79.33115750882997,68.21656905262216
ENSG00000108591,77.80211919345464,74.16282916797067
ENSG00000108592,74.58756203335271,71.18969911029642
ENSG00000108599,80.02414271024277,80.4935842982966
ENSG00000108602,0.0,17.13685340009836
ENSG00000108604,55.89931595654312,63.700988062771046
ENSG00000108622,83.58295703491751,86.47561139178254
ENSG00000108639,96.81226807350114,97.59467072025753
ENSG00000108641,0.0,49.69374524969822
ENSG00000108651,89.84664908123575,87.92417400634864
ENSG00000108654,99.64680109089284,99.70939330263334
ENSG00000108666,76.76487682746904,73.5279653060312
ENSG00000108669,78.26708990924129,77.60540081369875
ENSG00000108671,92.64541512049,94.4203514105602
ENSG00000108679,39.741583582957034,52.568516117494525
ENSG00000108691,0.0,55.01855411990879
ENSG00000108733,0.0,47.78021191934547
ENSG00000108771,35.97263826172487,47.963517682299816
ENSG00000108773,65.52063307551303,60.87092591764653
ENSG00000108774,80.35498725801405,73.572674028703
ENSG00000108784,42.576116600348726,50.8874681450351
ENSG00000108786,41.50757812849287,43.24227656815845
ENSG00000108788,83.43094737783342,83.09116108552779
ENSG00000108797,27.124782044976975,28.336388429382573
ENSG00000108798,83.83779675414674,82.88103008897035
ENSG00000108799,89.9002995484419,79.27303616935663
ENSG00000108813,0.0,16.434926454151206
ENSG00000108819,49.635623910224886,40.309384360888814
ENSG00000108821,31.56882907855322,44.655072204587114
ENSG00000108823,27.39750525327491,28.68958733848974
ENSG00000108825,45.22734385478607,44.83390709527429
ENSG00000108826,80.9898511199535,86.55161622032459
ENSG00000108828,41.10072875217955,70.47883041981491
ENSG00000108829,69.45500067063084,84.87503912013233
ENSG00000108830,39.26767112263603,32.749139357088566
ENSG00000108839,19.658425358787497,36.04417221799973
ENSG00000108840,48.80851254079671,59.84262529619529
ENSG00000108846,36.33030804309921,44.22139759467072
ENSG00000108848,98.34130638887648,97.99704922430365
ENSG00000108849,54.160146644610364,19.38123127822238
ENSG00000108852,0.0,13.868645772790272
ENSG00000108854,76.79617293333929,80.24321545133456
ENSG00000108861,86.72598023874458,87.03894129744714
ENSG00000108883,91.02248848750392,89.13578039075423
ENSG00000108924,0.0,51.361380605356096
ENSG00000108932,60.50431439173782,55.14373854338982
ENSG00000108946,95.79738006885144,95.96280234273706
ENSG00000108947,19.805964143604417,8.320293289220727
ENSG00000108950,15.661465551929183,39.146957571422185
ENSG00000108953,96.79885545669961,97.11628738766933
ENSG00000108960,62.41784772209058,63.334376536862344
ENSG00000108961,78.77676934769974,80.68136093351814
ENSG00000108963,74.00187776635222,74.85134349711629
ENSG00000108984,89.62310546787678,82.69772432601602
ENSG00000109016,55.06773371484777,63.82170161398489
ENSG00000109046,97.29959315062369,97.72432601600572
ENSG00000109047,25.586801985067286,9.482720078687352
ENSG00000109062,68.97661733804266,84.07922385657442
ENSG00000109063,33.42424106943265,39.80417579469754
ENSG00000109065,69.49523852103545,67.01390441275092
ENSG00000109066,53.92319041444986,56.11838869763491
ENSG00000109072,0.0,13.846291411454375
ENSG00000109079,54.58040863772522,58.47453838243841
ENSG00000109083,95.28322975812581,89.4889792998614
ENSG00000109084,72.69191219206867,77.87812402199668
ENSG00000109089,0.0,22.814861179416106
ENSG00000109099,61.53261501318907,63.41038136540439
ENSG00000109103,88.21925157598247,89.9852461215183
ENSG00000109107,59.1496400947825,65.90959896275763
ENSG00000109111,68.22551079715653,70.8275584566549
ENSG00000109113,86.57397058166049,83.57401529038316
ENSG00000109118,69.96915098135646,64.34479366924486
ENSG00000109133,91.74229892251978,95.31899673626324
ENSG00000109158,0.0,27.652344972504135
ENSG00000109171,76.9034738677516,73.47431483882505
ENSG00000109180,88.73787275897527,92.75718692716949
ENSG00000109184,80.65900657218224,73.4877274556266
ENSG00000109189,83.44883086690214,71.20311172709796
ENSG00000109193,15.898421782089686,25.184423481021145
ENSG00000109220,78.27603165377565,74.86475611391784
ENSG00000109255,0.0,46.886037465909595
ENSG00000109265,21.697143112621273,24.23212768811195
ENSG00000109270,89.41744534358654,88.07171279116555
ENSG00000109272,40.000894174453435,9.970045155809897
ENSG00000109320,85.67532525595743,88.52327089015067
ENSG00000109321,90.09701792819779,96.97769034738678
ENSG00000109323,86.52479098672151,90.57987213305316
ENSG00000109332,99.19524299190772,99.12817990790003
ENSG00000109339,75.54879957079626,83.63213662985649
ENSG00000109381,87.49049939643224,85.77815531810256
ENSG00000109390,91.59476013770286,94.97473957169044
ENSG00000109436,88.7959940984486,80.12250190012071
ENSG00000109445,88.89435328832656,88.00464970715787
ENSG00000109452,48.026109894040324,46.13493092502347
ENSG00000109458,68.28363213662986,65.04224974292484
ENSG00000109466,71.00192247507489,79.63964769526535
ENSG00000109472,0.0,26.35579201502213
ENSG00000109475,99.74963115303795,99.75857289757232
ENSG00000109501,0.0,41.0247239236375
ENSG00000109519,87.3921402065543,86.57397058166049
ENSG00000109534,51.11101175839406,59.89627576340144
ENSG00000109536,87.44131980149326,89.10001341261679
ENSG00000109572,82.79608351589395,85.28635936871284
ENSG00000109586,77.25667277685876,80.82442884606786
ENSG00000109606,93.28474985469664,94.07609424598739
ENSG00000109618,69.50865113783699,65.22108463361201
ENSG00000109654,71.7351455268923,53.48057405999911
ENSG00000109667,69.73219475119595,69.04368042205034
ENSG00000109670,87.47261590736353,92.85107524478026
ENSG00000109674,21.893861492377162,57.90226673223946
ENSG00000109680,67.24638977064426,56.45817498994054
ENSG00000109684,94.82720078687352,69.91997138641749
ENSG00000109685,59.64143604417222,75.77681405642241
ENSG00000109686,55.4924665802298,64.80529351276434
ENSG00000109689,80.60535610497608,80.07332230518173
ENSG00000109736,72.72320829793892,83.65002011892521
ENSG00000109738,0.0,30.13367908078866
ENSG00000109743,60.29865426744758,76.1926051772701
ENSG00000109756,75.06147449367371,79.17914785174588
ENSG00000109762,62.3910224884875,44.534358653373275
ENSG00000109771,50.26154602762999,35.22153172083873
ENSG00000109775,81.37434613493093,83.48012697277238
ENSG00000109787,93.21768677068896,91.62158537130594
ENSG00000109790,78.3520364823177,75.34761031877319
ENSG00000109794,29.516698707917914,11.01622926632986
ENSG00000109805,44.6595430768543,62.9319980328162
ENSG00000109814,58.85456252514866,71.35065051191486
ENSG00000109819,25.984709616846246,90.06572182232753
ENSG00000109832,30.303572226941476,41.66852953011133
ENSG00000109846,0.0,32.87432378056959
ENSG00000109854,80.60088523270889,74.35060580319221
ENSG00000109861,97.35771449009701,97.71985514373854
ENSG00000109881,45.59842625296196,54.54911253185496
ENSG00000109906,49.09911923816336,54.88889882416059
ENSG00000109911,85.6172039164841,82.0718022086109
ENSG00000109917,72.7321500424733,81.58894800375553
ENSG00000109919,95.587249072294,95.72584611257656
ENSG00000109920,92.22068225510796,93.1908615370859
ENSG00000109929,77.49809987928646,78.39227433272231
ENSG00000109943,81.34752090132785,62.131711896991106
ENSG00000109944,72.14199490320561,68.13162247954577
ENSG00000109956,43.10815040014307,51.848705682478645
ENSG00000109971,99.38749049939643,99.18183037510619
ENSG00000109991,17.77171726203782,18.782134394420353
ENSG00000110002,63.24048821925158,49.88152188491975
ENSG00000110011,91.38462914114544,83.1537532972683
ENSG00000110013,63.227075602450036,67.68453525282783
ENSG00000110025,55.30916081727545,54.20932623954934
ENSG00000110031,97.12970000447088,96.47695265346269
ENSG00000110042,63.78146376358027,51.169133097867395
ENSG00000110046,58.22864040774355,53.70858854562525
ENSG00000110047,55.54611704743595,56.89184959985694
ENSG00000110048,70.07645191576877,75.4325568918496
ENSG00000110057,75.6695131220101,68.5787097062637
ENSG00000110060,77.2074931819198,67.65771001922475
ENSG00000110063,75.25372200116243,68.42670004917959
ENSG00000110066,81.02114722582375,86.07770376000357
ENSG00000110074,64.54598292126794,62.72186703625877
ENSG00000110075,91.32650780167211,92.95390530692538
ENSG00000110077,98.0954084141816,98.22953458219699
ENSG00000110079,76.06742075378907,87.110475253722
ENSG00000110080,40.77435507667546,41.351097599141596
ENSG00000110090,79.26856529708947,83.16716591406984
ENSG00000110092,70.85438369025798,60.683149282425
ENSG00000110104,66.01689989716994,66.78141905485761
ENSG00000110107,71.40877185138821,56.167568292573876
ENSG00000110108,80.99879286448785,87.02105780837842
ENSG00000110171,58.47453838243841,21.99669155452229
ENSG00000110172,84.59337416730004,92.21174051057362
ENSG00000110195,0.0,47.91433808736084
ENSG00000110200,87.93311575088299,86.06429114320204
ENSG00000110203,20.870031743193096,39.77287968882729
ENSG00000110218,51.772700853936605,56.516296329413876
ENSG00000110237,0.0,40.10372423659856
ENSG00000110243,0.0,13.309786739392857
ENSG00000110245,0.0,52.65793356283811
ENSG00000110274,70.93485939106719,68.96320472124111
ENSG00000110315,85.96146108105691,88.43832431707426
ENSG00000110318,52.80547234765503,54.8441901014888
ENSG00000110321,98.64979657531184,98.27871417713597
ENSG00000110324,90.16408101220547,89.21625609156347
ENSG00000110328,0.0,9.169759019984799
ENSG00000110330,89.3190861537086,87.55309160817275
ENSG00000110344,90.39656637009881,92.4531676130013
ENSG00000110367,92.83319175571154,92.43975499619977
ENSG00000110375,0.0,51.16019135333304
ENSG00000110395,92.30562882818438,88.08959628023428
ENSG00000110400,17.98184825859525,21.871507131041266
ENSG00000110422,95.69455000670631,95.31005499172889
ENSG00000110427,20.615192023963875,17.13238252783118
ENSG00000110429,83.71261233066572,78.56216747887514
ENSG00000110435,73.41619349935172,74.77086779630706
ENSG00000110436,42.35704385925694,57.2450485089641
ENSG00000110442,93.16850717575,92.32798318952028
ENSG00000110446,60.902222023516785,49.42102204140028
ENSG00000110448,46.47024634506192,66.37904055081147
ENSG00000110455,60.048285420485534,52.845710198059635
ENSG00000110492,28.077077837886172,67.54146734027809
ENSG00000110497,45.97845039567219,47.382304287566505
ENSG00000110514,73.92140206554299,73.63079536817632
ENSG00000110536,94.08950686278892,93.08356060267357
ENSG00000110583,71.53395627486923,61.081056914203955
ENSG00000110619,70.69790316090669,80.39522510841866
ENSG00000110628,55.836723744802605,63.361201770465414
ENSG00000110651,68.67259802387446,79.16573523494434
ENSG00000110660,69.93338400321902,81.91085080699244
ENSG00000110665,71.77091250502973,70.24634506192157
ENSG00000110675,35.11870165869361,37.734161934993516
ENSG00000110693,44.88755756248044,27.522689676755935
ENSG00000110696,97.99257835203649,97.55890374212008
ENSG00000110697,42.75942236330308,49.555148209415655
ENSG00000110700,99.8032816202441,99.79433987570975
ENSG00000110711,88.63504269683014,91.81383287879466
ENSG00000110713,86.31465999016407,88.04935842982967
ENSG00000110717,92.50681808020745,93.76313318728484
ENSG00000110719,84.97339831001028,84.70514597397953
ENSG00000110721,73.01828586757276,76.33567308981982
ENSG00000110723,70.06303929896724,66.95131220101041
ENSG00000110756,93.87043412169714,88.02253319622658
ENSG00000110768,88.49644565654759,86.96293646890508
ENSG00000110777,56.11391782536773,54.75924352841239
ENSG00000110786,0.0,11.691330978673939
ENSG00000110801,88.68869316403631,92.69906558769617
ENSG00000110811,13.27401976125542,21.223230652300266
ENSG00000110841,49.45678901953771,63.61604148969464
ENSG00000110844,50.7578128492869,27.446684848213888
ENSG00000110848,62.13618276925828,76.84535252827827
ENSG00000110851,71.14499038762463,75.92882371350652
ENSG00000110852,94.81825904233916,89.64993070147986
ENSG00000110871,84.97786918227746,83.79308803147494
ENSG00000110876,92.34586667858899,90.05230920552599
ENSG00000110880,93.30710421603254,91.71100281664953
ENSG00000110888,78.05695891268385,61.83663432735727
ENSG00000110906,75.09277059954397,73.55479053963428
ENSG00000110911,81.35646264586221,74.32825144185631
ENSG00000110917,83.40859301649752,84.85715563106362
ENSG00000110921,40.841418160683155,43.286985290830245
ENSG00000110925,61.979702239907006,52.76523449725041
ENSG00000110931,60.85304242857782,71.99892699065587
ENSG00000110934,86.68127151607278,88.755756248044
ENSG00000110944,0.0,40.09031161979702
ENSG00000110955,99.15053426923592,99.12370903563286
ENSG00000110958,98.67662180891492,98.99852461215183
ENSG00000110975,14.709169759019986,9.786739392855546
ENSG00000110987,66.61599678097197,65.08248759332946
ENSG00000111011,91.88089596280234,94.63048240711764
ENSG00000111012,0.0,15.630169446058925
ENSG00000111052,0.0,52.90383153753297
ENSG00000111057,55.20633075513033,83.20293289220727
ENSG00000111058,25.935530021907272,39.504627352796525
ENSG00000111077,35.731211159297175,14.80752894889793
ENSG00000111110,73.66209147404659,57.00362140653642
ENSG00000111142,92.39504627352797,95.71243349577503
ENSG00000111144,97.25041355568472,97.16993785487549
ENSG00000111145,77.01524567443107,69.65171905038673
ENSG00000111181,21.402065542987437,19.54665355210802
ENSG00000111196,75.20454240622345,79.97943398757099
ENSG00000111203,67.15697232530067,70.48777216434927
ENSG00000111206,51.63410381365404,49.70715786649975
ENSG00000111215,47.31524120355882,36.31242455403049
ENSG00000111218,20.959449188536684,24.844637188715517
ENSG00000111224,82.80055438816113,79.15679349040998
ENSG00000111229,99.42772834980104,99.29807305405285
ENSG00000111231,74.25224661331426,92.48446371887155
ENSG00000111237,98.90016542227389,98.79733536012876
ENSG00000111247,70.29105378459337,74.66803773416193
ENSG00000111249,44.83390709527429,24.267894666249383
ENSG00000111252,95.17145795144633,96.03880717127912
ENSG00000111261,60.2941833951804,55.62659274824519
ENSG00000111262,13.967004962668216,0.7063978182143337
ENSG00000111266,59.91415925247016,56.54312156301694
ENSG00000111269,73.08087807931327,68.46246702731703
ENSG00000111271,64.65328385568024,59.59225644923325
ENSG00000111275,97.06263692046319,97.5365493807842
ENSG00000111276,70.73814101131131,76.07636249832342
ENSG00000111300,91.87195421826799,91.00460499843518
ENSG00000111305,67.10332185809452,66.1778512987884
ENSG00000111319,46.125989180489114,49.175124066705415
ENSG00000111321,72.11069879733536,75.89305673536907
ENSG00000111325,59.274824518263515,47.92775070416238
ENSG00000111328,93.10144409174231,89.28331917557115
ENSG00000111331,65.21214288907767,67.03625877408682
ENSG00000111335,80.80207448473196,84.05239862297135
ENSG00000111339,48.0752894889793,29.852014127956366
ENSG00000111341,31.6180086734922,66.86636562793402
ENSG00000111344,36.415254616175616,22.157642956140744
ENSG00000111348,99.64233021862566,99.60656324048823
ENSG00000111358,79.77377386328072,76.73805159386596
ENSG00000111361,91.24603210086289,93.24004113202486
ENSG00000111364,76.57262931998032,75.36996468010909
ENSG00000111371,97.2548844279519,95.37711807573658
ENSG00000111412,69.43264630929494,63.772522019045915
ENSG00000111424,52.42544820494478,57.16904368042205
ENSG00000111432,14.306791254973843,9.308356060267359
ENSG00000111445,61.492377162784464,69.159923100997
ENSG00000111450,58.53265972191174,66.3700988062771
ENSG00000111452,58.33594134215585,52.41203558814325
ENSG00000111481,92.88237135065052,92.90919658425358
ENSG00000111490,33.54048374837931,42.920373764921536
ENSG00000111530,94.33093396521662,93.26239549336076
ENSG00000111537,0.0,14.177135959225645
ENSG00000111540,75.26713461796396,74.65015424509322
ENSG00000111554,70.8454419457236,71.33723789511333
ENSG00000111581,86.82433942862252,86.73492198327894
ENSG00000111596,95.52018598828631,98.22059283766262
ENSG00000111602,61.39401797290651,71.09133992041848
ENSG00000111605,93.02096839093306,89.75276076362498
ENSG00000111615,89.26990655876962,91.56793490409979
ENSG00000111639,96.32941386864577,96.409889569455
ENSG00000111640,99.54844190101488,99.70045155809899
ENSG00000111641,70.14798587204363,69.64277730585238
ENSG00000111642,82.7424330486878,87.49944114096661
ENSG00000111644,59.954397102874765,58.14369383466714
ENSG00000111647,94.58130281217866,93.1237984530782
ENSG00000111652,73.2910090758707,73.59949926230608
ENSG00000111653,81.31175392319041,76.53239146957571
ENSG00000111665,34.18876022712031,54.11543792193857
ENSG00000111666,79.92578352036482,81.08373943756428
ENSG00000111667,51.857647427013006,53.21679259623553
ENSG00000111669,98.99405373988465,99.01640810122055
ENSG00000111670,87.584387714043,84.79456341932311
ENSG00000111671,45.88009120579425,39.46438950239192
ENSG00000111674,59.85156704072965,46.005275629275275
ENSG00000111676,39.12013233781911,21.603254795010507
ENSG00000111678,75.51750346492601,76.1031877319265
ENSG00000111679,92.78401216077256,94.32199222068226
ENSG00000111684,58.957392587293775,62.408905977556216
ENSG00000111696,76.21943041087316,84.33853444807082
ENSG00000111701,0.0,7.6362498323422905
ENSG00000111704,52.58639960656324,57.68766486341485
ENSG00000111707,74.36401841999374,75.1732463003532
ENSG00000111711,77.3550319667367,85.72003397862923
ENSG00000111716,99.3070147985872,99.47243707247284
ENSG00000111725,71.9944561183887,76.80958555014084
ENSG00000111726,86.21182992801896,79.4116332096392
ENSG00000111727,63.91111905932847,70.76943711718157
ENSG00000111728,41.48969463942415,39.61639915947601
ENSG00000111729,98.17588411499084,98.27424330486878
ENSG00000111731,88.31313989359325,83.28787946528368
ENSG00000111732,34.9264541512049,40.44351052890419
ENSG00000111737,51.28537577681406,44.225868466937904
ENSG00000111752,66.07502123664327,65.3775651629633
ENSG00000111775,96.28470514597399,97.66173380426521
ENSG00000111780,25.74775338668574,30.790897304064025
ENSG00000111783,26.279787186480082,17.59288237135065
ENSG00000111785,55.25998122233647,62.18983323646443
ENSG00000111786,89.13130951848706,89.18495998569321
ENSG00000111788,32.807260696561904,18.91178969016855
ENSG00000111790,88.63057182456298,86.68574238833997
ENSG00000111796,0.0,30.8177225376671
ENSG00000111799,20.820852148254122,47.203469396879335
ENSG00000111801,71.3238252783118,71.8424464613046
ENSG00000111802,63.025886350426966,74.47131935440603
ENSG00000111816,92.83766262797872,93.74972057048329
ENSG00000111817,90.35185764742701,81.56659364241963
ENSG00000111832,91.15661465551929,90.83918272454956
ENSG00000111834,25.76563687575446,7.511065408861269
ENSG00000111837,31.094916618232215,50.20789556042384
ENSG00000111843,97.59467072025753,95.42629767067555
ENSG00000111845,85.60379129968257,88.10747976930298
ENSG00000111846,67.23297715384271,73.47878571109223
ENSG00000111850,69.04368042205034,81.226807350114
ENSG00000111859,88.16560110877633,81.65154021549604
ENSG00000111860,86.59632494299639,86.30571824562972
ENSG00000111863,22.17999731747664,53.27491393570886
ENSG00000111875,90.83918272454956,88.83176107658605
ENSG00000111877,71.76197076049537,77.3550319667367
ENSG00000111879,0.0,32.81620244109626
ENSG00000111880,74.62332901149014,80.01520096570842
ENSG00000111885,73.7023293244512,74.68145035096347
ENSG00000111886,31.846023159118342,53.58340412214423
ENSG00000111897,90.69164393973264,94.67519112978943
ENSG00000111906,84.29382572539903,88.10300889703582
ENSG00000111907,47.41360039343676,54.76818527294676
ENSG00000111911,82.59042339160371,76.26413913354494
ENSG00000111912,89.9450082711137,86.8735190235615
ENSG00000111913,96.08351589395092,95.45312290427862
ENSG00000111961,25.16653999195243,26.914651048419547
ENSG00000111962,45.34805740599991,51.06183216345509
ENSG00000111981,33.379532346760854,38.766933428711944
ENSG00000112029,77.13148835337775,71.88715518397639
ENSG00000112031,86.63209192113382,81.69624893816784
ENSG00000112033,40.3988018062324,42.848839808646666
ENSG00000112038,62.58326999597621,66.18232217105557
ENSG00000112039,36.47337595564895,40.2244377878124
ENSG00000112041,0.0,4.8061876872177764
ENSG00000112053,42.98743684892923,50.83381767782894
ENSG00000112062,85.04046139401797,87.89734877274556
ENSG00000112077,29.243975499619978,47.596906156391114
ENSG00000112078,91.59923100997005,85.01363616041489
ENSG00000112079,84.40112665981133,85.64402915008719
ENSG00000112081,99.20418473644207,99.57973800688514
ENSG00000112096,97.85398131175393,98.68109268118211
ENSG00000112110,86.86010640675997,85.93016497518666
ENSG00000112118,69.32981624714982,90.61563911119059
ENSG00000112130,77.76635221531721,68.55188447266062
ENSG00000112137,91.15214378325211,97.47395716904367
ENSG00000112139,18.089149193007557,7.8508517011668975
ENSG00000112144,63.401439620870036,59.44471766441632
ENSG00000112146,82.97491840658112,84.24464613046005
ENSG00000112149,87.19095095453123,90.19090624580855
ENSG00000112159,86.70809674967586,89.06424643447937
ENSG00000112164,28.045781732015918,11.047525372200116
ENSG00000112167,70.84097107345643,58.054276389323554
ENSG00000112175,0.0,49.15276970536952
ENSG00000112182,64.04524522734386,64.76505566235973
ENSG00000112186,0.0,16.78812536325837
ENSG00000112195,62.65480395225108,54.50440380918317
