gen_name,cardiac non-myocyte and cardiomyocyte
ENSMUSG00000046449,31.520459575269577
ENSMUSG00000046450,68.23468474831662
ENSMUSG00000046456,31.737062673635634
ENSMUSG00000046470,88.47294815651928
ENSMUSG00000046480,28.469181146112916
ENSMUSG00000046487,9.483448698027027
ENSMUSG00000046490,7.430428026557423
ENSMUSG00000046491,86.23628572773933
ENSMUSG00000046516,95.18764420586712
ENSMUSG00000046519,63.25752224890522
ENSMUSG00000046523,7.312708951358478
ENSMUSG00000046532,89.22635023779253
ENSMUSG00000046541,33.45576117154024
ENSMUSG00000046546,89.2310590008005
ENSMUSG00000046550,25.77576870556105
ENSMUSG00000046556,48.94759146772143
ENSMUSG00000046561,50.14361727174271
ENSMUSG00000046562,73.66388849649196
ENSMUSG00000046567,63.897914017987475
ENSMUSG00000046572,42.06337995008711
ENSMUSG00000046573,47.57263266939775
ENSMUSG00000046574,58.52521542590762
ENSMUSG00000046580,16.0380468051043
ENSMUSG00000046585,2.594528417384753
ENSMUSG00000046589,68.81386259829543
ENSMUSG00000046591,77.87823138861421
ENSMUSG00000046593,32.64585393417149
ENSMUSG00000046598,27.56038988557706
ENSMUSG00000046603,51.42440080990723
ENSMUSG00000046605,39.17219946320102
ENSMUSG00000046607,29.61811932005462
ENSMUSG00000046610,13.90497716249941
ENSMUSG00000046613,7.402175448509676
ENSMUSG00000046618,60.036728351462074
ENSMUSG00000046620,25.76164241653718
ENSMUSG00000046623,16.306446296557894
ENSMUSG00000046636,22.832791825587417
ENSMUSG00000046637,18.029853557470453
ENSMUSG00000046650,15.929745255921269
ENSMUSG00000046652,4.586335169750906
ENSMUSG00000046658,70.87630079578095
ENSMUSG00000046667,48.2695295945755
ENSMUSG00000046668,82.01723407260913
ENSMUSG00000046671,86.51410274520883
ENSMUSG00000046675,74.03117201111267
ENSMUSG00000046678,41.93153458586429
ENSMUSG00000046679,77.53449168903329
ENSMUSG00000046687,23.393134623534397
ENSMUSG00000046688,73.54146065828508
ENSMUSG00000046691,72.69859207986062
ENSMUSG00000046694,35.38164524179498
ENSMUSG00000046699,15.152799359608233
ENSMUSG00000046707,63.488251636295146
ENSMUSG00000046709,22.95521966379432
ENSMUSG00000046711,52.77581579319113
ENSMUSG00000046714,60.46522578518623
ENSMUSG00000046718,97.42901539765504
ENSMUSG00000046719,21.467250553279655
ENSMUSG00000046721,59.58468710269812
ENSMUSG00000046722,84.68710269812121
ENSMUSG00000046727,84.24918773838112
ENSMUSG00000046731,68.94570796251824
ENSMUSG00000046733,44.42717898008193
ENSMUSG00000046743,45.84922540848519
ENSMUSG00000046747,37.10505250270754
ENSMUSG00000046748,4.261430522201818
ENSMUSG00000046750,1.2289871450769883
ENSMUSG00000046753,68.25822856335641
ENSMUSG00000046756,85.03555116071007
ENSMUSG00000046761,17.464801996515515
ENSMUSG00000046768,97.24066487733673
ENSMUSG00000046774,21.570843339454726
ENSMUSG00000046782,4.167255262042661
ENSMUSG00000046785,59.344540189292275
ENSMUSG00000046791,51.71634411640063
ENSMUSG00000046792,71.99227762866694
ENSMUSG00000046794,46.72505532796534
ENSMUSG00000046798,45.97636200970005
ENSMUSG00000046805,77.65221076423224
ENSMUSG00000046806,69.93454819418939
ENSMUSG00000046807,28.864717238781374
ENSMUSG00000046808,56.90540095117013
ENSMUSG00000046811,13.834345717380044
ENSMUSG00000046814,29.236709516410038
ENSMUSG00000046818,49.394923953477424
ENSMUSG00000046822,62.37227480340914
ENSMUSG00000046826,25.40848519094034
ENSMUSG00000046828,29.655789424118282
ENSMUSG00000046834,24.93760889014456
ENSMUSG00000046836,79.42270565522436
ENSMUSG00000046841,90.33761830767058
ENSMUSG00000046844,10.227433253284362
ENSMUSG00000046854,9.149126524462025
ENSMUSG00000046856,27.805245561990866
ENSMUSG00000046861,56.189668973960536
ENSMUSG00000046862,57.21617930969535
ENSMUSG00000046865,89.00974713942648
ENSMUSG00000046873,92.24937608890144
ENSMUSG00000046876,78.87178038329331
ENSMUSG00000046879,73.39548900503837
ENSMUSG00000046881,67.85798370767999
ENSMUSG00000046897,73.44257663511794
ENSMUSG00000046908,43.54664029759382
ENSMUSG00000046909,52.76168950416725
ENSMUSG00000046916,86.7966285256863
ENSMUSG00000046924,36.77073032914254
ENSMUSG00000046942,5.367989829071903
ENSMUSG00000046947,62.80077223713331
ENSMUSG00000046949,69.91571314215756
ENSMUSG00000046952,8.885435796016386
ENSMUSG00000046958,18.514856147290107
ENSMUSG00000046959,18.882139661910816
ENSMUSG00000046961,17.8462118001601
ENSMUSG00000046962,58.270942223477896
ENSMUSG00000046982,73.69684983754767
ENSMUSG00000046985,58.172058200310786
ENSMUSG00000046991,31.05429203748175
ENSMUSG00000046993,20.92103404435655
ENSMUSG00000046994,41.305269105805905
ENSMUSG00000046997,36.67655506898338
ENSMUSG00000046999,37.37816075716909
ENSMUSG00000047003,40.434147949333706
ENSMUSG00000047013,4.624005273814569
ENSMUSG00000047022,48.15181051937656
ENSMUSG00000047025,3.5645335970240617
ENSMUSG00000047030,50.8028440928568
ENSMUSG00000047031,15.1339643075764
ENSMUSG00000047033,25.8369826246645
ENSMUSG00000047034,6.333286245703254
ENSMUSG00000047036,83.24622121768611
ENSMUSG00000047037,61.8872722135895
ENSMUSG00000047040,27.696944012807833
ENSMUSG00000047044,71.8415972124123
ENSMUSG00000047045,60.008475773414325
ENSMUSG00000047048,39.699580920092295
ENSMUSG00000047050,38.771954607524606
ENSMUSG00000047067,49.324292508358056
ENSMUSG00000047084,71.57790648396666
ENSMUSG00000047085,30.11253943589019
ENSMUSG00000047090,65.58835993784433
ENSMUSG00000047098,61.16212271036399
ENSMUSG00000047104,22.649150068277063
ENSMUSG00000047108,2.3685077930027783
ENSMUSG00000047115,37.92437726609219
ENSMUSG00000047117,19.870979893581957
ENSMUSG00000047123,49.927014173376655
ENSMUSG00000047126,93.00748693318265
ENSMUSG00000047129,9.50228375005886
ENSMUSG00000047139,73.51791684324527
ENSMUSG00000047141,51.269011630644634
ENSMUSG00000047143,28.56335640627207
ENSMUSG00000047146,53.64222818665536
ENSMUSG00000047150,16.862080331496916
ENSMUSG00000047153,61.60474643311203
ENSMUSG00000047155,73.12708951358479
ENSMUSG00000047171,13.749587983236802
ENSMUSG00000047180,73.5367518952771
ENSMUSG00000047181,53.73640344681452
ENSMUSG00000047182,44.33300371992278
ENSMUSG00000047187,97.4996468427744
ENSMUSG00000047189,2.764043885671234
ENSMUSG00000047193,53.95771530818854
ENSMUSG00000047197,8.282714130997787
ENSMUSG00000047205,48.77807599943495
ENSMUSG00000047213,72.91990394123464
ENSMUSG00000047215,99.51970617318831
ENSMUSG00000047216,58.285068512501766
ENSMUSG00000047220,45.52902952394406
ENSMUSG00000047221,41.714931487498234
ENSMUSG00000047227,38.88967368272355
ENSMUSG00000047230,3.1784150303715215
ENSMUSG00000047238,81.40038611856664
ENSMUSG00000047242,57.78593963365823
ENSMUSG00000047246,45.36422281866553
ENSMUSG00000047248,55.05014832603475
ENSMUSG00000047250,82.8695201770495
ENSMUSG00000047257,11.550595658520507
ENSMUSG00000047259,4.350897019353016
ENSMUSG00000047260,85.9820125253096
ENSMUSG00000047261,36.337524132410415
ENSMUSG00000047264,65.28699910533503
ENSMUSG00000047281,39.11569430710553
ENSMUSG00000047284,49.79987757216179
ENSMUSG00000047298,28.450346094081088
ENSMUSG00000047307,31.991335876065357
ENSMUSG00000047330,57.851862315769644
ENSMUSG00000047342,39.36054998351933
ENSMUSG00000047343,12.675990017422423
ENSMUSG00000047344,41.97862221594387
ENSMUSG00000047347,31.586382257380986
ENSMUSG00000047352,36.926119508405144
ENSMUSG00000047361,26.22310119131704
ENSMUSG00000047363,30.44215284644724
ENSMUSG00000047368,71.75683947826906
ENSMUSG00000047369,19.202335546451945
ENSMUSG00000047370,21.90987427602769
ENSMUSG00000047371,62.278099543249986
ENSMUSG00000047379,68.63963836700098
ENSMUSG00000047388,53.31261477609832
ENSMUSG00000047394,35.75363751942365
ENSMUSG00000047407,80.83062579460376
ENSMUSG00000047409,64.2981588736639
ENSMUSG00000047412,66.31821820407778
ENSMUSG00000047414,58.70414842021001
ENSMUSG00000047415,29.632245609078495
ENSMUSG00000047417,77.13895559636484
ENSMUSG00000047419,42.63784903705796
ENSMUSG00000047420,45.65616612515892
ENSMUSG00000047423,71.0034373969958
ENSMUSG00000047428,21.77332014879691
ENSMUSG00000047434,64.3075763996798
ENSMUSG00000047443,9.205631680557518
ENSMUSG00000047446,91.99039412346377
ENSMUSG00000047454,62.20275933512266
ENSMUSG00000047459,97.35838395253566
ENSMUSG00000047462,24.447897537316944
ENSMUSG00000047466,54.847671516692564
ENSMUSG00000047473,52.99241889155719
ENSMUSG00000047496,46.8521919291802
ENSMUSG00000047497,62.22630315016245
ENSMUSG00000047502,25.756933653529217
ENSMUSG00000047507,19.73442576635118
ENSMUSG00000047509,11.800160097942271
ENSMUSG00000047511,44.766209916654894
ENSMUSG00000047514,83.77360267457739
ENSMUSG00000047515,30.922446673258936
ENSMUSG00000047518,2.585110891368837
ENSMUSG00000047528,10.552337900833452
ENSMUSG00000047534,35.51819936902575
ENSMUSG00000047539,66.6619579036587
ENSMUSG00000047547,94.37302820549041
ENSMUSG00000047554,75.9382210293356
ENSMUSG00000047557,80.12902010641805
ENSMUSG00000047562,3.6257475161275137
ENSMUSG00000047565,24.25012949098272
ENSMUSG00000047583,43.39125111833121
ENSMUSG00000047586,21.081131986627113
ENSMUSG00000047591,25.521495503131327
ENSMUSG00000047592,37.236897866930356
ENSMUSG00000047594,97.95639685454631
ENSMUSG00000047603,46.461364599519705
ENSMUSG00000047604,52.53096011677732
ENSMUSG00000047613,78.10425201299618
ENSMUSG00000047617,78.64105099590337
ENSMUSG00000047619,15.030371521401328
ENSMUSG00000047631,9.704760559401045
ENSMUSG00000047632,51.65983896030512
ENSMUSG00000047635,60.40401186608278
ENSMUSG00000047638,36.94495456043697
ENSMUSG00000047641,6.6534821302443845
ENSMUSG00000047642,0.9135000235438151
ENSMUSG00000047643,22.13589490040966
ENSMUSG00000047648,64.67485991430051
ENSMUSG00000047649,59.490511842538965
ENSMUSG00000047654,22.898714507698827
ENSMUSG00000047655,14.460611197438434
ENSMUSG00000047656,44.17290577765221
ENSMUSG00000047657,26.47737439374676
ENSMUSG00000047658,28.11602392051608
ENSMUSG00000047669,54.31558129679333
ENSMUSG00000047671,23.699204219051655
ENSMUSG00000047675,99.77868813862598
ENSMUSG00000047676,67.28351462070914
ENSMUSG00000047678,17.17285869002213
ENSMUSG00000047686,35.909026698686255
ENSMUSG00000047694,71.49785751283137
ENSMUSG00000047696,39.57244431887743
ENSMUSG00000047702,36.483495785657105
ENSMUSG00000047710,54.49451429109573
ENSMUSG00000047712,48.73569713236333
ENSMUSG00000047714,96.72270094646136
ENSMUSG00000047719,43.05692894476621
ENSMUSG00000047721,91.43005132551679
ENSMUSG00000047730,26.072420775062394
ENSMUSG00000047731,80.18552526251354
ENSMUSG00000047733,5.669350661581203
ENSMUSG00000047735,77.5109478739935
ENSMUSG00000047746,35.9043179356783
ENSMUSG00000047747,64.72194754438009
ENSMUSG00000047749,41.55954230823563
ENSMUSG00000047751,13.490606017799125
ENSMUSG00000047757,35.50407308000189
ENSMUSG00000047759,50.28017139897349
ENSMUSG00000047766,56.57107877760512
ENSMUSG00000047767,69.71794509582332
ENSMUSG00000047777,50.24721005791779
ENSMUSG00000047786,44.74737486462306
ENSMUSG00000047787,30.18317088100956
ENSMUSG00000047789,77.85939633658238
ENSMUSG00000047793,53.23727456797099
ENSMUSG00000047798,45.53844704995997
ENSMUSG00000047804,57.23972312473513
ENSMUSG00000047810,39.77021236521166
ENSMUSG00000047819,21.311861374017045
ENSMUSG00000047821,52.45561990865
ENSMUSG00000047822,24.626830531619344
ENSMUSG00000047824,58.77948862833734
ENSMUSG00000047832,60.08381598154165
ENSMUSG00000047841,4.073080001883505
ENSMUSG00000047842,31.812402881762964
ENSMUSG00000047843,96.93459528181947
ENSMUSG00000047844,43.928050101238405
ENSMUSG00000047854,32.13259876630409
ENSMUSG00000047866,77.52036540000941
ENSMUSG00000047867,93.1817111644771
ENSMUSG00000047875,50.204831190846164
ENSMUSG00000047878,67.83914865564816
ENSMUSG00000047879,84.16913876724584
ENSMUSG00000047880,37.17097518481895
ENSMUSG00000047881,81.29679333239159
ENSMUSG00000047884,22.72449027640439
ENSMUSG00000047888,88.20925742807364
ENSMUSG00000047898,17.912134482271508
ENSMUSG00000047904,11.475255450393181
ENSMUSG00000047905,20.106418043979847
ENSMUSG00000047907,92.69199981164948
ENSMUSG00000047909,62.03324386683619
ENSMUSG00000047910,40.184583509911945
ENSMUSG00000047911,23.501436172717426
ENSMUSG00000047921,71.58732400998258
ENSMUSG00000047945,94.44365965060979
ENSMUSG00000047953,18.722041719640252
ENSMUSG00000047959,14.987992654329707
ENSMUSG00000047963,76.07477515656636
ENSMUSG00000047965,59.62235720676179
ENSMUSG00000047976,75.6133163817865
ENSMUSG00000047977,35.93257051372604
ENSMUSG00000047986,5.222018175825211
ENSMUSG00000047988,10.637095634976692
ENSMUSG00000047989,67.49540895606724
ENSMUSG00000047990,10.59942553091303
ENSMUSG00000047992,20.31360361632999
ENSMUSG00000047996,60.064980929509815
ENSMUSG00000048000,83.09554080143147
ENSMUSG00000048001,16.499505579884165
ENSMUSG00000048004,21.08584074963507
ENSMUSG00000048007,67.5895842162264
ENSMUSG00000048012,23.661534114987994
ENSMUSG00000048022,5.645806846541414
ENSMUSG00000048027,85.30395065216368
ENSMUSG00000048029,6.648773367236426
ENSMUSG00000048031,19.748552055375054
ENSMUSG00000048038,9.37043838583604
ENSMUSG00000048039,61.62829024815181
ENSMUSG00000048040,37.28398549700994
ENSMUSG00000048047,44.38009135000235
ENSMUSG00000048058,64.9997645618496
ENSMUSG00000048065,20.939869096388378
ENSMUSG00000048070,32.26444413052691
ENSMUSG00000048076,98.46965202241371
ENSMUSG00000048078,26.97179450958233
ENSMUSG00000048080,88.94382445731507
ENSMUSG00000048087,48.00583886612987
ENSMUSG00000048096,71.76154824127701
ENSMUSG00000048100,77.83585252154259
ENSMUSG00000048106,66.88797852804068
ENSMUSG00000048108,53.68931581673494
ENSMUSG00000048109,60.38988557705891
ENSMUSG00000048118,82.96369543720864
ENSMUSG00000048120,80.92480105476292
ENSMUSG00000048126,94.9333710034374
ENSMUSG00000048138,3.856476903517446
ENSMUSG00000048142,29.038941470075812
ENSMUSG00000048148,9.054951264302867
ENSMUSG00000048154,72.1994632010171
ENSMUSG00000048163,84.75302538023261
ENSMUSG00000048164,24.20304186090314
ENSMUSG00000048170,82.11611809577623
ENSMUSG00000048174,34.976691623110604
ENSMUSG00000048175,65.80967179921835
ENSMUSG00000048186,45.85864293450111
ENSMUSG00000048188,25.582709422234778
ENSMUSG00000048191,9.15854405047794
ENSMUSG00000048200,85.65239911475255
ENSMUSG00000048216,36.441116918585486
ENSMUSG00000048218,60.361632999011164
ENSMUSG00000048222,88.86377548617979
ENSMUSG00000048230,25.559165607194988
ENSMUSG00000048232,41.639591279370904
ENSMUSG00000048234,81.9748552055375
ENSMUSG00000048240,25.87936149173612
ENSMUSG00000048249,78.67872109996704
ENSMUSG00000048251,35.92786175071809
ENSMUSG00000048261,0.23072938738993268
ENSMUSG00000048264,56.919527240194
ENSMUSG00000048271,70.62673635635919
ENSMUSG00000048277,90.70490182229129
ENSMUSG00000048279,47.19122286575317
ENSMUSG00000048280,60.76658661769553
ENSMUSG00000048281,20.770353628101898
ENSMUSG00000048284,4.7746856900692185
ENSMUSG00000048285,77.30847106465131
ENSMUSG00000048307,82.59170315957998
ENSMUSG00000048310,56.0484060837218
ENSMUSG00000048327,39.92089278146631
ENSMUSG00000048329,19.913358760653576
ENSMUSG00000048330,42.06808871309507
ENSMUSG00000048332,98.30955408014314
ENSMUSG00000048334,28.794085793662006
ENSMUSG00000048337,27.202523896972263
ENSMUSG00000048347,30.225549748081175
ENSMUSG00000048349,5.207891886801337
ENSMUSG00000048351,54.626359655318545
ENSMUSG00000048355,25.125959410462873
ENSMUSG00000048368,70.81979563968545
ENSMUSG00000048371,46.81452182511654
ENSMUSG00000048373,16.97979940669586
ENSMUSG00000048376,92.92743796204736
ENSMUSG00000048379,68.39007392757922
ENSMUSG00000048387,73.28718745585535
ENSMUSG00000048388,58.873663888496495
ENSMUSG00000048399,11.45642039836135
ENSMUSG00000048402,43.37241606629939
ENSMUSG00000048406,42.88741347647973
ENSMUSG00000048410,49.34312756038989
ENSMUSG00000048416,51.91882092574281
ENSMUSG00000048424,33.77595705608137
ENSMUSG00000048429,68.65376465602486
ENSMUSG00000048439,43.942176390262276
ENSMUSG00000048440,59.052596882798895
ENSMUSG00000048442,46.01874087677167
ENSMUSG00000048445,34.38809624711588
ENSMUSG00000048450,75.50501483260348
ENSMUSG00000048458,50.223666242878
ENSMUSG00000048478,38.31991335876065
ENSMUSG00000048480,20.1676319630833
ENSMUSG00000048481,58.15793191128691
ENSMUSG00000048482,46.2165089231059
ENSMUSG00000048483,6.064886754249659
ENSMUSG00000048485,11.409332768281773
ENSMUSG00000048486,50.3460940810849
ENSMUSG00000048489,91.59014926778735
ENSMUSG00000048490,89.43353581014267
ENSMUSG00000048495,62.48057635259217
ENSMUSG00000048497,65.10806611103264
ENSMUSG00000048498,28.878843527805248
ENSMUSG00000048502,20.72326599802232
ENSMUSG00000048503,48.514385270989315
ENSMUSG00000048520,32.61289259311579
ENSMUSG00000048521,46.32481047228893
ENSMUSG00000048534,50.58624099449075
ENSMUSG00000048537,84.68239393511324
ENSMUSG00000048538,9.257428073645054
ENSMUSG00000048546,87.14507698827518
ENSMUSG00000048550,41.68197014644253
ENSMUSG00000048572,38.23044686160946
ENSMUSG00000048574,11.013796675613316
ENSMUSG00000048578,87.02735791307623
ENSMUSG00000048581,57.90836747186514
ENSMUSG00000048582,28.987145076988273
ENSMUSG00000048583,52.71460187408768
ENSMUSG00000048592,1.4126289023873428
ENSMUSG00000048600,18.65141027452088
ENSMUSG00000048602,20.087582991948018
ENSMUSG00000048612,67.96628525686302
ENSMUSG00000048616,31.16730234967274
ENSMUSG00000048620,62.28751706926591
ENSMUSG00000048621,67.60371050525026
ENSMUSG00000048636,27.405000706314453
ENSMUSG00000048644,33.507557564627774
ENSMUSG00000048647,27.254320290059802
ENSMUSG00000048652,33.493431275603896
ENSMUSG00000048655,19.51311390497716
ENSMUSG00000048661,49.68686725997081
ENSMUSG00000048668,64.90558930169044
ENSMUSG00000048677,49.47968168762066
ENSMUSG00000048696,44.827423835758346
ENSMUSG00000048697,48.4484625888779
ENSMUSG00000048699,4.944201158355701
ENSMUSG00000048701,74.39374676272543
ENSMUSG00000048706,55.01247822197109
ENSMUSG00000048707,45.788011489381745
ENSMUSG00000048720,55.18199369025757
ENSMUSG00000048728,29.330884776569192
ENSMUSG00000048731,89.55596364834958
ENSMUSG00000048732,34.04906531054292
ENSMUSG00000048747,32.3774544427179
ENSMUSG00000048755,57.206761783679426
ENSMUSG00000048756,80.02542732024297
ENSMUSG00000048758,99.19951028864718
ENSMUSG00000048763,30.008946649715117
ENSMUSG00000048772,52.742854452135425
ENSMUSG00000048776,64.01092433017847
ENSMUSG00000048779,84.70593775015304
ENSMUSG00000048782,35.970240617789706
ENSMUSG00000048787,64.47238310495833
ENSMUSG00000048794,26.33611150350803
ENSMUSG00000048796,40.27875877007111
ENSMUSG00000048799,62.4005273814569
ENSMUSG00000048806,28.16311155059566
ENSMUSG00000048807,67.61312803126619
ENSMUSG00000048814,36.72364269906296
ENSMUSG00000048826,52.27197815133964
ENSMUSG00000048827,10.020247680934219
ENSMUSG00000048832,68.6255120779771
ENSMUSG00000048833,57.80006592268211
ENSMUSG00000048834,10.444036351650421
ENSMUSG00000048852,33.76653953006545
ENSMUSG00000048856,40.16103969487216
ENSMUSG00000048865,68.93158167349436
ENSMUSG00000048874,86.7636671846306
ENSMUSG00000048878,75.82991948015257
ENSMUSG00000048895,32.94250600367283
ENSMUSG00000048897,53.78819983990206
ENSMUSG00000048899,11.77661628290248
ENSMUSG00000048905,27.155436266892686
ENSMUSG00000048911,44.620238263408204
ENSMUSG00000048915,63.733107312708945
ENSMUSG00000048916,10.114422941093375
ENSMUSG00000048920,63.62009700051796
ENSMUSG00000048921,40.90973301313745
ENSMUSG00000048922,34.92960399303103
ENSMUSG00000048924,35.18858595846871
ENSMUSG00000048930,76.64453548052926
ENSMUSG00000048938,8.946649715119838
ENSMUSG00000048949,29.599284268022792
ENSMUSG00000048960,92.37651269011631
ENSMUSG00000048965,53.93888025615671
ENSMUSG00000048967,47.68093421858078
ENSMUSG00000048970,79.57338607147902
ENSMUSG00000048988,23.934642369449545
ENSMUSG00000048997,39.431181428638695
ENSMUSG00000049001,30.752931204972455
ENSMUSG00000049010,5.772943447756274
ENSMUSG00000049028,3.357348024673918
ENSMUSG00000049036,35.73951123039977
ENSMUSG00000049037,79.90770824504403
ENSMUSG00000049038,48.63681310919621
ENSMUSG00000049041,42.58134388096247
ENSMUSG00000049044,56.98074115929745
ENSMUSG00000049047,87.28633987851391
ENSMUSG00000049076,80.04897113528277
ENSMUSG00000049086,87.42760276875265
ENSMUSG00000049090,69.75561519988699
ENSMUSG00000049091,73.03762301643359
ENSMUSG00000049092,36.52116588972077
ENSMUSG00000049093,7.45868060460517
ENSMUSG00000049097,23.652116588972078
ENSMUSG00000049098,3.168997504355606
ENSMUSG00000049100,12.577105994255309
ENSMUSG00000049103,69.99105335028489
ENSMUSG00000049106,51.047699769270615
ENSMUSG00000049107,66.67608419268258
ENSMUSG00000049109,28.63398785139144
ENSMUSG00000049112,20.82685878419739
ENSMUSG00000049115,42.807364505344445
ENSMUSG00000049119,55.2902952394406
ENSMUSG00000049122,30.5692894476621
ENSMUSG00000049123,2.274332532843622
ENSMUSG00000049124,50.529735838395254
ENSMUSG00000049130,94.52370862174507
ENSMUSG00000049134,46.89457079625182
ENSMUSG00000049148,37.853745820972826
ENSMUSG00000049160,6.917172858690022
ENSMUSG00000049164,50.38847294815652
ENSMUSG00000049173,37.86316334698875
ENSMUSG00000049176,9.26213683665301
ENSMUSG00000049184,43.19819183500495
ENSMUSG00000049191,41.00390827329661
ENSMUSG00000049202,5.791778499788106
ENSMUSG00000049225,56.36860196826293
ENSMUSG00000049230,30.211423459057308
ENSMUSG00000049232,72.76451476197204
ENSMUSG00000049233,25.01765786127984
ENSMUSG00000049235,35.19329472147667
ENSMUSG00000049241,21.39191034515233
ENSMUSG00000049252,15.52008287422894
ENSMUSG00000049265,42.3553232565805
ENSMUSG00000049280,43.95630267928615
ENSMUSG00000049281,35.777181334463435
ENSMUSG00000049285,44.7097047605594
ENSMUSG00000049287,37.265150444978104
ENSMUSG00000049288,81.65936808400434
ENSMUSG00000049291,6.159062014408815
ENSMUSG00000049295,61.0161510571173
ENSMUSG00000049299,84.31511042049253
ENSMUSG00000049300,52.38969722653859
ENSMUSG00000049303,41.73847530253803
ENSMUSG00000049305,68.43245279465084
ENSMUSG00000049307,32.69765032725903
ENSMUSG00000049313,56.15199886989688
ENSMUSG00000049314,9.040824975278994
ENSMUSG00000049321,43.86212741912699
ENSMUSG00000049323,46.75330790601309
ENSMUSG00000049327,73.55087818430098
ENSMUSG00000049339,85.6900692188162
ENSMUSG00000049349,17.587229834722418
ENSMUSG00000049350,21.377784056128455
ENSMUSG00000049353,25.23896972265386
ENSMUSG00000049354,69.04459198568536
ENSMUSG00000049357,38.47530253802326
ENSMUSG00000049362,1.8411263361115033
ENSMUSG00000049372,6.884211517634317
ENSMUSG00000049382,36.855488063285776
ENSMUSG00000049387,16.32057258558177
ENSMUSG00000049396,36.808400433206195
ENSMUSG00000049401,81.47572632669397
ENSMUSG00000049404,42.468333568771484
ENSMUSG00000049409,31.788859066723173
ENSMUSG00000049410,3.037152140132787
ENSMUSG00000049411,50.520318312379345
ENSMUSG00000049414,6.074304280265574
ENSMUSG00000049420,66.99628007722372
ENSMUSG00000049421,84.04671092903894
ENSMUSG00000049422,79.80411545886895
ENSMUSG00000049436,38.68719687338136
ENSMUSG00000049439,91.91034515232849
ENSMUSG00000049470,87.90789659556435
ENSMUSG00000049477,2.980646984037293
ENSMUSG00000049482,64.32641145171164
ENSMUSG00000049488,52.98300136554127
ENSMUSG00000049489,76.53152516833828
ENSMUSG00000049491,11.089136883740641
ENSMUSG00000049493,10.090879126053585
ENSMUSG00000049502,92.51777558035505
ENSMUSG00000049504,67.04807647031124
ENSMUSG00000049511,12.732495173517917
ENSMUSG00000049515,5.28794085793662
ENSMUSG00000049516,81.7299995291237
ENSMUSG00000049517,99.8210670056976
ENSMUSG00000049521,79.799406695861
ENSMUSG00000049526,36.99204219051655
ENSMUSG00000049532,42.78382069030466
ENSMUSG00000049536,66.36530583415737
ENSMUSG00000049537,39.859678862362856
ENSMUSG00000049538,8.565239911475256
ENSMUSG00000049539,22.922258322738617
ENSMUSG00000049550,87.96440175165984
ENSMUSG00000049551,34.57644676743419
ENSMUSG00000049553,51.61275133022555
ENSMUSG00000049555,33.714743136977916
ENSMUSG00000049556,35.527616895041675
ENSMUSG00000049561,18.63728398549701
ENSMUSG00000049562,32.772990535386356
ENSMUSG00000049565,20.431322691528937
ENSMUSG00000049571,5.363281066063945
ENSMUSG00000049576,26.806987804303812
ENSMUSG00000049577,44.18703206667608
ENSMUSG00000049580,55.572821019918074
ENSMUSG00000049583,7.934265668408909
ENSMUSG00000049588,41.69138767245845
ENSMUSG00000049598,26.08654706408626
ENSMUSG00000049600,62.56533408673541
ENSMUSG00000049606,83.85836040872063
ENSMUSG00000049608,11.880209069077553
ENSMUSG00000049612,10.712435843104016
ENSMUSG00000049624,63.469416584263314
ENSMUSG00000049625,50.78871780383293
ENSMUSG00000049630,14.68663182182041
ENSMUSG00000049641,5.6928944766209915
ENSMUSG00000049643,63.012666572491405
ENSMUSG00000049648,5.688185713613033
ENSMUSG00000049649,7.190281113151576
ENSMUSG00000049653,4.129585157978999
ENSMUSG00000049657,46.936949663323446
ENSMUSG00000049658,74.37020294768564
ENSMUSG00000049659,72.76922352497999
ENSMUSG00000049670,23.294250600367285
ENSMUSG00000049672,57.649385506427464
ENSMUSG00000049674,40.07157319772096
ENSMUSG00000049676,26.58096717992183
ENSMUSG00000049680,68.08871309506993
ENSMUSG00000049686,85.02613363469416
ENSMUSG00000049687,46.34835428732872
ENSMUSG00000049690,43.41950369637896
ENSMUSG00000049699,12.708951358478126
ENSMUSG00000049709,18.373593257051375
ENSMUSG00000049717,43.87154494514291
ENSMUSG00000049721,22.865753166643124
ENSMUSG00000049723,55.21966379432123
ENSMUSG00000049728,46.729764090973305
ENSMUSG00000049734,53.18547817488346
ENSMUSG00000049739,61.84489334651787
ENSMUSG00000049744,66.51127748740406
ENSMUSG00000049751,97.96110561755427
ENSMUSG00000049755,67.31176719875688
ENSMUSG00000049758,25.917031595799784
ENSMUSG00000049760,94.16584263314027
ENSMUSG00000049761,10.627678108960776
ENSMUSG00000049764,37.26985920798606
ENSMUSG00000049775,99.96232989593634
ENSMUSG00000049791,83.5146207091397
ENSMUSG00000049792,87.5453218439516
ENSMUSG00000049800,79.14959740076281
ENSMUSG00000049804,43.10401657484579
ENSMUSG00000049806,43.57018411263361
ENSMUSG00000049807,60.89843198191836
ENSMUSG00000049811,44.5872769223525
ENSMUSG00000049823,42.628431511042045
ENSMUSG00000049832,35.87606535763055
ENSMUSG00000049848,9.191505391533644
ENSMUSG00000049858,49.03705796487262
ENSMUSG00000049864,15.755521024626832
ENSMUSG00000049866,71.3613033856006
ENSMUSG00000049871,91.69374205396242
ENSMUSG00000049872,55.94952206055469
ENSMUSG00000049878,78.82469275321372
ENSMUSG00000049881,88.72722135894901
