gen_name,hematopoietic stem cell and hematopoietic multipotent progenitor cell,long term hematopoietic stem cell,"megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell"
ENSMUSG00000037533,84.78617778125245,84.96599171292316,88.02282855132515
ENSMUSG00000037536,76.06911109373779,73.98952388398092,76.48737393479792
ENSMUSG00000037537,13.583769838167461,17.011961535454617,7.141740286138691
ENSMUSG00000037541,41.388476272379016,33.687749198655304,32.14760378391056
ENSMUSG00000037542,48.713939488703,47.924321788757716,52.34539910874834
ENSMUSG00000037544,62.6495191931827,62.88015010554297,75.19349542647174
ENSMUSG00000037548,62.3094363224142,73.7315299820186,56.03940270502697
ENSMUSG00000037552,63.751856774294424,63.08732702681573,59.8350402626847
ENSMUSG00000037553,70.04925338128372,67.64521929481667,69.34954264717379
ENSMUSG00000037563,99.6169181455711,99.57001016339613,99.70682511140646
ENSMUSG00000037568,50.988976624188886,27.202720662966147,48.84293643968415
ENSMUSG00000037570,89.56688296458447,88.8984442185912,88.51927136267688
ENSMUSG00000037572,83.0857634274099,77.76952544758034,91.89273708075991
ENSMUSG00000037573,72.124931592526,69.71698850754436,64.29129856930655
ENSMUSG00000037577,46.85325619576265,45.05511687905558,45.98936752404034
ENSMUSG00000037578,4.698616214525838,0.0,5.2341490110233755
ENSMUSG00000037579,18.8452818387929,21.362676882182786,18.62637792197639
ENSMUSG00000037580,79.09076694550856,80.71691032757407,70.95614103666641
ENSMUSG00000037583,56.28566961144554,56.68047846141818,57.70072707372371
ENSMUSG00000037593,50.512078805410056,49.6794621218044,54.22171839574701
ENSMUSG00000037594,54.72207020561333,32.70659057149558,50.351809866312244
ENSMUSG00000037600,50.04690798217497,49.13611132827769,21.237588929716207
ENSMUSG00000037601,96.79462121804394,96.579626299742,98.57712454069268
ENSMUSG00000037603,0.0,16.452974747869593,5.562504886248143
ENSMUSG00000037605,48.08459072785553,46.71253224923774,50.230630912360255
ENSMUSG00000037606,65.91353295285748,68.48174497693691,62.58306621843484
ENSMUSG00000037608,97.6897818778829,97.0252521304042,98.02595575013682
ENSMUSG00000037613,51.391603471190685,49.76546008912517,52.64248299585647
ENSMUSG00000037617,59.86240325228677,55.413962942694084,56.40293956688296
ENSMUSG00000037622,64.77992338362911,66.71096864983191,67.80939723242905
ENSMUSG00000037624,23.883980924087247,22.17965757173012,23.590806035493706
ENSMUSG00000037627,36.412321163317955,41.46665624267063,30.349464467203504
ENSMUSG00000037628,58.685794699398016,52.611211007739826,69.38081463529043
ENSMUSG00000037636,56.28176061293097,53.22492377452897,60.46829802204675
ENSMUSG00000037638,56.72347744507857,59.99140020326792,52.54084903447737
ENSMUSG00000037640,73.85661793448519,68.29020404972246,68.09866312250801
ENSMUSG00000037643,65.26073020092252,62.371980298647486,65.01446329450394
ENSMUSG00000037646,84.98162770698147,81.75279493393792,84.68454381987335
ENSMUSG00000037649,97.33797201157064,94.3905871315769,95.02775388945352
ENSMUSG00000037652,83.31639433977016,80.85763427409898,80.63482135876788
ENSMUSG00000037656,64.93628332421234,69.29481666796966,71.64412477523258
ENSMUSG00000037661,69.29872566648424,61.84426549917911,73.2116331795794
ENSMUSG00000037664,66.64842467359863,86.08005628957861,47.43960597294973
ENSMUSG00000037669,83.12094441404112,87.30357282464233,85.45461652724572
ENSMUSG00000037674,98.98366038620905,99.02275037135486,97.66241888828083
ENSMUSG00000037679,70.111797357517,71.83175670393244,66.87905558595888
ENSMUSG00000037681,45.56328668595106,40.93503244468767,50.47689781877883
ENSMUSG00000037683,63.31404894066141,60.44484403095927,56.4967555312329
ENSMUSG00000037685,83.53138925807208,86.59995309201783,88.27691345477288
ENSMUSG00000037692,91.25557032288327,93.22179657571729,80.18528652959111
ENSMUSG00000037697,74.62278164334298,77.56625752482213,71.07341099210383
ENSMUSG00000037703,46.2395434289735,26.463919943710422,43.93714330388555
ENSMUSG00000037705,3.4594636854038,17.625674302243766,4.792432178875772
ENSMUSG00000037706,98.7921194589946,99.02665936986944,98.01422875459306
ENSMUSG00000037708,41.35329528574779,14.994918301931046,37.115940895942465
ENSMUSG00000037709,49.62082714408568,50.0390899851458,46.28254241263388
ENSMUSG00000037710,88.62481432257056,86.29114220936596,90.91548745211476
ENSMUSG00000037712,43.36642952075678,37.850832616683604,41.86928308967243
ENSMUSG00000037720,93.86287233210851,92.4556328668595,95.55155969040732
ENSMUSG00000037722,88.937534203737,84.98944570401063,85.69697443514971
ENSMUSG00000037725,69.01727777343444,65.27636619498085,81.1547181612071
ENSMUSG00000037730,78.49659917129232,81.94042686263779,77.37080759909311
ENSMUSG00000037731,72.93800328355874,64.18966460792744,66.3708857790634
ENSMUSG00000037736,41.82628410601204,22.253928543507154,27.988429364396843
ENSMUSG00000037737,17.152685481979514,38.17918849190837,2.1773121726213747
ENSMUSG00000037738,27.867250410444843,0.0,13.826127746071457
ENSMUSG00000037740,88.67954030177468,89.96169181455711,93.77687436478774
ENSMUSG00000037742,99.98436400594167,99.97263701039793,99.98436400594167
ENSMUSG00000037747,24.270971777030724,19.982800406535844,19.38472363380502
ENSMUSG00000037750,62.774607145649284,65.49527011179735,66.82432960675474
ENSMUSG00000037752,64.78383238214369,61.16019075912751,62.481432257055744
ENSMUSG00000037754,69.03291376749277,78.45750918614651,63.114690016417796
ENSMUSG00000037759,60.15557814088031,55.85567977484168,60.23375811117192
ENSMUSG00000037761,63.994214682198425,67.53185833789384,69.9515284184192
ENSMUSG00000037762,59.26041748104136,64.95582831678523,44.124775232585414
ENSMUSG00000037772,83.84020014072394,84.94253772183566,86.87358298803846
ENSMUSG00000037773,64.84637635837699,62.356344304589165,67.05105152060042
ENSMUSG00000037784,48.033773747165974,47.982956766476434,49.00711437729653
ENSMUSG00000037787,78.95786099601281,77.26135564068485,83.87929012586976
ENSMUSG00000037788,74.818231569072,77.0307247283246,72.99663826127745
ENSMUSG00000037791,74.32569775623486,75.05277147994683,77.83206942381362
ENSMUSG00000037795,79.67711672269564,83.14830740364319,76.67500586349777
ENSMUSG00000037798,8.318348839027442,15.213822218747557,4.976155109061058
ENSMUSG00000037801,45.227112813697126,54.62043624423423,37.89774059885857
ENSMUSG00000037805,99.61300914705652,99.5543741693378,99.6208271440857
ENSMUSG00000037808,80.5292783988742,78.02361035102807,81.78015792353999
ENSMUSG00000037813,61.65272457196467,61.910718473926984,58.17762489250254
ENSMUSG00000037815,84.30927996247361,87.86255961222734,86.63513407864905
ENSMUSG00000037816,65.71417402861387,67.21913845672739,64.49456649206473
ENSMUSG00000037818,69.83816746149637,65.61254006723478,67.62176530372919
ENSMUSG00000037820,84.68845281838793,96.88843718239387,63.34532092877805
ENSMUSG00000037822,97.08779610663748,96.64607927448986,93.01461965444453
ENSMUSG00000037824,96.7203502462669,97.49042295363928,89.23070909233054
ENSMUSG00000037826,70.92877804706434,72.23829254944883,68.52083496208272
ENSMUSG00000037827,53.5806426393558,49.66773512626065,51.966226252834026
ENSMUSG00000037833,41.779376123837075,42.99116566335705,18.157298100226722
ENSMUSG00000037845,70.26033930107106,70.02579939019623,71.97638964897193
ENSMUSG00000037846,51.919318270659055,43.40551950590259,57.356735204440625
ENSMUSG00000037847,70.79978109608318,69.51762958330076,70.68251114064577
ENSMUSG00000037849,70.23688530998359,58.48252677663982,55.593776874364785
ENSMUSG00000037851,88.74599327652255,85.85333437573294,92.9012586975217
ENSMUSG00000037855,41.62301618325385,40.76694550856071,32.784770541787196
ENSMUSG00000037857,67.92275818935188,66.75005863497772,70.44797122977093
ENSMUSG00000037860,69.74826049566101,67.5787663200688,63.59549683371121
ENSMUSG00000037868,33.87929012586975,49.23774528965679,47.130795090297866
ENSMUSG00000037872,24.071612852787116,48.4911265733719,54.585255257603
ENSMUSG00000037876,92.63544679853023,90.68094754123993,92.2171839574701
ENSMUSG00000037885,56.97756234852631,49.437104213900405,59.29559846767258
ENSMUSG00000037887,32.5424126338832,34.098194042686266,38.28082245328746
ENSMUSG00000037890,60.08130716910327,67.0745055116879,60.55038699085294
ENSMUSG00000037892,4.792432178875772,18.43483699476194,4.460167305136424
ENSMUSG00000037894,99.39410523024002,99.23383629114221,99.77327808615432
ENSMUSG00000037896,85.4194355406145,80.0680165741537,91.78328512235166
ENSMUSG00000037902,75.79548119771714,75.24431240716129,69.80689547337971
ENSMUSG00000037904,62.063169415995624,61.25400672347745,67.16441247752326
ENSMUSG00000037905,90.83339848330859,89.52779297943867,94.74630599640372
ENSMUSG00000037907,59.69822531467438,59.46759440231413,63.181142991165665
ENSMUSG00000037913,49.58955515596904,48.022046751622234,56.92674536783676
ENSMUSG00000037916,92.89734969900711,92.68235478070518,95.25056680478461
ENSMUSG00000037921,73.61035102806662,76.10820107888358,61.68399656008131
ENSMUSG00000037922,59.36205144242045,74.30615276366194,46.9236181690251
ENSMUSG00000037926,93.14361660542569,92.357907903995,85.92760534750997
ENSMUSG00000037933,70.02579939019623,72.17574857321554,72.16793057618638
ENSMUSG00000037935,90.73567352044407,89.94214682198421,92.41654288171371
ENSMUSG00000037936,84.48518489562974,83.49620827144085,89.62551794230318
ENSMUSG00000037938,75.21304041904465,73.33672113204597,72.18356657024471
ENSMUSG00000037940,59.70604331170354,70.6356031584708,60.941286842311
ENSMUSG00000037942,45.4342897349699,44.12868423109999,47.173794073958256
ENSMUSG00000037944,64.0606676569463,53.72918458290986,55.499960910014856
ENSMUSG00000037946,61.51200062543977,62.21171135954968,62.39152529122038
ENSMUSG00000037949,75.19349542647174,70.33851927136267,62.12571339222891
ENSMUSG00000037953,10.94519584082558,18.513016965053552,13.63458681885701
ENSMUSG00000037957,73.71589398796029,70.85059807677273,72.30865452271128
ENSMUSG00000037958,84.1724650144633,83.35157532640137,83.51184426549918
ENSMUSG00000037960,90.7474005159878,90.43077163630679,78.64123211633179
ENSMUSG00000037965,93.58142443905871,91.86928308967242,93.21788757720272
ENSMUSG00000037966,96.22390743491518,96.86498319130638,91.16175435853334
ENSMUSG00000037971,78.19560628566961,75.6039402705027,76.74536783676022
ENSMUSG00000037972,71.55421780939723,64.26784457821906,57.7241810648112
ENSMUSG00000037974,36.330232194511765,16.879055585958877,22.01157063560316
ENSMUSG00000037977,46.19263544679853,44.88702994292862,47.04088812446251
ENSMUSG00000037979,55.3514189664608,54.54225627394261,51.821593307794544
ENSMUSG00000037984,36.33414119302635,28.387147212884063,26.205926041748107
ENSMUSG00000037989,24.345242748807756,0.0,5.714955828316786
ENSMUSG00000037990,43.034164647017434,46.84543819873348,41.61910718473927
ENSMUSG00000037991,63.501680869361266,58.263622859823315,68.12993511062466
ENSMUSG00000037992,59.5145023844891,58.58416073801892,57.75545305292784
ENSMUSG00000037993,72.63701039793605,73.46180908451255,78.41060120397154
ENSMUSG00000037994,59.64349933547025,62.19998436400594,56.633570479243225
ENSMUSG00000037995,52.16949417559221,54.66343522789462,49.09311234461731
ENSMUSG00000037996,31.5768900007818,20.49097021343132,15.65163005238058
ENSMUSG00000037997,77.20272066296616,80.83808928152607,72.70346337268391
ENSMUSG00000037999,67.70385427253538,57.99390196231725,64.67438042373543
ENSMUSG00000038000,87.51856774294426,85.69306543663512,88.15964349933547
ENSMUSG00000038002,75.03322648737394,75.48667031506528,76.46391994371042
ENSMUSG00000038005,87.27230083652569,84.46563990305684,91.08357438824173
ENSMUSG00000038007,59.9953092017825,59.94840121960754,56.94629036040967
ENSMUSG00000038010,65.38190915487452,63.13423500899069,65.14736924399969
ENSMUSG00000038011,12.708154170901414,0.0,1.3407864905011337
ENSMUSG00000038013,70.64342115549996,62.70424517238683,70.12352435306074
ENSMUSG00000038014,94.7893049800641,93.6048784301462,95.7743726057384
ENSMUSG00000038015,0.0,0.0,14.963646313814403
ENSMUSG00000038020,53.81909154874521,54.589164256117584,52.96302087405207
ENSMUSG00000038022,62.25861934172465,59.07669455085607,61.171917754671256
ENSMUSG00000038023,77.753889453522,80.56445938550544,82.09678680322101
ENSMUSG00000038024,69.26354467985301,70.01407239465249,69.88507544367133
ENSMUSG00000038025,62.80197013525135,61.6058165897897,65.08091626925182
ENSMUSG00000038028,54.62434524274881,48.14322570557423,55.91040575404581
ENSMUSG00000038034,70.53787819560628,69.63880853725276,73.42271909936674
ENSMUSG00000038037,59.79595027753889,60.64420295520287,56.04722070205613
ENSMUSG00000038039,80.28301149245564,72.51192244546947,80.39637244937848
ENSMUSG00000038042,57.50527714799468,61.62145258384801,58.71315768900007
ENSMUSG00000038044,30.48237041669924,0.0,1.7316863419591901
ENSMUSG00000038045,44.335861152372765,23.852708935970604,45.68055664138848
ENSMUSG00000038046,68.03221014776014,67.58267531858337,75.05668047846142
ENSMUSG00000038047,70.42060824016887,71.92557266828238,77.34735360800563
ENSMUSG00000038055,65.92135094988663,62.242983347666325,65.23336721132046
ENSMUSG00000038056,91.70901415057462,91.76764912829333,88.08928152607301
ENSMUSG00000038057,36.807130013290596,45.31701977953249,36.89312798061137
ENSMUSG00000038058,65.17473223360174,66.79696661715269,59.10405754045813
ENSMUSG00000038059,82.0811508091627,72.97318427018998,78.32069423813618
ENSMUSG00000038060,48.28004065358455,39.3401610507388,51.39551246970526
ENSMUSG00000038065,57.48573215542178,66.48033773747166,51.43851145336564
ENSMUSG00000038068,53.99108748338676,55.370963959033695,49.476194199046205
ENSMUSG00000038069,81.2563521225862,82.5619576264561,80.45891642561176
ENSMUSG00000038070,73.86052693299978,66.15198186224688,70.58869517629583
ENSMUSG00000038072,79.45039480884998,77.52325854116175,70.96395903369557
ENSMUSG00000038074,54.862794152138214,46.71644124775233,53.53764365569541
ENSMUSG00000038077,6.649206473301541,0.0,8.556797748416855
ENSMUSG00000038079,70.67469314361661,69.64271753576735,66.933781565163
ENSMUSG00000038080,70.90141505746229,69.47463059964038,71.90993667422406
ENSMUSG00000038084,81.16253615823626,80.72472832460323,83.41021030412008
ENSMUSG00000038085,67.6413102963021,68.23156907200375,67.75076225471034
ENSMUSG00000038086,25.06449847549058,0.0,28.426237198029863
ENSMUSG00000038094,17.94621218043937,30.372918458290986,22.5861934172465
ENSMUSG00000038095,95.74310061762176,95.60237667109686,95.74310061762176
ENSMUSG00000038102,74.26706277851615,70.00625439762332,75.29903838636541
ENSMUSG00000038112,16.226252834023924,12.418888280822452,21.253224923774532
ENSMUSG00000038115,2.7949339379251037,0.0,21.855210695019935
ENSMUSG00000038116,86.0605112970057,86.97130795090298,83.6486592135095
ENSMUSG00000038119,41.92791806739113,26.589007896176998,37.37393479790478
ENSMUSG00000038121,74.3960597294973,72.4454694707216,79.17285591431475
ENSMUSG00000038122,59.15487452114768,59.02196857165194,58.52552576030021
ENSMUSG00000038126,67.50449534829177,63.56031584707998,73.98561488546635
ENSMUSG00000038127,88.0736455320147,85.61488546634352,84.37573293722149
ENSMUSG00000038128,31.694159956219213,40.340864670471426,43.25306856383395
ENSMUSG00000038132,3.6549136111328275,11.246188726448283,1.7395043389883513
ENSMUSG00000038135,35.841607380189195,41.61910718473927,37.17457587366117
ENSMUSG00000038141,69.58799155656321,70.26815729810023,72.3438355093425
ENSMUSG00000038143,91.04448440309592,92.24845594558674,80.01719959346416
ENSMUSG00000038145,83.02321945117662,85.00117269955437,75.61957626456102
ENSMUSG00000038146,43.13970760691111,40.5675865843171,40.407317645219294
ENSMUSG00000038147,92.71753576733641,91.87710108670159,88.14400750527714
ENSMUSG00000038150,80.00156359940583,91.8341021030412,75.65866624970683
ENSMUSG00000038151,52.3532171057775,57.43491517473224,42.09209600500351
ENSMUSG00000038155,45.03948088499726,35.34516456883746,48.2096786803221
ENSMUSG00000038156,36.943944961300915,51.485419435540614,35.157532640137596
ENSMUSG00000038160,83.08967242592448,82.13587678836683,85.08326166836056
ENSMUSG00000038167,52.64248299585647,67.04323352357126,32.47595965913533
ENSMUSG00000038168,47.728871863028694,51.372058478617774,56.77038542725354
ENSMUSG00000038170,66.71487764834649,65.13955124697053,63.35704792432178
ENSMUSG00000038172,67.00805253694003,69.21663669767806,62.56743022437652
ENSMUSG00000038173,49.49964819013369,46.12618247205066,36.42795715737628
ENSMUSG00000038174,77.21444765850988,76.44046595262294,77.44116957235556
ENSMUSG00000038175,78.75459307325463,73.58689703697912,68.80619185364709
ENSMUSG00000038178,79.08685794699399,72.46892346180908,68.66546790712219
ENSMUSG00000038179,59.59659135329528,74.8573215542178,53.13110781017903
ENSMUSG00000038180,53.11156281760613,54.862794152138214,57.743726057384094
ENSMUSG00000038181,74.52896567899305,83.13658040809945,69.42381361895083
ENSMUSG00000038187,73.42662809788132,68.50519896802439,70.61214916738332
ENSMUSG00000038188,79.43084981627707,86.26377921976389,61.16019075912751
ENSMUSG00000038192,40.83730748182316,44.23031819247908,41.77546712532249
ENSMUSG00000038195,45.56719568446564,52.349308107262914,34.641544836212965
ENSMUSG00000038201,14.768196388085371,20.99914002032679,2.4353060745836914
ENSMUSG00000038204,42.03737002579939,0.0,8.611523727620982
ENSMUSG00000038205,58.709248690485495,60.18685012899695,59.62786334141194
ENSMUSG00000038206,75.95184113830037,80.15010554295989,75.6821202407943
ENSMUSG00000038208,55.4295989367524,50.105542959893675,57.65772809006332
ENSMUSG00000038210,0.0,22.906731295442107,3.260104761160191
ENSMUSG00000038212,86.96348995387382,88.65999530920178,90.70440153232741
ENSMUSG00000038213,82.57368462199985,84.41873192088187,73.66507700727074
ENSMUSG00000038214,59.83894926119928,57.46618716284888,63.00523805800954
ENSMUSG00000038215,75.1426784457822,71.77703072472833,76.1277460714565
ENSMUSG00000038217,75.14658744429677,75.55312328981316,72.54319443358611
ENSMUSG00000038224,14.748651395512468,0.0,28.832773043546243
ENSMUSG00000038225,74.80259557501368,75.39285435071534,74.95504651708232
ENSMUSG00000038227,96.54444531311078,94.05832225783755,83.73856617934486
ENSMUSG00000038233,50.61762176530373,51.727777343444615,48.0298647486514
ENSMUSG00000038235,80.80681729340942,91.31029630208741,58.05253694003596
ENSMUSG00000038236,81.11171917754672,77.71870846689079,72.4454694707216
ENSMUSG00000038239,34.03565006645298,26.09647408333985,29.966382612774606
ENSMUSG00000038240,65.69462903604096,62.26252834023923,64.13493862872332
ENSMUSG00000038241,73.07481823156907,69.33390665311548,72.0819326088656
ENSMUSG00000038242,46.35681338441092,49.15174732233602,46.22781643342975
ENSMUSG00000038244,51.59878039246345,51.1062465796263,50.97334063013056
ENSMUSG00000038248,34.223281995152846,36.7250410444844,32.6831365804081
ENSMUSG00000038250,74.99413650222813,72.10147760143852,78.62559612227348
ENSMUSG00000038252,83.15612540067234,77.24962864514112,91.93964506293487
ENSMUSG00000038253,65.33109217418497,68.82182784770542,59.67868032210147
ENSMUSG00000038255,41.009303416464704,37.74138065827535,41.05621139863967
ENSMUSG00000038256,67.07841451020249,65.86271597216793,63.80267375498397
ENSMUSG00000038257,28.93831600343992,27.601438511453363,32.05378781956063
ENSMUSG00000038260,56.238761629270584,54.647799233836295,57.61863810491752
ENSMUSG00000038264,43.22570557423188,47.803142834805726,32.63231959971855
ENSMUSG00000038267,55.066062074896415,56.19967164412477,64.00594167774216
ENSMUSG00000038268,73.05136424048159,68.18857008834337,74.47033070127434
ENSMUSG00000038271,69.48635759518412,68.27847705417872,73.37190211867718
ENSMUSG00000038274,99.57001016339613,99.56610116488156,99.50355718864827
ENSMUSG00000038276,7.509186146509264,15.51481510437026,32.13196778985224
ENSMUSG00000038279,89.11734813540771,89.43788601360332,93.10061762176531
ENSMUSG00000038280,72.16793057618638,81.36189508247988,81.22898913298413
ENSMUSG00000038286,81.39316707059652,75.49057931357986,82.10460480025019
ENSMUSG00000038290,76.58509889766242,77.70307247283246,77.08154170901415
ENSMUSG00000038291,59.02196857165194,60.495661011648814,60.374482057696824
ENSMUSG00000038292,53.20537878195606,42.00609803768274,49.5387381752795
ENSMUSG00000038295,57.83754202173404,50.82870768509108,61.558908607614725
ENSMUSG00000038296,39.51215698538035,0.0,24.44687671018685
ENSMUSG00000038298,33.9301071065593,46.85716519427723,29.493393792510357
ENSMUSG00000038299,87.22539285435072,88.97662418888281,90.07505277147995
ENSMUSG00000038301,95.24274880775545,92.90516769603627,88.87108122898914
ENSMUSG00000038302,59.84285825971386,61.09764678289422,60.1985771245407
ENSMUSG00000038304,41.638652177312174,50.426080838089284,36.67422406379486
ENSMUSG00000038305,21.89039168165116,49.80455007427097,2.8692049097021344
ENSMUSG00000038312,95.09811586271597,94.73848799937457,91.66992416542882
ENSMUSG00000038319,60.39011805175514,57.91963099054023,51.52060042217184
ENSMUSG00000038323,62.26643733875381,59.588773356266124,67.74294425768119
ENSMUSG00000038324,93.99186928308967,95.6375576577281,91.3923852708936
ENSMUSG00000038331,39.91087483386757,23.156907200375265,34.79790477679619
ENSMUSG00000038332,95.82518958642797,96.40763036510046,86.70940505042608
ENSMUSG00000038335,85.3998905480416,85.67352044406223,88.19091548745212
ENSMUSG00000038342,88.46063638495816,90.56367758580251,84.0708310530842
ENSMUSG00000038344,83.51575326401375,85.7986083965288,83.58611523727622
ENSMUSG00000038346,66.72660464389023,60.347119068094756,67.09014150574623
ENSMUSG00000038347,47.49433195215386,50.926432647955586,40.31741067938394
ENSMUSG00000038349,54.63998123680713,63.22023297631147,39.04307716363068
ENSMUSG00000038351,61.87162848878117,59.033695567195686,64.07630365100462
ENSMUSG00000038352,64.49847549057931,66.94550856070674,69.89680243921508
ENSMUSG00000038354,40.44249863185052,45.817371589398796,30.3299194746306
ENSMUSG00000038357,46.6617152685482,45.21929481666797,60.04612618247205
ENSMUSG00000038365,64.38120553514189,71.87866468610741,66.6523336721132
ENSMUSG00000038366,91.67774216245797,87.44038777265266,86.31850519896803
ENSMUSG00000038368,68.42701899773277,71.51512782425142,72.69564537565476
ENSMUSG00000038369,75.61957626456102,73.65725901024157,77.58580251739504
ENSMUSG00000038370,91.09921038230006,87.07685091079665,71.9842076460011
ENSMUSG00000038371,82.07724181064812,82.86685951059339,69.39254163083419
ENSMUSG00000038372,73.80580095379564,74.38433273395356,71.99593464154484
ENSMUSG00000038374,94.66421702759753,94.54694707216011,96.57571730122743
ENSMUSG00000038375,50.40653584551637,52.77929794386678,55.24196700805254
ENSMUSG00000038379,63.09514502384489,58.20107888359003,71.69494175592213
ENSMUSG00000038383,87.28402783206943,88.74990227503714,90.0437807833633
ENSMUSG00000038384,70.24861230552733,70.73332812133532,72.82073332812134
ENSMUSG00000038387,62.712063169416,66.56242670627786,54.73379720115707
ENSMUSG00000038388,83.58611523727622,84.54772887186303,85.04026268470018
ENSMUSG00000038390,45.86427957157376,43.38988351184426,23.21163317957939
ENSMUSG00000038393,99.08138534907357,99.4566492064733,97.74059885857244
ENSMUSG00000038398,78.21515127824252,74.4781486983035,77.35908060354937
ENSMUSG00000038400,51.01243061527636,50.79352669845986,41.91228207333281
ENSMUSG00000038402,41.99437104213901,44.37104213900398,41.134391368931276
ENSMUSG00000038406,64.57274646235635,64.00594167774216,69.17363771401767
ENSMUSG00000038412,89.84833085763427,88.49972637010399,93.61660542568994
ENSMUSG00000038415,40.14150574622782,44.90266593698695,20.170432335235713
ENSMUSG00000038416,91.8145571104683,91.71683214760378,90.55976858728793
ENSMUSG00000038417,81.63943397701509,81.94824485966696,77.00727073723712
ENSMUSG00000038418,78.91486201235244,89.08998514580564,71.06168399656008
ENSMUSG00000038421,51.16097255883043,65.55781408803064,46.0988194824486
ENSMUSG00000038422,58.45125478852318,57.16519427722617,57.704636072238294
ENSMUSG00000038425,76.35055898678759,70.76460010945196,75.59612227347353
ENSMUSG00000038429,89.82878586506136,90.29786568681104,91.10311938081463
ENSMUSG00000038437,63.110781017903214,62.36025330310374,60.57774998045501
ENSMUSG00000038446,87.8742866077711,82.90985849425377,86.26768821827848
ENSMUSG00000038451,62.36807130013291,62.98960206395121,62.973966069892896
ENSMUSG00000038453,38.96098819482449,39.39488702994293,39.20334610272848
ENSMUSG00000038456,61.33218669376905,60.76538190915487,60.581658978969585
ENSMUSG00000038459,66.89860057853177,65.88226096474084,71.04213900398719
ENSMUSG00000038462,96.01282151512783,95.70791963099055,97.29497302791025
ENSMUSG00000038463,42.43608787428661,0.0,9.537956375576577
ENSMUSG00000038467,60.3783910562114,58.87733562661246,63.34141193026347
ENSMUSG00000038473,62.84106012039715,59.670862325072314,60.67547494331952
ENSMUSG00000038481,91.34938628723322,87.02212493159253,82.51114064576656
ENSMUSG00000038482,94.53522007661637,90.31350168086935,97.06825111406458
ENSMUSG00000038485,62.215620358064264,59.338597451332966,65.58126807911813
ENSMUSG00000038486,56.98147134704089,48.944570401063245,54.41325932296146
ENSMUSG00000038489,91.69728715503088,92.9208036900946,95.59455867406771
ENSMUSG00000038495,64.46329450394809,62.297709326870454,64.69392541630835
ENSMUSG00000038496,42.115549996091,57.41537018215933,12.87624110702838
ENSMUSG00000038497,70.02970838871082,66.28879681025721,67.51622234383551
ENSMUSG00000038500,71.75748573215543,74.20451880228286,71.78093972324291
ENSMUSG00000038502,92.60417481041358,92.72926276288015,90.27050269720898
ENSMUSG00000038503,95.16847783597842,95.76264561019467,95.51246970526151
ENSMUSG00000038506,71.78875772027207,67.4380423735439,73.2702681572981
ENSMUSG00000038507,77.40989758423892,82.71049957001017,67.5787663200688
ENSMUSG00000038508,50.5824407786725,54.2451723868345,47.998592760534756
ENSMUSG00000038510,88.51145336564772,83.7893831600344,92.50254084903447
ENSMUSG00000038515,65.01837229301853,60.835743882417326,67.28950042998983
ENSMUSG00000038517,64.06848565397544,68.52474396059729,54.06926745367837
ENSMUSG00000038518,77.39426159018059,73.19599718552107,79.8491126573372
ENSMUSG00000038520,85.28652959111875,90.90376045657102,81.33453209287781
ENSMUSG00000038521,19.611445547650693,0.0,16.038620905324056
ENSMUSG00000038522,7.282464232663592,0.0,8.474708779610664
ENSMUSG00000038523,22.9888202642483,21.847392697990774,16.187162848878117
ENSMUSG00000038524,63.114690016417796,65.58517707763271,58.92815260730201
ENSMUSG00000038525,92.75662575248221,90.62622156203581,88.39027441169573
ENSMUSG00000038526,25.6234852630756,30.228285513251507,33.98092408724885
ENSMUSG00000038527,66.83605660229848,78.9422250019545,60.16730513642404
ENSMUSG00000038528,53.314830740364314,54.07708545070753,53.22883277304354
ENSMUSG00000038530,42.51426784457822,43.24915956531937,40.48549761551091
ENSMUSG00000038533,99.9570010163396,99.95309201782503,99.86709405050426
ENSMUSG00000038534,67.48885935423344,67.48104135720429,67.26995543741693
ENSMUSG00000038535,82.48768665467907,79.99374560237668,83.29684934719724
ENSMUSG00000038537,31.240716128527872,32.78867954030177,32.210147760143855
ENSMUSG00000038538,87.73747165976077,84.71972480650457,88.58572433742475
ENSMUSG00000038539,49.07356735204441,51.02806660933469,50.04299898366039
ENSMUSG00000038540,48.40512860605113,31.443984051286062,49.421468219842076
ENSMUSG00000038542,79.41521382221875,82.6635915878352,79.84129466030802
ENSMUSG00000038543,91.09530138378548,82.35478070518333,82.46032366507701
ENSMUSG00000038544,92.97552966929872,91.10311938081463,92.72144476585099
ENSMUSG00000038545,70.32679227581895,66.92987256664843,65.11218825736846
ENSMUSG00000038546,78.26205926041749,75.17785943241341,75.84629817840668
ENSMUSG00000038550,54.00672347744507,46.278633414119305,53.63536861855992
ENSMUSG00000038552,50.465170823235084,58.31443984051287,35.03244468767102
ENSMUSG00000038555,53.79954655617231,54.299898366038626,55.300601985771245
ENSMUSG00000038560,46.579626299742,50.089906965835354,49.04620436244234
ENSMUSG00000038563,72.62919240090689,71.50340082870768,73.47744507857087
ENSMUSG00000038564,63.87694472676101,58.88124462512704,61.41427566257525
ENSMUSG00000038569,70.78023610351029,65.61644906574936,66.4920647330154
ENSMUSG00000038570,46.904073176452194,45.68446563990305,47.70541787194121
ENSMUSG00000038572,59.20569150183723,58.208896880619186,37.237119849894455
ENSMUSG00000038576,50.4612618247205,48.97975138769447,16.57024470330701
