gen_name,microglial cell
ENSMUSG00000020083,46.52526352888405
ENSMUSG00000020085,49.38643426996892
ENSMUSG00000020086,51.65166127326904
ENSMUSG00000020087,77.16830604594534
ENSMUSG00000020088,95.9052898016725
ENSMUSG00000020089,72.16686424657973
ENSMUSG00000020090,51.94322514498093
ENSMUSG00000020091,79.4367370478357
ENSMUSG00000020092,98.36596071897729
ENSMUSG00000020096,48.54698663932588
ENSMUSG00000020097,98.89782448495723
ENSMUSG00000020098,49.53381820511999
ENSMUSG00000020099,41.741693633654805
ENSMUSG00000020100,99.40405626221525
ENSMUSG00000020101,99.82378007753677
ENSMUSG00000020102,88.6258050046458
ENSMUSG00000020105,62.69584441382846
ENSMUSG00000020107,90.96792797411169
ENSMUSG00000020108,60.151869533177404
ENSMUSG00000020109,82.77530357886643
ENSMUSG00000020111,89.03912082278683
ENSMUSG00000020114,89.18009676075742
ENSMUSG00000020115,97.39514914613437
ENSMUSG00000020116,76.54352632084841
ENSMUSG00000020120,99.46493223542981
ENSMUSG00000020121,26.109384511870815
ENSMUSG00000020122,58.72609016052033
ENSMUSG00000020123,37.204831629874086
ENSMUSG00000020124,94.42824645157157
ENSMUSG00000020128,88.09394123866585
ENSMUSG00000020130,91.62795168370126
ENSMUSG00000020131,44.849572266188204
ENSMUSG00000020132,74.2943193104995
ENSMUSG00000020133,79.53606100413316
ENSMUSG00000020134,95.67139790458492
ENSMUSG00000020135,56.65630707122489
ENSMUSG00000020137,73.09281983915928
ENSMUSG00000020140,65.80372304636187
ENSMUSG00000020142,64.60542757361186
ENSMUSG00000020143,98.7151965653135
ENSMUSG00000020149,98.2249847810067
ENSMUSG00000020150,69.49472942231905
ENSMUSG00000020151,64.98990740444074
ENSMUSG00000020152,98.47169267245522
ENSMUSG00000020153,90.4008202236391
ENSMUSG00000020154,57.27147480055109
ENSMUSG00000020155,66.04402294062992
ENSMUSG00000020156,86.65854987023806
ENSMUSG00000020159,44.01012463554516
ENSMUSG00000020160,72.35910416199417
ENSMUSG00000020163,79.02021723110441
ENSMUSG00000020166,95.41828201595591
ENSMUSG00000020167,71.49082054403895
ENSMUSG00000020168,47.390343148249016
ENSMUSG00000020169,39.2489827304476
ENSMUSG00000020170,81.75002402998943
ENSMUSG00000020171,85.54035436224407
ENSMUSG00000020173,45.66338790810932
ENSMUSG00000020175,44.67335234372497
ENSMUSG00000020176,42.00121751946429
ENSMUSG00000020177,37.739899394444265
ENSMUSG00000020178,14.908205440389608
ENSMUSG00000020180,70.18358911922078
ENSMUSG00000020181,99.14132837781551
ENSMUSG00000020182,72.33347217327224
ENSMUSG00000020183,56.80048700778572
ENSMUSG00000020184,91.61833968793054
ENSMUSG00000020185,70.31174906283042
ENSMUSG00000020186,31.754830027874785
ENSMUSG00000020189,87.1199256672327
ENSMUSG00000020190,78.68700137771938
ENSMUSG00000020191,27.95488769984941
ENSMUSG00000020193,52.571208868668094
ENSMUSG00000020196,94.40581846143988
ENSMUSG00000020198,95.48236198776073
ENSMUSG00000020205,29.829226875140176
ENSMUSG00000020211,65.24943129025024
ENSMUSG00000020212,66.46054275736118
ENSMUSG00000020213,10.560379353433085
ENSMUSG00000020214,34.51988081125245
ENSMUSG00000020216,25.414116817788603
ENSMUSG00000020218,28.24645157156131
ENSMUSG00000020219,77.07218608823813
ENSMUSG00000020220,94.48912242478613
ENSMUSG00000020224,85.02451058921534
ENSMUSG00000020225,93.97648265034763
ENSMUSG00000020226,55.977059370093876
ENSMUSG00000020227,65.90304700265932
ENSMUSG00000020228,68.96286565633912
ENSMUSG00000020229,38.33904713081927
ENSMUSG00000020230,81.75963602576016
ENSMUSG00000020231,72.3142481817308
ENSMUSG00000020232,79.03623722405561
ENSMUSG00000020234,59.59437377847554
ENSMUSG00000020235,87.82800935567589
ENSMUSG00000020238,96.1039377142674
ENSMUSG00000020241,37.92893531126846
ENSMUSG00000020246,78.46272147640255
ENSMUSG00000020248,74.6403511582455
ENSMUSG00000020250,79.89811284483035
ENSMUSG00000020251,51.19028547627439
ENSMUSG00000020253,83.76213514466053
ENSMUSG00000020255,99.71484412546859
ENSMUSG00000020256,70.66098490916663
ENSMUSG00000020257,89.49088462401077
ENSMUSG00000020258,54.000192239915414
ENSMUSG00000020260,86.68418185895999
ENSMUSG00000020261,89.99391240267855
ENSMUSG00000020262,79.27333311973342
ENSMUSG00000020263,90.35596424337572
ENSMUSG00000020264,67.51465829355035
ENSMUSG00000020265,95.40546602159495
ENSMUSG00000020267,84.21389894588447
ENSMUSG00000020268,57.623914645477555
ENSMUSG00000020270,7.071224888661049
ENSMUSG00000020271,92.25913940597866
ENSMUSG00000020272,95.21643010477075
ENSMUSG00000020273,84.68809073724007
ENSMUSG00000020275,96.11675370862837
ENSMUSG00000020277,95.03059818653679
ENSMUSG00000020279,45.88125981224568
ENSMUSG00000020280,77.57200986831566
ENSMUSG00000020282,60.81189324276697
ENSMUSG00000020283,85.35131844541989
ENSMUSG00000020284,82.82015955912979
ENSMUSG00000020286,36.82675979622569
ENSMUSG00000020287,80.75998846560508
ENSMUSG00000020288,81.07398032744865
ENSMUSG00000020289,79.05546121559706
ENSMUSG00000020290,88.67066098490916
ENSMUSG00000020295,0.9836275672038705
ENSMUSG00000020297,39.83851847105187
ENSMUSG00000020299,38.91576687706257
ENSMUSG00000020300,81.8974079651405
ENSMUSG00000020303,24.83419307295505
ENSMUSG00000020305,83.27192336035371
ENSMUSG00000020307,69.77347729966998
ENSMUSG00000020308,80.58376854314184
ENSMUSG00000020309,62.24087661401428
ENSMUSG00000020310,47.79084297202909
ENSMUSG00000020311,73.79129153183173
ENSMUSG00000020312,30.1784627214764
ENSMUSG00000020315,76.61721828842396
ENSMUSG00000020317,29.044247220531222
ENSMUSG00000020319,69.72221332222614
ENSMUSG00000020321,94.85117426548332
ENSMUSG00000020323,17.87190413636218
ENSMUSG00000020325,31.469674153343373
ENSMUSG00000020326,89.35631668322065
ENSMUSG00000020327,44.74063631412002
ENSMUSG00000020328,80.09676075742527
ENSMUSG00000020329,83.28153535612445
ENSMUSG00000020330,72.5673640703598
ENSMUSG00000020331,36.88443177085002
ENSMUSG00000020332,37.66620742686873
ENSMUSG00000020333,50.03684598378777
ENSMUSG00000020334,46.41632757681587
ENSMUSG00000020335,60.235173496523664
ENSMUSG00000020340,56.108423312293745
ENSMUSG00000020346,96.02063375092115
ENSMUSG00000020349,88.18365319919259
ENSMUSG00000020354,46.031847745986994
ENSMUSG00000020357,44.894428246451575
ENSMUSG00000020358,86.7963218096184
ENSMUSG00000020359,89.24738073115248
ENSMUSG00000020361,94.447470443113
ENSMUSG00000020362,86.22280606196533
ENSMUSG00000020363,53.673384383710875
ENSMUSG00000020364,71.478004549678
ENSMUSG00000020366,82.97715549005159
ENSMUSG00000020368,99.60270417481016
ENSMUSG00000020372,99.45852423824934
ENSMUSG00000020374,22.546538079523245
ENSMUSG00000020375,76.94082214603826
ENSMUSG00000020376,90.45208420108295
ENSMUSG00000020377,95.22604210054148
ENSMUSG00000020380,82.40363974239851
ENSMUSG00000020381,66.17538688282977
ENSMUSG00000020385,93.59841081669924
ENSMUSG00000020386,91.50299573868188
ENSMUSG00000020387,89.1064047931819
ENSMUSG00000020388,93.41898689564576
ENSMUSG00000020389,70.5552529556887
ENSMUSG00000020390,93.54073884207492
ENSMUSG00000020392,85.52753836788311
ENSMUSG00000020393,74.3968472653872
ENSMUSG00000020395,45.04822017878312
ENSMUSG00000020396,21.354650603953733
ENSMUSG00000020397,85.62365832559034
ENSMUSG00000020399,98.92986447085963
ENSMUSG00000020400,71.75675242702894
ENSMUSG00000020401,15.020345391048028
ENSMUSG00000020402,92.9319791099292
ENSMUSG00000020405,6.321489218544745
ENSMUSG00000020407,20.70423889013489
ENSMUSG00000020409,88.74755695107494
ENSMUSG00000020411,49.90227804299766
ENSMUSG00000020412,84.98606260613245
ENSMUSG00000020413,77.25801800647207
ENSMUSG00000020415,82.8906475281151
ENSMUSG00000020419,28.6085034122585
ENSMUSG00000020420,79.85646086315722
ENSMUSG00000020422,98.19935279228477
ENSMUSG00000020423,99.60590817340041
ENSMUSG00000020424,71.92336035372145
ENSMUSG00000020427,22.61702604850854
ENSMUSG00000020428,27.384575950786584
ENSMUSG00000020429,22.17167024446509
ENSMUSG00000020430,91.8362115920669
ENSMUSG00000020431,57.841786549613914
ENSMUSG00000020432,99.09647239755215
ENSMUSG00000020434,52.7602447854923
ENSMUSG00000020435,49.46012623754446
ENSMUSG00000020436,42.31200538271763
ENSMUSG00000020437,86.8604017814232
ENSMUSG00000020439,58.52744224792541
ENSMUSG00000020440,74.13091538239723
ENSMUSG00000020441,74.30713530486047
ENSMUSG00000020444,75.44135080580564
ENSMUSG00000020447,41.395661785908814
ENSMUSG00000020448,82.52539168882765
ENSMUSG00000020451,78.40184550318799
ENSMUSG00000020453,81.21175226682901
ENSMUSG00000020454,85.76783826215116
ENSMUSG00000020455,85.19432251449808
ENSMUSG00000020456,94.7550543077761
ENSMUSG00000020457,92.83265515363173
ENSMUSG00000020458,92.1918554355836
ENSMUSG00000020459,83.25590336740251
ENSMUSG00000020460,98.21857678382622
ENSMUSG00000020461,40.64913011438275
ENSMUSG00000020462,68.89558168594407
ENSMUSG00000020463,92.01243151453014
ENSMUSG00000020464,81.51613213290186
ENSMUSG00000020467,39.68152254013008
ENSMUSG00000020471,73.27865175739323
ENSMUSG00000020472,82.48053570856429
ENSMUSG00000020473,46.92576335266413
ENSMUSG00000020474,75.32280285796674
ENSMUSG00000020475,52.22517702092211
ENSMUSG00000020476,95.80916984396526
ENSMUSG00000020477,77.28685399378425
ENSMUSG00000020481,17.945596103937714
ENSMUSG00000020482,82.87783153375412
ENSMUSG00000020483,64.06715581045145
ENSMUSG00000020484,97.6578770305341
ENSMUSG00000020485,81.30466822594597
ENSMUSG00000020486,60.03011758674827
ENSMUSG00000020490,67.64602223575021
ENSMUSG00000020491,72.05472429592132
ENSMUSG00000020492,70.17397712345007
ENSMUSG00000020493,65.47050719297684
ENSMUSG00000020495,74.89987504405498
ENSMUSG00000020496,94.42183845439108
ENSMUSG00000020513,63.349460126237545
ENSMUSG00000020514,69.2063695491974
ENSMUSG00000020515,95.83480183268719
ENSMUSG00000020516,89.54535260004486
ENSMUSG00000020519,61.398224984781
ENSMUSG00000020520,73.55099163756368
ENSMUSG00000020521,83.21745538431962
ENSMUSG00000020522,97.68350901925604
ENSMUSG00000020523,92.09893947646664
ENSMUSG00000020524,39.61423856973503
ENSMUSG00000020525,72.20851622825286
ENSMUSG00000020526,79.07788920572875
ENSMUSG00000020527,65.87421101534716
ENSMUSG00000020528,92.66925122552946
ENSMUSG00000020530,93.22995097882158
ENSMUSG00000020532,81.16689628656563
ENSMUSG00000020534,70.07144916856237
ENSMUSG00000020536,78.21280958636379
ENSMUSG00000020537,84.36128288103554
ENSMUSG00000020538,82.81695556053955
ENSMUSG00000020541,91.3556118035308
ENSMUSG00000020542,49.13972637852039
ENSMUSG00000020544,70.45913299798147
ENSMUSG00000020545,31.39918618435808
ENSMUSG00000020546,75.56310275223478
ENSMUSG00000020547,90.88782800935567
ENSMUSG00000020549,77.39578994585243
ENSMUSG00000020553,77.42462593316459
ENSMUSG00000020561,86.61369388997468
ENSMUSG00000020562,8.589920220435102
ENSMUSG00000020564,84.44779084297203
ENSMUSG00000020566,38.91897087565282
ENSMUSG00000020570,96.87289737592516
ENSMUSG00000020571,98.41081669924066
ENSMUSG00000020572,90.24062029412707
ENSMUSG00000020573,98.52616064848931
ENSMUSG00000020576,84.22030694306495
ENSMUSG00000020577,97.06834128992983
ENSMUSG00000020580,95.86684181858959
ENSMUSG00000020581,13.58175002402999
ENSMUSG00000020583,43.574380827272435
ENSMUSG00000020585,97.31825317996861
ENSMUSG00000020589,84.89955464419594
ENSMUSG00000020590,96.77677741821795
ENSMUSG00000020591,53.71183236679376
ENSMUSG00000020592,37.59571945788343
ENSMUSG00000020593,88.38550511037775
ENSMUSG00000020594,94.0533786165134
ENSMUSG00000020598,59.39572586588062
ENSMUSG00000020599,76.11739450834641
ENSMUSG00000020600,48.28746275351639
ENSMUSG00000020601,34.58075678446701
ENSMUSG00000020604,87.28012559674474
ENSMUSG00000020605,88.81163692287976
ENSMUSG00000020607,60.994521162410685
ENSMUSG00000020608,90.89103200794591
ENSMUSG00000020609,56.26221524462529
ENSMUSG00000020610,82.87142353657364
ENSMUSG00000020611,97.93982890647528
ENSMUSG00000020612,98.548588638621
ENSMUSG00000020614,42.0332575053667
ENSMUSG00000020617,14.693537534843484
ENSMUSG00000020620,59.32203389830508
ENSMUSG00000020621,84.32924289513312
ENSMUSG00000020622,37.839223350741726
ENSMUSG00000020623,72.07715228605299
ENSMUSG00000020627,42.81182916279517
ENSMUSG00000020628,89.74400051263977
ENSMUSG00000020629,81.28544423440454
ENSMUSG00000020630,76.6684822658678
ENSMUSG00000020633,86.40222998301881
ENSMUSG00000020634,77.02092211079427
ENSMUSG00000020635,58.998430040690785
ENSMUSG00000020636,34.340456890198965
ENSMUSG00000020638,71.83044439460447
ENSMUSG00000020639,61.87241677613662
ENSMUSG00000020640,95.52401396943385
ENSMUSG00000020641,84.2171029444747
ENSMUSG00000020642,45.79475185030918
ENSMUSG00000020644,90.98074396847265
ENSMUSG00000020646,52.02332510973695
ENSMUSG00000020647,77.08179808400885
ENSMUSG00000020648,58.84784210694948
ENSMUSG00000020649,76.28720643362918
ENSMUSG00000020650,91.3780397936625
ENSMUSG00000020651,35.44583640383198
ENSMUSG00000020652,77.93406170901285
ENSMUSG00000020653,73.91945147544135
ENSMUSG00000020654,71.59014450033642
ENSMUSG00000020656,55.67267950402102
ENSMUSG00000020657,71.84005639037518
ENSMUSG00000020658,69.02374162955368
ENSMUSG00000020659,73.78808753324148
ENSMUSG00000020660,56.73961103457115
ENSMUSG00000020661,98.35634872320657
ENSMUSG00000020664,89.1704847649867
ENSMUSG00000020668,78.13270962160776
ENSMUSG00000020669,24.48816122520906
ENSMUSG00000020671,86.86360578001346
ENSMUSG00000020672,38.3262311364583
ENSMUSG00000020673,33.94316106500913
ENSMUSG00000020674,42.10694947294223
ENSMUSG00000020676,17.692480215308706
ENSMUSG00000020677,87.19361763480823
ENSMUSG00000020679,17.04847649867034
ENSMUSG00000020680,77.43744192752555
ENSMUSG00000020681,44.03575662426709
ENSMUSG00000020682,66.7841466149755
ENSMUSG00000020684,41.89868956457659
ENSMUSG00000020686,43.881964691935536
ENSMUSG00000020687,86.79311781102817
ENSMUSG00000020689,86.79952580820864
ENSMUSG00000020690,32.99157348370766
ENSMUSG00000020691,82.84899554644196
ENSMUSG00000020692,73.03514786453495
ENSMUSG00000020694,73.60545961359777
ENSMUSG00000020695,88.35026112588511
ENSMUSG00000020696,91.90990355964243
ENSMUSG00000020697,75.5246547691519
ENSMUSG00000020698,45.58649194194355
ENSMUSG00000020700,89.95226042100542
ENSMUSG00000020701,33.51062125532665
ENSMUSG00000020702,16.439716766524622
ENSMUSG00000020703,45.7723238601775
ENSMUSG00000020704,9.945211624106886
ENSMUSG00000020705,94.47310243183493
ENSMUSG00000020706,87.57809746563711
ENSMUSG00000020707,90.1797443209125
ENSMUSG00000020708,91.47415975136971
ENSMUSG00000020709,99.29512031014707
ENSMUSG00000020712,49.44090224600301
ENSMUSG00000020715,77.87638973438852
ENSMUSG00000020716,93.47025087308961
ENSMUSG00000020717,89.56137259299607
ENSMUSG00000020718,78.65175739322675
ENSMUSG00000020719,99.79174009163437
ENSMUSG00000020720,91.38124379225273
ENSMUSG00000020721,93.28441895485567
ENSMUSG00000020723,48.11444682964339
ENSMUSG00000020728,69.5620133927141
ENSMUSG00000020732,62.48758450546281
ENSMUSG00000020733,80.29540867002018
ENSMUSG00000020734,23.578225625580725
ENSMUSG00000020736,71.75034442984845
ENSMUSG00000020737,93.43821088718721
ENSMUSG00000020738,96.50764153663772
ENSMUSG00000020739,79.77315689981096
ENSMUSG00000020740,87.47236551215917
ENSMUSG00000020741,82.1825638396719
ENSMUSG00000020743,84.34526288808432
ENSMUSG00000020744,77.27083400083305
ENSMUSG00000020745,93.6817147800455
ENSMUSG00000020747,78.43708948768062
ENSMUSG00000020752,83.50581525744128
ENSMUSG00000020755,83.41610329691454
ENSMUSG00000020758,57.46691871455577
ENSMUSG00000020766,74.58267918362115
ENSMUSG00000020770,87.92092531479287
ENSMUSG00000020773,85.40578642145398
ENSMUSG00000020774,59.354073884207494
ENSMUSG00000020775,75.59193873954696
ENSMUSG00000020776,75.74893467046874
ENSMUSG00000020777,87.6710134247541
ENSMUSG00000020778,83.39047130819263
ENSMUSG00000020780,88.9013488834065
ENSMUSG00000020781,71.83685239178494
ENSMUSG00000020782,60.536349364006284
ENSMUSG00000020783,94.41222645862037
ENSMUSG00000020785,77.04335010092595
ENSMUSG00000020787,75.94117458588319
ENSMUSG00000020788,67.976034090545
ENSMUSG00000020790,95.97257377206753
ENSMUSG00000020792,87.28973759251546
ENSMUSG00000020793,38.079523245009774
ENSMUSG00000020794,85.5820063439172
ENSMUSG00000020798,77.24520201211111
ENSMUSG00000020799,24.709237127935662
ENSMUSG00000020801,67.49863830059914
ENSMUSG00000020802,64.99631540162122
ENSMUSG00000020803,84.034475024831
ENSMUSG00000020804,22.99509788215693
ENSMUSG00000020805,41.48216974784531
ENSMUSG00000020806,77.6617218288424
ENSMUSG00000020807,64.70795552849957
ENSMUSG00000020808,60.19992951203101
ENSMUSG00000020810,38.720322963057896
ENSMUSG00000020811,77.98532568645669
ENSMUSG00000020814,57.69760661305309
ENSMUSG00000020817,89.3435006888597
ENSMUSG00000020818,93.61443080965044
ENSMUSG00000020821,61.048989138444774
ENSMUSG00000020823,97.80205696709493
ENSMUSG00000020826,29.47358303162347
ENSMUSG00000020827,72.13482426067732
ENSMUSG00000020828,75.93797058729295
ENSMUSG00000020829,94.46028643747397
ENSMUSG00000020830,1.2175194642914358
ENSMUSG00000020831,85.01810259203486
ENSMUSG00000020832,76.52750632789721
ENSMUSG00000020834,41.55906571401108
ENSMUSG00000020836,54.28214411585659
ENSMUSG00000020838,51.83108519432251
ENSMUSG00000020839,21.995450322001858
ENSMUSG00000020840,91.717663644228
ENSMUSG00000020841,88.70270097081158
ENSMUSG00000020843,74.75249110890391
ENSMUSG00000020844,41.703245650571915
ENSMUSG00000020846,57.034378904873286
ENSMUSG00000020847,22.254974207811347
ENSMUSG00000020848,42.321617378488355
ENSMUSG00000020849,97.75079298965107
ENSMUSG00000020850,94.57563038672264
ENSMUSG00000020857,88.042677261222
ENSMUSG00000020859,88.5392970427093
ENSMUSG00000020863,94.06619461087438
ENSMUSG00000020864,78.95293326070937
ENSMUSG00000020865,97.14203325750536
ENSMUSG00000020866,41.6231456858159
ENSMUSG00000020867,3.393034507064817
ENSMUSG00000020868,70.98779276537118
ENSMUSG00000020869,81.30787222453623
ENSMUSG00000020871,21.188042677261222
ENSMUSG00000020872,35.34971644612476
ENSMUSG00000020873,89.44282464515716
ENSMUSG00000020875,46.19845567267951
ENSMUSG00000020876,73.64070359809041
ENSMUSG00000020877,66.61113069110249
ENSMUSG00000020878,20.24286309314024
ENSMUSG00000020882,52.99093268398962
ENSMUSG00000020883,92.32962737496395
ENSMUSG00000020884,15.808529044247221
ENSMUSG00000020886,89.45564063951812
ENSMUSG00000020888,69.90484124186985
ENSMUSG00000020889,67.29358239082374
ENSMUSG00000020890,59.052898016724875
ENSMUSG00000020891,62.10310467463395
ENSMUSG00000020892,53.24404857261863
ENSMUSG00000020893,86.45028996187241
ENSMUSG00000020894,80.80484444586844
ENSMUSG00000020895,47.909390919867995
ENSMUSG00000020897,69.04937361827561
ENSMUSG00000020898,97.5393290826952
ENSMUSG00000020899,85.84793822690719
ENSMUSG00000020900,69.77027330107974
ENSMUSG00000020901,96.48200954791581
ENSMUSG00000020902,49.613918169876
ENSMUSG00000020903,79.13876517894333
ENSMUSG00000020904,17.580340264650285
ENSMUSG00000020905,36.788311813142805
ENSMUSG00000020907,17.93278010957675
ENSMUSG00000020908,45.99660376149434
ENSMUSG00000020910,76.93761814744802
ENSMUSG00000020912,22.597802056967094
ENSMUSG00000020913,23.430841690429656
ENSMUSG00000020914,89.32427669731825
ENSMUSG00000020916,23.04636185960078
ENSMUSG00000020917,97.39835314472461
ENSMUSG00000020918,79.00740123674346
ENSMUSG00000020919,86.89244176732562
ENSMUSG00000020921,78.91448527762648
ENSMUSG00000020922,84.75857870622538
ENSMUSG00000020923,89.19291275511839
ENSMUSG00000020925,73.83294351350486
ENSMUSG00000020926,58.74211015347153
ENSMUSG00000020928,12.49879850052866
ENSMUSG00000020929,92.18224343981288
ENSMUSG00000020930,39.518118612027806
ENSMUSG00000020932,62.91692031655506
ENSMUSG00000020935,81.83973599051616
ENSMUSG00000020936,95.59450193841916
ENSMUSG00000020937,51.203101470635346
ENSMUSG00000020940,18.788247733170998
ENSMUSG00000020941,77.2996699881452
ENSMUSG00000020945,26.97126013264554
ENSMUSG00000020946,94.16551856717183
ENSMUSG00000020948,80.72794847970268
ENSMUSG00000020949,88.06190125276345
ENSMUSG00000020950,60.167889526128604
ENSMUSG00000020952,94.63971035852744
ENSMUSG00000020953,42.469001313639424
ENSMUSG00000020954,83.94476306430425
ENSMUSG00000020955,70.79875684854699
ENSMUSG00000020956,69.11024959149017
ENSMUSG00000020961,76.40895838005831
ENSMUSG00000020962,95.90849380026273
ENSMUSG00000020963,39.25859472621832
ENSMUSG00000020964,95.98218576783826
ENSMUSG00000020973,66.51501073339527
ENSMUSG00000020974,59.63282176155843
ENSMUSG00000020978,85.67492230303418
ENSMUSG00000020982,94.64611835570793
ENSMUSG00000020986,86.08823812117524
ENSMUSG00000020988,69.42103745474351
ENSMUSG00000020990,6.475281150876294
ENSMUSG00000020993,90.74364807279484
ENSMUSG00000020994,93.82909871519657
ENSMUSG00000021000,89.87856845342989
ENSMUSG00000021003,80.37550863477621
ENSMUSG00000021007,70.20601710935247
ENSMUSG00000021009,68.3156579411105
ENSMUSG00000021010,39.84492646823236
ENSMUSG00000021012,85.42180641440518
ENSMUSG00000021013,75.38047483259108
ENSMUSG00000021018,74.61151517093333
ENSMUSG00000021022,78.94332126493865
ENSMUSG00000021023,68.20992598763257
ENSMUSG00000021024,92.8775111338951
ENSMUSG00000021025,98.65432059209894
ENSMUSG00000021027,83.29114735189516
ENSMUSG00000021028,76.81586620101886
ENSMUSG00000021032,16.100092915959117
ENSMUSG00000021033,76.47303835186312
ENSMUSG00000021036,95.07545416680017
ENSMUSG00000021037,89.7536125084105
ENSMUSG00000021038,87.05904969401813
ENSMUSG00000021039,91.28832783313575
ENSMUSG00000021040,72.24055621415526
ENSMUSG00000021044,83.49940726026081
ENSMUSG00000021047,72.39114414789658
ENSMUSG00000021048,82.18897183685239
ENSMUSG00000021051,75.22988689884976
ENSMUSG00000021054,79.51363301400147
ENSMUSG00000021055,60.296049469738236
ENSMUSG00000021056,44.022940629906124
ENSMUSG00000021057,75.92195059434174
ENSMUSG00000021061,72.47124411265258
ENSMUSG00000021062,49.41527025728109
ENSMUSG00000021065,90.83976803050207
ENSMUSG00000021066,70.80196084713722
ENSMUSG00000021067,61.526384928390634
ENSMUSG00000021068,83.19502739418795
ENSMUSG00000021069,74.64355515683573
ENSMUSG00000021070,14.57498958700458
ENSMUSG00000021071,59.44058184614399
ENSMUSG00000021072,94.82874627535163
ENSMUSG00000021076,92.52507128896863
ENSMUSG00000021078,27.285251994489123
ENSMUSG00000021079,72.91980391528628
ENSMUSG00000021081,33.58110922431194
ENSMUSG00000021086,39.2970427093012
ENSMUSG00000021087,85.69414629457563
ENSMUSG00000021090,58.20063439172086
ENSMUSG00000021091,30.70071449168562
ENSMUSG00000021094,89.19611675370864
ENSMUSG00000021096,82.52859568741789
ENSMUSG00000021097,61.7762968184294
ENSMUSG00000021098,54.72109192271956
ENSMUSG00000021099,63.8268559161834
ENSMUSG00000021102,65.74605107173753
ENSMUSG00000021103,73.24020377431034
ENSMUSG00000021108,85.13344654128352
ENSMUSG00000021109,96.62618948447663
ENSMUSG00000021111,96.62939348306688
ENSMUSG00000021112,80.79523245009771
ENSMUSG00000021113,76.66527826727756
ENSMUSG00000021114,89.71196052673737
ENSMUSG00000021115,89.2730127198744
ENSMUSG00000021116,92.65963922975874
ENSMUSG00000021118,21.96020633750921
ENSMUSG00000021120,82.73365159719329
ENSMUSG00000021123,66.93793854730704
ENSMUSG00000021124,82.4420877254814
ENSMUSG00000021125,47.10839127230784
ENSMUSG00000021127,94.620486366986
ENSMUSG00000021130,71.73752843548749
ENSMUSG00000021131,81.1476722950242
ENSMUSG00000021133,93.99891064047932
ENSMUSG00000021134,98.91704847649866
ENSMUSG00000021135,64.4035756624267
ENSMUSG00000021136,53.26006856556983
ENSMUSG00000021139,60.978501169459484
ENSMUSG00000021140,81.25020024991188
ENSMUSG00000021143,86.42145397456025
ENSMUSG00000021144,64.03831982313928
ENSMUSG00000021147,89.83691647175675
ENSMUSG00000021148,11.5632309121784
ENSMUSG00000021149,97.38233315177341
ENSMUSG00000021156,88.02986126686105
ENSMUSG00000021171,69.85678126301625
ENSMUSG00000021175,60.48828938515267
ENSMUSG00000021176,58.937554067476206
ENSMUSG00000021177,77.80590176540322
ENSMUSG00000021178,86.0145461535997
ENSMUSG00000021179,70.60651693313254
ENSMUSG00000021180,82.40684374098876
ENSMUSG00000021182,48.71359456601839
ENSMUSG00000021185,84.14020697830892
ENSMUSG00000021186,42.03646150395694
ENSMUSG00000021187,69.90163724327961
ENSMUSG00000021188,92.31040338342251
ENSMUSG00000021189,75.08891096087918
ENSMUSG00000021190,99.92310403383422
ENSMUSG00000021192,83.39367530678287
ENSMUSG00000021193,77.18753003748678
ENSMUSG00000021194,69.1358815802121
ENSMUSG00000021196,60.36333344013328
ENSMUSG00000021198,70.27330107974753
ENSMUSG00000021200,94.18153856012303
ENSMUSG00000021203,61.62570888468809
ENSMUSG00000021207,36.85559578353785
ENSMUSG00000021208,12.380250552689757
ENSMUSG00000021209,44.16712056646695
ENSMUSG00000021210,28.992983243087373
ENSMUSG00000021211,22.799653968152253
ENSMUSG00000021213,58.024414469257636
ENSMUSG00000021214,19.092627599243855
ENSMUSG00000021215,61.116273108839835
ENSMUSG00000021216,59.52708980808048
ENSMUSG00000021217,39.97949440902246
ENSMUSG00000021218,99.61231617058088
ENSMUSG00000021219,51.47544135080581
ENSMUSG00000021221,29.64339495690622
ENSMUSG00000021222,75.37727083400083
ENSMUSG00000021223,50.68084970042614
ENSMUSG00000021224,97.70593700938771
ENSMUSG00000021226,74.16615936688989
ENSMUSG00000021228,37.493191502995735
ENSMUSG00000021234,64.27861971740732
ENSMUSG00000021235,73.4901156643491
ENSMUSG00000021236,71.51324853417064
ENSMUSG00000021238,77.98212168786645
ENSMUSG00000021239,56.15007529396687
ENSMUSG00000021240,81.27262824004357
ENSMUSG00000021241,84.14981897407965
ENSMUSG00000021242,99.59629617762968
ENSMUSG00000021243,80.51328057415654
ENSMUSG00000021244,86.4566979590529
ENSMUSG00000021245,80.6670725064881
ENSMUSG00000021248,98.43965268655282
ENSMUSG00000021250,99.51299221428343
ENSMUSG00000021252,79.43032905065522
ENSMUSG00000021253,33.41770529620967
ENSMUSG00000021254,86.58165390407228
ENSMUSG00000021255,44.09022460030118
ENSMUSG00000021256,50.389285828714236
ENSMUSG00000021257,75.77456665919067
ENSMUSG00000021258,73.34593572778829
ENSMUSG00000021259,58.09810643683316
ENSMUSG00000021260,35.13504854057864
ENSMUSG00000021262,88.76357694402614
ENSMUSG00000021263,61.39181698760052
ENSMUSG00000021264,86.33174201403352
ENSMUSG00000021265,58.91833007593477
ENSMUSG00000021266,88.66425298772869
ENSMUSG00000021270,96.45637755919387
