gen_name,bone marrow cell
ENSG00000134460,55.94043941550102
ENSG00000134461,54.57984797473188
ENSG00000134463,49.821248828572415
ENSG00000134470,62.35118531116587
ENSG00000134480,92.45080004165077
ENSG00000134489,51.06730068376662
ENSG00000134490,76.41178716462463
ENSG00000134504,58.83169622713547
ENSG00000134508,71.1221408489813
ENSG00000134516,89.58036860921176
ENSG00000134531,80.88924369164555
ENSG00000134532,56.738745617993125
ENSG00000134533,63.64930061434869
ENSG00000134538,43.014820728194096
ENSG00000134539,90.08017770990247
ENSG00000134545,64.10398806011592
ENSG00000134548,57.707125750581376
ENSG00000134551,42.53236611016626
ENSG00000134569,49.491513657977855
ENSG00000134571,37.23924889799035
ENSG00000134574,84.7141716705425
ENSG00000134575,50.262052688209366
ENSG00000134588,42.16792197424595
ENSG00000134590,62.92388323904065
ENSG00000134594,61.23008573114436
ENSG00000134597,71.96903960292944
ENSG00000134602,85.18621359897261
ENSG00000134612,28.916039012877025
ENSG00000134627,49.14789490125299
ENSG00000134640,15.608621706986913
ENSG00000134644,94.31814237617576
ENSG00000134668,55.916143139773
ENSG00000134684,95.25181354343827
ENSG00000134686,77.88344729443615
ENSG00000134690,72.12522994689529
ENSG00000134697,94.43268196175072
ENSG00000134698,89.3443476449967
ENSG00000134709,72.35778001457777
ENSG00000134716,51.22349102773246
ENSG00000134717,94.56804692652112
ENSG00000134744,96.76859532817326
ENSG00000134748,95.70650098920551
ENSG00000134755,68.46690500156191
ENSG00000134757,67.88379438408941
ENSG00000134758,90.7535316372219
ENSG00000134759,97.92093297698796
ENSG00000134760,10.169726840442886
ENSG00000134762,55.48922286626635
ENSG00000134765,25.09458193051265
ENSG00000134769,54.35423970011454
ENSG00000134775,25.733226892506334
ENSG00000134779,95.37676581861095
ENSG00000134780,23.39731352608379
ENSG00000134802,89.99687619312068
ENSG00000134809,86.00534518066016
ENSG00000134812,24.889799035090764
ENSG00000134815,55.94738120856617
ENSG00000134817,27.173648953524694
ENSG00000134824,60.64350421713929
ENSG00000134825,92.83259866023393
ENSG00000134827,17.316302801013503
ENSG00000134830,80.42067265974802
ENSG00000134851,87.57766130991635
ENSG00000134852,90.4272673631599
ENSG00000134853,47.735240012495225
ENSG00000134864,40.7934469473465
ENSG00000134871,48.49189545659644
ENSG00000134873,79.17462080455383
ENSG00000134874,62.32341813890528
ENSG00000134882,84.23171705251467
ENSG00000134884,98.47974731873242
ENSG00000134897,87.29304779424525
ENSG00000134899,83.74579153795425
ENSG00000134900,96.29308250321058
ENSG00000134901,56.422894033528856
ENSG00000134905,77.59536288223248
ENSG00000134909,76.58880288778592
ENSG00000134910,95.75509354066155
ENSG00000134917,53.705182048523135
ENSG00000134940,58.92193953698241
ENSG00000134954,76.96713060983652
ENSG00000134955,61.570233591336645
ENSG00000134962,62.55249731005519
ENSG00000134970,80.08746659262087
ENSG00000134982,91.57266321890944
ENSG00000134986,98.11877407934469
ENSG00000134987,93.57189962167229
ENSG00000134996,79.1086737704349
ENSG00000135002,77.02266495435771
ENSG00000135018,88.6015757870258
ENSG00000135040,85.89774738815036
ENSG00000135045,58.949706709243
ENSG00000135046,97.7126791850335
ENSG00000135047,64.99600846898754
ENSG00000135048,95.67526292041234
ENSG00000135049,86.30037138592898
ENSG00000135052,68.54673562181112
ENSG00000135063,27.31248481482767
ENSG00000135069,43.976259067717194
ENSG00000135070,88.16424282392143
ENSG00000135074,78.32078025754052
ENSG00000135077,66.86335080351255
ENSG00000135083,65.18690777827912
ENSG00000135090,97.67449932317518
ENSG00000135093,66.8425254243171
ENSG00000135094,53.868314185554134
ENSG00000135097,38.346464891881574
ENSG00000135100,44.3407032036375
ENSG00000135108,85.7172607684565
ENSG00000135111,26.222623303599317
ENSG00000135114,46.99246815452432
ENSG00000135116,67.62000624761376
ENSG00000135119,80.44843983200862
ENSG00000135124,89.16039012877026
ENSG00000135127,63.316094547221546
ENSG00000135144,72.56950470306481
ENSG00000135148,82.26024782201242
ENSG00000135164,96.10218319391899
ENSG00000135185,78.44920342924577
ENSG00000135205,60.01527194474333
ENSG00000135211,69.10554996355559
ENSG00000135218,91.2394571517823
ENSG00000135220,18.177085141091943
ENSG00000135226,30.98122244975877
ENSG00000135241,82.06934851272084
ENSG00000135245,64.34695081739613
ENSG00000135249,79.91739266252473
ENSG00000135250,86.86612752073862
ENSG00000135253,67.57141369615772
ENSG00000135269,92.88466210822254
ENSG00000135272,79.00454687445767
ENSG00000135297,91.59695949463746
ENSG00000135298,62.57679358578321
ENSG00000135299,71.12908264204644
ENSG00000135312,30.22109610912499
ENSG00000135314,67.10631356079276
ENSG00000135315,78.879594599285
ENSG00000135316,98.28537711290826
ENSG00000135317,94.47086182360904
ENSG00000135318,42.32064142167922
ENSG00000135324,48.89799035090764
ENSG00000135333,20.426226094200132
ENSG00000135334,77.79320398458923
ENSG00000135336,88.9243691645552
ENSG00000135338,69.83096733886363
ENSG00000135341,85.8248585609663
ENSG00000135346,53.646176807469374
ENSG00000135355,32.80691402589289
ENSG00000135362,57.29408906320502
ENSG00000135363,80.3824927978897
ENSG00000135365,88.25448613376835
ENSG00000135372,88.80635868244767
ENSG00000135373,19.28777203151574
ENSG00000135374,48.32529242303287
ENSG00000135378,74.51667765783901
ENSG00000135387,96.71306098365207
ENSG00000135390,99.04203255700948
ENSG00000135392,68.13022803790219
ENSG00000135404,97.00114539585574
ENSG00000135407,60.95935580160356
ENSG00000135409,51.08812606296206
ENSG00000135414,82.28801499427301
ENSG00000135423,45.70476554093922
ENSG00000135424,36.49300614348686
ENSG00000135426,91.49283259866023
ENSG00000135436,33.70587622782965
ENSG00000135437,65.37086529450558
ENSG00000135439,70.57026830030196
ENSG00000135441,79.2718059074659
ENSG00000135446,90.60081218978863
ENSG00000135447,20.884384436499946
ENSG00000135451,70.18499878518621
ENSG00000135452,82.2776023046753
ENSG00000135454,6.254555551699004
ENSG00000135457,83.51324147027177
ENSG00000135469,69.84485092499393
ENSG00000135472,2.145014057130957
ENSG00000135473,77.28992398736594
ENSG00000135476,63.493110270382836
ENSG00000135477,8.04900905903995
ENSG00000135480,22.498351324147027
ENSG00000135482,73.26715490611225
ENSG00000135486,99.81604248377356
ENSG00000135503,52.50772274478498
ENSG00000135506,83.88462739925723
ENSG00000135517,36.73596890076707
ENSG00000135519,35.06993856513137
ENSG00000135521,91.13185935927251
ENSG00000135525,78.78935128943806
ENSG00000135535,99.19822290097532
ENSG00000135537,68.45996320849676
ENSG00000135540,83.64860643504217
ENSG00000135541,90.45156363888792
ENSG00000135547,14.286210128076082
ENSG00000135549,56.11051334559717
ENSG00000135587,47.29790704939086
ENSG00000135596,85.1202665648537
ENSG00000135597,83.20086078234009
ENSG00000135604,77.12679185033494
ENSG00000135605,86.0678213182465
ENSG00000135617,56.072333483738845
ENSG00000135622,60.65044601020444
ENSG00000135624,97.48707091041616
ENSG00000135625,24.58436014022422
ENSG00000135631,48.76956717920239
ENSG00000135632,69.47346499600847
ENSG00000135636,21.901357120544237
ENSG00000135637,66.42948873694075
ENSG00000135638,6.230259275970983
ENSG00000135643,49.467217382249835
ENSG00000135655,98.73659366214294
ENSG00000135677,79.86185831800354
ENSG00000135678,70.05310471694838
ENSG00000135679,98.74700635174065
ENSG00000135686,72.39943077296866
ENSG00000135697,47.4957481517476
ENSG00000135698,77.7550241227309
ENSG00000135702,56.79427996251432
ENSG00000135709,66.1518170143348
ENSG00000135720,88.17118461698657
ENSG00000135722,52.51813543438269
ENSG00000135723,81.71184616986568
ENSG00000135736,50.7861580646281
ENSG00000135740,37.41973551768422
ENSG00000135744,15.351775363576412
ENSG00000135747,70.31689285342404
ENSG00000135749,79.62583735378848
ENSG00000135750,41.61604942556663
ENSG00000135763,68.6022699663323
ENSG00000135766,81.73267154906112
ENSG00000135773,10.426573183853389
ENSG00000135775,81.85415292770124
ENSG00000135776,73.16996980320016
ENSG00000135778,87.01884696817189
ENSG00000135801,67.88032348755684
ENSG00000135821,98.320086078234
ENSG00000135823,72.58685918572768
ENSG00000135824,17.767519350248172
ENSG00000135828,71.50046857103189
ENSG00000135829,96.59852139807712
ENSG00000135835,56.22158203463955
ENSG00000135837,97.6293776682517
ENSG00000135838,69.34504182430322
ENSG00000135842,82.2220679601541
ENSG00000135845,90.55221963833257
ENSG00000135862,56.034153621880535
ENSG00000135870,97.10874318836555
ENSG00000135898,38.297872340425535
ENSG00000135899,93.13109576203533
ENSG00000135900,81.68060810107251
ENSG00000135902,28.260039568220467
ENSG00000135903,58.80739995140745
ENSG00000135905,84.75929332546596
ENSG00000135912,61.51122835028288
ENSG00000135913,90.87848391239457
ENSG00000135914,57.662004095657906
ENSG00000135916,85.22092256429836
ENSG00000135917,75.9813959945854
ENSG00000135919,79.90003817986185
ENSG00000135924,43.2577834854743
ENSG00000135925,41.40779563361216
ENSG00000135926,75.76620040956578
ENSG00000135929,49.210371038839334
ENSG00000135930,87.82409496372912
ENSG00000135931,66.90847245843602
ENSG00000135932,91.97528721668807
ENSG00000135940,94.30772968657804
ENSG00000135945,91.44771094373677
ENSG00000135951,67.8039637638402
ENSG00000135953,57.623824233799596
ENSG00000135956,78.12641005171635
ENSG00000135966,91.74967894207073
ENSG00000135968,94.67217382249835
ENSG00000135972,88.22324806497518
ENSG00000135973,3.193224809968415
ENSG00000135974,68.61962444899518
ENSG00000135976,99.05591614313978
ENSG00000135999,73.97868869528999
ENSG00000136002,59.945854014091836
ENSG00000136003,79.83409114574295
ENSG00000136010,50.38700496338204
ENSG00000136011,51.79965985213981
ENSG00000136014,87.23057165665892
ENSG00000136021,88.59116309742807
ENSG00000136026,64.97518308979208
ENSG00000136040,87.53601055152545
ENSG00000136044,82.93707264586443
ENSG00000136045,93.84610044774566
ENSG00000136048,87.14727013987714
ENSG00000136051,97.57731422026309
ENSG00000136052,59.83131442851689
ENSG00000136059,61.736836624900214
ENSG00000136068,88.19200999618202
ENSG00000136098,73.05543021762522
ENSG00000136099,47.710943736767206
ENSG00000136100,94.20013189406824
ENSG00000136104,94.69647009822637
ENSG00000136108,91.66290652875638
ENSG00000136110,29.009753219256535
ENSG00000136111,79.68831349137481
ENSG00000136114,44.26434347992087
ENSG00000136122,61.22661483461178
ENSG00000136141,79.580715698865
ENSG00000136143,91.10062129047934
ENSG00000136144,84.34625663808963
ENSG00000136146,94.5159834785325
ENSG00000136147,87.16809551907258
ENSG00000136149,35.79882683697199
ENSG00000136152,81.93051265141787
ENSG00000136153,80.23671514352158
ENSG00000136155,17.25729755995974
ENSG00000136156,94.13418485994931
ENSG00000136158,78.50126687723439
ENSG00000136159,78.96983790913193
ENSG00000136160,46.3850612613238
ENSG00000136161,73.30533476797056
ENSG00000136167,99.21904828017077
ENSG00000136169,85.24868973655896
ENSG00000136193,72.17382249835133
ENSG00000136197,55.544757210787544
ENSG00000136205,81.78820589358232
ENSG00000136206,53.885668668217
ENSG00000136213,95.29346430182916
ENSG00000136231,60.108986151122835
ENSG00000136235,60.75804380271425
ENSG00000136237,48.766096282669814
ENSG00000136238,92.76318072958244
ENSG00000136240,77.52941584811357
ENSG00000136243,86.97372531324841
ENSG00000136247,76.79011488667523
ENSG00000136250,62.89264517024748
ENSG00000136261,97.66408663357745
ENSG00000136267,92.33278955954323
ENSG00000136270,79.99375238624137
ENSG00000136271,85.03696504807192
ENSG00000136273,74.40213807226407
ENSG00000136274,18.145847072298775
ENSG00000136279,83.57571760785811
ENSG00000136280,77.27256950470307
ENSG00000136286,69.33115823817292
ENSG00000136295,59.69942036027906
ENSG00000136297,18.649127069522056
ENSG00000136305,65.78043108534935
ENSG00000136319,85.14109194404915
ENSG00000136327,3.4500711533789175
ENSG00000136367,51.79271805907466
ENSG00000136371,68.42872513970359
ENSG00000136378,25.972718753253965
ENSG00000136379,51.58793516365277
ENSG00000136381,95.45659643886015
ENSG00000136383,43.35149769185381
ENSG00000136404,59.890319669570644
ENSG00000136425,55.076186178890005
ENSG00000136436,95.21363368157995
ENSG00000136444,76.23477144146334
ENSG00000136448,82.59345388913957
ENSG00000136449,70.38631078407552
ENSG00000136450,90.78824060254765
ENSG00000136451,92.14189025025163
ENSG00000136457,13.550380063170318
ENSG00000136463,60.52549373503175
ENSG00000136478,84.42261636180626
ENSG00000136485,94.8283641664642
ENSG00000136487,13.689215924473292
ENSG00000136488,18.14931796883135
ENSG00000136490,69.94550692443859
ENSG00000136492,92.5271597653674
ENSG00000136504,96.64711394953316
ENSG00000136514,44.94463920030544
ENSG00000136518,90.00034708965326
ENSG00000136521,92.70070459199611
ENSG00000136522,89.27492971434522
ENSG00000136527,97.65020304744716
ENSG00000136531,88.2753115129638
ENSG00000136535,48.283641664641976
ENSG00000136536,96.51869077782791
ENSG00000136541,59.008711950296764
ENSG00000136542,63.42369233973135
ENSG00000136546,59.28638367290271
ENSG00000136560,89.4658290236368
ENSG00000136573,40.78303425774878
ENSG00000136574,14.532643781888863
ENSG00000136603,98.6602339384263
ENSG00000136628,97.45236194509042
ENSG00000136630,58.54014091839922
ENSG00000136631,82.82253306028947
ENSG00000136634,56.162576793585785
ENSG00000136636,79.46270521675748
ENSG00000136643,74.11752455659297
ENSG00000136682,92.19742459477283
ENSG00000136689,46.190691055499634
ENSG00000136695,15.86546805039742
ENSG00000136696,11.943354968588386
ENSG00000136698,8.663357745305612
ENSG00000136699,82.91971816320155
ENSG00000136709,89.52483426469057
ENSG00000136710,70.17458609558848
ENSG00000136715,75.53017944535073
ENSG00000136717,62.52473013779459
ENSG00000136718,85.3250494602756
ENSG00000136720,86.08517580090937
ENSG00000136731,91.59348859810488
ENSG00000136732,80.81288396792891
ENSG00000136738,91.16656832459824
ENSG00000136750,15.844642671201973
ENSG00000136754,95.79674429905245
ENSG00000136758,95.90781298809482
ENSG00000136770,74.62080455381626
ENSG00000136783,93.5961958974003
ENSG00000136802,85.64437194127244
ENSG00000136807,87.08826489882337
ENSG00000136810,97.44889104855784
ENSG00000136811,80.68098989969108
ENSG00000136813,94.74853354621499
ENSG00000136816,66.84599632084968
ENSG00000136819,96.23754815868939
ENSG00000136824,93.68991010377981
ENSG00000136826,88.7334698552636
ENSG00000136827,76.0889937870952
ENSG00000136828,60.37277428759849
ENSG00000136830,42.990524452466076
ENSG00000136834,38.57554406303148
ENSG00000136839,13.088750824337927
ENSG00000136840,68.15452431363022
ENSG00000136842,68.4807885876922
ENSG00000136848,34.60483842976641
ENSG00000136854,65.5166429488737
ENSG00000136856,58.3943632640311
ENSG00000136859,37.30172503557669
ENSG00000136861,86.22401166221235
ENSG00000136866,59.02953732949221
ENSG00000136867,65.73878032695846
ENSG00000136868,79.94168893825275
ENSG00000136869,53.51775363576412
ENSG00000136870,66.16222970393252
ENSG00000136872,50.72715282357433
ENSG00000136874,88.37596751240847
ENSG00000136875,81.09749748360001
ENSG00000136877,69.93162333830828
ENSG00000136878,52.55284439970844
ENSG00000136881,43.33761410572351
ENSG00000136883,5.039741765297976
ENSG00000136888,96.76512443164069
ENSG00000136891,91.09715039394676
ENSG00000136895,48.974350074624276
ENSG00000136897,81.48623789524835
ENSG00000136908,79.71608066363541
ENSG00000136918,34.118912915205996
ENSG00000136925,72.08705008503696
ENSG00000136928,38.91569192322377
ENSG00000136929,82.43726354517372
ENSG00000136930,97.15386484328901
ENSG00000136931,32.723612509111106
ENSG00000136932,76.45343792301551
ENSG00000136933,83.89851098538753
ENSG00000136935,71.07007740099269
ENSG00000136936,75.3982853771129
ENSG00000136937,91.28804970323834
ENSG00000136938,95.74120995453126
ENSG00000136940,86.94595814098783
ENSG00000136942,99.29887890041998
ENSG00000136943,64.50314116136198
ENSG00000136944,48.06497518308979
ENSG00000136950,80.29919128110791
ENSG00000136960,65.67283329283954
ENSG00000136982,67.1965568706397
ENSG00000136986,86.57457221200237
ENSG00000136997,88.6952899934053
ENSG00000136999,57.7036548540488
ENSG00000137033,42.42823921418902
ENSG00000137038,80.97254520842733
ENSG00000137040,90.77782791294992
ENSG00000137054,69.90385616604769
ENSG00000137055,77.38016729721286
ENSG00000137070,59.01565374336191
ENSG00000137073,87.91780917010864
ENSG00000137074,94.11335948075387
ENSG00000137075,87.28957689771268
ENSG00000137076,95.86963312623651
ENSG00000137078,16.809551907257646
ENSG00000137090,39.23848530075318
ENSG00000137094,43.80618513762104
ENSG00000137098,35.701641734059905
ENSG00000137100,80.00763597237166
ENSG00000137101,55.51351914199437
ENSG00000137103,68.24476762347714
ENSG00000137106,87.87962930825032
ENSG00000137124,74.16611710804901
ENSG00000137133,64.91270695220575
ENSG00000137135,67.03689563014127
ENSG00000137142,64.65586060879525
ENSG00000137145,89.13262295650966
ENSG00000137154,99.93058206934852
ENSG00000137161,85.45694352851342
ENSG00000137166,46.82933601749332
ENSG00000137168,76.56797750859047
ENSG00000137171,72.73610773662837
ENSG00000137177,81.60424837735587
ENSG00000137185,68.65433341432092
ENSG00000137193,76.5367394397973
ENSG00000137198,67.37357259380097
ENSG00000137200,61.05307000798306
ENSG00000137203,27.90947901843046
ENSG00000137204,11.964180347783833
ENSG00000137207,89.03543785359759
ENSG00000137210,95.94252195342057
ENSG00000137216,38.04796779008018
ENSG00000137218,42.85863038422825
ENSG00000137221,65.61729894831835
ENSG00000137225,71.64277532886744
ENSG00000137252,10.003123806879318
ENSG00000137261,38.58942764916178
ENSG00000137265,87.0431432438999
ENSG00000137266,50.63690951372739
ENSG00000137267,50.66120578945542
ENSG00000137269,70.63621533442088
ENSG00000137270,51.525459026066436
ENSG00000137274,70.97636319461317
ENSG00000137275,79.18503349415154
ENSG00000137285,24.31363021068342
ENSG00000137288,84.53021415431607
ENSG00000137309,85.73461525111937
ENSG00000137310,68.91812155079657
ENSG00000137312,77.29339488389851
ENSG00000137331,58.08198257609941
ENSG00000137337,83.39176009163167
ENSG00000137338,84.16924091492832
ENSG00000137343,69.67477699489778
ENSG00000137364,77.7966748811218
ENSG00000137392,39.23154350768804
ENSG00000137393,93.68296831071466
ENSG00000137404,82.76005692270313
ENSG00000137409,77.56065391690674
ENSG00000137411,59.27250008677242
ENSG00000137413,92.1731283190448
ENSG00000137414,74.50973586477387
ENSG00000137434,41.39044115094929
ENSG00000137441,51.18878206240672
ENSG00000137449,63.621533442088094
ENSG00000137460,63.94085592308494
ENSG00000137462,59.931970427961545
ENSG00000137463,31.435909895526017
ENSG00000137473,10.846551664294887
ENSG00000137474,51.46645378501267
ENSG00000137478,88.87230571656659
ENSG00000137486,87.2062753809309
ENSG00000137491,46.87445767241679
ENSG00000137492,88.53909964943945
ENSG00000137494,72.2328277394051
ENSG00000137496,55.74606920967686
ENSG00000137497,90.63205025858178
ENSG00000137500,97.29617160112457
ENSG00000137501,98.26802263024538
ENSG00000137502,66.66898059768839
ENSG00000137504,77.73766964006803
ENSG00000137507,24.532296692235604
ENSG00000137509,88.60851758009093
ENSG00000137513,72.5556211169345
ENSG00000137522,62.75728020547707
ENSG00000137547,83.92280726111555
ENSG00000137558,9.468605740862865
ENSG00000137561,53.049182603866576
ENSG00000137563,83.74926243448682
ENSG00000137571,54.94776300718476
ENSG00000137573,39.741765297976464
ENSG00000137574,83.35358022977334
ENSG00000137575,97.9834091145743
ENSG00000137601,88.02193606608587
ENSG00000137628,80.29572038457533
ENSG00000137634,11.630974280656693
ENSG00000137642,94.91166568324599
ENSG00000137648,63.093957169136786
ENSG00000137656,75.45034882510151
ENSG00000137672,57.696713060983654
ENSG00000137673,47.85672139113533
ENSG00000137674,8.975738433237305
ENSG00000137675,12.457047655409392
ENSG00000137691,49.35961958974003
ENSG00000137692,80.10135017875118
ENSG00000137693,66.17264239353024
ENSG00000137699,33.511506022005484
ENSG00000137700,72.3404255319149
ENSG00000137709,52.67432577834855
ENSG00000137710,94.70341189129152
ENSG00000137713,79.08437749470689
ENSG00000137714,85.66519732046788
ENSG00000137720,84.16577001839575
ENSG00000137726,70.27177119850057
ENSG00000137727,48.74527090347437
ENSG00000137731,50.79309985769325
ENSG00000137745,36.60754572906182
ENSG00000137747,49.92537572454965
ENSG00000137752,77.93898163895734
ENSG00000137757,13.883586130297457
ENSG00000137760,74.31189476241713
ENSG00000137764,70.03575023428552
ENSG00000137766,67.55405921349484
ENSG00000137767,79.042726736316
ENSG00000137770,87.74426434347991
ENSG00000137776,97.60855228905626
ENSG00000137801,94.87348582138766
ENSG00000137802,60.71639304432335
ENSG00000137804,94.93943285550658
ENSG00000137806,71.78161119017042
ENSG00000137807,84.27683870743813
ENSG00000137809,69.08819548089271
ENSG00000137812,90.71535177536357
ENSG00000137814,87.30693138037554
ENSG00000137815,90.97913991183923
ENSG00000137817,89.04932143972788
ENSG00000137818,99.80562979417583
ENSG00000137819,60.7233348373885
ENSG00000137821,65.33268543264725
ENSG00000137822,91.80174239005935
ENSG00000137824,69.3068619624449
ENSG00000137825,33.417791815625975
ENSG00000137831,71.17073340043734
ENSG00000137834,45.16330568185762
ENSG00000137841,78.9733088056645
ENSG00000137842,66.2871819791052
ENSG00000137843,41.67505466662039
ENSG00000137845,97.08791780917011
ENSG00000137857,63.715247648467596
ENSG00000137860,67.4117524556593
ENSG00000137868,55.00676824823852
ENSG00000137869,23.98736593662143
ENSG00000137871,87.0986775884211
ENSG00000137872,48.54742980111763
ENSG00000137875,16.69501232168269
ENSG00000137876,95.98417271181147
ENSG00000137877,22.77602304675298
ENSG00000137878,51.469924681545244
ENSG00000137880,73.34351462982889
ENSG00000137936,58.82475443407033
ENSG00000137941,66.89458887230572
ENSG00000137942,78.32772205060567
ENSG00000137944,78.48044149803894
ENSG00000137947,89.88580750407831
ENSG00000137948,50.3245288257957
ENSG00000137955,90.96178542917636
ENSG00000137959,83.81173857207317
ENSG00000137960,71.46575960570615
ENSG00000137962,72.6111554614557
ENSG00000137965,85.60966297594669
ENSG00000137968,59.3419180174239
ENSG00000137970,52.15369129846239
ENSG00000137975,21.689632432057202
ENSG00000137976,8.170490437680053
ENSG00000137992,89.88233660754574
ENSG00000137996,82.89195099094096
ENSG00000138002,78.69216618652598
ENSG00000138018,84.48856339592517
ENSG00000138028,49.762243587518654
ENSG00000138029,96.28266981361286
ENSG00000138030,51.105480545624935
ENSG00000138031,68.57450279407172
ENSG00000138032,85.91510187081323
ENSG00000138035,91.83298045885252
ENSG00000138036,76.60615737044878
ENSG00000138039,8.323209885113325
ENSG00000138050,88.56339592516747
ENSG00000138061,62.299121863177255
ENSG00000138068,19.336364582971783
ENSG00000138069,93.6239630696609
ENSG00000138071,97.57037242719795
ENSG00000138073,61.393217868175356
ENSG00000138074,78.68175349692825
ENSG00000138075,46.73215091458124
ENSG00000138078,75.22821144701678
ENSG00000138079,70.74728402346327
ENSG00000138080,36.74638159036479
ENSG00000138081,91.93363645829717
ENSG00000138083,43.89989934400055
ENSG00000138085,91.76009163166846
ENSG00000138092,70.01839575162265
ENSG00000138095,97.72309187463122
ENSG00000138100,34.44517718926799
ENSG00000138101,60.84134531949602
ENSG00000138107,91.79132970046163
ENSG00000138109,66.90500156190345
ENSG00000138111,74.2494186248308
ENSG00000138115,28.26698136128562
ENSG00000138119,59.33497622435875
ENSG00000138131,34.00437332963104
ENSG00000138134,64.86064350421714
ENSG00000138135,11.197112214084898
ENSG00000138138,90.13918295095623
ENSG00000138152,41.15442018673423
ENSG00000138160,79.36899101037798
ENSG00000138161,41.76876887299989
ENSG00000138162,70.72992954080038
ENSG00000138166,63.854083509770575
ENSG00000138172,57.780014577765435
ENSG00000138175,69.32768734164034
ENSG00000138180,51.494220957273264
ENSG00000138182,91.39564749574815
ENSG00000138185,90.91319287772032
ENSG00000138190,90.70840998229843
ENSG00000138193,77.31422026309396
ENSG00000138207,4.862726042136684
ENSG00000138231,77.7827912949915
ENSG00000138246,83.59307209052098
ENSG00000138271,45.79847974731873
ENSG00000138279,96.45621464024158
ENSG00000138286,71.60459546700912
ENSG00000138303,91.6594356322238
ENSG00000138308,13.421956891465065
ENSG00000138311,25.806115719690396
ENSG00000138315,12.43275137968137
ENSG00000138316,39.77994515983478
ENSG00000138326,99.48630731317898
ENSG00000138336,67.0993717677276
ENSG00000138346,75.58571378987192
ENSG00000138347,56.35694699940995
ENSG00000138356,49.661587588074
ENSG00000138363,93.30464058866406
ENSG00000138375,79.11908646003263
ENSG00000138376,95.10950678560273
ENSG00000138378,74.09322828086495
ENSG00000138379,38.7490888896602
ENSG00000138380,78.43531984311548
ENSG00000138381,85.49512339037173
ENSG00000138382,87.52212696539516
ENSG00000138385,97.35864773871091
ENSG00000138386,92.62434486827948
ENSG00000138395,46.63843670820173
ENSG00000138398,96.57075422581653
ENSG00000138399,86.05046683558363
ENSG00000138400,59.29679636250044
ENSG00000138411,65.11748984762764
ENSG00000138413,87.60889937870952
ENSG00000138430,93.66561382805179
ENSG00000138433,90.10447398563048
ENSG00000138434,87.11256117455139
ENSG00000138435,45.486099059387044
ENSG00000138439,94.89084030405054
ENSG00000138442,94.11683037728645
ENSG00000138443,91.388705702683
ENSG00000138448,78.75464232411233
ENSG00000138449,97.78209711568499
ENSG00000138459,83.83256395126861
ENSG00000138463,61.57370448786922
ENSG00000138468,94.44656554788102
ENSG00000138472,14.549998264551734
ENSG00000138495,77.689077088612
ENSG00000138496,92.38832390406442
ENSG00000138587,67.92891603901288
ENSG00000138592,96.93519836173684
ENSG00000138593,93.29075700253375
ENSG00000138594,92.0377633542744
ENSG00000138600,88.19548089271458
ENSG00000138604,89.60466488493978
ENSG00000138606,80.0978792822186
ENSG00000138613,70.20582416438165
ENSG00000138614,84.68987539481448
ENSG00000138615,41.66117108049009
ENSG00000138617,67.36663080073583
ENSG00000138621,61.63965152198813
ENSG00000138622,17.337128180208946
ENSG00000138623,47.36732498004235
ENSG00000138629,87.74773524001249
ENSG00000138639,43.61528582832946
ENSG00000138640,87.50824337926485
ENSG00000138641,79.62236645725591
ENSG00000138642,72.83329283954045
ENSG00000138646,75.30804206726597
ENSG00000138650,47.582520565061955
ENSG00000138653,38.33605220228385
ENSG00000138658,86.24136614487522
ENSG00000138660,63.67012599354413
ENSG00000138663,91.78785880392905
ENSG00000138668,98.00770539030232
ENSG00000138669,74.65898441567457
ENSG00000138670,97.14692305022388
ENSG00000138674,98.78865711013155
ENSG00000138675,56.35347610287737
ENSG00000138678,76.97407240290167
ENSG00000138684,58.43948491895456
ENSG00000138685,79.77855680122175
ENSG00000138686,63.690951372739576
ENSG00000138688,95.27263892263372
ENSG00000138696,79.26833501093333
ENSG00000138698,96.84842594842247
ENSG00000138709,83.27027871299157
ENSG00000138722,95.33164416368749
ENSG00000138735,78.71993335878658
ENSG00000138738,79.40022907917114
ENSG00000138741,57.05112630592482
ENSG00000138744,72.88882718406164
ENSG00000138750,91.23251535871717
ENSG00000138755,6.365624240741384
ENSG00000138756,92.10023949186075
ENSG00000138757,94.68605740862864
ENSG00000138758,95.90087119502968
ENSG00000138759,57.828607129221474
ENSG00000138760,92.75970983304987
ENSG00000138764,73.23591683731908
ENSG00000138767,97.04279615424664
ENSG00000138768,89.83027315955712
ENSG00000138769,41.60216583943633
ENSG00000138771,50.80004165075839
ENSG00000138772,69.81361285620076
ENSG00000138777,93.27340251987088
ENSG00000138778,88.47662351185312
ENSG00000138780,71.35816181319635
ENSG00000138785,79.99028148970879
ENSG00000138792,44.507306237201064
ENSG00000138794,84.97448891048558
ENSG00000138795,80.44149803894346
ENSG00000138796,92.4195619728576
ENSG00000138798,51.01870813231058
ENSG00000138801,92.72152997119156
ENSG00000138802,87.15768282947487
ENSG00000138813,50.529311721217596
ENSG00000138814,98.95178924716255
ENSG00000138821,89.91010377980632
ENSG00000138823,34.10155843254313
ENSG00000138829,49.914963034951924
ENSG00000138834,55.78424907153517
ENSG00000138835,64.85370171115198
ENSG00000138867,95.4357710596647
ENSG00000138892,31.45673527472146
ENSG00000138942,66.5440283225157
