gen_name,keratinocyte
ENSMUSG00000024354,45.66835367668949
ENSMUSG00000024357,68.02123647911085
ENSMUSG00000024359,95.96109953359134
ENSMUSG00000024360,93.54470576560485
ENSMUSG00000024366,31.50243127915054
ENSMUSG00000024369,87.18368562072045
ENSMUSG00000024370,71.7773146769872
ENSMUSG00000024371,45.21186861168999
ENSMUSG00000024376,57.566736131785255
ENSMUSG00000024378,54.13813635010419
ENSMUSG00000024379,46.447355363699515
ENSMUSG00000024381,49.77175746750025
ENSMUSG00000024382,59.68046045450035
ENSMUSG00000024383,69.94145082861964
ENSMUSG00000024384,81.06083159670537
ENSMUSG00000024387,94.14012106777811
ENSMUSG00000024392,81.16006748040091
ENSMUSG00000024393,77.67688796268732
ENSMUSG00000024395,10.896100029770766
ENSMUSG00000024397,27.05170189540538
ENSMUSG00000024399,22.794482484866528
ENSMUSG00000024400,92.93936687506202
ENSMUSG00000024401,22.923489133670735
ENSMUSG00000024402,25.255532400516028
ENSMUSG00000024403,29.01161059839238
ENSMUSG00000024404,90.21038007343455
ENSMUSG00000024406,30.316562468988785
ENSMUSG00000024409,34.623399821375415
ENSMUSG00000024410,68.62161357546888
ENSMUSG00000024413,64.25027289868017
ENSMUSG00000024414,91.05388508484667
ENSMUSG00000024421,77.59749925573087
ENSMUSG00000024422,63.20829611987695
ENSMUSG00000024423,60.76709338096655
ENSMUSG00000024424,58.499553438523364
ENSMUSG00000024425,97.3851344646224
ENSMUSG00000024426,61.73960504118289
ENSMUSG00000024427,27.220402897687805
ENSMUSG00000024429,81.25434156991169
ENSMUSG00000024430,17.54986603155701
ENSMUSG00000024431,93.35615758658331
ENSMUSG00000024436,91.9668552148457
ENSMUSG00000024437,30.018854817902152
ENSMUSG00000024442,73.94561873573484
ENSMUSG00000024446,85.98789322218914
ENSMUSG00000024451,15.212860970526943
ENSMUSG00000024454,91.94700803810659
ENSMUSG00000024456,84.74248288181006
ENSMUSG00000024457,80.52991961893422
ENSMUSG00000024459,21.266249875955147
ENSMUSG00000024462,45.75766597201548
ENSMUSG00000024472,67.78803215242631
ENSMUSG00000024474,92.38364592636698
ENSMUSG00000024477,81.48258410241144
ENSMUSG00000024479,46.7549866031557
ENSMUSG00000024480,76.10399920611293
ENSMUSG00000024483,88.45390493202342
ENSMUSG00000024485,56.09308325890642
ENSMUSG00000024486,70.10022824253251
ENSMUSG00000024487,89.242830207403
ENSMUSG00000024491,81.55204922099831
ENSMUSG00000024493,90.60732360821673
ENSMUSG00000024497,48.05497667956733
ENSMUSG00000024498,88.92031358539248
ENSMUSG00000024500,33.189441301974796
ENSMUSG00000024501,74.44179815421256
ENSMUSG00000024502,40.721444874466606
ENSMUSG00000024505,46.3630048625583
ENSMUSG00000024507,78.62955244616452
ENSMUSG00000024511,74.02004564850651
ENSMUSG00000024513,82.46005755681254
ENSMUSG00000024515,71.30098243524859
ENSMUSG00000024516,80.70358241540141
ENSMUSG00000024518,20.24412027389104
ENSMUSG00000024521,40.006946511858686
ENSMUSG00000024524,36.26079190235189
ENSMUSG00000024525,88.83596308425126
ENSMUSG00000024526,63.72432271509377
ENSMUSG00000024527,75.66736131785254
ENSMUSG00000024528,72.11471668155205
ENSMUSG00000024530,15.03919817405974
ENSMUSG00000024533,44.31378386424531
ENSMUSG00000024534,34.30088319936489
ENSMUSG00000024535,44.671033045549265
ENSMUSG00000024537,90.26992160365188
ENSMUSG00000024538,96.11987694750421
ENSMUSG00000024539,81.80510072442195
ENSMUSG00000024542,74.9975191029076
ENSMUSG00000024544,59.37779100922894
ENSMUSG00000024548,56.76292547385135
ENSMUSG00000024556,53.28966954450729
ENSMUSG00000024558,9.362905626674605
ENSMUSG00000024560,80.26198273295624
ENSMUSG00000024561,72.89868016274686
ENSMUSG00000024563,76.90284806986206
ENSMUSG00000024566,62.032350898084744
ENSMUSG00000024570,88.75161258311005
ENSMUSG00000024571,93.44546988190929
ENSMUSG00000024575,37.46650788925275
ENSMUSG00000024576,98.53627071549073
ENSMUSG00000024578,41.063808673216236
ENSMUSG00000024579,37.41688994740498
ENSMUSG00000024580,82.03830505110648
ENSMUSG00000024581,77.19559392676392
ENSMUSG00000024583,95.37560781978763
ENSMUSG00000024587,93.12791505408356
ENSMUSG00000024588,83.62607919023519
ENSMUSG00000024589,57.72551354569813
ENSMUSG00000024590,87.82375707055672
ENSMUSG00000024592,63.198372531507395
ENSMUSG00000024593,9.918626575369654
ENSMUSG00000024594,77.89024511263273
ENSMUSG00000024597,69.63381958916344
ENSMUSG00000024598,39.90274883397837
ENSMUSG00000024600,27.984519202143492
ENSMUSG00000024601,96.33819589163441
ENSMUSG00000024603,78.07879329165426
ENSMUSG00000024604,87.30773047533988
ENSMUSG00000024608,99.90572591048922
ENSMUSG00000024610,72.51166021633423
ENSMUSG00000024613,81.54212563262875
ENSMUSG00000024614,78.69405577056664
ENSMUSG00000024617,12.672422347921009
ENSMUSG00000024621,28.058946114915152
ENSMUSG00000024622,59.60107174754391
ENSMUSG00000024639,69.84717673910886
ENSMUSG00000024640,95.24163937679864
ENSMUSG00000024642,61.93311501438921
ENSMUSG00000024644,83.58638483675696
ENSMUSG00000024645,85.63064404088519
ENSMUSG00000024646,98.28818100625186
ENSMUSG00000024653,7.244219509774734
ENSMUSG00000024654,56.177433760047634
ENSMUSG00000024659,99.1713803711422
ENSMUSG00000024660,84.01309913664781
ENSMUSG00000024661,99.59809467103304
ENSMUSG00000024663,36.806589262677385
ENSMUSG00000024664,32.39059243822566
ENSMUSG00000024665,21.747543911878537
ENSMUSG00000024666,70.07045747742384
ENSMUSG00000024667,75.34484469584201
ENSMUSG00000024668,79.50282822268532
ENSMUSG00000024669,54.177830703582416
ENSMUSG00000024672,17.663987297806887
ENSMUSG00000024673,30.440607323608216
ENSMUSG00000024679,23.71737620323509
ENSMUSG00000024683,83.48218715887666
ENSMUSG00000024687,54.5946214151037
ENSMUSG00000024691,66.04644239356952
ENSMUSG00000024695,88.74665078892528
ENSMUSG00000024696,20.670834573781878
ENSMUSG00000024697,68.54718666269723
ENSMUSG00000024712,72.83417683834475
ENSMUSG00000024713,31.150143892031355
ENSMUSG00000024725,95.52942343951572
ENSMUSG00000024726,93.65386523766995
ENSMUSG00000024727,25.850947702689293
ENSMUSG00000024729,18.110548774436836
ENSMUSG00000024731,54.753398829016575
ENSMUSG00000024732,89.14359432370745
ENSMUSG00000024734,18.036121861665176
ENSMUSG00000024735,95.27637193609209
ENSMUSG00000024736,71.4944924084549
ENSMUSG00000024737,36.474149052297314
ENSMUSG00000024738,12.483874168899474
ENSMUSG00000024740,92.57715589957328
ENSMUSG00000024742,84.2562270517019
ENSMUSG00000024743,24.799047335516523
ENSMUSG00000024747,32.34593629056267
ENSMUSG00000024750,88.15123548675201
ENSMUSG00000024754,60.96556514835765
ENSMUSG00000024758,92.29433363104098
ENSMUSG00000024759,83.67569713208296
ENSMUSG00000024761,23.776917733452414
ENSMUSG00000024764,65.32698223677681
ENSMUSG00000024766,51.99464126228044
ENSMUSG00000024767,85.95812245708048
ENSMUSG00000024769,72.56623995236677
ENSMUSG00000024770,1.8309020541827925
ENSMUSG00000024771,25.91048923290662
ENSMUSG00000024772,77.6570407859482
ENSMUSG00000024773,57.95375607819787
ENSMUSG00000024774,66.60216334226456
ENSMUSG00000024776,47.90116105983924
ENSMUSG00000024777,61.41212662498759
ENSMUSG00000024778,54.356455294234394
ENSMUSG00000024780,83.65584995534385
ENSMUSG00000024781,54.971717773146764
ENSMUSG00000024782,85.7596506896894
ENSMUSG00000024784,91.98174059740002
ENSMUSG00000024785,83.84935992855016
ENSMUSG00000024786,44.685918428103605
ENSMUSG00000024787,83.94859581224571
ENSMUSG00000024789,53.39882901657239
ENSMUSG00000024790,90.38900466408654
ENSMUSG00000024791,67.67391088617643
ENSMUSG00000024792,89.62488835963084
ENSMUSG00000024793,39.42145479805498
ENSMUSG00000024795,82.44021038007344
ENSMUSG00000024797,71.77235288280242
ENSMUSG00000024799,62.45906519797558
ENSMUSG00000024800,88.71191822963183
ENSMUSG00000024805,77.55284310806788
ENSMUSG00000024806,46.83437531011214
ENSMUSG00000024807,51.48357646124839
ENSMUSG00000024810,83.13486156594224
ENSMUSG00000024811,76.40170685719956
ENSMUSG00000024812,59.099930534881416
ENSMUSG00000024816,67.13307532003573
ENSMUSG00000024817,83.93867222387615
ENSMUSG00000024818,43.291654262181204
ENSMUSG00000024824,60.02778604743475
ENSMUSG00000024826,81.89441301974793
ENSMUSG00000024827,36.002778604743476
ENSMUSG00000024829,93.40577552843108
ENSMUSG00000024830,71.73762032350898
ENSMUSG00000024831,52.34692864939963
ENSMUSG00000024833,75.80132976084151
ENSMUSG00000024835,81.9886871092587
ENSMUSG00000024841,89.5256524759353
ENSMUSG00000024842,24.273097151930138
ENSMUSG00000024843,83.76500942740896
ENSMUSG00000024844,92.20998312989977
ENSMUSG00000024845,97.6034534087526
ENSMUSG00000024846,98.43703483179517
ENSMUSG00000024847,82.99593132876848
ENSMUSG00000024851,43.5099732063114
ENSMUSG00000024853,97.78703979358936
ENSMUSG00000024854,80.89213059442294
ENSMUSG00000024855,54.549965267440705
ENSMUSG00000024856,92.58211769375806
ENSMUSG00000024858,62.6525751711819
ENSMUSG00000024862,53.8106579339089
ENSMUSG00000024866,49.67748337798948
ENSMUSG00000024867,20.794879428401313
ENSMUSG00000024868,8.519400615262478
ENSMUSG00000024869,83.6012702193113
ENSMUSG00000024870,84.05279349012604
ENSMUSG00000024871,42.145479805497665
ENSMUSG00000024873,56.55453011809071
ENSMUSG00000024875,94.16989183288678
ENSMUSG00000024878,67.32162349905725
ENSMUSG00000024883,63.01478614667063
ENSMUSG00000024885,25.92537461546095
ENSMUSG00000024887,47.7572690284807
ENSMUSG00000024889,85.43713406767888
ENSMUSG00000024891,44.89431378386424
ENSMUSG00000024892,50.70953656842314
ENSMUSG00000024896,68.4231418080778
ENSMUSG00000024897,14.334623399821375
ENSMUSG00000024899,42.338989778703976
ENSMUSG00000024900,71.37540934802024
ENSMUSG00000024901,46.13972412424332
ENSMUSG00000024902,87.85352783566537
ENSMUSG00000024905,32.21196784757368
ENSMUSG00000024906,67.59452217922001
ENSMUSG00000024907,15.064007144983627
ENSMUSG00000024908,76.45132479904734
ENSMUSG00000024909,45.97598491614568
ENSMUSG00000024911,93.01875558201846
ENSMUSG00000024912,39.61496477126129
ENSMUSG00000024913,63.243028679170386
ENSMUSG00000024914,91.92716086136747
ENSMUSG00000024921,88.73176540637094
ENSMUSG00000024922,81.2096854222487
ENSMUSG00000024924,70.15480797856505
ENSMUSG00000024925,88.81115411332739
ENSMUSG00000024926,81.24441798154213
ENSMUSG00000024927,79.2894710727399
ENSMUSG00000024935,12.68730773047534
ENSMUSG00000024936,90.6370943733254
ENSMUSG00000024937,59.87397042770666
ENSMUSG00000024939,72.81929145579042
ENSMUSG00000024940,68.49260692666468
ENSMUSG00000024941,73.18646422546394
ENSMUSG00000024942,80.21236479110847
ENSMUSG00000024943,72.14944924084548
ENSMUSG00000024944,88.65733849359928
ENSMUSG00000024947,61.20869306341174
ENSMUSG00000024948,48.70993351195793
ENSMUSG00000024949,82.271509377791
ENSMUSG00000024952,81.30892130594422
ENSMUSG00000024953,98.07482385630644
ENSMUSG00000024955,74.54599583209288
ENSMUSG00000024957,63.59035427210479
ENSMUSG00000024958,61.96288577949787
ENSMUSG00000024959,93.90691674109358
ENSMUSG00000024960,77.58261387317654
ENSMUSG00000024962,69.04832787535973
ENSMUSG00000024963,85.15431179914657
ENSMUSG00000024965,35.29324203632033
ENSMUSG00000024966,92.20005954153022
ENSMUSG00000024968,50.198471767391084
ENSMUSG00000024969,88.21077701696933
ENSMUSG00000024970,51.835863848367566
ENSMUSG00000024972,30.356256822467003
ENSMUSG00000024974,95.3210280837551
ENSMUSG00000024975,84.51424034931031
ENSMUSG00000024976,82.6436439416493
ENSMUSG00000024978,56.69346035526447
ENSMUSG00000024981,88.44894313783864
ENSMUSG00000024982,86.21613575468889
ENSMUSG00000024983,80.27190632132579
ENSMUSG00000024985,77.7860474347524
ENSMUSG00000024986,14.930038701994642
ENSMUSG00000024989,57.52207998412226
ENSMUSG00000024990,31.978763520889153
ENSMUSG00000024991,97.53398829016572
ENSMUSG00000024993,59.14954847672919
ENSMUSG00000024997,64.88538255433166
ENSMUSG00000024998,7.680857398035129
ENSMUSG00000024999,62.15639575270417
ENSMUSG00000025001,80.86732162349905
ENSMUSG00000025006,55.16522774635308
ENSMUSG00000025007,59.94839734047832
ENSMUSG00000025008,45.971023121960904
ENSMUSG00000025010,43.54966755978962
ENSMUSG00000025016,90.11114418973901
ENSMUSG00000025019,58.44497370249082
ENSMUSG00000025020,21.787238265356752
ENSMUSG00000025024,76.95742780589461
ENSMUSG00000025025,67.37124144090502
ENSMUSG00000025026,80.58946114915153
ENSMUSG00000025027,86.0424729582217
ENSMUSG00000025034,69.68839932519599
ENSMUSG00000025035,76.85819192219907
ENSMUSG00000025036,73.49905725910489
ENSMUSG00000025037,83.6459263669743
ENSMUSG00000025038,26.491019152525553
ENSMUSG00000025040,84.64324699811452
ENSMUSG00000025041,80.00396943534783
ENSMUSG00000025047,72.35288280242136
ENSMUSG00000025049,56.1625483774933
ENSMUSG00000025050,71.34067678872681
ENSMUSG00000025058,1.5679269623896
ENSMUSG00000025059,50.09427408951077
ENSMUSG00000025060,81.44785154311799
ENSMUSG00000025064,98.23360127021931
ENSMUSG00000025066,97.81184876451324
ENSMUSG00000025068,97.07750322516621
ENSMUSG00000025069,34.24630346333234
ENSMUSG00000025075,1.3396844298898483
ENSMUSG00000025076,55.78049022526545
ENSMUSG00000025077,66.62201051900367
ENSMUSG00000025078,71.23151731666171
ENSMUSG00000025081,20.447553835466906
ENSMUSG00000025082,69.27657040785948
ENSMUSG00000025083,66.43346233998214
ENSMUSG00000025085,82.88677185670338
ENSMUSG00000025086,78.9173365088816
ENSMUSG00000025089,19.58420164731567
ENSMUSG00000025090,3.3889054282028384
ENSMUSG00000025092,43.23707452614865
ENSMUSG00000025094,8.613674704773246
ENSMUSG00000025102,74.91813039595118
ENSMUSG00000025103,92.24471568919321
ENSMUSG00000025104,79.1604644239357
ENSMUSG00000025105,57.571697925970035
ENSMUSG00000025127,10.42472958221693
ENSMUSG00000025130,91.0935794383249
ENSMUSG00000025132,96.91376401706857
ENSMUSG00000025133,62.74188746650788
ENSMUSG00000025134,88.5680261982733
ENSMUSG00000025135,92.47295822169296
ENSMUSG00000025137,86.43941649300388
ENSMUSG00000025138,86.6081174952863
ENSMUSG00000025139,66.58727795971024
ENSMUSG00000025140,45.51949985114617
ENSMUSG00000025142,91.11342661506401
ENSMUSG00000025144,93.7034831795177
ENSMUSG00000025145,81.71578842909597
ENSMUSG00000025147,91.64433859283517
ENSMUSG00000025150,88.99970229234891
ENSMUSG00000025151,85.80926863153717
ENSMUSG00000025153,69.96129800535874
ENSMUSG00000025154,47.79696338195892
ENSMUSG00000025155,85.1245410340379
ENSMUSG00000025156,93.17257120174656
ENSMUSG00000025157,78.19291455790413
ENSMUSG00000025158,78.7436737124144
ENSMUSG00000025159,63.26287585590949
ENSMUSG00000025161,61.55105686216136
ENSMUSG00000025162,87.07948794284013
ENSMUSG00000025163,12.930435645529423
ENSMUSG00000025165,55.02629750917932
ENSMUSG00000025169,74.39714200654957
ENSMUSG00000025170,55.983923786841316
ENSMUSG00000025171,67.2471965862856
ENSMUSG00000025172,6.167510171678079
ENSMUSG00000025173,85.46194303860275
ENSMUSG00000025175,34.762330058549175
ENSMUSG00000025176,40.99930534881413
ENSMUSG00000025178,60.891138235585984
ENSMUSG00000025184,55.611789222983035
ENSMUSG00000025185,7.91406172471966
ENSMUSG00000025188,57.1648308028183
ENSMUSG00000025189,20.923886077205516
ENSMUSG00000025190,75.21087625285303
ENSMUSG00000025192,45.98590850451523
ENSMUSG00000025193,72.61585789421456
ENSMUSG00000025194,10.127021931130296
ENSMUSG00000025195,48.42711124342563
ENSMUSG00000025196,33.20432668452913
ENSMUSG00000025198,68.21970824650194
ENSMUSG00000025199,67.02887764215541
ENSMUSG00000025200,52.43127915054083
ENSMUSG00000025201,23.057457576659722
ENSMUSG00000025202,37.47146968343753
ENSMUSG00000025203,88.46382852039298
ENSMUSG00000025204,98.44199662597995
ENSMUSG00000025207,43.41073732261586
ENSMUSG00000025208,92.90959610995337
ENSMUSG00000025209,63.69951374416989
ENSMUSG00000025212,81.72075022328073
ENSMUSG00000025213,75.66239952366776
ENSMUSG00000025217,65.50560682742879
ENSMUSG00000025218,50.4564850649995
ENSMUSG00000025220,85.38255433164632
ENSMUSG00000025221,26.03453408752605
ENSMUSG00000025223,80.68869703284707
ENSMUSG00000025224,76.26773841421058
ENSMUSG00000025225,59.278555125533394
ENSMUSG00000025226,64.42393569514736
ENSMUSG00000025227,50.84846680559691
ENSMUSG00000025228,85.57110251066786
ENSMUSG00000025231,51.68701002282425
ENSMUSG00000025232,53.05150342363799
ENSMUSG00000025234,77.49826337203532
ENSMUSG00000025235,58.01825940259998
ENSMUSG00000025236,60.79190235189045
ENSMUSG00000025237,54.67401012206013
ENSMUSG00000025239,87.04971717773147
ENSMUSG00000025240,68.11551056862162
ENSMUSG00000025241,65.93728292150442
ENSMUSG00000025243,47.33551652277463
ENSMUSG00000025245,77.8753597300784
ENSMUSG00000025246,86.55849955343852
ENSMUSG00000025255,18.477721544110352
ENSMUSG00000025257,42.41341669147564
ENSMUSG00000025260,96.5366676590255
ENSMUSG00000025261,86.78178029175349
ENSMUSG00000025262,43.08325890642056
ENSMUSG00000025264,71.52426317356357
ENSMUSG00000025265,50.56068274287983
ENSMUSG00000025266,62.41440905031259
ENSMUSG00000025268,78.75855909496875
ENSMUSG00000025269,51.94502332043267
ENSMUSG00000025271,33.98332837153915
ENSMUSG00000025277,64.97469484965764
ENSMUSG00000025278,67.75329959313288
ENSMUSG00000025279,14.5033244021038
ENSMUSG00000025280,59.52168304058748
ENSMUSG00000025283,96.52178227647117
ENSMUSG00000025287,94.30386027587576
ENSMUSG00000025289,90.35923389897788
ENSMUSG00000025290,99.6080182594026
ENSMUSG00000025314,32.67837650094274
ENSMUSG00000025316,67.98650391981741
ENSMUSG00000025317,41.773345241639376
ENSMUSG00000025321,52.79845192021435
ENSMUSG00000025323,42.061129304356456
ENSMUSG00000025324,41.31686017663988
ENSMUSG00000025326,92.76074228441004
ENSMUSG00000025328,12.965168204822863
ENSMUSG00000025329,9.928550163739208
ENSMUSG00000025330,52.29234891336707
ENSMUSG00000025332,66.67162846085144
ENSMUSG00000025333,11.441897390096258
ENSMUSG00000025337,90.36419569316266
ENSMUSG00000025340,67.64910191525256
ENSMUSG00000025347,38.79130693658827
ENSMUSG00000025348,24.531110449538556
ENSMUSG00000025350,83.00089312295326
ENSMUSG00000025351,98.24352485858887
ENSMUSG00000025352,16.254837749330157
ENSMUSG00000025353,90.53289669544507
ENSMUSG00000025354,75.09179319241838
ENSMUSG00000025355,15.346829413515927
ENSMUSG00000025357,81.85471866626972
ENSMUSG00000025358,65.59491912275479
ENSMUSG00000025359,63.92279448248487
ENSMUSG00000025362,99.34008137342462
ENSMUSG00000025364,97.76223082266547
ENSMUSG00000025366,57.43276768879627
ENSMUSG00000025369,76.21315867817803
ENSMUSG00000025370,1.8259402599980152
ENSMUSG00000025371,87.94780192517614
ENSMUSG00000025372,86.11689987099335
ENSMUSG00000025373,63.11898382455096
ENSMUSG00000025374,87.29780688697033
ENSMUSG00000025377,57.7304753398829
ENSMUSG00000025380,25.9799543514935
ENSMUSG00000025381,94.76034534087526
ENSMUSG00000025383,29.06619033442493
ENSMUSG00000025384,70.35327974595614
ENSMUSG00000025386,25.478813138831
ENSMUSG00000025393,99.39962290364195
ENSMUSG00000025395,86.16651781284112
ENSMUSG00000025401,8.901458767490325
ENSMUSG00000025402,69.1426019648705
ENSMUSG00000025403,88.41917237272997
ENSMUSG00000025404,71.79716185372631
ENSMUSG00000025407,34.603552644636295
ENSMUSG00000025408,69.52962191128313
ENSMUSG00000025409,59.25870794879429
ENSMUSG00000025410,95.2317157884291
ENSMUSG00000025413,82.54936985213853
ENSMUSG00000025417,68.86970328470775
ENSMUSG00000025420,28.192914557904135
ENSMUSG00000025421,69.89183288677185
ENSMUSG00000025422,18.949091991664186
ENSMUSG00000025423,63.99722139525652
ENSMUSG00000025425,5.7457576659720155
ENSMUSG00000025427,41.03403790810757
ENSMUSG00000025428,99.10191525255533
ENSMUSG00000025429,28.57993450431676
ENSMUSG00000025432,29.770765108663294
ENSMUSG00000025436,72.81432966160564
ENSMUSG00000025437,67.51513347226357
ENSMUSG00000025439,93.39585194006152
ENSMUSG00000025451,73.68264364394165
ENSMUSG00000025453,57.760246104991566
ENSMUSG00000025464,83.1894413019748
ENSMUSG00000025465,96.71529224967749
ENSMUSG00000025466,76.94750421752505
ENSMUSG00000025469,3.289669544507294
ENSMUSG00000025470,79.72610896100029
ENSMUSG00000025473,46.08514438821077
ENSMUSG00000025474,74.18874665078893
ENSMUSG00000025477,56.91177929939466
ENSMUSG00000025478,12.315173166617049
ENSMUSG00000025479,52.10876252853032
ENSMUSG00000025480,14.43385928351692
ENSMUSG00000025481,97.7324600575568
ENSMUSG00000025484,81.41311898382455
ENSMUSG00000025485,79.10092289371838
ENSMUSG00000025486,71.67807879329166
ENSMUSG00000025487,95.46492011511363
ENSMUSG00000025489,31.070755185074923
ENSMUSG00000025491,32.2070060533889
ENSMUSG00000025492,98.12940359233899
ENSMUSG00000025494,38.488637491316865
ENSMUSG00000025495,62.54837749330158
ENSMUSG00000025496,6.078197876352089
ENSMUSG00000025497,3.7114220502133572
ENSMUSG00000025498,49.71221593728292
ENSMUSG00000025499,97.8664285005458
ENSMUSG00000025500,40.28480698620621
ENSMUSG00000025503,96.68552148456881
ENSMUSG00000025504,83.23409744963779
ENSMUSG00000025505,78.72878832986008
ENSMUSG00000025507,41.917237272997916
ENSMUSG00000025508,99.56832390592439
ENSMUSG00000025509,58.1224570804803
ENSMUSG00000025510,93.6637888260395
ENSMUSG00000025511,58.678178029175356
ENSMUSG00000025512,70.02580132976084
ENSMUSG00000025515,13.188448943137839
ENSMUSG00000025521,85.94819886871092
ENSMUSG00000025525,82.86692467996427
ENSMUSG00000025529,50.91793192418379
ENSMUSG00000025531,59.34802024412027
ENSMUSG00000025532,79.12077007045748
ENSMUSG00000025533,81.3833482187159
ENSMUSG00000025534,61.19380768085739
ENSMUSG00000025537,73.05745757665973
ENSMUSG00000025538,76.48109556415599
ENSMUSG00000025544,75.62766696437431
ENSMUSG00000025545,54.49538553140816
ENSMUSG00000025551,12.662498759551454
ENSMUSG00000025555,53.86027587575667
ENSMUSG00000025557,46.31834871489531
ENSMUSG00000025558,55.62171281135259
ENSMUSG00000025571,81.68105586980252
ENSMUSG00000025572,72.6902848069862
ENSMUSG00000025574,92.8351691971817
ENSMUSG00000025575,69.02351890443585
ENSMUSG00000025577,48.9332142502729
ENSMUSG00000025578,51.54807978565049
ENSMUSG00000025579,64.0021831894413
ENSMUSG00000025580,94.57179716185372
ENSMUSG00000025582,25.26545598888558
ENSMUSG00000025583,57.5369653666766
ENSMUSG00000025584,64.49836260791902
ENSMUSG00000025586,22.352882802421355
ENSMUSG00000025588,18.77542919519698
ENSMUSG00000025591,84.89133670735339
ENSMUSG00000025592,39.0245112632728
ENSMUSG00000025602,41.54510270913963
ENSMUSG00000025607,79.51771360523966
ENSMUSG00000025608,4.153021732658529
ENSMUSG00000025609,88.42413416691475
ENSMUSG00000025610,4.465614766299494
ENSMUSG00000025612,77.81581819986107
ENSMUSG00000025613,98.07978565049122
ENSMUSG00000025616,83.0108167113228
ENSMUSG00000025626,60.1270219311303
ENSMUSG00000025630,96.50689689391683
ENSMUSG00000025645,67.10330455492706
ENSMUSG00000025646,71.58380470378088
ENSMUSG00000025647,94.12027389103899
ENSMUSG00000025648,44.16989183288677
ENSMUSG00000025650,93.26684529125731
ENSMUSG00000025651,99.21107472462042
ENSMUSG00000025652,5.676292547385135
ENSMUSG00000025656,29.835268433065398
ENSMUSG00000025658,20.91892428302074
ENSMUSG00000025665,45.27141014190732
ENSMUSG00000025666,28.728788329860077
ENSMUSG00000025701,22.094869504812937
ENSMUSG00000025702,56.06331249379776
ENSMUSG00000025722,70.37312692269525
ENSMUSG00000025723,43.2271509377791
ENSMUSG00000025724,96.20422744864543
ENSMUSG00000025728,67.683834474546
ENSMUSG00000025730,77.83070358241541
ENSMUSG00000025731,78.62459065197976
ENSMUSG00000025732,69.32122655552247
ENSMUSG00000025733,60.25106678574973
ENSMUSG00000025735,37.03483179517713
ENSMUSG00000025736,66.30445569117794
ENSMUSG00000025737,56.41559988091694
ENSMUSG00000025738,12.498759551453805
ENSMUSG00000025739,5.031259303364097
ENSMUSG00000025742,65.16820482286396
ENSMUSG00000025743,31.973801726704377
ENSMUSG00000025745,89.88786345142404
ENSMUSG00000025747,93.80271906321326
ENSMUSG00000025757,87.76421554033938
ENSMUSG00000025758,76.14865535377592
ENSMUSG00000025759,53.646918725811254
ENSMUSG00000025762,70.26396745063015
ENSMUSG00000025764,68.07085442095861
ENSMUSG00000025766,56.90185571102511
ENSMUSG00000025776,39.10886176441401
ENSMUSG00000025777,13.600277860474346
ENSMUSG00000025779,53.95951175945222
ENSMUSG00000025780,42.825245608812146
ENSMUSG00000025781,98.86374913168602
ENSMUSG00000025782,80.74327676887962
ENSMUSG00000025783,20.84945916443386
ENSMUSG00000025784,21.31090602361814
ENSMUSG00000025785,96.21911283119977
ENSMUSG00000025786,88.71688002381661
ENSMUSG00000025787,17.76818497568721
ENSMUSG00000025789,34.663094174853626
ENSMUSG00000025790,78.20779994045847
ENSMUSG00000025791,71.8616651781284
ENSMUSG00000025792,68.90443584400118
ENSMUSG00000025793,78.90741292051206
ENSMUSG00000025794,99.85114617445669
ENSMUSG00000025795,48.08970923886077
ENSMUSG00000025804,11.035030266944528
ENSMUSG00000025808,2.763719360920909
ENSMUSG00000025809,92.39356951473653
ENSMUSG00000025810,57.21444874466607
ENSMUSG00000025812,79.89480996328273
ENSMUSG00000025813,43.97638185968046
ENSMUSG00000025815,42.70616254837749
ENSMUSG00000025816,87.06460256028579
ENSMUSG00000025817,94.54202639674506
ENSMUSG00000025821,74.73454401111442
ENSMUSG00000025823,80.81274188746652
ENSMUSG00000025825,89.81343653865238
ENSMUSG00000025839,14.508286196288578
ENSMUSG00000025854,50.28778406271708
ENSMUSG00000025855,30.569613972412423
ENSMUSG00000025856,94.32866924679965
ENSMUSG00000025857,44.61645330951672
ENSMUSG00000025858,91.49548476729186
ENSMUSG00000025860,72.82921504415997
ENSMUSG00000025862,82.32608911382357
ENSMUSG00000025867,55.09080083358142
ENSMUSG00000025868,95.20194502332043
ENSMUSG00000025869,89.97221395256526
ENSMUSG00000025870,53.71142205021335
ENSMUSG00000025871,79.21008236578346
ENSMUSG00000025872,89.51572888756574
ENSMUSG00000025873,88.94512255631636
ENSMUSG00000025875,78.7883298600774
ENSMUSG00000025876,3.2598987793986303
ENSMUSG00000025878,74.58569018557111
ENSMUSG00000025880,67.02391584797063
ENSMUSG00000025885,31.9688399325196
ENSMUSG00000025887,30.837550858390394
ENSMUSG00000025888,52.728986801627464
ENSMUSG00000025889,15.838047037808872
ENSMUSG00000025892,8.846879031457776
ENSMUSG00000025893,58.926267738414204
ENSMUSG00000025894,90.7015976977275
ENSMUSG00000025898,81.21464721643346
ENSMUSG00000025899,66.636895901558
ENSMUSG00000025903,81.79021534186762
ENSMUSG00000025907,90.03671727696735
ENSMUSG00000025911,26.615064007144984
ENSMUSG00000025912,44.04088518408256
ENSMUSG00000025915,74.67500248089709
ENSMUSG00000025916,10.082365783467303
ENSMUSG00000025917,95.06797658033145
