gen_name,aortic endothelial cell
ENSMUSG00000018570,22.75801749271137
ENSMUSG00000018572,73.27113702623906
ENSMUSG00000018574,84.36734693877551
ENSMUSG00000018583,90.66472303206997
ENSMUSG00000018585,98.70553935860057
ENSMUSG00000018593,99.45189504373178
ENSMUSG00000018599,30.845481049562686
ENSMUSG00000018604,71.3061224489796
ENSMUSG00000018648,26.664723032069972
ENSMUSG00000018651,44.95043731778426
ENSMUSG00000018654,46.91545189504373
ENSMUSG00000018659,36.0932944606414
ENSMUSG00000018661,49.70845481049563
ENSMUSG00000018666,91.17784256559767
ENSMUSG00000018669,73.80174927113703
ENSMUSG00000018672,94.71720116618076
ENSMUSG00000018677,79.56851311953352
ENSMUSG00000018678,59.7201166180758
ENSMUSG00000018697,60.40816326530612
ENSMUSG00000018707,79.27113702623907
ENSMUSG00000018733,45.28279883381924
ENSMUSG00000018736,84.44897959183673
ENSMUSG00000018740,40.65889212827988
ENSMUSG00000018750,73.23615160349854
ENSMUSG00000018752,60.67055393586006
ENSMUSG00000018761,82.77551020408164
ENSMUSG00000018765,52.775510204081634
ENSMUSG00000018770,96.40816326530613
ENSMUSG00000018774,47.14868804664723
ENSMUSG00000018796,53.62099125364431
ENSMUSG00000018800,42.16326530612245
ENSMUSG00000018809,41.772594752186585
ENSMUSG00000018819,94.72303206997084
ENSMUSG00000018820,48.67638483965015
ENSMUSG00000018821,76.15160349854227
ENSMUSG00000018822,23.778425655976676
ENSMUSG00000018830,32.32069970845481
ENSMUSG00000018841,40.524781341107875
ENSMUSG00000018845,86.22157434402332
ENSMUSG00000018846,65.89504373177843
ENSMUSG00000018848,64.02915451895043
ENSMUSG00000018849,16.052478134110785
ENSMUSG00000018858,89.66180758017492
ENSMUSG00000018861,50.48396501457726
ENSMUSG00000018882,69.23615160349854
ENSMUSG00000018893,89.3527696793003
ENSMUSG00000018899,92.05830903790087
ENSMUSG00000018900,42.944606413994165
ENSMUSG00000018906,77.70262390670554
ENSMUSG00000018907,6.682215743440232
ENSMUSG00000018909,56.55393586005831
ENSMUSG00000018916,16.244897959183675
ENSMUSG00000018919,36.47230320699709
ENSMUSG00000018920,81.83673469387756
ENSMUSG00000018921,45.14868804664723
ENSMUSG00000018923,60.19825072886298
ENSMUSG00000018924,17.994169096209912
ENSMUSG00000018927,46.44314868804665
ENSMUSG00000018930,93.87755102040816
ENSMUSG00000018931,28.705539358600586
ENSMUSG00000018932,79.66763848396502
ENSMUSG00000018965,96.13994169096209
ENSMUSG00000018974,38.34985422740525
ENSMUSG00000018983,15.539358600583089
ENSMUSG00000018986,20.04081632653061
ENSMUSG00000018995,29.591836734693878
ENSMUSG00000018999,44.74052478134111
ENSMUSG00000019027,6.728862973760933
ENSMUSG00000019039,64.80466472303206
ENSMUSG00000019054,96.74052478134111
ENSMUSG00000019055,80.86297376093295
ENSMUSG00000019066,71.10204081632652
ENSMUSG00000019080,41.46355685131196
ENSMUSG00000019082,41.58600583090379
ENSMUSG00000019087,90.600583090379
ENSMUSG00000019088,71.07871720116619
ENSMUSG00000019102,22.192419825072886
ENSMUSG00000019122,36.78134110787172
ENSMUSG00000019124,50.27405247813411
ENSMUSG00000019132,91.57434402332362
ENSMUSG00000019139,72.3731778425656
ENSMUSG00000019143,46.309037900874635
ENSMUSG00000019158,94.85131195335276
ENSMUSG00000019173,89.61516034985422
ENSMUSG00000019179,95.64431486880467
ENSMUSG00000019188,92.466472303207
ENSMUSG00000019189,69.1195335276968
ENSMUSG00000019194,83.04956268221574
ENSMUSG00000019210,91.03790087463557
ENSMUSG00000019214,32.96209912536443
ENSMUSG00000019235,18.069970845481052
ENSMUSG00000019254,60.97376093294461
ENSMUSG00000019256,61.609329446064145
ENSMUSG00000019261,42.05830903790088
ENSMUSG00000019278,97.50437317784257
ENSMUSG00000019295,54.542274052478135
ENSMUSG00000019297,54.81049562682215
ENSMUSG00000019301,2.2157434402332363
ENSMUSG00000019302,59.34110787172011
ENSMUSG00000019303,40.67055393586006
ENSMUSG00000019312,2.4081632653061225
ENSMUSG00000019320,23.91253644314869
ENSMUSG00000019326,67.36443148688048
ENSMUSG00000019338,44.71137026239067
ENSMUSG00000019359,4.664723032069971
ENSMUSG00000019362,98.15743440233237
ENSMUSG00000019370,95.24198250728863
ENSMUSG00000019373,75.42857142857143
ENSMUSG00000019428,92.75801749271137
ENSMUSG00000019432,90.86880466472303
ENSMUSG00000019433,80.40816326530611
ENSMUSG00000019437,64.91545189504373
ENSMUSG00000019461,86.08163265306122
ENSMUSG00000019464,13.504373177842567
ENSMUSG00000019467,69.13119533527696
ENSMUSG00000019470,65.77842565597668
ENSMUSG00000019471,93.53935860058309
ENSMUSG00000019478,51.84839650145773
ENSMUSG00000019487,79.70262390670554
ENSMUSG00000019494,92.54227405247813
ENSMUSG00000019505,99.85422740524781
ENSMUSG00000019518,54.880466472303205
ENSMUSG00000019528,75.26530612244898
ENSMUSG00000019539,96.88046647230321
ENSMUSG00000019558,70.6472303206997
ENSMUSG00000019564,23.12536443148688
ENSMUSG00000019577,33.667638483965014
ENSMUSG00000019578,85.83673469387755
ENSMUSG00000019579,94.79883381924198
ENSMUSG00000019590,53.57434402332362
ENSMUSG00000019647,79.96501457725948
ENSMUSG00000019659,95.35276967930028
ENSMUSG00000019689,94.94460641399417
ENSMUSG00000019699,41.52769679300292
ENSMUSG00000019710,91.93586005830903
ENSMUSG00000019715,75.69096209912537
ENSMUSG00000019718,63.393586005830905
ENSMUSG00000019726,49.65597667638484
ENSMUSG00000019731,47.04373177842566
ENSMUSG00000019732,7.148688046647231
ENSMUSG00000019734,65.9067055393586
ENSMUSG00000019737,12.862973760932944
ENSMUSG00000019738,94.57725947521865
ENSMUSG00000019756,69.28862973760933
ENSMUSG00000019761,84.95043731778425
ENSMUSG00000019763,58.10495626822158
ENSMUSG00000019767,15.731778425655977
ENSMUSG00000019768,52.15160349854228
ENSMUSG00000019773,37.142857142857146
ENSMUSG00000019774,41.49854227405248
ENSMUSG00000019775,37.376093294460645
ENSMUSG00000019777,87.10204081632654
ENSMUSG00000019779,32.309037900874635
ENSMUSG00000019782,94.16326530612244
ENSMUSG00000019785,5.067055393586005
ENSMUSG00000019787,36.53644314868805
ENSMUSG00000019789,28.45481049562682
ENSMUSG00000019790,54.67638483965015
ENSMUSG00000019791,81.7201166180758
ENSMUSG00000019792,64.0
ENSMUSG00000019794,72.47813411078717
ENSMUSG00000019795,88.8338192419825
ENSMUSG00000019796,18.25655976676385
ENSMUSG00000019797,81.41690962099125
ENSMUSG00000019802,75.533527696793
ENSMUSG00000019804,96.71137026239067
ENSMUSG00000019806,82.78134110787173
ENSMUSG00000019808,33.737609329446066
ENSMUSG00000019809,63.10787172011661
ENSMUSG00000019810,44.84548104956268
ENSMUSG00000019813,71.62099125364432
ENSMUSG00000019814,58.40816326530612
ENSMUSG00000019817,62.28571428571429
ENSMUSG00000019818,88.48979591836735
ENSMUSG00000019820,83.32361516034985
ENSMUSG00000019822,69.92419825072886
ENSMUSG00000019823,55.160349854227405
ENSMUSG00000019826,52.4198250728863
ENSMUSG00000019831,18.303206997084548
ENSMUSG00000019832,44.48979591836735
ENSMUSG00000019836,10.005830903790088
ENSMUSG00000019837,82.46064139941691
ENSMUSG00000019838,25.842565597667637
ENSMUSG00000019841,60.34985422740525
ENSMUSG00000019842,48.711370262390666
ENSMUSG00000019843,77.51020408163265
ENSMUSG00000019845,23.026239067055393
ENSMUSG00000019846,83.97084548104957
ENSMUSG00000019848,12.250728862973762
ENSMUSG00000019849,40.60058309037901
ENSMUSG00000019850,61.88921282798834
ENSMUSG00000019851,32.59475218658892
ENSMUSG00000019852,9.17201166180758
ENSMUSG00000019853,52.53061224489796
ENSMUSG00000019854,60.7871720116618
ENSMUSG00000019856,17.539358600583093
ENSMUSG00000019857,79.5801749271137
ENSMUSG00000019861,69.03790087463557
ENSMUSG00000019863,40.74052478134111
ENSMUSG00000019864,28.518950437317788
ENSMUSG00000019866,35.82507288629738
ENSMUSG00000019867,1.9883381924198251
ENSMUSG00000019868,79.14868804664724
ENSMUSG00000019872,91.98250728862973
ENSMUSG00000019873,95.31778425655976
ENSMUSG00000019874,22.68804664723032
ENSMUSG00000019876,57.56268221574344
ENSMUSG00000019877,92.91545189504373
ENSMUSG00000019878,61.84839650145773
ENSMUSG00000019880,52.29737609329446
ENSMUSG00000019883,51.76093294460642
ENSMUSG00000019889,63.8600583090379
ENSMUSG00000019890,52.27405247813412
ENSMUSG00000019891,46.1399416909621
ENSMUSG00000019894,5.364431486880466
ENSMUSG00000019897,88.44314868804665
ENSMUSG00000019899,82.24489795918367
ENSMUSG00000019906,37.04956268221574
ENSMUSG00000019907,81.93002915451895
ENSMUSG00000019916,83.35276967930028
ENSMUSG00000019917,73.97084548104957
ENSMUSG00000019920,88.90962099125365
ENSMUSG00000019923,75.67930029154519
ENSMUSG00000019927,79.23032069970846
ENSMUSG00000019929,99.94752186588921
ENSMUSG00000019932,16.816326530612244
ENSMUSG00000019933,51.66180758017492
ENSMUSG00000019936,59.247813411078724
ENSMUSG00000019942,30.57725947521866
ENSMUSG00000019943,88.52478134110787
ENSMUSG00000019944,38.075801749271136
ENSMUSG00000019945,17.23615160349854
ENSMUSG00000019947,93.01457725947522
ENSMUSG00000019948,65.9533527696793
ENSMUSG00000019951,40.08163265306122
ENSMUSG00000019952,37.22448979591837
ENSMUSG00000019960,76.62390670553935
ENSMUSG00000019961,84.50145772594753
ENSMUSG00000019966,89.52769679300292
ENSMUSG00000019969,61.51603498542274
ENSMUSG00000019970,96.27405247813411
ENSMUSG00000019971,55.755102040816325
ENSMUSG00000019975,83.00291545189505
ENSMUSG00000019977,65.42274052478135
ENSMUSG00000019978,88.74052478134111
ENSMUSG00000019979,46.20991253644315
ENSMUSG00000019982,65.23615160349854
ENSMUSG00000019984,58.285714285714285
ENSMUSG00000019986,52.25655976676384
ENSMUSG00000019987,22.495626822157437
ENSMUSG00000019988,58.75218658892128
ENSMUSG00000019989,62.373177842565596
ENSMUSG00000019990,30.244897959183675
ENSMUSG00000019996,27.97084548104956
ENSMUSG00000019997,58.309037900874635
ENSMUSG00000019998,87.63848396501459
ENSMUSG00000020000,14.728862973760934
ENSMUSG00000020003,71.18950437317785
ENSMUSG00000020009,95.19533527696792
ENSMUSG00000020014,48.08163265306122
ENSMUSG00000020015,69.17784256559767
ENSMUSG00000020017,12.034985422740526
ENSMUSG00000020018,97.44023323615161
ENSMUSG00000020019,50.932944606414
ENSMUSG00000020021,25.685131195335277
ENSMUSG00000020022,96.34985422740525
ENSMUSG00000020023,83.8192419825073
ENSMUSG00000020024,56.501457725947525
ENSMUSG00000020027,83.17784256559767
ENSMUSG00000020029,87.04373177842567
ENSMUSG00000020032,54.139941690962104
ENSMUSG00000020034,86.0874635568513
ENSMUSG00000020038,56.903790087463555
ENSMUSG00000020042,22.046647230320698
ENSMUSG00000020044,97.56268221574344
ENSMUSG00000020048,97.66180758017494
ENSMUSG00000020053,96.38483965014576
ENSMUSG00000020056,86.54810495626822
ENSMUSG00000020057,58.16326530612245
ENSMUSG00000020061,18.857142857142858
ENSMUSG00000020063,67.28279883381924
ENSMUSG00000020064,60.71137026239067
ENSMUSG00000020069,86.11661807580175
ENSMUSG00000020070,48.4198250728863
ENSMUSG00000020074,91.21282798833819
ENSMUSG00000020075,64.09912536443149
ENSMUSG00000020076,86.42565597667638
ENSMUSG00000020077,97.89504373177843
ENSMUSG00000020078,73.06122448979592
ENSMUSG00000020079,33.457725947521865
ENSMUSG00000020083,26.979591836734695
ENSMUSG00000020085,48.85131195335277
ENSMUSG00000020086,62.332361516034986
ENSMUSG00000020087,57.38775510204081
ENSMUSG00000020088,93.16618075801749
ENSMUSG00000020089,77.3469387755102
ENSMUSG00000020091,79.59766763848395
ENSMUSG00000020092,48.734693877551024
ENSMUSG00000020096,13.976676384839651
ENSMUSG00000020097,55.97084548104956
ENSMUSG00000020098,29.98833819241983
ENSMUSG00000020099,82.65889212827989
ENSMUSG00000020100,44.39067055393586
ENSMUSG00000020101,77.80758017492711
ENSMUSG00000020102,22.98542274052478
ENSMUSG00000020105,40.43731778425656
ENSMUSG00000020107,86.96209912536443
ENSMUSG00000020108,79.46355685131195
ENSMUSG00000020109,48.32069970845481
ENSMUSG00000020111,71.17201166180757
ENSMUSG00000020114,65.31195335276968
ENSMUSG00000020115,83.865889212828
ENSMUSG00000020116,59.71428571428572
ENSMUSG00000020120,64.82798833819243
ENSMUSG00000020121,42.44897959183673
ENSMUSG00000020122,73.13119533527697
ENSMUSG00000020123,49.09037900874635
ENSMUSG00000020124,69.07288629737609
ENSMUSG00000020125,15.696793002915452
ENSMUSG00000020128,52.903790087463555
ENSMUSG00000020130,70.02332361516035
ENSMUSG00000020131,17.778425655976676
ENSMUSG00000020132,73.55685131195335
ENSMUSG00000020133,85.88921282798833
ENSMUSG00000020134,80.03498542274052
ENSMUSG00000020135,17.871720116618075
ENSMUSG00000020137,70.08746355685132
ENSMUSG00000020140,42.606413994169095
ENSMUSG00000020142,24.880466472303205
ENSMUSG00000020143,36.42565597667639
ENSMUSG00000020149,93.60932944606414
ENSMUSG00000020150,82.35568513119533
ENSMUSG00000020151,69.08454810495627
ENSMUSG00000020152,87.88921282798835
ENSMUSG00000020153,96.79883381924198
ENSMUSG00000020154,92.40233236151603
ENSMUSG00000020156,76.26239067055394
ENSMUSG00000020160,59.88921282798834
ENSMUSG00000020163,98.64139941690962
ENSMUSG00000020166,73.21282798833819
ENSMUSG00000020167,84.19825072886297
ENSMUSG00000020170,51.68513119533527
ENSMUSG00000020171,80.98542274052478
ENSMUSG00000020173,23.10787172011662
ENSMUSG00000020175,27.01457725947522
ENSMUSG00000020176,86.19825072886297
ENSMUSG00000020178,73.65597667638484
ENSMUSG00000020180,92.89795918367348
ENSMUSG00000020181,59.11953352769679
ENSMUSG00000020182,15.107871720116616
ENSMUSG00000020183,39.51020408163266
ENSMUSG00000020184,71.6268221574344
ENSMUSG00000020185,25.131195335276967
ENSMUSG00000020186,95.52769679300292
ENSMUSG00000020189,65.91253644314868
ENSMUSG00000020190,69.01457725947522
ENSMUSG00000020191,4.606413994169096
ENSMUSG00000020193,13.603498542274053
ENSMUSG00000020196,69.74927113702624
ENSMUSG00000020198,51.87172011661808
ENSMUSG00000020205,96.99708454810497
ENSMUSG00000020211,66.15743440233236
ENSMUSG00000020212,28.61807580174927
ENSMUSG00000020216,45.03206997084548
ENSMUSG00000020219,96.60641399416909
ENSMUSG00000020220,66.96793002915452
ENSMUSG00000020224,90.94460641399417
ENSMUSG00000020225,93.77842565597668
ENSMUSG00000020226,4.180758017492711
ENSMUSG00000020227,52.45481049562682
ENSMUSG00000020228,36.17492711370262
ENSMUSG00000020230,68.5072886297376
ENSMUSG00000020231,43.84839650145773
ENSMUSG00000020232,87.73177842565599
ENSMUSG00000020234,13.090379008746355
ENSMUSG00000020235,58.629737609329446
ENSMUSG00000020238,66.72886297376094
ENSMUSG00000020241,95.8600583090379
ENSMUSG00000020246,63.00291545189505
ENSMUSG00000020248,72.134110787172
ENSMUSG00000020250,66.30903790087463
ENSMUSG00000020251,46.944606413994165
ENSMUSG00000020253,72.02915451895043
ENSMUSG00000020255,89.55102040816327
ENSMUSG00000020256,20.425655976676385
ENSMUSG00000020257,66.38483965014578
ENSMUSG00000020260,89.9941690962099
ENSMUSG00000020261,41.376093294460645
ENSMUSG00000020262,70.72886297376093
ENSMUSG00000020263,55.27113702623907
ENSMUSG00000020264,14.513119533527696
ENSMUSG00000020265,92.64723032069972
ENSMUSG00000020267,98.54810495626822
ENSMUSG00000020268,32.093294460641395
ENSMUSG00000020271,59.08454810495627
ENSMUSG00000020272,43.23032069970845
ENSMUSG00000020273,46.606413994169095
ENSMUSG00000020275,69.4927113702624
ENSMUSG00000020277,61.69096209912537
ENSMUSG00000020279,13.387755102040815
ENSMUSG00000020280,28.73469387755102
ENSMUSG00000020282,70.99125364431487
ENSMUSG00000020283,72.78717201166181
ENSMUSG00000020284,63.98250728862974
ENSMUSG00000020287,77.57434402332362
ENSMUSG00000020288,76.02332361516035
ENSMUSG00000020289,40.71137026239067
ENSMUSG00000020290,66.72303206997084
ENSMUSG00000020295,1.1545189504373177
ENSMUSG00000020297,39.924198250728864
ENSMUSG00000020300,60.68804664723032
ENSMUSG00000020303,16.94460641399417
ENSMUSG00000020305,67.13119533527697
ENSMUSG00000020307,57.06122448979591
ENSMUSG00000020308,85.63848396501457
ENSMUSG00000020309,54.180758017492714
ENSMUSG00000020311,80.8396501457726
ENSMUSG00000020312,37.9533527696793
ENSMUSG00000020315,96.54227405247813
ENSMUSG00000020319,26.763848396501455
ENSMUSG00000020321,94.68221574344024
ENSMUSG00000020323,22.262390670553938
ENSMUSG00000020325,41.79591836734694
ENSMUSG00000020326,70.76384839650146
ENSMUSG00000020328,79.84256559766763
ENSMUSG00000020329,29.737609329446062
ENSMUSG00000020330,17.253644314868804
ENSMUSG00000020333,9.685131195335277
ENSMUSG00000020334,33.59183673469388
ENSMUSG00000020335,12.093294460641399
ENSMUSG00000020340,35.27696793002916
ENSMUSG00000020346,81.67930029154519
ENSMUSG00000020349,87.49271137026238
ENSMUSG00000020354,38.02332361516035
ENSMUSG00000020357,41.032069970845484
ENSMUSG00000020358,90.27405247813411
ENSMUSG00000020359,47.416909620991255
ENSMUSG00000020361,74.47813411078718
ENSMUSG00000020362,75.05539358600583
ENSMUSG00000020363,82.47813411078717
ENSMUSG00000020364,22.379008746355687
ENSMUSG00000020366,64.71137026239066
ENSMUSG00000020368,91.9067055393586
ENSMUSG00000020372,97.3002915451895
ENSMUSG00000020375,54.46647230320699
ENSMUSG00000020376,88.22740524781341
ENSMUSG00000020377,45.65597667638484
ENSMUSG00000020380,59.037900874635575
ENSMUSG00000020381,31.247813411078717
ENSMUSG00000020383,16.699708454810498
ENSMUSG00000020385,84.6472303206997
ENSMUSG00000020386,91.36443148688048
ENSMUSG00000020387,31.591836734693878
ENSMUSG00000020388,87.77842565597668
ENSMUSG00000020389,42.583090379008745
ENSMUSG00000020390,96.03498542274053
ENSMUSG00000020392,59.440233236151606
ENSMUSG00000020393,47.73760932944606
ENSMUSG00000020395,35.49271137026239
ENSMUSG00000020396,1.131195335276968
ENSMUSG00000020397,75.15451895043732
ENSMUSG00000020399,5.65597667638484
ENSMUSG00000020400,55.306122448979586
ENSMUSG00000020402,91.02040816326532
ENSMUSG00000020407,49.714285714285715
ENSMUSG00000020409,70.98542274052478
ENSMUSG00000020412,40.33819241982508
ENSMUSG00000020413,30.536443148688047
ENSMUSG00000020415,95.70845481049562
ENSMUSG00000020420,41.72594752186589
ENSMUSG00000020422,68.11661807580175
ENSMUSG00000020423,98.62390670553935
ENSMUSG00000020424,70.32069970845481
ENSMUSG00000020427,94.47813411078717
ENSMUSG00000020430,60.6997084548105
ENSMUSG00000020431,9.83673469387755
ENSMUSG00000020432,89.43440233236151
ENSMUSG00000020434,3.253644314868805
ENSMUSG00000020435,9.959183673469388
ENSMUSG00000020437,29.002915451895046
ENSMUSG00000020439,77.41107871720116
ENSMUSG00000020440,98.29737609329446
ENSMUSG00000020441,73.35860058309038
ENSMUSG00000020444,91.91836734693878
ENSMUSG00000020448,47.84839650145772
ENSMUSG00000020451,64.05830903790087
ENSMUSG00000020453,52.7405247813411
ENSMUSG00000020454,59.53935860058309
ENSMUSG00000020455,64.89212827988338
ENSMUSG00000020456,78.95626822157435
ENSMUSG00000020457,84.21574344023324
ENSMUSG00000020458,94.1399416909621
ENSMUSG00000020459,61.63848396501458
ENSMUSG00000020460,99.72594752186589
ENSMUSG00000020462,75.37609329446065
ENSMUSG00000020463,76.93294460641398
ENSMUSG00000020464,45.36443148688047
ENSMUSG00000020467,93.1195335276968
ENSMUSG00000020469,96.96209912536443
ENSMUSG00000020471,72.96793002915452
ENSMUSG00000020472,37.137026239067055
ENSMUSG00000020473,97.23032069970844
ENSMUSG00000020474,25.83673469387755
ENSMUSG00000020475,75.5393586005831
ENSMUSG00000020476,83.1195335276968
ENSMUSG00000020477,96.66472303206997
ENSMUSG00000020482,57.54518950437317
ENSMUSG00000020483,86.25072886297376
ENSMUSG00000020484,93.10787172011662
ENSMUSG00000020485,94.6530612244898
ENSMUSG00000020486,95.51603498542273
ENSMUSG00000020491,22.291545189504372
ENSMUSG00000020492,51.23032069970846
ENSMUSG00000020493,55.59766763848396
ENSMUSG00000020495,32.06413994169096
ENSMUSG00000020496,92.42565597667638
ENSMUSG00000020513,31.731778425655975
ENSMUSG00000020514,83.73177842565597
ENSMUSG00000020515,78.00583090379008
ENSMUSG00000020516,78.8862973760933
ENSMUSG00000020519,53.03790087463557
ENSMUSG00000020520,45.930029154518955
ENSMUSG00000020521,83.1137026239067
ENSMUSG00000020522,57.113702623906704
ENSMUSG00000020523,70.00583090379008
ENSMUSG00000020525,60.629737609329446
ENSMUSG00000020526,77.91836734693878
ENSMUSG00000020527,15.848396501457726
ENSMUSG00000020528,54.08746355685131
ENSMUSG00000020530,84.93877551020408
ENSMUSG00000020532,52.50145772594752
ENSMUSG00000020534,11.206997084548105
ENSMUSG00000020536,44.89212827988338
ENSMUSG00000020537,64.64139941690962
ENSMUSG00000020538,62.822157434402335
ENSMUSG00000020541,24.833819241982507
ENSMUSG00000020544,60.25072886297376
ENSMUSG00000020546,40.46064139941691
ENSMUSG00000020547,76.06413994169097
ENSMUSG00000020549,36.069970845481045
ENSMUSG00000020553,28.723032069970845
ENSMUSG00000020561,83.93586005830905
ENSMUSG00000020564,52.991253644314874
ENSMUSG00000020570,93.96501457725948
ENSMUSG00000020571,96.71720116618076
ENSMUSG00000020572,73.70845481049562
ENSMUSG00000020573,25.22448979591837
ENSMUSG00000020576,42.17492711370262
ENSMUSG00000020577,98.13994169096209
ENSMUSG00000020580,90.48979591836735
ENSMUSG00000020581,10.128279883381925
ENSMUSG00000020585,99.06122448979592
ENSMUSG00000020589,69.73760932944606
ENSMUSG00000020590,52.62973760932944
ENSMUSG00000020592,53.81924198250729
ENSMUSG00000020593,49.376093294460645
ENSMUSG00000020594,84.72303206997086
ENSMUSG00000020598,8.139941690962099
ENSMUSG00000020599,4.443148688046647
ENSMUSG00000020601,60.01749271137026
ENSMUSG00000020604,17.271137026239067
ENSMUSG00000020605,35.8134110787172
ENSMUSG00000020607,29.49271137026239
ENSMUSG00000020608,91.4927113702624
ENSMUSG00000020610,79.30029154518951
ENSMUSG00000020611,80.57142857142857
ENSMUSG00000020612,94.16909620991254
ENSMUSG00000020614,50.0932944606414
ENSMUSG00000020620,78.90962099125365
ENSMUSG00000020621,76.78717201166181
ENSMUSG00000020623,33.54518950437318
ENSMUSG00000020627,18.53061224489796
ENSMUSG00000020628,51.626822157434404
ENSMUSG00000020629,41.87172011661808
ENSMUSG00000020630,62.51895043731779
ENSMUSG00000020633,42.501457725947525
ENSMUSG00000020634,58.61807580174927
ENSMUSG00000020635,41.965014577259474
ENSMUSG00000020638,58.60058309037901
ENSMUSG00000020639,8.606413994169095
ENSMUSG00000020640,74.60058309037902
ENSMUSG00000020641,86.67055393586006
ENSMUSG00000020642,70.99708454810497
ENSMUSG00000020644,95.76093294460641
ENSMUSG00000020646,29.46938775510204
ENSMUSG00000020647,62.18075801749271
ENSMUSG00000020648,39.28279883381924
ENSMUSG00000020649,48.629737609329446
ENSMUSG00000020650,72.29154518950438
ENSMUSG00000020652,19.072886297376094
ENSMUSG00000020653,57.70262390670554
ENSMUSG00000020654,49.23032069970846
ENSMUSG00000020657,28.005830903790084
ENSMUSG00000020658,46.90962099125364
ENSMUSG00000020659,55.03790087463557
ENSMUSG00000020660,45.411078717201164
ENSMUSG00000020661,56.39650145772595
ENSMUSG00000020664,79.03790087463557
ENSMUSG00000020668,32.95043731778426
ENSMUSG00000020669,33.88921282798834
ENSMUSG00000020671,90.58309037900875
ENSMUSG00000020672,16.029154518950435
ENSMUSG00000020674,79.24198250728864
ENSMUSG00000020676,99.11953352769679
ENSMUSG00000020677,66.48979591836735
ENSMUSG00000020680,65.98250728862973
ENSMUSG00000020681,79.9591836734694
ENSMUSG00000020682,16.139941690962097
ENSMUSG00000020687,53.05539358600583
ENSMUSG00000020689,61.650145772594755
ENSMUSG00000020691,41.51020408163265
ENSMUSG00000020692,42.89212827988338
ENSMUSG00000020694,48.98542274052478
ENSMUSG00000020695,72.87463556851313
ENSMUSG00000020696,46.093294460641395
ENSMUSG00000020697,40.31486880466472
ENSMUSG00000020698,8.48396501457726
ENSMUSG00000020700,30.99125364431487
ENSMUSG00000020701,2.7230320699708455
ENSMUSG00000020702,29.70262390670554
ENSMUSG00000020703,11.422740524781341
ENSMUSG00000020704,2.577259475218659
ENSMUSG00000020705,73.533527696793
ENSMUSG00000020706,56.43731778425656
ENSMUSG00000020707,43.31778425655977
ENSMUSG00000020708,89.56268221574344
ENSMUSG00000020709,32.13411078717201
ENSMUSG00000020715,34.75218658892128
ENSMUSG00000020716,63.05539358600583
ENSMUSG00000020717,96.1807580174927
ENSMUSG00000020718,57.64431486880467
ENSMUSG00000020719,98.5539358600583
ENSMUSG00000020720,85.71428571428571
ENSMUSG00000020721,69.52186588921283
ENSMUSG00000020722,19.201166180758015
ENSMUSG00000020723,24.419825072886297
ENSMUSG00000020728,39.37609329446064
ENSMUSG00000020732,31.498542274052475
ENSMUSG00000020733,76.0466472303207
ENSMUSG00000020736,90.71720116618076
ENSMUSG00000020737,94.99708454810497
ENSMUSG00000020738,98.73469387755101
ENSMUSG00000020739,64.94460641399417
ENSMUSG00000020740,41.778425655976676
ENSMUSG00000020741,32.12827988338192
ENSMUSG00000020743,83.97667638483965
ENSMUSG00000020744,66.16326530612245
ENSMUSG00000020745,91.9591836734694
ENSMUSG00000020747,42.250728862973766
ENSMUSG00000020752,27.259475218658892
ENSMUSG00000020755,65.61516034985424
ENSMUSG00000020758,25.545189504373177
ENSMUSG00000020766,78.79883381924199
ENSMUSG00000020770,29.259475218658892
ENSMUSG00000020773,87.63265306122449
ENSMUSG00000020774,71.01457725947522
ENSMUSG00000020775,78.49562682215743
ENSMUSG00000020776,37.00291545189505
ENSMUSG00000020777,67.19533527696792
ENSMUSG00000020778,80.47813411078717
ENSMUSG00000020780,70.54810495626822
ENSMUSG00000020781,39.63848396501458
ENSMUSG00000020782,20.1399416909621
ENSMUSG00000020783,74.73469387755102
ENSMUSG00000020785,26.92128279883382
ENSMUSG00000020787,29.93586005830904
ENSMUSG00000020788,41.067055393586
ENSMUSG00000020790,93.27113702623907
ENSMUSG00000020792,69.21282798833819
ENSMUSG00000020794,80.27405247813411
ENSMUSG00000020798,21.521865889212826
ENSMUSG00000020801,86.6938775510204
ENSMUSG00000020802,33.02040816326531
ENSMUSG00000020803,96.43731778425656
ENSMUSG00000020806,44.45481049562682
ENSMUSG00000020807,23.74344023323615
ENSMUSG00000020808,9.247813411078717
ENSMUSG00000020810,95.60349854227405
ENSMUSG00000020811,39.562682215743436
ENSMUSG00000020814,90.79883381924199
ENSMUSG00000020817,68.69970845481049
ENSMUSG00000020818,82.26822157434403
ENSMUSG00000020821,58.62390670553936
ENSMUSG00000020823,85.80758017492711
ENSMUSG00000020826,45.60349854227405
ENSMUSG00000020827,43.329446064139944
ENSMUSG00000020828,47.27696793002916
ENSMUSG00000020829,31.52186588921283
ENSMUSG00000020830,20.909620991253643
ENSMUSG00000020831,92.26239067055394
ENSMUSG00000020832,46.99708454810496
ENSMUSG00000020834,37.55102040816327
ENSMUSG00000020836,64.6938775510204
ENSMUSG00000020838,22.256559766763846
ENSMUSG00000020839,47.95918367346938
ENSMUSG00000020840,76.72886297376094
ENSMUSG00000020841,79.79591836734694
ENSMUSG00000020843,78.53061224489795
ENSMUSG00000020844,56.97376093294461
