gen_name,neoplastic cell,stromal cell
ENSG00000077458,75.60880954690987,47.419229649752594
ENSG00000077463,12.476957407587076,52.377025322596296
ENSG00000077498,11.08469971863782,21.558164354322304
ENSG00000077514,71.84922867953819,87.97419229649752
ENSG00000077522,31.55622392548753,42.92713689725429
ENSG00000077549,80.82856311244785,89.69147181527117
ENSG00000077585,63.6460657805375,57.19899097700591
ENSG00000077616,72.5041234112739,34.224313573299696
ENSG00000077684,79.79528475793151,91.57368778500049
ENSG00000077713,59.7458038226448,88.52236344232075
ENSG00000077721,78.61162316872029,87.17861647424081
ENSG00000077782,40.477345493354036,84.767633647036
ENSG00000077800,41.583389929174345,46.89531386436403
ENSG00000077935,63.539342194625014,32.628310856699336
ENSG00000077942,63.990491898709614,55.37498787231978
ENSG00000077943,23.90123217231008,26.986514019598328
ENSG00000078018,83.62278063452024,97.27369748714466
ENSG00000078043,89.44891821092462,88.11487338701853
ENSG00000078053,7.635587464829727,17.866498496167655
ENSG00000078061,44.39216066750752,57.81507713204618
ENSG00000078070,72.00446298631998,65.49917531774521
ENSG00000078081,33.239545939652665,31.818181818181817
ENSG00000078098,48.069273309401375,51.39710876103619
ENSG00000078114,51.41166197729699,95.01309789463471
ENSG00000078124,84.95197438633937,77.83060056272436
ENSG00000078140,89.46832249927233,92.9902008343844
ENSG00000078142,84.29707965460366,79.79043368584458
ENSG00000078177,81.61928786261764,92.98049869021054
ENSG00000078237,84.64635684486271,60.63840108664015
ENSG00000078246,72.32463374405744,73.12991171048802
ENSG00000078269,71.67459008440865,65.91151644513438
ENSG00000078295,45.45939652663238,50.01455321626079
ENSG00000078304,98.09352866983603,98.82118948287571
ENSG00000078319,63.08334141845348,65.13534491122537
ENSG00000078328,26.38498108081886,33.71495100417192
ENSG00000078369,90.34151547491996,93.39769088968663
ENSG00000078399,61.53099835063549,48.72416804113709
ENSG00000078401,73.96914718152712,0.0
ENSG00000078403,83.53061026486853,97.02144173862423
ENSG00000078487,61.31270010672358,43.38798874551276
ENSG00000078549,20.8110992529349,17.405646647909187
ENSG00000078589,51.562045211991844,52.54196177355196
ENSG00000078618,93.18424371786165,94.19326671194334
ENSG00000078668,91.47666634326185,83.12312020956631
ENSG00000078674,90.88483554865626,88.12942660327933
ENSG00000078687,59.14427088386533,58.086737168914325
ENSG00000078699,70.71892888328321,63.456873969147175
ENSG00000078747,97.83157077714175,87.6443193945862
ENSG00000078795,50.261957892694284,54.14281556223926
ENSG00000078804,46.86620743184244,34.57359076355875
ENSG00000078808,49.30629669156883,52.23149315998836
ENSG00000078814,39.48287571553313,43.31037159212186
ENSG00000078900,11.235082953332686,0.0
ENSG00000078902,42.70883865334239,65.25662171339867
ENSG00000078967,74.76957407587076,91.08858057630736
ENSG00000079101,37.54244688076065,26.816726496555738
ENSG00000079102,27.98583486950616,57.441544581352474
ENSG00000079112,32.73503444261181,33.40448239060832
ENSG00000079134,90.04560007761715,68.79305326477152
ENSG00000079150,58.64946153099835,70.27748132337247
ENSG00000079156,38.59998059571165,62.559425633064905
ENSG00000079215,50.548171145823225,21.4951004171922
ENSG00000079246,96.83224992723392,96.18220626758513
ENSG00000079257,99.50519064713302,98.98127486174445
ENSG00000079263,17.657902396429613,27.423110507422138
ENSG00000079277,66.8623265741729,69.23450082468226
ENSG00000079308,63.57329969923353,88.19734161249636
ENSG00000079313,27.37945085863976,0.0
ENSG00000079332,98.87940234791888,99.79140390026195
ENSG00000079335,50.475405064519265,41.918113903172596
ENSG00000079337,58.0818860968274,0.0
ENSG00000079385,43.11147763655768,44.33879887455128
ENSG00000079387,77.85970699524594,70.49577956728437
ENSG00000079393,21.592121858930824,0.0
ENSG00000079432,34.30678179877753,40.30270689822451
ENSG00000079435,33.443290967303774,39.66721645483652
ENSG00000079459,96.07063160958572,88.75521490249345
ENSG00000079462,61.889977685068395,73.70718928883284
ENSG00000079482,85.85427379450859,87.31929756476181
ENSG00000079616,74.73076549917532,66.01824003104686
ENSG00000079691,81.7696710973125,95.29931114776366
ENSG00000079739,73.94489182109247,87.66372368293392
ENSG00000079785,96.60424953914816,94.09624527020472
ENSG00000079805,62.03550984767634,71.17007858736781
ENSG00000079819,80.8673716891433,67.88105171242844
ENSG00000079841,16.57126224895702,38.444746288929856
ENSG00000079931,26.63238575725235,64.66479091879306
ENSG00000079950,87.23197826719705,83.1037159212186
ENSG00000079974,64.87823809061803,65.0140681090521
ENSG00000079999,57.49975744639565,50.33472397399825
ENSG00000080007,18.30309498399146,0.0
ENSG00000080031,27.204812263510235,25.114000194042884
ENSG00000080166,30.561754147666637,0.0
ENSG00000080189,72.99893276414087,55.578732899970895
ENSG00000080200,88.98321529057922,76.47715145047054
ENSG00000080224,19.56437372659358,0.0
ENSG00000080293,16.80896478121665,47.34646356844863
ENSG00000080298,73.16386921509654,56.9321820122247
ENSG00000080345,97.63267682157758,92.3692636072572
ENSG00000080371,96.58484525080043,97.80246434462016
ENSG00000080493,0.0,60.42010284272824
ENSG00000080503,73.38701853109538,66.15892112156787
ENSG00000080511,7.426991365091686,20.714077811196276
ENSG00000080546,68.0750945959057,56.98069273309402
ENSG00000080561,23.750848937615213,24.81808479674008
ENSG00000080572,26.569321820122248,26.4528960900359
ENSG00000080603,57.20869312117978,80.58600950810128
ENSG00000080608,91.49121955952265,84.55418647521103
ENSG00000080618,18.80760648103231,0.0
ENSG00000080644,45.89114194236926,17.648200252255748
ENSG00000080709,26.113321043950716,30.94983991462113
ENSG00000080802,80.25128553410303,72.83884738527215
ENSG00000080815,73.59076355874649,74.63374405743669
ENSG00000080819,81.62413893470458,76.9331522266421
ENSG00000080822,97.4531871543611,93.81973416124964
ENSG00000080823,66.32870864461046,82.77384301930726
ENSG00000080824,99.95634035121762,99.78655282817502
ENSG00000080839,66.12496361695935,60.20665567090327
ENSG00000080845,63.77704472688465,67.25041234112739
ENSG00000080854,15.183855632094692,0.0
ENSG00000080910,22.305229455709714,32.05588435044145
ENSG00000080947,50.23770253225963,36.91180750945959
ENSG00000080986,82.03648006209372,57.567672455612694
ENSG00000081014,58.9841855049966,56.05898903657708
ENSG00000081019,83.45784418356456,70.82565246919569
ENSG00000081026,75.50693703308431,45.51760939167556
ENSG00000081041,88.33317163093044,59.23644125351702
ENSG00000081051,7.616183176482003,0.0
ENSG00000081052,79.99902978558261,39.060832443970114
ENSG00000081059,44.40671388376831,42.82526438342874
ENSG00000081087,82.5458426312215,85.51954982051033
ENSG00000081138,37.21742505093626,44.217522072377996
ENSG00000081148,18.69603182303289,27.209663335597167
ENSG00000081154,99.54399922382846,95.86688658193461
ENSG00000081177,64.16513049383914,81.88609682739886
ENSG00000081181,62.41389347045697,56.0153293877947
ENSG00000081189,7.975162510914913,46.254972348889105
ENSG00000081237,49.092849519743865,53.67226156980692
ENSG00000081307,94.4212671000291,83.04065198408848
ENSG00000081320,83.29290773260891,84.33588823129912
ENSG00000081377,67.21645483651886,88.21674590084409
ENSG00000081386,63.94683224992723,49.41787134956825
ENSG00000081479,18.594159309207335,28.7377510429805
ENSG00000081665,77.52983409333463,68.2448821189483
ENSG00000081692,47.99650722809741,41.137091297176674
ENSG00000081721,72.40710196953528,87.85776656641117
ENSG00000081760,74.7259144270884,94.56679926263705
ENSG00000081791,71.73765402153876,64.80547200931406
ENSG00000081800,7.76656641117687,18.487435723294848
ENSG00000081803,27.17085475890172,59.18307946056078
ENSG00000081818,21.37382361501892,0.0
ENSG00000081842,20.262928107111673,0.0
ENSG00000081870,78.36906956437373,79.25681575628214
ENSG00000081913,55.670903269622585,58.110992529348984
ENSG00000081923,49.82051033278355,50.55302221791016
ENSG00000081985,56.563500533617926,47.4046764334918
ENSG00000082014,42.96109440186281,45.31386436402445
ENSG00000082068,80.12515765984283,51.61540700494809
ENSG00000082126,30.280391966624627,41.423304550305616
ENSG00000082146,58.38265256621713,91.45726205491414
ENSG00000082153,98.70476375278938,99.30629669156885
ENSG00000082196,37.96449015232366,44.45037353255069
ENSG00000082212,86.40244494033182,86.20355098476763
ENSG00000082213,92.60696613951683,98.83089162704958
ENSG00000082258,87.3484039972834,74.07101969535267
ENSG00000082269,85.19452799068594,63.00087319297565
ENSG00000082293,37.377510429804985,30.552052003492776
ENSG00000082397,3.7644319394586208,14.461045891141943
ENSG00000082438,66.77500727660814,91.18075094595906
ENSG00000082458,39.49742893179393,61.982148054720085
ENSG00000082482,14.41253517027263,23.21237993596585
ENSG00000082497,54.77345493354031,0.0
ENSG00000082512,69.23450082468226,64.05840690792665
ENSG00000082515,91.70466673134763,94.44552246046376
ENSG00000082516,83.01639662365383,72.0869312117978
ENSG00000082556,13.903172601144853,19.244202968856115
ENSG00000082641,69.60803337537595,81.05656350053361
ENSG00000082684,51.01872513825555,43.95556417968371
ENSG00000082701,85.72329484816144,63.28223537401766
ENSG00000082781,83.47239739982535,72.58659163675172
ENSG00000082805,87.09614824876297,85.96099738042108
ENSG00000082898,98.04501794896672,92.00543320073736
ENSG00000082996,95.96875909576016,76.63723682933929
ENSG00000083067,39.79334432909673,43.76152129620646
ENSG00000083093,77.65596196759483,57.71320461822063
ENSG00000083097,60.245464247598726,64.79091879305327
ENSG00000083099,91.59794314543515,71.08761036188997
ENSG00000083123,62.58368099349957,59.17337731638692
ENSG00000083168,73.11535849422722,76.39953429707965
ENSG00000083223,80.67332880566606,87.01853109537208
ENSG00000083290,70.46667313476279,48.52042301348598
ENSG00000083307,38.64364024449403,27.408557291161344
ENSG00000083312,98.17599689531387,88.61938488405939
ENSG00000083444,81.79877752983408,93.31037159212185
ENSG00000083454,55.28281750266809,47.96740079557582
ENSG00000083457,66.93509265547686,75.10914912195595
ENSG00000083520,93.16483942951392,79.02396429610944
ENSG00000083535,87.08159503250218,71.36412147084505
ENSG00000083544,71.13127001067235,74.49791403900262
ENSG00000083635,72.60114485301251,81.78907538566023
ENSG00000083642,96.10944018628118,90.74415445813526
ENSG00000083720,59.377122344038035,60.18240031046861
ENSG00000083750,64.77636557679247,87.658872610847
ENSG00000083799,71.70369651693024,87.15921218589308
ENSG00000083807,66.82351799747744,59.23159018143009
ENSG00000083812,35.65052876685748,0.0
ENSG00000083814,41.67070922673911,66.15407004948094
ENSG00000083817,40.9381973416125,0.0
ENSG00000083828,71.22829145241099,59.493548074124384
ENSG00000083838,31.803628601921023,41.94236926360726
ENSG00000083844,76.9671097312506,71.55331328223538
ENSG00000083845,99.08314737557001,98.2439119045309
ENSG00000083857,57.08256524691957,77.09323760551082
ENSG00000083896,89.78849325700979,77.06413117298922
ENSG00000083937,85.53895410885805,79.40719899097701
ENSG00000084070,49.95634035121762,77.73843019307267
ENSG00000084072,83.20073736295721,80.6345202289706
ENSG00000084073,88.30891627049577,79.15009217036966
ENSG00000084090,97.42408072183952,88.90074706510138
ENSG00000084092,59.84282526438343,39.478024643446204
ENSG00000084093,93.15513728534006,99.13650916852625
ENSG00000084110,16.008537886872997,0.0
ENSG00000084112,74.77927622004464,88.00329872901911
ENSG00000084207,94.1884156398564,98.00620937227127
ENSG00000084234,98.71446589696323,99.64587173765402
ENSG00000084444,83.60337634617251,80.1979237411468
ENSG00000084453,56.922479868050836,44.222373144464925
ENSG00000084463,86.77112641893858,74.72106335500146
ENSG00000084623,95.39633258950228,96.84680314349471
ENSG00000084628,28.572814592024837,0.0
ENSG00000084636,69.07926651790045,15.145047055399244
ENSG00000084652,89.52168429222858,94.32909673037742
ENSG00000084674,18.118754244688077,24.7744251479577
ENSG00000084676,84.81614436790531,75.4438730959542
ENSG00000084693,63.825555447753956,73.58106141457263
ENSG00000084710,38.22159697293102,67.06122052973707
ENSG00000084731,55.75337149510041,57.98001358300184
ENSG00000084733,93.57232948481614,94.70748035315805
ENSG00000084734,27.151450470553996,53.21626079363539
ENSG00000084754,93.10177549238382,95.4302900941108
ENSG00000084764,27.840302706898225,38.41078878432134
ENSG00000084774,74.38148830891626,68.04598816338411
ENSG00000085063,99.3936159891336,99.44697778208985
ENSG00000085117,53.43941010963423,86.55767924711361
ENSG00000085185,34.94712331425245,24.624041913262833
ENSG00000085224,97.61327253322985,92.19947608421461
ENSG00000085231,98.04016687687978,88.83768312797127
ENSG00000085265,44.38245852333365,62.34112738915301
ENSG00000085274,92.3547103909964,88.13427767536626
ENSG00000085276,76.57417289220918,61.04589114194236
ENSG00000085365,95.02280003880857,78.47094207819929
ENSG00000085377,72.78063452022897,76.375278936645
ENSG00000085382,66.9108372950422,77.49102551663918
ENSG00000085415,94.75599107402736,89.3227903366644
ENSG00000085433,77.76268555350732,63.020277481323376
ENSG00000085449,89.12389638110022,90.26389832152906
ENSG00000085465,39.39555641796837,36.950616086155044
ENSG00000085491,91.26321917143689,90.99155913456875
ENSG00000085511,65.57679247113613,80.0135830018434
ENSG00000085514,43.795478800814976,49.59736101678471
ENSG00000085552,70.66556709032696,48.36518870670418
ENSG00000085644,43.83428737751043,37.3484039972834
ENSG00000085662,95.11497040846027,98.54467837392063
ENSG00000085719,93.52381876394684,95.68254584263121
ENSG00000085721,90.58406907926651,88.43989521684293
ENSG00000085733,95.03250218298244,99.36936062869894
ENSG00000085741,53.973028039196656,0.0
ENSG00000085760,92.40807218395265,83.64703599495489
ENSG00000085788,81.40098961870574,93.77122344038033
ENSG00000085831,48.001358300184336,31.313670321140975
ENSG00000085832,95.83778014941302,98.20025225574852
ENSG00000085840,32.20141651304939,37.134956825458424
ENSG00000085871,57.19899097700591,61.85116910837295
ENSG00000085872,73.71204036091976,53.7450276511109
ENSG00000085978,63.51023576210343,67.2989230619967
ENSG00000085982,73.44038032405162,91.65615601047831
ENSG00000085998,65.43126030852818,96.41990879984476
ENSG00000085999,45.197438633938106,38.454448433103714
ENSG00000086015,52.60987678276899,56.791500921703694
ENSG00000086061,98.56893373435528,98.36518870670417
ENSG00000086062,95.06160861550403,96.9050160085379
ENSG00000086065,95.81352478897837,97.03599495488503
ENSG00000086102,81.97341612496362,97.83642184922869
ENSG00000086159,19.928204133113418,26.821577568642667
ENSG00000086189,93.58203162899001,80.76549917531774
ENSG00000086200,88.07121373823615,63.267682157756866
ENSG00000086205,35.1557194139905,0.0
ENSG00000086232,86.05316775007277,90.12806830309499
ENSG00000086289,80.27554089453768,48.331231202095665
ENSG00000086300,76.54991753177453,33.59367420199864
ENSG00000086475,77.30183370524885,56.19967012709809
ENSG00000086504,59.3237605510818,61.545551566896286
ENSG00000086506,31.01775492383817,0.0
ENSG00000086544,32.05588435044145,48.986125933831374
ENSG00000086548,5.32162607936354,23.323954593965265
ENSG00000086589,81.35247889783642,61.720190162025816
ENSG00000086598,97.78791112835937,95.66799262637042
ENSG00000086619,67.60454060347337,49.563403512176194
ENSG00000086666,98.28757155331328,93.94101096342293
ENSG00000086696,57.999417871349564,55.113029979625495
ENSG00000086712,87.38721257397884,73.55680605413797
ENSG00000086717,12.714659939846706,19.29271368972543
ENSG00000086730,40.65683516057049,45.15863005724265
ENSG00000086758,87.63946832249927,94.5134374696808
ENSG00000086827,62.96691568836713,49.490637430872226
ENSG00000086848,69.61773551954981,78.83477248471912
ENSG00000086967,10.793635393421946,0.0
ENSG00000086991,26.4528960900359,39.64781216648879
ENSG00000087008,33.51605704860774,82.96303483069758
ENSG00000087053,85.94644416416027,90.81206946735229
ENSG00000087074,51.14000194042884,71.11186572232462
ENSG00000087076,30.163966236538275,0.0
ENSG00000087077,65.59619675948385,82.83690695643737
ENSG00000087086,99.8738721257398,99.91268070243524
ENSG00000087087,66.94479479965072,67.5802852430387
ENSG00000087088,45.11497040846027,70.49092849519744
ENSG00000087095,72.05782477927623,66.64887940234792
ENSG00000087111,66.5373047443485,86.99912680702435
ENSG00000087116,52.81847288250704,81.48345784418356
ENSG00000087152,47.85097506548947,51.605704860774225
ENSG00000087157,65.53798389444067,81.65809643931308
ENSG00000087191,87.43087222276124,88.33317163093044
ENSG00000087206,80.4016687687979,64.83457844183565
ENSG00000087237,32.526438342873774,33.729504220432716
ENSG00000087245,47.84127292131561,78.99970893567479
ENSG00000087250,20.039778791112838,79.00941107984865
ENSG00000087253,49.37906277287281,43.35403124090424
ENSG00000087258,16.110410400698555,29.70311438827981
ENSG00000087263,85.17027263025129,83.76831279712816
ENSG00000087266,80.02328514601726,74.54642475987193
ENSG00000087269,56.320946929271365,63.922576889492575
ENSG00000087274,69.61288444746289,87.26593577180557
ENSG00000087299,71.10216357815077,65.69321820122246
ENSG00000087301,60.18725138255554,54.51634811293295
ENSG00000087302,94.69292713689725,92.95139225768895
ENSG00000087303,36.009508101290386,82.12379935965849
ENSG00000087338,85.77180556903076,74.66770156204521
ENSG00000087365,86.53827495876588,92.45173183273504
ENSG00000087448,77.63170660716018,61.83661589211216
ENSG00000087460,97.71999611914232,98.76782768991947
ENSG00000087470,96.21616377219365,85.2964005045115
ENSG00000087494,6.995245949354807,38.71155525371107
ENSG00000087495,72.06752692345009,48.224507616183175
ENSG00000087502,97.38042107305715,87.14465896963229
ENSG00000087510,48.07897545357524,44.39701173959445
ENSG00000087586,88.11487338701853,58.58639759386824
ENSG00000087589,30.042689434364995,30.2609876782769
ENSG00000087842,51.91132240225089,59.852527408557286
ENSG00000087884,66.21713398661105,63.68487435723294
ENSG00000087903,69.62258659163675,66.1783254099156
ENSG00000087995,73.55195498205104,68.59901038129426
ENSG00000088002,21.563015426409237,36.08712525468128
ENSG00000088035,72.89220917822838,63.340448239060834
ENSG00000088038,32.04618220626759,26.152129620646164
ENSG00000088053,35.37401765790239,35.12176190938197
ENSG00000088179,81.94430969244203,63.878917240710194
ENSG00000088205,94.50373532550694,85.67478412729214
ENSG00000088247,45.32356650819831,56.092946541185604
ENSG00000088256,49.898127486174445,53.905113029979624
ENSG00000088280,60.67235859124867,50.038808576695445
ENSG00000088298,70.07858736780828,66.11526147278548
ENSG00000088305,45.57582225671874,44.90637430872223
ENSG00000088325,94.61045891141943,69.08411758998739
ENSG00000088340,63.88861938488406,68.34675463277384
ENSG00000088356,84.26312214999516,84.25827107790822
ENSG00000088367,65.42155816435432,80.13000873192976
ENSG00000088386,40.24449403318133,57.20869312117978
ENSG00000088387,78.4418356456777,43.882798098379745
ENSG00000088448,97.15242068497137,86.41699815659261
ENSG00000088451,87.55214902493451,85.98525274085573
ENSG00000088538,62.11797807315417,0.0
ENSG00000088543,35.50984767633647,67.26981662947512
ENSG00000088682,65.68836712913554,71.81527117492966
ENSG00000088726,48.84544484331037,53.808091588241005
ENSG00000088727,44.775395362375086,39.570195013097894
ENSG00000088756,66.45483651887068,56.325798001358294
ENSG00000088766,81.68720287183467,93.02415833899292
ENSG00000088808,53.18715436111381,45.10526826428641
ENSG00000088812,74.4494033181333,51.82885417677306
ENSG00000088826,54.80741243814883,44.56194819055011
ENSG00000088832,97.74425147957699,99.22867953817793
ENSG00000088833,77.35519549820509,79.09187930532647
ENSG00000088836,56.17541476666344,0.0
ENSG00000088854,68.76879790433685,73.54710390996411
ENSG00000088876,64.05355583583973,57.18443776074512
ENSG00000088881,30.246434462016104,66.56641117687009
ENSG00000088882,19.65654409624527,0.0
ENSG00000088888,79.08217716115261,83.57912098573784
ENSG00000088899,43.974968468031435,25.51663917725817
ENSG00000088930,96.47327059280101,84.68031434947123
ENSG00000088970,69.42854370815951,57.946056078393326
ENSG00000088986,97.5890171727952,98.20995439992238
ENSG00000088992,10.308528184728825,0.0
ENSG00000089006,96.50722809740952,88.7940234791889
ENSG00000089009,98.12748617444456,97.91889007470651
ENSG00000089022,73.75084893761522,64.76181236053168
ENSG00000089041,45.15863005724265,41.35053846900165
ENSG00000089048,94.13020277481323,77.48617444455225
ENSG00000089050,76.17638498108082,45.63888619384884
ENSG00000089053,95.41573687785001,91.07887843213351
ENSG00000089057,63.21917143688756,58.775589405258565
ENSG00000089060,45.11011933637334,40.46764334918017
ENSG00000089063,98.63684874357233,96.52663238575725
ENSG00000089091,67.73551954982051,56.15601047831571
ENSG00000089094,64.45134374696808,68.99194722033569
ENSG00000089101,20.723779955370137,15.591345687396915
ENSG00000089123,79.85834869506161,59.939846706122054
ENSG00000089127,49.93208499078297,28.126515960027167
ENSG00000089154,79.19860289123896,68.80760648103231
ENSG00000089157,99.5634035121762,99.53429707965459
ENSG00000089159,87.59095760162995,87.45997865528282
ENSG00000089163,31.08081886096827,0.0
ENSG00000089169,36.14048704763753,36.45095566120112
ENSG00000089177,70.47152420684971,67.75492383816824
ENSG00000089195,89.22091782283886,63.25312894149607
ENSG00000089199,35.22848549529446,33.67129135538954
ENSG00000089220,83.44329096730377,92.23828466091007
ENSG00000089225,7.402736004657029,0.0
ENSG00000089234,70.33084311632871,61.42427476472301
ENSG00000089248,78.93179392645774,94.36305423498594
ENSG00000089250,40.81206946735229,51.28553410303677
ENSG00000089280,91.97147569612885,83.19103521878336
ENSG00000089289,74.03706219074415,82.19171436887552
ENSG00000089327,89.7593868244882,93.09207334820996
ENSG00000089335,95.43514116619774,70.38420490928495
ENSG00000089351,70.39875812554574,71.49024934510527
ENSG00000089356,35.451634811293296,31.10507422140293
ENSG00000089486,48.40884835548656,63.78674687105851
ENSG00000089597,67.39594450373532,78.53885708741632
ENSG00000089639,17.638498108081883,46.31803628601921
ENSG00000089682,74.12923256039585,78.14106917628796
ENSG00000089685,94.8093528669836,79.83894440671389
ENSG00000089692,14.946153099835064,0.0
ENSG00000089693,81.51741534879208,90.03104686135636
ENSG00000089723,35.91248665955176,32.51188512661298
ENSG00000089737,82.97273697487144,89.66721645483652
ENSG00000089775,83.13282235374018,77.61230231881245
ENSG00000089818,88.6533423886679,73.39672067526924
ENSG00000089820,42.606966139516835,0.0
ENSG00000089876,64.91219559522654,47.04569709905889
ENSG00000089902,77.5104298049869,98.59804016687687
ENSG00000089916,92.94169011351508,85.67963519937906
ENSG00000090006,43.417095178034344,58.96478121664887
ENSG00000090013,59.828272048122635,69.1471815271175
ENSG00000090020,36.56253031920054,52.498302124769566
ENSG00000090054,87.40176579023964,86.15989133598525
ENSG00000090060,98.94731735713592,97.44833608227418
ENSG00000090061,81.5659260696614,86.11623168720287
ENSG00000090097,22.7854855923159,36.24721063355001
ENSG00000090238,49.81565926069661,27.835451634811292
ENSG00000090263,84.90346366547007,90.50160085378869
ENSG00000090266,92.17036965169302,90.15232366352964
ENSG00000090273,77.98098379741923,84.97622974677404
ENSG00000090316,69.47220335694189,91.52032599204423
ENSG00000090339,61.642573008634905,82.80294945182885
ENSG00000090372,52.30911031337926,70.69467352284855
ENSG00000090376,66.37236829339284,75.38566023091103
ENSG00000090382,30.484136994275733,34.5202289706025
ENSG00000090432,58.32929077326089,68.41466964199088
ENSG00000090447,54.38536916658582,51.998641699815664
ENSG00000090470,69.54011836615892,78.47579315028621
ENSG00000090487,88.03240516154071,94.91607645289609
ENSG00000090520,91.85504996604249,76.58387503638305
ENSG00000090530,76.04055496264675,79.27622004462987
ENSG00000090539,30.372562336276314,38.536916658581546
ENSG00000090554,37.396914718152715,39.458620355098475
ENSG00000090565,32.613757640438536,35.825167361987
ENSG00000090581,65.3245367226157,67.6093916755603
ENSG00000090612,83.45299311147764,74.97817017560881
ENSG00000090615,89.83700397787912,92.26739109343166
ENSG00000090621,92.68943436499467,89.84185504996604
ENSG00000090659,35.72814592024838,18.33220141651305
ENSG00000090661,43.53837198020762,35.40312409042398
ENSG00000090674,41.94236926360726,49.966042495391484
ENSG00000090686,88.86193848840594,64.58232269331522
ENSG00000090776,46.91956922479868,51.40681090521005
ENSG00000090857,84.18065392451733,60.66750751916173
ENSG00000090861,76.35587464829727,83.21043950713107
ENSG00000090863,95.00339575046085,93.65964878238091
ENSG00000090889,70.66071601824004,68.96769185990104
ENSG00000090905,92.93683904142816,77.72872804889882
ENSG00000090924,71.62607936353935,52.59047249442127
ENSG00000090932,66.64887940234792,53.21140972154846
ENSG00000090971,35.815465217813134,54.20587949936936
ENSG00000090975,30.081498011060443,35.38371980207626
ENSG00000090989,86.30542349859319,78.7086446104589
ENSG00000091009,94.01862811681382,85.82031628990006
ENSG00000091039,93.24730765499176,83.26380130008731
ENSG00000091073,48.175996895313865,36.58193460754827
ENSG00000091106,24.53187154361114,88.59027845153778
ENSG00000091127,85.31580479285921,69.69050160085379
ENSG00000091128,23.760551081789075,36.80993499563404
ENSG00000091129,93.8294363054235,94.96943824585233
ENSG00000091136,96.46841952071408,88.57572523527699
ENSG00000091137,37.51334044823906,47.065101387406614
ENSG00000091140,97.69088968662074,97.84612399340254
ENSG00000091157,59.19278160473465,53.36179295624333
ENSG00000091164,92.59241292325603,98.79693412244106
ENSG00000091181,22.552634132143204,52.14902493451052
ENSG00000091262,50.863490831473754,47.90433685844572
ENSG00000091317,89.82730183370525,85.49044338798875
ENSG00000091409,87.78500048510722,58.397205782477926
ENSG00000091428,21.650334723973998,55.07422140293004
ENSG00000091436,89.16270495779567,91.28747453187155
ENSG00000091483,72.96982633161929,95.20714077811196
ENSG00000091490,91.23896381100222,93.78092558455418
ENSG00000091513,75.47783060056273,69.51101193363733
ENSG00000091527,99.43242456582905,97.78791112835937
ENSG00000091536,44.4358203162899,51.688173086252064
ENSG00000091542,87.19802076258854,95.31871543611138
ENSG00000091583,11.7347433782866,26.254002134471715
ENSG00000091592,41.137091297176674,62.91355389541089
ENSG00000091622,42.52934898612593,42.58271077908218
ENSG00000091640,64.57747162122828,78.31085669933056
ENSG00000091651,85.26244299990297,80.96439313088193
ENSG00000091656,37.848064422237314,71.76190938197342
ENSG00000091732,73.96429610944018,61.34180653924517
ENSG00000091831,10.080527796643059,85.1411661977297
ENSG00000091844,69.21994760842146,69.45279906859416
ENSG00000091879,46.07063160958572,50.09702144173862
ENSG00000091947,66.85747550208596,70.5782477927622
ENSG00000091972,34.088483554865626,94.95003395750462
ENSG00000091986,95.12467255263414,99.12680702435239
ENSG00000092010,95.60492868924032,94.20781992820413
ENSG00000092020,82.01222470165906,74.64829727369748
ENSG00000092036,57.88299214126322,78.51460172698165
ENSG00000092051,6.903075579703115,0.0
ENSG00000092068,20.714077811196276,50.567575434170955
ENSG00000092094,60.851848258465125,71.32046182206267
ENSG00000092096,36.077423110507425,39.545939652663236
ENSG00000092098,56.873969147181526,46.20161055593286
ENSG00000092108,96.16280197923741,94.02347918890075
ENSG00000092140,86.90695643737266,82.61860871252547
ENSG00000092148,93.83913844959736,84.99078296303483
ENSG00000092199,98.62714659939846,97.62782574949064
ENSG00000092200,25.429319879693413,53.99728339963132
ENSG00000092201,95.52731153584942,91.59794314543515
ENSG00000092203,88.62423595614631,83.62763170660716
ENSG00000092208,81.00805277966431,65.78538857087416
ENSG00000092295,63.073639274279614,15.145047055399244
ENSG00000092330,60.17754923838168,73.96429610944018
ENSG00000092421,41.54943242456583,29.712816532453672
ENSG00000092439,87.83836227806346,80.48898806636267
ENSG00000092445,53.8226448045018,79.62064616280198
ENSG00000092470,51.057533714951006,80.29009411079848
ENSG00000092529,41.11768700882895,53.90996410206655
ENSG00000092531,89.61385466188028,90.0844086543126
ENSG00000092607,72.68361307849035,0.0
ENSG00000092621,83.18133307460948,82.35179974774425
ENSG00000092758,25.870767439604155,16.42087901426215
ENSG00000092820,95.70680120306588,98.56893373435528
ENSG00000092841,96.88076064810322,99.35965848452508
ENSG00000092847,86.85844571650335,73.84787037935384
ENSG00000092850,15.285728145920249,19.806927330940137
ENSG00000092853,75.458426312215,72.90191132240224
ENSG00000092871,81.78907538566023,97.50169787523043
ENSG00000092929,56.447074803531585,37.1931696905016
ENSG00000092931,59.65363345299311,57.28631027457068
ENSG00000092964,95.63888619384883,99.25778597069952
ENSG00000092969,66.25594256330649,74.61433976908897
ENSG00000092978,77.33094013777044,82.05103327835451
ENSG00000093000,85.69418841563986,79.3441350538469
ENSG00000093009,36.11138061511594,71.00999320849908
ENSG00000093010,72.5526341321432,92.39837003977878
