gen_name,spheroplast
YDL241W,9.018567639257293
YDL242W,7.114994538929629
YDL243C,22.249960992354502
YDL244W,10.828522390388516
YDL245C,9.158995163051959
YDL246C,12.79450772351381
YDL247W,13.902324855671711
YDL247W-A,1.0766110157590887
YDR001C,95.10063972538617
YDR002W,91.98002808550476
YDR003W,53.83055078795444
YDR003W-A,12.029957871742862
YDR004W,25.276954283039476
YDR005C,50.6475269152754
YDR006C,72.75706038383524
YDR007W,52.800748946793576
YDR008C,12.279606802933376
YDR009W,25.448587923232953
YDR010C,10.251209237010455
YDR011W,92.85379934467156
YDR012W,96.94180059291622
YDR013W,32.969261975347166
YDR014W,27.320954907161806
YDR014W-A,10.126384771415198
YDR016C,37.478545794975815
YDR017C,53.908566078951466
YDR018C,20.33078483382743
YDR019C,75.55000780152909
YDR020C,16.91371508815728
YDR021W,38.07146200655328
YDR022C,21.266968325791854
YDR023W,96.06802933374942
YDR024W,1.0610079575596816
YDR025W,95.84958651895772
YDR026C,32.157902948978
YDR027C,71.21235762209393
YDR028C,86.1444843189265
YDR029W,21.56342643158059
YDR030C,20.034326728038696
YDR031W,27.040099859572475
YDR032C,88.53175222343579
YDR033W,95.53752535496957
YDR034C,53.56529879856452
YDR034C-A,90.7317834295522
YDR034W-B,27.633016071149946
YDR035W,65.2051802153222
YDR036C,75.92448119831488
YDR037W,96.38009049773756
YDR038C,41.51973786862225
YDR039C,59.18239975035107
YDR040C,98.42409112185987
YDR041W,66.65626462786706
YDR042C,10.438445935403339
YDR043C,30.488375721641443
YDR044W,56.6234982056483
YDR045C,28.52239038851615
YDR046C,80.46497113434233
YDR047W,80.26213137775004
YDR048C,1.7943516929318146
YDR049W,52.42627555000781
YDR050C,99.67233577781245
YDR051C,81.15150569511624
YDR052C,44.96801373069121
YDR053W,11.109377437977844
YDR054C,82.1501014198783
YDR055W,86.40973630831643
YDR056C,68.62224996099235
YDR057W,44.98361678889062
YDR058C,30.6132001872367
YDR059C,45.91980028085505
YDR060W,78.842253081604
YDR061W,51.86456545482915
YDR062W,88.56295833983461
YDR063W,53.64331408956156
YDR064W,97.25386175690436
YDR065W,18.801685130285538
YDR066C,21.703853955375255
YDR067C,38.726790450928384
YDR068W,55.48447495709159
YDR069C,50.77235138087065
YDR070C,79.10750507099391
YDR071C,89.81120299578717
YDR072C,84.80262131377751
YDR073W,52.816352004992986
YDR074W,99.50070213761897
YDR075W,47.93259478857856
YDR076W,22.062724293961615
YDR077W,99.82836635980652
YDR078C,27.430176314557652
YDR079C-A,16.383211109377438
YDR079W,24.99609923545015
YDR080W,66.76548603526291
YDR081C,56.48307068185364
YDR082W,35.55936963644874
YDR083W,29.75503198626931
YDR084C,52.270244968013735
YDR085C,58.636292713371816
YDR086C,87.0182555780933
YDR087C,40.536745202059606
YDR088C,47.18364799500702
YDR089W,57.85613980340146
YDR090C,48.8999843969418
YDR091C,71.47760961148386
YDR092W,75.78405367452021
YDR093W,76.33016071149945
YDR094W,14.666874707442659
YDR095C,1.685130285535965
YDR096W,84.08488063660478
YDR097C,39.66297394289281
YDR098C,62.9895459510064
YDR099W,91.48073022312373
YDR100W,53.066000936183485
YDR101C,67.81089093462319
YDR102C,6.756124200343268
YDR103W,56.73271961304416
YDR104C,44.45311281011078
YDR105C,50.117022936495545
YDR106W,7.317834295521922
YDR107C,67.1711655484475
YDR108W,39.50694336089874
YDR109C,45.98221251365268
YDR110W,44.0474332969262
YDR111C,36.5735684194102
YDR112W,10.719300982992666
YDR113C,24.808862537057262
YDR114C,0.8893743173662036
YDR115W,45.62334217506631
YDR116C,52.551100015603055
YDR117C,80.96426899672335
YDR118W,46.71555624902481
YDR118W-A,3.729130909658293
YDR119W,82.64939928225932
YDR119W-A,16.164768294585738
YDR120C,65.31440162271805
YDR121W,53.15961928537993
YDR122W,79.3103448275862
YDR123C,37.041660165392415
YDR124W,20.564830706818537
YDR125C,17.100951786550166
YDR126W,23.825869870494618
YDR127W,77.95287876423778
YDR128W,82.43095646746762
YDR129C,95.7871742861601
YDR130C,39.89701981588391
YDR131C,29.942268684662192
YDR132C,28.35075674832267
YDR133C,92.2764861912935
YDR135C,83.17990326103917
YDR136C,0.7333437353721329
YDR137W,65.81369948509908
YDR138W,42.87720393197066
YDR139C,25.526603214229986
YDR140W,41.12966141363707
YDR141C,70.86909034170698
YDR142C,35.387735996255266
YDR143C,63.41082852239038
YDR144C,76.90747386487752
YDR145W,75.50319862693088
YDR146C,71.19675456389453
YDR147W,70.33858636292713
YDR148C,82.96146044624746
YDR149C,57.59088781401155
YDR150W,90.52894367295991
YDR151C,43.71976907473865
YDR152W,60.91433921048526
YDR153C,70.91589951630519
YDR154C,92.15166172569825
YDR155C,98.06522078327352
YDR156W,51.115618661257614
YDR157W,2.590107661101576
YDR158W,96.56732719613044
YDR159W,70.19815883913247
YDR160W,21.204556092994224
YDR161W,61.39803401466688
YDR162C,69.30878452176627
YDR163W,23.17054142611952
YDR164C,61.990950226244344
YDR165W,71.46200655328444
YDR166C,66.0945545326884
YDR167W,51.52129817444219
YDR168W,78.29614604462475
YDR169C,57.98096426899673
YDR169C-A,7.801529099703542
YDR170C,86.5969730067093
YDR171W,96.7077547199251
YDR172W,83.44515525042908
YDR173C,22.04712123576221
YDR174W,91.44952410672492
YDR175C,77.87486347324075
YDR176W,66.67186768606646
YDR177W,84.1472928694024
YDR178W,56.07739116866905
YDR179C,13.715088157278826
YDR179W-A,40.25589015447027
YDR180W,38.321110937743796
YDR181C,43.142455921360586
YDR182W,84.98985801217039
YDR182W-A,2.418474020908098
YDR183C-A,2.278046497113434
YDR183W,25.120923701045406
YDR184C,37.86862224996099
YDR185C,16.820096738960835
YDR186C,70.01092214073958
YDR187C,28.756436261507258
YDR188W,95.06943360898737
YDR189W,68.9343111249805
YDR190C,86.3629271337182
YDR191W,29.224528007489468
YDR192C,28.272741457325633
YDR193W,6.334841628959276
YDR194C,85.77001092214074
YDR195W,37.494148853175226
YDR196C,62.006553284443754
YDR197W,53.51848962396629
YDR198C,23.59182399750351
YDR199W,8.222811671087534
YDR200C,48.50990794195663
YDR201W,29.130909658293024
YDR202C,64.37821813075362
YDR203W,12.264003744733968
YDR204W,65.36121079731628
YDR205W,60.30581994070838
YDR206W,32.984865033546576
YDR207C,64.14417225776252
YDR208W,85.09907941956624
YDR209C,68.70026525198939
YDR210W,0.24964893119051335
YDR211W,75.9868934311125
YDR212W,93.18146356685911
YDR213W,25.57341238882821
YDR214W,89.70198158839132
YDR215C,16.944921204556092
YDR216W,28.725230145108444
YDR217C,51.22484006865346
YDR218C,3.8539553752535496
YDR219C,45.685754407863946
YDR220C,5.429864253393665
YDR221W,54.51708534872836
YDR222W,82.41535340926822
YDR223W,35.574972694648146
YDR224C,91.30909658293025
YDR225W,87.59556873147137
YDR226W,95.63114370416602
YDR227W,48.073022312373226
YDR228C,54.8291465127165
YDR229W,41.14526447183648
YDR230W,15.852707130597596
YDR231C,31.61179591199875
YDR232W,81.21391792791387
YDR233C,95.30347948197847
YDR234W,60.212201591511935
YDR235W,48.75955687314713
YDR236C,67.40521142143861
YDR237W,60.430644406303635
YDR238C,92.5105320642846
YDR239C,38.49274457793727
YDR240C,19.020127945077235
YDR241W,9.705102200031206
YDR242W,33.34373537213294
YDR243C,28.4131689811203
YDR244W,60.49305663910126
YDR245W,86.22249960992355
YDR246W,41.956623498205644
YDR246W-A,12.810110781713217
YDR247W,28.95927601809955
YDR248C,36.43314089561554
YDR249C,33.796224059915744
YDR250C,6.709315025745045
YDR251W,84.53736932438758
YDR252W,13.15337806210017
YDR253C,19.30098299266656
YDR254W,64.33140895615541
YDR255C,39.990638165080355
YDR256C,11.000156030581994
YDR257C,58.88594164456234
YDR258C,92.12045560929943
YDR259C,25.869870494616944
YDR260C,41.08285223903885
YDR261C,67.35840224684037
YDR262W,42.01903573100328
YDR263C,16.63286004056795
YDR264C,88.84381338742394
YDR265W,42.939616164768296
YDR266C,64.48743953814949
YDR267C,52.05180215322203
YDR268W,54.236230301139024
YDR269C,5.492276486191294
YDR270W,59.83772819472617
YDR271C,13.41863005149009
YDR272W,81.7132157902949
YDR273W,23.310968949914184
YDR274C,10.672491808394446
YDR275W,52.67592448119831
YDR276C,85.2395069433609
YDR277C,51.942580745826184
YDR279W,60.50865969730067
YDR280W,58.152597909190206
YDR281C,29.0841004836948
YDR282C,30.098299266656266
YDR283C,72.16414417225776
YDR284C,80.40255890154471
YDR285W,23.451396473708847
YDR286C,19.26977687626775
YDR287W,44.593540333905445
YDR288W,60.52426275550008
YDR289C,31.065688875019504
YDR290W,1.716336401934779
YDR291W,41.02044000624122
YDR292C,72.4762053362459
YDR293C,88.20408800124825
YDR294C,80.30894055234826
YDR295C,59.915743485723205
YDR296W,75.22234357934155
YDR297W,70.57263223591825
YDR298C,67.12435637384927
YDR299W,32.017475425183335
YDR300C,78.23373381182712
YDR301W,72.74145732563582
YDR302W,45.07723513808706
YDR303C,65.87611171789672
YDR304C,89.96723357778124
YDR305C,21.95350288656577
YDR306C,49.539709783117495
YDR307W,71.16554844749571
YDR308C,21.71945701357466
YDR309C,72.38258698704946
YDR310C,77.57840536745202
YDR311W,54.06459666094554
YDR312W,43.31408956155406
YDR313C,54.314245592136054
YDR314C,24.371976907473865
YDR315C,25.932282727414574
YDR316W,33.12529255734124
YDR317W,20.533624590419723
YDR318W,25.74504602902169
YDR319C,40.61476049305664
YDR320C,58.667498829770636
YDR320C-A,22.437197690747386
YDR321W,90.65376813855515
YDR322C-A,52.441878608207205
YDR322W,50.53830550787954
YDR323C,30.97207052582306
YDR324C,60.399438289904815
YDR325W,32.547979403963176
YDR326C,65.51724137931035
YDR327W,29.61460446247465
YDR328C,64.45623342175067
YDR329C,79.45077235138088
YDR330W,77.17272585426743
YDR331W,72.78826650023404
YDR332W,43.11124980496177
YDR333C,76.59541270088937
YDR334W,81.30753627711032
YDR335W,84.17849898580123
YDR336W,37.603370260571076
YDR337W,48.57232017475425
YDR338C,55.21922296770166
YDR339C,40.645966609455456
YDR340W,33.32813231393353
YDR341C,88.9842409112186
YDR342C,74.28616008737713
YDR343C,14.682477765642066
YDR344C,11.405835543766578
YDR345C,88.76579809642689
YDR346C,88.25089717584646
YDR347W,81.61959744109846
YDR348C,61.64768294585738
YDR349C,72.60102980184116
YDR350C,45.42050241847402
YDR351W,67.62365423623031
YDR352W,53.76813855515681
YDR353W,94.5077235138087
YDR354W,44.73396785770011
YDR355C,6.5844905601497885
YDR356W,56.28023092526136
YDR357C,25.682633796224057
YDR358W,83.2735216102356
YDR359C,61.881728818848494
YDR360W,13.652675924481198
YDR361C,48.057419254173816
YDR362C,64.28459978155718
YDR363W,27.25854267436418
YDR363W-A,66.68747074426588
YDR364C,39.07005773131534
YDR365C,69.54283039475737
YDR366C,99.7659541270089
YDR367W,52.2078327352161
YDR368W,86.58136994850992
YDR369C,29.505383055078795
YDR370C,35.04446871586831
YDR371W,49.97659541270089
YDR372C,80.69901700733344
YDR373W,56.841941020440004
YDR374C,1.139023248556717
YDR374W-A,17.13215790294898
YDR375C,49.7737556561086
YDR376W,38.91402714932127
YDR377W,64.17537837416134
YDR378C,62.03775940084256
YDR379C-A,20.143548135434543
YDR379W,66.7186768606647
YDR380W,74.56701513496645
YDR381C-A,25.183335933843033
YDR381W,91.8708066781089
YDR382W,96.02122015915118
YDR383C,25.16773287564363
YDR384C,71.85208300826962
YDR385W,99.5631143704166
YDR386W,22.031518177562802
YDR387C,35.13808706506475
YDR388W,94.07083788422531
YDR389W,76.68903105008582
YDR390C,65.6264627867062
YDR391C,66.40661569667655
YDR392W,56.32704009985957
YDR393W,29.895459510063972
YDR394W,92.82259322827274
YDR395W,77.04790138867217
YDR396W,33.51536901232642
YDR397C,47.69854891558746
YDR398W,59.99375877672024
YDR399W,80.73022312373224
YDR400W,53.19082540177875
YDR401W,12.326415977531596
YDR402C,11.577469183960057
YDR403W,14.229989077859258
YDR404C,75.36277110313621
YDR405W,51.14682477765642
YDR406W,85.55156810734904
YDR406W-A,0.6085192697768762
YDR407C,68.09174598221252
YDR408C,69.1527539397722
YDR409W,64.90872210953347
YDR410C,57.07598689343111
YDR411C,63.27040099859572
YDR412W,24.793259478857856
YDR413C,18.45841784989858
YDR414C,56.51427679825246
YDR415C,27.570603838352316
YDR416W,43.01763145576533
YDR417C,74.16133562178186
YDR418W,92.55734123888281
YDR419W,55.85894835387736
YDR420W,42.15946325479794
YDR421W,47.948197846777965
YDR422C,77.45358090185677
YDR423C,64.1129661413637
YDR424C,17.959119987517553
YDR425W,41.69137150881573
YDR426C,8.846933999063817
YDR427W,92.26088313309408
YDR428C,43.42331096894991
YDR429C,83.63239194882198
YDR430C,70.44780777032298
YDR431W,0.4524886877828055
YDR432W,74.30176314557654
YDR433W,30.44156654704322
YDR434W,83.58558277422374
YDR435C,69.79247932594788
YDR436W,78.03089405523482
YDR437W,13.044156654704322
YDR438W,28.553596504914964
YDR439W,34.71680449368076
YDR440W,24.27835855827742
YDR441C,37.85301919176158
YDR442W,20.190357310032766
YDR443C,54.43907005773132
YDR444W,33.62459041972227
YDR445C,5.24262755500078
YDR446W,0.4212825713839912
YDR447C,96.2708690903417
YDR448W,29.037291309096585
YDR449C,53.47168044936807
YDR450W,98.54891558745514
YDR451C,43.360898736152286
YDR452W,91.38711187392728
YDR453C,27.367764081760026
YDR454C,88.54735528163519
YDR455C,7.161803713527852
YDR456W,88.12607271025121
YDR457W,86.75300358870338
YDR458C,56.014978935871426
YDR459C,53.26884069277579
YDR460W,57.31003276642221
YDR461C-A,14.916523638633173
YDR461W,38.94523326572008
YDR462W,61.78811046965205
YDR463W,77.39116866905914
YDR464W,78.35855827742238
YDR465C,54.01778748634732
YDR466W,65.67327196130441
YDR467C,13.683882040880013
YDR468C,57.09158995163052
YDR469W,27.960680293337493
YDR470C,55.04758932750819
YDR471W,93.64955531284131
YDR472W,52.02059603682322
YDR473C,25.947885785613977
YDR475C,59.385239506943364
YDR476C,81.65080355749727
YDR477W,82.69620845685755
YDR478W,10.922140739584957
YDR479C,75.06631299734748
YDR480W,27.00889374317366
YDR481C,70.80667810890935
YDR482C,23.030113902324857
YDR483W,93.89920424403184
YDR484W,47.27726634420346
YDR485C,47.542518333593385
YDR486C,42.081447963800905
YDR487C,83.52317054142611
YDR488C,27.92947417693868
YDR489W,26.197534716804494
YDR490C,76.8606646902793
YDR491C,8.706506475269153
YDR492W,51.412076767046344
YDR493W,31.830238726790448
YDR494W,67.06194414105164
YDR495C,40.94242471524419
YDR496C,71.74286160087378
YDR497C,94.28928069901701
YDR498C,53.01919176158527
YDR499W,35.12248400686534
YDR500C,85.41114058355438
YDR501W,15.665470432204712
YDR502C,81.55718520830084
YDR503C,45.545326884069276
YDR504C,17.22577625214542
YDR505C,61.16398814167577
YDR506C,32.42315493836792
YDR507C,63.72288968637852
YDR508C,96.09923545014823
YDR509W,12.700889374317367
YDR510C-A,7.224215946325479
YDR510W,82.99266656264628
YDR511W,37.681385551568106
YDR512C,49.50850366671868
YDR513W,64.78389764393822
YDR514C,43.32969261975347
YDR515W,37.52535496957404
YDR516C,94.99141831799032
YDR517W,84.72460602278046
YDR518W,48.993602746138244
YDR519W,61.42924013106569
YDR520C,36.68278982680606
YDR521W,5.851146824777657
YDR522C,13.309408644094242
YDR523C,13.028553596504915
YDR524C,59.603682321735064
YDR524C-A,1.3262599469496021
YDR524C-B,86.00405679513185
YDR524W-C,72.86628179123107
YDR525W,0.2028397565922921
YDR525W-A,59.619285379934475
YDR526C,19.051334061476048
YDR527W,52.62911530660009
YDR528W,28.288344515525043
YDR529C,64.62786706194414
YDR530C,65.59525667030738
YDR531W,77.079107505071
YDR532C,26.97768762677485
YDR533C,55.79653612107973
YDR534C,43.20486815415821
YDR535C,12.51365267592448
YDR536W,99.45389296302075
YDR537C,17.350600717740676
YDR538W,23.342175066312997
YDR539W,57.840536745202066
YDR540C,17.194570135746606
YDR541C,37.65017943516929
YDR544C,3.1518177562802308
YDR545C-A,5.648307068185365
YDR545W,27.149321266968325
YEL001C,64.20658449056015
YEL002C,88.68778280542986
YEL003W,34.07707910750507
YEL004W,27.66422218754876
YEL005C,36.27711031362147
YEL006W,60.88313309408644
YEL007W,74.64503042596348
YEL008W,6.007177406771727
YEL009C,95.5843345295678
YEL009C-A,2.1844281479169916
YEL010W,6.053986581369949
YEL011W,81.35434545170853
YEL012W,51.83335933843033
YEL013W,88.3289124668435
YEL014C,8.378842253081604
YEL015W,71.69605242627554
YEL016C,53.25323763457638
YEL017C-A,80.21532220315181
YEL017W,57.263223591823994
YEL018C-A,15.587455141207677
YEL018W,28.92806990170073
YEL019C,6.834139491340303
YEL020C,18.177562802309254
YEL020C-B,9.767514432828834
YEL020W-A,17.116554844749572
YEL022W,79.16991730379155
YEL023C,29.817444219066935
YEL024W,60.66469027929474
YEL025C,73.70884693399906
YEL026W,87.90762989545951
YEL027W,97.08222811671088
YEL028W,33.0472772663442
YEL029C,36.79201123420191
YEL030C-A,4.540489936027462
YEL030W,17.1789670775472
YEL031W,93.66515837104072
YEL032W,76.22093930410361
YEL033W,15.369012326415977
YEL034C-A,98.09642689967234
YEL034W,0.015603058199407084
YEL035C,2.6993290684974256
YEL036C,79.63800904977376
YEL037C,85.33312529255734
YEL038W,58.136994850990796
YEL039C,22.827274145732563
YEL040W,85.98845373693244
YEL041W,23.872679045092838
YEL042W,84.97425495397097
YEL043W,61.81931658605087
YEL044W,42.9552192229677
YEL045C,3.916367608051178
YEL046C,93.33749414885317
YEL047C,68.20096738960835
YEL048C,19.925105320642846
YEL049W,11.374629427367763
YEL050C,61.17959119987517
YEL050W-A,4.072398190045249
YEL051W,95.31908254017787
YEL052W,75.44078639413326
YEL053C,57.700109221407395
YEL053W-A,74.31736620377593
YEL054C,93.58714308004369
YEL055C,81.76002496489312
YEL056W,62.193789982836634
YEL057C,13.886721797472305
YEL058W,87.79840848806366
YEL059C-A,8.675300358870338
YEL059W,0.904977375565611
YEL060C,89.17147760961149
YEL061C,34.93524730847246
YEL062W,37.260102980184115
YEL063C,76.42377906069589
YEL064C,54.42346699953191
YEL065W,99.5475113122172
YEL066W,21.781869246372292
YEL067C,18.739272897487908
YEL068C,33.73381182711812
YEL069C,15.99313465439226
YEL070W,8.394445311281011
YEL071W,94.61694492120456
YEL072W,32.048681541582155
YEL073C,17.366203775940082
YEL074W,17.256982368544236
YEL075C,0.6241223279762833
YEL075W-A,2.605710719300983
YEL076C,8.269620845685754
YEL076C-A,0.8113590263691683
YEL077C,16.508035574972695
YEL077W-A,1.9347792167264783
YER001W,43.81338742393509
YER002W,51.7709471056327
YER003C,89.34311124980496
YER004W,81.40115462630676
YER005W,64.12856919956312
YER006C-A,0.8581682009673895
YER006W,77.59400842565142
YER007C-A,61.74130129505383
YER007W,18.676860664690278
YER008C,73.36557965361212
YER009W,93.24387579965673
YER010C,43.8289904821345
YER011W,43.22047121235762
YER012W,82.94585738804805
YER013W,46.62193789982837
YER014C-A,0.7645498517709471
YER014W,41.86300514900921
YER015W,33.84303323451397
YER016W,66.84350132625994
YER017C,72.42939616164769
YER018C,29.068497425495398
YER019C-A,77.01669527227337
YER019W,76.39257294429707
YER020W,81.52597909190202
YER021W,93.68076142924014
YER022W,63.47324075518802
YER023C-A,0.04680917459822125
YER023W,91.76158527071307
YER024W,39.350912778904664
YER025W,90.98143236074272
YER026C,79.79403963176782
YER027C,83.55437665782493
YER028C,36.08987361522858
YER029C,37.790606958963956
YER030W,62.63067561242004
YER031C,79.74723045716961
YER032W,55.2816352004993
YER033C,56.046185052270246
YER034W,38.196286472148536
YER035W,74.72304571696053
YER036C,92.0736464347012
YER037W,60.727102512092365
YER038C,20.205960368232173
YER038W-A,6.069589639569355
YER039C,10.391636760805117
YER039C-A,5.102200031206117
YER040W,58.5894835387736
YER041W,29.692619753471682
YER042W,29.536589171477612
YER043C,97.55031986269309
YER044C,62.27180527383367
YER044C-A,6.84974254953971
YER045C,32.25152129817444
YER046W,28.24153534092682
YER046W-A,4.805741925417382
YER047C,61.4448431892651
YER048C,75.19113746294273
YER048W-A,60.89873615228585
YER049W,78.54579497581527
YER050C,49.22764861912935
YER051W,23.076923076923077
YER052C,67.38960836323919
YER053C,83.56997971602435
YER053C-A,28.007489467935713
YER054C,58.043376501794356
YER055C,88.60976751443282
YER056C,90.82540177874864
YER056C-A,92.19847090029646
YER057C,55.406459666094555
YER058W,25.46419098143236
YER059W,50.491496333281326
YER060W,59.63488843813387
YER060W-A,14.635668591043844
YER061C,23.232953658917147
YER062C,99.70354189421127
YER063W,74.6606334841629
YER064C,79.34155094398501
YER065C,32.86004056795132
YER066C-A,9.829926665626463
YER066W,13.96473708846934
YER067C-A,15.525042908410047
YER067W,19.675456389452332
YER068C-A,8.441254485879233
YER068W,60.69589639569356
YER069W,55.45326884069277
YER070W,86.53456077391168
YER071C,21.641441722577625
YER072W,93.94601341863005
YER073W,81.26072710251209
YER074W,94.97581525979092
YER074W-A,41.8474020908098
YER075C,71.78967077547199
YER076C,24.184740209080978
YER076W-A,6.1788110469652056
YER077C,38.5395537525355
YER078C,56.43626150725542
YER078W-A,1.482290528943673
YER079C-A,7.146200655328444
YER079W,55.921360586674986
YER080W,74.50460290216883
YER081W,62.864721485411145
YER082C,53.50288656576689
YER083C,68.35699797160242
YER084W,4.290841004836948
YER084W-A,2.746138243095647
YER085C,2.808550475893275
YER086W,87.0026525198939
YER087C-A,16.835699797160245
YER087C-B,68.80948665938524
YER087W,41.1920736464347
YER088C,78.79544390700576
YER088C-A,13.387423935091277
YER088W-B,0.5461070369792479
YER089C,71.49321266968326
YER090W,89.57715712279607
YER091C,86.90903417069745
YER091C-A,1.0454048993602745
YER092W,35.153690123264155
YER093C,44.905601497893585
YER093C-A,14.464034950850365
YER094C,85.75440786394132
YER095W,66.14136370728663
YER096W,20.611639881416757
YER097W,1.7787486347324073
YER098W,28.225932282727417
YER099C,44.03183023872679
YER100W,65.6420658449056
YER101C,47.448899984396945
YER102W,98.70494616944922
YER103W,85.58277422374786
YER104W,20.159151193633953
YER105C,82.21251365267592
YER107C,72.05492276486191
YER107W-A,12.248400686534561
YER110C,88.43813387423936
YER111C,68.46621937899829
YER112W,53.67452020596036
YER113C,65.56405055390857
YER114C,68.7470744265876
YER115C,62.94273677640818
YER116C,54.048993602746144
YER117W,94.710563270401
YER118C,65.04914963332813
YER119C,84.00686534560774
YER119C-A,4.852551100015603
YER120W,84.42814791699172
YER121W,12.856919956311438
YER122C,90.0764549851771
YER123W,76.37696988609768
YER124C,92.65095958807926
YER125W,85.97285067873304
YER126C,47.511312217194565
YER127W,46.84038071462007
YER128W,28.881260727102514
YER129W,69.87049461694492
YER130C,58.48026213137775
YER131W,94.85099079419567
YER132C,58.371040723981906
YER133W,93.11905133406148
YER133W-A,13.200187236698394
YER134C,18.037135278514587
YER135C,3.3858636292713373
YER136W,88.92182867842097
YER137C,13.465439226088312
YER137W-A,6.631299734748011
YER138W-A,14.432828834451552
YER139C,35.0132625994695
YER140W,47.854579497581526
YER141W,81.24512404431269
YER142C,53.9553752535497
YER143W,67.04634108285224
YER144C,80.01248244655953
YER145C,92.41691371508816
YER145C-A,19.893899204244033
YER146W,17.66266188172882
YER147C,62.45904197222656
YER147C-A,61.070369792479326
YER148W,82.85223903885162
YER148W-A,13.949134030269933
YER149C,51.33406147604931
YER150W,96.72335777812451
YER151C,80.13730691215478
YER152C,76.25214542050242
YER152W-A,11.76470588235294
YER153C,23.404587299110627
YER154W,78.42097051022
YER155C,91.49633328132313
YER156C,71.57122796068029
YER157W,61.91293493524731
YER158C,24.30956467467624
YER158W-A,12.607271025120923
YER159C,35.52816352004993
YER161C,61.288812607271026
YER162C,49.46169449212046
YER163C,76.11171789670776
YER164W,77.40677172725854
YER165C-A,15.977531596192854
YER165W,94.57013574660633
YER166W,78.92026837260103
YER167W,54.78233733811827
YER168C,69.8392885005461
YER169W,61.94414105164612
YER170W,30.738024652831953
YER171W,54.92276486191293
YER172C,63.98814167576845
YER172C-A,7.005773131533781
YER173W,37.32251521298174
YER174C,33.56217818692463
YER175C,42.03463878920268
YER175W-A,9.720705258230614
YER176W,68.85629583398347
YER177W,98.95459510063974
YER178W,98.26806053986581
YER179W,14.33921048525511
YER180C,34.545170853487285
YER180C-A,18.598845373693244
YER182W,28.584802621313777
YER183C,46.12264003744734
YER184C,31.330940864409424
YER185W,8.83133094086441
YER186C,64.59666094554532
YER187W,10.96894991418318
YER188C-A,0.3900764549851771
YER188W,26.509595880792634
YER189W,4.7901388672179745
YER190C-A,3.1986269308784525
YER190C-B,2.028397565922921
YER190W,21.859884537369325
YFL001W,33.4841628959276
YFL002C,46.63754095802777
YFL003C,32.31393353097207
YFL004W,89.03105008581682
YFL005W,86.81541582150102
YFL007W,76.67342799188641
YFL008W,69.48041816195975
YFL009W,69.97971602434076
YFL010C,49.009205804337654
YFL010W-A,19.03573100327664
YFL011W,5.305039787798409
YFL012W,2.24684038071462
YFL012W-A,0.4056795131845842
YFL013C,45.95100639725386
YFL013W-A,34.49836167888906
YFL014W,98.4552972382587
YFL015C,8.363239194882196
YFL015W-A,4.462474645030426
YFL016C,80.184116086753
YFL017C,38.36792011234202
YFL017W-A,23.685442346699954
YFL018C,94.64815103760337
YFL019C,9.861132782025276
YFL020C,1.7007333437353722
YFL021C-A,18.005929162115773
YFL021W,77.48478701825557
YFL022C,90.57575284755812
YFL023W,49.05601497893587
YFL024C,75.17553440474333
YFL025C,41.644562334217504
YFL026W,92.96302075206741
YFL027C,36.401934779216724
YFL028C,57.68450616320799
YFL029C,38.52395069433609
YFL030W,30.55078795443907
YFL031C-A,76.96988609767514
YFL031W,97.22265564050554
YFL032W,3.2922452800748943
YFL033C,54.81354345451709
YFL034C-A,79.15431424559213
YFL034C-B,38.16508035574972
YFL034W,55.063192385707595
YFL036W,72.81947261663286
YFL037W,96.9105944765174
YFL038C,94.21126540801997
YFL039C,99.51630519581838
YFL040W,15.400218442814792
YFL041W,87.54875955687315
YFL041W-A,11.34342331096895
YFL042C,76.95428303947574
YFL044C,46.38789202683726
YFL045C,93.47792167264784
YFL046W,37.27570603838352
YFL047W,52.30145108441254
YFL048C,71.82087689187081
YFL049W,41.332501170229364
YFL050C,40.0842565142768
YFL051C,5.679513184584178
YFL052W,7.364643470120144
YFL053W,9.876735840224685
YFL054C,26.525198938992045
YFL055W,16.05554688718989
YFL056C,28.647214854111407
YFL058W,2.3092526135122484
YFL059W,20.37759400842565
YFL060C,10.984552972382588
YFL061W,11.936339522546419
YFL062W,0.7021376189733187
YFL065C,0.9517865501638322
YFL066C,5.601497893587143
YFL067W,1.669527227336558
YFL068W,4.587299110625683
YFR001W,30.145108441254486
YFR002W,63.78530191917616
YFR003C,61.63207988765797
YFR004W,86.84662193789983
YFR005C,68.34139491340304
YFR006W,82.93025432984865
YFR007W,54.64190981432361
YFR008W,32.67280386955843
YFR009W,88.21969105944764
YFR010W,91.46512716492433
YFR010W-A,10.001560305819941
YFR011C,44.499921984709005
YFR012W,6.163207988765798
YFR012W-A,4.212825713839913
YFR013W,79.76283351536901
YFR014C,80.27773443594944
YFR015C,85.95724762053362
YFR016C,74.36417537837417
YFR017C,83.0550787954439
YFR018C,67.95131845841786
YFR019W,57.9341550943985
YFR020W,30.03588703385864
YFR021W,61.52285848026213
YFR022W,49.13403026993291
YFR024C-A,86.28491184272117
YFR025C,59.19800280855048
YFR026C,14.011546263067562
YFR027W,19.22296770166953
YFR028C,72.27336557965361
YFR029W,84.45935403339054
YFR030W,61.11717896707754
YFR031C,54.18942112654081
YFR031C-A,98.64253393665159
YFR032C,6.880948665938524
YFR032C-A,84.3501326259947
YFR032C-B,7.926353565298798
YFR033C,67.98252457481667
