gen_name,group 1 innate lymphoid cell,group 2 innate lymphoid cell,group 3 innate lymphoid cell,natural killer cell
ENSG00000106399,87.16967209334501,81.40939906839459,66.18549093760089,76.80210303002352
ENSG00000106400,88.13817276207166,87.8845178250242,85.92445694783932,90.19969561407555
ENSG00000106404,37.872988055158416,56.30217220864272,58.96324309366785,62.320712078586915
ENSG00000106415,81.73684453258313,80.59309136189641,74.91122077203339,87.83378683761472
ENSG00000106436,35.972881981275656,35.35027440852281,34.08661163123184,37.877599963104736
ENSG00000106443,77.00502697966148,64.69584467094037,69.18784301065351,58.16999492690126
ENSG00000106459,65.92261218466079,84.20421528386294,68.31619240879952,69.50606465894941
ENSG00000106460,87.06359821057971,94.42881520084859,90.35650048425033,84.31951298252088
ENSG00000106462,59.99169856569663,76.47004565788866,66.88188903749482,68.9987547848545
ENSG00000106477,70.4837891435687,79.44472628326339,71.19863487524789,82.21187105105382
ENSG00000106479,67.82733016648987,49.997694046026844,61.121616012544386,58.921735922151
ENSG00000106484,52.19296222847392,51.80095005303694,63.06784116589033,31.937462528247934
ENSG00000106524,47.165982566987964,78.37015173177143,71.78895909237652,70.64059401374348
ENSG00000106526,58.92634783009731,66.04713369921137,58.56661901028456,54.98316653599594
ENSG00000106536,34.24802840935295,43.67015634367938,33.21957293732417,36.152746391182035
ENSG00000106537,0.0,53.553475072637546,72.37467140155883,23.954249873172532
ENSG00000106538,17.22547617949546,18.539869944195914,11.391412627403957,0.0
ENSG00000106541,22.478439330350966,0.0,34.83835262648158,0.0
ENSG00000106546,79.41244292763916,95.65558271456902,98.24286307245308,86.24267859613522
ENSG00000106554,89.10206152285201,88.4656182262602,85.26034220356962,86.1273808974773
ENSG00000106560,91.74468477609187,94.49799382004335,91.034450952359,86.6623622192501
ENSG00000106565,13.665083244938431,19.877323248627956,32.066595950744826,17.22547617949546
ENSG00000106571,12.309182308721118,42.987593967624406,18.115574413134713,12.341465664345339
ENSG00000106588,94.82082737628556,95.99225199465019,96.69326200249043,96.55951667204722
ENSG00000106591,85.39869944195914,86.41331919014897,85.82760688096666,92.58405202232164
ENSG00000106603,93.85693861550524,93.34040492551769,95.11137757690356,94.02296730157266
ENSG00000106605,73.81819858875616,70.77433934418669,88.42411105474335,59.92251994650187
ENSG00000106608,59.382926716782734,71.5168565235438,69.54757183046625,53.51657980906701
ENSG00000106609,85.27417792740857,81.11884886777659,85.1219849651801,79.74911220772033
ENSG00000106610,62.11317622100263,66.9556795646359,73.55531983581608,70.40077480053498
ENSG00000106615,90.11668127104183,88.93142092883825,91.54637273440022,81.93054466632846
ENSG00000106617,70.1148365078633,65.53982382511646,73.51842457224554,68.4960568187059
ENSG00000106624,46.635613153161465,46.58488216575197,3.2836784577779823,0.0
ENSG00000106628,84.31490107457455,83.66001014619748,81.06350597242078,73.28782917492967
ENSG00000106633,41.064428354010055,0.0,21.901950837061293,0.0
ENSG00000106635,69.76433150394318,85.27878983535489,75.21560669649034,75.77364755799474
ENSG00000106636,81.61232301803255,60.51745607157682,68.72204030807545,70.47456532767606
ENSG00000106638,67.62901812479822,83.80759120047964,79.98431951298251,69.37693123645252
ENSG00000106648,25.01498870082553,24.032652308259927,21.79587695429599,21.565281556980125
ENSG00000106665,30.756814093990688,43.08905594244339,58.50666420698243,35.82991283493981
ENSG00000106682,98.3812203108426,98.0122676751372,97.689434118895,98.4088917585205
ENSG00000106683,58.7095881566204,60.91869206290642,83.70612922566065,77.39242724715216
ENSG00000106686,48.19443803901674,48.85394087534013,47.92233547018402,52.76022690587096
ENSG00000106692,45.897707881750684,70.82507033159618,48.41119771249366,59.70114836507864
ENSG00000106701,58.86178111884887,41.087487893741645,28.026564589770786,69.67209334501683
ENSG00000106714,38.72157911728082,41.75160263801134,41.93607895586404,40.778490061338374
ENSG00000106723,87.30802933173453,79.99815523682148,80.50546511091639,64.05478946640226
ENSG00000106733,90.7715721994189,83.09735737674676,82.21648295900013,80.05349813217728
ENSG00000106771,84.01973896601024,86.68542175898169,91.29732970529908,79.70760503620347
ENSG00000106772,13.157773370843518,30.31868283909053,5.3405894018355395,31.960522067979525
ENSG00000106780,48.996910021675966,53.91781580039663,60.863349167550616,68.30696859290688
ENSG00000106785,86.50555734907532,75.22944242032929,85.26956601946225,81.24337038232717
ENSG00000106789,75.86588571692108,74.20098694830051,75.43236636996726,57.98551860904856
ENSG00000106799,59.44749342803117,72.97421943458009,81.79679933588525,78.22257067748927
ENSG00000106803,94.41959138495596,95.76165659733432,90.67011022459992,88.82995895401928
ENSG00000106804,44.56025457731864,43.92381128072684,56.30217220864272,50.44043720887331
ENSG00000106809,33.45016833464004,33.233408661163125,0.0,0.0
ENSG00000106819,20.988793063690448,27.56076188719273,22.469215514458334,26.274039570170178
ENSG00000106823,26.933542406493565,0.0,0.0,44.85541668588295
ENSG00000106829,82.42401881658442,93.66785038970622,61.315316146289724,79.14495226675275
ENSG00000106853,47.23977309412904,45.40423373149472,46.82008947101416,54.72489969100217
ENSG00000106868,22.081815246967672,51.219849651800956,53.58575842826178,72.24553797906194
ENSG00000106948,92.33962090116681,83.97361988654707,80.86980583867546,89.8169072545312
ENSG00000106952,94.29506987040538,76.91278882073513,59.461329151870125,52.488124337038236
ENSG00000106976,44.527971221694415,39.45487248074529,46.82470137896048,44.78162615874187
ENSG00000106991,51.05382096573352,61.16312318406124,91.48180602315178,72.10256883272609
ENSG00000106992,79.09422127934327,61.31992805423604,62.943319651339756,67.77659917908039
ENSG00000106993,81.13268459161556,77.28174145644053,67.3845870036434,62.02093806207628
ENSG00000107014,53.16146289720057,49.9607987824563,49.914679702993126,0.0
ENSG00000107018,25.34704607296038,34.395609463635104,52.09611216160125,53.52580362495964
ENSG00000107020,83.36945994557948,79.94742424941198,76.9819674399299,70.20707466678965
ENSG00000107021,76.27173361619703,72.84508601208319,68.21473043398055,81.40939906839459
ENSG00000107036,71.36466356131531,54.06539685467878,53.51196790112069,71.34621592953005
ENSG00000107077,88.99598764008671,89.71544527971221,90.92376516164737,86.84222662915649
ENSG00000107099,97.297421943458,95.24973481529308,96.00147581054283,97.06221463819583
ENSG00000107104,52.22063367615183,48.20366185490938,46.12830327906655,46.617165521376194
ENSG00000107105,40.21583729188765,35.58548171378499,32.38481759904072,39.05363648941567
ENSG00000107130,0.0,0.0,39.417977217174744,47.50265184706913
ENSG00000107140,56.661901028455475,64.5205921689803,50.463496748604896,22.28935110455195
ENSG00000107147,30.595397315869576,23.912742701655677,36.055896324309366,20.41691647834709
ENSG00000107164,60.665037125858966,68.86039754646497,65.30461651985426,63.15085550892404
ENSG00000107175,78.56846377346308,77.5953511967901,85.61545911543605,84.65618226260204
ENSG00000107185,65.97334317207029,57.25683715353041,64.74196375040354,57.635013605128435
ENSG00000107201,91.41262740395702,89.02827099571093,85.21883503205277,86.69464557487433
ENSG00000107223,92.36729234884471,95.74782087349536,96.17211640455656,96.06143061384495
ENSG00000107242,51.33514735045889,34.34949038417193,50.541899183692294,43.49490384171932
ENSG00000107249,17.54369782779136,0.0,4.824055711847992,33.53318267767376
ENSG00000107262,69.25702162984827,75.5753355163031,81.34022044919983,86.30263339943734
ENSG00000107263,82.54854033113499,68.46838537102799,70.89424895079094,65.57210718074067
ENSG00000107281,69.24779781395564,69.31236452520407,5.059263017110179,0.0
ENSG00000107282,30.03735645436517,37.18120186321081,50.95235899091454,27.53309043951483
ENSG00000107290,95.73859705760273,94.86233454780243,93.57561223077987,95.59101600332058
ENSG00000107317,47.903887838398745,48.08836415625144,19.1993727805193,21.878891297329705
ENSG00000107331,53.20297006871743,55.70262417562145,66.12092422635244,70.84351796338146
ENSG00000107341,61.71655213761933,67.40303463542867,77.18950329751418,75.40008301434304
ENSG00000107362,61.65198542637089,89.3695521837384,71.10639671632154,77.18489138956787
ENSG00000107371,79.31098095282019,72.25014988700825,76.37780749896233,81.28026564589771
ENSG00000107372,96.83161924087995,97.74016510630447,97.90158188442558,89.3649402757921
ENSG00000107404,52.211409860259195,39.95295853894756,27.625328598441172,47.12908730341742
ENSG00000107438,0.0,57.52432781441682,37.25038048240557,63.335331826776745
ENSG00000107443,41.2904118433796,52.96315085550892,48.11142369598303,41.38726191025227
ENSG00000107485,97.57413642023705,99.44657104644192,96.40732370981875,95.03758704976248
ENSG00000107518,34.335654660332985,68.99414287690819,33.28875155651893,43.20435364110132
ENSG00000107521,90.49485772263985,87.49250564958724,86.69464557487433,91.3803440483328
ENSG00000107537,61.845685560116216,75.60761887192731,57.76414702762532,63.501360512844165
ENSG00000107551,11.502098418115574,20.988793063690448,41.986809943273535,24.895079094221277
ENSG00000107554,19.595996863902595,54.16685882949777,61.107780288705435,28.455472028778306
ENSG00000107560,69.41382650002306,69.30775261725776,56.89249642577134,57.26606096942305
ENSG00000107566,53.89936816861135,60.914080154960104,64.05017755845593,55.49047641009085
ENSG00000107581,97.12678134944427,97.25591477194115,94.68247013789605,92.72702116865747
ENSG00000107611,34.85218835032053,42.01448139095144,65.1016925702163,45.74090301157589
ENSG00000107614,84.08430567725868,75.34474011898723,71.5445279712217,59.78877461605866
ENSG00000107625,91.49564174699073,86.86989807683439,75.42314255407462,77.02808651939307
ENSG00000107643,74.60683484757644,71.54913987916801,77.68297744777014,68.96185952128396
ENSG00000107651,86.68542175898169,85.18193976848222,91.20047963842642,93.22049531891344
ENSG00000107669,73.37084351796338,73.52764838813818,74.66678965087857,64.7557994742425
ENSG00000107672,84.82682285661578,87.06359821057971,83.42019093298899,82.82986671586036
ENSG00000107679,83.38790757736476,89.84919061015542,75.95351196790112,92.28888991375732
ENSG00000107719,0.0,47.83470921920399,0.0,36.03283678457778
ENSG00000107731,12.982520868883457,0.0,20.269335424064934,0.0
ENSG00000107736,51.24290919153254,7.070054881704562,17.635935986717705,24.138726191025228
ENSG00000107738,97.83240326523082,91.45413457547387,89.8169072545312,94.96379652262141
ENSG00000107742,98.15523682147304,97.03915509846424,97.26513858783379,93.67707420559886
ENSG00000107745,66.33768389982936,77.09265323064152,74.37623945026057,92.0998016879583
ENSG00000107758,67.27390121293179,53.299820135590096,55.98856246829313,71.65982566987962
ENSG00000107771,90.71161739611678,90.70239358022414,84.32412489046719,70.92653230641517
ENSG00000107779,63.293824655259876,65.81192639394916,66.14398376608402,63.21542222017249
ENSG00000107789,60.03320573721348,62.320712078586915,65.98717889590924,34.18807360605082
ENSG00000107796,56.80025826684499,50.634137342618644,43.40266568279297,46.21131762210026
ENSG00000107798,93.54332887515565,85.66157819489923,88.5716921090255,89.74311672739013
ENSG00000107815,40.99986164276161,50.68486833002813,57.69496840843057,45.20592168980307
ENSG00000107816,63.15085550892404,60.69270857353687,59.33219572937324,0.0
ENSG00000107819,68.56984734584698,77.81672277821335,76.70986487109718,61.74883549324356
ENSG00000107829,68.24701378960476,73.91043674768252,69.00797860074714,76.83899829359406
ENSG00000107831,0.0,10.851819397684823,3.929345570262418,0.0
ENSG00000107833,51.88396439607066,54.41128995065259,50.297468062537476,58.040861504404376
ENSG00000107854,79.3939952958539,74.80514688926809,78.09804916293871,68.8696213623576
ENSG00000107862,86.01208319881935,67.93340404925517,86.24267859613522,76.1103168380759
ENSG00000107863,57.1461513628188,56.565050961582806,54.351335147350454,65.16625928146475
ENSG00000107864,55.50892404187613,53.590370336208096,53.553475072637546,74.71290873034174
ENSG00000107872,70.46534151178344,71.2816492182816,67.41687035926763,67.89650878568465
ENSG00000107874,74.83743024489232,84.30567725868192,74.15947977678366,80.65765807314486
ENSG00000107882,54.36517087118942,60.87718489138957,59.917908038555545,37.09357561223078
ENSG00000107890,75.3631877507725,82.0458423649864,86.1273808974773,62.32993589447955
ENSG00000107897,77.4892773140248,66.0286860674261,78.44394225891251,66.84499377392427
ENSG00000107902,74.81898261310704,61.08472074897385,66.01946225153345,64.20237052068441
ENSG00000107929,82.88982151916248,90.642438776922,89.09283770695937,85.39869944195914
ENSG00000107937,81.76912788820735,81.75068025642209,86.27035004381312,85.18193976848222
ENSG00000107938,86.4225430060416,80.97126781349444,77.9643038324955,76.94968408430569
ENSG00000107949,85.42175898169072,78.02887054374395,88.07360605082323,76.15182400959277
ENSG00000107951,87.81533920582946,92.3626804408984,93.04524281695338,90.57787206567357
ENSG00000107954,49.707143845408844,27.468523728266387,42.49873172531476,50.35281095789328
ENSG00000107957,60.45750126827468,50.61107780288705,48.5541668588295,35.62237697735553
ENSG00000107959,88.58552783286446,76.9819674399299,82.23031868283908,84.55472028778306
ENSG00000107960,86.0489784623899,86.72231702255223,97.15906470506849,94.47954618825808
ENSG00000107968,86.33491675506157,90.52252917031775,96.09832587741549,95.50800166028685
ENSG00000107984,0.0,57.026241756214546,0.0,0.0
ENSG00000108010,89.38799981552367,91.25582253378222,83.75224830512383,79.46317391504866
ENSG00000108018,28.43702439699304,0.0,59.74265553659549,20.130978185675414
ENSG00000108021,79.86440990637827,77.86284185767653,73.70751279804455,71.59064705068486
ENSG00000108039,89.41105935525528,66.52216021768206,85.0159110824148,90.67011022459992
ENSG00000108055,95.24512290734677,93.99990776184107,94.94073698288982,93.5848360466725
ENSG00000108061,87.84301065350736,91.98450398930036,94.47032237236544,87.22040308075451
ENSG00000108064,85.51399714061706,86.82839090531753,86.76382419406909,81.75990407231471
ENSG00000108091,62.177742932251064,52.77867453765624,63.934879859798,55.60577410874878
ENSG00000108094,85.40331134990545,76.5576719088687,69.47839321127151,80.98049162938707
ENSG00000108100,57.99935433288752,58.86178111884887,65.79809067011023,62.50057648849329
ENSG00000108106,60.609694230503166,59.36447908499747,46.464972559147725,45.59332195729373
ENSG00000108107,97.98459622745929,97.12216944149795,95.24512290734677,95.42959922519947
ENSG00000108175,57.68574459253794,79.35710003228336,92.60711156205322,88.40105151501176
ENSG00000108176,36.09279158787991,40.11898722501499,38.080523912742706,43.707051607249916
ENSG00000108179,47.4934280311765,74.67601346677121,70.76511552829405,56.020845823917355
ENSG00000108187,46.22054143799289,52.64954111515934,53.8578609970945,49.39353410505926
ENSG00000108219,94.94073698288982,94.94996079878246,88.92219711294563,93.03140709311442
ENSG00000108231,36.91832311027072,33.514735045888486,33.56085412535166,36.64160863349167
ENSG00000108239,42.95531061200018,58.91712401420468,44.062168519116355,40.18816584420975
ENSG00000108256,76.65452197574136,77.0373103352857,72.5268643637873,75.82437854540423
ENSG00000108262,63.53364386846838,61.30148042245077,66.11631231840612,55.87787667758152
ENSG00000108298,99.59415210072406,99.42812341465664,98.99460406770281,99.3635567034082
ENSG00000108306,81.18802748697136,84.4855416685883,88.04132269519901,80.08116957985519
ENSG00000108309,41.84384079693769,42.268136327998896,41.44260480560808,48.189826131070426
ENSG00000108312,74.77747544159018,77.0603698750173,88.84840658580455,84.65157035465573
ENSG00000108344,76.20716690494858,69.48300511921782,73.1356362127012,77.82594659410597
ENSG00000108349,88.89452566526772,92.92072130240281,88.61319928054236,91.4864179310981
ENSG00000108352,59.89484849882396,46.340451044597145,39.52866300788636,17.672831250288244
ENSG00000108370,71.06027763685837,65.10630447816261,86.19655951667204,68.37614721210164
ENSG00000108375,65.19393072914265,70.90347276668358,66.2961767283125,72.53147627173362
ENSG00000108379,17.534474011898723,15.837291887653922,12.645851588802287,0.0
ENSG00000108381,52.20218604436655,49.80860582022783,51.109163861089336,53.66877277129548
ENSG00000108384,82.9497763224646,76.68680533136558,76.15643591753908,68.72665221602176
ENSG00000108387,29.451644145182865,61.513628187981375,38.878383987455614,38.18198588756169
ENSG00000108389,71.74284001291335,85.66619010284555,79.74911220772033,76.65913388368767
ENSG00000108395,74.1179726052668,67.84577779827514,69.8242863072453,17.22547617949546
ENSG00000108405,43.711663515196236,53.382834478623806,0.0,14.37531706867131
ENSG00000108406,68.29774477701424,74.9665636673892,70.02259834893695,77.51233685375641
ENSG00000108423,73.17714338421804,70.40999861642761,69.81967439929899,85.3618041783886
ENSG00000108424,92.13208504358253,87.69081769127888,91.97066826546141,91.66628234100446
ENSG00000108433,87.65853433565466,76.51616473735184,86.69925748282064,83.19881935156575
ENSG00000108439,69.35848360466726,75.78287137388737,75.06802564220818,82.17036387953696
ENSG00000108442,8.306046211317621,13.609740349582623,28.321726698335105,0.0
ENSG00000108443,85.22805884794539,87.0866577503113,88.19351565742748,84.69307752617257
ENSG00000108448,61.88258082368676,58.834109671170964,58.21150209841811,59.97786284185768
ENSG00000108465,94.62251533459393,96.85006687266522,96.7117096342757,95.64635889867638
ENSG00000108468,72.2870451505788,69.28469307752617,62.938707743393444,73.5876031914403
ENSG00000108469,44.717059447493426,60.48056080800627,66.80348660240742,66.98796292026012
ENSG00000108474,72.96038371074114,73.27399345109072,76.78826730618457,90.95143660932527
ENSG00000108479,67.8042706267583,61.10316838075912,62.16390720841212,56.11769589079002
ENSG00000108506,73.62911036295715,79.2095189780012,75.4969330812157,68.6021307014712
ENSG00000108509,75.24789005211457,65.39685467878061,66.66051745607157,64.74657565834985
ENSG00000108510,84.95134437116634,87.68620578333255,86.33491675506157,90.5594244338883
ENSG00000108511,24.56302172208643,16.118618272379283,11.128533874463866,0.0
ENSG00000108515,43.92842318867316,40.52483512429092,36.8860397546465,43.79467785822995
ENSG00000108518,99.67255453581146,99.709449799382,99.79707605036204,99.82935940598625
ENSG00000108523,93.78775999631047,80.62537471752064,89.55864040953743,89.91375732140386
ENSG00000108528,84.56855601162201,86.50094544112899,91.32500115297698,84.25494627127243
ENSG00000108551,51.1276114928746,8.306046211317621,73.06184568556012,20.186321081031224
ENSG00000108556,32.772217866531385,40.76465433749942,32.28796753216806,51.43660932527787
ENSG00000108557,54.26370889637043,40.47410413688143,66.70202462758843,56.28833648480376
ENSG00000108559,87.64469861181571,91.30194161324539,84.25494627127243,88.58552783286446
ENSG00000108561,93.68168611354517,92.18742793893834,89.97832403265231,91.82308721117927
ENSG00000108576,37.17197804731818,35.47940783101969,36.12046303555781,35.428676843610205
ENSG00000108578,79.5508001660287,64.72812802656459,68.50066872665221,58.59890236590878
ENSG00000108582,73.88737720795093,78.77138772310104,72.46690956048518,63.187750772494574
ENSG00000108587,81.18341557902504,84.13503666466818,81.39095143660933,73.76285569340037
ENSG00000108588,86.52400498086058,77.85361804178389,89.29114974865102,78.75294009131578
ENSG00000108590,68.95724761333764,78.15800396624083,75.08647327399345,77.95508001660288
ENSG00000108591,74.7544159018586,70.01798644099064,79.01120693630955,86.77304800996171
ENSG00000108592,81.12807268366925,88.7284969792003,79.84135036664668,65.25388553244478
ENSG00000108599,81.0127749850113,82.78835954434349,86.6623622192501,76.70986487109718
ENSG00000108604,52.465064797306646,69.60752663376839,61.20924226352442,17.654383618502976
ENSG00000108622,96.7117096342757,97.20518378453166,94.65941059816446,87.12355301388183
ENSG00000108639,96.33353318267768,95.63252317483743,95.48494212055527,91.19125582253378
ENSG00000108651,82.17497578748329,86.58857169210903,87.43255084628511,83.04201448139095
ENSG00000108654,99.90314993312734,99.90776184107365,99.91237374901996,99.92620947285891
ENSG00000108666,63.57515103998524,71.72439238112808,69.58907900198312,73.24171009546649
ENSG00000108669,96.61485956740303,94.89461790342665,92.17359221509939,96.81317160909468
ENSG00000108671,86.94830051192179,95.40653968546788,95.08831803717199,92.45491859982474
ENSG00000108679,89.57247613337638,66.26389337268827,79.9797076050362,63.60743439560947
ENSG00000108733,50.850897016095566,47.49803993912282,58.33602361296869,49.9331273347784
ENSG00000108771,67.7535396393488,69.88424111054744,60.111608172300876,54.16685882949777
ENSG00000108773,63.67661301480423,66.0332979753724,43.92381128072684,14.458331411705021
ENSG00000108774,92.88843794677858,87.99520361573583,91.9107134621593,88.03671078725269
ENSG00000108784,22.6998109117742,53.83941336530923,54.27754462020938,60.03320573721348
ENSG00000108786,71.7290042890744,69.46916939537887,60.70654429737582,68.53295208227644
ENSG00000108788,91.45413457547387,83.12041691647835,88.18890374948116,89.5770880413227
ENSG00000108797,48.803209887930635,52.561914864179315,36.341834616981046,41.253516579809066
ENSG00000108798,87.1373887377208,62.1869667481437,72.69750495780104,90.7715721994189
ENSG00000108799,89.66932620024905,82.51164506756446,84.70230134206521,84.19037956002398
ENSG00000108819,45.56103860166951,66.61901028455472,56.31600793248167,61.7857307568141
ENSG00000108821,38.01134529354794,39.64857261449061,42.00064566711249,43.66554443573306
ENSG00000108823,19.808144629433198,20.767421482267213,14.384540884563943,28.294055250657195
ENSG00000108825,44.75856661901029,39.86533228796753,45.13213116266199,51.63953327491583
ENSG00000108826,70.60369875017295,74.63911820320067,85.10814924134115,90.40723147165983
ENSG00000108828,72.2086427154914,77.9366323848176,74.24249411981737,58.631185721532994
ENSG00000108829,69.69976479269474,67.80888253470461,72.26859751879353,70.97265138587834
ENSG00000108830,38.873772079509294,41.56712632015865,40.492551768666694,43.11211548217497
ENSG00000108839,41.75621454595767,53.119955725683724,44.54180694553337,48.632569293916895
ENSG00000108840,67.85500161416778,71.17096342756999,66.32846008393672,68.11326845916156
ENSG00000108846,47.170594474934276,49.28746022229396,46.24360097772448,50.27440852280588
ENSG00000108848,95.96458054697227,96.74399298989992,97.34354102292119,98.21519162477517
ENSG00000108852,58.38214269243186,0.0,0.0,0.0
ENSG00000108854,75.99040723147166,80.25181017386893,90.8776460821842,86.71770511460592
ENSG00000108861,59.49822441544067,58.483604667250844,66.18087902965458,69.9580316376885
ENSG00000108883,90.30115758889453,86.53784070469953,89.77078817506803,88.21657519715906
ENSG00000108924,31.600793248166763,80.58386754600379,9.77724484619287,0.0
ENSG00000108932,54.295992251994655,50.87395655582715,25.49462712724254,40.60784946732463
ENSG00000108946,97.398883918277,98.05838675460038,99.23442328091132,99.03149933127334
ENSG00000108950,26.87819951113776,24.272471521468432,24.092607111562053,28.704515057879444
ENSG00000108953,94.33196513397593,95.90001383572384,96.54106904026195,95.92768528340174
ENSG00000108958,0.0,6.945533367153992,6.041599409675783,0.0
ENSG00000108960,65.70585251118388,63.27076511552829,49.97924641424157,35.511691186643915
ENSG00000108961,83.28644560254578,75.41391873818199,76.94046026841305,82.82525480791404
ENSG00000108963,87.15122446155975,83.1342526403173,84.47170594474935,87.19734354102292
ENSG00000108984,63.81035834524743,59.004750265184704,79.92897661762672,60.826453903980074
ENSG00000109016,75.9212286122769,68.3899829359406,80.7452843241249,83.07890974496149
ENSG00000109046,95.49877784439423,94.23050315915694,97.73094129041185,98.32126550754047
ENSG00000109047,10.588940644744731,10.658119263939492,6.7241617857307565,17.926486187335698
ENSG00000109062,97.94770096388876,97.37121247059909,98.66254669556795,97.72632938246552
ENSG00000109063,46.806253747175205,54.78024258635797,52.026933542406496,56.50970806622699
ENSG00000109065,86.3395286630079,72.90965272333165,66.76197943089056,78.95125213300742
ENSG00000109066,60.655813309966334,50.302079970483796,51.49656412857999,48.1298713277683
ENSG00000109079,56.16381497025319,65.14319974173316,56.06696490338054,65.99640271180188
ENSG00000109083,80.35327214868792,83.78453166074806,83.4524742886132,81.68611354517364
ENSG00000109084,60.466725084167315,58.96785500161417,55.51353594982245,68.34386385647743
ENSG00000109089,0.0,54.4159018585989,54.21297790896094,17.967993358852556
ENSG00000109103,74.91122077203339,69.51528847484204,71.7566757367523,68.21473043398055
ENSG00000109107,77.11571277037311,81.21569893464925,93.17437623945027,79.50929299451182
ENSG00000109111,87.93986072038003,84.44403449707144,76.53461236913711,84.96979200295162
ENSG00000109113,58.99091454134575,0.0,45.14596688650094,52.52040769266245
ENSG00000109118,90.84075081861366,81.96282802195269,87.13277682977449,75.06802564220818
ENSG00000109133,92.48720195544897,94.18899598764008,93.81543144398837,93.33579301757136
ENSG00000109158,26.384725360881795,16.49679472397731,17.5021906562745,24.50767882673062
ENSG00000109171,84.59622745929991,83.70612922566065,92.98528801365124,75.63529031960522
ENSG00000109180,93.82465525988101,91.86459438269611,95.38348014573629,91.43107503574228
ENSG00000109181,35.05972420790481,20.78586911405248,4.266014850343587,27.33477839782318
ENSG00000109184,61.18157081584652,82.19803532721487,70.90347276668358,61.54591154360559
ENSG00000109189,56.9616750449661,63.496748604897846,62.40833832956694,49.03841719319282
ENSG00000109193,20.052575750588016,23.843564082460915,25.185629294839273,34.769174007286814
ENSG00000109220,88.26730618456857,82.82525480791404,86.97597195959969,88.4379467785823
ENSG00000109270,83.48475764423742,86.35336438684685,85.16810404464327,94.23050315915694
ENSG00000109320,85.74459253793295,92.574828206429,93.52026933542406,86.25651431997417
ENSG00000109321,72.42540238896832,87.97675598395057,96.047594890006,97.17290042890744
ENSG00000109323,66.69280081169579,61.18157081584652,63.26154129963566,59.046257436701566
ENSG00000109332,99.00843979154176,99.01305169948807,98.89775400083013,98.93464926440069
ENSG00000109339,71.14790388783841,64.86648526495411,65.33228796753217,65.70124060323755
ENSG00000109381,70.93575612230781,74.062629709911,84.41175114144723,89.85380251810174
ENSG00000109390,84.23649863948715,86.4225430060416,74.40391089793847,80.57003182216484
ENSG00000109445,82.72840474104137,81.49241341142832,78.95586404095374,79.23257851773279
ENSG00000109452,96.19517594428815,95.56795646358898,87.17428400129134,87.01286722317022
ENSG00000109458,32.71687497117558,51.48734031268736,75.67218558317576,82.5531522390813
ENSG00000109466,48.14370705160725,59.931743762394504,55.11229995849283,53.078448554166854
ENSG00000109471,60.2222939630125,90.4810219988009,66.96490338052853,45.630217220864274
ENSG00000109475,99.7878522344694,99.74634506295254,99.64027118018724,99.66794262786514
ENSG00000109501,61.0985564728128,53.58575842826178,6.419775861273809,0.0
ENSG00000109519,88.80228750634137,91.92916109394457,78.55923995757045,74.82820642899968
ENSG00000109534,65.77041922243232,65.8718811972513,63.487524789005214,61.73961167735092
ENSG00000109536,73.001890882258,83.89982935940598,81.01738689295762,84.39330350966195
ENSG00000109572,69.31697643315039,74.79131116542914,80.06733385601623,61.43983766084029
ENSG00000109576,22.82433242632477,15.016372273209427,14.080154960106997,28.778305585020526
ENSG00000109586,72.74823594521054,68.25623760549739,82.49319743577918,47.991514089378775
ENSG00000109606,88.20273947332011,93.19743577918184,93.56638841488724,88.83918276991191
ENSG00000109618,66.48987686205783,70.55296776276346,69.37231932850621,76.64068625190241
ENSG00000109654,61.64737351842457,39.22427708342941,52.64954111515934,36.803025411612786
ENSG00000109667,25.845132131162664,13.549785546280496,0.0,21.459207674214824
ENSG00000109670,75.1556518931882,76.94507217635936,75.40469492228935,74.3577918184753
ENSG00000109674,32.218788912973295,36.34644652492736,36.49402757920952,35.410229211824934
ENSG00000109680,64.00405847899276,64.10552045381174,61.024765945671724,75.19715906470506
ENSG00000109684,47.087580131900566,60.84490153576535,87.49711755753356,89.76617626712171
ENSG00000109685,65.45219757413642,69.9810911774201,70.34081999723286,57.10925609924826
ENSG00000109686,52.38666236221925,26.301711017848085,28.04501222155606,0.0
ENSG00000109689,80.45934603145322,81.11423695983028,74.52843241248904,72.04722593737029
ENSG00000109736,80.57925563805746,88.22118710510539,74.15486786883734,77.94585620071022
ENSG00000109743,43.21357745699396,41.5809620439976,47.20748973850482,43.5963658165383
ENSG00000109756,58.53433565466033,79.555412073975,57.26144906147673,63.220034128118805
ENSG00000109762,49.44887700041507,54.61421390029055,38.79998155236821,64.93566388414888
ENSG00000109771,49.5872342388046,38.74925056495873,43.716275423142555,39.611677350920075
ENSG00000109775,75.78748328183369,80.73606050823226,66.74814370705161,78.21334686159665
ENSG00000109787,74.77286353364386,66.27311718858093,66.23622192501037,76.11492874602223
ENSG00000109790,54.07923257851773,58.66808098510353,67.3569155559655,58.787990591707796
ENSG00000109794,46.999953880920536,33.2795277406263,30.58156159203062,29.225660655813314
ENSG00000109805,32.80450122215561,49.05686482497809,4.086150440437209,0.0
ENSG00000109814,81.1419084075082,83.76608402896278,91.38495595627911,90.42106719549878
ENSG00000109819,12.083198819351566,13.831111931005857,12.267675137204263,14.204676474657566
ENSG00000109832,41.62246921551446,44.96149056864825,43.47184430198773,47.89466402250611
