gen_name,mononuclear cell of bone marrow
ENSG00000171295,72.30252968508002
ENSG00000171298,62.663175750424074
ENSG00000171302,59.10834132310643
ENSG00000171303,53.84615384615385
ENSG00000171307,66.4982668338373
ENSG00000171310,79.80677041079726
ENSG00000171311,89.11792905081496
ENSG00000171314,93.80485286525555
ENSG00000171316,70.0125377977727
ENSG00000171320,63.51132089387123
ENSG00000171345,10.819381960321557
ENSG00000171346,46.67748359023527
ENSG00000171357,54.052658750645335
ENSG00000171365,58.99771369570027
ENSG00000171368,47.020429235194335
ENSG00000171385,42.079061877719596
ENSG00000171405,38.51685227524154
ENSG00000171408,55.12574673648499
ENSG00000171421,85.96135408215945
ENSG00000171425,70.48454900803894
ENSG00000171428,66.08525702485434
ENSG00000171433,36.573493620473485
ENSG00000171435,50.15487867836861
ENSG00000171443,45.349952061361456
ENSG00000171444,52.06873663249502
ENSG00000171446,23.434619072202963
ENSG00000171448,71.17044029795707
ENSG00000171451,83.81517811048013
ENSG00000171453,88.88561103326204
ENSG00000171456,84.31300243380781
ENSG00000171462,34.242938269783906
ENSG00000171466,89.40556088207094
ENSG00000171467,67.51972859355409
ENSG00000171469,73.13961206578657
ENSG00000171475,79.48595029131941
ENSG00000171476,96.97617818423187
ENSG00000171478,28.099417361162327
ENSG00000171481,28.416549893059962
ENSG00000171483,5.1036212110037615
ENSG00000171487,16.30282469208644
ENSG00000171488,78.17316911276643
ENSG00000171489,40.95434766575706
ENSG00000171490,99.45054945054946
ENSG00000171492,75.88686481303931
ENSG00000171495,25.245224574083636
ENSG00000171496,49.38417287410576
ENSG00000171497,88.52791503798215
ENSG00000171502,81.12323917693045
ENSG00000171503,89.57887749834057
ENSG00000171509,88.78973375617672
ENSG00000171517,40.23895567519729
ENSG00000171522,83.27679032377019
ENSG00000171530,90.53027509403348
ENSG00000171532,71.30319345084446
ENSG00000171533,4.071096688546353
ENSG00000171540,0.8002065049044915
ENSG00000171551,51.69629028689431
ENSG00000171552,64.91260417434914
ENSG00000171557,5.070432922781916
ENSG00000171560,8.547828010915259
ENSG00000171561,65.41411608525702
ENSG00000171564,43.30334095434766
ENSG00000171566,92.48469651154215
ENSG00000171570,34.17287410576001
ENSG00000171574,63.72151338594292
ENSG00000171587,4.620547237996902
ENSG00000171595,25.584482631462496
ENSG00000171596,46.7032967032967
ENSG00000171603,71.72357843498783
ENSG00000171604,83.5754849177668
ENSG00000171606,79.95796150158566
ENSG00000171608,78.33542296629545
ENSG00000171611,40.98753595397891
ENSG00000171612,67.77785972416845
ENSG00000171617,57.90250018437938
ENSG00000171621,8.326572756102957
ENSG00000171631,43.76060181429309
ENSG00000171634,93.93023084298252
ENSG00000171643,84.40887971089313
ENSG00000171649,71.77889224869091
ENSG00000171657,58.680581163802636
ENSG00000171658,43.956043956043956
ENSG00000171659,42.14912604174349
ENSG00000171680,43.51353344641935
ENSG00000171681,95.11763404380854
ENSG00000171695,49.39154804926617
ENSG00000171700,73.70012537797773
ENSG00000171703,67.65616933402168
ENSG00000171711,17.353787152444873
ENSG00000171714,45.79246257098606
ENSG00000171720,83.79674017257909
ENSG00000171723,70.0936647245372
ENSG00000171724,20.595176635445092
ENSG00000171729,47.06099269857659
ENSG00000171735,88.18865698060328
ENSG00000171747,55.819013201563536
ENSG00000171757,79.6187034442068
ENSG00000171759,17.150969835533594
ENSG00000171763,49.605428128918064
ENSG00000171766,71.64982668338374
ENSG00000171772,60.103989969761784
ENSG00000171773,27.590530275094032
ENSG00000171777,55.7858249133417
ENSG00000171786,5.881702190427022
ENSG00000171790,38.99992624824839
ENSG00000171791,70.22641787742458
ENSG00000171792,81.53256139833321
ENSG00000171793,84.54532045136072
ENSG00000171798,20.48454900803894
ENSG00000171804,24.116822774540893
ENSG00000171806,74.98709344346928
ENSG00000171811,17.497603068072866
ENSG00000171812,52.69562652112988
ENSG00000171813,54.178036728372305
ENSG00000171815,57.4784276126558
ENSG00000171817,60.05973891879932
ENSG00000171819,5.7120731617375915
ENSG00000171823,46.183346854487795
ENSG00000171824,95.01806917914301
ENSG00000171827,70.46242348255771
ENSG00000171840,76.8308872335718
ENSG00000171843,99.15554244413305
ENSG00000171847,39.43137399513238
ENSG00000171848,80.84298252083487
ENSG00000171853,70.68367873737002
ENSG00000171858,97.70263293753226
ENSG00000171860,51.55247437126632
ENSG00000171861,79.1098163581385
ENSG00000171862,99.64967917988052
ENSG00000171863,99.13341691865182
ENSG00000171864,47.7284460505937
ENSG00000171865,82.5503355704698
ENSG00000171867,86.79474887528579
ENSG00000171872,39.029426948890034
ENSG00000171877,59.42916144258427
ENSG00000171885,7.0617302160926325
ENSG00000171903,60.16667895862526
ENSG00000171914,49.73449369422524
ENSG00000171916,40.128328047791136
ENSG00000171928,88.40253706025518
ENSG00000171931,44.586621432259015
ENSG00000171940,71.92639575189911
ENSG00000171943,74.3380780293532
ENSG00000171951,2.2678663618260932
ENSG00000171953,90.02138800796519
ENSG00000171954,35.34921454384541
ENSG00000171956,21.306881038424663
ENSG00000171960,81.31130614352091
ENSG00000171962,62.51935983479607
ENSG00000171970,62.15428866435578
ENSG00000171984,70.61361457334611
ENSG00000171988,95.30938859797921
ENSG00000171989,11.379895272512721
ENSG00000171992,40.79209381222804
ENSG00000172000,71.07087543329153
ENSG00000172005,55.70838557415738
ENSG00000172006,72.63441256729848
ENSG00000172007,89.56781473559997
ENSG00000172009,64.09395973154362
ENSG00000172014,48.366398701969175
ENSG00000172020,5.225311601150527
ENSG00000172031,41.157164982668334
ENSG00000172037,74.7879637141382
ENSG00000172046,64.59547164245151
ENSG00000172053,95.81458809646729
ENSG00000172057,63.41175602920569
ENSG00000172058,68.1023674312265
ENSG00000172059,68.22774540895347
ENSG00000172061,3.9604690611402025
ENSG00000172062,92.9530201342282
ENSG00000172071,74.51508223320303
ENSG00000172081,70.58411387270448
ENSG00000172086,86.90906409027215
ENSG00000172113,80.09808982963345
ENSG00000172115,97.79482262703739
ENSG00000172116,40.758905524006195
ENSG00000172123,57.928313297440816
ENSG00000172139,53.69496275536544
ENSG00000172146,72.45372077586842
ENSG00000172148,31.510435872851982
ENSG00000172159,40.24264326277749
ENSG00000172164,82.99284608009441
ENSG00000172167,72.92941957371487
ENSG00000172171,82.79740393834354
ENSG00000172172,94.8631905007744
ENSG00000172175,73.91400545762961
ENSG00000172179,34.27981414558596
ENSG00000172183,85.25702485434029
ENSG00000172186,24.983405855889078
ENSG00000172197,98.50652703001697
ENSG00000172201,13.596135408215945
ENSG00000172208,8.322885168522753
ENSG00000172209,64.18983700862896
ENSG00000172215,40.33483295228262
ENSG00000172216,49.28829559702043
ENSG00000172232,60.12611549524301
ENSG00000172236,75.90161516336012
ENSG00000172239,89.58256508592079
ENSG00000172243,76.56169334021683
ENSG00000172244,61.31351869606904
ENSG00000172247,47.23799690242643
ENSG00000172250,63.06143520908621
ENSG00000172260,78.68205619883473
ENSG00000172262,92.02743565159672
ENSG00000172264,62.674238513164696
ENSG00000172269,91.01703665462054
ENSG00000172270,91.5664872040711
ENSG00000172273,80.61066450328195
ENSG00000172292,85.9982299579615
ENSG00000172296,76.24456080831919
ENSG00000172297,7.006416402389556
ENSG00000172301,59.322221402758316
ENSG00000172315,74.10207242422008
ENSG00000172318,80.16077881849694
ENSG00000172320,61.96622169776532
ENSG00000172322,67.18047053617524
ENSG00000172324,54.80861420458736
ENSG00000172331,83.07766059443912
ENSG00000172336,74.27907662806992
ENSG00000172339,71.9153329891585
ENSG00000172340,76.00486761560587
ENSG00000172345,73.64481156427465
ENSG00000172346,25.116159008776457
ENSG00000172348,28.291171915332992
ENSG00000172349,87.48801534036433
ENSG00000172350,7.651744228925438
ENSG00000172354,63.478132605649385
ENSG00000172361,40.54133785677409
ENSG00000172362,20.21904270226418
ENSG00000172365,20.038350910834133
ENSG00000172366,61.42783391105539
ENSG00000172375,58.9460874695774
ENSG00000172377,11.6564643410281
ENSG00000172379,51.09521351132089
ENSG00000172380,42.51419721218379
ENSG00000172382,55.568257246109596
ENSG00000172399,14.112397669444649
ENSG00000172403,58.23807065417803
ENSG00000172404,51.10996386164172
ENSG00000172409,76.1744966442953
ENSG00000172421,56.49752931632126
ENSG00000172425,30.07965189173243
ENSG00000172426,49.203481082675715
ENSG00000172428,84.48263146249724
ENSG00000172432,67.2320967622981
ENSG00000172456,67.91430046463603
ENSG00000172457,0.3613835828600929
ENSG00000172458,52.22730289844384
ENSG00000172460,28.14366841212479
ENSG00000172461,43.340216830149714
ENSG00000172465,90.4638985175898
ENSG00000172466,88.23659561914596
ENSG00000172468,30.931484622759793
ENSG00000172469,71.9927723283428
ENSG00000172476,51.559849546426726
ENSG00000172478,35.150084814514344
ENSG00000172482,52.65506305774762
ENSG00000172493,92.28556678221108
ENSG00000172500,93.32177889224869
ENSG00000172508,42.204439855446566
ENSG00000172519,61.022199277232836
ENSG00000172530,76.27037392138062
ENSG00000172531,97.24537207758685
ENSG00000172534,75.6619219706468
ENSG00000172538,6.633970056788849
ENSG00000172543,92.11225016594145
ENSG00000172548,39.28387049192418
ENSG00000172551,32.65358802271554
ENSG00000172554,32.32170514049709
ENSG00000172568,18.755070432922782
ENSG00000172572,48.746220222730294
ENSG00000172575,61.75234161811343
ENSG00000172578,88.4836639870197
ENSG00000172586,78.13260564938417
ENSG00000172590,81.9676967327974
ENSG00000172594,1.5450991961059075
ENSG00000172602,56.10664503281952
ENSG00000172613,67.11778154731175
ENSG00000172638,55.80057526366251
ENSG00000172650,55.97389187993215
ENSG00000172661,84.09912235415591
ENSG00000172663,81.33711925658234
ENSG00000172667,72.43528283796739
ENSG00000172671,65.63905892764953
ENSG00000172673,32.93384467881112
ENSG00000172687,81.5915627996165
ENSG00000172689,52.78412862305479
ENSG00000172716,81.64687661331956
ENSG00000172717,22.383656611844533
ENSG00000172724,9.89010989010989
ENSG00000172725,67.14728224795338
ENSG00000172728,73.92875580795044
ENSG00000172731,57.769747031492
ENSG00000172732,67.40910096614795
ENSG00000172733,31.875507043292277
ENSG00000172738,56.07714433217789
ENSG00000172742,65.67962239103178
ENSG00000172746,25.39641566487204
ENSG00000172748,63.987019691717684
ENSG00000172752,34.08437200383509
ENSG00000172757,99.06704034220812
ENSG00000172765,71.24050446198098
ENSG00000172766,80.68810384246626
ENSG00000172771,56.272586473928754
ENSG00000172775,94.92587948963788
ENSG00000172780,49.87830960985323
ENSG00000172782,47.757946751235345
ENSG00000172785,95.21351132089387
ENSG00000172794,89.85544656685597
ENSG00000172795,90.89534626447379
ENSG00000172799,30.665978316985026
ENSG00000172803,61.19920348108268
ENSG00000172809,98.73884504756988
ENSG00000172817,65.38461538461539
ENSG00000172818,1.3017184158123756
ENSG00000172819,35.201711040637214
ENSG00000172824,66.31757504240726
ENSG00000172828,52.17567667232097
ENSG00000172830,57.71074563020871
ENSG00000172831,66.62364481156428
ENSG00000172840,62.408732207389924
ENSG00000172845,91.89099491112914
ENSG00000172867,35.00995648646656
ENSG00000172869,84.87351574599896
ENSG00000172878,71.73095361014823
ENSG00000172888,74.01357032229515
ENSG00000172889,80.91673427243897
ENSG00000172890,85.03208201194778
ENSG00000172893,69.82815841876244
ENSG00000172900,50.774393391843056
ENSG00000172901,3.3999557489490377
ENSG00000172912,1.360719817095656
ENSG00000172915,64.11608525702486
ENSG00000172922,86.66199572239842
ENSG00000172927,32.57983627111144
ENSG00000172932,78.32436020355483
ENSG00000172936,86.97912825429603
ENSG00000172939,79.50070064164024
ENSG00000172940,41.31941883619736
ENSG00000172943,65.03798215207611
ENSG00000172954,91.30098089829633
ENSG00000172955,39.12899181355557
ENSG00000172967,53.57695995279887
ENSG00000172969,41.39317058780146
ENSG00000172974,39.9550114315215
ENSG00000172977,80.37834648572904
ENSG00000172985,34.42731764879416
ENSG00000172986,47.95338889298621
ENSG00000172987,5.9075153034884575
ENSG00000172992,88.62379231506749
ENSG00000172995,51.04358728519802
ENSG00000173011,53.64333652924257
ENSG00000173013,26.440002950070063
ENSG00000173020,74.67733608673205
ENSG00000173039,75.49966811711778
ENSG00000173040,47.09049339921823
ENSG00000173041,74.15738623792315
ENSG00000173064,72.75610295744524
ENSG00000173065,68.83988494726749
ENSG00000173068,32.66833837303636
ENSG00000173080,21.985397153182387
ENSG00000173083,62.48248395899403
ENSG00000173085,72.9515450991961
ENSG00000173093,38.08171694077734
ENSG00000173110,45.471642451508224
ENSG00000173113,97.949701305406
ENSG00000173114,35.990854782801094
ENSG00000173120,78.92912456670847
ENSG00000173124,40.84003245077071
ENSG00000173137,53.65439929198318
ENSG00000173141,95.32413894830002
ENSG00000173145,80.14234088059592
ENSG00000173153,49.32517147282248
ENSG00000173156,38.26240873220739
ENSG00000173157,10.933697175307913
ENSG00000173163,90.93222214027583
ENSG00000173166,55.83007596430415
ENSG00000173171,86.96437790397522
ENSG00000173175,16.608894461243455
ENSG00000173193,97.81326056493842
ENSG00000173198,92.67276347813261
ENSG00000173200,84.78501364407404
ENSG00000173207,93.30334095434768
ENSG00000173208,2.6661258204882365
ENSG00000173209,92.53632273766502
ENSG00000173210,18.153993657349364
ENSG00000173212,49.06704034220813
ENSG00000173213,15.88612729552327
ENSG00000173214,91.1350394571871
ENSG00000173218,66.02994321115126
ENSG00000173221,94.40592964082897
ENSG00000173226,92.09381222804042
ENSG00000173227,55.3470019912973
ENSG00000173230,93.48772033335791
ENSG00000173231,14.28940187329449
ENSG00000173250,36.18998451213216
ENSG00000173258,78.2874843277528
ENSG00000173261,41.334169186518174
ENSG00000173262,46.758610516999774
ENSG00000173264,45.20982373331366
ENSG00000173269,53.5953978906999
ENSG00000173272,71.86001917545542
ENSG00000173273,80.46316100007374
ENSG00000173275,65.68699756619219
ENSG00000173276,78.69311896157534
ENSG00000173281,61.3614573346117
ENSG00000173285,60.6313149937311
ENSG00000173295,60.74931779629766
ENSG00000173320,52.776753447894386
ENSG00000173327,65.4620547237997
ENSG00000173334,68.12818054428793
ENSG00000173338,35.30865108046316
ENSG00000173349,56.810974260638694
ENSG00000173366,37.14506969540526
ENSG00000173376,29.497013054060034
ENSG00000173389,28.82587211446272
ENSG00000173391,44.75625046094845
ENSG00000173401,44.82631462497234
ENSG00000173402,56.508592079061884
ENSG00000173406,33.09609853234014
ENSG00000173409,84.99151854856552
ENSG00000173418,95.93259089903385
ENSG00000173421,70.62098974850653
ENSG00000173436,94.04454605796889
ENSG00000173442,45.19876097057305
ENSG00000173451,69.79865771812081
ENSG00000173452,23.740688841359983
ENSG00000173456,71.3953831403496
ENSG00000173457,66.62733239914448
ENSG00000173465,82.31801755291687
ENSG00000173473,91.37473264990044
ENSG00000173480,67.41278855372815
ENSG00000173482,67.5234161811343
ENSG00000173486,82.07832436020355
ENSG00000173511,62.714801976546944
ENSG00000173517,78.84431005236374
ENSG00000173530,69.15701747916513
ENSG00000173531,47.67313223689062
ENSG00000173535,57.31986134670698
ENSG00000173540,65.65380927797035
ENSG00000173542,80.89829633453795
ENSG00000173545,83.9405560882071
ENSG00000173546,2.2863042997271186
ENSG00000173548,53.7355262187477
ENSG00000173559,95.71133564422155
ENSG00000173567,49.57223984069621
ENSG00000173572,2.743565159672542
ENSG00000173575,97.59938048528653
ENSG00000173578,18.183494357991002
ENSG00000173581,39.689505125746734
ENSG00000173585,58.326572756102955
ENSG00000173588,81.21174127885537
ENSG00000173597,77.30658603141825
ENSG00000173598,96.21653514270963
ENSG00000173599,48.237333136661995
ENSG00000173610,45.353639648941666
ENSG00000173611,82.14838852422746
ENSG00000173612,11.60483811490523
ENSG00000173614,72.29146692233941
ENSG00000173621,33.70455048307397
ENSG00000173626,58.09056715096984
ENSG00000173638,74.58883398480714
ENSG00000173641,4.096909801607788
ENSG00000173653,62.81805442879268
ENSG00000173660,96.78073604248101
ENSG00000173674,95.81090050888709
ENSG00000173678,57.688620104727484
ENSG00000173681,74.17213658824397
ENSG00000173692,96.43041522236153
ENSG00000173698,59.37384762888118
ENSG00000173699,27.166457703370455
ENSG00000173702,9.300095877277085
ENSG00000173705,48.48071391695552
ENSG00000173706,58.62526735009956
ENSG00000173714,13.964894166236446
ENSG00000173715,54.11534773950881
ENSG00000173726,94.75256287336823
ENSG00000173727,63.29744081421934
ENSG00000173728,12.482483958994026
ENSG00000173744,80.1349657054355
ENSG00000173757,87.58389261744966
ENSG00000173762,33.859429161442584
ENSG00000173769,7.832436020355484
ENSG00000173786,88.32878530865108
ENSG00000173801,78.88856110332621
ENSG00000173805,57.437864149273544
ENSG00000173809,54.59104653735526
ENSG00000173810,14.56597094180987
ENSG00000173812,99.47636256361089
ENSG00000173818,76.95626521129877
ENSG00000173821,93.86016667895862
ENSG00000173825,41.522236153108636
ENSG00000173826,41.63286378051479
ENSG00000173838,24.260638690168893
ENSG00000173846,67.85161147577254
ENSG00000173848,91.9352459620916
ENSG00000173852,62.71848956412715
ENSG00000173867,56.774098384836634
ENSG00000173868,15.576369938786048
ENSG00000173875,92.24500331882882
ENSG00000173889,95.7482115200236
ENSG00000173890,57.78449738181281
ENSG00000173894,70.2411682277454
ENSG00000173898,38.53529021314257
ENSG00000173905,98.80153403643337
ENSG00000173914,87.43270152666126
ENSG00000173915,94.83737738771296
ENSG00000173917,55.3543771664577
ENSG00000173918,31.193303340954348
ENSG00000173926,65.81606313149936
ENSG00000173928,77.83391105538756
ENSG00000173930,51.36071981709566
ENSG00000173933,97.55512943432406
ENSG00000173947,48.34427317648794
ENSG00000173950,66.56095582270079
ENSG00000173960,81.55099933623423
ENSG00000173966,11.258204882365956
ENSG00000173976,36.04616859650417
ENSG00000173988,65.49155542444133
ENSG00000173991,25.57710745630209
ENSG00000173992,84.07330924109448
ENSG00000174004,66.04838114905229
ENSG00000174007,68.53750276569069
ENSG00000174010,69.5737148757283
ENSG00000174013,72.80772918356811
ENSG00000174015,7.858249133416918
ENSG00000174021,95.50851832731027
ENSG00000174028,43.528283796740176
ENSG00000174032,66.37657644369054
ENSG00000174038,33.26941514860978
ENSG00000174059,98.87159820045726
ENSG00000174080,67.05878014602847
ENSG00000174099,94.48705656759347
ENSG00000174106,84.89195368389998
ENSG00000174109,74.8543402905819
ENSG00000174123,58.59576664945793
ENSG00000174125,70.4550483073973
ENSG00000174130,60.435872851980236
ENSG00000174132,62.102662438232905
ENSG00000174136,13.61457334611697
ENSG00000174137,40.0287631831256
ENSG00000174145,7.7992477321336375
ENSG00000174151,57.49317796297662
ENSG00000174165,77.41721365882441
ENSG00000174173,89.4387491702928
ENSG00000174175,80.83929493325466
ENSG00000174177,48.185706910539125
ENSG00000174197,92.5916365513681
ENSG00000174206,85.02470683678737
ENSG00000174225,24.046758610517
ENSG00000174226,37.163507633306295
ENSG00000174227,78.05516631019987
ENSG00000174231,94.8668780883546
ENSG00000174233,70.85699535363965
ENSG00000174236,38.97411313518696
ENSG00000174238,74.45976841949997
ENSG00000174243,77.86709934360941
ENSG00000174255,37.436389114241464
ENSG00000174276,54.74223762814366
ENSG00000174279,17.412788553728152
ENSG00000174282,70.05678884873515
ENSG00000174292,54.77542591636551
ENSG00000174306,64.2230252968508
ENSG00000174307,49.94837377387713
ENSG00000174325,34.958330260343686
ENSG00000174326,37.72770853307766
ENSG00000174327,43.8417287410576
ENSG00000174332,5.903827715908252
ENSG00000174348,40.82159451286968
ENSG00000174353,94.91481672689727
ENSG00000174358,16.538830297219558
ENSG00000174370,49.40998598716719
ENSG00000174371,67.26528505051995
ENSG00000174373,76.62438232908032
ENSG00000174384,68.20930747105244
ENSG00000174405,62.412419794970134
ENSG00000174408,12.157976251935985
ENSG00000174418,15.620620989748508
ENSG00000174428,71.98170956560219
ENSG00000174429,47.79851021461759
ENSG00000174437,83.81149052289992
ENSG00000174442,82.17788922486909
ENSG00000174444,99.75661921970647
ENSG00000174446,87.28519802345306
ENSG00000174448,38.833984807139174
ENSG00000174450,33.501733166162694
ENSG00000174453,10.362121100376134
ENSG00000174456,85.46721734641197
ENSG00000174469,64.16033630798732
ENSG00000174473,51.05096246035843
ENSG00000174482,47.02780441035475
ENSG00000174483,71.8415812375544
ENSG00000174485,90.64090272143963
ENSG00000174495,11.704402979570764
ENSG00000174498,49.10391621801018
ENSG00000174500,61.726528505051995
ENSG00000174501,95.8920274356516
ENSG00000174502,17.04034220812744
ENSG00000174514,60.72350468323623
ENSG00000174516,56.35002581311306
ENSG00000174521,42.65432554023158
ENSG00000174527,26.54694298989601
ENSG00000174529,50.71907957813998
ENSG00000174547,91.22354155911204
ENSG00000174564,47.58831772254591
ENSG00000174567,46.47466627332399
ENSG00000174572,36.197359687292575
ENSG00000174574,84.2318755070433
ENSG00000174579,78.49398923224426
ENSG00000174586,57.15391990559776
ENSG00000174599,46.74754775425916
ENSG00000174600,10.974260638690168
ENSG00000174606,85.82491334169187
ENSG00000174607,50.37244634560071
ENSG00000174611,32.4065196548418
ENSG00000174628,59.67991739803821
ENSG00000174640,6.574968655505568
ENSG00000174652,92.42200752267865
ENSG00000174667,56.20989748506528
ENSG00000174669,58.7211446271849
ENSG00000174672,13.633011284017996
ENSG00000174677,5.866951840106203
ENSG00000174678,2.1388007965189173
ENSG00000174684,57.666494579246255
ENSG00000174695,93.48403274577771
ENSG00000174697,43.83435356589719
ENSG00000174705,47.69157017479165
ENSG00000174715,42.70963935393466
ENSG00000174718,83.96636920126853
ENSG00000174720,94.97381812818054
ENSG00000174721,52.99800870270669
ENSG00000174738,74.58514639722694
ENSG00000174740,47.322811416771145
ENSG00000174744,84.29087690832657
ENSG00000174748,99.86355925953241
ENSG00000174749,92.73176487941589
ENSG00000174775,58.82439707943063
ENSG00000174776,74.82115200236007
ENSG00000174780,96.97249059665167
ENSG00000174788,35.45246699609116
ENSG00000174791,53.455269562652106
ENSG00000174792,52.66981340806844
ENSG00000174796,76.03805590382771
ENSG00000174799,81.8976325687735
ENSG00000174804,48.07507928313298
ENSG00000174807,38.07802935319714
ENSG00000174808,38.660668190869536
ENSG00000174827,46.93561472084962
ENSG00000174837,41.772992108562576
ENSG00000174839,72.75979054502545
ENSG00000174840,75.89055240061951
ENSG00000174842,82.62777490965411
ENSG00000174844,48.30739730068589
ENSG00000174851,80.08333947931263
ENSG00000174871,17.64510657128107
ENSG00000174876,25.691422671288443
ENSG00000174885,30.90935909727856
ENSG00000174886,92.51050962460359
ENSG00000174891,94.64193524596209
ENSG00000174898,34.10649752931632
ENSG00000174899,4.959805295375765
ENSG00000174903,81.46987240946973
ENSG00000174912,44.47230621727266
ENSG00000174914,21.233129286820564
ENSG00000174915,61.58271258942399
ENSG00000174917,88.4947267497603
ENSG00000174928,68.19824470831182
ENSG00000174938,34.84032745777712
ENSG00000174943,59.56191459547164
ENSG00000174944,84.51213216313887
ENSG00000174945,47.5071907957814
ENSG00000174946,75.57341986872188
ENSG00000174948,16.940777343461907
ENSG00000174950,3.5400840769968287
ENSG00000174951,60.14824102072425
ENSG00000174953,90.94697249059665
ENSG00000174963,4.222287779334759
ENSG00000174970,16.074194262113725
ENSG00000174977,29.242569511025884
ENSG00000174989,64.78353860904197
ENSG00000174990,16.918651817980678
ENSG00000174992,47.2158713769452
ENSG00000174996,37.44007670182167
ENSG00000175029,86.18629692455195
ENSG00000175040,47.18268308872336
ENSG00000175048,62.30547975514419
ENSG00000175054,89.06630282469209
ENSG00000175063,72.03702337930525
ENSG00000175065,22.202964820414483
ENSG00000175066,76.35150084814515
ENSG00000175073,85.50040563463382
ENSG00000175077,3.3557046979865772
ENSG00000175084,18.780883545984217
ENSG00000175087,78.98075079283133
ENSG00000175093,45.552769378272735
ENSG00000175097,53.2967032967033
ENSG00000175104,82.66833837303635
ENSG00000175105,83.11084888266096
ENSG00000175106,78.16210635002582
ENSG00000175110,87.94158861272955
ENSG00000175115,63.116749022789286
ENSG00000175130,79.028689431374
ENSG00000175137,51.74054133785677
ENSG00000175143,4.554170661553212
ENSG00000175155,72.57541116601519
ENSG00000175161,31.868131868131865
ENSG00000175164,85.73641123976694
ENSG00000175166,93.01570912309167
ENSG00000175175,41.691865181798065
ENSG00000175182,67.19153329891586
ENSG00000175183,63.92064311527399
ENSG00000175189,27.31764879415886
ENSG00000175193,93.42503134449444
ENSG00000175197,94.7193745851464
ENSG00000175198,84.26506379526514
ENSG00000175202,10.391621801017774
ENSG00000175203,91.50748580278781
ENSG00000175206,36.66937089755882
ENSG00000175213,64.0091452171989
ENSG00000175215,89.87757209233719
ENSG00000175216,87.30363596135409
ENSG00000175220,94.83368980013275
ENSG00000175221,66.83752489121618
ENSG00000175224,81.76487941588613
ENSG00000175229,31.831255992329815
ENSG00000175262,44.029795707648056
ENSG00000175264,42.87926838262408
ENSG00000175265,96.39353934655948
ENSG00000175267,34.58588391474298
ENSG00000175274,53.47370750055313
ENSG00000175279,73.94350615827125
ENSG00000175283,62.69267645106571
ENSG00000175287,70.13791577549966
ENSG00000175294,38.44310052363743
ENSG00000175305,77.4909654104285
ENSG00000175309,84.5342576886201
ENSG00000175311,51.29434324065196
ENSG00000175315,37.027066892838704
ENSG00000175318,43.46190722029648
ENSG00000175322,76.3220001475035
ENSG00000175324,86.84637510140865
ENSG00000175334,94.7931263367505
ENSG00000175336,41.94262113725201
ENSG00000175344,67.84423630061214
ENSG00000175348,87.56176709196843
ENSG00000175352,62.59679917398038
ENSG00000175354,93.00095877277086
ENSG00000175356,54.17434914079209
ENSG00000175376,87.70558300759643
ENSG00000175387,94.76731322368906
ENSG00000175390,98.1709565602183
ENSG00000175395,68.92838704919242
ENSG00000175414,65.11542149126042
ENSG00000175416,66.33970056788849
ENSG00000175426,41.1276642820267
ENSG00000175445,15.742311379895272
ENSG00000175449,68.16874400767018
ENSG00000175455,92.77232834279813
ENSG00000175463,66.78221107751308
ENSG00000175467,72.94416992403569
ENSG00000175470,71.65351427096394
ENSG00000175471,95.88096467291098
ENSG00000175482,78.45711335644222
ENSG00000175489,51.722103399955756
ENSG00000175497,62.460358433512795
ENSG00000175505,44.47599380485286
ENSG00000175513,38.10753005383878
ENSG00000175514,18.4748137768272
ENSG00000175518,45.397890699904124
ENSG00000175520,1.4049708680581163
ENSG00000175536,59.71679327384025
ENSG00000175538,59.61354082159451
ENSG00000175544,54.694298989600995
ENSG00000175548,82.21107751309094
ENSG00000175550,79.86208422450034
ENSG00000175556,41.62917619293458
ENSG00000175564,36.75787299948374
ENSG00000175567,97.32649900435135
ENSG00000175573,60.24780588538978
ENSG00000175575,87.29626078619367
ENSG00000175581,91.05022494284239
ENSG00000175582,91.78036728372298
ENSG00000175591,41.190353270890185
ENSG00000175592,71.12250165941441
ENSG00000175595,70.04941367357475
ENSG00000175600,52.64031270742681
ENSG00000175602,64.97898075079284
ENSG00000175606,79.87683457482116
ENSG00000175634,66.35813850578951
ENSG00000175643,63.24581458809647
ENSG00000175662,62.50092189689506
ENSG00000175676,20.35917103031197
ENSG00000175691,63.69570027288148
ENSG00000175697,11.125451729478575
ENSG00000175699,37.587580205029866
ENSG00000175701,68.50062688988864
ENSG00000175707,20.809056715096983
ENSG00000175711,82.5577107456302
ENSG00000175727,92.13068810384246
ENSG00000175730,22.83722988420975
ENSG00000175741,48.15620620989748
ENSG00000175745,40.331145364702415
ENSG00000175749,20.80536912751678
ENSG00000175756,84.75551294343241
ENSG00000175764,39.63050372446346
ENSG00000175766,40.77734346190722
ENSG00000175768,96.67748359023527
ENSG00000175782,88.97411313518695
ENSG00000175785,1.2980308282321706
ENSG00000175787,69.10907884062246
ENSG00000175792,91.85780662290729
ENSG00000175793,35.31602625562357
ENSG00000175806,65.37724020945498
ENSG00000175809,8.791208791208792
ENSG00000175820,45.40526587506453
ENSG00000175826,72.11446271848956
ENSG00000175832,40.34589571502323
ENSG00000175854,70.34442067999115
ENSG00000175857,95.26513754701675
ENSG00000175866,42.31506748285272
ENSG00000175868,20.676303562209604
