gen_name,retinal cone cell
ENSG00000057757,70.28839043628297
ENSG00000057935,64.19028839043628
ENSG00000058056,57.121025388217895
ENSG00000058063,77.20483115602661
ENSG00000058085,39.14715306877003
ENSG00000058091,43.7466107961548
ENSG00000058262,72.71875770273601
ENSG00000058272,95.92309588365787
ENSG00000058335,39.428148878481636
ENSG00000058404,79.06827705200887
ENSG00000058453,54.301207789006654
ENSG00000058600,86.39388710870101
ENSG00000058668,38.03302933201873
ENSG00000058673,95.94281488784816
ENSG00000058729,83.74168104510721
ENSG00000058799,62.27261523293074
ENSG00000058804,66.42839536603401
ENSG00000058866,29.894010352477203
ENSG00000059122,61.54794182893764
ENSG00000059145,44.00295785062854
ENSG00000059377,50.76657628789746
ENSG00000059378,35.760414099087996
ENSG00000059573,61.98175992112398
ENSG00000059588,75.68153808232684
ENSG00000059691,71.01306384027608
ENSG00000059728,91.52082819817599
ENSG00000059758,61.27680552132118
ENSG00000059769,68.40522553611042
ENSG00000059804,81.52329307369978
ENSG00000059915,42.01133842740942
ENSG00000060069,24.73256100566921
ENSG00000060138,71.9250677840769
ENSG00000060140,20.46339659847178
ENSG00000060237,94.03500123243776
ENSG00000060339,92.56593542026128
ENSG00000060491,30.490510229233426
ENSG00000060642,49.824993837811185
ENSG00000060656,30.091200394380085
ENSG00000060688,84.77692876509735
ENSG00000060709,76.15479418289375
ENSG00000060718,25.83682524032536
ENSG00000060749,85.91570125708652
ENSG00000060762,77.81612028592556
ENSG00000060971,56.016761153561745
ENSG00000060982,38.15627310820803
ENSG00000061273,33.39906334730096
ENSG00000061337,32.930736997781615
ENSG00000061656,62.92827212225782
ENSG00000061676,86.62065565688933
ENSG00000061794,85.02341631747596
ENSG00000061918,22.105003697313286
ENSG00000061936,69.28765097362583
ENSG00000061938,53.57160463396598
ENSG00000061987,90.85038205570619
ENSG00000062038,57.012570865171305
ENSG00000062096,25.06285432585654
ENSG00000062194,98.52107468572837
ENSG00000062282,36.22874044860735
ENSG00000062370,59.654917426669954
ENSG00000062485,96.68227754498398
ENSG00000062582,86.92137047079123
ENSG00000062598,80.956371703229
ENSG00000062650,80.59157012570866
ENSG00000062716,92.86665023416317
ENSG00000062725,88.89820064086764
ENSG00000062822,35.08010845452304
ENSG00000063015,81.5183633226522
ENSG00000063046,97.68794675868868
ENSG00000063127,24.377618930244022
ENSG00000063169,47.0840522553611
ENSG00000063176,48.385506531920136
ENSG00000063177,96.66748829184127
ENSG00000063180,46.60586640374661
ENSG00000063241,42.19373921616958
ENSG00000063244,48.242543751540545
ENSG00000063245,83.57899926053734
ENSG00000063322,63.317722455016025
ENSG00000063438,9.149617944293812
ENSG00000063587,72.00887355188563
ENSG00000063601,67.41927532659601
ENSG00000063660,17.64850875030811
ENSG00000063761,60.54227261523293
ENSG00000063854,74.87798866157259
ENSG00000063978,82.27754498397832
ENSG00000064012,67.54744885383288
ENSG00000064042,98.91052501848657
ENSG00000064102,94.4688193246241
ENSG00000064115,86.85728370717278
ENSG00000064199,61.28173527236874
ENSG00000064201,2.8198175992112398
ENSG00000064205,35.93788513680059
ENSG00000064225,52.092679319694355
ENSG00000064270,58.81192999753513
ENSG00000064309,62.39092925807247
ENSG00000064313,75.1589844712842
ENSG00000064393,98.0034508257333
ENSG00000064419,83.00714813901898
ENSG00000064489,7.572097609070743
ENSG00000064490,55.62731082080356
ENSG00000064545,41.888094651220115
ENSG00000064547,39.36899186591077
ENSG00000064601,70.15528715799853
ENSG00000064607,89.20384520581712
ENSG00000064651,99.62533892038452
ENSG00000064652,77.36258318954893
ENSG00000064655,54.34064579738723
ENSG00000064666,82.72615232930737
ENSG00000064687,84.95439980280996
ENSG00000064692,33.91668720729603
