gen_name,circulating tumor cell
ENSG00000104881,55.287929125138426
ENSG00000104883,31.399963086009596
ENSG00000104884,50.98744924326319
ENSG00000104885,56.07696566998892
ENSG00000104886,86.6186784791436
ENSG00000104888,34.98984865263935
ENSG00000104889,75.37836840162421
ENSG00000104892,59.65762273901809
ENSG00000104894,56.22000738279807
ENSG00000104897,60.78349944629014
ENSG00000104899,17.160391288298264
ENSG00000104901,6.2015503875969
ENSG00000104903,97.37910668143226
ENSG00000104904,99.85234403839056
ENSG00000104907,66.40365448504983
ENSG00000104915,72.87744555186416
ENSG00000104936,51.356589147286826
ENSG00000104938,32.092100406053895
ENSG00000104941,20.081210778885197
ENSG00000104946,60.506644518272424
ENSG00000104951,3.7052417866371354
ENSG00000104953,32.622739018087856
ENSG00000104957,63.92580287929125
ENSG00000104960,77.64396456256921
ENSG00000104964,88.5751199704688
ENSG00000104967,33.5548172757475
ENSG00000104969,66.78202288667406
ENSG00000104970,71.06866002214839
ENSG00000104972,40.79457364341085
ENSG00000104973,60.86194167589516
ENSG00000104974,12.77685492801772
ENSG00000104976,36.267995570321155
ENSG00000104979,85.85271317829456
ENSG00000104980,53.48375784422296
ENSG00000104983,22.39294942783315
ENSG00000104998,55.22332964193429
ENSG00000105011,76.38888888888889
ENSG00000105048,74.13713547434477
ENSG00000105053,85.62200073827981
ENSG00000105058,90.98375784422295
ENSG00000105063,82.47046880767812
ENSG00000105072,30.56016980435585
ENSG00000105085,53.81136950904393
ENSG00000105088,25.115356220007385
ENSG00000105122,32.43355481727575
ENSG00000105127,71.11018826135106
ENSG00000105135,77.6670358065707
ENSG00000105136,71.4608711701735
ENSG00000105137,22.545219638242894
ENSG00000105141,54.07438169066076
ENSG00000105143,55.35714285714286
ENSG00000105146,18.743078626799555
ENSG00000105171,75.48449612403101
ENSG00000105173,24.39091915836102
ENSG00000105176,77.81930601698043
ENSG00000105185,85.6312292358804
ENSG00000105186,66.51439645625692
ENSG00000105193,96.82078257659653
ENSG00000105197,86.80324843115541
ENSG00000105202,83.62864525655223
ENSG00000105204,46.917681801402736
ENSG00000105205,49.95847176079734
ENSG00000105219,13.708933185677372
ENSG00000105220,96.9592100406054
ENSG00000105221,76.7672572905131
ENSG00000105223,73.56496862310816
ENSG00000105227,30.080287929125138
ENSG00000105229,69.91048357327428
ENSG00000105245,47.26375046142488
ENSG00000105248,54.73883351790329
ENSG00000105254,86.7248062015504
ENSG00000105255,29.63732004429679
ENSG00000105258,81.86138796603913
ENSG00000105270,30.020302694721302
ENSG00000105278,31.155407899593946
ENSG00000105281,88.59819121447028
ENSG00000105287,70.11812476928756
ENSG00000105289,61.98320413436692
ENSG00000105290,46.52085640457733
ENSG00000105298,64.79789590254707
ENSG00000105321,52.2609819121447
ENSG00000105323,78.51144333702473
ENSG00000105325,60.64507198228129
ENSG00000105327,73.70801033591732
ENSG00000105329,94.02454780361758
ENSG00000105339,83.04263565891473
ENSG00000105341,67.84791435954227
ENSG00000105355,80.11258767072721
ENSG00000105357,44.07069029162052
ENSG00000105364,69.95662606127723
ENSG00000105366,40.13473606496862
ENSG00000105371,41.343669250645995
ENSG00000105372,99.1186784791436
ENSG00000105373,83.31949058693245
ENSG00000105374,89.42875599852344
ENSG00000105376,34.51919527500923
ENSG00000105379,84.91140642303434
ENSG00000105383,33.03802141011443
ENSG00000105388,67.65411590992987
ENSG00000105392,57.428940568475454
ENSG00000105393,78.66832779623478
ENSG00000105397,71.33167220376522
ENSG00000105398,41.5420819490587
ENSG00000105401,74.66777408637874
ENSG00000105402,94.17681801402732
ENSG00000105404,87.25083056478405
ENSG00000105409,46.553156146179404
ENSG00000105419,46.81155407899594
ENSG00000105426,64.20265780730897
ENSG00000105427,39.06423034330011
ENSG00000105429,41.380583241048356
ENSG00000105438,83.59634551495017
ENSG00000105443,88.95810262089331
ENSG00000105447,55.25101513473607
ENSG00000105464,7.825765965300849
ENSG00000105467,26.153562200073825
ENSG00000105472,29.941860465116278
ENSG00000105479,32.5765965300849
ENSG00000105483,82.33665559246954
ENSG00000105486,66.01605758582502
ENSG00000105492,42.33573274270949
ENSG00000105497,92.5203026947213
ENSG00000105499,70.88870431893687
ENSG00000105507,87.51845699520118
ENSG00000105509,10.123661867847915
ENSG00000105514,80.17718715393134
ENSG00000105516,50.572166851236624
ENSG00000105518,79.28663713547435
ENSG00000105519,61.24492432631967
ENSG00000105520,50.91823551125877
ENSG00000105523,37.495385751199706
ENSG00000105552,53.5483573274271
ENSG00000105556,40.71151716500554
ENSG00000105559,39.40107050572167
ENSG00000105568,92.47416020671835
ENSG00000105576,49.37246216315984
ENSG00000105583,91.59745293466224
ENSG00000105607,46.700812107788856
ENSG00000105609,34.883720930232556
ENSG00000105610,67.4280177187154
ENSG00000105612,55.804724990771504
ENSG00000105613,48.89258028792913
ENSG00000105617,51.30121816168328
ENSG00000105618,80.2233296419343
ENSG00000105619,62.63381321520857
ENSG00000105639,70.10889627168697
ENSG00000105640,98.76799557032115
ENSG00000105641,45.990217792543376
ENSG00000105642,40.72535991140642
ENSG00000105643,82.6827242524917
ENSG00000105647,56.66297526762642
ENSG00000105649,26.933370247323733
ENSG00000105650,55.58324104835732
ENSG00000105655,48.77260981912145
ENSG00000105656,60.728128460686605
ENSG00000105662,23.34809892949428
ENSG00000105664,39.43337024732374
ENSG00000105668,77.10409745293467
ENSG00000105669,91.68973791066814
ENSG00000105671,63.935031376891835
ENSG00000105672,18.507751937984494
ENSG00000105675,12.163159837578442
ENSG00000105676,59.29771133259505
ENSG00000105677,88.80583241048357
ENSG00000105697,55.58785529715762
ENSG00000105698,83.5732742709487
ENSG00000105699,89.89018087855297
ENSG00000105700,81.40919158361018
ENSG00000105701,92.46954595791806
ENSG00000105705,64.82558139534885
ENSG00000105707,39.25341454411222
ENSG00000105708,51.135105204872644
ENSG00000105711,83.2595053525286
ENSG00000105717,68.00018456995201
ENSG00000105722,23.892580287929125
ENSG00000105723,59.28848283499446
ENSG00000105726,63.90734588409007
ENSG00000105732,49.90771502399409
ENSG00000105737,43.03248431155408
ENSG00000105738,60.40974529346622
ENSG00000105750,65.24086378737542
ENSG00000105755,60.7327427094869
ENSG00000105767,27.505537098560357
ENSG00000105771,63.875046142488
ENSG00000105778,76.55500184569952
ENSG00000105784,34.73145071982282
ENSG00000105792,85.7373569582872
ENSG00000105793,66.43133997785161
ENSG00000105808,54.35123661867848
ENSG00000105810,65.09782207456625
ENSG00000105819,88.4828349944629
ENSG00000105821,75.80749354005168
ENSG00000105825,42.631044665928385
ENSG00000105829,94.87356958287191
ENSG00000105835,97.17607973421927
ENSG00000105849,60.100590623846436
ENSG00000105851,63.05832410483573
ENSG00000105852,67.55260243632335
ENSG00000105854,93.74769287559985
ENSG00000105855,74.90310077519379
ENSG00000105856,95.82410483573274
ENSG00000105865,49.70007382798081
ENSG00000105866,59.36231081579919
ENSG00000105875,56.60760428202288
ENSG00000105877,63.044481358434844
ENSG00000105879,80.84163898117387
ENSG00000105880,2.1271686969361387
ENSG00000105887,98.36194167589515
ENSG00000105889,52.31635289774824
ENSG00000105894,23.20044296788483
ENSG00000105926,74.53857511997047
ENSG00000105928,53.4468438538206
ENSG00000105929,67.718715393134
ENSG00000105939,88.21059431524549
ENSG00000105948,52.99464747139165
ENSG00000105953,61.44333702473237
ENSG00000105963,40.12550756736803
ENSG00000105967,30.74473975636766
ENSG00000105968,95.53802141011444
ENSG00000105971,81.33536360280547
ENSG00000105974,47.56829088224437
ENSG00000105976,59.85603543743079
ENSG00000105982,17.091177556293836
ENSG00000105983,69.43983019564415
ENSG00000105988,5.933923957179771
ENSG00000105993,98.90180878552972
ENSG00000105997,15.213178294573643
ENSG00000106003,40.526947212993726
ENSG00000106006,15.766888150609082
ENSG00000106009,62.77685492801772
ENSG00000106012,77.31635289774825
ENSG00000106013,28.09154669619786
ENSG00000106018,55.75396825396825
ENSG00000106025,50.687523071244
ENSG00000106028,91.66666666666666
ENSG00000106031,16.25138427464009
ENSG00000106034,76.5688445921004
ENSG00000106049,89.98708010335918
ENSG00000106052,97.72056109265411
ENSG00000106066,45.38113695090439
ENSG00000106069,67.58028792912513
ENSG00000106070,65.250092284976
ENSG00000106077,94.06607604282023
ENSG00000106078,66.09911406423035
ENSG00000106080,80.82318198597268
ENSG00000106086,69.06146179401993
ENSG00000106089,72.36526393503138
ENSG00000106100,45.44112218530823
ENSG00000106105,86.7155777039498
ENSG00000106113,11.134182355112587
ENSG00000106123,21.96843853820598
ENSG00000106125,60.58970099667774
ENSG00000106133,52.09486895533407
ENSG00000106144,75.85825027685493
ENSG00000106153,98.71723883351791
ENSG00000106211,99.0125507567368
ENSG00000106244,77.78700627537837
ENSG00000106245,84.4545957918051
ENSG00000106246,67.78792912513842
ENSG00000106258,86.85400516795866
ENSG00000106261,94.61055740125508
ENSG00000106263,89.11960132890366
ENSG00000106266,65.96530084902177
ENSG00000106268,61.143410852713174
ENSG00000106278,76.56423034330011
ENSG00000106290,62.20007382798081
ENSG00000106299,83.32410483573274
ENSG00000106302,38.2844222960502
ENSG00000106304,9.620708748615725
ENSG00000106305,68.56312292358804
ENSG00000106327,56.09542266519011
ENSG00000106328,36.54023624953858
ENSG00000106330,49.501661129568106
ENSG00000106331,12.260059062384645
ENSG00000106333,14.493355481727574
ENSG00000106336,48.94795127353267
ENSG00000106341,15.919158361018827
ENSG00000106344,81.89830195644149
ENSG00000106346,87.96142488002953
ENSG00000106348,73.11738648947951
ENSG00000106351,30.444813584348466
ENSG00000106355,83.9516426725729
ENSG00000106366,96.37320044296789
ENSG00000106367,37.93373938722776
ENSG00000106384,43.52620893318568
ENSG00000106392,90.32853451458102
ENSG00000106397,60.08674787744555
ENSG00000106399,76.95182724252491
ENSG00000106400,79.69730527870063
ENSG00000106404,36.088039867109636
ENSG00000106415,71.61775562938354
ENSG00000106436,27.634736064968624
ENSG00000106443,80.76319675156884
ENSG00000106459,64.47489848652638
ENSG00000106460,94.18143226282761
ENSG00000106462,88.20598006644518
ENSG00000106477,67.28036175710595
ENSG00000106479,45.302694721299375
ENSG00000106483,10.428202288667405
ENSG00000106484,89.22111480251014
ENSG00000106524,64.2718715393134
ENSG00000106526,57.14285714285714
ENSG00000106536,29.512735326688816
ENSG00000106537,97.29143595422666
ENSG00000106541,97.35603543743079
ENSG00000106546,91.9250645994832
ENSG00000106554,81.38150609080841
ENSG00000106560,57.8719084533038
ENSG00000106565,32.17054263565892
ENSG00000106571,39.710225175341456
ENSG00000106588,95.09966777408638
ENSG00000106591,86.00959763750461
ENSG00000106603,89.12882982650424
ENSG00000106605,84.1454411221853
ENSG00000106608,62.18161683277962
ENSG00000106609,89.60871170173496
ENSG00000106610,65.9468438538206
ENSG00000106615,93.70616463639719
ENSG00000106617,85.10981912144703
ENSG00000106624,18.360095976375046
ENSG00000106628,90.86840162421558
ENSG00000106633,13.570505721668514
ENSG00000106635,84.749907715024
ENSG00000106636,80.74012550756737
ENSG00000106638,74.46013289036544
ENSG00000106648,39.6686969361388
ENSG00000106665,73.63879660391288
ENSG00000106682,94.81819859726836
ENSG00000106683,64.83480989294944
ENSG00000106686,67.97249907715025
ENSG00000106688,31.792174234034697
ENSG00000106689,41.486710963455145
ENSG00000106692,56.13695090439277
ENSG00000106701,44.55057216685124
ENSG00000106714,40.04706533776301
ENSG00000106723,76.62421557770395
ENSG00000106733,84.6483942414175
ENSG00000106771,85.17441860465115
ENSG00000106772,20.450350682908823
ENSG00000106780,75.89977851605758
ENSG00000106785,61.48025101513473
ENSG00000106789,74.39091915836103
ENSG00000106799,87.71225544481358
ENSG00000106803,91.98966408268734
ENSG00000106804,50.738279808047245
ENSG00000106809,33.319490586932446
ENSG00000106819,20.155038759689923
ENSG00000106823,15.8453303802141
ENSG00000106829,80.07567368032484
ENSG00000106853,78.13307493540051
ENSG00000106868,95.72720561092653
ENSG00000106927,18.373938722775932
ENSG00000106948,65.2547065337763
ENSG00000106952,37.05241786637136
ENSG00000106976,69.73514211886305
ENSG00000106991,41.36212624584717
ENSG00000106992,64.89940937615356
ENSG00000106993,58.08877814691768
ENSG00000107020,62.232373569582876
ENSG00000107021,72.90513104466592
ENSG00000107036,60.22978959025471
ENSG00000107077,84.98984865263935
ENSG00000107099,75.23532668881506
ENSG00000107104,60.55278700627538
ENSG00000107105,44.81358434846807
ENSG00000107130,35.74658545588778
ENSG00000107140,56.6906607604282
ENSG00000107147,19.21373200442968
ENSG00000107159,53.20228866740495
ENSG00000107164,71.12403100775194
ENSG00000107175,80.2279438907346
ENSG00000107185,55.527870062753784
ENSG00000107186,68.27703949796972
ENSG00000107201,67.75101513473606
ENSG00000107223,93.07862679955703
ENSG00000107242,79.50350682908822
ENSG00000107249,30.112587670727205
ENSG00000107262,95.39497969730529
ENSG00000107263,62.578442229605024
ENSG00000107281,74.69084533038021
ENSG00000107282,29.748062015503873
ENSG00000107290,95.88870431893687
ENSG00000107295,12.61997046880768
ENSG00000107317,58.80398671096345
ENSG00000107331,52.79162052417866
ENSG00000107338,42.44186046511628
ENSG00000107341,83.12107788851975
ENSG00000107362,61.55869324473976
ENSG00000107371,54.051310446659286
ENSG00000107372,97.30989294942783
ENSG00000107404,33.296419342930974
ENSG00000107438,99.08176448874123
ENSG00000107443,37.11701734957549
ENSG00000107485,80.906238464378
ENSG00000107518,40.21779254337394
ENSG00000107521,95.29808047249908
ENSG00000107537,78.3407161314138
ENSG00000107551,43.978405315614616
ENSG00000107554,54.18973791066814
ENSG00000107560,59.14082687338501
ENSG00000107562,23.14045773348099
ENSG00000107566,68.25858250276855
ENSG00000107581,94.66131413805833
ENSG00000107611,42.354189737910666
ENSG00000107614,54.84496124031008
ENSG00000107625,66.31136950904393
ENSG00000107643,50.63676633444075
ENSG00000107651,72.74824658545589
ENSG00000107669,90.49003322259136
ENSG00000107672,62.435400516795866
ENSG00000107679,86.17109634551495
ENSG00000107731,34.23772609819121
ENSG00000107736,23.329641934293097
ENSG00000107738,94.9889258028793
ENSG00000107742,49.10022148394241
ENSG00000107745,94.34754521963823
ENSG00000107758,52.92543373938723
ENSG00000107771,88.51513473606497
ENSG00000107779,81.87984496124031
ENSG00000107789,78.6452565522333
ENSG00000107796,63.888888888888886
ENSG00000107798,89.5810262089332
ENSG00000107807,19.061461794019934
ENSG00000107815,44.965854558877815
ENSG00000107816,52.233296419342935
ENSG00000107819,58.27334809892949
ENSG00000107821,30.370985603543744
ENSG00000107829,54.72037652270211
ENSG00000107831,5.680140273163529
ENSG00000107833,19.915097822074564
ENSG00000107854,80.46327057954966
ENSG00000107862,78.95441122185308
ENSG00000107863,97.79438907345885
ENSG00000107864,38.60280546327058
ENSG00000107872,55.1218161683278
ENSG00000107874,69.1906607604282
ENSG00000107882,41.69435215946844
ENSG00000107890,68.48929494278332
ENSG00000107897,75.06459948320413
ENSG00000107902,27.84699150978221
ENSG00000107929,81.4922480620155
ENSG00000107937,86.52639350313768
ENSG00000107938,54.24972314507198
ENSG00000107949,76.6749723145072
ENSG00000107951,73.85105204872646
ENSG00000107954,26.13049095607235
ENSG00000107957,47.86821705426357
ENSG00000107959,85.72351421188631
ENSG00000107960,55.08490217792543
ENSG00000107968,90.80380214101145
ENSG00000107984,24.317091177556293
ENSG00000108001,13.727390180878555
ENSG00000108010,78.20690291620525
ENSG00000108018,43.27242524916943
ENSG00000108021,87.83684016242155
ENSG00000108039,98.70339608711701
ENSG00000108055,91.0437430786268
ENSG00000108061,92.26190476190477
ENSG00000108064,62.95681063122923
ENSG00000108091,84.80989294942783
ENSG00000108094,74.92155777039497
ENSG00000108100,88.18290882244371
ENSG00000108106,91.6297526762643
ENSG00000108107,94.57364341085271
ENSG00000108175,77.44093761535622
ENSG00000108176,52.81007751937985
ENSG00000108179,90.19933554817275
ENSG00000108187,49.312476928756
ENSG00000108219,89.71022517534145
ENSG00000108231,45.579549649317094
ENSG00000108239,45.32576596530085
ENSG00000108244,75.95514950166114
ENSG00000108256,76.41196013289037
ENSG00000108262,68.24012550756737
ENSG00000108298,98.20967146548541
ENSG00000108306,82.98265042451088
ENSG00000108309,62.46308600959763
ENSG00000108312,70.9579180509413
ENSG00000108342,27.80546327057955
ENSG00000108344,68.81690660760428
ENSG00000108349,84.87449243263197
ENSG00000108352,53.61295681063123
ENSG00000108370,79.09283868586195
ENSG00000108375,91.28368401624215
ENSG00000108379,30.061830933923954
ENSG00000108381,59.98984865263935
ENSG00000108384,77.03026947212994
ENSG00000108387,70.23348098929493
ENSG00000108389,65.05167958656331
ENSG00000108395,65.97452934662236
ENSG00000108405,97.531376891842
ENSG00000108406,83.0841638981174
ENSG00000108423,58.859357696566995
ENSG00000108424,85.10059062384644
ENSG00000108433,77.56552233296419
ENSG00000108439,81.62144702842377
ENSG00000108443,73.50959763750461
ENSG00000108448,68.2078257659653
ENSG00000108465,88.26596530084902
ENSG00000108468,74.94462901439645
ENSG00000108469,55.45404208194906
ENSG00000108474,59.87910668143226
ENSG00000108479,48.440383905500184
ENSG00000108506,57.308970099667775
ENSG00000108509,53.88058324104835
ENSG00000108510,92.70487264673312
ENSG00000108511,32.055186415651534
ENSG00000108515,51.24584717607974
ENSG00000108518,99.28479143595422
ENSG00000108523,68.02787006275378
ENSG00000108528,81.9952011812477
ENSG00000108551,79.63732004429679
ENSG00000108556,22.642118863049095
ENSG00000108557,51.58268733850129
ENSG00000108559,60.631229235880404
ENSG00000108561,85.33591731266151
ENSG00000108576,84.12236987818383
ENSG00000108578,58.033407161314145
ENSG00000108582,89.15190107050573
ENSG00000108587,90.88685861941676
ENSG00000108588,89.74713916574382
ENSG00000108590,55.60631229235881
ENSG00000108591,56.8844592100406
ENSG00000108592,51.13049095607235
ENSG00000108599,70.06736803248431
ENSG00000108604,73.77722406792174
ENSG00000108622,98.68032484311554
ENSG00000108639,94.34293097083794
ENSG00000108641,32.32742709486895
ENSG00000108651,79.90033222591362
ENSG00000108654,99.65854558877815
ENSG00000108666,75.59523809523809
ENSG00000108669,65.36544850498339
ENSG00000108671,93.78922111480252
ENSG00000108679,94.0845330380214
ENSG00000108733,38.261351052048724
ENSG00000108759,17.73717238833518
ENSG00000108771,46.69619785898856
ENSG00000108773,53.46530084902178
ENSG00000108774,66.17294204503507
ENSG00000108784,51.065891472868216
ENSG00000108786,45.75027685492802
ENSG00000108788,80.86009597637505
ENSG00000108797,35.46050203026947
ENSG00000108798,33.04724990771503
ENSG00000108799,85.34976005906239
ENSG00000108819,32.8719084533038
ENSG00000108821,40.4577334809893
ENSG00000108823,10.85732742709487
ENSG00000108825,9.76375046142488
ENSG00000108826,83.51328903654485
ENSG00000108828,73.78645256552232
ENSG00000108829,86.83554817275747
ENSG00000108830,42.27113325950535
ENSG00000108839,96.8576965669989
ENSG00000108840,93.86766334440753
ENSG00000108846,98.56958287190845
ENSG00000108848,98.28811369509044
ENSG00000108849,6.533776301218161
ENSG00000108854,78.09154669619785
ENSG00000108861,82.29974160206717
ENSG00000108883,88.9719453672942
ENSG00000108924,29.978774455518643
ENSG00000108932,52.03488372093024
ENSG00000108946,97.99741602067184
ENSG00000108947,34.96216315983758
ENSG00000108950,27.090254706533777
ENSG00000108953,97.0330380214101
ENSG00000108960,99.42321889996309
ENSG00000108961,55.38482834994463
ENSG00000108963,66.69435215946844
ENSG00000108984,51.5734588409007
ENSG00000109016,68.83997785160577
ENSG00000109046,97.78054632705796
ENSG00000109047,9.288482834994463
ENSG00000109061,8.591731266149871
ENSG00000109062,96.51624215577705
ENSG00000109063,41.606681432262825
ENSG00000109065,52.78239202657807
ENSG00000109066,68.92764857881137
ENSG00000109072,47.09763750461425
ENSG00000109079,76.35658914728683
ENSG00000109083,83.21336286452565
ENSG00000109084,58.43023255813954
ENSG00000109089,42.85252860834256
ENSG00000109099,74.33554817275747
ENSG00000109103,47.97434477667036
ENSG00000109107,22.79438907345884
ENSG00000109111,70.88409007013658
ENSG00000109113,40.56847545219638
ENSG00000109118,75.86747877445552
ENSG00000109132,16.12218530823182
ENSG00000109133,91.85585086747878
ENSG00000109158,20.685677371723884
ENSG00000109163,19.278331487633814
ENSG00000109171,85.00369139904024
ENSG00000109180,92.48800295311923
ENSG00000109181,26.24123292727944
ENSG00000109182,38.17829457364341
ENSG00000109184,72.28220745662605
ENSG00000109189,62.698412698412696
ENSG00000109193,32.922665190107054
ENSG00000109220,69.31985972683647
ENSG00000109255,34.04392764857881
ENSG00000109265,43.10169804355851
ENSG00000109270,88.60280546327058
ENSG00000109272,98.19582871908453
ENSG00000109320,64.64562569213732
ENSG00000109321,66.11757105943153
ENSG00000109323,74.6124031007752
ENSG00000109332,98.30195644149133
ENSG00000109339,95.39959394610558
ENSG00000109381,90.4485049833887
ENSG00000109390,90.62384643779993
ENSG00000109436,84.19158361018826
ENSG00000109445,55.01107419712071
ENSG00000109452,81.45071982281284
ENSG00000109458,65.63768918420081
ENSG00000109466,50.45681063122923
ENSG00000109471,4.235880398671096
ENSG00000109472,81.18770764119601
ENSG00000109475,97.41602067183463
ENSG00000109501,53.036175710594314
ENSG00000109511,25.91362126245847
ENSG00000109519,69.63824289405684
ENSG00000109534,49.07253599114064
ENSG00000109536,66.85123661867848
ENSG00000109572,97.7436323366556
ENSG00000109576,68.24935400516796
ENSG00000109586,94.13528977482466
ENSG00000109606,95.81487633813215
ENSG00000109610,33.15337763012182
ENSG00000109618,46.770025839793284
ENSG00000109654,81.81063122923588
ENSG00000109667,34.50073827980805
ENSG00000109670,66.08527131782945
ENSG00000109674,54.70191952750092
ENSG00000109680,43.47545219638243
ENSG00000109684,52.81469176818015
ENSG00000109685,93.46160944998154
ENSG00000109686,59.91140642303433
ENSG00000109689,72.06072351421189
ENSG00000109736,71.90845330380215
ENSG00000109738,37.46308600959763
ENSG00000109743,39.608711701734954
ENSG00000109756,88.60741971207088
ENSG00000109762,39.1703580657069
ENSG00000109771,41.18217054263566
ENSG00000109775,60.52971576227391
ENSG00000109787,95.7595053525286
ENSG00000109790,88.0906238464378
ENSG00000109794,32.53506829088224
ENSG00000109805,64.77021040974529
ENSG00000109814,76.32890365448505
ENSG00000109819,39.8671096345515
ENSG00000109832,51.62421557770395
ENSG00000109846,87.35695828719085
ENSG00000109854,91.75433739387228
ENSG00000109861,90.0562938353636
ENSG00000109881,44.45367294204504
ENSG00000109906,92.40033222591362
ENSG00000109911,71.71465485418975
ENSG00000109917,78.18844592100406
ENSG00000109919,91.20985603543743
ENSG00000109920,87.44462901439645
ENSG00000109927,31.09080841638981
ENSG00000109929,83.87320044296789
ENSG00000109943,37.712255444813586
ENSG00000109944,49.76928755998524
ENSG00000109956,42.870985603543744
ENSG00000109971,99.39091915836103
ENSG00000109991,37.301587301587304
ENSG00000110002,70.73643410852713
ENSG00000110011,73.9156515319306
ENSG00000110013,93.17552602436324
ENSG00000110025,62.910668143226275
ENSG00000110031,50.35991140642303
ENSG00000110042,46.58545588778147
ENSG00000110046,53.98209671465486
ENSG00000110047,91.06681432262828
ENSG00000110048,71.76079734219269
ENSG00000110057,63.25212255444813
ENSG00000110060,46.78386858619417
ENSG00000110063,64.25341454411222
ENSG00000110066,80.37559985234404
ENSG00000110074,63.7781469176818
ENSG00000110075,94.12144702842377
ENSG00000110077,40.148578811369504
ENSG00000110079,12.915282392026578
ENSG00000110080,67.82484311554079
ENSG00000110090,75.70136581764488
ENSG00000110092,85.84348468069398
ENSG00000110104,50.08767072720561
ENSG00000110107,50.692137320044296
ENSG00000110108,76.69342930970838
ENSG00000110169,55.204872646733115
ENSG00000110171,64.21188630490956
ENSG00000110172,77.62550756736803
ENSG00000110195,59.19158361018826
ENSG00000110200,85.0267626430417
ENSG00000110218,86.69712070874863
ENSG00000110237,30.467884828349945
ENSG00000110274,43.95994832041344
ENSG00000110315,81.66758951642673
ENSG00000110318,66.93890734588409
ENSG00000110321,99.16482096714655
ENSG00000110324,61.40642303433002
ENSG00000110328,43.65079365079365
ENSG00000110330,91.39904023624953
ENSG00000110344,89.41029900332225
ENSG00000110367,94.30140273163529
ENSG00000110395,93.10169804355851
ENSG00000110400,41.32982650424511
ENSG00000110422,83.82244370616463
ENSG00000110427,38.37670727205611
ENSG00000110429,76.81339977851606
ENSG00000110435,69.84588409007013
ENSG00000110436,59.81450719822813
ENSG00000110442,60.21594684385382
ENSG00000110446,9.228497600590623
ENSG00000110455,94.66592838685862
ENSG00000110484,97.95588778146917
ENSG00000110492,96.98228128460687
ENSG00000110497,44.425987449243266
ENSG00000110514,95.45496493170911
ENSG00000110536,76.49040236249539
ENSG00000110583,50.110741971207084
ENSG00000110619,78.75599852344038
ENSG00000110628,62.09394610557402
ENSG00000110651,86.3233665559247
ENSG00000110660,40.406976744186046
ENSG00000110665,73.7264673311185
ENSG00000110675,45.59800664451827
ENSG00000110680,21.14248800295312
ENSG00000110693,84.95293466223698
ENSG00000110696,96.4654854189738
ENSG00000110697,43.63233665559247
ENSG00000110700,97.17146548541898
ENSG00000110711,57.34588409007013
ENSG00000110713,77.74086378737542
ENSG00000110717,87.18623108157992
ENSG00000110719,76.65190107050573
ENSG00000110721,66.98966408268734
ENSG00000110723,79.70653377630121
ENSG00000110756,59.02547065337763
ENSG00000110768,86.89553340716132
ENSG00000110777,54.231266149870805
ENSG00000110786,16.472868217054263
ENSG00000110799,80.75396825396825
ENSG00000110801,91.20524178663713
ENSG00000110811,25.143041712809154
ENSG00000110841,83.01033591731266
ENSG00000110844,46.64544112218531
ENSG00000110848,95.82871908453305
ENSG00000110851,66.84662236987819
ENSG00000110852,63.662790697674424
ENSG00000110871,72.09302325581395
ENSG00000110876,43.32779623477298
ENSG00000110880,97.81284606866002
ENSG00000110881,32.11055740125507
ENSG00000110887,6.081579918789221
ENSG00000110888,84.37615356220007
ENSG00000110900,4.461978589885566
ENSG00000110906,93.03709856035437
ENSG00000110911,84.30693983019565
ENSG00000110917,89.28571428571429
ENSG00000110921,40.19472129937246
ENSG00000110925,72.3514211886305
ENSG00000110931,57.99187892211148
ENSG00000110934,99.59394610557402
ENSG00000110944,12.398486526393503
ENSG00000110955,98.94333702473237
ENSG00000110958,97.1530084902178
ENSG00000110975,34.486895533407164
ENSG00000110987,54.57272056109266
ENSG00000111011,94.9796973052787
ENSG00000111052,64.9547803617571
ENSG00000111057,99.14174972314507
ENSG00000111058,56.08619416758952
ENSG00000111077,36.5171650055371
ENSG00000111087,8.074935400516797
ENSG00000111110,62.80915466961978
ENSG00000111142,84.97139165743816
ENSG00000111144,82.15669988925804
ENSG00000111145,85.66814322628275
ENSG00000111181,10.42358803986711
ENSG00000111186,6.709117755629383
ENSG00000111196,75.45219638242894
ENSG00000111199,10.128276116648209
ENSG00000111203,67.94942783314877
ENSG00000111206,65.0609080841639
ENSG00000111215,24.71391657438169
ENSG00000111218,23.49114064230343
ENSG00000111224,53.94979697305279
ENSG00000111229,96.13787375415282
ENSG00000111231,69.45828719084534
ENSG00000111237,91.25599852344038
ENSG00000111247,56.907530454042075
ENSG00000111249,30.70321151716501
ENSG00000111252,92.14654854189737
ENSG00000111254,23.366555924695458
ENSG00000111261,86.15725359911407
ENSG00000111262,14.913252122554448
ENSG00000111266,63.99963086009598
ENSG00000111269,68.25396825396825
ENSG00000111271,52.52860834256183
ENSG00000111275,91.20062753783684
ENSG00000111276,57.43355481727575
ENSG00000111291,20.358065706902917
ENSG00000111300,81.04005167958657
ENSG00000111305,61.07419712070875
ENSG00000111319,71.8576965669989
ENSG00000111321,85.52510151347362
ENSG00000111325,36.05574012550757
ENSG00000111328,91.82816537467701
ENSG00000111331,62.347729789590254
ENSG00000111335,54.000553709856035
ENSG00000111339,40.227021040974535
ENSG00000111341,98.47268364710226
ENSG00000111344,35.931155407899595
ENSG00000111348,99.3078626799557
ENSG00000111358,63.93041712809154
ENSG00000111361,83.31487633813215
