gen_name,peripheral blood mononuclear cell
ENSG00000090372,77.21929824561403
ENSG00000090376,88.96052631578948
ENSG00000090382,99.81140350877193
ENSG00000090432,66.96052631578947
ENSG00000090447,51.311403508771924
ENSG00000090470,80.24561403508773
ENSG00000090487,89.97368421052632
ENSG00000090520,84.03070175438596
ENSG00000090530,25.048245614035086
ENSG00000090539,9.894736842105264
ENSG00000090554,88.97368421052632
ENSG00000090565,58.171052631578945
ENSG00000090581,92.13157894736842
ENSG00000090612,82.60964912280701
ENSG00000090615,74.79385964912281
ENSG00000090621,89.08771929824562
ENSG00000090659,31.57456140350877
ENSG00000090661,65.46052631578947
ENSG00000090674,76.86842105263158
ENSG00000090686,83.54385964912281
ENSG00000090776,47.719298245614034
ENSG00000090857,71.14473684210526
ENSG00000090861,56.51754385964912
ENSG00000090863,93.35087719298245
ENSG00000090889,33.574561403508774
ENSG00000090905,88.47807017543859
ENSG00000090924,66.1140350877193
ENSG00000090932,27.02631578947368
ENSG00000090971,51.491228070175445
ENSG00000090975,59.86842105263158
ENSG00000090989,76.22368421052632
ENSG00000091009,83.25438596491227
ENSG00000091010,11.99561403508772
ENSG00000091039,93.12280701754386
ENSG00000091073,59.31140350877193
ENSG00000091106,53.24122807017544
ENSG00000091127,44.26754385964912
ENSG00000091128,46.11842105263158
ENSG00000091129,31.723684210526315
ENSG00000091136,42.561403508771924
ENSG00000091137,85.54385964912281
ENSG00000091138,0.9736842105263158
ENSG00000091140,80.75877192982456
ENSG00000091157,59.223684210526315
ENSG00000091164,89.84210526315789
ENSG00000091181,36.75877192982456
ENSG00000091262,40.06140350877193
ENSG00000091317,95.31140350877193
ENSG00000091409,61.96052631578948
ENSG00000091428,17.960526315789473
ENSG00000091436,88.32456140350877
ENSG00000091483,67.03508771929825
ENSG00000091490,80.2017543859649
ENSG00000091513,98.91666666666666
ENSG00000091527,96.58771929824562
ENSG00000091536,37.776315789473685
ENSG00000091542,85.23684210526315
ENSG00000091583,2.070175438596491
ENSG00000091592,90.0657894736842
ENSG00000091622,27.149122807017545
ENSG00000091640,88.29385964912281
ENSG00000091651,85.10526315789474
ENSG00000091732,54.64035087719298
ENSG00000091831,34.49561403508772
ENSG00000091844,43.30263157894737
ENSG00000091879,50.69736842105264
ENSG00000091947,68.7017543859649
ENSG00000091972,67.07894736842105
ENSG00000091986,27.942982456140353
ENSG00000092010,98.59649122807016
ENSG00000092020,85.55701754385964
ENSG00000092036,69.7982456140351
ENSG00000092051,34.328947368421055
ENSG00000092054,7.0438596491228065
ENSG00000092067,37.6140350877193
ENSG00000092068,27.67982456140351
ENSG00000092094,76.65350877192982
ENSG00000092096,40.01754385964912
ENSG00000092098,61.70614035087719
ENSG00000092108,85.19298245614036
ENSG00000092140,71.08333333333333
ENSG00000092148,92.63157894736842
ENSG00000092199,98.0
ENSG00000092200,33.58333333333333
ENSG00000092201,84.12719298245615
ENSG00000092203,91.32456140350878
ENSG00000092208,52.89473684210526
ENSG00000092295,31.885964912280702
ENSG00000092330,83.99561403508771
ENSG00000092345,17.736842105263158
ENSG00000092421,27.109649122807017
ENSG00000092439,86.75
ENSG00000092445,70.06140350877192
ENSG00000092470,58.64035087719298
ENSG00000092529,60.09649122807017
ENSG00000092531,90.4298245614035
ENSG00000092607,17.763157894736842
ENSG00000092621,52.828947368421055
ENSG00000092758,47.29385964912281
ENSG00000092820,97.43859649122807
ENSG00000092841,99.44736842105263
ENSG00000092847,78.66228070175438
ENSG00000092850,19.68859649122807
ENSG00000092853,59.57017543859649
ENSG00000092871,95.03070175438596
ENSG00000092929,85.3201754385965
ENSG00000092931,87.78070175438597
ENSG00000092964,81.69298245614036
ENSG00000092969,27.50438596491228
ENSG00000092978,74.55701754385964
ENSG00000093000,82.46491228070175
ENSG00000093009,43.333333333333336
ENSG00000093010,91.53070175438597
ENSG00000093072,91.5219298245614
ENSG00000093134,48.19298245614035
ENSG00000093144,81.74122807017544
ENSG00000093167,85.00877192982456
ENSG00000093183,79.25
ENSG00000093217,36.74561403508772
ENSG00000094631,67.35964912280701
ENSG00000094661,66.89035087719299
ENSG00000094755,46.35526315789474
ENSG00000094804,42.67982456140351
ENSG00000094841,59.23684210526316
ENSG00000094880,58.416666666666664
ENSG00000094914,57.9780701754386
ENSG00000094916,81.5701754385965
ENSG00000094975,77.59649122807018
ENSG00000095002,77.80263157894737
ENSG00000095015,90.89912280701753
ENSG00000095059,78.91228070175438
ENSG00000095066,82.8157894736842
ENSG00000095139,79.20175438596492
ENSG00000095203,5.565789473684211
ENSG00000095209,61.26754385964912
ENSG00000095261,64.3859649122807
ENSG00000095303,78.70175438596492
ENSG00000095319,65.2280701754386
ENSG00000095321,62.32894736842105
ENSG00000095370,64.15789473684211
ENSG00000095380,83.51754385964912
ENSG00000095383,59.675438596491226
ENSG00000095397,58.1359649122807
ENSG00000095464,8.18421052631579
ENSG00000095485,85.2719298245614
ENSG00000095539,18.833333333333332
ENSG00000095564,80.99122807017544
ENSG00000095574,72.3859649122807
ENSG00000095585,55.39912280701754
ENSG00000095587,52.46491228070176
ENSG00000095627,15.048245614035089
ENSG00000095637,34.14035087719298
ENSG00000095739,45.95614035087719
ENSG00000095752,34.95614035087719
ENSG00000095777,16.75877192982456
ENSG00000095787,95.9342105263158
ENSG00000095794,92.98684210526315
ENSG00000095906,83.98684210526316
ENSG00000095932,30.311403508771928
ENSG00000095951,74.05701754385964
ENSG00000095970,19.767543859649123
ENSG00000096006,29.114035087719298
ENSG00000096060,92.84649122807018
ENSG00000096063,75.87280701754386
ENSG00000096070,56.3640350877193
ENSG00000096080,71.7280701754386
ENSG00000096088,7.732456140350877
ENSG00000096092,55.872807017543856
ENSG00000096093,64.98245614035088
ENSG00000096384,98.68421052631578
ENSG00000096401,87.75438596491229
ENSG00000096433,62.868421052631575
ENSG00000096654,54.55263157894736
ENSG00000096696,37.80263157894737
ENSG00000096717,70.96052631578948
ENSG00000096746,95.81140350877193
ENSG00000096872,56.00877192982456
ENSG00000096968,75.96052631578948
ENSG00000096996,76.67543859649123
ENSG00000097007,63.824561403508774
ENSG00000097021,62.36842105263158
ENSG00000097033,92.8640350877193
ENSG00000097046,51.74561403508772
ENSG00000097096,71.45175438596492
ENSG00000099139,57.45614035087719
ENSG00000099194,44.719298245614034
ENSG00000099203,73.58771929824562
ENSG00000099204,78.64035087719297
ENSG00000099219,49.1140350877193
ENSG00000099246,87.3377192982456
ENSG00000099250,38.65789473684211
ENSG00000099251,46.82017543859649
ENSG00000099256,45.719298245614034
ENSG00000099282,39.17543859649123
ENSG00000099284,42.39473684210526
ENSG00000099290,79.29385964912281
ENSG00000099308,75.3859649122807
ENSG00000099326,60.359649122807014
ENSG00000099330,70.19736842105263
ENSG00000099331,94.18859649122807
ENSG00000099337,97.62280701754385
ENSG00000099338,48.83771929824562
ENSG00000099341,95.99122807017544
ENSG00000099364,49.574561403508774
ENSG00000099365,34.1578947368421
ENSG00000099377,44.36842105263158
ENSG00000099381,66.89912280701755
ENSG00000099385,90.92105263157895
ENSG00000099622,98.81578947368422
ENSG00000099624,98.69736842105263
ENSG00000099625,7.692982456140351
ENSG00000099715,94.07894736842105
ENSG00000099725,68.5219298245614
ENSG00000099769,27.89473684210526
ENSG00000099783,96.3640350877193
ENSG00000099785,93.22807017543859
ENSG00000099795,96.22368421052632
ENSG00000099797,92.45175438596492
ENSG00000099800,88.44736842105263
ENSG00000099804,79.14912280701755
ENSG00000099810,76.9342105263158
ENSG00000099814,31.311403508771928
ENSG00000099817,92.7982456140351
ENSG00000099821,63.973684210526315
ENSG00000099822,37.74122807017544
ENSG00000099834,33.359649122807014
ENSG00000099840,52.92982456140351
ENSG00000099849,68.42543859649123
ENSG00000099860,95.40789473684211
ENSG00000099864,30.153508771929825
ENSG00000099866,39.00438596491228
ENSG00000099875,91.71052631578948
ENSG00000099889,42.890350877192986
ENSG00000099899,66.98245614035088
ENSG00000099901,89.45614035087719
ENSG00000099904,60.021929824561404
ENSG00000099910,55.28508771929824
ENSG00000099917,87.96052631578948
ENSG00000099937,7.684210526315789
ENSG00000099940,86.33333333333333
ENSG00000099942,68.08333333333333
ENSG00000099949,62.469298245614034
ENSG00000099953,34.43421052631579
ENSG00000099954,39.86842105263158
ENSG00000099956,87.85087719298245
ENSG00000099957,26.096491228070175
ENSG00000099958,55.44736842105264
ENSG00000099968,74.17105263157895
ENSG00000099974,43.780701754385966
ENSG00000099977,91.50438596491229
ENSG00000099984,20.74561403508772
ENSG00000099985,72.20175438596492
ENSG00000099991,77.90350877192982
ENSG00000099992,69.27192982456141
ENSG00000099994,30.938596491228072
ENSG00000099995,85.06140350877193
ENSG00000099998,51.434210526315795
ENSG00000099999,52.868421052631575
ENSG00000100003,48.60526315789473
ENSG00000100012,13.508771929824562
ENSG00000100014,61.76754385964912
ENSG00000100023,79.55263157894737
ENSG00000100024,58.01754385964912
ENSG00000100027,72.5701754385965
ENSG00000100028,93.11842105263159
ENSG00000100029,66.24122807017544
ENSG00000100030,92.08333333333333
ENSG00000100031,47.89473684210526
ENSG00000100033,18.95175438596491
ENSG00000100034,83.50877192982456
ENSG00000100036,54.85526315789474
ENSG00000100038,60.80263157894736
ENSG00000100055,92.58771929824562
ENSG00000100056,65.13157894736842
ENSG00000100058,77.79385964912281
ENSG00000100060,88.21929824561403
ENSG00000100065,11.17543859649123
ENSG00000100068,51.56578947368421
ENSG00000100075,74.52631578947368
ENSG00000100077,88.46491228070175
ENSG00000100079,94.3201754385965
ENSG00000100083,92.6359649122807
ENSG00000100084,67.13157894736842
ENSG00000100092,88.04385964912281
ENSG00000100095,36.80701754385965
ENSG00000100097,99.36403508771929
ENSG00000100099,81.90350877192982
ENSG00000100100,96.14035087719299
ENSG00000100101,55.442982456140356
ENSG00000100104,66.96491228070175
ENSG00000100105,64.37719298245614
ENSG00000100106,86.64473684210526
ENSG00000100109,70.09649122807018
ENSG00000100116,59.728070175438596
ENSG00000100121,45.53508771929825
ENSG00000100122,28.789473684210527
ENSG00000100124,61.69736842105264
ENSG00000100129,97.6140350877193
ENSG00000100138,96.28947368421052
ENSG00000100139,59.69736842105263
ENSG00000100142,88.07894736842105
ENSG00000100147,41.03947368421053
ENSG00000100150,71.77192982456141
ENSG00000100151,63.24122807017544
ENSG00000100154,39.99561403508772
ENSG00000100156,17.583333333333336
ENSG00000100162,59.09649122807018
ENSG00000100167,14.991228070175438
ENSG00000100170,7.618421052631579
ENSG00000100181,58.25438596491228
ENSG00000100191,5.43859649122807
ENSG00000100196,19.614035087719298
ENSG00000100197,33.223684210526315
ENSG00000100201,98.09649122807016
ENSG00000100206,82.73245614035088
ENSG00000100207,66.95175438596492
ENSG00000100209,76.71052631578948
ENSG00000100211,46.60087719298245
ENSG00000100216,93.09649122807018
ENSG00000100218,32.65350877192982
ENSG00000100219,94.23684210526316
ENSG00000100220,82.90350877192982
ENSG00000100221,87.16666666666667
ENSG00000100225,93.06578947368422
ENSG00000100226,81.21491228070175
ENSG00000100227,79.32456140350878
ENSG00000100228,54.71491228070175
ENSG00000100234,31.232456140350877
ENSG00000100239,78.40789473684211
ENSG00000100241,73.25
ENSG00000100242,95.6359649122807
ENSG00000100243,90.55263157894737
ENSG00000100246,52.20175438596492
ENSG00000100249,8.5
ENSG00000100253,77.34210526315789
ENSG00000100258,81.83333333333334
ENSG00000100263,59.4078947368421
ENSG00000100266,75.2280701754386
ENSG00000100271,47.80263157894737
ENSG00000100276,34.021929824561404
ENSG00000100280,78.15350877192982
ENSG00000100281,87.15350877192982
ENSG00000100284,86.71491228070175
ENSG00000100285,37.90350877192982
ENSG00000100288,80.87280701754386
ENSG00000100290,45.01315789473684
ENSG00000100292,87.18421052631578
ENSG00000100294,53.32017543859649
ENSG00000100296,89.23245614035088
ENSG00000100297,74.34649122807018
ENSG00000100298,59.473684210526315
ENSG00000100299,88.36842105263158
ENSG00000100300,99.00877192982456
ENSG00000100302,21.11842105263158
ENSG00000100304,55.50438596491228
ENSG00000100307,80.33333333333333
ENSG00000100311,39.55701754385965
ENSG00000100312,3.600877192982456
ENSG00000100314,25.219298245614034
ENSG00000100316,99.68421052631578
ENSG00000100319,69.33333333333334
ENSG00000100320,30.92105263157895
ENSG00000100321,86.63157894736842
ENSG00000100324,58.245614035087726
ENSG00000100325,83.16228070175438
ENSG00000100330,75.14473684210526
ENSG00000100335,72.3201754385965
ENSG00000100336,59.51754385964912
ENSG00000100342,97.30701754385966
ENSG00000100344,22.311403508771928
ENSG00000100345,97.18421052631578
ENSG00000100346,50.01754385964913
ENSG00000100347,76.81578947368422
ENSG00000100348,88.67543859649123
ENSG00000100350,42.916666666666664
ENSG00000100351,90.80701754385964
ENSG00000100353,95.44298245614034
ENSG00000100354,95.89035087719299
ENSG00000100359,70.31140350877193
ENSG00000100360,63.368421052631575
ENSG00000100362,52.807017543859644
ENSG00000100364,87.67543859649123
ENSG00000100365,84.1798245614035
ENSG00000100368,74.64473684210526
ENSG00000100372,53.14912280701755
ENSG00000100373,51.40350877192983
ENSG00000100376,88.85087719298245
ENSG00000100379,60.675438596491226
ENSG00000100380,93.6842105263158
ENSG00000100385,84.96929824561403
ENSG00000100387,96.35087719298245
ENSG00000100393,92.23245614035088
ENSG00000100395,71.29385964912281
ENSG00000100399,36.05263157894737
ENSG00000100401,71.42105263157895
ENSG00000100403,83.53070175438596
ENSG00000100410,80.07894736842105
ENSG00000100412,85.41666666666666
ENSG00000100413,58.241228070175445
ENSG00000100416,68.42105263157895
ENSG00000100417,71.44298245614034
ENSG00000100418,87.08333333333333
ENSG00000100422,80.51315789473684
ENSG00000100425,87.31140350877193
ENSG00000100426,68.96929824561403
ENSG00000100427,60.89912280701755
ENSG00000100429,74.84649122807018
ENSG00000100433,22.526315789473685
ENSG00000100439,52.28947368421053
ENSG00000100441,71.84649122807018
ENSG00000100442,82.16666666666667
ENSG00000100445,74.51315789473684
ENSG00000100448,27.583333333333332
ENSG00000100450,98.75877192982456
ENSG00000100453,98.75
ENSG00000100461,93.13157894736842
ENSG00000100462,53.82017543859649
ENSG00000100473,45.60087719298246
ENSG00000100478,64.67543859649123
ENSG00000100479,44.122807017543856
ENSG00000100483,73.25877192982456
ENSG00000100485,82.91228070175438
ENSG00000100490,49.42982456140351
ENSG00000100503,91.17543859649123
ENSG00000100504,83.22807017543859
ENSG00000100505,23.19736842105263
ENSG00000100519,89.15789473684211
ENSG00000100522,60.88157894736842
ENSG00000100523,89.79385964912281
ENSG00000100526,53.12280701754386
ENSG00000100528,85.02631578947368
ENSG00000100532,77.23684210526316
ENSG00000100554,93.76315789473684
ENSG00000100557,77.8859649122807
ENSG00000100558,24.80701754385965
ENSG00000100564,68.8157894736842
ENSG00000100567,91.92105263157895
ENSG00000100568,87.42105263157895
ENSG00000100575,76.50438596491227
ENSG00000100577,61.618421052631575
ENSG00000100578,79.26754385964912
ENSG00000100580,65.94736842105263
ENSG00000100583,29.37719298245614
ENSG00000100591,80.0
ENSG00000100592,74.03508771929825
ENSG00000100593,0.5
ENSG00000100596,84.88157894736842
ENSG00000100599,90.66228070175438
ENSG00000100600,58.47368421052631
ENSG00000100601,53.25877192982457
ENSG00000100603,91.82456140350878
ENSG00000100605,81.06578947368422
ENSG00000100612,93.10964912280701
ENSG00000100614,86.47807017543859
ENSG00000100625,62.8859649122807
ENSG00000100626,47.95614035087719
ENSG00000100628,43.390350877192986
ENSG00000100629,53.666666666666664
ENSG00000100632,94.84649122807018
ENSG00000100644,94.03947368421053
ENSG00000100647,79.28070175438596
ENSG00000100650,98.75438596491229
ENSG00000100652,27.97368421052632
ENSG00000100664,97.29824561403508
ENSG00000100678,35.76754385964912
ENSG00000100697,89.98245614035088
ENSG00000100711,69.1798245614035
ENSG00000100714,97.93859649122807
ENSG00000100721,80.02631578947368
ENSG00000100722,72.0
ENSG00000100726,66.16228070175438
ENSG00000100731,88.99122807017544
ENSG00000100744,60.10526315789474
ENSG00000100749,71.19298245614036
ENSG00000100764,90.54385964912281
ENSG00000100767,39.79824561403509
ENSG00000100784,97.66228070175438
ENSG00000100796,91.47368421052632
ENSG00000100802,52.79824561403509
ENSG00000100804,75.8421052631579
ENSG00000100811,95.25438596491227
ENSG00000100813,87.36842105263159
ENSG00000100814,82.65350877192984
ENSG00000100815,94.74561403508773
ENSG00000100823,89.05701754385966
ENSG00000100836,96.97368421052632
ENSG00000100852,72.02631578947368
ENSG00000100865,87.52631578947368
ENSG00000100867,15.973684210526315
ENSG00000100883,82.44736842105263
ENSG00000100884,4.447368421052632
ENSG00000100888,88.7280701754386
ENSG00000100889,58.73684210526315
ENSG00000100890,54.978070175438596
ENSG00000100897,83.26754385964912
ENSG00000100902,94.62280701754386
ENSG00000100906,99.35087719298245
ENSG00000100908,56.50438596491229
ENSG00000100911,98.56140350877193
ENSG00000100916,49.79385964912281
ENSG00000100918,71.53508771929825
ENSG00000100926,65.43859649122807
ENSG00000100934,96.17105263157895
ENSG00000100938,77.15789473684211
ENSG00000100941,97.75
ENSG00000100949,68.49122807017544
ENSG00000100968,16.342105263157894
ENSG00000100979,43.23684210526316
ENSG00000100982,89.24561403508771
ENSG00000100983,71.39912280701755
ENSG00000100985,45.23684210526316
ENSG00000100987,4.61842105263158
ENSG00000100991,85.74561403508771
ENSG00000100994,67.88157894736842
ENSG00000100997,70.50438596491229
ENSG00000101000,54.723684210526315
ENSG00000101003,33.44298245614035
ENSG00000101004,43.18859649122807
ENSG00000101017,77.88157894736842
ENSG00000101019,57.057017543859644
ENSG00000101040,79.99561403508771
ENSG00000101049,21.88157894736842
ENSG00000101052,65.78947368421053
ENSG00000101057,56.24561403508772
ENSG00000101079,70.66228070175438
ENSG00000101082,84.60526315789474
ENSG00000101084,96.79824561403508
ENSG00000101096,74.04385964912281
ENSG00000101104,53.964912280701746
ENSG00000101109,98.2280701754386
ENSG00000101115,24.035087719298247
ENSG00000101126,80.6842105263158
ENSG00000101132,84.89473684210526
ENSG00000101134,7.175438596491228
ENSG00000101138,64.15350877192982
ENSG00000101144,89.08333333333334
ENSG00000101146,81.41666666666667
ENSG00000101150,84.10526315789474
ENSG00000101152,83.21929824561404
ENSG00000101158,86.69298245614036
ENSG00000101160,96.67105263157895
ENSG00000101161,84.75
ENSG00000101162,95.23245614035088
ENSG00000101166,82.99561403508771
ENSG00000101181,82.99122807017544
ENSG00000101182,98.34210526315789
ENSG00000101187,42.05263157894737
ENSG00000101188,45.828947368421055
ENSG00000101189,71.59649122807018
ENSG00000101190,51.53947368421052
ENSG00000101191,84.27192982456141
ENSG00000101193,88.35964912280701
ENSG00000101194,52.06578947368421
ENSG00000101197,23.50877192982456
ENSG00000101199,70.93859649122807
ENSG00000101200,23.864035087719298
ENSG00000101203,2.745614035087719
ENSG00000101210,39.4078947368421
ENSG00000101213,63.14473684210527
ENSG00000101216,66.25
ENSG00000101220,90.05263157894737
ENSG00000101222,18.337719298245613
ENSG00000101224,82.97368421052632
ENSG00000101230,32.521929824561404
ENSG00000101236,75.8201754385965
ENSG00000101246,74.30701754385964
ENSG00000101247,63.66228070175438
ENSG00000101251,3.75
ENSG00000101255,55.08771929824562
ENSG00000101265,87.71491228070175
ENSG00000101266,96.95614035087719
ENSG00000101276,12.87719298245614
ENSG00000101278,18.311403508771928
ENSG00000101280,22.837719298245617
ENSG00000101282,12.464912280701753
ENSG00000101290,90.31140350877193
ENSG00000101294,94.64912280701753
ENSG00000101298,42.05701754385965
ENSG00000101306,5.671052631578948
ENSG00000101307,71.94298245614034
ENSG00000101310,71.5701754385965
ENSG00000101311,20.039473684210527
ENSG00000101331,18.688596491228072
ENSG00000101333,22.679824561403507
ENSG00000101335,90.89035087719299
ENSG00000101336,91.77631578947368
ENSG00000101337,72.66228070175438
ENSG00000101342,29.092105263157897
ENSG00000101343,73.44736842105263
ENSG00000101346,54.280701754385966
ENSG00000101347,97.71052631578947
ENSG00000101350,67.93421052631578
ENSG00000101353,39.01754385964912
ENSG00000101361,86.16228070175438
ENSG00000101363,57.271929824561404
ENSG00000101365,88.14035087719299
ENSG00000101367,89.88157894736842
ENSG00000101384,46.19298245614035
ENSG00000101391,78.58771929824562
ENSG00000101400,51.70614035087719
ENSG00000101405,38.45175438596492
ENSG00000101407,54.76315789473685
ENSG00000101412,56.94736842105264
ENSG00000101413,76.32894736842105
ENSG00000101417,78.61842105263158
ENSG00000101421,89.62280701754386
ENSG00000101425,44.6359649122807
ENSG00000101438,11.543859649122808
ENSG00000101439,99.37280701754386
ENSG00000101440,26.635964912280702
ENSG00000101442,57.14912280701754
ENSG00000101444,71.86842105263158
ENSG00000101445,76.97368421052632
ENSG00000101447,42.280701754385966
ENSG00000101448,17.56578947368421
ENSG00000101452,55.793859649122815
ENSG00000101457,69.89912280701755
ENSG00000101460,63.570175438596486
ENSG00000101464,52.33771929824561
ENSG00000101470,58.557017543859644
ENSG00000101473,72.6140350877193
ENSG00000101474,92.74561403508773
ENSG00000101489,27.105263157894736
ENSG00000101493,66.9298245614035
ENSG00000101542,24.5
ENSG00000101544,77.32456140350877
ENSG00000101546,79.7017543859649
ENSG00000101557,83.6140350877193
ENSG00000101558,97.10526315789474
ENSG00000101574,62.6140350877193
ENSG00000101577,83.26315789473684
ENSG00000101596,97.8157894736842
ENSG00000101605,45.4078947368421
ENSG00000101608,99.25877192982456
ENSG00000101624,56.44736842105264
ENSG00000101638,40.776315789473685
ENSG00000101639,67.42543859649123
ENSG00000101654,95.35526315789473
ENSG00000101665,88.48245614035088
ENSG00000101670,85.91228070175438
ENSG00000101680,52.56578947368421
ENSG00000101695,94.0877192982456
ENSG00000101745,98.6798245614035
ENSG00000101751,50.859649122807014
ENSG00000101752,64.53947368421052
ENSG00000101773,58.04824561403509
ENSG00000101782,95.23684210526315
ENSG00000101811,49.01754385964912
ENSG00000101812,22.57456140350877
ENSG00000101842,79.46491228070175
ENSG00000101843,61.90350877192983
ENSG00000101844,56.35526315789474
ENSG00000101846,76.46929824561404
ENSG00000101849,83.03070175438596
ENSG00000101850,7.320175438596491
ENSG00000101856,89.76754385964912
ENSG00000101868,48.31578947368421
ENSG00000101871,17.144736842105264
ENSG00000101882,93.61403508771929
ENSG00000101883,26.10087719298246
ENSG00000101888,58.574561403508774
ENSG00000101890,13.583333333333334
ENSG00000101892,42.90350877192983
ENSG00000101898,22.00877192982456
ENSG00000101901,84.66666666666667
ENSG00000101911,65.51754385964912
ENSG00000101916,62.25438596491229
ENSG00000101928,52.416666666666664
ENSG00000101935,64.5701754385965
ENSG00000101940,80.28947368421052
ENSG00000101945,49.98684210526316
ENSG00000101955,9.526315789473685
ENSG00000101966,96.62280701754385
ENSG00000101972,90.40789473684211
ENSG00000101974,62.881578947368425
ENSG00000101977,38.32017543859649
ENSG00000101986,59.074561403508774
ENSG00000101997,68.8640350877193
ENSG00000102001,33.26315789473684
ENSG00000102003,90.8859649122807
ENSG00000102007,96.01315789473685
ENSG00000102010,29.982456140350877
ENSG00000102024,33.324561403508774
ENSG00000102030,89.60526315789473
ENSG00000102032,69.15350877192982
ENSG00000102034,71.93859649122807
ENSG00000102038,22.267543859649123
ENSG00000102043,36.54385964912281
ENSG00000102048,29.355263157894733
ENSG00000102053,36.671052631578945
ENSG00000102054,89.28070175438596
ENSG00000102055,37.06140350877193
ENSG00000102057,35.3421052631579
ENSG00000102078,53.478070175438596
ENSG00000102081,80.67105263157895
ENSG00000102096,80.82894736842105
ENSG00000102098,30.061403508771928
ENSG00000102100,58.184210526315795
ENSG00000102103,86.14473684210526
ENSG00000102104,1.7324561403508771
ENSG00000102109,50.30263157894736
ENSG00000102119,89.82456140350877
ENSG00000102125,90.19736842105263
ENSG00000102128,5.776315789473684
ENSG00000102144,97.9342105263158
ENSG00000102145,59.175438596491226
ENSG00000102158,80.15789473684211
ENSG00000102172,86.76754385964912
ENSG00000102174,33.83333333333333
ENSG00000102178,74.14035087719299
ENSG00000102181,55.67543859649123
ENSG00000102189,74.74561403508771
ENSG00000102218,73.03947368421052
ENSG00000102221,38.881578947368425
ENSG00000102225,72.20614035087719
ENSG00000102226,76.39473684210526
ENSG00000102230,42.78947368421053
ENSG00000102241,80.3201754385965
ENSG00000102245,61.53508771929824
ENSG00000102265,98.28947368421052
ENSG00000102271,27.074561403508774
ENSG00000102287,4.37280701754386
ENSG00000102290,91.26315789473685
ENSG00000102302,8.93421052631579
ENSG00000102309,78.55701754385966
ENSG00000102312,57.00438596491229
ENSG00000102316,80.39035087719299
ENSG00000102317,98.44736842105263
ENSG00000102349,46.15350877192982
ENSG00000102359,3.8464912280701755
ENSG00000102362,50.85087719298246
ENSG00000102383,28.776315789473685
ENSG00000102384,31.32894736842105
ENSG00000102385,9.850877192982455
ENSG00000102387,23.942982456140353
ENSG00000102390,81.68859649122807
ENSG00000102393,71.38157894736842
ENSG00000102401,80.6359649122807
ENSG00000102409,82.71052631578948
ENSG00000102445,63.25877192982456
ENSG00000102466,17.44736842105263
ENSG00000102468,26.337719298245617
ENSG00000102471,42.55263157894737
ENSG00000102524,94.37719298245614
ENSG00000102531,75.61842105263158
ENSG00000102543,71.25
ENSG00000102547,46.99122807017544
ENSG00000102554,43.978070175438596
ENSG00000102572,89.79824561403508
ENSG00000102575,73.00438596491227
ENSG00000102580,89.16666666666667
ENSG00000102595,55.48245614035088
ENSG00000102606,76.5657894736842
ENSG00000102678,37.473684210526315
ENSG00000102699,78.35087719298247
ENSG00000102710,74.4298245614035
ENSG00000102738,70.21929824561404
ENSG00000102743,79.80701754385964
ENSG00000102753,82.01315789473685
ENSG00000102755,52.2280701754386
ENSG00000102760,93.42543859649123
ENSG00000102763,57.30701754385965
ENSG00000102780,76.9298245614035
ENSG00000102781,57.19298245614035
ENSG00000102786,91.6798245614035
ENSG00000102794,23.114035087719298
ENSG00000102796,59.245614035087726
ENSG00000102802,11.258771929824562
ENSG00000102804,94.75877192982456
ENSG00000102805,76.55263157894737
ENSG00000102837,32.89035087719298
ENSG00000102854,26.29385964912281
ENSG00000102858,86.70175438596492
ENSG00000102870,45.55263157894737
ENSG00000102871,83.75438596491229
ENSG00000102878,43.73684210526316
ENSG00000102879,99.07456140350878
ENSG00000102882,78.89035087719299
ENSG00000102886,39.978070175438596
ENSG00000102890,44.521929824561404
ENSG00000102893,91.89912280701755
ENSG00000102897,72.1359649122807
ENSG00000102898,88.03508771929825
ENSG00000102900,70.63157894736842
ENSG00000102901,70.56140350877193
ENSG00000102904,28.00877192982456
ENSG00000102908,85.2280701754386
ENSG00000102910,85.56140350877193
ENSG00000102921,86.3859649122807
ENSG00000102931,84.71491228070175
ENSG00000102934,58.30701754385965
ENSG00000102935,3.929824561403509
ENSG00000102962,28.162280701754387
ENSG00000102967,50.73684210526316
ENSG00000102970,14.543859649122806
ENSG00000102974,89.58771929824562
ENSG00000102977,65.5
ENSG00000102978,86.21929824561404
ENSG00000102981,55.42982456140351
ENSG00000102984,68.84210526315789
ENSG00000102996,21.947368421052634
ENSG00000103005,78.45614035087719
ENSG00000103018,78.85087719298247
ENSG00000103021,31.24561403508772
ENSG00000103024,91.21491228070175
ENSG00000103034,19.54385964912281
ENSG00000103035,95.07894736842105
ENSG00000103037,52.25
ENSG00000103042,57.872807017543856
ENSG00000103043,60.78947368421053
ENSG00000103044,31.526315789473685
ENSG00000103047,55.75
ENSG00000103051,75.03508771929825
ENSG00000103056,45.271929824561404
ENSG00000103061,75.02192982456141
ENSG00000103064,69.28508771929825
ENSG00000103066,56.34210526315789
ENSG00000103067,24.63157894736842
ENSG00000103089,26.50438596491228
ENSG00000103091,70.03947368421053
ENSG00000103111,77.78508771929825
ENSG00000103121,91.07456140350877
ENSG00000103126,74.25
ENSG00000103145,77.82894736842105
ENSG00000103148,74.69736842105263
ENSG00000103150,66.28947368421053
