gen_name,"CD4-positive, CD25-positive, alpha-beta regulatory T cell","CD4-positive, alpha-beta memory T cell"
ENSMUSG00000048388,17.345997286295795,33.61194029850746
ENSMUSG00000048399,0.0,33.953867028493896
ENSMUSG00000048406,42.76797829036635,44.94979647218453
ENSMUSG00000048410,50.97421981004071,53.394843962008146
ENSMUSG00000048416,47.191316146540025,45.199457259158756
ENSMUSG00000048424,36.293080054274085,32.07055630936228
ENSMUSG00000048429,66.87109905020353,66.05698778833107
ENSMUSG00000048439,43.32157394843962,44.91723202170964
ENSMUSG00000048440,41.44911804613297,52.22252374491181
ENSMUSG00000048445,20.097693351424695,3.8371777476255087
ENSMUSG00000048450,9.742198100407055,3.50067842605156
ENSMUSG00000048458,40.19538670284939,38.77340569877884
ENSMUSG00000048473,6.995929443690637,5.557666214382633
ENSMUSG00000048478,8.53731343283582,4.059701492537314
ENSMUSG00000048481,30.301221166892812,39.77204884667571
ENSMUSG00000048483,6.76797829036635,4.515603799185889
ENSMUSG00000048485,0.0,19.223880597014926
ENSMUSG00000048486,39.49525101763908,39.587516960651286
ENSMUSG00000048490,96.27137042062415,94.12211668928087
ENSMUSG00000048495,59.0393487109905,58.65943012211668
ENSMUSG00000048497,64.07055630936227,65.55766621438264
ENSMUSG00000048503,41.34056987788331,25.345997286295795
ENSMUSG00000048521,84.47218453188603,98.561736770692
ENSMUSG00000048534,49.99185888738128,71.78833107191316
ENSMUSG00000048537,24.55359565807327,30.138398914518316
ENSMUSG00000048538,9.655359565807327,8.976933514246948
ENSMUSG00000048546,91.52781546811397,92.86838534599728
ENSMUSG00000048550,36.260515603799185,38.25237449118046
ENSMUSG00000048574,15.717774762550881,1.3459972862957938
ENSMUSG00000048578,84.52103120759837,88.0325644504749
ENSMUSG00000048581,51.354138398914515,51.47896879240162
ENSMUSG00000048583,11.142469470827681,19.72862957937585
ENSMUSG00000048592,3.8154681139755766,4.390773405698779
ENSMUSG00000048600,11.430122116689281,18.89280868385346
ENSMUSG00000048602,13.025780189959294,5.823609226594302
ENSMUSG00000048612,23.72862957937585,1.7476255088195387
ENSMUSG00000048620,67.27815468113975,66.66485753052918
ENSMUSG00000048621,16.260515603799185,14.518317503392131
ENSMUSG00000048644,31.40841248303935,34.29036635006784
ENSMUSG00000048647,19.87516960651289,19.598371777476256
ENSMUSG00000048652,27.27272727272727,33.42198100407055
ENSMUSG00000048655,0.0,11.82089552238806
ENSMUSG00000048661,54.328358208955216,54.54545454545454
ENSMUSG00000048668,73.33514246947082,74.99592944369063
ENSMUSG00000048677,46.32835820895522,44.53731343283582
ENSMUSG00000048696,39.506105834464044,38.88195386702849
ENSMUSG00000048697,36.40705563093623,33.80732700135685
ENSMUSG00000048701,67.14246947082768,63.20759837177747
ENSMUSG00000048707,49.845318860244234,53.7910447761194
ENSMUSG00000048720,38.957937584803254,41.2157394843962
ENSMUSG00000048721,12.211668928086839,6.632293080054275
ENSMUSG00000048731,90.719131614654,87.28358208955224
ENSMUSG00000048732,36.645861601085485,40.097693351424695
ENSMUSG00000048752,10.833107191316147,22.952510176390774
ENSMUSG00000048755,60.618724559023065,64.71641791044776
ENSMUSG00000048756,65.36770691994572,67.89687924016282
ENSMUSG00000048758,99.40841248303934,99.4572591587517
ENSMUSG00000048763,27.017639077340572,2.2306648575305292
ENSMUSG00000048772,28.341926729986433,16.075983717774765
ENSMUSG00000048787,54.26865671641791,55.68521031207598
ENSMUSG00000048796,55.25101763907734,56.379918588873814
ENSMUSG00000048799,68.56445047489824,64.84667571234736
ENSMUSG00000048807,43.706919945725915,39.16960651289009
ENSMUSG00000048827,24.12483039348711,22.485753052917232
ENSMUSG00000048832,56.781546811397554,58.17639077340569
ENSMUSG00000048833,54.122116689280865,55.76119402985075
ENSMUSG00000048852,58.06784260515604,51.462686567164184
ENSMUSG00000048856,21.01492537313433,21.552238805970152
ENSMUSG00000048865,93.96472184531885,94.33921302578018
ENSMUSG00000048874,91.63093622795115,90.89823609226593
ENSMUSG00000048878,71.25644504748982,75.33242876526458
ENSMUSG00000048895,38.116689280868385,57.134328358208954
ENSMUSG00000048897,45.48168249660787,47.95115332428765
ENSMUSG00000048899,17.27001356852103,26.046132971506108
ENSMUSG00000048905,35.28358208955224,32.92265943012212
ENSMUSG00000048911,34.58344640434193,35.20217096336499
ENSMUSG00000048920,64.52645861601086,65.49796472184532
ENSMUSG00000048921,45.400271370420626,45.5359565807327
ENSMUSG00000048922,30.469470827679785,39.896879240162825
ENSMUSG00000048924,58.52917232021709,58.61601085481682
ENSMUSG00000048930,79.2618724559023,76.2279511533243
ENSMUSG00000048949,25.30257801899593,29.05291723202171
ENSMUSG00000048960,35.91858887381276,36.56445047489824
ENSMUSG00000048965,43.744911804613295,42.762550881953864
ENSMUSG00000048967,39.28900949796472,31.055630936227953
ENSMUSG00000048970,64.04341926729987,62.83310719131615
ENSMUSG00000048997,45.03663500678426,46.203527815468114
ENSMUSG00000049001,33.753052917232026,31.196743554952512
ENSMUSG00000049011,17.00407055630936,6.876526458616011
ENSMUSG00000049028,12.092265943012212,8.542740841248305
ENSMUSG00000049036,25.335142469470828,34.72455902306649
ENSMUSG00000049037,9.926729986431479,3.4518317503392133
ENSMUSG00000049038,56.52103120759837,56.71099050203527
ENSMUSG00000049041,39.04477611940298,38.69742198100407
ENSMUSG00000049044,43.29986431478969,50.80597014925373
ENSMUSG00000049047,60.255088195386705,61.487109905020354
ENSMUSG00000049076,68.78697421981003,69.36227951153325
ENSMUSG00000049086,93.37856173677069,77.1506105834464
ENSMUSG00000049090,49.89959294436906,60.46132971506106
ENSMUSG00000049091,76.3527815468114,87.43012211668928
ENSMUSG00000049092,38.160108548168246,40.83039348710991
ENSMUSG00000049093,38.51831750339213,51.65264586160109
ENSMUSG00000049100,6.876526458616011,8.721845318860243
ENSMUSG00000049103,94.66485753052916,88.94979647218453
ENSMUSG00000049106,58.71370420624152,63.71777476255088
ENSMUSG00000049109,69.28629579375848,91.72862957937585
ENSMUSG00000049119,30.225237449118048,29.856173677069197
ENSMUSG00000049122,23.62550881953867,23.88059701492537
ENSMUSG00000049124,55.115332428765264,54.71370420624152
ENSMUSG00000049134,17.487109905020354,10.735413839891452
ENSMUSG00000049154,27.381275440976932,13.573948439620082
ENSMUSG00000049164,58.198100407055634,57.23202170963365
ENSMUSG00000049173,41.37856173677069,41.204884667571235
ENSMUSG00000049184,26.93080054274084,29.10719131614654
ENSMUSG00000049191,22.876526458616013,16.34192672998643
ENSMUSG00000049225,50.393487109905024,49.38941655359565
ENSMUSG00000049230,25.156037991858888,29.378561736770692
ENSMUSG00000049232,87.89687924016282,87.12618724559023
ENSMUSG00000049233,22.420624151967434,24.62957937584803
ENSMUSG00000049235,37.46540027137042,36.656716417910445
ENSMUSG00000049252,7.169606512890095,7.886024423337856
ENSMUSG00000049265,33.06377204884667,29.058344640434193
ENSMUSG00000049280,46.92537313432836,46.25237449118046
ENSMUSG00000049285,30.51831750339213,30.941655359565807
ENSMUSG00000049287,46.70284938941655,47.028493894165535
ENSMUSG00000049288,33.210312075983715,36.41248303934871
ENSMUSG00000049295,59.09905020352782,56.835820895522396
ENSMUSG00000049299,84.54816824966078,84.9606512890095
ENSMUSG00000049300,62.87652645861601,64.53188602442333
ENSMUSG00000049303,45.62279511533242,42.16553595658073
ENSMUSG00000049305,72.50474898236092,73.99185888738128
ENSMUSG00000049307,10.616010854816825,6.241519674355495
ENSMUSG00000049313,76.02713704206242,82.2035278154681
ENSMUSG00000049321,33.44369063772049,29.096336499321573
ENSMUSG00000049323,48.141112618724556,50.6540027137042
ENSMUSG00000049327,71.85888738127544,68.89009497964722
ENSMUSG00000049339,84.2225237449118,85.14518317503392
ENSMUSG00000049350,13.829036635006783,7.788331071913161
ENSMUSG00000049353,22.45861601085482,32.097693351424695
ENSMUSG00000049354,77.39484396200814,78.76255088195386
ENSMUSG00000049357,29.72048846675712,27.934871099050202
ENSMUSG00000049362,12.835820895522387,11.560379918588874
ENSMUSG00000049372,10.540027137042063,3.061058344640434
ENSMUSG00000049382,29.959294436906376,7.522388059701493
ENSMUSG00000049396,42.94708276797829,42.21438263229308
ENSMUSG00000049401,86.89823609226595,87.73948439620082
ENSMUSG00000049410,18.654002713704205,39.13161465400271
ENSMUSG00000049411,52.776119402985074,53.91587516960651
ENSMUSG00000049414,0.0,5.308005427408412
ENSMUSG00000049420,82.62143826322931,77.78018995929443
ENSMUSG00000049421,79.97829036635007,73.22116689280868
ENSMUSG00000049422,95.01221166892807,77.86160108548168
ENSMUSG00000049439,80.85210312075984,78.17096336499321
ENSMUSG00000049470,82.1438263229308,82.45861601085481
ENSMUSG00000049482,73.05834464043419,73.3459972862958
ENSMUSG00000049488,40.027137042062414,41.3134328358209
ENSMUSG00000049489,75.24016282225237,78.82767978290366
ENSMUSG00000049491,29.90502035278155,22.36092265943012
ENSMUSG00000049493,20.743554952510177,18.19810040705563
ENSMUSG00000049502,93.03663500678427,91.55495251017639
ENSMUSG00000049504,68.61329715061059,68.42333785617367
ENSMUSG00000049511,16.151967435549526,3.6255088195386707
ENSMUSG00000049516,87.85345997286296,87.34871099050203
ENSMUSG00000049517,99.89145183175035,99.88602442333786
ENSMUSG00000049521,2.8439620081411126,18.45318860244233
ENSMUSG00000049526,27.202170963364992,16.580732700135687
ENSMUSG00000049532,41.41655359565807,43.59837177747625
ENSMUSG00000049536,20.629579375848035,20.738127544097694
ENSMUSG00000049539,37.481682496607874,38.089552238805965
ENSMUSG00000049550,85.09633649932158,89.27001356852104
ENSMUSG00000049551,0.0,3.4029850746268657
ENSMUSG00000049553,58.051560379918584,60.35278154681139
ENSMUSG00000049555,43.59837177747625,52.23880597014925
ENSMUSG00000049556,0.0,10.046132971506106
ENSMUSG00000049561,22.25237449118046,22.26865671641791
ENSMUSG00000049562,39.473541383989144,48.04884667571235
ENSMUSG00000049576,30.773405698778834,32.938941655359564
ENSMUSG00000049577,52.47218453188602,63.82089552238806
ENSMUSG00000049580,0.0,6.523744911804613
ENSMUSG00000049588,70.86567164179104,73.93758480325644
ENSMUSG00000049600,67.13704206241519,71.1044776119403
ENSMUSG00000049604,2.322930800542741,4.911804613297151
ENSMUSG00000049606,87.40841248303934,86.88738127544097
ENSMUSG00000049608,65.8507462686567,61.1831750339213
ENSMUSG00000049612,3.251017639077341,9.128900949796472
ENSMUSG00000049624,51.929443690637726,48.938941655359564
ENSMUSG00000049625,15.728629579375847,0.0
ENSMUSG00000049630,22.540027137042063,0.0
ENSMUSG00000049643,70.80597014925372,71.33785617367707
ENSMUSG00000049648,9.204884667571235,0.0
ENSMUSG00000049649,20.0,13.232021709633651
ENSMUSG00000049657,48.98778833107191,49.09090909090909
ENSMUSG00000049658,75.34871099050203,75.52781546811399
ENSMUSG00000049659,75.05563093622794,75.67978290366351
ENSMUSG00000049670,16.662143826322932,27.164179104477608
ENSMUSG00000049672,57.10719131614654,58.03527815468114
ENSMUSG00000049674,38.61058344640434,37.32428765264586
ENSMUSG00000049676,19.9674355495251,10.53459972862958
ENSMUSG00000049680,66.87652645861601,65.86160108548168
ENSMUSG00000049686,92.98236092265944,94.77340569877883
ENSMUSG00000049687,37.78561736770692,32.59158751696065
ENSMUSG00000049690,46.670284938941656,3.978290366350068
ENSMUSG00000049709,12.955223880597014,0.0
ENSMUSG00000049717,47.3921302578019,44.46132971506106
ENSMUSG00000049721,4.151967435549525,18.388059701492537
ENSMUSG00000049723,34.45318860244234,38.06241519674355
ENSMUSG00000049728,62.089552238805965,62.33378561736771
ENSMUSG00000049734,58.99592944369064,53.86160108548168
ENSMUSG00000049739,77.81275440976934,75.68521031207598
ENSMUSG00000049744,97.05291723202171,96.20624151967435
ENSMUSG00000049751,98.90366350067843,98.99592944369063
ENSMUSG00000049755,73.25915875169606,77.67164179104478
ENSMUSG00000049758,27.674355495251017,30.035278154681137
ENSMUSG00000049760,96.01628222523745,96.11940298507463
ENSMUSG00000049764,48.423337856173674,48.82496607869742
ENSMUSG00000049775,99.99457259158751,99.99457259158751
ENSMUSG00000049791,21.156037991858888,13.383989145183175
ENSMUSG00000049792,75.82632293080054,76.55902306648575
ENSMUSG00000049800,78.10040705563094,78.16010854816825
ENSMUSG00000049804,36.971506105834465,34.07327001356852
ENSMUSG00000049806,51.38670284938942,49.568521031207595
ENSMUSG00000049807,4.30393487109905,5.487109905020353
ENSMUSG00000049811,28.43419267299864,24.352781546811396
ENSMUSG00000049823,39.65264586160109,42.44776119402985
ENSMUSG00000049832,46.1763907734057,44.46675712347354
ENSMUSG00000049858,63.75576662143826,51.375848032564456
ENSMUSG00000049864,30.800542740841248,23.023066485753052
ENSMUSG00000049866,95.3921302578019,96.56445047489824
ENSMUSG00000049871,94.73541383989145,94.54545454545455
ENSMUSG00000049878,82.70284938941656,84.46132971506105
ENSMUSG00000049881,18.464043419267302,19.451831750339213
ENSMUSG00000049882,77.69335142469471,80.67842605156038
ENSMUSG00000049891,16.021709633649934,16.19538670284939
ENSMUSG00000049892,35.120759837177744,44.01628222523745
ENSMUSG00000049894,11.294436906377205,11.886024423337856
ENSMUSG00000049897,4.4613297150610585,14.610583446404343
ENSMUSG00000049902,5.378561736770692,15.82089552238806
ENSMUSG00000049904,30.507462686567166,31.815468113975577
ENSMUSG00000049907,58.02985074626865,51.14246947082768
ENSMUSG00000049916,30.246947082767978,42.40976933514247
ENSMUSG00000049922,68.5427408412483,66.45318860244234
ENSMUSG00000049929,10.33921302578019,4.146540027137042
ENSMUSG00000049932,79.79375848032565,87.41383989145183
ENSMUSG00000049939,13.986431478968791,10.659430122116689
ENSMUSG00000049940,64.57530529172321,65.06377204884669
ENSMUSG00000049950,53.698778833107184,52.065128900949794
ENSMUSG00000049957,56.857530529172315,57.71506105834464
ENSMUSG00000049960,93.55223880597015,92.97150610583446
ENSMUSG00000049969,74.80054274084125,78.30664857530529
ENSMUSG00000049985,70.32835820895522,41.487109905020354
ENSMUSG00000049988,43.9674355495251,41.51967435549525
ENSMUSG00000049999,10.757123473541384,4.135685210312076
ENSMUSG00000050002,93.52510176390774,93.5359565807327
ENSMUSG00000050014,37.83446404341927,39.84803256445048
ENSMUSG00000050017,75.47896879240163,77.04206241519674
ENSMUSG00000050022,16.96607869742198,17.2157394843962
ENSMUSG00000050029,70.21438263229308,74.12754409769336
ENSMUSG00000050035,25.573948439620082,25.5685210312076
ENSMUSG00000050043,80.08141112618723,80.3799185888738
ENSMUSG00000050050,14.398914518317504,0.0
ENSMUSG00000050052,49.45997286295793,67.83175033921303
ENSMUSG00000050064,35.85345997286296,38.436906377204885
ENSMUSG00000050071,16.98778833107191,18.512890094979646
ENSMUSG00000050075,79.38670284938941,88.76526458616011
ENSMUSG00000050079,96.30393487109905,96.33107191316147
ENSMUSG00000050088,67.53324287652646,67.32157394843962
ENSMUSG00000050097,55.04477611940298,52.18453188602442
ENSMUSG00000050105,6.246947082767979,16.434192672998645
ENSMUSG00000050106,69.74762550881954,67.31614654002713
ENSMUSG00000050107,44.3202170963365,51.21302578018996
ENSMUSG00000050122,18.44776119402985,27.614654002713706
ENSMUSG00000050132,30.404341926729987,34.084124830393485
ENSMUSG00000050138,26.252374491180465,19.506105834464044
ENSMUSG00000050144,51.9674355495251,54.62686567164179
ENSMUSG00000050147,41.06377204884667,41.97014925373134
ENSMUSG00000050148,74.40434192672998,77.22659430122117
ENSMUSG00000050150,13.226594301221168,5.611940298507463
ENSMUSG00000050157,14.762550881953867,12.651289009497965
ENSMUSG00000050164,7.066485753052917,9.335142469470828
ENSMUSG00000050174,54.77340569877883,56.78697421981004
ENSMUSG00000050188,79.16960651289008,79.77204884667572
ENSMUSG00000050192,41.70963364993216,41.08548168249661
ENSMUSG00000050195,37.14518317503392,36.82496607869742
ENSMUSG00000050199,11.48439620081411,14.149253731343284
ENSMUSG00000050212,91.37042062415198,88.4504748982361
ENSMUSG00000050213,71.359565807327,72.61872455902306
ENSMUSG00000050229,61.45454545454545,62.599728629579374
ENSMUSG00000050232,87.55495251017639,96.9932157394844
ENSMUSG00000050240,42.198100407055634,40.776119402985074
ENSMUSG00000050241,9.118046132971507,45.801899592944366
ENSMUSG00000050243,18.936227951153324,18.583446404341927
ENSMUSG00000050244,56.651289009497965,55.69063772048847
ENSMUSG00000050270,29.812754409769337,34.32835820895522
ENSMUSG00000050271,43.858887381275444,50.06241519674356
ENSMUSG00000050272,25.633649932157393,7.94572591587517
ENSMUSG00000050295,9.443690637720488,4.081411126187246
ENSMUSG00000050299,93.01492537313433,90.61058344640435
ENSMUSG00000050304,15.647218453188602,15.761194029850747
ENSMUSG00000050310,79.73948439620081,81.10719131614654
ENSMUSG00000050312,58.16010854816825,57.40027137042062
ENSMUSG00000050315,4.9823609226594305,18.773405698778834
ENSMUSG00000050323,51.397557666214375,55.72862957937584
ENSMUSG00000050332,63.32157394843962,53.97557666214383
ENSMUSG00000050335,83.89687924016283,87.58208955223881
ENSMUSG00000050345,36.95522388059702,49.71506105834464
ENSMUSG00000050350,81.27544097693351,78.40976933514247
ENSMUSG00000050357,74.68656716417911,70.3989145183175
ENSMUSG00000050366,0.0,7.777476255088195
ENSMUSG00000050370,9.905020352781547,15.75033921302578
ENSMUSG00000050373,57.519674355495255,55.16960651289009
ENSMUSG00000050377,13.215739484396199,6.822252374491181
ENSMUSG00000050379,94.86567164179105,96.06512890094979
ENSMUSG00000050382,25.76933514246947,27.85345997286296
ENSMUSG00000050390,26.10583446404342,27.658073270013567
ENSMUSG00000050394,40.0,41.48168249660787
ENSMUSG00000050395,23.685210312075984,16.162822252374493
ENSMUSG00000050410,40.91180461329715,56.29308005427408
ENSMUSG00000050428,65.59565807327002,62.594301221166894
ENSMUSG00000050439,5.715061058344641,17.30257801899593
ENSMUSG00000050440,13.329715061058344,4.879240162822252
ENSMUSG00000050468,24.700135685210313,21.118046132971507
ENSMUSG00000050471,70.4314789687924,63.41383989145183
ENSMUSG00000050473,14.301221166892809,7.44640434192673
ENSMUSG00000050490,30.99592944369064,28.90637720488467
ENSMUSG00000050493,6.985074626865671,19.52238805970149
ENSMUSG00000050503,43.066485753052916,32.62415196743555
ENSMUSG00000050533,15.028493894165537,3.3215739484396196
ENSMUSG00000050538,32.17910447761194,38.35549525101764
ENSMUSG00000050541,2.9850746268656714,26.05698778833107
ENSMUSG00000050545,19.902306648575305,25.62279511533243
ENSMUSG00000050549,54.11668928086839,54.7842605156038
ENSMUSG00000050550,9.791044776119403,13.46540027137042
ENSMUSG00000050552,91.92944369063773,91.63636363636364
ENSMUSG00000050555,46.046132971506104,48.808683853459975
ENSMUSG00000050556,23.815468113975577,20.602442333785618
ENSMUSG00000050558,10.149253731343283,23.962008141112616
ENSMUSG00000050565,77.42740841248303,80.02170963364993
ENSMUSG00000050567,56.222523744911804,56.16824966078697
ENSMUSG00000050578,9.997286295793758,23.902306648575305
ENSMUSG00000050592,73.31886024423338,83.33242876526458
ENSMUSG00000050600,64.22252374491181,65.17232021709634
ENSMUSG00000050605,49.87245590230665,49.763907734056986
ENSMUSG00000050608,96.97150610583446,97.1831750339213
ENSMUSG00000050613,25.297150610583447,25.888738127544098
ENSMUSG00000050619,70.76255088195387,60.93894165535957
ENSMUSG00000050621,99.18588873812755,99.17503392130259
ENSMUSG00000050627,59.57123473541384,59.354138398914515
ENSMUSG00000050628,97.61194029850746,98.29036635006784
ENSMUSG00000050668,80.50474898236092,82.54545454545455
ENSMUSG00000050677,17.08548168249661,16.98236092265943
ENSMUSG00000050697,57.78018995929444,57.644504748982364
ENSMUSG00000050705,62.38263229308005,68.72184531886025
ENSMUSG00000050708,99.40298507462687,99.37042062415196
ENSMUSG00000050711,0.0,23.077340569877883
ENSMUSG00000050714,44.66757123473541,45.10719131614654
ENSMUSG00000050721,65.22116689280868,72.43419267299865
ENSMUSG00000050732,96.45590230664858,96.36906377204885
ENSMUSG00000050737,3.4464043419267303,15.446404341926732
ENSMUSG00000050756,5.845318860244234,2.6865671641791042
ENSMUSG00000050761,24.607869742198098,25.97557666214383
ENSMUSG00000050762,30.350067842605156,29.75305291723202
ENSMUSG00000050772,56.59158751696065,54.76797829036635
ENSMUSG00000050777,36.93351424694708,37.41112618724559
ENSMUSG00000050786,58.784260515603805,55.316146540027134
ENSMUSG00000050796,58.89823609226595,60.776119402985074
ENSMUSG00000050799,14.431478968792403,19.489823609226594
ENSMUSG00000050812,72.5753052917232,70.49118046132972
ENSMUSG00000050821,22.4314789687924,31.625508819538673
ENSMUSG00000050822,27.80461329715061,25.883310719131615
ENSMUSG00000050846,51.272727272727266,49.036635006784266
ENSMUSG00000050855,96.23880597014926,93.8236092265943
ENSMUSG00000050856,96.20081411126186,96.4124830393487
ENSMUSG00000050860,27.126187245590234,27.185888738127545
ENSMUSG00000050876,48.092265943012215,44.84124830393487
ENSMUSG00000050890,57.42198100407055,61.38941655359565
ENSMUSG00000050891,63.777476255088196,65.02578018995929
ENSMUSG00000050900,0.0,11.278154681139755
ENSMUSG00000050910,8.336499321573948,21.329715061058344
ENSMUSG00000050912,96.15196743554952,93.85074626865672
ENSMUSG00000050914,54.87109905020353,54.26865671641791
ENSMUSG00000050921,88.77611940298507,85.98100407055631
ENSMUSG00000050930,28.000000000000004,32.890094979647216
ENSMUSG00000050931,21.861601085481684,29.004070556309365
ENSMUSG00000050944,12.87381275440977,19.01763907734057
ENSMUSG00000050945,43.62550881953867,40.618724559023065
ENSMUSG00000050947,25.932157394843962,29.454545454545457
ENSMUSG00000050953,23.51696065128901,32.613297150610585
ENSMUSG00000050954,54.208955223880594,52.1899592944369
ENSMUSG00000050957,58.71913161465401,63.8371777476255
ENSMUSG00000050965,97.39484396200814,96.41791044776119
ENSMUSG00000050967,17.628222523744913,17.275440976933513
ENSMUSG00000050973,53.76390773405699,56.61872455902307
ENSMUSG00000050974,20.672998643147896,10.132971506105834
ENSMUSG00000050978,7.864314789687923,11.603799185888738
ENSMUSG00000050989,32.287652645861606,36.22795115332429
ENSMUSG00000051000,37.69335142469471,20.868385345997286
ENSMUSG00000051003,35.60379918588874,36.43962008141113
ENSMUSG00000051007,84.27137042062415,82.36092265943013
ENSMUSG00000051022,0.0,17.345997286295795
ENSMUSG00000051029,0.0,17.856173677069197
ENSMUSG00000051034,34.33921302578019,30.822252374491182
ENSMUSG00000051037,40.39077340569877,39.023066485753056
ENSMUSG00000051048,16.79240162822252,20.28222523744912
ENSMUSG00000051095,98.89823609226595,98.6540027137042
ENSMUSG00000051098,51.75576662143826,51.43012211668928
ENSMUSG00000051111,57.3134328358209,50.18724559023067
ENSMUSG00000051113,37.568521031207595,37.11261872455902
ENSMUSG00000051116,27.880597014925375,28.0325644504749
ENSMUSG00000051118,40.092265943012215,39.79918588873812
ENSMUSG00000051124,96.34192672998643,95.24016282225237
ENSMUSG00000051146,24.445047489823608,24.369063772048847
ENSMUSG00000051147,50.469470827679785,49.63364993215739
ENSMUSG00000051149,56.879240162822256,57.09090909090909
ENSMUSG00000051154,89.71506105834463,89.21573948439621
ENSMUSG00000051159,9.69335142469471,12.808683853459973
ENSMUSG00000051160,28.955223880597014,29.345997286295795
ENSMUSG00000051166,59.34871099050204,61.682496607869744
ENSMUSG00000051169,46.82225237449118,52.461329715061055
ENSMUSG00000051177,17.55223880597015,24.16282225237449
ENSMUSG00000051182,39.83717774762551,40.19538670284939
ENSMUSG00000051184,71.89145183175035,71.2672998643148
ENSMUSG00000051185,83.00678426051562,82.84396200814112
ENSMUSG00000051190,73.85617367706921,71.91858887381275
ENSMUSG00000051212,89.18860244233379,92.32564450474898
ENSMUSG00000051220,41.07462686567164,38.82225237449118
ENSMUSG00000051223,95.98371777476255,96.26594301221168
ENSMUSG00000051224,37.67706919945726,37.438263229308006
ENSMUSG00000051225,34.26865671641791,37.497964721845314
ENSMUSG00000051232,62.06241519674356,63.03392130257802
ENSMUSG00000051234,92.23880597014926,91.96200814111262
ENSMUSG00000051235,82.98507462686567,79.75576662143826
ENSMUSG00000051236,38.312075983717776,15.62550881953867
ENSMUSG00000051238,45.31343283582089,50.09497964721845
ENSMUSG00000051246,25.530529172320215,27.153324287652648
ENSMUSG00000051255,36.49932157394844,35.35413839891452
ENSMUSG00000051256,78.37177747625509,77.6010854816825
ENSMUSG00000051278,35.229308005427406,36.613297150610585
ENSMUSG00000051285,85.85617367706921,83.01763907734056
ENSMUSG00000051306,57.280868385346,57.03120759837178
ENSMUSG00000051314,25.677069199457257,40.78697421981004
ENSMUSG00000051316,81.58480325644504,86.77883310719132
ENSMUSG00000051319,75.8100407055631,79.8697421981004
ENSMUSG00000051329,51.310719131614654,48.656716417910445
ENSMUSG00000051331,15.131614654002714,9.595658073270014
ENSMUSG00000051335,56.44504748982361,60.81411126187246
ENSMUSG00000051339,39.73405698778833,27.126187245590234
ENSMUSG00000051341,80.87924016282226,77.33514246947082
ENSMUSG00000051343,30.87652645861601,35.59837177747626
ENSMUSG00000051344,50.2089552238806,52.135685210312076
ENSMUSG00000051346,50.550881953867034,55.83717774762551
ENSMUSG00000051351,40.20081411126187,38.77883310719132
ENSMUSG00000051354,32.265943012211665,63.34328358208955
ENSMUSG00000051355,82.02442333785618,83.86431478968792
ENSMUSG00000051359,26.382632293080054,51.196743554952505
ENSMUSG00000051367,21.42740841248304,20.17910447761194
ENSMUSG00000051373,7.820895522388059,3.826322930800543
ENSMUSG00000051375,2.5617367706919945,12.146540027137043
ENSMUSG00000051378,8.781546811397558,12.797829036635006
ENSMUSG00000051390,55.82632293080054,64.07055630936227
ENSMUSG00000051391,76.84124830393488,79.88602442333786
ENSMUSG00000051396,39.53324287652646,41.69877883310719
ENSMUSG00000051397,30.681139755766623,29.221166892808686
ENSMUSG00000051401,16.797829036635008,13.085481682496608
ENSMUSG00000051403,66.5563093622795,65.1831750339213
ENSMUSG00000051412,69.94843962008142,73.5685210312076
ENSMUSG00000051413,62.995929443690635,60.70556309362279
ENSMUSG00000051427,35.69606512890095,34.76255088195387
ENSMUSG00000051435,5.823609226594302,28.314789687924012
ENSMUSG00000051439,37.07462686567164,21.899592944369065
ENSMUSG00000051444,37.22116689280868,38.713704206241516
ENSMUSG00000051451,67.20759837177748,67.43554952510176
ENSMUSG00000051457,92.90637720488468,94.71370420624152
ENSMUSG00000051469,64.58073270013568,64.80325644504748
ENSMUSG00000051483,83.64179104477611,85.25373134328358
ENSMUSG00000051495,75.73405698778834,83.57123473541384
ENSMUSG00000051497,20.559023066485754,0.0
ENSMUSG00000051498,38.871099050203526,36.488466757123476
ENSMUSG00000051499,8.010854816824967,6.024423337856174
ENSMUSG00000051502,34.33378561736771,35.17503392130258
ENSMUSG00000051504,5.204884667571235,9.405698778833107
ENSMUSG00000051506,9.617367706919945,0.0
ENSMUSG00000051509,27.37042062415197,23.848032564450474
ENSMUSG00000051510,73.29172320217097,79.06648575305292
ENSMUSG00000051517,29.280868385345997,35.43012211668928
ENSMUSG00000051518,77.89959294436906,79.78290366350068
ENSMUSG00000051527,31.85888738127544,33.01492537313433
ENSMUSG00000051537,26.4966078697422,33.54138398914518
ENSMUSG00000051548,11.560379918588874,11.647218453188604
ENSMUSG00000051550,59.65807327001357,57.2157394843962
ENSMUSG00000051557,54.279511533242875,55.191316146540025
ENSMUSG00000051579,36.94436906377205,22.708276797829036
ENSMUSG00000051586,59.158751696065124,43.01221166892809
ENSMUSG00000051590,13.17774762550882,4.613297150610583
ENSMUSG00000051615,49.96472184531886,43.88059701492537
ENSMUSG00000051627,77.4708276797829,77.1180461329715
ENSMUSG00000051639,53.11261872455903,53.3134328358209
ENSMUSG00000051650,87.76119402985074,86.82767978290367
ENSMUSG00000051652,73.00949796472185,76.69470827679783
ENSMUSG00000051671,76.0325644504749,76.14111261872456
ENSMUSG00000051674,50.154681139755766,51.84260515603799
