gen_name,hematopoietic stem cell
ENSMUSG00000027942,96.90554423324876
ENSMUSG00000027944,88.61207004117622
ENSMUSG00000027947,57.53441750197563
ENSMUSG00000027950,55.03472944308114
ENSMUSG00000027951,87.0648421578006
ENSMUSG00000027952,73.80942478060142
ENSMUSG00000027953,96.310776525392
ENSMUSG00000027954,83.38393711267312
ENSMUSG00000027955,47.81849186873518
ENSMUSG00000027956,42.012228091336354
ENSMUSG00000027957,76.30911283949591
ENSMUSG00000027959,90.72911034396705
ENSMUSG00000027961,53.40431726490039
ENSMUSG00000027962,52.87193777814748
ENSMUSG00000027963,68.9722580376825
ENSMUSG00000027965,18.105061764338892
ENSMUSG00000027966,36.696751653287855
ENSMUSG00000027968,90.87468285987606
ENSMUSG00000027971,45.36039595724327
ENSMUSG00000027977,44.22908954789336
ENSMUSG00000027978,24.244062720958283
ENSMUSG00000027981,79.72798735598718
ENSMUSG00000027983,72.35369962151145
ENSMUSG00000027984,89.93885954331822
ENSMUSG00000027985,48.0389302499688
ENSMUSG00000027993,54.735265981782646
ENSMUSG00000027994,33.090712473485006
ENSMUSG00000027995,59.19394418333819
ENSMUSG00000027996,53.37520276171859
ENSMUSG00000027997,75.75177806430146
ENSMUSG00000027998,73.268726864368
ENSMUSG00000027999,71.60920018300546
ENSMUSG00000028001,35.37412136588612
ENSMUSG00000028003,31.377116000499107
ENSMUSG00000028004,24.397953666347792
ENSMUSG00000028005,42.35328370003743
ENSMUSG00000028007,75.0114378405357
ENSMUSG00000028008,18.22151977706609
ENSMUSG00000028010,70.64010314852555
ENSMUSG00000028011,33.90591856257539
ENSMUSG00000028012,40.747826810298214
ENSMUSG00000028013,73.92588279332863
ENSMUSG00000028015,94.24780601422451
ENSMUSG00000028016,65.41197022002247
ENSMUSG00000028017,53.93669675165329
ENSMUSG00000028018,58.04600091502724
ENSMUSG00000028019,61.61460716216778
ENSMUSG00000028020,37.24160878426153
ENSMUSG00000028023,41.07224556003827
ENSMUSG00000028024,8.43072827850102
ENSMUSG00000028028,54.652081686977496
ENSMUSG00000028029,86.71130890487876
ENSMUSG00000028030,84.73568190325666
ENSMUSG00000028031,44.782265108347545
ENSMUSG00000028032,71.38876180177182
ENSMUSG00000028033,49.22430645094206
ENSMUSG00000028034,98.11587572266356
ENSMUSG00000028035,90.52114960695421
ENSMUSG00000028036,22.077111841284367
ENSMUSG00000028037,91.59838622468078
ENSMUSG00000028039,31.364638356278334
ENSMUSG00000028040,45.526764546853556
ENSMUSG00000028041,61.06559081645385
ENSMUSG00000028042,55.49224306450942
ENSMUSG00000028044,81.22946387721997
ENSMUSG00000028047,35.97720750322339
ENSMUSG00000028048,72.22060474982324
ENSMUSG00000028049,80.41841700286986
ENSMUSG00000028051,45.27305244769788
ENSMUSG00000028053,95.25849519610698
ENSMUSG00000028057,86.74458262280082
ENSMUSG00000028059,94.18957700786092
ENSMUSG00000028060,94.70531963565278
ENSMUSG00000028062,94.9465540905877
ENSMUSG00000028063,67.74528968930666
ENSMUSG00000028064,51.51603377282369
ENSMUSG00000028066,74.25861997254918
ENSMUSG00000028068,52.1440751986025
ENSMUSG00000028069,83.2508422409849
ENSMUSG00000028070,93.33693798610823
ENSMUSG00000028071,24.672461839204757
ENSMUSG00000028073,95.50388886578214
ENSMUSG00000028076,84.4694921598802
ENSMUSG00000028078,56.6651416212619
ENSMUSG00000028080,75.07382606163956
ENSMUSG00000028081,99.87938277253254
ENSMUSG00000028082,59.58491036892235
ENSMUSG00000028085,65.1083475439837
ENSMUSG00000028086,76.50043671754773
ENSMUSG00000028088,67.22122863203427
ENSMUSG00000028089,67.7411304745664
ENSMUSG00000028093,86.15397412968431
ENSMUSG00000028096,69.59614024872104
ENSMUSG00000028098,80.13559040053238
ENSMUSG00000028099,77.4321008193653
ENSMUSG00000028100,36.56781599633989
ENSMUSG00000028101,59.67225387846774
ENSMUSG00000028102,70.02869858170777
ENSMUSG00000028104,74.30021211995175
ENSMUSG00000028106,81.22114544773946
ENSMUSG00000028107,81.20034937403818
ENSMUSG00000028108,63.548642016387305
ENSMUSG00000028114,81.4706983321549
ENSMUSG00000028116,21.598802146154807
ENSMUSG00000028121,49.910576883084474
ENSMUSG00000028124,90.43796531214907
ENSMUSG00000028125,69.82073784469492
ENSMUSG00000028126,80.98407020754482
ENSMUSG00000028127,79.04587613858503
ENSMUSG00000028132,63.361477353075735
ENSMUSG00000028133,59.19810339807844
ENSMUSG00000028134,79.11242357442914
ENSMUSG00000028136,78.51349665183214
ENSMUSG00000028137,16.690928752651498
ENSMUSG00000028138,91.66909287526515
ENSMUSG00000028139,35.36996215114586
ENSMUSG00000028140,81.58299713014183
ENSMUSG00000028141,85.39283783221727
ENSMUSG00000028145,59.7346420995716
ENSMUSG00000028148,3.0902965520109804
ENSMUSG00000028149,80.3851432849478
ENSMUSG00000028150,79.19144865449404
ENSMUSG00000028152,58.19157343093624
ENSMUSG00000028156,98.38622468078026
ENSMUSG00000028158,61.20284490288233
ENSMUSG00000028159,98.54427484091003
ENSMUSG00000028161,93.9192280497442
ENSMUSG00000028163,92.55916482968016
ENSMUSG00000028164,73.1148359189785
ENSMUSG00000028165,93.94834255292601
ENSMUSG00000028167,70.19922638605831
ENSMUSG00000028173,96.41059767915817
ENSMUSG00000028174,1.6262529634405023
ENSMUSG00000028175,28.46566568231918
ENSMUSG00000028176,31.709853179719673
ENSMUSG00000028179,39.22139500062388
ENSMUSG00000028180,93.7362226011729
ENSMUSG00000028182,37.886287069001376
ENSMUSG00000028184,72.83616853138128
ENSMUSG00000028186,33.527430021212
ENSMUSG00000028187,86.56573638896975
ENSMUSG00000028188,66.8219440169696
ENSMUSG00000028189,60.59144033606455
ENSMUSG00000028191,72.85696460508257
ENSMUSG00000028195,46.2005573347752
ENSMUSG00000028197,11.175810007070664
ENSMUSG00000028199,63.37811421203676
ENSMUSG00000028207,82.46059144033606
ENSMUSG00000028211,77.1326373580668
ENSMUSG00000028212,51.574262779187286
ENSMUSG00000028214,74.73692966767874
ENSMUSG00000028217,43.22255958075115
ENSMUSG00000028218,78.83791540157218
ENSMUSG00000028221,85.4593852680614
ENSMUSG00000028222,63.9853595641143
ENSMUSG00000028223,84.4237407977374
ENSMUSG00000028224,73.3851848770952
ENSMUSG00000028226,60.64966934242815
ENSMUSG00000028228,93.76949631909496
ENSMUSG00000028229,80.07736139416878
ENSMUSG00000028232,65.74054818450277
ENSMUSG00000028233,88.22526307033232
ENSMUSG00000028234,99.63814831759764
ENSMUSG00000028238,34.92492617393836
ENSMUSG00000028243,76.24256540365178
ENSMUSG00000028245,94.19373622260117
ENSMUSG00000028246,49.49049619431851
ENSMUSG00000028247,61.111342178596686
ENSMUSG00000028248,98.21569687642973
ENSMUSG00000028249,99.48425737220813
ENSMUSG00000028251,42.61115501393337
ENSMUSG00000028252,72.09998752235578
ENSMUSG00000028256,66.80530715800856
ENSMUSG00000028261,82.4481137961153
ENSMUSG00000028262,38.052655658611656
ENSMUSG00000028264,39.41687809341596
ENSMUSG00000028266,72.32458511832965
ENSMUSG00000028268,78.99596556170195
ENSMUSG00000028270,93.0000415921474
ENSMUSG00000028271,84.33223807345173
ENSMUSG00000028273,64.88790916275006
ENSMUSG00000028274,72.07919144865448
ENSMUSG00000028277,77.30316516241733
ENSMUSG00000028278,45.497650043671754
ENSMUSG00000028280,19.980867612194817
ENSMUSG00000028282,79.38277253254586
ENSMUSG00000028284,73.65553383521191
ENSMUSG00000028287,0.5490163457139292
ENSMUSG00000028289,44.79474275256832
ENSMUSG00000028291,77.87297758183254
ENSMUSG00000028292,84.02861539741296
ENSMUSG00000028293,77.68581291852098
ENSMUSG00000028295,75.29010522813293
ENSMUSG00000028300,61.62708480638855
ENSMUSG00000028309,90.6084931164996
ENSMUSG00000028312,81.05061764338893
ENSMUSG00000028318,63.843946262945565
ENSMUSG00000028322,85.03514536455518
ENSMUSG00000028327,50.201721914902464
ENSMUSG00000028328,61.85168240236243
ENSMUSG00000028329,70.7898348791748
ENSMUSG00000028330,80.938318845402
ENSMUSG00000028331,59.534999792039265
ENSMUSG00000028332,68.44403776566985
ENSMUSG00000028333,97.69579503389761
ENSMUSG00000028334,74.0714553092376
ENSMUSG00000028337,83.80401780143909
ENSMUSG00000028339,14.573888449860666
ENSMUSG00000028341,54.87252006821112
ENSMUSG00000028343,81.73272886079108
ENSMUSG00000028344,64.90870523645135
ENSMUSG00000028345,84.6732936821528
ENSMUSG00000028347,33.39433514952377
ENSMUSG00000028351,4.084348874932413
ENSMUSG00000028354,48.991390425487666
ENSMUSG00000028358,60.03410556087011
ENSMUSG00000028360,18.562575385767165
ENSMUSG00000028362,11.408726032525058
ENSMUSG00000028364,12.997546063303247
ENSMUSG00000028367,98.2864035270141
ENSMUSG00000028369,43.79653121490662
ENSMUSG00000028370,13.791956078692344
ENSMUSG00000028373,26.79366135673585
ENSMUSG00000028378,57.7299005947677
ENSMUSG00000028381,88.79091627500728
ENSMUSG00000028382,95.26681362558749
ENSMUSG00000028383,81.93237116832343
ENSMUSG00000028385,71.29309986274592
ENSMUSG00000028386,21.88578796323254
ENSMUSG00000028389,61.42328328411596
ENSMUSG00000028391,75.45231460300296
ENSMUSG00000028392,39.7329784136755
ENSMUSG00000028393,83.92047581416628
ENSMUSG00000028394,83.67924135923138
ENSMUSG00000028397,68.26103231709854
ENSMUSG00000028398,84.0743667595558
ENSMUSG00000028399,77.49032982572889
ENSMUSG00000028402,71.36796572807054
ENSMUSG00000028403,76.97042798319677
ENSMUSG00000028405,62.400698748076366
ENSMUSG00000028407,82.22767541488167
ENSMUSG00000028409,96.14024872104146
ENSMUSG00000028410,97.28819198935241
ENSMUSG00000028411,82.49802437299837
ENSMUSG00000028412,64.85879465956828
ENSMUSG00000028413,95.10460425071746
ENSMUSG00000028414,76.25920226261283
ENSMUSG00000028416,83.97870482052988
ENSMUSG00000028417,10.9886453437591
ENSMUSG00000028419,84.71904504429564
ENSMUSG00000028420,66.0857630079441
ENSMUSG00000028423,92.09749199351162
ENSMUSG00000028426,80.75947261157094
ENSMUSG00000028427,46.2379902674375
ENSMUSG00000028430,73.83438006904296
ENSMUSG00000028431,79.95674416670133
ENSMUSG00000028433,80.78026868527222
ENSMUSG00000028434,96.03210913779479
ENSMUSG00000028435,34.779353658029365
ENSMUSG00000028436,73.95499729651041
ENSMUSG00000028437,77.98943559455974
ENSMUSG00000028438,57.52609907249512
ENSMUSG00000028439,64.66331156677619
ENSMUSG00000028443,64.80472486794493
ENSMUSG00000028445,46.32117456224265
ENSMUSG00000028447,90.06779520026619
ENSMUSG00000028451,24.946970012061723
ENSMUSG00000028452,98.21153766168948
ENSMUSG00000028453,60.83267479099946
ENSMUSG00000028454,59.934284407103945
ENSMUSG00000028455,83.42137004533544
ENSMUSG00000028456,63.25333776982905
ENSMUSG00000028457,50.176766626460925
ENSMUSG00000028458,58.97350580210456
ENSMUSG00000028459,79.68639520858461
ENSMUSG00000028460,47.39841117996922
ENSMUSG00000028461,84.36967100611405
ENSMUSG00000028463,64.79224722372416
ENSMUSG00000028464,43.81316807386765
ENSMUSG00000028465,98.35295096285822
ENSMUSG00000028466,70.53612278001913
ENSMUSG00000028467,83.50455434014059
ENSMUSG00000028468,91.28644511916151
ENSMUSG00000028469,85.20567316890572
ENSMUSG00000028470,94.31435345006862
ENSMUSG00000028475,35.44898723121075
ENSMUSG00000028476,56.357359730482884
ENSMUSG00000028478,94.96735016428897
ENSMUSG00000028479,78.04766460092335
ENSMUSG00000028480,68.41076404774779
ENSMUSG00000028483,82.71846275423201
ENSMUSG00000028484,94.75523021253586
ENSMUSG00000028487,38.63078650750738
ENSMUSG00000028488,47.08647007444994
ENSMUSG00000028494,79.96506259618185
ENSMUSG00000028495,99.854427484091
ENSMUSG00000028496,98.99762924759806
ENSMUSG00000028497,98.86453437590983
ENSMUSG00000028514,82.85155762592022
ENSMUSG00000028517,58.46608160379321
ENSMUSG00000028518,64.25986773697126
ENSMUSG00000028519,18.084265690637608
ENSMUSG00000028520,10.52281329285031
ENSMUSG00000028521,66.78451108430728
ENSMUSG00000028522,93.62808301792622
ENSMUSG00000028524,95.79503389760013
ENSMUSG00000028525,97.6084515243522
ENSMUSG00000028527,56.56947968223599
ENSMUSG00000028528,61.43992014307699
ENSMUSG00000028530,98.88117123487086
ENSMUSG00000028532,48.98723121074741
ENSMUSG00000028536,45.20650501185376
ENSMUSG00000028538,48.51308073035811
ENSMUSG00000028539,0.8651166659734641
ENSMUSG00000028540,63.382273426777026
ENSMUSG00000028541,24.20662978829597
ENSMUSG00000028542,33.6522064634197
ENSMUSG00000028544,42.43230878010232
ENSMUSG00000028545,54.27775236035437
ENSMUSG00000028546,43.08114627958241
ENSMUSG00000028549,68.63120242898141
ENSMUSG00000028550,59.42270099405233
ENSMUSG00000028551,66.95087967391757
ENSMUSG00000028552,85.10585201513953
ENSMUSG00000028553,59.214740257039466
ENSMUSG00000028555,62.98714802645261
ENSMUSG00000028556,80.11895354157134
ENSMUSG00000028557,82.43979536663478
ENSMUSG00000028558,19.10327330200058
ENSMUSG00000028559,90.89547893357735
ENSMUSG00000028560,70.86470074449944
ENSMUSG00000028563,83.55446491702367
ENSMUSG00000028565,96.80156386474233
ENSMUSG00000028567,77.29484673293682
ENSMUSG00000028568,87.28528053903423
ENSMUSG00000028571,29.10202553757851
ENSMUSG00000028572,79.98169945514287
ENSMUSG00000028573,77.5776733352743
ENSMUSG00000028575,39.85775485588321
ENSMUSG00000028576,69.26756228424074
ENSMUSG00000028577,85.21815081312648
ENSMUSG00000028578,57.09769995424864
ENSMUSG00000028580,96.89306658902798
ENSMUSG00000028581,99.10160961610448
ENSMUSG00000028582,72.19980867612195
ENSMUSG00000028583,41.350912947635486
ENSMUSG00000028587,52.218941063927126
ENSMUSG00000028591,27.34267770244978
ENSMUSG00000028597,56.88973921723579
ENSMUSG00000028599,83.61269392338725
ENSMUSG00000028600,28.224431227384272
ENSMUSG00000028601,53.79528345048455
ENSMUSG00000028602,29.792455184461176
ENSMUSG00000028603,95.17115168656157
ENSMUSG00000028607,63.045377032816205
ENSMUSG00000028608,90.04283991182464
ENSMUSG00000028609,83.90383895520526
ENSMUSG00000028613,74.15463960404276
ENSMUSG00000028614,70.32816204300629
ENSMUSG00000028617,73.52243896352368
ENSMUSG00000028618,98.27808509753359
ENSMUSG00000028619,96.36484631701535
ENSMUSG00000028621,56.63186790333985
ENSMUSG00000028622,85.24310610156802
ENSMUSG00000028629,69.97462879008444
ENSMUSG00000028630,84.09932204799733
ENSMUSG00000028631,33.88096327413385
ENSMUSG00000028633,63.82730940398452
ENSMUSG00000028634,79.74878342968847
ENSMUSG00000028635,24.077694131348
ENSMUSG00000028636,73.59314561410805
ENSMUSG00000028637,69.3299505053446
ENSMUSG00000028639,97.82888990558583
ENSMUSG00000028640,26.664725699787876
ENSMUSG00000028641,58.9693465873643
ENSMUSG00000028642,25.48766792829514
ENSMUSG00000028643,74.92409433099031
ENSMUSG00000028644,49.15775901509795
ENSMUSG00000028645,74.10472902715968
ENSMUSG00000028646,84.72736347377615
ENSMUSG00000028647,67.07565611612527
ENSMUSG00000028648,88.66613983279956
ENSMUSG00000028649,90.62512997546062
ENSMUSG00000028651,91.30724119286279
ENSMUSG00000028653,65.291352992555
ENSMUSG00000028654,10.314852555837458
ENSMUSG00000028655,10.065299671422036
ENSMUSG00000028656,77.86465915235203
ENSMUSG00000028657,96.35236867279457
ENSMUSG00000028661,4.795574595516366
ENSMUSG00000028664,44.53687143867238
ENSMUSG00000028668,80.4142577881296
ENSMUSG00000028669,70.15763423865575
ENSMUSG00000028670,70.82726781183712
ENSMUSG00000028671,53.24210789003037
ENSMUSG00000028672,87.43085305494323
ENSMUSG00000028673,90.37141787630495
ENSMUSG00000028675,95.8657405481845
ENSMUSG00000028676,96.06538285571685
ENSMUSG00000028677,94.65124984402945
ENSMUSG00000028678,39.23387264484465
ENSMUSG00000028680,54.53146445951005
ENSMUSG00000028681,23.574429147776897
ENSMUSG00000028683,74.04234080605582
ENSMUSG00000028684,87.99650625961817
ENSMUSG00000028687,48.32175685230629
ENSMUSG00000028688,67.23370627625505
ENSMUSG00000028689,67.7619265482677
ENSMUSG00000028690,95.38743085305495
ENSMUSG00000028691,98.41949839870232
ENSMUSG00000028692,97.76650168448197
ENSMUSG00000028693,67.86174770203385
ENSMUSG00000028696,54.58553425113338
ENSMUSG00000028698,22.089589485505137
ENSMUSG00000028699,20.99155679407728
ENSMUSG00000028700,68.85164081021503
ENSMUSG00000028701,69.47552302125358
ENSMUSG00000028702,52.310443788212794
ENSMUSG00000028703,79.5033897600133
ENSMUSG00000028706,76.67096452189827
ENSMUSG00000028707,43.180967433348584
ENSMUSG00000028708,70.77735723495404
ENSMUSG00000028709,82.29006363598552
ENSMUSG00000028710,78.68818367092292
ENSMUSG00000028712,39.766252131597554
ENSMUSG00000028713,57.368048912365346
ENSMUSG00000028715,10.930416337395501
ENSMUSG00000028716,98.84373830220854
ENSMUSG00000028717,94.09807428357526
ENSMUSG00000028718,44.773946678867034
ENSMUSG00000028719,90.68751819656448
ENSMUSG00000028729,90.4338060974088
ENSMUSG00000028730,27.916649336605246
ENSMUSG00000028736,1.0106891818824606
ENSMUSG00000028737,52.35619515035561
ENSMUSG00000028741,80.28948134592189
ENSMUSG00000028743,69.10535290937071
ENSMUSG00000028744,59.24801397496152
ENSMUSG00000028745,94.68452356195151
ENSMUSG00000028753,29.8673210497858
ENSMUSG00000028756,86.34113879299589
ENSMUSG00000028757,95.67025745539243
ENSMUSG00000028758,46.20471654951545
ENSMUSG00000028759,95.19194776026286
ENSMUSG00000028760,90.44212452688932
ENSMUSG00000028763,23.632658154140497
ENSMUSG00000028766,11.4919103273302
ENSMUSG00000028771,91.26564904546022
ENSMUSG00000028772,88.9448072203968
ENSMUSG00000028773,15.854926589859836
ENSMUSG00000028776,81.973963315726
ENSMUSG00000028778,7.765253920059894
ENSMUSG00000028779,80.501601297675
ENSMUSG00000028780,46.42515493074907
ENSMUSG00000028782,25.595807511541818
ENSMUSG00000028784,0.8484798070124361
ENSMUSG00000028785,23.765753025828722
ENSMUSG00000028788,99.04338060974088
ENSMUSG00000028789,53.4708647007445
ENSMUSG00000028790,88.05057605124152
ENSMUSG00000028792,96.25670673376867
ENSMUSG00000028793,66.71796364846317
ENSMUSG00000028795,77.86049993761178
ENSMUSG00000028796,70.85638231501893
ENSMUSG00000028797,95.41654535623674
ENSMUSG00000028798,97.5502225179886
ENSMUSG00000028799,68.38580875930624
ENSMUSG00000028800,93.03331531006947
ENSMUSG00000028801,38.08177016179346
ENSMUSG00000028803,73.33527430021212
ENSMUSG00000028804,93.11234039013434
ENSMUSG00000028807,64.51357983612695
ENSMUSG00000028809,98.07844279000125
ENSMUSG00000028811,76.40477477852181
ENSMUSG00000028813,12.760470823108596
ENSMUSG00000028820,98.76887243688391
ENSMUSG00000028821,94.77186707149691
ENSMUSG00000028822,96.31493574013227
ENSMUSG00000028825,57.33477519444329
ENSMUSG00000028826,81.87830137670008
ENSMUSG00000028830,75.79752942644429
ENSMUSG00000028832,98.9061265233124
ENSMUSG00000028833,64.4886245476854
ENSMUSG00000028834,34.504845485172396
ENSMUSG00000028836,25.691469450567734
ENSMUSG00000028837,98.10755729318305
ENSMUSG00000028838,53.81192030944557
ENSMUSG00000028840,68.09882294222851
ENSMUSG00000028841,53.687143867237864
ENSMUSG00000028842,81.91157509462214
ENSMUSG00000028843,98.4111799692218
ENSMUSG00000028847,70.23250010398037
ENSMUSG00000028848,61.68947302749241
ENSMUSG00000028849,64.11429522106226
ENSMUSG00000028850,45.41862496360687
ENSMUSG00000028851,95.35831634987314
ENSMUSG00000028854,79.78621636235079
ENSMUSG00000028857,88.01730233331946
ENSMUSG00000028859,86.15813334442457
ENSMUSG00000028860,68.35669425612444
ENSMUSG00000028861,78.3804017801439
ENSMUSG00000028862,40.32774612153226
ENSMUSG00000028863,78.04350538618309
ENSMUSG00000028864,78.59668094663728
ENSMUSG00000028868,93.5033065757185
ENSMUSG00000028869,86.39104936987897
ENSMUSG00000028871,28.386640602254293
ENSMUSG00000028873,58.1083891361311
ENSMUSG00000028874,57.16424739009275
ENSMUSG00000028876,38.97600133094872
ENSMUSG00000028878,80.14806804475315
ENSMUSG00000028879,79.8818783013767
ENSMUSG00000028882,75.4190408850809
ENSMUSG00000028883,47.27363473776151
ENSMUSG00000028884,81.96148567150522
ENSMUSG00000028885,53.54157135132886
ENSMUSG00000028886,73.2104978580044
ENSMUSG00000028889,72.71971051865408
ENSMUSG00000028890,68.14457430437133
ENSMUSG00000028893,46.93673834380069
ENSMUSG00000028894,76.43388928170361
ENSMUSG00000028896,61.356735848271846
ENSMUSG00000028898,90.49203510377241
ENSMUSG00000028899,75.4564738177432
ENSMUSG00000028901,74.9740049078734
ENSMUSG00000028902,89.08206130682527
ENSMUSG00000028906,91.56927172149898
ENSMUSG00000028907,92.01846691344674
ENSMUSG00000028909,45.709769995424864
ENSMUSG00000028910,76.93299505053446
ENSMUSG00000028911,88.1795117081895
ENSMUSG00000028914,62.95803352327081
ENSMUSG00000028917,65.41612943476271
ENSMUSG00000028920,63.186790333984945
ENSMUSG00000028923,72.16237574345963
ENSMUSG00000028926,77.34059809507966
ENSMUSG00000028927,41.35507216237574
ENSMUSG00000028931,62.76670964521899
ENSMUSG00000028932,92.25970136838166
ENSMUSG00000028933,58.22068793411804
ENSMUSG00000028936,98.1408310111051
ENSMUSG00000028937,93.41180385143285
ENSMUSG00000028938,22.45975959738801
ENSMUSG00000028940,20.717048621220314
ENSMUSG00000028943,50.65091710685022
ENSMUSG00000028944,82.13617269059603
ENSMUSG00000028945,91.37794784344716
ENSMUSG00000028948,72.95678575884872
ENSMUSG00000028949,61.327621345090044
ENSMUSG00000028950,55.0388886578214
ENSMUSG00000028952,60.99904338060974
ENSMUSG00000028953,77.61094705319636
ENSMUSG00000028954,87.33103190117706
ENSMUSG00000028955,89.84735681903257
ENSMUSG00000028957,94.56806554922431
ENSMUSG00000028958,70.28241068086345
ENSMUSG00000028959,67.02990475398245
ENSMUSG00000028960,77.67749448904047
ENSMUSG00000028961,84.97275714345132
ENSMUSG00000028962,71.37628415755105
ENSMUSG00000028964,98.75223557792289
ENSMUSG00000028965,19.465124984402944
ENSMUSG00000028967,50.655076321590485
ENSMUSG00000028969,75.96805723079483
ENSMUSG00000028970,75.19444328910701
ENSMUSG00000028973,77.88545522605332
ENSMUSG00000028974,67.68706068294306
ENSMUSG00000028975,65.24144241567193
ENSMUSG00000028976,7.781890779020921
ENSMUSG00000028977,66.06080771950256
ENSMUSG00000028978,19.207253670507008
ENSMUSG00000028979,38.66821944016969
ENSMUSG00000028980,74.54560578962692
ENSMUSG00000028982,47.41504803893025
ENSMUSG00000028986,68.94314353450068
ENSMUSG00000028988,56.236742503015435
ENSMUSG00000028989,44.137586823607705
ENSMUSG00000028990,59.94676205132471
ENSMUSG00000028991,77.20334400865116
ENSMUSG00000028992,77.95200266189744
ENSMUSG00000028995,78.15580418417002
ENSMUSG00000028996,19.706359439337852
ENSMUSG00000028998,95.24601755188621
ENSMUSG00000028999,84.71072661481513
ENSMUSG00000029001,62.05964313937529
ENSMUSG00000029003,72.78209873975794
ENSMUSG00000029004,98.51100112298798
ENSMUSG00000029005,20.151395416545355
ENSMUSG00000029007,88.62038847065674
ENSMUSG00000029009,61.83920475814166
ENSMUSG00000029012,84.5194027367633
ENSMUSG00000029014,89.28170361435761
ENSMUSG00000029015,16.441375868236076
ENSMUSG00000029016,56.1618766376908
ENSMUSG00000029017,82.78501019007611
ENSMUSG00000029020,83.34650418001081
ENSMUSG00000029022,73.57234954040676
ENSMUSG00000029026,3.9554132179844443
ENSMUSG00000029027,70.0079025080065
ENSMUSG00000029028,59.70552759638981
ENSMUSG00000029029,63.6359855259327
ENSMUSG00000029030,92.58827933286196
ENSMUSG00000029032,46.53745372873602
ENSMUSG00000029033,55.15118745580835
ENSMUSG00000029034,71.36380651333029
ENSMUSG00000029036,87.70952044254045
ENSMUSG00000029038,96.62271763091128
ENSMUSG00000029047,58.1375036393129
ENSMUSG00000029048,91.8188246059144
ENSMUSG00000029049,56.59027575593728
ENSMUSG00000029050,84.22409849020505
ENSMUSG00000029053,52.892733851848774
ENSMUSG00000029054,49.13696294139667
ENSMUSG00000029055,10.655908164538536
ENSMUSG00000029056,73.81774321008193
ENSMUSG00000029059,59.480930000415924
ENSMUSG00000029060,76.80405939358648
ENSMUSG00000029061,43.85891943601048
ENSMUSG00000029062,90.841409141954
ENSMUSG00000029063,84.64001996423075
ENSMUSG00000029064,98.7896685105852
ENSMUSG00000029066,84.94364264026952
ENSMUSG00000029068,95.61618766376908
ENSMUSG00000029070,56.25753857671671
ENSMUSG00000029071,72.31210747410888
ENSMUSG00000029072,37.79894355945597
ENSMUSG00000029073,60.69957991931123
ENSMUSG00000029074,41.5921474025704
ENSMUSG00000029075,50.88799234704487
ENSMUSG00000029076,97.45871979370295
ENSMUSG00000029082,46.699663103606035
ENSMUSG00000029084,83.31738967682901
ENSMUSG00000029086,43.50538618308863
ENSMUSG00000029088,27.388429064592607
ENSMUSG00000029089,68.52306284573473
ENSMUSG00000029090,76.12610739092459
ENSMUSG00000029093,10.111051033564863
ENSMUSG00000029094,48.75847440003327
ENSMUSG00000029095,32.878592521731896
ENSMUSG00000029096,57.73405980950797
ENSMUSG00000029097,58.50351453645551
ENSMUSG00000029098,76.58778022709313
ENSMUSG00000029101,66.03169321632076
ENSMUSG00000029102,63.423865574179594
ENSMUSG00000029103,93.95250176766626
ENSMUSG00000029104,81.2169862329992
ENSMUSG00000029106,95.6328245227301
ENSMUSG00000029108,71.00611404566818
ENSMUSG00000029110,95.96972091669093
ENSMUSG00000029111,72.86528303456308
ENSMUSG00000029119,67.11724826352786
ENSMUSG00000029120,34.35095453978289
ENSMUSG00000029121,26.124027783554464
ENSMUSG00000029122,60.09649378197396
ENSMUSG00000029123,31.726490038680698
ENSMUSG00000029125,69.04712390300712
ENSMUSG00000029126,49.16607744457846
ENSMUSG00000029127,59.614024872104146
ENSMUSG00000029128,80.44753150605166
ENSMUSG00000029130,52.99255500561494
ENSMUSG00000029131,93.81108846649752
ENSMUSG00000029134,23.050368090504513
ENSMUSG00000029135,89.57700786091586
ENSMUSG00000029136,55.89568689431436
ENSMUSG00000029138,43.19760429230961
ENSMUSG00000029141,67.7702449777482
ENSMUSG00000029145,71.30973672170694
ENSMUSG00000029146,85.01850850559414
ENSMUSG00000029147,99.20558998461091
ENSMUSG00000029148,87.52651499396914
ENSMUSG00000029149,55.92480139749615
ENSMUSG00000029152,89.0695836626045
ENSMUSG00000029153,82.55209416462172
ENSMUSG00000029154,17.05693964979412
ENSMUSG00000029156,73.19802021378364
ENSMUSG00000029158,34.126356943809014
ENSMUSG00000029161,51.23320717048622
ENSMUSG00000029162,91.44865449403153
ENSMUSG00000029163,90.92043422201888
ENSMUSG00000029165,60.64135091294764
ENSMUSG00000029166,56.51125067587239
ENSMUSG00000029167,58.47024081853346
ENSMUSG00000029168,32.47930790666722
ENSMUSG00000029169,95.99051699039222
ENSMUSG00000029171,67.21706941729401
ENSMUSG00000029173,68.07802686852722
ENSMUSG00000029174,64.62587863411387
ENSMUSG00000029175,60.27949923054528
ENSMUSG00000029176,90.05531755604542
ENSMUSG00000029177,70.8688599592397
ENSMUSG00000029178,80.08567982364929
ENSMUSG00000029179,66.0275340015805
ENSMUSG00000029184,37.699122405689806
ENSMUSG00000029185,59.84278168281828
ENSMUSG00000029186,66.49336605248929
ENSMUSG00000029188,17.33560703739134
ENSMUSG00000029189,60.508256041259415
ENSMUSG00000029190,74.13800274508174
ENSMUSG00000029191,90.3090296552011
