gen_name,granulocyte macrophage progenitor,lymphoid-primed multipotent progenitor,multi-lymphoid progenitor
ENSG00000067992,72.95839004472097,80.73595177911724,67.98561151079137
ENSG00000068001,19.85708730313047,0.0,38.348240326657596
ENSG00000068024,63.29963056581762,41.26482597705619,83.54559595566789
ENSG00000068028,91.76550651370795,94.3807116468987,92.72797977833949
ENSG00000068078,16.673147968111998,29.31654676258993,16.950223604899865
ENSG00000068079,66.63426015944002,72.05910946918141,73.34726813144079
ENSG00000068097,61.573984055998444,57.46159828893642,67.42659926113164
ENSG00000068120,74.95625121524402,74.11044137662842,77.99436126774256
ENSG00000068137,49.168773089636396,39.68500874975695,45.27513124635426
ENSG00000068305,73.06047054248494,85.6503986000389,86.35037915613455
ENSG00000068308,53.93739062803811,70.45984833754618,64.45168189772507
ENSG00000068323,61.64203772117441,32.801866614816255,60.17888391989111
ENSG00000068354,62.920474431265795,25.097219521679953,68.37935057359518
ENSG00000068366,56.93175189578067,73.83822671592456,69.67237021193856
ENSG00000068383,52.289519735562905,69.29807505347074,71.38829476958973
ENSG00000068394,72.39451681897725,64.41765506513708,41.79467237021194
ENSG00000068400,73.61462181606066,60.53373517402294,67.69881392183551
ENSG00000068438,78.26171495236244,75.55901224965973,68.22866031499125
ENSG00000068489,61.33093525179856,53.28601983278243,55.6387322574373
ENSG00000068615,9.323352129107525,11.423293797394516,12.473264631538013
ENSG00000068650,50.82636593427961,74.54792922418821,54.423488236437876
ENSG00000068654,66.16760645537624,54.51098580594983,54.00058331713008
ENSG00000068697,98.67295352906864,99.00349990278048,99.45070970250826
ENSG00000068724,67.00369434182385,63.04199883336574,58.375461792727975
ENSG00000068745,95.50359712230215,97.57923391016917,97.26813144079331
ENSG00000068781,12.512152440209995,16.33287964223216,17.06202605483181
ENSG00000068784,66.38148940307214,82.4859031693564,88.18296713980168
ENSG00000068796,79.00058331713008,79.3797394516819,78.14505152634649
ENSG00000068831,80.67762006610928,73.9305852615205,67.40715535679564
ENSG00000068878,96.32996305658176,94.67237021193856,96.23274353490181
ENSG00000068885,78.3249076414544,90.36554540151663,65.14194050165273
ENSG00000068903,73.44448765312075,72.90978028388099,93.05366517596734
ENSG00000068912,88.46490375267354,67.40229438071165,87.19618899475014
ENSG00000068971,37.05035971223021,46.47093136301769,29.45265409294186
ENSG00000068976,51.22982694925141,46.77717285630955,69.29321407738675
ENSG00000069011,39.39335018471709,46.096636204549874,50.67081469959168
ENSG00000069020,84.3768228660315,82.02897141746062,82.42271048026444
ENSG00000069122,15.710674703480459,19.118218938362823,19.871670231382463
ENSG00000069188,77.099941668287,80.03111024693759,85.76706202605483
ENSG00000069206,5.570678592261326,0.0,10.553179078358935
ENSG00000069248,75.4229049193078,81.73731285242076,76.74022943807117
ENSG00000069275,91.62453820727202,90.75442348823644,90.93427960334435
ENSG00000069329,96.78689480847754,96.49523624343769,96.24246548706981
ENSG00000069345,93.40365545401517,85.68442543262688,90.41415516235661
ENSG00000069399,57.88450320824422,61.83647676453432,45.839004472098
ENSG00000069424,84.72681314407933,75.1944390433599,67.64048220882754
ENSG00000069431,81.260937196189,83.18102274936807,86.6566206494264
ENSG00000069493,77.88255881781062,93.03908224771534,84.82403266575929
ENSG00000069509,74.49445848726425,78.3054637371184,66.02663814894031
ENSG00000069535,35.79622788255882,40.433599066692594,30.87205910946918
ENSG00000069667,48.88197550068053,44.215438460042776,73.41046082053276
ENSG00000069696,23.969473070192496,10.217771728563095,31.10052498541707
ENSG00000069702,29.41862726035388,32.83103247132024,35.81567178689481
ENSG00000069764,25.94302936029555,27.05619288353101,33.11296908419211
ENSG00000069812,41.49329185300408,46.99105580400544,48.02644370989695
ENSG00000069849,94.93972389655842,91.62939918335601,94.52167995333463
ENSG00000069869,90.75928446432043,90.2294380711647,89.3690453042971
ENSG00000069943,70.39179467237021,90.79817227299242,85.49484736535096
ENSG00000069956,85.441376628427,82.44701536068443,91.28913085747618
ENSG00000069966,83.83725452070776,79.141551623566,83.85669842504375
ENSG00000069974,79.93389072525763,82.80186661481625,61.35524013221855
ENSG00000069998,80.56581761617733,70.54734590705813,63.921835504569316
ENSG00000070010,90.2197161189967,88.46004277658955,89.51973556290102
ENSG00000070018,58.793505735951776,59.75111802449932,72.22924363212132
ENSG00000070047,13.275325685397627,49.88819755006805,37.87186467042582
ENSG00000070061,91.77522846587594,82.53451293019639,70.4112385767062
ENSG00000070081,99.5916780089442,99.46529263076026,98.27435349018083
ENSG00000070087,17.66964806533152,56.18802255492903,24.70834143496014
ENSG00000070159,63.56212327435349,58.565039860003886,60.01361073303519
ENSG00000070182,36.36496208438654,41.06066498152829,45.86330935251798
ENSG00000070190,74.65000972195217,60.596927863114914,31.358156717868944
ENSG00000070193,19.22516041221077,25.306241493291854,28.45615399572234
ENSG00000070214,92.2856309546957,72.76395100136106,76.6575928446432
ENSG00000070269,60.38790589150301,62.030915807894225,60.35874003499902
ENSG00000070366,49.3632121329963,39.631538012832976,84.03169356406767
ENSG00000070367,75.24790978028389,69.79389461403849,69.10849698619482
ENSG00000070371,17.917557845615402,10.74761812171884,25.04860976083998
ENSG00000070388,26.28815866225938,29.13182967139802,29.224188216993973
ENSG00000070413,51.963834337935054,11.316352323546568,67.45576511763562
ENSG00000070423,62.40521096636205,28.05755395683453,55.643593233521294
ENSG00000070444,42.727979778339495,45.984833754617924,42.30507485903169
ENSG00000070476,70.53762395489014,47.671592455765115,29.797783394905696
ENSG00000070495,88.40171106358157,88.55240132218549,83.71573011860781
ENSG00000070501,83.7448959751118,86.86078164495432,82.56853976278437
ENSG00000070526,26.672175772895194,30.68734201827727,26.346490375267358
ENSG00000070540,54.13669064748201,43.36962862142718,46.30565817616177
ENSG00000070601,39.578067275909,48.07019249465292,45.654287380906084
ENSG00000070610,64.68500874975696,44.94944584872643,44.84250437487848
ENSG00000070614,66.32801866614815,37.04549873614622,62.064942640482215
ENSG00000070669,53.5290686369823,73.64378767256466,67.78631149134746
ENSG00000070718,78.00408321991056,70.05638732257438,72.75422904919307
ENSG00000070729,42.7085358740035,50.22846587594789,56.11510791366906
ENSG00000070748,0.0,13.698230604705424,5.740812755201245
ENSG00000070756,99.7812560762201,99.65000972195217,99.59653898502819
ENSG00000070759,65.55512346879253,42.83978222827144,55.88664203772118
ENSG00000070761,82.55395683453237,77.39646120941084,92.69881392183551
ENSG00000070770,93.9529457515069,95.89247520902198,94.82306047054249
ENSG00000070778,18.680731090803032,9.814310713591288,7.116468986972584
ENSG00000070785,90.82733812949641,82.64145440404434,67.53354073497958
ENSG00000070808,25.947890336379547,38.76142329379739,36.676064553762394
ENSG00000070814,71.56815088469764,58.63309352517986,50.02916585650399
ENSG00000070831,98.63406572039666,98.76531207466459,98.5174022943807
ENSG00000070882,58.336573984055995,63.88780867198134,96.10149718063387
ENSG00000070886,15.594011277464514,20.78553373517402,27.065914835699008
ENSG00000070915,34.98444487653121,36.48162551040249,41.13357962278826
ENSG00000070950,78.21796616760646,75.79720007777561,61.78300602761034
ENSG00000070961,91.697452848532,92.07174800699981,91.0655259576123
ENSG00000070985,24.528485319852226,0.0,26.040248881975504
ENSG00000071051,61.80731090803033,37.79408905308186,69.55570678592261
ENSG00000071054,71.4417655065137,77.54715146801477,83.82267159245576
ENSG00000071073,86.85592066887031,85.79136690647482,91.63912113552402
ENSG00000071082,99.77153412405211,99.7763951001361,99.73750729146413
ENSG00000071127,85.8253937390628,89.33987944779311,80.29846393155746
ENSG00000071189,83.302547151468,75.34999027804783,54.95333462959362
ENSG00000071205,46.95702897141746,47.428543651565235,51.453431849115304
ENSG00000071242,22.60839976667315,24.372934085164303,77.06591483569902
ENSG00000071243,96.74314602372156,95.56192883531013,96.53412405210966
ENSG00000071246,74.64514874586817,64.88916974528486,67.13980167217576
ENSG00000071282,35.572622982694924,30.99844448765312,35.78164495430683
ENSG00000071462,94.3709896947307,91.33774061831616,93.56406766478709
ENSG00000071537,90.28290880808866,96.61676064553762,93.71961889947501
ENSG00000071539,68.36962862142718,71.52440209994167,50.13124635426793
ENSG00000071553,87.96908419210577,91.62453820727202,94.61403849893058
ENSG00000071564,57.34493486292047,68.89947501458293,65.22457709508069
ENSG00000071575,23.92086330935252,29.880419988333657,82.31576900641649
ENSG00000071626,57.728951973556285,56.48454209605289,57.685203188800315
ENSG00000071655,57.685203188800315,60.368461987167024,62.36632315769006
ENSG00000071794,83.9490569706397,89.83569900836088,77.26035387905893
ENSG00000071859,67.36340657203966,61.28718646704259,75.3986000388878
ENSG00000071889,64.7870892475209,56.523429904724864,64.44195994555707
ENSG00000071894,74.3583511569123,57.242854365156525,65.2148551429127
ENSG00000071909,35.25179856115108,43.773089636398986,44.62376045109858
ENSG00000071967,75.8069220299436,68.50087497569511,44.68209216410655
ENSG00000071991,29.10752479097803,40.521096636204554,28.572817421738282
ENSG00000071994,85.06222049387517,60.46568150884698,72.99727785339296
ENSG00000072042,93.66128718646705,93.90433599066692,96.14524596538985
ENSG00000072062,33.5455959556679,53.548512541318296,38.37254520707758
ENSG00000072071,59.9941668286992,58.72059109469181,60.13027415905113
ENSG00000072080,48.065331518568925,45.44040443321019,52.32840754423488
ENSG00000072110,73.82364378767257,42.2953529068637,60.66498152829089
ENSG00000072121,55.67275909002528,39.30585261520513,62.54617927279797
ENSG00000072133,55.4054054054054,59.72681314407933,75.2041609955279
ENSG00000072134,47.671592455765115,53.77211744118219,54.160995527902
ENSG00000072135,76.32218549484736,69.40015555123469,35.27610344157107
ENSG00000072163,47.95352906863698,43.821699397238966,69.64320435543458
ENSG00000072182,22.759090025277075,44.5800116663426,57.194244604316545
ENSG00000072195,33.57962278825588,32.94769589733619,47.59867781450515
ENSG00000072201,53.20824421543846,58.40462764923197,15.282908808088663
ENSG00000072210,75.53470736923974,77.2992416877309,68.92864087108691
ENSG00000072274,99.01322185494847,97.54520707758118,95.23138246159829
ENSG00000072310,61.714952362434374,19.035582344934863,41.58565039860004
ENSG00000072315,18.952945751506903,0.0,23.240326657592846
ENSG00000072364,74.970834143496,84.3719618899475,89.20863309352518
ENSG00000072401,73.70211938557262,25.55415127357573,49.27571456348435
ENSG00000072415,80.60470542484931,41.43982111608011,55.8428932529652
ENSG00000072422,62.88158662259382,65.97316741201634,21.111219132801867
ENSG00000072501,90.57942834921252,82.98658370600816,83.43865448181995
ENSG00000072506,92.23702119385572,88.10033054637371,91.36204549873614
ENSG00000072518,44.089053081858836,16.201633287964224,51.37079525568734
ENSG00000072571,25.354851254131827,52.83881003305464,54.34571261909391
ENSG00000072609,73.65837060081665,64.86486486486487,68.78767256465098
ENSG00000072657,33.80808866420377,38.31907447015361,47.248687536457325
ENSG00000072682,55.2061053859615,35.835115691230804,43.39879447793117
ENSG00000072694,28.723507680342212,51.56523429904725,43.26268714757923
ENSG00000072736,91.70717480069997,61.180244993194634,83.346295936224
ENSG00000072756,78.96169550845809,76.49718063387128,81.12969084192105
ENSG00000072778,85.55804005444293,91.0217771728563,87.52673536846198
ENSG00000072786,65.31693564067665,80.95469570289714,90.03013805172078
ENSG00000072803,57.34007388683647,62.34201827727007,66.0655259576123
ENSG00000072818,68.86544818199495,77.24090997472292,79.16585650398599
ENSG00000072832,0.0,43.3453237410072,8.93933501847171
ENSG00000072840,29.20960528874198,34.27960334435154,32.296325102080495
ENSG00000072849,87.24479875559012,90.6572039665565,92.22243826560373
ENSG00000072858,72.57923391016917,64.54404044332101,68.57378961695508
ENSG00000072864,55.44429321407739,59.71223021582733,61.48648648648649
ENSG00000072952,21.573011860781648,30.016527318685593,39.75792339101692
ENSG00000072954,35.09624732646316,27.858253937390625,34.81431071359129
ENSG00000072958,78.85961501069416,71.59731674120164,72.26813144079331
ENSG00000073008,56.91230799144468,43.96752867975889,46.60703869336963
ENSG00000073050,66.61967723118802,67.52867975889558,68.44740423877114
ENSG00000073060,57.32549095858448,39.64125996500098,82.00952751312464
ENSG00000073067,23.347268131440792,26.74995139023916,22.43340462764923
ENSG00000073111,82.63173245187633,71.96188994750146,76.59926113163523
ENSG00000073146,36.95800116663426,37.35660120552207,33.07894225160412
ENSG00000073150,14.558623371573013,25.44234882364379,37.31771339685009
ENSG00000073169,74.00836087886448,59.90180828310324,78.22282714369045
ENSG00000073282,30.225549290297494,36.71009138635038,49.013221854948476
ENSG00000073331,75.2090219716119,86.01011083025472,73.86253159634455
ENSG00000073350,39.300991639121136,47.43340462764923,46.286214271825784
ENSG00000073417,44.34668481431071,64.10655259576123,72.81742173828505
ENSG00000073536,63.36768423099358,54.219327240909976,35.08652537429516
ENSG00000073578,95.61539957223411,97.12716313435737,95.13416293991833
ENSG00000073584,97.89519735562902,97.79797783394906,97.4965973167412
ENSG00000073605,61.763562123274355,52.88255881781062,73.17227299241688
ENSG00000073614,92.2953529068637,93.05366517596734,90.97802838810033
ENSG00000073711,66.32315769006416,69.62862142718258,66.80439432237993
ENSG00000073712,29.890141940501653,34.19210577483959,46.31538012832977
ENSG00000073734,39.456542873809056,39.88916974528485,51.44370989694731
ENSG00000073737,22.46257048415322,23.916002333268523,37.14757923391017
ENSG00000073756,63.17810616371767,57.539373906280375,69.89597511180246
ENSG00000073792,82.22827143690454,81.29010305269298,93.20435543457126
ENSG00000073803,90.91483569900835,83.14699591678009,74.93680731090802
ENSG00000073849,79.22904919307797,82.0970250826366,88.68364767645343
ENSG00000073905,9.794866809255298,7.699786117052304,0.0
ENSG00000073910,77.67839782228272,81.31926890919696,85.69414738479487
ENSG00000073921,81.43593233521291,74.10558040054443,80.4054054054054
ENSG00000073969,82.12132996305658,85.66984250437488,69.47793116857865
ENSG00000074047,9.85319852226327,7.869920279992222,15.39471125802061
ENSG00000074054,69.13280186661481,83.9782228271437,80.26929807505347
ENSG00000074071,80.6095664009333,67.0814699591678,74.68403655454016
ENSG00000074181,31.922029943612678,50.602761034415714,39.84055998444488
ENSG00000074201,96.31538012832976,96.80147773672954,97.00563873225744
ENSG00000074211,34.23099358351157,26.968695314019055,30.594983472681314
ENSG00000074266,78.16935640676648,67.49465292630761,71.85980944973751
ENSG00000074276,4.617927279797784,29.95333462959362,23.240326657592846
ENSG00000074319,88.80031110246938,93.98211160801088,69.91541901613843
ENSG00000074356,70.96538985028194,75.34512930196384,81.4894030721369
ENSG00000074370,63.3336573984056,57.14077386739257,71.4757923391017
ENSG00000074410,24.139607233132413,28.35407349795839,44.24946529263076
ENSG00000074416,84.09974722924363,72.36048998638927,65.75442348823644
ENSG00000074582,83.62337157301187,90.50165273186856,87.65798172272993
ENSG00000074590,11.933696286214273,0.0,4.763756562317713
ENSG00000074603,84.03169356406767,89.91347462570484,87.64339879447793
ENSG00000074621,61.51565234299047,55.52692980750534,35.966362045498734
ENSG00000074657,50.17985611510791,60.694147384794874,86.35524013221854
ENSG00000074660,62.22535485125413,52.02216605094303,58.516430099163905
ENSG00000074695,91.85300408321991,92.35368461987167,88.37254520707758
ENSG00000074696,86.11219132801867,88.81975500680537,81.74703480458876
ENSG00000074706,31.73245187633677,22.46257048415322,22.55979000583317
ENSG00000074755,52.02702702702703,58.1129690841921,64.53917946723702
ENSG00000074800,99.63542679370018,99.76181217188412,99.7666731479681
ENSG00000074803,30.677620066109274,32.98658370600817,26.069414738479484
ENSG00000074842,94.73070192494653,93.91405794283492,89.65098191716898
ENSG00000074855,37.692008555317905,25.384017110635813,33.84697647287575
ENSG00000074935,65.03013805172078,81.74703480458876,45.36262881586622
ENSG00000074964,24.703480458876143,0.0,22.86117052304103
ENSG00000074966,64.9863892669648,74.61112191328019,53.99572234104608
ENSG00000075035,36.44273770173051,8.074081275520124,33.21504958195606
ENSG00000075043,19.886253159634453,22.20493875170134,28.26657592844643
ENSG00000075073,21.325102080497764,35.94205716507875,25.665953723507677
ENSG00000075089,80.14777367295352,78.5436515652343,87.57048415321796
ENSG00000075131,48.303519346684816,69.10849698619482,68.07310908030333
ENSG00000075142,98.5465681508847,98.18685592066888,96.37857281742174
ENSG00000075151,84.17266187050359,75.05833171300797,67.60159440015555
ENSG00000075188,64.22321602177718,70.09041415516236,73.15282908808088
ENSG00000075213,59.221271631343576,0.0,26.385378183939334
ENSG00000075218,52.479097802838815,44.70153606844254,51.32704647093136
ENSG00000075223,28.076997861170522,69.1425238187828,79.84153217966168
ENSG00000075234,50.6222049387517,71.01886058720591,73.5319852226327
ENSG00000075239,93.81683842115497,62.638537818393935,76.45829282519931
ENSG00000075240,62.779506124829865,43.26754812366323,43.70503597122302
ENSG00000075275,70.1973556290103,25.170134162939917,27.731868559206692
ENSG00000075290,12.837837837837837,30.6241493291853,23.240326657592846
ENSG00000075292,90.4335990666926,93.5251798561151,95.27027027027027
ENSG00000075303,68.5349018082831,50.272214660703874,76.75967334240715
ENSG00000075336,81.49912502430489,76.0499708341435,63.100330546373705
ENSG00000075340,38.16352323546568,60.8448376433988,40.905113746840364
ENSG00000075391,52.24577095080692,67.54812366323158,40.0009721952168
ENSG00000075399,48.954890141940496,52.10966362045498,56.800505541512734
ENSG00000075407,70.93136301769395,73.08963639898892,81.92202994361267
ENSG00000075413,84.66362045498737,83.7448959751118,84.74139607233133
ENSG00000075415,98.81392183550457,97.4965973167412,97.68617538401712
ENSG00000075420,83.63795450126386,83.02061053859615,63.51351351351351
ENSG00000075426,92.04258215049582,92.43632121329964,95.39665564845421
ENSG00000075429,37.75034026832588,41.07524790978028,46.043165467625904
ENSG00000075539,85.13027415905114,94.24460431654677,93.04880419988334
ENSG00000075568,71.59731674120164,74.8055609566401,69.3709896947307
ENSG00000075618,46.77717285630955,46.427182578261714,26.924946529263078
ENSG00000075624,99.69375850670815,99.61112191328019,99.47987555901226
ENSG00000075643,46.57301186078164,34.43029360295547,41.157884503208244
ENSG00000075651,76.20552206883143,44.84250437487848,43.81197744507097
ENSG00000075702,40.28290880808866,49.94652926307603,46.29107524790978
ENSG00000075711,85.6163717674509,84.8094497375073,87.92047443126579
ENSG00000075785,96.16955084580984,96.2570484153218,96.15010694147385
ENSG00000075790,81.36301769395294,87.01147190355823,67.10091386350379
ENSG00000075826,59.9893058526152,70.2265214855143,37.82325490958585
ENSG00000075856,71.65078747812561,76.22010499708341,64.3690453042971
ENSG00000075884,95.95080692202994,94.63834337935057,94.12307991444682
ENSG00000075886,27.974917363406572,10.742757145634844,4.8706980361656615
ENSG00000075891,0.0,0.0,24.29515846782034
ENSG00000075914,91.91133579622787,94.05502624927085,90.0009721952168
ENSG00000075945,86.81217188411433,77.79020027221466,72.82714369045304
ENSG00000075975,81.56231771339685,84.70250826365934,50.461792727979784
ENSG00000076003,90.94886253159635,85.6066498152829,38.14894030721369
ENSG00000076043,75.8215049581956,79.19988333657399,77.36243437682286
ENSG00000076053,92.21271631343573,91.27940890530819,91.37662842698813
ENSG00000076067,69.76472875753451,65.70095275131246,64.08710869142524
ENSG00000076108,81.20746645926502,78.03811005249854,63.46490375267354
ENSG00000076201,30.035971223021583,49.86875364573206,51.18607816449543
ENSG00000076242,83.04977639510014,84.90180828310324,70.51331907447015
ENSG00000076248,72.55979000583316,62.86214271825783,87.14757923391016
ENSG00000076258,68.88489208633094,13.70795255687342,13.586428154773477
ENSG00000076321,71.72370211938556,63.07602566595373,67.84950418043944
ENSG00000076344,28.650593039082246,27.68811977445071,43.27240909974723
ENSG00000076351,38.1246354267937,46.44662648259771,48.22088275325685
ENSG00000076356,14.879447793116857,58.19074470153607,28.305463737118412
ENSG00000076382,52.469375850670815,13.873225743729343,29.297102858253936
ENSG00000076513,75.8409488625316,82.57340073886836,66.94536262881586
ENSG00000076554,92.00855531790783,90.09819171689676,86.50593039082247
ENSG00000076555,51.01594400155551,56.178300602761034,61.131635232354654
ENSG00000076604,41.94536262881587,42.086330935251794,50.18957806727591
ENSG00000076641,88.81489403072138,87.0989694730702,85.412210771923
ENSG00000076650,41.16274547929224,57.66575928446432,84.7851448570873
ENSG00000076662,92.89325296519542,95.35776783978223,96.60703869336963
ENSG00000076685,90.11277464514875,94.25432626871476,81.31440793311296
ENSG00000076706,73.40559984444877,35.65525957612288,36.15107913669065
ENSG00000076770,66.51273575734007,70.10013610733034,61.943418238382264
ENSG00000076924,51.57495625121524,45.18763367684231,58.876142329379746
ENSG00000076928,64.85514291269688,69.41959945557068,69.70153606844254
ENSG00000076944,62.123274353490174,56.669259187244805,78.3200466653704
ENSG00000076984,46.772311880225544,48.03130468598095,43.76822866031499
ENSG00000077044,41.71203577678398,43.466848143107136,64.1891891891892
ENSG00000077063,4.136690647482014,0.0,24.77153412405211
ENSG00000077092,27.386739257242855,39.93777950612483,0.0
ENSG00000077097,97.93408516430098,97.24382656037332,96.48065331518569
ENSG00000077147,93.18491153023527,91.48356990083609,92.7085358740035
ENSG00000077150,44.54112385767062,50.76803422127163,49.037526735368466
ENSG00000077152,65.94886253159635,54.20960528874198,35.825393739062804
ENSG00000077157,79.95819560567762,45.2119385572623,91.60995527902003
ENSG00000077232,95.01263853781839,96.06747034804589,95.92650204160995
ENSG00000077235,63.58642815477348,51.09858059498348,67.47034804588762
ENSG00000077238,41.4544040443321,48.77989500291658,36.321213299630564
ENSG00000077254,86.94341823838226,93.54948473653509,94.3758506708147
ENSG00000077264,36.97744507097025,38.81489403072137,41.56134551818005
ENSG00000077279,39.9961112191328,39.00447209799728,42.32937973945168
ENSG00000077312,74.40209994166828,75.11666342601593,74.86389266964807
ENSG00000077327,63.173245187633675,38.144079331129696,19.949445848726423
ENSG00000077348,83.7400349990278,75.40346101497181,84.05113746840365
ENSG00000077380,85.44623760451098,85.2129107524791,89.97180633871281
ENSG00000077420,83.25393739062804,81.19288353101302,91.90647482014388
ENSG00000077454,57.71923002138829,40.652342990472484,40.29263076025666
ENSG00000077458,86.4573206299825,84.93583511569123,90.54540151662454
ENSG00000077463,45.08555317907836,47.530624149329185,47.861170523041025
ENSG00000077498,16.921057748395878,44.341823838226716,15.817616177328409
ENSG00000077514,84.89208633093526,75.78747812560762,69.55084580983862
ENSG00000077549,89.1600233326852,92.49951390239161,74.74722924363212
ENSG00000077585,57.077581178300605,55.09916391211356,56.659537235076805
ENSG00000077616,28.02352712424655,73.96461209410849,77.87283686564263
ENSG00000077684,82.45673731285243,78.50476375656231,82.34979583900447
ENSG00000077713,32.80672759090025,60.94691814116274,55.54151273575734
ENSG00000077721,94.02099941668287,93.49115302352713,86.08788644759868
ENSG00000077782,61.311491347462564,63.1149134746257,46.6750923585456
ENSG00000077800,40.36554540151662,45.95566789811394,50.272214660703874
ENSG00000077935,38.654481819949446,0.0,23.89655842893253
ENSG00000077942,39.174606260937196,60.21777172856309,45.829282519930004
ENSG00000077943,40.11763562123274,32.534512930196385,43.355045693175185
ENSG00000077984,77.82908808088665,52.20688314213494,37.46840365545401
ENSG00000078018,15.890530818588372,8.637954501263852,22.618121718841145
ENSG00000078043,75.56873420182772,84.05113746840365,81.18802255492903
ENSG00000078053,46.88897530624149,45.12444098775034,64.32529651954113
ENSG00000078061,64.04335990666927,51.24440987750341,67.9126968695314
ENSG00000078070,91.27940890530819,92.25646509819173,91.687730896364
ENSG00000078081,33.77406183161579,38.49893058526152,40.6426210383045
ENSG00000078114,35.37332296325102,25.471514680147774,34.68792533540735
ENSG00000078124,63.795450126385376,49.10558040054443,85.1934668481431
ENSG00000078140,82.68034221271631,65.74956251215244,74.92708535874003
ENSG00000078142,85.56776200661092,78.89850281936613,72.80283881003305
ENSG00000078177,90.71067470348045,96.13552401322185,97.31674120163328
ENSG00000078237,53.03324907641455,47.097997277853395,68.758506708147
ENSG00000078246,50.554151273575734,58.04491541901614,79.49640287769785
ENSG00000078269,64.54890141940501,59.25529846393156,60.02819366128719
ENSG00000078295,48.85767062026055,52.44507097025083,52.95061248298658
ENSG00000078304,96.67023138246161,96.82578261714953,97.52576317324518
ENSG00000078319,81.15399572234104,82.37410071942446,84.86778145051527
ENSG00000078328,39.91347462570484,40.4238771145246,38.76142329379739
ENSG00000078369,91.49815282908808,81.50884697647287,85.53373517402294
ENSG00000078399,84.35251798561151,90.92941862726035,97.52090219716119
ENSG00000078403,92.01827727007583,86.79758895586234,92.47034804588762
ENSG00000078487,54.5839004472098,74.49445848726425,48.075053470736925
ENSG00000078549,10.995527902002722,10.27124246548707,28.9568345323741
ENSG00000078589,41.97452848531985,46.072331324129884,50.437487847559794
ENSG00000078596,98.08963639898892,99.36321213299631,97.86117052304103
ENSG00000078618,93.85086525374295,96.15010694147385,94.84736535096248
ENSG00000078668,96.76258992805755,95.61539957223411,92.30021388294769
ENSG00000078674,95.97997277853393,96.72856309546957,92.36340657203966
ENSG00000078687,67.67937001749952,61.64203772117441,73.96461209410849
ENSG00000078699,62.935057359517785,72.41396072331324,53.660314991250246
ENSG00000078747,94.5848726424266,94.90569706397044,98.15282908808088
ENSG00000078795,54.423488236437876,62.98852809644176,60.43651565234299
ENSG00000078804,59.45945945945946,17.616177328407545,52.42076608983084
ENSG00000078808,46.24246548706981,30.886642037721174,70.843865448182
ENSG00000078814,40.739840559984444,48.77017305074859,50.247909780283884
ENSG00000078902,56.06649815282909,55.93039082247715,71.80633871281353
ENSG00000078967,83.24421543846005,83.99280575539568,89.22321602177718
ENSG00000079101,42.15438460042776,34.187244798755586,33.23935446237605
ENSG00000079102,23.85767062026055,29.10752479097803,36.82189383628233
ENSG00000079112,40.13221854948474,48.02644370989695,50.690258603927674
ENSG00000079134,83.64767645343186,82.38382267159245,70.28971417460626
ENSG00000079150,55.34707369239743,59.06572039665565,57.71923002138829
ENSG00000079156,34.031693564067666,35.8399766673148,43.491153023527126
ENSG00000079215,63.14407933112969,13.941279408905308,27.31382461598289
ENSG00000079246,98.97919502236049,98.77503402683259,98.1382461598289
ENSG00000079257,72.72506319268909,61.8948084775423,71.14524596538985
ENSG00000079263,37.33715730118608,24.202799922224383,42.16410655259576
ENSG00000079277,79.09780283881004,86.85592066887031,83.28310324713203
ENSG00000079308,52.095080692203,50.12638537818393,55.49290297491737
ENSG00000079313,29.433210188605873,47.78825588178106,34.98444487653121
ENSG00000079332,98.83336573984056,99.11530235271242,99.47501458292825
ENSG00000079335,52.18743923779895,72.54520707758118,65.79331129690841
ENSG00000079337,45.44526540929419,12.41493291853004,0.0
ENSG00000079385,40.39471125802061,68.77795061248298,83.9782228271437
ENSG00000079387,44.278631149134746,68.84114330157496,81.6692591872448
ENSG00000079432,40.87108691425238,28.431849115302356,40.85164300991639
ENSG00000079435,65.73497958390044,57.714369045304295,56.11996888975306
ENSG00000079459,95.89247520902198,95.6105385961501,97.07855337351741
ENSG00000079462,87.81353295741785,89.50515263464904,78.98113941279409
ENSG00000079482,87.96422321602178,92.54812366323158,93.01963834337936
ENSG00000079616,69.49251409683065,40.46276492319657,77.68811977445071
ENSG00000079691,78.26657592844643,95.47443126579817,95.49873614621816
ENSG00000079739,78.83044915419016,80.46373711841338,34.323352129107526
ENSG00000079785,96.23274353490181,96.43690453042971,94.42446043165468
ENSG00000079805,63.5232354656815,58.38032276881198,69.20085553179078
ENSG00000079819,64.27182578261716,75.37429515846782,67.14466264825977
ENSG00000079841,38.985028193661286,37.46840365545401,31.615788450320824
ENSG00000079950,85.96150106941474,83.57476181217189,71.83064359323352
ENSG00000079974,71.24246548706981,75.02430488041999,74.85903169356408
ENSG00000079999,59.27474236826755,57.83103247132024,42.21271631343574
ENSG00000080007,56.79078358934474,23.07019249465293,38.86350379156134
ENSG00000080031,38.82461598288936,48.43962667703675,52.52770756367878
ENSG00000080166,14.101691619677231,0.0,17.06202605483181
ENSG00000080189,75.4277658953918,68.02936029554735,72.42368267548123
ENSG00000080200,64.07252576317325,52.71728563095469,24.601399961112193
ENSG00000080224,0.0,7.622010499708341,24.037526735368463
ENSG00000080293,36.02469375850671,29.229049193077973,41.06066498152829
ENSG00000080298,71.02858253937391,80.90122496597316,39.378767256465096
