gen_name,embryonic stem cell,epiblast cell,induced pluripotent stem cell
ENSMUSG00000020593,74.06332551996131,87.81858094281357,70.68125162778584
ENSMUSG00000020594,92.53636938646427,92.8377423075492,91.50574840942069
ENSMUSG00000020598,48.762882762213046,69.90735573166647,67.29545708226364
ENSMUSG00000020599,60.82152025895747,48.09316515980206,44.625516240651855
ENSMUSG00000020600,0.0,0.0,25.211147077426798
ENSMUSG00000020601,61.90423038285523,76.76824050303233,65.3011868884176
ENSMUSG00000020604,0.0,57.119470178963425,48.022472746214234
ENSMUSG00000020605,81.6943855340998,70.40220262678126,80.16891766194144
ENSMUSG00000020607,46.697920154779176,61.6586672619712,49.45864493805112
ENSMUSG00000020608,92.07872902481677,92.52148677307736,92.22383450533914
ENSMUSG00000020609,48.8372958291476,0.0,17.97075566469472
ENSMUSG00000020610,75.35439223127581,80.53354168992075,80.90932767794024
ENSMUSG00000020611,88.9943074003795,80.5819101834282,90.47512743237712
ENSMUSG00000020612,95.63939427763515,96.9490642556833,95.8477508650519
ENSMUSG00000020614,0.0,51.635227145886816,46.690478848085725
ENSMUSG00000020617,55.60144361349854,0.0,27.99047512743238
ENSMUSG00000020620,52.80723295010604,54.954049931167916,48.75172080217286
ENSMUSG00000020621,66.72247646686759,72.45600327417495,69.79573613126465
ENSMUSG00000020623,80.22844811548909,60.48294080440525,73.46802098448487
ENSMUSG00000020627,22.39833314730067,38.22599248428024,38.7580459128623
ENSMUSG00000020628,88.2129701975667,83.10823380585632,83.71842095471965
ENSMUSG00000020629,94.06927856531607,95.02920712877182,94.46738847341594
ENSMUSG00000020630,82.46828143021915,80.49633515645347,82.39758901663133
ENSMUSG00000020633,49.83815157941734,50.81296275625999,55.396807679428505
ENSMUSG00000020634,94.74271682107378,77.4230754920564,91.03322543438628
ENSMUSG00000020635,61.82981731592068,61.21963016705734,65.65092830301
ENSMUSG00000020636,21.8923242921457,0.0,40.17561483796555
ENSMUSG00000020638,0.0,46.84302563530156,47.3043866502958
ENSMUSG00000020639,39.47241135543401,56.1074524686535,47.94061837258622
ENSMUSG00000020640,78.40160732224578,73.6726569185549,81.52695613349704
ENSMUSG00000020641,29.575473453138372,24.28842504743833,43.14469620865424
ENSMUSG00000020642,57.28317892621945,68.47490419317633,57.62919968746512
ENSMUSG00000020644,66.62201882650594,91.1039178479741,66.97920154779179
ENSMUSG00000020646,69.93340030509357,83.27938385980578,79.573613126465
ENSMUSG00000020647,62.91624809316516,54.898240130967004,64.79517803326264
ENSMUSG00000020648,66.0006697176024,69.31577184953677,65.36443799531197
ENSMUSG00000020649,98.92845183614243,98.90612791606206,98.98054098299662
ENSMUSG00000020650,85.03553223946125,77.31889719834803,78.24906053502994
ENSMUSG00000020651,0.0,0.0,49.120065483498905
ENSMUSG00000020652,77.40075157197603,72.88387840904863,75.73761952598876
ENSMUSG00000020653,72.04673140603491,65.14119879450831,68.8358075678089
ENSMUSG00000020654,64.8695911001972,61.524723741489005,54.667559623469884
ENSMUSG00000020656,58.07567808907245,58.87561855861889,57.856159541615504
ENSMUSG00000020657,68.4972281132567,71.8979052721658,65.57651523607545
ENSMUSG00000020658,52.04077836068014,68.0953975518101,59.802061241954085
ENSMUSG00000020659,85.60479220151058,85.80942813558062,85.19924098671727
ENSMUSG00000020660,50.470662648361056,55.75399040071437,45.592886110801054
ENSMUSG00000020661,83.49146110056927,94.96967667522416,89.48915429549429
ENSMUSG00000020664,89.57100866912229,92.58845853331846,92.33173345239423
ENSMUSG00000020668,73.12572087658593,81.64973769393904,75.55902816534584
ENSMUSG00000020669,60.516426684525804,64.17754957770585,64.94400416713175
ENSMUSG00000020671,90.08073817762399,92.01547791792238,93.33258920266398
ENSMUSG00000020672,0.0,24.228894593890686,40.89370093388399
ENSMUSG00000020673,0.0,15.838821297019756,41.53737396286788
ENSMUSG00000020674,53.21650481824608,85.90244446924879,61.78144882241322
ENSMUSG00000020676,0.0,0.0,20.612419540871375
ENSMUSG00000020677,87.88555270305466,87.74044722253228,89.69379022956431
ENSMUSG00000020679,0.0,0.0,40.24258659820665
ENSMUSG00000020680,70.02269598541504,70.71101685455966,69.60970346392827
ENSMUSG00000020681,23.85310860587119,0.0,31.562302340290955
ENSMUSG00000020682,0.0,0.0,24.147040220262678
ENSMUSG00000020684,32.529672210440154,32.37712542322432,34.56859024444692
ENSMUSG00000020686,0.0,0.0,14.22777839788667
ENSMUSG00000020687,87.9041559697883,90.49001004576404,91.88897570413364
ENSMUSG00000020689,56.31580905607024,57.76314320794732,58.36960970346393
ENSMUSG00000020690,0.0,0.0,34.13699445622652
ENSMUSG00000020691,88.67805186590766,86.09591844327863,86.06615321650482
ENSMUSG00000020692,87.51348736838189,90.54954049931168,87.87439074301447
ENSMUSG00000020694,77.5160918257246,81.86181493470254,75.98318264687279
ENSMUSG00000020695,51.82870111991665,70.29802433307289,52.531904602448186
ENSMUSG00000020696,71.99092160583398,70.3798787067009,74.74048442906575
ENSMUSG00000020697,82.64315213751536,90.07329687093053,84.98716374595378
ENSMUSG00000020698,55.71678386724709,38.069725043717675,51.85474569334375
ENSMUSG00000020700,66.88990586747032,71.15377460282025,71.19842244298098
ENSMUSG00000020701,0.0,0.0,40.02678870409644
ENSMUSG00000020703,36.42891691781077,25.70599397254158,31.837630687948803
ENSMUSG00000020704,0.0,47.05138222271831,44.37623246642111
ENSMUSG00000020705,91.61364735647581,92.95308256129776,89.1022063474346
ENSMUSG00000020706,96.80023812181419,96.36492168024705,95.6468355843286
ENSMUSG00000020707,70.30546563976634,54.12434423484764,60.87733005915838
ENSMUSG00000020708,98.62707891505748,98.22152770026416,98.59731368828366
ENSMUSG00000020709,60.951743126092936,18.703724374000075,53.934590914164524
ENSMUSG00000020712,22.98247572273691,16.709454180154033,29.463853852736538
ENSMUSG00000020715,40.29839639840756,59.89879822896901,55.262864158946314
ENSMUSG00000020716,67.97261599136807,65.92625665066785,63.232503627637016
ENSMUSG00000020717,93.07958477508652,57.5324627004502,81.1028016519701
ENSMUSG00000020718,71.87930200543215,71.97603899244707,69.08137068869293
ENSMUSG00000020719,99.67258250548797,99.7172303456487,99.63909662536742
ENSMUSG00000020720,98.21780704691744,98.10618744651562,97.81969713881757
ENSMUSG00000020721,87.32373404769878,80.72329501060386,88.34319306470216
ENSMUSG00000020722,36.7154072255088,53.03419280425643,32.71570487777654
ENSMUSG00000020723,24.742344755739108,39.12266994084162,56.66927112400938
ENSMUSG00000020728,70.54358745395692,61.03731815306767,63.92826580347509
ENSMUSG00000020732,50.60460616884325,49.10146221676526,48.651263161811215
ENSMUSG00000020733,88.90129106671132,96.53607173419653,90.28537411169401
ENSMUSG00000020734,48.34616958737954,0.0,45.28035122967593
ENSMUSG00000020736,73.5647579714998,85.44480410760129,86.25962719053466
ENSMUSG00000020737,97.03835993600475,97.92387543252595,98.46337016780147
ENSMUSG00000020738,99.49027049149831,99.56468355843286,99.4753878781114
ENSMUSG00000020739,96.12679986605647,96.34631841351342,96.0747107192023
ENSMUSG00000020740,82.36410313651076,82.88499460505264,82.39014770993786
ENSMUSG00000020741,89.59705324254939,83.10079249916285,85.56758566804331
ENSMUSG00000020743,91.20065483498902,79.44711091267627,89.17289876102244
ENSMUSG00000020744,80.26937530230308,72.73505227517953,78.93738140417457
ENSMUSG00000020745,92.33173345239423,93.23585221564907,93.73069911076385
ENSMUSG00000020747,77.36354503850876,73.4047698775905,74.1712244670164
ENSMUSG00000020752,77.14402649105183,76.21014250102318,72.21788145998438
ENSMUSG00000020755,89.53008148230829,90.56814376604532,89.19150202775607
ENSMUSG00000020758,41.01276184097928,49.421438404583846,67.87587900435317
ENSMUSG00000020766,92.79309446738847,98.00572980615397,97.07928712281877
ENSMUSG00000020770,77.75049298656845,80.90932767794024,77.04728950403691
ENSMUSG00000020773,56.914834244893406,49.04193176321762,77.29657327826767
ENSMUSG00000020774,68.06563232503628,55.20333370539867,73.47546229117833
ENSMUSG00000020775,91.5206310228076,92.06012575808312,92.3391747590877
ENSMUSG00000020776,68.10283885850356,71.81977155188451,67.18755813520855
ENSMUSG00000020777,72.43740000744131,71.4142203370912,75.65576515236076
ENSMUSG00000020778,74.28284406741824,82.46828143021915,82.77337500465082
ENSMUSG00000020780,90.04725229750345,91.53551363619452,91.40157011571232
ENSMUSG00000020781,83.51750567399635,79.03783904453621,82.26364549614912
ENSMUSG00000020782,93.48141533653309,85.50805521449567,89.4779923354541
ENSMUSG00000020783,93.15027718867434,88.0380994902705,86.37868809762995
ENSMUSG00000020785,64.69099973955427,64.3189344048815,58.65610001116196
ENSMUSG00000020787,0.0,0.0,29.83219853406258
ENSMUSG00000020788,45.05339137552554,56.73252223090375,68.2702682591063
ENSMUSG00000020790,80.6749265170964,76.49663280872122,79.16062060497823
ENSMUSG00000020792,78.4574171224467,81.60881050712506,82.42363359005842
ENSMUSG00000020793,57.84499758157532,68.95858912825092,64.89935632697102
ENSMUSG00000020794,90.54581984596494,92.58473787997173,90.64255683297986
ENSMUSG00000020798,55.57167838672471,47.851322692264766,40.99415857424564
ENSMUSG00000020799,69.71388175763664,27.35796405848867,55.54191315995089
ENSMUSG00000020801,76.86869814339397,80.22844811548909,81.73159206756706
ENSMUSG00000020802,70.487777653756,71.63745953789486,71.40305837705101
ENSMUSG00000020803,96.3165531867396,95.51289206384641,97.57785467128028
ENSMUSG00000020804,26.595230122409497,36.931205119619,13.22692264761692
ENSMUSG00000020805,60.553633217993074,46.30725155337277,61.279160620604976
ENSMUSG00000020806,76.56732522230904,77.57562227927224,72.62343267477769
ENSMUSG00000020807,64.817501953343,67.26569185548983,65.40908583547271
ENSMUSG00000020808,74.07448748000148,93.01633366819213,85.44108345425457
ENSMUSG00000020810,0.0,17.758678423931244,68.11772147189046
ENSMUSG00000020811,55.017301038062286,68.24050303233248,54.88707817092682
ENSMUSG00000020814,58.953752278900176,67.68240503032332,63.91710384343491
ENSMUSG00000020817,82.9854522454143,83.30914908657961,83.3761208468207
ENSMUSG00000020818,72.88387840904863,69.16322506232095,80.76050154407113
ENSMUSG00000020821,58.563083677493765,60.54619191129963,59.526732894296245
ENSMUSG00000020823,90.88067864717044,75.02325408341704,84.89414741228559
ENSMUSG00000020826,0.0,0.0,45.659857871042156
ENSMUSG00000020827,60.68757673847528,65.30862819511107,66.51784053279755
ENSMUSG00000020828,48.45778918778137,58.9574729322469,64.70588235294117
ENSMUSG00000020829,71.13517133608663,71.01983108233806,69.88503181158612
ENSMUSG00000020831,86.89585891282509,91.74014957026453,91.05182870111992
ENSMUSG00000020832,82.21527700264166,81.28883431930647,81.82460840123525
ENSMUSG00000020834,64.01756148379656,75.62599992558692,71.61513561781449
ENSMUSG00000020836,57.13435279235034,63.578524388882684,55.928861108010565
ENSMUSG00000020838,24.12099564683558,0.0,47.349034490456525
ENSMUSG00000020839,0.0,0.0,15.329091788518065
ENSMUSG00000020840,95.19291587602783,97.44391115079807,96.13796182609666
ENSMUSG00000020841,57.03017449864196,69.10741526212003,62.399077277970015
ENSMUSG00000020843,84.8160136920043,86.1852141236001,90.95881236745173
ENSMUSG00000020844,85.89872381590207,77.19611563790602,79.41362503255571
ENSMUSG00000020846,56.985526658481234,63.65665810916396,69.5613349704208
ENSMUSG00000020847,51.84730438665029,52.49469806898092,51.84358373330357
ENSMUSG00000020848,0.0,42.41916880604234,38.572013245525916
ENSMUSG00000020849,99.22610410388064,99.3563269710161,99.3563269710161
ENSMUSG00000020850,96.56955761431706,97.41414592402425,97.07556646947204
ENSMUSG00000020857,98.69405067529858,97.86434497897831,98.99542359638353
ENSMUSG00000020859,68.9548684749042,70.3277895598467,74.36841909439298
ENSMUSG00000020863,91.47226252930014,92.38382259924843,90.4044350187893
ENSMUSG00000020864,66.99036350783197,70.69985489451948,70.45801242698218
ENSMUSG00000020865,49.49213081817167,0.0,38.650146965807195
ENSMUSG00000020866,0.0,48.91542954942888,46.48956356736243
ENSMUSG00000020868,78.90761617740075,75.5143803251851,72.08021728615545
ENSMUSG00000020869,97.4067046173308,97.37693939055698,97.51088291103918
ENSMUSG00000020870,29.910332254343864,32.269226476169216,22.911783309149087
ENSMUSG00000020871,0.0,51.7542880529821,45.72682963128326
ENSMUSG00000020872,28.5448524760948,42.523347099750715,35.688506901811955
ENSMUSG00000020873,91.08903523458719,92.3131301856606,92.94564125460431
ENSMUSG00000020875,55.221936972132305,37.221416080663765,43.434907169699
ENSMUSG00000020876,78.6062432563158,75.07906388361796,73.28198831714849
ENSMUSG00000020877,71.96115637906017,75.53670424526547,68.01726383152882
ENSMUSG00000020878,46.95464523570339,49.69304609889497,49.88279941957808
ENSMUSG00000020882,65.73650332998474,55.5828403467649,63.99151691036946
ENSMUSG00000020883,73.20013394352048,79.56989247311827,75.03441604345723
ENSMUSG00000020884,0.0,0.0,37.83904453622056
ENSMUSG00000020886,62.65580235889422,76.33664471481192,65.10027160769431
ENSMUSG00000020888,87.703240689065,81.31487889273356,83.93421884882986
ENSMUSG00000020889,71.59281169773412,67.04245265468616,68.63861294043234
ENSMUSG00000020890,41.5262120028277,48.26431521375154,41.81270231052573
ENSMUSG00000020891,43.80325185102504,42.23313613870596,36.767496372362984
ENSMUSG00000020892,58.24310748967518,32.060869888752464,55.51214793317707
ENSMUSG00000020893,66.6182981731592,67.02384938795252,63.578524388882684
ENSMUSG00000020894,70.93797670871005,69.17438702236113,69.19299028909477
ENSMUSG00000020895,73.76195259887636,75.87528369981769,73.76567325222308
ENSMUSG00000020897,92.03780183800275,94.54924284704394,90.33374260520148
ENSMUSG00000020898,90.75045578003498,90.86951668713026,89.47055102876065
ENSMUSG00000020899,95.43847899691185,95.31941808981658,93.44048814971909
ENSMUSG00000020900,75.488335751758,91.83688655727946,82.58734233731442
ENSMUSG00000020901,49.0121665364438,55.326115265840684,47.110912676265954
ENSMUSG00000020902,67.06477657476653,44.982698961937714,75.57019012538602
ENSMUSG00000020903,76.73847527625851,74.50236261487517,79.26107824533987
ENSMUSG00000020904,20.67194999441902,0.0,45.00502288201808
ENSMUSG00000020905,61.96376083640287,59.75369274844663,57.54362466049038
ENSMUSG00000020908,54.611749823268966,39.39427763515273,44.64039885403877
ENSMUSG00000020910,79.96428172787141,79.2499162852997,76.43338170182685
ENSMUSG00000020911,60.739665885329465,77.98117349406556,95.70636603787625
ENSMUSG00000020912,0.0,0.0,29.969862707891505
ENSMUSG00000020914,98.4001190609071,98.5601071548164,98.50801800796219
ENSMUSG00000020917,98.97682032964988,99.3005171708152,98.21408639357071
ENSMUSG00000020918,91.40529076905905,93.2395728689958,93.06098150835287
ENSMUSG00000020919,59.51929158760279,60.233657030174506,52.84443948357331
ENSMUSG00000020921,76.70126874279123,81.05815381180935,77.52353313241805
ENSMUSG00000020922,93.80139152435167,95.35662462328385,94.78364400788777
ENSMUSG00000020923,94.69434832756633,90.27049149830711,94.39297540648138
ENSMUSG00000020925,93.76790564423113,90.24816757822674,90.78766231350225
ENSMUSG00000020926,60.959184432786394,55.86933065446292,58.84213267849835
ENSMUSG00000020928,50.22509952747703,0.0,17.691706663690145
ENSMUSG00000020929,97.76760799196339,98.12851136659597,97.2727610968486
ENSMUSG00000020930,37.2400193473974,52.706775309744394,50.16184842058266
ENSMUSG00000020932,23.35082040406295,18.394910146221676,26.881720430107524
ENSMUSG00000020935,95.23384306284184,97.62994381813446,96.14540313279012
ENSMUSG00000020936,93.7790676042713,92.12709751832422,92.57729657327826
ENSMUSG00000020937,61.260557353871334,69.9110763850132,76.65290024928377
ENSMUSG00000020940,22.163931986456824,37.396286787959966,25.255794917587526
ENSMUSG00000020941,47.73226178516948,56.42370800312535,47.87364661234513
ENSMUSG00000020945,0.0,0.0,9.908099862335826
ENSMUSG00000020946,86.36380548424303,91.46482122260669,89.90586747032779
ENSMUSG00000020948,69.24135878260222,64.47148119209733,68.1363247386241
ENSMUSG00000020949,98.9247311827957,98.2252483536109,98.27733750046508
ENSMUSG00000020950,48.54708486810284,33.869107415262114,34.81043271198423
ENSMUSG00000020952,90.10678275105109,88.91989433344494,91.17461026156192
ENSMUSG00000020953,41.09833686795401,56.03676005506567,57.32782676638018
ENSMUSG00000020954,79.42850764594263,84.58533318450719,81.240465825799
ENSMUSG00000020955,65.23421512817652,69.07392938199948,66.75968300033486
ENSMUSG00000020956,79.67407076682666,80.3772742493582,81.04699185176916
ENSMUSG00000020961,69.20787290248167,66.65178405327975,65.25281839491015
ENSMUSG00000020962,85.81686944227407,84.20210588979424,80.66748521040294
ENSMUSG00000020963,23.2094355768873,51.87706961342412,46.75745060832682
ENSMUSG00000020964,78.16720616140195,78.66577370986346,82.52781188376679
ENSMUSG00000020973,65.62116307623619,71.96487703240689,68.09167689846338
ENSMUSG00000020974,86.52379357815232,82.43851620344532,83.48774044722254
ENSMUSG00000020978,80.61911671689549,96.16772705287049,88.8864084533244
ENSMUSG00000020982,93.71581649737693,93.31398593593036,92.17174535848494
ENSMUSG00000020986,89.86121963016706,83.88957100866912,88.79711277300294
ENSMUSG00000020988,79.97544368791159,80.95397551810098,83.66261115451873
ENSMUSG00000020990,19.87945083156602,45.25802730959557,47.665290024928375
ENSMUSG00000020993,89.52264017561484,86.74703277895598,89.46683037541392
ENSMUSG00000020994,92.97912713472486,93.7790676042713,92.85262492093611
ENSMUSG00000021000,84.22070915652789,86.97399263310638,86.52751423149905
ENSMUSG00000021003,57.06366037876251,62.4511664248242,56.44603192320572
ENSMUSG00000021007,72.2067194999442,71.8309335119247,73.2559437437214
ENSMUSG00000021009,60.60200171150054,62.12746958365889,63.801763589686345
ENSMUSG00000021010,26.770100829705694,42.53078840644417,18.175391598764744
ENSMUSG00000021012,87.49116344830152,91.01834282099937,90.26677084496038
ENSMUSG00000021013,64.48636380548425,74.39446366782006,64.38218551177587
ENSMUSG00000021018,94.51575696692339,95.28965286304275,95.04408974215872
ENSMUSG00000021022,79.80429363396212,83.45797522044872,81.06559511850281
ENSMUSG00000021023,86.159169550173,78.1337202812814,81.4264984931354
ENSMUSG00000021024,98.36291252743982,98.45964951445474,98.51545931465566
ENSMUSG00000021025,92.17546601183167,80.02753283476578,85.18807902667709
ENSMUSG00000021027,60.21133311009413,71.64862149793504,72.15463035309
ENSMUSG00000021028,81.78368121442125,81.72787141422033,84.78996911857722
ENSMUSG00000021032,0.0,48.62893924173085,34.42348476392454
ENSMUSG00000021033,79.43966960598281,81.29627562599993,77.0844960375042
ENSMUSG00000021036,93.8981285113666,88.47713658518435,92.35777802582133
ENSMUSG00000021037,98.73497786211259,98.36663318078655,98.53406258138929
ENSMUSG00000021038,84.25791568999517,85.08390073296871,84.5034788108792
ENSMUSG00000021039,93.21724894891543,93.73069911076385,93.74186107080403
ENSMUSG00000021040,83.89701231536257,83.08963053912267,85.6866465751386
ENSMUSG00000021044,79.20154779179224,75.64832384566729,75.90132827324479
ENSMUSG00000021047,53.34672768538156,62.622316478773676,58.71190981136287
ENSMUSG00000021048,98.10990809986234,98.58615172824348,98.08014287308852
ENSMUSG00000021051,80.21356550210217,82.02924433530528,81.80972578784834
ENSMUSG00000021054,54.97265319790156,62.46976969155784,66.08252409123043
ENSMUSG00000021055,44.6441195073855,36.86795401272464,37.29210849425159
ENSMUSG00000021056,59.969490642556835,66.8713026007367,64.88075306023737
ENSMUSG00000021057,57.952896528630426,56.896230978159764,52.48725676228746
ENSMUSG00000021061,42.67217323361982,71.37329315027718,54.61919112996242
ENSMUSG00000021062,63.72735052275179,66.39133831900882,61.405662834393716
ENSMUSG00000021065,88.48829854522454,79.43222829928935,78.10023440116083
ENSMUSG00000021066,58.93886966551326,59.6569557614317,58.22078356959482
ENSMUSG00000021067,54.59314655653533,55.318673959147226,54.16155076831492
ENSMUSG00000021068,61.93399560962906,64.80633999330281,70.1529188525505
ENSMUSG00000021069,59.921122149049374,34.81415336533095,57.007850578561595
ENSMUSG00000021070,0.0,46.47840160732225,44.23856829259218
ENSMUSG00000021071,46.2440004464784,40.12724634445809,34.43836737731146
ENSMUSG00000021072,84.8122930386576,91.10019719462737,89.77564460319232
ENSMUSG00000021076,93.25445548238271,93.8720839379395,94.95479406183726
ENSMUSG00000021078,0.0,0.0,17.658220783569593
ENSMUSG00000021079,85.86151728243479,86.92934479294564,87.17118726048294
ENSMUSG00000021081,25.720876585928487,25.999925586933063,18.510250399970236
ENSMUSG00000021086,25.326487331175358,23.380585630836777,24.039141273207576
ENSMUSG00000021087,48.80753060237378,62.5441827584924,61.05220076645459
ENSMUSG00000021090,48.01131078617405,55.91025784127693,56.684153737396294
ENSMUSG00000021091,0.0,0.0,41.09833686795401
ENSMUSG00000021094,61.62518138185066,78.38672470885888,77.947687613945
ENSMUSG00000021095,62.58138929195967,40.982996614205454,59.36302414704022
ENSMUSG00000021096,86.91074152621199,85.8503553223946,86.077315176545
ENSMUSG00000021097,56.79577333779812,49.59258845853332,63.13204598727536
ENSMUSG00000021098,60.35271793726979,35.85965695576143,38.006473936823305
ENSMUSG00000021099,41.109498827994194,40.912304200617626,35.554563381329764
ENSMUSG00000021102,89.09476504074115,94.33344495293373,91.90385831752056
ENSMUSG00000021103,82.23760092272204,80.9837407448748,83.49518175391599
ENSMUSG00000021108,42.936339621237494,32.4961863303196,70.00781337202812
ENSMUSG00000021109,91.3866875023254,96.1044759459761,94.09160248539644
ENSMUSG00000021111,97.3918220039439,97.19834802991404,97.0569632027384
ENSMUSG00000021112,74.40562562786025,83.71470030137293,73.69870149198199
ENSMUSG00000021113,70.49149830710273,65.42396844885961,68.53443464672397
ENSMUSG00000021114,92.40242586598207,91.57272016966179,94.22926665922536
ENSMUSG00000021115,92.77077054730812,94.33716560628046,93.81999479108532
ENSMUSG00000021116,99.02890947650408,98.97682032964988,98.91728987610225
ENSMUSG00000021118,61.59541615507683,66.60341555977229,61.19358559363024
ENSMUSG00000021120,78.66205305651673,77.0584514640771,79.51780332626409
ENSMUSG00000021123,52.57655244260893,58.58540759757413,48.73311753543923
ENSMUSG00000021124,86.22986196376084,84.32488745023626,87.40558842132678
ENSMUSG00000021125,0.0,51.84730438665029,50.13952450050228
ENSMUSG00000021127,80.91304833128697,84.95739851917997,90.98857759422555
ENSMUSG00000021130,59.936004762436276,55.017301038062286,66.14205454477806
ENSMUSG00000021131,98.13967332663616,98.50429735461546,98.57871042155001
ENSMUSG00000021133,78.24906053502994,79.48431744614354,79.4768761394501
ENSMUSG00000021134,98.03177437958105,97.50716225769244,97.83830040555121
ENSMUSG00000021135,44.70364996093314,50.13208319380883,43.80325185102504
ENSMUSG00000021136,80.07590132827325,54.39967258250549,62.5181381850653
ENSMUSG00000021139,67.98377795140826,66.13833389143133,67.26569185548983
ENSMUSG00000021140,59.82438516203445,65.99694906425569,66.54388510622465
ENSMUSG00000021143,64.65379320608699,70.81147449492131,69.03672284853221
ENSMUSG00000021144,70.78170926814748,74.38702236112661,70.8226364549615
ENSMUSG00000021147,71.84209547196487,69.32693380957696,66.56620902630502
ENSMUSG00000021148,0.0,0.0,18.785578747628083
ENSMUSG00000021149,97.73784276518957,98.17315920675671,97.72296015180265
ENSMUSG00000021156,74.74048442906575,85.03925289280798,77.67980057298061
ENSMUSG00000021171,72.84295122223462,74.76280834914611,76.60825240912304
ENSMUSG00000021175,75.96457938013916,89.27335640138409,75.22416936414035
ENSMUSG00000021176,60.19645049670722,63.72735052275179,61.413104141087175
ENSMUSG00000021177,86.82888715258399,89.66774565613721,85.07645942627525
ENSMUSG00000021178,97.76016668526994,98.20292443353053,97.86434497897831
ENSMUSG00000021179,73.76939390556981,72.48576850094877,72.24020538006474
ENSMUSG00000021180,71.06819957584551,67.35498753581129,66.78572757376196
ENSMUSG00000021182,79.87126539420322,72.70156639505898,70.52498418722327
ENSMUSG00000021185,78.51322692264762,44.73341518770696,70.27942106633925
ENSMUSG00000021186,56.1893068422815,22.58808646798378,41.23600104178294
ENSMUSG00000021187,56.82181791122522,60.8252409123042,53.23510808497972
ENSMUSG00000021188,75.45112921829073,73.93682330617256,75.32462700450199
ENSMUSG00000021189,81.02466793168881,71.1054061093128,73.4977862112587
ENSMUSG00000021190,90.50489265915095,78.93738140417457,84.2095471964877
ENSMUSG00000021192,80.2172861554489,79.12713472485768,80.25077203556945
ENSMUSG00000021193,94.50087435353647,95.54637794396696,95.03664843546527
ENSMUSG00000021194,60.25226029690813,60.27830487033523,62.730215425828774
ENSMUSG00000021196,98.27733750046508,85.41503888082748,93.84231871116569
ENSMUSG00000021198,47.62064218476765,42.75774826059456,47.40112363731071
ENSMUSG00000021200,40.70022695985415,0.0,35.90058414257544
ENSMUSG00000021203,58.07195743572572,73.32291550396249,63.65293745581724
ENSMUSG00000021207,0.0,47.44949213081817,32.548275477173796
ENSMUSG00000021209,55.54935446664434,78.23789857498977,58.80492614503107
ENSMUSG00000021210,0.0,0.0,1.2501395245005023
ENSMUSG00000021211,0.0,0.0,30.501916136473568
ENSMUSG00000021213,0.0,15.60814078952264,55.828403467648926
ENSMUSG00000021214,22.58808646798378,55.41913159950887,73.7135841053689
ENSMUSG00000021215,82.33061725639023,81.93622800163709,81.91762473490346
ENSMUSG00000021216,37.22885738735722,31.73345239424043,30.09264426833352
ENSMUSG00000021217,48.260594560404805,40.13840830449827,51.132938944078575
ENSMUSG00000021218,99.16285299698627,99.37493023774975,99.41585742456375
ENSMUSG00000021219,23.566618298173157,29.32246902556089,40.83417048033635
ENSMUSG00000021221,44.46180749339584,16.09554637794397,46.53421140752316
ENSMUSG00000021222,89.12453026751498,89.36637273505228,91.58388212970198
ENSMUSG00000021223,0.0,0.0,28.54857312944153
ENSMUSG00000021224,68.27398891245304,76.95427317036871,74.21959296052387
ENSMUSG00000021226,61.29776388733862,83.42448934032815,69.12229787550694
ENSMUSG00000021228,54.961491237861374,24.89861219630167,35.435502474234475
ENSMUSG00000021234,51.72080217286156,53.97179744763181,57.245972392752165
ENSMUSG00000021235,89.1691781076757,84.80485173196413,86.70238493879525
ENSMUSG00000021236,61.785169475759936,63.939427763515276,54.37362800907839
ENSMUSG00000021238,72.93596755590282,62.99066116009971,70.81891580161476
ENSMUSG00000021239,36.845630092644264,56.193027495628236,34.98902407262715
ENSMUSG00000021240,82.68407932432935,79.16434125832497,77.44167875879005
ENSMUSG00000021241,82.89615656509282,85.82059009562079,84.29884287680916
ENSMUSG00000021242,98.54150388808274,96.11935855936302,98.23268966030435
ENSMUSG00000021243,94.22926665922536,93.75302303084422,96.10819659932284
ENSMUSG00000021244,80.67864717044313,81.61625181381851,80.14287308851435
ENSMUSG00000021245,77.50865051903114,70.32406890649997,69.6692339174759
ENSMUSG00000021248,97.0978903895524,96.91929902890948,97.79365256539049
ENSMUSG00000021250,0.0,64.1031365107713,64.15894631097221
ENSMUSG00000021252,91.91874093090748,93.48141533653309,93.94649700487405
ENSMUSG00000021253,31.13442720541727,44.88224132157607,46.93976262231648
ENSMUSG00000021254,67.60799196338877,67.40707668266548,69.00695762175837
ENSMUSG00000021255,94.21438404583846,54.87963686423336,99.29307586412173
ENSMUSG00000021256,0.0,30.710272723890313,13.96733266361573
ENSMUSG00000021257,65.78859247683894,66.30204263868735,62.235368530714
ENSMUSG00000021258,70.53242549391673,70.00409271868139,72.0876585928489
ENSMUSG00000021259,53.18673959147227,42.754027607247835,52.77374706998549
ENSMUSG00000021260,37.12095844030212,39.71797447631804,42.02477955128921
ENSMUSG00000021262,60.53130929791271,61.93399560962906,63.42597760166685
ENSMUSG00000021263,21.360270863563642,37.58231945529635,40.71883022658779
ENSMUSG00000021264,72.86899579566172,80.85351787773934,80.13543178182088
ENSMUSG00000021265,48.78148602894669,59.764854708486816,57.33526807307363
ENSMUSG00000021266,94.33716560628046,96.37980429363397,95.58358447743423
ENSMUSG00000021270,99.9739554265729,99.92558693306545,99.97023477322617
