gen_name,extra thymic aire-expressing cells
ENSG00000132688,41.12678855325914
ENSG00000132692,9.474364069952305
ENSG00000132694,48.827503974562795
ENSG00000132702,19.698926868044513
ENSG00000132704,61.446740858505564
ENSG00000132716,89.5170906200318
ENSG00000132718,60.43322734499205
ENSG00000132740,72.34697933227345
ENSG00000132744,61.590818759936404
ENSG00000132746,7.94912559618442
ENSG00000132749,47.45627980922099
ENSG00000132763,34.57372813990461
ENSG00000132768,62.69872813990462
ENSG00000132773,50.839626391096985
ENSG00000132780,87.36089030206678
ENSG00000132781,77.74741653418124
ENSG00000132792,82.76530206677265
ENSG00000132793,53.388314785373616
ENSG00000132801,13.150834658187598
ENSG00000132819,50.50178855325914
ENSG00000132821,35.98966613672496
ENSG00000132823,85.71641494435612
ENSG00000132824,94.41077106518283
ENSG00000132825,22.515898251192368
ENSG00000132837,31.56796502384738
ENSG00000132840,33.371422893481714
ENSG00000132842,90.1033386327504
ENSG00000132846,58.85830683624801
ENSG00000132849,55.027821939586644
ENSG00000132854,8.883147853736089
ENSG00000132855,13.42408585055644
ENSG00000132874,91.11685214626391
ENSG00000132879,65.2970985691574
ENSG00000132881,16.90182829888712
ENSG00000132906,62.38076311605724
ENSG00000132911,5.5594197138314785
ENSG00000132912,79.48628775834659
ENSG00000132915,55.181836248012715
ENSG00000132932,17.960055643879173
ENSG00000132938,19.982114467408586
ENSG00000132950,77.40461049284578
ENSG00000132952,70.56836248012719
ENSG00000132953,61.88394276629571
ENSG00000132963,95.05663751987281
ENSG00000132964,52.36983306836248
ENSG00000132965,96.72595389507154
ENSG00000132967,48.335651828298886
ENSG00000132970,17.875596184419713
ENSG00000132975,31.30465023847377
ENSG00000133019,3.239268680445151
ENSG00000133020,25.576311605723372
ENSG00000133026,46.76073131955485
ENSG00000133027,50.98867249602543
ENSG00000133028,74.21999205087441
ENSG00000133030,64.1891891891892
ENSG00000133048,68.75
ENSG00000133056,47.04391891891892
ENSG00000133059,70.64785373608903
ENSG00000133063,27.344992050874406
ENSG00000133065,24.224960254372018
ENSG00000133067,28.22933227344992
ENSG00000133069,57.735492845786965
ENSG00000133083,14.800278219395866
ENSG00000133101,49.76152623211447
ENSG00000133103,73.6337440381558
ENSG00000133104,80.77802066772655
ENSG00000133106,94.64427662957074
ENSG00000133111,32.054848966613676
ENSG00000133112,99.59260731319554
ENSG00000133114,75.01987281399046
ENSG00000133116,35.63195548489666
ENSG00000133119,39.82511923688394
ENSG00000133121,27.727543720190777
ENSG00000133131,91.39507154213037
ENSG00000133134,33.97754372019078
ENSG00000133138,88.35453100158982
ENSG00000133142,65.39149443561209
ENSG00000133193,79.0391494435612
ENSG00000133195,74.19018282988871
ENSG00000133216,16.111883942766294
ENSG00000133226,92.56756756756756
ENSG00000133243,58.142885532591414
ENSG00000133246,64.40779014308427
ENSG00000133247,45.83664546899841
ENSG00000133250,49.53298887122416
ENSG00000133256,60.835651828298886
ENSG00000133265,65.95786963434023
ENSG00000133275,77.99085850556439
ENSG00000133302,46.92965023847377
ENSG00000133313,97.262519872814
ENSG00000133315,40.99264705882353
ENSG00000133316,99.60751192368839
ENSG00000133317,7.3131955484896665
ENSG00000133318,88.61287758346582
ENSG00000133321,62.8577106518283
ENSG00000133392,76.7587440381558
ENSG00000133393,59.42468203497615
ENSG00000133398,86.66037360890301
ENSG00000133401,37.97694753577107
ENSG00000133422,66.04232909379968
ENSG00000133424,53.47277424483307
ENSG00000133454,47.3618839427663
ENSG00000133460,63.45886327503975
ENSG00000133466,45.682631160572335
ENSG00000133475,30.38056438791733
ENSG00000133477,56.91077106518283
ENSG00000133488,20.642885532591414
ENSG00000133519,22.565580286168522
ENSG00000133561,41.23112082670906
ENSG00000133574,85.28418124006359
ENSG00000133597,51.107909379968206
ENSG00000133606,88.52344992050874
ENSG00000133612,94.47535771065183
ENSG00000133619,48.102146263910974
ENSG00000133624,70.33982511923689
ENSG00000133627,54.5260333863275
ENSG00000133639,99.19515103338632
ENSG00000133640,36.60572337042925
ENSG00000133641,42.10055643879173
ENSG00000133657,59.49920508744037
ENSG00000133661,10.000993640699523
ENSG00000133665,17.358903020667725
ENSG00000133678,70.3149841017488
ENSG00000133687,57.884538950715424
ENSG00000133703,75.77007154213037
ENSG00000133704,70.84161367249602
ENSG00000133706,90.67965023847377
ENSG00000133710,43.63573131955485
ENSG00000133731,50.59618441971383
ENSG00000133739,44.42567567567568
ENSG00000133740,50.65580286168522
ENSG00000133742,42.671899841017485
ENSG00000133773,57.2585453100159
ENSG00000133789,97.00914149443561
ENSG00000133794,85.7114467408585
ENSG00000133805,91.12182034976153
ENSG00000133812,83.83843402225754
ENSG00000133816,77.21581875993641
ENSG00000133818,27.36983306836248
ENSG00000133835,90.1381160572337
ENSG00000133858,92.1850158982512
ENSG00000133863,9.55385532591415
ENSG00000133872,98.10711446740858
ENSG00000133874,23.757949125596184
ENSG00000133884,77.23072337042926
ENSG00000133895,45.310015898251194
ENSG00000133935,64.29352146263912
ENSG00000133937,28.755961844197138
ENSG00000133943,80.36069157392687
ENSG00000133958,21.065182829888712
ENSG00000133961,91.82233704292527
ENSG00000133962,30.842607313195547
ENSG00000133980,16.03239268680445
ENSG00000133983,68.8493640699523
ENSG00000133985,30.25139109697933
ENSG00000133997,69.00834658187598
ENSG00000134001,88.95568362480127
ENSG00000134013,52.54372019077902
ENSG00000134014,55.713434022257545
ENSG00000134028,96.87996820349761
ENSG00000134030,28.701311605723372
ENSG00000134042,15.108306836248012
ENSG00000134046,75.53159777424483
ENSG00000134049,69.81816375198729
ENSG00000134056,60.855524642289346
ENSG00000134057,86.96840222575517
ENSG00000134058,52.48410174880763
ENSG00000134061,81.02643084260731
ENSG00000134070,68.48668521462639
ENSG00000134072,47.86864069952305
ENSG00000134077,73.12698728139905
ENSG00000134086,82.27841812400636
ENSG00000134107,98.3058426073132
ENSG00000134108,96.04034181240063
ENSG00000134109,89.49224960254372
ENSG00000134115,50.64586645468998
ENSG00000134121,67.98986486486487
ENSG00000134138,58.75894276629571
ENSG00000134146,76.82829888712241
ENSG00000134152,80.23648648648648
ENSG00000134153,67.33406200317965
ENSG00000134160,21.70608108108108
ENSG00000134183,33.86327503974563
ENSG00000134184,89.78537360890301
ENSG00000134186,97.60035771065183
ENSG00000134198,28.865262321144673
ENSG00000134201,23.946740858505564
ENSG00000134202,66.05226550079492
ENSG00000134215,54.7197933227345
ENSG00000134216,18.019674085850557
ENSG00000134222,28.44793322734499
ENSG00000134242,61.734896661367245
ENSG00000134243,52.195945945945944
ENSG00000134245,82.99383942766295
ENSG00000134247,29.128577106518282
ENSG00000134248,88.22038950715422
ENSG00000134250,94.9572734499205
ENSG00000134253,27.111486486486484
ENSG00000134255,89.55683624801271
ENSG00000134256,58.49065977742448
ENSG00000134262,74.13056438791733
ENSG00000134265,81.25993640699522
ENSG00000134278,52.19097774244833
ENSG00000134283,93.72515898251193
ENSG00000134285,64.3233306836248
ENSG00000134287,87.25655802861685
ENSG00000134291,37.52484101748807
ENSG00000134294,95.27523847376789
ENSG00000134297,69.42567567567568
ENSG00000134308,96.99920508744037
ENSG00000134313,93.17865659777425
ENSG00000134317,41.772655007949126
ENSG00000134318,58.75397456279809
ENSG00000134321,47.813990461049286
ENSG00000134324,84.32531796502386
ENSG00000134326,44.72376788553259
ENSG00000134330,82.88950715421304
ENSG00000134333,98.84240858505564
ENSG00000134339,56.05624006359301
ENSG00000134343,34.03219395866455
ENSG00000134352,95.98569157392687
ENSG00000134363,6.851152623211447
ENSG00000134369,97.45627980922097
ENSG00000134371,83.78378378378379
ENSG00000134375,80.44515103338632
ENSG00000134376,34.98112082670906
ENSG00000134398,45.11128775834658
ENSG00000134419,96.54213036565977
ENSG00000134440,88.5731319554849
ENSG00000134444,81.09101748807632
ENSG00000134452,96.14964228934817
ENSG00000134453,88.11108903020668
ENSG00000134460,67.86565977742448
ENSG00000134461,30.738275039745627
ENSG00000134463,16.469594594594593
ENSG00000134470,64.17925278219397
ENSG00000134480,78.17965023847377
ENSG00000134489,19.708863275039747
ENSG00000134490,50.56140699523053
ENSG00000134504,38.02166136724961
ENSG00000134508,10.428259141494435
ENSG00000134516,93.28298887122418
ENSG00000134531,42.378775834658185
ENSG00000134532,31.34936406995231
ENSG00000134533,25.54650238473768
ENSG00000134539,86.08903020667726
ENSG00000134545,37.36585850556439
ENSG00000134548,18.839427662957075
ENSG00000134551,26.41593799682035
ENSG00000134569,28.17468203497615
ENSG00000134571,31.264904610492845
ENSG00000134574,84.35512718600954
ENSG00000134575,91.33545310015899
ENSG00000134588,15.058624801271861
ENSG00000134590,55.12718600953895
ENSG00000134594,38.995429252782195
ENSG00000134595,7.59141494435612
ENSG00000134597,47.90341812400636
ENSG00000134602,52.44932432432432
ENSG00000134627,48.380365659777425
ENSG00000134640,7.203895071542131
ENSG00000134644,93.65560413354531
ENSG00000134668,28.38831478537361
ENSG00000134684,77.72754372019078
ENSG00000134686,79.41176470588235
ENSG00000134690,31.24006359300477
ENSG00000134697,78.86029411764706
ENSG00000134698,60.52265500794912
ENSG00000134709,29.406796502384736
ENSG00000134717,89.86983306836248
ENSG00000134744,90.09340222575517
ENSG00000134748,75.75516693163752
ENSG00000134755,68.65560413354531
ENSG00000134757,49.741653418124
ENSG00000134758,79.53596979332274
ENSG00000134759,82.00516693163752
ENSG00000134762,27.379769475357712
ENSG00000134769,44.713831478537365
ENSG00000134775,32.11943561208267
ENSG00000134779,78.90003974562798
ENSG00000134780,49.52802066772655
ENSG00000134802,82.79014308426073
ENSG00000134809,69.57472178060414
ENSG00000134815,55.14705882352941
ENSG00000134824,66.22615262321145
ENSG00000134825,81.28477742448331
ENSG00000134830,72.06379173290938
ENSG00000134851,91.29570747217805
ENSG00000134852,66.07213831478538
ENSG00000134853,48.26112877583466
ENSG00000134864,48.84737678855326
ENSG00000134871,35.3189586645469
ENSG00000134873,39.63135930047695
ENSG00000134874,58.92289348171701
ENSG00000134882,80.76808426073131
ENSG00000134884,96.62658982511924
ENSG00000134897,78.70131160572336
ENSG00000134899,83.0087440381558
ENSG00000134900,80.1768680445151
ENSG00000134901,16.28577106518283
ENSG00000134905,75.48191573926869
ENSG00000134909,59.34022257551669
ENSG00000134910,83.68441971383149
ENSG00000134917,15.43620826709062
ENSG00000134954,60.19475357710652
ENSG00000134955,87.0777027027027
ENSG00000134962,17.845786963434023
ENSG00000134970,84.84697933227345
ENSG00000134982,89.14944356120826
ENSG00000134986,71.5470985691574
ENSG00000134987,67.19992050874404
ENSG00000134996,95.34976152623211
ENSG00000135002,62.18203497615262
ENSG00000135018,82.01510333863276
ENSG00000135040,61.31259936406995
ENSG00000135045,8.644674085850557
ENSG00000135046,95.87639109697933
ENSG00000135047,93.04451510333863
ENSG00000135048,54.615461049284576
ENSG00000135049,67.74642289348172
ENSG00000135052,32.94912559618442
ENSG00000135063,16.93660572337043
ENSG00000135069,21.944554848966614
ENSG00000135070,63.796701112877585
ENSG00000135074,98.51450715421304
ENSG00000135077,87.97197933227345
ENSG00000135083,41.14666136724961
ENSG00000135090,97.52086645468998
ENSG00000135093,41.842209856915744
ENSG00000135094,43.15878378378378
ENSG00000135097,17.2843799682035
ENSG00000135100,26.410969793322735
ENSG00000135108,65.45111287758345
ENSG00000135111,26.718998410174883
ENSG00000135114,41.792527821939586
ENSG00000135116,45.369634340222575
ENSG00000135119,64.10472972972973
ENSG00000135124,92.22476152623211
ENSG00000135127,59.68799682034977
ENSG00000135144,23.81756756756757
ENSG00000135148,97.19793322734499
ENSG00000135164,91.21621621621621
ENSG00000135185,76.41096979332274
ENSG00000135205,54.45647853736089
ENSG00000135211,61.97337042925278
ENSG00000135218,49.91554054054054
ENSG00000135241,63.309817170111295
ENSG00000135245,57.21879968203497
ENSG00000135249,50.52662957074722
ENSG00000135250,88.77682829888712
ENSG00000135253,66.2112480127186
ENSG00000135269,93.67547694753577
ENSG00000135272,59.10174880763116
ENSG00000135297,87.0131160572337
ENSG00000135298,20.687599364069953
ENSG00000135299,59.46442766295708
ENSG00000135314,44.28656597774245
ENSG00000135315,63.150834658187605
ENSG00000135316,92.7762321144674
ENSG00000135317,91.01748807631161
ENSG00000135318,42.537758346581874
ENSG00000135324,33.99741653418124
ENSG00000135333,18.40222575516693
ENSG00000135334,90.51073131955485
ENSG00000135336,68.25814785373609
ENSG00000135338,20.59320349761526
ENSG00000135341,79.89368044515103
ENSG00000135346,24.59260731319555
ENSG00000135355,16.87201907790143
ENSG00000135362,43.01470588235294
ENSG00000135363,43.03954689984102
ENSG00000135365,84.03716216216216
ENSG00000135372,68.2631160572337
ENSG00000135373,64.84996025437202
ENSG00000135374,21.850158982511925
ENSG00000135378,60.482909379968206
ENSG00000135387,89.00536565977742
ENSG00000135390,96.62162162162163
ENSG00000135392,66.97635135135135
ENSG00000135404,98.5641891891892
ENSG00000135406,44.4008346581876
ENSG00000135407,42.393680445151034
ENSG00000135414,51.5947933227345
ENSG00000135423,35.338831478537365
ENSG00000135424,39.566772655007945
ENSG00000135426,65.84856915739269
ENSG00000135436,34.85194753577107
ENSG00000135437,47.08863275039746
ENSG00000135439,31.980325914149443
ENSG00000135441,88.59300476947536
ENSG00000135446,95.20071542130366
ENSG00000135451,51.18740063593005
ENSG00000135452,79.89864864864865
ENSG00000135454,34.50417329093799
ENSG00000135457,91.8918918918919
ENSG00000135469,44.67905405405405
ENSG00000135472,32.983903020667725
ENSG00000135473,69.79332273449921
ENSG00000135476,48.449920508744036
ENSG00000135480,38.11605723370429
ENSG00000135482,60.08048489666137
ENSG00000135486,99.22992845786963
ENSG00000135502,13.175675675675674
ENSG00000135503,40.62003179650239
ENSG00000135506,97.41156597774246
ENSG00000135517,2.9461446740858506
ENSG00000135519,64.55683624801271
ENSG00000135521,82.49205087440382
ENSG00000135525,31.935612082670907
ENSG00000135535,96.42289348171701
ENSG00000135537,47.565580286168526
ENSG00000135540,57.944157392686805
ENSG00000135541,65.49085850556439
ENSG00000135549,61.595786963434016
ENSG00000135587,67.75139109697933
ENSG00000135596,97.64507154213037
ENSG00000135597,63.245230524642295
ENSG00000135604,83.54531001589825
ENSG00000135605,37.58445945945946
ENSG00000135617,35.24443561208267
ENSG00000135622,42.4483306836248
ENSG00000135624,92.85075516693165
ENSG00000135625,23.767885532591414
ENSG00000135631,28.07034976152623
ENSG00000135632,38.60294117647059
ENSG00000135636,39.715818759936404
ENSG00000135637,44.01828298887123
ENSG00000135638,55.390500794912555
ENSG00000135643,13.692368839427663
ENSG00000135655,92.88553259141494
ENSG00000135677,89.35313990461049
ENSG00000135678,82.67587440381558
ENSG00000135679,89.47734499205087
ENSG00000135686,80.20170906200318
ENSG00000135698,61.362281399046104
ENSG00000135702,58.162758346581874
ENSG00000135709,65.9181240063593
ENSG00000135720,66.49443561208267
ENSG00000135722,51.848171701112875
ENSG00000135723,73.75794912559618
ENSG00000135736,23.95170906200318
ENSG00000135740,20.26033386327504
ENSG00000135747,55.27126391096979
ENSG00000135749,65.93799682034977
ENSG00000135750,5.211645468998411
ENSG00000135763,32.730524642289346
ENSG00000135766,73.12201907790143
ENSG00000135775,67.5129173290938
ENSG00000135776,52.52384737678856
ENSG00000135778,60.443163751987285
ENSG00000135801,69.3064387917329
ENSG00000135821,98.51947535771065
ENSG00000135823,64.66116852146264
ENSG00000135824,9.514109697933227
ENSG00000135828,62.23171701112877
ENSG00000135829,90.25238473767885
ENSG00000135835,33.192567567567565
ENSG00000135837,97.58048489666137
ENSG00000135838,90.19773449920508
ENSG00000135842,95.32988871224165
ENSG00000135845,72.7195945945946
ENSG00000135862,20.64785373608903
ENSG00000135870,86.07412559618442
ENSG00000135898,27.260532591414943
ENSG00000135899,96.99423688394276
ENSG00000135900,63.21542130365659
ENSG00000135902,6.92070747217806
ENSG00000135903,34.68799682034976
ENSG00000135905,97.7195945945946
ENSG00000135912,59.71283783783784
ENSG00000135913,73.16673290937997
ENSG00000135914,24.24483306836248
ENSG00000135916,81.13573131955485
ENSG00000135917,71.16454689984101
ENSG00000135919,66.87201907790143
ENSG00000135924,68.99841017488076
ENSG00000135925,29.734697933227345
ENSG00000135926,94.80822734499205
ENSG00000135929,67.70667726550079
ENSG00000135930,88.05147058823529
ENSG00000135931,49.71681240063593
ENSG00000135932,79.17825914149444
ENSG00000135940,89.73569157392687
ENSG00000135945,80.00298092209857
ENSG00000135951,33.87321144674086
ENSG00000135953,80.16693163751988
ENSG00000135956,82.57651033386327
ENSG00000135966,51.54511128775835
ENSG00000135968,91.95647853736088
ENSG00000135972,56.56796502384738
ENSG00000135973,18.223370429252782
ENSG00000135974,46.91971383147854
ENSG00000135976,83.55027821939586
ENSG00000135999,41.09201112877584
ENSG00000136002,50.2285373608903
ENSG00000136003,96.56697138314784
ENSG00000136010,28.845389507154213
ENSG00000136011,37.12738473767885
ENSG00000136014,11.918720190779014
ENSG00000136021,74.91554054054053
ENSG00000136026,30.0775039745628
ENSG00000136040,97.2029014308426
ENSG00000136044,69.55981717011129
ENSG00000136045,84.97615262321145
ENSG00000136048,89.27364864864865
ENSG00000136051,85.02086645468998
ENSG00000136052,80.85751192368839
ENSG00000136059,54.814189189189186
ENSG00000136068,61.99324324324324
ENSG00000136098,57.4870826709062
ENSG00000136099,20.126192368839426
ENSG00000136100,82.96899841017488
ENSG00000136104,94.48529411764706
ENSG00000136108,72.80405405405406
ENSG00000136111,97.63513513513513
ENSG00000136122,51.763712241653415
ENSG00000136141,74.57273449920508
ENSG00000136143,72.32710651828299
ENSG00000136144,55.211645468998405
ENSG00000136146,77.25556438791733
ENSG00000136147,78.09022257551669
ENSG00000136149,0.6160572337042926
ENSG00000136152,70.97078696343402
ENSG00000136153,61.173489666136724
ENSG00000136156,99.20011923688395
ENSG00000136158,48.47972972972973
ENSG00000136159,27.84678060413355
ENSG00000136160,21.61168521462639
ENSG00000136161,59.36009538950715
ENSG00000136167,99.69693958664547
ENSG00000136169,78.84538950715422
ENSG00000136193,76.71403020667726
ENSG00000136197,51.063195548489674
ENSG00000136205,88.82154213036566
ENSG00000136206,48.320747217806044
ENSG00000136213,89.43263116057234
ENSG00000136231,53.78577106518283
ENSG00000136235,92.0260333863275
ENSG00000136237,8.773847376788552
ENSG00000136238,98.77782193958664
ENSG00000136240,88.77186009538951
ENSG00000136243,72.11347376788552
ENSG00000136244,56.78159777424483
ENSG00000136247,72.68978537360891
ENSG00000136250,96.87003179650239
ENSG00000136261,86.68024642289348
ENSG00000136267,30.8277027027027
ENSG00000136270,83.8185612082671
ENSG00000136271,82.3231319554849
ENSG00000136273,57.16911764705882
ENSG00000136279,98.41514308426073
ENSG00000136280,85.15500794912559
ENSG00000136286,94.45548489666137
ENSG00000136295,89.61645468998411
ENSG00000136305,42.14527027027027
ENSG00000136319,65.1033386327504
ENSG00000136327,35.02086645468999
ENSG00000136352,16.37023052464229
ENSG00000136367,46.16951510333863
ENSG00000136371,66.49940381558028
ENSG00000136378,41.852146263910974
ENSG00000136379,40.32193958664546
ENSG00000136381,88.62778219395867
ENSG00000136383,17.160174880763115
ENSG00000136404,84.99602543720191
ENSG00000136425,43.48171701112877
ENSG00000136436,84.74761526232115
ENSG00000136444,64.1295707472178
ENSG00000136448,74.2498012718601
ENSG00000136449,44.83803656597774
ENSG00000136450,92.72158187599364
ENSG00000136451,84.69793322734499
ENSG00000136457,6.423887122416534
ENSG00000136463,43.39725755166931
ENSG00000136478,61.80445151033387
ENSG00000136485,93.71025437201908
ENSG00000136490,93.48668521462639
ENSG00000136492,68.55127186009538
ENSG00000136504,88.28994435612083
ENSG00000136514,36.054252782193956
ENSG00000136518,69.97217806041336
ENSG00000136521,86.90878378378379
ENSG00000136522,60.438195548489674
ENSG00000136527,92.09558823529412
ENSG00000136531,84.59856915739269
ENSG00000136535,51.0731319554849
ENSG00000136536,91.65838632750398
ENSG00000136541,30.787957074721778
ENSG00000136542,22.322138314785374
ENSG00000136546,36.58585055643879
ENSG00000136560,96.08505564387917
ENSG00000136573,51.634538950715424
ENSG00000136574,22.267488076311608
ENSG00000136603,91.61864069952306
ENSG00000136628,85.58724165341812
ENSG00000136630,84.80226550079492
ENSG00000136631,79.40182829888712
ENSG00000136634,18.630763116057235
ENSG00000136636,44.907591414944356
ENSG00000136643,66.26093004769476
ENSG00000136682,73.54928457869634
ENSG00000136688,2.802066772655008
ENSG00000136689,98.75298092209857
ENSG00000136698,15.65480922098569
ENSG00000136699,66.06220190779014
ENSG00000136709,92.0558426073132
ENSG00000136710,92.70667726550079
ENSG00000136715,54.43163751987281
ENSG00000136717,52.67786168521462
ENSG00000136718,79.35711446740858
ENSG00000136720,71.90480922098568
ENSG00000136731,82.06478537360891
ENSG00000136732,64.08982511923689
ENSG00000136738,51.947535771065176
ENSG00000136750,24.110691573926868
ENSG00000136754,91.68322734499205
ENSG00000136758,92.1899841017488
ENSG00000136770,73.95667726550079
ENSG00000136783,81.61267885532591
ENSG00000136802,41.83227344992051
ENSG00000136807,73.22635135135135
ENSG00000136810,97.9481319554849
ENSG00000136811,75.02980922098568
ENSG00000136813,89.05504769475357
ENSG00000136816,45.106319554848966
ENSG00000136819,87.35095389507154
ENSG00000136824,61.94852941176471
ENSG00000136826,92.84578696343402
ENSG00000136827,78.77086645468998
ENSG00000136828,49.09578696343402
ENSG00000136830,39.99900635930047
ENSG00000136834,15.3318759936407
ENSG00000136840,37.57452305246423
ENSG00000136842,30.445151033386324
ENSG00000136848,37.63910969793323
ENSG00000136854,47.982909379968206
ENSG00000136856,42.82094594594595
ENSG00000136859,9.424682034976152
ENSG00000136861,70.74721780604133
ENSG00000136866,29.744634340222575
ENSG00000136867,94.94236883942766
ENSG00000136868,77.62321144674085
ENSG00000136869,93.26808426073131
ENSG00000136870,30.80782988871224
ENSG00000136872,5.991653418124007
ENSG00000136874,84.45945945945947
ENSG00000136875,81.31955484896662
ENSG00000136877,86.0989666136725
ENSG00000136878,65.58525437201908
ENSG00000136881,6.210254372019078
ENSG00000136883,10.870429252782193
ENSG00000136888,97.05882352941177
ENSG00000136891,70.98072337042926
ENSG00000136895,38.74701907790143
ENSG00000136897,56.55306041335453
ENSG00000136908,80.74324324324324
ENSG00000136925,50.31796502384738
ENSG00000136928,72.6599761526232
ENSG00000136929,18.99344197138315
ENSG00000136930,90.0387519872814
ENSG00000136931,28.06538155802862
ENSG00000136932,49.62241653418124
ENSG00000136933,79.62539745627981
ENSG00000136935,63.51351351351351
ENSG00000136936,64.83505564387917
ENSG00000136937,87.54471383147853
ENSG00000136938,90.60015898251193
ENSG00000136940,56.92070747217806
ENSG00000136942,98.47972972972973
ENSG00000136943,33.9527027027027
ENSG00000136944,26.694157392686808
ENSG00000136950,79.57074721780603
ENSG00000136960,98.76788553259142
ENSG00000136982,16.698131955484897
ENSG00000136986,93.38732114467409
ENSG00000136997,46.939586645469
ENSG00000137033,12.067766295707472
ENSG00000137038,73.01768680445151
ENSG00000137040,57.4224960254372
ENSG00000137054,45.00695548489666
ENSG00000137055,75.16891891891892
ENSG00000137070,73.41514308426073
ENSG00000137073,61.14864864864865
ENSG00000137074,90.2672893481717
ENSG00000137075,75.21860095389508
ENSG00000137076,95.31995230524643
ENSG00000137078,32.720588235294116
ENSG00000137090,10.323926868044515
ENSG00000137094,40.69455484896661
ENSG00000137098,24.85592209856916
ENSG00000137100,73.77285373608903
ENSG00000137101,83.57511923688395
ENSG00000137103,69.97714626391097
ENSG00000137106,92.16017488076311
ENSG00000137124,56.48847376788553
ENSG00000137133,57.86466613672496
ENSG00000137135,31.751788553259143
ENSG00000137142,38.657591414944356
ENSG00000137145,56.36923688394276
ENSG00000137154,99.4435612082671
ENSG00000137161,93.99841017488076
ENSG00000137166,69.6939586645469
ENSG00000137168,57.00516693163752
ENSG00000137171,56.8064387917329
ENSG00000137177,39.611486486486484
ENSG00000137185,57.675874403815584
ENSG00000137193,71.19435612082671
ENSG00000137198,40.9827106518283
ENSG00000137200,74.96025437201908
ENSG00000137203,25.501788553259143
ENSG00000137204,4.92845786963434
ENSG00000137207,85.73628775834659
ENSG00000137210,91.38513513513513
ENSG00000137216,42.945151033386324
ENSG00000137218,27.742448330683622
ENSG00000137221,67.16017488076311
ENSG00000137225,11.098966613672497
ENSG00000137261,43.69534976152623
ENSG00000137265,90.61009538950715
ENSG00000137266,93.06935612082671
ENSG00000137267,45.9956279809221
ENSG00000137269,42.383744038155804
ENSG00000137270,17.61724960254372
ENSG00000137273,25.506756756756754
ENSG00000137274,69.6293720190779
ENSG00000137275,67.42845786963434
ENSG00000137285,45.56339427662957
ENSG00000137288,46.06518282988871
ENSG00000137309,94.08783783783784
ENSG00000137310,44.912559618441975
ENSG00000137312,96.34837042925278
ENSG00000137331,96.63155802861685
ENSG00000137337,60.40838632750397
ENSG00000137338,18.064387917329093
ENSG00000137343,32.924284578696344
ENSG00000137364,81.01152623211448
ENSG00000137392,22.456279809220987
ENSG00000137393,97.1631558028617
ENSG00000137404,76.88294912559618
ENSG00000137409,92.15023847376789
ENSG00000137411,43.814586645469
ENSG00000137413,70.92110492845786
ENSG00000137414,39.015302066772655
ENSG00000137434,5.226550079491256
ENSG00000137449,74.20508744038156
ENSG00000137460,32.39268680445151
ENSG00000137462,89.6462639109698
ENSG00000137474,47.06379173290938
ENSG00000137478,94.70886327503975
ENSG00000137486,90.27722575516694
ENSG00000137491,93.99344197138315
ENSG00000137492,71.49741653418124
ENSG00000137494,57.770270270270274
ENSG00000137496,87.09757551669315
ENSG00000137497,91.28080286168522
ENSG00000137500,87.1422893481717
ENSG00000137501,89.04014308426073
ENSG00000137502,88.72217806041336
ENSG00000137504,80.08744038155803
ENSG00000137507,15.242448330683626
ENSG00000137509,95.88135930047694
ENSG00000137513,34.82710651828299
ENSG00000137522,59.1464626391097
ENSG00000137547,83.04848966613673
ENSG00000137561,27.315182829888712
ENSG00000137563,61.297694753577105
ENSG00000137571,92.73648648648648
ENSG00000137573,36.486486486486484
ENSG00000137574,56.86605723370429
ENSG00000137575,98.07233704292527
ENSG00000137601,70.07154213036566
ENSG00000137628,48.87718600953895
ENSG00000137642,82.11446740858506
ENSG00000137648,49.01132750397456
ENSG00000137656,50.97873608903021
ENSG00000137672,40.31200317965024
ENSG00000137673,55.092408585055644
ENSG00000137674,38.89606518282989
ENSG00000137675,3.3982511923688397
ENSG00000137691,13.478736089030207
ENSG00000137692,85.59717806041336
ENSG00000137693,46.46263910969793
ENSG00000137699,8.89308426073132
ENSG00000137700,63.876192368839426
ENSG00000137709,22.704689984101748
ENSG00000137710,83.09320349761526
ENSG00000137713,64.96422893481717
ENSG00000137714,74.13553259141494
ENSG00000137720,53.616852146263916
ENSG00000137726,57.904411764705884
ENSG00000137727,29.004372019077902
ENSG00000137731,41.41494435612083
ENSG00000137745,49.48330683624801
ENSG00000137747,51.371224165341815
ENSG00000137752,90.92806041335453
ENSG00000137757,36.65043720190779
ENSG00000137760,25.462042925278222
ENSG00000137764,53.34856915739269
ENSG00000137766,38.647655007949126
ENSG00000137767,86.77464228934817
ENSG00000137770,70.11128775834659
ENSG00000137776,92.63712241653418
ENSG00000137801,58.3664546899841
ENSG00000137802,54.10870429252782
ENSG00000137804,61.546104928457865
ENSG00000137806,47.85373608903021
ENSG00000137807,35.07054848966614
ENSG00000137809,44.887718600953896
ENSG00000137812,45.016891891891895
ENSG00000137814,63.15580286168522
ENSG00000137815,73.47476152623211
ENSG00000137817,87.89248807631161
ENSG00000137818,99.49821144674085
ENSG00000137819,39.050079491255964
ENSG00000137821,57.50695548489666
ENSG00000137822,60.800874403815584
ENSG00000137824,62.15222575516693
ENSG00000137825,23.350556438791735
ENSG00000137831,51.76868044515104
ENSG00000137834,47.72953100158983
ENSG00000137841,88.97555643879174
ENSG00000137842,64.97913354531002
