gen_name,fibroblast,mouse embryonic stem cell
ENSMUSG00000010048,72.32746390720187,86.47250271217558
ENSMUSG00000010051,63.55670533255445,70.16606859717933
ENSMUSG00000010054,75.92005340899608,76.85053826253859
ENSMUSG00000010057,66.21880998080614,71.11324376199616
ENSMUSG00000010064,0.0,44.25853292163899
ENSMUSG00000010066,19.71125761495452,23.704414587332053
ENSMUSG00000010067,90.79946591003922,80.03838771593091
ENSMUSG00000010080,40.106817992155555,6.638571309354919
ENSMUSG00000010095,95.32671284319453,96.52424267712593
ENSMUSG00000010097,82.804806809647,89.59359092047066
ENSMUSG00000010110,85.69640323792038,80.56413252107151
ENSMUSG00000010122,6.292247350413086,35.38763247934574
ENSMUSG00000010136,0.0,26.77125928398565
ENSMUSG00000010142,0.0,37.44888592172244
ENSMUSG00000010154,49.34490528248352,58.27839439205541
ENSMUSG00000010175,40.82450137695068,39.38496202954185
ENSMUSG00000010205,71.90603354752567,82.66711174163397
ENSMUSG00000010277,80.93549194692481,92.4392889927397
ENSMUSG00000010290,63.9197196027706,66.37736793791204
ENSMUSG00000010307,55.92923308019695,50.92631227572394
ENSMUSG00000010311,48.030543269631984,30.180255361762498
ENSMUSG00000010342,27.146791287657514,60.19778018860051
ENSMUSG00000010358,81.79921555537011,67.00325461069849
ENSMUSG00000010362,58.21580572477677,82.87991321038137
ENSMUSG00000010376,97.5173161979471,95.34340315446883
ENSMUSG00000010392,81.49878995243262,68.1632312442627
ENSMUSG00000010406,88.65893348910957,79.74630726863056
ENSMUSG00000010453,68.48451973629308,73.86297254443795
ENSMUSG00000010461,57.097554869398316,33.88550446465827
ENSMUSG00000010476,56.50922139697906,29.208044730034217
ENSMUSG00000010505,8.95852457648335,7.806893098556287
ENSMUSG00000010517,88.10815321705749,91.97613285487775
ENSMUSG00000010538,55.62463489944087,61.44120837853626
ENSMUSG00000010554,75.83660185262455,84.53642660435618
ENSMUSG00000010592,0.0,59.76383209546859
ENSMUSG00000010601,49.2072102144705,26.070266210464826
ENSMUSG00000010607,83.6852207293666,84.18593006759576
ENSMUSG00000010608,94.85103897187682,99.12375865809896
ENSMUSG00000010609,68.88925978469499,65.74313610948845
ENSMUSG00000010651,53.8930151047317,54.281064841859305
ENSMUSG00000010660,74.43878828340148,58.00717683384795
ENSMUSG00000010663,90.7160143536677,82.43761996161228
ENSMUSG00000010721,65.84745055495284,64.00317115914211
ENSMUSG00000010751,74.00901276808813,66.23132771426187
ENSMUSG00000010755,88.24167570725194,92.77309521822582
ENSMUSG00000010760,31.185846616039388,77.6433280480681
ENSMUSG00000010797,53.60927981306851,0.0
ENSMUSG00000010825,8.194942835683886,19.298172410915463
ENSMUSG00000010830,96.03187849453391,72.8865893348911
ENSMUSG00000010911,79.58774931152466,80.8478678127347
ENSMUSG00000010914,78.80330468163231,87.44471334390387
ENSMUSG00000010936,67.8461153300509,77.56822164733373
ENSMUSG00000011008,41.95944254360344,29.696236334807647
ENSMUSG00000011034,0.0,53.45072185596261
ENSMUSG00000011096,84.77009096219645,70.29124593173663
ENSMUSG00000011114,94.73420679295668,95.05132270716848
ENSMUSG00000011148,55.45355920887924,55.43686889760494
ENSMUSG00000011154,34.00650922139698,37.73679379120421
ENSMUSG00000011158,70.23700242009512,69.58608028039723
ENSMUSG00000011171,5.68722356671952,22.377534841024787
ENSMUSG00000011179,92.92748059751315,97.80939664524743
ENSMUSG00000011254,91.59225569556872,86.39322373362263
ENSMUSG00000011256,92.71885170658433,79.73378953517482
ENSMUSG00000011257,86.83134440457314,90.94133355587081
ENSMUSG00000011263,28.08144871901861,39.860635900859556
ENSMUSG00000011267,46.432445965117246,84.26103646833013
ENSMUSG00000011305,18.751564716681965,45.31002253192022
ENSMUSG00000011306,78.59050321288493,87.32370858716514
ENSMUSG00000011349,0.0,25.085537845280815
ENSMUSG00000011382,80.15104731703246,85.27497287824418
ENSMUSG00000011427,54.58566302261537,56.16707001585579
ENSMUSG00000011463,38.57548193273805,18.943503296336477
ENSMUSG00000011486,0.0,37.891179170491526
ENSMUSG00000011589,61.58724860218643,63.35642159726279
ENSMUSG00000011658,54.39789702077944,58.403571726612704
ENSMUSG00000011751,25.70307936243011,54.4938663106067
ENSMUSG00000011752,98.66894767587415,99.54936159559375
ENSMUSG00000011831,77.26362346657764,83.09688725694734
ENSMUSG00000011832,61.24509722106317,56.32980055078028
ENSMUSG00000011837,81.29850621714095,75.14395393474088
ENSMUSG00000011877,68.92264040724359,70.14103313026789
ENSMUSG00000011884,86.00517399649503,92.33914712509387
ENSMUSG00000011958,93.09021113243762,82.52941667362096
ENSMUSG00000011960,80.16773762830677,92.66043561712426
ENSMUSG00000012017,66.16456646916465,22.97004089126262
ENSMUSG00000012076,94.34198447801052,97.65083868814153
ENSMUSG00000012114,86.9815572060419,81.9953267128432
ENSMUSG00000012117,75.15647166819662,63.79036969039472
ENSMUSG00000012123,45.95677209379955,66.43578402737211
ENSMUSG00000012126,64.2368355169824,67.14512225653009
ENSMUSG00000012187,27.41800884586498,5.528665609613619
ENSMUSG00000012282,26.19961612284069,30.242844029041144
ENSMUSG00000012296,73.31219227238589,74.20512392556121
ENSMUSG00000012350,25.557039138779935,46.27806058582993
ENSMUSG00000012396,72.6570975548694,98.00133522490194
ENSMUSG00000012405,99.2781440373863,99.48260035049654
ENSMUSG00000012422,98.20996411583076,93.13610948844196
ENSMUSG00000012428,20.170241174997912,43.99983309688726
ENSMUSG00000012429,78.44029041141617,77.309521822582
ENSMUSG00000012443,67.33288825836603,87.9495952599516
ENSMUSG00000012483,85.53784528081448,93.18618042226487
ENSMUSG00000012519,75.54869398314278,20.937995493615954
ENSMUSG00000012535,88.01635650504882,94.09162980889593
ENSMUSG00000012609,59.267295335058,66.41074856046065
ENSMUSG00000012640,62.442627054994574,59.818075607110075
ENSMUSG00000012705,22.97004089126262,33.53918050571643
ENSMUSG00000012777,27.34707502294918,27.622465158975213
ENSMUSG00000012819,39.26812985062171,19.690394725861637
ENSMUSG00000012848,99.10706834682466,99.62446799632814
ENSMUSG00000012889,59.455061336893934,24.88525410998915
ENSMUSG00000013033,76.43328048068096,79.11624801802553
ENSMUSG00000013076,92.34331970291247,82.93832929984144
ENSMUSG00000013089,66.73203705249104,96.74121672369189
ENSMUSG00000013091,33.67687557372945,16.590169406659435
ENSMUSG00000013150,67.52482683802053,69.026954852708
ENSMUSG00000013155,61.82508553784528,69.00191938579654
ENSMUSG00000013160,94.87190186096971,90.41558875073021
ENSMUSG00000013236,83.58925143953935,64.18676458315947
ENSMUSG00000013275,65.45522824000668,63.91554702495201
ENSMUSG00000013353,34.32779771342736,35.5002920804473
ENSMUSG00000013367,36.76458315947592,26.103646833013432
ENSMUSG00000013415,77.43469915713929,99.65367604105818
ENSMUSG00000013418,24.95618793290495,41.69657014103313
ENSMUSG00000013419,61.766669448385215,43.84962029541851
ENSMUSG00000013465,86.28890928815822,90.10264541433698
ENSMUSG00000013483,32.32078778269214,34.3194525577902
ENSMUSG00000013495,82.71301009763832,68.18826671117417
ENSMUSG00000013523,6.254694150045899,50.61754151714929
ENSMUSG00000013539,88.30843695234915,86.09697070850372
ENSMUSG00000013584,43.953934740882914,57.74847700909622
ENSMUSG00000013593,95.84828507051657,97.79270633397313
ENSMUSG00000013611,14.883585078861723,50.10848702328299
ENSMUSG00000013622,95.2098806642744,87.83276308103146
ENSMUSG00000013629,77.03830426437453,91.28348493699407
ENSMUSG00000013646,70.02002837352916,60.90711841775849
ENSMUSG00000013662,85.61712425936744,72.0228657264458
ENSMUSG00000013663,92.73971459567721,89.5351748310106
ENSMUSG00000013668,15.605441041475423,14.178419427522323
ENSMUSG00000013698,97.62163064341149,66.0852874906117
ENSMUSG00000013701,98.2016189601936,98.65225736459985
ENSMUSG00000013707,11.862638738212468,36.660268714011515
ENSMUSG00000013736,82.93415672202286,85.86747892848202
ENSMUSG00000013766,4.898606359008595,84.2860719352416
ENSMUSG00000013787,72.64040724359509,84.05658015521989
ENSMUSG00000013822,88.24584828507052,82.64207627472253
ENSMUSG00000013833,72.46515897521488,68.77660018359343
ENSMUSG00000013846,62.24651589752149,31.194191771676543
ENSMUSG00000013858,74.0674288575482,71.4929483434866
ENSMUSG00000013878,64.9753817908704,70.19527664190937
ENSMUSG00000013921,75.31085704748394,44.321121588917634
ENSMUSG00000013928,37.6324793457398,44.604856880580826
ENSMUSG00000013936,21.889343236251356,45.16815488608862
ENSMUSG00000013973,88.14570641742469,81.75748977718435
ENSMUSG00000013997,80.42226487523992,79.3332220645915
ENSMUSG00000014030,0.0,34.632395894183425
ENSMUSG00000014039,58.13235416840524,65.58457815238255
ENSMUSG00000014074,64.71668196611867,79.99248935992657
ENSMUSG00000014075,70.64174246849704,69.23558374363682
ENSMUSG00000014077,88.7423850454811,75.98264207627471
ENSMUSG00000014158,57.32287407160144,46.62438454477176
ENSMUSG00000014164,71.81840941333556,74.5764833514145
ENSMUSG00000014177,86.01351915213219,76.02019527664191
ENSMUSG00000014195,89.31402820662605,96.94567303680213
ENSMUSG00000014198,32.95084703329717,46.49503463239589
ENSMUSG00000014226,93.37811900191939,97.88867562380038
ENSMUSG00000014232,69.94074939497622,75.37761829258116
ENSMUSG00000014243,76.62521906033547,78.11065676374864
ENSMUSG00000014245,65.27997997162646,87.41967787699241
ENSMUSG00000014294,93.50746891429526,89.10122673787866
ENSMUSG00000014301,77.24693315530334,71.20921305182341
ENSMUSG00000014303,75.02294917800218,74.46799632813152
ENSMUSG00000014313,97.31285988483685,97.9387465576233
ENSMUSG00000014329,92.4434615705583,49.90820328799132
ENSMUSG00000014349,85.95093048485354,88.69231411165818
ENSMUSG00000014353,73.0618376032713,66.23967286989902
ENSMUSG00000014355,86.08445297504798,82.02036217975466
ENSMUSG00000014361,36.28890928815822,50.02503546691146
ENSMUSG00000014402,93.56171242593673,89.98164065759826
ENSMUSG00000014418,66.3314695819077,64.38287574063256
ENSMUSG00000014426,58.48285070516566,73.36643578402737
ENSMUSG00000014444,95.05549528498707,76.60852874906116
ENSMUSG00000014470,73.3789535174831,60.52324125844947
ENSMUSG00000014496,75.26913126929817,77.4138362680464
ENSMUSG00000014498,60.63172828173246,52.082116331469585
ENSMUSG00000014503,52.26988233330552,48.201618960193606
ENSMUSG00000014504,90.78277559876491,90.76608528749061
ENSMUSG00000014547,75.09805557873655,73.21205040474005
ENSMUSG00000014550,70.17441375281649,69.45673036802137
ENSMUSG00000014551,83.7728448635567,86.63940582491864
ENSMUSG00000014554,71.68488692314111,74.74755904197613
ENSMUSG00000014592,75.01877660018359,70.43311357756822
ENSMUSG00000014599,99.53684386213803,31.598931820078448
ENSMUSG00000014601,81.78669782191437,83.83960610865392
ENSMUSG00000014602,67.0700158557957,51.46457481432029
ENSMUSG00000014603,53.97646666110323,19.953267128431946
ENSMUSG00000014606,94.65910039222231,95.01376950680131
ENSMUSG00000014633,76.82967537344571,73.18284236001001
ENSMUSG00000014668,74.32612868229992,80.6893098556288
ENSMUSG00000014704,37.79938245848285,31.043978970207792
ENSMUSG00000014725,37.61161645664692,43.265459400817825
ENSMUSG00000014747,13.18534590670116,21.213385629641994
ENSMUSG00000014748,91.3502461820913,83.62263206208796
ENSMUSG00000014763,75.79487607443879,62.15889176333138
ENSMUSG00000014767,77.89785529500125,85.24993741133272
ENSMUSG00000014769,98.85671367771009,98.8191604773429
ENSMUSG00000014771,70.34966202119669,81.95360093465743
ENSMUSG00000014773,11.366101977801886,33.73111908537094
ENSMUSG00000014776,60.83201201702412,55.591254276892265
ENSMUSG00000014778,73.54585663022615,67.16598514562297
ENSMUSG00000014782,45.24743386464157,15.459400817825253
ENSMUSG00000014786,51.31436201285155,47.125093883000915
ENSMUSG00000014791,44.56313110239506,58.84586497538179
ENSMUSG00000014813,60.26871401151631,41.57139280647584
ENSMUSG00000014837,50.45898356004339,54.27689226404072
ENSMUSG00000014846,45.113911374447135,53.43820412250688
ENSMUSG00000014850,53.86380706000167,71.93106901443713
ENSMUSG00000014856,91.14161729116248,84.74088291746641
ENSMUSG00000014859,75.06884753400651,86.72702995910873
ENSMUSG00000014867,97.9554368688976,89.16798798297589
ENSMUSG00000014873,76.50004172577819,84.91195860802804
ENSMUSG00000014905,80.5683050988901,62.32579487607444
ENSMUSG00000014907,66.10197780188601,74.58900108487023
ENSMUSG00000014932,60.66093632646249,83.08019694567304
ENSMUSG00000014956,96.91229241425353,97.44220979721273
ENSMUSG00000014959,95.50196111157473,91.16665275807394
ENSMUSG00000014980,79.85479429191355,79.46674455478595
ENSMUSG00000015002,94.88024701660686,89.26395727280314
ENSMUSG00000015013,94.08328465325879,85.81323541684053
ENSMUSG00000015016,56.91813402319953,57.32704664942001
ENSMUSG00000015023,82.48351831761663,88.15405157306185
ENSMUSG00000015027,61.507969623633485,53.60927981306851
ENSMUSG00000015053,68.76825502795627,64.94617374614037
ENSMUSG00000015083,35.29583576733706,50.12100475673872
ENSMUSG00000015085,48.2558624718351,50.24200951347743
ENSMUSG00000015087,76.57932070433114,84.00650922139697
ENSMUSG00000015092,94.42126345656347,93.96645247433865
ENSMUSG00000015094,88.27922890761913,56.11282650421431
ENSMUSG00000015095,83.66435784027372,76.02436785446048
ENSMUSG00000015112,70.69181340231995,94.3461570558291
ENSMUSG00000015120,97.45890010848703,97.16681966118668
ENSMUSG00000015126,74.68497037469749,82.40841191688226
ENSMUSG00000015127,48.66894767587415,48.20996411583076
ENSMUSG00000015133,71.75999332387549,26.232996745389304
ENSMUSG00000015134,73.79203872152216,75.18985229074522
ENSMUSG00000015143,99.28648919302346,93.56171242593673
ENSMUSG00000015149,89.0595009596929,69.21472085454393
ENSMUSG00000015165,93.62847367103396,97.44638237503129
ENSMUSG00000015176,84.97454727530669,96.03187849453391
ENSMUSG00000015189,64.60819494283568,63.45656346490862
ENSMUSG00000015202,54.343653509137944,54.823499958274226
ENSMUSG00000015214,58.257531502962536,51.77751815071351
ENSMUSG00000015217,69.61528832512727,81.48209964115831
ENSMUSG00000015222,59.39664524743387,44.28774096636902
ENSMUSG00000015224,14.545606275557038,25.202370024200953
ENSMUSG00000015243,59.48426938162397,57.10172744721689
ENSMUSG00000015247,85.83827088375197,82.98840023366436
ENSMUSG00000015289,87.4739213886339,90.34882750563298
ENSMUSG00000015290,93.80372193941417,87.06500876241343
ENSMUSG00000015291,92.99424184261036,87.24025703079363
ENSMUSG00000015305,82.35834098305934,66.41492113827923
ENSMUSG00000015312,78.90761912709672,71.41784194275223
ENSMUSG00000015314,34.06492531085705,39.17216056079446
ENSMUSG00000015316,50.53408996077777,70.67929566886423
ENSMUSG00000015335,82.90077609947426,84.50721855962614
ENSMUSG00000015337,69.52349161311858,78.90761912709672
ENSMUSG00000015340,31.665693065175667,32.83401485437704
ENSMUSG00000015341,94.71334390386382,94.22515229909038
ENSMUSG00000015342,49.4533923057665,33.151130768588835
ENSMUSG00000015354,65.33839606108654,87.62830676792123
ENSMUSG00000015357,80.03838771593091,84.81598931820078
ENSMUSG00000015363,71.07986313944755,60.92380872903279
ENSMUSG00000015365,0.0,51.631477927063344
ENSMUSG00000015377,46.95401819243929,61.07819410832012
ENSMUSG00000015437,42.29742134690812,28.911791704915295
ENSMUSG00000015443,31.315196528415257,0.0
ENSMUSG00000015452,42.556121171659846,10.001669031127431
ENSMUSG00000015461,69.87816072769758,67.7251105733122
ENSMUSG00000015467,62.78895101393641,38.02887423850455
ENSMUSG00000015468,53.625970124342814,58.416089460068434
ENSMUSG00000015474,77.48059751314362,60.544104147542356
ENSMUSG00000015476,36.660268714011515,9.863973963114413
ENSMUSG00000015478,77.21355253275473,86.9982475173162
ENSMUSG00000015484,18.584661603938912,39.77718434448803
ENSMUSG00000015488,81.1482934156722,66.83635149795543
ENSMUSG00000015501,56.88475340065092,44.27939581073187
ENSMUSG00000015522,74.18843361428691,74.49720437286156
ENSMUSG00000015533,43.21538846699491,26.049403321371944
ENSMUSG00000015536,83.2471000584161,71.32604523074355
ENSMUSG00000015542,70.72936660268714,65.54285237419678
ENSMUSG00000015568,87.19435867478929,64.15338396061087
ENSMUSG00000015575,98.79412501043144,95.03045981807561
ENSMUSG00000015597,65.94341984478011,81.99115413502462
ENSMUSG00000015599,54.4938663106067,49.086205457731786
ENSMUSG00000015605,71.34273554201785,57.95710590002503
ENSMUSG00000015619,64.74171743303012,61.52883251272636
ENSMUSG00000015627,26.75456897271134,33.5099724609864
ENSMUSG00000015647,77.54318618042227,96.64942001168322
ENSMUSG00000015652,89.35158140699325,45.53534173412334
ENSMUSG00000015653,91.333555870817,46.411583076024364
ENSMUSG00000015656,99.84561462071268,99.9666193774514
ENSMUSG00000015659,50.0709338229158,52.42009513477426
ENSMUSG00000015668,94.14587332053743,81.61144955353417
ENSMUSG00000015671,97.38379370775266,98.48118167403823
ENSMUSG00000015672,81.6949011099057,82.97588250020863
ENSMUSG00000015697,66.64441291830092,83.78119001919386
ENSMUSG00000015702,41.12492697988818,44.60068430276225
ENSMUSG00000015709,64.68330134357005,41.75081365267462
ENSMUSG00000015711,62.48018025536176,74.5931736626888
ENSMUSG00000015714,94.41709087874489,76.33731119085371
ENSMUSG00000015721,32.078778269214716,36.44746724526413
ENSMUSG00000015733,97.7092547776016,95.58124009012768
ENSMUSG00000015745,68.38020529082868,37.52399232245681
ENSMUSG00000015747,70.05340899607778,65.04214303596763
ENSMUSG00000015748,79.75047984644914,91.17917049152967
ENSMUSG00000015749,82.42510222815656,95.07218559626138
ENSMUSG00000015750,88.32512726362347,73.99232245681382
ENSMUSG00000015755,79.82141366936494,77.26362346657764
ENSMUSG00000015757,79.29566886422433,89.49762163064341
ENSMUSG00000015759,95.69389969122925,83.07602436785446
ENSMUSG00000015766,70.76691980305434,69.59442543603438
ENSMUSG00000015776,74.97287824417926,76.50838688141533
ENSMUSG00000015787,0.0,32.5043812067095
ENSMUSG00000015790,78.86589334891096,76.14120003338061
ENSMUSG00000015804,96.05274138362681,93.91220896269715
ENSMUSG00000015806,79.35408495368439,92.426771259284
ENSMUSG00000015812,37.39881498789953,27.146791287657514
ENSMUSG00000015829,31.765834932821495,28.17324543102729
ENSMUSG00000015837,94.5214053242093,94.17090878744888
ENSMUSG00000015839,91.24593173662689,91.5421847617458
ENSMUSG00000015843,47.11257614954519,36.138696486689476
ENSMUSG00000015846,72.13552532754736,62.18809980806142
ENSMUSG00000015850,66.90311274305266,58.72486021864308
ENSMUSG00000015869,90.00250354669114,93.2529416673621
ENSMUSG00000015879,28.540432279062006,47.18350997246098
ENSMUSG00000015880,76.14954518901777,94.0457314528916
ENSMUSG00000015882,59.905699741300175,64.62905783192856
ENSMUSG00000015889,86.9106233831261,86.70616707001587
ENSMUSG00000015932,99.59108737377952,98.31427856129517
ENSMUSG00000015937,95.12225653008429,96.97905365935074
ENSMUSG00000015942,57.105900025035474,61.03229575231578
ENSMUSG00000015943,81.24009012768089,83.73111908537095
ENSMUSG00000015944,81.80338813318868,60.58582992572812
ENSMUSG00000015950,38.97604940332137,32.87156805474422
ENSMUSG00000015957,51.556371526328974,45.43937244429608
ENSMUSG00000015961,89.58107318701494,94.40874572310773
ENSMUSG00000015966,24.459651172494368,35.174831010598346
ENSMUSG00000015968,40.803638487857796,40.74522239839773
ENSMUSG00000015971,75.18567971292664,86.3097721772511
ENSMUSG00000015980,63.66936493365601,46.99574397062506
ENSMUSG00000015981,28.423600100141865,0.0
ENSMUSG00000015994,93.21956104481347,94.48802470166069
ENSMUSG00000016018,86.75623800383877,91.17499791371108
ENSMUSG00000016024,54.94867729283152,30.981390302929153
ENSMUSG00000016028,20.462321622298255,59.15880831177501
ENSMUSG00000016087,61.72077109238088,36.46415755653843
ENSMUSG00000016128,68.25920053408996,21.768338479512643
ENSMUSG00000016150,39.02194775932571,48.68981056496703
ENSMUSG00000016179,20.58332637903697,7.122590336309773
ENSMUSG00000016181,65.26328966035216,77.33872986731203
ENSMUSG00000016194,62.634565634649086,0.0
ENSMUSG00000016200,38.74655762329968,54.00984728365184
ENSMUSG00000016206,59.08370191104064,34.49887340398898
ENSMUSG00000016239,42.902445130601684,46.13202036217975
ENSMUSG00000016252,92.82316615204873,92.82316615204873
ENSMUSG00000016253,78.72402570307936,90.78277559876491
ENSMUSG00000016255,9.976633564215973,4.969540181924393
ENSMUSG00000016256,97.66752899941584,88.31678210798631
ENSMUSG00000016257,87.16515063005926,85.67971292664608
ENSMUSG00000016262,71.8809980806142,29.42919135441876
ENSMUSG00000016283,29.979971626470835,25.18150713510807
ENSMUSG00000016308,89.87732621213385,88.36685304180924
ENSMUSG00000016319,99.30735208211632,99.67036635233248
ENSMUSG00000016344,87.1734957856964,81.12743052657933
ENSMUSG00000016346,30.76441625636318,43.04848535425186
ENSMUSG00000016349,38.40857881999499,0.0
ENSMUSG00000016356,43.55753984811817,29.758825002086287
ENSMUSG00000016382,93.93724442960861,73.09939080363849
ENSMUSG00000016386,36.53509137945423,55.44938663106067
ENSMUSG00000016409,71.10072602854044,74.68079779687892
ENSMUSG00000016427,96.22798965200701,95.25160644246016
ENSMUSG00000016458,37.68672285738129,44.10414754235166
ENSMUSG00000016477,70.47483935575399,76.68363514979555
ENSMUSG00000016481,92.11382792289075,84.97454727530669
ENSMUSG00000016487,95.39764666611032,77.801886005174
ENSMUSG00000016493,43.40732704664942,36.3807060001669
ENSMUSG00000016494,56.24634899440875,55.6371526328966
ENSMUSG00000016495,85.87999666193774,56.484185930067596
ENSMUSG00000016496,41.225068847534004,36.93983142785613
ENSMUSG00000016503,81.77000751064007,84.89109571893516
ENSMUSG00000016510,80.1802553617625,70.46232162229825
ENSMUSG00000016520,54.260201952766415,61.98364349495118
ENSMUSG00000016524,22.96169573562547,30.113494116665272
ENSMUSG00000016526,52.97504798464492,89.39330718517901
ENSMUSG00000016528,90.10264541433698,68.09646999916549
ENSMUSG00000016534,97.67170157723442,89.26812985062172
ENSMUSG00000016541,95.74397062505216,95.72310773595927
ENSMUSG00000016552,49.13210381373613,57.769339898189095
ENSMUSG00000016554,94.44629892347493,97.54235166485856
ENSMUSG00000016559,99.16131185846616,99.50346323958942
ENSMUSG00000016619,84.39038638070599,91.7049152966703
ENSMUSG00000016624,38.99273971459568,46.02770591671535
ENSMUSG00000016626,0.0,38.84669949094551
ENSMUSG00000016637,74.36785446048569,69.51931903530001
ENSMUSG00000016664,85.98013852958357,84.65325878327631
ENSMUSG00000016756,65.23825419344071,81.78669782191437
ENSMUSG00000016757,81.75331719936577,75.79487607443879
ENSMUSG00000016758,0.0,43.24459651172494
ENSMUSG00000016763,34.61153300509054,40.74104982057916
ENSMUSG00000016831,84.34866060252024,90.07343736960695
ENSMUSG00000016833,92.2139697905366,93.21538846699491
ENSMUSG00000016918,87.30701827589084,59.71793373946424
ENSMUSG00000016921,91.69239756321456,94.06659434198448
ENSMUSG00000016933,69.58190770257865,67.59158808311774
ENSMUSG00000016940,56.24217641659017,68.7098389384962
ENSMUSG00000016946,91.09989151297671,89.66869732120503
ENSMUSG00000016984,62.50938830009179,88.8466994909455
ENSMUSG00000016995,41.65067178502879,30.338813318868397
ENSMUSG00000017002,71.8267545689727,0.0
ENSMUSG00000017007,12.029541850955521,10.448134857715097
ENSMUSG00000017009,99.83309688725694,99.43252941667362
ENSMUSG00000017057,79.67537344571475,49.14879412501043
ENSMUSG00000017119,76.52507719268964,76.77543186180422
ENSMUSG00000017132,56.05441041475423,50.76358174079947
ENSMUSG00000017144,95.76483351414504,90.74939497621631
ENSMUSG00000017146,55.432696319786366,83.43069348243345
ENSMUSG00000017167,35.96762079612785,21.263456563464906
ENSMUSG00000017176,85.37928732370858,88.89677042476842
ENSMUSG00000017188,94.57982141366936,94.52975047984646
ENSMUSG00000017195,25.869982475173163,0.0
ENSMUSG00000017204,30.263706918134027,52.97087540682634
ENSMUSG00000017210,68.59717933739464,73.52499374113327
ENSMUSG00000017211,18.56797129266461,35.90920470666778
ENSMUSG00000017221,90.46148710673454,96.1403655178169
ENSMUSG00000017264,75.64466327297004,81.59893182007845
ENSMUSG00000017286,88.14987899524326,93.83292998414422
ENSMUSG00000017288,79.57523157806892,73.20787782692148
ENSMUSG00000017291,95.68972711341065,97.68421931069014
ENSMUSG00000017299,89.86063590085955,85.55036301427022
ENSMUSG00000017300,0.0,53.64266043561713
ENSMUSG00000017307,65.55537010765251,76.38320954685804
ENSMUSG00000017309,34.4780105148961,27.747642493532503
ENSMUSG00000017314,51.71075690561629,40.0108487023283
ENSMUSG00000017376,69.22306601018109,76.41659016940666
ENSMUSG00000017386,69.45255779020279,68.68063089376616
ENSMUSG00000017390,49.7705082199783,83.16364850204457
ENSMUSG00000017400,59.893182007844445,44.57564883585079
ENSMUSG00000017404,99.13210381373612,99.57439706250521
ENSMUSG00000017405,61.16164566469165,71.59309021113243
ENSMUSG00000017412,57.62747225235751,45.41850955520321
ENSMUSG00000017417,44.89693732788116,54.72753066844697
ENSMUSG00000017418,57.38963531669866,66.29391638154051
ENSMUSG00000017421,96.78711507969624,98.1849286489193
ENSMUSG00000017428,95.61462071267628,98.14737544855213
ENSMUSG00000017446,54.456313110239506,33.79370775264959
ENSMUSG00000017453,24.647417174330304,76.0577484770091
ENSMUSG00000017466,98.99858132354169,28.907619127096723
ENSMUSG00000017478,81.92022031210881,89.95243261286822
ENSMUSG00000017485,87.19853125260786,70.88792455979303
ENSMUSG00000017491,47.99299006926479,0.0
ENSMUSG00000017493,98.64391220896269,69.64032379203871
ENSMUSG00000017499,70.0492364182592,92.33080196945673
ENSMUSG00000017548,74.33864641575565,93.37811900191939
ENSMUSG00000017550,56.94316949011099,83.87298673120253
ENSMUSG00000017561,67.32454310272887,88.09563548360177
ENSMUSG00000017607,49.24059083701911,39.301510473170325
ENSMUSG00000017615,94.37536510055912,86.85220729366603
ENSMUSG00000017631,72.46098639739631,86.06776266377368
ENSMUSG00000017639,0.0,77.69339898189102
ENSMUSG00000017652,48.84002336643579,42.639572728031375
ENSMUSG00000017664,77.0800300425603,67.80438955186514
ENSMUSG00000017667,72.50688475340064,52.169740465659686
ENSMUSG00000017670,84.3194525577902,77.23441542184761
ENSMUSG00000017677,91.87599098723192,94.89276475006258
ENSMUSG00000017679,79.3499123758658,59.42168071434533
ENSMUSG00000017686,81.21505466076943,79.77968789117918
ENSMUSG00000017688,16.748727363765333,7.097554869398315
ENSMUSG00000017692,41.78836685304181,15.638821664024032
ENSMUSG00000017697,77.23441542184761,66.14370358007177
ENSMUSG00000017707,96.88725694734207,92.01785863306351
ENSMUSG00000017713,46.787115079696235,33.568388550446464
ENSMUSG00000017715,85.00375532003672,87.00242009513477
ENSMUSG00000017716,80.25953434031544,94.63823750312943
ENSMUSG00000017718,53.42151381123258,57.07669198030543
ENSMUSG00000017721,85.46273888008011,87.39046983226237
ENSMUSG00000017723,12.839021947759328,70.64591504631561
ENSMUSG00000017724,66.10615037970459,66.36902278227488
ENSMUSG00000017734,76.21213385629642,26.608528749061172
ENSMUSG00000017737,56.046065259117086,24.689142952516065
ENSMUSG00000017740,24.697488108153216,29.412501043144456
ENSMUSG00000017747,72.87824417925395,65.84745055495284
ENSMUSG00000017754,72.78227488942669,83.88550446465827
ENSMUSG00000017756,60.31461236752066,83.52249019444213
ENSMUSG00000017760,98.10564967036636,94.4838521238421
ENSMUSG00000017764,70.49152966702829,85.00375532003672
ENSMUSG00000017765,90.90378035550363,73.06601018108988
ENSMUSG00000017767,32.33747809396645,33.931402820662605
ENSMUSG00000017774,94.81348577150965,76.32062087957941
ENSMUSG00000017776,90.86622715513644,86.69364933656013
ENSMUSG00000017778,97.98047233580907,99.02361679045313
ENSMUSG00000017781,97.87615789034464,87.90369690394726
ENSMUSG00000017801,76.76708670616706,81.58641408662271
ENSMUSG00000017802,69.026954852708,70.89209713761161
