gen_name,embryonic stem cell,induced pluripotent stem cell,neuron
ENSG00000101665,38.88715223507346,49.32010003125977,53.80978430759612
ENSG00000101670,93.89653016567678,83.18615192247577,88.64098155673648
ENSG00000101680,76.38715223507346,85.40559549859331,67.24757736792748
ENSG00000101695,76.68802750859643,72.48358862144421,74.42950922163176
ENSG00000101745,98.41356673960613,97.86261331666147,98.77696155048451
ENSG00000101746,81.40825257893091,68.23616755236011,91.13004063769928
ENSG00000101751,84.44826508283839,86.58565176617692,85.85886214442013
ENSG00000101752,95.09612378868397,96.24882775867458,93.12285089090341
ENSG00000101773,71.42466395748671,85.58924663957487,72.42888402625822
ENSG00000101782,82.97905595498594,87.46092528915285,85.96827133479212
ENSG00000101811,86.72241325414191,83.95592372616443,82.14285714285714
ENSG00000101812,65.45014066895905,53.74335729915599,57.01000312597687
ENSG00000101825,66.73179118474523,71.51062832135042,49.7499218505783
ENSG00000101842,43.6230071897468,41.618474523288526,51.48483901219131
ENSG00000101843,94.92028758987183,96.338699593623,86.76539543607377
ENSG00000101844,65.57517974366989,71.16286339481088,64.11378555798687
ENSG00000101846,61.34338855892466,65.70021881838073,63.816817755548605
ENSG00000101849,83.95592372616443,89.10206314473272,75.89090340731478
ENSG00000101850,44.939824945295406,63.183807439824946,21.905282900906535
ENSG00000101856,83.2760237574242,88.71131603626134,86.2417943107221
ENSG00000101868,90.41497342919662,90.71975617380431,82.02954048140045
ENSG00000101871,97.98374492028759,97.01469209127852,94.84213816817756
ENSG00000101882,81.77555486089403,80.71272272585183,78.56752110034387
ENSG00000101883,0.0,32.31478587058456,0.0
ENSG00000101888,62.39840575179743,75.51578618318224,67.60315723663645
ENSG00000101890,54.56783369803063,30.407939981244137,24.070021881838073
ENSG00000101892,42.091278524538914,36.47624257580494,40.80962800875273
ENSG00000101898,0.0,28.082994685839324,32.17411691153485
ENSG00000101901,83.19787433572992,88.93794935917474,80.04063769928102
ENSG00000101911,73.6870897155361,91.7513285401688,77.86417630509534
ENSG00000101916,32.146764613941855,7.8852766489527975,24.25367302281963
ENSG00000101928,65.41888090028134,85.79634260706472,79.36073773054079
ENSG00000101935,80.68927789934355,81.19334166927165,73.96842763363551
ENSG00000101938,88.82463269771804,66.73569865582995,77.33666770865895
ENSG00000101940,92.00922163175993,84.44826508283839,90.13754298218193
ENSG00000101945,47.4562363238512,54.012972804001244,59.62800875273523
ENSG00000101951,30.18130665833073,16.28633948108784,15.852610190684588
ENSG00000101955,53.15723663644889,52.54767114723351,0.0
ENSG00000101958,47.91341044076274,52.20381369177868,59.27633635511097
ENSG00000101966,80.02500781494217,87.582056892779,84.2294467020944
ENSG00000101972,94.61550484526414,98.33541731791185,93.13848077524226
ENSG00000101974,89.44201312910285,94.73272897780556,87.80478274460769
ENSG00000101977,65.4931228508909,68.20100031259769,70.07658643326039
ENSG00000101986,23.39793685526727,21.99124726477024,37.78524538918412
ENSG00000101997,60.80806502031885,58.29556111284776,41.262894654579554
ENSG00000102001,40.543919974992185,37.39840575179743,40.28993435448578
ENSG00000102003,60.710378243201,61.55829946858393,81.30275085964364
ENSG00000102007,56.83807439824945,57.93998124413879,64.86011253516723
ENSG00000102024,92.34135667396062,97.49531103469835,75.55486089402939
ENSG00000102030,66.52469521725538,73.52688340106283,65.1258205689278
ENSG00000102032,44.29118474523289,45.35401688027509,49.57799312285089
ENSG00000102034,0.0,28.579243513598,0.0
ENSG00000102038,98.14004376367615,97.3741794310722,87.88683963738669
ENSG00000102043,47.092841512972804,49.23022819631135,44.36151922475774
ENSG00000102048,53.26664582682088,45.807283526101905,30.33760550171929
ENSG00000102053,73.64020006251954,71.94435761175367,62.984526414504536
ENSG00000102054,96.92482025633011,98.16348859018443,90.44623319787434
ENSG00000102057,35.073460456392624,49.86714598311973,0.0
ENSG00000102078,72.26477024070022,79.77883713660519,77.49296655204752
ENSG00000102081,90.14535792435136,94.04892153798062,93.81056580181306
ENSG00000102096,71.6434823382307,65.29384182557048,63.855892466395744
ENSG00000102098,76.41450453266646,82.20537668021257,68.09940606439511
ENSG00000102100,54.055954985933106,52.4070021881838,44.33416692716474
ENSG00000102103,82.24835886214443,87.14832760237574,85.77289778055642
ENSG00000102104,49.054391997499216,62.879024695217254,66.079243513598
ENSG00000102109,40.817442950922164,32.822757111597376,38.898874648327606
ENSG00000102119,42.864957799312286,42.72428884026258,48.933260393873084
ENSG00000102125,57.08815254767114,56.73648015004689,59.27242888402626
ENSG00000102128,45.5259456080025,30.239918724601438,37.4140356361363
ENSG00000102144,98.60112535167241,99.03094717099094,95.24851516098781
ENSG00000102158,79.79837449202876,87.54298218193185,76.734917161613
ENSG00000102172,97.49531103469835,98.19084088777743,96.17458580806502
ENSG00000102174,42.25539231009691,50.80493904345108,44.34198186933417
ENSG00000102178,67.07955611128477,63.79337292904032,72.33901219130978
ENSG00000102181,93.27133479212254,91.09878086902157,90.89168490153173
ENSG00000102189,92.14989059080962,94.22866520787746,88.26977180368866
ENSG00000102195,73.49953110346983,62.63676148796499,21.155048452641452
ENSG00000102218,61.519224757736794,73.61284776492654,65.04376367614879
ENSG00000102221,48.51516098780869,71.31525476711472,52.575023444826506
ENSG00000102225,83.85432947796187,77.69224757736792,69.26383244763989
ENSG00000102226,99.17552360112535,98.82775867458581,97.83916849015317
ENSG00000102230,82.4945295404814,70.46733354173179,67.44295092216318
ENSG00000102239,0.0,30.25945608002501,24.300562675836197
ENSG00000102241,90.24304470146922,92.6148796498906,83.22913410440763
ENSG00000102245,32.18974679587371,28.501094091903724,34.87808690215692
ENSG00000102265,84.10440762738357,80.02110034385746,53.82541419193498
ENSG00000102271,42.1694279462332,56.59190371991247,34.60065645514223
ENSG00000102287,45.7213191622382,52.65317286652079,52.106126914660834
ENSG00000102290,79.8374492028759,85.02657080337606,86.08549546733354
ENSG00000102302,66.61065958111911,61.6872460143795,60.49937480462645
ENSG00000102309,72.53047827446076,84.07705532979057,78.90356361362926
ENSG00000102312,51.92247577367928,51.68021256642701,54.47014692091279
ENSG00000102313,0.0,38.183807439824946,0.0
ENSG00000102316,98.78086902156925,99.25758049390434,98.76133166614567
ENSG00000102317,94.53735542356986,93.6230071897468,94.97889965614254
ENSG00000102349,82.4359174742107,83.56908408877774,83.66286339481088
ENSG00000102359,76.78180681462958,57.27571115973742,51.19568615192247
ENSG00000102362,67.69302907158486,63.445608002500784,59.03016567677399
ENSG00000102383,88.7582056892779,81.5684588934042,84.42091278524539
ENSG00000102384,80.9549859331041,72.91341044076273,64.52016255079712
ENSG00000102385,31.28321350422007,42.028758987183494,42.48593310409503
ENSG00000102387,43.09549859331041,35.95654892153798,53.837136605189116
ENSG00000102390,72.92122538293216,83.87386683338543,76.89903094717098
ENSG00000102393,72.75711159737418,77.29759299781182,72.72975929978118
ENSG00000102401,92.5367302281963,89.64520162550798,86.6872460143795
ENSG00000102409,93.18537042825884,95.36964676461395,93.18927789934355
ENSG00000102445,0.0,42.024851516098785,13.613629259143481
ENSG00000102452,50.21100343857455,57.77195998749609,43.28305720537668
ENSG00000102466,72.19834323226007,71.366051891216,70.88543294779619
ENSG00000102468,74.16770865895592,48.95279774929666,58.68630822131916
ENSG00000102471,68.0368865270397,72.27258518286965,76.67630509534229
ENSG00000102524,44.54907783682401,37.753985620506405,39.074710847139734
ENSG00000102531,94.78743357299156,94.45529853079087,90.96201938105658
ENSG00000102543,66.53251015942482,62.73835573616755,61.20271959987497
ENSG00000102547,64.31306658330729,71.21366051891216,82.37339793685527
ENSG00000102554,35.15551734917162,48.784776492653954,30.9276336355111
ENSG00000102572,77.75085964363863,76.18005626758362,69.0997186620819
ENSG00000102575,0.0,10.753360425132854,0.0
ENSG00000102580,97.09284151297281,98.17130353235386,92.01312910284464
ENSG00000102595,93.21272272585183,93.49796811503595,87.87902469521725
ENSG00000102606,92.732103782432,89.80931541106597,93.2322600812754
ENSG00000102678,71.99906220693967,69.09190371991247,69.73272897780556
ENSG00000102683,0.0,40.110190684588936,0.0
ENSG00000102699,83.53782432010003,86.38637074085652,69.64285714285714
ENSG00000102710,93.24788996561425,92.9821819318537,93.2596123788684
ENSG00000102738,78.23147858705846,79.2239762425758,77.64926539543607
ENSG00000102743,70.17818068146295,70.44779618630822,68.15411065958112
ENSG00000102753,92.45076586433261,94.658487027196,92.59534229446702
ENSG00000102755,68.95123476086276,70.2758674585808,55.17739918724601
ENSG00000102760,34.35057830572054,26.9576430134417,26.152703969990622
ENSG00000102763,70.07658643326039,66.16520787746171,55.49781181619255
ENSG00000102780,79.20443888715224,80.80259456080024,72.9016880275086
ENSG00000102781,88.31666145670522,77.93451078462019,87.9220068771491
ENSG00000102786,97.51484839012191,97.96420756486403,98.53079087214755
ENSG00000102796,60.21803688652704,53.368240075023444,49.15207877461707
ENSG00000102802,25.003907471084712,6.4629571741169105,0.0
ENSG00000102804,98.60894029384183,98.87074085651766,96.91309784307596
ENSG00000102805,93.90825257893091,95.31103469834324,95.81900593935605
ENSG00000102858,69.21694279462332,65.97764926539543,71.7294467020944
ENSG00000102870,70.04532666458269,68.8222882150672,66.01281650515786
ENSG00000102871,0.0,15.133635511097218,0.0
ENSG00000102878,35.41341044076274,36.49968740231323,32.35776805251641
ENSG00000102879,29.71241012816505,41.595029696780244,61.67161613004064
ENSG00000102882,68.7363238512035,65.01641137855579,68.33385432947796
ENSG00000102886,32.3538605814317,38.789465457955615,34.23335417317912
ENSG00000102890,0.0,20.608002500781495,29.513129102844637
ENSG00000102893,94.26383244763989,96.09643638637074,97.19443576117537
ENSG00000102897,73.81603626133166,82.70553297905595,85.61269146608315
ENSG00000102898,96.92091278524539,98.0697092841513,96.47155361050328
ENSG00000102900,92.89231009690528,92.17724288840262,91.59893716786496
ENSG00000102901,72.24914035636137,66.52860268834011,73.25336042513285
ENSG00000102904,21.75289152860269,40.02031884964051,36.38637074085651
ENSG00000102908,91.53251015942482,92.5054704595186,89.96952172553924
ENSG00000102910,96.21366051891216,95.78774617067833,97.23351047202252
ENSG00000102921,82.61175367302282,73.4878086902157,78.61441075336042
ENSG00000102924,21.33088465145358,50.96514535792435,52.758674585808066
ENSG00000102931,71.08471397311659,80.31806814629572,84.16692716473898
ENSG00000102934,75.49234135667396,70.77211628633948,76.46530165676774
ENSG00000102935,57.2718036886527,70.2172553923101,74.5232885276649
ENSG00000102962,59.74523288527664,54.177086589559245,59.36620819005939
ENSG00000102967,82.10768990309472,73.28071272272585,77.14129415442326
ENSG00000102974,93.85745545482963,92.84542044388871,94.60768990309472
ENSG00000102977,68.16974054391997,67.34526414504532,70.80728352610191
ENSG00000102978,86.30822131916224,83.51437949359175,73.08924663957487
ENSG00000102981,31.52156924038762,32.50625195373554,48.62066270709597
ENSG00000102984,56.57627383557362,55.341512972804,63.05876836511409
ENSG00000102996,44.80697092841513,47.831353547983746,49.128633948108785
ENSG00000103005,74.2145983119725,79.87261644263832,83.79962488277587
ENSG00000103018,94.13879337292904,90.03204126289465,90.32119412316348
ENSG00000103021,65.20787746170679,76.5356361362926,63.69959362300719
ENSG00000103023,27.11394185683026,19.740543919974993,0.0
ENSG00000103024,55.12660206314474,55.302438261956866,59.8429196623945
ENSG00000103034,73.62066270709596,82.31478587058456,84.79993748046265
ENSG00000103035,94.45139105970615,95.66270709596749,92.8649577993123
ENSG00000103037,69.494373241638,67.00922163175993,67.64613941856831
ENSG00000103042,69.767896217568,68.3455767427321,75.30869021569241
ENSG00000103043,56.49030947170991,53.11816192560175,58.45185995623632
ENSG00000103044,32.701625507971244,41.708346358236945,43.30259456080025
ENSG00000103047,73.97233510472022,64.81713035323538,74.24976555173491
ENSG00000103051,85.61659893716786,83.87777430447014,86.57002188183807
ENSG00000103056,53.192403876211316,50.832291341044076,64.26617693029073
ENSG00000103061,84.44435761175367,73.42919662394497,78.2158487027196
ENSG00000103064,88.83635511097218,74.64832760237574,74.5779931228509
ENSG00000103066,70.99484213816818,63.15254767114723,78.70037511722413
ENSG00000103067,46.39731165989372,41.71616130040638,35.14379493591747
ENSG00000103091,82.74070021881839,86.27305407939981,89.13332291341044
ENSG00000103111,84.73351047202252,87.37105345420444,89.81713035323538
ENSG00000103121,96.393404188809,92.5640825257893,90.41497342919662
ENSG00000103126,61.2144420131291,61.89043451078462,59.901531728665205
ENSG00000103145,52.39527977492967,46.420756486402,53.34870271959987
ENSG00000103148,73.36667708658956,66.58721475461081,69.9671772428884
ENSG00000103150,53.22366364488903,56.896686464520165,58.57299155986245
ENSG00000103152,54.493591747421064,54.345107846201934,60.51109721788058
ENSG00000103154,22.968115035948735,51.52782119412317,30.568146295717412
ENSG00000103160,83.77618005626758,80.4548296342607,85.58143169740543
ENSG00000103168,56.82635198499531,54.22006877149109,60.811972491403566
ENSG00000103174,60.57361675523602,55.11878712097531,58.108002500781495
ENSG00000103175,65.93075961237886,62.42575804939043,67.14989059080962
ENSG00000103184,43.55267271022195,43.19318537042826,46.19803063457331
ENSG00000103187,69.86167552360114,80.18130665833073,74.88668333854329
ENSG00000103194,90.48140043763676,91.77477336667708,89.52016255079712
ENSG00000103196,70.87761800562676,90.21178493279149,59.09268521412942
ENSG00000103197,84.85073460456393,80.532979055955,87.68365114098155
ENSG00000103199,66.40356361362926,62.70709596748985,69.18568302594561
ENSG00000103202,69.49828071272273,72.47968115035948,65.47358549546733
ENSG00000103222,69.67802438261957,59.45608002500782,72.63597999374805
ENSG00000103226,63.68787120975304,71.54970303219757,68.64645201625508
ENSG00000103227,39.49281025320413,55.07971241012817,62.570334479524846
ENSG00000103241,0.0,41.89981244138794,0.0
ENSG00000103245,57.76023757424195,63.57064707721163,62.687558612066276
ENSG00000103248,55.35714285714286,49.11300406376993,49.34745232885277
ENSG00000103249,51.0901844326352,49.511566114410755,46.127696155048454
ENSG00000103253,48.38230697092841,43.08768365114098,45.67442950922163
ENSG00000103254,29.33729290403251,30.900281337918102,23.124413879337293
ENSG00000103257,36.06595811190997,56.236323851203494,49.191153485464206
ENSG00000103260,54.63035323538605,48.22210065645514,58.53782432010003
ENSG00000103264,50.4767114723351,59.237261644263825,64.04735854954673
ENSG00000103266,48.741794310722106,51.09799937480462,51.85214129415442
ENSG00000103269,40.53610503282275,23.257267896217567,0.0
ENSG00000103274,68.6269146608315,69.64676461394185,70.21334792122538
ENSG00000103275,72.74929665520476,77.36011253516723,81.08783994998437
ENSG00000103310,42.70865895592373,32.119412316348864,37.703188496405126
ENSG00000103313,60.67521100343858,53.54798374492029,57.6625507971241
ENSG00000103316,57.54923413566739,34.47170990934667,77.34448265082838
ENSG00000103319,81.11128477649265,76.29728040012503,74.4959362300719
ENSG00000103326,52.50859643638637,41.274617067833695,51.684120037511725
ENSG00000103335,32.377305407939986,31.76383244763989,32.90090653329165
ENSG00000103342,95.91278524538919,92.54845264145045,95.13129102844638
ENSG00000103343,40.926852141294155,48.02281963113473,51.35979993748047
ENSG00000103351,88.32447639887465,84.9015317286652,91.3293216630197
ENSG00000103353,80.10706470772116,74.8319787433573,89.77414817130354
ENSG00000103355,0.0,24.628790246952175,20.057049077836826
ENSG00000103356,60.44076273835574,70.15473585495468,76.07455454829635
ENSG00000103363,92.51328540168802,92.54063769928102,93.29087214754611
ENSG00000103365,73.58158799624883,82.19365426695843,86.37855579868709
ENSG00000103375,0.0,11.433260393873084,15.063301031572365
ENSG00000103381,68.32994685839326,66.54032510159425,64.60221944357612
ENSG00000103404,96.11597374179432,94.42794623319787,95.30712722725852
ENSG00000103415,74.81634885901845,76.43794935917474,79.98202563301031
ENSG00000103423,67.3921537980619,73.73788683963738,68.11112847764926
ENSG00000103426,33.84651453579243,28.270553297905593,22.710221944357613
ENSG00000103429,86.8826195686152,83.96764613941858,89.39121600500157
ENSG00000103449,91.36058143169741,80.44701469209127,79.98984057517976
ENSG00000103460,94.34588934041888,96.77633635511097,94.45139105970615
ENSG00000103479,89.38340106283214,87.68755861206627,87.17567989996874
ENSG00000103485,79.16145670522037,74.57408565176618,65.87214754610817
ENSG00000103489,72.4015317286652,82.131134729603,85.08909034073147
ENSG00000103490,39.94998437011566,32.13894967177243,0.0
ENSG00000103494,86.71069084088778,83.62378868396374,80.35714285714286
ENSG00000103495,76.12535167239763,69.42403876211316,72.67114723351047
ENSG00000103496,58.479212253829324,48.745701781806815,49.8866833385433
ENSG00000103502,43.14629571741169,58.08846514535793,59.45608002500782
ENSG00000103507,74.44123163488591,68.6230071897468,70.54939043451078
ENSG00000103510,69.6350422006877,65.24695217255392,66.00109409190372
ENSG00000103512,58.346358236949044,70.0804939043451,74.23413566739606
ENSG00000103522,51.055017192872775,55.40012503907471,59.12785245389184
ENSG00000103528,70.11175367302282,67.39606126914661,53.145514223194745
ENSG00000103534,39.50844013754298,38.34401375429822,33.81134729603001
ENSG00000103540,84.83119724914036,90.08674585808065,92.26711472335106
ENSG00000103544,89.44592060018756,86.0737730540794,81.58408877774305
ENSG00000103546,29.704595185995625,22.36245701781807,19.04110659581119
ENSG00000103549,74.41778680837761,70.89324788996562,75.57439824945295
ENSG00000103550,90.34073147858706,85.43685526727101,85.19068458893403
ENSG00000103569,0.0,10.800250078149421,0.0
ENSG00000103591,67.35307908721475,80.1148796498906,63.336198812128785
ENSG00000103599,48.77696155048453,61.175367302281956,26.961550484526413
ENSG00000103642,59.85854954673335,65.94638949671773,63.03141606752109
ENSG00000103647,87.55861206627071,70.62753985620506,92.5054704595186
ENSG00000103653,41.72397624257581,51.14879649890591,52.77821194123163
ENSG00000103657,97.86652078774617,95.26414504532667,96.70600187558613
ENSG00000103671,79.67724288840262,78.4385745545483,83.920756486402
ENSG00000103707,66.64191934979681,65.95029696780243,66.9740543919975
ENSG00000103710,42.00531416067521,43.36511409815567,0.0
ENSG00000103723,82.92435135979994,77.73913723038449,88.69568615192247
ENSG00000103740,59.6748984057518,67.27102219443576,68.29087214754611
ENSG00000103742,91.57158487027196,97.91341044076273,90.07893091591123
ENSG00000103769,95.81119099718663,97.68677711784933,96.30743982494529
ENSG00000103811,56.74429509221631,49.859331040950295,45.22116286339481
ENSG00000103832,26.289465457955615,9.272428884026258,24.01531728665208
ENSG00000103852,71.60831509846827,58.440137542982185,53.981713035323544
ENSG00000103855,67.68912160050016,78.51281650515786,76.90684588934042
ENSG00000103876,59.39356048765239,68.29087214754611,56.73648015004689
ENSG00000103888,55.02500781494217,59.655361050328224,68.04470146920913
ENSG00000103932,76.60987808690216,80.7049077836824,79.27086589559237
ENSG00000103942,69.38887152235074,74.74210690840889,79.74366989684276
ENSG00000103966,41.024538918412,55.59940606439512,46.88965301656768
ENSG00000103978,89.48108783994998,93.06814629571741,91.25898718349484
ENSG00000103994,89.62957174116912,95.59237261644263,93.83010315723664
ENSG00000103995,88.51203501094092,87.91028446389497,83.01422319474835
ENSG00000104043,27.934510784620194,53.41122225695529,32.232728977805564
ENSG00000104044,49.97655517349172,47.1475461081588,62.2772741481713
ENSG00000104047,83.49484213816818,89.64910909659268,87.78915286026884
ENSG00000104055,38.988746483276024,35.53063457330416,41.93888715223507
ENSG00000104059,47.796186308221316,41.35276648952797,26.289465457955615
ENSG00000104064,90.89168490153173,84.6475461081588,81.00578305720538
ENSG00000104067,94.33025945608003,93.65817442950922,82.05689277899344
ENSG00000104081,38.074398249452955,54.93904345107846,46.40121913097843
ENSG00000104093,93.56048765239137,89.62957174116912,90.52829009065333
ENSG00000104112,93.97858705845576,83.63941856830259,97.07721162863395
ENSG00000104129,69.35370428258831,67.64613941856831,63.28930915911223
ENSG00000104131,79.63816817755549,85.59315411065958,81.77164738980932
ENSG00000104133,88.05876836511409,92.29446702094405,86.78493279149734
ENSG00000104140,49.55454829634261,13.32447639887465,16.575492341356675
ENSG00000104142,43.71678649577993,51.07455454829635,63.85198499531104
ENSG00000104147,77.69615504845264,72.54610815879963,58.502657080337606
ENSG00000104154,88.0626758361988,84.29587371053454,95.34229446702095
ENSG00000104164,98.17521100343858,98.55814316974055,98.24554548296342
ENSG00000104177,96.13160362613317,96.14723351047202,95.40090653329165
ENSG00000104205,74.26930290715849,73.41747421069084,75.3673022819631
ENSG00000104213,67.49765551734917,46.151140981556736,39.01609878086902
ENSG00000104218,89.5436073773054,88.30493904345109,92.89231009690528
ENSG00000104219,88.72694592060019,86.57002188183807,90.15708033760549
ENSG00000104221,51.60597061581744,59.52250703344796,46.6161300406377
ENSG00000104228,81.86151922475774,79.44279462331978,81.83416692716474
ENSG00000104231,79.95858080650203,88.39090340731478,82.47889965614254
ENSG00000104237,51.4535792435136,44.209127852453896,46.73726164426383
ENSG00000104267,50.49234135667396,77.91106595811192,44.631134729603
ENSG00000104290,96.5887777430447,97.83526101906845,97.18662081900594
ENSG00000104299,74.89449828071272,69.52954048140045,74.51547358549546
ENSG00000104312,62.406220693966866,66.70443888715224,46.41684901531728
ENSG00000104313,39.72335104720225,51.78180681462957,38.519849953110345
ENSG00000104320,82.81884964051265,85.83932478899656,81.88887152235074
ENSG00000104321,0.0,18.966864645201625,0.0
ENSG00000104324,66.16911534854643,67.59534229446702,66.7513285401688
ENSG00000104325,85.30790872147546,85.00703344795248,80.15004688965301
ENSG00000104327,49.31228508909034,69.02547671147234,49.769459206001876
ENSG00000104331,81.21678649577994,78.661300406377,76.19177868083776
ENSG00000104332,99.36698968427635,96.96389496717724,96.63566739606127
ENSG00000104341,81.17380431384808,88.1955298530791,68.2049077836824
ENSG00000104343,96.99906220693967,97.29212253829321,97.73757424195061
ENSG00000104356,65.48530790872148,65.06720850265708,57.64692091278525
ENSG00000104361,59.63191622381995,43.94732728977805,46.72944670209441
ENSG00000104365,59.92106908408877,68.01344170053142,74.7460143794936
ENSG00000104368,85.19068458893403,77.24288840262582,69.17005314160674
ENSG00000104369,81.68568302594561,58.91684901531728,84.88590184432636
ENSG00000104371,25.60956548921538,28.61831822444514,0.0
ENSG00000104375,84.46389496717724,86.01125351672397,74.17161613004065
ENSG00000104381,93.82619568615192,94.42013129102844,98.39793685526728
ENSG00000104388,90.56345733041576,90.65332916536417,91.36058143169741
ENSG00000104408,98.98405751797436,99.37480462644577,98.42919662394497
ENSG00000104412,81.2949359174742,90.39152860268834,82.71334792122538
ENSG00000104413,28.594873397936855,45.3579243513598,27.94623319787434
ENSG00000104415,48.60503282275711,53.60268834010628,21.67474210690841
ENSG00000104419,57.764145045326664,48.08924663957487,63.8988746483276
ENSG00000104427,91.78649577993123,90.41888090028134,95.1625507971241
ENSG00000104432,47.99155986245702,42.310096905282904,40.55954985933104
ENSG00000104435,99.12863394810879,98.40965926852141,99.86714598311973
ENSG00000104442,86.15192247577367,92.55236011253517,93.39637386683339
ENSG00000104447,87.71491090965927,86.64817130353235,86.22616442638325
ENSG00000104450,47.46795873710535,59.23335417317912,25.781494216942797
ENSG00000104472,68.81447327289779,71.5340731478587,74.11691153485465
ENSG00000104490,97.23741794310722,95.83854329477963,84.09659268521413
ENSG00000104497,63.18771491090966,63.37918099406065,66.83729290403251
ENSG00000104517,96.64738980931541,96.56533291653642,95.94795248515162
ENSG00000104518,47.546108158799626,45.38918412003751,50.070334479524846
ENSG00000104522,66.30587683651142,61.03079087214754,69.17396061269146
ENSG00000104524,53.04391997499218,47.89778055642388,46.19412316348859
ENSG00000104529,93.20881525476712,93.86527039699907,92.27102219443576
ENSG00000104537,51.98108783994998,51.36761487964989,54.89215379806189
ENSG00000104549,98.23382306970927,95.44388871522351,94.85386058143169
ENSG00000104611,48.15567364801501,48.49562363238512,52.094404501406686
ENSG00000104613,82.88918412003751,85.25320412628946,81.4043451078462
ENSG00000104626,83.43623007189747,78.96217567989997,82.33432322600814
ENSG00000104635,45.56502031884964,62.246014379493595,56.580181306658325
ENSG00000104643,84.46780243826196,83.88949671772428,89.43419818693341
ENSG00000104660,89.91090965926853,91.12613316661457,90.4931228508909
ENSG00000104671,82.9985933104095,79.76320725226633,81.51375429821819
ENSG00000104679,80.63848077524226,78.42294467020943,85.07346045639262
ENSG00000104687,60.10862769615505,66.106595811191,72.29212253829321
ENSG00000104689,36.62472647702407,34.43263519849953,37.308533916849015
ENSG00000104691,67.56798999687402,64.28180681462958,63.004063769928095
ENSG00000104695,84.38183807439825,88.71913097843075,86.8865270396999
ENSG00000104714,66.39965614254454,64.71162863394811,64.74679587371054
ENSG00000104722,70.1625507971241,89.19193497968115,84.48343232260082
ENSG00000104723,80.46655204751485,81.00187558612066,80.06798999687402
ENSG00000104728,83.16661456705219,83.22913410440763,87.73444826508285
ENSG00000104731,68.77539856205064,65.65723663644889,67.09518599562362
ENSG00000104738,86.82010003125977,92.40778368240075,87.82041262894654
ENSG00000104755,26.871678649577994,19.2677399187246,26.176148796498904
ENSG00000104756,70.63926226945921,78.12597686777117,62.468740231322286
ENSG00000104763,87.9767114723351,91.41919349796811,91.78258830884651
ENSG00000104765,99.24585808065021,99.26539543607377,98.6284776492654
ENSG00000104774,61.08158799624883,50.355579868708965,51.49265395436073
ENSG00000104783,0.0,12.6680212566427,15.063301031572365
ENSG00000104804,32.8579243513598,43.22835261019068,31.52156924038762
ENSG00000104805,65.57908721475461,65.34463894967178,61.394185683025945
ENSG00000104808,27.582838386995935,35.089090340731474,22.25695529853079
ENSG00000104812,55.9002813379181,62.60550171928728,64.11769302907159
ENSG00000104814,49.58580806502032,45.87761800562676,51.00031259768678
ENSG00000104818,28.817599249765554,17.517192872772743,26.645045326664587
ENSG00000104823,86.75367302281963,88.57455454829635,92.3921537980619
ENSG00000104824,73.02672710221944,75.49234135667396,81.95920600187559
ENSG00000104825,48.733979368552674,49.60534542044389,51.28946545795561
ENSG00000104833,66.55595498593311,57.04126289465458,80.72444513910597
ENSG00000104835,56.08783994998438,58.31900593935605,45.24070021881838
ENSG00000104848,59.27633635511097,53.649577993122854,61.38637074085652
ENSG00000104852,63.47686777117849,51.38324476398874,56.86933416692717
ENSG00000104853,48.843388558924666,50.6408252578931,53.13769928102532
ENSG00000104856,32.63129102844639,32.34604563926227,27.53594873397937
ENSG00000104859,43.224445139105974,45.12347608627696,35.63222882150672
ENSG00000104863,57.748515160987814,47.745389184120036,53.254923413566736
ENSG00000104866,54.196623944982804,52.17255392310097,57.55314160675211
ENSG00000104870,59.8429196623945,61.34729603000938,54.345107846201934
ENSG00000104872,72.53438574554548,74.08565176617692,79.97811816192561
ENSG00000104879,0.0,18.58783994998437,24.74601437949359
ENSG00000104880,64.53969990622069,56.25195373554236,68.43544857768052
ENSG00000104881,55.23601125351673,49.72647702407002,51.613785557986866
ENSG00000104883,34.10440762738356,31.89277899343545,29.626445764301344
ENSG00000104884,65.37589871834948,61.519224757736794,68.5683025945608
ENSG00000104885,52.28977805564239,55.470459518599554,54.92732103782431
ENSG00000104886,83.57689903094717,77.19599874960925,82.20537668021257
ENSG00000104888,74.67958737105346,53.57142857142857,77.98140043763676
ENSG00000104889,86.16755236011254,81.53719912472648,80.92372616442638
ENSG00000104892,55.89637386683338,51.64113785557986,54.25914348233823
ENSG00000104894,55.34542044388871,51.89121600500156,54.90778368240075
ENSG00000104897,35.952641450453264,36.108940293841826,31.943576117536733
ENSG00000104899,29.794467020944044,19.77961863082213,23.136136292591438
ENSG00000104901,46.8115035948734,45.44388871522351,33.42450765864333
ENSG00000104903,59.04579556111285,45.77602375742419,55.75179743669897
ENSG00000104904,96.2527352297593,96.01047202250703,95.40872147546108
ENSG00000104907,63.891059706158174,67.74773366677087,71.11988121287902
ENSG00000104915,65.38762113160362,58.803532353860575,71.24882775867458
ENSG00000104936,50.449359174742106,51.52391372303845,50.922163175992495
ENSG00000104938,38.67614879649891,35.16723976242576,38.5628321350422
ENSG00000104946,49.144263832447635,51.57080337605502,54.1380118787121
ENSG00000104951,0.0,10.511097217880588,0.0
ENSG00000104953,34.40137542982182,33.404970303219756,20.93623007189747
ENSG00000104957,74.64832760237574,72.32338230697093,68.97077211628634
