gen_name,neural crest-derived cell
ENSMUSG00000029381,53.92341814102891
ENSMUSG00000029385,79.8704940600622
ENSMUSG00000029386,56.80416050578698
ENSMUSG00000029387,89.02768571865599
ENSMUSG00000029388,86.64151328200683
ENSMUSG00000029389,75.0267679600265
ENSMUSG00000029390,90.81221638709019
ENSMUSG00000029392,55.611074287462394
ENSMUSG00000029394,88.19150563401826
ENSMUSG00000029397,81.9711415897619
ENSMUSG00000029401,60.60266150002549
ENSMUSG00000029402,38.591750369652786
ENSMUSG00000029403,30.729618110436956
ENSMUSG00000029404,62.98883393667466
ENSMUSG00000029405,95.98225666649671
ENSMUSG00000029406,42.20669963799521
ENSMUSG00000029407,70.64192117473105
ENSMUSG00000029408,32.55493805129251
ENSMUSG00000029410,21.41436802121042
ENSMUSG00000029413,40.14684138071687
ENSMUSG00000029414,71.15178707999796
ENSMUSG00000029415,83.19481976240249
ENSMUSG00000029416,50.665375006373324
ENSMUSG00000029417,19.17605669708867
ENSMUSG00000029420,56.53903023504818
ENSMUSG00000029422,97.64951817671952
ENSMUSG00000029423,25.284250242186307
ENSMUSG00000029426,78.64681588742161
ENSMUSG00000029427,89.97093764339978
ENSMUSG00000029428,49.875082853209605
ENSMUSG00000029430,99.41365420894304
ENSMUSG00000029431,40.82496303472187
ENSMUSG00000029432,93.86121450058634
ENSMUSG00000029433,92.96894916636924
ENSMUSG00000029434,72.04915107326772
ENSMUSG00000029436,60.332432570234026
ENSMUSG00000029438,82.49120481313415
ENSMUSG00000029439,86.03987151379188
ENSMUSG00000029440,76.61754958445928
ENSMUSG00000029442,52.09809820017336
ENSMUSG00000029446,78.37148829857748
ENSMUSG00000029447,99.22500382399429
ENSMUSG00000029449,30.38290929485545
ENSMUSG00000029452,11.859480956508438
ENSMUSG00000029454,58.537704583694484
ENSMUSG00000029455,47.942691072248
ENSMUSG00000029456,37.82695151175241
ENSMUSG00000029458,58.88441339927599
ENSMUSG00000029461,94.16713404374649
ENSMUSG00000029462,80.7474634171213
ENSMUSG00000029463,64.30938663131597
ENSMUSG00000029464,68.09259164839648
ENSMUSG00000029465,49.49778208331209
ENSMUSG00000029466,76.40850456329986
ENSMUSG00000029467,91.7044817213073
ENSMUSG00000029468,43.33860194768776
ENSMUSG00000029469,72.36526793453322
ENSMUSG00000029470,58.85892010401265
ENSMUSG00000029471,42.15571304746852
ENSMUSG00000029472,98.09310151430174
ENSMUSG00000029474,77.18350073930557
ENSMUSG00000029475,74.08861469433539
ENSMUSG00000029477,16.315708968541273
ENSMUSG00000029478,67.28700351807475
ENSMUSG00000029480,61.47963085708459
ENSMUSG00000029482,72.11543364095243
ENSMUSG00000029484,14.765716616529852
ENSMUSG00000029486,76.72462142456534
ENSMUSG00000029499,33.87549074593382
ENSMUSG00000029500,74.7463417121297
ENSMUSG00000029501,76.68383215214398
ENSMUSG00000029502,76.66853617498597
ENSMUSG00000029504,40.2743078570336
ENSMUSG00000029505,93.32585530005608
ENSMUSG00000029507,67.6592056289196
ENSMUSG00000029510,43.10916229031765
ENSMUSG00000029512,77.13761280783153
ENSMUSG00000029513,76.77050935603937
ENSMUSG00000029516,81.52245959312701
ENSMUSG00000029517,24.391984907969206
ENSMUSG00000029518,66.9963799520726
ENSMUSG00000029521,83.0775506041911
ENSMUSG00000029524,40.70259521745781
ENSMUSG00000029528,74.52200071381226
ENSMUSG00000029530,42.72676286136746
ENSMUSG00000029534,68.63304950797941
ENSMUSG00000029535,75.88844133992761
ENSMUSG00000029536,71.81971141589761
ENSMUSG00000029538,65.77780043848468
ENSMUSG00000029544,32.51924743792382
ENSMUSG00000029545,50.670473665425995
ENSMUSG00000029546,26.859735889461074
ENSMUSG00000029547,66.07352266353949
ENSMUSG00000029550,82.11390404323663
ENSMUSG00000029551,66.60378320501708
ENSMUSG00000029552,94.6617039718554
ENSMUSG00000029553,8.937949319329016
ENSMUSG00000029554,70.99372864936522
ENSMUSG00000029557,60.342629888339374
ENSMUSG00000029559,65.32401978279712
ENSMUSG00000029560,46.19894967623515
ENSMUSG00000029561,43.85356651200734
ENSMUSG00000029563,73.10967215622291
ENSMUSG00000029564,36.72054249732321
ENSMUSG00000029569,83.02656401366441
ENSMUSG00000029570,18.0798450007648
ENSMUSG00000029571,78.04517411920665
ENSMUSG00000029575,48.636108703411004
ENSMUSG00000029576,11.390404323662876
ENSMUSG00000029577,85.50961097231428
ENSMUSG00000029578,83.01126803650641
ENSMUSG00000029580,99.96940804568398
ENSMUSG00000029581,81.6397287513384
ENSMUSG00000029587,78.47856013868353
ENSMUSG00000029591,50.5379085300566
ENSMUSG00000029592,58.11451588232295
ENSMUSG00000029594,46.209146994340486
ENSMUSG00000029595,26.079641054402693
ENSMUSG00000029596,17.269158211390405
ENSMUSG00000029598,55.784428695253155
ENSMUSG00000029599,72.2683934125325
ENSMUSG00000029600,53.20450721460256
ENSMUSG00000029603,44.71014123285576
ENSMUSG00000029605,41.401111507673484
ENSMUSG00000029607,21.042165910365572
ENSMUSG00000029608,33.9774639269872
ENSMUSG00000029610,77.70356396267782
ENSMUSG00000029613,80.33957069290777
ENSMUSG00000029614,99.12812930199357
ENSMUSG00000029616,84.68362820578189
ENSMUSG00000029617,76.12807831540304
ENSMUSG00000029621,95.38061489828176
ENSMUSG00000029622,56.38097180441544
ENSMUSG00000029623,79.80931015143017
ENSMUSG00000029624,65.4922755315352
ENSMUSG00000029625,76.62774690256462
ENSMUSG00000029627,60.55677356855147
ENSMUSG00000029629,92.08688115025748
ENSMUSG00000029632,90.55218477540407
ENSMUSG00000029633,15.754856472747667
ENSMUSG00000029634,66.88420945291388
ENSMUSG00000029635,90.49100086677204
ENSMUSG00000029636,55.64166624177841
ENSMUSG00000029638,79.3096415642686
ENSMUSG00000029640,44.730535869066436
ENSMUSG00000029641,48.51883954519961
ENSMUSG00000029642,84.50517513893845
ENSMUSG00000029647,96.18110436955081
ENSMUSG00000029648,36.46051088563708
ENSMUSG00000029649,91.77586294804466
ENSMUSG00000029651,61.362361698873194
ENSMUSG00000029655,92.49987253352369
ENSMUSG00000029657,88.42094529138836
ENSMUSG00000029659,38.55096109723143
ENSMUSG00000029660,6.990261561209402
ENSMUSG00000029661,80.95140977922807
ENSMUSG00000029663,29.888339366746546
ENSMUSG00000029669,86.46815887421609
ENSMUSG00000029670,85.67786672105237
ENSMUSG00000029671,16.87146280528221
ENSMUSG00000029672,62.41268546372304
ENSMUSG00000029673,96.84902870545046
ENSMUSG00000029674,44.57757609748636
ENSMUSG00000029675,32.238821190027025
ENSMUSG00000029676,71.52908784989548
ENSMUSG00000029681,59.00168255748738
ENSMUSG00000029684,83.45995003314128
ENSMUSG00000029685,8.106867893743946
ENSMUSG00000029686,96.14541375618212
ENSMUSG00000029687,96.6450823433437
ENSMUSG00000029695,32.294906439606386
ENSMUSG00000029700,50.84892673226942
ENSMUSG00000029701,88.94100851476063
ENSMUSG00000029703,79.7889155152195
ENSMUSG00000029705,92.39280069341763
ENSMUSG00000029708,56.24330800999338
ENSMUSG00000029710,62.519757303829095
ENSMUSG00000029712,40.74338448987916
ENSMUSG00000029713,76.04649977056035
ENSMUSG00000029714,60.68933870392087
ENSMUSG00000029715,67.8733493091317
ENSMUSG00000029716,37.31198694743282
ENSMUSG00000029718,51.62902156732779
ENSMUSG00000029720,48.71768724825371
ENSMUSG00000029722,49.41110487941671
ENSMUSG00000029723,57.074389435578446
ENSMUSG00000029725,20.64956916331005
ENSMUSG00000029726,59.480956508438275
ENSMUSG00000029727,38.78549941365421
ENSMUSG00000029729,97.08356702187325
ENSMUSG00000029730,97.53224901850814
ENSMUSG00000029735,48.590220771936984
ENSMUSG00000029752,86.24381787589864
ENSMUSG00000029754,53.8265436190282
ENSMUSG00000029755,76.60735226635394
ENSMUSG00000029757,35.705909345842045
ENSMUSG00000029759,49.222454494467954
ENSMUSG00000029761,94.61581604038139
ENSMUSG00000029762,63.72304084025902
ENSMUSG00000029763,78.42757354815684
ENSMUSG00000029765,84.8467852954673
ENSMUSG00000029767,98.57237546525263
ENSMUSG00000029769,47.29516137255902
ENSMUSG00000029771,50.43083668995054
ENSMUSG00000029772,83.62820578187936
ENSMUSG00000029775,78.93743945342375
ENSMUSG00000029776,68.79110793861216
ENSMUSG00000029777,89.54774894202825
ENSMUSG00000029778,86.40697496558406
ENSMUSG00000029780,69.72926120430327
ENSMUSG00000029781,72.22250548105849
ENSMUSG00000029782,83.38856880640392
ENSMUSG00000029787,65.048692193953
ENSMUSG00000029790,52.607964105440274
ENSMUSG00000029797,24.509254066180596
ENSMUSG00000029798,56.00367103451792
ENSMUSG00000029802,78.71819711415897
ENSMUSG00000029804,61.020751542344364
ENSMUSG00000029810,95.35512160301842
ENSMUSG00000029814,86.09595676337123
ENSMUSG00000029815,83.97491459746087
ENSMUSG00000029816,14.949268342425942
ENSMUSG00000029817,90.0678121654005
ENSMUSG00000029819,57.446591546423285
ENSMUSG00000029821,97.28751338398001
ENSMUSG00000029822,36.445214908479066
ENSMUSG00000029823,96.59919441186969
ENSMUSG00000029826,48.789068474991076
ENSMUSG00000029828,11.471982868505583
ENSMUSG00000029830,16.97853464538826
ENSMUSG00000029832,30.612348952225567
ENSMUSG00000029833,92.17865701320552
ENSMUSG00000029836,99.79605363789324
ENSMUSG00000029838,94.41186967827461
ENSMUSG00000029840,92.94855453015856
ENSMUSG00000029843,39.8613164737674
ENSMUSG00000029844,31.708560648549433
ENSMUSG00000029847,27.62963340641411
ENSMUSG00000029848,19.058787538877276
ENSMUSG00000029851,48.29449854688217
ENSMUSG00000029859,7.357365013001581
ENSMUSG00000029860,95.33472696680772
ENSMUSG00000029861,37.2508030388008
ENSMUSG00000029862,12.909804721358284
ENSMUSG00000029863,93.157599551318
ENSMUSG00000029864,55.09610972314282
ENSMUSG00000029869,42.6706776117881
ENSMUSG00000029875,35.67531739152603
ENSMUSG00000029882,27.67552133788814
ENSMUSG00000029910,91.59231122214857
ENSMUSG00000029911,89.82817518992505
ENSMUSG00000029913,64.75296996889817
ENSMUSG00000029916,88.9104165604446
ENSMUSG00000029918,89.25202671697343
ENSMUSG00000029919,28.557589353999894
ENSMUSG00000029920,88.70647019833784
ENSMUSG00000029922,72.24799877632184
ENSMUSG00000029924,61.520420129505936
ENSMUSG00000029925,47.891704481721305
ENSMUSG00000029992,64.62040483352878
ENSMUSG00000029993,76.26574210982511
ENSMUSG00000029994,60.14378218528527
ENSMUSG00000029998,84.34201804925304
ENSMUSG00000029999,29.745576913271808
ENSMUSG00000030000,80.51802375975119
ENSMUSG00000030002,87.47769336664457
ENSMUSG00000030004,17.733136185183294
ENSMUSG00000030007,99.38306225462703
ENSMUSG00000030008,37.791260898383726
ENSMUSG00000030016,96.07913118849743
ENSMUSG00000030019,51.39448325090501
ENSMUSG00000030020,65.74720848416867
ENSMUSG00000030022,45.53612399938816
ENSMUSG00000030029,83.50073930556263
ENSMUSG00000030031,32.835364299189315
ENSMUSG00000030032,41.58976189262224
ENSMUSG00000030034,32.84556161729465
ENSMUSG00000030035,85.08642227094273
ENSMUSG00000030036,72.26329475347984
ENSMUSG00000030037,74.28236373833683
ENSMUSG00000030042,73.0943761790649
ENSMUSG00000030043,33.04440932034875
ENSMUSG00000030045,75.34798348034467
ENSMUSG00000030047,46.56605312802733
ENSMUSG00000030051,36.7052465201652
ENSMUSG00000030055,50.54300718910927
ENSMUSG00000030056,69.75985315861928
ENSMUSG00000030057,99.50033141283842
ENSMUSG00000030058,95.83949421302198
ENSMUSG00000030059,91.23540508846173
ENSMUSG00000030060,65.8236883699587
ENSMUSG00000030061,91.57701524499056
ENSMUSG00000030062,90.99066945393362
ENSMUSG00000030064,84.16866364146229
ENSMUSG00000030067,95.5233773517565
ENSMUSG00000030068,53.000560852495795
ENSMUSG00000030074,37.245704379748126
ENSMUSG00000030075,49.91077346657829
ENSMUSG00000030077,90.20547595982256
ENSMUSG00000030079,92.73950950899913
ENSMUSG00000030082,98.88849232651813
ENSMUSG00000030083,70.03518074746341
ENSMUSG00000030084,71.56987712231683
ENSMUSG00000030086,52.56207617396625
ENSMUSG00000030087,2.6360067302299495
ENSMUSG00000030089,34.90032121552032
ENSMUSG00000030091,82.4504155407128
ENSMUSG00000030092,53.750063733238164
ENSMUSG00000030094,63.3457400703615
ENSMUSG00000030095,93.80512925100697
ENSMUSG00000030096,75.74567888645286
ENSMUSG00000030098,29.34278284811095
ENSMUSG00000030101,50.32376484984449
ENSMUSG00000030102,56.676694029470255
ENSMUSG00000030103,11.79319838882374
ENSMUSG00000030104,67.50114719828684
ENSMUSG00000030105,95.75791566817927
ENSMUSG00000030107,43.149951562739
ENSMUSG00000030108,37.81675419364707
ENSMUSG00000030110,96.35445877734156
ENSMUSG00000030116,20.17029521235915
ENSMUSG00000030117,22.123081629531434
ENSMUSG00000030120,86.29480446642533
ENSMUSG00000030122,55.35104267577628
ENSMUSG00000030123,61.78555040024474
ENSMUSG00000030124,37.95441798806914
ENSMUSG00000030126,91.14872788456636
ENSMUSG00000030127,82.90419619640035
ENSMUSG00000030138,76.31672870035182
ENSMUSG00000030142,20.23657778004385
ENSMUSG00000030145,63.87600061183909
ENSMUSG00000030148,28.41992555957783
ENSMUSG00000030149,4.935501962983736
ENSMUSG00000030156,30.69902615612094
ENSMUSG00000030157,1.3715392851680008
ENSMUSG00000030159,8.178249120481313
ENSMUSG00000030160,25.72783357976852
ENSMUSG00000030161,64.19721613215724
ENSMUSG00000030162,29.842451435272523
ENSMUSG00000030166,78.26441645847142
ENSMUSG00000030168,70.23402845051751
ENSMUSG00000030170,22.3270279916382
ENSMUSG00000030172,85.02013970325805
ENSMUSG00000030177,79.71753428848213
ENSMUSG00000030180,97.94524040177434
ENSMUSG00000030187,23.560903482384134
ENSMUSG00000030188,51.82277061132922
ENSMUSG00000030189,71.90128996074033
ENSMUSG00000030199,67.08305715596798
ENSMUSG00000030201,86.08066078621323
ENSMUSG00000030203,76.37281394993117
ENSMUSG00000030204,92.65283230510376
ENSMUSG00000030207,74.72084841686636
ENSMUSG00000030208,29.363177484321625
ENSMUSG00000030209,55.65696221893642
ENSMUSG00000030213,95.71202773670525
ENSMUSG00000030216,81.2777239585989
ENSMUSG00000030218,28.19558456126039
ENSMUSG00000030220,41.5795645745169
ENSMUSG00000030222,33.54917656656299
ENSMUSG00000030223,67.55723244786621
ENSMUSG00000030224,84.75500943251924
ENSMUSG00000030225,75.56722581960943
ENSMUSG00000030226,43.54764696884719
ENSMUSG00000030228,1.4480191709580381
ENSMUSG00000030231,90.77142711466884
ENSMUSG00000030232,83.02146535461173
ENSMUSG00000030236,6.577270177943201
ENSMUSG00000030243,79.3249375414266
ENSMUSG00000030245,99.33207566410034
ENSMUSG00000030246,98.69984194156936
ENSMUSG00000030247,49.02360679141386
ENSMUSG00000030249,37.235507061642785
ENSMUSG00000030254,68.58206291745272
ENSMUSG00000030255,38.82628868607556
ENSMUSG00000030256,64.97731096721562
ENSMUSG00000030257,84.13297302809362
ENSMUSG00000030259,55.73854076377912
ENSMUSG00000030263,27.604140111150766
ENSMUSG00000030264,77.44353235099169
ENSMUSG00000030265,81.39499311681028
ENSMUSG00000030268,81.37969713965228
ENSMUSG00000030269,55.37653597103962
ENSMUSG00000030270,38.02070055575384
ENSMUSG00000030271,42.22199561515321
ENSMUSG00000030272,65.36480905521847
ENSMUSG00000030275,80.84943659817469
ENSMUSG00000030276,36.848008973639935
ENSMUSG00000030279,81.32361189007291
ENSMUSG00000030282,60.03671034517922
ENSMUSG00000030283,52.852699739968386
ENSMUSG00000030284,62.376994850354365
ENSMUSG00000030286,81.23183602712487
ENSMUSG00000030287,52.36322847091215
ENSMUSG00000030291,75.05226125528985
ENSMUSG00000030298,95.51827869270382
ENSMUSG00000030301,64.25840004078928
ENSMUSG00000030302,54.84627542956203
ENSMUSG00000030303,50.09432519247438
ENSMUSG00000030304,95.98735532554939
ENSMUSG00000030306,36.1596900015296
ENSMUSG00000030309,74.5474940090756
ENSMUSG00000030310,34.71167083057156
ENSMUSG00000030313,82.06291745270994
ENSMUSG00000030314,57.02340284505175
ENSMUSG00000030315,90.63886197929945
ENSMUSG00000030316,74.5321980319176
ENSMUSG00000030317,21.17473104573497
ENSMUSG00000030319,84.4643858665171
ENSMUSG00000030321,28.47091215010452
ENSMUSG00000030322,71.94717789221434
ENSMUSG00000030323,61.25528985876715
ENSMUSG00000030327,91.69938306225463
ENSMUSG00000030330,92.33671544383827
ENSMUSG00000030335,79.2586549737419
ENSMUSG00000030336,33.41151277214093
ENSMUSG00000030337,57.44149288737063
ENSMUSG00000030339,56.95202161831438
ENSMUSG00000030341,52.41421506143884
ENSMUSG00000030342,95.13078060470096
ENSMUSG00000030346,80.35486667006577
ENSMUSG00000030347,60.327333911181356
ENSMUSG00000030350,28.66975985315862
ENSMUSG00000030351,52.64365471880895
ENSMUSG00000030352,72.01855911895171
ENSMUSG00000030357,96.63488502523836
ENSMUSG00000030359,30.98964972212308
ENSMUSG00000030361,18.73247335950645
ENSMUSG00000030364,29.91893132106256
ENSMUSG00000030365,17.30484882475909
ENSMUSG00000030366,9.366236679753225
ENSMUSG00000030373,11.451588232294906
ENSMUSG00000030374,84.00040789272421
ENSMUSG00000030376,14.592362208739102
ENSMUSG00000030378,9.962779788915515
ENSMUSG00000030380,34.72696680772957
ENSMUSG00000030382,28.36893896905114
ENSMUSG00000030386,76.03120379340234
ENSMUSG00000030393,81.86406974965584
ENSMUSG00000030397,43.35899658389843
ENSMUSG00000030399,23.53031152806812
ENSMUSG00000030400,41.7121297098863
ENSMUSG00000030401,66.09391729975017
ENSMUSG00000030403,37.495538673328916
ENSMUSG00000030407,60.541477591393466
ENSMUSG00000030409,43.06837301789629
ENSMUSG00000030410,77.53530821393973
ENSMUSG00000030411,41.21755978177739
ENSMUSG00000030413,33.89078672309183
ENSMUSG00000030417,84.92326518125734
ENSMUSG00000030421,82.10370672513129
ENSMUSG00000030423,74.70555243970836
ENSMUSG00000030424,52.842502421863045
ENSMUSG00000030428,90.09330546066384
ENSMUSG00000030432,93.40233518584611
ENSMUSG00000030435,66.81792688522918
ENSMUSG00000030443,39.97348697292612
ENSMUSG00000030446,55.361239993881604
ENSMUSG00000030447,94.75857849385612
ENSMUSG00000030450,20.46601743741396
ENSMUSG00000030451,87.52358129811859
ENSMUSG00000030452,70.2850150410442
ENSMUSG00000030465,57.23754652526386
ENSMUSG00000030468,13.975424463366135
ENSMUSG00000030469,58.36435017590374
ENSMUSG00000030471,69.96889817977872
ENSMUSG00000030472,28.455616172946513
ENSMUSG00000030474,20.88410747973283
ENSMUSG00000030484,24.804976291235405
ENSMUSG00000030486,32.51414877887115
ENSMUSG00000030493,50.65007902921531
ENSMUSG00000030494,42.12002243409983
ENSMUSG00000030495,13.613419670626625
ENSMUSG00000030498,40.49864885535104
ENSMUSG00000030499,57.609748636108705
ENSMUSG00000030500,1.2950593993779635
ENSMUSG00000030505,64.77336460510885
ENSMUSG00000030509,61.76515576403406
ENSMUSG00000030510,27.910059654310913
ENSMUSG00000030512,92.54576046499771
ENSMUSG00000030513,45.877734155917
ENSMUSG00000030515,60.0571049813899
ENSMUSG00000030516,81.88446438586652
ENSMUSG00000030519,64.47254372100137
ENSMUSG00000030521,73.69601794727987
ENSMUSG00000030522,59.84296130117779
ENSMUSG00000030523,18.61520420129506
ENSMUSG00000030525,44.8529036863305
ENSMUSG00000030527,62.23423239687962
ENSMUSG00000030528,67.02697190638862
ENSMUSG00000030530,62.422882781828385
ENSMUSG00000030532,67.822362718605
ENSMUSG00000030533,75.64370570539948
ENSMUSG00000030534,70.03008208841075
ENSMUSG00000030536,96.52271452607964
ENSMUSG00000030538,56.13623616988732
ENSMUSG00000030539,53.780655687554166
ENSMUSG00000030541,97.06827104471523
ENSMUSG00000030543,30.39310661296079
ENSMUSG00000030545,54.25483097945241
ENSMUSG00000030546,34.22219956151532
ENSMUSG00000030551,90.98557079488094
ENSMUSG00000030554,58.899709376434
ENSMUSG00000030555,74.62907255391832
ENSMUSG00000030556,73.2116453372763
ENSMUSG00000030557,84.59185234283385
ENSMUSG00000030559,46.78019680823943
ENSMUSG00000030560,64.17172283689389
ENSMUSG00000030562,59.9398358231785
ENSMUSG00000030577,41.82939886809769
ENSMUSG00000030583,66.24687707133023
ENSMUSG00000030584,44.118696782746134
ENSMUSG00000030587,18.472441747820323
ENSMUSG00000030588,68.98995564166624
ENSMUSG00000030589,12.517207974302757
ENSMUSG00000030590,33.50328863508897
ENSMUSG00000030591,94.36088308774792
ENSMUSG00000030592,22.09248967521542
ENSMUSG00000030595,54.97374190587876
ENSMUSG00000030598,28.012032835364298
ENSMUSG00000030600,39.02003773007699
ENSMUSG00000030602,61.219599245398456
ENSMUSG00000030603,97.74639269872024
ENSMUSG00000030604,57.38030897873859
ENSMUSG00000030605,66.0378320501708
ENSMUSG00000030606,33.45740070361495
ENSMUSG00000030609,66.38963952480498
ENSMUSG00000030610,63.68225156783765
ENSMUSG00000030611,71.83500739305563
ENSMUSG00000030612,75.38367409371335
ENSMUSG00000030613,70.7336970376791
ENSMUSG00000030614,77.9024116657319
ENSMUSG00000030615,85.70336001631571
ENSMUSG00000030616,28.384234946209148
ENSMUSG00000030619,77.57609748636108
ENSMUSG00000030621,40.366083719981646
ENSMUSG00000030629,94.93193290164686
ENSMUSG00000030630,48.15173609340743
ENSMUSG00000030638,52.32753785754347
ENSMUSG00000030641,56.457451690205474
ENSMUSG00000030643,80.70667414469995
ENSMUSG00000030647,86.74348646306022
ENSMUSG00000030649,73.0790802019069
ENSMUSG00000030650,20.3436496201499
ENSMUSG00000030651,17.814714730026004
ENSMUSG00000030652,79.47279865395402
ENSMUSG00000030653,0.056085249579360626
ENSMUSG00000030654,97.31300667924336
ENSMUSG00000030655,92.82108805384183
ENSMUSG00000030657,50.808137459848055
ENSMUSG00000030659,51.853362565645234
ENSMUSG00000030660,87.26864834548513
ENSMUSG00000030662,95.74261969102126
ENSMUSG00000030663,95.6049558965992
ENSMUSG00000030669,42.61969102126141
ENSMUSG00000030670,20.996277978891552
ENSMUSG00000030671,80.37526130627644
ENSMUSG00000030672,19.262733900984042
ENSMUSG00000030674,40.71789119461582
ENSMUSG00000030677,87.65104777443533
ENSMUSG00000030678,79.23316167847855
ENSMUSG00000030680,37.12333656248406
ENSMUSG00000030681,52.31734053943813
ENSMUSG00000030682,68.52087900882069
ENSMUSG00000030683,60.393616478866065
ENSMUSG00000030685,39.84602049660939
ENSMUSG00000030688,33.49309131698363
ENSMUSG00000030689,64.48274103910671
ENSMUSG00000030691,75.55192984245144
ENSMUSG00000030695,98.94457757609749
ENSMUSG00000030697,86.51914546474278
ENSMUSG00000030699,39.178096160709735
ENSMUSG00000030701,84.28593279967369
ENSMUSG00000030703,45.95421404170703
ENSMUSG00000030704,84.58165502472849
ENSMUSG00000030706,85.32096058736552
ENSMUSG00000030707,37.342578901748844
ENSMUSG00000030708,23.16320807627594
ENSMUSG00000030711,35.36939784836588
ENSMUSG00000030714,74.27216642023147
ENSMUSG00000030717,35.950644980370164
ENSMUSG00000030718,79.56457451690206
ENSMUSG00000030720,56.90613368684036
ENSMUSG00000030722,39.64207413450262
ENSMUSG00000030725,35.507061642787946
ENSMUSG00000030726,73.87447101412329
ENSMUSG00000030727,49.05929740478254
ENSMUSG00000030729,65.07418548921635
ENSMUSG00000030731,23.494620914699436
ENSMUSG00000030732,21.072757864681588
ENSMUSG00000030733,67.10345179217866
ENSMUSG00000030735,13.220822923571102
ENSMUSG00000030738,94.70249324427675
ENSMUSG00000030739,42.85422933768419
ENSMUSG00000030741,72.06444705042574
ENSMUSG00000030742,18.681486768979756
ENSMUSG00000030744,99.60740325294447
ENSMUSG00000030745,24.23392647733646
ENSMUSG00000030747,52.006322337225306
ENSMUSG00000030748,45.801254270126954
ENSMUSG00000030750,73.4563809718044
ENSMUSG00000030751,95.50298271554581
ENSMUSG00000030752,42.57380308978739
ENSMUSG00000030753,81.21654004996685
ENSMUSG00000030754,96.45643195839494
ENSMUSG00000030757,64.76316728700353
ENSMUSG00000030759,91.28129301993576
ENSMUSG00000030760,61.770254423086726
ENSMUSG00000030761,49.34992097078468
ENSMUSG00000030763,72.58960893285065
ENSMUSG00000030766,70.97843267220722
ENSMUSG00000030768,43.185642176107685
ENSMUSG00000030769,10.472645694182429
ENSMUSG00000030770,88.85433131086525
ENSMUSG00000030772,52.067506245857345
ENSMUSG00000030774,73.10457349717025
ENSMUSG00000030775,42.06903584357314
ENSMUSG00000030779,94.88604497017285
ENSMUSG00000030780,50.46142864426656
ENSMUSG00000030782,57.619945954214046
ENSMUSG00000030786,25.61056442155713
ENSMUSG00000030788,64.45724774384337
ENSMUSG00000030790,35.24703003110182
ENSMUSG00000030793,83.4905419874573
ENSMUSG00000030795,89.50695966960689
ENSMUSG00000030796,90.2972518227706
ENSMUSG00000030801,71.25885892010402
ENSMUSG00000030802,89.91995105287309
ENSMUSG00000030805,58.93030133075001
ENSMUSG00000030806,49.977056034262986
ENSMUSG00000030811,42.51261918115536
ENSMUSG00000030814,59.6594095752817
ENSMUSG00000030815,81.3083159129149
ENSMUSG00000030816,79.48809463111202
ENSMUSG00000030822,77.57099882730842
ENSMUSG00000030823,39.820527201346046
ENSMUSG00000030824,83.82705348493347
ENSMUSG00000030825,23.591495436700146
ENSMUSG00000030826,65.66053128027329
ENSMUSG00000030830,15.566206087798909
ENSMUSG00000030835,61.4439402437159
ENSMUSG00000030839,62.004792739509504
ENSMUSG00000030842,84.57655636567583
ENSMUSG00000030844,36.898995564166626
ENSMUSG00000030846,93.9529903635344
ENSMUSG00000030847,72.85983786264212
ENSMUSG00000030849,29.113343190740835
ENSMUSG00000030850,76.16376892877173
ENSMUSG00000030852,77.75455055320451
ENSMUSG00000030854,37.65359710396166
ENSMUSG00000030861,80.65058889512058
ENSMUSG00000030867,82.31785040534339
ENSMUSG00000030868,91.80645490236068
ENSMUSG00000030869,87.84479681843675
ENSMUSG00000030870,93.86631315963902
ENSMUSG00000030871,56.03936164788661
ENSMUSG00000030872,85.69316269821037
ENSMUSG00000030876,72.80375261306277
ENSMUSG00000030877,23.16830673532861
ENSMUSG00000030878,83.81685616682813
ENSMUSG00000030879,80.48743180543518
ENSMUSG00000030880,59.175036965278125
ENSMUSG00000030881,60.220262071075304
ENSMUSG00000030882,47.02493244276755
ENSMUSG00000030884,95.44179880691378
ENSMUSG00000030887,27.073879569673174
ENSMUSG00000030888,84.54086575230716
ENSMUSG00000030889,28.883903533370724
ENSMUSG00000030890,93.08621832458064
ENSMUSG00000030894,88.50252383623108
ENSMUSG00000030905,55.927191148727886
ENSMUSG00000030909,33.324835568245554
ENSMUSG00000030917,59.654310916229036
ENSMUSG00000030921,11.273135165451487
ENSMUSG00000030922,55.18788558609086
ENSMUSG00000030924,61.52551878855861
ENSMUSG00000030929,81.0941722327028
ENSMUSG00000030930,23.479324937541428
ENSMUSG00000030934,92.51006985162901
ENSMUSG00000030935,9.896497221230817
ENSMUSG00000030942,79.57987049406007
ENSMUSG00000030945,57.43639422831796
ENSMUSG00000030946,58.542803242747155
ENSMUSG00000030956,45.118033957069294
ENSMUSG00000030960,69.69357059093458
ENSMUSG00000030965,77.38234844235966
ENSMUSG00000030966,34.278284811094686
ENSMUSG00000030967,91.33227961046245
ENSMUSG00000030970,86.38658032937337
ENSMUSG00000030972,6.88318972110335
ENSMUSG00000030976,23.11222148574925
ENSMUSG00000030978,98.74063121399071
ENSMUSG00000030979,68.89308111966554
ENSMUSG00000030980,91.1742211798297
ENSMUSG00000030982,78.41737623005149
ENSMUSG00000030983,88.86452862897059
ENSMUSG00000030986,67.76117880997298
ENSMUSG00000030987,55.59067965125172
ENSMUSG00000030990,68.13847957987049
