gen_name,"effector memory CD4-positive, alpha-beta T cell","naive thymus-derived CD4-positive, alpha-beta T cell"
ENSMUSG00000034290,88.38833014711994,82.62821045632117
ENSMUSG00000034292,57.58041725542349,61.836090100573514
ENSMUSG00000034295,46.026930429723215,34.618901171972404
ENSMUSG00000034297,86.87141550993267,94.68872080458814
ENSMUSG00000034300,65.89227828110714,73.93815975396892
ENSMUSG00000034303,55.6146621228493,58.220430554401126
ENSMUSG00000034308,25.29714903166819,19.553653062920787
ENSMUSG00000034310,61.03815144210789,57.09832931593384
ENSMUSG00000034311,43.25908070817056,38.36339456404289
ENSMUSG00000034312,74.01296650320006,87.38675089352506
ENSMUSG00000034317,93.73701271714737,78.86293741168647
ENSMUSG00000034320,83.60069819632616,75.48000997423323
ENSMUSG00000034321,87.63195079378274,89.06159089020032
ENSMUSG00000034324,33.81265065248109,43.38791455406866
ENSMUSG00000034327,56.86975313772754,61.68647660211122
ENSMUSG00000034329,55.78505527387582,60.20280940902668
ENSMUSG00000034330,33.38458980965838,60.89269387415842
ENSMUSG00000034333,66.16241376444187,71.63577424985455
ENSMUSG00000034334,55.47751641592552,44.85911395561466
ENSMUSG00000034336,16.32449505444269,24.470118859612665
ENSMUSG00000034341,93.15518244534951,88.80392319840412
ENSMUSG00000034342,91.94996259662538,94.3562463635608
ENSMUSG00000034343,87.16648657634445,86.16490732274956
ENSMUSG00000034345,88.55041143712077,88.38417421660711
ENSMUSG00000034349,99.17712575845732,99.3641426315352
ENSMUSG00000034353,79.16216440861109,82.2043055440113
ENSMUSG00000034354,85.92801928351757,84.90566037735849
ENSMUSG00000034359,0.0,17.363477682653148
ENSMUSG00000034361,42.5775081040645,35.61632449505444
ENSMUSG00000034362,26.240545258083287,28.23123597373452
ENSMUSG00000034371,58.88953536696866,47.94697032665614
ENSMUSG00000034377,87.75662870916798,92.42789460560219
ENSMUSG00000034379,63.361316598786466,51.51691463718726
ENSMUSG00000034384,38.371706425068574,32.910813731194416
ENSMUSG00000034390,78.78813066245533,83.97057601196907
ENSMUSG00000034391,43.820131327404205,56.17155681157011
ENSMUSG00000034394,60.996592136979466,55.107638600282606
ENSMUSG00000034401,77.92785304629707,75.66702684731112
ENSMUSG00000034402,14.454326323663869,1.6997755797523064
ENSMUSG00000034403,87.46155764275622,87.85221511096336
ENSMUSG00000034412,81.17363477682653,70.06483251600034
ENSMUSG00000034413,36.85063585736847,47.963594048707506
ENSMUSG00000034416,29.320089768099077,28.264483417837255
ENSMUSG00000034422,91.23929847892943,87.13739506275455
ENSMUSG00000034424,79.3325575596376,87.70260161250104
ENSMUSG00000034427,30.180367384257334,29.44476768348433
ENSMUSG00000034429,64.43354667109966,69.18377524727786
ENSMUSG00000034430,67.25542348931926,72.91995677832267
ENSMUSG00000034432,89.40653312276619,91.47618651816141
ENSMUSG00000034435,30.699858698362565,23.663868340121354
ENSMUSG00000034437,50.21610838666778,48.48308536281273
ENSMUSG00000034438,96.60044884049539,91.28916964508353
ENSMUSG00000034442,65.03200066494888,65.37278696700191
ENSMUSG00000034445,66.88554567367633,70.32665613830936
ENSMUSG00000034449,63.06208960186186,54.492560884382016
ENSMUSG00000034452,36.20646662787798,46.056021943313105
ENSMUSG00000034453,72.40462139473028,79.39905244784308
ENSMUSG00000034456,38.72911644917297,39.44393649738176
ENSMUSG00000034457,17.562962347269554,1.2509350843653895
ENSMUSG00000034459,80.38816390989942,67.57543013880807
ENSMUSG00000034460,57.27703432798603,55.09932673925692
ENSMUSG00000034462,50.56105061923365,51.47119940154601
ENSMUSG00000034463,0.0,11.607513922367218
ENSMUSG00000034471,35.279694123514254,24.461806998586983
ENSMUSG00000034472,44.15676169894439,42.76036904662954
ENSMUSG00000034473,74.5033663037154,73.78439032499377
ENSMUSG00000034480,76.6395145873161,77.11329066578007
ENSMUSG00000034482,31.140387332723797,17.334386169063254
ENSMUSG00000034484,95.55731028177209,94.31468705843238
ENSMUSG00000034487,44.49339207048458,54.22242540104729
ENSMUSG00000034488,39.14055356994431,47.12409608511346
ENSMUSG00000034493,17.882968996758375,19.208710830354917
ENSMUSG00000034501,62.16440861108802,63.224170891862684
ENSMUSG00000034509,83.82927437453246,73.58074972986451
ENSMUSG00000034518,69.23364641343197,69.87781564292244
ENSMUSG00000034520,32.72795278862937,44.97963594048707
ENSMUSG00000034522,61.47452414595628,58.81472861773751
ENSMUSG00000034525,78.99177125758457,88.75820796276285
ENSMUSG00000034528,44.00299226996925,35.18826365223173
ENSMUSG00000034532,14.466794115202394,6.400132989776411
ENSMUSG00000034533,30.587648574515836,30.284265647078378
ENSMUSG00000034538,66.0959188762364,61.01737178954368
ENSMUSG00000034543,79.57360152938243,83.40121353170974
ENSMUSG00000034544,78.30604272296567,77.20056520654974
ENSMUSG00000034551,19.478846313689637,29.889452248358406
ENSMUSG00000034555,20.492893358823043,46.11836090100574
ENSMUSG00000034557,36.33530047377608,54.89984207464052
ENSMUSG00000034560,87.33272379685812,93.83675504945558
ENSMUSG00000034563,78.03590723963096,86.31036489069903
ENSMUSG00000034566,98.36256337794033,94.98794780151276
ENSMUSG00000034573,74.64882387166487,60.80541933338874
ENSMUSG00000034574,62.4303881639099,57.92535948798936
ENSMUSG00000034575,62.02726290416424,75.29714903166818
ENSMUSG00000034579,0.0,18.132324827528883
ENSMUSG00000034584,57.817305294655476,59.06408444850803
ENSMUSG00000034586,57.16066827362647,65.27720056520656
ENSMUSG00000034591,36.09010057351841,51.38392486077633
ENSMUSG00000034593,66.61541019034162,79.04164242373868
ENSMUSG00000034595,94.31468705843238,88.03923198404122
ENSMUSG00000034601,68.74740254342947,70.7671847726706
ENSMUSG00000034602,88.37586235558142,85.99867010223589
ENSMUSG00000034610,91.18942731277532,95.53237469869504
ENSMUSG00000034612,29.831269221178623,68.86792452830188
ENSMUSG00000034613,79.19956778322667,98.71166154101904
ENSMUSG00000034614,84.81838583658882,85.34618901171972
ENSMUSG00000034616,31.44377026016125,51.60418917795695
ENSMUSG00000034617,68.759870334968,79.15800847809824
ENSMUSG00000034620,70.12301554318012,75.78754883218353
ENSMUSG00000034621,89.49380766353586,90.25849887789876
ENSMUSG00000034623,51.53769428975148,47.797356828193834
ENSMUSG00000034634,0.0,66.33696284598122
ENSMUSG00000034636,78.10240212783643,82.95652896683568
ENSMUSG00000034639,39.50627545507439,55.42348931925858
ENSMUSG00000034640,84.37785720222757,90.46213947302802
ENSMUSG00000034641,37.39921868506359,39.77225500789627
ENSMUSG00000034647,98.74490898512177,96.89136397639432
ENSMUSG00000034652,54.87490649156346,63.938990940071484
ENSMUSG00000034653,80.41309949297649,77.36264649655058
ENSMUSG00000034656,62.663120272629044,57.02352256670269
ENSMUSG00000034659,75.65871498628542,73.34386169063252
ENSMUSG00000034663,78.28526307040147,89.11146205635441
ENSMUSG00000034664,45.65705261408029,52.34810073975563
ENSMUSG00000034667,82.212617405037,84.07863020530296
ENSMUSG00000034673,55.37361815310447,52.92577508104065
ENSMUSG00000034674,80.92427894605603,82.3622309034993
ENSMUSG00000034675,43.85337877150694,32.70301720555232
ENSMUSG00000034681,93.84091097996841,95.00457152356412
ENSMUSG00000034683,46.45083534203308,48.578671764608096
ENSMUSG00000034684,39.52289917712576,32.885878148117364
ENSMUSG00000034686,0.0,26.340287590391487
ENSMUSG00000034687,27.815642922450333,39.95927188097415
ENSMUSG00000034690,25.600531959105645,25.018701687307786
ENSMUSG00000034701,18.9884465131743,5.859862023106974
ENSMUSG00000034707,68.80558557060927,75.45923032166903
ENSMUSG00000034708,59.44643005568947,58.640179536198154
ENSMUSG00000034709,66.29540354085279,70.70068988446513
ENSMUSG00000034714,51.93250768847145,52.21926689385753
ENSMUSG00000034723,87.66104230737261,88.53794364558225
ENSMUSG00000034724,96.40927603690467,95.6778322666445
ENSMUSG00000034729,79.38242872579171,76.09093175962099
ENSMUSG00000034731,70.18951043138559,74.3246612916632
ENSMUSG00000034738,18.57700939240296,26.859778904496718
ENSMUSG00000034744,78.81722217604522,73.56412600781314
ENSMUSG00000034748,59.36331144543263,65.61798686725957
ENSMUSG00000034751,66.62787798188015,72.5251433796027
ENSMUSG00000034755,40.457983542515166,11.31659878646829
ENSMUSG00000034757,79.30762197656055,78.34760202809409
ENSMUSG00000034758,0.0,32.50768847144876
ENSMUSG00000034761,58.394979635940494,64.4875737677666
ENSMUSG00000034762,0.0,22.20513673011387
ENSMUSG00000034765,92.44451832765355,91.276701853545
ENSMUSG00000034768,31.294156761698943,24.914803424486742
ENSMUSG00000034771,33.89576926273793,35.35450087274541
ENSMUSG00000034773,39.68913639763943,23.181780400631702
ENSMUSG00000034777,35.371124594796775,41.035657883800184
ENSMUSG00000034780,24.353752805253094,28.21045632117031
ENSMUSG00000034781,80.30920123015544,82.44119358324329
ENSMUSG00000034786,93.92402959022526,81.66403457734187
ENSMUSG00000034789,92.05801678995927,79.9476352755382
ENSMUSG00000034792,79.5403540852797,46.093425317928684
ENSMUSG00000034793,60.83451084697864,76.20729781398055
ENSMUSG00000034795,32.07962762862605,28.580334136813235
ENSMUSG00000034796,65.82578339290167,41.89593549995844
ENSMUSG00000034799,58.025101820297564,64.22159421494472
ENSMUSG00000034800,39.74731942481922,54.15177458232898
ENSMUSG00000034801,76.85562297398387,87.44493392070484
ENSMUSG00000034807,75.88729116449173,81.4977973568282
ENSMUSG00000034810,37.07921203557476,39.63510930097249
ENSMUSG00000034813,44.165073559970075,39.14055356994431
ENSMUSG00000034818,41.247610339955116,37.76078463968082
ENSMUSG00000034820,85.93217521403042,90.45798354251518
ENSMUSG00000034825,37.37843903249938,62.46363560801264
ENSMUSG00000034826,78.69254426065996,88.44235724378689
ENSMUSG00000034829,45.06275455074391,36.68855456736763
ENSMUSG00000034832,88.3052115368631,92.48607763278198
ENSMUSG00000034833,96.9994181697282,94.79261906740919
ENSMUSG00000034837,54.47178123181781,60.659961765439284
ENSMUSG00000034842,53.4078630205303,51.58340952539273
ENSMUSG00000034845,12.147784889036656,8.677582910813731
ENSMUSG00000034848,65.46421743828444,64.49172969827944
ENSMUSG00000034850,81.42714653810988,89.72238384174217
ENSMUSG00000034853,60.05735184107722,46.529798021777076
ENSMUSG00000034854,16.087607015210708,31.905078547086692
ENSMUSG00000034855,87.77740836173218,73.41451250935084
ENSMUSG00000034858,65.75513257418336,73.02801097165656
ENSMUSG00000034863,62.39714071980716,43.71623306458316
ENSMUSG00000034867,72.59995012883384,82.2832682237553
ENSMUSG00000034868,99.73817637769096,98.76153270717313
ENSMUSG00000034871,32.45366137478181,18.556229739838752
ENSMUSG00000034875,83.45939655888954,80.68739090682404
ENSMUSG00000034880,78.86709334219933,68.31934170060676
ENSMUSG00000034881,62.29739838749896,64.03873327237969
ENSMUSG00000034889,69.17130745573934,65.60136314520821
ENSMUSG00000034892,99.3142714653811,99.53037985204888
ENSMUSG00000034893,80.45881472861774,76.50652481090516
ENSMUSG00000034902,72.1386418419084,85.82412102069654
ENSMUSG00000034903,62.33895769262738,60.72230072313191
ENSMUSG00000034906,56.208960186185685,49.21868506358574
ENSMUSG00000034908,93.69545341201895,95.86900507023522
ENSMUSG00000034910,40.64084448508021,53.81514421078879
ENSMUSG00000034911,62.13116116698528,53.794364558224586
ENSMUSG00000034912,68.86376859778905,69.05909733189262
ENSMUSG00000034917,61.44543263236638,44.22325658714986
ENSMUSG00000034923,31.42299060759704,20.80874407779902
ENSMUSG00000034926,65.7592885046962,61.00905992851799
ENSMUSG00000034928,90.98994264815893,83.22250851965755
ENSMUSG00000034930,33.218352589144715,44.181697282021446
ENSMUSG00000034931,79.64840827861359,85.72853461890118
ENSMUSG00000034932,81.1694788463137,80.52946554733605
ENSMUSG00000034936,64.74939739007564,43.41700606765855
ENSMUSG00000034940,83.93732856786634,81.58507189759787
ENSMUSG00000034947,61.619981713905744,60.510348266976976
ENSMUSG00000034949,56.24636356080126,61.83193417006068
ENSMUSG00000034951,57.61782063003906,67.30529465547336
ENSMUSG00000034957,35.81996509018369,22.807746654475938
ENSMUSG00000034958,51.10132158590308,47.415011221012385
ENSMUSG00000034959,39.414844983791866,54.604771008228745
ENSMUSG00000034973,84.31551824453494,90.04654642174384
ENSMUSG00000034974,73.92569196243038,58.777325243121936
ENSMUSG00000034981,30.251018202975644,15.659546172387998
ENSMUSG00000034987,62.77948632698861,57.530546089269386
ENSMUSG00000034990,52.43953121103815,55.75180782977308
ENSMUSG00000034993,44.58897847227995,41.156179868672595
ENSMUSG00000034994,99.2851799517912,99.4431053112792
ENSMUSG00000034998,78.20214446014462,96.62122849305959
ENSMUSG00000035000,92.9764774332973,87.17064250685729
ENSMUSG00000035004,30.467126589643424,45.07106641176959
ENSMUSG00000035007,61.40387332723797,69.57027678497215
ENSMUSG00000035011,80.64167567118278,81.9466378522151
ENSMUSG00000035021,96.6129166320339,95.93134402792785
ENSMUSG00000035024,81.77208877067575,84.45266395145873
ENSMUSG00000035027,86.77582910813732,82.81522732939905
ENSMUSG00000035031,34.58149779735683,30.47128252015626
ENSMUSG00000035032,48.53711245947967,46.21810323331394
ENSMUSG00000035033,35.14254841659047,38.4340453827612
ENSMUSG00000035041,13.835092677250435,6.063502618236223
ENSMUSG00000035042,98.57451583409525,96.19316765023689
ENSMUSG00000035045,33.09367467375945,59.7872163577425
ENSMUSG00000035047,75.50494555731028,84.97215526556397
ENSMUSG00000035048,72.64150943396226,66.63618984290582
ENSMUSG00000035049,55.94298063336382,75.82910813731193
ENSMUSG00000035051,69.02584988778987,72.24669603524228
ENSMUSG00000035062,41.11462056354418,30.837004405286343
ENSMUSG00000035064,51.99069071565123,62.44285595544843
ENSMUSG00000035067,64.37951957443272,46.87058432383011
ENSMUSG00000035069,70.31418834677085,67.18477267060095
ENSMUSG00000035078,74.30803756961184,67.29698279444769
ENSMUSG00000035085,16.82736264649655,35.14254841659047
ENSMUSG00000035086,95.10431385587232,91.85437619483002
ENSMUSG00000035093,79.8603607347685,84.8474773501787
ENSMUSG00000035095,26.93874158424071,43.38375862355581
ENSMUSG00000035105,64.3088687557144,24.553237469869504
ENSMUSG00000035107,71.38641841908402,75.52988114038733
ENSMUSG00000035109,62.2018119857036,53.104480093092846
ENSMUSG00000035112,37.71091347352672,31.431302468622725
ENSMUSG00000035121,64.72861773751143,61.37062588313523
ENSMUSG00000035125,66.06682736264649,61.74050369877816
ENSMUSG00000035126,50.81040645000415,49.14387831435458
ENSMUSG00000035129,17.48399966752556,28.002659795528217
ENSMUSG00000035131,30.42141135400216,28.729947635275536
ENSMUSG00000035133,93.62480259330064,89.90940071482005
ENSMUSG00000035139,85.45008727454076,80.82869254426066
ENSMUSG00000035142,65.46837336879727,64.25068572853462
ENSMUSG00000035150,86.07347685146705,92.61075554816723
ENSMUSG00000035151,73.40204471781232,72.50020779652564
ENSMUSG00000035152,77.11329066578007,84.91812816889701
ENSMUSG00000035158,43.50012467791539,37.70675754301388
ENSMUSG00000035161,90.90682403790208,95.94381181946638
ENSMUSG00000035164,43.520904330479596,61.33322250851966
ENSMUSG00000035168,71.34485911395562,73.00723131909234
ENSMUSG00000035171,82.57833929016707,79.02086277117446
ENSMUSG00000035172,29.590225251433793,5.893109467209708
ENSMUSG00000035173,73.68464799268556,79.28684232399634
ENSMUSG00000035177,0.0,15.177458232898347
ENSMUSG00000035179,27.042639847061757,49.25608843820131
ENSMUSG00000035181,77.34602277449922,81.32740420580168
ENSMUSG00000035183,60.373202560053194,91.35150860277616
ENSMUSG00000035184,55.415177458232904,51.400548582827696
ENSMUSG00000035187,25.97872163577425,22.026431718061673
ENSMUSG00000035189,51.30080625051949,54.725292993101164
ENSMUSG00000035191,18.248690881888454,18.344277283683816
ENSMUSG00000035198,79.5819133904081,76.2821045632117
ENSMUSG00000035199,84.2905826614579,83.28900340786302
ENSMUSG00000035200,42.23256587149863,38.396642008145626
ENSMUSG00000035202,99.95844069487158,99.93350511179453
ENSMUSG00000035203,61.15451749646746,52.090433047959436
ENSMUSG00000035206,57.742498545424326,54.62970659130579
ENSMUSG00000035208,89.07405868173885,84.76435873992186
ENSMUSG00000035211,33.15601363145208,37.73169312609093
ENSMUSG00000035212,83.27237968581164,71.9599368298562
ENSMUSG00000035215,90.9483833430305,87.83559138891198
ENSMUSG00000035226,39.294322998919455,38.209625135067746
ENSMUSG00000035227,98.2711329066578,96.20147951126256
ENSMUSG00000035228,30.73726207297814,17.78738259496301
ENSMUSG00000035232,73.62230903499294,60.09891114620564
ENSMUSG00000035234,77.51641592552573,74.1958274457651
ENSMUSG00000035235,59.783060427229664,70.62172720472114
ENSMUSG00000035236,81.64325492477765,83.41783725376112
ENSMUSG00000035237,55.494140137976885,37.05012052198487
ENSMUSG00000035239,70.01911728035908,63.141052281605845
ENSMUSG00000035242,99.55947136563876,99.36829856204804
ENSMUSG00000035245,62.530130496218106,67.80816224752722
ENSMUSG00000035246,52.42290748898678,31.306624553237473
ENSMUSG00000035247,97.39007563793534,97.95528218768183
ENSMUSG00000035248,90.61175297149032,93.57493142714654
ENSMUSG00000035258,47.460726456653646,26.755880641675674
ENSMUSG00000035266,63.61482836006982,66.1166985288006
ENSMUSG00000035268,14.396143296484082,65.82993932341451
ENSMUSG00000035270,48.765688637685976,55.556479095669516
ENSMUSG00000035273,0.0,40.10057351841077
ENSMUSG00000035274,46.57966918793118,50.28260327487324
ENSMUSG00000035275,43.59986701022358,70.8960186185687
ENSMUSG00000035278,93.5707754966337,84.5981215194082
ENSMUSG00000035279,19.545341201895106,35.06774166735932
ENSMUSG00000035283,46.69603524229075,50.12467791538525
ENSMUSG00000035284,67.1016540603441,77.63693791039815
ENSMUSG00000035285,40.7987698445682,37.245449256088435
ENSMUSG00000035293,84.2407114953038,80.57933671349015
ENSMUSG00000035295,56.495719391571775,55.21984872412933
ENSMUSG00000035296,35.13423655556479,40.262654808411604
ENSMUSG00000035297,89.16964508353419,90.76136646995262
ENSMUSG00000035298,43.27570443022193,19.85703599035824
ENSMUSG00000035299,65.66370210290084,75.95794198321005
ENSMUSG00000035305,21.760452165239798,10.547751641592553
ENSMUSG00000035310,59.13057933671348,68.3525891447095
ENSMUSG00000035311,66.91879311777907,74.74441027346023
ENSMUSG00000035314,59.93682985620481,71.72720472113706
ENSMUSG00000035325,87.41999833762779,92.90167068406616
ENSMUSG00000035329,92.81024021278364,85.56645332890034
ENSMUSG00000035337,35.138392486077635,48.803092012301555
ENSMUSG00000035342,50.71897597872164,36.834012135317096
ENSMUSG00000035351,68.59363311445432,62.82520156262987
ENSMUSG00000035354,83.18094921452914,77.51225999501288
ENSMUSG00000035355,0.0,41.19773917380101
ENSMUSG00000035356,95.68198819715734,96.25135067741667
ENSMUSG00000035357,22.08045881472862,33.7835591388912
ENSMUSG00000035365,9.650070650818718,47.3568281938326
ENSMUSG00000035367,69.32092095420165,83.05211536863104
ENSMUSG00000035370,47.71008228742416,40.41226830687391
ENSMUSG00000035372,60.61009059928518,63.7021029008395
ENSMUSG00000035376,72.26747568780651,70.17288670933422
ENSMUSG00000035378,68.91363976394315,74.64466794115202
ENSMUSG00000035382,73.33139389909401,70.07730030753886
ENSMUSG00000035385,51.04729448923614,48.75322084614746
ENSMUSG00000035390,50.72728783974731,35.857368464799265
ENSMUSG00000035392,65.86318676751725,78.68007646912145
ENSMUSG00000035394,51.74133488488073,52.84265647078381
ENSMUSG00000035395,34.43188429889452,12.151940819549498
ENSMUSG00000035397,54.534120189510425,66.44917296982794
ENSMUSG00000035399,96.2929099825451,97.39007563793534
ENSMUSG00000035401,91.37644418585322,86.82570027429142
ENSMUSG00000035403,29.461391405535696,25.63377940320838
ENSMUSG00000035407,15.530712326489901,28.875405203225
ENSMUSG00000035429,39.87615327071731,36.031917546338626
ENSMUSG00000035435,30.741418003490985,33.84174216607098
ENSMUSG00000035437,86.43504280608428,91.67982711329067
ENSMUSG00000035439,85.14254841659049,80.46297065913059
ENSMUSG00000035441,51.234311362314024,52.252514337960264
ENSMUSG00000035443,76.99276868090766,78.05668689219516
ENSMUSG00000035451,15.260576843155182,29.82295736015294
ENSMUSG00000035455,57.605352838500544,84.04122683068739
ENSMUSG00000035456,42.020613415343696,48.915302136148284
ENSMUSG00000035458,38.276120023273215,30.57933671349015
ENSMUSG00000035459,36.43504280608428,34.282270800432215
ENSMUSG00000035469,79.63178455656221,87.95195744327154
ENSMUSG00000035472,50.61092178538775,35.736846479926854
ENSMUSG00000035473,78.36006981963261,69.27104978804755
ENSMUSG00000035476,69.6741750477932,63.96808245366138
ENSMUSG00000035478,82.50353254093592,78.08577840578505
ENSMUSG00000035493,63.54002161083867,48.47061757127421
ENSMUSG00000035495,67.5671182777824,75.86235558141468
ENSMUSG00000035498,52.99226996924612,38.54625550660793
ENSMUSG00000035504,40.133820962513504,43.43362978970992
ENSMUSG00000035505,69.94431053112791,67.53387083367967
ENSMUSG00000035506,51.44210788795611,54.820879394896515
ENSMUSG00000035509,43.74948050868589,45.569778073310616
ENSMUSG00000035513,50.70650818718311,38.9410689053279
ENSMUSG00000035517,65.1442107887956,50.31585071897597
ENSMUSG00000035521,88.37170642506858,89.73069570276785
ENSMUSG00000035523,74.2041393067908,41.11462056354418
ENSMUSG00000035528,30.66661125425983,0.0
ENSMUSG00000035529,75.89144709500457,73.83426149114787
ENSMUSG00000035530,99.84623057102485,99.65505776743413
ENSMUSG00000035539,20.783808494721967,38.88704180866096
ENSMUSG00000035540,31.572604106059348,13.269886127503948
ENSMUSG00000035545,70.8960186185687,69.61599202061342
ENSMUSG00000035547,0.0,31.26922117862189
ENSMUSG00000035551,13.170143795195743,29.482171058099908
ENSMUSG00000035559,85.24229074889867,69.19624303881639
ENSMUSG00000035560,48.40827861358158,46.35109300972488
ENSMUSG00000035561,40.848641010722304,43.99052447843072
ENSMUSG00000035566,41.787881306624556,36.71764608095753
ENSMUSG00000035569,98.26282104563212,98.17139057434959
ENSMUSG00000035572,64.90732274956362,72.7744992103732
ENSMUSG00000035575,69.77807331061425,86.46413431967417
ENSMUSG00000035576,25.463386252181863,25.446762530130496
ENSMUSG00000035578,79.97672678912808,79.06657800681572
ENSMUSG00000035585,67.12243371290832,58.03341368132325
ENSMUSG00000035594,35.34618901171972,44.435209043304795
ENSMUSG00000035595,68.0450502867592,64.55822458648491
ENSMUSG00000035596,68.96351093009724,69.37079212035574
ENSMUSG00000035597,96.22225916382678,98.3002244202477
ENSMUSG00000035601,82.12118693375446,67.52971490316682
ENSMUSG00000035606,26.90965007065082,15.568115701105478
ENSMUSG00000035614,82.05053611503615,87.98936081788713
ENSMUSG00000035620,69.01338209625135,64.92810240212783
ENSMUSG00000035621,67.84140969162996,64.9945972903333
ENSMUSG00000035623,90.52863436123349,91.99567783226664
ENSMUSG00000035626,0.0,18.06167400881057
ENSMUSG00000035629,59.11395561466213,67.84140969162996
ENSMUSG00000035632,72.23422824370377,71.63161831934171
ENSMUSG00000035637,60.75554816723464,56.24636356080126
ENSMUSG00000035640,64.0802925775081,57.82561715568115
ENSMUSG00000035642,77.11744659629291,70.52198487241293
ENSMUSG00000035649,95.15418502202643,97.85138392486078
ENSMUSG00000035653,49.17712575845732,39.73069570276785
ENSMUSG00000035666,68.40661624137644,67.0808744077799
ENSMUSG00000035671,69.76560551907572,89.77641093840911
ENSMUSG00000035673,74.21245116781647,79.23697115784223
ENSMUSG00000035674,95.81082204305544,89.53536696866429
ENSMUSG00000035678,67.49231152855124,62.796110049039974
ENSMUSG00000035681,42.477765771756296,16.40761366469953
ENSMUSG00000035683,16.125010389826283,40.495386917130745
ENSMUSG00000035686,47.776577175629626,46.026930429723215
ENSMUSG00000035692,63.69379103981382,44.231568448175544
ENSMUSG00000035694,55.535699443105315,61.49530379852048
ENSMUSG00000035696,87.82727952788629,86.28127337710913
ENSMUSG00000035697,98.75322084614744,96.82902501870169
ENSMUSG00000035699,59.95760950876902,39.489651733023024
ENSMUSG00000035704,63.83509267725044,69.04662954035409
ENSMUSG00000035711,48.50802094588978,40.28343446097581
ENSMUSG00000035713,57.36015293824287,55.68946887208046
ENSMUSG00000035722,78.21461225168315,67.8247859695786
ENSMUSG00000035725,91.72138641841909,83.604854126839
ENSMUSG00000035726,91.82944061175297,98.27944476768349
ENSMUSG00000035745,36.1981547668523,27.466544759371626
ENSMUSG00000035754,86.51400548582828,84.26980300889369
ENSMUSG00000035757,81.9258581996509,74.46596292909983
ENSMUSG00000035759,14.150943396226415,51.94913141052282
ENSMUSG00000035762,79.81880142964009,79.88529631784557
ENSMUSG00000035764,74.89402377192253,68.759870334968
ENSMUSG00000035765,72.20929266062672,82.85678663452747
ENSMUSG00000035769,39.78056686892195,33.05627129914388
ENSMUSG00000035770,67.79153852547586,80.50452996425899
ENSMUSG00000035772,67.95361981547669,80.00166237220515
ENSMUSG00000035776,50.42806084282271,48.840495386917134
ENSMUSG00000035778,76.76003657218851,65.0527803175131
ENSMUSG00000035781,85.84905660377359,83.29315933837587
ENSMUSG00000035783,29.99335051117945,40.158756545590556
ENSMUSG00000035790,78.4473443604023,63.20754716981132
ENSMUSG00000035798,78.70916798271132,74.4244036239714
ENSMUSG00000035811,34.05369462222592,22.342282437037653
ENSMUSG00000035818,49.276868090765525,46.604604771008226
ENSMUSG00000035824,89.56445848225417,82.8609425650403
ENSMUSG00000035828,67.76244701188597,74.99792203474358
ENSMUSG00000035829,32.12534286426731,37.1623306458316
ENSMUSG00000035834,60.76801595877317,74.80674923115286
ENSMUSG00000035835,50.11221012384674,50.01662372205137
ENSMUSG00000035840,84.68955199069072,81.04480093092845
ENSMUSG00000035842,61.51192752057185,65.7592885046962
ENSMUSG00000035845,61.18360901005735,66.30787133239131
ENSMUSG00000035847,74.63635608012635,73.61399717396725
ENSMUSG00000035849,35.017870501205216,46.57966918793118
ENSMUSG00000035851,97.15734352921619,98.3417837253761
ENSMUSG00000035860,35.42099576095088,28.75488321835259
ENSMUSG00000035861,41.937494805086864,38.17222176045216
ENSMUSG00000035863,42.26165738508852,45.69030005818303
ENSMUSG00000035864,18.992602443687144,24.694539107306127
ENSMUSG00000035868,71.1952456154933,70.63003906574681
ENSMUSG00000035873,58.386667774914805,0.0
ENSMUSG00000035875,60.64333804338792,42.72712160252681
ENSMUSG00000035877,79.91438783143546,77.59537860526972
ENSMUSG00000035878,60.28177208877068,64.94472612417921
ENSMUSG00000035885,97.53137727537195,93.86169063253263
ENSMUSG00000035890,70.43055440113042,66.1457900423905
ENSMUSG00000035891,54.09774748566204,63.839248607763274
ENSMUSG00000035898,89.3982212617405,96.48823871664865
ENSMUSG00000035900,79.55697780733107,80.99492976477434
ENSMUSG00000035901,78.06084282270801,75.98287756628709
ENSMUSG00000035910,39.05327902917463,39.62264150943396
ENSMUSG00000035914,41.75878979303466,42.5775081040645
ENSMUSG00000035916,27.8322666445017,7.788213781065581
ENSMUSG00000035919,65.21901753802678,64.82004820879395
ENSMUSG00000035929,88.32599118942731,81.83858365888122
ENSMUSG00000035932,46.47992685562297,44.61391405535699
ENSMUSG00000035933,91.90009143047129,94.22325658714986
ENSMUSG00000035934,39.41900091430471,49.36829856204804
ENSMUSG00000035936,44.32715484997091,51.15534868257002
ENSMUSG00000035941,87.17479843737013,91.06059346687724
ENSMUSG00000035944,66.17072562546754,70.70484581497797
ENSMUSG00000035948,68.70584323830106,74.43271548499709
ENSMUSG00000035949,83.38043387914554,95.5489984207464
ENSMUSG00000035951,24.150112210123847,24.441027346022775
ENSMUSG00000035953,79.5902252514338,88.46313689635109
ENSMUSG00000035954,50.881057268722465,63.0662455323747
ENSMUSG00000035958,87.66519823788546,83.84589809658382
ENSMUSG00000035960,80.98661790374865,92.1993184273959
ENSMUSG00000035967,78.71747984373701,73.01138724960519
ENSMUSG00000035969,28.567866345274705,23.601529382428726
ENSMUSG00000035984,34.90150444684565,22.271631618319343
