gen_name,peptic cell,stem cell of gastric gland
ENSMUSG00000045875,24.044923947647685,22.431022285107886
ENSMUSG00000045876,16.395472232048107,14.410152104704634
ENSMUSG00000045886,56.91545808277326,67.03218960028299
ENSMUSG00000045896,59.95755217545101,65.05129112133004
ENSMUSG00000045912,41.541386628935264,30.252918287937742
ENSMUSG00000045917,51.96321188539087,55.880792359391585
ENSMUSG00000045929,33.71506897771489,15.338698266713832
ENSMUSG00000045930,39.4013088079236,31.89777148921118
ENSMUSG00000045932,16.912805093738946,31.03112840466926
ENSMUSG00000045934,52.65298903431199,45.41032897064026
ENSMUSG00000045942,34.65688008489565,26.44145737530951
ENSMUSG00000045948,82.19844357976653,90.1131941987973
ENSMUSG00000045954,75.69862044570216,63.954722320481075
ENSMUSG00000045962,89.69755925008843,89.8434736469756
ENSMUSG00000045968,52.69278386982668,52.48938804386275
ENSMUSG00000045969,70.65794128050938,76.37513264945171
ENSMUSG00000045973,88.09250088432968,84.36947293951185
ENSMUSG00000045975,66.02847541563494,66.32472585779978
ENSMUSG00000045980,58.81234524230633,64.15369649805449
ENSMUSG00000045983,95.51202688362221,94.52157764414574
ENSMUSG00000045991,32.85726918995401,32.733463035019454
ENSMUSG00000045994,10.930314821365405,4.709055535903785
ENSMUSG00000045996,62.323134064379204,71.29023700035373
ENSMUSG00000046006,12.59727626459144,6.526353024407499
ENSMUSG00000046008,16.333569154580825,22.607888220728686
ENSMUSG00000046010,69.98585072515033,75.64556066501592
ENSMUSG00000046020,62.69013088079236,61.13371064732932
ENSMUSG00000046027,75.38026176158472,78.21896002829854
ENSMUSG00000046031,18.70799434029006,22.09497700742837
ENSMUSG00000046032,70.2201980898479,74.84966395472232
ENSMUSG00000046034,52.812168376370714,54.439334984082066
ENSMUSG00000046041,42.430137955429785,38.61867704280156
ENSMUSG00000046056,47.90413866289352,39.89211177927131
ENSMUSG00000046057,12.062256809338521,18.018217191368944
ENSMUSG00000046058,23.231340643792006,12.40272373540856
ENSMUSG00000046062,92.6114255394411,92.93862752033958
ENSMUSG00000046070,50.45542978422356,38.711531659002475
ENSMUSG00000046079,67.9209409267775,72.63441811107181
ENSMUSG00000046080,17.69101521047046,22.744959320834806
ENSMUSG00000046082,7.596391934913335,10.589847895295366
ENSMUSG00000046085,33.14467633533781,26.233639900955076
ENSMUSG00000046093,37.64149274849664,31.66784577290414
ENSMUSG00000046096,50.78705341351256,49.557835160948
ENSMUSG00000046101,53.17916519278387,52.20198089847895
ENSMUSG00000046108,30.412097629996467,33.56031128404669
ENSMUSG00000046110,36.129288998938804,22.453130527060488
ENSMUSG00000046111,67.24000707463742,68.8715953307393
ENSMUSG00000046130,44.75150336045278,44.3137601697913
ENSMUSG00000046138,75.24761230986911,69.05730456314114
ENSMUSG00000046139,60.62964273081004,65.484612663601
ENSMUSG00000046145,23.633710647329327,20.547400070746374
ENSMUSG00000046150,43.10222851078882,42.31959674566678
ENSMUSG00000046152,39.794835514679875,36.372479660417405
ENSMUSG00000046157,53.24548991864167,48.766360099044924
ENSMUSG00000046159,53.08631057658295,51.57852847541563
ENSMUSG00000046168,45.476653696498055,50.64556066501592
ENSMUSG00000046169,21.975592500884332,25.9506544039618
ENSMUSG00000046178,23.209232401839405,6.33180049522462
ENSMUSG00000046179,68.99982313406437,77.24619738238415
ENSMUSG00000046182,40.85160948001415,49.765652635302445
ENSMUSG00000046185,78.13494870887867,65.51556420233463
ENSMUSG00000046186,2.498231340643792,11.248673505482843
ENSMUSG00000046191,32.77325787053413,15.497877608772551
ENSMUSG00000046192,10.483728333922887,19.265122037495576
ENSMUSG00000046196,25.3979483551468,15.93119915104351
ENSMUSG00000046201,77.08701804032543,77.52918287937743
ENSMUSG00000046204,38.742483197736114,32.20728687654758
ENSMUSG00000046207,29.510081358330385,11.743898125221081
ENSMUSG00000046210,47.28510788822073,50.932967810399724
ENSMUSG00000046213,99.96462681287585,32.05252918287938
ENSMUSG00000046215,4.9434029006013445,19.167845772904137
ENSMUSG00000046223,63.19419879731164,68.22161301733286
ENSMUSG00000046229,62.34082065794128,71.86505129112133
ENSMUSG00000046230,72.38238415281218,72.91740360806509
ENSMUSG00000046242,9.67898832684825,29.633887513264945
ENSMUSG00000046245,23.134064379200566,21.091262822780333
ENSMUSG00000046269,41.00194552529183,46.254863813229576
ENSMUSG00000046272,18.73010258224266,12.791828793774318
ENSMUSG00000046275,40.02918287937744,29.09886805801203
ENSMUSG00000046280,42.293066855323666,45.89671029359745
ENSMUSG00000046295,61.74389812522109,65.65263530244076
ENSMUSG00000046311,79.30668553236646,66.66077113547931
ENSMUSG00000046312,62.433675274142196,64.4455252918288
ENSMUSG00000046314,75.47753802617616,76.87477891758047
ENSMUSG00000046317,33.60894941634241,39.69755925008843
ENSMUSG00000046318,37.65917934205872,35.68270251149628
ENSMUSG00000046324,81.26989741775733,80.87637071100107
ENSMUSG00000046329,53.59037849310223,52.20640254686947
ENSMUSG00000046330,97.00654403961796,98.84594977007428
ENSMUSG00000046334,7.238238415281217,0.0
ENSMUSG00000046337,40.30332507958967,16.957021577644145
ENSMUSG00000046338,23.925539441103645,15.170675627874072
ENSMUSG00000046341,15.086664308454193,14.865581888928192
ENSMUSG00000046345,38.01291121330032,37.5
ENSMUSG00000046351,71.20622568093385,66.92164839051998
ENSMUSG00000046352,35.86841174389813,39.08295012380616
ENSMUSG00000046364,93.61513972408913,96.3035019455253
ENSMUSG00000046367,11.544923947647682,50.51291121330031
ENSMUSG00000046372,48.53201273434736,48.31977361160241
ENSMUSG00000046378,40.741068270251155,39.825787053413514
ENSMUSG00000046380,57.22939511850018,61.74389812522109
ENSMUSG00000046387,20.149451715599575,29.97435443933498
ENSMUSG00000046388,38.61867704280156,39.04315528829147
ENSMUSG00000046402,77.70604881499823,67.91209762999645
ENSMUSG00000046404,92.7882914750619,86.89865581888928
ENSMUSG00000046408,33.69296073576229,49.778917580474
ENSMUSG00000046410,57.269189954014855,59.52865228157057
ENSMUSG00000046417,53.541740360806514,63.441811107180754
ENSMUSG00000046431,24.190838344534843,47.27184294304917
ENSMUSG00000046432,88.17651220374955,85.60311284046692
ENSMUSG00000046434,96.94464096215069,98.15617262115317
ENSMUSG00000046440,17.978422355854264,7.432790944464096
ENSMUSG00000046441,61.08065086664308,56.95525291828793
ENSMUSG00000046442,31.35833038556774,30.779094446409623
ENSMUSG00000046447,54.40396179695791,53.80261761584719
ENSMUSG00000046449,50.67209055535904,54.7134771842943
ENSMUSG00000046450,32.82631765122038,35.78882207286876
ENSMUSG00000046456,60.51467987265653,58.10045985143262
ENSMUSG00000046460,55.721613017332864,59.96197382384153
ENSMUSG00000046480,0.0,6.880084895649098
ENSMUSG00000046486,5.955960382030421,4.700212239122744
ENSMUSG00000046487,30.593385214007785,27.89617969579059
ENSMUSG00000046490,20.295366112486736,23.859214715245844
ENSMUSG00000046491,23.408206579412806,7.375309515387336
ENSMUSG00000046493,36.076229218252564,35.97453130527061
ENSMUSG00000046516,72.75380261761585,81.58825610187478
ENSMUSG00000046519,87.95985143261407,89.86116024053767
ENSMUSG00000046523,38.026176158471884,38.58772550406792
ENSMUSG00000046532,21.44941634241245,34.35620799434029
ENSMUSG00000046541,44.198797311637776,41.53696498054475
ENSMUSG00000046546,64.87884683409976,81.13282631765122
ENSMUSG00000046550,43.12875840113195,44.795719844357976
ENSMUSG00000046556,62.367350548284406,59.94428723027945
ENSMUSG00000046561,31.63247258577998,16.643084541917226
ENSMUSG00000046562,80.58896356561726,83.53378139370358
ENSMUSG00000046567,55.41209762999646,52.46727980191015
ENSMUSG00000046572,50.60134418111072,45.989564909798375
ENSMUSG00000046573,86.7704280155642,91.66519278386983
ENSMUSG00000046574,58.701804032543336,54.7576936681995
ENSMUSG00000046580,0.0,5.213123452423064
ENSMUSG00000046589,64.92306331800495,69.1590024761231
ENSMUSG00000046591,52.90060134418111,58.41439688715953
ENSMUSG00000046598,82.93243721259286,91.32914750619031
ENSMUSG00000046603,56.769543685886106,53.81146091262823
ENSMUSG00000046605,64.54722320481075,57.0348425893173
ENSMUSG00000046607,33.34365051291122,33.56915458082773
ENSMUSG00000046610,37.057835160948,23.801733286169082
ENSMUSG00000046613,40.940042447824545,36.78369296073576
ENSMUSG00000046618,50.420056597099396,40.48019101521047
ENSMUSG00000046634,34.65245843650513,25.69419879731164
ENSMUSG00000046636,52.025114962858154,51.339759462327564
ENSMUSG00000046637,6.088609833746021,16.550229925716305
ENSMUSG00000046650,41.83763707110011,27.87407145383799
ENSMUSG00000046652,0.0,22.24089140431553
ENSMUSG00000046658,53.555005305978064,53.0995755217545
ENSMUSG00000046667,54.14750619030775,55.7746727980191
ENSMUSG00000046668,60.196321188539095,47.04633887513265
ENSMUSG00000046671,88.826494517156,87.05341351255747
ENSMUSG00000046675,67.7440749911567,68.76989741775733
ENSMUSG00000046678,39.93632826317651,47.69189954014857
ENSMUSG00000046679,72.51945525291829,67.63353378139371
ENSMUSG00000046687,23.125221082419525,21.90484612663601
ENSMUSG00000046688,54.9566678457729,44.77803325079589
ENSMUSG00000046691,79.28457729041386,82.72904138662894
ENSMUSG00000046694,52.22851078882207,54.56314113901662
ENSMUSG00000046699,30.9515387336399,38.44623275557127
ENSMUSG00000046707,67.75291828793775,63.95914396887159
ENSMUSG00000046709,48.359568447117084,39.62681287584011
ENSMUSG00000046711,74.23063318004952,61.46533427661832
ENSMUSG00000046716,23.779625044216484,14.180226388397596
ENSMUSG00000046718,64.77272727272727,59.201450300672086
ENSMUSG00000046721,52.33463035019456,56.50866643084542
ENSMUSG00000046722,93.53112840466926,93.50459851432615
ENSMUSG00000046727,99.8231340643792,99.85850725150335
ENSMUSG00000046731,63.42412451361867,65.36522815705695
ENSMUSG00000046733,97.87318712415988,96.55553590378493
ENSMUSG00000046747,15.61284046692607,12.4336752741422
ENSMUSG00000046748,18.106650159179342,14.189069685178634
ENSMUSG00000046750,20.967456667845774,16.368942341704987
ENSMUSG00000046753,59.83374602051646,56.353908737177214
ENSMUSG00000046756,87.67244428723028,89.27308100459851
ENSMUSG00000046761,79.89918641669614,75.90201627166607
ENSMUSG00000046768,52.1223912274496,46.07799787760877
ENSMUSG00000046782,74.16430845419171,62.057835160948
ENSMUSG00000046785,69.64538379908029,69.33586841174389
ENSMUSG00000046790,27.250619030774676,33.29501238061549
ENSMUSG00000046791,61.25309515387336,60.695967456667844
ENSMUSG00000046792,57.96781039971701,63.86186770428015
ENSMUSG00000046793,19.579059073222496,9.77626459143969
ENSMUSG00000046794,61.9251857092324,65.09108595684471
ENSMUSG00000046798,83.18889281924301,80.9736469755925
ENSMUSG00000046804,64.39246551114255,61.076229218252564
ENSMUSG00000046805,36.964980544747085,48.12522108241953
ENSMUSG00000046806,55.62875840113194,60.5544747081712
ENSMUSG00000046807,40.36522815705695,39.09621506897771
ENSMUSG00000046808,54.72232048107535,52.98903431199151
ENSMUSG00000046818,62.8758401131942,70.18924655111427
ENSMUSG00000046822,69.83993632826318,73.77520339582595
ENSMUSG00000046826,60.205164485320125,60.36876547576937
ENSMUSG00000046828,18.92465511142554,16.02847541563495
ENSMUSG00000046834,17.522992571630706,25.07074637424832
ENSMUSG00000046836,86.04085603112841,86.22214361513973
ENSMUSG00000046841,83.67527414220022,85.21400778210116
ENSMUSG00000046844,21.64839051998585,22.510611956137247
ENSMUSG00000046854,41.563494870887865,47.059603820304204
ENSMUSG00000046856,29.660417403608065,35.17863459497701
ENSMUSG00000046861,72.14361513972409,76.25574814290768
ENSMUSG00000046862,65.1574106827025,59.798372833392285
ENSMUSG00000046865,79.43491333569155,90.20604881499823
ENSMUSG00000046873,68.13318004952245,66.71825256455607
ENSMUSG00000046876,72.89529536611249,73.1605942695437
ENSMUSG00000046879,63.3622214361514,60.79324372125928
ENSMUSG00000046881,50.70304209409267,52.82101167315175
ENSMUSG00000046886,7.198443579766536,5.133533781393703
ENSMUSG00000046897,70.20251149628581,64.08737177219668
ENSMUSG00000046909,61.44764768305624,62.76087725504068
ENSMUSG00000046913,26.711177927131235,25.11938450654404
ENSMUSG00000046916,3.501945525291829,6.287584011319419
ENSMUSG00000046924,38.86628935267068,36.7925362575168
ENSMUSG00000046932,41.18765475769367,39.50742836929607
ENSMUSG00000046934,18.301202688362224,2.0870180403254333
ENSMUSG00000046947,73.08542624690485,71.241598868058
ENSMUSG00000046949,71.21949062610541,70.82596391934914
ENSMUSG00000046952,10.076936681995049,27.449593208348073
ENSMUSG00000046958,27.59550760523523,17.456667845772905
ENSMUSG00000046959,31.840290060134418,11.690838344534843
ENSMUSG00000046961,27.30810045985143,9.32967810399717
ENSMUSG00000046962,67.2134771842943,70.16271666077114
ENSMUSG00000046971,49.2925362575168,20.675627874071452
ENSMUSG00000046974,37.02688362221436,32.73788468340997
ENSMUSG00000046975,20.357269189954014,30.456314113901662
ENSMUSG00000046982,58.98036788114609,64.29961089494164
ENSMUSG00000046985,63.6717368234878,65.89140431552883
ENSMUSG00000046991,42.15157410682703,41.943756632472585
ENSMUSG00000046993,9.935443933498409,7.308984789529537
ENSMUSG00000046994,68.06685532366467,74.62858153519633
ENSMUSG00000047003,56.2610541209763,60.65175097276264
ENSMUSG00000047013,36.1956137247966,38.75132649451716
ENSMUSG00000047014,34.307569862044566,42.57605235231694
ENSMUSG00000047021,45.883445348425894,40.98425893172975
ENSMUSG00000047022,57.216130173328615,55.67739653342766
ENSMUSG00000047026,0.0,31.35833038556774
ENSMUSG00000047030,75.9285461620092,80.49168730102582
ENSMUSG00000047031,54.02370003537319,49.199681641315884
ENSMUSG00000047036,86.61124867350549,79.59409267775027
ENSMUSG00000047037,55.01857092324018,51.830562433675276
ENSMUSG00000047040,98.24902723735408,96.53784931022285
ENSMUSG00000047044,63.923770781747436,69.50389105058366
ENSMUSG00000047045,86.56261054120976,86.03643438273788
ENSMUSG00000047048,33.70180403254333,42.06314113901662
ENSMUSG00000047050,31.327378846834097,34.26777502652989
ENSMUSG00000047067,58.25963919349133,63.81322957198443
ENSMUSG00000047084,79.21383091616555,77.0781747435444
ENSMUSG00000047085,4.523346303501945,4.134241245136186
ENSMUSG00000047090,55.64644499469402,52.06933144676336
ENSMUSG00000047098,67.81924301379554,65.76759816059426
ENSMUSG00000047108,52.24619738238415,50.689777148921124
ENSMUSG00000047109,28.86009904492395,1.6802263883975945
ENSMUSG00000047115,53.47099398655819,52.32578705341351
ENSMUSG00000047117,53.298549699327914,54.54545454545454
ENSMUSG00000047123,69.69844357976653,68.91139016625398
ENSMUSG00000047126,96.72355854262469,95.16271666077114
ENSMUSG00000047139,99.80102582242661,99.77007428369295
ENSMUSG00000047141,66.78015564202335,61.102759108595684
ENSMUSG00000047143,12.093208348072162,8.224266006367174
ENSMUSG00000047146,57.07463742483198,54.46144322603467
ENSMUSG00000047150,23.019101521047048,33.98036788114609
ENSMUSG00000047153,68.02263883975947,74.6241598868058
ENSMUSG00000047155,41.050583657587545,43.35426246904846
ENSMUSG00000047180,71.00725150336046,77.0604881499823
ENSMUSG00000047181,42.00565970993986,54.70463388751327
ENSMUSG00000047182,27.48496639547223,9.19702865228157
ENSMUSG00000047187,96.55111425539441,96.01167315175097
ENSMUSG00000047189,30.61107180756986,29.30226388397595
ENSMUSG00000047193,68.26582950123806,65.25468694729395
ENSMUSG00000047197,31.446763353378138,35.368765475769365
ENSMUSG00000047203,27.166607711354796,25.185709232401837
ENSMUSG00000047205,59.56402546869472,61.16908383445349
ENSMUSG00000047213,88.83091616554651,86.99593208348072
ENSMUSG00000047215,98.40378493102229,99.08029713477184
ENSMUSG00000047216,7.892642377078175,10.492571630703926
ENSMUSG00000047220,47.784754156349486,51.07888220728688
ENSMUSG00000047221,65.21047046338875,64.2951892465511
ENSMUSG00000047227,37.33639900955076,32.25592500884329
ENSMUSG00000047228,39.193491333569156,39.40573045631412
ENSMUSG00000047230,29.240360806508665,26.67138309161656
ENSMUSG00000047237,24.774495932083482,19.52599929253626
ENSMUSG00000047238,59.03342766183233,52.710470463388745
ENSMUSG00000047242,69.09709939865581,67.72638839759463
ENSMUSG00000047246,63.738061549345595,59.21029359745313
ENSMUSG00000047248,77.27714892111779,69.04846126636009
ENSMUSG00000047250,47.71842943049169,62.1241598868058
ENSMUSG00000047257,24.478245489918642,0.0
ENSMUSG00000047260,87.47347010965689,89.89211177927132
ENSMUSG00000047264,62.818358684117435,65.62168376370711
ENSMUSG00000047281,79.7134771842943,92.22674212946586
ENSMUSG00000047284,61.36363636363637,63.061549345596035
ENSMUSG00000047286,32.95454545454545,25.09727626459144
ENSMUSG00000047298,8.361337106473293,19.20764060841882
ENSMUSG00000047307,26.609480014149273,33.15794128050938
ENSMUSG00000047342,31.8358684117439,22.616731517509727
ENSMUSG00000047343,43.2967810399717,44.0484612663601
ENSMUSG00000047344,49.21294658648744,22.377962504421646
ENSMUSG00000047347,44.64538379908029,10.797665369649806
ENSMUSG00000047352,21.31676689069685,19.17226742129466
ENSMUSG00000047361,17.465511142553943,3.922002122391227
ENSMUSG00000047363,10.572161301733287,11.253095153873364
ENSMUSG00000047368,64.3570923240184,63.39317297488504
ENSMUSG00000047369,46.232755571276975,49.17315175097276
ENSMUSG00000047370,36.39458790237,43.12875840113195
ENSMUSG00000047371,64.75061903077467,75.83126989741776
ENSMUSG00000047379,74.01839405730456,74.73912274495932
ENSMUSG00000047388,62.22585779978777,64.10505836575877
ENSMUSG00000047394,37.77856384860276,43.659356207994335
ENSMUSG00000047407,85.89936328263177,94.31818181818183
ENSMUSG00000047409,79.16077113547931,77.72373540856032
ENSMUSG00000047412,86.10275910859568,79.50123806154934
ENSMUSG00000047415,43.24814290767598,43.83622214361514
ENSMUSG00000047417,77.52918287937743,81.7253272019809
ENSMUSG00000047419,41.17438981252211,24.83639900955076
ENSMUSG00000047423,61.03201273434736,59.65245843650513
ENSMUSG00000047428,10.859568447117084,7.423947647683056
ENSMUSG00000047434,63.85744605588963,65.01591793420587
ENSMUSG00000047443,46.62628227803325,51.538733639900954
ENSMUSG00000047446,71.05588963565617,66.99681641315883
ENSMUSG00000047454,77.03837990802971,74.32348779625045
ENSMUSG00000047459,91.31588256101875,93.74336752741422
ENSMUSG00000047462,24.80986911920764,14.909798372833391
ENSMUSG00000047466,67.20905553590379,63.37548638132296
ENSMUSG00000047473,51.03024407499116,47.90413866289352
ENSMUSG00000047492,46.03378139370357,51.476830562433676
ENSMUSG00000047495,0.0,26.494517155995755
ENSMUSG00000047496,89.0696851786346,69.90183940573046
ENSMUSG00000047497,34.76299964626813,40.10877255040679
ENSMUSG00000047502,8.838875132649452,1.277856384860276
ENSMUSG00000047507,47.36911920764061,29.25362575168023
ENSMUSG00000047509,6.552882914750619,1.1894234170498763
ENSMUSG00000047511,29.762115316590027,32.17633533781394
ENSMUSG00000047514,86.30615493455961,86.49186416696143
ENSMUSG00000047515,42.920940926777504,43.6284046692607
ENSMUSG00000047517,98.84152812168377,96.35656172621154
ENSMUSG00000047518,11.704103289706403,21.57322249734701
ENSMUSG00000047528,8.95383799080297,10.289175804740006
ENSMUSG00000047534,73.54085603112841,74.48708878669969
ENSMUSG00000047535,55.8852140077821,53.50636717368234
ENSMUSG00000047539,78.53289706402546,70.40148567385921
ENSMUSG00000047545,33.07392996108949,33.49840820657941
ENSMUSG00000047547,91.67403608065086,93.01379554297841
ENSMUSG00000047554,91.7049876193845,92.61584718783162
ENSMUSG00000047557,77.25946232755572,78.52847541563494
ENSMUSG00000047583,52.13565617262116,52.454014856738596
ENSMUSG00000047586,13.322426600636717,30.796781039971698
ENSMUSG00000047591,23.377255040679167,24.173151750972764
ENSMUSG00000047592,42.60700389105058,38.578882207286874
ENSMUSG00000047594,29.682525645560666,39.06968517863459
ENSMUSG00000047603,63.035019455252915,61.562610541209764
ENSMUSG00000047604,50.87548638132296,59.01574106827026
ENSMUSG00000047606,33.40113194198797,29.912451361867703
ENSMUSG00000047613,74.7568093385214,78.17916519278387
ENSMUSG00000047617,76.77750265298904,72.98814998231342
ENSMUSG00000047619,39.75504067916519,24.310222851078883
ENSMUSG00000047631,37.09320834807216,28.93968871595331
ENSMUSG00000047632,58.034135125574814,49.46055889635656
ENSMUSG00000047635,61.62893526706756,64.27308100459851
ENSMUSG00000047636,11.880969225327203,18.376370711001062
ENSMUSG00000047638,45.17155995755218,51.693491333569156
ENSMUSG00000047641,44.10152104704634,30.90290060134418
ENSMUSG00000047642,72.25857799787761,58.87424831977361
ENSMUSG00000047648,65.67916519278387,69.18995401485674
ENSMUSG00000047649,69.24301379554298,71.64839051998585
ENSMUSG00000047654,41.35567739653343,47.69632118853909
ENSMUSG00000047655,40.70127343473647,40.02033958259639
ENSMUSG00000047656,52.61761584718783,52.43632826317651
ENSMUSG00000047657,4.448178280863106,3.9706402546869475
ENSMUSG00000047658,41.134594977007424,46.95790590732225
ENSMUSG00000047669,41.75362575168023,25.928546162009198
ENSMUSG00000047671,26.255748142907677,35.474885037141846
ENSMUSG00000047675,97.75380261761585,98.99628581535195
ENSMUSG00000047676,50.43774319066148,49.94251857092324
ENSMUSG00000047678,36.13371064732932,29.77095861337106
ENSMUSG00000047686,43.707994340290064,53.03325079589671
ENSMUSG00000047694,92.08524938096923,88.56119561372479
ENSMUSG00000047696,50.30067209055535,52.60877255040679
ENSMUSG00000047702,48.730986911920766,54.063494870887865
ENSMUSG00000047710,64.52511496285815,66.59444640962151
ENSMUSG00000047712,0.0,15.96657233816767
ENSMUSG00000047714,89.23770781747436,91.66077113547931
ENSMUSG00000047716,9.24566678457729,17.75733993632826
ENSMUSG00000047719,69.67191368942342,70.13176512203749
ENSMUSG00000047721,65.59073222497346,82.00831269897418
ENSMUSG00000047728,13.592147152458436,35.10788822072869
ENSMUSG00000047730,47.8776087725504,54.10328970640255
ENSMUSG00000047731,88.24283692960736,90.44923947647683
ENSMUSG00000047733,17.770604881499825,9.886805801202689
ENSMUSG00000047735,81.35390873717722,73.45242306331801
ENSMUSG00000047746,17.244428723027944,12.55305978068624
ENSMUSG00000047747,47.515033604527765,36.642200212239125
ENSMUSG00000047749,42.832507958967106,43.544393349840824
ENSMUSG00000047757,54.36858860983374,59.55518217191369
ENSMUSG00000047759,40.55093738945879,41.14343827378847
ENSMUSG00000047766,52.97134771842943,61.01432614078528
ENSMUSG00000047767,65.72780332507959,59.93986558188893
ENSMUSG00000047773,0.0,26.260169791298193
ENSMUSG00000047777,86.23098691192077,93.84506544039618
ENSMUSG00000047786,49.18641669614433,52.63972408914043
ENSMUSG00000047787,30.115847187831623,40.25026529890343
ENSMUSG00000047789,69.57021577644146,61.85001768659356
ENSMUSG00000047793,42.49646268128758,46.72798019101521
ENSMUSG00000047794,18.22161301733286,12.83604527767952
ENSMUSG00000047797,94.14131588256102,96.14874425185708
ENSMUSG00000047798,46.91811107180757,44.4464096215069
ENSMUSG00000047804,66.13459497700744,63.437389458790236
ENSMUSG00000047810,10.412981959674566,26.459143968871597
ENSMUSG00000047819,24.504775380261762,29.479129819596743
ENSMUSG00000047821,81.9464096215069,84.96197382384153
ENSMUSG00000047822,47.58577997877609,52.33020870180404
ENSMUSG00000047824,77.90502299257163,82.51238061549346
ENSMUSG00000047832,83.5382030420941,84.40484612663602
ENSMUSG00000047841,19.60558896356562,21.024938096922533
ENSMUSG00000047842,60.87725504067917,61.261938450654405
ENSMUSG00000047843,90.78086310576583,90.73664662186063
ENSMUSG00000047844,72.33816766890698,74.61531659002476
ENSMUSG00000047854,74.14220021223912,76.71559957552175
ENSMUSG00000047866,92.10735762292182,86.65104350902017
ENSMUSG00000047867,39.38804386275203,43.4515387336399
ENSMUSG00000047875,45.76406084188186,56.19030774672799
ENSMUSG00000047878,48.83710647329325,54.52776795189247
ENSMUSG00000047879,91.35567739653342,91.74036080650868
ENSMUSG00000047880,18.9158118146445,21.038203042094093
ENSMUSG00000047881,82.7201980898479,81.5926777502653
ENSMUSG00000047884,18.4073222497347,7.742306331800496
ENSMUSG00000047888,82.23823841528122,79.21383091616555
ENSMUSG00000047898,26.348602759108598,30.92500884329678
ENSMUSG00000047904,61.63335691545808,67.38592147152458
ENSMUSG00000047905,13.879554297842237,17.297488503714185
ENSMUSG00000047907,34.18376370711001,34.17049876193845
ENSMUSG00000047909,71.71029359745313,66.06827025114963
ENSMUSG00000047910,23.372833392288644,24.062610541209764
ENSMUSG00000047911,29.120976299964628,37.74761230986912
ENSMUSG00000047921,74.97347010965689,74.60647329324372
ENSMUSG00000047945,61.49628581535196,65.74548991864167
ENSMUSG00000047953,24.92925362575168,41.48832684824903
ENSMUSG00000047963,30.810045985143265,46.11779271312345
ENSMUSG00000047965,37.1020516448532,47.71842943049169
ENSMUSG00000047976,0.0,12.862575168022639
ENSMUSG00000047977,37.1241598868058,45.87018040325434
ENSMUSG00000047986,26.631588256101875,40.223735408560316
ENSMUSG00000047989,73.55412097629997,76.67580474000707
ENSMUSG00000047990,76.57410682702512,92.12504421648391
ENSMUSG00000047992,26.75539441103643,30.60222851078882
ENSMUSG00000047996,58.71506897771489,56.17704280155642
ENSMUSG00000048000,84.96639547223205,83.0076052352317
ENSMUSG00000048001,22.943933498408207,8.684117438981252
ENSMUSG00000048003,44.03961796957906,54.80633180049522
ENSMUSG00000048004,30.522638839759463,29.828440042447824
ENSMUSG00000048007,86.02316943756632,89.36593562079943
ENSMUSG00000048012,46.30350194552529,50.26972055182172
ENSMUSG00000048013,28.44888574460559,35.73576229218253
ENSMUSG00000048022,35.015033604527765,35.731340643792
ENSMUSG00000048027,80.27944817828086,83.05624336752741
ENSMUSG00000048029,29.059073222497346,28.877785638486024
ENSMUSG00000048031,28.72744959320835,28.46215068977715
ENSMUSG00000048038,51.154050229925716,47.26299964626813
ENSMUSG00000048039,76.07446055889636,76.39724089140432
ENSMUSG00000048040,49.15104350902016,35.49699327909445
ENSMUSG00000048047,53.356031128404666,51.52989034311991
ENSMUSG00000048058,70.45896710293597,62.999646268128764
ENSMUSG00000048065,28.913158825610186,17.615847187831623
ENSMUSG00000048067,36.863282631765124,27.564556066501595
ENSMUSG00000048070,84.83374602051646,59.89564909798373
ENSMUSG00000048076,99.40749911567032,99.35443933498408
ENSMUSG00000048077,0.0,8.440926777502652
ENSMUSG00000048078,55.58454191722674,40.40944464096215
ENSMUSG00000048080,38.63636363636363,43.28793774319066
ENSMUSG00000048087,51.19826671383092,88.87955429784223
ENSMUSG00000048096,20.118500176865936,19.468517863459496
ENSMUSG00000048100,87.26565263530244,87.53979483551468
ENSMUSG00000048106,59.99734701096568,62.3010258224266
ENSMUSG00000048108,84.27661832331093,84.46674920410328
ENSMUSG00000048109,73.40378493102229,80.19101521047047
ENSMUSG00000048118,78.34718783162363,79.03696498054474
ENSMUSG00000048120,45.450123806154934,28.04209409267775
ENSMUSG00000048126,31.314113901662537,17.067562787407144
ENSMUSG00000048142,14.564909798372833,9.426954368588609
ENSMUSG00000048148,42.66006367173682,43.301202688362224
ENSMUSG00000048153,37.24354439334984,36.44322603466572
ENSMUSG00000048154,92.53625751680227,94.53926423770783
ENSMUSG00000048155,13.384329678103999,9.08206579412805
ENSMUSG00000048163,53.820304209409265,48.12964273081005
ENSMUSG00000048164,12.2125928546162,19.36239830208702
ENSMUSG00000048170,94.83993632826318,93.87601697912982
ENSMUSG00000048173,29.779801910152102,25.37141846480368
ENSMUSG00000048174,46.98885744605589,49.2925362575168
ENSMUSG00000048175,81.60594269543687,76.50778210116731
ENSMUSG00000048186,63.16324725857799,59.49327909444641
ENSMUSG00000048188,34.281039971701446,31.504244782454897
ENSMUSG00000048191,99.87619384506544,99.69932790944465
ENSMUSG00000048200,85.0902016271666,86.53608065086664
ENSMUSG00000048217,48.64697559250089,35.05925008843297
ENSMUSG00000048218,48.63371064732932,24.327909444640962
ENSMUSG00000048222,85.60311284046692,85.02387690130881
