gen_name,mix of stromal fibroblasts and epithelial tumour cells
ENSG00000078902,62.2692750287687
ENSG00000078967,60.33141542002301
ENSG00000079101,38.37054085155351
ENSG00000079102,32.4741081703107
ENSG00000079134,69.0632911392405
ENSG00000079150,70.21864211737629
ENSG00000079156,57.914844649021866
ENSG00000079215,52.1150747986191
ENSG00000079246,98.34292289988493
ENSG00000079257,97.8596087456847
ENSG00000079263,21.873417721518987
ENSG00000079277,71.58573072497123
ENSG00000079308,58.82163406214039
ENSG00000079313,70.4349827387802
ENSG00000079332,95.30494821634062
ENSG00000079335,45.16915995397008
ENSG00000079337,59.76985040276179
ENSG00000079385,36.96662830840046
ENSG00000079387,64.1288837744534
ENSG00000079393,5.0678941311852705
ENSG00000079432,59.576524741081705
ENSG00000079435,37.35788262370541
ENSG00000079459,82.95512082853855
ENSG00000079462,84.24856156501727
ENSG00000079482,65.23820483314154
ENSG00000079616,77.33486766398158
ENSG00000079691,66.61910241657077
ENSG00000079739,89.21979286536249
ENSG00000079785,89.88262370540852
ENSG00000079805,82.02071346375143
ENSG00000079819,80.69965477560415
ENSG00000079841,20.96662830840046
ENSG00000079931,48.62140391254315
ENSG00000079950,75.04257767548907
ENSG00000079974,61.82738780207134
ENSG00000079999,81.12313003452243
ENSG00000080007,39.98158803222094
ENSG00000080031,45.0126582278481
ENSG00000080166,5.799769850402762
ENSG00000080189,82.41196777905638
ENSG00000080200,72.99424626006903
ENSG00000080224,22.91369390103567
ENSG00000080298,50.96892980437284
ENSG00000080345,94.38895281933256
ENSG00000080371,86.68354430379746
ENSG00000080493,47.45684695051784
ENSG00000080503,75.74683544303798
ENSG00000080546,50.614499424626004
ENSG00000080561,40.51093210586881
ENSG00000080572,1.611047180667434
ENSG00000080573,22.619102416570772
ENSG00000080603,60.06444188722669
ENSG00000080608,86.4487917146145
ENSG00000080644,3.097813578826237
ENSG00000080709,27.484464902186424
ENSG00000080802,88.3590333716916
ENSG00000080815,65.97928653624857
ENSG00000080819,64.55696202531645
ENSG00000080822,81.26582278481013
ENSG00000080823,88.43268124280782
ENSG00000080824,99.60874568469505
ENSG00000080839,79.91254315304948
ENSG00000080845,85.98388952819333
ENSG00000080854,32.078250863060994
ENSG00000080910,32.754890678941315
ENSG00000080947,46.07134637514385
ENSG00000080986,73.73993095512083
ENSG00000081014,56.61219792865363
ENSG00000081019,75.35558112773303
ENSG00000081026,69.17376294591485
ENSG00000081041,56.08285385500575
ENSG00000081051,33.3716915995397
ENSG00000081052,49.30264672036824
ENSG00000081059,60.607594936708864
ENSG00000081087,75.57192174913693
ENSG00000081138,7.636363636363637
ENSG00000081148,17.93325661680092
ENSG00000081154,92.64441887226698
ENSG00000081177,55.539700805523594
ENSG00000081181,39.88952819332566
ENSG00000081189,41.03107019562716
ENSG00000081237,8.589182968929803
ENSG00000081248,7.484464902186422
ENSG00000081277,28.115074798619105
ENSG00000081307,79.14384349827388
ENSG00000081320,64.26697353279631
ENSG00000081377,71.26352128883775
ENSG00000081386,52.754890678941315
ENSG00000081665,65.93325661680092
ENSG00000081692,73.82278481012659
ENSG00000081721,73.30264672036823
ENSG00000081760,74.5776754890679
ENSG00000081791,70.55926352128884
ENSG00000081800,23.880322209436134
ENSG00000081803,46.9228998849252
ENSG00000081818,39.62715765247411
ENSG00000081842,30.65132336018412
ENSG00000081853,30.76639815880322
ENSG00000081870,92.21173762945915
ENSG00000081913,54.79401611047181
ENSG00000081923,45.98388952819333
ENSG00000081985,41.27963176064442
ENSG00000082014,57.29344073647871
ENSG00000082068,58.09436133486766
ENSG00000082074,40.41887226697353
ENSG00000082126,45.73532796317606
ENSG00000082146,64.44649021864211
ENSG00000082153,97.4223245109321
ENSG00000082175,10.481012658227847
ENSG00000082196,26.048331415420023
ENSG00000082212,80.22094361334867
ENSG00000082213,59.54890678941312
ENSG00000082258,68.75028768699654
ENSG00000082269,70.16800920598389
ENSG00000082397,21.68469505178366
ENSG00000082438,69.89182968929805
ENSG00000082458,62.76639815880323
ENSG00000082482,33.06789413118527
ENSG00000082497,47.903337169159954
ENSG00000082512,62.223245109321056
ENSG00000082515,93.36708860759494
ENSG00000082516,74.30609896432682
ENSG00000082556,3.903337169159954
ENSG00000082641,92.11967779056387
ENSG00000082684,35.06559263521289
ENSG00000082701,84.82853855005754
ENSG00000082781,90.86306098964326
ENSG00000082805,85.49597238204834
ENSG00000082898,95.33256616800921
ENSG00000082996,83.921749136939
ENSG00000083067,69.90103567318758
ENSG00000083093,54.60989643268124
ENSG00000083097,49.68009205983889
ENSG00000083099,91.2313003452244
ENSG00000083123,60.63060989643269
ENSG00000083168,77.78596087456847
ENSG00000083223,78.4349827387802
ENSG00000083290,54.724971231300344
ENSG00000083307,37.17836593785961
ENSG00000083312,95.42002301495972
ENSG00000083444,89.82278481012658
ENSG00000083454,53.42232451093211
ENSG00000083457,80.77330264672037
ENSG00000083520,87.05638665132336
ENSG00000083535,71.75143843498275
ENSG00000083544,58.94131185270426
ENSG00000083635,65.43153049482163
ENSG00000083642,82.68354430379748
ENSG00000083720,67.30034522439585
ENSG00000083750,56.211737629459144
ENSG00000083799,76.23935558112774
ENSG00000083807,74.17261219792866
ENSG00000083812,55.949367088607595
ENSG00000083814,37.2428078250863
ENSG00000083817,39.66858457997699
ENSG00000083828,50.72957422324511
ENSG00000083838,45.96087456846951
ENSG00000083844,75.86651323360184
ENSG00000083845,99.80207134637514
ENSG00000083857,83.59953970080552
ENSG00000083896,89.61104718066744
ENSG00000083937,87.16225546605293
ENSG00000084070,76.90678941311853
ENSG00000084072,83.28653624856156
ENSG00000084073,77.43153049482163
ENSG00000084090,84.84234752589182
ENSG00000084092,69.85040276179517
ENSG00000084093,90.04833141542002
ENSG00000084110,31.930955120828536
ENSG00000084112,76.38665132336018
ENSG00000084207,99.33256616800921
ENSG00000084234,98.99194476409666
ENSG00000084444,43.23590333716916
ENSG00000084453,46.444188722669736
ENSG00000084463,91.512082853855
ENSG00000084623,97.31645569620252
ENSG00000084628,35.281933256616796
ENSG00000084636,42.936708860759495
ENSG00000084652,85.69390103567319
ENSG00000084674,30.826237054085155
ENSG00000084676,68.81933256616801
ENSG00000084693,74.49482163406213
ENSG00000084710,35.19907940161105
ENSG00000084731,62.444188722669736
ENSG00000084733,94.30149597238204
ENSG00000084734,31.341772151898734
ENSG00000084754,96.21173762945915
ENSG00000084764,51.94936708860759
ENSG00000084774,83.8849252013809
ENSG00000085063,98.76179516685846
ENSG00000085117,90.09436133486767
ENSG00000085185,58.260069044879174
ENSG00000085224,96.69044879171462
ENSG00000085231,86.29228998849253
ENSG00000085265,43.11622554660529
ENSG00000085274,68.3084004602992
ENSG00000085276,49.7307249712313
ENSG00000085365,85.25201380897583
ENSG00000085377,66.09436133486767
ENSG00000085382,47.940161104718065
ENSG00000085415,80.3452243958573
ENSG00000085433,54.77560414269275
ENSG00000085449,80.7180667433832
ENSG00000085465,17.04487917146145
ENSG00000085491,86.76179516685846
ENSG00000085511,72.51553509781358
ENSG00000085514,28.161104718066742
ENSG00000085552,34.51783659378596
ENSG00000085563,71.33256616800921
ENSG00000085644,40.681242807825086
ENSG00000085662,97.76294591484465
ENSG00000085719,93.21518987341773
ENSG00000085721,67.52128883774454
ENSG00000085733,93.44073647871116
ENSG00000085741,25.017261219792864
ENSG00000085760,90.43958573072497
ENSG00000085788,60.09205983889528
ENSG00000085831,30.890678941311855
ENSG00000085832,78.11277330264672
ENSG00000085840,48.11967779056386
ENSG00000085871,78.21864211737629
ENSG00000085872,74.64211737629459
ENSG00000085978,60.64902186421174
ENSG00000085982,84.22094361334868
ENSG00000085998,92.88837744533947
ENSG00000085999,50.499424626006906
ENSG00000086015,70.78020713463752
ENSG00000086061,96.85155350978137
ENSG00000086062,91.26352128883775
ENSG00000086065,93.0126582278481
ENSG00000086102,74.97353279631761
ENSG00000086159,23.341772151898734
ENSG00000086189,77.65707710011507
ENSG00000086200,61.716915995397
ENSG00000086232,94.94591484464902
ENSG00000086288,7.756041426927503
ENSG00000086289,78.91369390103567
ENSG00000086300,49.88262370540851
ENSG00000086475,87.65477560414269
ENSG00000086504,81.97008055235904
ENSG00000086506,28.078250863060987
ENSG00000086544,55.46605293440736
ENSG00000086570,20.234752589182968
ENSG00000086589,81.27963176064442
ENSG00000086598,95.29574223245109
ENSG00000086619,45.868814729574225
ENSG00000086666,89.89182968929804
ENSG00000086696,33.31185270425777
ENSG00000086712,82.1542002301496
ENSG00000086717,22.559263521288837
ENSG00000086730,25.8457997698504
ENSG00000086758,93.28883774453395
ENSG00000086827,55.8342922899885
ENSG00000086848,51.86651323360184
ENSG00000086967,11.926352128883774
ENSG00000086991,28.971231300345224
ENSG00000087008,47.364787111622555
ENSG00000087053,73.80897583429228
ENSG00000087074,86.70195627157653
ENSG00000087076,31.051783659378597
ENSG00000087077,87.54430379746836
ENSG00000087085,29.905638665132333
ENSG00000087086,99.99079401611047
ENSG00000087087,84.20713463751439
ENSG00000087088,92.69965477560415
ENSG00000087095,59.2957422324511
ENSG00000087111,74.5132336018412
ENSG00000087116,61.90563866513234
ENSG00000087152,68.32220943613349
ENSG00000087157,69.46375143843498
ENSG00000087191,95.13003452243959
ENSG00000087206,72.31760644418873
ENSG00000087245,59.567318757192176
ENSG00000087250,51.502876869965476
ENSG00000087253,53.71691599539701
ENSG00000087258,24.56156501726122
ENSG00000087263,78.53164556962025
ENSG00000087266,63.35558112773303
ENSG00000087269,82.0115074798619
ENSG00000087274,85.27502876869966
ENSG00000087299,93.3716915995397
ENSG00000087301,46.41196777905638
ENSG00000087302,96.72266973532795
ENSG00000087303,65.08630609896433
ENSG00000087338,83.16685845799769
ENSG00000087365,95.54430379746836
ENSG00000087448,79.76064441887226
ENSG00000087460,99.37859608745686
ENSG00000087470,90.77100115074799
ENSG00000087494,49.072497123130034
ENSG00000087495,36.1288837744534
ENSG00000087502,95.38780207134637
ENSG00000087510,45.275028768699656
ENSG00000087586,90.00690448791715
ENSG00000087589,16.570771001150746
ENSG00000087842,74.13578826237054
ENSG00000087884,91.49827387802071
ENSG00000087903,53.62485615650172
ENSG00000087995,78.64211737629459
ENSG00000088002,18.37974683544304
ENSG00000088035,49.546605293440734
ENSG00000088038,74.20023014959723
ENSG00000088053,28.400460299194474
ENSG00000088179,62.15420023014959
ENSG00000088205,95.0655926352129
ENSG00000088247,83.79746835443038
ENSG00000088256,79.60414269275029
ENSG00000088280,53.57422324510932
ENSG00000088298,77.44533947065592
ENSG00000088305,40.7180667433832
ENSG00000088320,36.22554660529344
ENSG00000088325,97.5650172612198
ENSG00000088340,52.75028768699654
ENSG00000088356,75.49827387802071
ENSG00000088367,72.85155350978135
ENSG00000088386,15.139240506329113
ENSG00000088387,51.44303797468355
ENSG00000088448,70.75258918296893
ENSG00000088451,55.6409666283084
ENSG00000088538,31.30034522439586
ENSG00000088543,41.767548906789415
ENSG00000088682,77.02186421173764
ENSG00000088726,21.64787111622555
ENSG00000088727,64.77330264672037
ENSG00000088756,31.116225546605293
ENSG00000088766,75.13003452243959
ENSG00000088808,54.18181818181819
ENSG00000088812,71.3463751438435
ENSG00000088826,66.03452243958573
ENSG00000088832,98.09436133486767
ENSG00000088833,81.81357882623705
ENSG00000088836,44.00920598388953
ENSG00000088854,63.40621403912543
ENSG00000088876,52.409666283084
ENSG00000088881,41.88262370540852
ENSG00000088882,36.87456846950518
ENSG00000088888,87.90333716915995
ENSG00000088899,47.97698504027618
ENSG00000088930,96.36823935558112
ENSG00000088970,59.07019562715765
ENSG00000088986,99.23590333716916
ENSG00000088992,29.28423475258918
ENSG00000089006,94.71116225546605
ENSG00000089009,99.55350978135789
ENSG00000089012,21.2566168009206
ENSG00000089022,72.97583429228999
ENSG00000089041,58.596087456846945
ENSG00000089048,92.25316455696203
ENSG00000089050,57.51438434982739
ENSG00000089053,95.67318757192174
ENSG00000089057,60.2301495972382
ENSG00000089060,46.927502876869966
ENSG00000089063,96.66743383199079
ENSG00000089091,48.52013808975834
ENSG00000089094,58.029919447640964
ENSG00000089101,13.924050632911392
ENSG00000089116,13.17836593785961
ENSG00000089123,60.336018411967785
ENSG00000089127,78.04372842347526
ENSG00000089154,82.99194476409666
ENSG00000089157,99.79746835443038
ENSG00000089159,87.70080552359033
ENSG00000089163,31.033371691599537
ENSG00000089177,71.91254315304948
ENSG00000089195,84.53394706559264
ENSG00000089199,41.43153049482164
ENSG00000089220,98.30149597238204
ENSG00000089234,59.43383199079402
ENSG00000089248,94.34292289988493
ENSG00000089250,4.994246260069045
ENSG00000089280,97.25201380897583
ENSG00000089289,87.30034522439585
ENSG00000089327,93.86421173762946
ENSG00000089335,71.9493670886076
ENSG00000089351,81.90103567318758
ENSG00000089356,35.04718066743383
ENSG00000089472,7.981588032220943
ENSG00000089486,56.11967779056387
ENSG00000089505,14.780207134637513
ENSG00000089558,0.713463751438435
ENSG00000089597,94.4994246260069
ENSG00000089639,46.51783659378596
ENSG00000089682,69.11852704257767
ENSG00000089685,94.10817031070195
ENSG00000089692,25.367088607594933
ENSG00000089693,95.48446490218642
ENSG00000089723,45.307249712313
ENSG00000089737,96.18872266973533
ENSG00000089775,57.53279631760645
ENSG00000089818,72.38665132336018
ENSG00000089820,46.863060989643266
ENSG00000089847,20.42807825086306
ENSG00000089876,70.66973532796318
ENSG00000089902,76.98043728423475
ENSG00000089916,90.36133486766398
ENSG00000090006,73.03107019562715
ENSG00000090013,95.92635212888378
ENSG00000090020,56.46490218642117
ENSG00000090054,83.13003452243959
ENSG00000090060,96.06904487917146
ENSG00000090061,81.9102416570771
ENSG00000090097,59.02416570771001
ENSG00000090238,69.33026467203682
ENSG00000090263,94.28768699654776
ENSG00000090266,98.91829689298044
ENSG00000090273,96.99884925201381
ENSG00000090316,77.04948216340621
ENSG00000090339,83.40621403912543
ENSG00000090372,75.36018411967778
ENSG00000090376,80.51093210586882
ENSG00000090382,38.24626006904488
ENSG00000090432,58.45799769850403
ENSG00000090447,48.598388952819334
ENSG00000090470,85.04948216340621
ENSG00000090487,84.69044879171462
ENSG00000090520,91.16225546605293
ENSG00000090530,74.50402761795168
ENSG00000090534,6.085155350978136
ENSG00000090539,23.58573072497123
ENSG00000090554,43.420023014959725
ENSG00000090565,49.100115074798616
ENSG00000090581,78.82623705408515
ENSG00000090612,67.39240506329114
ENSG00000090615,90.83084004602992
ENSG00000090621,95.33716915995397
ENSG00000090661,48.69505178365937
ENSG00000090674,57.61104718066743
ENSG00000090686,89.74913693901036
ENSG00000090776,81.44994246260069
ENSG00000090857,70.91829689298044
ENSG00000090861,75.88952819332566
ENSG00000090863,92.39585730724971
ENSG00000090889,77.79976985040277
ENSG00000090905,87.30955120828538
ENSG00000090924,61.500575373993094
ENSG00000090932,66.0391254315305
ENSG00000090971,72.67203682393556
ENSG00000090975,46.94131185270426
ENSG00000090989,81.14154200230149
ENSG00000091009,91.11162255466053
ENSG00000091010,4.253164556962026
ENSG00000091039,94.08515535097813
ENSG00000091073,59.848101265822784
ENSG00000091127,75.102416570771
ENSG00000091128,26.821634062140394
ENSG00000091129,91.39240506329114
ENSG00000091136,92.15189873417722
ENSG00000091137,46.19102416570771
ENSG00000091140,76.95281933256616
ENSG00000091157,47.2313003452244
ENSG00000091164,90.16340621403913
ENSG00000091262,30.057537399309552
ENSG00000091317,87.42922899884925
ENSG00000091409,74.30149597238204
ENSG00000091428,30.186421173762945
ENSG00000091436,93.36248561565017
ENSG00000091482,20.58457997698504
ENSG00000091483,79.49367088607595
ENSG00000091490,70.41657077100115
ENSG00000091513,90.74798619102417
ENSG00000091527,97.99309551208285
ENSG00000091536,33.56962025316456
ENSG00000091542,84.79631760644419
ENSG00000091583,4.985040276179516
ENSG00000091592,50.54085155350978
ENSG00000091622,42.89528193325662
ENSG00000091640,84.95281933256616
ENSG00000091651,89.54660529344073
ENSG00000091656,77.03107019562717
ENSG00000091732,62.68814729574223
ENSG00000091831,36.041426927502876
ENSG00000091844,56.07364787111623
ENSG00000091879,39.16225546605293
ENSG00000091947,81.10011507479862
ENSG00000091972,80.1150747986191
ENSG00000091986,98.01611047180667
ENSG00000092010,91.01956271576525
ENSG00000092020,73.65247410817031
ENSG00000092036,57.592635212888375
ENSG00000092051,25.265822784810126
ENSG00000092068,34.453394706559266
ENSG00000092094,66.02991944764096
ENSG00000092096,54.10356731875719
ENSG00000092098,49.97008055235903
ENSG00000092108,87.99079401611047
ENSG00000092140,76.06904487917147
ENSG00000092148,90.72957422324511
ENSG00000092199,98.38434982738781
ENSG00000092200,8.414269275028769
ENSG00000092201,95.17146144994246
ENSG00000092203,86.9228998849252
ENSG00000092208,56.998849252013805
ENSG00000092295,46.47640966628309
ENSG00000092330,65.62485615650172
ENSG00000092421,28.02761795166858
ENSG00000092439,73.02186421173764
ENSG00000092445,57.68009205983889
ENSG00000092470,65.5650172612198
ENSG00000092529,37.62945914844649
ENSG00000092531,72.59378596087457
ENSG00000092607,36.75949367088608
ENSG00000092621,89.99309551208286
ENSG00000092758,41.703107019562715
ENSG00000092820,96.02761795166859
ENSG00000092841,99.46605293440737
ENSG00000092847,73.24741081703107
ENSG00000092850,11.677790563866514
ENSG00000092853,92.23014959723821
ENSG00000092871,85.9746835443038
ENSG00000092929,71.54890678941311
ENSG00000092931,66.49482163406213
ENSG00000092964,74.16340621403913
ENSG00000092969,82.47640966628308
ENSG00000092978,84.64902186421173
ENSG00000093000,77.9102416570771
ENSG00000093009,60.653624856156505
ENSG00000093010,85.02186421173764
ENSG00000093072,36.80552359033371
ENSG00000093134,13.749136939010356
ENSG00000093144,84.85615650172612
ENSG00000093167,90.15880322209436
ENSG00000093183,76.75489067894131
ENSG00000093217,43.783659378596084
ENSG00000094631,60.414269275028765
ENSG00000094661,44.87456846950518
ENSG00000094755,43.530494821634065
ENSG00000094804,72.487917146145
ENSG00000094841,50.82163406214038
ENSG00000094880,76.50172612197929
ENSG00000094914,64.1657077100115
ENSG00000094916,94.76639815880323
ENSG00000094963,26.844649021864214
ENSG00000094975,92.17491369390103
ENSG00000095002,78.49482163406213
ENSG00000095015,64.11047180667434
ENSG00000095059,71.07940161104717
ENSG00000095066,83.94476409666282
ENSG00000095139,93.5005753739931
ENSG00000095203,44.77330264672037
ENSG00000095209,73.93785960874568
ENSG00000095261,75.76985040276179
ENSG00000095303,51.6915995397008
ENSG00000095319,72.2439585730725
ENSG00000095321,53.90563866513234
ENSG00000095370,26.00230149597238
ENSG00000095380,92.83774453394706
ENSG00000095383,60.851553509781354
ENSG00000095397,42.25546605293441
ENSG00000095485,69.82738780207136
ENSG00000095539,43.36018411967779
ENSG00000095564,68.69965477560415
ENSG00000095574,55.884925201380895
ENSG00000095585,6.066743383199079
ENSG00000095587,36.01841196777906
ENSG00000095596,46.48561565017261
ENSG00000095627,11.060989643268124
ENSG00000095637,35.97238204833141
ENSG00000095713,17.164556962025316
ENSG00000095739,54.140391254315304
ENSG00000095752,59.96317606444189
ENSG00000095777,24.326812428078252
ENSG00000095787,93.71691599539702
ENSG00000095794,78.59148446490218
ENSG00000095906,80.08285385500575
ENSG00000095932,20.142692750287686
ENSG00000095951,62.002301495972375
ENSG00000096060,97.04027617951668
ENSG00000096063,93.29344073647871
ENSG00000096070,63.09781357882623
ENSG00000096080,77.71231300345225
ENSG00000096088,23.231300345224394
ENSG00000096092,82.85845799769851
ENSG00000096093,68.20713463751439
ENSG00000096384,99.42002301495972
ENSG00000096401,88.81472957422325
ENSG00000096433,76.37284234752589
ENSG00000096654,50.333716915995396
ENSG00000096696,89.79056386651322
ENSG00000096717,64.34982738780207
ENSG00000096746,95.72842347525892
ENSG00000096872,71.36939010356733
ENSG00000096968,44.0
ENSG00000096996,21.703107019562715
ENSG00000097007,71.31415420023015
ENSG00000097021,85.35788262370541
ENSG00000097033,94.21864211737629
ENSG00000097046,55.42002301495972
ENSG00000097096,58.324510932105866
ENSG00000099139,47.01956271576525
ENSG00000099194,86.76639815880323
ENSG00000099203,83.42002301495972
ENSG00000099204,59.28653624856156
ENSG00000099219,51.318757192174914
ENSG00000099246,88.69965477560415
ENSG00000099250,78.53624856156502
ENSG00000099251,39.047180667433835
ENSG00000099256,60.86536248561565
ENSG00000099260,42.00230149597238
ENSG00000099282,56.28078250863061
ENSG00000099284,56.94821634062141
ENSG00000099290,73.8596087456847
ENSG00000099308,47.281933256616796
ENSG00000099326,66.72497123130034
ENSG00000099330,69.49597238204834
ENSG00000099331,79.99539700805524
ENSG00000099337,89.16455696202532
ENSG00000099338,35.111622554660535
ENSG00000099341,98.60989643268124
ENSG00000099364,51.967779056386654
ENSG00000099365,31.130034522439587
ENSG00000099377,42.91829689298044
ENSG00000099381,61.08630609896433
ENSG00000099385,90.38895281933257
ENSG00000099617,20.216340621403912
ENSG00000099622,87.26812428078252
ENSG00000099624,97.47756041426928
ENSG00000099625,39.81588032220944
ENSG00000099715,80.7825086306099
ENSG00000099725,16.929804372842348
ENSG00000099783,93.93325661680092
ENSG00000099785,66.22784810126582
ENSG00000099795,97.80437284234753
ENSG00000099797,87.80207134637514
ENSG00000099800,96.20713463751439
ENSG00000099804,83.37859608745684
ENSG00000099810,86.10817031070196
ENSG00000099812,41.94246260069045
ENSG00000099814,55.05178365937859
ENSG00000099817,90.3199079401611
ENSG00000099821,63.512082853855
ENSG00000099822,33.537399309551205
ENSG00000099834,6.609896432681244
ENSG00000099840,36.1150747986191
ENSG00000099849,64.47871116225546
ENSG00000099860,89.63406214039125
ENSG00000099864,55.95857307249712
ENSG00000099866,32.032220943613346
ENSG00000099875,89.14614499424626
ENSG00000099889,29.560414269275025
ENSG00000099899,67.0655926352129
ENSG00000099901,97.85500575373993
ENSG00000099904,61.81818181818181
ENSG00000099910,45.127733026467205
ENSG00000099917,76.79171461449943
ENSG00000099937,15.80667433831991
ENSG00000099940,84.51093210586882
ENSG00000099942,70.65592635212889
ENSG00000099949,55.447640966628306
ENSG00000099953,34.890678941311855
ENSG00000099954,26.955120828538547
ENSG00000099956,82.35212888377445
ENSG00000099957,29.026467203682394
ENSG00000099958,38.43958573072497
ENSG00000099960,25.081703107019564
ENSG00000099968,81.91944764096662
ENSG00000099974,37.693901035673186
ENSG00000099977,96.86996547756041
ENSG00000099984,50.60069044879172
ENSG00000099985,12.695051783659379
ENSG00000099991,73.36248561565017
ENSG00000099992,55.125431530494815
ENSG00000099994,36.16570771001151
ENSG00000099995,83.16225546605294
ENSG00000099998,54.49021864211737
ENSG00000099999,54.085155350978134
ENSG00000100003,72.72727272727273
ENSG00000100014,69.05868814729574
ENSG00000100023,65.87341772151899
ENSG00000100024,42.63751438434983
ENSG00000100027,50.43037974683544
ENSG00000100028,95.12543153049482
ENSG00000100029,78.45799769850402
ENSG00000100030,86.204833141542
ENSG00000100031,19.95397008055236
ENSG00000100033,14.052934407364786
ENSG00000100034,62.605293440736475
ENSG00000100036,57.3716915995397
ENSG00000100038,51.29113924050633
ENSG00000100053,13.72151898734177
ENSG00000100055,21.399309551208283
ENSG00000100056,57.12313003452244
ENSG00000100058,69.92865362485615
ENSG00000100060,22.241657077100115
ENSG00000100065,53.81357882623705
ENSG00000100068,42.899884925201384
ENSG00000100075,89.5005753739931
ENSG00000100077,64.16110471806674
ENSG00000100083,77.72151898734178
ENSG00000100084,62.011507479861905
ENSG00000100092,53.46375143843498
ENSG00000100097,99.63176064441888
ENSG00000100099,76.56616800920598
ENSG00000100100,35.98158803222095
ENSG00000100101,49.136939010356734
ENSG00000100104,70.73417721518987
ENSG00000100105,61.109321058688145
ENSG00000100106,78.3705408515535
ENSG00000100109,60.662830840046034
ENSG00000100116,70.38434982738781
ENSG00000100121,35.148446490218646
ENSG00000100124,70.22784810126582
ENSG00000100129,97.18296892980437
ENSG00000100138,98.29689298043729
ENSG00000100139,61.30724971231301
ENSG00000100142,94.42577675489068
ENSG00000100147,44.44649021864212
ENSG00000100150,54.12658227848102
ENSG00000100151,56.97583429228998
ENSG00000100154,59.23590333716916
ENSG00000100156,25.28883774453395
ENSG00000100162,73.0771001150748
ENSG00000100167,26.126582278481013
ENSG00000100170,2.0299194476409665
ENSG00000100181,55.166858457997705
ENSG00000100191,9.104718066743384
ENSG00000100196,88.97583429228999
ENSG00000100197,15.153049482163405
ENSG00000100201,96.30379746835443
ENSG00000100206,53.265822784810126
ENSG00000100207,62.42117376294591
ENSG00000100209,68.6536248561565
ENSG00000100211,71.32796317606444
ENSG00000100216,94.22784810126582
ENSG00000100218,20.713463751438436
ENSG00000100219,91.44303797468355
ENSG00000100220,88.17031070195627
ENSG00000100221,76.63060989643267
ENSG00000100225,84.86996547756041
ENSG00000100226,67.35097813578827
ENSG00000100227,67.29574223245109
ENSG00000100228,40.92520138089758
ENSG00000100234,87.36018411967778
ENSG00000100239,56.285385500575366
ENSG00000100241,51.01495972382048
ENSG00000100242,67.10241657077101
ENSG00000100243,96.69505178365938
ENSG00000100246,52.980437284234746
ENSG00000100249,12.441887226697352
ENSG00000100253,49.164556962025316
ENSG00000100258,65.71231300345224
ENSG00000100263,60.81472957422325
ENSG00000100266,78.06214039125432
ENSG00000100271,44.79631760644419
ENSG00000100276,17.974683544303797
ENSG00000100280,73.31185270425776
ENSG00000100281,86.67894131185271
ENSG00000100284,55.28653624856157
ENSG00000100285,51.930955120828536
ENSG00000100288,46.65132336018412
ENSG00000100290,48.81012658227848
ENSG00000100292,58.32911392405064
ENSG00000100294,55.245109321058685
ENSG00000100296,79.51668584579977
ENSG00000100297,70.02991944764096
ENSG00000100298,11.783659378596086
ENSG00000100299,68.3728423475259
ENSG00000100300,98.50863060989643
ENSG00000100302,28.478711162255465
ENSG00000100304,64.50172612197929
ENSG00000100307,45.12313003452244
ENSG00000100311,56.377445339470654
ENSG00000100312,4.520138089758343
ENSG00000100314,5.578826237054085
ENSG00000100316,99.75143843498275
ENSG00000100319,63.13003452243958
ENSG00000100320,85.99769850402762
ENSG00000100321,78.20483314154201
ENSG00000100324,54.780207134637514
ENSG00000100325,74.81242807825086
ENSG00000100330,55.12082853855006
ENSG00000100335,80.70886075949367
ENSG00000100336,32.0644418872267
ENSG00000100341,19.48446490218642
ENSG00000100342,85.0771001150748
ENSG00000100344,50.342922899884925
ENSG00000100345,98.20943613348678
ENSG00000100346,17.279631760644417
ENSG00000100347,77.00805523590334
ENSG00000100348,90.79861910241657
ENSG00000100350,52.3084004602992
ENSG00000100351,22.780207134637514
ENSG00000100353,95.62715765247411
ENSG00000100354,90.8722669735328
ENSG00000100359,55.484464902186424
ENSG00000100360,69.00345224395858
ENSG00000100364,64.09205983889528
ENSG00000100368,12.059838895281933
ENSG00000100372,63.30034522439586
ENSG00000100373,7.11162255466053
ENSG00000100376,55.80207134637515
ENSG00000100379,53.56041426927503
ENSG00000100380,96.55696202531645
ENSG00000100385,3.5489067894131185
ENSG00000100387,96.77330264672037
ENSG00000100393,75.62255466052935
ENSG00000100395,62.177215189873415
ENSG00000100399,23.148446490218642
ENSG00000100401,80.87456846950518
ENSG00000100403,72.92980437284234
ENSG00000100410,76.72266973532797
ENSG00000100412,78.01611047180668
ENSG00000100413,73.43153049482163
ENSG00000100416,69.2566168009206
ENSG00000100417,73.8826237054085
ENSG00000100418,88.2945914844649
ENSG00000100422,67.37399309551209
ENSG00000100425,66.52704257767549
ENSG00000100426,65.83199079401612
ENSG00000100429,45.054085155350975
ENSG00000100439,54.784810126582286
ENSG00000100441,57.5512082853855
ENSG00000100442,94.60069044879171
ENSG00000100445,62.73417721518987
ENSG00000100461,68.59378596087457
ENSG00000100462,76.51093210586882
ENSG00000100473,54.504027617951664
ENSG00000100478,46.12658227848102
ENSG00000100479,51.037974683544306
ENSG00000100483,51.36018411967779
ENSG00000100485,69.48216340621404
ENSG00000100490,40.34062140391254
ENSG00000100503,81.52819332566168
