gen_name,plant protoplast
AT2G15860,81.59977780863768
AT2G15880,36.75878350229135
AT2G15890,46.08619173262973
AT2G15900,54.11285469610703
AT2G15910,85.18724251261399
AT2G15960,64.9770865157617
AT2G15970,97.46331528028514
AT2G15980,18.613155580243486
AT2G16005,23.061611813174096
AT2G16050,8.892283479146416
AT2G16060,57.06614822015461
AT2G16070,29.875480257371663
AT2G16090,38.471508586770355
AT2G16230,52.284404943757814
AT2G16250,30.060639725963988
AT2G16270,50.71980743415266
AT2G16280,67.07864648428459
AT2G16360,2.1293338888117392
AT2G16365,78.06786094523909
AT2G16370,66.82405221497014
AT2G16380,17.048558070638336
AT2G16385,21.904365134472066
AT2G16390,28.033143544878026
AT2G16400,26.774059158450214
AT2G16405,55.103457853075966
AT2G16430,61.53312039994445
AT2G16440,74.67944266999955
AT2G16450,1.9765773272230707
AT2G16460,62.90792945424246
AT2G16485,86.89533861037819
AT2G16500,90.79294542424662
AT2G16505,4.490117113363885
AT2G16510,94.78776095912605
AT2G16530,56.58473360181456
AT2G16570,51.992778780724905
AT2G16575,0.5323334722029348
AT2G16580,35.26824978012313
AT2G16586,98.11600240707308
AT2G16595,63.694857195759845
AT2G16600,98.94922001573856
AT2G16630,3.2217747535064576
AT2G16640,83.68282183030135
AT2G16650,66.65277970652225
AT2G16660,86.04360505485349
AT2G16700,35.85150210618895
AT2G16710,71.38360412905615
AT2G16720,93.99620423089385
AT2G16730,2.092301995093274
AT2G16740,24.28829329259825
AT2G16750,33.486089894922
AT2G16760,47.97944729898625
AT2G16770,39.11493774012869
AT2G16780,68.92561218349303
AT2G16790,65.9954635930195
AT2G16800,69.54589640327733
AT2G16850,26.112114058232656
AT2G16860,88.90431884460492
AT2G16870,31.3197241123918
AT2G16880,35.98574272091839
AT2G16890,15.520992454751656
AT2G16900,95.57931768735824
AT2G16910,7.869277415173818
AT2G16920,73.03152339952784
AT2G16930,85.15483960561033
AT2G16940,92.07980373096329
AT2G16950,87.76095912604731
AT2G16953,6.934222098782576
AT2G16970,24.28366430588344
AT2G16980,37.434615562653335
AT2G16990,2.0043512475119196
AT2G17010,21.34888672869509
AT2G17020,54.51094755358052
AT2G17030,41.832152941721056
AT2G17033,35.430264315141414
AT2G17036,18.252094616488453
AT2G17040,15.784844697495718
AT2G17070,80.49807897051335
AT2G17080,96.06536129241309
AT2G17110,38.244688237744754
AT2G17120,77.68828403462481
AT2G17130,86.62685738091932
AT2G17140,27.491552099245474
AT2G17150,44.29014488728417
AT2G17180,5.175207147155487
AT2G17190,88.90894783131972
AT2G17200,92.55658936258853
AT2G17210,9.74864602138592
AT2G17220,34.888672869508866
AT2G17230,37.85585335370087
AT2G17240,66.45836226450031
AT2G17250,81.28500671203074
AT2G17260,15.099754663704115
AT2G17265,69.39776882840346
AT2G17270,35.56450492987085
AT2G17280,86.5065037263343
AT2G17290,90.9966208396982
AT2G17300,40.14257279081609
AT2G17320,66.9120029625515
AT2G17340,75.94778502985696
AT2G17350,50.937369809748645
AT2G17360,98.61593297227238
AT2G17370,65.16687497106884
AT2G17380,93.14909966208397
AT2G17390,95.59783363421747
AT2G17410,81.16002407073091
AT2G17420,96.81525714021201
AT2G17430,30.74572975975559
AT2G17440,85.37703096792112
AT2G17442,36.23570800351803
AT2G17450,91.54284127204555
AT2G17480,60.32495486737953
AT2G17500,95.27843355089571
AT2G17510,65.58811276211637
AT2G17520,68.74971068833032
AT2G17525,18.784428088691385
AT2G17530,66.9675508031292
AT2G17540,42.392260334212835
AT2G17550,60.7647086052863
AT2G17560,97.94010091191039
AT2G17570,56.27459149192242
AT2G17580,54.80257371661344
AT2G17590,26.362079340832288
AT2G17600,9.29963431004953
AT2G17620,42.88756191269731
AT2G17630,65.69920844327177
AT2G17640,23.367124936351434
AT2G17650,15.4330417071703
AT2G17660,43.81335925565894
AT2G17670,45.03078276165348
AT2G17680,26.283386566680555
AT2G17695,17.307781326667595
AT2G17700,60.829514419293616
AT2G17705,40.28144239226034
AT2G17710,78.3641160949868
AT2G17720,95.58394667407305
AT2G17730,31.676156089432023
AT2G17760,65.35666342637597
AT2G17770,2.5366847197148545
AT2G17787,40.11942785724205
AT2G17790,83.4837754015646
AT2G17800,85.17798453918437
AT2G17820,24.894690552238117
AT2G17830,22.047863722631117
AT2G17840,85.65477017080961
AT2G17850,6.846271351201222
AT2G17860,5.452946350043975
AT2G17870,73.25371476183862
AT2G17880,55.62653335184928
AT2G17890,21.085034485951027
AT2G17900,51.877054112854694
AT2G17930,76.64213303707818
AT2G17940,14.896079248252558
AT2G17970,37.39758366893487
AT2G17972,14.308197935471926
AT2G17975,55.17752164051289
AT2G17980,71.72152015923714
AT2G17990,78.0169420913762
AT2G18000,31.64375318242837
AT2G18020,99.79632458454844
AT2G18030,63.62079340832292
AT2G18040,96.9819006619451
AT2G18050,11.845577003194
AT2G18060,3.7957691061426657
AT2G18090,77.44757672545481
AT2G18100,37.32814886821274
AT2G18110,93.93602740360136
AT2G18120,12.71582650557793
AT2G18150,16.113502754247094
AT2G18160,98.18543720779522
AT2G18170,47.80817479053835
AT2G18180,5.712169606073231
AT2G18190,8.026662963477294
AT2G18193,91.23269916215341
AT2G18196,27.287876683793915
AT2G18200,0.467527658195621
AT2G18210,86.60371244734527
AT2G18220,89.5801509049669
AT2G18230,63.532842660741565
AT2G18240,50.73369439429709
AT2G18245,40.711938156737496
AT2G18250,67.9303800398093
AT2G18260,3.930009720872101
AT2G18280,82.45151136416239
AT2G18290,47.854464657686435
AT2G18330,73.66106559274175
AT2G18340,2.7125862148775632
AT2G18350,12.544553997130029
AT2G18360,69.34684997454058
AT2G18370,72.06869416284776
AT2G18380,10.16525482571865
AT2G18390,75.79039948155348
AT2G18400,91.3993426838865
AT2G18410,64.56973568485859
AT2G18420,49.05337221682174
AT2G18450,48.60436050548535
AT2G18460,4.193861963616165
AT2G18465,56.820811924269776
AT2G18470,2.8190529093181502
AT2G18500,14.289681988612694
AT2G18510,74.52668610841087
AT2G18520,44.07258251168819
AT2G18550,8.78118779799102
AT2G18560,7.971115122899597
AT2G18570,2.22654260982271
AT2G18600,22.219136231079016
AT2G18620,22.830162477433692
AT2G18630,68.99967597092996
AT2G18640,5.702911632643614
AT2G18650,23.02920890617044
AT2G18670,19.270471693746238
AT2G18680,18.312271443780954
AT2G18690,53.131509512567696
AT2G18700,85.30296718048419
AT2G18710,60.672128870990136
AT2G18720,10.026385224274406
AT2G18730,75.14697032819517
AT2G18740,92.09369069110772
AT2G18750,78.8223857797528
AT2G18760,54.31190112484378
AT2G18770,73.48979308429385
AT2G18780,9.961579410267092
AT2G18790,65.21779382493172
AT2G18800,44.415127528583994
AT2G18840,64.8104429940286
AT2G18850,43.10049530157848
AT2G18860,51.47896125538119
AT2G18876,78.22061750682776
AT2G18880,16.169050594824792
AT2G18890,24.371615053464797
AT2G18900,79.07698004906726
AT2G18910,53.830486506503725
AT2G18915,45.39647271212331
AT2G18938,3.818914039716706
AT2G18940,37.15224737305004
AT2G18950,29.3292598250243
AT2G18960,96.91709484793779
AT2G18969,23.607832245521454
AT2G18970,17.571633569411656
AT2G18980,91.81595148821923
AT2G18990,67.11567837800305
AT2G19050,22.177475350645743
AT2G19060,38.98532611211406
AT2G19080,85.33999907420265
AT2G19090,33.16668981160024
AT2G19110,57.92251076239411
AT2G19120,30.96792112206638
AT2G19130,18.446512058510393
AT2G19160,68.25903809656066
AT2G19170,49.24316067212887
AT2G19180,59.565801046151
AT2G19190,9.327408230338378
AT2G19210,5.559413044484563
AT2G19240,23.802249687543398
AT2G19260,40.17960468453455
AT2G19270,74.69332963014395
AT2G19280,29.773642549645885
AT2G19310,52.00666574086933
AT2G19330,14.585937138360414
AT2G19340,42.170068971902054
AT2G19350,52.93709207054575
AT2G19380,37.83733740684164
AT2G19385,80.02129333888813
AT2G19390,65.42146924038327
AT2G19400,15.692264963199557
AT2G19410,10.942924593806417
AT2G19430,52.29366291718742
AT2G19440,25.94547053649956
AT2G19450,75.70244873397213
AT2G19460,67.83780030551311
AT2G19470,64.33828634911818
AT2G19480,97.273526824978
AT2G19490,49.650511503031986
AT2G19520,82.87274915520993
AT2G19530,51.10401333148174
AT2G19540,89.91343794843309
AT2G19550,9.947692450122668
AT2G19560,60.135166412072394
AT2G19570,90.23283803175485
AT2G19580,21.66828681201685
AT2G19590,28.459010322640378
AT2G19600,62.894042494098045
AT2G19610,20.79803730963292
AT2G19620,51.97889182058047
AT2G19640,54.538721473869366
AT2G19650,6.170439290839235
AT2G19660,43.47081423876313
AT2G19670,75.5172892653798
AT2G19680,86.45558487247142
AT2G19690,38.12896356987455
AT2G19700,11.350275424709531
AT2G19710,68.30532796370873
AT2G19720,63.01439614868305
AT2G19730,99.79169559783362
AT2G19740,98.27338795537656
AT2G19750,97.60681386844419
AT2G19760,97.75031245660325
AT2G19770,8.58214136925427
AT2G19780,18.02990325417766
AT2G19790,89.34870156922649
AT2G19800,94.29708836735638
AT2G19810,45.28537703096792
AT2G19830,91.38082673702726
AT2G19850,23.84391056797667
AT2G19860,73.02689441281304
AT2G19870,47.31750219876869
AT2G19880,73.17502198768689
AT2G19890,16.641207239735223
AT2G19893,1.8053048187751701
AT2G19900,24.78822385779753
AT2G19910,4.666018608526593
AT2G19920,20.82581122992177
AT2G19930,33.0879970374485
AT2G19940,64.53733277785493
AT2G19950,77.69291302133962
AT2G19960,2.7218441883071796
AT2G19970,11.442855159005694
AT2G20000,58.30208767300837
AT2G20010,61.366476878211365
AT2G20020,50.159700041660884
AT2G20030,12.877841040596213
AT2G20050,59.80650835532102
AT2G20060,92.4316067212887
AT2G20080,64.64379947229551
AT2G20100,25.315928343285655
AT2G20110,30.097671619682455
AT2G20120,75.18400222191363
AT2G20130,72.48530296718049
AT2G20140,84.59936119983335
AT2G20142,22.529278340971164
AT2G20170,2.8607137897514234
AT2G20180,18.978845530713325
AT2G20190,78.40577697542008
AT2G20210,34.282275609869004
AT2G20230,81.79419525065963
AT2G20240,43.197704022589456
AT2G20250,0.8008147016618063
AT2G20260,16.192195528398834
AT2G20270,70.96236633800861
AT2G20280,91.45489052446419
AT2G20290,76.28107207332316
AT2G20300,60.22774614636855
AT2G20310,36.726380595287694
AT2G20320,77.98916817108736
AT2G20330,79.70652224228117
AT2G20340,29.25056705087256
AT2G20360,96.55140489746795
AT2G20362,14.136925427024025
AT2G20370,76.61435911678933
AT2G20390,65.00486043605055
AT2G20400,30.315233995278433
AT2G20410,54.18228949682914
AT2G20420,97.153173170393
AT2G20440,48.146090820719344
AT2G20450,96.58843679118641
AT2G20470,20.594361894181365
AT2G20480,51.52525112252928
AT2G20490,96.26903670786466
AT2G20495,46.25746424107763
AT2G20500,40.96653242605194
AT2G20510,2.7681340554552607
AT2G20515,74.41096144054067
AT2G20520,12.757487386011201
AT2G20530,88.76082025644585
AT2G20540,23.22362634819238
AT2G20550,14.900708234967366
AT2G20560,84.21978428921909
AT2G20562,72.33717539230663
AT2G20580,91.46414849789382
AT2G20585,81.62755172892653
AT2G20590,36.02277461463685
AT2G20610,64.67157339258436
AT2G20620,12.151090126371338
AT2G20625,46.38244688237745
AT2G20630,98.05582557978059
AT2G20635,49.18761283155118
AT2G20650,63.643938341896956
AT2G20670,90.36244965976947
AT2G20680,51.66412072397352
AT2G20690,55.05253899921308
AT2G20700,11.368791371568763
AT2G20710,38.2678331713188
AT2G20720,9.290376336619914
AT2G20725,34.50446697217979
AT2G20740,56.16812479748183
AT2G20750,59.6259778734435
AT2G20760,97.98176179234366
AT2G20770,33.17131879831505
AT2G20780,57.691061426653704
AT2G20790,56.17275378419664
AT2G20800,13.01208165532565
AT2G20810,48.84969680137018
AT2G20815,50.428181271119755
AT2G20820,98.30116187566543
AT2G20825,34.6248206267648
AT2G20830,65.9445447391566
AT2G20835,19.83983705966764
AT2G20840,75.2858399296394
AT2G20850,34.12489006156552
AT2G20860,80.40087024950239
AT2G20870,10.304124427162895
AT2G20880,68.91172522334861
AT2G20890,69.33759200111096
AT2G20900,79.60005554784058
AT2G20920,49.76623617090219
AT2G20930,84.93727723001435
AT2G20940,62.33856408832107
AT2G20950,27.713743461556266
AT2G20960,81.20168495116418
AT2G20970,17.26149145951951
AT2G20980,53.890663333796226
AT2G20990,96.11165115956118
AT2G21010,15.62745914919224
AT2G21030,12.104800259223255
AT2G21040,4.610470767948896
AT2G21045,91.01513678655742
AT2G21050,29.87085127065685
AT2G21060,82.8588621950655
AT2G21070,39.466740730454106
AT2G21080,16.488450678146556
AT2G21090,50.340230523538395
AT2G21100,22.30708697866037
AT2G21120,82.29875480257371
AT2G21130,89.9828727491552
AT2G21150,86.34448919131601
AT2G21160,98.43540249039485
AT2G21170,94.52853770309679
AT2G21180,73.35555246956442
AT2G21185,17.798453918437254
AT2G21190,85.71957598481691
AT2G21195,78.6464842845901
AT2G21210,6.665740869323705
AT2G21230,58.028977456834696
AT2G21237,13.910105077998425
AT2G21240,64.92616766189882
AT2G21250,88.37198537240198
AT2G21260,13.623107901680322
AT2G21270,83.91427116604176
AT2G21280,22.760727676711568
AT2G21290,85.83067166597232
AT2G21300,80.67398046567607
AT2G21320,11.03550432810258
AT2G21340,55.927417488311804
AT2G21350,27.23232884321622
AT2G21370,24.404017960468455
AT2G21380,75.40619358422441
AT2G21385,62.278387261028556
AT2G21390,93.13984168865436
AT2G21400,2.351525251122529
AT2G21410,78.74369300560107
AT2G21430,21.751608572883395
AT2G21440,89.05244641947878
AT2G21470,83.58098412257556
AT2G21490,6.073230569828265
AT2G21500,38.94366523168078
AT2G21510,42.19321390547609
AT2G21520,96.00055547840579
AT2G21530,5.726056566217655
AT2G21540,49.57644771559506
AT2G21550,41.452576031106794
AT2G21560,21.68680275887608
AT2G21580,99.23158820534185
AT2G21590,30.208767300837845
AT2G21600,87.33509234828496
AT2G21610,55.99222330231912
AT2G21620,93.26482432995418
AT2G21630,58.23265287228626
AT2G21640,39.66115817247605
AT2G21660,99.92593621256307
AT2G21710,25.20020367541545
AT2G21770,17.01615516363468
AT2G21780,15.525621441466464
AT2G21790,83.01624774336898
AT2G21800,42.32745452020553
AT2G21810,0.7406378743693005
AT2G21820,16.067212887099014
AT2G21830,35.37471647456372
AT2G21840,60.86654631301208
AT2G21850,64.8058140073138
AT2G21860,31.62523723556913
AT2G21870,98.90293014859047
AT2G21880,77.57718835346942
AT2G21940,55.302504281812716
AT2G21950,51.765958431699296
AT2G21960,19.335277507753553
AT2G21970,68.47660047215665
AT2G22000,43.34120261074851
AT2G22010,82.61815488589548
AT2G22060,0.6295421932139055
AT2G22070,18.590010646669445
AT2G22080,76.28570106003795
AT2G22088,10.720733231495625
AT2G22090,48.178493727723
AT2G22100,54.76554182289497
AT2G22120,63.35694116557885
AT2G22121,14.78961255381197
AT2G22122,22.6079711151229
AT2G22125,90.36707864648429
AT2G22140,35.388603434708145
AT2G22170,98.05119659306578
AT2G22190,10.146738878859418
AT2G22200,14.266537055038652
AT2G22230,78.38726102856086
AT2G22240,42.628338656668056
AT2G22250,74.02675554321159
AT2G22260,40.077766976808775
AT2G22270,49.76160718418738
AT2G22290,25.704763227329536
AT2G22300,77.2161273897144
AT2G22310,46.76202379299171
AT2G22330,27.5609868999676
AT2G22360,47.47025876035736
AT2G22370,44.70675369161691
AT2G22400,89.10799426005647
AT2G22410,18.122482988473823
AT2G22420,28.380317548488637
AT2G22425,86.59908346063047
AT2G22430,90.06619451002176
AT2G22450,45.410359672267745
AT2G22460,23.681896032958385
AT2G22470,99.76392167754479
AT2G22475,85.69180206452808
AT2G22480,83.71985372401981
AT2G22490,68.08776558811276
AT2G22500,94.68592325140027
AT2G22510,41.54515576540295
AT2G22530,51.31694672036291
AT2G22540,21.279451927972968
AT2G22560,71.87890570754062
AT2G22570,50.7985002083044
AT2G22590,10.95681155395084
AT2G22600,22.55705226126001
AT2G22610,68.36550479100126
AT2G22620,38.75850576308846
AT2G22630,73.22131185483498
AT2G22640,53.93232421422951
AT2G22650,36.25885293709207
AT2G22660,89.12651020691571
AT2G22670,90.33930472619544
AT2G22680,53.46479655603389
AT2G22690,44.544739156598624
AT2G22720,86.71017914178586
AT2G22730,15.817247604499373
AT2G22740,46.42873674952553
AT2G22750,18.87237883627274
AT2G22760,51.178077118918665
AT2G22770,84.2753321297968
AT2G22780,83.94667407304541
AT2G22790,27.76003332870435
AT2G22795,97.92158496505114
AT2G22800,65.11595611720594
AT2G22830,43.58190991991853
AT2G22840,76.14683145859371
AT2G22850,48.4608619173263
AT2G22860,89.17742906077859
AT2G22870,45.9565801046151
AT2G22880,75.65615886682406
AT2G22890,20.18701106327825
AT2G22900,66.00935055316391
AT2G22905,6.6981437763273615
AT2G22910,64.8613618478915
AT2G22920,14.460954497060593
AT2G22930,27.074943294912746
AT2G22942,16.483821691431746
AT2G22970,90.82997731796509
AT2G22980,24.755820950793872
AT2G22990,11.637272601027634
AT2G23000,59.85742720918391
AT2G23010,7.975744109614405
AT2G23030,9.591260473082443
AT2G23050,75.30898486321345
AT2G23060,4.8419201036893025
AT2G23070,93.84807665602
AT2G23080,68.86543535620054
AT2G23090,95.84779891681711
AT2G23093,32.89820858214137
AT2G23100,13.965652918576124
AT2G23110,48.98856640281443
AT2G23120,99.24547516548627
AT2G23130,8.790445771420636
AT2G23140,56.732861176688424
AT2G23150,41.22112669536639
AT2G23170,31.532657501272972
AT2G23180,11.341017451279916
AT2G23200,10.743878165069667
AT2G23210,54.14062861639587
AT2G23230,0.5369624589177429
AT2G23290,45.331666898116005
AT2G23300,45.54460028699718
AT2G23310,88.4367911864093
AT2G23320,88.87654492431606
AT2G23321,7.267509142248761
AT2G23340,69.44868768226635
AT2G23348,16.280146275980186
AT2G23350,95.60709160764709
AT2G23360,52.5621441466463
AT2G23370,69.74494283201406
AT2G23380,85.33537008748785
AT2G23390,43.32731565060408
AT2G23400,10.804054992362172
AT2G23410,42.85515900569366
AT2G23420,65.71772439013101
AT2G23430,27.1073462019164
AT2G23445,0.25922325602925517
AT2G23450,54.46002869971763
AT2G23460,69.49497754941444
AT2G23470,28.250705920474005
AT2G23520,40.994306346340785
AT2G23530,29.347775771883533
AT2G23560,33.226866638892744
AT2G23600,24.653983243068094
AT2G23610,44.76693051890941
AT2G23620,30.125445539971302
AT2G23630,79.10938295607092
AT2G23670,40.262926445401106
AT2G23680,10.438365041892329
AT2G23690,50.43743924454937
AT2G23700,48.363653196315326
AT2G23740,61.500717492940794
AT2G23755,32.47234180437902
AT2G23760,9.07744294773874
AT2G23770,39.60561033189835
AT2G23780,69.72179789844003
AT2G23790,86.17321668286813
AT2G23810,92.05665879738926
AT2G23820,74.36004258667778
AT2G23830,10.544831736332917
AT2G23890,53.872147386936994
AT2G23900,5.503865203906864
AT2G23910,67.79613942507984
AT2G23930,97.06985140952645
AT2G23940,72.1520159237143
AT2G23945,11.016988381243346
AT2G23950,37.57348516409758
AT2G23960,41.45720501782159
AT2G23970,19.37230940147202
AT2G23980,69.1940934129519
AT2G23985,37.49016340323103
AT2G23987,7.512845438133593
AT2G24020,57.83456001481275
AT2G24030,3.9901865481646066
AT2G24040,68.28681201684951
AT2G24050,83.4791464148498
AT2G24060,59.491737258714075
AT2G24070,37.754015645975095
AT2G24090,52.29829190390224
AT2G24100,83.87261028560849
AT2G24120,46.701846965699204
AT2G24130,2.948664537332778
AT2G24140,8.804332731565061
AT2G24150,35.24510484654909
AT2G24170,72.80933203721706
AT2G24180,63.2134425774198
AT2G24190,29.551451187335093
AT2G24195,10.605008563625422
AT2G24200,91.49655140489746
AT2G24220,4.994676665277971
AT2G24230,21.81641438689071
AT2G24240,35.309910660556405
AT2G24250,17.006897190205063
AT2G24260,83.22455214553534
AT2G24280,51.69189464426237
AT2G24285,6.526871267879461
AT2G24290,77.92899134379483
AT2G24300,81.56274591491922
AT2G24310,14.729435726519466
AT2G24320,17.724390131000323
AT2G24330,50.70129148729343
AT2G24350,25.769569041336855
AT2G24360,72.62880155533954
AT2G24390,35.26362079340832
AT2G24395,28.366430588344212
AT2G24400,60.491598389112625
AT2G24420,69.360736934685
AT2G24440,38.99458408554368
AT2G24480,5.971392862102485
AT2G24490,93.510160625839
AT2G24500,88.86265796417165
AT2G24520,38.091931676156086
AT2G24530,27.889644956718975
AT2G24535,9.484793778641855
AT2G24540,34.98125260380503
AT2G24550,96.49585705689024
AT2G24560,3.6707864648428457
AT2G24570,85.9880572142758
AT2G24580,28.375688561773828
AT2G24590,85.56681942322825
AT2G24600,47.3221311854835
AT2G24610,81.57663287506365
AT2G24630,35.16641207239735
AT2G24640,69.15706151923344
AT2G24650,49.58570568902467
AT2G24680,16.44216081099847
AT2G24681,17.567004582696846
AT2G24690,46.73887885941767
AT2G24693,1.3470351340091655
AT2G24700,11.095681155395084
AT2G24762,29.398694625746423
AT2G24765,93.3342591306763
AT2G24790,80.072212192751
AT2G24800,12.998194695181226
AT2G24820,16.33106512984308
AT2G24830,65.13910105077998
AT2G24840,10.75776512521409
AT2G24850,99.12049252418646
AT2G24860,48.51640975790399
AT2G24940,76.90598527982225
AT2G24945,27.32953756422719
AT2G24960,28.222932000185157
AT2G24970,29.477387399898163
AT2G24980,53.0157848446975
AT2G24990,78.77609591260473
AT2G25000,20.358283571726147
AT2G25010,46.45651066981438
AT2G25050,48.243299541730316
AT2G25060,73.59163079201963
AT2G25070,79.98426144516966
AT2G25080,47.498032680646205
AT2G25090,3.740221265564968
AT2G25100,52.043697634587794
AT2G25110,92.67694301717354
AT2G25125,8.739526917557747
AT2G25130,32.31495625607555
AT2G25140,58.20487895199741
AT2G25150,24.968754339675044
AT2G25160,52.27977595704301
AT2G25170,91.20955422857936
AT2G25180,73.20279590797576
AT2G25185,2.133962875526547
AT2G25190,51.09012637133732
AT2G25200,10.118964958570569
AT2G25210,99.55561727537841
AT2G25220,43.517104105911216
AT2G25240,24.408646947183264
AT2G25250,76.27644308660834
AT2G25260,62.625561264639174
AT2G25270,39.34175808915428
AT2G25280,79.62782946812943
AT2G25290,27.644308660834145
AT2G25297,10.058788131278064
AT2G25300,46.2435772809332
AT2G25310,76.86895338610378
AT2G25312,1.7404990047678566
AT2G25320,72.81396102393187
AT2G25330,0.8748784890987362
AT2G25350,40.235152525112255
AT2G25355,62.55149747720225
AT2G25360,7.549877331852057
AT2G25420,40.95727445262232
AT2G25430,83.82169143174559
AT2G25440,18.793686062121
AT2G25450,98.2919039022358
AT2G25460,96.22737582743137
AT2G25470,9.781048928389575
AT2G25480,85.84918761283154
AT2G25482,5.272415868166458
AT2G25490,78.57242049715317
AT2G25510,9.929176503263436
AT2G25520,94.5331666898116
AT2G25530,58.96403277322594
AT2G25540,6.485210387446188
AT2G25560,47.99796324584548
AT2G25570,58.07063833726798
AT2G25580,45.30852196454196
AT2G25590,34.45817710503171
AT2G25605,34.68499745405731
AT2G25610,87.43693005601074
AT2G25620,63.537471647456364
AT2G25625,15.294172105726055
AT2G25640,66.73610146738879
AT2G25650,67.768365504791
AT2G25660,60.49622737582743
AT2G25670,97.56515298801092
AT2G25680,18.659445447391565
AT2G25690,38.76776373651808
AT2G25700,1.6062583900384206
AT2G25710,60.5888071101236
AT2G25720,64.1160949868074
AT2G25730,71.45766791649308
AT2G25735,36.52270517983614
AT2G25737,62.76905985279823
AT2G25740,53.88140536036662
AT2G25760,72.65194648891358
AT2G25770,20.538814053603666
AT2G25790,23.311577095773735
AT2G25800,74.2628338656668
AT2G25810,88.05721427579502
AT2G25830,57.14484099430634
AT2G25840,59.264916909688466
AT2G25850,72.55010878118779
AT2G25870,82.00712863954081
AT2G25880,61.46368559922233
AT2G25890,4.865065037263343
AT2G25900,78.97051335462668
AT2G25910,90.6031569689395
AT2G25920,42.46632412164978
AT2G25930,62.755172892653796
AT2G25940,21.385918622413556
AT2G25950,58.86682405221497
AT2G25964,53.802712586214874
AT2G25970,90.71425265009489
AT2G25980,97.8938110447623
AT2G26000,56.260704531777996
AT2G26030,34.342452437161505
AT2G26040,13.859186224135536
AT2G26060,76.31810396704162
AT2G26070,33.731426190806836
AT2G26080,95.57468870064343
AT2G26100,51.84928019256585
AT2G26110,71.34657223533767
AT2G26140,91.79743554135999
AT2G26150,82.60889691246585
AT2G26170,29.986575938527054
AT2G26180,42.29968059991668
AT2G26190,81.8960329583854
AT2G26200,69.4209137619775
AT2G26210,81.6692126093598
AT2G26230,80.11387307318428
AT2G26240,92.28347914641485
AT2G26250,15.220108318289128
AT2G26260,60.80636948571958
AT2G26270,40.623987409156136
AT2G26280,87.02957922510763
AT2G26290,79.63708744155905
AT2G26300,89.58940887839651
AT2G26310,45.2159422302458
AT2G26330,26.912928759894463
AT2G26340,45.452020552701015
AT2G26350,49.74772022404296
AT2G26360,58.40392538073416
AT2G26370,38.17062445030783
AT2G26380,34.421145211313245
AT2G26390,30.268944128130354
AT2G26400,38.712215895940375
AT2G26410,20.561958987177707
AT2G26420,33.18057677174466
AT2G26430,74.02212655649679
AT2G26440,9.72087210109707
AT2G26460,79.25751053094477
AT2G26470,48.31273434245244
AT2G26480,17.844743785585333
AT2G26500,18.094709068184976
AT2G26510,81.47016618062307
AT2G26515,28.792297366106563
AT2G26520,18.418738138221542
AT2G26530,94.48687682266352
AT2G26540,61.98676109799565
AT2G26550,60.102763505068744
AT2G26560,21.23316206082489
AT2G26570,77.18372448271073
AT2G26590,84.12257556820812
AT2G26600,52.94172105726057
AT2G26610,22.825533490718882
AT2G26640,58.05675137712355
AT2G26650,71.49932879692635
AT2G26660,73.12410313382401
AT2G26670,77.71605795491367
AT2G26680,54.19154747025876
AT2G26690,38.71684488265519
AT2G26695,3.2588066472249224
AT2G26700,23.987409156135723
AT2G26710,52.07147155487664
AT2G26730,57.010600379576914
AT2G26740,1.6525482571865018
AT2G26750,1.8191917789195946
AT2G26760,50.95125676989307
AT2G26770,62.11174373929546
AT2G26780,72.3232884321622
AT2G26790,24.46419478776096
AT2G26800,70.7262880155534
AT2G26810,64.37994722955145
AT2G26820,19.376938388186826
AT2G26830,59.92686200990603
AT2G26840,33.14817386474101
AT2G26860,52.18256723603203
AT2G26870,23.038466879600055
AT2G26890,74.81831227144377
AT2G26900,72.69360736934685
AT2G26910,20.691570615192333
AT2G26920,68.94875711706707
AT2G26930,42.01731241031339
AT2G26970,57.83918900152757
AT2G26975,9.933805489978244
AT2G26980,78.95199740776744
AT2G26990,88.01092440864696
AT2G27000,84.5669582928297
AT2G27010,74.09619034393371
AT2G27020,96.15331203999445
AT2G27030,93.20464750266166
AT2G27035,6.369485719575985
AT2G27040,73.08707124010554
AT2G27050,82.3450446697218
AT2G27060,24.570661482201547
AT2G27080,61.95435819099199
AT2G27090,58.97329074665556
AT2G27100,88.35809841225756
AT2G27110,50.89107994260057
AT2G27120,8.068323843910568
AT2G27130,51.247511919640786
AT2G27140,12.632504744711381
AT2G27150,50.298569643105125
AT2G27160,3.485626996250521
AT2G27170,91.10771652085359
AT2G27180,12.669536638429848
AT2G27190,77.05411285469611
AT2G27200,47.51191964079063
AT2G27210,72.81859001064667
AT2G27230,63.4402629264454
AT2G27260,51.053094477618856
AT2G27270,30.55594130444846
AT2G27280,17.941952506596305
AT2G27285,77.37351293801787
AT2G27290,30.92626024163311
AT2G27310,91.52895431190112
AT2G27330,68.03221774753506
AT2G27340,41.8552978752951
AT2G27350,84.82155256214415
AT2G27360,45.660324954867384
AT2G27370,64.84284590103226
AT2G27389,69.32833402768134
AT2G27390,15.36360690644818
AT2G27430,47.20177753089849
AT2G27450,73.20742489469055
AT2G27460,62.21358144702125
AT2G27470,70.50409665324261
AT2G27480,36.957829931028094
AT2G27490,65.49090404110541
AT2G27500,82.07193445354812
AT2G27505,21.080405499236218
AT2G27510,97.2688978382632
AT2G27530,99.18066935147895
AT2G27535,1.7266120446234319
