gen_name,Un-cryopreserved peripheral blood mononuclear cells (PBMCs)
ENSG00000160633,95.29009419811604
ENSG00000160654,97.21905561888762
ENSG00000160678,34.13931721365573
ENSG00000160679,91.18317633647327
ENSG00000160683,71.23957520849584
ENSG00000160685,73.02753944921102
ENSG00000160688,84.17231655366892
ENSG00000160691,81.49637007259855
ENSG00000160695,85.84328313433731
ENSG00000160703,65.11069778604428
ENSG00000160710,99.43901121977561
ENSG00000160712,95.80308393832124
ENSG00000160714,94.60310793784124
ENSG00000160716,46.67006659866802
ENSG00000160741,69.33461330773385
ENSG00000160746,67.36965260694787
ENSG00000160752,90.29819403611927
ENSG00000160753,67.29765404691906
ENSG00000160766,68.05063898722025
ENSG00000160767,87.0462590748185
ENSG00000160781,49.36101277974441
ENSG00000160783,71.33857322853542
ENSG00000160785,88.50122997540049
ENSG00000160789,72.13655726885462
ENSG00000160791,75.2414951700966
ENSG00000160796,91.48317033659326
ENSG00000160799,87.6192476150477
ENSG00000160801,44.027119457610844
ENSG00000160803,71.79756404871902
ENSG00000160808,46.87706245875082
ENSG00000160813,76.2254754904902
ENSG00000160818,82.21935561288774
ENSG00000160838,29.195416091678165
ENSG00000160856,91.13517729645407
ENSG00000160862,36.69526609467811
ENSG00000160867,52.68494630107398
ENSG00000160868,44.98110037799244
ENSG00000160870,40.07319853602928
ENSG00000160877,68.03563928721425
ENSG00000160882,32.28835423291534
ENSG00000160883,79.63640727185457
ENSG00000160886,45.080098398032035
ENSG00000160888,97.34205315893682
ENSG00000160908,97.23405531889362
ENSG00000160917,75.4454910901782
ENSG00000160932,88.92122157556848
ENSG00000160948,92.87514249715005
ENSG00000160949,94.09611807763845
ENSG00000160951,10.073798524029518
ENSG00000160953,87.6672466550669
ENSG00000160957,59.45581088378232
ENSG00000160959,72.51454970900582
ENSG00000160961,86.53926921461571
ENSG00000160963,39.19721605567889
ENSG00000160972,63.0767384652307
ENSG00000160973,8.915821683566328
ENSG00000160991,98.32003359932801
ENSG00000160993,74.9895002099958
ENSG00000160994,26.32747345053099
ENSG00000160999,60.75178496430071
ENSG00000161010,90.17219655606887
ENSG00000161011,94.91810163796724
ENSG00000161013,78.14543709125817
ENSG00000161016,99.80200395992081
ENSG00000161021,79.00041999160017
ENSG00000161031,48.32603347933041
ENSG00000161036,62.083758324833504
ENSG00000161040,48.94702105957881
ENSG00000161048,68.50962980740385
ENSG00000161055,12.839743205135898
ENSG00000161057,88.6992260154797
ENSG00000161082,62.428751424971495
ENSG00000161091,76.15647687046258
ENSG00000161103,83.46133077338453
ENSG00000161132,16.907661846763062
ENSG00000161133,53.09593808123838
ENSG00000161179,72.46955060898782
ENSG00000161180,43.691126177476455
ENSG00000161202,81.71236575268495
ENSG00000161203,95.32909341813163
ENSG00000161204,70.79258414831703
ENSG00000161217,93.86512269754604
ENSG00000161243,91.90316193676126
ENSG00000161249,60.652786944261116
ENSG00000161265,72.90754184916301
ENSG00000161267,80.95338093238135
ENSG00000161270,82.51034979300414
ENSG00000161277,58.06983860322793
ENSG00000161298,76.82246355072898
ENSG00000161328,56.33887322253555
ENSG00000161381,84.26231475370493
ENSG00000161395,68.78862422751546
ENSG00000161405,99.13901721965561
ENSG00000161509,50.0479990400192
ENSG00000161513,61.49577008459831
ENSG00000161526,89.1282174356513
ENSG00000161533,85.8642827143457
ENSG00000161542,94.41411171776565
ENSG00000161544,37.916241675166496
ENSG00000161547,96.73606527869443
ENSG00000161551,71.62056758864823
ENSG00000161558,58.76582468350633
ENSG00000161594,46.052078958420836
ENSG00000161609,43.93412131757365
ENSG00000161610,17.414651706965863
ENSG00000161618,77.0834583308334
ENSG00000161634,19.457610847783045
ENSG00000161638,85.01229975400491
ENSG00000161640,69.32261354772905
ENSG00000161642,70.38759224815504
ENSG00000161643,53.23393532129358
ENSG00000161647,47.34205315893682
ENSG00000161649,57.964840703185935
ENSG00000161652,82.89434211315773
ENSG00000161653,44.645107097858045
ENSG00000161654,81.45437091258175
ENSG00000161664,48.230035399292014
ENSG00000161671,97.31505369892602
ENSG00000161677,57.19085618287634
ENSG00000161681,33.67132657346853
ENSG00000161682,35.96928061438771
ENSG00000161692,86.00527989440211
ENSG00000161714,67.44465110697786
ENSG00000161791,85.06029879402412
ENSG00000161798,15.542689146217075
ENSG00000161800,65.63568728625427
ENSG00000161807,18.431631367372653
ENSG00000161813,81.77836443271134
ENSG00000161835,63.475730485390294
ENSG00000161847,66.27767444651107
ENSG00000161849,25.400491990160194
ENSG00000161850,35.33029339413212
ENSG00000161860,44.258114837703246
ENSG00000161888,64.66370672586548
ENSG00000161896,43.75412491750165
ENSG00000161904,82.77134457310854
ENSG00000161905,43.99112017759645
ENSG00000161911,64.61570768584627
ENSG00000161912,70.51058978820424
ENSG00000161914,56.68686626267475
ENSG00000161920,86.0292794144117
ENSG00000161921,69.67360652786945
ENSG00000161929,88.59122817543648
ENSG00000161939,90.24119517609648
ENSG00000161940,45.79108417831643
ENSG00000161944,77.26945461090779
ENSG00000161955,74.94450110997781
ENSG00000161956,64.17771644567108
ENSG00000161958,55.666886662266755
ENSG00000161960,96.02207955840883
ENSG00000161970,99.35801283974321
ENSG00000161973,36.26927461450771
ENSG00000161980,72.68554628907422
ENSG00000161981,72.61054778904422
ENSG00000161992,10.976780464390712
ENSG00000161996,74.5995080098398
ENSG00000161999,76.267474650507
ENSG00000162004,40.40019199616008
ENSG00000162006,10.427791444171117
ENSG00000162009,8.474830503389933
ENSG00000162032,89.48821023579528
ENSG00000162039,38.30623387532249
ENSG00000162040,15.380692386152278
ENSG00000162062,44.82210355792884
ENSG00000162063,68.38663226735466
ENSG00000162065,75.172496550069
ENSG00000162066,67.42965140697186
ENSG00000162068,7.244855102897942
ENSG00000162069,56.24287514249715
ENSG00000162073,59.90880182396352
ENSG00000162076,63.598728025439485
ENSG00000162078,42.67414651706966
ENSG00000162086,89.68320633587328
ENSG00000162104,75.5744885102298
ENSG00000162105,59.785804283914324
ENSG00000162129,94.84310313793725
ENSG00000162139,72.63154736905261
ENSG00000162144,96.58306833863323
ENSG00000162148,51.90196196076079
ENSG00000162174,80.42539149217016
ENSG00000162188,29.948401031979362
ENSG00000162191,96.29507409851803
ENSG00000162194,80.68338633227336
ENSG00000162222,82.81334373312534
ENSG00000162227,60.55978880422391
ENSG00000162231,90.75118497630046
ENSG00000162236,77.13745725085498
ENSG00000162241,82.85834283314334
ENSG00000162244,99.02201955960881
ENSG00000162267,40.47519049619008
ENSG00000162298,77.58744825103497
ENSG00000162300,68.06563868722625
ENSG00000162302,69.67660646787064
ENSG00000162337,50.91198176036479
ENSG00000162341,69.48161036779264
ENSG00000162344,12.980740385192297
ENSG00000162365,45.57508849823004
ENSG00000162366,44.14411711765764
ENSG00000162367,64.53170936581269
ENSG00000162368,93.86812263754724
ENSG00000162373,60.02279954400912
ENSG00000162374,55.77488450230995
ENSG00000162377,88.57022859542809
ENSG00000162378,94.16211675766485
ENSG00000162383,59.46481070378592
ENSG00000162384,80.76738465230694
ENSG00000162385,77.33245335093298
ENSG00000162390,92.66814663706727
ENSG00000162391,30.88738225235495
ENSG00000162396,51.17897642047159
ENSG00000162398,51.41897162056759
ENSG00000162399,58.68182636347273
ENSG00000162402,95.02909941801164
ENSG00000162407,51.66196676066479
ENSG00000162408,94.03311933761324
ENSG00000162409,59.371812563748726
ENSG00000162413,71.61156776864462
ENSG00000162415,55.32489350212996
ENSG00000162419,96.03107937841243
ENSG00000162426,43.66412671746565
ENSG00000162430,70.78358432831344
ENSG00000162433,63.09773804523909
ENSG00000162434,99.47501049979
ENSG00000162437,57.58984820303594
ENSG00000162438,67.84064318713627
ENSG00000162441,85.71428571428571
ENSG00000162444,69.46961060778784
ENSG00000162456,29.264414711705765
ENSG00000162458,98.33203335933281
ENSG00000162460,27.509449811003776
ENSG00000162461,59.97180056398872
ENSG00000162482,42.485150296994064
ENSG00000162490,86.10127797444052
ENSG00000162493,50.2879942401152
ENSG00000162494,24.317513649727005
ENSG00000162496,74.9055018899622
ENSG00000162510,50.0869982600348
ENSG00000162511,99.4780104397912
ENSG00000162512,54.370912581748364
ENSG00000162517,76.45947081058378
ENSG00000162520,61.072778544429106
ENSG00000162521,95.75808483830323
ENSG00000162522,54.025919481610366
ENSG00000162526,41.49217015659687
ENSG00000162542,73.65152696946062
ENSG00000162543,54.169916601667964
ENSG00000162545,58.98182036359273
ENSG00000162551,56.89386212275755
ENSG00000162552,42.09215815683686
ENSG00000162571,66.83566328673427
ENSG00000162572,54.94990100197996
ENSG00000162576,39.611207775844484
ENSG00000162585,76.73846523069538
ENSG00000162591,74.6505069898602
ENSG00000162592,69.01061978760424
ENSG00000162594,72.19655606887862
ENSG00000162595,26.375472490550187
ENSG00000162598,42.68014639707206
ENSG00000162599,96.80206395872084
ENSG00000162600,83.94432111357773
ENSG00000162601,89.68020639587209
ENSG00000162604,80.07439851202976
ENSG00000162607,93.12413751724965
ENSG00000162613,95.23909521809564
ENSG00000162614,76.1144777104458
ENSG00000162616,61.12377752444951
ENSG00000162618,47.31505369892602
ENSG00000162620,54.64690706185876
ENSG00000162621,48.65902681946361
ENSG00000162623,80.26339473210535
ENSG00000162624,40.70318593628127
ENSG00000162627,34.031319373612526
ENSG00000162630,46.229075418491625
ENSG00000162631,51.98896022079559
ENSG00000162636,74.9355012899742
ENSG00000162639,74.1915161696766
ENSG00000162641,53.383932321353576
ENSG00000162642,78.31643367132656
ENSG00000162643,48.32303353932922
ENSG00000162645,97.52804943901123
ENSG00000162650,61.897762044759105
ENSG00000162654,98.02903941921161
ENSG00000162664,85.24029519409612
ENSG00000162669,33.554328913421735
ENSG00000162670,36.5212695746085
ENSG00000162676,71.09257814843704
ENSG00000162685,11.543769124617507
ENSG00000162687,33.99232015359693
ENSG00000162688,83.12533749325014
ENSG00000162692,46.95206095878082
ENSG00000162694,60.901781964360715
ENSG00000162695,83.65932681346374
ENSG00000162699,21.09557808843823
ENSG00000162702,89.47921041579168
ENSG00000162704,99.130017399652
ENSG00000162706,40.394192116157676
ENSG00000162711,72.73054538909221
ENSG00000162714,73.8195236095278
ENSG00000162722,94.28811423771525
ENSG00000162723,23.165536689266215
ENSG00000162727,7.154856902861943
ENSG00000162728,38.03023939521209
ENSG00000162729,65.61468770624587
ENSG00000162733,64.43871122577548
ENSG00000162734,85.54928901421972
ENSG00000162735,76.51046979060419
ENSG00000162736,78.60742785144296
ENSG00000162738,39.62320753584928
ENSG00000162739,93.05213895722085
ENSG00000162745,46.41207175856483
ENSG00000162746,54.51490970180597
ENSG00000162747,89.84820303593928
ENSG00000162753,38.72922541549169
ENSG00000162755,40.19619607607848
ENSG00000162757,54.62890742185156
ENSG00000162761,37.583248335033296
ENSG00000162763,22.63454730905382
ENSG00000162769,91.58516829663407
ENSG00000162771,39.73720525589488
ENSG00000162772,68.04763904721905
ENSG00000162775,79.44141117177656
ENSG00000162777,94.47111057778844
ENSG00000162779,43.24113517729645
ENSG00000162782,34.75730485390292
ENSG00000162783,91.30317393652126
ENSG00000162804,62.10775784484311
ENSG00000162813,78.10643787124258
ENSG00000162814,51.0589788204236
ENSG00000162817,58.65182696346073
ENSG00000162819,85.73828523429532
ENSG00000162825,97.62104757904841
ENSG00000162836,74.8905021899562
ENSG00000162840,47.76504469910602
ENSG00000162843,49.976000479990404
ENSG00000162849,54.976900461990766
ENSG00000162851,66.90166196676066
ENSG00000162852,87.72424551508969
ENSG00000162869,85.40529189416212
ENSG00000162873,34.91330173396532
ENSG00000162877,44.216115677686446
ENSG00000162878,25.040499190016202
ENSG00000162881,45.75808483830323
ENSG00000162882,50.0929981400372
ENSG00000162885,86.1912761744765
ENSG00000162889,94.11111777764445
ENSG00000162891,33.326333473330536
ENSG00000162892,49.844003119937604
ENSG00000162894,97.24005519889603
ENSG00000162896,59.16481670366592
ENSG00000162897,34.99730005399892
ENSG00000162909,98.49703005939881
ENSG00000162910,79.44441111177777
ENSG00000162923,95.87808243835123
ENSG00000162924,99.75700485990279
ENSG00000162927,78.17243655126897
ENSG00000162928,91.72016559668806
ENSG00000162929,81.62836743265134
ENSG00000162931,46.55006899862003
ENSG00000162944,59.96580068398632
ENSG00000162946,71.15257694846103
ENSG00000162949,39.425211495770085
ENSG00000162951,43.553128937421256
ENSG00000162959,89.21821563568729
ENSG00000162961,81.90436191276174
ENSG00000162971,97.69904601907962
ENSG00000162972,65.05969880602387
ENSG00000162975,9.185816283674326
ENSG00000162976,77.68644627107459
ENSG00000162980,89.46721065578689
ENSG00000162981,51.60496790064199
ENSG00000162989,69.81460370792584
ENSG00000162992,42.65914681706366
ENSG00000162994,64.40871182576349
ENSG00000162997,58.87082258354833
ENSG00000162998,28.814423711525773
ENSG00000162999,70.46859062818743
ENSG00000163001,71.88156236875263
ENSG00000163002,69.53860922781544
ENSG00000163006,63.43973120537589
ENSG00000163012,29.747405051898962
ENSG00000163013,72.14255714885702
ENSG00000163016,69.97360052798945
ENSG00000163017,56.80686386272274
ENSG00000163026,63.241735165296696
ENSG00000163029,89.01721965560688
ENSG00000163032,54.83890322193557
ENSG00000163040,52.89494210115798
ENSG00000163041,99.580008399832
ENSG00000163046,49.3760124797504
ENSG00000163050,78.75442491150177
ENSG00000163053,53.416931661366775
ENSG00000163060,38.45023099538009
ENSG00000163064,20.474590508189834
ENSG00000163069,65.57568848623028
ENSG00000163071,46.37907241855163
ENSG00000163072,65.16469670606588
ENSG00000163075,75.5444891102178
ENSG00000163081,36.18227635447291
ENSG00000163082,75.322493550129
ENSG00000163083,48.39503209935801
ENSG00000163092,55.64588708225835
ENSG00000163093,73.04853902921941
ENSG00000163098,40.49319013619728
ENSG00000163104,81.02537949241015
ENSG00000163106,43.667126657466845
ENSG00000163110,93.55612887742245
ENSG00000163114,21.632567348653026
ENSG00000163116,56.99886002279955
ENSG00000163121,39.077218455630884
ENSG00000163125,90.29219415611688
ENSG00000163126,61.018779624407514
ENSG00000163131,99.7210055798884
ENSG00000163132,55.02489950200996
ENSG00000163138,76.92446151076979
ENSG00000163141,58.693826123477535
ENSG00000163145,48.56902861942761
ENSG00000163154,69.46661066778664
ENSG00000163155,47.32705345893082
ENSG00000163156,89.19121617567649
ENSG00000163157,55.80788384232316
ENSG00000163159,76.72946541069179
ENSG00000163161,84.98830023399532
ENSG00000163162,95.29609407811844
ENSG00000163166,88.63922721545569
ENSG00000163170,78.70942581148377
ENSG00000163171,96.07907841843164
ENSG00000163191,86.8902621947561
ENSG00000163202,17.11465770684586
ENSG00000163206,34.24131517369652
ENSG00000163207,38.0362392752145
ENSG00000163209,5.468890622187557
ENSG00000163214,87.4332513349733
ENSG00000163216,13.92272154556909
ENSG00000163217,41.897162056758866
ENSG00000163218,36.29327413451731
ENSG00000163219,96.97306053878923
ENSG00000163220,99.9490010199796
ENSG00000163221,97.38105237895243
ENSG00000163235,58.23483530329393
ENSG00000163239,30.689386212275753
ENSG00000163249,73.61552768944621
ENSG00000163251,55.792884142317156
ENSG00000163257,86.22127557448852
ENSG00000163263,22.685546289074217
ENSG00000163273,33.617327653446935
ENSG00000163281,66.67966640667187
ENSG00000163283,66.45767084658307
ENSG00000163285,38.86122277554449
ENSG00000163286,26.22547549049019
ENSG00000163288,49.9340013199736
ENSG00000163291,69.54460910781785
ENSG00000163293,70.34259314813703
ENSG00000163295,32.65434691306174
ENSG00000163297,84.89230215395692
ENSG00000163312,76.96046079078418
ENSG00000163319,88.9362212755745
ENSG00000163320,95.34409311813764
ENSG00000163322,84.22931541369174
ENSG00000163328,94.51610967780645
ENSG00000163331,42.29915401691966
ENSG00000163344,75.1604967900642
ENSG00000163346,97.06605867882642
ENSG00000163347,26.23147537049259
ENSG00000163348,72.36755264894703
ENSG00000163349,95.71608567828643
ENSG00000163352,14.783704325913483
ENSG00000163354,36.49427011459771
ENSG00000163357,42.59614807703846
ENSG00000163359,75.3644927101458
ENSG00000163362,77.44045119097618
ENSG00000163374,89.17321653566928
ENSG00000163376,66.71566568668626
ENSG00000163377,27.656446871062577
ENSG00000163378,66.07667846643068
ENSG00000163380,96.28907421851562
ENSG00000163382,81.79036419271614
ENSG00000163389,79.01841963160737
ENSG00000163393,64.92170156596868
ENSG00000163394,21.38657226855463
ENSG00000163395,50.716985660286795
ENSG00000163399,98.01103977920441
ENSG00000163406,78.80242395152098
ENSG00000163412,89.42821143577129
ENSG00000163421,63.94072118557629
ENSG00000163424,31.04637907241855
ENSG00000163428,98.55402891942161
ENSG00000163430,55.47789044219116
ENSG00000163431,45.32009359812804
ENSG00000163435,80.12239755204897
ENSG00000163440,13.82972340553189
ENSG00000163444,88.83422331553369
ENSG00000163449,57.72784544309114
ENSG00000163453,77.32045359092818
ENSG00000163462,73.04553908921821
ENSG00000163463,81.13937721245576
ENSG00000163464,66.50866982660347
ENSG00000163466,99.54100917981641
ENSG00000163467,45.49109017819644
ENSG00000163468,96.66706665866683
ENSG00000163472,65.66568668626628
ENSG00000163479,96.70606587868242
ENSG00000163481,58.25283494330114
ENSG00000163482,60.469790604187914
ENSG00000163485,37.2262554748905
ENSG00000163491,68.68962620747585
ENSG00000163492,73.70552588948222
ENSG00000163497,16.004679906401872
ENSG00000163499,16.18467630647387
ENSG00000163501,24.611507769844604
ENSG00000163507,62.1287574248515
ENSG00000163508,86.6112677746445
ENSG00000163510,82.90034199316013
ENSG00000163512,81.66136677266455
ENSG00000163513,94.81010379792404
ENSG00000163515,18.680626387472252
ENSG00000163516,89.35021299574008
ENSG00000163517,57.35585288294234
ENSG00000163518,44.27911441771165
ENSG00000163519,88.6842263154737
ENSG00000163520,51.39797204055919
ENSG00000163521,70.13859722805545
ENSG00000163527,97.07505849883003
ENSG00000163528,62.818743625127496
ENSG00000163530,34.730305393892124
ENSG00000163531,87.4542509149817
ENSG00000163534,80.24539509209816
ENSG00000163535,88.60622787544249
ENSG00000163536,60.92578148437031
ENSG00000163539,84.19331613367733
ENSG00000163541,87.4032519349613
ENSG00000163545,74.5665086698266
ENSG00000163554,52.73294534109317
ENSG00000163558,80.67738645227095
ENSG00000163563,98.37403251934961
ENSG00000163564,93.10313793724126
ENSG00000163565,98.4760304793904
ENSG00000163568,67.78664426711465
ENSG00000163576,56.13487730245396
ENSG00000163577,71.15857682846342
ENSG00000163581,34.418311633767324
ENSG00000163584,79.05741885162297
ENSG00000163586,29.86140277194456
ENSG00000163590,84.77230455390892
ENSG00000163596,97.42005159896802
ENSG00000163599,63.691726165476695
ENSG00000163600,73.51952960940781
ENSG00000163602,89.89320213595728
ENSG00000163605,88.85522289554208
ENSG00000163606,64.2467150656987
ENSG00000163607,72.95554088918222
ENSG00000163608,81.28337433251335
ENSG00000163611,65.59068818623628
ENSG00000163612,11.39077218455631
ENSG00000163617,67.12665746685066
ENSG00000163618,72.22655546889062
ENSG00000163623,33.68332633347333
ENSG00000163624,49.5920081598368
ENSG00000163625,78.43643127137457
ENSG00000163626,82.01535969280614
ENSG00000163629,62.008759824803505
ENSG00000163630,33.64132717345653
ENSG00000163631,39.05321893562129
ENSG00000163632,59.81880362392752
ENSG00000163633,57.47885042299154
ENSG00000163634,81.99736005279894
ENSG00000163635,82.76834463310733
ENSG00000163636,86.18527629447411
ENSG00000163637,72.07655846883063
ENSG00000163638,55.90988180236395
ENSG00000163644,95.57208855822884
ENSG00000163645,38.684226315473694
ENSG00000163646,37.250254994900104
ENSG00000163655,92.28715425691486
ENSG00000163659,82.96634067318654
ENSG00000163660,98.84802303953921
ENSG00000163661,56.97186056278875
ENSG00000163666,44.36611267774644
ENSG00000163673,47.504049919001616
ENSG00000163681,94.75310493790124
ENSG00000163682,99.5740085198296
ENSG00000163683,97.55504889902203
ENSG00000163684,87.26825463490731
ENSG00000163686,65.62968740625188
ENSG00000163687,61.68176636467271
ENSG00000163689,67.37865242695146
ENSG00000163694,81.09437811243775
ENSG00000163697,57.96184076318474
ENSG00000163701,69.08861822763545
ENSG00000163702,66.69166616667667
ENSG00000163703,65.97768044639108
ENSG00000163704,88.0782384352313
ENSG00000163705,58.66682666346673
ENSG00000163710,48.38003239935201
ENSG00000163714,96.99706005879882
ENSG00000163719,81.62236755264894
ENSG00000163728,92.93214135717285
ENSG00000163734,57.085858282834344
ENSG00000163735,52.09995800083998
ENSG00000163736,88.7142257154857
ENSG00000163737,83.77632447351053
ENSG00000163738,68.05363892722146
ENSG00000163739,53.23993520129597
ENSG00000163743,78.91942161156777
ENSG00000163746,43.40313193736125
ENSG00000163749,59.56980860382792
ENSG00000163751,52.94594108117837
ENSG00000163754,87.6072478550429
ENSG00000163755,85.95128097438052
ENSG00000163762,49.5260094798104
ENSG00000163781,94.36311273774524
ENSG00000163785,77.58444831103378
ENSG00000163788,97.30605387892241
ENSG00000163792,85.60628787424251
ENSG00000163793,53.93292134157317
ENSG00000163794,48.05603887922242
ENSG00000163795,69.34961300773985
ENSG00000163798,86.16127677446451
ENSG00000163803,64.23771524569509
ENSG00000163806,62.0537589248215
ENSG00000163807,87.1362572748545
ENSG00000163808,60.56878862422752
ENSG00000163810,53.15593688126238
ENSG00000163811,88.2852342953141
ENSG00000163812,93.07013859722805
ENSG00000163814,61.18377632447351
ENSG00000163815,33.40733185336293
ENSG00000163817,63.37373252534949
ENSG00000163818,74.0265194696106
ENSG00000163820,81.57136857262854
ENSG00000163823,82.16535669286614
ENSG00000163825,8.420831583368333
ENSG00000163827,94.64810703785925
ENSG00000163832,79.47141057178855
ENSG00000163833,51.15797684046319
ENSG00000163840,96.34007319853602
ENSG00000163848,94.46511069778605
ENSG00000163864,99.9820003599928
ENSG00000163866,88.5342293154137
ENSG00000163867,82.71134577308455
ENSG00000163870,72.58954820903581
ENSG00000163872,90.85018299634008
ENSG00000163873,49.85000299994
ENSG00000163874,70.31259374812504
ENSG00000163875,88.1082378352433
ENSG00000163877,86.27527449451011
ENSG00000163879,43.496130077398455
ENSG00000163882,80.90838183236335
ENSG00000163884,32.17735645287094
ENSG00000163885,31.226375472490552
ENSG00000163888,11.747765044699106
ENSG00000163898,64.78370432591348
ENSG00000163900,89.70120597588048
ENSG00000163902,93.74512509749805
ENSG00000163904,82.33935321293573
ENSG00000163909,44.429111417771644
ENSG00000163913,65.16169676606468
ENSG00000163914,33.809323813523726
ENSG00000163918,70.75958480830383
ENSG00000163923,70.64858702825944
ENSG00000163930,83.66532669346614
ENSG00000163931,98.63502729945401
ENSG00000163932,87.5052498950021
ENSG00000163933,72.74554508909821
ENSG00000163935,76.48947021059578
ENSG00000163938,91.19517609647806
ENSG00000163939,97.29705405891882
ENSG00000163945,80.50938981220376
ENSG00000163946,96.66106677866443
ENSG00000163947,95.47909041819163
ENSG00000163950,81.10637787244255
ENSG00000163956,97.33905321893562
ENSG00000163958,41.135177296454074
ENSG00000163959,76.45347093058139
ENSG00000163960,93.79312413751725
ENSG00000163961,90.42119157616848
ENSG00000163964,98.17003659926802
ENSG00000163975,51.499970000599994
ENSG00000163982,22.871542569148616
ENSG00000163993,65.95368092638148
ENSG00000163995,51.38897222055559
ENSG00000164002,75.48149037019259
ENSG00000164007,71.92056158876822
ENSG00000164008,81.16337673246535
ENSG00000164010,77.42845143097138
ENSG00000164011,58.429831403371935
ENSG00000164022,90.74518509629807
ENSG00000164023,64.14471710565789
ENSG00000164024,80.14039719205616
ENSG00000164031,93.25013499730005
ENSG00000164032,95.20309593808123
ENSG00000164035,74.9205015899682
ENSG00000164037,54.33191336173277
ENSG00000164038,67.57364852702946
ENSG00000164039,68.56362872742545
ENSG00000164040,87.2472550548989
ENSG00000164045,60.48179036419271
ENSG00000164047,69.42461150776984
ENSG00000164048,71.85456290874183
ENSG00000164049,50.8579828403432
ENSG00000164050,51.88996220075599
ENSG00000164051,60.01079978400432
ENSG00000164053,75.952480950381
ENSG00000164054,96.11807763844723
ENSG00000164056,53.29993400131997
ENSG00000164061,53.971920561588774
ENSG00000164062,83.17633647327054
ENSG00000164066,92.80314393712126
ENSG00000164068,69.05561888762224
ENSG00000164070,98.6170276594468
ENSG00000164073,80.08639827203456
ENSG00000164074,94.69610607787844
ENSG00000164076,34.89530209395812
ENSG00000164077,64.37871242575149
ENSG00000164078,43.68212635747285
ENSG00000164080,83.41633167336653
ENSG00000164081,80.55138897222055
ENSG00000164082,50.3809923801524
ENSG00000164086,70.73558528829423
ENSG00000164087,52.42995140097199
ENSG00000164088,83.40133197336054
ENSG00000164089,60.25379492410152
ENSG00000164091,98.4520309593808
ENSG00000164093,51.274974500509984
ENSG00000164096,96.39107217855643
ENSG00000164099,40.664186716265675
ENSG00000164100,60.499790004199916
ENSG00000164104,96.56506869862602
ENSG00000164105,67.88264234715305
ENSG00000164106,88.1202375952481
ENSG00000164107,43.98812023759525
ENSG00000164109,70.78058438831223
ENSG00000164111,95.94108117837644
ENSG00000164112,42.10115797684046
ENSG00000164113,24.902501949961
ENSG00000164114,67.18665626687466
ENSG00000164116,63.5567288654227
ENSG00000164117,63.847723045539084
ENSG00000164118,72.71854562908742
ENSG00000164120,65.53368932621348
ENSG00000164122,35.72928541429171
ENSG00000164123,21.70756584868303
ENSG00000164124,82.31535369292614
ENSG00000164125,79.24341513169738
ENSG00000164128,32.91834163316734
ENSG00000164129,19.628607427851446
ENSG00000164134,92.04115917681646
ENSG00000164136,69.21461570768585
ENSG00000164142,54.421911561768766
ENSG00000164144,75.62248755024899
ENSG00000164151,94.13811723765525
ENSG00000164161,56.44987100257994
ENSG00000164162,63.952720945581085
ENSG00000164163,91.81016379672407
ENSG00000164164,90.29519409611808
ENSG00000164167,79.24041519169617
ENSG00000164168,76.69646607067858
ENSG00000164169,63.35873282534349
ENSG00000164171,70.41759164816703
ENSG00000164172,74.812503749925
ENSG00000164175,40.637187256254876
ENSG00000164176,34.89230215395692
ENSG00000164180,76.78346433071339
ENSG00000164181,61.9907601847963
ENSG00000164182,69.43061138777225
ENSG00000164185,32.36635267294654
ENSG00000164187,72.60454790904181
ENSG00000164188,21.20357592848143
ENSG00000164190,98.60802783944321
ENSG00000164197,50.590988180236394
ENSG00000164199,93.59812803743925
ENSG00000164209,85.21629567408652
ENSG00000164211,76.14747705045899
ENSG00000164219,85.93028139437212
ENSG00000164220,54.532909341813166
ENSG00000164221,71.54256914861703
ENSG00000164236,66.14867702645947
ENSG00000164237,89.00821983560328
ENSG00000164241,72.23855522889542
ENSG00000164244,82.84334313313734
ENSG00000164251,62.488750224995506
ENSG00000164252,82.90934181316373
ENSG00000164253,74.5245095098098
ENSG00000164256,42.686146277074464
ENSG00000164258,76.32447351052978
ENSG00000164265,72.05255894882102
ENSG00000164266,58.60682786344273
ENSG00000164270,50.1679966400672
ENSG00000164283,40.082198356032876
ENSG00000164284,68.02663946721066
ENSG00000164287,56.39887202255955
ENSG00000164291,92.82414351712966
ENSG00000164292,80.67438651226976
ENSG00000164294,67.18965620687585
ENSG00000164296,58.61282774344513
ENSG00000164299,39.536209275814485
ENSG00000164300,89.63520729585409
ENSG00000164303,56.55486890262195
ENSG00000164304,60.172796544069115
ENSG00000164305,79.41141177176456
ENSG00000164306,68.42563148737025
ENSG00000164307,94.17711645767085
ENSG00000164308,95.00509989800204
ENSG00000164309,58.42083158336834
ENSG00000164318,48.21503569928601
ENSG00000164323,88.45323093538128
ENSG00000164325,35.54928901421972
ENSG00000164326,4.667906641867162
ENSG00000164327,98.80902381952362
ENSG00000164329,86.5032699346013
ENSG00000164330,64.91870162596747
ENSG00000164331,77.08045839083219
ENSG00000164332,82.34835303293934
ENSG00000164334,21.19157616847663
ENSG00000164338,70.23459530809384
ENSG00000164342,82.63934721305574
ENSG00000164344,53.60892782144357
ENSG00000164346,95.17309653806923
ENSG00000164347,72.22055558888823
ENSG00000164362,54.87490250194996
ENSG00000164363,21.377572448551028
ENSG00000164366,75.1184976300474
ENSG00000164379,10.03179936401272
