gen_name,luminal epithelial cell of mammary gland,myoepithelial cell of mammary gland
ENSG00000181215,24.94483109828552,24.346460702766933
ENSG00000181218,47.80597521643185,49.842980818197255
ENSG00000181220,54.434730945510104,42.51400441351213
ENSG00000181222,72.74656255304703,78.42471566796809
ENSG00000181227,0.0,22.44101171278221
ENSG00000181240,26.616873196401293,31.9852317093872
ENSG00000181260,0.0,26.54472924800543
ENSG00000181264,66.4063826175522,61.19928704803939
ENSG00000181274,42.35274147003904,49.66049906637243
ENSG00000181284,26.15430317433373,15.88015617042947
ENSG00000181315,73.54863350874214,79.45170599219148
ENSG00000181322,43.37124427092174,56.7942624342217
ENSG00000181333,47.37735528772704,45.59497538618231
ENSG00000181350,99.07061619419454,97.07604820913257
ENSG00000181355,32.51994567985062,20.25971821422509
ENSG00000181359,20.340349685961638,22.755050076387707
ENSG00000181378,32.422339161432696,18.89322695637413
ENSG00000181381,61.411475131556614,58.68273637752503
ENSG00000181392,61.560006790018676,59.07316245119674
ENSG00000181396,50.8954337124427,63.94075708708199
ENSG00000181404,54.99066372432524,38.363605499915124
ENSG00000181409,45.65438804956713,45.565269054489896
ENSG00000181418,7.282295026311322,18.26515022916313
ENSG00000181433,0.0,9.849770836869801
ENSG00000181444,44.067221184858255,17.255134951621116
ENSG00000181449,0.0,20.624681717874722
ENSG00000181450,62.0098455270752,53.56051604141911
ENSG00000181458,97.04209811576982,91.23238838906808
ENSG00000181467,99.76659310813105,98.48073332201663
ENSG00000181472,79.150398913597,68.07842471566798
ENSG00000181481,73.04786963164148,65.79103717535223
ENSG00000181513,46.778984892208456,39.20387031064335
ENSG00000181518,27.380750297063315,34.89645221524359
ENSG00000181523,60.87251739942284,75.50925140044134
ENSG00000181524,27.868782889152943,26.922424036666097
ENSG00000181541,18.82957053131896,15.977762688847394
ENSG00000181544,44.75046681378374,27.699032422339158
ENSG00000181555,93.88898319470378,90.00594126633848
ENSG00000181577,48.20913257511458,35.48209132575115
ENSG00000181588,85.77915464267527,67.72194873535902
ENSG00000181610,81.9003564759803,90.4939738584281
ENSG00000181617,98.05211339331183,85.95314887115939
ENSG00000181619,32.481751824817515,39.03836360549992
ENSG00000181625,59.242912918010525,64.92530979460194
ENSG00000181626,47.695637413002885,42.569173315226614
ENSG00000181631,17.586148361907995,36.68731964012901
ENSG00000181634,73.15820743507044,93.78713291461551
ENSG00000181638,32.197419792904434,71.6219657104057
ENSG00000181649,55.028857579358345,39.63249023934816
ENSG00000181652,40.51519266677983,30.194364284501784
ENSG00000181666,88.571549821762,75.27160074690205
ENSG00000181690,42.216941096588016,52.80088270242743
ENSG00000181693,40.90137497878119,36.00407401120353
ENSG00000181704,92.85774910881005,90.3793922933288
ENSG00000181718,30.57205907316245,13.236292649804787
ENSG00000181722,96.39280258020709,95.24698692921405
ENSG00000181744,87.93498557121032,91.11780682396876
ENSG00000181751,60.316584620607706,53.84909183500255
ENSG00000181754,22.585299609573926,49.20641656764556
ENSG00000181767,23.31098285520285,38.13019860804617
ENSG00000181773,25.908164997453742,41.57613308436598
ENSG00000181785,88.99592598879647,90.24783568154812
ENSG00000181788,73.16245119674079,83.16075369207266
ENSG00000181789,92.84077406212867,95.41673739602784
ENSG00000181790,0.0,30.24953318621626
ENSG00000181804,14.343914445764728,15.349685961636395
ENSG00000181817,72.16516720420981,70.69682566627058
ENSG00000181819,13.461212018333049,12.722797487693091
ENSG00000181826,94.6698353420472,96.44797148192158
ENSG00000181827,64.50942115090817,71.53709047699881
ENSG00000181830,64.32693939908334,31.365642505516888
ENSG00000181847,26.854523849940588,37.54455949753862
ENSG00000181852,84.24715667968087,78.69631641487014
ENSG00000181856,67.35698523170939,60.9828552028518
ENSG00000181867,12.47241554914276,9.344763198098795
ENSG00000181873,65.26905448989984,73.04362586997114
ENSG00000181885,90.61704294686811,57.566627058224405
ENSG00000181894,59.78611441181463,56.13223561364794
ENSG00000181896,67.24664742828043,65.10354778475642
ENSG00000181904,80.38533355966729,78.5308097097267
ENSG00000181915,59.63333899168223,62.081989475471055
ENSG00000181924,80.65693430656934,83.78034289594297
ENSG00000181927,34.722457986759466,33.593617382447796
ENSG00000181929,75.21643184518757,81.03887285690035
ENSG00000181938,59.514513664912585,57.29078254965201
ENSG00000181982,69.0417586148362,76.1415718893227
ENSG00000181991,78.72602274656255,79.95246986929214
ENSG00000181997,5.308945849601086,31.42081140723137
ENSG00000182004,93.12510609404175,91.89441520964182
ENSG00000182010,65.85044983873706,51.655067051434386
ENSG00000182013,46.14666440332711,59.74792055678153
ENSG00000182021,51.68052962145646,74.80478696316415
ENSG00000182022,67.70497368867764,65.25207944321846
ENSG00000182040,21.49889662196571,11.322356136479375
ENSG00000182048,40.786793413681885,2.8857579358343233
ENSG00000182050,64.96350364963503,55.70361568494313
ENSG00000182054,78.75572907825497,66.50398913597012
ENSG00000182070,42.547954506874895,49.8854184349007
ENSG00000182077,29.757256832456292,24.88966219657104
ENSG00000182087,49.571380071295195,66.71617721948735
ENSG00000182093,81.36139874384655,80.77151587166864
ENSG00000182095,56.374130028857586,57.273807502970634
ENSG00000182103,46.54982176200985,43.43065693430657
ENSG00000182107,77.32982515701919,88.65218129349856
ENSG00000182108,45.07723646240027,32.88066542182991
ENSG00000182111,44.52554744525548,53.14887115939568
ENSG00000182117,93.88473943303343,96.39704634187744
ENSG00000182118,22.805975216431847,42.91291801052453
ENSG00000182132,23.37463928025802,22.14819215752843
ENSG00000182134,58.69122390086573,22.60651841792565
ENSG00000182141,67.29757256832455,71.53284671532847
ENSG00000182149,95.1748429808182,93.57918859276863
ENSG00000182150,72.34764895603463,82.74910881004924
ENSG00000182154,50.22916313019861,54.63843150568663
ENSG00000182158,87.39178407740621,92.09387200814803
ENSG00000182162,35.9064674927856,37.73128501103378
ENSG00000182168,32.07010694279409,66.2833135291122
ENSG00000182173,61.2671872347649,66.52520794432185
ENSG00000182175,56.09828552028519,60.22322186386012
ENSG00000182177,43.23968765914106,41.03293159056187
ENSG00000182179,65.08657273807503,46.07452045493125
ENSG00000182180,85.90646749278561,84.79460193515533
ENSG00000182183,52.919708029197075,47.48344932948566
ENSG00000182185,64.6834153793923,79.07825496520115
ENSG00000182195,76.51077915464268,65.3878798166695
ENSG00000182196,76.52775420132404,70.77321337633678
ENSG00000182197,78.76421660159565,72.64471227295876
ENSG00000182199,92.32727890001698,94.58071634696995
ENSG00000182208,48.95179086742489,52.39348158207435
ENSG00000182218,46.129689356645734,55.16890171447971
ENSG00000182220,93.73620777457138,96.04057036156848
ENSG00000182224,68.78713291461551,67.95111186555764
ENSG00000182230,47.31369886267187,49.0960787642166
ENSG00000182240,95.01782379901545,96.44372772025123
ENSG00000182247,72.44949923612289,67.95959938889831
ENSG00000182253,88.71159395688338,95.98964522152436
ENSG00000182255,7.67696486165337,6.611780682396877
ENSG00000182256,38.66491257850959,38.049567136309626
ENSG00000182261,52.42318791376677,55.75878458665762
ENSG00000182263,69.1181463249024,58.06314717365473
ENSG00000182264,45.064505177389236,43.40095060261416
ENSG00000182272,29.37956204379562,42.54371074520455
ENSG00000182287,62.081989475471055,79.61721269733492
ENSG00000182307,82.54965201154303,82.02766932609065
ENSG00000182308,44.398234595145134,67.71346121201833
ENSG00000182310,43.22271261245969,47.24579867594636
ENSG00000182318,63.36784926158548,69.05873366151756
ENSG00000182324,62.39602783907656,58.14377864539127
ENSG00000182325,54.15464267526736,45.69682566627058
ENSG00000182326,95.58224410117127,96.5455780003395
ENSG00000182329,55.75454082498727,58.848243082668475
ENSG00000182346,28.2167713461212,18.252418944152097
ENSG00000182347,11.267187234764895,1.451366491257851
ENSG00000182359,63.24478017314548,62.57426582923104
ENSG00000182362,55.050076387710064,43.41368188762519
ENSG00000182372,81.55236801901205,74.93634357494483
ENSG00000182378,63.99168222712612,64.03836360549991
ENSG00000182379,17.88745544050246,18.53250721439484
ENSG00000182383,15.069597691393652,13.787981666949584
ENSG00000182389,65.00594126633848,85.0110337803429
ENSG00000182397,35.571210320828385,37.15837718553726
ENSG00000182400,84.45934476319809,81.59904939738584
ENSG00000182405,66.00322525886946,64.0850449838737
ENSG00000182446,87.54880325920897,88.34663045323374
ENSG00000182463,71.859616363945,94.51705992191478
ENSG00000182472,80.60176540485486,89.42030215583094
ENSG00000182473,74.6010864029876,72.85690035647599
ENSG00000182481,91.89441520964182,90.55338652181294
ENSG00000182484,60.13410286878289,61.09743676795111
ENSG00000182492,56.33593617382447,32.299270072992705
ENSG00000182504,68.6046511627907,85.27839076557461
ENSG00000182508,33.479035817348496,4.468681038872857
ENSG00000182511,33.041928365303,10.872517399422849
ENSG00000182512,64.74707180444746,68.2524189441521
ENSG00000182518,65.86742488541843,59.599388898319475
ENSG00000182521,12.820404006111016,32.63028348327958
ENSG00000182534,66.01171278221015,83.93736207774572
ENSG00000182541,78.78543540994738,89.89984722457987
ENSG00000182544,69.83958580886097,57.91885927686301
ENSG00000182545,29.867594635885247,28.288915294517057
ENSG00000182551,81.14496689865898,74.3804107961297
ENSG00000182552,73.41283313529112,67.65404854863351
ENSG00000182557,12.841622814462738,4.629943982345951
ENSG00000182566,24.371923272789,23.51468341537939
ENSG00000182568,93.41792564929553,78.23374639280259
ENSG00000182578,34.904939738584275,38.2659989814972
ENSG00000182580,62.332371414021395,41.27058224410117
ENSG00000182584,35.01527754201324,26.476829061279915
ENSG00000182585,56.02614157188932,52.41045662875573
ENSG00000182600,29.26073671702597,29.812425734170766
ENSG00000182601,42.37396027839077,35.299609573926325
ENSG00000182606,83.25411644882024,71.43524019691054
ENSG00000182612,57.367170259718215,61.54727550500764
ENSG00000182613,51.773892378204046,52.63113223561364
ENSG00000182621,72.37735528772704,82.53267696486165
ENSG00000182625,0.0,12.88830419283653
ENSG00000182628,73.68019012052282,79.57477508063148
ENSG00000182632,36.84433882193176,45.59073162451197
ENSG00000182636,22.678662366321507,50.055168901714474
ENSG00000182645,20.077236462400272,14.61551519266678
ENSG00000182652,21.753522322186384,22.33067390935325
ENSG00000182667,24.333729417755897,56.17467323035138
ENSG00000182670,98.24308266847733,96.79171617721948
ENSG00000182676,23.166694958411135,37.64216601595655
ENSG00000182685,40.269054489899844,37.65065353929724
ENSG00000182700,44.22424036666101,38.19809879477168
ENSG00000182704,63.30843659820064,65.30724834493294
ENSG00000182712,47.95026311322356,41.74163978950942
ENSG00000182718,99.8854184349007,99.80054320149381
ENSG00000182732,35.27414700390426,33.02070955695128
ENSG00000182742,25.44983873705653,1.6635545747750808
ENSG00000182749,63.21507384145306,74.79205567815312
ENSG00000182752,30.818197250042438,40.72313698862672
ENSG00000182768,87.09472076048209,92.56492955355627
ENSG00000182771,43.103887285690035,24.554405024613818
ENSG00000182774,98.5528772704125,98.90086572738075
ENSG00000182782,70.30215583092854,54.820913257511464
ENSG00000182791,22.789000169750466,24.89814971991173
ENSG00000182795,81.35715498217621,67.340010185028
ENSG00000182796,50.04668137837379,45.13664912578509
ENSG00000182809,80.80970972670175,75.54320149380412
ENSG00000182810,29.17586148361908,45.764725852996094
ENSG00000182814,0.0,4.901544729248005
ENSG00000182827,88.24902393481582,84.96010864029876
ENSG00000182831,97.19062977423188,95.90476998811747
ENSG00000182836,29.481412323883895,30.639959259887966
ENSG00000182841,65.92259378713291,65.01018502800882
ENSG00000182853,27.851807842471565,0.0
ENSG00000182854,45.50585639110508,42.87048039382108
ENSG00000182858,68.85078933967068,56.696655915803774
ENSG00000182866,48.128501103378035,34.926158546936
ENSG00000182870,22.40706161941945,54.71481921575284
ENSG00000182871,40.98200645051774,81.38261755219827
ENSG00000182872,75.92089628246478,69.52979120692582
ENSG00000182885,5.9455101001527755,8.046172126973348
ENSG00000182888,22.050585639110505,21.006620268205737
ENSG00000182890,24.73264301476829,11.818876251909693
ENSG00000182899,99.1724664742828,99.46528602953659
ENSG00000182902,31.832456289254797,29.608725173994227
ENSG00000182903,83.8312680359871,85.00679001867255
ENSG00000182916,57.817008996774746,59.89645221524359
ENSG00000182919,84.70548294007808,83.95858088609744
ENSG00000182923,76.62960448141233,77.87302665082329
ENSG00000182931,49.30826684773383,0.0
ENSG00000182934,95.50585639110507,93.31607536920727
ENSG00000182938,0.0,6.4250551689017135
ENSG00000182944,94.58071634696995,96.43948395858088
ENSG00000182952,89.25903921235783,86.24596842641317
ENSG00000182957,86.36903751485316,63.94500084875233
ENSG00000182963,60.42267866236632,80.55084026481073
ENSG00000182965,23.93905958241385,23.53165846206077
ENSG00000182973,73.78628416228145,65.87166864708878
ENSG00000182979,47.73807502970634,42.46732303513835
ENSG00000182983,86.09743676795111,79.75301307078595
ENSG00000182985,70.29366830758784,71.24851468341538
ENSG00000182986,76.01001527754201,79.57053131896113
ENSG00000182993,56.05160414191139,51.5701918180275
ENSG00000183010,70.69682566627058,60.86402987608216
ENSG00000183011,73.3067390935325,75.72143948395859
ENSG00000183018,53.793922933288066,35.92344253946698
ENSG00000183020,65.51519266677983,70.68409438125954
ENSG00000183022,0.0,4.7020879307418095
ENSG00000183023,35.87251739942285,55.368358512985914
ENSG00000183032,51.91393651332541,46.685622135460875
ENSG00000183034,8.661517569173315,10.108640298760822
ENSG00000183044,63.77949414360889,62.353590222373114
ENSG00000183048,38.92378204040061,14.085044983873708
ENSG00000183049,53.87879816669496,58.02919708029197
ENSG00000183054,93.61313868613139,92.75165506705143
ENSG00000183055,35.965880156170435,58.835511797657446
ENSG00000183060,56.24681717874724,68.26090646749279
ENSG00000183066,51.964861653369546,37.96044814123239
ENSG00000183067,25.920896282464778,29.84213206586318
ENSG00000183077,80.24104566287558,79.91427601425904
ENSG00000183087,33.48752334068919,79.73179426243422
ENSG00000183090,33.09709726701748,12.22203361059243
ENSG00000183091,64.62400271600747,77.74147003904261
ENSG00000183092,33.37294177558988,31.051604141911387
ENSG00000183098,27.083686980139195,62.52758445085724
ENSG00000183111,80.53810897979969,32.81276523510439
ENSG00000183114,7.2950263113223555,32.23985740960787
ENSG00000183117,32.846715328467155,39.53912748260058
ENSG00000183122,39.07655746053302,30.763028348327957
ENSG00000183134,0.0,28.700560176540485
ENSG00000183137,68.11661857070106,76.01001527754201
ENSG00000183145,37.476659310813105,64.4754710575454
ENSG00000183148,24.84298081819725,36.712782210151076
ENSG00000183153,12.854354099473774,11.916482770327619
ENSG00000183155,73.78204040061111,56.760312340858945
ENSG00000183160,37.14988966219657,39.899847224579865
ENSG00000183161,55.8903411984383,49.41860465116279
ENSG00000183166,34.336275674758106,33.80580546596504
ENSG00000183169,14.810728229502631,6.509930402308606
ENSG00000183171,7.379901544729248,25.98455270751995
ENSG00000183172,76.18400950602614,76.1797657443558
ENSG00000183185,18.528263452724495,26.582923103038535
ENSG00000183196,53.06823968765914,68.27788151417417
ENSG00000183199,34.02648107282295,39.946528602953656
ENSG00000183206,54.141911390256325,51.833305041588865
ENSG00000183207,80.52962145645901,77.60142590392124
ENSG00000183208,74.50772364624004,66.32575114581564
ENSG00000183230,11.534544219996604,8.950093362756748
ENSG00000183239,25.373451026990324,21.418265150229164
ENSG00000183246,48.09455101001528,46.42675267356985
ENSG00000183248,31.34017993549482,14.025632320488882
ENSG00000183255,95.03904260736718,96.45221524359192
ENSG00000183258,83.2413851638092,73.57833984043455
ENSG00000183260,23.009675776608386,17.671023595314885
ENSG00000183273,27.622644712272958,27.597182142250894
ENSG00000183281,60.22322186386012,74.59684264131727
ENSG00000183283,97.38584281106773,94.22424036666101
ENSG00000183287,48.692921405533866,55.181632999490745
ENSG00000183291,96.22305211339331,97.1354608725174
ENSG00000183292,38.10049227635376,40.56187404515362
ENSG00000183298,36.66185707010694,28.157358682736376
ENSG00000183303,0.0,53.04702087930742
ENSG00000183304,19.30062807672721,17.49702936683076
ENSG00000183307,14.581565099304022,1.2773722627737227
ENSG00000183309,70.70955695128161,64.30147682906127
ENSG00000183317,43.350025462570024,42.717704973688676
ENSG00000183318,16.55491427601426,4.447462230521134
ENSG00000183323,79.34136818876252,72.28399253097946
ENSG00000183324,32.536920726531996,36.16109319300628
ENSG00000183336,49.503479884569686,48.654727550500766
ENSG00000183337,66.69920217280597,67.58614836190799
ENSG00000183340,59.527244949923606,67.86199287048039
ENSG00000183346,46.346121201833306,1.7781361398743847
ENSG00000183347,51.9988117467323,46.13817687998642
ENSG00000183354,87.3705652690545,84.90493973858429
ENSG00000183378,18.73620777457138,44.08843999320998
ENSG00000183386,50.305550840264814,65.4642675267357
ENSG00000183389,41.95382787302665,44.869292140553384
ENSG00000183401,56.908843999321,47.60651841792565
ENSG00000183421,69.17331522661686,68.93566457307757
ENSG00000183423,29.727550500763876,20.548294007808522
ENSG00000183426,83.04192836530301,87.95620437956204
ENSG00000183431,88.46121201833304,92.7771176370735
ENSG00000183432,17.191478526565948,18.6810388728569
ENSG00000183434,30.780003395009338,1.3240536411475132
ENSG00000183439,44.406722118485824,55.82244101171278
ENSG00000183444,54.38380580546597,47.47071804447462
ENSG00000183454,55.38108979799694,55.46172126973349
ENSG00000183458,6.26379222542862,28.00033950093363
ENSG00000183474,81.88762519096927,84.46358852486844
ENSG00000183475,71.71532846715328,65.4939738584281
ENSG00000183484,55.33016465795281,52.041249363435746
ENSG00000183486,67.48005432014938,68.34578170089968
ENSG00000183495,78.42895942963844,84.36598200645051
ENSG00000183496,37.65065353929724,40.39636734001019
ENSG00000183506,58.610592429129184,59.95586487862842
ENSG00000183508,65.1884230181633,62.27720251230691
ENSG00000183513,76.0185028008827,67.08538448480734
ENSG00000183520,81.77728738754033,89.89560346290952
ENSG00000183527,58.44508572398575,70.19181802749958
ENSG00000183530,87.2772025123069,85.81310473603803
ENSG00000183549,28.759972839925307,30.10948905109489
ENSG00000183566,49.52045493125106,2.6650823289764047
ENSG00000183569,76.89696146664403,42.000509251400445
ENSG00000183570,46.90629774231879,48.38312680359871
ENSG00000183571,16.97929044304872,12.277202512306909
ENSG00000183576,82.49448310982855,83.37718553726022
ENSG00000183578,44.61042267866237,42.05143439144457
ENSG00000183579,49.53742997793244,70.45068748939059
ENSG00000183580,29.56204379562044,34.535732473264304
ENSG00000183597,73.28552028518078,66.8731964012901
ENSG00000183598,24.516211169580714,17.7007299270073
ENSG00000183604,78.9212357833984,83.07587845866577
ENSG00000183605,75.9803089458496,55.71210320828383
ENSG00000183615,14.602783907655745,25.755389577321335
ENSG00000183617,65.84196231539636,63.80920047530131
ENSG00000183621,54.9779324393142,48.2770327618401
ENSG00000183624,68.46036326599898,73.98998472245799
ENSG00000183628,34.06043116618571,36.598200645051776
ENSG00000183629,12.943473094551011,16.372432524189442
ENSG00000183632,12.722797487693091,25.746902053980648
ENSG00000183638,42.43761670344593,48.17093872008148
ENSG00000183644,37.96893566457308,37.939229332880664
ENSG00000183647,49.121541334238664,44.70802919708029
ENSG00000183648,79.65540655236802,79.92276353759974
ENSG00000183655,26.400441351213715,14.407570870819894
ENSG00000183665,47.25428619928705,63.8558818536751
ENSG00000183666,59.803089458496004,61.98013919538279
ENSG00000183668,40.88864369377016,64.50093362756748
ENSG00000183671,44.28365303004583,36.1059242912918
ENSG00000183682,49.36767951111866,52.766932609064675
ENSG00000183684,58.16924121541335,77.83058903411984
ENSG00000183688,41.249363435749444,82.95280937022576
ENSG00000183690,25.165506705143436,35.76642335766424
ENSG00000183691,48.37888304192837,55.95824138516381
ENSG00000183696,86.33508742149041,78.79392293328806
ENSG00000183718,71.01086402987609,67.53097946019352
ENSG00000183722,52.673569852317094,84.95586487862842
ENSG00000183723,80.22831437786454,69.53827873026651
ENSG00000183726,95.99813274486505,93.9483958580886
ENSG00000183735,90.45578000339502,92.59039212357834
ENSG00000183741,94.2327278900017,96.3079273468002
ENSG00000183742,94.69529791206925,63.63945000848752
ENSG00000183747,61.695807163469695,57.8424715667968
ENSG00000183751,57.0616194194534,77.77117637073502
ENSG00000183753,0.0,3.7217789848922087
ENSG00000183760,41.0923442539467,50.305550840264814
ENSG00000183762,71.91054150398914,75.9803089458496
ENSG00000183763,37.421490409098624,11.683075878458665
ENSG00000183765,56.6711933457817,57.74486504837888
ENSG00000183770,0.0,18.969614666440332
ENSG00000183775,21.630453233746394,22.593787132914617
ENSG00000183778,65.24359191987777,52.30436258699711
ENSG00000183779,25.04668137837379,29.85061958920387
ENSG00000183780,24.134272619249703,47.496180614496694
ENSG00000183783,8.033440841962316,33.8312680359871
ENSG00000183785,54.8251570191818,21.872347648956033
ENSG00000183793,56.7942624342217,60.97436767951112
ENSG00000183795,0.0,3.7217789848922087
ENSG00000183798,41.737396027839075,41.55491427601426
ENSG00000183801,41.87744016296045,49.46104226786623
ENSG00000183808,64.88711593956883,71.61347818706501
ENSG00000183813,47.29248005432015,52.02427431675437
ENSG00000183814,56.27652351043966,33.55966728908504
ENSG00000183826,94.09692751655066,96.24851468341538
ENSG00000183828,44.932948565608555,43.557969784416905
ENSG00000183831,46.48192157528433,44.47462230521134
ENSG00000183833,37.31539636734001,50.891189950772365
ENSG00000183837,0.0,20.73077575963334
ENSG00000183840,17.403666610083178,1.2222033610592429
ENSG00000183844,62.60397216092344,41.283313529112206
ENSG00000183850,32.13800712951961,32.91037175352232
ENSG00000183853,13.333899168222713,68.98658971312172
ENSG00000183856,36.79341368188763,30.160414191139022
ENSG00000183864,85.6688168392463,78.22950263113223
ENSG00000183873,27.257681208623325,20.8411135630623
ENSG00000183876,16.936852826345273,44.56374130028858
ENSG00000183878,32.46477677813614,29.485656085554236
ENSG00000183888,42.92140553386522,50.335257171957224
ENSG00000183889,77.09217450347988,83.61059242912918
ENSG00000183891,61.14836190799525,55.04158886436937
ENSG00000183908,30.084026481072822,41.90714649465286
ENSG00000183911,8.275335257171959,10.639110507553896
ENSG00000183914,48.476489560346295,51.362247496180615
ENSG00000183918,21.33338991682227,26.684773383126803
ENSG00000183921,32.11678832116788,33.933118316075365
ENSG00000183935,42.191478526565945,40.24359191987778
ENSG00000183943,75.07214394839585,68.11661857070106
ENSG00000183955,75.31828212527584,67.70921745034799
ENSG00000183960,62.145645900526226,58.224410117127825
ENSG00000183963,75.84026481072823,72.88660668816838
ENSG00000183971,10.435409947377355,28.305890341198435
ENSG00000183977,24.592598879646918,53.038533355966734
ENSG00000183978,88.91953827873027,85.46087251739942
ENSG00000183979,35.9913427261925,36.05499915124767
ENSG00000184005,16.631301986080462,60.138346630453235
ENSG00000184007,98.76506535392973,97.2500424376167
ENSG00000184009,99.88117467323036,99.66049906637244
ENSG00000184012,79.49838737056527,18.66406382617552
ENSG00000184014,86.15260566966559,93.77440162960448
ENSG00000184022,11.988626718723475,8.839755559327788
ENSG00000184047,85.39297233067391,86.64063826175521
ENSG00000184056,58.164997453743,39.93379731794263
ENSG00000184058,31.11526056696656,37.353590222373114
ENSG00000184060,43.26939399083348,37.892547954506874
ENSG00000184076,92.98081819725003,92.62009845527075
ENSG00000184083,63.278730266508234,53.35681548124257
ENSG00000184084,30.245289424545916,36.75946358852487
ENSG00000184100,16.924121541334237,11.084705482940079
ENSG00000184106,9.213206586318112,8.402648107282296
ENSG00000184110,96.78747241554915,96.65591580376845
ENSG00000184113,8.784586657613309,40.341198438295706
ENSG00000184115,21.41402138855882,33.750636564250556
ENSG00000184117,66.66525207944322,48.862671872347654
ENSG00000184139,32.019181802749955,21.03632659989815
ENSG00000184144,46.39704634187744,58.93311831607537
ENSG00000184154,66.02868782889153,65.57460533016466
ENSG00000184156,28.322865387879816,30.071295196061786
ENSG00000184162,62.74401629604481,68.93990833474793
ENSG00000184163,0.0,16.992021728059754
ENSG00000184164,69.2709217450348,61.950432863690374
ENSG00000184166,63.8558818536751,71.13817687998642
ENSG00000184178,53.58173484977083,54.09947377355287
ENSG00000184182,72.62773722627736,79.55355627227975
ENSG00000184185,28.66236632150738,21.859616363945
ENSG00000184188,21.694109658801562,18.613138686131386
ENSG00000184194,34.752164318451875,46.59650314038364
ENSG00000184203,86.92921405533866,79.53658122559837
ENSG00000184205,84.18774401629604,89.3608894924461
ENSG00000184206,56.20437956204379,55.86487862841623
ENSG00000184207,49.80478696316415,51.31132235613648
ENSG00000184208,62.022576812086236,51.884230181632994
ENSG00000184209,74.01120353080971,71.60499066372432
ENSG00000184210,0.0,35.38448480733322
ENSG00000184216,67.76014259039212,78.83211678832117
ENSG00000184220,75.75114581565099,88.35936173824479
ENSG00000184221,18.999320998132745,0.0
ENSG00000184226,65.08232897640468,74.81751824817519
ENSG00000184227,47.08029197080292,59.72245798675946
ENSG00000184232,57.273807502970634,57.71091495501612
ENSG00000184254,99.10456628755729,87.40451536241724
ENSG00000184258,39.02563232048888,0.0
ENSG00000184260,32.25683245628925,30.589034119843827
ENSG00000184261,45.904769988117465,50.68324562892548
ENSG00000184270,21.39704634187744,1.2773722627737227
ENSG00000184271,50.29281955525378,49.3337294177559
ENSG00000184276,9.2216941096588,8.330504158886438
ENSG00000184277,91.11356306229843,91.21116958071634
ENSG00000184281,48.69716516720421,49.974537429977936
ENSG00000184292,98.83296554065524,99.00695976913937
ENSG00000184304,59.86250212188084,79.97368867764386
ENSG00000184305,64.16567645561025,63.53335596672891
ENSG00000184307,47.2203361059243,50.34798845696825
ENSG00000184313,50.1527754201324,58.186216262094725
ENSG00000184319,77.02851807842471,64.61551519266678
ENSG00000184321,33.65727380750297,9.361738244780172
ENSG00000184330,21.817178747241556,7.575114581565099
ENSG00000184343,28.284671532846716,37.608215922593786
ENSG00000184347,48.15820743507045,60.032252588694625
ENSG00000184349,98.98998472245799,95.63741300288576
ENSG00000184357,19.75046681378374,24.893905958241387
ENSG00000184361,31.21286708538448,17.734680020370057
ENSG00000184363,40.61279918519776,41.304532337463925
ENSG00000184368,51.476829061279915,22.309455101001525
ENSG00000184371,69.40247835681548,84.1453063995926
ENSG00000184374,28.441690714649464,26.769648616533697
ENSG00000184378,22.143948395858086,39.908334747920556
ENSG00000184381,44.555253776947886,52.30860634866746
ENSG00000184384,82.5072143948396,76.45985401459853
ENSG00000184402,74.87693091156001,68.60040740112035
ENSG00000184408,22.292480054320148,22.861144118146328
ENSG00000184414,30.173145476150058,38.52062468171788
ENSG00000184423,8.020709556951282,11.547275505007638
ENSG00000184428,59.27686301137328,62.95620437956204
ENSG00000184432,97.33491767102359,96.90205398064845
ENSG00000184434,55.29621456459005,40.67645561025293
ENSG00000184436,59.650314038363604,53.96791716177219
ENSG00000184445,65.47699881174674,73.2770327618401
ENSG00000184451,11.284162281446273,11.038024104566288
ENSG00000184454,57.75759633338991,56.28501103378034
ENSG00000184459,6.823968765914107,26.824817518248175
ENSG00000184465,71.06603293159056,85.99983024953318
ENSG00000184470,64.06382617552198,61.666100831777285
ENSG00000184481,27.847564080801224,30.96248514683415
ENSG00000184486,19.232727890001698,2.860295365812256
ENSG00000184489,28.653878798166694,29.171617721948735
ENSG00000184492,0.0,36.08470548294008
ENSG00000184497,29.782719402478357,63.439993209981324
ENSG00000184500,54.248005432014935,78.34408419623155
ENSG00000184507,27.652351043965375,7.239857409607876
ENSG00000184508,60.93617382447801,41.380920047530125
ENSG00000184515,51.578679341368186,67.92564929553556
ENSG00000184517,60.07469020539806,58.58088609743677
ENSG00000184523,0.0,8.334747920556781
ENSG00000184530,13.766762858597861,22.18214225089119
ENSG00000184545,45.87081989475471,45.13240536411475
ENSG00000184557,61.91223900865728,71.35885248684434
ENSG00000184564,75.58563911050756,14.118995077236463
ENSG00000184571,55.74180953997624,27.987608215922595
ENSG00000184574,25.64505177389238,7.664233576642336
ENSG00000184575,93.68952639619759,92.60312340858937
ENSG00000184584,41.605839416058394,73.361907995247
ENSG00000184588,98.68867764386351,89.61551519266678
ENSG00000184599,47.01663554574775,36.36479375318282
ENSG00000184602,57.0998132744865,54.79120692581905
ENSG00000184611,19.788660668816842,23.412833135291123
ENSG00000184612,21.010864029876082,17.55219826854524
ENSG00000184613,0.0,35.32931590561874
