gen_name,embryonic stem cell,retinal cell
ENSG00000122644,91.71153532387012,97.93196279980421
ENSG00000122674,79.47054984499918,69.42404960026106
ENSG00000122678,60.26676456191875,60.92347854462392
ENSG00000122679,13.99086310980584,21.124979605155815
ENSG00000122687,82.13411649534997,80.1762114537445
ENSG00000122691,30.486213085332025,26.268559308206886
ENSG00000122692,97.58525044868657,94.98694729972263
ENSG00000122694,63.15467449828683,37.11045847609724
ENSG00000122696,59.58149779735683,55.22515907978464
ENSG00000122705,80.97976831457008,79.8417360091369
ENSG00000122707,52.736988089411,75.64039810735846
ENSG00000122711,37.8813835862294,71.5002447381302
ENSG00000122728,39.66389296785773,43.11877957252407
ENSG00000122729,66.58508728993311,73.54788709414261
ENSG00000122733,65.29613313754284,67.23772230380159
ENSG00000122735,37.685593082068856,63.65638766519823
ENSG00000122741,89.04796867351934,84.41426007505302
ENSG00000122756,53.577255669766686,46.169848262359274
ENSG00000122778,77.03132648066568,80.52292380486213
ENSG00000122779,92.86180453581335,72.4710393212596
ENSG00000122783,73.46222874857236,70.55392396802088
ENSG00000122786,91.6789035731767,93.70207211616903
ENSG00000122787,41.874694077337246,48.83341491271007
ENSG00000122824,69.35062816120085,40.606134769130364
ENSG00000122861,41.47087616250612,0.0
ENSG00000122862,18.869309838472834,81.62016642192854
ENSG00000122863,63.36270190895742,43.959047152879755
ENSG00000122870,91.93179964105073,90.70403002121064
ENSG00000122872,9.53662914015337,21.553271333007014
ENSG00000122873,83.16609561102953,87.2328275411976
ENSG00000122877,59.601892641540225,84.66715614292707
ENSG00000122882,76.92119432207538,79.47870778267254
ENSG00000122884,96.13313754282918,91.54429760156633
ENSG00000122912,77.43514439549682,86.81677271985642
ENSG00000122952,78.91988905204764,46.630771740903896
ENSG00000122958,92.54772393538914,95.21129058573993
ENSG00000122965,65.597976831457,67.49469734051232
ENSG00000122966,60.291238374938814,55.30673845651819
ENSG00000122970,90.79784630445424,88.3667808777941
ENSG00000122971,12.595855767661934,45.67221406428455
ENSG00000122986,41.83798335780715,46.793930494371025
ENSG00000123009,15.035079131995433,17.32338064937184
ENSG00000123064,51.31342796541034,56.807798988415726
ENSG00000123066,94.50562897699461,95.5498449991842
ENSG00000123080,43.600097895252084,72.02235274922499
ENSG00000123091,91.54837657040301,95.4560287159406
ENSG00000123094,77.31277533039648,82.27688040463372
ENSG00000123095,61.24979605155817,93.24522760646109
ENSG00000123096,57.88464676129874,52.67172458802415
ENSG00000123104,61.988089410996906,94.89720998531571
ENSG00000123106,83.62294012073748,82.21977484092021
ENSG00000123119,82.88872573013542,69.51786588350465
ENSG00000123124,78.37738619676946,94.86457823462229
ENSG00000123130,75.33039647577093,73.78446728666994
ENSG00000123131,88.7950726056453,63.31783325175395
ENSG00000123136,83.25991189427313,60.442160221895904
ENSG00000123143,57.96214716919563,55.5473976178822
ENSG00000123144,68.0372001957905,65.8794256811878
ENSG00000123146,51.174743024963284,45.974057758198725
ENSG00000123154,55.339370207211616,54.29107521618535
ENSG00000123159,48.38880730951215,49.49420786425192
ENSG00000123178,75.16723772230381,79.03410017947463
ENSG00000123179,74.60434002284224,78.39370207211617
ENSG00000123191,68.49812367433513,73.90683635177028
ENSG00000123200,97.0794583129385,96.42274433023331
ENSG00000123201,9.271496165769294,20.814977973568283
ENSG00000123213,78.4997552618698,66.68298254201338
ENSG00000123219,76.11355849241312,52.98172621961168
ENSG00000123240,83.29254364496656,94.7136563876652
ENSG00000123243,61.83716756403981,62.48980257790831
ENSG00000123268,74.20868004568445,80.22515907978463
ENSG00000123297,77.92869962473486,76.01158427149616
ENSG00000123307,98.70696687877304,88.82362538750203
ENSG00000123329,34.287812041116005,33.09267417196933
ENSG00000123338,51.839614945341815,61.93914178495676
ENSG00000123342,48.22156958720835,33.55359765051395
ENSG00000123349,97.26709087942568,93.9141784956763
ENSG00000123352,82.39109153206068,67.72719856420298
ENSG00000123353,79.70713003752651,65.12481644640235
ENSG00000123358,75.69750367107196,96.41866536139663
ENSG00000123360,43.34312285854136,43.82444118126937
ENSG00000123374,55.05384238864415,48.4173600913689
ENSG00000123384,77.95317343775493,62.28177516723772
ENSG00000123388,13.860336107032142,0.0
ENSG00000123395,68.08614782183065,66.21798009463208
ENSG00000123411,69.7136563876652,66.88693098384728
ENSG00000123415,69.57089247838147,71.49616576929351
ENSG00000123416,99.56762930331212,99.74302496328929
ENSG00000123427,65.82639908631099,79.63370859846631
ENSG00000123444,77.10882688856258,57.49306575297764
ENSG00000123447,16.217980094632075,0.0
ENSG00000123453,39.194811551639745,37.60401370533529
ENSG00000123472,86.49861315059553,72.30380159895579
ENSG00000123473,54.45831293848915,46.92037852830804
ENSG00000123485,61.59242943383912,46.25958557676619
ENSG00000123496,60.213737967041936,0.0
ENSG00000123500,39.02349486049926,40.161527165932455
ENSG00000123505,93.84891499428944,95.46418665361396
ENSG00000123545,85.34426496981563,77.17409038994943
ENSG00000123552,69.61576113558492,62.44901288954152
ENSG00000123560,95.94550497634198,0.0
ENSG00000123562,99.65736661771905,98.62130853320281
ENSG00000123570,73.60499265785609,64.54560287159407
ENSG00000123572,63.04454233969653,51.21553271333007
ENSG00000123575,95.41523902757383,84.7895252080274
ENSG00000123595,78.25501713166912,74.38407570566162
ENSG00000123600,75.06526350138685,73.21749061837167
ENSG00000123607,82.77043563387176,88.19138521781693
ENSG00000123609,43.0575950399739,66.29548050252896
ENSG00000123610,61.767825093816285,0.0
ENSG00000123612,3.638440202316854,19.542339696524717
ENSG00000123636,99.43710230053843,99.04960026105401
ENSG00000123643,56.200032631750695,32.34214390602056
ENSG00000123684,88.92967857725567,97.3935389133627
ENSG00000123685,21.851036058084517,22.022352749224996
ENSG00000123689,37.58769782998858,0.0
ENSG00000123700,71.71235111763747,98.24604340022842
ENSG00000123728,95.48458149779736,93.63680861478218
ENSG00000123737,89.5007342143906,83.00701582639908
ENSG00000123739,73.0094632077011,83.26806983194648
ENSG00000123810,57.32990699951053,55.2496328928047
ENSG00000123815,61.2987436775983,58.47201827378039
ENSG00000123836,81.03279490944689,99.08223201174742
ENSG00000123838,15.46337085984663,26.154348180779895
ENSG00000123843,55.27002773698809,59.49991842062327
ENSG00000123870,39.33757546092348,27.891988905204762
ENSG00000123892,53.259096100505786,50.20802741067059
ENSG00000123901,64.96981563060858,78.4997552618698
ENSG00000123908,93.38391254690815,89.45994452602382
ENSG00000123933,62.787567302985806,64.51297112090064
ENSG00000123965,39.22744330233317,25.383423070647744
ENSG00000123975,92.50285527818566,92.33153858704519
ENSG00000123977,49.673682493065755,40.565345080763585
ENSG00000123983,95.00734214390602,95.82721488007832
ENSG00000123989,55.800293685756245,52.72475118290097
ENSG00000123992,67.06640561266111,59.226627508565834
ENSG00000123999,28.728177516723775,45.823135911241636
ENSG00000124006,76.19513786914668,57.08108990047316
ENSG00000124019,32.19937999673682,31.183716756403978
ENSG00000124067,42.51509218469571,40.263501386849406
ENSG00000124074,42.45798662098221,45.2520802741067
ENSG00000124091,28.679229890683633,31.24898025779083
ENSG00000124092,49.13117963778757,55.92674171969326
ENSG00000124097,21.683798335780715,25.538423886441507
ENSG00000124098,76.26040137053353,63.52178169358786
ENSG00000124103,38.40757056616088,27.91238374938815
ENSG00000124104,56.807798988415726,72.70354054495024
ENSG00000124107,31.212269538260728,0.0
ENSG00000124116,41.24245390765214,59.98123674335128
ENSG00000124120,81.86490455212922,81.79148311306902
ENSG00000124126,73.30314896394191,46.732745961820854
ENSG00000124134,40.88758361886115,0.0
ENSG00000124140,55.91450481318323,90.002447381302
ENSG00000124145,68.89786262032958,76.97829988578887
ENSG00000124151,89.65981399902104,87.47756567139827
ENSG00000124155,89.81889378365149,84.62636645456028
ENSG00000124160,78.58133463860337,74.68184043073911
ENSG00000124164,84.82215695872084,80.9920052210801
ENSG00000124171,99.22499592103117,99.68999836841247
ENSG00000124172,94.8237885462555,89.21112742698647
ENSG00000124177,94.2119432207538,90.61837167564039
ENSG00000124181,64.82297275248817,49.514602708435305
ENSG00000124191,56.07358459781368,18.290096263664545
ENSG00000124193,99.93473649861315,99.85315712187959
ENSG00000124194,64.94534181758851,33.36596508402676
ENSG00000124198,85.96834720182738,87.6774351443955
ENSG00000124201,82.51753956599771,82.71333007015826
ENSG00000124207,93.77549355522923,87.94664708761624
ENSG00000124208,24.95513134279654,25.269211943220753
ENSG00000124209,94.29352259748735,92.14390602055799
ENSG00000124212,68.19220101158427,56.79964105074238
ENSG00000124214,91.93587860988742,92.86588350465003
ENSG00000124215,35.446239190732584,40.459291891009954
ENSG00000124216,41.49534997552619,45.74155653450808
ENSG00000124217,64.30902267906673,77.34132811225322
ENSG00000124222,82.78675150921848,85.09136890194159
ENSG00000124224,48.31946483928863,54.00554739761788
ENSG00000124225,71.9856420296949,76.79066731930168
ENSG00000124226,85.82966226138032,70.70484581497797
ENSG00000124228,79.20949583945178,80.13950073421438
ENSG00000124243,69.75444607603198,72.90341001794746
ENSG00000124249,18.3920704845815,17.572197748409202
ENSG00000124251,21.32892804698972,30.4168706151085
ENSG00000124253,34.703866862457176,39.73731440691793
ENSG00000124256,40.41850220264317,47.87077826725404
ENSG00000124257,33.276227769619844,30.710556371349323
ENSG00000124260,41.568771414586394,46.165769293522594
ENSG00000124275,73.8823625387502,92.6660140316528
ENSG00000124279,83.41491271006689,85.2749224995921
ENSG00000124299,77.22303801598956,68.66944036547561
ENSG00000124302,13.024147495513134,0.0
ENSG00000124313,46.46761298743677,45.40708108990047
ENSG00000124333,79.19725893294175,68.35943873388808
ENSG00000124334,18.714309022679064,24.898025779083046
ENSG00000124356,80.30673845651819,72.0019579050416
ENSG00000124357,86.49453418175885,62.379670419318
ENSG00000124370,63.66046663403492,50.693424702235276
ENSG00000124374,66.21798009463208,97.23445912873225
ENSG00000124380,85.36058084516235,85.56045031815957
ENSG00000124383,92.27443302333171,91.96851036058085
ENSG00000124399,3.809756893457334,17.417196932615433
ENSG00000124406,89.2029694893131,87.46124979605156
ENSG00000124422,98.54380812530592,96.76945668135095
ENSG00000124429,31.48148148148148,28.90357317670093
ENSG00000124440,63.56665035079132,73.1195953662914
ENSG00000124444,66.94811551639745,61.24163811388481
ENSG00000124459,78.85870451949746,63.30967531408061
ENSG00000124466,37.44493392070485,41.515744819709575
ENSG00000124467,15.687714145863927,0.0
ENSG00000124469,39.03165279817262,47.58525044868657
ENSG00000124479,53.63844020231685,73.57643987599934
ENSG00000124486,96.85103605808452,91.6217980094632
ENSG00000124491,15.940610213737965,97.6545929189101
ENSG00000124493,37.4530918583782,39.154021863272966
ENSG00000124496,63.84402023168543,73.54380812530592
ENSG00000124507,43.959047152879755,73.7722303801599
ENSG00000124508,54.7275248817099,40.006526350138685
ENSG00000124523,70.48458149779736,73.18893783651494
ENSG00000124532,90.33284385707293,92.10311633219122
ENSG00000124535,74.404470549845,70.82721488007832
ENSG00000124541,65.74074074074075,72.23445912873225
ENSG00000124549,39.42323380649372,33.65149290259423
ENSG00000124562,91.95219448523413,72.61788219938
ENSG00000124570,91.64627182248327,98.22564855604503
ENSG00000124571,83.43530755425029,77.39843367596671
ENSG00000124574,61.82900962636645,70.80682003589493
ENSG00000124575,43.1310164790341,0.0
ENSG00000124587,51.75395659977158,44.48523413281122
ENSG00000124588,62.84875183553598,75.39565997715776
ENSG00000124593,67.03785283080437,55.06200032631751
ENSG00000124596,80.25779083047806,82.99885788872572
ENSG00000124602,33.61070321422744,20.34997552618698
ENSG00000124608,63.9052047642356,61.009136890194156
ENSG00000124613,46.47984989394681,41.58100832109643
ENSG00000124614,97.0753793441018,75.02855278185675
ENSG00000124615,50.15500081579377,47.25485397291565
ENSG00000124635,42.380486213085334,0.0
ENSG00000124641,66.1404796867352,56.191874694077335
ENSG00000124659,79.47462881383586,84.27965410344265
ENSG00000124678,10.731767009300048,0.0
ENSG00000124688,73.61722956436613,63.945994452602385
ENSG00000124701,43.48996573666177,66.80127263827704
ENSG00000124702,67.95969978789363,67.76798825256975
ENSG00000124713,25.95855767661935,29.078968836678087
ENSG00000124721,35.79295154185022,0.0
ENSG00000124731,6.7874041442323385,52.01908957415565
ENSG00000124733,90.39810735845978,87.60809267417197
ENSG00000124743,61.763746124979605,42.82509381628324
ENSG00000124749,49.828683308859524,21.349322891173113
ENSG00000124762,81.95056289769947,59.442812856909775
ENSG00000124766,99.9061837167564,99.14341654429761
ENSG00000124767,92.69048784467286,93.11877957252406
ENSG00000124772,37.730461739272315,32.94583129384891
ENSG00000124780,19.509707945831295,26.186979931473324
ENSG00000124782,69.37510197422093,88.08125305922663
ENSG00000124783,98.98841572850384,98.78446728666994
ENSG00000124784,80.10686898352097,78.87502039484419
ENSG00000124785,78.09185837820199,36.07440039158101
ENSG00000124786,64.50889215206395,73.44999184206232
ENSG00000124787,61.310980584108336,42.35601240006526
ENSG00000124788,86.9146679719367,92.95154185022027
ENSG00000124789,88.71757219774841,81.59977157774514
ENSG00000124795,96.74498286833088,94.18746940773373
ENSG00000124802,90.31244901288954,84.91189427312776
ENSG00000124813,49.959210311633214,40.0595529450155
ENSG00000124818,26.01158427149616,25.31815956926089
ENSG00000124831,85.50334475444608,82.83162016642193
ENSG00000124839,30.514765867188775,32.819383259911895
ENSG00000124875,21.822483276227768,0.0
ENSG00000124882,47.487355196606295,55.55147658671887
ENSG00000124920,59.46728666992984,28.075542502855278
ENSG00000124942,56.505955294501554,62.950726056452936
ENSG00000125037,86.64953499755262,90.05547397617882
ENSG00000125046,21.00668950889215,31.90977320933268
ENSG00000125084,25.526186979931474,0.0
ENSG00000125089,17.8699624734867,30.551476586718877
ENSG00000125107,90.9895578397781,90.1533692282591
ENSG00000125122,40.75705661608745,42.25403817914831
ENSG00000125124,85.18518518518519,94.17115353238701
ENSG00000125144,42.41311796377876,49.18012726382771
ENSG00000125148,70.10115842714961,75.21618534834393
ENSG00000125149,72.4506444770762,65.87534671235112
ENSG00000125166,90.0962636645456,84.34899657366618
ENSG00000125170,42.4049600261054,37.281775167237726
ENSG00000125207,33.182411486376246,90.92429433839125
ENSG00000125245,43.26562245064448,54.9885788872573
ENSG00000125246,56.102137379670424,45.60287159406102
ENSG00000125247,81.37134932289118,71.39827051721325
ENSG00000125249,92.9433839125469,75.03671071953009
ENSG00000125257,71.30853320280633,49.29025942241802
ENSG00000125266,86.2253222385381,77.78593571545113
ENSG00000125285,38.16283243596018,0.0
ENSG00000125304,98.30314896394191,94.0977320933268
ENSG00000125319,50.66079295154186,20.737477565671398
ENSG00000125337,30.845162342959696,49.50236580192527
ENSG00000125347,65.70403002121064,76.431718061674
ENSG00000125351,85.14031652798172,90.47152879751998
ENSG00000125352,67.00930004894762,83.14977973568281
ENSG00000125354,90.72442486539403,82.73780388317833
ENSG00000125355,39.50889215206396,36.009136890194156
ENSG00000125356,92.36824930657531,89.44362865067711
ENSG00000125375,82.12187958883995,82.02806330559635
ENSG00000125378,55.6575297764725,41.39745472344592
ENSG00000125385,8.231359112416381,15.088105726872246
ENSG00000125386,78.12449012889542,63.888888888888886
ENSG00000125388,61.51900799477892,79.65818241148638
ENSG00000125398,84.31636482297276,87.85690977320934
ENSG00000125409,31.762930331212267,27.545276554087128
ENSG00000125430,98.53157121879589,95.1419481155164
ENSG00000125434,40.63468755098711,47.31195953662914
ENSG00000125445,90.8957415565345,91.43824441181269
ENSG00000125447,60.37689672050905,63.87257301354218
ENSG00000125449,44.99510523739599,46.55735030184369
ENSG00000125450,67.98417360091369,73.93538913362701
ENSG00000125454,52.30869636155979,61.02953173437755
ENSG00000125457,69.13444281285692,53.95659977157774
ENSG00000125458,54.062652961331366,48.23380649371839
ENSG00000125459,69.55865557187143,68.44917604829499
ENSG00000125462,78.57317670093,89.51705008973731
ENSG00000125482,79.93147332354381,68.86523086963615
ENSG00000125484,90.64692445749715,58.84728340675477
ENSG00000125485,70.59063468755099,44.03246859193995
ENSG00000125503,46.25142763909283,48.294991026268555
ENSG00000125505,69.36694403654757,62.326643824441184
ENSG00000125510,7.860172948278675,0.0
ENSG00000125520,49.04552129221732,40.12889541523903
ENSG00000125522,6.897536302822646,0.0
ENSG00000125531,45.472344591287325,0.0
ENSG00000125534,31.297927883830965,34.31228585413608
ENSG00000125538,34.26741719693261,29.75607766356665
ENSG00000125551,66.93587860988742,57.09332680698319
ENSG00000125611,62.85690977320934,59.92005221080111
ENSG00000125618,48.82933594387339,37.34295969978789
ENSG00000125629,83.48425518029042,80.8818730624898
ENSG00000125630,78.82199379996737,76.33382280959373
ENSG00000125631,20.476423560124,31.297927883830965
ENSG00000125633,85.51150269211944,92.01745798662098
ENSG00000125637,59.14912710066895,75.1876325664872
ENSG00000125648,67.45798662098221,66.25876978299885
ENSG00000125650,56.13476913036385,61.64137705987927
ENSG00000125651,73.85380975689347,78.02251590797846
ENSG00000125652,59.324522760646104,59.22254853972916
ENSG00000125656,68.55115026921194,73.91499428944363
ENSG00000125657,36.257953989231524,33.928862783488334
ENSG00000125675,69.9379996736825,57.105563713493225
ENSG00000125676,97.57301354217654,97.62604013705335
ENSG00000125686,82.49714472181434,76.61119269048784
ENSG00000125691,99.33512807962147,95.26023821178006
ENSG00000125695,14.672050905531082,9.218469570892477
ENSG00000125703,72.80959373470387,65.62245064447708
ENSG00000125726,23.03393702072116,14.924946973405124
ENSG00000125730,51.06868983520966,69.29760156632403
ENSG00000125731,62.54690814162179,72.11616903246859
ENSG00000125733,45.00734214390602,61.84124653287649
ENSG00000125734,67.05008973731441,72.88301517376408
ENSG00000125735,45.34997552618698,52.31685429923315
ENSG00000125740,76.29303312122696,97.25485397291564
ENSG00000125741,68.26970141948115,79.18502202643171
ENSG00000125743,94.18746940773373,81.02463697177353
ENSG00000125744,35.62163485070974,42.97193669440366
ENSG00000125746,41.30771740903899,60.86637298091042
ENSG00000125753,53.630282264643505,51.900799477891994
ENSG00000125755,61.596508402675795,63.126121716430085
ENSG00000125772,65.03915810083211,90.86310980584108
ENSG00000125775,41.377059879262525,50.8198727361723
ENSG00000125779,78.8179148311307,68.80812530592266
ENSG00000125810,37.75493555229238,56.54266601403165
ENSG00000125812,67.36824930657531,73.62130853320281
ENSG00000125813,20.080763582966227,17.262196116821666
ENSG00000125814,89.58639255996084,97.94419970631424
ENSG00000125817,45.07668461412955,37.77533039647577
ENSG00000125818,87.88954152390276,86.06624245390765
ENSG00000125821,79.5602871594061,71.29629629629629
ENSG00000125823,34.9037363354544,45.54576603034753
ENSG00000125826,64.39468102463697,70.19905367922989
ENSG00000125827,92.98825256975036,97.81775167237721
ENSG00000125834,74.63697177353565,98.1930168053516
ENSG00000125835,83.14162179800947,71.40642845488661
ENSG00000125841,81.7017457986621,79.88660466634035
ENSG00000125843,74.41262848751835,70.28471202480013
ENSG00000125844,53.00212106379507,59.56518192201011
ENSG00000125845,54.229890683635176,40.39810735845978
ENSG00000125846,63.58704519497471,69.8278675150922
ENSG00000125848,82.45635503344755,85.59716103768967
ENSG00000125851,74.2739435470713,74.73486702561593
ENSG00000125863,81.72621961168217,77.09658998205254
ENSG00000125864,37.33480176211454,28.18159569260891
ENSG00000125868,98.03393702072117,95.53760809267418
ENSG00000125869,79.72344591287323,64.42323380649371
ENSG00000125870,93.4124653287649,77.4188285201501
ENSG00000125871,74.31473323543808,48.47854462391907
ENSG00000125875,78.88317833251755,72.93196279980421
ENSG00000125877,67.78430412791646,67.64969815630609
ENSG00000125878,17.955620819056943,0.0
ENSG00000125885,74.00473160385054,65.13297438407571
ENSG00000125888,2.651329743840757,9.85478870941426
ENSG00000125895,35.86229401207375,31.42437591776799
ENSG00000125898,42.87812041116006,46.50840267580356
ENSG00000125901,64.81889378365149,57.45635503344755
ENSG00000125912,50.334475444607605,48.67433512807962
ENSG00000125931,41.723772230380156,37.95072605645293
ENSG00000125944,98.78038831783326,94.97878936204927
ENSG00000125945,88.5340186000979,79.14423233806494
ENSG00000125952,72.94827867515093,64.06428454886604
ENSG00000125954,65.80600424212759,65.31652798172622
ENSG00000125962,71.42274433023331,85.49110784793605
ENSG00000125965,31.065426660140318,33.29254364496656
ENSG00000125966,54.35225974873552,21.255506607929515
ENSG00000125967,50.126448033937024,58.614782183064115
ENSG00000125968,20.235764398759994,45.717082721488005
ENSG00000125970,66.60140316527982,61.910589003100014
ENSG00000125971,82.44411812693751,81.00832109642683
ENSG00000125977,90.13705335291239,84.01860009789526
ENSG00000125991,95.67221406428455,90.57350301843694
ENSG00000125995,79.88660466634035,59.691629955947135
ENSG00000125997,26.56632403328438,21.76537771251428
ENSG00000125998,31.864904552129218,28.834230706477403
ENSG00000125999,35.68281938325991,45.89247838146517
ENSG00000126001,71.63892967857726,77.05580029368576
ENSG00000126003,77.12514276390928,90.62652961331375
ENSG00000126005,62.22466960352423,64.98613150595529
ENSG00000126010,32.631750693424706,0.0
ENSG00000126012,80.5106868983521,73.50301843693914
ENSG00000126016,72.53630282264643,37.8813835862294
ENSG00000126062,67.70680372001958,68.2982542013379
ENSG00000126067,93.75917767988253,85.71953010279
ENSG00000126070,91.97666829825421,93.38391254690815
ENSG00000126088,85.52781856746614,66.01403165279818
ENSG00000126091,75.81171479849894,78.1652798172622
ENSG00000126106,60.42176537771251,67.08272148800783
ENSG00000126107,67.37640724424865,49.571708272148804
ENSG00000126214,91.36074400391581,88.05677924620656
ENSG00000126215,44.79931473323544,46.19432207537935
ENSG00000126216,65.83863599282101,61.107032142274434
ENSG00000126217,81.70582476749878,68.91009952683962
ENSG00000126218,38.427965410344264,17.36009136890194
ENSG00000126226,80.42910752161853,81.93832599118943
ENSG00000126231,29.592918910099524,26.635666503507917
ENSG00000126243,43.77957252406592,46.47169195627345
ENSG00000126246,38.51770272475118,32.68885625713819
ENSG00000126247,80.77989884157284,71.77353565018764
ENSG00000126249,54.629629629629626,47.17735356501876
ENSG00000126254,50.8198727361723,55.380159895578394
ENSG00000126259,37.28993310491108,31.55490292054169
ENSG00000126261,95.91287322564855,88.00375265132975
ENSG00000126262,43.00456844509708,45.23984336759667
ENSG00000126264,30.318975363028226,10.279001468428781
ENSG00000126266,32.95398923152227,36.28242780225159
ENSG00000126267,89.2600750530266,81.3835862294012
ENSG00000126351,64.79441997063142,61.26611192690488
ENSG00000126353,23.76407244248654,0.0
ENSG00000126368,52.300538423886444,78.7608092674172
ENSG00000126391,59.043073910915325,65.02692119432207
ENSG00000126432,92.18877467776146,77.52488170990374
ENSG00000126453,41.65850872899331,12.204274759340839
ENSG00000126456,55.95937347038669,63.57888725730135
ENSG00000126457,83.72083537281775,72.39761788219938
ENSG00000126458,30.453581334638603,39.17849567629303
ENSG00000126460,25.668950889215207,31.004242127590143
ENSG00000126461,38.191385217816936,32.80306738456518
ENSG00000126464,26.097242617066406,30.23739598629466
ENSG00000126500,39.41507586882036,34.45504976341981
ENSG00000126522,58.476097242617065,77.19040626529613
ENSG00000126524,96.03116332191222,94.76260401370533
ENSG00000126550,67.63338228095938,68.75917767988253
ENSG00000126561,32.668461412954805,29.446076031979118
ENSG00000126562,48.93538913362702,57.77859357154511
ENSG00000126581,84.47952357643987,86.66177190406266
ENSG00000126583,28.31212269538261,33.370044052863435
ENSG00000126602,79.5806820035895,75.82395170500898
ENSG00000126603,58.13346386033611,51.839614945341815
ENSG00000126653,91.94811551639745,92.91891009952684
ENSG00000126698,96.071953010279,94.74220916952194
ENSG00000126705,54.82542013379018,50.4282917278512
ENSG00000126709,61.25795398923152,64.24783814651656
ENSG00000126733,77.48001305270029,40.32876488823625
ENSG00000126746,66.87061510850057,77.2515907978463
ENSG00000126749,71.67564039810735,71.55327133300702
ENSG00000126752,21.300375265132974,29.698972099853155
ENSG00000126756,70.11339533365965,66.8257464512971
ENSG00000126759,42.18877467776146,42.60482949910263
ENSG00000126767,49.57578724098548,46.944852341328115
ENSG00000126768,73.99657366617718,76.12171643008648
ENSG00000126773,96.39827051721325,96.8551150269212
ENSG00000126775,73.24196443139175,68.26154348180779
ENSG00000126777,97.82183064121391,97.68722466960352
ENSG00000126778,43.99167890357318,0.0
ENSG00000126785,56.142927068037196,60.14031652798173
ENSG00000126787,69.86049926578562,26.10132158590308
ENSG00000126790,57.15859030837004,61.735193343122866
ENSG00000126803,49.09854788709414,61.58835046500245
ENSG00000126804,77.4025126448034,68.49812367433513
ENSG00000126814,67.62114537444934,71.4798498939468
ENSG00000126821,64.53336596508402,51.802904225811716
ENSG00000126822,48.46630771740904,53.51199216837983
ENSG00000126838,36.2987436775983,34.10833741230217
ENSG00000126856,43.17180616740088,49.09854788709414
ENSG00000126858,96.48392886278349,90.38994942078644
ENSG00000126860,52.42290748898678,68.46141295480503
ENSG00000126861,55.188448360254526,54.96818404307391
ENSG00000126870,80.10279001468429,86.0009789525208
ENSG00000126878,70.88024147495513,43.47364986131506
ENSG00000126882,37.76717245880242,46.31669114047969
ENSG00000126883,87.5305922662751,90.97732093326808
ENSG00000126903,40.49192364170337,54.629629629629626
ENSG00000126934,57.97030510686898,72.86262032958068
ENSG00000126945,95.9781367270354,97.4669603524229
ENSG00000126947,87.47348670256159,59.13689019415892
ENSG00000126950,61.01729482786752,39.753630282264645
ENSG00000126953,58.59846630771741,56.2734540708109
ENSG00000126970,75.27736988089411,50.485397291564695
ENSG00000127022,99.64105074237233,98.73959862946647
ENSG00000127054,73.36025452765541,77.24343286017294
ENSG00000127074,37.91401533692282,42.57627671724588
ENSG00000127080,52.6431718061674,62.616250611845324
ENSG00000127081,78.45080763582966,60.23413281122533
ENSG00000127083,65.21863272964595,51.700930004894765
ENSG00000127084,5.457660303475281,55.24555392396802
ENSG00000127124,57.558329254364494,56.709903736335455
ENSG00000127125,82.27280143579702,73.8660466634035
ENSG00000127152,65.36955457660304,0.0
ENSG00000127184,97.67090879425682,85.64202969489313
ENSG00000127191,62.538750203948446,55.180290422581166
ENSG00000127220,30.661608745309188,43.97536302822647
ENSG00000127241,50.06934247022353,48.042094958394514
ENSG00000127249,51.4154021863273,59.78544623919073
ENSG00000127252,47.442486539402836,45.13786914667972
ENSG00000127311,77.50856583455702,89.70876162506119
ENSG00000127314,94.9379996736825,88.29743840757057
ENSG00000127325,40.12481644640235,59.76097242617067
ENSG00000127328,89.00310001631587,94.58312938489149
ENSG00000127329,56.63240332843857,67.12351117637462
ENSG00000127334,86.54756077663566,87.99967368249307
ENSG00000127337,89.37836514929026,69.79523576439875
ENSG00000127364,48.63354543971284,66.4749551313428
ENSG00000127399,0.0,38.55441344428129
ENSG00000127415,29.792788383096752,26.284875183553595
ENSG00000127418,40.259422418012726,55.09463207701093
ENSG00000127419,44.63615597976832,53.84238864415076
ENSG00000127423,45.872083537281775,44.66878773046174
ENSG00000127445,65.86718877467777,62.23282754119759
ENSG00000127452,45.6436612824278,48.454070810899005
ENSG00000127463,89.166258769783,87.87730461739272
ENSG00000127472,35.96834720182738,67.11943220753793
ENSG00000127481,92.36417033773861,95.08892152063957
ENSG00000127483,98.85380975689347,98.10735845978137
ENSG00000127507,50.89737314406918,56.04095284712025
ENSG00000127511,58.76978299885789,51.937510197422085
ENSG00000127526,89.68020884320444,87.72230380159895
ENSG00000127527,57.529776472507756,75.81579376733562
ENSG00000127528,22.0590634687551,41.18534834393866
ENSG00000127530,63.73388807309512,68.71838799151575
ENSG00000127533,51.36237559145048,57.97846304454234
ENSG00000127540,89.39468102463697,83.74123021700115
ENSG00000127554,39.900473160385054,31.383586229401207
ENSG00000127561,57.5379344101811,39.22336433349649
ENSG00000127564,56.718061674008815,62.212432697014194
ENSG00000127578,18.938652308696362,0.0
ENSG00000127580,47.40985478870942,59.740577581987274
ENSG00000127585,60.71545113395334,63.59928210148475
ENSG00000127586,47.5607766356665,40.463370859846634
ENSG00000127588,25.85250448686572,73.12367433512807
ENSG00000127589,36.32321749061837,26.77027247511829
ENSG00000127603,98.31130690161527,98.94762604013705
