gen_name,embryonic stem cell,not applicable
ENSG00000083123,66.3488394490995,67.40826350765676
ENSG00000083168,79.18713281325243,83.6511605509005
ENSG00000083223,67.0808051622845,69.89309448136378
ENSG00000083290,53.65019743812,48.49754406240971
ENSG00000083307,28.73446980641433,34.51796205335645
ENSG00000083312,89.36723490320716,88.14408167196379
ENSG00000083444,87.0942887412116,74.62679379755369
ENSG00000083454,23.321775979967256,26.721564095155543
ENSG00000083457,91.62573437349513,88.42819994221324
ENSG00000083520,80.97370702109217,80.93036694596937
ENSG00000083535,73.21583357411153,75.37802176634884
ENSG00000083544,73.67812770875469,77.42463642492537
ENSG00000083635,74.60271597804102,75.27689492439565
ENSG00000083642,88.37522873928538,89.08793219686025
ENSG00000083720,68.57844553597226,64.3648271212559
ENSG00000083750,74.91572763170568,72.46460560531638
ENSG00000083782,7.772320138688241,2.9952807473755176
ENSG00000083799,61.119137050948666,67.91389771742271
ENSG00000083807,73.96706154290668,65.02937493980545
ENSG00000083812,55.73052104401426,61.35991524607532
ENSG00000083814,41.717230087643266,48.03524992776654
ENSG00000083817,49.52325917364924,41.96282384667245
ENSG00000083828,58.82211306944043,58.47057690455553
ENSG00000083838,62.71308870268708,57.4159684099008
ENSG00000083844,60.107868631416736,61.55735336607917
ENSG00000083845,99.62920157950495,99.58104594047963
ENSG00000083857,86.32379851680632,88.40412212270057
ENSG00000083896,92.88259655205626,94.97255128575556
ENSG00000083937,89.50688625638062,90.13772512761244
ENSG00000084070,56.39025329866128,49.96629105268227
ENSG00000084072,89.03977655783493,86.69941250120388
ENSG00000084073,79.14379273812963,77.78580371761534
ENSG00000084090,78.6429740922662,78.71039198690167
ENSG00000084092,77.85803717615333,75.04093229317152
ENSG00000084093,86.94500626023307,90.85524414908986
ENSG00000084110,12.997206972936532,0.0
ENSG00000084112,49.711066165848024,52.345179620533564
ENSG00000084207,99.38360782047577,99.22950977559472
ENSG00000084234,97.55850910141578,97.5922180487335
ENSG00000084444,37.08465761340653,38.4667244534335
ENSG00000084453,41.28864490031783,13.425792160261969
ENSG00000084463,90.9033997881152,91.28864490031783
ENSG00000084623,97.41885774824232,96.55205624578637
ENSG00000084628,28.161417702012905,21.053645381874215
ENSG00000084636,58.162380814793416,49.263218722912455
ENSG00000084652,68.54473658865453,67.73090628912645
ENSG00000084674,20.54319560820572,15.7372628334778
ENSG00000084676,76.17258981026677,74.58345372243089
ENSG00000084693,73.25917364923433,60.84946547240682
ENSG00000084710,47.563324665318305,46.91803910237889
ENSG00000084731,45.39632090917847,40.807088510064524
ENSG00000084733,88.66416257343734,88.71231821246268
ENSG00000084754,95.57449677357218,94.85216218819224
ENSG00000084764,64.66339208321294,47.717422710199365
ENSG00000084774,58.58615043821631,49.49918135413657
ENSG00000085063,97.35143985360686,97.42367331214486
ENSG00000085117,88.54858903977656,91.92429933545219
ENSG00000085185,54.435134354232886,44.08167196378696
ENSG00000085224,96.67244534334971,97.25031301165366
ENSG00000085231,89.29500144466917,86.48752768949244
ENSG00000085265,42.06876625252817,56.52027352402966
ENSG00000085274,66.95078493691611,72.96542425117981
ENSG00000085276,80.75219108157566,89.05903881344506
ENSG00000085365,83.72820957334103,87.79254550707888
ENSG00000085377,51.969565636136,60.257151112395256
ENSG00000085382,43.20042376962343,40.08475392468458
ENSG00000085415,65.59279591640181,66.8159491476452
ENSG00000085433,41.880959260329384,47.54887797361071
ENSG00000085449,75.10353462390445,74.28488876047385
ENSG00000085465,26.769719734180875,21.86266011749976
ENSG00000085491,73.18694019069632,73.5481074833863
ENSG00000085511,64.64412982760281,66.93152268130598
ENSG00000085514,27.439083116632958,29.827602812289317
ENSG00000085552,44.698064143311186,40.90339978811519
ENSG00000085563,45.64191466820765,40.72040835981893
ENSG00000085644,40.465183472984684,35.90002889338342
ENSG00000085662,94.35615910623135,91.31753828373303
ENSG00000085719,93.1233747471829,92.9355677549841
ENSG00000085721,63.20909178464799,59.95377058653568
ENSG00000085733,83.63671385919291,85.40884137532505
ENSG00000085741,35.90002889338342,41.693152268130596
ENSG00000085760,75.0794568043918,75.4887797361071
ENSG00000085788,53.74650871617066,58.03717615332755
ENSG00000085831,32.8614080708851,31.31561205817201
ENSG00000085832,69.93161899258403,70.65876914186651
ENSG00000085840,41.47163632861408,34.12790137725128
ENSG00000085871,88.7315804680728,89.65616873735914
ENSG00000085872,68.61697004719252,66.79187132813253
ENSG00000085978,47.81373398825002,45.90195511894443
ENSG00000085982,62.17374554560339,65.13531734566118
ENSG00000085998,93.34970625060195,96.67244534334971
ENSG00000085999,47.351439853606855,39.40575941442743
ENSG00000086015,48.150823461427336,40.19551189444284
ENSG00000086061,97.75594722141963,99.18616970047192
ENSG00000086062,73.44698064143311,71.01993643455648
ENSG00000086065,95.98863526919003,95.87306173552923
ENSG00000086102,61.55253780217663,63.912164114417806
ENSG00000086159,40.81190407396706,37.20023114706732
ENSG00000086189,80.86776461523645,75.11798131561206
ENSG00000086200,50.0433400751228,61.37917750168545
ENSG00000086205,0.0,46.48945391505345
ENSG00000086232,89.65135317345661,84.1760570162766
ENSG00000086288,6.929596455744967,12.289319079264182
ENSG00000086289,41.44755850910142,55.21525570644322
ENSG00000086300,61.19618607338919,61.653664644129826
ENSG00000086475,75.58027545025523,74.81941635365501
ENSG00000086504,94.80882211306944,91.25975151690263
ENSG00000086506,27.18385822979871,29.538668978137338
ENSG00000086544,41.08639121641144,39.24203024174131
ENSG00000086570,17.037465087161706,22.045651545796012
ENSG00000086589,90.51333911201002,92.69478955985745
ENSG00000086598,97.09139940287007,96.89396128286623
ENSG00000086619,47.654820379466436,70.38909756332467
ENSG00000086666,95.401136473081,94.6884330155061
ENSG00000086696,34.04603679090821,42.612924973514396
ENSG00000086712,80.43917942791101,76.68785514783781
ENSG00000086717,9.41442742945199,3.2890301454300297
ENSG00000086730,20.57208899162092,31.21448521621882
ENSG00000086758,80.76663777328325,79.68795145911585
ENSG00000086827,65.45314456322835,58.57651931041124
ENSG00000086848,65.1401329095637,55.28748916498122
ENSG00000086967,28.74891649812193,22.912453048251948
ENSG00000086991,49.200616392179526,51.08831744197245
ENSG00000087008,63.965135317345656,53.43831262640856
ENSG00000087053,73.45179620533564,63.89290185880767
ENSG00000087074,93.46046422036021,98.52643744582491
ENSG00000087076,68.76625252817105,63.20909178464799
ENSG00000087077,87.5325050563421,88.12963498025618
ENSG00000087085,54.84445728594819,47.048059327747275
ENSG00000087086,99.58586150438217,99.5184436097467
ENSG00000087087,85.91929114899355,84.63835115091977
ENSG00000087088,93.07040354425503,87.77328325146875
ENSG00000087095,60.623133968987766,72.66685928922276
ENSG00000087111,82.06202446306462,82.25464701916594
ENSG00000087116,35.25474333044399,38.95309640758933
ENSG00000087152,47.87633631898295,46.3064624867572
ENSG00000087157,72.7294616199557,71.23663681017047
ENSG00000087191,96.02234421650775,95.25666955600501
ENSG00000087206,69.00221515939516,72.23345853799479
ENSG00000087237,10.883174419724549,58.89916209188096
ENSG00000087245,78.10844649908503,82.89993258210536
ENSG00000087250,12.062987575845131,15.250890879321968
ENSG00000087253,39.90657806029086,44.85216218819224
ENSG00000087258,44.70769527111625,31.445632283540405
ENSG00000087263,76.47597033612637,68.90590388134451
ENSG00000087266,52.72079360493114,53.2842145815275
ENSG00000087269,69.14668207647115,65.95877877299432
ENSG00000087274,86.9787152075508,86.71385919291149
ENSG00000087299,96.01752865260522,98.06414331118174
ENSG00000087301,47.88596744678802,55.20080901473563
ENSG00000087302,98.28084368679572,97.10103053067515
ENSG00000087303,60.17047096214967,73.75517673119522
ENSG00000087338,76.89973995954927,81.80198401232785
ENSG00000087365,96.97582586920929,96.52316286237118
ENSG00000087448,72.85466628142156,77.15014928248097
ENSG00000087460,96.93248579408649,98.45420398728692
ENSG00000087470,82.78435904844457,82.7169411538091
ENSG00000087494,31.65270153134932,19.936434556486564
ENSG00000087495,50.048155639025325,61.41770201290571
ENSG00000087502,93.90349609939324,92.00616392179525
ENSG00000087510,3.4431281903110853,21.91081575652509
ENSG00000087586,70.7598959838197,62.37599922950977
ENSG00000087589,32.05720889916209,29.967254165462776
ENSG00000087842,74.07300394876239,45.13146489453915
ENSG00000087884,91.97727053838004,89.41057497832996
ENSG00000087903,56.13021284792449,48.80092458826928
ENSG00000087995,76.07627853221612,72.11306944043147
ENSG00000088002,25.012038909756335,14.44669170759896
ENSG00000088035,75.30097274390832,64.98121930078013
ENSG00000088038,75.0072233458538,73.18694019069632
ENSG00000088053,23.297698160454587,6.06279495328903
ENSG00000088179,60.68092073581817,72.16604064335934
ENSG00000088205,93.89386497158817,95.9693730135799
ENSG00000088247,77.43426755273043,77.96397958200906
ENSG00000088256,51.72397187710681,60.204179909467406
ENSG00000088280,56.52027352402966,42.487720312048545
ENSG00000088298,67.10006741789464,61.88481171145141
ENSG00000088305,44.63064624867572,33.2562843108928
ENSG00000088320,17.788693055956852,19.32967350476741
ENSG00000088325,86.87277280169508,73.77925455070789
ENSG00000088340,36.88721949340268,14.148126745641914
ENSG00000088356,88.38967543099297,84.7298468650679
ENSG00000088367,60.48348261581431,52.56669556005008
ENSG00000088386,34.17605701627661,67.15785418472502
ENSG00000088387,42.444380236925745,53.61648849080227
ENSG00000088448,82.63989213136858,88.24520851391698
ENSG00000088451,69.82086102282578,70.02311470673216
ENSG00000088538,7.651931041124915,18.42916305499374
ENSG00000088543,50.7897524800154,46.282384667244536
ENSG00000088682,86.07820475777713,82.65433882307617
ENSG00000088726,66.7292689973996,32.16315130501782
ENSG00000088727,77.86285274005587,83.80525859578157
ENSG00000088756,85.81334874313782,80.71848213425793
ENSG00000088766,50.27930270634692,53.91986901666185
ENSG00000088808,41.07194452470384,53.606857362997204
ENSG00000088812,58.14793412308581,61.74997592218049
ENSG00000088826,61.94259847828181,56.13502841182702
ENSG00000088827,0.0,21.7519021477415
ENSG00000088832,98.2904748146008,98.2326880477704
ENSG00000088833,92.67071174034479,89.76211114321487
ENSG00000088836,10.584609457767504,20.355388616006934
ENSG00000088854,59.96821727824329,67.24934989887316
ENSG00000088876,40.69633054030627,38.240392950014446
ENSG00000088881,41.41866512568622,40.92747760762786
ENSG00000088882,98.87315804680729,96.41722045651547
ENSG00000088888,68.4387941827988,67.5479148608302
ENSG00000088899,35.00914957141481,36.19377829143793
ENSG00000088926,10.603871713377638,10.854281036309352
ENSG00000088930,95.99826639699509,95.25185399210247
ENSG00000088970,69.58971395550418,73.19175575459886
ENSG00000088986,99.27766541462006,99.33545218145045
ENSG00000088992,64.92824809785226,66.78224020032746
ENSG00000089006,93.29191948377155,94.25503226427814
ENSG00000089009,99.82182413560628,99.83627082731388
ENSG00000089022,68.10170470962149,65.65539824713474
ENSG00000089041,36.44900317827218,32.74101897332178
ENSG00000089048,90.6144659539632,92.74776076278532
ENSG00000089050,54.979293075219104,48.98873158046807
ENSG00000089053,93.5326976788982,93.94202061061351
ENSG00000089057,49.16209188095926,52.42704420687663
ENSG00000089060,44.837715496484634,48.54569970143503
ENSG00000089063,95.89232399113936,96.16199556968121
ENSG00000089091,47.996725416546276,46.40277376480786
ENSG00000089094,64.8319368198016,69.64268515843204
ENSG00000089101,20.04237696234229,14.114417798324183
ENSG00000089116,8.932871039198691,0.0
ENSG00000089123,60.20899547336993,66.52219974959068
ENSG00000089127,38.51006452855629,50.014446691707604
ENSG00000089154,60.146393142637,49.47028797072137
ENSG00000089157,99.62438601560243,99.5762303765771
ENSG00000089159,60.01637291726861,54.281036309351826
ENSG00000089163,41.948377154964845,40.667437156891076
ENSG00000089169,3.178272175671771,6.621400365982856
ENSG00000089177,70.00385245112203,61.446595396320916
ENSG00000089195,75.45025522488683,76.04738514880093
ENSG00000089199,42.1458152749687,28.07473755176731
ENSG00000089220,98.89242030241742,98.74313782143889
ENSG00000089225,4.8444572859481845,0.0
ENSG00000089234,57.19926803428681,54.96966194741404
ENSG00000089248,97.41404218433979,96.72060098237503
ENSG00000089250,9.01473562554175,18.0728113262063
ENSG00000089280,98.56496195704517,99.01762496388326
ENSG00000089289,94.4958104594048,94.03833188866416
ENSG00000089327,66.36810170470963,64.86564576711933
ENSG00000089335,85.5918328036213,86.48271212558991
ENSG00000089351,58.67764615236444,62.0003852451122
ENSG00000089356,32.21130694404315,34.667244534334976
ENSG00000089472,64.69710103053067,56.982567658672835
ENSG00000089486,76.67822402003274,62.149667726090726
ENSG00000089505,30.102089954733703,24.742367331214485
ENSG00000089597,85.78445535972263,85.05730521044013
ENSG00000089639,35.023596263122414,24.0441105653472
ENSG00000089682,79.11971491861696,70.16758162380815
ENSG00000089685,92.0735818164307,93.0222479052297
ENSG00000089692,27.93990176249639,40.65299046518348
ENSG00000089693,96.73986323798516,94.68361745160358
ENSG00000089723,42.9933545218145,32.54839641722045
ENSG00000089737,95.22777617258981,96.00789752480016
ENSG00000089775,55.6342097659636,57.232976981604544
ENSG00000089818,77.13088702687084,79.75536935375132
ENSG00000089820,38.00443031879033,46.63873639603197
ENSG00000089847,16.970047192526245,7.791582394298373
ENSG00000089876,45.8393527882115,50.91495714148127
ENSG00000089902,55.87017239718771,58.72580179138978
ENSG00000089916,81.34450544158722,84.68169122604256
ENSG00000090006,82.16796686892035,92.31436001155735
ENSG00000090013,91.82317249349899,86.28527400558606
ENSG00000090020,46.16199556968121,52.306655109313304
ENSG00000090054,86.63681017047095,87.84551671000675
ENSG00000090060,95.14109602234421,95.46373880381392
ENSG00000090061,74.72310507560435,78.45998266396995
ENSG00000090097,87.98035249927767,76.99605123759993
ENSG00000090104,20.60579793893865,52.31628623711837
ENSG00000090238,57.618222093807184,68.11133583742657
ENSG00000090263,93.39786188962728,91.71241452374073
ENSG00000090266,98.43494173167679,98.67090436290088
ENSG00000090273,96.76394105749783,96.24386015602427
ENSG00000090316,87.59029182317249,85.95781566021381
ENSG00000090339,36.42974092266205,68.9492439564673
ENSG00000090372,59.04844457285948,58.239429837233935
ENSG00000090376,34.83097370702109,43.816815949147646
ENSG00000090382,30.0731965713185,65.8672830588462
ENSG00000090432,75.4598863526919,69.86420109794858
ENSG00000090447,55.87498796109024,69.9412501203891
ENSG00000090470,60.29567562361553,76.78898198979101
ENSG00000090487,92.0880285081383,88.52451122026389
ENSG00000090520,91.3271694115381,92.5117981315612
ENSG00000090530,78.52258499470288,79.34604642203603
ENSG00000090534,25.093903496099397,9.269960512375999
ENSG00000090539,37.11355099682173,33.01550611576616
ENSG00000090554,36.50678994510257,41.6353655013002
ENSG00000090565,33.371857844553595,46.01271308870269
ENSG00000090581,84.21458152749686,89.53577963979582
ENSG00000090612,73.58663199460656,71.98786477896562
ENSG00000090615,64.35519599345083,62.28450351536164
ENSG00000090621,72.97505537898488,75.3876528941539
ENSG00000090659,4.6133102186266015,18.9925840315901
ENSG00000090661,67.92834440913032,60.31012231532312
ENSG00000090674,69.99422132331696,68.37619185206589
ENSG00000090686,86.41047866705192,85.71703746508716
ENSG00000090776,95.34816527015315,91.94837715496485
ENSG00000090857,61.81257825291342,63.9843975729558
ENSG00000090861,78.59481845324088,67.82721756717712
ENSG00000090863,90.40258114225176,91.678705576423
ENSG00000090889,65.55908696908408,58.668015024559374
ENSG00000090905,79.70239815082346,82.69286333429645
ENSG00000090924,63.44986997977463,60.38235577386112
ENSG00000090932,64.85601463931427,43.942020610613504
ENSG00000090971,61.24434171241452,57.989020514302226
ENSG00000090975,25.32986612732351,23.05691996532794
ENSG00000090989,76.74564191466821,74.93498988731581
ENSG00000091009,83.77636521236637,85.68814408167196
ENSG00000091010,6.130212847924492,5.9809303669459695
ENSG00000091039,89.96918039102378,91.51016083983434
ENSG00000091073,49.43176345950111,41.78464798227873
ENSG00000091106,5.88461908889531,7.82047577771357
ENSG00000091127,56.44804006549167,51.55061157661562
ENSG00000091128,36.737937012424155,34.7154001733603
ENSG00000091129,39.3864971588173,38.67379370124242
ENSG00000091136,76.68785514783781,82.68323220649137
ENSG00000091137,48.43975729557931,53.19271886737938
ENSG00000091140,90.51815467591256,86.04449581045941
ENSG00000091157,43.364152942309545,40.41221227005683
ENSG00000091164,96.48945391505346,95.15072715014928
ENSG00000091181,7.9360493113743615,25.00240778195127
ENSG00000091262,47.823365116055086,36.68496580949629
ENSG00000091317,94.8617933159973,94.43320812867186
ENSG00000091409,56.01945487816623,76.56746605027449
ENSG00000091428,19.011846287200232,40.941924299335454
ENSG00000091436,83.8245208513917,91.89540595203698
ENSG00000091482,78.45516710006741,18.563998844264663
ENSG00000091483,90.13772512761244,87.10873543291919
ENSG00000091490,31.04112491572763,38.4233843783107
ENSG00000091513,92.64181835692959,98.25195030338053
ENSG00000091527,70.76471154772224,70.55282673601079
ENSG00000091536,35.153616488490805,29.081190407396708
ENSG00000091542,63.12241163440239,70.44206876625253
ENSG00000091583,9.737070210921699,2.667822402003275
ENSG00000091592,49.57141481267456,64.81749012809401
ENSG00000091622,37.60955407878262,38.26447076952711
ENSG00000091640,95.96455744967736,94.5102571511124
ENSG00000091651,82.24501589136088,84.03159009920061
ENSG00000091656,89.92102475199846,48.56014639314264
ENSG00000091664,20.41317538283733,0.0
ENSG00000091704,28.320331310796494,27.675045747857073
ENSG00000091732,75.56101319464508,71.39073485505153
ENSG00000091831,6.3228354040258115,20.239815082346144
ENSG00000091844,49.624386015602425,46.860252335548495
ENSG00000091879,56.23615525378022,79.17750168544737
ENSG00000091947,89.00606761051719,84.6865067899451
ENSG00000091972,80.70885100645285,90.50370798420495
ENSG00000091986,91.5920254261774,92.0591351247231
ENSG00000092010,95.26148511990755,96.8313589521333
ENSG00000092020,87.22430896657998,80.61735529230472
ENSG00000092036,73.48068958875085,69.9845901955119
ENSG00000092051,56.75623615525378,47.89559857459309
ENSG00000092054,15.01011268419532,7.695271116247712
ENSG00000092067,16.37773283251469,12.101512087065396
ENSG00000092068,76.35076567466051,62.19300780121352
ENSG00000092094,82.24020032745834,79.91909852643745
ENSG00000092096,76.34595011075797,67.12896080130983
ENSG00000092098,41.693152268130596,37.0220552826736
ENSG00000092108,91.18270249446209,89.46354618125783
ENSG00000092140,75.61398439757295,78.36367138591929
ENSG00000092148,88.31744197245499,88.4233843783107
ENSG00000092199,99.10430511412886,99.06096503900606
ENSG00000092200,4.309929692767023,7.353366079167871
ENSG00000092201,95.36742752576328,94.90994895502264
ENSG00000092203,91.86651256862179,91.77501685447366
ENSG00000092208,75.95107387075026,70.6732158335741
ENSG00000092295,10.6423962245979,18.096889145718965
ENSG00000092330,79.90465183472985,79.26899739959549
ENSG00000092421,82.75065010112684,75.45025522488683
ENSG00000092439,68.27024944621016,70.55764229991331
ENSG00000092445,86.33342964461139,81.91755754598864
ENSG00000092470,53.549070596166814,57.12703457574882
ENSG00000092529,40.52778580371761,33.64634498699798
ENSG00000092531,87.48434941731676,85.88558220167582
ENSG00000092607,51.406144659539635,16.30068381007416
ENSG00000092621,96.66762977944717,94.60175286526052
ENSG00000092758,60.050081864586346,42.60810940961186
ENSG00000092820,94.26947895598575,95.98863526919003
ENSG00000092841,99.46547240681883,99.49436579023404
ENSG00000092847,64.96195704517,57.26668592892228
ENSG00000092850,43.56640662621593,49.44139458730618
ENSG00000092853,79.10045266300683,79.69276702301839
ENSG00000092871,90.6866994125012,95.26148511990755
ENSG00000092929,37.69623422902822,36.55013002022537
ENSG00000092931,75.11798131561206,75.75845131464895
ENSG00000092964,73.93816815949148,79.58200905326014
ENSG00000092969,65.2845998266397,52.93267841664259
ENSG00000092978,83.95935664066262,87.20986227487238
ENSG00000093000,70.00866801502455,69.9701435038043
ENSG00000093009,54.473658865453146,53.1541943561591
ENSG00000093010,68.9492439564673,94.75103534623905
ENSG00000093072,57.32447269575267,50.21670037561399
ENSG00000093144,90.39776557834922,87.10391986901666
ENSG00000093167,78.7152075508042,79.9431763459501
ENSG00000093183,80.76182220938072,79.53385341423481
ENSG00000093217,32.36058942502167,32.68323220649138
ENSG00000094631,71.05364538187422,69.73899643648271
ENSG00000094661,46.15718000577868,59.857459308485026
ENSG00000094755,26.451892516613697,29.259366271790427
ENSG00000094804,59.65039006067611,55.0515265337571
ENSG00000094841,66.84965809496292,54.43031879033035
ENSG00000094880,78.85485890397766,74.24636424925359
ENSG00000094914,84.2482904748146,78.98969469324858
ENSG00000094916,95.56968120966965,95.58894346527978
ENSG00000094963,15.30386208224983,22.92689973995955
ENSG00000094975,87.87922565732448,84.40720408359819
ENSG00000095002,80.84850235962632,77.98324183761919
ENSG00000095015,69.58008282769912,75.28171048829819
ENSG00000095059,83.67523837041317,86.15043821631512
ENSG00000095066,86.70904362900896,87.28209573341039
ENSG00000095139,82.32206491380141,81.98015987672156
ENSG00000095203,30.42473273620341,31.171145141096023
ENSG00000095209,82.02349995184436,75.42136184147164
ENSG00000095261,70.62506019454878,64.54781854955215
ENSG00000095303,35.755561976307426,29.17268612154483
ENSG00000095319,52.55224886834249,51.618029471251084
ENSG00000095321,71.33776365212367,61.07579697582587
ENSG00000095370,44.9051333911201,55.08041991717229
ENSG00000095380,87.91775016854474,85.07175190214774
ENSG00000095383,36.12154483289993,19.079264181835693
ENSG00000095397,33.627082731387844,32.4231917557546
ENSG00000095485,63.546181257825296,63.343927573918904
ENSG00000095539,48.08340556679187,37.89367234903207
ENSG00000095564,58.98584224212655,65.94433208128672
ENSG00000095574,51.50727150149282,57.45449292112106
ENSG00000095585,39.8969469324858,51.53134932100549
ENSG00000095587,36.83906385437734,27.299431763459502
ENSG00000095596,51.64692285466628,13.637676971973416
ENSG00000095637,50.39006067610517,51.43985360685737
ENSG00000095713,32.78435904844457,51.00645285562939
ENSG00000095739,41.476451892516614,62.03890975633247
ENSG00000095752,25.9703361263604,30.60290860059713
ENSG00000095777,32.110180102089956,40.63372820957334
ENSG00000095787,88.29817971684484,90.99007993836078
ENSG00000095794,89.8969469324858,91.70278339593565
ENSG00000095906,89.3720504671097,86.52123663681017
ENSG00000095932,92.25657324472695,91.53423865934701
ENSG00000095951,55.090051044977365,60.95059231436001
ENSG00000095970,4.969661947414042,17.31676779350862
ENSG00000096060,68.22209380718482,64.66339208321294
ENSG00000096063,89.64172204565155,85.35105460849466
ENSG00000096070,52.33073292882596,54.78185495521526
ENSG00000096080,90.96118655494558,84.8165270153135
ENSG00000096088,8.008282769912357,6.380622170856206
ENSG00000096092,91.98208610228258,90.46518347298469
ENSG00000096093,82.93845709332562,84.54203987286911
ENSG00000096264,6.197630742559953,0.0
ENSG00000096384,99.48473466242898,99.62438601560243
ENSG00000096395,25.031301165366465,20.480593277472792
ENSG00000096401,92.63700279302707,94.01906963305403
ENSG00000096433,31.094096118655496,37.806992198786475
ENSG00000096654,56.41914668207647,57.05480111721083
ENSG00000096696,83.45372243089666,83.4874313782144
ENSG00000096717,52.09958586150438,63.55581238563036
ENSG00000096746,97.01435038042955,96.97101030530675
ENSG00000096872,77.63652123663681,83.1551574689396
ENSG00000096968,41.05749783299624,44.182798805740156
ENSG00000096996,5.311566984493885,9.308485023596264
ENSG00000097007,60.281228931907926,60.36790908215352
ENSG00000097021,79.72166040643359,70.04237696234229
ENSG00000097033,88.50524896465376,90.6722527207936
ENSG00000097046,61.566984493884235,54.83964172204565
ENSG00000097096,50.32745834537224,53.83800443031879
ENSG00000099139,52.499277665414624,58.09977848406048
ENSG00000099194,72.66204372532023,52.16700375613984
ENSG00000099203,92.30954444765483,90.06549166907445
ENSG00000099204,64.59115862467495,67.19156313204276
ENSG00000099219,43.9998073774439,43.00298564961957
ENSG00000099246,93.50380429548301,92.0735818164307
ENSG00000099250,83.34778002504093,90.802272946162
ENSG00000099251,37.68178753732062,55.0659732254647
ENSG00000099256,78.66705191177887,80.25618799961475
ENSG00000099260,58.841375325050564,37.060579793893865
ENSG00000099282,60.512375999229505,81.75864393720505
ENSG00000099284,95.43484542039873,89.6657998651642
ENSG00000099290,72.30087643263026,68.39063854377348
ENSG00000099308,40.532601367620146,35.837426562650485
ENSG00000099326,61.50919772705383,65.59761148030434
ENSG00000099330,74.98796109024367,69.78233651160551
ENSG00000099331,57.666377732832515,54.25695848983916
ENSG00000099337,68.25098719060001,81.35413656939228
ENSG00000099338,33.54040258114225,29.066743715689107
ENSG00000099341,98.21342579216025,97.33217759799673
ENSG00000099364,44.25503226427815,31.325243185977076
ENSG00000099365,28.2336511605509,14.615236444187616
ENSG00000099377,49.5473369931619,48.42049503996918
ENSG00000099381,42.71405181546759,43.5615910623134
ENSG00000099385,74.68458056438408,74.08745064047
ENSG00000099617,50.996821727824326,41.93393046325725
ENSG00000099622,99.37397669267071,99.39323894828085
ENSG00000099624,82.29798709428874,96.86506789945103
ENSG00000099625,8.769141866512568,4.907059616681114
ENSG00000099715,86.48271212558991,94.72214196282384
ENSG00000099769,25.503226427814695,22.936530867764617
ENSG00000099783,98.10748338630454,98.03524992776654
ENSG00000099785,40.05104497736685,41.38014061446596
ENSG00000099795,98.19416353655012,97.37551767311953
ENSG00000099797,96.15236444187614,94.44283925647693
ENSG00000099800,97.66926707117403,97.30809977848406
ENSG00000099804,64.99566599248772,58.87026870846576
ENSG00000099810,78.12770875469518,77.48723875565828
ENSG00000099812,25.42617740537417,46.65799865164211
ENSG00000099814,37.73475874024848,39.16979678320332
ENSG00000099817,95.97900414138496,93.95165173841858
ENSG00000099821,39.7958200905326,39.10237888856785
ENSG00000099834,48.44938842338438,42.333622267167485
ENSG00000099840,39.26610806125397,34.28199942213233
ENSG00000099849,74.61716266974862,85.15843205239334
ENSG00000099860,91.20678031397476,98.09303669459693
ENSG00000099864,63.52210343831263,59.7226235192141
ENSG00000099866,42.824809785225845,29.707213714725995
ENSG00000099875,59.399980737744386,68.58326109987479
ENSG00000099889,52.205528267360116,46.99508812481942
ENSG00000099899,67.84647982278726,67.84166425888472
ENSG00000099901,98.06414331118174,97.71742271019936
ENSG00000099904,49.49918135413657,47.606664740441104
ENSG00000099910,75.83550033708948,65.42425117981315
ENSG00000099917,71.8819223731099,67.31195222960609
ENSG00000099937,84.28681498603487,52.74968698834633
ENSG00000099940,80.78108446499085,80.15987672156409
ENSG00000099942,62.86237118366561,65.80468072811327
ENSG00000099949,50.260040450736774,52.321101801020895
ENSG00000099953,65.91543869787152,64.55263411345469
ENSG00000099954,60.25233554849273,60.574978329962434
ENSG00000099956,95.16517384185687,94.30800346720602
ENSG00000099957,37.78291437927381,25.638062217085622
ENSG00000099958,50.27448714244438,37.513242800731966
ENSG00000099960,25.676586728305885,14.639314263700278
ENSG00000099968,65.7806029086006,64.02292208417606
ENSG00000099974,28.291437927381295,26.79861311759607
ENSG00000099977,93.76384474621979,91.46682076471154
ENSG00000099984,13.49802561879996,45.30482519503034
ENSG00000099985,0.0,20.75508041991717
ENSG00000099991,75.76808244245402,69.19965327939902
ENSG00000099992,59.07252239237215,56.41433111817393
ENSG00000099994,31.488972358663197,22.710199364345566
ENSG00000099995,81.34932100548974,74.68458056438408
ENSG00000099998,48.99354714437061,54.6566502937494
ENSG00000099999,40.52297023981508,38.197052874891654
ENSG00000100003,41.775016854473655,33.34296446113839
ENSG00000100014,68.34729846865068,67.11451410960223
ENSG00000100023,63.926610806125396,61.61514013290956
ENSG00000100024,24.41009342193971,24.997592218048734
ENSG00000100027,54.574785707406335,55.523451796205336
ENSG00000100028,96.69170759895984,96.69170759895984
ENSG00000100029,82.57728980063565,75.77771357025908
ENSG00000100030,71.62669748627565,73.28806703264952
ENSG00000100031,45.58894346527978,37.26764904170278
ENSG00000100033,31.55639025329866,29.418279880574016
ENSG00000100034,54.37734758740248,61.06135028411826
ENSG00000100036,42.85370316864105,33.930463257247425
ENSG00000100038,51.834729846865066,46.922854666281424
ENSG00000100053,4.95039969180391,10.84946547240682
ENSG00000100055,0.0,29.403833188866418
ENSG00000100056,66.87855147837813,62.303765770971786
ENSG00000100058,72.2045651545796,84.20976596359434
