gen_name,macrophage
ENSMUSG00000024869,89.26763917832689
ENSMUSG00000024870,78.11104495385531
ENSMUSG00000024875,72.58856802619827
ENSMUSG00000024878,52.76123846382852
ENSMUSG00000024883,42.57219410538851
ENSMUSG00000024885,79.87496278654362
ENSMUSG00000024887,54.517713605239656
ENSMUSG00000024889,67.52753795772551
ENSMUSG00000024892,3.460851443882108
ENSMUSG00000024896,58.938672223876154
ENSMUSG00000024897,22.499255730872285
ENSMUSG00000024899,23.444477523072344
ENSMUSG00000024900,74.5013396844299
ENSMUSG00000024901,27.61982732956237
ENSMUSG00000024902,70.98838940160762
ENSMUSG00000024905,3.0142899672521586
ENSMUSG00000024906,33.16463233105091
ENSMUSG00000024908,79.7484370348318
ENSMUSG00000024909,28.736231021137243
ENSMUSG00000024910,8.551652277463532
ENSMUSG00000024911,92.08841917237272
ENSMUSG00000024913,63.12890741292051
ENSMUSG00000024914,82.71807085442096
ENSMUSG00000024921,67.62429294432867
ENSMUSG00000024925,87.98749627865436
ENSMUSG00000024926,59.55641559988092
ENSMUSG00000024927,73.04257219410539
ENSMUSG00000024935,24.248288181006252
ENSMUSG00000024937,86.7371241440905
ENSMUSG00000024939,75.98243524858589
ENSMUSG00000024940,33.38791306936588
ENSMUSG00000024941,48.637987496278654
ENSMUSG00000024942,51.55552247692766
ENSMUSG00000024943,37.18368562072045
ENSMUSG00000024944,51.7862459065198
ENSMUSG00000024947,35.814230425721945
ENSMUSG00000024948,26.74903245013397
ENSMUSG00000024949,81.43048526347127
ENSMUSG00000024952,54.99404584697827
ENSMUSG00000024953,98.63054480500149
ENSMUSG00000024955,48.24352485858886
ENSMUSG00000024957,75.60285799345043
ENSMUSG00000024958,54.32420363203334
ENSMUSG00000024959,73.8017267043763
ENSMUSG00000024960,60.724918130395956
ENSMUSG00000024962,37.25066984221495
ENSMUSG00000024963,53.646918725811254
ENSMUSG00000024965,95.38553140815719
ENSMUSG00000024966,52.39654659124739
ENSMUSG00000024969,72.87883298600774
ENSMUSG00000024970,15.599880916939565
ENSMUSG00000024974,76.47365287287883
ENSMUSG00000024975,76.02709139624888
ENSMUSG00000024976,79.0264959809467
ENSMUSG00000024978,28.140815718963978
ENSMUSG00000024981,78.27478416195297
ENSMUSG00000024982,65.53289669544507
ENSMUSG00000024983,52.128609705269426
ENSMUSG00000024985,85.03274784161952
ENSMUSG00000024986,73.69752902649597
ENSMUSG00000024989,18.19738017267044
ENSMUSG00000024991,92.20750223280739
ENSMUSG00000024993,44.202143495087824
ENSMUSG00000024997,74.88091693956534
ENSMUSG00000024998,1.2280440607323608
ENSMUSG00000024999,20.660910985412325
ENSMUSG00000025001,31.795177136052395
ENSMUSG00000025002,3.073831497469485
ENSMUSG00000025006,27.508186960404885
ENSMUSG00000025007,16.51533194403096
ENSMUSG00000025008,23.809169395653466
ENSMUSG00000025010,16.62697231318845
ENSMUSG00000025016,89.75141411134267
ENSMUSG00000025017,92.15540339386722
ENSMUSG00000025019,42.587079487942844
ENSMUSG00000025024,65.87526049419469
ENSMUSG00000025025,45.16969336111938
ENSMUSG00000025026,61.290562667460556
ENSMUSG00000025027,51.7639178326883
ENSMUSG00000025034,76.67460553736231
ENSMUSG00000025035,65.5701101518309
ENSMUSG00000025036,58.14974694849657
ENSMUSG00000025037,81.5123548675201
ENSMUSG00000025040,81.54956832390593
ENSMUSG00000025041,60.241143197380175
ENSMUSG00000025044,91.64930038701995
ENSMUSG00000025047,67.15540339386722
ENSMUSG00000025049,17.31914260196487
ENSMUSG00000025050,10.486752009526645
ENSMUSG00000025058,54.406073236082165
ENSMUSG00000025059,22.387615361714797
ENSMUSG00000025060,66.4855611789223
ENSMUSG00000025066,85.63560583506997
ENSMUSG00000025068,81.01369455194998
ENSMUSG00000025076,36.231021137243225
ENSMUSG00000025077,35.032747841619525
ENSMUSG00000025078,57.2491813039595
ENSMUSG00000025085,43.36111938076809
ENSMUSG00000025086,62.206013694551956
ENSMUSG00000025092,6.921702887764216
ENSMUSG00000025102,58.961000297707656
ENSMUSG00000025103,65.95713009824352
ENSMUSG00000025130,91.46323310509081
ENSMUSG00000025132,95.74278058946115
ENSMUSG00000025133,25.76659720154808
ENSMUSG00000025134,28.818100625186066
ENSMUSG00000025135,91.5302173265853
ENSMUSG00000025137,65.79339089014587
ENSMUSG00000025138,79.43584400119083
ENSMUSG00000025139,36.804108365584995
ENSMUSG00000025142,82.72551354569812
ENSMUSG00000025144,91.61208693063412
ENSMUSG00000025145,37.563262875855905
ENSMUSG00000025147,61.000297707651086
ENSMUSG00000025150,46.12980053587377
ENSMUSG00000025151,34.85412325096755
ENSMUSG00000025153,37.3250967549866
ENSMUSG00000025154,81.40815718963978
ENSMUSG00000025155,54.86007740398928
ENSMUSG00000025156,63.97737421851741
ENSMUSG00000025157,52.29234891336707
ENSMUSG00000025158,27.523072342959214
ENSMUSG00000025159,73.48913367073534
ENSMUSG00000025161,12.74188746650789
ENSMUSG00000025162,76.11640369157487
ENSMUSG00000025163,45.94373325394462
ENSMUSG00000025165,9.08752604941947
ENSMUSG00000025169,27.24769276570408
ENSMUSG00000025171,63.8508484668056
ENSMUSG00000025173,68.60672819291456
ENSMUSG00000025178,69.39565346829414
ENSMUSG00000025184,63.37451622506698
ENSMUSG00000025188,53.364096457278954
ENSMUSG00000025190,59.51175945221793
ENSMUSG00000025192,42.95921405180113
ENSMUSG00000025193,39.49836260791903
ENSMUSG00000025194,2.255135456981244
ENSMUSG00000025195,16.827924977671927
ENSMUSG00000025198,68.24203632033343
ENSMUSG00000025199,66.1357546888955
ENSMUSG00000025200,23.198868710925872
ENSMUSG00000025201,1.8383447454599584
ENSMUSG00000025203,61.766894909199166
ENSMUSG00000025204,95.78743673712414
ENSMUSG00000025207,12.957725513545698
ENSMUSG00000025208,87.76421554033938
ENSMUSG00000025209,46.03304554927062
ENSMUSG00000025212,57.26406668651385
ENSMUSG00000025217,46.2339982137541
ENSMUSG00000025218,30.336409645727898
ENSMUSG00000025220,84.9955343852337
ENSMUSG00000025223,65.5254540041679
ENSMUSG00000025224,71.69544507293838
ENSMUSG00000025225,61.08961000297708
ENSMUSG00000025226,29.212563262875857
ENSMUSG00000025227,14.78862756772849
ENSMUSG00000025228,72.08990771062817
ENSMUSG00000025231,30.477820779994047
ENSMUSG00000025232,97.37272997916047
ENSMUSG00000025234,65.76362012503722
ENSMUSG00000025235,21.501935099732066
ENSMUSG00000025236,41.66418576957428
ENSMUSG00000025237,46.494492408454896
ENSMUSG00000025239,80.96903840428699
ENSMUSG00000025240,44.008633521881514
ENSMUSG00000025241,68.0336409645728
ENSMUSG00000025243,26.064304852634713
ENSMUSG00000025245,53.53527835665377
ENSMUSG00000025246,71.88151235486751
ENSMUSG00000025260,72.40250074426913
ENSMUSG00000025261,81.21464721643346
ENSMUSG00000025264,25.476332241738614
ENSMUSG00000025266,42.50520988389402
ENSMUSG00000025268,19.65614766299494
ENSMUSG00000025269,30.068472759749927
ENSMUSG00000025271,5.321524263173564
ENSMUSG00000025277,49.98511461744567
ENSMUSG00000025278,40.74873474248288
ENSMUSG00000025279,98.20631140220304
ENSMUSG00000025280,57.56921702887764
ENSMUSG00000025283,98.96546591247395
ENSMUSG00000025287,54.80797856504912
ENSMUSG00000025289,78.3343256921703
ENSMUSG00000025290,99.67252158380471
ENSMUSG00000025314,93.04108365584996
ENSMUSG00000025316,34.68294135159273
ENSMUSG00000025317,25.580529919618932
ENSMUSG00000025323,27.612384638285203
ENSMUSG00000025326,85.72491813039595
ENSMUSG00000025332,54.42840130991367
ENSMUSG00000025337,83.60375111640369
ENSMUSG00000025340,36.952962191128314
ENSMUSG00000025347,0.6847275974992557
ENSMUSG00000025350,77.85055075915452
ENSMUSG00000025351,97.6927657040786
ENSMUSG00000025353,84.97320631140221
ENSMUSG00000025354,81.1402203036618
ENSMUSG00000025357,52.366775826138735
ENSMUSG00000025358,37.94284013099137
ENSMUSG00000025362,99.2408454897291
ENSMUSG00000025364,73.90592438225663
ENSMUSG00000025366,59.548972908603744
ENSMUSG00000025369,67.23727299791604
ENSMUSG00000025371,70.47484370348317
ENSMUSG00000025372,79.20512057159868
ENSMUSG00000025373,55.04614468591843
ENSMUSG00000025374,81.2741887466508
ENSMUSG00000025375,18.63649895802322
ENSMUSG00000025377,62.03483179517713
ENSMUSG00000025381,91.91723727299792
ENSMUSG00000025384,45.586484072640665
ENSMUSG00000025386,7.747841619529622
ENSMUSG00000025393,95.86930634117297
ENSMUSG00000025395,25.5879726108961
ENSMUSG00000025401,42.75826138731765
ENSMUSG00000025402,65.15331944030962
ENSMUSG00000025403,50.320035724918135
ENSMUSG00000025404,49.598094671033046
ENSMUSG00000025408,64.34206609109853
ENSMUSG00000025409,49.20363203334326
ENSMUSG00000025410,82.5320035724918
ENSMUSG00000025413,54.14557904138137
ENSMUSG00000025417,49.679964275081865
ENSMUSG00000025421,28.103602262578146
ENSMUSG00000025423,25.01488538255433
ENSMUSG00000025428,95.51205715986902
ENSMUSG00000025429,48.46680559690384
ENSMUSG00000025433,17.974099434355463
ENSMUSG00000025436,35.19648704971718
ENSMUSG00000025437,50.92289371836857
ENSMUSG00000025439,73.11699910687705
ENSMUSG00000025451,56.04346531705865
ENSMUSG00000025453,38.55314081571896
ENSMUSG00000025464,82.52456088121465
ENSMUSG00000025465,91.29205120571598
ENSMUSG00000025466,48.10955641559988
ENSMUSG00000025467,77.9845192021435
ENSMUSG00000025470,45.3185471866627
ENSMUSG00000025474,46.64334623399821
ENSMUSG00000025477,30.73831497469485
ENSMUSG00000025479,87.28044060732361
ENSMUSG00000025481,11.893420660910985
ENSMUSG00000025484,76.39178326883001
ENSMUSG00000025485,66.2250669842215
ENSMUSG00000025486,70.9065197975588
ENSMUSG00000025487,77.52307234295921
ENSMUSG00000025491,18.94164930038702
ENSMUSG00000025492,98.90592438225663
ENSMUSG00000025494,20.452515629651682
ENSMUSG00000025495,36.05239654659125
ENSMUSG00000025497,47.23131884489432
ENSMUSG00000025498,61.07472462042275
ENSMUSG00000025499,25.528431080678775
ENSMUSG00000025503,94.28401309913664
ENSMUSG00000025504,19.54450729383745
ENSMUSG00000025505,92.3563560583507
ENSMUSG00000025507,8.26883000893123
ENSMUSG00000025508,99.65763620125038
ENSMUSG00000025509,57.88925275379577
ENSMUSG00000025510,64.90771062816314
ENSMUSG00000025511,62.07948794284013
ENSMUSG00000025512,64.98958023221196
ENSMUSG00000025515,62.57814825841024
ENSMUSG00000025521,75.45400416790712
ENSMUSG00000025525,45.80976481095564
ENSMUSG00000025528,14.974694849657636
ENSMUSG00000025531,51.62250669842216
ENSMUSG00000025532,52.34444775230723
ENSMUSG00000025533,61.06728192914558
ENSMUSG00000025534,89.84816909794581
ENSMUSG00000025537,93.98630544805002
ENSMUSG00000025538,47.782077999404585
ENSMUSG00000025544,88.11402203036619
ENSMUSG00000025545,28.646918725811254
ENSMUSG00000025555,0.8038106579339088
ENSMUSG00000025557,12.392080976481095
ENSMUSG00000025571,80.86484072640667
ENSMUSG00000025572,61.39476034534087
ENSMUSG00000025574,43.04852634712712
ENSMUSG00000025575,71.02560285799345
ENSMUSG00000025578,40.436141708841916
ENSMUSG00000025579,66.8353676689491
ENSMUSG00000025580,82.54688895504614
ENSMUSG00000025583,46.19678475736826
ENSMUSG00000025584,23.71241440905031
ENSMUSG00000025591,56.61655254540041
ENSMUSG00000025602,23.87615361714796
ENSMUSG00000025607,55.35129502828222
ENSMUSG00000025609,85.94075617743377
ENSMUSG00000025612,81.81006251860673
ENSMUSG00000025613,78.52039297409942
ENSMUSG00000025616,74.6501935099732
ENSMUSG00000025626,42.83268830008931
ENSMUSG00000025630,93.18249479011611
ENSMUSG00000025645,16.381363501041974
ENSMUSG00000025646,75.97499255730872
ENSMUSG00000025647,93.46531705864841
ENSMUSG00000025648,86.38731765406371
ENSMUSG00000025651,86.57338493599286
ENSMUSG00000025701,72.14200654956832
ENSMUSG00000025702,61.82643643941649
ENSMUSG00000025722,39.959809467103305
ENSMUSG00000025723,9.697826734147068
ENSMUSG00000025724,87.06460256028579
ENSMUSG00000025726,2.5081869604048825
ENSMUSG00000025728,50.99732063114022
ENSMUSG00000025730,39.78862756772849
ENSMUSG00000025731,57.5989877939863
ENSMUSG00000025732,41.08365584995534
ENSMUSG00000025733,43.584400119083064
ENSMUSG00000025735,2.4337600476332244
ENSMUSG00000025736,30.656445370646026
ENSMUSG00000025737,22.27597499255731
ENSMUSG00000025742,49.397142006549565
ENSMUSG00000025743,91.44834772253647
ENSMUSG00000025745,73.15421256326287
ENSMUSG00000025747,58.2539446263769
ENSMUSG00000025757,50.48377493301578
ENSMUSG00000025758,69.29145579041382
ENSMUSG00000025759,40.577552843108066
ENSMUSG00000025762,20.10270913962489
ENSMUSG00000025764,35.29324203632033
ENSMUSG00000025766,55.35873771955939
ENSMUSG00000025779,84.69038404286991
ENSMUSG00000025780,1.7192616850253053
ENSMUSG00000025781,95.57159869008633
ENSMUSG00000025782,70.44507293837452
ENSMUSG00000025785,50.081869604048826
ENSMUSG00000025786,67.89222983030663
ENSMUSG00000025790,73.79428401309913
ENSMUSG00000025791,45.296219112831196
ENSMUSG00000025792,56.31140220303662
ENSMUSG00000025793,54.68145281333731
ENSMUSG00000025794,99.26317356356058
ENSMUSG00000025795,63.01726704376303
ENSMUSG00000025804,96.4721643346234
ENSMUSG00000025808,62.384638285203934
ENSMUSG00000025809,90.39148556117892
ENSMUSG00000025810,92.61685025305151
ENSMUSG00000025812,2.0020839535576065
ENSMUSG00000025813,6.5197975587972605
ENSMUSG00000025815,12.913069365882704
ENSMUSG00000025816,42.85501637392081
ENSMUSG00000025817,66.58231616552546
ENSMUSG00000025821,50.171181899374815
ENSMUSG00000025823,82.07055671330752
ENSMUSG00000025825,93.05596903840429
ENSMUSG00000025854,39.35695147365287
ENSMUSG00000025855,65.40637094373325
ENSMUSG00000025856,70.9288478713903
ENSMUSG00000025857,7.159869008633522
ENSMUSG00000025858,48.65287287883299
ENSMUSG00000025860,90.89014587674903
ENSMUSG00000025862,71.90384042869901
ENSMUSG00000025867,68.25692170288777
ENSMUSG00000025868,94.20958618636499
ENSMUSG00000025869,42.966656743078296
ENSMUSG00000025870,82.8148258410241
ENSMUSG00000025871,67.3786841321822
ENSMUSG00000025872,44.41053885084847
ENSMUSG00000025873,56.36350104197678
ENSMUSG00000025875,40.22030366180411
ENSMUSG00000025877,65.29473057457577
ENSMUSG00000025878,65.77850550759155
ENSMUSG00000025880,32.844596606132775
ENSMUSG00000025885,10.590949687406967
ENSMUSG00000025887,34.7127121167014
ENSMUSG00000025888,69.92408454897291
ENSMUSG00000025893,28.773444477523075
ENSMUSG00000025894,35.8886573384936
ENSMUSG00000025898,82.00357249181303
ENSMUSG00000025899,47.164334623399824
ENSMUSG00000025903,70.93629056266747
ENSMUSG00000025907,79.80053587377196
ENSMUSG00000025915,79.12325096754986
ENSMUSG00000025917,70.77255135456981
ENSMUSG00000025920,33.908901458767495
ENSMUSG00000025921,26.592735933313488
ENSMUSG00000025925,70.7130098243525
ENSMUSG00000025933,8.640964572789521
ENSMUSG00000025935,91.56743078297113
ENSMUSG00000025937,71.06281631437929
ENSMUSG00000025939,77.99940458469783
ENSMUSG00000025940,57.11521286097053
ENSMUSG00000025949,75.23072342959213
ENSMUSG00000025950,78.03661804108366
ENSMUSG00000025956,53.58737719559392
ENSMUSG00000025958,76.57040785948199
ENSMUSG00000025959,82.46501935099732
ENSMUSG00000025962,20.087823757070556
ENSMUSG00000025964,58.82703185471867
ENSMUSG00000025967,97.98303066388806
ENSMUSG00000025968,50.960107174754384
ENSMUSG00000025969,56.08067877344448
ENSMUSG00000025971,63.44894313783864
ENSMUSG00000025979,85.08484668055969
ENSMUSG00000025980,86.84132182197082
ENSMUSG00000025981,51.09407561774337
ENSMUSG00000025982,92.76570407859482
ENSMUSG00000025986,53.19291455790414
ENSMUSG00000025991,61.22357844596606
ENSMUSG00000025993,87.04971717773147
ENSMUSG00000025995,29.84519202143495
ENSMUSG00000025997,51.086632926466216
ENSMUSG00000026000,46.018160166716285
ENSMUSG00000026003,46.7996427508187
ENSMUSG00000026004,44.43286692467996
ENSMUSG00000026005,57.81482584102411
ENSMUSG00000026012,42.92944328669247
ENSMUSG00000026014,92.82524560881214
ENSMUSG00000026017,48.831497469484965
ENSMUSG00000026018,31.445370646025605
ENSMUSG00000026019,92.89967252158381
ENSMUSG00000026020,54.28699017564751
ENSMUSG00000026021,92.78803215242631
ENSMUSG00000026023,71.6880023816612
ENSMUSG00000026024,81.72075022328073
ENSMUSG00000026027,34.668055969038406
ENSMUSG00000026028,38.478713902947305
ENSMUSG00000026029,87.13158678178029
ENSMUSG00000026031,97.6704376302471
ENSMUSG00000026032,94.21702887764215
ENSMUSG00000026034,90.71152128609705
ENSMUSG00000026035,60.948198868710925
ENSMUSG00000026036,35.14438821077702
ENSMUSG00000026037,16.753498064900267
ENSMUSG00000026039,22.462042274486453
ENSMUSG00000026043,13.441500446561477
ENSMUSG00000026047,29.316760940756176
ENSMUSG00000026048,51.86811551056862
ENSMUSG00000026049,53.88508484668056
ENSMUSG00000026062,7.680857398035129
ENSMUSG00000026064,49.46412622804406
ENSMUSG00000026069,28.267341470675795
ENSMUSG00000026073,66.04644239356952
ENSMUSG00000026074,55.5745757665972
ENSMUSG00000026077,1.9648704971717772
ENSMUSG00000026078,78.84787139029473
ENSMUSG00000026080,36.83387913069366
ENSMUSG00000026082,46.04048824054778
ENSMUSG00000026083,93.0336409645728
ENSMUSG00000026087,89.83328371539149
ENSMUSG00000026088,59.16939565346829
ENSMUSG00000026090,30.70110151830902
ENSMUSG00000026094,91.04644239356952
ENSMUSG00000026095,67.49776719261685
ENSMUSG00000026096,34.333134861565945
ENSMUSG00000026097,61.21613575468889
ENSMUSG00000026098,19.097945817207503
ENSMUSG00000026102,24.87347424828818
ENSMUSG00000026103,80.835069961298
ENSMUSG00000026104,89.38672223876154
ENSMUSG00000026107,71.05537362310211
ENSMUSG00000026110,90.98690086335219
ENSMUSG00000026111,76.65972015480797
ENSMUSG00000026112,68.65138434057755
ENSMUSG00000026113,79.91961893420661
ENSMUSG00000026116,63.843405775528424
ENSMUSG00000026121,53.59481988687109
ENSMUSG00000026123,75.8261387317654
ENSMUSG00000026126,98.62310211372433
ENSMUSG00000026127,78.25989877939863
ENSMUSG00000026131,84.84668055969038
ENSMUSG00000026134,42.3786841321822
ENSMUSG00000026135,17.490324501339686
ENSMUSG00000026142,31.11044953855314
ENSMUSG00000026149,54.897290860375115
ENSMUSG00000026150,82.74784161952962
ENSMUSG00000026153,30.135456981244417
ENSMUSG00000026154,79.62191128311997
ENSMUSG00000026155,52.91753498064901
ENSMUSG00000026158,63.13635010419768
ENSMUSG00000026159,40.905031259303364
ENSMUSG00000026162,18.204822863947605
ENSMUSG00000026166,1.5331944030961597
ENSMUSG00000026170,81.82494790116107
ENSMUSG00000026171,36.24590651979756
ENSMUSG00000026172,43.30157785055076
ENSMUSG00000026173,70.63114022030365
ENSMUSG00000026174,49.94045846978267
ENSMUSG00000026175,52.165823161655254
ENSMUSG00000026176,76.83834474545996
ENSMUSG00000026177,91.33670735337898
ENSMUSG00000026179,77.90264959809467
ENSMUSG00000026180,95.45995832092885
ENSMUSG00000026181,21.56147662994939
ENSMUSG00000026185,12.950282822268534
ENSMUSG00000026187,12.191128311997618
ENSMUSG00000026189,48.08722834176839
ENSMUSG00000026192,51.89044358440012
ENSMUSG00000026193,43.56951473652873
ENSMUSG00000026196,9.333134861565942
ENSMUSG00000026197,64.31973801726704
ENSMUSG00000026198,9.109854123250967
ENSMUSG00000026199,32.24918130395951
ENSMUSG00000026200,14.989580232211969
ENSMUSG00000026201,59.35546293539744
ENSMUSG00000026202,21.42006549568324
ENSMUSG00000026203,23.459362905626673
ENSMUSG00000026205,1.2578148258410242
ENSMUSG00000026209,59.92110747246204
ENSMUSG00000026213,39.03691574873474
ENSMUSG00000026219,83.19440309615958
ENSMUSG00000026222,86.4319738017267
ENSMUSG00000026223,97.39505805299197
ENSMUSG00000026229,69.72313188448943
ENSMUSG00000026234,93.58440011908306
ENSMUSG00000026235,4.324203632033343
ENSMUSG00000026238,99.09199166418577
ENSMUSG00000026239,61.50640071449837
ENSMUSG00000026240,43.5099732063114
ENSMUSG00000026245,48.52634712712117
ENSMUSG00000026248,37.83119976183388
ENSMUSG00000026254,70.37808871688003
ENSMUSG00000026259,0.7219410538850848
ENSMUSG00000026260,81.35605835069961
ENSMUSG00000026269,72.98303066388806
ENSMUSG00000026270,32.57665972015481
ENSMUSG00000026271,6.45281333730277
ENSMUSG00000026273,46.62101816016671
ENSMUSG00000026275,86.22357844596607
ENSMUSG00000026276,83.01577850550758
ENSMUSG00000026277,60.35278356653766
ENSMUSG00000026278,16.671628460851444
ENSMUSG00000026279,42.69127716582316
ENSMUSG00000026280,49.166418576957426
ENSMUSG00000026281,66.23995236677582
ENSMUSG00000026283,37.50372134563859
ENSMUSG00000026288,90.36915748734742
ENSMUSG00000026289,56.735635605835064
ENSMUSG00000026303,3.267341470675796
ENSMUSG00000026304,15.406370943733256
ENSMUSG00000026305,71.96338195891634
ENSMUSG00000026307,60.129502828222684
ENSMUSG00000026309,68.19738017267044
ENSMUSG00000026311,15.793390890145877
ENSMUSG00000026313,43.55462935397439
ENSMUSG00000026315,85.61327776123846
ENSMUSG00000026317,89.43137838642453
ENSMUSG00000026319,85.7993450431676
ENSMUSG00000026321,70.07293837451623
ENSMUSG00000026333,53.32688300089312
ENSMUSG00000026335,53.68413218219709
ENSMUSG00000026339,43.03364096457279
ENSMUSG00000026341,97.08990771062817
ENSMUSG00000026342,58.38791306936588
ENSMUSG00000026343,0.3125930336409646
ENSMUSG00000026344,48.53378981839833
ENSMUSG00000026349,84.1693956534683
ENSMUSG00000026353,87.51860672819292
ENSMUSG00000026355,65.3319440309616
ENSMUSG00000026356,52.932420363203335
ENSMUSG00000026357,25.833581423042574
ENSMUSG00000026358,95.43018755582018
ENSMUSG00000026360,95.18457874367371
ENSMUSG00000026361,46.43495087823757
ENSMUSG00000026365,89.72908603751117
ENSMUSG00000026374,86.56594224471569
ENSMUSG00000026377,41.195296219112834
ENSMUSG00000026380,1.845787436737124
ENSMUSG00000026384,12.48883596308425
ENSMUSG00000026385,97.72253646918726
ENSMUSG00000026388,39.610002977076505
ENSMUSG00000026389,2.5751711818993748
ENSMUSG00000026393,78.80321524263174
ENSMUSG00000026395,98.02768681155105
ENSMUSG00000026398,21.68800238166121
ENSMUSG00000026399,41.32182197082465
ENSMUSG00000026404,16.57487347424829
ENSMUSG00000026409,8.700506103006846
ENSMUSG00000026411,50.73682643643942
ENSMUSG00000026413,0.4316760940756177
ENSMUSG00000026417,84.34057755284311
ENSMUSG00000026421,65.04167907115213
ENSMUSG00000026425,88.20333432569217
ENSMUSG00000026426,80.67877344447753
ENSMUSG00000026427,31.177433760047634
ENSMUSG00000026429,25.803810657933905
ENSMUSG00000026430,82.77016969336111
ENSMUSG00000026433,51.71926168502531
ENSMUSG00000026434,86.15659422447158
ENSMUSG00000026436,63.63501041976779
ENSMUSG00000026437,3.7883298600774036
ENSMUSG00000026439,34.35546293539744
ENSMUSG00000026447,2.76123846382852
ENSMUSG00000026455,7.107770169693362
ENSMUSG00000026456,69.78267341470675
ENSMUSG00000026457,90.70407859481988
ENSMUSG00000026458,89.30485263471272
ENSMUSG00000026463,14.32718070854421
ENSMUSG00000026466,92.29681452813338
ENSMUSG00000026469,81.31140220303662
ENSMUSG00000026470,69.13515927359333
ENSMUSG00000026471,11.454301875558203
ENSMUSG00000026473,89.24531110449539
ENSMUSG00000026478,20.32598987793986
ENSMUSG00000026480,91.158082762727
ENSMUSG00000026482,87.79398630544804
ENSMUSG00000026483,75.16373920809765
ENSMUSG00000026484,58.86424531110449
ENSMUSG00000026489,10.226257814825841
ENSMUSG00000026491,67.34891336707354
ENSMUSG00000026492,40.242631735635605
ENSMUSG00000026495,22.700208395355762
ENSMUSG00000026496,78.49806490026793
ENSMUSG00000026499,61.565942244715686
ENSMUSG00000026500,91.52277463530812
ENSMUSG00000026502,76.7192616850253
ENSMUSG00000026504,60.41976778803215
ENSMUSG00000026509,33.87913069365883
ENSMUSG00000026510,37.77910092289372
ENSMUSG00000026511,95.6236975290265
ENSMUSG00000026516,62.60047633224174
ENSMUSG00000026519,61.97529026495982
ENSMUSG00000026520,75.11908306043466
ENSMUSG00000026525,17.39356951473653
ENSMUSG00000026526,78.47573682643643
ENSMUSG00000026536,78.0291753498065
ENSMUSG00000026544,49.925573087228344
ENSMUSG00000026546,22.320631140220303
ENSMUSG00000026547,97.0601369455195
ENSMUSG00000026548,93.5992855016374
ENSMUSG00000026553,85.8440011908306
ENSMUSG00000026554,82.53944626376898
ENSMUSG00000026558,3.8999702292348912
ENSMUSG00000026563,52.38910389997022
ENSMUSG00000026565,52.45608812146472
ENSMUSG00000026566,5.946710330455493
ENSMUSG00000026568,92.86245906519798
ENSMUSG00000026571,29.197677880321528
ENSMUSG00000026575,27.470973504019053
ENSMUSG00000026576,61.69246799642751
ENSMUSG00000026577,19.611491515331945
ENSMUSG00000026578,8.298600774039892
ENSMUSG00000026581,36.69991068770467
ENSMUSG00000026584,58.2316165525454
ENSMUSG00000026585,68.04108365584996
ENSMUSG00000026594,78.48317951771361
ENSMUSG00000026596,59.44477523072344
ENSMUSG00000026600,90.4807978565049
ENSMUSG00000026603,15.23518904435844
ENSMUSG00000026605,36.82643643941649
ENSMUSG00000026608,99.03989282524562
ENSMUSG00000026615,73.36260791902352
ENSMUSG00000026616,34.906222089907715
ENSMUSG00000026617,59.45221792200059
ENSMUSG00000026618,60.73980351295029
ENSMUSG00000026622,1.3992259601071748
ENSMUSG00000026623,73.16165525454004
ENSMUSG00000026626,67.7508186960405
ENSMUSG00000026627,34.58618636498958
ENSMUSG00000026628,46.38285203929741
ENSMUSG00000026630,94.0532896695445
ENSMUSG00000026632,28.699017564751415
ENSMUSG00000026634,77.99196189342067
ENSMUSG00000026637,37.578148258410245
ENSMUSG00000026638,10.963084251265258
ENSMUSG00000026639,13.731765406370943
ENSMUSG00000026640,10.40488240547782
ENSMUSG00000026641,72.4099434355463
ENSMUSG00000026643,46.98571003274784
ENSMUSG00000026646,15.458469782673415
ENSMUSG00000026648,68.77791009228937
ENSMUSG00000026649,22.409943435546293
ENSMUSG00000026655,51.1982732956237
ENSMUSG00000026656,98.31050908008336
ENSMUSG00000026657,69.81244417981543
ENSMUSG00000026659,55.8573980351295
ENSMUSG00000026662,31.60910985412325
ENSMUSG00000026663,81.4900267936886
ENSMUSG00000026664,67.45311104495386
ENSMUSG00000026667,51.25781482584102
ENSMUSG00000026669,1.9127716582316168
ENSMUSG00000026670,58.276272700208395
ENSMUSG00000026672,11.670139922596011
ENSMUSG00000026675,28.021732658529324
ENSMUSG00000026678,15.726406668651386
ENSMUSG00000026679,8.827031854718665
ENSMUSG00000026683,20.311104495385532
ENSMUSG00000026687,61.33521881512355
ENSMUSG00000026688,82.66597201548079
ENSMUSG00000026692,1.094075617743376
ENSMUSG00000026694,39.77374218517416
ENSMUSG00000026696,71.9708246501935
ENSMUSG00000026698,37.10181601667163
ENSMUSG00000026701,79.05626674605537
ENSMUSG00000026705,62.77910092289372
ENSMUSG00000026707,44.23191426019649
ENSMUSG00000026708,33.31348615659422
ENSMUSG00000026709,36.49895802322119
ENSMUSG00000026712,98.15421256326287
ENSMUSG00000026715,10.010419767788033
ENSMUSG00000026718,46.56891932122655
ENSMUSG00000026721,56.7728490622209
ENSMUSG00000026723,15.584995534385234
ENSMUSG00000026726,9.147067579636797
ENSMUSG00000026727,88.57546888955045
ENSMUSG00000026728,92.50520988389401
