gen_name,blood cell
ENSDARG00000002021,63.9967431682866
ENSDARG00000002026,29.464149407154856
ENSDARG00000002031,57.818940511933235
ENSDARG00000002037,5.8622970841178565
ENSDARG00000002060,55.315251132257906
ENSDARG00000002071,51.951554628263196
ENSDARG00000002077,42.51183145895883
ENSDARG00000002082,95.57783318915068
ENSDARG00000002097,50.91343951961732
ENSDARG00000002127,76.63223245636355
ENSDARG00000002128,72.66805760521093
ENSDARG00000002131,96.3869523179482
ENSDARG00000002165,95.73558597526844
ENSDARG00000002168,88.45860261564297
ENSDARG00000002174,66.70907332960154
ENSDARG00000002184,82.06707037809781
ENSDARG00000002190,89.32369853951452
ENSDARG00000002194,12.411582107780776
ENSDARG00000002196,64.98905908096279
ENSDARG00000002210,26.008854511220804
ENSDARG00000002213,77.37519719098265
ENSDARG00000002215,81.99582718436722
ENSDARG00000002216,22.726578800061066
ENSDARG00000002217,66.07297338557834
ENSDARG00000002219,22.67060200498702
ENSDARG00000002220,64.03236476515191
ENSDARG00000002230,32.89908910488016
ENSDARG00000002235,20.94549895679609
ENSDARG00000002240,89.92417688667244
ENSDARG00000002249,75.07505979339474
ENSDARG00000002255,0.834563126558445
ENSDARG00000002264,61.21825861279324
ENSDARG00000002267,76.66785405322885
ENSDARG00000002271,88.56037860668668
ENSDARG00000002285,57.16757416925348
ENSDARG00000002293,69.45702508778179
ENSDARG00000002298,28.548165487761434
ENSDARG00000002300,47.87033738741031
ENSDARG00000002304,44.56770647804183
ENSDARG00000002305,84.63691415195156
ENSDARG00000002332,34.15602259427001
ENSDARG00000002333,37.79960307363493
ENSDARG00000002336,31.687954811459978
ENSDARG00000002339,70.72413617627602
ENSDARG00000002344,99.08401608060659
ENSDARG00000002353,98.0866113683782
ENSDARG00000002355,13.87206757925805
ENSDARG00000002362,66.83629331840619
ENSDARG00000002365,65.95593099587808
ENSDARG00000002369,97.7303953997252
ENSDARG00000002377,54.13464963615083
ENSDARG00000002385,74.68831102742864
ENSDARG00000002396,86.71823316879548
ENSDARG00000002401,56.266856648516615
ENSDARG00000002402,82.21973436466338
ENSDARG00000002403,65.981374993639
ENSDARG00000002405,78.25047071395858
ENSDARG00000002411,23.28634675080149
ENSDARG00000002445,44.735636863263956
ENSDARG00000002463,19.973538242328633
ENSDARG00000002467,60.19032110325174
ENSDARG00000002479,34.87863213068037
ENSDARG00000002487,74.00132308788356
ENSDARG00000002494,55.28980713449697
ENSDARG00000002506,90.12264006920768
ENSDARG00000002507,50.13994198768511
ENSDARG00000002508,13.576917205231286
ENSDARG00000002523,88.75375298966974
ENSDARG00000002533,47.64134140756195
ENSDARG00000002536,87.16095872983564
ENSDARG00000002538,92.73828303903109
ENSDARG00000002549,55.25418553763167
ENSDARG00000002552,93.11485420589283
ENSDARG00000002571,46.37931911861992
ENSDARG00000002576,15.958475395654165
ENSDARG00000002582,53.325530507353314
ENSDARG00000002587,19.44430308890133
ENSDARG00000002591,82.90672230420843
ENSDARG00000002597,2.676708564449646
ENSDARG00000002600,5.719810696656659
ENSDARG00000002607,42.796804233881225
ENSDARG00000002609,33.70820823367768
ENSDARG00000002613,60.867131443692436
ENSDARG00000002632,98.6514681186708
ENSDARG00000002634,10.233575899445322
ENSDARG00000002635,6.198157854562108
ENSDARG00000002642,31.550557223550964
ENSDARG00000002644,27.291231998371586
ENSDARG00000002656,3.7962444659304873
ENSDARG00000002659,90.97246959442268
ENSDARG00000002663,74.66795582921989
ENSDARG00000002670,53.30517530914457
ENSDARG00000002682,59.71706274489848
ENSDARG00000002685,11.699150170474786
ENSDARG00000002690,83.5224670500229
ENSDARG00000002701,52.47061218258613
ENSDARG00000002710,97.88305938629077
ENSDARG00000002720,72.24059844282735
ENSDARG00000002731,50.70479873797771
ENSDARG00000002745,94.74327006259223
ENSDARG00000002748,49.79390361813648
ENSDARG00000002750,54.54684239987787
ENSDARG00000002754,46.61849269757264
ENSDARG00000002758,96.37677471884383
ENSDARG00000002760,11.14447101928655
ENSDARG00000002771,37.75380387766526
ENSDARG00000002787,76.93756042949468
ENSDARG00000002790,95.532033993181
ENSDARG00000002791,94.41249809170017
ENSDARG00000002792,88.5196682102692
ENSDARG00000002795,24.07511068139026
ENSDARG00000002797,36.79202076230217
ENSDARG00000002798,61.1622818177192
ENSDARG00000002826,66.85664851661494
ENSDARG00000002830,59.19800519057554
ENSDARG00000002831,49.89059080962801
ENSDARG00000002840,55.986972673146404
ENSDARG00000002847,12.340338914050175
ENSDARG00000002872,38.664698997506484
ENSDARG00000002877,70.97348735433312
ENSDARG00000002880,59.72215154445066
ENSDARG00000002894,52.64363136736044
ENSDARG00000002897,80.28090173528065
ENSDARG00000002909,6.701949010228487
ENSDARG00000002912,86.54521398402117
ENSDARG00000002916,72.94285278102896
ENSDARG00000002917,20.110935830237647
ENSDARG00000002937,2.1423846114701544
ENSDARG00000002947,56.236323851203494
ENSDARG00000002949,95.70505317795532
ENSDARG00000002952,15.907587400132309
ENSDARG00000002956,40.822350007633204
ENSDARG00000002959,73.00391837565519
ENSDARG00000002967,77.17673400844741
ENSDARG00000002968,8.218411276779808
ENSDARG00000002970,95.44043560124167
ENSDARG00000002971,72.35255203297542
ENSDARG00000002986,33.60643224263396
ENSDARG00000002988,41.89099791359218
ENSDARG00000002991,72.73421199938934
ENSDARG00000002994,33.78454022696046
ENSDARG00000003008,50.984682713347915
ENSDARG00000003017,95.07913083303649
ENSDARG00000003021,57.6560989262633
ENSDARG00000003022,65.87959900259528
ENSDARG00000003027,74.18451987176226
ENSDARG00000003032,98.45809373568774
ENSDARG00000003035,96.26990992824793
ENSDARG00000003041,9.739962342883315
ENSDARG00000003054,45.82972876698387
ENSDARG00000003058,81.63452241616203
ENSDARG00000003061,39.692636507047986
ENSDARG00000003068,46.87293267518192
ENSDARG00000003069,47.76347259681441
ENSDARG00000003077,20.497684596203754
ENSDARG00000003081,41.819754719861585
ENSDARG00000003084,14.706630705816497
ENSDARG00000003085,48.5827693247163
ENSDARG00000003087,46.08416874459315
ENSDARG00000003091,41.9927739046359
ENSDARG00000003098,92.94183502111851
ENSDARG00000003109,78.7033738741031
ENSDARG00000003113,85.99562363238512
ENSDARG00000003127,89.23210014757518
ENSDARG00000003132,62.877207266805755
ENSDARG00000003142,6.310111444710192
ENSDARG00000003144,61.940868149203595
ENSDARG00000003146,16.04498498804132
ENSDARG00000003151,97.71004020151646
ENSDARG00000003153,88.96239377130935
ENSDARG00000003157,41.27525316777772
ENSDARG00000003165,33.89140501755636
ENSDARG00000003167,69.25347310569437
ENSDARG00000003169,28.15632792224314
ENSDARG00000003175,67.10091089511984
ENSDARG00000003189,91.65945753396774
ENSDARG00000003193,42.61869624955473
ENSDARG00000003197,39.9725204824182
ENSDARG00000003200,32.38003155055723
ENSDARG00000003205,77.29377639814767
ENSDARG00000003206,71.44165691313418
ENSDARG00000003207,35.61650806574729
ENSDARG00000003208,72.04722405984428
ENSDARG00000003213,83.94483741285431
ENSDARG00000003216,51.798890641697625
ENSDARG00000003217,74.7290214238461
ENSDARG00000003219,50.180652384102586
ENSDARG00000003235,73.7010839143046
ENSDARG00000003244,63.86443437992978
ENSDARG00000003250,95.65416518243346
ENSDARG00000003257,60.93837463742303
ENSDARG00000003269,46.80677828100352
ENSDARG00000003270,74.65777823011551
ENSDARG00000003281,60.32262989160857
ENSDARG00000003287,85.02875171746986
ENSDARG00000003293,29.75421098162943
ENSDARG00000003307,50.59793394738181
ENSDARG00000003308,85.41550048343596
ENSDARG00000003311,96.71772428884027
ENSDARG00000003320,71.25337132970331
ENSDARG00000003328,75.88926772174443
ENSDARG00000003373,70.70886977761946
ENSDARG00000003375,58.628059640730754
ENSDARG00000003380,48.49625973232914
ENSDARG00000003381,38.15073024273573
ENSDARG00000003382,81.01877767034756
ENSDARG00000003383,79.52775940155718
ENSDARG00000003398,67.36043967228132
ENSDARG00000003403,33.52501144979899
ENSDARG00000003414,46.3844079181721
ENSDARG00000003420,15.220599460587248
ENSDARG00000003421,43.24970739402575
ENSDARG00000003429,96.70754668973589
ENSDARG00000003444,43.6211897613353
ENSDARG00000003446,42.074194697470865
ENSDARG00000003449,39.49417332451275
ENSDARG00000003462,38.22197343646634
ENSDARG00000003475,36.130476820518034
ENSDARG00000003486,96.08671314436924
ENSDARG00000003487,87.51208589893645
ENSDARG00000003495,72.28130883924482
ENSDARG00000003512,61.95613454786017
ENSDARG00000003517,92.18360388784286
ENSDARG00000003519,71.3297033229861
ENSDARG00000003520,82.36730955167675
ENSDARG00000003526,96.05109154750394
ENSDARG00000003527,82.14340237138059
ENSDARG00000003531,84.40282937255101
ENSDARG00000003544,22.680779604091395
ENSDARG00000003553,16.950791308330366
ENSDARG00000003564,77.48715078113074
ENSDARG00000003570,93.93415093379471
ENSDARG00000003573,85.26792529642258
ENSDARG00000003576,55.04045595643987
ENSDARG00000003584,88.2346954353468
ENSDARG00000003592,79.79237697827082
ENSDARG00000003599,99.89313520940411
ENSDARG00000003607,76.53045646531983
ENSDARG00000003616,67.56908045392092
ENSDARG00000003631,74.95292860414229
ENSDARG00000003635,9.297236781843162
ENSDARG00000003641,91.41519515546283
ENSDARG00000003642,56.71975980866114
ENSDARG00000003655,13.790646786423084
ENSDARG00000003675,44.61859447356369
ENSDARG00000003680,53.356063304666435
ENSDARG00000003681,96.28517632690449
ENSDARG00000003684,9.439723169304362
ENSDARG00000003693,81.15617525825658
ENSDARG00000003695,53.21866571675742
ENSDARG00000003697,8.818889623937713
ENSDARG00000003699,63.818635183960104
ENSDARG00000003701,36.69533357081065
ENSDARG00000003705,78.454022696046
ENSDARG00000003706,56.40425423642563
ENSDARG00000003732,28.415856699404614
ENSDARG00000003749,64.79568469797975
ENSDARG00000003750,54.59264159584754
ENSDARG00000003751,73.87919189863112
ENSDARG00000003754,92.5245534578393
ENSDARG00000003757,60.00712431937306
ENSDARG00000003769,49.076382881278306
ENSDARG00000003776,91.09968958322732
ENSDARG00000003779,36.33911760215765
ENSDARG00000003789,80.77451529184265
ENSDARG00000003795,97.43015622614625
ENSDARG00000003797,25.301511373467
ENSDARG00000003803,6.030227469339983
ENSDARG00000003808,31.535290824894407
ENSDARG00000003811,27.270876800162842
ENSDARG00000003818,69.09063152002443
ENSDARG00000003820,96.62103709734873
ENSDARG00000003822,13.062948450460537
ENSDARG00000003827,63.5336624090377
ENSDARG00000003829,79.0239682458908
ENSDARG00000003835,46.72535748816854
ENSDARG00000003841,68.7140603531627
ENSDARG00000003845,67.80316523332147
ENSDARG00000003846,62.907740064118876
ENSDARG00000003854,75.4770749580174
ENSDARG00000003860,93.57284616558954
ENSDARG00000003865,14.304615541193833
ENSDARG00000003866,96.6312146964531
ENSDARG00000003867,5.338150730242735
ENSDARG00000003869,76.65767645412447
ENSDARG00000003877,7.623021729174089
ENSDARG00000003899,75.26334537682561
ENSDARG00000003900,10.940919037199125
ENSDARG00000003902,81.17653045646533
ENSDARG00000003904,81.58363442064017
ENSDARG00000003909,36.71568876901939
ENSDARG00000003910,77.91969874306652
ENSDARG00000003920,98.2952521500178
ENSDARG00000003927,80.33178973080251
ENSDARG00000003931,94.42776449035672
ENSDARG00000003934,41.80448832120503
ENSDARG00000003938,93.79166454633352
ENSDARG00000003940,73.97079029057045
ENSDARG00000003941,81.64978881481858
ENSDARG00000003952,88.87079537937001
ENSDARG00000003961,76.98844842501654
ENSDARG00000003963,27.571115973741794
ENSDARG00000003973,63.838990382168845
ENSDARG00000003974,81.31392804437432
ENSDARG00000003977,44.0486489237189
ENSDARG00000003984,76.86631723576409
ENSDARG00000003989,33.73874103099079
ENSDARG00000003991,41.72815632792224
ENSDARG00000003994,13.012060454938679
ENSDARG00000004017,84.31123098061167
ENSDARG00000004018,58.77563482774414
ENSDARG00000004034,99.52674164164674
ENSDARG00000004037,56.53147422523027
ENSDARG00000004046,82.96269909928247
ENSDARG00000004049,13.276678031652335
ENSDARG00000004051,17.429138466235816
ENSDARG00000004055,66.0882397842349
ENSDARG00000004059,53.778433667497836
ENSDARG00000004060,97.77619459569488
ENSDARG00000004074,71.88947127372653
ENSDARG00000004078,84.3366749783726
ENSDARG00000004094,87.44593150475802
ENSDARG00000004105,62.9688056587451
ENSDARG00000004111,45.519311994300544
ENSDARG00000004114,8.131901684392652
ENSDARG00000004115,39.76896850033077
ENSDARG00000004130,44.17586891252353
ENSDARG00000004131,76.42868047427612
ENSDARG00000004132,81.38008243855275
ENSDARG00000004141,25.693348938985295
ENSDARG00000004151,66.17983817617424
ENSDARG00000004154,43.40237138059132
ENSDARG00000004158,6.111648262174953
ENSDARG00000004160,86.99811714416569
ENSDARG00000004161,89.24736654623175
ENSDARG00000004167,43.74840975013994
ENSDARG00000004169,89.27281054399268
ENSDARG00000004171,84.35703017658135
ENSDARG00000004173,93.75095414991603
ENSDARG00000004174,91.12513358098825
ENSDARG00000004176,34.054246603226304
ENSDARG00000004177,3.317897308025037
ENSDARG00000004184,41.64164673553509
ENSDARG00000004187,42.36425627194545
ENSDARG00000004189,88.00569945549844
ENSDARG00000004196,58.292198870286505
ENSDARG00000004199,50.87272912319983
ENSDARG00000004211,64.51071192305736
ENSDARG00000004218,41.3872067579258
ENSDARG00000004219,0.7175207368581751
ENSDARG00000004227,16.833748918630096
ENSDARG00000004246,38.67487659661086
ENSDARG00000004251,61.9052465523383
ENSDARG00000004260,33.881227418451985
ENSDARG00000004261,96.10197954302579
ENSDARG00000004262,51.69711465065391
ENSDARG00000004270,90.78418401099181
ENSDARG00000004274,40.7511068139026
ENSDARG00000004280,88.49422421250827
ENSDARG00000004282,23.586585924380437
ENSDARG00000004291,19.2763727036792
ENSDARG00000004296,46.09943514324971
ENSDARG00000004297,70.61218258612794
ENSDARG00000004301,94.60587247468322
ENSDARG00000004302,43.56012416670907
ENSDARG00000004306,52.76576255661289
ENSDARG00000004308,62.21057452546944
ENSDARG00000004311,22.019235662307263
ENSDARG00000004318,57.87491730700728
ENSDARG00000004322,39.84530049361356
ENSDARG00000004325,86.0770444252201
ENSDARG00000004328,27.60673757060709
ENSDARG00000004336,77.51259477889167
ENSDARG00000004343,77.63472596814411
ENSDARG00000004358,50.1043203908198
ENSDARG00000004363,70.68851457941072
ENSDARG00000004372,87.88865706579818
ENSDARG00000004377,35.952368836191546
ENSDARG00000004378,92.72810543992672
ENSDARG00000004392,62.08844333621699
ENSDARG00000004396,11.001984631825353
ENSDARG00000004402,42.44567706478042
ENSDARG00000004405,22.41616202737774
ENSDARG00000004406,6.707037809780672
ENSDARG00000004415,46.114701541906264
ENSDARG00000004427,61.340389802045706
ENSDARG00000004433,56.51620782657372
ENSDARG00000004436,30.604040506844438
ENSDARG00000004445,21.423846114701544
ENSDARG00000004447,28.73136227164012
ENSDARG00000004452,96.04091394839958
ENSDARG00000004455,64.35295913693959
ENSDARG00000004460,92.43804386545213
ENSDARG00000004470,95.4964123963157
ENSDARG00000004472,30.78723729072312
ENSDARG00000004473,90.72820721591776
ENSDARG00000004492,64.39875833290927
ENSDARG00000004497,93.85273014095975
ENSDARG00000004498,18.701338354282225
ENSDARG00000004502,13.841534781944938
ENSDARG00000004517,70.18981222329653
ENSDARG00000004525,67.27393007989416
ENSDARG00000004527,68.68861635540176
ENSDARG00000004537,90.57045442980001
ENSDARG00000004574,70.22543382016183
ENSDARG00000004576,51.14752429901787
ENSDARG00000004577,12.269095720319577
ENSDARG00000004581,80.60149610706834
ENSDARG00000004587,92.40242226858683
ENSDARG00000004588,55.41193832374943
ENSDARG00000004594,35.1890489033637
ENSDARG00000004598,41.07678998524248
ENSDARG00000004616,62.35814971248283
ENSDARG00000004618,69.89466184926975
ENSDARG00000004621,15.00686987939545
ENSDARG00000004627,32.25790036130477
ENSDARG00000004632,69.13134191644191
ENSDARG00000004634,34.61401455396672
ENSDARG00000004635,14.075619561345478
ENSDARG00000004636,77.48206198157854
ENSDARG00000004643,68.31204518854003
ENSDARG00000004647,46.28263192712839
ENSDARG00000004658,22.110834054246602
ENSDARG00000004672,39.830034094957
ENSDARG00000004680,54.03796244465931
ENSDARG00000004687,77.0698692178515
ENSDARG00000004692,76.34725968144114
ENSDARG00000004696,73.73670551116992
ENSDARG00000004697,48.88809729784744
ENSDARG00000004702,91.30833036486693
ENSDARG00000004706,89.28807694264923
ENSDARG00000004712,41.606025138669786
ENSDARG00000004713,64.02218716604753
ENSDARG00000004714,77.3955523891914
ENSDARG00000004724,67.45203806422066
ENSDARG00000004726,92.00040710396418
ENSDARG00000004735,94.30054450155208
ENSDARG00000004748,34.98549692127627
ENSDARG00000004754,86.96758434685258
ENSDARG00000004757,99.33845605821587
ENSDARG00000004771,65.33000865095924
ENSDARG00000004774,76.62205485725917
ENSDARG00000004782,26.110630502264513
ENSDARG00000004785,75.4414533611521
ENSDARG00000004794,24.25321866571676
ENSDARG00000004796,81.65487761437078
ENSDARG00000004806,67.89476362526081
ENSDARG00000004830,95.71523077705969
ENSDARG00000004836,79.76693298050989
ENSDARG00000004840,92.47366546231744
ENSDARG00000004843,70.40863060404051
ENSDARG00000004851,42.55254185537632
ENSDARG00000004861,1.2162230929723679
ENSDARG00000004864,2.106763014604855
ENSDARG00000004866,74.02167828609231
ENSDARG00000004870,91.47117195053687
ENSDARG00000004874,45.98239275354944
ENSDARG00000004875,92.38715586993028
ENSDARG00000004877,19.413770291588214
ENSDARG00000004880,26.777263243600835
ENSDARG00000004889,70.64780418299324
ENSDARG00000004891,66.8668261157193
ENSDARG00000004898,10.727189456007327
ENSDARG00000004906,95.95440435601242
ENSDARG00000004925,53.6155920818279
ENSDARG00000004930,6.274489847844894
ENSDARG00000004932,27.515139178667752
ENSDARG00000004937,63.11638084575849
ENSDARG00000004939,39.65701491018269
ENSDARG00000004948,94.46338608722202
ENSDARG00000004952,25.001272199888046
ENSDARG00000004953,4.238970026970637
ENSDARG00000004954,98.55986972673146
ENSDARG00000004956,87.1406035316269
ENSDARG00000004964,4.228792427866266
ENSDARG00000004979,74.92748460638136
ENSDARG00000004988,44.918833647142634
ENSDARG00000005002,67.8591420283955
ENSDARG00000005010,6.269401048292708
ENSDARG00000005015,90.50938883517378
ENSDARG00000005026,89.25245534578393
ENSDARG00000005034,51.87013383542822
ENSDARG00000005049,59.85446033280749
ENSDARG00000005057,56.93857818940512
ENSDARG00000005058,55.26945193628823
ENSDARG00000005078,88.7690193883263
ENSDARG00000005085,39.5094397231693
ENSDARG00000005092,17.627601648771055
ENSDARG00000005098,47.98229097755839
ENSDARG00000005104,39.519617322273675
ENSDARG00000005108,41.926619510457485
ENSDARG00000005112,79.04941224365172
ENSDARG00000005115,76.31672688412804
ENSDARG00000005122,65.76255661289501
ENSDARG00000005128,41.96224110732278
ENSDARG00000005134,79.45142740827438
ENSDARG00000005139,21.551066103506184
ENSDARG00000005141,19.612233474123457
ENSDARG00000005154,18.6046511627907
ENSDARG00000005162,97.85761538852985
ENSDARG00000005163,69.3145387003206
ENSDARG00000005172,73.27362475192102
ENSDARG00000005176,16.258714569233117
ENSDARG00000005179,73.97587909012265
ENSDARG00000005185,37.05154953946364
ENSDARG00000005186,86.32130680372501
ENSDARG00000005191,96.86021067630146
ENSDARG00000005210,29.515037402676708
ENSDARG00000005216,31.804997201160244
ENSDARG00000005218,57.10650857462725
ENSDARG00000005220,96.33606432242634
ENSDARG00000005221,24.848608213322475
ENSDARG00000005230,93.4812477736502
ENSDARG00000005236,86.29077400641188
ENSDARG00000005246,47.29530303801333
ENSDARG00000005251,87.30344511729683
ENSDARG00000005254,80.7236272963208
ENSDARG00000005271,19.449391888453512
ENSDARG00000005274,28.95526945193629
ENSDARG00000005284,23.067528370057502
ENSDARG00000005315,79.50231540379625
ENSDARG00000005318,93.63391176021577
ENSDARG00000005320,12.971350058521194
ENSDARG00000005327,15.434329041779044
ENSDARG00000005332,6.223601852323037
ENSDARG00000005343,26.533000865095925
ENSDARG00000005350,90.36690244771258
ENSDARG00000005355,77.60419317083101
ENSDARG00000005356,42.25739148134955
ENSDARG00000005359,85.93964683731107
ENSDARG00000005364,18.238257595033332
ENSDARG00000005368,20.706325377843367
ENSDARG00000005372,1.7098366495343749
ENSDARG00000005374,69.51809068240802
ENSDARG00000005382,63.1825352399369
ENSDARG00000005394,48.8677420996387
ENSDARG00000005414,93.37438298305429
ENSDARG00000005416,66.72942852781028
ENSDARG00000005423,93.6898885552898
ENSDARG00000005425,80.77960409139484
ENSDARG00000005448,83.83288382270622
ENSDARG00000005451,96.54470510406595
ENSDARG00000005453,16.849015317286653
ENSDARG00000005454,42.87313622716401
ENSDARG00000005456,75.43127576204773
ENSDARG00000005458,90.48903363696505
ENSDARG00000005462,57.04544298000101
ENSDARG00000005463,84.53004936135565
ENSDARG00000005464,83.03394229301307
ENSDARG00000005468,93.57793496514172
ENSDARG00000005476,30.207114141773957
ENSDARG00000005479,65.86942140349092
ENSDARG00000005481,98.42247213882244
ENSDARG00000005482,56.984377385374785
ENSDARG00000005485,36.68515597170627
ENSDARG00000005500,86.47905958984275
ENSDARG00000005513,99.7506488219429
ENSDARG00000005518,10.289552694519363
ENSDARG00000005522,17.96855121876749
ENSDARG00000005525,69.4875578850949
ENSDARG00000005536,86.95740674774821
ENSDARG00000005540,54.65879599002596
ENSDARG00000005544,30.848302885349344
ENSDARG00000005547,57.99704849625973
ENSDARG00000005549,61.01470663070582
ENSDARG00000005551,94.2191237087171
ENSDARG00000005559,32.68535952368836
ENSDARG00000005560,88.62144420131291
ENSDARG00000005561,66.98895730497175
ENSDARG00000005565,88.73848659101317
ENSDARG00000005576,85.4053228843316
ENSDARG00000005578,24.207419469747087
ENSDARG00000005586,93.48633657320238
ENSDARG00000005590,62.134242532186654
ENSDARG00000005595,13.006971655386495
ENSDARG00000005606,79.06467864230828
ENSDARG00000005612,87.08462673655285
ENSDARG00000005616,24.84351941377029
ENSDARG00000005619,34.35448577680525
ENSDARG00000005625,67.0093125031805
ENSDARG00000005626,0.4834359574576358
ENSDARG00000005627,23.993689888555288
ENSDARG00000005629,45.331026410869676
ENSDARG00000005640,33.728563431886414
ENSDARG00000005643,63.20797923769783
ENSDARG00000005645,42.74591623835937
ENSDARG00000005651,49.81425881634522
